MetaTest/push-v1/Iteration,GaussianMLPPolicy/LossBefore,MetaTest/Average/SuccessRate,Average/Iteration,push-v1/StdReturn,push-v1/MinReturn,Average/AverageReturn,push-v1/AverageReturn,Average/MinReturn,MetaTest/push-v1/TerminationRate,push-v1/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/StdReturn,GaussianMLPPolicy/LossAfter,push-v1/SuccessRate,Average/MaxReturn,GaussianMLPPolicy/Entropy,push-v1/MaxReturn,MetaTest/Average/Iteration,GaussianMLPPolicy/KLBefore,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/push-v1/NumEpisodes,MetaTest/push-v1/AverageReturn,Average/TerminationRate,MetaTest/push-v1/SuccessRate,push-v1/TerminationRate,MetaTest/Average/NumEpisodes,GaussianMLPPolicy/KLAfter,push-v1/Iteration,MetaTest/Average/StdReturn,Iteration,TotalEnvSteps,push-v1/AverageDiscountedReturn,Average/AverageDiscountedReturn,MetaTest/push-v1/MaxReturn,MetaTest/Average/AverageReturn,Average/StdReturn,MetaTest/push-v1/AverageDiscountedReturn,Average/NumEpisodes,GaussianMLPPolicy/dLoss,MetaTest/push-v1/MinReturn,Average/SuccessRate
1,5.380206857807934e-06,0.08,10,5580.085176487305,-21.96523004378742,3252.8342764840695,3252.8342764840695,-21.96523004378742,0.0,200,-16.850345619188385,6593.493231851374,9896.647086213641,-1.89571142072964e-06,0.045,39859.9709716088,5.810624122619629,39859.9709716088,1,0.0,46072.03465553758,0.0,50,6593.493231851372,0.0,0.08,0.0,50,0.0038909590803086758,10,9896.647086213641,10,880000,997.1416257939118,997.1416257939118,46072.03465553758,6593.493231851372,5580.085176487305,6593.493231851374,200,7.275918278537574e-06,-16.850345619188385,0.045
,-9.574637260811869e-06,,11,9270.909817784526,-27.771592055819422,4798.131194312977,4798.131194312977,-27.771592055819422,,200,,,,-1.0438524441269692e-05,0.02,69411.97867941523,5.797966003417969,69411.97867941523,,0.0,,,,,0.0,,0.0,,0.0005307021783664823,11,,11,960000,1377.1307253337573,1377.1307253337573,,,9270.909817784526,,200,8.63887180457823e-07,,0.02
,-8.040973398237838e-07,,12,8260.782980590913,-26.88721485450512,5027.240949725823,5027.240949725823,-26.88721485450512,,200,,,,-8.800338946457487e-07,0.05,67246.22771686662,5.797196388244629,67246.22771686662,,0.0,,,,,0.0,,0.0,,5.35897197551094e-05,12,,12,1040000,1482.9479793475025,1482.9479793475025,,,8260.782980590913,,200,7.593655482196482e-08,,0.05
,5.327829512680182e-06,,13,10030.408850082362,-23.904164763330122,5921.80242875675,5921.80242875675,-23.904164763330122,,200,,,,5.160155069461325e-06,0.045,70935.13941605475,5.8019280433654785,70935.13941605475,,0.0,,,,,0.0,,0.0,,0.00011817053746199235,13,,13,1120000,1616.3801247820281,1616.3801247820281,,,10030.408850082362,,200,1.6767444321885705e-07,,0.045
,-7.982327588251792e-06,,14,19130.610554032493,-31.357885132925638,10375.370707702983,10375.370707702983,-31.357885132925638,,200,,,,-8.161236110026948e-06,0.085,133259.88606984037,5.794509410858154,133259.88606984037,,0.0,,,,,0.0,,0.0,,0.00012601232447195798,14,,14,1200000,2999.784200264628,2999.784200264628,,,19130.610554032493,,200,1.7890852177515626e-07,,0.085
,-6.252429557207506e-06,,15,11293.91886182761,-20.75989276409101,6758.6949628531,6758.6949628531,-20.75989276409101,,200,,,,-6.367274181684479e-06,0.04,64742.81488812891,5.788575649261475,64742.81488812891,,0.0,,,,,0.0,,0.0,,8.108631300274283e-05,15,,15,1280000,1936.1721961711964,1936.1721961711964,,,11293.91886182761,,200,1.1484462447697297e-07,,0.04
,1.720013869999093e-06,,16,15040.290686139193,-27.18750050352044,8732.741745817722,8732.741745817722,-27.18750050352044,,200,,,,1.6611604678473668e-06,0.07,95839.75288783229,5.79071569442749,95839.75288783229,,0.0,,,,,0.0,,0.0,,4.165121936239302e-05,16,,16,1360000,2372.4133679705556,2372.4133679705556,,,15040.290686139193,,200,5.8853402151726186e-08,,0.07
,-1.1122399428131757e-06,,17,10903.308955333652,-24.777676473881137,6547.231374379176,6547.231374379176,-24.777676473881137,,200,,,,-1.1293413990642875e-06,0.06,69367.14889515736,5.790080547332764,69367.14889515736,,0.0,,,,,0.0,,0.0,,1.2111636351619381e-05,17,,17,1440000,1777.7159105160554,1777.7159105160554,,,10903.308955333652,,200,1.7101456251111813e-08,,0.06
,-1.6156795027200133e-05,,18,12068.72670389386,-25.502864775550727,6684.96906269673,6684.96906269673,-25.502864775550727,,200,,,,-1.68004262377508e-05,0.06,98434.68705771491,5.767952919006348,98434.68705771491,,0.0,,,,,0.0,,0.0,,0.0004075780452694744,18,,18,1520000,1841.035410004965,1841.035410004965,,,12068.72670389386,,200,6.436312105506659e-07,,0.06
,2.1910504983679857e-06,,19,12263.572003716094,-27.54587624934234,7652.505491601666,7652.505491601666,-27.54587624934234,,200,,,,2.0636123281292384e-06,0.055,82203.61295090929,5.769752502441406,82203.61295090929,,0.0,,,,,0.0,,0.0,,9.009487985167652e-05,19,,19,1600000,2220.5863820483305,2220.5863820483305,,,12263.572003716094,,200,1.2743817023874726e-07,,0.055
2,-7.268102990565239e-07,0.04,20,12279.947977577951,-25.76000778692692,7677.919094951607,7677.919094951607,-25.76000778692692,0.0,200,-22.061493906346858,7057.8239243123335,14853.792236648045,-7.766505518702616e-07,0.065,74481.8296481975,5.76912784576416,74481.8296481975,2,0.0,91490.16905362286,0.0,50,7057.823924312332,0.0,0.04,0.0,50,3.528231900418177e-05,20,14853.792236648045,20,1680000,2154.0096559601884,2154.0096559601884,91490.16905362286,7057.823924312332,12279.947977577951,7057.8239243123335,200,4.9840252813737607e-08,-22.061493906346858,0.065
,-5.148460786585929e-06,,21,12800.167197537934,-25.015915332795114,7527.9456546378915,7527.9456546378915,-25.015915332795114,,200,,,,-5.226623216003645e-06,0.075,69572.48388358296,5.7602996826171875,69572.48388358296,,0.0,,,,,0.0,,0.0,,5.504415457835421e-05,21,,21,1760000,2126.1762699745536,2126.1762699745536,,,12800.167197537934,,200,7.816242941771634e-08,,0.075
,2.9149009606044274e-06,,22,13773.864146467053,-30.306729398003036,7867.237117529717,7867.237117529717,-30.306729398003036,,200,,,,2.851971203199355e-06,0.07,78511.22482413411,5.763265132904053,78511.22482413411,,0.0,,,,,0.0,,0.0,,4.4475109461927786e-05,22,,22,1840000,2221.121421287554,2221.121421287554,,,13773.864146467053,,200,6.292975740507245e-08,,0.07
,-1.6211536149057792e-06,,23,15838.195021041476,-28.273571190087363,8981.502519599584,8981.502519599584,-28.273571190087363,,200,,,,-1.6364137991331518e-06,0.085,104648.92650105798,5.7623162269592285,104648.92650105798,,0.0,,,,,0.0,,0.0,,1.0801655662362464e-05,23,,23,1920000,2421.8137544826745,2421.8137544826745,,,15838.195021041476,,200,1.526018422737252e-08,,0.085
,-8.118775440379977e-06,,24,14175.023553469073,-21.751048181543062,7209.931987467334,7209.931987467334,-21.751048181543062,,200,,,,-8.24634207674535e-06,0.085,85561.61826537285,5.750912666320801,85561.61826537285,,0.0,,,,,0.0,,0.0,,8.99236329132691e-05,24,,24,2000000,2048.6035566403084,2048.6035566403084,,,14175.023553469073,,200,1.275666363653727e-07,,0.085
,-2.9672786894252567e-08,,25,16019.010843805876,-22.58169272372425,9099.38875436628,9099.38875436628,-22.58169272372425,,200,,,,-5.4675684424410065e-08,0.09,81757.01621430911,5.750899791717529,81757.01621430911,,0.0,,,,,0.0,,0.0,,1.7714239220367745e-05,25,,25,2080000,2446.3326831239974,2446.3326831239974,,,16019.010843805876,,200,2.5002897530157497e-08,,0.09
,-7.024400019872701e-06,,26,19715.82528500756,-49.38005098679577,9210.490286521206,9210.490286521206,-49.38005098679577,,200,,,,-7.0761661845608614e-06,0.09,128448.95722426276,5.742530822753906,128448.95722426276,,0.0,,,,,0.0,,0.0,,3.656348053482361e-05,26,,26,2160000,2586.013603481244,2586.013603481244,,,19715.82528500756,,200,5.176616468816064e-08,,0.09
,7.600227490911493e-06,,27,16889.43580740043,-30.35010967339645,10879.869479990824,10879.869479990824,-30.35010967339645,,200,,,,7.5196867328486405e-06,0.11,80175.97073628254,5.754000186920166,80175.97073628254,,0.0,,,,,0.0,,0.0,,5.681050242856145e-05,27,,27,2240000,3170.5722314456507,3170.5722314456507,,,16889.43580740043,,200,8.054075806285255e-08,,0.11
,-5.187735041545238e-06,,28,17266.55454543473,-28.786306107342337,8905.648773020805,8905.648773020805,-28.786306107342337,,200,,,,-5.255934411252383e-06,0.06,187770.93793638327,5.749221324920654,187770.93793638327,,0.0,,,,,0.0,,0.0,,4.824126517632976e-05,28,,28,2320000,2519.3003923916435,2519.3003923916435,,,17266.55454543473,,200,6.81993697071448e-08,,0.06
,1.7635717313169152e-06,,29,21457.91522715515,-52.63459324999577,12018.284182389783,12018.284182389783,-52.63459324999577,,200,,,,1.3591809420177015e-06,0.105,152011.8892371719,5.751915454864502,152011.8892371719,,0.0,,,,,0.0,,0.0,,0.00026149029145017266,29,,29,2400000,3386.874792549829,3386.874792549829,,,21457.91522715515,,200,4.043907892992138e-07,,0.105
3,5.100935709378973e-07,0.14,30,17992.523538057558,-23.620734529073605,8579.84096089984,8579.84096089984,-23.620734529073605,0.0,200,-21.199512667449035,13671.430307948527,21790.790301721932,4.5919068725197576e-07,0.055,130530.22763552846,5.752334117889404,130530.22763552846,3,0.0,99634.84316013767,0.0,50,13671.43030794852,0.0,0.14,0.0,50,3.5987624869449064e-05,30,21790.790301721932,30,2480000,2440.520366106087,2440.520366106087,99634.84316013767,13671.43030794852,17992.523538057558,13671.430307948527,200,5.090288368592155e-08,-21.199512667449035,0.055
,-5.161680860510387e-07,,31,19301.733495728276,-22.601512709381865,10476.358525480387,10476.358525480387,-22.601512709381865,,200,,,,-5.50939205368195e-07,0.07,148433.04780394174,5.7516279220581055,148433.04780394174,,0.0,,,,,0.0,,0.0,,2.4607934392406605e-05,31,,31,2560000,2934.962442395174,2934.962442395174,,,19301.733495728276,,200,3.477111931715626e-08,,0.07
,5.941872700532258e-07,,32,18825.061335227245,-32.675448991635434,10307.395062880614,10307.395062880614,-32.675448991635434,,200,,,,5.851410378454602e-07,0.085,152609.6312156685,5.751891136169434,152609.6312156685,,0.0,,,,,0.0,,0.0,,6.4079067669808865e-06,32,,32,2640000,2801.8762736992835,2801.8762736992835,,,18825.061335227245,,200,9.04623220776557e-09,,0.085
,2.770219680314767e-06,,33,15551.680946397077,-55.806975131011264,7507.300839071737,7507.300839071737,-55.806975131011264,,200,,,,2.7455148483568337e-06,0.075,128521.89641946446,5.75318717956543,128521.89641946446,,0.0,,,,,0.0,,0.0,,1.744100336509291e-05,33,,33,2720000,2083.5188989570047,2083.5188989570047,,,15551.680946397077,,200,2.4704831957933493e-08,,0.075
,-9.575585409038467e-07,,34,20127.5388187427,-21.17330178384395,10918.227769788677,10918.227769788677,-21.17330178384395,,200,,,,-9.934174158843234e-07,0.095,149061.0458761613,5.752769470214844,149061.0458761613,,0.0,,,,,0.0,,0.0,,2.537988984840922e-05,34,,34,2800000,3138.4404716874437,3138.4404716874437,,,20127.5388187427,,200,3.5858874980476685e-08,,0.095
,1.6091522638816969e-06,,35,19897.74728666868,-56.063043900007884,10628.524712851742,10628.524712851742,-56.063043900007884,,200,,,,1.5652215097361477e-06,0.08,144987.69446543002,5.754149913787842,144987.69446543002,,0.0,,,,,0.0,,0.0,,3.1035695428727195e-05,35,,35,2880000,2925.6601752019615,2925.6601752019615,,,19897.74728666868,,200,4.3930754145549145e-08,,0.08
,1.5449143120349618e-06,,36,13250.246449132377,-23.87709684731905,6523.422257571805,6523.422257571805,-23.87709684731905,,200,,,,1.4627803466282785e-06,0.04,101468.67415052901,5.7556939125061035,101468.67415052901,,0.0,,,,,0.0,,0.0,,5.810599395772442e-05,36,,36,2960000,1833.537910345217,1833.537910345217,,,13250.246449132377,,200,8.213396540668327e-08,,0.04
,-1.5508845763179124e-06,,37,18449.390844827383,-20.08789371914292,9827.630723658818,9827.630723658818,-20.08789371914292,,200,,,,-1.6186775155802025e-06,0.09,111748.79825484715,5.753174304962158,111748.79825484715,,0.0,,,,,0.0,,0.0,,4.793719926965423e-05,37,,37,3040000,2843.692782459086,2843.692782459086,,,18449.390844827383,,200,6.779293926229002e-08,,0.09
,3.77786705030303e-06,,38,17573.370519592925,-30.335233215136526,7914.9439846743435,7914.9439846743435,-30.335233215136526,,200,,,,3.765604560612701e-06,0.06,203198.59983663057,5.755649089813232,203198.59983663057,,0.0,,,,,0.0,,0.0,,8.66393656906439e-06,38,,38,3120000,2252.8630331850914,2252.8630331850914,,,17573.370519592925,,200,1.2262489690328948e-08,,0.06
,4.362349500297569e-06,,39,16476.277500757515,-27.94996286131633,9156.591320509382,9156.591320509382,-27.94996286131633,,200,,,,4.338565304351505e-06,0.055,113847.6445583557,5.760765552520752,113847.6445583557,,0.0,,,,,0.0,,0.0,,1.6808713553473353e-05,39,,39,3200000,2720.8582901366885,2720.8582901366885,,,16476.277500757515,,200,2.3784195946063846e-08,,0.055
4,1.2890593552583596e-06,0.02,40,16189.288256964026,-30.36583376930921,10476.064131432287,10476.064131432287,-30.36583376930921,0.0,200,-19.18844776846738,7786.631636987698,12133.257395483977,1.2619359495147364e-06,0.11,87706.97334810492,5.761137962341309,87706.97334810492,4,0.0,50382.2334378655,0.0,50,7786.6316369876995,0.0,0.02,0.0,50,1.917833651532419e-05,40,12133.257395483977,40,3280000,2925.873888049588,2925.873888049588,50382.2334378655,7786.6316369876995,16189.288256964026,7786.631636987698,200,2.7123405743623152e-08,-19.18844776846738,0.11
,-3.5003765788133023e-06,,41,16427.48884516632,-27.30865457704798,9159.886823339875,9159.886823339875,-27.30865457704798,,200,,,,-3.523492296153563e-06,0.08,104132.78937797951,5.757483959197998,104132.78937797951,,0.0,,,,,0.0,,0.0,,1.635782973608002e-05,41,,41,3360000,2514.2319085150766,2514.2319085150766,,,16427.48884516632,,200,2.3115717340260744e-08,,0.08
,-4.067181180289481e-06,,42,19492.146738533505,-30.77580633032861,9325.921173623055,9325.921173623055,-30.77580633032861,,200,,,,-4.095991243957542e-06,0.085,172500.6401238138,5.7525715827941895,172500.6401238138,,0.0,,,,,0.0,,0.0,,2.039749779214617e-05,42,,42,3440000,2615.272164555003,2615.272164555003,,,19492.146738533505,,200,2.8810063668061048e-08,,0.085
,7.442887408615206e-07,,43,19101.950515246026,-23.27986687850628,9212.247176853596,9212.247176853596,-23.27986687850628,,200,,,,7.409313980133447e-07,0.085,120230.82975125637,5.753197193145752,120230.82975125637,,0.0,,,,,0.0,,0.0,,2.3795696506567765e-06,43,,43,3520000,2710.0422580133613,2710.0422580133613,,,19101.950515246026,,200,3.3573428481759038e-09,,0.085
,6.136738193163183e-07,,44,10440.64235601269,-22.46206342499086,5347.866094362303,5347.866094362303,-22.46206342499086,,200,,,,1.6522407975116948e-07,0.05,69334.50588749543,5.7541303634643555,69334.50588749543,,0.0,,,,,0.0,,0.0,,0.00031142396619543433,44,,44,3600000,1473.6871800926397,1473.6871800926397,,,10440.64235601269,,200,4.484497395651488e-07,,0.05
,-1.6679667169228196e-05,,45,18840.47511903734,-34.02747280771024,8672.748725786974,8672.748725786974,-34.02747280771024,,200,,,,-1.6943487935350277e-05,0.09,149266.54787184036,5.729367733001709,149266.54787184036,,0.0,,,,,0.0,,0.0,,0.00018452503718435764,45,,45,3680000,2488.5245057042916,2488.5245057042916,,,18840.47511903734,,200,2.638207661220804e-07,,0.09
,-9.878375522021088e-07,,46,15124.15440601041,-21.87198942443374,8250.30283056097,8250.30283056097,-21.87198942443374,,200,,,,-1.0118651516677346e-06,0.07,96788.26159056621,5.72891902923584,96788.26159056621,,0.0,,,,,0.0,,0.0,,1.6976020560832694e-05,46,,46,3760000,2295.1948225189026,2295.1948225189026,,,15124.15440601041,,200,2.4027599465625826e-08,,0.07
,-4.8080019041663036e-06,,47,15481.585473840289,-23.02424313648484,9203.349478183523,9203.349478183523,-23.02424313648484,,200,,,,-4.848233402299229e-06,0.09,98342.53789356782,5.723690986633301,98342.53789356782,,0.0,,,,,0.0,,0.0,,2.8450773243093863e-05,47,,47,3840000,2741.1714610126337,2741.1714610126337,,,15481.585473840289,,200,4.023149813292548e-08,,0.09
,6.606744864257053e-05,,48,15009.01399928676,-22.469642621656668,9340.159619439673,9340.159619439673,-22.469642621656668,,200,,,,6.003502130624838e-05,0.08,97541.72025490164,5.798194408416748,97541.72025490164,,0.0,,,,,0.0,,0.0,,0.0037586328107863665,48,,48,3920000,2651.721865985033,2651.721865985033,,,15009.01399928676,,200,6.032427336322144e-06,,0.08
,3.401481762921321e-06,,49,19397.93019386877,-77.70938557282395,9940.554757050779,9940.554757050779,-77.70938557282395,,200,,,,2.2445485683419975e-06,0.06,154605.4088046841,5.804678916931152,154605.4088046841,,0.0,,,,,0.0,,0.0,,0.0007354390108957887,49,,49,4000000,2740.1019763574714,2740.1019763574714,,,19397.93019386877,,200,1.1569331945793238e-06,,0.06
5,-3.850402208627202e-06,0.06,50,18165.82257387189,-108.15065895580213,10501.980563927898,10501.980563927898,-108.15065895580213,0.0,200,-24.066255141609727,8626.160001952045,16568.685053668327,-3.866241968353279e-06,0.1,125738.1869864958,5.802666187286377,125738.1869864958,5,0.0,92247.69679771963,0.0,50,8626.160001952045,0.0,0.06,0.0,50,1.1222853572689928e-05,50,16568.685053668327,50,4080000,2906.4720586514404,2906.4720586514404,92247.69679771963,8626.160001952045,18165.82257387189,8626.160001952045,200,1.5839759726077318e-08,-24.066255141609727,0.1
,1.068702658812981e-06,,51,18889.146059115075,-23.67037410538277,12071.128200416697,12071.128200416697,-23.67037410538277,,200,,,,1.0425908385514049e-06,0.105,124453.07981129466,5.8030619621276855,124453.07981129466,,0.0,,,,,0.0,,0.0,,1.848892316047568e-05,51,,51,4160000,3333.0107922072057,3333.0107922072057,,,18889.146059115075,,200,2.6111820261576213e-08,,0.105
,-1.0634534191922285e-05,,52,23459.802749464532,-26.772262165673897,13474.052768257416,13474.052768257416,-26.772262165673897,,200,,,,-1.1168251148774289e-05,0.1,158325.31035221813,5.7852091789245605,158325.31035221813,,0.0,,,,,0.0,,0.0,,0.00034053385024890304,52,,52,4240000,3617.3989792939096,3617.3989792939096,,,23459.802749464532,,200,5.337169568520039e-07,,0.1
,2.79234632216685e-06,,53,24622.27814106904,-20.737342608175393,15070.92434052533,15070.92434052533,-20.737342608175393,,200,,,,2.7320766093907878e-06,0.12,161772.271062503,5.788561820983887,161772.271062503,,0.0,,,,,0.0,,0.0,,4.256864849594422e-05,53,,53,4320000,4207.923298331139,4207.923298331139,,,24622.27814106904,,200,6.026971277606208e-08,,0.12
,-9.306569950240373e-07,,54,15946.057955751374,-25.944249901792787,8974.97325651329,8974.97325651329,-25.944249901792787,,200,,,,-9.551738457957981e-07,0.1,106909.0590444067,5.7883124351501465,106909.0590444067,,0.0,,,,,0.0,,0.0,,1.735545629344415e-05,54,,54,4400000,2444.117301395009,2444.117301395009,,,15946.057955751374,,200,2.45168507717608e-08,,0.1
,-7.540197657363024e-07,,55,21583.40607761326,-31.90251504857522,12471.15799147564,12471.15799147564,-31.90251504857522,,200,,,,-7.59947567985364e-07,0.12,163046.82611544977,5.788087844848633,163046.82611544977,,0.0,,,,,0.0,,0.0,,4.194623215880711e-06,55,,55,4480000,3482.4519721520733,3482.4519721520733,,,21583.40607761326,,200,5.927802249061642e-09,,0.12
,7.046351413464436e-08,,56,23449.515862594,-38.144458242746154,12832.913914311854,12832.913914311854,-38.144458242746154,,200,,,,6.619443126965052e-08,0.09,173670.1021028455,5.788144111633301,173670.1021028455,,0.0,,,,,0.0,,0.0,,3.021144721060409e-06,56,,56,4560000,3519.8969077692204,3519.8969077692204,,,23449.515862594,,200,4.269082864993834e-09,,0.09
,-1.4708768958371365e-06,,57,22120.285016254995,-37.48983690732753,11288.643229136038,11288.643229136038,-37.48983690732753,,200,,,,-1.4983115761424415e-06,0.065,171534.16836294453,5.785974979400635,171534.16836294453,,0.0,,,,,0.0,,0.0,,1.937441629706882e-05,57,,57,4640000,3088.670165772749,3088.670165772749,,,22120.285016254995,,200,2.7434680305304937e-08,,0.065
,1.2666632756008767e-06,,58,22179.028139567283,-27.2108063275742,10896.100777966923,10896.100777966923,-27.2108063275742,,200,,,,1.2040782166877761e-06,0.115,141071.9762218722,5.78772497177124,141071.9762218722,,0.0,,,,,0.0,,0.0,,4.420524419401772e-05,58,,58,4720000,3046.985888649756,3046.985888649756,,,22179.028139567283,,200,6.258505891310051e-08,,0.115
,5.343973725757678e-07,,59,18486.893471832336,-34.71475103738582,12753.605398165962,12753.605398165962,-34.71475103738582,,200,,,,-8.521748782186478e-07,0.11,108431.85744306353,5.788862228393555,108431.85744306353,,0.0,,,,,0.0,,0.0,,0.0008077627280727029,59,,59,4800000,3582.747516168201,3582.747516168201,,,18486.893471832336,,200,1.3865722507944156e-06,,0.11
6,-7.55118389861309e-06,0.1,60,17942.18331957012,-25.840166340371994,9529.770860177765,9529.770860177765,-25.840166340371994,0.0,200,-17.92958664096264,13499.071847256091,24852.564781326415,-7.908270163170528e-06,0.105,94135.21627319108,5.776721000671387,94135.21627319108,6,0.0,127277.7287522048,0.0,50,13499.071847256091,0.0,0.1,0.0,50,0.0002210949023719877,60,24852.564781326415,60,4880000,2739.9559122634028,2739.9559122634028,127277.7287522048,13499.071847256091,17942.18331957012,13499.071847256091,200,3.5708626455743797e-07,-17.92958664096264,0.105
,3.3684395930322353e-06,,61,16750.26465528816,-24.414551293107376,11945.16863577396,11945.16863577396,-24.414551293107376,,200,,,,3.3494529816380236e-06,0.075,83172.64588890829,5.7815775871276855,83172.64588890829,,0.0,,,,,0.0,,0.0,,1.342370524071157e-05,61,,61,4960000,3326.366318970641,3326.366318970641,,,16750.26465528816,,200,1.898661139421165e-08,,0.075
,-2.8547569854708854e-06,,62,26453.3842767478,-52.850756815407145,13394.84858374853,13394.84858374853,-52.850756815407145,,200,,,,-2.9345321763685206e-06,0.09,216637.56013448953,5.77944278717041,216637.56013448953,,0.0,,,,,0.0,,0.0,,5.628961298498325e-05,62,,62,5040000,3812.565570846633,3812.565570846633,,,26453.3842767478,,200,7.977519089763518e-08,,0.09
,-4.5185020098870154e-06,,63,17551.549905179967,-36.1763900269073,9318.003913625591,9318.003913625591,-36.1763900269073,,200,,,,-4.5409074118651915e-06,0.095,120151.949863162,5.7729973793029785,120151.949863162,,0.0,,,,,0.0,,0.0,,1.582052937010303e-05,63,,63,5120000,2700.397133079644,2700.397133079644,,,17551.549905179967,,200,2.2405401978176087e-08,,0.095
