MetaTest/sweep-into-v1/NumEpisodes,Average/SuccessRate,MetaTest/Average/MinReturn,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/KLAfter,Average/MinReturn,MetaTest/sweep-into-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,Average/StdReturn,sweep-into-v1/MinReturn,sweep-into-v1/NumEpisodes,Average/TerminationRate,MetaTest/Average/TerminationRate,TotalEnvSteps,sweep-into-v1/SuccessRate,MetaTest/sweep-into-v1/SuccessRate,MetaTest/sweep-into-v1/AverageReturn,MetaTest/Average/Iteration,sweep-into-v1/Iteration,MetaTest/Average/SuccessRate,Iteration,GaussianMLPPolicy/KLBefore,sweep-into-v1/AverageDiscountedReturn,sweep-into-v1/MaxReturn,MetaTest/sweep-into-v1/MinReturn,MetaTest/Average/NumEpisodes,Average/AverageReturn,Average/MaxReturn,GaussianMLPPolicy/LossBefore,MetaTest/Average/AverageDiscountedReturn,Average/NumEpisodes,sweep-into-v1/StdReturn,MetaTest/sweep-into-v1/Iteration,Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTest/sweep-into-v1/MaxReturn,sweep-into-v1/AverageReturn,MetaTest/sweep-into-v1/TerminationRate,MetaTest/sweep-into-v1/AverageDiscountedReturn,sweep-into-v1/TerminationRate,Average/Iteration
1,0.18,18417.281093012025,5.292881724017207e-07,5.648730278015137,-4.932287993142381e-06,0.0003443659225013107,-25.90911615425817,0.0,18417.281093012025,0.0,8515.32706747565,-25.90911615425817,200,0.0,0.0,880000,0.18,0.0,18417.281093012025,10,10,0.0,10,0.0,985.0503974721317,72504.67810626635,18417.281093012025,1,3479.8324471834685,72504.67810626635,-4.402999820740661e-06,18417.281093012036,200,8515.32706747565,10,985.0503974721317,18417.281093012025,18417.281093012025,3479.8324471834685,0.0,18417.281093012036,0.0,10
1,0.14,65.19454815970532,9.879267963697203e-07,5.665712833404541,1.1501622793730348e-05,0.0006087177316658199,-49.25287987587399,0.0,65.19454815970532,0.0,9873.137987199581,-49.25287987587399,200,0.0,0.0,960000,0.14,0.0,65.19454815970532,11,11,0.0,11,0.0,1245.622654100133,76944.77611557882,65.19454815970532,1,4377.0411319571795,76944.77611557882,1.2489549590100069e-05,65.1945481597053,200,9873.137987199581,11,1245.622654100133,65.19454815970532,65.19454815970532,4377.0411319571795,0.0,65.1945481597053,0.0,11
1,0.155,9006.9155694045,1.3355920600588433e-06,5.651596546173096,-1.1641835953923874e-05,0.0008415182819589972,-18.00055488790326,0.0,9006.9155694045,0.0,10740.028510275704,-18.00055488790326,200,0.0,0.0,1040000,0.155,0.0,9006.9155694045,12,12,0.0,12,0.0,1444.1303524681107,72217.49996278866,9006.9155694045,1,4743.135972269042,72217.49996278866,-1.030624389386503e-05,9006.915569404497,200,10740.028510275704,12,1444.1303524681107,9006.9155694045,9006.9155694045,4743.135972269042,0.0,9006.915569404497,0.0,12
1,0.165,4070.5199662000496,5.3579810810333584e-08,5.652230262756348,5.435980483525782e-07,3.788512185565196e-05,-22.458335925294325,0.0,4070.5199662000496,0.0,12261.66691863328,-22.458335925294325,200,0.0,0.0,1120000,0.165,0.0,4070.5199662000496,13,13,0.0,13,0.0,2070.893251674162,82240.74075306045,4070.5199662000496,1,6771.375467398877,82240.74075306045,5.971778591629118e-07,4070.51996620005,200,12261.66691863328,13,2070.893251674162,4070.5199662000496,4070.5199662000496,6771.375467398877,0.0,4070.51996620005,0.0,13
1,0.155,419.9196819101191,1.3362654271986685e-07,5.653590202331543,9.158914622275915e-07,9.420677088201046e-05,-29.48415321081573,0.0,419.9196819101191,0.0,9269.796016740733,-29.48415321081573,200,0.0,0.0,1200000,0.155,0.0,419.9196819101191,14,14,0.0,14,0.0,1286.6306108126987,61182.27272727054,419.9196819101191,1,4527.556320083229,61182.27272727054,1.0495180049474584e-06,419.919681910119,200,9269.796016740733,14,1286.6306108126987,419.9196819101191,419.9196819101191,4527.556320083229,0.0,419.919681910119,0.0,14
1,0.23,38471.46295943089,1.1688030099321622e-07,5.655861854553223,1.2255674164407537e-06,8.206538768718019e-05,-32.149711766517896,0.0,38471.46295943089,0.0,10964.79688391849,-32.149711766517896,200,0.0,0.0,1280000,0.23,1.0,38471.46295943089,15,15,1.0,15,0.0,1655.2469683584195,73245.9611198189,38471.46295943089,1,5487.688486135871,73245.9611198189,1.34244771743397e-06,38471.4629594309,200,10964.79688391849,15,1655.2469683584195,38471.46295943089,38471.46295943089,5487.688486135871,0.0,38471.4629594309,0.0,15
1,0.16,4574.053561190349,2.2621088646701537e-07,5.647763252258301,-7.546113010903355e-06,0.00015870681090746075,-52.554993432997236,0.0,4574.053561190349,0.0,11347.352281714386,-52.554993432997236,200,0.0,0.0,1360000,0.16,0.0,4574.053561190349,16,16,0.0,16,0.0,1780.9892760786793,61716.408476093464,4574.053561190349,1,6137.725829690013,61716.408476093464,-7.319902124436339e-06,4574.053561190347,200,11347.352281714386,16,1780.9892760786793,4574.053561190349,4574.053561190349,6137.725829690013,0.0,4574.053561190347,0.0,16
1,0.205,2048.6612058675305,1.1052912896047928e-06,5.651055335998535,1.24206837881502e-06,0.0007529734866693616,-34.90879953788977,0.0,2048.6612058675305,0.0,9209.745875538965,-34.90879953788977,200,0.0,0.0,1440000,0.205,0.0,2048.6612058675305,17,17,0.0,17,0.0,1331.0270400597178,64779.22686450168,2048.6612058675305,1,4642.119911732273,64779.22686450168,2.347359668419813e-06,2048.661205867532,200,9209.745875538965,17,1331.0270400597178,2048.6612058675305,2048.6612058675305,4642.119911732273,0.0,2048.661205867532,0.0,17
1,0.185,258.21673709059394,8.702863851794973e-08,5.656044006347656,4.443456418812275e-06,6.145167571958154e-05,-50.307836470699165,0.0,258.21673709059394,0.0,11326.262998908594,-50.307836470699165,200,0.0,0.0,1520000,0.185,0.0,258.21673709059394,18,18,0.0,18,0.0,1577.3602269017542,67024.51715363658,258.21673709059394,1,5407.812423823839,67024.51715363658,4.530485057330225e-06,258.2167370905941,200,11326.262998908594,18,1577.3602269017542,258.21673709059394,258.21673709059394,5407.812423823839,0.0,258.2167370905941,0.0,18
1,0.175,-9.207848076841705,3.3277842703682836e-08,5.654940128326416,-1.790402507140243e-06,2.3457107090507634e-05,-24.050036694789487,0.0,-9.207848076841705,0.0,13297.006767950474,-24.050036694789487,200,0.0,0.0,1600000,0.175,0.0,-9.207848076841705,19,19,0.0,19,0.0,1805.7475507304086,77017.29248292316,-9.207848076841705,1,6122.50066895734,77017.29248292316,-1.7571246644365601e-06,-9.207848076841696,200,13297.006767950474,19,1805.7475507304086,-9.207848076841705,-9.207848076841705,6122.50066895734,0.0,-9.207848076841696,0.0,19
1,0.155,13090.573427502452,2.308797775185667e-08,5.655562877655029,9.414385431227856e-07,1.6323614545399323e-05,-26.559218214338646,0.0,13090.573427502452,0.0,10910.599633688435,-26.559218214338646,200,0.0,0.0,1680000,0.155,0.0,13090.573427502452,20,20,0.0,20,0.0,1517.9981045516856,65347.28623089707,13090.573427502452,1,5072.589394111426,65347.28623089707,9.645265208746423e-07,13090.573427502448,200,10910.599633688435,20,1517.9981045516856,13090.573427502452,13090.573427502452,5072.589394111426,0.0,13090.573427502448,0.0,20
1,0.135,54.85201341910101,7.311405170185026e-08,5.6538310050964355,-2.489357939339243e-06,5.162784509593621e-05,-33.923056041811236,0.0,54.85201341910101,0.0,11613.489260806109,-33.923056041811236,200,0.0,0.0,1760000,0.135,0.0,54.85201341910101,21,21,0.0,21,0.0,1510.2509872241988,63424.84230819777,54.85201341910101,1,5373.947661987919,63424.84230819777,-2.4162438876373926e-06,54.852013419101006,200,11613.489260806109,21,1510.2509872241988,54.85201341910101,54.85201341910101,5373.947661987919,0.0,54.852013419101006,0.0,21
1,0.125,-18.878548635784306,6.459531505242921e-07,5.642855644226074,-8.162945960066281e-06,0.00043155616731382906,-23.431250031947123,0.0,-18.878548635784306,0.0,9308.16264430383,-23.431250031947123,200,0.0,0.0,1840000,0.125,0.0,-18.878548635784306,22,22,0.0,22,0.0,1442.6487207156047,56717.864324235656,-18.878548635784306,1,4736.2791804915005,56717.864324235656,-7.516992809541989e-06,-18.87854863578429,200,9308.16264430383,22,1442.6487207156047,-18.878548635784306,-18.878548635784306,4736.2791804915005,0.0,-18.87854863578429,0.0,22
1,0.13,87.6948357811003,1.0068317351397127e-05,5.6596221923828125,6.482358003268018e-06,0.005037347320467234,-39.88211001511718,0.0,87.6948357811003,0.0,9045.233688693592,-39.88211001511718,200,0.0,0.0,1920000,0.13,0.0,87.6948357811003,23,23,0.0,23,0.0,1254.6330244573649,52675.24954321613,87.6948357811003,1,3947.3286326666444,52675.24954321613,1.6550675354665145e-05,87.69483578110022,200,9045.233688693592,23,1254.6330244573649,87.6948357811003,87.6948357811003,3947.3286326666444,0.0,87.69483578110022,0.0,23
1,0.19,759.5499429352769,5.2471773415163625e-06,5.65106201171875,-1.2516832612163853e-05,0.0030671199783682823,-23.000521465761718,0.0,759.5499429352769,0.0,11082.77656373199,-23.000521465761718,200,0.0,0.0,2000000,0.19,0.0,759.5499429352769,24,24,0.0,24,0.0,1526.2612572449839,70598.46679797473,759.5499429352769,1,5372.356117930435,70598.46679797473,-7.26965527064749e-06,759.5499429352766,200,11082.77656373199,24,1526.2612572449839,759.5499429352769,759.5499429352769,5372.356117930435,0.0,759.5499429352766,0.0,24
1,0.095,8610.96501748782,4.424182407092303e-07,5.628730773925781,-1.6192094335565343e-05,0.00030784442787989974,-77.29065658596163,0.0,8610.96501748782,0.0,10337.834145121373,-77.29065658596163,200,0.0,0.0,2080000,0.095,0.0,8610.96501748782,25,25,0.0,25,0.0,1501.5093401354807,85645.3556451352,8610.96501748782,1,5161.366343464269,85645.3556451352,-1.5749676094856113e-05,8610.965017487813,200,10337.834145121373,25,1501.5093401354807,8610.96501748782,8610.96501748782,5161.366343464269,0.0,8610.965017487813,0.0,25
1,0.19,9153.949717451113,1.3867520465282723e-07,5.6348724365234375,4.600236024998594e-06,9.796508675208315e-05,-17.886908563448742,0.0,9153.949717451113,0.0,12873.5986102991,-17.886908563448742,200,0.0,0.0,2160000,0.19,0.0,9153.949717451113,26,26,0.0,26,0.0,2184.042279261208,72678.80938153621,9153.949717451113,1,7400.758883224067,72678.80938153621,4.738911229651421e-06,9153.949717451122,200,12873.5986102991,26,2184.042279261208,9153.949717451113,9153.949717451113,7400.758883224067,0.0,9153.949717451122,0.0,26
1,0.255,9887.44507691066,2.5783585044791835e-08,5.6349406242370605,9.624032060173704e-08,1.8227161490358412e-05,-64.12100887950456,0.0,9887.44507691066,0.0,16923.280916861568,-64.12100887950456,200,0.0,0.0,2240000,0.255,0.0,9887.44507691066,27,27,0.0,27,0.0,2577.009641152269,106062.62512114014,9887.44507691066,1,9018.499081759835,106062.62512114014,1.2202390564652887e-07,9887.445076910652,200,16923.280916861568,27,2577.009641152269,9887.44507691066,9887.44507691066,9018.499081759835,0.0,9887.445076910652,0.0,27
1,0.25,17235.759799293457,1.035618879541289e-08,5.635209083557129,5.529699365069973e-07,7.312309662665939e-06,-21.28392940821981,0.0,17235.759799293457,0.0,21713.98555031667,-21.28392940821981,200,0.0,0.0,2320000,0.25,1.0,17235.759799293457,28,28,1.0,28,0.0,3303.0896001692627,177913.0064820645,17235.759799293457,1,11675.338625632146,177913.0064820645,5.633261253024102e-07,17235.759799293475,200,21713.98555031667,28,3303.0896001692627,17235.759799293457,17235.759799293457,11675.338625632146,0.0,17235.759799293475,0.0,28
1,0.22,15131.939811865328,2.49162894760957e-08,5.634793758392334,-1.2868279100075597e-06,1.7641896192799322e-05,-21.67808345944077,0.0,15131.939811865328,0.0,12203.261989027984,-21.67808345944077,200,0.0,0.0,2400000,0.22,0.0,15131.939811865328,29,29,0.0,29,0.0,1809.3403434950137,67413.84217746115,15131.939811865328,1,6469.3692284241015,67413.84217746115,-1.261911620531464e-06,15131.939811865326,200,12203.261989027984,29,1809.3403434950137,15131.939811865328,15131.939811865328,6469.3692284241015,0.0,15131.939811865326,0.0,29
1,0.18,18.088238781526773,7.63498064770829e-09,5.634091377258301,-2.253590764667024e-06,5.401417183747981e-06,-19.897969165759534,0.0,18.088238781526773,0.0,14952.459779244873,-19.897969165759534,200,0.0,0.0,2480000,0.18,0.0,18.088238781526773,30,30,0.0,30,0.0,2442.572485337998,88626.23703534088,18.088238781526773,1,8317.006431603419,88626.23703534088,-2.2459557840193156e-06,18.088238781526762,200,14952.459779244873,30,2442.572485337998,18.088238781526773,18.088238781526773,8317.006431603419,0.0,18.088238781526762,0.0,30
1,0.19,1065.6939832417443,3.929426384274848e-08,5.632107257843018,-2.1550024484895403e-06,2.778043199214153e-05,-26.088963732177426,0.0,1065.6939832417443,0.0,12131.492849006148,-26.088963732177426,200,0.0,0.0,2560000,0.19,0.0,1065.6939832417443,31,31,0.0,31,0.0,2090.321107325301,71083.72727343426,1065.6939832417443,1,6787.995562829845,71083.72727343426,-2.1157081846467918e-06,1065.6939832417445,200,12131.492849006148,31,2090.321107325301,1065.6939832417443,1065.6939832417443,6787.995562829845,0.0,1065.6939832417445,0.0,31
1,0.15,1940.4796457342425,4.1469888856227044e-08,5.6331963539123535,1.3274077446112642e-06,2.9333434213185683e-05,-21.561499616192542,0.0,1940.4796457342425,0.0,12874.423022115823,-21.561499616192542,200,0.0,0.0,2640000,0.15,0.0,1940.4796457342425,32,32,0.0,32,0.0,2079.37521077866,76538.45549885389,1940.4796457342425,1,6879.584414108982,76538.45549885389,1.3688776334674913e-06,1940.4796457342418,200,12874.423022115823,32,2079.37521077866,1940.4796457342425,1940.4796457342425,6879.584414108982,0.0,1940.4796457342418,0.0,32
1,0.18,20402.973548823105,1.990847522392869e-07,5.62445068359375,-8.252203770098276e-06,0.00013999953807797283,-18.615169730826377,0.0,20402.973548823105,0.0,15300.439201521396,-18.615169730826377,200,0.0,0.0,2720000,0.18,1.0,20402.973548823105,33,33,1.0,33,0.0,2566.2399714443072,102710.17701570256,20402.973548823105,1,8880.25839144686,102710.17701570256,-8.05311901785899e-06,20402.97354882312,200,15300.439201521396,33,2566.2399714443072,20402.973548823105,20402.973548823105,8880.25839144686,0.0,20402.97354882312,0.0,33
1,0.145,246.7371553709688,1.834655449783895e-08,5.622180461883545,-3.3720602914399933e-06,1.3011024748266209e-05,-20.46398195392899,0.0,246.7371553709688,0.0,12512.421630490771,-20.46398195392899,200,0.0,0.0,2800000,0.145,0.0,246.7371553709688,34,34,0.0,34,0.0,2065.354945900768,69316.4866962628,246.7371553709688,1,7228.176200289044,69316.4866962628,-3.3537137369421544e-06,246.73715537096876,200,12512.421630490771,34,2065.354945900768,246.7371553709688,246.7371553709688,7228.176200289044,0.0,246.73715537096876,0.0,34
1,0.225,40405.8126180606,1.2523059922386892e-08,5.621671676635742,-1.4561128409695812e-06,8.867817996360827e-06,-30.173179839904204,0.0,40405.8126180606,0.0,15935.500763709235,-30.173179839904204,200,0.0,0.0,2880000,0.225,1.0,40405.8126180606,35,35,1.0,35,0.0,2908.2444135418714,71596.20574985903,40405.8126180606,1,9958.466133376123,71596.20574985903,-1.4435897810471943e-06,40405.81261806056,200,15935.500763709235,35,2908.2444135418714,40405.8126180606,40405.8126180606,9958.466133376123,0.0,40405.81261806056,0.0,35
1,0.155,10549.432266093745,3.909508450306021e-08,5.617647171020508,-3.815118361671921e-06,2.767287332972046e-05,-20.30002620828125,0.0,10549.432266093745,0.0,13761.351199078586,-20.30002620828125,200,0.0,0.0,2960000,0.155,0.0,10549.432266093745,36,36,0.0,36,0.0,2073.4795635408273,88050.97919727724,10549.432266093745,1,7380.084694511504,88050.97919727724,-3.7760232771688607e-06,10549.432266093747,200,13761.351199078586,36,2073.4795635408273,10549.432266093745,10549.432266093745,7380.084694511504,0.0,10549.432266093747,0.0,36
1,0.2,15272.719941337724,1.2619466360774823e-08,5.614694595336914,-3.224603233320522e-06,8.91446597961476e-06,-20.61227264766228,0.0,15272.719941337724,0.0,18466.238807031918,-20.61227264766228,200,0.0,0.0,3040000,0.2,0.0,15272.719941337724,37,37,0.0,37,0.0,2817.2335778379625,124055.6322413949,15272.719941337724,1,9657.860508330692,124055.6322413949,-3.2119837669597473e-06,15272.719941337722,200,18466.238807031918,37,2817.2335778379625,15272.719941337724,15272.719941337724,9657.860508330692,0.0,15272.719941337722,0.0,37
1,0.155,8881.09732084281,8.494225767208263e-08,5.600459098815918,-1.0459129043738358e-05,5.9844256611540914e-05,-29.321135244903765,0.0,8881.09732084281,0.0,18056.295096401587,-29.321135244903765,200,0.0,0.0,3120000,0.155,0.0,8881.09732084281,38,38,0.0,38,0.0,2641.041963924473,161191.88023262794,8881.09732084281,1,9347.983639721246,161191.88023262794,-1.0374186786066275e-05,8881.097320842811,200,18056.295096401587,38,2641.041963924473,8881.09732084281,8881.09732084281,9347.983639721246,0.0,8881.097320842811,0.0,38
1,0.185,74020.83518612104,1.22570781968534e-06,5.57986307144165,-1.6615869753877632e-05,0.0008688035304658115,-27.149988277231095,0.0,74020.83518612104,0.0,17528.27452394071,-27.149988277231095,200,0.0,0.0,3200000,0.185,1.0,74020.83518612104,39,39,1.0,39,0.0,2748.369646171981,115254.57053662054,74020.83518612104,1,8976.233035023391,115254.57053662054,-1.5390161934192292e-05,74020.83518612098,200,17528.27452394071,39,2748.369646171981,74020.83518612104,74020.83518612104,8976.233035023391,0.0,74020.83518612098,0.0,39
1,0.17,36023.10429738397,7.224343789857812e-09,5.578771591186523,-3.0861629056744277e-06,5.1057177188340575e-06,-25.808326125597905,0.0,36023.10429738397,0.0,15644.643475440447,-25.808326125597905,200,0.0,0.0,3280000,0.17,0.0,36023.10429738397,40,40,0.0,40,0.0,2397.147436615731,115150.08789187773,36023.10429738397,1,8033.846126794687,115150.08789187773,-3.07893856188457e-06,36023.10429738397,200,15644.643475440447,40,2397.147436615731,36023.10429738397,36023.10429738397,8033.846126794687,0.0,36023.10429738397,0.0,40
1,0.17,23143.39876258559,7.268254194059409e-06,5.573193550109863,-1.2609181794687174e-05,0.004820790607482195,-41.89844321027014,0.0,23143.39876258559,0.0,13842.01476567511,-41.89844321027014,200,0.0,0.0,3360000,0.17,1.0,23143.39876258559,41,41,1.0,41,0.0,2200.2241415719977,76549.56203320864,23143.39876258559,1,7769.719422947548,76549.56203320864,-5.340927600627765e-06,23143.3987625856,200,13842.01476567511,41,2200.2241415719977,23143.39876258559,23143.39876258559,7769.719422947548,0.0,23143.3987625856,0.0,41
1,0.26,362.95368954430063,2.532715370762162e-09,5.572003364562988,-2.2157723833515774e-06,1.7925318616107688e-06,-19.904928813718772,0.0,362.95368954430063,0.0,21140.207669532167,-19.904928813718772,200,0.0,0.0,3440000,0.26,1.0,362.95368954430063,42,42,1.0,42,0.0,3246.231109883431,155351.06383054482,362.95368954430063,1,10947.437230433512,155351.06383054482,-2.2132396679808153e-06,362.9536895443009,200,21140.207669532167,42,3246.231109883431,362.95368954430063,362.95368954430063,10947.437230433512,0.0,362.9536895443009,0.0,42
1,0.28,24059.94174341742,1.494004209234845e-08,5.57165002822876,-1.1486363291624002e-06,1.0557439054537099e-05,-24.080029156430992,0.0,24059.94174341742,0.0,18749.35174439745,-24.080029156430992,200,0.0,0.0,3520000,0.28,0.0,24059.94174341742,43,43,0.0,43,0.0,3662.0291867265064,117800.5529147761,24059.94174341742,1,12340.880629887806,117800.5529147761,-1.1336962870700518e-06,24059.941743417414,200,18749.35174439745,43,3662.0291867265064,24059.94174341742,24059.94174341742,12340.880629887806,0.0,24059.941743417414,0.0,43
1,0.19,23398.54939468487,2.0218067220412195e-08,5.5711541175842285,-1.5232856185320998e-06,1.4330219528346788e-05,-25.522590760357822,0.0,23398.54939468487,0.0,17364.191356288546,-25.522590760357822,200,0.0,0.0,3600000,0.19,0.0,23398.54939468487,44,44,0.0,44,0.0,2365.4249963558977,115343.8724447376,23398.54939468487,1,8395.497817044969,115343.8724447376,-1.5030675513116876e-06,23398.549394684873,200,17364.191356288546,44,2365.4249963558977,23398.54939468487,23398.54939468487,8395.497817044969,0.0,23398.549394684873,0.0,44
1,0.29,2176.5024477912416,1.854434231063351e-06,5.568328857421875,-4.554146471491549e-06,0.0011473206104710698,-55.31359968796914,0.0,2176.5024477912416,0.0,21399.661112740352,-55.31359968796914,200,0.0,0.0,3680000,0.29,0.0,2176.5024477912416,45,45,0.0,45,0.0,3515.1031702371583,103834.99465556216,2176.5024477912416,1,11906.087017830387,103834.99465556216,-2.699712240428198e-06,2176.5024477912425,200,21399.661112740352,45,3515.1031702371583,2176.5024477912416,2176.5024477912416,11906.087017830387,0.0,2176.5024477912425,0.0,45
