MetaTest/peg-insert-side-v1/StdReturn,MetaTest/peg-insert-side-v1/MaxReturn,MetaTest/peg-insert-side-v1/NumTrajs,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/peg-insert-side-v1/SuccessRate,MetaTest/Average/NumTrajs,MetaTest/Average/AverageDiscountedReturn,MetaTest/peg-insert-side-v1/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/peg-insert-side-v1/Iteration,MetaTest/peg-insert-side-v1/MinReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/peg-insert-side-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTest/peg-insert-side-v1/TerminationRate
12.014696418053006,-19.855357855886552,10,12.014696418053006,-19.855357855886552,0.0,10,-27.638394521312847,-27.638394521312847,-27.63839452131284,10,-56.68437080681549,10,0.0,464000,-27.63839452131284,0.0,-56.68437080681549,0.0
1.016701252505314,-19.595503836934977,10,1.016701252505314,-19.595503836934977,0.0,10,-21.22376202810246,-21.22376202810246,-21.223762028102467,11,-22.60271657433094,11,0.0,488000,-21.223762028102467,0.0,-22.60271657433094,0.0
3.7722398655684155,-19.51432566157585,10,3.7722398655684155,-19.51432566157585,0.0,10,-22.702120332656758,-22.702120332656758,-22.702120332656765,12,-32.19345487444734,12,0.0,512000,-22.702120332656765,0.0,-32.19345487444734,0.0
2.253004205578062,-16.97505848701466,10,2.253004205578062,-16.97505848701466,0.0,10,-19.791340485989647,-19.791340485989647,-19.79134048598965,13,-24.931800743087518,13,0.0,536000,-19.79134048598965,0.0,-24.931800743087518,0.0
4.177264780967211,-14.534230237557152,10,4.177264780967211,-14.534230237557152,0.0,10,-21.267395707664704,-21.267395707664704,-21.267395707664704,14,-29.03946900002901,14,0.0,560000,-21.267395707664704,0.0,-29.03946900002901,0.0
5.650785218383156,-16.384954753317583,10,5.650785218383156,-16.384954753317583,0.0,10,-19.84905058627983,-19.84905058627983,-19.849050586279823,15,-36.123264846049175,15,0.0,584000,-19.849050586279823,0.0,-36.123264846049175,0.0
1.1381660705435508,-17.88536462115787,10,1.1381660705435508,-17.88536462115787,0.0,10,-19.83582112973776,-19.83582112973776,-19.835821129737763,16,-21.368295763687776,16,0.0,608000,-19.835821129737763,0.0,-21.368295763687776,0.0
91.91873873109485,288.6213946359341,10,91.91873873109485,288.6213946359341,0.0,10,12.962734830709005,12.962734830709005,12.962734830709014,17,-22.031608528380655,17,0.0,632000,12.962734830709014,0.0,-22.031608528380655,0.0
6.151719249292426,-12.731275635305808,10,6.151719249292426,-12.731275635305808,0.0,10,-18.89835362480614,-18.89835362480614,-18.898353624806145,18,-30.044900163209626,18,0.0,656000,-18.898353624806145,0.0,-30.044900163209626,0.0
9.34089188286224,-11.724189625555058,10,9.34089188286224,-11.724189625555058,0.0,10,-19.035373870698706,-19.035373870698706,-19.035373870698713,19,-45.807050466784744,19,0.0,680000,-19.035373870698713,0.0,-45.807050466784744,0.0
5.182202904383555,-9.394164578699153,10,5.182202904383555,-9.394164578699153,0.0,10,-18.198541297571825,-18.198541297571825,-18.198541297571822,20,-23.59761348552812,20,0.0,704000,-18.198541297571822,0.0,-23.59761348552812,0.0
9.161296347482779,-8.977015413942919,10,9.161296347482779,-8.977015413942919,0.0,10,-20.23387317582708,-20.23387317582708,-20.23387317582707,21,-41.07838955969961,21,0.0,728000,-20.23387317582707,0.0,-41.07838955969961,0.0
9.215054597683556,-5.842138626542603,10,9.215054597683556,-5.842138626542603,0.0,10,-13.436997733782821,-13.436997733782821,-13.436997733782821,22,-33.98818604946128,22,0.0,752000,-13.436997733782821,0.0,-33.98818604946128,0.0
4.632171532174832,-8.286935922877644,10,4.632171532174832,-8.286935922877644,0.0,10,-18.65614398525857,-18.65614398525857,-18.656143985258566,23,-23.085608013720122,23,0.0,776000,-18.656143985258566,0.0,-23.085608013720122,0.0
5.665015073660269,-5.506625105126252,10,5.665015073660269,-5.506625105126252,0.0,10,-12.829765276607997,-12.829765276607997,-12.829765276608,24,-21.26916606958605,24,0.0,800000,-12.829765276608,0.0,-21.26916606958605,0.0
22.935816264827658,-5.2750189838249035,10,22.935816264827658,-5.2750189838249035,0.0,10,-21.838216270424176,-21.838216270424176,-21.838216270424176,25,-87.25830761198226,25,0.0,824000,-21.838216270424176,0.0,-87.25830761198226,0.0
12.734628361871179,-5.533955706725949,10,12.734628361871179,-5.533955706725949,0.0,10,-16.20040111358762,-16.20040111358762,-16.200401113587617,26,-50.02427876391096,26,0.0,848000,-16.200401113587617,0.0,-50.02427876391096,0.0
10.253915047898856,-6.515439284078509,10,10.253915047898856,-6.515439284078509,0.0,10,-18.58538333485194,-18.58538333485194,-18.58538333485194,27,-42.01459165784332,27,0.0,872000,-18.58538333485194,0.0,-42.01459165784332,0.0
9.667072219195552,-10.286571639104814,10,9.667072219195552,-10.286571639104814,0.0,10,-22.788653892708545,-22.788653892708545,-22.78865389270855,28,-42.56571952575667,28,0.0,896000,-22.78865389270855,0.0,-42.56571952575667,0.0
38.75772727856772,-7.391310966464175,10,38.75772727856772,-7.391310966464175,0.0,10,-49.33749182743528,-49.33749182743528,-49.33749182743529,29,-120.21550705497857,29,0.0,920000,-49.33749182743529,0.0,-120.21550705497857,0.0
10.688228029987346,-4.568074559411891,10,10.688228029987346,-4.568074559411891,0.0,10,-23.403020767879248,-23.403020767879248,-23.40302076787925,30,-42.35695698247628,30,0.0,944000,-23.40302076787925,0.0,-42.35695698247628,0.0
28.45246065322804,-7.8356203701526725,10,28.45246065322804,-7.8356203701526725,0.0,10,-41.94955531894315,-41.94955531894315,-41.949555318943126,31,-99.48135429712075,31,0.0,968000,-41.949555318943126,0.0,-99.48135429712075,0.0
13.35618785222405,-44.2187965116477,10,13.35618785222405,-44.2187965116477,0.0,10,-71.26010166993086,-71.26010166993086,-71.26010166993089,32,-86.69311429421082,32,0.0,992000,-71.26010166993089,0.0,-86.69311429421082,0.0
15.610257778457642,-26.524536242679783,10,15.610257778457642,-26.524536242679783,0.0,10,-62.13133749313503,-62.13133749313503,-62.13133749313501,33,-87.68335587549555,33,0.0,1016000,-62.13133749313501,0.0,-87.68335587549555,0.0
18.06370248762831,-31.14836539523311,10,18.06370248762831,-31.14836539523311,0.0,10,-69.38332829056138,-69.38332829056138,-69.38332829056137,34,-89.53662301407361,34,0.0,1040000,-69.38332829056137,0.0,-89.53662301407361,0.0
17.61606363839366,-4.741318729156757,10,17.61606363839366,-4.741318729156757,0.0,10,-54.20847772040071,-54.20847772040071,-54.20847772040071,35,-72.76135753962765,35,0.0,1064000,-54.20847772040071,0.0,-72.76135753962765,0.0
14.404611469308975,-16.287126868716207,10,14.404611469308975,-16.287126868716207,0.0,10,-47.79090103722735,-47.79090103722735,-47.79090103722736,36,-69.92390435016634,36,0.0,1088000,-47.79090103722736,0.0,-69.92390435016634,0.0
14.713894531291013,-56.829570840597505,10,14.713894531291013,-56.829570840597505,0.0,10,-74.1318432102731,-74.1318432102731,-74.13184321027309,37,-103.1827515205103,37,0.0,1112000,-74.13184321027309,0.0,-103.1827515205103,0.0
19.650194460249704,-30.263214532911938,10,19.650194460249704,-30.263214532911938,0.0,10,-61.56886394514677,-61.56886394514677,-61.56886394514676,38,-94.47728592742314,38,0.0,1136000,-61.56886394514676,0.0,-94.47728592742314,0.0
14.027394188715313,-18.162605323663858,10,14.027394188715313,-18.162605323663858,0.0,10,-45.7657587423401,-45.7657587423401,-45.76575874234008,39,-75.33935583664618,39,0.0,1160000,-45.76575874234008,0.0,-75.33935583664618,0.0
3226.9464470193047,10715.595677879204,10,3226.9464470193047,10715.595677879204,0.0,10,1034.919593738558,1034.919593738558,1034.919593738559,40,-56.25487002430034,40,0.0,1184000,1034.919593738559,0.0,-56.25487002430034,0.0
1731.9111023816265,5255.667245782714,10,1731.9111023816265,5255.667245782714,0.0,10,809.4021527477753,809.4021527477753,809.4021527477751,41,-53.16154729970411,41,0.0,1208000,809.4021527477751,0.0,-53.16154729970411,0.0
62.80720613937003,150.08047773880313,10,62.80720613937003,150.08047773880313,0.0,10,-21.01662113550313,-21.01662113550313,-21.016621135503147,42,-83.61711761241885,42,0.0,1232000,-21.016621135503147,0.0,-83.61711761241885,0.0
756.3871634778991,2458.3802776415723,10,756.3871634778991,2458.3802776415723,0.0,10,190.61892559759843,190.61892559759843,190.6189255975985,43,-104.93575517886853,43,0.0,1256000,190.6189255975985,0.0,-104.93575517886853,0.0
45.052425044283666,-8.039344348439197,10,45.052425044283666,-8.039344348439197,0.0,10,-67.17036258089539,-67.17036258089539,-67.17036258089539,44,-148.93972118974636,44,0.0,1280000,-67.17036258089539,0.0,-148.93972118974636,0.0
48.95661969490228,-18.871900199637867,10,48.95661969490228,-18.871900199637867,0.0,10,-72.36906630819928,-72.36906630819928,-72.36906630819925,45,-145.3884153883828,45,0.0,1304000,-72.36906630819925,0.0,-145.3884153883828,0.0
49.317927776753,-25.762296520774846,10,49.317927776753,-25.762296520774846,0.0,10,-85.61822430617033,-85.61822430617033,-85.61822430617033,46,-148.77681414806418,46,0.0,1328000,-85.61822430617033,0.0,-148.77681414806418,0.0
47.379019253279786,-10.183606350783608,10,47.379019253279786,-10.183606350783608,0.0,10,-77.08345627093819,-77.08345627093819,-77.0834562709382,47,-189.88899820577305,47,0.0,1352000,-77.0834562709382,0.0,-189.88899820577305,0.0
796.4532349526316,2587.6629268122338,10,796.4532349526316,2587.6629268122338,0.0,10,201.33634304586138,201.33634304586138,201.33634304586127,48,-147.74697857663344,48,0.0,1376000,201.33634304586127,0.0,-147.74697857663344,0.0
3849.410608834873,9868.008474365617,10,3849.410608834873,9868.008474365617,0.0,10,1860.8967895758858,1860.8967895758858,1860.8967895758863,49,-127.75913307989723,49,0.0,1400000,1860.8967895758863,0.0,-127.75913307989723,0.0
33.2283486645798,-30.317021409434822,10,33.2283486645798,-30.317021409434822,0.0,10,-63.08894087088369,-63.08894087088369,-63.08894087088369,50,-136.39278948733232,50,0.0,1424000,-63.08894087088369,0.0,-136.39278948733232,0.0
39.3424675011851,-25.25856722717488,10,39.3424675011851,-25.25856722717488,0.0,10,-60.05422031418483,-60.05422031418483,-60.05422031418486,51,-154.8068050949813,51,0.0,1448000,-60.05422031418486,0.0,-154.8068050949813,0.0
55.87515208369854,25.36077695315248,10,55.87515208369854,25.36077695315248,0.0,10,-54.41603776560388,-54.41603776560388,-54.41603776560388,52,-136.39010780484713,52,0.0,1472000,-54.41603776560388,0.0,-136.39010780484713,0.0
37.66555440425865,-22.969854533662524,10,37.66555440425865,-22.969854533662524,0.0,10,-59.17379628540648,-59.17379628540648,-59.1737962854065,53,-134.40614132426828,53,0.0,1496000,-59.1737962854065,0.0,-134.40614132426828,0.0
7.7258368547343155,-51.56526405117907,10,7.7258368547343155,-51.56526405117907,0.0,10,-67.08434557149,-67.08434557149,-67.08434557149002,54,-77.31329419104225,54,0.0,1520000,-67.08434557149002,0.0,-77.31329419104225,0.0
23.66034420206464,-26.246251645127707,10,23.66034420206464,-26.246251645127707,0.0,10,-56.95032591501966,-56.95032591501966,-56.95032591501963,55,-94.53519613756565,55,0.0,1544000,-56.95032591501963,0.0,-94.53519613756565,0.0
30.96403623158869,6.404809086224166,10,30.96403623158869,6.404809086224166,0.0,10,-49.30783833685905,-49.30783833685905,-49.30783833685905,56,-120.60943206007563,56,0.0,1568000,-49.30783833685905,0.0,-120.60943206007563,0.0
20.633316767641947,-49.5184667183675,10,20.633316767641947,-49.5184667183675,0.0,10,-72.35636948937838,-72.35636948937838,-72.35636948937838,57,-109.14511156664699,57,0.0,1592000,-72.35636948937838,0.0,-109.14511156664699,0.0
4267.559354787001,14165.617721853498,10,4267.559354787001,14165.617721853498,0.0,10,1363.2643973456356,1363.2643973456356,1363.2643973456363,58,-125.10409292976577,58,0.0,1616000,1363.2643973456363,0.0,-125.10409292976577,0.0
617.772830307058,1978.7849664551884,10,617.772830307058,1978.7849664551884,0.0,10,126.35810571512734,126.35810571512734,126.35810571512722,59,-120.63725342659224,59,0.0,1640000,126.35810571512722,0.0,-120.63725342659224,0.0
1707.5197916865116,5634.698532616988,10,1707.5197916865116,5634.698532616988,0.0,10,512.4758640434233,512.4758640434233,512.4758640434236,60,-96.9476573926589,60,0.0,1664000,512.4758640434236,0.0,-96.9476573926589,0.0
19.013545867704448,-13.905800360926486,10,19.013545867704448,-13.905800360926486,0.0,10,-44.857641198289635,-44.857641198289635,-44.857641198289635,61,-67.30773552395414,61,0.0,1688000,-44.857641198289635,0.0,-67.30773552395414,0.0
33.31293801802337,-1.2282347814256993,10,33.31293801802337,-1.2282347814256993,0.0,10,-55.7676206133253,-55.7676206133253,-55.76762061332528,62,-107.61482515981615,62,0.0,1712000,-55.76762061332528,0.0,-107.61482515981615,0.0
23.010994454311863,22.788616440498213,10,23.010994454311863,22.788616440498213,0.0,10,-43.9488163732323,-43.9488163732323,-43.9488163732323,63,-60.66392018641624,63,0.0,1736000,-43.9488163732323,0.0,-60.66392018641624,0.0
33.16432562323668,45.36239949194842,10,33.16432562323668,45.36239949194842,0.0,10,-34.76578780904131,-34.76578780904131,-34.76578780904128,64,-75.77180583355086,64,0.0,1760000,-34.76578780904128,0.0,-75.77180583355086,0.0
51.46825166063303,83.36754215834148,10,51.46825166063303,83.36754215834148,0.0,10,-44.47028415518945,-44.47028415518945,-44.47028415518945,65,-126.86979585210933,65,0.0,1784000,-44.47028415518945,0.0,-126.86979585210933,0.0
158.54939558856373,442.04589654812065,10,158.54939558856373,442.04589654812065,0.0,10,23.865996742809756,23.865996742809756,23.865996742809756,66,-87.0701418127313,66,0.0,1808000,23.865996742809756,0.0,-87.0701418127313,0.0
17.975943500853102,-18.0130977520099,10,17.975943500853102,-18.0130977520099,0.0,10,-57.989800019669,-57.989800019669,-57.989800019669,67,-79.38745117351833,67,0.0,1832000,-57.989800019669,0.0,-79.38745117351833,0.0
19.67835345909155,-25.02209443280842,10,19.67835345909155,-25.02209443280842,0.0,10,-52.526509130941385,-52.526509130941385,-52.526509130941385,68,-78.61831176203046,68,0.0,1856000,-52.526509130941385,0.0,-78.61831176203046,0.0
32.76768591771716,39.672677135990675,10,32.76768591771716,39.672677135990675,0.0,10,-46.29950847275869,-46.29950847275869,-46.29950847275868,69,-87.0820685830027,69,0.0,1880000,-46.29950847275868,0.0,-87.0820685830027,0.0
18.039064640775273,-24.263426149744475,10,18.039064640775273,-24.263426149744475,0.0,10,-55.6349813127249,-55.6349813127249,-55.634981312724925,70,-81.42975333764406,70,0.0,1904000,-55.634981312724925,0.0,-81.42975333764406,0.0
57.676708626315026,125.56983358397302,10,57.676708626315026,125.56983358397302,0.0,10,-41.89752039622721,-41.89752039622721,-41.89752039622723,71,-85.7258127049007,71,0.0,1928000,-41.89752039622723,0.0,-85.7258127049007,0.0
30.46971511311459,-18.54206010674414,10,30.46971511311459,-18.54206010674414,0.0,10,-68.32700989971613,-68.32700989971613,-68.32700989971613,72,-128.51510884981553,72,0.0,1952000,-68.32700989971613,0.0,-128.51510884981553,0.0
