MetaTest/faucet-open-v1/SuccessRate,MetaTest/faucet-open-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/faucet-open-v1/AverageReturn,MetaTest/faucet-open-v1/MaxReturn,TotalEnvSteps,MetaTest/faucet-open-v1/NumTrajs,MetaTest/faucet-open-v1/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/faucet-open-v1/MinReturn,MetaTest/Average/NumTrajs,MetaTest/faucet-open-v1/StdReturn,MetaTest/Average/StdReturn,MetaTest/Average/AverageReturn,MetaTest/faucet-open-v1/AverageDiscountedReturn,MetaTest/Average/Iteration
0.0,0.0,22376.47437453106,3603.696171844166,0.0,15041.464868914607,22376.47437453106,3128000,10,121,0.0,15041.464868914609,3603.696171844166,10,6255.228344597396,6255.228344597396,15041.464868914607,15041.464868914609,121
0.0,0.0,23615.233525213323,-44.86960614511092,0.0,11670.842895560048,23615.233525213323,3152000,10,122,0.0,11670.84289556005,-44.86960614511092,10,8403.423463053918,8403.423463053918,11670.842895560048,11670.84289556005,122
0.0,0.0,24180.842181483258,-48.476038807734916,0.0,11058.000151560791,24180.842181483258,3176000,10,123,0.0,11058.000151560791,-48.476038807734916,10,10024.261499469167,10024.261499469167,11058.000151560791,11058.000151560791,123
0.0,0.0,22596.510215413422,-48.95205251132081,0.0,10043.686091115902,22596.510215413422,3200000,10,124,0.0,10043.686091115898,-48.95205251132081,10,8619.192053628378,8619.192053628378,10043.686091115902,10043.686091115898,124
0.0,0.0,21115.69839803646,-51.465890728156346,0.0,9357.995924098735,21115.69839803646,3224000,10,125,0.0,9357.995924098737,-51.465890728156346,10,8515.4558446115,8515.4558446115,9357.995924098735,9357.995924098737,125
0.0,0.0,24122.18881945435,-50.29830555250487,0.0,13106.500325732866,24122.18881945435,3248000,10,126,0.0,13106.500325732868,-50.29830555250487,10,8469.724074807946,8469.724074807946,13106.500325732866,13106.500325732868,126
0.0,0.0,26351.47600764099,3062.4587039358366,0.0,12859.31667992659,26351.47600764099,3272000,10,127,0.0,12859.316679926587,3062.4587039358366,10,7272.562333703191,7272.562333703191,12859.31667992659,12859.316679926587,127
0.0,0.0,21751.74293079173,-46.462300709251856,0.0,10440.074801304798,21751.74293079173,3296000,10,128,0.0,10440.0748013048,-46.462300709251856,10,8315.536859731817,8315.536859731817,10440.074801304798,10440.0748013048,128
0.0,0.0,24360.098528655097,811.048974185118,0.0,13262.763465605192,24360.098528655097,3320000,10,129,0.0,13262.763465605196,811.048974185118,10,7874.812315177839,7874.812315177839,13262.763465605192,13262.763465605196,129
0.0,0.0,23983.660351234346,2013.7310223386926,0.0,11701.570486039247,23983.660351234346,3344000,10,130,0.0,11701.570486039247,2013.7310223386926,10,8005.115999037559,8005.115999037559,11701.570486039247,11701.570486039247,130
0.0,0.0,19772.509479356344,7622.658828447444,0.0,14835.0297362631,19772.509479356344,3368000,10,131,0.0,14835.029736263106,7622.658828447444,10,3953.39799858357,3953.39799858357,14835.0297362631,14835.029736263106,131
0.0,0.0,21431.384895044688,596.3190588768339,0.0,12094.3102293307,21431.384895044688,3392000,10,132,0.0,12094.3102293307,596.3190588768339,10,7865.143446294167,7865.143446294167,12094.3102293307,12094.3102293307,132
0.0,0.0,21893.75840835391,1051.3739123633654,0.0,12675.226634649985,21893.75840835391,3416000,10,133,0.0,12675.226634649978,1051.3739123633654,10,7035.356171832272,7035.356171832272,12675.226634649985,12675.226634649978,133
0.0,0.0,20105.841445321403,946.4309017783478,0.0,12250.006882079711,20105.841445321403,3440000,10,134,0.0,12250.006882079706,946.4309017783478,10,7152.838118867449,7152.838118867449,12250.006882079711,12250.006882079706,134
0.0,0.0,17567.902508163643,-45.29567485329934,0.0,10070.79970674617,17567.902508163643,3464000,10,135,0.0,10070.799706746173,-45.29567485329934,10,6311.524936197769,6311.524936197769,10070.79970674617,10070.799706746173,135
0.0,0.0,18384.472205950235,-46.49468908736076,0.0,6139.706776767909,18384.472205950235,3488000,10,136,0.0,6139.706776767907,-46.49468908736076,10,7854.711748278059,7854.711748278059,6139.706776767909,6139.706776767907,136
0.0,0.0,19624.395168502768,-64.32661094520357,0.0,4150.351637769085,19624.395168502768,3512000,10,137,0.0,4150.3516377690885,-64.32661094520357,10,7436.912881572149,7436.912881572149,4150.351637769085,4150.3516377690885,137
0.0,0.0,21205.474364104684,6265.991845388403,0.0,17649.72144190845,21205.474364104684,3536000,10,138,0.0,17649.72144190844,6265.991845388403,10,4129.628914709639,4129.628914709639,17649.72144190845,17649.72144190844,138
0.0,0.0,32420.609241876104,4375.278766018334,0.0,18352.023301478628,32420.609241876104,3560000,10,139,0.0,18352.023301478628,4375.278766018334,10,7068.654186719859,7068.654186719859,18352.023301478628,18352.023301478628,139
0.0,0.0,388.4271797877631,-46.54610148670795,0.0,75.78307154845888,388.4271797877631,3584000,10,140,0.0,75.78307154845893,-46.54610148670795,10,163.02330129283172,163.02330129283172,75.78307154845888,75.78307154845893,140
0.0,0.0,21957.08575232003,-28.912027257505816,0.0,7221.8814514863825,21957.08575232003,3608000,10,141,0.0,7221.881451486382,-28.912027257505816,10,8998.84881409118,8998.84881409118,7221.8814514863825,7221.881451486382,141
0.0,0.0,20193.630520271672,4733.714953509212,0.0,14630.538200177889,20193.630520271672,3632000,10,142,0.0,14630.538200177883,4733.714953509212,10,5381.12296343765,5381.12296343765,14630.538200177889,14630.538200177883,142
0.0,0.0,23406.25592359111,4383.0123674812785,0.0,13526.758560446882,23406.25592359111,3656000,10,143,0.0,13526.758560446882,4383.0123674812785,10,6197.986693569755,6197.986693569755,13526.758560446882,13526.758560446882,143
0.1,0.0,90269.73271700185,-65.4092447659401,0.0,15402.59932580612,90269.73271700185,3680000,10,144,0.1,15402.599325806112,-65.4092447659401,10,26102.061258460057,26102.061258460057,15402.59932580612,15402.599325806112,144
0.0,0.0,22153.275007984113,-51.98115044054096,0.0,12937.4706593096,22153.275007984113,3704000,10,145,0.0,12937.4706593096,-51.98115044054096,10,6728.6148882908765,6728.6148882908765,12937.4706593096,12937.4706593096,145
0.0,0.0,21871.518125676277,2344.089255352497,0.0,12402.21329954711,21871.518125676277,3728000,10,146,0.0,12402.21329954711,2344.089255352497,10,6736.80162607077,6736.80162607077,12402.21329954711,12402.21329954711,146
0.2,0.0,79866.56801783177,411.34523308719,0.0,24010.700849079996,79866.56801783177,3752000,10,147,0.2,24010.700849079996,411.34523308719,10,28080.325505491608,28080.325505491608,24010.700849079996,24010.700849079996,147
0.0,0.0,26881.149789374685,2740.4566632893757,0.0,12451.162167037792,26881.149789374685,3776000,10,148,0.0,12451.162167037794,2740.4566632893757,10,7846.113284711744,7846.113284711744,12451.162167037792,12451.162167037794,148
0.0,0.0,20539.282503030983,-92.15842986990798,0.0,8057.012947306165,20539.282503030983,3800000,10,149,0.0,8057.01294730617,-92.15842986990798,10,8465.73141595326,8465.73141595326,8057.012947306165,8057.01294730617,149
0.0,0.0,19025.50676331245,-56.25947784454011,0.0,8594.155941401237,19025.50676331245,3824000,10,150,0.0,8594.155941401237,-56.25947784454011,10,8542.342502350079,8542.342502350079,8594.155941401237,8594.155941401237,150
0.0,0.0,24331.172137708112,8868.024171061978,0.0,16599.953999257174,24331.172137708112,3848000,10,151,0.0,16599.953999257174,8868.024171061978,10,3795.416239471183,3795.416239471183,16599.953999257174,16599.953999257174,151
0.0,0.0,20876.42899906804,-48.37438356903711,0.0,12529.720661862393,20876.42899906804,3872000,10,152,0.0,12529.720661862391,-48.37438356903711,10,6969.987619362298,6969.987619362298,12529.720661862393,12529.720661862391,152
0.2,0.0,165502.58192343058,1922.6321036135585,0.0,38455.70781349272,165502.58192343058,3896000,10,153,0.2,38455.70781349272,1922.6321036135585,10,54542.91290506569,54542.91290506569,38455.70781349272,38455.70781349272,153
0.2,0.0,51370.01854393567,-76.08609839385701,0.0,13221.495857030779,51370.01854393567,3920000,10,154,0.2,13221.495857030779,-76.08609839385701,10,16429.08458706862,16429.08458706862,13221.495857030779,13221.495857030779,154
0.1,0.0,49247.46676000565,807.6588871672409,0.0,17240.230050752714,49247.46676000565,3944000,10,155,0.1,17240.230050752714,807.6588871672409,10,12221.257261425773,12221.257261425773,17240.230050752714,17240.230050752714,155
0.2,0.0,146319.6929900754,1102.0926835386545,0.0,39536.57475029223,146319.6929900754,3968000,10,156,0.2,39536.57475029224,1102.0926835386545,10,51756.60424264569,51756.60424264569,39536.57475029223,39536.57475029224,156
0.5,0.0,123687.67335461084,-51.01640837344386,0.0,30829.372683657333,123687.67335461084,3992000,10,157,0.5,30829.372683657333,-51.01640837344386,10,34070.72694979151,34070.72694979151,30829.372683657333,30829.372683657333,157
0.2,0.0,71571.08311450243,917.0784662067881,0.0,22727.041669273276,71571.08311450243,4016000,10,158,0.2,22727.041669273272,917.0784662067881,10,18047.314704849032,18047.314704849032,22727.041669273276,22727.041669273272,158
0.2,0.0,172051.15419471284,1302.1563852478232,0.0,36123.5807915638,172051.15419471284,4040000,10,159,0.2,36123.5807915638,1302.1563852478232,10,47951.92403342418,47951.92403342418,36123.5807915638,36123.5807915638,159
0.1,0.0,71042.1638780518,-47.73665408361702,0.0,18609.547972610904,71042.1638780518,4064000,10,160,0.1,18609.54797261091,-47.73665408361702,10,19317.461961514953,19317.461961514953,18609.547972610904,18609.54797261091,160
0.1,0.0,83314.73643694822,2858.5438810134106,0.0,19355.57363545974,83314.73643694822,4088000,10,161,0.1,19355.57363545975,2858.5438810134106,10,22173.705141587154,22173.705141587154,19355.57363545974,19355.57363545975,161
0.2,0.0,112295.71760768873,-45.06916916049877,0.0,26885.243540118612,112295.71760768873,4112000,10,162,0.2,26885.243540118612,-45.06916916049877,10,30852.07162736372,30852.07162736372,26885.243540118612,26885.243540118612,162
0.0,0.0,19686.696511948652,-46.58695442320159,0.0,11901.457356399484,19686.696511948652,4136000,10,163,0.0,11901.457356399487,-46.58695442320159,10,7997.945167936492,7997.945167936492,11901.457356399484,11901.457356399487,163
0.1,0.0,87484.06801580236,14050.242570553002,0.0,25898.04080316277,87484.06801580236,4160000,10,164,0.1,25898.040803162767,14050.242570553002,10,20648.409817998374,20648.409817998374,25898.04080316277,25898.040803162767,164
0.1,0.0,55639.215497854195,2631.691757658446,0.0,20389.054592269917,55639.215497854195,4184000,10,165,0.1,20389.054592269917,2631.691757658446,10,13084.907289319062,13084.907289319062,20389.054592269917,20389.054592269917,165
0.2,0.0,61808.02764250891,6668.208336147484,0.0,23578.44367003268,61808.02764250891,4208000,10,166,0.2,23578.44367003268,6668.208336147484,10,16593.986350668063,16593.986350668063,23578.44367003268,23578.44367003268,166
0.0,0.0,21917.04480170184,-45.14853341817716,0.0,11153.612249462993,21917.04480170184,4232000,10,167,0.0,11153.612249462987,-45.14853341817716,10,7653.0986090661,7653.0986090661,11153.612249462993,11153.612249462987,167
0.3,0.0,147433.05717398901,-38.76663308558088,0.0,47964.482565579194,147433.05717398901,4256000,10,168,0.3,47964.48256557921,-38.76663308558088,10,50452.03014490571,50452.03014490571,47964.482565579194,47964.48256557921,168
0.1,0.0,62674.43787834901,-46.83371198856436,0.0,21699.67876167225,62674.43787834901,4280000,10,169,0.1,21699.67876167224,-46.83371198856436,10,18641.320136826063,18641.320136826063,21699.67876167225,21699.67876167224,169
0.0,0.0,21884.574086326145,3797.221819762969,0.0,14254.85678143078,21884.574086326145,4304000,10,170,0.0,14254.856781430779,3797.221819762969,10,6599.934384139618,6599.934384139618,14254.85678143078,14254.856781430779,170
0.2,0.0,154023.3882898149,3251.5266544375445,0.0,30120.37762791979,154023.3882898149,4328000,10,171,0.2,30120.377627919795,3251.5266544375445,10,43019.17927925395,43019.17927925395,30120.37762791979,30120.377627919795,171
0.1,0.0,87538.72300880567,16397.47278872,0.0,26557.61817951213,87538.72300880567,4352000,10,172,0.1,26557.618179512123,16397.47278872,10,20467.76479096767,20467.76479096767,26557.61817951213,26557.618179512123,172
0.3,0.0,77309.85189907598,-50.26628274389149,0.0,29907.307072837815,77309.85189907598,4376000,10,173,0.3,29907.307072837815,-50.26628274389149,10,25846.637168301095,25846.637168301095,29907.307072837815,29907.307072837815,173
0.1,0.0,63639.26213106875,1851.2831453968656,0.0,18563.58448568594,63639.26213106875,4400000,10,174,0.1,18563.58448568594,1851.2831453968656,10,16358.990491794892,16358.990491794892,18563.58448568594,18563.58448568594,174
0.2,0.0,195446.88766782195,-46.53503699517424,0.0,48658.470121481005,195446.88766782195,4424000,10,175,0.2,48658.470121481,-46.53503699517424,10,67202.8969958434,67202.8969958434,48658.470121481005,48658.470121481,175
0.3,0.0,56902.884154772764,4693.006012973682,0.0,26765.260780533157,56902.884154772764,4448000,10,176,0.3,26765.260780533157,4693.006012973682,10,18113.812399872153,18113.812399872153,26765.260780533157,26765.260780533157,176
0.0,0.0,13017.158791367538,-95.13821351996393,0.0,1297.2926101567639,13017.158791367538,4472000,10,177,0.0,1297.2926101567625,-95.13821351996393,10,3909.1506814981626,3909.1506814981626,1297.2926101567639,1297.2926101567625,177
0.1,0.0,40212.43231911891,-92.99825090894022,0.0,7103.867418102304,40212.43231911891,4496000,10,178,0.1,7103.867418102303,-92.99825090894022,10,13100.915684118972,13100.915684118972,7103.867418102304,7103.867418102303,178
0.1,0.0,139293.66513886827,-48.13509928291222,0.0,16960.524141953825,139293.66513886827,4520000,10,179,0.1,16960.52414195383,-48.13509928291222,10,41252.98834077963,41252.98834077963,16960.524141953825,16960.52414195383,179
0.2,0.0,76400.93728039405,-49.20908493825573,0.0,16128.391990212791,76400.93728039405,4544000,10,180,0.2,16128.391990212791,-49.20908493825573,10,24959.54643111913,24959.54643111913,16128.391990212791,16128.391990212791,180
0.1,0.0,39914.125634184,-48.642422083626286,0.0,3950.5736868805625,39914.125634184,4568000,10,181,0.1,3950.573686880564,-48.642422083626286,10,11987.85101263215,11987.85101263215,3950.5736868805625,3950.573686880564,181
0.0,0.0,-39.60506570228733,-48.02114696151888,0.0,-44.76448269609766,-39.60506570228733,4592000,10,182,0.0,-44.76448269609766,-48.02114696151888,10,2.837945374392789,2.837945374392789,-44.76448269609766,-44.76448269609766,182
0.3,0.0,170915.58439621198,-49.01698021492142,0.0,40339.1364919995,170915.58439621198,4616000,10,183,0.3,40339.136491999496,-49.01698021492142,10,60987.875307904935,60987.875307904935,40339.1364919995,40339.136491999496,183
0.3,0.0,131143.29752033882,-48.11573680296081,0.0,31787.720737961954,131143.29752033882,4640000,10,184,0.3,31787.720737961972,-48.11573680296081,10,48842.23142407841,48842.23142407841,31787.720737961954,31787.720737961972,184
0.2,0.0,96554.22859508885,-47.10503338307623,0.0,17114.18950715957,96554.22859508885,4664000,10,185,0.2,17114.18950715958,-47.10503338307623,10,28097.056736060236,28097.056736060236,17114.18950715957,17114.18950715958,185
0.1,0.0,170138.56787902446,-50.07636682422625,0.0,25685.363602734556,170138.56787902446,4688000,10,186,0.1,25685.363602734564,-50.07636682422625,10,48685.45209488306,48685.45209488306,25685.363602734556,25685.363602734564,186
0.0,0.0,24610.24802473115,-78.08686693261433,0.0,7033.079230845962,24610.24802473115,4712000,10,187,0.0,7033.079230845964,-78.08686693261433,10,9430.748959568022,9430.748959568022,7033.079230845962,7033.079230845964,187
0.0,0.0,20183.2910688129,507.0826395779646,0.0,15095.713808037015,20183.2910688129,4736000,10,188,0.0,15095.713808037017,507.0826395779646,10,5863.0265717945385,5863.0265717945385,15095.713808037015,15095.713808037017,188
0.0,0.0,28329.131125936987,6824.197522760929,0.0,18833.5006577015,28329.131125936987,4760000,10,189,0.0,18833.5006577015,6824.197522760929,10,6082.024863247532,6082.024863247532,18833.5006577015,18833.5006577015,189
0.2,0.0,50966.8254450269,-35.7051599722686,0.0,22589.50522007327,50966.8254450269,4784000,10,190,0.2,22589.505220073264,-35.7051599722686,10,15531.465277919624,15531.465277919624,22589.50522007327,22589.505220073264,190
0.2,0.0,65788.56255313562,-43.27924982002026,0.0,26230.49415685601,65788.56255313562,4808000,10,191,0.2,26230.49415685601,-43.27924982002026,10,17897.86582569961,17897.86582569961,26230.49415685601,26230.49415685601,191
0.0,0.0,23830.357971043388,-48.849805898957655,0.0,12512.728707174614,23830.357971043388,4832000,10,192,0.0,12512.728707174616,-48.849805898957655,10,9373.401415241298,9373.401415241298,12512.728707174614,12512.728707174616,192
0.1,0.0,60563.47268884932,-50.80360007490498,0.0,14020.219165051161,60563.47268884932,4856000,10,193,0.1,14020.219165051163,-50.80360007490498,10,18196.0283848413,18196.0283848413,14020.219165051161,14020.219165051163,193
0.4,0.0,192862.02948530175,-46.09400086657581,0.0,45717.20864524282,192862.02948530175,4880000,10,194,0.4,45717.2086452428,-46.09400086657581,10,64476.98547349611,64476.98547349611,45717.20864524282,45717.2086452428,194
0.3,0.0,100817.96016250845,-47.87045795433503,0.0,21928.416565941363,100817.96016250845,4904000,10,195,0.3,21928.41656594136,-47.87045795433503,10,33198.71203861143,33198.71203861143,21928.416565941363,21928.41656594136,195
0.2,0.0,154228.23879376412,-76.25643919242931,0.0,20654.284248877713,154228.23879376412,4928000,10,196,0.2,20654.28424887772,-76.25643919242931,10,45316.84728406188,45316.84728406188,20654.284248877713,20654.28424887772,196
0.1,0.0,24689.110322183795,-50.334016396367105,0.0,6652.487703497315,24689.110322183795,4952000,10,197,0.1,6652.487703497312,-50.334016396367105,10,10312.176757617799,10312.176757617799,6652.487703497315,6652.487703497312,197
0.1,0.0,64404.84115799698,-47.96714029817496,0.0,12568.571372923947,64404.84115799698,4976000,10,198,0.1,12568.571372923949,-47.96714029817496,10,20924.981942438768,20924.981942438768,12568.571372923947,12568.571372923949,198
0.2,0.0,72686.80196488804,-49.06966372332319,0.0,12440.765209501033,72686.80196488804,5000000,10,199,0.2,12440.765209501023,-49.06966372332319,10,22713.671001882187,22713.671001882187,12440.765209501033,12440.765209501023,199
0.4,0.0,88411.64154591587,-49.15650863113695,0.0,26238.613936799073,88411.64154591587,5024000,10,200,0.4,26238.613936799073,-49.15650863113695,10,29389.944412232475,29389.944412232475,26238.613936799073,26238.613936799073,200
0.0,0.0,23216.81130653822,-48.70339047005658,0.0,3790.2265282716457,23216.81130653822,5048000,10,201,0.0,3790.226528271646,-48.70339047005658,10,7885.015402104012,7885.015402104012,3790.2265282716457,3790.226528271646,201
0.2,0.0,152249.46105281194,-50.42851993653459,0.0,21041.440438481888,152249.46105281194,5072000,10,202,0.2,21041.44043848188,-50.42851993653459,10,47094.496932544986,47094.496932544986,21041.440438481888,21041.44043848188,202
0.1,0.0,34067.60566870241,-50.36326008067207,0.0,4870.68079437981,34067.60566870241,5096000,10,203,0.1,4870.680794379807,-50.36326008067207,10,10213.344211742464,10213.344211742464,4870.68079437981,4870.680794379807,203
0.4,0.0,58296.39068637786,-47.19500100822496,0.0,15123.106716896411,58296.39068637786,5120000,10,204,0.4,15123.106716896407,-47.19500100822496,10,21760.3706254779,21760.3706254779,15123.106716896411,15123.106716896407,204
0.3,0.0,57001.81886623359,-48.76716986127271,0.0,20619.69452352837,57001.81886623359,5144000,10,205,0.3,20619.694523528364,-48.76716986127271,10,23899.993262968495,23899.993262968495,20619.69452352837,20619.694523528364,205
0.2,0.0,75452.50362509309,-47.61683969253466,0.0,23337.966500286882,75452.50362509309,5168000,10,206,0.2,23337.96650028688,-47.61683969253466,10,29113.113831868566,29113.113831868566,23337.966500286882,23337.96650028688,206
0.1,0.0,142978.8065705609,-49.038690404059196,0.0,14256.511080579996,142978.8065705609,5192000,10,207,0.1,14256.511080579989,-49.038690404059196,10,42907.4318873084,42907.4318873084,14256.511080579996,14256.511080579989,207
0.2,0.0,67385.02986479878,-130.03698378804822,0.0,11558.519571204613,67385.02986479878,5216000,10,208,0.2,11558.519571204612,-130.03698378804822,10,23581.72637948154,23581.72637948154,11558.519571204613,11558.519571204612,208
0.5,0.0,63481.70924976651,-46.09159170115836,0.0,25303.319625808806,63481.70924976651,5240000,10,209,0.5,25303.3196258088,-46.09159170115836,10,25280.40185378838,25280.40185378838,25303.319625808806,25303.3196258088,209
0.5,0.0,78967.52442453931,-46.67820690434463,0.0,21674.981129063104,78967.52442453931,5264000,10,210,0.5,21674.981129063104,-46.67820690434463,10,25634.482000882497,25634.482000882497,21674.981129063104,21674.981129063104,210
0.5,0.0,68762.11305554293,-47.139742816495215,0.0,27302.863193160614,68762.11305554293,5288000,10,211,0.5,27302.863193160614,-47.139742816495215,10,29194.29887634836,29194.29887634836,27302.863193160614,27302.863193160614,211
0.1,0.0,152228.57250426937,-49.379680312809896,0.0,19822.81401433338,152228.57250426937,5312000,10,212,0.1,19822.814014333395,-49.379680312809896,10,45077.160604757744,45077.160604757744,19822.81401433338,19822.814014333395,212
0.4,0.0,112036.46689547226,-48.67774218474982,0.0,26489.4263641075,112036.46689547226,5336000,10,213,0.4,26489.426364107494,-48.67774218474982,10,34253.4410484303,34253.4410484303,26489.4263641075,26489.426364107494,213
0.1,0.0,23360.89703783835,-49.924277153124656,0.0,3355.632469665789,23360.89703783835,5360000,10,214,0.1,3355.6324696657903,-49.924277153124656,10,7380.063501225419,7380.063501225419,3355.632469665789,3355.6324696657903,214
0.2,0.0,89081.7688332983,-48.251262523153734,0.0,15529.61744325508,89081.7688332983,5384000,10,215,0.2,15529.617443255065,-48.251262523153734,10,27985.715176262995,27985.715176262995,15529.61744325508,15529.617443255065,215
0.4,0.0,61062.48941658755,-48.15970098493662,0.0,18100.923254634752,61062.48941658755,5408000,10,216,0.4,18100.923254634756,-48.15970098493662,10,20237.33764965178,20237.33764965178,18100.923254634752,18100.923254634756,216
0.2,0.0,43454.001948682475,-50.94315059432799,0.0,6947.625764892131,43454.001948682475,5432000,10,217,0.2,6947.6257648921355,-50.94315059432799,10,14499.45444730644,14499.45444730644,6947.625764892131,6947.6257648921355,217
0.1,0.0,33220.35316461897,-49.667304618661014,0.0,7700.237070120251,33220.35316461897,5456000,10,218,0.1,7700.237070120253,-49.667304618661014,10,11302.984874838232,11302.984874838232,7700.237070120251,7700.237070120253,218
0.2,0.0,53610.37640757803,-50.77230382967764,0.0,15319.42342103736,53610.37640757803,5480000,10,219,0.2,15319.42342103736,-50.77230382967764,10,18769.929039271123,18769.929039271123,15319.42342103736,15319.42342103736,219
0.4,0.0,147391.0972594414,-49.60496813538464,0.0,36649.75842766381,147391.0972594414,5504000,10,220,0.4,36649.75842766379,-49.60496813538464,10,56666.74801590704,56666.74801590704,36649.75842766381,36649.75842766379,220
0.4,0.0,128306.47266615441,-46.708938723925186,0.0,27005.904517604464,128306.47266615441,5528000,10,221,0.4,27005.904517604467,-46.708938723925186,10,38111.48147058028,38111.48147058028,27005.904517604464,27005.904517604467,221
0.2,0.0,48132.97146925954,-50.39855927188955,0.0,12843.393825812094,48132.97146925954,5552000,10,222,0.2,12843.393825812094,-50.39855927188955,10,17889.34529172668,17889.34529172668,12843.393825812094,12843.393825812094,222
0.4,0.0,76053.9461088358,-46.58954118865843,0.0,31788.568443743814,76053.9461088358,5576000,10,223,0.4,31788.568443743814,-46.58954118865843,10,22008.59053599071,22008.59053599071,31788.568443743814,31788.568443743814,223
0.2,0.0,128823.1020587669,-50.23403911181891,0.0,27438.881246023997,128823.1020587669,5600000,10,224,0.2,27438.881246023986,-50.23403911181891,10,41398.791466005074,41398.791466005074,27438.881246023997,27438.881246023986,224
0.2,0.0,50433.45812242424,-50.86283766930379,0.0,9966.454993969086,50433.45812242424,5624000,10,225,0.2,9966.454993969086,-50.86283766930379,10,20027.541997232947,20027.541997232947,9966.454993969086,9966.454993969086,225
0.3,0.0,53834.913345371795,-48.18277413454038,0.0,20175.53401890175,53834.913345371795,5648000,10,226,0.3,20175.534018901748,-48.18277413454038,10,21414.535178781363,21414.535178781363,20175.53401890175,20175.534018901748,226
0.3,0.0,47022.95644096918,-48.81380407591815,0.0,20777.690059101027,47022.95644096918,5672000,10,227,0.3,20777.690059101024,-48.81380407591815,10,17627.032659064585,17627.032659064585,20777.690059101027,20777.690059101024,227
0.2,0.0,45790.4842787264,-46.74660435623524,0.0,7807.116077052031,45790.4842787264,5696000,10,228,0.2,7807.116077052029,-46.74660435623524,10,15974.814530187394,15974.814530187394,7807.116077052031,7807.116077052029,228
0.4,0.0,55063.83662523995,-47.64133632854014,0.0,22981.263988582825,55063.83662523995,5720000,10,229,0.4,22981.263988582825,-47.64133632854014,10,21793.508167017375,21793.508167017375,22981.263988582825,22981.263988582825,229
0.4,0.0,159142.09752280044,-48.65883106361057,0.0,44818.36312136819,159142.09752280044,5744000,10,230,0.4,44818.36312136818,-48.65883106361057,10,60335.561877078944,60335.561877078944,44818.36312136819,44818.36312136818,230
0.1,0.0,43237.56709093087,-48.249143155386086,0.0,5497.519681481823,43237.56709093087,5768000,10,231,0.1,5497.519681481822,-48.249143155386086,10,13090.503983918381,13090.503983918381,5497.519681481823,5497.519681481822,231
0.2,0.0,46711.78983159854,-44.58477557152402,0.0,11781.851270648327,46711.78983159854,5792000,10,232,0.2,11781.85127064833,-44.58477557152402,10,17292.490805135323,17292.490805135323,11781.851270648327,11781.85127064833,232
0.3,0.0,71333.85974406093,-49.85728660387635,0.0,19693.9094422842,71333.85974406093,5816000,10,233,0.3,19693.9094422842,-49.85728660387635,10,26976.330190808443,26976.330190808443,19693.9094422842,19693.9094422842,233
0.1,0.0,59810.84880872817,-48.29894482644582,0.0,16565.700687660366,59810.84880872817,5840000,10,234,0.1,16565.700687660366,-48.29894482644582,10,16117.987751464296,16117.987751464296,16565.700687660366,16565.700687660366,234
0.1,0.0,49579.832671357704,-46.471743212714976,0.0,19452.793057073195,49579.832671357704,5864000,10,235,0.1,19452.793057073202,-46.471743212714976,10,13483.138539389764,13483.138539389764,19452.793057073195,19452.793057073202,235
0.4,0.0,54438.441446390796,14646.595978387366,0.0,25022.70228191147,54438.441446390796,5888000,10,236,0.4,25022.70228191147,14646.595978387366,10,13691.822930266419,13691.822930266419,25022.70228191147,25022.70228191147,236
0.0,0.0,812.0885287646281,-96.04225401356454,0.0,13.450625229238335,812.0885287646281,5912000,10,237,0.0,13.450625229238426,-96.04225401356454,10,266.86948943302735,266.86948943302735,13.450625229238335,13.450625229238426,237
0.1,0.0,86844.99382744532,-102.37137027171633,0.0,12041.04588436057,86844.99382744532,5936000,10,238,0.1,12041.045884360565,-102.37137027171633,10,26019.317225597348,26019.317225597348,12041.04588436057,12041.045884360565,238
0.0,0.0,20989.705200082848,-87.86815414584142,0.0,3978.1062891848583,20989.705200082848,5960000,10,239,0.0,3978.1062891848587,-87.86815414584142,10,8081.581897813179,8081.581897813179,3978.1062891848583,3978.1062891848587,239
0.2,0.0,60934.627758189345,7131.91235458241,0.0,22030.71539395254,60934.627758189345,5984000,10,240,0.2,22030.715393952538,7131.91235458241,10,13637.073425813893,13637.073425813893,22030.71539395254,22030.715393952538,240
0.3,0.0,46022.350682301265,-48.66777152069236,0.0,13534.145367740255,46022.350682301265,6008000,10,241,0.3,13534.145367740242,-48.66777152069236,10,17414.21120907197,17414.21120907197,13534.145367740255,13534.145367740242,241
0.1,0.0,59646.87586876743,-49.24984734409484,0.0,11816.193632811408,59646.87586876743,6032000,10,242,0.1,11816.193632811413,-49.24984734409484,10,18213.04965192521,18213.04965192521,11816.193632811408,11816.193632811413,242
0.2,0.0,53992.23802653418,-48.98952197359066,0.0,12618.27926375769,53992.23802653418,6056000,10,243,0.2,12618.279263757688,-48.98952197359066,10,16594.756220965686,16594.756220965686,12618.27926375769,12618.279263757688,243
0.1,0.0,162192.3169405633,6798.917177652547,0.0,31205.0368862406,162192.3169405633,6080000,10,244,0.1,31205.036886240618,6798.917177652547,10,43841.008357117185,43841.008357117185,31205.0368862406,31205.036886240618,244
