MetaTest/soccer-v1/AverageDiscountedReturn,MetaTest/soccer-v1/NumTrajs,MetaTest/soccer-v1/MaxReturn,MetaTest/soccer-v1/MinReturn,MetaTest/Average/SuccessRate,MetaTest/soccer-v1/SuccessRate,MetaTest/soccer-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/soccer-v1/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumTrajs,MetaTest/soccer-v1/StdReturn,MetaTest/Average/MinReturn,MetaTest/soccer-v1/Iteration
-24.438226856633158,10,-15.189053847022514,-48.2768844421649,0.4,0.4,0.0,-15.189053847022514,0.0,-24.43822685663315,22,10.261951596641696,752000,-24.43822685663315,-24.438226856633158,10,10.261951596641696,-48.2768844421649,22
104.65605584563608,10,1248.8697375850188,-52.520116194239826,0.7,0.7,0.0,1248.8697375850188,0.0,104.65605584563605,23,381.5469165102553,776000,104.65605584563605,104.65605584563608,10,381.5469165102553,-52.520116194239826,23
-24.01837237478559,10,-16.44614734549686,-37.06899624904113,0.4,0.4,0.0,-16.44614734549686,0.0,-24.018372374785592,24,7.631870909411467,800000,-24.018372374785592,-24.01837237478559,10,7.631870909411467,-37.06899624904113,24
245.39603906867615,10,1463.7946882147621,-21.767313025722377,0.9,0.9,0.0,1463.7946882147621,0.0,245.39603906867623,25,533.6655026570509,824000,245.39603906867623,245.39603906867615,10,533.6655026570509,-21.767313025722377,25
173.2226689538245,10,1345.2298772372994,-34.42760391881248,0.7,0.7,0.0,1345.2298772372994,0.0,173.22266895382438,26,426.51337584735313,848000,173.22266895382438,173.2226689538245,10,426.51337584735313,-34.42760391881248,26
162.42190815446202,10,1534.6355649695247,-49.537596528711184,0.4,0.4,0.0,1534.6355649695247,0.0,162.42190815446182,27,462.0977504327448,872000,162.42190815446182,162.42190815446202,10,462.0977504327448,-49.537596528711184,27
13753.474614882292,10,79143.55688713264,-18.516685454709762,0.5,0.5,0.0,79143.55688713264,0.0,13753.4746148823,28,24669.34180701212,896000,13753.4746148823,13753.474614882292,10,24669.34180701212,-18.516685454709762,28
368.45702988490405,10,3687.820330913294,-105.41842767742405,0.3,0.3,0.0,3687.820330913294,0.0,368.45702988490405,29,1121.6605462364505,920000,368.45702988490405,368.45702988490405,10,1121.6605462364505,-105.41842767742405,29
-8.572259550026615,10,296.5724709579056,-122.12599616789923,0.0,0.0,0.0,296.5724709579056,0.0,-8.572259550026626,30,105.34686557665951,944000,-8.572259550026626,-8.572259550026615,10,105.34686557665951,-122.12599616789923,30
11217.601631399773,10,60680.16454356025,-111.1177181207161,0.1,0.1,0.0,60680.16454356025,0.0,11217.601631399777,31,21925.480492976913,968000,11217.601631399777,11217.601631399773,10,21925.480492976913,-111.1177181207161,31
-67.69948325534683,10,-13.918231766321888,-110.57275682900539,0.0,0.0,0.0,-13.918231766321888,0.0,-67.69948325534672,32,37.41173323809819,992000,-67.69948325534672,-67.69948325534683,10,37.41173323809819,-110.57275682900539,32
3032.717695279662,10,31133.629498113834,-108.76438189992412,0.0,0.0,0.0,31133.629498113834,0.0,3032.7176952796626,33,9366.980725408133,1016000,3032.7176952796626,3032.717695279662,10,9366.980725408133,-108.76438189992412,33
-38.66083895372556,10,111.61394453074718,-105.85126189333175,0.2,0.2,0.0,111.61394453074718,0.0,-38.66083895372559,34,57.05514407577232,1040000,-38.66083895372559,-38.66083895372556,10,57.05514407577232,-105.85126189333175,34
55.89920650392711,10,1027.7280155200185,-107.18069790106088,0.2,0.2,0.0,1027.7280155200185,0.0,55.89920650392712,35,326.18090060720544,1064000,55.89920650392712,55.89920650392711,10,326.18090060720544,-107.18069790106088,35
491.6567713367605,10,3514.044955242753,-106.02853818142678,0.3,0.3,0.0,3514.044955242753,0.0,491.6567713367607,36,1072.0894531239064,1088000,491.6567713367607,491.6567713367605,10,1072.0894531239064,-106.02853818142678,36
538.3072188928033,10,4836.690262801665,-99.09505823971456,0.1,0.1,0.0,4836.690262801665,0.0,538.307218892803,37,1462.0642189131054,1112000,538.307218892803,538.3072188928033,10,1462.0642189131054,-99.09505823971456,37
17088.471777455037,10,89843.94082411274,-84.57292144071644,0.2,0.2,0.0,89843.94082411274,0.0,17088.471777455045,38,33787.82648002583,1136000,17088.471777455045,17088.471777455037,10,33787.82648002583,-84.57292144071644,38
5921.1199286619485,10,59185.57191079402,-47.12661746501676,0.1,0.1,0.0,59185.57191079402,0.0,5921.11992866195,39,17754.990011938928,1160000,5921.11992866195,5921.1199286619485,10,17754.990011938928,-47.12661746501676,39
18250.66950259466,10,80957.5721931781,-133.10333017846264,0.1,0.1,0.0,80957.5721931781,0.0,18250.66950259465,40,30789.347091753312,1184000,18250.66950259465,18250.66950259466,10,30789.347091753312,-133.10333017846264,40
3667.7397222190834,10,30796.544238142433,-53.112705946819254,0.0,0.0,0.0,30796.544238142433,0.0,3667.739722219082,41,9157.155307046745,1208000,3667.739722219082,3667.7397222190834,10,9157.155307046745,-53.112705946819254,41
7522.541511922289,10,71727.1003607928,-123.23699302992716,0.0,0.0,0.0,71727.1003607928,0.0,7522.541511922291,42,21435.502797606463,1232000,7522.541511922291,7522.541511922289,10,21435.502797606463,-123.23699302992716,42
6730.877457246703,10,62576.85727304725,-63.03141146947928,0.0,0.0,0.0,62576.85727304725,0.0,6730.877457246698,43,18635.348122011448,1256000,6730.877457246698,6730.877457246703,10,18635.348122011448,-63.03141146947928,43
16065.302118402364,10,65587.09044136107,-70.67911465219748,0.0,0.0,0.0,65587.09044136107,0.0,16065.302118402362,44,24477.22880396296,1280000,16065.302118402362,16065.302118402364,10,24477.22880396296,-70.67911465219748,44
20922.66509799247,10,92774.95650018335,234.924540046888,0.0,0.0,0.0,92774.95650018335,0.0,20922.665097992467,45,28533.697955934287,1304000,20922.665097992467,20922.66509799247,10,28533.697955934287,234.924540046888,45
16425.10608036191,10,65373.74504979171,-96.88764908953904,0.1,0.1,0.0,65373.74504979171,0.0,16425.106080361908,46,24825.178282474815,1328000,16425.106080361908,16425.10608036191,10,24825.178282474815,-96.88764908953904,46
6457.78419404327,10,39865.836211808375,-77.94841165104515,0.1,0.1,0.0,39865.836211808375,0.0,6457.784194043272,47,12673.198436483737,1352000,6457.784194043272,6457.78419404327,10,12673.198436483737,-77.94841165104515,47
35022.153213043755,10,96559.62542391513,-121.02541353756334,0.0,0.0,0.0,96559.62542391513,0.0,35022.15321304377,48,39195.716033403856,1376000,35022.15321304377,35022.153213043755,10,39195.716033403856,-121.02541353756334,48
27267.629676120756,10,93572.94181015155,-90.37847712271989,0.3,0.3,0.0,93572.94181015155,0.0,27267.629676120756,49,34508.02638370626,1400000,27267.629676120756,27267.629676120756,10,34508.02638370626,-90.37847712271989,49
70870.82124308687,10,107346.74150034653,-24.687231970461056,0.1,0.1,0.0,107346.74150034653,0.0,70870.82124308692,50,34329.41746530749,1424000,70870.82124308692,70870.82124308687,10,34329.41746530749,-24.687231970461056,50
37088.897267713524,10,87826.36342675562,-7.542223746185953,0.0,0.0,0.0,87826.36342675562,0.0,37088.897267713524,51,32431.079006203603,1448000,37088.897267713524,37088.897267713524,10,32431.079006203603,-7.542223746185953,51
18345.696084863896,10,92242.96665965048,-94.76170615485226,0.0,0.0,0.0,92242.96665965048,0.0,18345.696084863892,52,36508.68860422081,1472000,18345.696084863892,18345.696084863896,10,36508.68860422081,-94.76170615485226,52
22705.12652100354,10,119126.67139321058,-101.76603455175812,0.1,0.1,0.0,119126.67139321058,0.0,22705.126521003556,53,41878.44991234174,1496000,22705.126521003556,22705.12652100354,10,41878.44991234174,-101.76603455175812,53
27221.33877628704,10,89912.29466192884,-105.27886432791345,0.2,0.2,0.0,89912.29466192884,0.0,27221.338776287033,54,34198.02477621285,1520000,27221.338776287033,27221.33877628704,10,34198.02477621285,-105.27886432791345,54
24271.907756248133,10,94482.55983753565,-50.26620424622474,0.1,0.1,0.0,94482.55983753565,0.0,24271.90775624814,55,34446.21977302064,1544000,24271.90775624814,24271.907756248133,10,34446.21977302064,-50.26620424622474,55
72014.90196154566,10,123747.02288165927,137.8531897039474,0.0,0.0,0.0,123747.02288165927,0.0,72014.90196154566,56,34726.50086464561,1568000,72014.90196154566,72014.90196154566,10,34726.50086464561,137.8531897039474,56
69145.55289500533,10,120040.00133980776,-5.0778045271390635,0.1,0.1,0.0,120040.00133980776,0.0,69145.55289500531,57,40211.426450690655,1592000,69145.55289500531,69145.55289500533,10,40211.426450690655,-5.0778045271390635,57
15564.608222195771,10,76440.53613625547,-99.79457261089976,0.0,0.0,0.0,76440.53613625547,0.0,15564.608222195777,58,28275.94843118541,1616000,15564.608222195777,15564.608222195771,10,28275.94843118541,-99.79457261089976,58
37416.591421354045,10,91325.80692219657,-30.529855712484526,0.0,0.0,0.0,91325.80692219657,0.0,37416.59142135403,59,32424.944869145467,1640000,37416.59142135403,37416.591421354045,10,32424.944869145467,-30.529855712484526,59
78043.14473758466,10,120676.73788274154,25574.24416935492,0.0,0.0,0.0,120676.73788274154,0.0,78043.1447375846,60,28721.151934221303,1664000,78043.1447375846,78043.14473758466,10,28721.151934221303,25574.24416935492,60
37438.59142415544,10,106182.90513378006,-78.67701291434823,0.1,0.1,0.0,106182.90513378006,0.0,37438.59142415545,61,41600.849465927255,1688000,37438.59142415545,37438.59142415544,10,41600.849465927255,-78.67701291434823,61
71867.38248675333,10,115157.45991098105,1766.391685340096,0.2,0.2,0.0,115157.45991098105,0.0,71867.38248675331,62,37874.61277818688,1712000,71867.38248675331,71867.38248675333,10,37874.61277818688,1766.391685340096,62
29774.349045844003,10,129947.15610367441,-125.6612333008906,0.1,0.1,0.0,129947.15610367441,0.0,29774.349045843992,63,43340.165987711494,1736000,29774.349045843992,29774.349045844003,10,43340.165987711494,-125.6612333008906,63
56234.97413558939,10,104060.81214657357,2297.9829067428327,0.0,0.0,0.0,104060.81214657357,0.0,56234.97413558939,64,32290.710987201943,1760000,56234.97413558939,56234.97413558939,10,32290.710987201943,2297.9829067428327,64
53451.5935565987,10,137356.7096481171,-34.746866045746835,0.3,0.3,0.0,137356.7096481171,0.0,53451.593556598724,65,41759.663386942644,1784000,53451.593556598724,53451.5935565987,10,41759.663386942644,-34.746866045746835,65
81747.272219391,10,101804.55273843181,53321.7640549159,0.0,0.0,0.0,101804.55273843181,0.0,81747.272219391,66,14939.922678738129,1808000,81747.272219391,81747.272219391,10,14939.922678738129,53321.7640549159,66
53779.840200043014,10,99109.16053523232,23540.226824351783,0.0,0.0,0.0,99109.16053523232,0.0,53779.84020004303,67,28195.222755890907,1832000,53779.84020004303,53779.840200043014,10,28195.222755890907,23540.226824351783,67
64682.33768119932,10,125147.27313280667,-15.643066956794074,0.1,0.1,0.0,125147.27313280667,0.0,64682.33768119931,68,37344.82036021547,1856000,64682.33768119931,64682.33768119932,10,37344.82036021547,-15.643066956794074,68
64586.86710648432,10,126758.93367350487,7447.524690923101,0.1,0.1,0.0,126758.93367350487,0.0,64586.86710648432,69,33893.78061395418,1880000,64586.86710648432,64586.86710648432,10,33893.78061395418,7447.524690923101,69
62206.67693146961,10,124770.98615985239,921.3624312928093,0.1,0.1,0.0,124770.98615985239,0.0,62206.67693146961,70,38993.775615428225,1904000,62206.67693146961,62206.67693146961,10,38993.775615428225,921.3624312928093,70
47079.49244139169,10,85171.53268441837,9691.38404406448,0.0,0.0,0.0,85171.53268441837,0.0,47079.49244139168,71,28112.990847485016,1928000,47079.49244139168,47079.49244139169,10,28112.990847485016,9691.38404406448,71
70074.00434966847,10,127331.41173145799,120.79596329504746,0.3,0.3,0.0,127331.41173145799,0.0,70074.00434966845,72,43118.526477590254,1952000,70074.00434966845,70074.00434966847,10,43118.526477590254,120.79596329504746,72
42275.956575300224,10,101303.63807104004,3259.3164486468163,0.1,0.1,0.0,101303.63807104004,0.0,42275.9565753002,73,28665.29616747858,1976000,42275.9565753002,42275.956575300224,10,28665.29616747858,3259.3164486468163,73
14185.826208837816,10,39976.770937762325,-101.03630433907054,0.0,0.0,0.0,39976.770937762325,0.0,14185.826208837816,74,17167.610855555613,2000000,14185.826208837816,14185.826208837816,10,17167.610855555613,-101.03630433907054,74
28003.031609133344,10,131367.11833163252,-99.78375249740807,0.2,0.2,0.0,131367.11833163252,0.0,28003.031609133363,75,51473.77125981873,2024000,28003.031609133363,28003.031609133344,10,51473.77125981873,-99.78375249740807,75
41699.424126048245,10,103122.27252129206,-97.59565486863461,0.0,0.0,0.0,103122.27252129206,0.0,41699.424126048245,76,43332.90597944962,2048000,41699.424126048245,41699.424126048245,10,43332.90597944962,-97.59565486863461,76
24080.428499228034,10,105535.73962921264,-68.10462819391002,0.1,0.1,0.0,105535.73962921264,0.0,24080.42849922803,77,39676.46379242015,2072000,24080.42849922803,24080.428499228034,10,39676.46379242015,-68.10462819391002,77
103193.31171622891,10,137661.3474459496,64762.013988181214,0.4,0.4,0.0,137661.3474459496,0.0,103193.31171622888,78,25255.69571721608,2096000,103193.31171622888,103193.31171622891,10,25255.69571721608,64762.013988181214,78
44942.707914247665,10,132710.43921680903,-17.789122463713436,0.2,0.2,0.0,132710.43921680903,0.0,44942.70791424768,79,45780.702922335215,2120000,44942.70791424768,44942.707914247665,10,45780.702922335215,-17.789122463713436,79
75013.22961183198,10,128387.4450946034,12495.659581290003,0.4,0.4,0.0,128387.4450946034,0.0,75013.22961183196,80,40915.597655846,2144000,75013.22961183196,75013.22961183198,10,40915.597655846,12495.659581290003,80
23438.580070537086,10,75199.49313955956,-100.72464416392172,0.0,0.0,0.0,75199.49313955956,0.0,23438.58007053709,81,30357.70899891441,2168000,23438.58007053709,23438.580070537086,10,30357.70899891441,-100.72464416392172,81
79950.65308687529,10,129501.25968156976,23439.93182159696,0.2,0.2,0.0,129501.25968156976,0.0,79950.65308687529,82,37485.75525933279,2192000,79950.65308687529,79950.65308687529,10,37485.75525933279,23439.93182159696,82
86823.14529893079,10,127503.41464840173,20109.635819703268,0.1,0.1,0.0,127503.41464840173,0.0,86823.14529893076,83,35205.88674233288,2216000,86823.14529893076,86823.14529893079,10,35205.88674233288,20109.635819703268,83
56709.08910509451,10,131691.68874538012,-17.54924528649787,0.2,0.2,0.0,131691.68874538012,0.0,56709.08910509451,84,46205.00566295087,2240000,56709.08910509451,56709.08910509451,10,46205.00566295087,-17.54924528649787,84
55717.85650451445,10,98571.25719442744,1422.4613406684578,0.0,0.0,0.0,98571.25719442744,0.0,55717.85650451444,85,30005.949583156664,2264000,55717.85650451444,55717.85650451445,10,30005.949583156664,1422.4613406684578,85
15916.080070943784,10,60921.74045538936,-58.320347780207456,0.0,0.0,0.0,60921.74045538936,0.0,15916.080070943784,86,21316.227120236086,2288000,15916.080070943784,15916.080070943784,10,21316.227120236086,-58.320347780207456,86
63692.03559861381,10,106136.23737962235,1165.7927941682542,0.2,0.2,0.0,106136.23737962235,0.0,63692.03559861379,87,39608.456209161945,2312000,63692.03559861379,63692.03559861381,10,39608.456209161945,1165.7927941682542,87
70261.3780667132,10,122952.6774852876,-14.595542976389014,0.0,0.0,0.0,122952.6774852876,0.0,70261.3780667132,88,40181.67149538055,2336000,70261.3780667132,70261.3780667132,10,40181.67149538055,-14.595542976389014,88
65751.0046004098,10,128552.52941960079,15846.2050180039,0.2,0.2,0.0,128552.52941960079,0.0,65751.0046004098,89,41950.83259404787,2360000,65751.0046004098,65751.0046004098,10,41950.83259404787,15846.2050180039,89
81651.5893084069,10,123173.36776788905,29803.965050740768,0.0,0.0,0.0,123173.36776788905,0.0,81651.58930840688,90,28518.355841424112,2384000,81651.58930840688,81651.5893084069,10,28518.355841424112,29803.965050740768,90
67302.00859173058,10,133387.09127131948,-18.978225914270052,0.2,0.2,0.0,133387.09127131948,0.0,67302.00859173057,91,34659.54290167561,2408000,67302.00859173057,67302.00859173058,10,34659.54290167561,-18.978225914270052,91
67455.56473049268,10,104855.64231944416,-25.513121646124358,0.0,0.0,0.0,104855.64231944416,0.0,67455.5647304927,92,36516.9009033823,2432000,67455.5647304927,67455.56473049268,10,36516.9009033823,-25.513121646124358,92
59981.446002443394,10,149562.5039179029,1285.7766392714161,0.4,0.4,0.0,149562.5039179029,0.0,59981.446002443394,93,43488.729273213656,2456000,59981.446002443394,59981.446002443394,10,43488.729273213656,1285.7766392714161,93
78655.30410445803,10,156534.6791890714,-15.062341022280982,0.4,0.4,0.0,156534.6791890714,0.0,78655.30410445802,94,59354.118722760315,2480000,78655.30410445802,78655.30410445803,10,59354.118722760315,-15.062341022280982,94
49845.61040897184,10,123627.96181054796,147.04595548963198,0.0,0.0,0.0,123627.96181054796,0.0,49845.61040897185,95,34764.33742040134,2504000,49845.61040897185,49845.61040897184,10,34764.33742040134,147.04595548963198,95
71247.5161857256,10,134939.34141365273,13999.8297297153,0.3,0.3,0.0,134939.34141365273,0.0,71247.5161857256,96,40276.50488855602,2528000,71247.5161857256,71247.5161857256,10,40276.50488855602,13999.8297297153,96
95429.12933062408,10,141567.4004469119,429.4502101148738,0.4,0.4,0.0,141567.4004469119,0.0,95429.12933062408,97,45385.57051892698,2552000,95429.12933062408,95429.12933062408,10,45385.57051892698,429.4502101148738,97
68678.20708657776,10,140674.94258543185,25943.13794540658,0.2,0.2,0.0,140674.94258543185,0.0,68678.20708657781,98,41282.69725921361,2576000,68678.20708657781,68678.20708657776,10,41282.69725921361,25943.13794540658,98
30324.439965782734,10,117242.287461892,-103.66834670123319,0.1,0.1,0.0,117242.287461892,0.0,30324.439965782738,99,41890.96244825211,2600000,30324.439965782738,30324.439965782734,10,41890.96244825211,-103.66834670123319,99
36592.28931772518,10,85644.17612859244,-77.0169202947706,0.0,0.0,0.0,85644.17612859244,0.0,36592.28931772519,100,38465.760944389905,2624000,36592.28931772519,36592.28931772518,10,38465.760944389905,-77.0169202947706,100
49672.70063230482,10,133253.3036142906,-23.420687218475994,0.2,0.2,0.0,133253.3036142906,0.0,49672.70063230482,101,52634.73742200486,2648000,49672.70063230482,49672.70063230482,10,52634.73742200486,-23.420687218475994,101
80600.96591998449,10,145285.50263978654,5670.997199661073,0.3,0.3,0.0,145285.50263978654,0.0,80600.9659199845,102,46057.05291219302,2672000,80600.9659199845,80600.96591998449,10,46057.05291219302,5670.997199661073,102
76447.66562977221,10,136678.83056712954,3246.847044597122,0.3,0.3,0.0,136678.83056712954,0.0,76447.66562977224,103,43301.44019914359,2696000,76447.66562977224,76447.66562977221,10,43301.44019914359,3246.847044597122,103
71504.85294205602,10,140057.7423083081,259.50139463738117,0.2,0.2,0.0,140057.7423083081,0.0,71504.85294205602,104,46315.97073878551,2720000,71504.85294205602,71504.85294205602,10,46315.97073878551,259.50139463738117,104
92923.17488210314,10,137369.15994369556,37296.94137241813,0.4,0.4,0.0,137369.15994369556,0.0,92923.17488210314,105,33921.43028778052,2744000,92923.17488210314,92923.17488210314,10,33921.43028778052,37296.94137241813,105
61240.366803099634,10,139365.66883243245,911.1852895274633,0.2,0.2,0.0,139365.66883243245,0.0,61240.36680309961,106,47433.38125293212,2768000,61240.36680309961,61240.366803099634,10,47433.38125293212,911.1852895274633,106
109765.5021742103,10,145118.40839281486,53053.570981616096,0.4,0.4,0.0,145118.40839281486,0.0,109765.50217421031,107,27467.90769342174,2792000,109765.50217421031,109765.5021742103,10,27467.90769342174,53053.570981616096,107
87487.20180755969,10,124302.63234299548,44692.13361478225,0.1,0.1,0.0,124302.63234299548,0.0,87487.2018075597,108,27543.2926804673,2816000,87487.2018075597,87487.20180755969,10,27543.2926804673,44692.13361478225,108
74367.74043720057,10,125112.71174659666,1279.2622193614793,0.3,0.3,0.0,125112.71174659666,0.0,74367.74043720058,109,40587.312766593124,2840000,74367.74043720058,74367.74043720057,10,40587.312766593124,1279.2622193614793,109
101339.1234891404,10,146005.4944544567,34942.47957782785,0.6,0.6,0.0,146005.4944544567,0.0,101339.12348914042,110,39411.447550096775,2864000,101339.12348914042,101339.1234891404,10,39411.447550096775,34942.47957782785,110
89162.62353551979,10,146703.07649776916,40203.019459894815,0.3,0.3,0.0,146703.07649776916,0.0,89162.62353551976,111,31033.8298697597,2888000,89162.62353551976,89162.62353551979,10,31033.8298697597,40203.019459894815,111
72090.69988114998,10,133479.1317961098,1415.914096217688,0.3,0.3,0.0,133479.1317961098,0.0,72090.69988114998,112,41767.40829184333,2912000,72090.69988114998,72090.69988114998,10,41767.40829184333,1415.914096217688,112
92186.38327722486,10,135288.4503126622,51746.8683696069,0.3,0.3,0.0,135288.4503126622,0.0,92186.38327722484,113,29998.487688805886,2936000,92186.38327722484,92186.38327722486,10,29998.487688805886,51746.8683696069,113
73124.47573768777,10,124318.2674901666,28535.79561060753,0.0,0.0,0.0,124318.2674901666,0.0,73124.47573768777,114,30519.70949402265,2960000,73124.47573768777,73124.47573768777,10,30519.70949402265,28535.79561060753,114
107744.47911941377,10,147182.2008724524,71631.71124829256,0.4,0.4,0.0,147182.2008724524,0.0,107744.47911941374,115,24329.627967088858,2984000,107744.47911941374,107744.47911941377,10,24329.627967088858,71631.71124829256,115
36666.80249212621,10,113655.76088560483,-97.44641929792364,0.0,0.0,0.0,113655.76088560483,0.0,36666.80249212621,116,45974.921590851976,3008000,36666.80249212621,36666.80249212621,10,45974.921590851976,-97.44641929792364,116
34083.60188235233,10,110829.9673156861,-58.762612469941985,0.1,0.1,0.0,110829.9673156861,0.0,34083.60188235233,117,38848.60918595646,3032000,34083.60188235233,34083.60188235233,10,38848.60918595646,-58.762612469941985,117
24449.05973214861,10,96883.4828547244,-99.18540097452846,0.1,0.1,0.0,96883.4828547244,0.0,24449.059732148617,118,37504.3599884916,3056000,24449.059732148617,24449.05973214861,10,37504.3599884916,-99.18540097452846,118
51894.18039772178,10,219286.64773924855,-85.482282920249,0.1,0.1,0.0,219286.64773924855,0.0,51894.1803977218,119,68718.94208652257,3080000,51894.1803977218,51894.18039772178,10,68718.94208652257,-85.482282920249,119
30770.190336925734,10,120543.7141860272,-68.83934977785658,0.3,0.3,0.0,120543.7141860272,0.0,30770.190336925734,120,41254.89861569061,3104000,30770.190336925734,30770.190336925734,10,41254.89861569061,-68.83934977785658,120
