MetaTest/stick-push-v1/MaxReturn,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/stick-push-v1/AverageReturn,MetaTest/stick-push-v1/AverageDiscountedReturn,MetaTest/stick-push-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/stick-push-v1/TerminationRate,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTest/stick-push-v1/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/stick-push-v1/StdReturn,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,MetaTest/stick-push-v1/Iteration,MetaTest/Average/NumTrajs,MetaTest/stick-push-v1/NumTrajs
-14.775575968811673,0.0,2984000,-23.071057386696168,-23.07105738669617,-36.542055869920176,-23.07105738669617,0.0,115,-36.542055869920176,0.0,-23.071057386696168,6.381544140302766,6.381544140302766,-14.775575968811673,0.0,115,10,10
9496.520225722907,0.0,3008000,1689.843043654912,1689.8430436549093,-89.19900635827082,1689.8430436549093,0.0,116,-89.19900635827082,0.2,1689.843043654912,3148.576761987804,3148.576761987804,9496.520225722907,0.2,116,10,10
3844.62240103922,0.0,3032000,1043.931146825304,1043.9311468253031,-104.83360353016366,1043.9311468253031,0.0,117,-104.83360353016366,0.0,1043.931146825304,1695.9265611450933,1695.9265611450933,3844.62240103922,0.0,117,10,10
136.7584435682974,0.0,3056000,-22.95624758650481,-22.95624758650485,-104.16065118018146,-22.95624758650485,0.0,118,-104.16065118018146,0.0,-22.95624758650481,67.88036181039097,67.88036181039097,136.7584435682974,0.0,118,10,10
3977.303985532293,0.0,3080000,355.0608535707689,355.06085357076904,-115.74663413830935,355.06085357076904,0.0,119,-115.74663413830935,0.0,355.0608535707689,1208.1923848556526,1208.1923848556526,3977.303985532293,0.0,119,10,10
3.0771336409903602,0.0,3104000,-50.71437746759323,-50.71437746759326,-115.98305514808395,-50.71437746759326,0.0,120,-115.98305514808395,0.0,-50.71437746759323,41.427483304781916,41.427483304781916,3.0771336409903602,0.0,120,10,10
-8.862609783943247,0.0,3128000,-56.52624146029096,-56.52624146029096,-136.69454009904894,-56.52624146029096,0.0,121,-136.69454009904894,0.0,-56.52624146029096,42.93529747503814,42.93529747503814,-8.862609783943247,0.0,121,10,10
-3.773467315072738,0.0,3152000,-25.404233071998295,-25.404233071998295,-35.734163541882666,-25.404233071998295,0.0,122,-35.734163541882666,0.0,-25.404233071998295,10.55778307950699,10.55778307950699,-3.773467315072738,0.0,122,10,10
30.537943804542486,0.0,3176000,-25.381626900206744,-25.381626900206733,-37.817392282711815,-25.381626900206733,0.0,123,-37.817392282711815,0.0,-25.381626900206744,19.661229082168717,19.661229082168717,30.537943804542486,0.0,123,10,10
-33.928114351528855,0.0,3200000,-35.919869384766685,-35.91986938476668,-43.65381014630643,-35.91986938476668,0.0,124,-43.65381014630643,0.0,-35.919869384766685,2.905359105079458,2.905359105079458,-33.928114351528855,0.0,124,10,10
1261.6304352466407,0.0,3224000,94.2806560582604,94.28065605826055,-40.77360285064931,94.28065605826055,0.0,125,-40.77360285064931,0.0,94.2806560582604,389.151861773795,389.151861773795,1261.6304352466407,0.0,125,10,10
8.820383713284455,0.0,3248000,-25.915385934314912,-25.915385934314912,-42.25754736069814,-25.915385934314912,0.0,126,-42.25754736069814,0.0,-25.915385934314912,14.168127559145793,14.168127559145793,8.820383713284455,0.0,126,10,10
-5.814283475502735,0.0,3272000,-34.04366680745468,-34.04366680745468,-99.48802982651263,-34.04366680745468,0.0,127,-99.48802982651263,0.0,-34.04366680745468,27.886025256733756,27.886025256733756,-5.814283475502735,0.0,127,10,10
-17.34705067864445,0.0,3296000,-34.869612920009516,-34.869612920009516,-52.96611862171938,-34.869612920009516,0.0,128,-52.96611862171938,0.0,-34.869612920009516,14.676475046696268,14.676475046696268,-17.34705067864445,0.0,128,10,10
19713.82450305067,0.0,3320000,1924.9735717100807,1924.9735717100825,-107.57088810312167,1924.9735717100825,0.0,129,-107.57088810312167,0.0,1924.9735717100807,5929.728295714658,5929.728295714658,19713.82450305067,0.0,129,10,10
4042.105085932533,0.0,3344000,379.62654750141877,379.62654750141894,-49.89066824229858,379.62654750141894,0.0,130,-49.89066824229858,0.0,379.62654750141877,1220.8784672871718,1220.8784672871718,4042.105085932533,0.0,130,10,10
30256.79969898049,0.0,3368000,3035.7251846061,3035.725184606098,-53.767326664464214,3035.725184606098,0.0,131,-53.767326664464214,0.0,3035.7251846061,9074.078654995108,9074.078654995108,30256.79969898049,0.0,131,10,10
-4.274443914576192,0.0,3392000,-20.90723312278046,-20.907233122780465,-29.04441100454446,-20.907233122780465,0.0,132,-29.04441100454446,0.0,-20.90723312278046,6.466200445910497,6.466200445910497,-4.274443914576192,0.0,132,10,10
19836.694303652002,0.0,3416000,3587.691745074358,3587.691745074358,-78.38510460278191,3587.691745074358,0.0,133,-78.38510460278191,0.3,3587.691745074358,6308.223688185856,6308.223688185856,19836.694303652002,0.3,133,10,10
-11.742861840204176,0.0,3440000,-56.25804074676895,-56.25804074676891,-116.4658243067022,-56.25804074676891,0.0,134,-116.4658243067022,0.0,-56.25804074676895,34.95043677724779,34.95043677724779,-11.742861840204176,0.0,134,10,10
15602.44915299603,0.0,3464000,2990.3919118180456,2990.3919118180443,-64.77007627177284,2990.3919118180443,0.0,135,-64.77007627177284,0.2,2990.3919118180456,6044.765052089302,6044.765052089302,15602.44915299603,0.2,135,10,10
-8.26176921267401,0.0,3488000,-13.378334415379683,-13.378334415379687,-18.49694842525929,-13.378334415379687,0.0,136,-18.49694842525929,0.0,-13.378334415379683,2.999430096463874,2.999430096463874,-8.26176921267401,0.0,136,10,10
4429.655981266508,0.0,3512000,705.4370405382818,705.4370405382817,-19.807179737497297,705.4370405382817,0.0,137,-19.807179737497297,0.0,705.4370405382818,1472.3048348381203,1472.3048348381203,4429.655981266508,0.0,137,10,10
-12.92451495046798,0.0,3536000,-22.60482028741811,-22.604820287418118,-80.52811215432256,-22.604820287418118,0.0,138,-80.52811215432256,0.0,-22.60482028741811,19.777800584827528,19.777800584827528,-12.92451495046798,0.0,138,10,10
-9.380629802043414,0.0,3560000,-57.4841969270816,-57.48419692708161,-120.26122993011181,-57.48419692708161,0.0,139,-120.26122993011181,0.0,-57.4841969270816,34.65757716950313,34.65757716950313,-9.380629802043414,0.0,139,10,10
-7.086970999468445,0.0,3584000,-40.253946755128204,-40.253946755128204,-122.86080347731573,-40.253946755128204,0.0,140,-122.86080347731573,0.0,-40.253946755128204,33.23929232827995,33.23929232827995,-7.086970999468445,0.0,140,10,10
27.748268778610697,0.0,3608000,-14.502379583160533,-14.502379583160536,-42.47066098030729,-14.502379583160536,0.0,141,-42.47066098030729,0.0,-14.502379583160533,20.71244814367362,20.71244814367362,27.748268778610697,0.0,141,10,10
17.760569957708473,0.0,3632000,-2.148336920991114,-2.1483369209911176,-43.03255509132598,-2.1483369209911176,0.0,142,-43.03255509132598,0.0,-2.148336920991114,17.295796601084152,17.295796601084152,17.760569957708473,0.0,142,10,10
-11.451378827828536,0.0,3656000,-32.899496097206594,-32.89949609720658,-43.3890688337045,-32.89949609720658,0.0,143,-43.3890688337045,0.0,-32.899496097206594,10.797403992041462,10.797403992041462,-11.451378827828536,0.0,143,10,10
22.647699485653412,0.0,3680000,3.533434803177942,3.533434803177942,-15.276659159765549,3.533434803177942,0.0,144,-15.276659159765549,0.0,3.533434803177942,10.35606015823102,10.35606015823102,22.647699485653412,0.0,144,10,10
122.59656958917726,0.0,3704000,-9.0371635143469,-9.0371635143469,-32.77563361462418,-9.0371635143469,0.0,145,-32.77563361462418,0.0,-9.0371635143469,44.086513342741014,44.086513342741014,122.59656958917726,0.0,145,10,10
57.97181066885761,0.0,3728000,-21.083350159706814,-21.083350159706818,-40.74039305951663,-21.083350159706818,0.0,146,-40.74039305951663,0.0,-21.083350159706814,27.835016527178155,27.835016527178155,57.97181066885761,0.0,146,10,10
-10.454758050452492,0.0,3752000,-33.99024549460527,-33.99024549460527,-91.60042422626046,-33.99024549460527,0.0,147,-91.60042422626046,0.0,-33.99024549460527,22.34597721698656,22.34597721698656,-10.454758050452492,0.0,147,10,10
-14.06688395255415,0.0,3776000,-20.86683318677167,-20.86683318677167,-41.90735135841953,-20.86683318677167,0.0,148,-41.90735135841953,0.0,-20.86683318677167,8.18239976535867,8.18239976535867,-14.06688395255415,0.0,148,10,10
10129.929509366804,0.0,3800000,985.8871740358279,985.8871740358279,-43.79590789902118,985.8871740358279,0.0,149,-43.79590789902118,0.0,985.8871740358279,3048.0271846475666,3048.0271846475666,10129.929509366804,0.0,149,10,10
-11.729928656090792,0.0,3824000,-32.47569258702179,-32.4756925870218,-47.861949364932414,-32.4756925870218,0.0,150,-47.861949364932414,0.0,-32.47569258702179,11.16702263833925,11.16702263833925,-11.729928656090792,0.0,150,10,10
12.249773572277666,0.0,3848000,-29.403171019947916,-29.403171019947912,-73.12262680506925,-29.403171019947912,0.0,151,-73.12262680506925,0.0,-29.403171019947916,21.534623801682603,21.534623801682603,12.249773572277666,0.0,151,10,10
17.987371046499096,0.0,3872000,-22.873304566836048,-22.873304566836055,-44.32806405110771,-22.873304566836055,0.0,152,-44.32806405110771,0.0,-22.873304566836048,18.237363244656436,18.237363244656436,17.987371046499096,0.0,152,10,10
-14.820135502357468,0.0,3896000,-38.606090318636475,-38.60609031863645,-99.67936342023447,-38.60609031863645,0.0,153,-99.67936342023447,0.0,-38.606090318636475,24.756857409032875,24.756857409032875,-14.820135502357468,0.0,153,10,10
-11.69806631397448,0.0,3920000,-34.67599593813205,-34.67599593813206,-76.30032698667092,-34.67599593813206,0.0,154,-76.30032698667092,0.0,-34.67599593813205,17.298694863596733,17.298694863596733,-11.69806631397448,0.0,154,10,10
-25.01286072118694,0.0,3944000,-28.30329605694909,-28.303296056949097,-35.85497979690573,-28.303296056949097,0.0,155,-35.85497979690573,0.0,-28.30329605694909,3.4904794625162427,3.4904794625162427,-25.01286072118694,0.0,155,10,10
-21.583367224541238,0.0,3968000,-26.03877039354678,-26.03877039354679,-29.59551836815599,-26.03877039354679,0.0,156,-29.59551836815599,0.0,-26.03877039354678,2.6893037217316014,2.6893037217316014,-21.583367224541238,0.0,156,10,10
-23.352031778475542,0.0,3992000,-26.858084747205417,-26.858084747205417,-32.08957571452935,-26.858084747205417,0.0,157,-32.08957571452935,0.0,-26.858084747205417,2.8725004380964227,2.8725004380964227,-23.352031778475542,0.0,157,10,10
-21.59631383520682,0.0,4016000,-29.41819968301137,-29.41819968301137,-38.19797399851935,-29.41819968301137,0.0,158,-38.19797399851935,0.0,-29.41819968301137,4.325495300399391,4.325495300399391,-21.59631383520682,0.0,158,10,10
-19.513066278097156,0.0,4040000,-32.56685995087439,-32.56685995087438,-43.338224254962604,-32.56685995087438,0.0,159,-43.338224254962604,0.0,-32.56685995087439,8.100585788803276,8.100585788803276,-19.513066278097156,0.0,159,10,10
-33.73844068776362,0.0,4064000,-57.39941171739656,-57.39941171739658,-74.15947312994405,-57.39941171739658,0.0,160,-74.15947312994405,0.0,-57.39941171739656,13.400438375535641,13.400438375535641,-33.73844068776362,0.0,160,10,10
-20.038867674808458,0.0,4088000,-27.634425886156986,-27.634425886156983,-36.541717798172826,-27.634425886156983,0.0,161,-36.541717798172826,0.0,-27.634425886156986,4.906830748539482,4.906830748539482,-20.038867674808458,0.0,161,10,10
-23.47082422337949,0.0,4112000,-34.3358547909109,-34.33585479091089,-44.03687662854143,-34.33585479091089,0.0,162,-44.03687662854143,0.0,-34.3358547909109,8.181044310664955,8.181044310664955,-23.47082422337949,0.0,162,10,10
-5.202874852133126,0.0,4136000,-23.19477455792738,-23.194774557927396,-37.057750444711544,-23.194774557927396,0.0,163,-37.057750444711544,0.0,-23.19477455792738,9.080689488607565,9.080689488607565,-5.202874852133126,0.0,163,10,10
-22.025964988805708,0.0,4160000,-33.98020921664519,-33.9802092166452,-45.4610100160831,-33.9802092166452,0.0,164,-45.4610100160831,0.0,-33.98020921664519,8.098217742495223,8.098217742495223,-22.025964988805708,0.0,164,10,10
-10.371144292257739,0.0,4184000,-26.566149029241878,-26.566149029241878,-42.22076960944679,-26.566149029241878,0.0,165,-42.22076960944679,0.0,-26.566149029241878,10.461448652233095,10.461448652233095,-10.371144292257739,0.0,165,10,10
-3.747167371846915,0.0,4208000,-55.82807907605021,-55.8280790760502,-106.36900492060002,-55.8280790760502,0.0,166,-106.36900492060002,0.0,-55.82807907605021,38.35650711045834,38.35650711045834,-3.747167371846915,0.0,166,10,10
-12.401026703070642,0.0,4232000,-21.44914633868613,-21.44914633868614,-28.86911984884743,-21.44914633868614,0.0,167,-28.86911984884743,0.0,-21.44914633868613,4.284530984363357,4.284530984363357,-12.401026703070642,0.0,167,10,10
10.700460724144454,0.0,4256000,-19.02842305460637,-19.02842305460637,-41.493366258472975,-19.02842305460637,0.0,168,-41.493366258472975,0.0,-19.02842305460637,16.164877060485153,16.164877060485153,10.700460724144454,0.0,168,10,10
-8.902952076296556,0.0,4280000,-19.42369783874299,-19.42369783874298,-29.961448445818682,-19.42369783874298,0.0,169,-29.961448445818682,0.0,-19.42369783874299,6.915553944136843,6.915553944136843,-8.902952076296556,0.0,169,10,10
-24.15053236579738,0.0,4304000,-29.17819814603459,-29.17819814603459,-40.291745325554935,-29.17819814603459,0.0,170,-40.291745325554935,0.0,-29.17819814603459,4.697976787790966,4.697976787790966,-24.15053236579738,0.0,170,10,10
-13.287835278658095,0.0,4328000,-25.774187148578527,-25.774187148578527,-41.99634040375671,-25.774187148578527,0.0,171,-41.99634040375671,0.0,-25.774187148578527,9.922391126199654,9.922391126199654,-13.287835278658095,0.0,171,10,10
14163.29020219935,0.0,4352000,2716.889487285388,2716.889487285388,-20.148053927180097,2716.889487285388,0.0,172,-20.148053927180097,0.1,2716.889487285388,5471.067346128784,5471.067346128784,14163.29020219935,0.1,172,10,10
-18.568831431630134,0.0,4376000,-23.46102944621256,-23.461029446212567,-29.483780568146113,-23.461029446212567,0.0,173,-29.483780568146113,0.0,-23.46102944621256,3.6635250754311532,3.6635250754311532,-18.568831431630134,0.0,173,10,10
-11.072137012350252,0.0,4400000,-23.705218500194412,-23.705218500194405,-32.395121386360536,-23.705218500194405,0.0,174,-32.395121386360536,0.0,-23.705218500194412,6.346603331681962,6.346603331681962,-11.072137012350252,0.0,174,10,10
-13.989557520560137,0.0,4424000,-23.8376793140986,-23.83767931409859,-30.050008513026047,-23.83767931409859,0.0,175,-30.050008513026047,0.0,-23.8376793140986,4.407427180824711,4.407427180824711,-13.989557520560137,0.0,175,10,10
2828.2299901419083,0.0,4448000,262.8535293316295,262.85352933162915,-39.21614346706306,262.85352933162915,0.0,176,-39.21614346706306,0.1,262.8535293316295,855.260574463856,855.260574463856,2828.2299901419083,0.1,176,10,10
2952.1166280644898,0.0,4472000,258.56376562909884,258.563765629099,-98.2723152970808,258.563765629099,0.0,177,-98.2723152970808,0.0,258.56376562909884,898.367502498357,898.367502498357,2952.1166280644898,0.0,177,10,10
4.941184304976708,0.0,4496000,-22.498155115648572,-22.49815511564857,-40.66456277732733,-22.49815511564857,0.0,178,-40.66456277732733,0.0,-22.498155115648572,11.516397775936051,11.516397775936051,4.941184304976708,0.0,178,10,10
10.228215451553282,0.0,4520000,-29.411162290130882,-29.411162290130868,-85.56041902738211,-29.411162290130868,0.0,179,-85.56041902738211,0.0,-29.411162290130882,24.616005781899446,24.616005781899446,10.228215451553282,0.0,179,10,10
16.138534982263362,0.0,4544000,-34.55722386244536,-34.55722386244538,-107.96787438601375,-34.55722386244538,0.0,180,-107.96787438601375,0.0,-34.55722386244536,35.087705814542346,35.087705814542346,16.138534982263362,0.0,180,10,10
9209.180774014956,0.0,4568000,895.3971871855101,895.3971871855092,-49.174820724082146,895.3971871855092,0.0,181,-49.174820724082146,0.0,895.3971871855101,2771.2959413096232,2771.2959413096232,9209.180774014956,0.0,181,10,10
47.96301942698325,0.0,4592000,-21.911923138087502,-21.911923138087495,-48.50457015842251,-21.911923138087495,0.0,182,-48.50457015842251,0.0,-21.911923138087502,26.39079350280883,26.39079350280883,47.96301942698325,0.0,182,10,10
1.721715660424523,0.0,4616000,-29.123739535357693,-29.123739535357693,-56.3655482209248,-29.123739535357693,0.0,183,-56.3655482209248,0.0,-29.123739535357693,15.309109581870604,15.309109581870604,1.721715660424523,0.0,183,10,10
5.571923116718943,0.0,4640000,-18.393046968599354,-18.39304696859935,-25.591797622347976,-18.39304696859935,0.0,184,-25.591797622347976,0.0,-18.393046968599354,8.723796981280051,8.723796981280051,5.571923116718943,0.0,184,10,10
27171.552417804567,0.0,4664000,2968.556529714122,2968.556529714121,-113.97034613477018,2968.556529714121,0.0,185,-113.97034613477018,0.1,2968.556529714122,8112.984860884211,8112.984860884211,27171.552417804567,0.1,185,10,10
41128.00661411967,0.0,4688000,4096.076035194894,4096.076035194891,-37.078805468898075,4096.076035194891,0.0,186,-37.078805468898075,0.0,4096.076035194894,12343.98834189255,12343.98834189255,41128.00661411967,0.0,186,10,10
-3.087337262845178,0.0,4712000,-21.753792043492734,-21.753792043492734,-30.924696708532394,-21.753792043492734,0.0,187,-30.924696708532394,0.0,-21.753792043492734,7.796329021396115,7.796329021396115,-3.087337262845178,0.0,187,10,10
9.741719770064114,0.0,4736000,-22.622547577375975,-22.622547577375975,-28.77004634209491,-22.622547577375975,0.0,188,-28.77004634209491,0.0,-22.622547577375975,10.990880303517507,10.990880303517507,9.741719770064114,0.0,188,10,10
587.722920183368,0.0,4760000,39.44283623995794,39.44283623995803,-30.98115028004139,39.44283623995803,0.0,189,-30.98115028004139,0.0,39.44283623995794,183.18034163511012,183.18034163511012,587.722920183368,0.0,189,10,10
-13.069919710152456,0.0,4784000,-28.526759731043704,-28.526759731043704,-40.22691176041307,-28.526759731043704,0.0,190,-40.22691176041307,0.0,-28.526759731043704,7.523396555582966,7.523396555582966,-13.069919710152456,0.0,190,10,10
42217.520353834254,0.0,4808000,4197.414262432415,4197.414262432415,-31.632522301642236,4197.414262432415,0.0,191,-31.632522301642236,0.1,4197.414262432415,12673.369595890113,12673.369595890113,42217.520353834254,0.1,191,10,10
86046.54743701275,0.0,4832000,16422.501295212453,16422.501295212456,-34.0318186965276,16422.501295212456,0.0,192,-34.0318186965276,0.0,16422.501295212453,32944.100489038465,32944.100489038465,86046.54743701275,0.0,192,10,10
17635.63559297713,0.0,4856000,2645.9414664433793,2645.941466443381,-30.022653721830732,2645.941466443381,0.0,193,-30.022653721830732,0.0,2645.9414664433793,5672.357513477852,5672.357513477852,17635.63559297713,0.0,193,10,10
68374.3875612687,0.0,4880000,13752.696682291169,13752.696682291173,-28.078138648680653,13752.696682291173,0.0,194,-28.078138648680653,0.2,13752.696682291169,23798.519557969525,23798.519557969525,68374.3875612687,0.2,194,10,10
68071.47445719822,0.0,4904000,9020.136426933974,9020.136426933974,-32.30963313512776,9020.136426933974,0.0,195,-32.30963313512776,0.3,9020.136426933974,20774.571180132,20774.571180132,68071.47445719822,0.3,195,10,10
95172.65818566088,0.0,4928000,11929.098795097121,11929.098795097121,-35.540093060906415,11929.098795097121,0.0,196,-35.540093060906415,0.2,11929.098795097121,28682.489461305857,28682.489461305857,95172.65818566088,0.2,196,10,10
85934.17164299813,0.0,4952000,9207.745144009847,9207.745144009847,-18.70262659663683,9207.745144009847,0.0,197,-18.70262659663683,0.1,9207.745144009847,25643.398705260395,25643.398705260395,85934.17164299813,0.1,197,10,10
79783.6435969116,0.0,4976000,16642.10903920064,16642.10903920064,-12.508269304894249,16642.10903920064,0.0,198,-12.508269304894249,0.4,16642.10903920064,25451.629063919416,25451.629063919416,79783.6435969116,0.4,198,10,10
67015.01157036868,0.0,5000000,21436.069993836354,21436.069993836343,-27.125192595518225,21436.069993836343,0.0,199,-27.125192595518225,0.2,21436.069993836354,27352.224686342455,27352.224686342455,67015.01157036868,0.2,199,10,10
76563.27571224447,0.0,5024000,33637.67990980223,33637.67990980224,-28.917053325589485,33637.67990980224,0.0,200,-28.917053325589485,0.2,33637.67990980223,26949.89355320298,26949.89355320298,76563.27571224447,0.2,200,10,10
56414.22269173157,0.0,5048000,9516.699141115829,9516.699141115834,-44.0459621236912,9516.699141115834,0.0,201,-44.0459621236912,0.1,9516.699141115829,19467.70788904917,19467.70788904917,56414.22269173157,0.1,201,10,10
22239.13274877458,0.0,5072000,2206.745207010704,2206.745207010702,-32.74447798237221,2206.745207010702,0.0,202,-32.74447798237221,0.0,2206.745207010704,6677.468476771016,6677.468476771016,22239.13274877458,0.0,202,10,10
50704.43304043699,0.0,5096000,8947.036237391498,8947.036237391498,-36.47056403143975,8947.036237391498,0.0,203,-36.47056403143975,0.1,8947.036237391498,15622.019514549382,15622.019514549382,50704.43304043699,0.1,203,10,10
-11.556816431193997,0.0,5120000,-42.10087272041881,-42.100872720418806,-137.35932125094132,-42.100872720418806,0.0,204,-137.35932125094132,0.0,-42.10087272041881,37.63541598123918,37.63541598123918,-11.556816431193997,0.0,204,10,10
19349.372685419767,0.0,5144000,1908.153837669403,1908.1538376694025,-66.74944597318043,1908.1538376694025,0.0,205,-66.74944597318043,0.0,1908.153837669403,5813.7722934355725,5813.7722934355725,19349.372685419767,0.0,205,10,10
24063.96581175344,0.0,5168000,3526.6555349197015,3526.655534919703,-39.766970943654265,3526.655534919703,0.0,206,-39.766970943654265,0.1,3526.6555349197015,7647.384054301716,7647.384054301716,24063.96581175344,0.1,206,10,10
58837.49377386884,0.0,5192000,8999.850424053737,8999.85042405374,-20.12370878059493,8999.85042405374,0.0,207,-20.12370878059493,0.2,8999.850424053737,17905.929379116675,17905.929379116675,58837.49377386884,0.2,207,10,10
69710.36626067074,0.0,5216000,6954.6412727422285,6954.641272742233,-23.782551606506072,6954.641272742233,0.0,208,-23.782551606506072,0.0,6954.6412727422285,20918.575591869165,20918.575591869165,69710.36626067074,0.0,208,10,10
65002.56148509751,0.0,5240000,6442.422127647877,6442.42212764788,-136.66336729632337,6442.42212764788,0.0,209,-136.66336729632337,0.0,6442.422127647877,19520.106878920556,19520.106878920556,65002.56148509751,0.0,209,10,10
72405.87901342349,0.0,5264000,7704.445068191368,7704.445068191371,-134.49990310802127,7704.445068191371,0.0,210,-134.49990310802127,0.1,7704.445068191368,21622.02958083239,21622.02958083239,72405.87901342349,0.1,210,10,10
6.751390354923805,0.0,5288000,-71.9876811970037,-71.9876811970037,-133.78341253411935,-71.9876811970037,0.0,211,-133.78341253411935,0.0,-71.9876811970037,59.9104460810669,59.9104460810669,6.751390354923805,0.0,211,10,10
73225.2846407713,0.0,5312000,21366.742337321535,21366.742337321535,-98.32522148118643,21366.742337321535,0.0,212,-98.32522148118643,0.0,21366.742337321535,32721.885568780643,32721.885568780643,73225.2846407713,0.0,212,10,10
67022.77912008775,0.0,5336000,20060.599266888043,20060.599266888046,-57.60033834536288,20060.599266888046,0.0,213,-57.60033834536288,0.1,20060.599266888043,23633.875148715146,23633.875148715146,67022.77912008775,0.1,213,10,10
65473.37309898159,0.0,5360000,12810.45975111937,12810.459751119377,-51.813023059665625,12810.459751119377,0.0,214,-51.813023059665625,0.0,12810.45975111937,21519.284823968264,21519.284823968264,65473.37309898159,0.0,214,10,10
99338.97957139017,0.0,5384000,17263.95439767575,17263.95439767576,-92.12500315808022,17263.95439767576,0.0,215,-92.12500315808022,0.0,17263.95439767575,35072.1085806976,35072.1085806976,99338.97957139017,0.0,215,10,10
60585.44085097142,0.0,5408000,11505.147171663953,11505.147171663952,-8.688998704444183,11505.147171663952,0.0,216,-8.688998704444183,0.3,11505.147171663953,20667.618880769438,20667.618880769438,60585.44085097142,0.3,216,10,10
73570.59273654052,0.0,5432000,25780.36733021345,25780.367330213445,-28.266834880775455,25780.367330213445,0.0,217,-28.266834880775455,0.0,25780.36733021345,28612.37862516065,28612.37862516065,73570.59273654052,0.0,217,10,10
72493.39640232171,0.0,5456000,23243.189572668205,23243.189572668205,-24.167204438418274,23243.189572668205,0.0,218,-24.167204438418274,0.0,23243.189572668205,30981.313793484027,30981.313793484027,72493.39640232171,0.0,218,10,10
97146.3314506556,0.0,5480000,12458.378605134696,12458.378605134692,-23.036979097604053,12458.378605134692,0.0,219,-23.036979097604053,0.1,12458.378605134696,28552.611779108804,28552.611779108804,97146.3314506556,0.1,219,10,10
73128.66944850111,0.0,5504000,16086.957937626546,16086.957937626561,-24.93121081985072,16086.957937626561,0.0,220,-24.93121081985072,0.3,16086.957937626546,28017.19162115907,28017.19162115907,73128.66944850111,0.3,220,10,10
5449.4390216932115,0.0,5528000,534.5374206024671,534.5374206024671,-26.91339973686751,534.5374206024671,0.0,221,-26.91339973686751,0.1,534.5374206024671,1638.4588401534493,1638.4588401534493,5449.4390216932115,0.1,221,10,10
61510.363278836645,0.0,5552000,6145.043606148736,6145.0436061487435,-23.077815100420384,6145.0436061487435,0.0,222,-23.077815100420384,0.0,6145.043606148736,18455.143341606985,18455.143341606985,61510.363278836645,0.0,222,10,10
49547.164326788195,0.0,5576000,15156.285981274583,15156.285981274574,-18.294830575089463,15156.285981274574,0.0,223,-18.294830575089463,0.2,15156.285981274583,19595.189175107833,19595.189175107833,49547.164326788195,0.2,223,10,10
75912.93170014699,0.0,5600000,12866.64841465767,12866.648414657662,-12.55079240755546,12866.648414657662,0.0,224,-12.55079240755546,0.1,12866.64841465767,26261.131471796405,26261.131471796405,75912.93170014699,0.1,224,10,10
21384.612314001602,0.0,5624000,5286.160180533134,5286.160180533132,-21.299950199089054,5286.160180533132,0.0,225,-21.299950199089054,0.5,5286.160180533134,6979.0790306924055,6979.0790306924055,21384.612314001602,0.5,225,10,10
45711.17512008505,0.0,5648000,5423.835181471564,5423.8351814715625,-14.879422459944665,5423.8351814715625,0.0,226,-14.879422459944665,0.1,5423.835181471564,13670.82657014849,13670.82657014849,45711.17512008505,0.1,226,10,10
-16.7895289684585,0.0,5672000,-22.523498118963815,-22.523498118963815,-25.341827873974136,-22.523498118963815,0.0,227,-25.341827873974136,0.0,-22.523498118963815,2.8769850961720773,2.8769850961720773,-16.7895289684585,0.0,227,10,10
-18.044049327866396,0.0,5696000,-22.190594301883216,-22.19059430188321,-26.01760575159115,-22.19059430188321,0.0,228,-26.01760575159115,0.0,-22.190594301883216,2.77749940981012,2.77749940981012,-18.044049327866396,0.0,228,10,10
-21.339320351945556,0.0,5720000,-25.12712582134245,-25.127125821342446,-27.76497077262543,-25.127125821342446,0.0,229,-27.76497077262543,0.0,-25.12712582134245,2.2706011248998834,2.2706011248998834,-21.339320351945556,0.0,229,10,10
-7.959171782019793,0.0,5744000,-16.14863833432294,-16.14863833432294,-27.020600201168417,-16.14863833432294,0.0,230,-27.020600201168417,0.0,-16.14863833432294,5.824231439173815,5.824231439173815,-7.959171782019793,0.0,230,10,10
-17.44621651294859,0.0,5768000,-22.50949712750908,-22.509497127509086,-28.770581497327658,-22.509497127509086,0.0,231,-28.770581497327658,0.0,-22.50949712750908,3.3914222363025552,3.3914222363025552,-17.44621651294859,0.0,231,10,10
31984.99799762218,0.0,5792000,5187.825247641491,5187.825247641488,-23.875894128510716,5187.825247641488,0.0,232,-23.875894128510716,0.0,5187.825247641491,10753.124292811302,10753.124292811302,31984.99799762218,0.0,232,10,10
38733.93197020592,0.0,5816000,4457.9168778850135,4457.916877885014,-88.4209301795558,4457.916877885014,0.0,233,-88.4209301795558,0.2,4457.9168778850135,11585.631720185354,11585.631720185354,38733.93197020592,0.2,233,10,10
58391.59277261631,0.0,5840000,7590.862705298061,7590.862705298061,-85.91589922960299,7590.862705298061,0.0,234,-85.91589922960299,0.1,7590.862705298061,17759.567037630764,17759.567037630764,58391.59277261631,0.1,234,10,10
