MetaTest/Average/NumTrajs,MetaTest/hammer-v1/AverageDiscountedReturn,MetaTest/hammer-v1/MinReturn,MetaTest/hammer-v1/AverageReturn,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/hammer-v1/Iteration,MetaTest/hammer-v1/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,MetaTest/hammer-v1/NumTrajs,MetaTest/hammer-v1/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/hammer-v1/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/hammer-v1/StdReturn,MetaTest/Average/AverageDiscountedReturn
10,-8.56120695033329,-11.949694694464783,-8.56120695033329,-11.949694694464783,488000,11,0.0,-8.56120695033329,11,2.5402290686484226,10,0.0,-5.01221165670863,-5.01221165670863,0.0,0.0,2.5402290686484226,-8.56120695033329
10,-6.572619142353425,-9.512685852243372,-6.572619142353425,-9.512685852243372,512000,12,0.0,-6.572619142353425,12,1.109622544316068,10,0.0,-5.505908527810994,-5.505908527810994,0.0,0.0,1.109622544316068,-6.572619142353425
10,-7.879171840247773,-14.339016731036622,-7.8791718402477695,-14.339016731036622,536000,13,0.0,-7.8791718402477695,13,2.515222858485449,10,0.0,-5.292509244689412,-5.292509244689412,0.0,0.0,2.515222858485449,-7.879171840247773
10,-55.49234590335111,-131.45741139082915,-55.49234590335112,-131.45741139082915,560000,14,0.0,-55.49234590335112,14,55.48326123928729,10,0.0,-0.15099743628475815,-0.15099743628475815,0.0,0.0,55.48326123928729,-55.49234590335111
10,-30.772119186307805,-37.53027519172711,-30.772119186307805,-37.53027519172711,584000,15,0.0,-30.772119186307805,15,5.221307002706817,10,0.0,-22.432140664879586,-22.432140664879586,0.0,0.0,5.221307002706817,-30.772119186307805
10,-71.00939333312232,-99.77335564628395,-71.0093933331223,-99.77335564628395,608000,16,0.0,-71.0093933331223,16,32.298580418516785,10,0.0,16.85217857506294,16.85217857506294,0.0,0.0,32.298580418516785,-71.00939333312232
10,-38.16483430074588,-53.52316450328266,-38.16483430074588,-53.52316450328266,632000,17,0.0,-38.16483430074588,17,10.523287614194217,10,0.0,-18.61464396120272,-18.61464396120272,0.0,0.0,10.523287614194217,-38.16483430074588
10,154.1530746360596,-36.61180672080564,154.15307463605953,-36.61180672080564,656000,18,0.0,154.15307463605953,18,540.40632938571,10,0.0,1774.7783568575894,1774.7783568575894,0.0,0.0,540.40632938571,154.1530746360596
10,89.91155418777069,-40.519449499747914,89.9115541877707,-40.519449499747914,680000,19,0.0,89.9115541877707,19,309.72465387858347,10,0.0,1014.9900966467376,1014.9900966467376,0.0,0.0,309.72465387858347,89.91155418777069
10,-42.12957724866098,-50.38803704403993,-42.12957724866098,-50.38803704403993,704000,20,0.0,-42.12957724866098,20,8.509692156899881,10,0.0,-18.450978563548343,-18.450978563548343,0.0,0.0,8.509692156899881,-42.12957724866098
10,-17.32889899864733,-28.54332504137974,-17.32889899864733,-28.54332504137974,728000,21,0.0,-17.32889899864733,21,6.3916434571443075,10,0.0,-6.250756778023273,-6.250756778023273,0.0,0.0,6.3916434571443075,-17.32889899864733
10,97.86182589097857,-86.20628010957009,97.86182589097866,-86.20628010957009,752000,22,0.0,97.86182589097866,22,414.46562040183363,10,0.0,1339.7583255368436,1339.7583255368436,0.0,0.0,414.46562040183363,97.86182589097857
10,253.90418654583314,-36.11582847371643,253.90418654583323,-36.11582847371643,776000,23,0.0,253.90418654583323,23,851.3993515383814,10,0.0,2808.0511547385804,2808.0511547385804,0.0,0.0,851.3993515383814,253.90418654583314
10,-20.607383198200512,-26.21343535111162,-20.607383198200512,-26.21343535111162,800000,24,0.0,-20.607383198200512,24,5.329174509212725,10,0.0,-9.48316825200628,-9.48316825200628,0.0,0.0,5.329174509212725,-20.607383198200512
10,-29.735656309715893,-67.54249741199396,-29.735656309715885,-67.54249741199396,824000,25,0.0,-29.735656309715885,25,13.586270759766801,10,0.0,-16.396849044877076,-16.396849044877076,0.0,0.0,13.586270759766801,-29.735656309715893
10,-13.437652590571327,-21.548500632319193,-13.437652590571323,-21.548500632319193,848000,26,0.0,-13.437652590571323,26,7.288038853187563,10,0.0,5.962774678454633,5.962774678454633,0.0,0.0,7.288038853187563,-13.437652590571327
10,-12.782002936909294,-19.6601682986592,-12.782002936909292,-19.6601682986592,872000,27,0.0,-12.782002936909292,27,5.678402232846742,10,0.0,1.857194937245216,1.857194937245216,0.0,0.0,5.678402232846742,-12.782002936909294
10,-16.678892247473676,-20.244249311887692,-16.678892247473676,-20.244249311887692,896000,28,0.0,-16.678892247473676,28,1.9864642201184226,10,0.0,-12.356212214740156,-12.356212214740156,0.0,0.0,1.9864642201184226,-16.678892247473676
10,-42.515027421527044,-72.02619156666458,-42.51502742152705,-72.02619156666458,920000,29,0.0,-42.51502742152705,29,18.088541773122213,10,0.0,-15.651091697596437,-15.651091697596437,0.0,0.0,18.088541773122213,-42.515027421527044
10,-46.01800722287628,-97.16457551690368,-46.01800722287625,-97.16457551690368,944000,30,0.0,-46.01800722287625,30,26.594467886502734,10,0.0,-16.153193700620545,-16.153193700620545,0.0,0.0,26.594467886502734,-46.01800722287628
10,-52.980427805553084,-83.90068986156224,-52.9804278055531,-83.90068986156224,968000,31,0.0,-52.9804278055531,31,22.041020228715727,10,0.0,-23.01517444512719,-23.01517444512719,0.0,0.0,22.041020228715727,-52.980427805553084
10,-57.868089103473665,-112.77611161140153,-57.868089103473665,-112.77611161140153,992000,32,0.0,-57.868089103473665,32,31.07106408655421,10,0.0,-16.22720736079311,-16.22720736079311,0.0,0.0,31.07106408655421,-57.868089103473665
10,-84.6354570091991,-99.04340833413895,-84.6354570091991,-99.04340833413895,1016000,33,0.0,-84.6354570091991,33,11.10932805871674,10,0.0,-63.25682742965889,-63.25682742965889,0.0,0.0,11.10932805871674,-84.6354570091991
10,-65.58425488863675,-112.12956481478409,-65.58425488863674,-112.12956481478409,1040000,34,0.0,-65.58425488863674,34,28.136981241038814,10,0.0,-27.73485817327884,-27.73485817327884,0.0,0.0,28.136981241038814,-65.58425488863675
10,-41.69705610212215,-55.631249506476806,-41.697056102122154,-55.631249506476806,1064000,35,0.0,-41.697056102122154,35,7.70133749380847,10,0.0,-26.167164653320814,-26.167164653320814,0.0,0.0,7.70133749380847,-41.69705610212215
10,-34.87263457722313,-46.291743848826115,-34.872634577223124,-46.291743848826115,1088000,36,0.0,-34.872634577223124,36,12.222449783874103,10,0.0,-6.62618273739923,-6.62618273739923,0.0,0.0,12.222449783874103,-34.87263457722313
10,-31.696586677087055,-45.87494569773579,-31.696586677087048,-45.87494569773579,1112000,37,0.0,-31.696586677087048,37,8.898507396867135,10,0.0,-16.753596443896107,-16.753596443896107,0.0,0.0,8.898507396867135,-31.696586677087055
10,-41.15472942133401,-68.68186663890748,-41.15472942133402,-68.68186663890748,1136000,38,0.0,-41.15472942133402,38,28.458927777294093,10,0.0,10.330854788337687,10.330854788337687,0.0,0.0,28.458927777294093,-41.15472942133401
10,-29.977634300720286,-75.33403484908871,-29.97763430072027,-75.33403484908871,1160000,39,0.0,-29.97763430072027,39,29.452352333361212,10,0.0,27.62754952329584,27.62754952329584,0.0,0.0,29.452352333361212,-29.977634300720286
10,-25.263540829596963,-49.31012056584084,-25.263540829596966,-49.31012056584084,1184000,40,0.0,-25.263540829596966,40,22.778619755103655,10,0.0,15.031223777854084,15.031223777854084,0.0,0.0,22.778619755103655,-25.263540829596963
10,-26.99494249916532,-103.85855853464756,-26.994942499165326,-103.85855853464756,1208000,41,0.0,-26.994942499165326,41,33.28601820976355,10,0.0,25.41657125298081,25.41657125298081,0.0,0.0,33.28601820976355,-26.99494249916532
10,-45.45949395874855,-107.2701180470418,-45.45949395874855,-107.2701180470418,1232000,42,0.0,-45.45949395874855,42,33.86581997824523,10,0.0,-13.631997150555735,-13.631997150555735,0.0,0.0,33.86581997824523,-45.45949395874855
10,-49.94776563250437,-126.01508160122832,-49.947765632504385,-126.01508160122832,1256000,43,0.0,-49.947765632504385,43,39.0038411280312,10,0.0,-4.847644495554812,-4.847644495554812,0.0,0.0,39.0038411280312,-49.94776563250437
10,-21.444328244664202,-29.95959790245816,-21.444328244664206,-29.95959790245816,1280000,44,0.0,-21.444328244664206,44,5.764431527712662,10,0.0,-13.057714831085192,-13.057714831085192,0.0,0.0,5.764431527712662,-21.444328244664202
10,-41.99571240252809,-100.78955117227952,-41.99571240252809,-100.78955117227952,1304000,45,0.0,-41.99571240252809,45,24.9404968182322,10,0.0,-10.682477679636671,-10.682477679636671,0.0,0.0,24.9404968182322,-41.99571240252809
10,-35.69317835370585,-89.51449314346935,-35.69317835370584,-89.51449314346935,1328000,46,0.0,-35.69317835370584,46,22.521942005670788,10,0.0,-12.701053411053712,-12.701053411053712,0.0,0.0,22.521942005670788,-35.69317835370585
10,-21.446068504816296,-36.27329141655358,-21.446068504816292,-36.27329141655358,1352000,47,0.0,-21.446068504816292,47,7.851069291384158,10,0.0,-13.53895486358903,-13.53895486358903,0.0,0.0,7.851069291384158,-21.446068504816296
10,-31.519494894003333,-108.2611391418164,-31.519494894003316,-108.2611391418164,1376000,48,0.0,-31.519494894003316,48,29.04195393232492,10,0.0,6.459303439007716,6.459303439007716,0.0,0.0,29.04195393232492,-31.519494894003333
10,-58.527168420528895,-117.94692749456635,-58.527168420528895,-117.94692749456635,1400000,49,0.0,-58.527168420528895,49,39.56766688714972,10,0.0,-14.600927411076654,-14.600927411076654,0.0,0.0,39.56766688714972,-58.527168420528895
10,-27.3139239264337,-45.19375259027386,-27.313923926433695,-45.19375259027386,1424000,50,0.0,-27.313923926433695,50,12.35529416685346,10,0.0,-3.6216986605978367,-3.6216986605978367,0.0,0.0,12.35529416685346,-27.3139239264337
10,-35.487278339539685,-49.24972128428816,-35.48727833953969,-49.24972128428816,1448000,51,0.0,-35.48727833953969,51,9.593812202192282,10,0.0,-18.830712858226683,-18.830712858226683,0.0,0.0,9.593812202192282,-35.487278339539685
10,1836.9531887332687,-66.40244659610894,1836.9531887332698,-66.40244659610894,1472000,52,0.0,1836.9531887332698,52,5561.149253602992,10,0.0,18520.16170707574,18520.16170707574,0.0,0.0,5561.149253602992,1836.9531887332687
10,-32.672850449561494,-82.02534236624892,-32.672850449561494,-82.02534236624892,1496000,53,0.0,-32.672850449561494,53,21.2303980040676,10,0.0,-6.073533687602492,-6.073533687602492,0.0,0.0,21.2303980040676,-32.672850449561494
10,-55.04143602086642,-89.73250461356669,-55.041436020866435,-89.73250461356669,1520000,54,0.0,-55.041436020866435,54,19.653942376604302,10,0.0,-32.617731544681725,-32.617731544681725,0.0,0.0,19.653942376604302,-55.04143602086642
10,1520.1642876918277,-61.946347696275005,1520.1642876918272,-61.946347696275005,1544000,55,0.0,1520.1642876918272,55,4661.80664953852,10,0.0,15505.509921064793,15505.509921064793,0.0,0.0,4661.80664953852,1520.1642876918277
10,-53.18623241017741,-102.36426742853305,-53.18623241017741,-102.36426742853305,1568000,56,0.0,-53.18623241017741,56,28.443947268192588,10,0.0,-23.532740355198126,-23.532740355198126,0.0,0.0,28.443947268192588,-53.18623241017741
10,-49.42938094653857,-59.69454605515174,-49.42938094653856,-59.69454605515174,1592000,57,0.0,-49.42938094653856,57,5.318011304349756,10,0.0,-44.177178883839794,-44.177178883839794,0.0,0.0,5.318011304349756,-49.42938094653857
10,-40.10136352508012,-113.17909765969648,-40.101363525080124,-113.17909765969648,1616000,58,0.0,-40.101363525080124,58,33.03863271911978,10,0.0,5.702896827997659,5.702896827997659,0.0,0.0,33.03863271911978,-40.10136352508012
10,-47.88441479781905,-94.74018040206217,-47.884414797819026,-94.74018040206217,1640000,59,0.0,-47.884414797819026,59,28.182444081883467,10,0.0,12.044029416092014,12.044029416092014,0.0,0.0,28.182444081883467,-47.88441479781905
10,-33.468258113555905,-43.02454313060772,-33.468258113555905,-43.02454313060772,1664000,60,0.0,-33.468258113555905,60,4.745283319778399,10,0.0,-26.780950490591703,-26.780950490591703,0.0,0.0,4.745283319778399,-33.468258113555905
10,-61.67459392978564,-129.4384924742992,-61.674593929785644,-129.4384924742992,1688000,61,0.0,-61.674593929785644,61,23.531504785477033,10,0.0,-42.711116301410044,-42.711116301410044,0.0,0.0,23.531504785477033,-61.67459392978564
10,-50.46045365949492,-72.69658994776213,-50.46045365949491,-72.69658994776213,1712000,62,0.0,-50.46045365949491,62,16.830556405666385,10,0.0,-21.55156900960296,-21.55156900960296,0.0,0.0,16.830556405666385,-50.46045365949492
10,-101.30599597434772,-107.35581871500774,-101.30599597434775,-107.35581871500774,1736000,63,0.0,-101.30599597434775,63,4.388228984885992,10,0.0,-92.25588030148499,-92.25588030148499,0.0,0.0,4.388228984885992,-101.30599597434772
10,-56.327004933352406,-75.2451892955681,-56.3270049333524,-75.2451892955681,1760000,64,0.0,-56.3270049333524,64,15.497293894312582,10,0.0,-20.57206370328917,-20.57206370328917,0.0,0.0,15.497293894312582,-56.327004933352406
10,-38.77312931442497,-72.77813423565838,-38.77312931442497,-72.77813423565838,1784000,65,0.0,-38.77312931442497,65,20.054614810016233,10,0.0,-16.684481744047282,-16.684481744047282,0.0,0.0,20.054614810016233,-38.77312931442497
10,-47.03863314963965,-52.52270188114649,-47.03863314963966,-52.52270188114649,1808000,66,0.0,-47.03863314963966,66,3.0836500915961316,10,0.0,-41.94384421708012,-41.94384421708012,0.0,0.0,3.0836500915961316,-47.03863314963965
10,-44.0530910708276,-73.29824210186243,-44.05309107082759,-73.29824210186243,1832000,67,0.0,-44.05309107082759,67,12.840641700677429,10,0.0,-25.269056328320854,-25.269056328320854,0.0,0.0,12.840641700677429,-44.0530910708276
10,-30.555667876874487,-47.618986881388565,-30.55566787687448,-47.618986881388565,1856000,68,0.0,-30.55566787687448,68,7.367059242993024,10,0.0,-23.179249611290793,-23.179249611290793,0.0,0.0,7.367059242993024,-30.555667876874487
10,-20.50692263931301,-56.55899569231958,-20.506922639313014,-56.55899569231958,1880000,69,0.0,-20.506922639313014,69,13.100923210103634,10,0.0,-8.03554618746651,-8.03554618746651,0.0,0.0,13.100923210103634,-20.50692263931301
10,926.4932806436158,-32.10335882997004,926.4932806436158,-32.10335882997004,1904000,70,0.0,926.4932806436158,70,2809.8500547441367,10,0.0,9355.943617119423,9355.943617119423,0.0,0.0,2809.8500547441367,926.4932806436158
10,-40.454098999808345,-120.22545268661352,-40.45409899980833,-120.22545268661352,1928000,71,0.0,-40.45409899980833,71,47.574987931861614,10,0.0,30.638384491620712,30.638384491620712,0.0,0.0,47.574987931861614,-40.454098999808345
10,-2.10733383717618,-50.080487679863545,-2.107333837176172,-50.080487679863545,1952000,72,0.0,-2.107333837176172,72,24.582788878319814,10,0.0,40.20956565126491,40.20956565126491,0.0,0.0,24.582788878319814,-2.10733383717618
10,-10.852164630322347,-36.514710942414546,-10.852164630322342,-36.514710942414546,1976000,73,0.0,-10.852164630322342,73,12.930299185207351,10,0.0,18.941027684206404,18.941027684206404,0.0,0.0,12.930299185207351,-10.852164630322347
10,3.7709343100950337,-15.586968541020171,3.770934310095037,-15.586968541020171,2000000,74,0.0,3.770934310095037,74,30.487724898977046,10,0.0,81.21754440834319,81.21754440834319,0.0,0.0,30.487724898977046,3.7709343100950337
10,-11.470624660885592,-18.706537013428076,-11.470624660885594,-18.706537013428076,2024000,75,0.0,-11.470624660885594,75,6.840416375926385,10,0.0,6.293124817195748,6.293124817195748,0.0,0.0,6.840416375926385,-11.470624660885592
10,-21.570922270679795,-33.296377423038436,-21.57092227067979,-33.296377423038436,2048000,76,0.0,-21.57092227067979,76,9.197192193568938,10,0.0,-6.4329175342237725,-6.4329175342237725,0.0,0.0,9.197192193568938,-21.570922270679795
10,49.56557384978312,-33.02016442765362,49.56557384978315,-33.02016442765362,2072000,77,0.0,49.56557384978315,77,214.92738570504227,10,0.0,694.2360047037153,694.2360047037153,0.0,0.0,214.92738570504227,49.56557384978312
10,6055.802242278123,-29.725235236402686,6055.80224227812,-29.725235236402686,2096000,78,0.0,6055.80224227812,78,12640.827030221537,10,0.0,41668.44167599732,41668.44167599732,0.0,0.0,12640.827030221537,6055.802242278123
10,-17.11661763030052,-20.336690100389937,-17.11661763030053,-20.336690100389937,2120000,79,0.0,-17.11661763030053,79,1.8678690896591692,10,0.0,-14.160307058447437,-14.160307058447437,0.0,0.0,1.8678690896591692,-17.11661763030052
10,359.26572392948736,-95.4313403117394,359.2657239294875,-95.4313403117394,2144000,80,0.0,359.2657239294875,80,1213.4980605916198,10,0.0,3998.0530605996423,3998.0530605996423,0.0,0.0,1213.4980605916198,359.26572392948736
10,-64.87955536714881,-129.87935921223584,-64.87955536714881,-129.87935921223584,2168000,81,0.0,-64.87955536714881,81,45.89179147229858,10,0.0,-13.245459117301344,-13.245459117301344,0.0,0.0,45.89179147229858,-64.87955536714881
10,-34.708772397049785,-110.62070049119353,-34.70877239704978,-110.62070049119353,2192000,82,0.0,-34.70877239704978,82,29.21467227116899,10,0.0,2.5444741638831947,2.5444741638831947,0.0,0.0,29.21467227116899,-34.708772397049785
10,2429.2882471699822,-53.0541866951839,2429.288247169982,-53.0541866951839,2216000,83,0.0,2429.288247169982,83,4896.146686795572,10,0.0,12524.617426463054,12524.617426463054,0.0,0.0,4896.146686795572,2429.2882471699822
10,-20.10956532804939,-50.92832688699687,-20.109565328049374,-50.92832688699687,2240000,84,0.0,-20.109565328049374,84,19.990566311863876,10,0.0,1.7664376929342847,1.7664376929342847,0.0,0.0,19.990566311863876,-20.10956532804939
10,41.27069445761587,-35.56917275678616,41.27069445761593,-35.56917275678616,2264000,85,0.0,41.27069445761593,85,174.9619657148788,10,0.0,565.6905290378941,565.6905290378941,0.0,0.0,174.9619657148788,41.27069445761587
10,-30.46378299349059,-46.724286713140465,-30.46378299349059,-46.724286713140465,2288000,86,0.0,-30.46378299349059,86,15.08697377373805,10,0.0,-6.175893085638977,-6.175893085638977,0.0,0.0,15.08697377373805,-30.46378299349059
10,-30.854142040180925,-54.56156856985378,-30.854142040180925,-54.56156856985378,2312000,87,0.0,-30.854142040180925,87,16.86554249003724,10,0.0,-4.179530698506549,-4.179530698506549,0.0,0.0,16.86554249003724,-30.854142040180925
10,-36.98839945630271,-45.97252355405587,-36.988399456302716,-45.97252355405587,2336000,88,0.0,-36.988399456302716,88,9.349032269430662,10,0.0,-18.650572958929292,-18.650572958929292,0.0,0.0,9.349032269430662,-36.98839945630271
10,-29.408822268268363,-56.56520594463504,-29.40882226826837,-56.56520594463504,2360000,89,0.0,-29.40882226826837,89,24.720921392001966,10,0.0,29.070448675764286,29.070448675764286,0.0,0.0,24.720921392001966,-29.408822268268363
10,-46.3585972121675,-108.08677748080761,-46.3585972121675,-108.08677748080761,2384000,90,0.0,-46.3585972121675,90,27.494018335416154,10,0.0,-11.646285449966332,-11.646285449966332,0.0,0.0,27.494018335416154,-46.3585972121675
10,-12.046656884543161,-32.46905780593998,-12.046656884543168,-32.46905780593998,2408000,91,0.0,-12.046656884543168,91,21.87852475031918,10,0.0,50.22300924512381,50.22300924512381,0.0,0.0,21.87852475031918,-12.046656884543161
10,-26.73693579965244,-71.93703004131136,-26.73693579965243,-71.93703004131136,2432000,92,0.0,-26.73693579965243,92,25.99054889118579,10,0.0,13.550912113938793,13.550912113938793,0.0,0.0,25.99054889118579,-26.73693579965244
10,-40.57137285476878,-115.34707128755626,-40.571372854768796,-115.34707128755626,2456000,93,0.0,-40.571372854768796,93,30.930910354321302,10,0.0,-10.709178706972981,-10.709178706972981,0.0,0.0,30.930910354321302,-40.57137285476878
10,-42.177691098478796,-93.54867231135694,-42.1776910984788,-93.54867231135694,2480000,94,0.0,-42.1776910984788,94,36.21261736784272,10,0.0,13.669928474403592,13.669928474403592,0.0,0.0,36.21261736784272,-42.177691098478796
10,-39.42667621995115,-101.2193446359384,-39.42667621995113,-101.2193446359384,2504000,95,0.0,-39.42667621995113,95,30.229204187380123,10,0.0,1.0593199401946993,1.0593199401946993,0.0,0.0,30.229204187380123,-39.42667621995115
10,-29.87417955850349,-84.35023595468317,-29.874179558503492,-84.35023595468317,2528000,96,0.0,-29.874179558503492,96,27.747994209974703,10,0.0,19.776042786186736,19.776042786186736,0.0,0.0,27.747994209974703,-29.87417955850349
10,-25.459461565610432,-58.71554994847271,-25.45946156561043,-58.71554994847271,2552000,97,0.0,-25.45946156561043,97,18.602818127733094,10,0.0,10.240059615873117,10.240059615873117,0.0,0.0,18.602818127733094,-25.459461565610432
10,-51.12188957701577,-108.64486626992544,-51.12188957701577,-108.64486626992544,2576000,98,0.0,-51.12188957701577,98,37.93095070498149,10,0.0,-5.840960875758401,-5.840960875758401,0.0,0.0,37.93095070498149,-51.12188957701577
10,-39.93496394170122,-104.18201328834154,-39.93496394170122,-104.18201328834154,2600000,99,0.0,-39.93496394170122,99,25.772983867014926,10,0.0,-13.564328644801016,-13.564328644801016,0.0,0.0,25.772983867014926,-39.93496394170122
10,-54.73253755870648,-110.6498140020738,-54.73253755870648,-110.6498140020738,2624000,100,0.0,-54.73253755870648,100,33.80497120265713,10,0.1,-8.062480486870781,-8.062480486870781,0.0,0.1,33.80497120265713,-54.73253755870648
10,-49.221276748072135,-125.45815820677063,-49.22127674807215,-125.45815820677063,2648000,101,0.0,-49.22127674807215,101,38.33193145527332,10,0.0,-6.3565831221578595,-6.3565831221578595,0.0,0.0,38.33193145527332,-49.221276748072135
10,-33.53831888098044,-120.40599111174511,-33.53831888098045,-120.40599111174511,2672000,102,0.0,-33.53831888098045,102,45.08879563472938,10,0.0,3.569744218095515,3.569744218095515,0.0,0.0,45.08879563472938,-33.53831888098044
10,-31.70055216698281,-103.68628412781047,-31.700552166982817,-103.68628412781047,2696000,103,0.0,-31.700552166982817,103,30.04652240124075,10,0.0,20.57096671907466,20.57096671907466,0.0,0.0,30.04652240124075,-31.70055216698281
10,4595.267426315518,-122.71126592559195,4595.267426315516,-122.71126592559195,2720000,104,0.0,4595.267426315516,104,13919.485496538984,10,0.1,46353.619303551175,46353.619303551175,0.0,0.1,13919.485496538984,4595.267426315518
10,-45.81405835030556,-131.5707171233989,-45.814058350305565,-131.5707171233989,2744000,105,0.0,-45.814058350305565,105,42.91905151735696,10,0.0,-15.216856748806881,-15.216856748806881,0.0,0.0,42.91905151735696,-45.81405835030556
10,-43.66646408300797,-121.50864090851682,-43.666464083007966,-121.50864090851682,2768000,106,0.0,-43.666464083007966,106,36.9375215715011,10,0.0,-4.1251464294349525,-4.1251464294349525,0.0,0.0,36.9375215715011,-43.66646408300797
10,-36.179984613283835,-113.37278571572884,-36.17998461328385,-113.37278571572884,2792000,107,0.0,-36.17998461328385,107,28.79411509040377,10,0.0,-12.010650599594111,-12.010650599594111,0.0,0.0,28.79411509040377,-36.179984613283835
10,589.7745000275575,-123.8191217960565,589.7745000275575,-123.8191217960565,2816000,108,0.0,589.7745000275575,108,1939.6558135200803,10,0.0,6407.978630764651,6407.978630764651,0.0,0.0,1939.6558135200803,589.7745000275575
10,-37.228434915313485,-96.91826440834375,-37.22843491531349,-96.91826440834375,2840000,109,0.0,-37.22843491531349,109,25.478852151318126,10,0.0,-6.948242110716194,-6.948242110716194,0.0,0.0,25.478852151318126,-37.228434915313485
10,-17.232650199344597,-34.62911064087785,-17.232650199344597,-34.62911064087785,2864000,110,0.0,-17.232650199344597,110,13.203161906514401,10,0.0,7.3087258999308675,7.3087258999308675,0.0,0.0,13.203161906514401,-17.232650199344597
10,43.62775284980322,-29.524635308209444,43.62775284980323,-29.524635308209444,2888000,111,0.0,43.62775284980323,111,141.9285352851095,10,0.0,461.5915989001493,461.5915989001493,0.0,0.0,141.9285352851095,43.62775284980322
10,-9.832621916167659,-26.59803011795168,-9.832621916167657,-26.59803011795168,2912000,112,0.0,-9.832621916167657,112,22.67239430922813,10,0.0,52.688594874290736,52.688594874290736,0.0,0.0,22.67239430922813,-9.832621916167659
10,60.780646506483095,-37.966278203348196,60.78064650648305,-37.966278203348196,2936000,113,0.0,60.78064650648305,113,241.9435322419456,10,0.0,785.5573034166733,785.5573034166733,0.0,0.0,241.9435322419456,60.780646506483095
10,-30.940604716572903,-39.950251723872185,-30.9406047165729,-39.950251723872185,2960000,114,0.0,-30.9406047165729,114,4.67466947678315,10,0.0,-23.113856665259856,-23.113856665259856,0.0,0.0,4.67466947678315,-30.940604716572903
