Average/StdReturn,MetaTest/Average/TerminationRate,Average/AverageReturn,assembly-v1/MinReturn,GaussianMLPPolicy/dLoss,MetaTest/assembly-v1/StdReturn,Average/TerminationRate,assembly-v1/TerminationRate,Average/AverageDiscountedReturn,Average/SuccessRate,Average/MaxReturn,MetaTest/assembly-v1/SuccessRate,GaussianMLPPolicy/Entropy,Average/NumEpisodes,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,TotalEnvSteps,GaussianMLPPolicy/LossAfter,Iteration,assembly-v1/StdReturn,GaussianMLPPolicy/KLAfter,GaussianMLPPolicy/KLBefore,MetaTest/assembly-v1/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/AverageReturn,assembly-v1/AverageDiscountedReturn,assembly-v1/Iteration,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,GaussianMLPPolicy/LossBefore,MetaTest/assembly-v1/MinReturn,MetaTest/assembly-v1/AverageReturn,MetaTest/Average/Iteration,assembly-v1/NumEpisodes,MetaTest/assembly-v1/NumEpisodes,assembly-v1/MaxReturn,Average/Iteration,MetaTest/assembly-v1/AverageDiscountedReturn,assembly-v1/SuccessRate,MetaTest/assembly-v1/TerminationRate,assembly-v1/AverageReturn,MetaTest/assembly-v1/MaxReturn,Average/MinReturn
28.98364419251725,0.0,6.01152050967085,-41.61863553379771,0.0004595481150317937,25.924370453736945,0.0,0.0,0.22423817335736898,0.0,184.04073069450482,0.0,5.622802734375,200,116.85429134951181,0.0,880000,-0.0008133644005283713,10,28.98364419251725,0.006909088231623173,0.0,1,25.924370453736945,1.5021385826539941,0.22423817335736898,10,50,1.5021385826539944,-27.86437610549975,-0.0003538162854965776,-27.86437610549975,1.5021385826539941,1,200,50,184.04073069450482,10,1.5021385826539944,0.0,0.0,6.01152050967085,116.85429134951181,-41.61863553379771
27.058641974876803,,8.138162463224885,-35.162888997703014,0.0005314726731739938,,0.0,0.0,2.2846686528533597,0.0,149.38467261214726,,5.596519470214844,200,,,960000,-0.0012566063087433577,11,27.058641974876803,0.007149620912969112,0.0,,,,2.2846686528533597,11,,,,-0.0007251336355693638,,,,200,,149.38467261214726,11,,0.0,,8.138162463224885,,-35.162888997703014
26.967876576081036,,13.694569851877587,-28.039548589499105,0.0003146064264001325,,0.0,0.0,4.972705590355279,0.0,106.43741256946196,,5.618024826049805,200,,,1040000,0.00020764108921866864,12,26.967876576081036,0.006815957836806774,0.0,,,,4.972705590355279,12,,,,0.0005222475156188011,,,,200,,106.43741256946196,12,,0.0,,13.694569851877587,,-28.039548589499105
40.32365044384176,,23.237645526338166,-32.69181873648704,0.00021266425028443336,,0.0,0.0,9.625166634503154,0.0,227.07610746104905,,5.630009651184082,200,,,1120000,1.1452968465164304e-05,13,40.32365044384176,0.00710852537304163,0.0,,,,9.625166634503154,13,,,,0.00022411721874959767,,,,200,,227.07610746104905,13,,0.0,,23.237645526338166,,-32.69181873648704
49.04687892069403,,32.0668531875772,-42.75767219454594,0.00017292597476625815,,0.0,0.0,14.86822320622759,0.0,332.6517291800257,,5.621192932128906,200,,,1200000,-0.0002885801368393004,14,49.04687892069403,0.006703481078147888,0.0,,,,14.86822320622759,14,,,,-0.00011565416207304224,,,,200,,332.6517291800257,14,,0.0,,32.0668531875772,,-42.75767219454594
47.185744834648006,,33.73028673562775,-33.87046212038817,0.00011811556032625958,,0.0,0.0,16.245660327483222,0.0,261.9267886208479,,5.6373066902160645,200,,,1280000,6.468172796303406e-05,15,47.185744834648006,0.006578653119504452,0.0,,,,16.245660327483222,15,,,,0.00018279728828929365,,,,200,,261.9267886208479,15,,0.0,,33.73028673562775,,-33.87046212038817
302.16662122559086,,61.23874367288966,-44.549361690357976,6.781796946597751e-05,,0.0,0.0,26.149586988430347,0.0,4238.391679485767,,5.6362786293029785,200,,,1360000,-7.926604303065687e-05,16,302.16662122559086,0.009578434750437737,0.0,,,,26.149586988430347,16,,,,-1.1448073564679362e-05,,,,200,,4238.391679485767,16,,0.0,,61.23874367288966,,-44.549361690357976
1032.7268578811763,,236.33793709449347,-43.88054962729799,5.296152085065842e-05,,0.0,0.0,83.94189034875544,0.0,11837.474909800614,,5.619172096252441,200,,,1440000,-0.00015815859660506248,17,1032.7268578811763,0.007025331258773804,0.0,,,,83.94189034875544,17,,,,-0.00010519707575440407,,,,200,,11837.474909800614,17,,0.0,,236.33793709449347,,-43.88054962729799
1411.2338652289138,,415.27984977141983,-42.05287569763715,3.090141399297863e-05,,0.0,0.0,135.56128717432816,0.0,14763.604264730568,,5.570108890533447,200,,,1520000,-0.00019131186127196997,18,1411.2338652289138,0.006482692901045084,0.0,,,,135.56128717432816,18,,,,-0.00016041044727899134,,,,200,,14763.604264730568,18,,0.0,,415.27984977141983,,-42.05287569763715
2895.4794918079506,,901.2223665391363,-36.6370796884742,1.6761089455030742e-05,,0.0,0.0,274.02887335884867,0.0,21846.97357566952,,5.5714030265808105,200,,,1600000,-1.7906026187120005e-05,19,2895.4794918079506,0.008259733207523823,0.0,,,,274.02887335884867,19,,,,-1.1449367320892634e-06,,,,200,,21846.97357566952,19,,0.0,,901.2223665391363,,-36.6370796884742
4593.7815874796115,0.0,2167.5740332783207,-43.349717652937706,2.1748246581410058e-06,4893.13692283581,0.0,0.0,620.620551934732,0.0,28717.55593594698,0.0,5.55663537979126,200,22073.523480028278,0.0,1680000,-1.3726714314543642e-05,20,4593.7815874796115,0.0018247722182422876,0.0,2,4893.13692283581,1832.8974169238538,620.620551934732,20,50,1832.8974169238534,-38.5067199532455,-1.1551889656402636e-05,-38.5067199532455,1832.8974169238538,2,200,50,28717.55593594698,20,1832.8974169238534,0.0,0.0,2167.5740332783207,22073.523480028278,-43.349717652937706
29162.24459177841,,5237.466331336999,-45.499090595057005,3.6676442505267914e-07,,0.0,0.0,1299.756641615652,0.005,408539.0001823033,,5.5570068359375,200,,,1760000,-2.9296197681105696e-06,21,29162.24459177841,0.00026311364490538836,0.0,,,,1299.756641615652,21,,,,-2.5628553430578904e-06,,,,200,,408539.0001823033,21,,0.005,,5237.466331336999,,-45.499090595057005
5569.863974459841,,3242.982270067141,-41.798428214654805,4.2751594264700543e-07,,0.0,0.0,921.4621379622342,0.0,32605.762535502192,,5.549574375152588,200,,,1840000,-3.2612672384857433e-06,22,5569.863974459841,0.0002935189404524863,0.0,,,,921.4621379622342,22,,,,-2.833751295838738e-06,,,,200,,32605.762535502192,22,,0.0,,3242.982270067141,,-41.798428214654805
5959.086492274908,,3040.6221462527906,-44.7316099623183,2.268596233534481e-06,,0.0,0.0,861.6468108584435,0.0,38503.49929775505,,5.550174236297607,200,,,1920000,-1.738734454193036e-06,23,5959.086492274908,0.0017320088809356093,0.0,,,,861.6468108584435,23,,,,5.298617793414451e-07,,,,200,,38503.49929775505,23,,0.0,,3040.6221462527906,,-44.7316099623183
7394.14459121634,,5120.677710224439,-30.22189989794035,2.060360202449374e-07,,0.0,0.0,1399.8854403758028,0.0,35831.725431971936,,5.536125183105469,200,,,2000000,-1.0420812031952664e-05,24,7394.14459121634,0.00014438165817409754,0.0,,,,1399.8854403758028,24,,,,-1.0214776011707727e-05,,,,200,,35831.725431971936,24,,0.0,,5120.677710224439,,-30.22189989794035
6205.907466314393,,3763.4689889051474,-43.72670539430999,6.416096027805906e-07,,0.0,0.0,1070.0210367742939,0.0,36616.292733067625,,5.537368297576904,200,,,2080000,-3.1774362696523895e-07,25,6205.907466314393,0.00044085149420425296,0.0,,,,1070.0210367742939,25,,,,3.238659758153517e-07,,,,200,,36616.292733067625,25,,0.0,,3763.4689889051474,,-43.72670539430999
6383.594871790308,,4568.179572910479,-43.27714049151685,6.2080016505206e-07,,0.0,0.0,1268.5383661685594,0.0,32781.777576581684,,5.5246968269348145,200,,,2160000,-1.0273109182890039e-05,26,6383.594871790308,0.0004414566792547703,0.0,,,,1268.5383661685594,26,,,,-9.652309017837979e-06,,,,200,,32781.777576581684,26,,0.0,,4568.179572910479,,-43.27714049151685
7568.318404465167,,5563.152377868304,-42.94528256976114,5.424730034064851e-07,,0.0,0.0,1540.6625863932456,0.0,34045.63590855945,,5.5281219482421875,200,,,2240000,8.239754833994084e-07,27,7568.318404465167,0.000363157712854445,0.0,,,,1540.6625863932456,27,,,,1.3664484868058935e-06,,,,200,,34045.63590855945,27,,0.0,,5563.152377868304,,-42.94528256976114
6470.039271994703,,5325.464497501747,-44.21683956759044,3.626582838478498e-07,,0.0,0.0,1453.756829949701,0.0,32233.48760540122,,5.518633842468262,200,,,2320000,-7.617493793077301e-06,28,6470.039271994703,0.00025371770607307553,0.0,,,,1453.756829949701,28,,,,-7.254835509229451e-06,,,,200,,32233.48760540122,28,,0.0,,5325.464497501747,,-44.21683956759044
6528.372741857404,,5693.622527613669,-39.6167898024678,2.1014875528635457e-07,,0.0,0.0,1640.03679293542,0.0,33097.20832921146,,5.507306098937988,200,,,2400000,-8.840149348543491e-06,29,6528.372741857404,0.0001476566685596481,0.0,,,,1640.03679293542,29,,,,-8.630000593257137e-06,,,,200,,33097.20832921146,29,,0.0,,5693.622527613669,,-39.6167898024678
9331.409701435443,0.0,6685.9442956006205,-43.83272538399973,2.2216272554942407e-07,8013.6710826485605,0.0,0.0,1850.1512558940292,0.0,53614.957163681,0.0,5.498055458068848,200,32147.867363671423,0.0,2480000,-3.3209173579962226e-06,30,9331.409701435443,0.00015612386050634086,0.0,3,8013.6710826485605,7012.186929877982,1850.1512558940292,30,50,7012.186929877984,-44.89035664869576,-3.0987546324467985e-06,-44.89035664869576,7012.186929877982,3,200,50,53614.957163681,30,7012.186929877984,0.0,0.0,6685.9442956006205,32147.867363671423,-43.83272538399973
8682.278138003812,,6737.111873195341,-49.74829121639743,8.081474334176164e-08,,0.0,0.0,1827.1743648829186,0.0,36960.78650502786,,5.493361949920654,200,,,2560000,-3.6938577068212908e-06,31,8682.278138003812,5.6989647418959066e-05,0.0,,,,1827.1743648829186,31,,,,-3.613042963479529e-06,,,,200,,36960.78650502786,31,,0.0,,6737.111873195341,,-49.74829121639743
8164.207780576476,,6101.0066093164905,-43.79977795273211,2.00878730538534e-07,,0.0,0.0,1655.6563756137202,0.0,47809.39277248777,,5.497000694274902,200,,,2640000,2.66795404968434e-06,32,8164.207780576476,0.00014103205467108637,0.0,,,,1655.6563756137202,32,,,,2.868832780222874e-06,,,,200,,47809.39277248777,32,,0.0,,6101.0066093164905,,-43.79977795273211
9123.802412116967,,6403.068030371602,-47.20483718791588,1.3141107046976686e-07,,0.0,0.0,1738.281675777344,0.0,51445.12104879489,,5.491584777832031,200,,,2720000,-4.0495192479284015e-06,33,9123.802412116967,9.243876411346719e-05,0.0,,,,1738.281675777344,33,,,,-3.918108177458635e-06,,,,200,,51445.12104879489,33,,0.0,,6403.068030371602,,-47.20483718791588
9276.664732449526,,8046.585612382591,-46.1621588051556,1.2128452908655163e-07,,0.0,0.0,2194.681443375353,0.0,34405.28509782975,,5.48818826675415,200,,,2800000,-2.8999320420552976e-06,34,9276.664732449526,8.553389488952234e-05,0.0,,,,2194.681443375353,34,,,,-2.778647512968746e-06,,,,200,,34405.28509782975,34,,0.0,,8046.585612382591,,-46.1621588051556
7410.729703386191,,6540.647595044875,-43.17897340089898,3.6952201298845466e-08,,0.0,0.0,1800.7156520661658,0.0,37671.89481557441,,5.490311622619629,200,,,2880000,1.3472825912685948e-06,35,7410.729703386191,2.611786112538539e-05,0.0,,,,1800.7156520661658,35,,,,1.3842347925674403e-06,,,,200,,37671.89481557441,35,,0.0,,6540.647595044875,,-43.17897340089898
9467.911259316823,,8858.658295079344,-44.70615360574534,1.4898737887847346e-07,,0.0,0.0,2406.917711993,0.0,45562.309492554545,,5.490338325500488,200,,,2960000,-1.2867545251538104e-07,36,9467.911259316823,0.00010477501200512052,0.0,,,,2406.917711993,36,,,,2.0311926363092425e-08,,,,200,,45562.309492554545,36,,0.0,,8858.658295079344,,-44.70615360574534
9369.785383398663,,7835.430391023441,-41.90435235455106,8.509755389241036e-08,,0.0,0.0,2098.5883606143466,0.0,40821.91053388623,,5.485337257385254,200,,,3040000,-2.731961785684689e-06,37,9369.785383398663,6.0157781263114884e-05,0.0,,,,2098.5883606143466,37,,,,-2.6468642317922786e-06,,,,200,,40821.91053388623,37,,0.0,,7835.430391023441,,-41.90435235455106
8478.719956875271,,8140.307973568375,-44.146648558254114,8.6623003880959e-08,,0.0,0.0,2217.326686661837,0.0,40462.11814467777,,5.478799343109131,200,,,3120000,-4.8227616389340255e-06,38,8478.719956875271,6.114758434705436e-05,0.0,,,,2217.326686661837,38,,,,-4.7361386350530665e-06,,,,200,,40462.11814467777,38,,0.0,,8140.307973568375,,-44.146648558254114
10795.774285473733,,9570.009766114335,-44.92592434309822,7.690528036619071e-08,,0.0,0.0,2585.036034844973,0.0,50068.07116038557,,5.476346492767334,200,,,3200000,-2.1253351860650582e-06,39,10795.774285473733,5.428117583505809e-05,0.0,,,,2585.036034844973,39,,,,-2.0484299056988675e-06,,,,200,,50068.07116038557,39,,0.0,,9570.009766114335,,-44.92592434309822
11054.468992944381,0.0,10317.282352656435,-49.662032884865994,8.798087947070599e-08,9424.65005537212,0.0,0.0,2789.4379440530583,0.0,60475.72187976807,0.0,5.475584983825684,200,36592.09208220256,0.0,3280000,-7.021120609351783e-07,40,11054.468992944381,6.201610085554421e-05,0.0,4,9424.65005537212,10645.02239623629,2789.4379440530583,40,50,10645.022396236292,-46.727503366961,-6.141311814644723e-07,-46.727503366961,10645.02239623629,4,200,50,60475.72187976807,40,10645.022396236292,0.0,0.0,10317.282352656435,36592.09208220256,-49.662032884865994
11375.874476149998,,10177.707461429694,-44.39372144263568,9.099585440708324e-08,,0.0,0.0,2748.9325801670766,0.0,48108.112837921086,,5.473121643066406,200,,,3360000,-2.1076853045087773e-06,41,11375.874476149998,6.41402875771746e-05,0.0,,,,2748.9325801670766,41,,,,-2.016689450101694e-06,,,,200,,48108.112837921086,41,,0.0,,10177.707461429694,,-44.39372144263568
10953.564617355329,,10011.733984990533,-50.188105284418285,7.942298907437362e-08,,0.0,0.0,2639.36609215496,0.0,51798.48564284394,,5.467012882232666,200,,,3440000,-4.540811005426804e-06,42,10953.564617355329,5.6059816415654495e-05,0.0,,,,2639.36609215496,42,,,,-4.46138801635243e-06,,,,200,,51798.48564284394,42,,0.0,,10011.733984990533,,-50.188105284418285
9629.422495109939,,9570.899097744039,-45.605688945620116,9.202813089359552e-08,,0.0,0.0,2524.9320202026697,0.0,48700.707315070824,,5.4636616706848145,200,,,3520000,-2.6200773390883114e-06,43,9629.422495109939,6.498937727883458e-05,0.0,,,,2524.9320202026697,43,,,,-2.528049208194716e-06,,,,200,,48700.707315070824,43,,0.0,,9570.899097744039,,-45.605688945620116
10775.900737528582,,10220.41422788517,-44.28845959723057,8.861502465151716e-08,,0.0,0.0,2709.549374438797,0.0,45317.5068703771,,5.45890998840332,200,,,3600000,-3.5038469832215924e-06,44,10775.900737528582,6.240762013476342e-05,0.0,,,,2709.549374438797,44,,,,-3.4152319585700752e-06,,,,200,,45317.5068703771,44,,0.0,,10220.41422788517,,-44.28845959723057
10776.117052077863,,10248.202368250455,-44.23275894735779,4.145908860664349e-08,,0.0,0.0,2753.0399449782817,0.0,56394.28936416334,,5.455818176269531,200,,,3680000,-2.520680254747276e-06,45,10776.117052077863,2.9344704671530053e-05,0.0,,,,2753.0399449782817,45,,,,-2.4792211661406327e-06,,,,200,,56394.28936416334,45,,0.0,,10248.202368250455,,-44.23275894735779
35784.667945696725,,11885.280419776755,-48.47774023040529,3.460763764451258e-08,,0.0,0.0,2983.3882772810666,0.005,495334.0208728931,,5.452692985534668,200,,,3760000,-2.2440442535298644e-06,46,35784.667945696725,2.4508253773092292e-05,0.0,,,,2983.3882772810666,46,,,,-2.2094366158853518e-06,,,,200,,495334.0208728931,46,,0.005,,11885.280419776755,,-48.47774023040529
9996.45548754107,,10615.669864802745,-46.38245849546565,5.8887707155008684e-08,,0.0,0.0,2744.774786618476,0.0,43989.733448334126,,5.452239990234375,200,,,3840000,-4.3414465267233027e-07,47,9996.45548754107,4.161546166869812e-05,0.0,,,,2744.774786618476,47,,,,-3.752569455173216e-07,,,,200,,43989.733448334126,47,,0.0,,10615.669864802745,,-46.38245849546565
10729.96815906404,,10967.435862286122,-50.866048763350456,9.028644853970036e-08,,0.0,0.0,2913.2840410426525,0.0,57238.25288190557,,5.44314432144165,200,,,3920000,-6.928893526492175e-06,48,10729.96815906404,6.361279520206153e-05,0.0,,,,2913.2840410426525,48,,,,-6.838607077952474e-06,,,,200,,57238.25288190557,48,,0.0,,10967.435862286122,,-50.866048763350456
10666.545308541054,,10603.199761878965,-48.73565323663732,5.0827111408580095e-08,,0.0,0.0,2808.41680342407,0.0,47092.76241281306,,5.436606407165527,200,,,4000000,-4.395024916448165e-06,49,10666.545308541054,3.577015741029754e-05,0.0,,,,2808.41680342407,49,,,,-4.344197805039585e-06,,,,200,,47092.76241281306,49,,0.0,,10603.199761878965,,-48.73565323663732
11161.407806589832,0.0,11113.097237557045,-50.11844051770748,6.648852135526795e-08,11442.071665550318,0.0,0.0,2937.3668949675375,0.0,58206.347381448744,0.0,5.436561584472656,200,45760.25275389556,0.0,4080000,-9.82674492888691e-08,50,11161.407806589832,4.69137703476008e-05,0.0,5,11442.071665550318,11693.232189194832,2937.3668949675375,50,50,11693.232189194832,-46.05714642605338,-3.177892793360115e-08,-46.05714642605338,11693.232189194832,5,200,50,58206.347381448744,50,11693.232189194832,0.0,0.0,11113.097237557045,45760.25275389556,-50.11844051770748
11105.36808384563,,11502.22967521558,-43.71613819028166,1.836815499700606e-08,,0.0,0.0,3081.322205437905,0.0,52130.40664455923,,5.4363532066345215,200,,,4160000,-3.1042841328599025e-06,51,11105.36808384563,1.2982252883375622e-05,0.0,,,,3081.322205437905,51,,,,-3.0859159778628964e-06,,,,200,,52130.40664455923,51,,0.0,,11502.22967521558,,-43.71613819028166
8986.390854643123,,10180.519078058467,-49.159927913330726,1.3676913113158662e-07,,0.0,0.0,2687.7153066592355,0.0,39616.92570823162,,5.428040027618408,200,,,4240000,-2.5735830604389776e-06,52,8986.390854643123,9.677332855062559e-05,0.0,,,,2687.7153066592355,52,,,,-2.436813929307391e-06,,,,200,,39616.92570823162,52,,0.0,,10180.519078058467,,-49.159927913330726
11223.40075867299,,10907.743989046823,-48.281624172078246,3.492004907457158e-08,,0.0,0.0,2960.5713402205893,0.0,64359.964396577976,,5.427688121795654,200,,,4320000,-1.6183205389097566e-06,53,11223.40075867299,2.4663249860168435e-05,0.0,,,,2960.5713402205893,53,,,,-1.583400489835185e-06,,,,200,,64359.964396577976,53,,0.0,,10907.743989046823,,-48.281624172078246
12456.894937030089,,13054.05537132798,-45.87110444680472,1.2430837159627117e-07,,0.0,0.0,3475.401690376818,0.0,52613.25297607976,,5.421638011932373,200,,,4400000,-3.662515609903494e-06,54,12456.894937030089,8.747552055865526e-05,0.0,,,,3475.401690376818,54,,,,-3.5382072383072227e-06,,,,200,,52613.25297607976,54,,0.0,,13054.05537132798,,-45.87110444680472
12440.863321664337,,12889.885742078615,-48.187039772875686,6.744448910467327e-08,,0.0,0.0,3421.9934640617084,0.0,57547.90489078366,,5.416225910186768,200,,,4480000,-4.297193754609907e-06,55,12440.863321664337,4.759044531965628e-05,0.0,,,,3421.9934640617084,55,,,,-4.229749265505234e-06,,,,200,,57547.90489078366,55,,0.0,,12889.885742078615,,-48.187039772875686
11031.0946037356,,11345.75834171533,-51.48124601289979,1.2825807971239556e-08,,0.0,0.0,3038.8635501537215,0.0,50285.517326588786,,5.415740489959717,200,,,4560000,-1.9140520635119174e-06,56,11031.0946037356,9.07095818547532e-06,0.0,,,,3038.8635501537215,56,,,,-1.9012262555406778e-06,,,,200,,50285.517326588786,56,,0.0,,11345.75834171533,,-51.48124601289979
11831.91315504262,,11790.849194343162,-47.18818752183608,6.97814357408788e-08,,0.0,0.0,3139.6909836741647,0.0,52076.41816045808,,5.408515930175781,200,,,4640000,-4.994647042622091e-06,57,11831.91315504262,4.908098344458267e-05,0.0,,,,3139.6909836741647,57,,,,-4.9248656068812124e-06,,,,200,,52076.41816045808,57,,0.0,,11790.849194343162,,-47.18818752183608
9966.222250691319,,10982.752448659612,-50.847915378569915,4.684409304900328e-08,,0.0,0.0,2882.502309016255,0.0,49015.819585456775,,5.409334659576416,200,,,4720000,4.3035487351517077e-07,58,9966.222250691319,3.312420813017525e-05,0.0,,,,2882.502309016255,58,,,,4.77198966564174e-07,,,,200,,49015.819585456775,58,,0.0,,10982.752448659612,,-50.847915378569915
14002.981310880596,,14481.460035921356,-48.21901506583244,2.7007558855984826e-08,,0.0,0.0,3861.08375044925,0.0,64874.443974157446,,5.4079155921936035,200,,,4800000,-9.973190344680916e-07,59,14002.981310880596,1.9118446289212443e-05,0.0,,,,3861.08375044925,59,,,,-9.703114756121067e-07,,,,200,,64874.443974157446,59,,0.0,,14481.460035921356,,-48.21901506583244
12456.769796387358,0.0,11262.582834482675,-50.72671562805007,1.9385993255127687e-08,9949.216667036293,0.0,0.0,2974.340295956958,0.0,58646.550182105435,0.0,5.406313419342041,200,37346.839117268355,0.0,4880000,-1.1445270047261147e-06,60,12456.769796387358,1.3702177966479212e-05,0.0,6,9949.216667036293,11888.591415528806,2974.340295956958,60,50,11888.591415528808,-34.979048618182475,-1.125141011470987e-06,-34.979048618182475,11888.591415528806,6,200,50,58646.550182105435,60,11888.591415528808,0.0,0.0,11262.582834482675,37346.839117268355,-50.72671562805007
13281.659967236721,,13251.590804333275,-54.41060456358615,6.501568350358866e-08,,0.0,0.0,3489.474972583102,0.0,57502.822883695575,,5.4003753662109375,200,,,4960000,-3.428106310821022e-06,61,13281.659967236721,4.594680285663344e-05,0.0,,,,3489.474972583102,61,,,,-3.3630906273174332e-06,,,,200,,57502.822883695575,61,,0.0,,13251.590804333275,,-54.41060456358615
10106.703674123415,,12163.077930752374,-44.30977624158543,2.6085444915224798e-08,,0.0,0.0,3211.5140009692554,0.0,50256.089202083145,,5.400087833404541,200,,,5040000,-1.2464876135709346e-06,62,10106.703674123415,1.8444930901750922e-05,0.0,,,,3211.5140009692554,62,,,,-1.2204021686557098e-06,,,,200,,50256.089202083145,62,,0.0,,12163.077930752374,,-44.30977624158543
