MetaTest/door-open-v1/MaxReturn,MetaTest/door-open-v1/MinReturn,MetaTest/door-open-v1/TerminationRate,MetaTest/door-open-v1/AverageReturn,MetaTest/door-open-v1/Iteration,MetaTest/Average/MaxReturn,MetaTest/door-open-v1/SuccessRate,MetaTest/Average/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/SuccessRate,TotalEnvSteps,MetaTest/Average/NumTrajs,MetaTest/door-open-v1/StdReturn,MetaTest/door-open-v1/AverageDiscountedReturn,MetaTest/door-open-v1/NumTrajs,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate
10418.585766682145,-92.65373266391565,0.0,1342.7475558547499,25,10418.585766682145,0.3,3207.4973636854834,25,1342.7475558547496,0.3,824000,10,3207.4973636854834,1342.7475558547496,10,1342.7475558547499,-92.65373266391565,0.0
5161.529074841698,-83.33726844339957,0.0,663.3238720171881,26,5161.529074841698,0.0,1611.3240843547685,26,663.3238720171881,0.0,848000,10,1611.3240843547685,663.3238720171881,10,663.3238720171881,-83.33726844339957,0.0
18024.754420378926,-102.19930887418116,0.0,4008.2984463037255,27,18024.754420378926,0.0,5857.827712943599,27,4008.2984463037237,0.0,872000,10,5857.827712943599,4008.2984463037237,10,4008.2984463037255,-102.19930887418116,0.0
80.11769449098331,-106.44272070395152,0.0,-43.895648976254016,28,80.11769449098331,0.1,52.82176785281017,28,-43.895648976253995,0.1,896000,10,52.82176785281017,-43.895648976253995,10,-43.895648976254016,-106.44272070395152,0.0
13816.072395626386,-123.93195397879339,0.0,1296.2074177735544,29,13816.072395626386,0.0,4173.387818643328,29,1296.2074177735544,0.0,920000,10,4173.387818643328,1296.2074177735544,10,1296.2074177735544,-123.93195397879339,0.0
5870.5209764754845,-97.39089510885152,0.0,702.1025432873633,30,5870.5209764754845,0.2,1770.535603067876,30,702.1025432873632,0.2,944000,10,1770.535603067876,702.1025432873632,10,702.1025432873633,-97.39089510885152,0.0
14496.746253661517,-33.709216873572906,0.0,3218.680681775358,31,14496.746253661517,0.1,4825.929237326283,31,3218.6806817753595,0.1,968000,10,4825.929237326283,3218.6806817753595,10,3218.680681775358,-33.709216873572906,0.0
20792.095557608736,-89.28208365939311,0.0,5305.072111894759,32,20792.095557608736,0.2,7177.19276754106,32,5305.07211189476,0.2,992000,10,7177.19276754106,5305.07211189476,10,5305.072111894759,-89.28208365939311,0.0
23168.42762003698,-91.33345657775024,0.0,3131.2608118354656,33,23168.42762003698,0.0,7160.067752920027,33,3131.260811835464,0.0,1016000,10,7160.067752920027,3131.260811835464,10,3131.2608118354656,-91.33345657775024,0.0
19489.49304576863,-91.18091774129041,0.0,5158.744025473486,34,19489.49304576863,0.1,7943.848909197516,34,5158.744025473488,0.1,1040000,10,7943.848909197516,5158.744025473488,10,5158.744025473486,-91.18091774129041,0.0
490.7028729116842,-114.23204550021987,0.0,9.91011004487747,35,490.7028729116842,0.0,187.55976415952725,35,9.910110044877452,0.0,1064000,10,187.55976415952725,9.910110044877452,10,9.91011004487747,-114.23204550021987,0.0
8157.656662925309,-103.31719868226784,0.0,1036.9376131233887,36,8157.656662925309,0.0,2517.5179909087547,36,1036.937613123388,0.0,1088000,10,2517.5179909087547,1036.937613123388,10,1036.9376131233887,-103.31719868226784,0.0
24841.778405510042,-110.65644400074176,0.0,6905.3023902923915,37,24841.778405510042,0.1,10594.292594985036,37,6905.302390292393,0.1,1112000,10,10594.292594985036,6905.302390292393,10,6905.3023902923915,-110.65644400074176,0.0
16365.991869317684,-77.90254178013554,0.0,2939.9985874743556,38,16365.991869317684,0.0,6016.64693640317,38,2939.998587474357,0.0,1136000,10,6016.64693640317,2939.998587474357,10,2939.9985874743556,-77.90254178013554,0.0
2258.6600712214777,-78.83556629410512,0.0,183.61524482845854,39,2258.6600712214777,0.1,692.1039537048879,39,183.61524482845874,0.1,1160000,10,692.1039537048879,183.61524482845874,10,183.61524482845854,-78.83556629410512,0.0
23103.0588188257,-94.7574933426485,0.0,6201.106255262974,40,23103.0588188257,0.0,9709.13198787269,40,6201.106255262969,0.0,1184000,10,9709.13198787269,6201.106255262969,10,6201.106255262974,-94.7574933426485,0.0
22052.576978624274,-85.31114197932509,0.0,4451.336454076767,41,22052.576978624274,0.0,8730.398272449369,41,4451.336454076767,0.0,1208000,10,8730.398272449369,4451.336454076767,10,4451.336454076767,-85.31114197932509,0.0
14954.0796127354,-86.55383047116958,0.0,2363.6821276749492,42,14954.0796127354,0.0,4788.989616033981,42,2363.6821276749492,0.0,1232000,10,4788.989616033981,2363.6821276749492,10,2363.6821276749492,-86.55383047116958,0.0
21467.74850100503,-73.76196074026154,0.0,3130.0974647546263,43,21467.74850100503,0.1,6837.135845105936,43,3130.0974647546263,0.1,1256000,10,6837.135845105936,3130.0974647546263,10,3130.0974647546263,-73.76196074026154,0.0
22847.912768142352,-95.76413008959953,0.0,4303.136791649566,44,22847.912768142352,0.0,8699.129518184352,44,4303.136791649566,0.0,1280000,10,8699.129518184352,4303.136791649566,10,4303.136791649566,-95.76413008959953,0.0
14497.25725001159,-48.364761337250556,0.0,3106.932346764816,45,14497.25725001159,0.0,5442.255976016203,45,3106.9323467648155,0.0,1304000,10,5442.255976016203,3106.9323467648155,10,3106.932346764816,-48.364761337250556,0.0
22278.87001070873,-98.96860010263356,0.0,2180.116353952959,46,22278.87001070873,0.1,6699.643454416277,46,2180.116353952958,0.1,1328000,10,6699.643454416277,2180.116353952958,10,2180.116353952959,-98.96860010263356,0.0
25114.900923417405,-54.47877544576716,0.0,6499.709760307537,47,25114.900923417405,0.0,9719.142195379934,47,6499.709760307536,0.0,1352000,10,9719.142195379934,6499.709760307536,10,6499.709760307537,-54.47877544576716,0.0
34552.66840816083,-51.75888447802877,0.0,12092.107791298973,48,34552.66840816083,0.0,14754.82302791999,48,12092.107791298973,0.0,1376000,10,14754.82302791999,12092.107791298973,10,12092.107791298973,-51.75888447802877,0.0
26261.553978962766,-55.56047843160755,0.0,2967.025712998574,49,26261.553978962766,0.1,7785.224273591812,49,2967.0257129985757,0.1,1400000,10,7785.224273591812,2967.0257129985757,10,2967.025712998574,-55.56047843160755,0.0
23034.235271562742,-43.74624015273304,0.0,4440.443887026138,50,23034.235271562742,0.0,7949.681999870594,50,4440.443887026138,0.0,1424000,10,7949.681999870594,4440.443887026138,10,4440.443887026138,-43.74624015273304,0.0
17973.575096698507,-47.3393836128141,0.0,3074.400070833024,51,17973.575096698507,0.0,5357.616061581353,51,3074.400070833024,0.0,1448000,10,5357.616061581353,3074.400070833024,10,3074.400070833024,-47.3393836128141,0.0
22182.875975551982,-121.49749841755002,0.0,4601.317647978106,52,22182.875975551982,0.3,8288.676878392094,52,4601.317647978103,0.3,1472000,10,8288.676878392094,4601.317647978103,10,4601.317647978106,-121.49749841755002,0.0
21651.019778103146,-91.46389804758836,0.0,2382.0210383061303,53,21651.019778103146,0.0,6462.698960451147,53,2382.0210383061285,0.0,1496000,10,6462.698960451147,2382.0210383061285,10,2382.0210383061303,-91.46389804758836,0.0
26675.47770493444,-55.22474714993781,0.0,10404.82811630878,54,26675.47770493444,0.0,10720.776755311186,54,10404.828116308778,0.0,1520000,10,10720.776755311186,10404.828116308778,10,10404.82811630878,-55.22474714993781,0.0
31600.90658466932,-61.25057078925297,0.0,12431.88378103812,55,31600.90658466932,0.0,13030.967669422826,55,12431.88378103812,0.0,1544000,10,13030.967669422826,12431.88378103812,10,12431.88378103812,-61.25057078925297,0.0
35370.01916019437,16336.709657773814,0.0,27832.396631674557,56,35370.01916019437,0.0,6221.608245159164,56,27832.39663167455,0.0,1568000,10,6221.608245159164,27832.39663167455,10,27832.396631674557,16336.709657773814,0.0
101602.58913812286,7749.207354843267,0.0,33353.94850455847,57,101602.58913812286,0.7,25727.670684395704,57,33353.94850455847,0.7,1592000,10,25727.670684395704,33353.94850455847,10,33353.94850455847,7749.207354843267,0.0
29347.61546977518,8605.911939113172,0.0,19281.710770946796,58,29347.61546977518,0.0,7199.356053507625,58,19281.710770946796,0.0,1616000,10,7199.356053507625,19281.710770946796,10,19281.710770946796,8605.911939113172,0.0
43233.40721409991,910.8739486135424,0.0,16681.082983325483,59,43233.40721409991,0.0,13921.360043737272,59,16681.082983325483,0.0,1640000,10,13921.360043737272,16681.082983325483,10,16681.082983325483,910.8739486135424,0.0
45285.32283872134,1789.3930525389897,0.0,28515.842904180947,60,45285.32283872134,0.1,15986.125394754261,60,28515.84290418094,0.1,1664000,10,15986.125394754261,28515.84290418094,10,28515.842904180947,1789.3930525389897,0.0
39704.43248532709,1040.537192870386,0.0,13717.941006224271,61,39704.43248532709,0.2,14478.813958356102,61,13717.941006224271,0.2,1688000,10,14478.813958356102,13717.941006224271,10,13717.941006224271,1040.537192870386,0.0
61023.09365600725,210.6651057021348,0.0,17332.042659580282,62,61023.09365600725,0.0,19788.043032294165,62,17332.042659580282,0.0,1712000,10,19788.043032294165,17332.042659580282,10,17332.042659580282,210.6651057021348,0.0
39706.326428310516,3626.40191312221,0.0,18466.54217789752,63,39706.326428310516,0.0,15689.904886585398,63,18466.54217789752,0.0,1736000,10,15689.904886585398,18466.54217789752,10,18466.54217789752,3626.40191312221,0.0
45144.264098588574,344.7740012875647,0.0,23225.886754485244,64,45144.264098588574,0.0,17609.688507136765,64,23225.88675448525,0.0,1760000,10,17609.688507136765,23225.88675448525,10,23225.886754485244,344.7740012875647,0.0
46124.2844225516,316.13476229545756,0.0,19661.41929141526,65,46124.2844225516,0.0,13367.576338666526,65,19661.41929141525,0.0,1784000,10,13367.576338666526,19661.41929141525,10,19661.41929141526,316.13476229545756,0.0
37398.43086525299,266.2337712970614,0.0,14304.71212930126,66,37398.43086525299,0.2,11904.10662744397,66,14304.712129301257,0.2,1808000,10,11904.10662744397,14304.712129301257,10,14304.71212930126,266.2337712970614,0.0
29668.821592773405,-34.42208069591843,0.0,17237.518915060944,67,29668.821592773405,0.0,12090.375808514898,67,17237.518915060944,0.0,1832000,10,12090.375808514898,17237.518915060944,10,17237.518915060944,-34.42208069591843,0.0
57312.570060654005,1163.982643630794,0.0,18808.37580045097,68,57312.570060654005,0.3,19209.59176771558,68,18808.375800450965,0.3,1856000,10,19209.59176771558,18808.375800450965,10,18808.37580045097,1163.982643630794,0.0
41922.144907537,1541.7862260260044,0.0,19938.97178191233,69,41922.144907537,0.1,14230.117760352385,69,19938.971781912336,0.1,1880000,10,14230.117760352385,19938.971781912336,10,19938.97178191233,1541.7862260260044,0.0
37040.86589434512,5653.0526917514835,0.0,13456.343205416848,70,37040.86589434512,0.6,8841.711382530291,70,13456.343205416846,0.6,1904000,10,8841.711382530291,13456.343205416846,10,13456.343205416848,5653.0526917514835,0.0
32525.334304634092,7138.825002674816,0.0,15251.311508697338,71,32525.334304634092,0.6,8513.096454578466,71,15251.311508697345,0.6,1928000,10,8513.096454578466,15251.311508697345,10,15251.311508697338,7138.825002674816,0.0
24895.4173391995,112.17396619077056,0.0,7598.411226472957,72,24895.4173391995,0.9,6926.893851176244,72,7598.411226472958,0.9,1952000,10,6926.893851176244,7598.411226472958,10,7598.411226472957,112.17396619077056,0.0
102671.85073273953,2670.2808902351117,0.0,46363.70126033328,73,102671.85073273953,0.1,30069.74975184732,73,46363.70126033327,0.1,1976000,10,30069.74975184732,46363.70126033327,10,46363.70126033328,2670.2808902351117,0.0
65494.16718397217,-24.320866055136182,0.0,8926.055475631569,74,65494.16718397217,0.4,19072.303563951176,74,8926.055475631563,0.4,2000000,10,19072.303563951176,8926.055475631563,10,8926.055475631569,-24.320866055136182,0.0
163355.2439533225,26907.585988708077,0.0,71775.51641230125,75,163355.2439533225,0.5,37712.48562263941,75,71775.51641230125,0.5,2024000,10,37712.48562263941,71775.51641230125,10,71775.51641230125,26907.585988708077,0.0
147290.222692616,-66.11786458873179,0.0,43898.147435384904,76,147290.222692616,0.2,54064.31984958394,76,43898.147435384904,0.2,2048000,10,54064.31984958394,43898.147435384904,10,43898.147435384904,-66.11786458873179,0.0
237169.32321719543,16874.723744063387,0.0,125215.39733807971,77,237169.32321719543,0.8,69652.24112156613,77,125215.39733807967,0.8,2072000,10,69652.24112156613,125215.39733807967,10,125215.39733807971,16874.723744063387,0.0
290292.92694276635,8123.417821553362,0.0,110976.99414166536,78,290292.92694276635,1.0,95379.84644391373,78,110976.9941416654,1.0,2096000,10,95379.84644391373,110976.9941416654,10,110976.99414166536,8123.417821553362,0.0
298510.88761337014,5247.966761454139,0.0,139869.3480469472,79,298510.88761337014,0.9,78220.58817244846,79,139869.3480469472,0.9,2120000,10,78220.58817244846,139869.3480469472,10,139869.3480469472,5247.966761454139,0.0
166619.1515539082,20014.745163725114,0.0,70448.21806386163,80,166619.1515539082,0.9,42135.337170254104,80,70448.21806386158,0.9,2144000,10,42135.337170254104,70448.21806386158,10,70448.21806386163,20014.745163725114,0.0
315479.08175394905,3985.5791239395494,0.0,159511.00285820628,81,315479.08175394905,0.8,108781.28214627551,81,159511.00285820628,0.8,2168000,10,108781.28214627551,159511.00285820628,10,159511.00285820628,3985.5791239395494,0.0
247191.9383562529,7297.146042680498,0.0,120958.07803951981,82,247191.9383562529,0.9,77756.746643841,82,120958.07803951987,0.9,2192000,10,77756.746643841,120958.07803951987,10,120958.07803951981,7297.146042680498,0.0
87398.85936508598,874.5705090516392,0.0,52936.225125532845,83,87398.85936508598,0.7,29525.948527228524,83,52936.22512553283,0.7,2216000,10,29525.948527228524,52936.22512553283,10,52936.225125532845,874.5705090516392,0.0
302050.5097755366,31892.152728147285,0.0,103455.27840228615,84,302050.5097755366,1.0,79637.52098300634,84,103455.27840228615,1.0,2240000,10,79637.52098300634,103455.27840228615,10,103455.27840228615,31892.152728147285,0.0
214540.9482275805,9610.383247027174,0.0,102413.10327297176,85,214540.9482275805,0.9,67086.53916739879,85,102413.10327297177,0.9,2264000,10,67086.53916739879,102413.10327297177,10,102413.10327297176,9610.383247027174,0.0
173597.52833246026,973.720930072752,0.0,77953.34916374696,86,173597.52833246026,0.8,50620.671121274485,86,77953.34916374699,0.8,2288000,10,50620.671121274485,77953.34916374699,10,77953.34916374696,973.720930072752,0.0
244496.5409378058,3109.808223649555,0.0,117696.97846645948,87,244496.5409378058,1.0,75292.2376236693,87,117696.9784664595,1.0,2312000,10,75292.2376236693,117696.9784664595,10,117696.97846645948,3109.808223649555,0.0
304105.9156618258,29690.23788875941,0.0,134623.18759064787,88,304105.9156618258,0.9,88632.95359859482,88,134623.1875906479,0.9,2336000,10,88632.95359859482,134623.1875906479,10,134623.18759064787,29690.23788875941,0.0
316802.70413539506,4630.149563187795,0.0,128612.93763986502,89,316802.70413539506,1.0,93584.3714901687,89,128612.93763986498,1.0,2360000,10,93584.3714901687,128612.93763986498,10,128612.93763986502,4630.149563187795,0.0
221335.6967918627,4913.670061803498,0.0,98647.54342480135,90,221335.6967918627,0.9,79233.20657159082,90,98647.54342480135,0.9,2384000,10,79233.20657159082,98647.54342480135,10,98647.54342480135,4913.670061803498,0.0
313704.0023333231,5815.32917922355,0.0,154760.33818526147,91,313704.0023333231,0.8,96482.71849944639,91,154760.33818526144,0.8,2408000,10,96482.71849944639,154760.33818526144,10,154760.33818526147,5815.32917922355,0.0
293688.6351857525,49135.01261986655,0.0,147462.17097559685,92,293688.6351857525,0.8,74579.07856511672,92,147462.17097559688,0.8,2432000,10,74579.07856511672,147462.17097559688,10,147462.17097559685,49135.01261986655,0.0
176051.1599068781,93758.84654406774,0.0,132600.94802651735,93,176051.1599068781,0.6,27443.57419258317,93,132600.94802651735,0.6,2456000,10,27443.57419258317,132600.94802651735,10,132600.94802651735,93758.84654406774,0.0
234947.4007562001,11769.87063255479,0.0,106288.9900446576,94,234947.4007562001,0.6,65601.44081184488,94,106288.9900446576,0.6,2480000,10,65601.44081184488,106288.9900446576,10,106288.9900446576,11769.87063255479,0.0
325352.854250521,68634.67476123563,0.0,131683.99416610104,95,325352.854250521,0.5,73226.08706051718,95,131683.99416610104,0.5,2504000,10,73226.08706051718,131683.99416610104,10,131683.99416610104,68634.67476123563,0.0
273812.6805384608,16828.95836848064,0.0,147235.61268906278,96,273812.6805384608,1.0,77880.76795018982,96,147235.61268906278,1.0,2528000,10,77880.76795018982,147235.61268906278,10,147235.61268906278,16828.95836848064,0.0
326537.67459480587,77871.6891693782,0.0,194824.7933897867,97,326537.67459480587,0.9,93623.56820132516,97,194824.7933897868,0.9,2552000,10,93623.56820132516,194824.7933897868,10,194824.7933897867,77871.6891693782,0.0
288807.054570129,67252.39974004393,0.0,185477.36715793557,98,288807.054570129,1.0,72894.01472744443,98,185477.3671579356,1.0,2576000,10,72894.01472744443,185477.3671579356,10,185477.36715793557,67252.39974004393,0.0
268000.1227795143,64356.68432712097,0.0,164377.59394907605,99,268000.1227795143,1.0,67362.56111572482,99,164377.59394907608,1.0,2600000,10,67362.56111572482,164377.59394907608,10,164377.59394907605,64356.68432712097,0.0
288098.7270378959,80013.1671513073,0.0,186171.03160101286,100,288098.7270378959,1.0,69084.78549452109,100,186171.03160101292,1.0,2624000,10,69084.78549452109,186171.03160101292,10,186171.03160101286,80013.1671513073,0.0
315202.4506508436,51407.85366029296,0.0,207928.12658067062,101,315202.4506508436,1.0,97316.89153552678,101,207928.12658067053,1.0,2648000,10,97316.89153552678,207928.12658067053,10,207928.12658067062,51407.85366029296,0.0
243699.4218114623,-15.977422818152238,0.0,117214.2816958004,102,243699.4218114623,0.9,76214.7684115135,102,117214.28169580037,0.9,2672000,10,76214.7684115135,117214.28169580037,10,117214.2816958004,-15.977422818152238,0.0
293910.8005236319,3382.9113593371517,0.0,142617.9400580065,103,293910.8005236319,0.6,117023.07315797651,103,142617.94005800656,0.6,2696000,10,117023.07315797651,142617.94005800656,10,142617.9400580065,3382.9113593371517,0.0
320303.6972700278,26786.05017948761,0.0,178905.1783148992,104,320303.6972700278,0.9,90950.06018048934,104,178905.17831489918,0.9,2720000,10,90950.06018048934,178905.17831489918,10,178905.1783148992,26786.05017948761,0.0
319937.10773529275,70467.86702589875,0.0,182731.27062178537,105,319937.10773529275,1.0,73077.23155622423,105,182731.27062178534,1.0,2744000,10,73077.23155622423,182731.27062178534,10,182731.27062178537,70467.86702589875,0.0
288077.2016892172,-15.34986942303434,0.0,105909.63278152538,106,288077.2016892172,0.7,90313.39868287543,106,105909.63278152535,0.7,2768000,10,90313.39868287543,105909.63278152535,10,105909.63278152538,-15.34986942303434,0.0
319441.75744274,110059.27163022384,0.0,222233.39932914294,107,319441.75744274,0.9,65933.61866332314,107,222233.39932914302,0.9,2792000,10,65933.61866332314,222233.39932914302,10,222233.39932914294,110059.27163022384,0.0
325328.19664809544,-11.579342841229186,0.0,182053.85463488812,108,325328.19664809544,0.9,106394.09565544553,108,182053.8546348881,0.9,2816000,10,106394.09565544553,182053.8546348881,10,182053.85463488812,-11.579342841229186,0.0
319242.38180099824,137793.21876381562,0.0,259903.4508565871,109,319242.38180099824,1.0,56053.71688517599,109,259903.45085658715,1.0,2840000,10,56053.71688517599,259903.45085658715,10,259903.4508565871,137793.21876381562,0.0
323534.74597327807,121557.03800908137,0.0,233316.2012789559,110,323534.74597327807,1.0,64944.946481879655,110,233316.2012789559,1.0,2864000,10,64944.946481879655,233316.2012789559,10,233316.2012789559,121557.03800908137,0.0
289199.0498708071,236.6901550446714,0.0,153107.32285220627,111,289199.0498708071,0.9,103482.224737929,111,153107.32285220624,0.9,2888000,10,103482.224737929,153107.32285220624,10,153107.32285220627,236.6901550446714,0.0
279219.9157049271,50339.78209644034,0.0,185959.04969857787,112,279219.9157049271,1.0,64842.35342870623,112,185959.04969857782,1.0,2912000,10,64842.35342870623,185959.04969857782,10,185959.04969857787,50339.78209644034,0.0
322218.30645431974,59367.961047562996,0.0,218698.97789094876,113,322218.30645431974,1.0,68391.74681006791,113,218698.97789094882,1.0,2936000,10,68391.74681006791,218698.97789094882,10,218698.97789094876,59367.961047562996,0.0
317128.3500757969,22142.303183737557,0.0,198506.08491733557,114,317128.3500757969,1.0,85912.21308693352,114,198506.0849173356,1.0,2960000,10,85912.21308693352,198506.0849173356,10,198506.08491733557,22142.303183737557,0.0
288159.1995825987,38925.603100494256,0.0,208523.36054595874,115,288159.1995825987,1.0,76452.90397832353,115,208523.36054595877,1.0,2984000,10,76452.90397832353,208523.36054595877,10,208523.36054595874,38925.603100494256,0.0
299360.63098248193,-7.886203375571507,0.0,146002.06655536027,116,299360.63098248193,0.7,102351.68002233285,116,146002.06655536027,0.7,3008000,10,102351.68002233285,146002.06655536027,10,146002.06655536027,-7.886203375571507,0.0
299349.03706874774,-17.16485956759517,0.0,154345.68686191252,117,299349.03706874774,0.8,105997.42529874311,117,154345.68686191246,0.8,3032000,10,105997.42529874311,154345.68686191246,10,154345.68686191252,-17.16485956759517,0.0
298076.5304985966,-15.218248106664456,0.0,131172.95106511665,118,298076.5304985966,0.8,112710.60003339262,118,131172.95106511662,0.8,3056000,10,112710.60003339262,131172.95106511662,10,131172.95106511665,-15.218248106664456,0.0
309962.77917608403,3902.960438688793,0.0,186682.70027861657,119,309962.77917608403,0.9,90573.97352802128,119,186682.7002786166,0.9,3080000,10,90573.97352802128,186682.7002786166,10,186682.70027861657,3902.960438688793,0.0
