MetaTest/sweep-v1/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/sweep-v1/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/QfLoss,MetaTest/Average/MaxReturn,MetaTest/sweep-v1/AverageDiscountedReturn,MetaTrain/Average/AlphaLoss,MetaTest/sweep-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/sweep-v1/AverageReturn,MetaTest/sweep-v1/TerminationRate,MetaTest/Average/NumEpisodes,MetaTrain/Average/Alpha,MetaTest/Average/TerminationRate,MetaTrain/Average/PolicyLoss,MetaTest/sweep-v1/MinReturn,MetaTest/sweep-v1/SuccessRate,MetaTest/sweep-v1/Iteration,MetaTrain/Average/ContrastiveLoss,TotalEnvSteps,MetaTest/Average/Iteration
194.56627176653575,-35.84782724945874,67.37055702247173,0.0,10,26.043009552174844,6583.9683,194.56627176653575,26.043009552174844,-5.182115,67.37055702247173,26.043009552174844,26.043009552174844,0.0,10,0.69518894,0.0,-3388.5056,-35.84782724945874,0.0,16,18.73736,152000,16
35.46376573816305,-36.71894108104953,23.513348435546984,0.0,10,-7.507203343440738,6132.581,35.46376573816305,-7.507203343440738,-5.4694834,23.513348435546984,-7.50720334344074,-7.50720334344074,0.0,10,0.8172675,0.0,-3664.639,-36.71894108104953,0.0,17,15.799876,158000,17
4217.81931998604,-62.139521052245136,1275.5152878475112,0.0,10,392.457552858241,8035.0117,4217.81931998604,392.457552858241,-5.878465,1275.5152878475112,392.45755285824066,392.45755285824066,0.0,10,0.9575878,0.0,-3749.0942,-62.139521052245136,0.0,18,23.149954,164000,18
3681.3898447747915,-22.264077791776923,1097.6222203518244,0.0,10,528.5648239729123,10263.17,3681.3898447747915,528.5648239729123,-5.6596055,1097.6222203518244,528.5648239729128,528.5648239729128,0.0,10,1.1144283,0.0,-3400.9363,-22.264077791776923,0.0,19,31.277113,170000,19
646.9717162303244,-38.05072024138568,215.8706490396545,0.0,10,144.45805048836513,8473.241,646.9717162303244,144.45805048836513,-5.628533,215.8706490396545,144.45805048836507,144.45805048836507,0.0,10,1.2930427,0.0,-3960.0645,-38.05072024138568,0.0,20,39.03875,176000,20
400.57486383080715,-26.972790472258332,121.49551921520255,0.0,10,55.09394886406072,8461.625,400.57486383080715,55.09394886406072,-6.18554,121.49551921520255,55.09394886406072,55.09394886406072,0.0,10,1.5055505,0.0,-3909.8694,-26.972790472258332,0.0,21,51.103672,182000,21
21875.93808119226,-85.56044785311444,6573.0247920899965,0.1,10,2156.944160670472,11139.782,21875.93808119226,2156.944160670472,-6.39958,6573.0247920899965,2156.9441606704704,2156.9441606704704,0.0,10,1.7570342,0.0,-3960.195,-85.56044785311444,0.1,22,62.610874,188000,22
625.5547495763972,-98.63474920044466,199.98445497098913,0.0,10,30.931694614424163,13053.044,625.5547495763972,30.931694614424163,-5.229391,199.98445497098913,30.931694614424195,30.931694614424195,0.0,10,2.0246959,0.0,-3973.0752,-98.63474920044466,0.0,23,90.04847,194000,23
2552.4001506236345,-53.22853348905589,966.7630399485402,0.0,10,456.54864000442797,11476.393,2552.4001506236345,456.54864000442797,-3.9704819,966.7630399485402,456.54864000442797,456.54864000442797,0.0,10,2.2869835,0.0,-3838.2734,-53.22853348905589,0.0,24,65.365685,200000,24
6484.741765553975,-93.02605524216435,2106.127487477344,0.0,10,1336.289633755541,13492.478,6484.741765553975,1336.289633755541,-1.4830035,2106.127487477344,1336.2896337555417,1336.2896337555417,0.0,10,2.4740644,0.0,-3661.078,-93.02605524216435,0.0,25,74.025444,206000,25
12226.485508035308,-61.09583914610222,3610.1210913966333,0.1,10,1512.2274012742814,15344.786,12226.485508035308,1512.2274012742814,-1.4346648,3610.1210913966333,1512.227401274281,1512.227401274281,0.0,10,2.6112149,0.0,-3958.9807,-61.09583914610222,0.1,26,115.30331,212000,26
-15.931834353708098,-100.88729299241163,24.449122271722985,0.0,10,-38.29338618120246,32737.045,-15.931834353708098,-38.29338618120246,-1.9239134,24.449122271722985,-38.293386181202465,-38.293386181202465,0.0,10,2.746859,0.0,-3872.61,-100.88729299241163,0.0,27,234.40614,218000,27
14.70346128219644,-95.08927629116256,29.781617870909788,0.0,10,-39.628064166793635,31719.676,14.70346128219644,-39.628064166793635,-4.448555,29.781617870909788,-39.628064166793635,-39.628064166793635,0.0,10,3.1140025,0.0,-5068.0327,-95.08927629116256,0.0,28,200.61908,224000,28
10254.943451784153,-117.88557849018282,3096.522551620721,0.1,10,965.723317886617,512306.4,10254.943451784153,965.723317886617,8.246295,3096.522551620721,965.723317886617,965.723317886617,0.0,10,3.158794,0.0,-1773.3895,-117.88557849018282,0.1,29,1295.1339,230000,29
-24.84706089073096,-110.70171831003496,30.3996111931704,0.0,10,-57.851709950889905,45521.984,-24.84706089073096,-57.851709950889905,11.019188,30.3996111931704,-57.85170995088991,-57.85170995088991,0.0,10,2.6518657,0.0,-999.033,-110.70171831003496,0.0,30,3855.981,236000,30
-39.315189611593766,-123.18083681874057,30.093975754760706,0.0,10,-88.85948778331532,73037.586,-39.315189611593766,-88.85948778331532,-1.0591781,30.093975754760706,-88.85948778331529,-88.85948778331529,0.0,10,2.4367857,0.0,-4588.617,-123.18083681874057,0.0,31,1671.3572,242000,31
-30.26044505805755,-67.55394063107133,10.780975178447697,0.0,10,-47.165081504699074,84663.54,-30.26044505805755,-47.165081504699074,-9.119692,10.780975178447697,-47.16508150469906,-47.16508150469906,0.0,10,2.6828456,0.0,-7726.2295,-67.55394063107133,0.0,32,460.00363,248000,32
-24.109029757570816,-74.0613131468681,18.06496749661373,0.0,10,-50.480414675499205,115711.03,-24.109029757570816,-50.480414675499205,-13.026205,18.06496749661373,-50.48041467549919,-50.48041467549919,0.0,10,3.2012064,0.0,-10960.045,-74.0613131468681,0.0,33,379.37967,254000,33
4771.93524176351,-58.23714842079136,1438.188454404835,0.0,10,463.76071763183256,141466.05,4771.93524176351,463.76071763183256,-13.0772295,1438.188454404835,463.7607176318326,463.7607176318326,0.0,10,3.784248,0.0,-13099.28,-58.23714842079136,0.0,34,260.16644,260000,34
65459.054074376865,-55.31821031566401,19649.399055399674,0.0,10,6510.867637007561,156396.06,65459.054074376865,6510.867637007561,-12.377621,19649.399055399674,6510.867637007568,6510.867637007568,0.0,10,4.369044,0.0,-14516.797,-55.31821031566401,0.0,35,218.60619,266000,35
-8.097667990249393,-96.97659811668137,28.427913817512906,0.0,10,-56.397200667577636,129785.83,-8.097667990249393,-56.397200667577636,-11.034097,28.427913817512906,-56.39720066757765,-56.39720066757765,0.0,10,5.0267577,0.0,-13109.111,-96.97659811668137,0.0,36,377.63452,272000,36
13371.82660444181,-75.25623082327363,4021.56800395824,0.1,10,1308.5270032182664,148996.39,13371.82660444181,1308.5270032182664,3.375915,4021.56800395824,1308.5270032182666,1308.5270032182666,0.0,10,5.1147857,0.0,-7068.054,-75.25623082327363,0.1,37,1555.4075,278000,37
11798.316527178626,-104.15363601135161,3551.790867052856,0.1,10,1143.597988062346,178365.8,11798.316527178626,1143.597988062346,-11.799635,3551.790867052856,1143.5979880623454,1143.5979880623454,0.0,10,5.5352235,0.0,-13325.166,-104.15363601135161,0.1,38,396.6505,284000,38
41680.37674986404,-81.47220734578772,12415.86847643673,0.0,10,4716.347482896277,256970.2,41680.37674986404,4716.347482896277,-13.061675,12415.86847643673,4716.347482896277,4716.347482896277,0.0,10,6.3932004,0.0,-14315.658,-81.47220734578772,0.0,39,524.4281,290000,39
11361.819152487798,-70.96326767018296,3419.7582454580233,0.1,10,1102.6547532530271,264399.03,11361.819152487798,1102.6547532530271,-15.528563,3419.7582454580233,1102.6547532530271,1102.6547532530271,0.0,10,7.504597,0.0,-15160.283,-70.96326767018296,0.1,40,233.42316,296000,40
7963.379504293757,-38.10227346577287,2397.5041246760193,0.1,10,770.8807587334436,405052.88,7963.379504293757,770.8807587334436,-15.191677,2397.5041246760193,770.880758733443,770.880758733443,0.0,10,8.646227,0.0,-14911.78,-38.10227346577287,0.1,41,228.21365,302000,41
-27.525078344928247,-88.33677694865098,16.319433341879225,0.0,10,-52.664745555569844,1057185.5,-27.525078344928247,-52.664745555569844,24.579473,16.319433341879225,-52.664745555569866,-52.664745555569866,0.0,10,8.621849,0.0,-4392.036,-88.33677694865098,0.0,42,7673.5303,308000,42
-29.649052780755415,-116.89926783482353,21.459804950165687,0.0,10,-89.12419180643113,524129.28,-29.649052780755415,-89.12419180643113,-0.934062,21.459804950165687,-89.12419180643114,-89.12419180643114,0.0,10,8.064467,0.0,-12712.91,-116.89926783482353,0.0,43,5197.001,314000,43
-83.60500452495087,-94.51961705252131,3.7326728820596875,0.0,10,-89.36282975493593,630650.1,-83.60500452495087,-89.36282975493593,0.9184657,3.7326728820596875,-89.3628297549359,-89.3628297549359,0.0,10,8.059084,0.0,-14124.304,-94.51961705252131,0.0,44,3396.371,320000,44
-39.851195074679815,-83.07702267568908,13.954249622900507,0.0,10,-58.91005247444427,831681.94,-39.851195074679815,-58.91005247444427,3.9098566,13.954249622900507,-58.9100524744443,-58.9100524744443,0.0,10,7.870381,0.0,-14850.17,-83.07702267568908,0.0,45,4583.4233,326000,45
-27.87275898843518,-69.26236733730727,12.07847659894455,0.0,10,-46.32716260055763,967296.06,-27.87275898843518,-46.32716260055763,2.5564787,12.07847659894455,-46.327162600557614,-46.327162600557614,0.0,10,7.5186596,0.0,-15668.647,-69.26236733730727,0.0,46,3760.1655,332000,46
-40.471462475376384,-68.77629200688675,8.031492953902204,0.0,10,-58.36539429600189,824125.5,-40.471462475376384,-58.36539429600189,2.5658617,8.031492953902204,-58.36539429600189,-58.36539429600189,0.0,10,7.3207684,0.0,-15980.461,-68.77629200688675,0.0,47,4864.5283,338000,47
-26.187368922582557,-94.98295781022726,19.57735466500714,0.0,10,-82.96988120524323,1238414.0,-26.187368922582557,-82.96988120524323,4.9294276,19.57735466500714,-82.96988120524323,-82.96988120524323,0.0,10,6.9880233,0.0,-16520.066,-94.98295781022726,0.0,48,3692.4795,344000,48
-49.94458506493987,-81.92377613753126,10.747702808495152,0.0,10,-65.41555504334796,1149217.5,-49.94458506493987,-65.41555504334796,2.2592015,10.747702808495152,-65.41555504334798,-65.41555504334798,0.0,10,6.7096634,0.0,-19321.809,-81.92377613753126,0.0,49,6309.1274,350000,49
-74.19694612893551,-106.21144950268238,8.380136845290243,0.0,10,-84.75372910068593,1476732.6,-74.19694612893551,-84.75372910068593,-0.14175409,8.380136845290243,-84.75372910068593,-84.75372910068593,0.0,10,6.599134,0.0,-21753.781,-106.21144950268238,0.0,50,8408.067,356000,50
-42.03576765939339,-74.33007997534283,10.021983485080186,0.0,10,-55.73883922291422,1498726.0,-42.03576765939339,-55.73883922291422,2.9688673,10.021983485080186,-55.73883922291422,-55.73883922291422,0.0,10,6.5000057,0.0,-21083.33,-74.33007997534283,0.0,51,3261.5005,362000,51
-109.8751346718371,-135.18823283525063,7.9674086739747025,0.0,10,-126.60321807415616,730292.75,-109.8751346718371,-126.60321807415616,13.394541,7.9674086739747025,-126.60321807415619,-126.60321807415619,0.0,10,5.848113,0.0,-12390.378,-135.18823283525063,0.0,52,14127.13,368000,52
-113.85404589643942,-132.49625521735828,4.80288134952056,0.0,10,-125.44368002108828,610662.06,-113.85404589643942,-125.44368002108828,6.1445546,4.80288134952056,-125.44368002108834,-125.44368002108834,0.0,10,5.2871027,0.0,-10286.011,-132.49625521735828,0.0,53,3045.2212,374000,53
-114.7702173620073,-143.28340007803956,8.184217335127984,0.0,10,-133.91675966517528,1079115.5,-114.7702173620073,-133.91675966517528,-5.2440658,8.184217335127984,-133.91675966517528,-133.91675966517528,0.0,10,5.292806,0.0,-15064.417,-143.28340007803956,0.0,54,2915.8506,380000,54
276.8477007197807,-139.86246312423398,123.10713627431595,0.0,10,-78.74207620146362,917597.06,276.8477007197807,-78.74207620146362,-3.8479679,123.10713627431595,-78.74207620146363,-78.74207620146363,0.0,10,5.7395,0.0,-14484.068,-139.86246312423398,0.0,55,3242.5916,386000,55
-75.44567362193351,-111.4530334247617,11.620815595074866,0.0,10,-96.43835381255151,1487299.9,-75.44567362193351,-96.43835381255151,-2.3989632,11.620815595074866,-96.43835381255151,-96.43835381255151,0.0,10,6.0837197,0.0,-18438.8,-111.4530334247617,0.0,56,12713.96,392000,56
-102.10950113741241,-115.38142978939759,4.088092402252337,0.0,10,-106.16559110125941,1667553.9,-102.10950113741241,-106.16559110125941,-7.4761095,4.088092402252337,-106.16559110125941,-106.16559110125941,0.0,10,6.341256,0.0,-17791.203,-115.38142978939759,0.0,57,12156.567,398000,57
-75.75238486037173,-110.89590816031087,11.573564930968836,0.0,10,-96.7892912989492,1732458.5,-75.75238486037173,-96.7892912989492,-7.712024,11.573564930968836,-96.78929129894921,-96.78929129894921,0.0,10,7.0759764,0.0,-19216.773,-110.89590816031087,0.0,58,4592.9575,404000,58
-83.67172506258362,-110.16514974669967,8.523377440580873,0.0,10,-96.62454953329271,462426.56,-83.67172506258362,-96.62454953329271,14.477097,8.523377440580873,-96.62454953329271,-96.62454953329271,0.0,10,6.8308387,0.0,-5676.5845,-110.16514974669967,0.0,59,21473.293,410000,59
-72.36826301837402,-112.33713054765482,11.563863510985666,0.0,10,-97.23776291823212,915019.25,-72.36826301837402,-97.23776291823212,0.81907505,11.563863510985666,-97.23776291823212,-97.23776291823212,0.0,10,6.363669,0.0,-7673.256,-112.33713054765482,0.0,60,8683.034,416000,60
-23.548721385837563,-110.39046171228499,23.989602554846215,0.0,10,-92.19855596414861,589676.75,-23.548721385837563,-92.19855596414861,5.8772974,23.989602554846215,-92.19855596414864,-92.19855596414864,0.0,10,6.0843515,0.0,-5129.767,-110.39046171228499,0.0,61,11398.813,422000,61
-81.82183267646735,-133.70231781367502,16.255893453643097,0.0,10,-114.4554150102643,1156995.8,-81.82183267646735,-114.4554150102643,14.227718,16.255893453643097,-114.45541501026435,-114.45541501026435,0.0,10,5.312241,0.0,5203.3467,-133.70231781367502,0.0,62,62256.746,428000,62
-80.48089309371458,-119.7400373826372,12.654073710950833,0.0,10,-104.2484749244591,184997.34,-80.48089309371458,-104.2484749244591,11.781359,12.654073710950833,-104.24847492445909,-104.24847492445909,0.0,10,4.5305753,0.0,3699.038,-119.7400373826372,0.0,63,36482.46,434000,63
-83.20445443853845,-117.60308225952437,10.385906068010115,0.0,10,-97.897811937401,172258.62,-83.20445443853845,-97.897811937401,4.731414,10.385906068010115,-97.89781193740099,-97.89781193740099,0.0,10,4.103295,0.0,2379.4355,-117.60308225952437,0.0,64,45441.566,440000,64
-89.05705265445748,-113.36418011364897,7.509568474189574,0.0,10,-101.9930680293311,229983.47,-89.05705265445748,-101.9930680293311,2.0992596,7.509568474189574,-101.99306802933111,-101.99306802933111,0.0,10,3.9044523,0.0,1005.33624,-113.36418011364897,0.0,65,47647.688,446000,65
-89.13151589335219,-110.55621070778207,7.437970432234114,0.0,10,-101.01709141624723,205064.58,-89.13151589335219,-101.01709141624723,2.7759786,7.437970432234114,-101.01709141624724,-101.01709141624724,0.0,10,3.6486187,0.0,4706.0435,-110.55621070778207,0.0,66,28276.5,452000,66
-83.3234798604604,-137.56233328433507,15.641043693588877,0.0,10,-105.12857657120665,231717.22,-83.3234798604604,-105.12857657120665,1.9453436,15.641043693588877,-105.12857657120662,-105.12857657120662,0.0,10,3.3608315,0.0,4804.4224,-137.56233328433507,0.0,67,15291.966,458000,67
-97.80524727335562,-138.46476290166535,12.14620214008464,0.0,10,-119.4768590011042,383954.34,-97.80524727335562,-119.4768590011042,3.03291,12.14620214008464,-119.47685900110423,-119.47685900110423,0.0,10,3.1974192,0.0,11300.918,-138.46476290166535,0.0,68,11562.13,464000,68
-80.93621961645044,-113.95213959905574,10.542117937354451,0.0,10,-97.2537241996003,233631.78,-80.93621961645044,-97.2537241996003,-1.6655945,10.542117937354451,-97.2537241996003,-97.2537241996003,0.0,10,3.0150425,0.0,8759.534,-113.95213959905574,0.0,69,17277.285,470000,69
-80.86557470105002,-108.52660526216822,8.058968796258867,0.0,10,-97.55606150799807,239784.8,-80.86557470105002,-97.55606150799807,-2.5954068,8.058968796258867,-97.55606150799804,-97.55606150799804,0.0,10,3.2653725,0.0,7736.852,-108.52660526216822,0.0,70,16822.768,476000,70
-100.46782472347226,-125.57500766558157,7.209914635120973,0.0,10,-112.67385523310504,210050.92,-100.46782472347226,-112.67385523310504,-2.381775,7.209914635120973,-112.67385523310506,-112.67385523310506,0.0,10,3.4484656,0.0,6739.207,-125.57500766558157,0.0,71,16676.16,482000,71
-92.4032572385317,-113.7808455880757,7.176494611491446,0.0,10,-104.78927102582391,247267.95,-92.4032572385317,-104.78927102582391,-6.3848906,7.176494611491446,-104.78927102582391,-104.78927102582391,0.0,10,3.8256593,0.0,5273.6206,-113.7808455880757,0.0,72,17790.24,488000,72
-94.29660732940351,-144.53411997055275,14.514252050656275,0.0,10,-122.20021546964422,256935.61,-94.29660732940351,-122.20021546964422,-5.9652762,14.514252050656275,-122.20021546964418,-122.20021546964418,0.0,10,4.426916,0.0,-246.37288,-144.53411997055275,0.0,73,23636.771,494000,73
-87.7707171601797,-111.57081960650044,6.366534789932335,0.0,10,-102.39263673965792,417891.6,-87.7707171601797,-102.39263673965792,-3.348135,6.366534789932335,-102.39263673965793,-102.39263673965793,0.0,10,4.8239913,0.0,621.8416,-111.57081960650044,0.0,74,47134.652,500000,74
-115.78346159329986,-140.1693023028118,9.507281229609914,0.0,10,-129.02593479938974,300340.16,-115.78346159329986,-129.02593479938974,-6.0759244,9.507281229609914,-129.02593479938972,-129.02593479938972,0.0,10,5.288515,0.0,-2127.6345,-140.1693023028118,0.0,75,36983.258,506000,75
-116.35168447291686,-144.74882932089596,8.651458326523334,0.0,10,-132.63666021049264,324025.4,-116.35168447291686,-132.63666021049264,-10.517018,8.651458326523334,-132.6366602104926,-132.6366602104926,0.0,10,6.068622,0.0,-6355.004,-144.74882932089596,0.0,76,32000.93,512000,76
-119.28069596153931,-145.39790040809345,7.797370726454526,0.0,10,-132.09701623853874,385060.4,-119.28069596153931,-132.09701623853874,-3.15479,7.797370726454526,-132.09701623853877,-132.09701623853877,0.0,10,6.700984,0.0,1952.5886,-145.39790040809345,0.0,77,45766.13,518000,77
-119.14331165674852,-139.38679835059804,5.712305080590209,0.0,10,-128.46909890045407,380191.22,-119.14331165674852,-128.46909890045407,-5.2219853,5.712305080590209,-128.46909890045401,-128.46909890045401,0.0,10,7.003781,0.0,969.49023,-139.38679835059804,0.0,78,44512.72,524000,78
-101.87725312547475,-132.60211598587517,7.549248611917468,0.0,10,-120.1981486090821,401475.72,-101.87725312547475,-120.1981486090821,-0.6579371,7.549248611917468,-120.1981486090821,-120.1981486090821,0.0,10,7.1914153,0.0,4325.204,-132.60211598587517,0.0,79,35383.805,530000,79
-83.78342721565015,-111.86852428368134,9.329443805561528,0.0,10,-100.86687541764172,388464.47,-83.78342721565015,-100.86687541764172,11.499652,9.329443805561528,-100.86687541764172,-100.86687541764172,0.0,10,6.7309737,0.0,4425.9653,-111.86852428368134,0.0,80,36599.035,536000,80
-81.23275057092854,-115.98662111179135,12.118872297277958,0.0,10,-98.99634104904983,418032.28,-81.23275057092854,-98.99634104904983,2.8496792,12.118872297277958,-98.99634104904983,-98.99634104904983,0.0,10,6.13667,0.0,1662.5914,-115.98662111179135,0.0,81,36385.92,542000,81
-93.72479928870929,-122.11655945647853,7.838442663098422,0.0,10,-102.80462346902357,490547.88,-93.72479928870929,-102.80462346902357,-2.5644205,7.838442663098422,-102.8046234690236,-102.8046234690236,0.0,10,6.138838,0.0,755.0766,-122.11655945647853,0.0,82,32415.488,548000,82
-92.89516060158297,-113.6505123867259,5.298802181851479,0.0,10,-101.78823497781936,512194.22,-92.89516060158297,-101.78823497781936,-5.99597,5.298802181851479,-101.78823497781937,-101.78823497781937,0.0,10,6.624373,0.0,1072.923,-113.6505123867259,0.0,83,35202.133,554000,83
-83.0091228762087,-112.42040411759064,10.381787493849181,0.0,10,-100.84551169551129,514816.78,-83.0091228762087,-100.84551169551129,0.060249023,10.381787493849181,-100.8455116955113,-100.8455116955113,0.0,10,6.753505,0.0,1889.5016,-112.42040411759064,0.0,84,40003.164,560000,84
-87.4809476178215,-121.37513779720695,10.687560976624262,0.0,10,-104.42192024032731,416834.62,-87.4809476178215,-104.42192024032731,-2.8805225,10.687560976624262,-104.42192024032731,-104.42192024032731,0.0,10,7.0171237,0.0,2250.568,-121.37513779720695,0.0,85,29384.166,566000,85
-84.80855251305158,-111.20127901155166,9.667718536907289,0.0,10,-100.16897650734545,575716.9,-84.80855251305158,-100.16897650734545,3.8873744,9.667718536907289,-100.16897650734546,-100.16897650734546,0.0,10,6.8894773,0.0,2103.1902,-111.20127901155166,0.0,86,26893.828,572000,86
-82.71853080931898,-119.55861156110997,10.989839953100168,0.0,10,-101.0534380490051,524563.06,-82.71853080931898,-101.0534380490051,-4.8468804,10.989839953100168,-101.05343804900512,-101.05343804900512,0.0,10,6.857082,0.0,2447.3054,-119.55861156110997,0.0,87,23536.92,578000,87
-91.60108820370098,-109.96886532777629,6.185723852116225,0.0,10,-102.05753959409678,553039.1,-91.60108820370098,-102.05753959409678,-3.734446,6.185723852116225,-102.0575395940968,-102.0575395940968,0.0,10,7.287418,0.0,3972.72,-109.96886532777629,0.0,88,24073.146,584000,88
-87.37139090166245,-113.12538892412597,9.013492680512298,0.0,10,-100.70696943905833,681788.75,-87.37139090166245,-100.70696943905833,-2.6698291,9.013492680512298,-100.70696943905834,-100.70696943905834,0.0,10,7.732716,0.0,-50.674625,-113.12538892412597,0.0,89,25152.033,590000,89
-70.20381484013029,-108.57744484569886,11.088034124042847,0.0,10,-94.0677487841184,518246.47,-70.20381484013029,-94.0677487841184,0.66523504,11.088034124042847,-94.06774878411838,-94.06774878411838,0.0,10,7.679405,0.0,-1575.8705,-108.57744484569886,0.0,90,28805.01,596000,90
-84.82726863967464,-118.76288915282771,10.141671223229196,0.0,10,-105.34226294916354,578367.4,-84.82726863967464,-105.34226294916354,-8.260886,10.141671223229196,-105.34226294916354,-105.34226294916354,0.0,10,8.273354,0.0,-3196.5999,-118.76288915282771,0.0,91,30053.145,602000,91
