MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/plate-slide-back-side-v1/Iteration,MetaTrain/Average/PolicyLoss,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/Average/NumTrajs,MetaTest/plate-slide-back-side-v1/NumTrajs,MetaTest/plate-slide-back-side-v1/MinReturn,MetaTest/plate-slide-back-side-v1/SuccessRate,MetaTrain/Average/Alpha,MetaTest/plate-slide-back-side-v1/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTrain/Average/AlphaLoss,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/plate-slide-back-side-v1/StdReturn,MetaTest/plate-slide-back-side-v1/MaxReturn,MetaTest/plate-slide-back-side-v1/AverageReturn,MetaTest/plate-slide-back-side-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate
-22.66239138149538,16,16,-4492.3306,27.257704,0.0,22822.36,10,10,-54.97079040807616,0.0,nan,-40.148346246981006,-40.148346246980985,10.677141911902485,-2.4847813,-54.97079040807616,608000,10.677141911902485,-22.66239138149538,-40.148346246980985,0.0,-40.148346246981006,0.0
-18.072224817201164,17,17,-3801.1626,57.461662,0.0,23964.3,10,10,-47.71002998722966,0.0,nan,-33.77740012284222,-33.77740012284222,8.897722882635335,-2.1144679,-47.71002998722966,632000,8.897722882635335,-18.072224817201164,-33.77740012284222,0.0,-33.77740012284222,0.0
-22.53465594020824,18,18,-4055.9216,244.16594,0.0,27312.455,10,10,-41.229987247382084,0.0,nan,-34.473035628430054,-34.473035628430054,5.6966352104063676,-2.6151588,-41.229987247382084,656000,5.6966352104063676,-22.53465594020824,-34.473035628430054,0.0,-34.473035628430054,0.0
-24.715010809291428,19,19,-4014.6736,69.26414,0.0,29502.727,10,10,-44.856180841413504,0.0,nan,-39.80296394293925,-39.80296394293926,5.21953275316999,-3.1923454,-44.856180841413504,680000,5.21953275316999,-24.715010809291428,-39.80296394293926,0.0,-39.80296394293925,0.0
-25.03233047772465,20,20,-3681.9634,76.26547,0.0,33564.316,10,10,-41.596522377052025,0.0,nan,-36.6024438957974,-36.602443895797386,5.875653102271868,-2.9764555,-41.596522377052025,704000,5.875653102271868,-25.03233047772465,-36.602443895797386,0.0,-36.6024438957974,0.0
-22.379493587450664,21,21,-2766.2256,108.89906,0.0,33025.617,10,10,-40.34577088781523,0.0,nan,-33.794992502705966,-33.79499250270597,7.55763112624155,-2.567957,-40.34577088781523,728000,7.55763112624155,-22.379493587450664,-33.79499250270597,0.0,-33.794992502705966,0.0
-24.247367473541324,22,22,-2556.2056,95.528046,0.0,36411.953,10,10,-40.53353758330759,0.0,nan,-36.981119310616016,-36.98111931061601,5.978084576888216,-2.6523824,-40.53353758330759,752000,5.978084576888216,-24.247367473541324,-36.98111931061601,0.0,-36.981119310616016,0.0
-21.202508449180304,23,23,-1906.5725,153.5923,0.0,31722.658,10,10,-40.97453428598717,0.0,nan,-34.517230118388156,-34.51723011838818,7.455612388068462,-1.7739111,-40.97453428598717,776000,7.455612388068462,-21.202508449180304,-34.51723011838818,0.0,-34.517230118388156,0.0
-13.665760979035316,24,24,-2534.7568,303.87924,0.0,41273.785,10,10,-44.278072090133506,0.0,nan,-35.04110087405874,-35.04110087405874,8.806737328556645,-2.2631538,-44.278072090133506,800000,8.806737328556645,-13.665760979035316,-35.04110087405874,0.0,-35.04110087405874,0.0
-24.044217559568736,25,25,-2634.7004,303.05298,0.0,38212.402,10,10,-45.67550044542268,0.0,nan,-34.34767399657409,-34.34767399657409,6.391906411638916,-2.117889,-45.67550044542268,824000,6.391906411638916,-24.044217559568736,-34.34767399657409,0.0,-34.34767399657409,0.0
38613.02385925107,26,26,-3394.5881,200.66278,0.0,42740.344,10,10,-93.79945714182159,0.0,nan,5786.333682344253,5786.333682344253,11839.755521927667,-2.7739556,-93.79945714182159,848000,11839.755521927667,38613.02385925107,5786.333682344253,0.0,5786.333682344253,0.0
16538.22438406097,27,27,-3148.395,290.85364,0.0,50133.406,10,10,-22.110245670620486,0.0,nan,3243.4290676080354,3243.429067608037,6314.478261362955,-2.220931,-22.110245670620486,872000,6314.478261362955,16538.22438406097,3243.429067608037,0.0,3243.4290676080354,0.0
484.91300640069227,28,28,-4153.902,218.49982,0.0,63990.902,10,10,-46.51668927475908,0.0,nan,29.46598917702454,29.465989177024568,152.0666735426627,-3.2151926,-46.51668927475908,896000,152.0666735426627,484.91300640069227,29.465989177024568,0.0,29.46598917702454,0.0
12331.23313298415,29,29,-4375.6284,190.4974,0.0,76177.4,10,10,-38.051665497332316,0.0,nan,1211.556563847313,1211.5565638473124,3706.563040598901,-3.3930914,-38.051665497332316,920000,3706.563040598901,12331.23313298415,1211.5565638473124,0.0,1211.556563847313,0.0
32799.4221326885,30,30,-4539.1084,97.284096,0.0,96827.89,10,10,-24.851112205361325,0.0,nan,5770.8183452800295,5770.818345280032,9873.394725810916,-3.3316665,-24.851112205361325,944000,9873.394725810916,32799.4221326885,5770.818345280032,0.0,5770.8183452800295,0.0
50530.552333116546,31,31,-4653.7,136.36159,0.1,122139.664,10,10,-14.254266339815553,0.1,nan,8341.782469271058,8341.782469271056,15823.55907804144,-3.6525803,-14.254266339815553,968000,15823.55907804144,50530.552333116546,8341.782469271056,0.0,8341.782469271058,0.0
29917.670519853364,32,32,-5626.103,165.1903,0.0,187149.66,10,10,-14.963573824992594,0.0,nan,5074.593791985076,5074.593791985075,9337.507893474312,-4.3251953,-14.963573824992594,992000,9337.507893474312,29917.670519853364,5074.593791985075,0.0,5074.593791985076,0.0
20307.56990794372,33,33,-7688.2837,78.33928,0.0,273826.94,10,10,-21.056555022559007,0.0,nan,3795.532133825947,3795.532133825944,6297.113268623937,-5.6302896,-21.056555022559007,1016000,6297.113268623937,20307.56990794372,3795.532133825944,0.0,3795.532133825947,0.0
52303.77013125142,34,34,-9785.126,101.09996,0.0,374475.84,10,10,-13.227336659960647,0.0,nan,10310.44770604572,10310.447706045717,15953.88954879555,-6.994191,-13.227336659960647,1040000,15953.88954879555,52303.77013125142,10310.447706045717,0.0,10310.44770604572,0.0
19583.34660002642,35,35,-13866.036,78.854,0.0,496043.2,10,10,36.71394362657047,0.0,nan,5432.410151501231,5432.410151501229,6384.5463568256155,-7.921215,36.71394362657047,1064000,6384.5463568256155,19583.34660002642,5432.410151501229,0.0,5432.410151501231,0.0
62497.675105212686,36,36,-16145.687,108.56948,0.0,634221.06,10,10,-14.523400729205987,0.0,nan,12363.259773423904,12363.25977342391,19886.231668069486,-8.373957,-14.523400729205987,1088000,19886.231668069486,62497.675105212686,12363.25977342391,0.0,12363.259773423904,0.0
27681.97347828014,37,37,-19235.492,85.54652,0.0,841864.0,10,10,-15.494030637322052,0.0,nan,7132.373727018226,7132.373727018226,10927.142634539634,-8.274491,-15.494030637322052,1112000,10927.142634539634,27681.97347828014,7132.373727018226,0.0,7132.373727018226,0.0
25690.24920384267,38,38,-20733.639,123.634346,0.0,960736.06,10,10,63.877096583223064,0.0,nan,5971.7086093601865,5971.7086093601865,7425.704287983274,-8.242886,63.877096583223064,1136000,7425.704287983274,25690.24920384267,5971.7086093601865,0.0,5971.7086093601865,0.0
51363.13704122889,39,39,-22785.344,98.37547,0.0,1122684.1,10,10,-21.558086938606944,0.0,nan,11877.710224225739,11877.710224225739,17877.35438642783,-8.429943,-21.558086938606944,1160000,17877.35438642783,51363.13704122889,11877.710224225739,0.0,11877.710224225739,0.0
57523.65598532205,40,40,-25144.508,70.87806,0.0,1223310.1,10,10,21.209745694811158,0.0,nan,23137.63636313311,23137.636363133115,23315.336912566323,-8.502765,21.209745694811158,1184000,23315.336912566323,57523.65598532205,23137.636363133115,0.0,23137.63636313311,0.0
51395.93754327332,41,41,-27111.537,71.90855,0.0,1357177.9,10,10,-26.864949269807425,0.0,nan,12429.022822880619,12429.022822880615,17681.22453104064,-8.981361,-26.864949269807425,1208000,17681.22453104064,51395.93754327332,12429.022822880615,0.0,12429.022822880619,0.0
17388.52389169689,42,42,-28673.184,74.90436,0.0,1449541.8,10,10,-58.54757464894726,0.0,nan,5831.196440687188,5831.19644068719,6958.223775053066,-9.418203,-58.54757464894726,1232000,6958.223775053066,17388.52389169689,5831.19644068719,0.0,5831.196440687188,0.0
57192.9299328416,43,43,-28762.076,89.57869,0.0,1474066.8,10,10,-13.548463411862514,0.0,nan,16103.179518030589,16103.179518030602,22349.44436289092,-9.852388,-13.548463411862514,1256000,22349.44436289092,57192.9299328416,16103.179518030602,0.0,16103.179518030589,0.0
48009.21977480605,44,44,-30048.328,41.469887,0.0,1551577.1,10,10,31.81863227615009,0.0,nan,14848.767996362201,14848.767996362198,16484.35827770955,-10.300427,31.81863227615009,1280000,16484.35827770955,48009.21977480605,14848.767996362198,0.0,14848.767996362201,0.0
79618.56581074356,45,45,-33201.348,38.85357,0.0,1758582.2,10,10,-41.47039803585836,0.0,nan,21121.83211316518,21121.83211316518,23960.06308046019,-11.185845,-41.47039803585836,1304000,23960.06308046019,79618.56581074356,21121.83211316518,0.0,21121.83211316518,0.0
12586.042562650278,46,46,-26603.611,66.62486,0.0,1555838.0,10,10,-69.20444132571158,0.0,nan,1532.9271673618218,1532.9271673618218,3796.165689395339,-10.779828,-69.20444132571158,1328000,3796.165689395339,12586.042562650278,1532.9271673618218,0.0,1532.9271673618218,0.0
30288.35260899431,47,47,-22363.568,249.3777,0.0,1446054.4,10,10,198.3630168971867,0.0,nan,10912.340237186154,10912.340237186154,12086.249559772323,-10.496935,198.3630168971867,1352000,12086.249559772323,30288.35260899431,10912.340237186154,0.0,10912.340237186154,0.0
59411.10506958387,48,48,-29469.178,125.3987,0.0,1702260.0,10,10,20.696988372748358,0.0,nan,20570.85883508146,20570.858835081453,20292.138980720945,-10.60264,20.696988372748358,1376000,20292.138980720945,59411.10506958387,20570.858835081453,0.0,20570.85883508146,0.0
61970.04707274158,49,49,-31023.822,79.75303,0.0,1676317.1,10,10,18.550237524124096,0.0,nan,14326.512175949489,14326.512175949485,19714.453007154338,-10.974582,18.550237524124096,1400000,19714.453007154338,61970.04707274158,14326.512175949485,0.0,14326.512175949489,0.0
31412.054807342705,50,50,-32787.99,46.28301,0.0,1804808.2,10,10,71.95489102300613,0.0,nan,9274.92209138541,9274.922091385404,10552.294354296291,-11.54074,71.95489102300613,1424000,10552.294354296291,31412.054807342705,9274.922091385404,0.0,9274.92209138541,0.0
23134.979210245197,51,51,-32667.143,80.7572,0.0,1802041.1,10,10,60.829353714066514,0.0,nan,8983.594860938518,8983.59486093852,8700.365580959524,-11.445134,60.829353714066514,1448000,8700.365580959524,23134.979210245197,8983.59486093852,0.0,8983.594860938518,0.0
53258.462440080206,52,52,-33696.965,56.56849,0.0,1827458.9,10,10,14.339049159856128,0.0,nan,22198.553793162613,22198.553793162606,18410.306020795255,-11.21984,14.339049159856128,1472000,18410.306020795255,53258.462440080206,22198.553793162606,0.0,22198.553793162613,0.0
38659.003799050704,53,53,-37967.945,49.532726,0.0,1913508.9,10,10,12.185024954882595,0.0,nan,4743.496715314655,4743.496715314655,11434.21171509671,-11.284256,12.185024954882595,1496000,11434.21171509671,38659.003799050704,4743.496715314655,0.0,4743.496715314655,0.0
57388.534010183655,54,54,-42469.273,46.053272,0.0,2106078.0,10,10,26.027045102214217,0.0,nan,21976.46657045831,21976.46657045831,20174.51743880435,-11.835571,26.027045102214217,1520000,20174.51743880435,57388.534010183655,21976.46657045831,0.0,21976.46657045831,0.0
38963.71745345292,55,55,-43609.434,53.849243,0.0,2187430.5,10,10,14.475385153241595,0.0,nan,7525.239590753185,7525.23959075319,11419.760691424426,-12.135658,14.475385153241595,1544000,11419.760691424426,38963.71745345292,7525.23959075319,0.0,7525.239590753185,0.0
43072.675888895195,56,56,-45474.8,39.697025,0.0,2152956.0,10,10,13.665754921988203,0.0,nan,8013.021501870976,8013.021501870977,13237.659927003033,-12.496203,13.665754921988203,1568000,13237.659927003033,43072.675888895195,8013.021501870977,0.0,8013.021501870976,0.0
49756.886768841025,57,57,-45880.344,40.934944,0.0,2064004.9,10,10,48.69673887254635,0.0,nan,10175.943965329343,10175.943965329347,14386.903563900612,-13.035279,48.69673887254635,1592000,14386.903563900612,49756.886768841025,10175.943965329347,0.0,10175.943965329343,0.0
51661.68886519499,58,58,-47756.65,32.271317,0.0,2075822.4,10,10,32.83000702943363,0.0,nan,19439.871314015712,19439.871314015705,19927.30463747574,-14.062615,32.83000702943363,1616000,19927.30463747574,51661.68886519499,19439.871314015705,0.0,19439.871314015712,0.0
31972.977667350093,59,59,-48355.887,36.26523,0.0,2157120.5,10,10,398.07192032511983,0.0,nan,10661.305163348039,10661.305163348034,11651.245476887148,-12.978562,398.07192032511983,1640000,11651.245476887148,31972.977667350093,10661.305163348034,0.0,10661.305163348039,0.0
37761.41252062248,60,60,-49488.316,37.024925,0.0,2200806.0,10,10,697.7884226293484,0.0,nan,8671.6022653012,8671.602265301204,10556.968812209114,-12.1171,697.7884226293484,1664000,10556.968812209114,37761.41252062248,8671.602265301204,0.0,8671.6022653012,0.0
48344.90418723178,61,61,-49248.137,35.21154,0.0,2299701.0,10,10,13.560250299692747,0.0,nan,10512.513524160935,10512.513524160935,17078.294830686333,-12.191131,13.560250299692747,1688000,17078.294830686333,48344.90418723178,10512.513524160935,0.0,10512.513524160935,0.0
46565.254177743416,62,62,-49957.273,40.69775,0.0,2234319.8,10,10,32.5468741542806,0.0,nan,14559.900920372378,14559.900920372378,14527.693081606005,-12.519381,32.5468741542806,1712000,14527.693081606005,46565.254177743416,14559.900920372378,0.0,14559.900920372378,0.0
23281.710751475024,63,63,-51454.04,38.821205,0.0,2298895.8,10,10,13.841191120575516,0.0,nan,5150.386489733708,5150.386489733706,8006.93563214501,-13.051937,13.841191120575516,1736000,8006.93563214501,23281.710751475024,5150.386489733706,0.0,5150.386489733708,0.0
55721.68027430398,64,64,-52187.816,35.13727,0.0,2292334.5,10,10,57.46328230824204,0.0,nan,17650.563149306963,17650.563149306967,20452.118590264396,-12.852605,57.46328230824204,1760000,20452.118590264396,55721.68027430398,17650.563149306967,0.0,17650.563149306963,0.0
26634.382155599968,65,65,-51993.473,43.099625,0.0,2317259.8,10,10,33.74062327770265,0.0,nan,5918.816846423913,5918.816846423913,8331.057350367353,-12.792533,33.74062327770265,1784000,8331.057350367353,26634.382155599968,5918.816846423913,0.0,5918.816846423913,0.0
58003.53178536867,66,66,-51560.67,53.134953,0.0,2432090.0,10,10,24.98541843667282,0.0,nan,13828.159417170013,13828.159417170013,20684.027714237844,-12.935892,24.98541843667282,1808000,20684.027714237844,58003.53178536867,13828.159417170013,0.0,13828.159417170013,0.0
20104.624519722405,67,67,-51595.86,77.063705,0.0,3031900.8,10,10,-84.72731323875404,0.0,nan,2730.6122539829926,2730.612253982995,6029.015266478956,-13.351896,-84.72731323875404,1832000,6029.015266478956,20104.624519722405,2730.612253982995,0.0,2730.6122539829926,0.0
-75.90216232822566,68,68,-53190.496,97.05151,0.0,3808768.5,10,10,-83.78985079139322,0.0,nan,-82.32048157699812,-82.32048157699812,2.274376710819296,-14.6082535,-83.78985079139322,1856000,2.274376710819296,-75.90216232822566,-82.32048157699812,0.0,-82.32048157699812,0.0
-84.04939104028753,69,69,-59609.594,55.893787,0.0,4836192.5,10,10,-84.44331421963066,0.0,nan,-84.23532013972817,-84.23532013972819,0.09878649420076904,-16.525845,-84.44331421963066,1880000,0.09878649420076904,-84.04939104028753,-84.23532013972819,0.0,-84.23532013972817,0.0
12550.795420453294,70,70,-61555.36,60.775963,0.0,4954855.5,10,10,-93.55956426977929,0.0,nan,1172.8986635134413,1172.8986635134415,3792.6348107075464,-18.727066,-93.55956426977929,1904000,3792.6348107075464,12550.795420453294,1172.8986635134415,0.0,1172.8986635134413,0.0
56898.485527182296,71,71,-50631.527,114.92821,0.0,3842055.8,10,10,-49.44833322149533,0.0,nan,12467.968357219577,12467.968357219583,17725.69864938334,-16.03179,-49.44833322149533,1928000,17725.69864938334,56898.485527182296,12467.968357219583,0.0,12467.968357219577,0.0
43897.59191160466,72,72,-43675.406,281.04306,0.0,2971691.5,10,10,1624.959565004872,0.0,nan,18787.472805989506,18787.472805989506,15179.792201702225,-13.448284,1624.959565004872,1952000,15179.792201702225,43897.59191160466,18787.472805989506,0.0,18787.472805989506,0.0
-18.4312046818717,73,73,-46046.656,332.5591,0.0,2991251.0,10,10,-19.175835903724945,0.0,nan,-18.701957003282736,-18.701957003282736,0.21075797589325226,-12.386357,-19.175835903724945,1976000,0.21075797589325226,-18.4312046818717,-18.701957003282736,0.0,-18.701957003282736,0.0
41694.63315605602,74,74,-46524.49,242.3724,0.0,2859821.5,10,10,95.21922988152684,0.0,nan,9694.76810250976,9694.768102509766,14244.187529243178,-11.959284,95.21922988152684,2000000,14244.187529243178,41694.63315605602,9694.768102509766,0.0,9694.76810250976,0.0
50756.58339503292,75,75,-47528.32,175.49599,0.0,2958682.5,10,10,14.645911197567832,0.0,nan,9748.817622212766,9748.817622212762,15021.91743901601,-12.614492,14.645911197567832,2024000,15021.91743901601,50756.58339503292,9748.817622212762,0.0,9748.817622212766,0.0
60737.267667384716,76,76,-49330.617,137.18076,0.0,2947178.2,10,10,-18.870221609091935,0.0,nan,16830.8772547742,16830.8772547742,22542.538513352458,-13.339077,-18.870221609091935,2048000,22542.538513352458,60737.267667384716,16830.8772547742,0.0,16830.8772547742,0.0
40920.264581550146,77,77,-51781.473,141.7271,0.0,3085244.8,10,10,3.1406882841911434,0.0,nan,10827.290788882663,10827.29078888266,15251.977684338804,-13.617441,3.1406882841911434,2072000,15251.977684338804,40920.264581550146,10827.29078888266,0.0,10827.290788882663,0.0
61478.40098978934,78,78,-52598.754,144.86179,0.0,3220747.8,10,10,29.32778792353498,0.0,nan,14785.706957118276,14785.706957118276,22109.88000618242,-14.442084,29.32778792353498,2096000,22109.88000618242,61478.40098978934,14785.706957118276,0.0,14785.706957118276,0.0
11440.273670570166,79,79,-54772.566,74.92124,0.0,3126534.8,10,10,12.832197308078397,0.0,nan,2071.782149602859,2071.782149602858,3849.1841431582156,-13.70095,12.832197308078397,2120000,3849.1841431582156,11440.273670570166,2071.782149602858,0.0,2071.782149602859,0.0
43925.48865849409,80,80,-54739.113,66.44763,0.0,3152602.5,10,10,36.51933718483524,0.0,nan,14084.533664715093,14084.533664715087,15211.814275673896,-13.643687,36.51933718483524,2144000,15211.814275673896,43925.48865849409,14084.533664715087,0.0,14084.533664715093,0.0
61915.17193528369,81,81,-54169.04,63.07981,0.0,3171837.0,10,10,-88.58132324024639,0.0,nan,10756.840409097005,10756.840409097014,21090.383013391685,-14.434044,-88.58132324024639,2168000,21090.383013391685,61915.17193528369,10756.840409097014,0.0,10756.840409097005,0.0
62881.381828007514,82,82,-52571.52,76.41506,0.0,3475457.0,10,10,29.186344691855684,0.0,nan,14922.315561392312,14922.31556139231,23557.417202664346,-15.048793,29.186344691855684,2192000,23557.417202664346,62881.381828007514,14922.31556139231,0.0,14922.315561392312,0.0
49855.922492912054,83,83,-50324.348,77.704506,0.1,3525820.2,10,10,35.85945780987374,0.1,nan,11638.213543208692,11638.213543208687,15616.073072889285,-14.108007,35.85945780987374,2216000,15616.073072889285,49855.922492912054,11638.213543208687,0.0,11638.213543208692,0.0
25561.629891071945,84,84,-49357.09,61.12993,0.0,3191639.5,10,10,-38.876298174802436,0.0,nan,7553.0247453673455,7553.024745367344,9023.404057080154,-13.9473505,-38.876298174802436,2240000,9023.404057080154,25561.629891071945,7553.024745367344,0.0,7553.0247453673455,0.0
32382.681809952493,85,85,-48173.74,55.43143,0.0,2961725.2,10,10,27.65513750732717,0.0,nan,10914.596965939172,10914.596965939169,10637.52859698551,-14.079146,27.65513750732717,2264000,10637.52859698551,32382.681809952493,10914.596965939169,0.0,10914.596965939172,0.0
41692.14821054273,86,86,-51394.438,71.91828,0.0,2982259.0,10,10,10.381407108560085,0.0,nan,11483.728400613845,11483.728400613847,15967.832443383033,-13.941209,10.381407108560085,2288000,15967.832443383033,41692.14821054273,11483.728400613847,0.0,11483.728400613845,0.0
27644.97543935388,87,87,-53441.664,54.918022,0.0,2923881.2,10,10,60.25395704147047,0.0,nan,12338.336328775611,12338.336328775615,11147.607916524361,-13.04697,60.25395704147047,2312000,11147.607916524361,27644.97543935388,12338.336328775615,0.0,12338.336328775611,0.0
18417.271698820594,88,88,-53298.6,60.407986,0.0,2894048.8,10,10,158.1747882750834,0.0,nan,2945.2571487631517,2945.2571487631526,5337.303533322729,-12.703166,158.1747882750834,2336000,5337.303533322729,18417.271698820594,2945.2571487631526,0.0,2945.2571487631517,0.0
15814.146873296175,89,89,-53862.312,43.74647,0.0,2876263.0,10,10,65.9732901580876,0.0,nan,4228.955819302803,4228.955819302802,5209.394666893349,-12.974469,65.9732901580876,2360000,5209.394666893349,15814.146873296175,4228.955819302802,0.0,4228.955819302803,0.0
60927.419288841804,90,90,-55064.066,53.382164,0.0,2864005.0,10,10,17.747726665311703,0.0,nan,9675.872172531435,9675.872172531432,19077.988923711262,-12.992447,17.747726665311703,2384000,19077.988923711262,60927.419288841804,9675.872172531432,0.0,9675.872172531435,0.0
44552.13237394099,91,91,-55402.664,48.060368,0.0,2878332.0,10,10,59.73227917945791,0.0,nan,18760.953576745174,18760.95357674516,18342.626849887547,-13.186589,59.73227917945791,2408000,18342.626849887547,44552.13237394099,18760.95357674516,0.0,18760.953576745174,0.0
38095.774165954994,92,92,-56499.465,47.57708,0.0,2877172.5,10,10,460.7416334939448,0.0,nan,11867.182843837387,11867.182843837383,12554.732539330236,-13.566701,460.7416334939448,2432000,12554.732539330236,38095.774165954994,11867.182843837383,0.0,11867.182843837387,0.0
62303.35043231879,93,93,-56912.145,47.552254,0.0,3042516.0,10,10,-4.098332701825909,0.0,nan,12272.634124345348,12272.63412434535,20265.663112238177,-13.970988,-4.098332701825909,2456000,20265.663112238177,62303.35043231879,12272.63412434535,0.0,12272.634124345348,0.0
15116.404389524476,94,94,-57129.535,50.37907,0.1,3084029.0,10,10,61.220111926439564,0.1,nan,2498.756909267367,2498.756909267367,4578.774788175978,-14.000593,61.220111926439564,2480000,4578.774788175978,15116.404389524476,2498.756909267367,0.0,2498.756909267367,0.0
