assembly-v1/StdReturn,Average/Iteration,MetaTest/Average/StdReturn,policy/KL,MetaTest/assembly-v1/SuccessRate,Average/SuccessRate,TotalEnvSteps,assembly-v1/MinReturn,MetaTest/assembly-v1/StdReturn,Average/TerminationRate,MetaTest/Average/NumEpisodes,assembly-v1/NumEpisodes,assembly-v1/TerminationRate,MetaTest/Average/AverageReturn,assembly-v1/AverageDiscountedReturn,Average/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/assembly-v1/NumEpisodes,assembly-v1/Iteration,policy/KLBefore,MetaTest/Average/Iteration,Average/NumEpisodes,Average/AverageDiscountedReturn,MetaTest/assembly-v1/MinReturn,assembly-v1/AverageReturn,LinearFeatureBaseline/ExplainedVariance,assembly-v1/SuccessRate,Average/StdReturn,assembly-v1/MaxReturn,Average/AverageReturn,MetaTest/assembly-v1/AverageReturn,MetaTest/assembly-v1/Iteration,MetaTest/assembly-v1/AverageDiscountedReturn,policy/LossAfter,MetaTest/Average/SuccessRate,policy/LossBefore,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,Average/MinReturn,MetaTest/assembly-v1/TerminationRate,MetaTest/Average/MinReturn,policy/dLoss,policy/Entropy,MetaTest/assembly-v1/MaxReturn
6.850718670545565,11,,0.0048428094,,0.0,240000,-38.28174541732425,,0.0,,100,0.0,,-10.15011594626148,34.54657161576109,,,11,0.0,,100,-10.15011594626148,,-24.456467225975103,0.1665451476108415,0.0,6.850718670545565,34.54657161576109,-24.456467225975103,,,,0.004856386,,0.0012838221,,,-38.28174541732425,,,-0.003572564,5.52691,
3.8933404196969734,12,,0.010197725,,0.0,260000,-38.69638426165785,,0.0,,100,0.0,,-10.428114716453297,-19.745027564709446,,,12,0.0,,100,-10.428114716453297,,-25.72258160430632,0.2676859633407006,0.0,3.8933404196969734,-19.745027564709446,-25.72258160430632,,,,0.00013043518,,-0.0021311357,,,-38.69638426165785,,,-0.002261571,5.508291,
4.726282672361997,13,,0.012285818,,0.0,280000,-38.02157531804795,,0.0,,100,0.0,,-10.68831141036209,-18.082412780197764,,,13,0.0,,100,-10.68831141036209,,-26.685946019524927,0.22347386199787433,0.0,4.726282672361997,-18.082412780197764,-26.685946019524927,,,,-0.0054547363,,-0.0065085967,,,-38.02157531804795,,,-0.0010538604,5.491074,
5.478685619616797,14,,0.013459592,,0.0,300000,-41.29192036938438,,0.0,,100,0.0,,-10.612110594864355,-11.648849864627792,,,14,0.0,,100,-10.612110594864355,,-26.104262532283173,0.3358768289939208,0.0,5.478685619616797,-11.648849864627792,-26.104262532283173,,,,-0.009439405,,-0.004800705,,,-41.29192036938438,,,0.0046387003,5.486529,
3.808910639614404,15,,0.008045828,,0.0,320000,-37.46939602727254,,0.0,,100,0.0,,-10.190651677655241,-18.360137827442728,,,15,0.0,,100,-10.190651677655241,,-24.812840218736874,0.20601683149581274,0.0,3.808910639614404,-18.360137827442728,-24.812840218736874,,,,0.006548934,,0.007135145,,,-37.46939602727254,,,0.00058621075,5.4807053,
3.7344561790401163,16,,0.0073240465,,0.0,340000,-35.957017540388414,,0.0,,100,0.0,,-9.94897349692477,-17.241300007279282,,,16,0.0,,100,-9.94897349692477,,-23.947907385398434,0.20215144869986323,0.0,3.7344561790401163,-17.241300007279282,-23.947907385398434,,,,0.0035809593,,-0.00053550565,,,-35.957017540388414,,,-0.004116465,5.4612126,
4.134531288903772,17,,0.012880356,,0.0,360000,-40.40210487046122,,0.0,,100,0.0,,-10.312552914571153,-16.888044520437763,,,17,0.0,,100,-10.312552914571153,,-24.99547372224499,0.2904767082279731,0.0,4.134531288903772,-16.888044520437763,-24.99547372224499,,,,-7.058487e-05,,0.0007509842,,,-40.40210487046122,,,0.00082156906,5.4442515,
3.7554394352545057,18,,0.0046958327,,0.0,380000,-32.719560968960735,,0.0,,100,0.0,,-9.962440125678109,-16.51223457850437,,,18,0.0,,100,-9.962440125678109,,-24.08926728906813,0.17856317761479534,0.0,3.7554394352545057,-16.51223457850437,-24.08926728906813,,,,0.0032179703,,0.001470916,,,-32.719560968960735,,,-0.0017470543,5.430066,
3.2141737602762013,19,,0.0064890534,,0.0,400000,-34.51389693496119,,0.0,,100,0.0,,-9.706107804613069,-15.06098928881975,,,19,0.0,,100,-9.706107804613069,,-23.12407444152711,0.19972461921584894,0.0,3.2141737602762013,-15.06098928881975,-23.12407444152711,,,,-0.0012668846,,-0.0026105638,,,-34.51389693496119,,,-0.0013436791,5.4198484,
4.32559021918398,20,2.7047839324085734,0.0060045356,0.0,0.0,420000,-39.82689568399649,2.7047839324085734,0.0,10,100,0.0,-23.07836390441935,-10.012140749136796,-16.860114950257483,-19.38676777264045,10,20,0.0,2,100,-10.012140749136796,-27.422739478628625,-24.571729455393573,0.2527506826841115,0.0,4.32559021918398,-16.860114950257483,-24.571729455393573,-23.07836390441935,2,-23.078363904419355,0.0034845138,0.0,0.005125293,0.0,-23.078363904419355,-39.82689568399649,0.0,-27.422739478628625,0.0016407792,5.412461,-19.38676777264045
3.5493521504539376,21,,0.0030016338,,0.0,440000,-38.43645201525976,,0.0,,100,0.0,,-9.637383238072484,-17.37814994326521,,,21,0.0,,100,-9.637383238072484,,-23.0304659249147,0.20954020175060695,0.0,3.5493521504539376,-17.37814994326521,-23.0304659249147,,,,0.0032924453,,0.00059835205,,,-38.43645201525976,,,-0.0026940932,5.401296,
4.063681747883123,22,,0.003027349,,0.0,460000,-36.149570038580066,,0.0,,100,0.0,,-9.769733329518056,-16.666476142871762,,,22,0.0,,100,-9.769733329518056,,-23.57555986130476,0.1907377436115668,0.0,4.063681747883123,-16.666476142871762,-23.57555986130476,,,,0.0038882869,,0.0020339806,,,-36.149570038580066,,,-0.0018543063,5.386054,
3.0892142815791206,23,,0.0055885753,,0.0,480000,-32.70061876137743,,0.0,,100,0.0,,-9.433090834810917,-15.751461572933993,,,23,0.0,,100,-9.433090834810917,,-22.521556964591067,0.19721563555909294,0.0,3.0892142815791206,-15.751461572933993,-22.521556964591067,,,,-0.0018692184,,-0.003482872,,,-32.70061876137743,,,-0.0016136535,5.3744135,
4.259917253068043,24,,0.0038944934,,0.0,500000,-37.21249629840321,,0.0,,100,0.0,,-9.551595875066774,-15.65574724196189,,,24,0.0,,100,-9.551595875066774,,-23.77622259511769,0.20926767621158637,0.0,4.259917253068043,-15.65574724196189,-23.77622259511769,,,,0.003777149,,0.0014874905,,,-37.21249629840321,,,-0.0022896584,5.3556757,
3.5444820494227645,25,,0.0047252844,,0.0,520000,-33.43913481947495,,0.0,,100,0.0,,-9.677255423068221,-15.359598280811223,,,25,0.0,,100,-9.677255423068221,,-23.033365986471402,0.24769946811517918,0.0,3.5444820494227645,-15.359598280811223,-23.033365986471402,,,,0.001980172,,-0.0041281376,,,-33.43913481947495,,,-0.0061083096,5.3324766,
3.523308403962962,26,,0.007946568,,0.0,540000,-35.424418383247065,,0.0,,100,0.0,,-9.757731883688702,-16.413318349938685,,,26,0.0,,100,-9.757731883688702,,-23.37361659371913,0.19286477744097041,0.0,3.523308403962962,-16.413318349938685,-23.37361659371913,,,,0.0029053239,,0.0009418938,,,-35.424418383247065,,,-0.00196343,5.3174057,
3.322389401692739,27,,0.0053461394,,0.0,560000,-34.64751391123057,,0.0,,100,0.0,,-9.320824640190114,-15.077888099388575,,,27,0.0,,100,-9.320824640190114,,-21.982715268561634,0.2234085187356144,0.0,3.322389401692739,-15.077888099388575,-21.982715268561634,,,,0.0040454743,,0.002187558,,,-34.64751391123057,,,-0.0018579164,5.3020906,
3.2807598572344565,28,,0.006988292,,0.0,580000,-30.971852149424407,,0.0,,100,0.0,,-9.168994688776404,-15.542099174575117,,,28,0.0,,100,-9.168994688776404,,-21.97657646669836,0.24579217606527004,0.0,3.2807598572344565,-15.542099174575117,-21.97657646669836,,,,0.0040008477,,0.0018138126,,,-30.971852149424407,,,-0.002187035,5.2847624,
3.2645718316607186,29,,0.00676361,,0.0,600000,-32.11783168701579,,0.0,,100,0.0,,-8.910921591119754,-15.181620630009103,,,29,0.0,,100,-8.910921591119754,,-21.170888943168745,0.24759807424977454,0.0,3.2645718316607186,-15.181620630009103,-21.170888943168745,,,,0.0013237846,,5.829353e-05,,,-32.11783168701579,,,-0.001265491,5.268657,
3.0938315304846293,30,2.942071404461725,0.0028221335,0.0,0.0,620000,-30.331232765974427,2.942071404461725,0.0,10,100,0.0,-19.885474252055957,-8.736998678409467,-14.82516604242877,-15.88431372844184,10,30,0.0,3,100,-8.736998678409467,-25.211257844694877,-20.57387744755053,0.2612581289615761,0.0,3.0938315304846293,-14.82516604242877,-20.57387744755053,-19.885474252055957,3,-19.885474252055957,0.0031488428,0.0,0.0006981579,0.0,-19.885474252055957,-30.331232765974427,0.0,-25.211257844694877,-0.002450685,5.24929,-15.88431372844184
3.010666906192816,31,,0.009690313,,0.0,640000,-28.566810910943644,,0.0,,100,0.0,,-8.431863177788514,-14.679424739974015,,,31,0.0,,100,-8.431863177788514,,-19.595573432953053,0.23809854716748236,0.0,3.010666906192816,-14.679424739974015,-19.595573432953053,,,,0.0032813668,,0.00016228866,,,-28.566810910943644,,,-0.003119078,5.2298994,
3.166595487008079,32,,0.00998974,,0.0,660000,-34.281249052037374,,0.0,,100,0.0,,-8.489896003870275,-14.390233644576178,,,32,0.0,,100,-8.489896003870275,,-19.907836834103108,0.254740501602824,0.0,3.166595487008079,-14.390233644576178,-19.907836834103108,,,,0.00183396,,-4.9700164e-05,,,-34.281249052037374,,,-0.0018836601,5.2136316,
3.0931849419395703,33,,0.008310574,,0.0,680000,-31.50826084489668,,0.0,,100,0.0,,-8.427242118301727,-14.870315950279624,,,33,0.0,,100,-8.427242118301727,,-19.639522156751802,0.22051137680461108,0.0,3.0931849419395703,-14.870315950279624,-19.639522156751802,,,,-0.0014175595,,-0.0020521,,,-31.50826084489668,,,-0.00063454045,5.200864,
2.3894623244349216,34,,0.0069099776,,0.0,700000,-26.578765030699785,,0.0,,100,0.0,,-8.239251121305616,-14.683314482305887,,,34,0.0,,100,-8.239251121305616,,-19.05924128046164,0.22867839086837394,0.0,2.3894623244349216,-14.683314482305887,-19.05924128046164,,,,0.0016634037,,0.0006613316,,,-26.578765030699785,,,-0.0010020721,5.1873755,
2.512447764444115,35,,0.014768823,,0.0,720000,-29.470850019968662,,0.0,,100,0.0,,-7.912486585257926,-13.5321271056319,,,35,0.0,,100,-7.912486585257926,,-18.309533133432293,0.2465516512773911,0.0,2.512447764444115,-13.5321271056319,-18.309533133432293,,,,0.0072489153,,0.002140066,,,-29.470850019968662,,,-0.005108849,5.170178,
2.0691720418334394,36,,0.0061792475,,0.0,740000,-25.788948391285935,,0.0,,100,0.0,,-7.823867251088001,-14.214138888956663,,,36,0.0,,100,-7.823867251088001,,-17.652863348620276,0.2221424835219512,0.0,2.0691720418334394,-14.214138888956663,-17.652863348620276,,,,0.003987915,,-8.9550784e-05,,,-25.788948391285935,,,-0.0040774657,5.15425,
2.694499543741986,37,,0.010877733,,0.0,760000,-28.06670735305466,,0.0,,100,0.0,,-7.994238474160005,-13.959426468452708,,,37,0.0,,100,-7.994238474160005,,-18.32098007646889,0.19897964463205653,0.0,2.694499543741986,-13.959426468452708,-18.32098007646889,,,,0.0026676194,,-0.00086396787,,,-28.06670735305466,,,-0.0035315873,5.1371717,
2.3176141381524444,38,,0.0037286002,,0.0,780000,-26.685043382327162,,0.0,,100,0.0,,-7.9504891358888585,-13.43260733915023,,,38,0.0,,100,-7.9504891358888585,,-17.886268568992634,0.28323997608998275,0.0,2.3176141381524444,-13.43260733915023,-17.886268568992634,,,,0.0040006484,,0.0010065384,,,-26.685043382327162,,,-0.0029941099,5.1192636,
2.062098989195751,39,,0.012591574,,0.0,800000,-24.96172124648521,,0.0,,100,0.0,,-7.739494232214602,-13.815758481245735,,,39,0.0,,100,-7.739494232214602,,-17.584018234335982,0.24409183781857136,0.0,2.062098989195751,-13.815758481245735,-17.584018234335982,,,,0.005569275,,0.0016513023,,,-24.96172124648521,,,-0.0039179726,5.1011405,
1.6407361087271695,40,1.3946452086732877,0.009274155,0.0,0.0,820000,-23.285631703029264,1.3946452086732877,0.0,10,100,0.0,-16.635852178928793,-7.484580138760461,-13.658119445480056,-14.970085277021683,10,40,0.0,4,100,-7.484580138760461,-20.43623678952336,-16.60915957568818,0.26575085598559123,0.0,1.6407361087271695,-13.658119445480056,-16.60915957568818,-16.635852178928793,4,-16.635852178928793,0.005797813,0.0,-0.00047815667,0.0,-16.635852178928793,-23.285631703029264,0.0,-20.43623678952336,-0.00627597,5.0785975,-14.970085277021683
1.5862345255776364,41,,0.010286256,,0.0,840000,-20.11271648595615,,0.0,,100,0.0,,-7.479774833148193,-13.395337729233715,,,41,0.0,,100,-7.479774833148193,,-16.551362066671135,0.203569210213134,0.0,1.5862345255776364,-13.395337729233715,-16.551362066671135,,,,0.008113089,,0.0005202751,,,-20.11271648595615,,,-0.007592814,5.050675,
1.364086380288765,42,,0.009663808,,0.0,860000,-21.109593607289103,,0.0,,100,0.0,,-7.161810784557243,-12.93672896667645,,,42,0.0,,100,-7.161810784557243,,-16.04315039769765,0.31433985758994876,0.0,1.364086380288765,-12.93672896667645,-16.04315039769765,,,,0.011057169,,0.002874228,,,-21.109593607289103,,,-0.008182941,5.021182,
1.4632288861472227,43,,0.011560758,,0.0,880000,-20.776580046332995,,0.0,,100,0.0,,-7.211867811184546,-13.19882689647734,,,43,0.0,,100,-7.211867811184546,,-16.04666823020415,0.22150266895883952,0.0,1.4632288861472227,-13.19882689647734,-16.04666823020415,,,,0.0084176,,0.0014763398,,,-20.776580046332995,,,-0.00694126,4.9969664,
1.2789098251782818,44,,0.005876361,,0.0,900000,-19.94225322374692,,0.0,,100,0.0,,-7.0875752407944494,-13.573914071486291,,,44,0.0,,100,-7.0875752407944494,,-15.842016382215354,0.2395141905882372,0.0,1.2789098251782818,-13.573914071486291,-15.842016382215354,,,,0.010512147,,0.0036444901,,,-19.94225322374692,,,-0.006867657,4.977357,
1.2355179987815061,45,,0.0051086643,,0.0,920000,-19.555406532099347,,0.0,,100,0.0,,-7.080616481228841,-13.144974221670402,,,45,0.0,,100,-7.080616481228841,,-15.796421810499837,0.27205709801023836,0.0,1.2355179987815061,-13.144974221670402,-15.796421810499837,,,,0.007301583,,0.0014063534,,,-19.555406532099347,,,-0.0058952295,4.95761,
1.5398170468439034,46,,0.0072973724,,0.0,940000,-20.838624250329367,,0.0,,100,0.0,,-7.049963267663401,-12.535559341061804,,,46,0.0,,100,-7.049963267663401,,-15.838088247952083,0.35036611895847514,0.0,1.5398170468439034,-12.535559341061804,-15.838088247952083,,,,0.0064694793,,0.0014002953,,,-20.838624250329367,,,-0.005069184,4.9363127,
1.280727372518699,47,,0.007583011,,0.0,960000,-19.538971136686346,,0.0,,100,0.0,,-6.880863336027696,-13.297803697634206,,,47,0.0,,100,-6.880863336027696,,-15.309604843352655,0.3677534028328523,0.0,1.280727372518699,-13.297803697634206,-15.309604843352655,,,,0.0055275518,,-0.00016245975,,,-19.538971136686346,,,-0.0056900117,4.9130144,
0.9827566128558811,48,,0.0032005538,,0.0,980000,-18.44954895018431,,0.0,,100,0.0,,-6.595348582624325,-12.836252470332568,,,48,0.0,,100,-6.595348582624325,,-14.677411321672206,0.3897609095440213,0.0,0.9827566128558811,-12.836252470332568,-14.677411321672206,,,,0.007293498,,0.0009595886,,,-18.44954895018431,,,-0.0063339095,4.890168,
1.3753806201723422,49,,0.0059741586,,0.0,1000000,-21.244468455700268,,0.0,,100,0.0,,-6.7564322725017005,-12.594840399483282,,,49,0.0,,100,-6.7564322725017005,,-14.942516570884017,0.2029642786310425,0.0,1.3753806201723422,-12.594840399483282,-14.942516570884017,,,,0.00957549,,0.001296513,,,-21.244468455700268,,,-0.008278977,4.8644013,
1.0984414172655725,50,0.9061681546268164,0.014506763,0.0,0.0,1020000,-17.615137549553797,0.9061681546268164,0.0,10,100,0.0,-14.875811596442613,-6.53650434822731,-12.719790201699661,-13.668704954866913,10,50,0.0,5,100,-6.53650434822731,-16.391251962231213,-14.554942042542216,0.34232975329051596,0.0,1.0984414172655725,-12.719790201699661,-14.554942042542216,-14.875811596442613,5,-14.875811596442611,0.011290625,0.0,0.0028499034,0.0,-14.875811596442611,-17.615137549553797,0.0,-16.391251962231213,-0.008440722,4.836414,-13.668704954866913
0.8207874657615283,51,,0.008853096,,0.0,1040000,-16.454603413287924,,0.0,,100,0.0,,-6.610738707614172,-12.808147845260526,,,51,0.0,,100,-6.610738707614172,,-14.51412532574809,0.3066178201681973,0.0,0.8207874657615283,-12.808147845260526,-14.51412532574809,,,,0.008311013,,0.0008174301,,,-16.454603413287924,,,-0.0074935826,4.81278,
0.8998483497919411,52,,0.0051996196,,0.0,1060000,-17.410395108730444,,0.0,,100,0.0,,-6.616353246896523,-12.596305638024203,,,52,0.0,,100,-6.616353246896523,,-14.468098278921598,0.29439192709045436,0.0,0.8998483497919411,-12.596305638024203,-14.468098278921598,,,,0.006244172,,0.0014631219,,,-17.410395108730444,,,-0.00478105,4.7939725,
0.9518889101577345,53,,0.011832437,,0.0,1080000,-17.99096343991144,,0.0,,100,0.0,,-6.48349648610438,-11.482026495196525,,,53,0.0,,100,-6.48349648610438,,-14.260872702590829,0.3707845849001813,0.0,0.9518889101577345,-11.482026495196525,-14.260872702590829,,,,0.0069112913,,0.0010810887,,,-17.99096343991144,,,-0.0058302027,4.7808275,
1.0914693765352725,54,,0.015575693,,0.0,1100000,-17.91763107964819,,0.0,,100,0.0,,-6.6434024881288325,-12.433924879924097,,,54,0.0,,100,-6.6434024881288325,,-14.581544160738986,0.25263192546201907,0.0,1.0914693765352725,-12.433924879924097,-14.581544160738986,,,,0.0043160804,,1.9794083e-05,,,-17.91763107964819,,,-0.0042962865,4.7639236,
0.907392332878537,55,,0.009150882,,0.0,1120000,-16.78916621804821,,0.0,,100,0.0,,-6.440490845994926,-12.674914434201904,,,55,0.0,,100,-6.440490845994926,,-14.250591851512503,0.37252673292438443,0.0,0.907392332878537,-12.674914434201904,-14.250591851512503,,,,0.0064481245,,0.0023226468,,,-16.78916621804821,,,-0.0041254777,4.7467494,
0.9230635526542581,56,,0.004693231,,0.0,1140000,-17.29286125291127,,0.0,,100,0.0,,-6.336890126665364,-12.28250185460524,,,56,0.0,,100,-6.336890126665364,,-13.949268889451611,0.4197264660752016,0.0,0.9230635526542581,-12.28250185460524,-13.949268889451611,,,,0.0055455538,,-0.0001363266,,,-17.29286125291127,,,-0.0056818803,4.7269783,
0.8340744556272891,57,,0.0067457817,,0.0,1160000,-16.435752132297576,,0.0,,100,0.0,,-6.271820689413326,-12.149063759097192,,,57,0.0,,100,-6.271820689413326,,-13.791675712388475,0.39865797132306335,0.0,0.8340744556272891,-12.149063759097192,-13.791675712388475,,,,0.0069021117,,0.00094715937,,,-16.435752132297576,,,-0.0059549524,4.706603,
0.626426326608333,58,,0.016893476,,0.0,1180000,-15.751655883344513,,0.0,,100,0.0,,-6.278984682361478,-12.544198431272058,,,58,0.0,,100,-6.278984682361478,,-13.770990793498422,0.3852122202363252,0.0,0.626426326608333,-12.544198431272058,-13.770990793498422,,,,0.007714029,,0.00094636594,,,-15.751655883344513,,,-0.006767663,4.689274,
0.7776883300274787,59,,0.021074392,,0.0,1200000,-16.26460022302957,,0.0,,100,0.0,,-6.331962536929604,-12.6491742377008,,,59,0.0,,100,-6.331962536929604,,-14.061147169799897,0.3765732735824777,0.0,0.7776883300274787,-12.6491742377008,-14.061147169799897,,,,0.005534673,,0.00088543777,,,-16.26460022302957,,,-0.0046492354,4.6725225,
0.8465652232256561,60,0.8035099960369079,0.007634916,0.0,0.0,1220000,-15.932793506302229,0.8035099960369079,0.0,10,100,0.0,-14.123499101470532,-6.182603513407594,-11.611428990717062,-13.218360060647768,10,60,0.0,6,100,-6.182603513407594,-15.785644073265608,-13.645467190600787,0.3546625957779771,0.0,0.8465652232256561,-11.611428990717062,-13.645467190600787,-14.123499101470532,6,-14.123499101470529,0.007129149,0.0,0.0009120026,0.0,-14.123499101470529,-15.932793506302229,0.0,-15.785644073265608,-0.0062171463,4.649928,-13.218360060647768
0.7109546556702814,61,,0.006386068,,0.0,1240000,-16.704664175897275,,0.0,,100,0.0,,-6.1615673293316515,-12.34164675088062,,,61,0.0,,100,-6.1615673293316515,,-13.57417985128885,0.3534725572658647,0.0,0.7109546556702814,-12.34164675088062,-13.57417985128885,,,,0.0073383707,,0.00082949124,,,-16.704664175897275,,,-0.0065088794,4.627202,
0.6690759180080365,62,,0.012422752,,0.0,1260000,-15.48447697174674,,0.0,,100,0.0,,-6.050172576097709,-11.914599038979725,,,62,0.0,,100,-6.050172576097709,,-13.29340146408698,0.4668029993275048,0.0,0.6690759180080365,-11.914599038979725,-13.29340146408698,,,,0.0046725124,,-0.000529526,,,-15.48447697174674,,,-0.005202038,4.610656,
0.7309669173930848,63,,0.006949645,,0.0,1280000,-15.62676810773357,,0.0,,100,0.0,,-5.989015926955757,-12.007609023834398,,,63,0.0,,100,-5.989015926955757,,-13.180019871426616,0.4099465624716395,0.0,0.7309669173930848,-12.007609023834398,-13.180019871426616,,,,0.005097647,,0.00088503497,,,-15.62676810773357,,,-0.0042126123,4.596116,
0.8019578143872056,64,,0.004210616,,0.0,1300000,-17.25657178068613,,0.0,,100,0.0,,-5.987611196937332,-11.82407203431246,,,64,0.0,,100,-5.987611196937332,,-13.150790953499898,0.5354532753516137,0.0,0.8019578143872056,-11.82407203431246,-13.150790953499898,,,,0.0050812517,,0.00091381837,,,-17.25657178068613,,,-0.0041674334,4.581001,
0.6464580813536587,65,,0.014773924,,0.0,1320000,-15.382092475744702,,0.0,,100,0.0,,-5.948027944152743,-11.699582597751014,,,65,0.0,,100,-5.948027944152743,,-13.05192482842817,0.4420837380268159,0.0,0.6464580813536587,-11.699582597751014,-13.05192482842817,,,,0.007479194,,0.0010650331,,,-15.382092475744702,,,-0.006414161,4.565041,
