Average/AverageDiscountedReturn,push-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,GaussianMLPPolicy/Entropy,MetaTest/Average/MaxReturn,MetaTest/Average/NumEpisodes,Average/MaxReturn,push-v1/MinReturn,push-v1/MaxReturn,MetaTest/push-v1/AverageReturn,GaussianMLPPolicy/KLAfter,push-v1/AverageReturn,push-v1/NumEpisodes,push-v1/SuccessRate,push-v1/TerminationRate,MetaTest/push-v1/MinReturn,MetaTest/Average/Iteration,GaussianMLPPolicy/LossBefore,MetaTest/push-v1/AverageDiscountedReturn,MetaTest/push-v1/StdReturn,MetaTest/push-v1/MaxReturn,MetaTest/push-v1/SuccessRate,MetaTest/push-v1/Iteration,Average/Iteration,Average/AverageReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,Average/NumEpisodes,MetaTest/push-v1/TerminationRate,MetaTest/Average/AverageReturn,TotalEnvSteps,push-v1/StdReturn,MetaTest/push-v1/NumEpisodes,Iteration,GaussianMLPPolicy/dLoss,push-v1/Iteration,Average/MinReturn,MetaTest/Average/MinReturn,Average/SuccessRate,GaussianMLPPolicy/KLBefore,MetaTest/Average/StdReturn,Average/StdReturn,Average/TerminationRate
1771.4181729946793,1771.4181729946793,0.1,5.4990620613098145,54556.04198905477,50,53983.00160210299,-31.398866411554724,53983.00160210299,7883.489124506558,0.0002864381531253457,5686.424571490814,200,0.025,0.0,-13.781892013491557,1,-9.490647244092543e-06,7883.489124506561,10824.044641507991,54556.04198905477,0.1,1,10,5686.424571490814,-9.904631042445544e-06,7883.489124506561,0.0,200,0.0,7883.489124506558,880000,8959.93335354852,50,10,4.139837983530015e-07,10,-31.398866411554724,-13.781892013491557,0.025,0.0,10824.044641507991,8959.93335354852,0.0
2855.617395266446,2855.617395266446,,5.497306823730469,,,98597.72514564355,-31.88713619506377,98597.72514564355,,5.749717092840001e-05,8996.965531728152,200,0.095,0.0,,,-2.5644026209192816e-06,,,,,,11,8996.965531728152,-2.645945642143488e-06,,,200,,,960000,14066.769126746181,,11,8.154302122420631e-08,11,-31.88713619506377,,0.095,0.0,,14066.769126746181,0.0
1896.4030450326675,1896.4030450326675,,5.496703624725342,,,70502.60475557142,-31.31527201166488,70502.60475557142,,1.6362630049115978e-05,6340.821144283694,200,0.035,0.0,,,-1.7130736296167015e-06,,,,,,12,6340.821144283694,-1.7362586959279724e-06,,,200,,,1040000,10824.160659032932,,12,2.318506631127093e-08,12,-31.31527201166488,,0.035,0.0,,10824.160659032932,0.0
2627.3237666282184,2627.3237666282184,,5.493274211883545,,,76719.16767886908,-39.671979820760804,76719.16767886908,,3.8258120184764266e-05,8416.355651197342,200,0.065,0.0,,,-4.198608166916529e-06,,,,,,13,8416.355651197342,-4.2527567529759835e-06,,,200,,,1120000,12021.80833327535,,13,5.414858605945483e-08,13,-39.671979820760804,,0.065,0.0,,12021.80833327535,0.0
2162.2543503829256,2162.2543503829256,,5.492912292480469,,,84556.14782600716,-25.769098556810434,84556.14782600716,,6.300859240582213e-05,7493.951067983594,200,0.07,0.0,,,-5.280309665067762e-07,,,,,,14,7493.951067983594,-6.173809765641636e-07,,,200,,,1200000,12982.502812619377,,14,8.935001005738741e-08,14,-25.769098556810434,,0.07,0.0,,12982.502812619377,0.0
2293.3354099844887,2293.3354099844887,,5.489628791809082,,,72577.80435188371,-24.68286972758519,72577.80435188371,,0.00012115979188820347,7180.2922790664725,200,0.045,0.0,,,-4.4800544856116176e-06,,,,,,15,7180.2922790664725,-4.652633833757136e-06,,,200,,,1280000,12253.900711772185,,15,1.7257934814551845e-07,15,-24.68286972758519,,0.045,0.0,,12253.900711772185,0.0
2806.2875341691456,2806.2875341691456,,5.482200622558594,,,112644.0927229489,-27.317701696431097,112644.0927229489,,2.3076299839885905e-05,8656.839917691768,200,0.075,0.0,,,-3.7806371437909547e-06,,,,,,16,8656.839917691768,-3.8134226088004652e-06,,,200,,,1360000,15718.133394882392,,16,3.278546500951052e-08,16,-27.317701696431097,,0.075,0.0,,15718.133394882392,0.0
2056.746755947149,2056.746755947149,,5.4826459884643555,,,64049.24879975163,-43.60051430785148,64049.24879975163,,6.526425568154082e-05,6609.81331531056,200,0.02,0.0,,,6.368309186655097e-07,,,,,,17,6609.81331531056,5.442242354547489e-07,,,200,,,1440000,9741.983363284464,,17,9.260668321076082e-08,17,-43.60051430785148,,0.02,0.0,,9741.983363284464,0.0
2829.527924186528,2829.527924186528,,5.482730388641357,,,79801.24299288109,-22.374854285197618,79801.24299288109,,9.641758879297413e-06,9025.956124463777,200,0.08,0.0,,,3.138130466595612e-07,,,,,,18,9025.956124463777,3.0018290431144123e-07,,,200,,,1520000,14567.140219129544,,18,1.3630142348119989e-08,18,-22.374854285197618,,0.08,0.0,,14567.140219129544,0.0
2102.0531891906053,2102.0531891906053,,5.482413291931152,,,71558.28102495953,-24.04996339807914,71558.28102495953,,7.039292540866882e-05,6907.7925526917425,200,0.015,0.0,,,-2.1238187741801084e-07,,,,,,19,6907.7925526917425,-3.1240321618497546e-07,,,200,,,1600000,10954.314756711039,,19,1.0002133876696462e-07,19,-24.04996339807914,,0.015,0.0,,10954.314756711039,0.0
2370.60259937468,2370.60259937468,0.1,5.4784369468688965,52869.74363163541,50,107213.44588315187,-25.419522973001385,107213.44588315187,10913.003245070462,0.00013016475713811815,7383.724253072506,200,0.04,0.0,-22.79234355393867,2,-2.7806513571704272e-06,10913.003245070468,14631.80326898506,52869.74363163541,0.1,2,20,7383.724253072506,-2.966287411254598e-06,10913.003245070468,0.0,200,0.0,10913.003245070462,1680000,12721.613050396594,50,20,1.856360540841706e-07,20,-25.419522973001385,-22.79234355393867,0.04,0.0,14631.80326898506,12721.613050396594,0.0
2386.4315180918384,2386.4315180918384,,5.4765095710754395,,,142856.86568400983,-23.117198912970885,142856.86568400983,,4.1661998693598434e-05,7619.382063447319,200,0.04,0.0,,,-2.6447451091371477e-06,,,,,,21,7619.382063447319,-2.703644213397638e-06,,,200,,,1760000,15713.676840208309,,21,5.8899104260490276e-08,21,-23.117198912970885,,0.04,0.0,,15713.676840208309,0.0
2259.522406898912,2259.522406898912,,5.476255416870117,,,70536.79720519597,-20.48082485065352,70536.79720519597,,6.207274964253884e-06,6683.303129297944,200,0.035,0.0,,,-8.686091632625903e-07,,,,,,22,6683.303129297944,-8.774161983637896e-07,,,200,,,1840000,9046.214183361588,,22,8.80703510119929e-09,22,-20.48082485065352,,0.035,0.0,,9046.214183361588,0.0
2712.8367068957527,2712.8367068957527,,5.465552806854248,,,72119.54048945903,-30.27474062629883,72119.54048945903,,6.231376028154045e-05,8430.799471665528,200,0.05,0.0,,,-5.100705948279938e-06,,,,,,23,8430.799471665528,-5.189223884372041e-06,,,200,,,1920000,13815.14875464748,,23,8.85179360921029e-08,23,-30.27474062629883,,0.05,0.0,,13815.14875464748,0.0
2409.2416156788577,2409.2416156788577,,5.518834590911865,,,90706.97490932966,-25.267366037195952,90706.97490932966,,0.007150760851800442,7455.011493339683,200,0.055,0.0,,,6.472456152550876e-05,,,,,,24,7455.011493339683,4.560936213238165e-05,,,200,,,2000000,12648.615060220385,,24,1.9115199393127114e-05,24,-25.267366037195952,,0.055,0.0,,12648.615060220385,0.0
2907.9164680740664,2907.9164680740664,,5.5180816650390625,,,61037.7563357023,-49.83572419713468,61037.7563357023,,2.9909837394370697e-05,9200.411060238039,200,0.115,0.0,,,-1.1734889540093718e-06,,,,,,25,9200.411060238039,-1.2158361641922966e-06,,,200,,,2080000,14280.417148538078,,25,4.2347210182924755e-08,25,-49.83572419713468,,0.115,0.0,,14280.417148538078,0.0
3345.428714943145,3345.428714943145,,5.517799377441406,,,92723.30722891164,-23.01623303189139,92723.30722891164,,2.9778060707030818e-05,10693.39731820813,200,0.08,0.0,,,-4.877388732893451e-07,,,,,,26,10693.39731820813,-5.299526151247846e-07,,,200,,,2160000,17071.07230121013,,26,4.221374183543958e-08,26,-23.01623303189139,,0.08,0.0,,17071.07230121013,0.0
3357.375271766856,3357.375271766856,,5.5273590087890625,,,90531.56897868127,-20.846497014622166,90531.56897868127,,8.517057722201571e-05,10774.914004138049,200,0.085,0.0,,,6.7501050580176525e-06,,,,,,27,10774.914004138049,6.629042673012009e-06,,,200,,,2240000,17659.111675371394,,27,1.210623850056436e-07,27,-20.846497014622166,,0.085,0.0,,17659.111675371394,0.0
3162.090683860261,3162.090683860261,,5.527409553527832,,,73277.07639459823,-28.27840042854986,73277.07639459823,,7.655171430087648e-06,9885.162024602094,200,0.085,0.0,,,2.2667526877739874e-07,,,,,,28,9885.162024602094,2.1582627596217208e-07,,,200,,,2320000,14466.471738110338,,28,1.0848992815226666e-08,28,-28.27840042854986,,0.085,0.0,,14466.471738110338,0.0
3260.620145470683,3260.620145470683,,5.498525142669678,,,151336.04293960638,-34.2532779111553,151336.04293960638,,0.0016613587504252791,10551.413693145369,200,0.08,0.0,,,-2.2853575501358137e-05,,,,,,29,10551.413693145369,-2.581040644145105e-05,,,200,,,2400000,18631.636527630308,,29,2.956830940092914e-06,29,-34.2532779111553,,0.08,0.0,,18631.636527630308,0.0
2787.7257357486915,2787.7257357486915,0.08,5.4999308586120605,75164.18451541527,50,104059.71782980218,-21.253993284192617,104059.71782980218,15394.207004882403,3.760847175726667e-05,8611.19028327431,200,0.035,0.0,-20.563409339904315,3,2.158225470338948e-06,15394.207004882403,17045.488776930513,75164.18451541527,0.08,3,30,8611.19028327431,2.1049136194051243e-06,15394.207004882403,0.0,200,0.0,15394.207004882403,2480000,13731.29365364492,50,30,5.3311850933823735e-08,30,-21.253993284192617,-20.563409339904315,0.035,0.0,17045.488776930513,13731.29365364492,0.0
3861.3053699067714,3861.3053699067714,,5.497452735900879,,,98398.80288234395,-26.16705838407222,98398.80288234395,,3.561992707545869e-05,12606.145388555718,200,0.115,0.0,,,-3.879895302816294e-06,,,,,,31,12606.145388555718,-3.930324055545498e-06,,,200,,,2560000,18490.50548117692,,31,5.042875272920355e-08,31,-26.16705838407222,,0.115,0.0,,18490.50548117692,0.0
2728.0201687630924,2728.0201687630924,,5.4910054206848145,,,79849.1242998671,-24.99643254777865,79849.1242998671,,5.311665154295042e-05,8473.420559920456,200,0.05,0.0,,,-4.306045866542263e-06,,,,,,32,8473.420559920456,-4.381562575872522e-06,,,200,,,2640000,13019.996504447663,,32,7.551670933025889e-08,32,-24.99643254777865,,0.05,0.0,,13019.996504447663,0.0
3365.8273907833586,3365.8273907833586,,5.485603332519531,,,95398.95780280739,-26.203573300318467,95398.95780280739,,0.00011593702947720885,10683.773235018221,200,0.085,0.0,,,-3.801714001383516e-06,,,,,,33,10683.773235018221,-3.966621989093255e-06,,,200,,,2720000,17110.521587682317,,33,1.6490798770973925e-07,33,-26.203573300318467,,0.085,0.0,,17110.521587682317,0.0
3644.920249676877,3644.920249676877,,5.48492431640625,,,118888.5138682472,-24.635212658596004,118888.5138682472,,9.227126611222047e-06,11828.39219521338,200,0.085,0.0,,,-9.785824204300297e-07,,,,,,34,11828.39219521338,-9.916454928315943e-07,,,200,,,2800000,18313.248054539315,,34,1.3063072401564568e-08,34,-24.635212658596004,,0.085,0.0,,18313.248054539315,0.0
3409.517143830354,3409.517143830354,,5.492508888244629,,,131028.76878724215,-20.614693482441986,131028.76878724215,,2.1425184968393296e-05,11073.678354811565,200,0.085,0.0,,,6.046140242688125e-06,,,,,,35,11073.678354811565,6.015812687110156e-06,,,200,,,2880000,17821.89042858021,,35,3.032755557796918e-08,35,-20.614693482441986,,0.085,0.0,,17821.89042858021,0.0
3209.755056864757,3209.755056864757,,5.491608619689941,,,92479.88749548391,-23.52913654080161,92479.88749548391,,1.89868933375692e-05,10293.114113145617,200,0.055,0.0,,,-1.5525547496508807e-06,,,,,,36,10293.114113145617,-1.5794485079823062e-06,,,200,,,2960000,15392.746400237264,,36,2.6893758331425488e-08,36,-23.52913654080161,,0.055,0.0,,15392.746400237264,0.0
3606.1449571783655,3606.1449571783655,,5.499650955200195,,,106931.37566712161,-27.61068605058792,106931.37566712161,,5.307669562171213e-05,11905.929695853989,200,0.12,0.0,,,3.961241418437567e-06,,,,,,37,11905.929695853989,3.885660589730833e-06,,,200,,,3040000,17846.551984277092,,37,7.558082870673388e-08,37,-27.61068605058792,,0.12,0.0,,17846.551984277092,0.0
3442.756750484975,3442.756750484975,,5.500113487243652,,,97367.67276725164,-36.013512200257736,97367.67276725164,,3.231772643630393e-05,11550.545802227278,200,0.085,0.0,,,8.405828566537821e-07,,,,,,38,11550.545802227278,7.947737685753964e-07,,,200,,,3120000,17653.32639264015,,38,4.5809088078385685e-08,38,-36.013512200257736,,0.085,0.0,,17653.32639264015,0.0
3350.326448486686,3350.326448486686,,5.49992561340332,,,89880.34578857267,-23.941648136746085,89880.34578857267,,1.0292438673786819e-05,10531.316593003856,200,0.07,0.0,,,-2.764493842732918e-07,,,,,,39,10531.316593003856,-2.910227294705692e-07,,,200,,,3200000,16050.4109935204,,39,1.4573345197277376e-08,39,-23.941648136746085,,0.07,0.0,,16050.4109935204,0.0
3261.264636795419,3261.264636795419,0.08,5.5002288818359375,38265.85045127397,50,79125.65445251447,-29.621438135303322,79125.65445251447,7925.619552172337,3.689555887831375e-05,10089.265543003869,200,0.07,0.0,-29.49715507627617,4,4.525172698777169e-07,7925.6195521723375,9892.867492621033,38265.85045127397,0.08,4,40,10089.265543003869,4.000903572887182e-07,7925.6195521723375,0.0,200,0.0,7925.619552172337,3280000,14364.95802957789,50,40,5.2426912588998675e-08,40,-29.621438135303322,-29.49715507627617,0.07,0.0,9892.867492621033,14364.95802957789,0.0
3609.7134277160944,3609.7134277160944,,5.498366355895996,,,79790.08454282649,-22.801669182866366,79790.08454282649,,6.054940240574069e-05,11201.521632170125,200,0.09,0.0,,,-3.030847210538923e-06,,,,,,41,11201.521632170125,-3.116775815215078e-06,,,200,,,3360000,17231.0772316812,,41,8.592860467615537e-08,41,-22.801669182866366,,0.09,0.0,,17231.0772316812,0.0
4817.62860967009,4817.62860967009,,5.498231887817383,,,137197.24971206646,-59.07834200593088,137197.24971206646,,2.6931205866276287e-05,15772.396283171358,200,0.16,0.0,,,-9.109822940445156e-07,,,,,,42,15772.396283171358,-9.491490118307411e-07,,,200,,,3440000,25637.49217513857,,42,3.816671778622549e-08,42,-59.07834200593088,,0.16,0.0,,25637.49217513857,0.0
4461.204792821642,4461.204792821642,,5.496606826782227,,,168112.79951672585,-28.96024368783659,168112.79951672585,,8.719001925783232e-06,14696.642227790799,200,0.14,0.0,,,-3.2038490189734148e-06,,,,,,43,14696.642227790799,-3.2161847229872365e-06,,,200,,,3520000,23876.728172959756,,43,1.2335704013821669e-08,43,-28.96024368783659,,0.14,0.0,,23876.728172959756,0.0
3829.158953370582,3829.158953370582,,5.494409561157227,,,156765.15180975333,-24.347533065839993,156765.15180975333,,3.7939091271255165e-05,12955.341182642176,200,0.125,0.0,,,-3.4693355246417923e-06,,,,,,44,12955.341182642176,-3.5230743833380984e-06,,,200,,,3600000,20293.674679134347,,44,5.3738858696306124e-08,44,-24.347533065839993,,0.125,0.0,,20293.674679134347,0.0
4161.076767132196,4161.076767132196,,5.494727611541748,,,158412.75434550093,-41.101781643503834,158412.75434550093,,8.449290362477768e-06,13417.462486171573,200,0.115,0.0,,,4.7179619855342025e-07,,,,,,45,13417.462486171573,4.598438749781053e-07,,,200,,,3680000,23663.01630970585,,45,1.195232357531495e-08,45,-41.101781643503834,,0.115,0.0,,23663.01630970585,0.0
5339.372356507115,5339.372356507115,,5.494950771331787,,,153758.3165633949,-28.526981710455296,153758.3165633949,,1.1476951840450056e-05,16634.21301140215,200,0.125,0.0,,,5.578070272349578e-07,,,,,,46,16634.21301140215,5.415465125224728e-07,,,200,,,3760000,23574.389084491944,,46,1.626051471248502e-08,46,-28.526981710455296,,0.125,0.0,,23574.389084491944,0.0
2904.6920680564094,2904.6920680564094,,5.4938130378723145,,,91671.94439803172,-29.183430529009065,91671.94439803172,,4.373382398625836e-05,9513.24721718756,200,0.075,0.0,,,-2.1209270926192403e-06,,,,,,47,9513.24721718756,-2.1828866465511965e-06,,,200,,,3840000,16442.205311446887,,47,6.195955393195618e-08,47,-29.183430529009065,,0.075,0.0,,16442.205311446887,0.0
5134.387487281254,5134.387487281254,,5.5154032707214355,,,169319.5066359656,-23.35794460402135,169319.5066359656,,0.0011256483849138021,16668.203357201703,200,0.13,0.0,,,1.6549516658415087e-05,,,,,,48,16668.203357201703,1.4865196135360748e-05,,,200,,,3920000,25511.360870677854,,48,1.684320523054339e-06,48,-23.35794460402135,,0.13,0.0,,25511.360870677854,0.0
3189.2339924982066,3189.2339924982066,,5.517640113830566,,,97912.17228645341,-21.990379912507287,97912.17228645341,,5.5386783060384914e-05,10547.06015695658,200,0.1,0.0,,,1.6793380837043514e-06,,,,,,49,10547.06015695658,1.6007676322260522e-06,,,200,,,4000000,17707.048542150842,,49,7.857045147829922e-08,49,-21.990379912507287,,0.1,0.0,,17707.048542150842,0.0
3686.133169770328,3686.133169770328,0.12,5.517684459686279,86144.24916738106,50,132732.79455756693,-26.827051121077186,132732.79455756693,15648.311285486123,1.9632110706879757e-05,12037.526671830274,200,0.1,0.0,-27.134162619793358,5,2.883180059143342e-07,15648.31128548612,21098.503347934708,86144.24916738106,0.12,5,50,12037.526671830274,2.605591475912661e-07,15648.31128548612,0.0,200,0.0,15648.311285486123,4080000,21017.044956343154,50,50,2.7758858323068125e-08,50,-26.827051121077186,-27.134162619793358,0.1,0.0,21098.503347934708,21017.044956343154,0.0
5226.73139131784,5226.73139131784,,5.517319202423096,,,103759.281428403,-47.61726837704232,103759.281428403,,3.779872349696234e-05,16499.684017833384,200,0.155,0.0,,,-6.228139568520419e-07,,,,,,51,16499.684017833384,-6.763880264770705e-07,,,200,,,4160000,20805.850351221623,,51,5.357406962502864e-08,51,-47.61726837704232,,0.155,0.0,,20805.850351221623,0.0
3247.406114635551,3247.406114635551,,5.517025947570801,,,112094.88536597,-56.59820101739283,112094.88536597,,9.194233825837728e-06,10692.683169952952,200,0.085,0.0,,,-1.7700378975860076e-06,,,,,,52,10692.683169952952,-1.7830458318712772e-06,,,200,,,4240000,17493.342236373035,,52,1.3007934285269585e-08,52,-56.59820101739283,,0.085,0.0,,17493.342236373035,0.0
4624.989892723235,4624.989892723235,,5.5155181884765625,,,162944.43064170936,-22.41723977202036,162944.43064170936,,5.367938229028368e-06,15600.157941190299,200,0.135,0.0,,,-2.9533525776059832e-06,,,,,,53,15600.157941190299,-2.960968913612305e-06,,,200,,,4320000,24123.736324803456,,53,7.616336006321944e-09,53,-22.41723977202036,,0.135,0.0,,24123.736324803456,0.0
4306.384940767886,4306.384940767886,,5.514556407928467,,,145528.792503191,-36.66641619575758,145528.792503191,,1.99464411707595e-05,15177.69838448415,200,0.155,0.0,,,-1.3592471077572554e-06,,,,,,54,15177.69838448415,-1.3874638398192474e-06,,,200,,,4400000,24743.428608795188,,54,2.8216732061991934e-08,54,-36.66641619575758,,0.155,0.0,,24743.428608795188,0.0
4508.249794090739,4508.249794090739,,5.511087894439697,,,79898.10725591192,-40.77840637301058,79898.10725591192,,2.0885872800135985e-05,14956.021674107984,200,0.14,0.0,,,-4.435341452335706e-06,,,,,,55,14956.021674107984,-4.464905941858888e-06,,,200,,,4480000,20235.320187211277,,55,2.9564489523181692e-08,55,-40.77840637301058,,0.14,0.0,,20235.320187211277,0.0
3981.997935496811,3981.997935496811,,5.5117878913879395,,,123290.00878763129,-51.630405331916315,123290.00878763129,,1.5139902643568348e-05,13205.119340066596,200,0.11,0.0,,,1.2946460401508375e-06,,,,,,56,13205.119340066596,1.2732003824567073e-06,,,200,,,4560000,21129.92841256032,,56,2.1445657694130205e-08,56,-51.630405331916315,,0.11,0.0,,21129.92841256032,0.0
4464.788647228502,4464.788647228502,,5.510780334472656,,,131453.48586503026,-47.36420328445606,131453.48586503026,,1.3193797713029198e-05,14201.199191868944,200,0.13,0.0,,,-1.9446308670012513e-06,,,,,,57,14201.199191868944,-1.9633141619124217e-06,,,200,,,4640000,22506.2187591534,,57,1.8683294911170378e-08,57,-47.36420328445606,,0.13,0.0,,22506.2187591534,0.0
3693.693196296685,3693.693196296685,,5.510721683502197,,,117741.29387938548,-70.17456268763729,117741.29387938548,,8.80804600456031e-06,12582.693770524305,200,0.095,0.0,,,-3.1789721788300085e-07,,,,,,58,12582.693770524305,-3.303586595393426e-07,,,200,,,4720000,20668.025457549447,,58,1.2461441656341776e-08,58,-70.17456268763729,,0.095,0.0,,20668.025457549447,0.0
4468.532319912816,4468.532319912816,,5.509509086608887,,,176138.8784620332,-32.320479053877314,176138.8784620332,,2.8411627681634855e-06,14171.919477769758,200,0.13,0.0,,,-1.8337079836783232e-06,,,,,,59,14171.919477769758,-1.8377256765234051e-06,,,200,,,4800000,24084.406709466726,,59,4.0176928450819105e-09,59,-32.320479053877314,,0.13,0.0,,24084.406709466726,0.0
5417.634360503282,5417.634360503282,0.06,5.508540153503418,44317.97239454815,50,155154.73859683512,-27.02493647282895,155154.73859683512,9677.707623484697,6.9876564339210745e-06,18301.189847829333,200,0.13,0.0,-22.11830765932444,6,-2.0242737264197785e-06,9677.707623484699,11753.744981819451,44317.97239454815,0.06,6,60,18301.189847829333,-2.03414447241812e-06,9677.707623484699,0.0,200,0.0,9677.707623484697,4880000,27744.176834706228,50,60,9.87074599834159e-09,60,-27.02493647282895,-22.11830765932444,0.13,0.0,11753.744981819451,27744.176834706228,0.0
4284.268200623062,4284.268200623062,,5.508069038391113,,,173889.88400245804,-21.45922725469933,173889.88400245804,,1.157005681307055e-05,14566.7522976356,200,0.115,0.0,,,-8.158482387443655e-07,,,,,,61,14566.7522976356,-8.322037388097669e-07,,,200,,,4960000,24485.957535650126,,61,1.635550006540143e-08,61,-21.45922725469933,,0.115,0.0,,24485.957535650126,0.0
4028.072347479289,4028.072347479289,,5.507994651794434,,,138879.0032061062,-30.80747465684047,138879.0032061062,,1.1457457276264904e-06,13469.875621079198,200,0.09,0.0,,,-4.172289607140556e-07,,,,,,62,13469.875621079198,-4.1885942891894956e-07,,,200,,,5040000,20576.365509025047,,62,1.6304682048939867e-09,62,-30.80747465684047,,0.09,0.0,,20576.365509025047,0.0
3939.241992094493,3939.241992094493,,5.5078253746032715,,,124725.32995059485,-27.67692939568961,124725.32995059485,,9.688420504971873e-06,12380.697620835203,200,0.11,0.0,,,-3.032632491795084e-07,,,,,,63,12380.697620835203,-3.169650995005213e-07,,,200,,,5120000,21233.67457572644,,63,1.3701850321012898e-08,63,-27.67692939568961,,0.11,0.0,,21233.67457572644,0.0
