MetaTest/dial-turn-v1/SuccessRate,MetaTrain/Average/AlphaLoss,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/dial-turn-v1/AverageReturn,MetaTest/dial-turn-v1/MaxReturn,MetaTest/Average/Iteration,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTrain/Average/Alpha,MetaTest/dial-turn-v1/TerminationRate,MetaTest/Average/NumTrajs,MetaTest/dial-turn-v1/NumTrajs,MetaTrain/Average/QfLoss,MetaTrain/Average/PolicyLoss,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/dial-turn-v1/MinReturn,MetaTest/dial-turn-v1/Iteration,MetaTest/Average/MaxReturn,MetaTest/dial-turn-v1/StdReturn
0.6,-33.544765,104060.43229053513,2504000,110746.11142818662,110746.11142818662,245265.85855403295,95,110746.11142818665,nan,0.0,10,10,538046140.0,-448920.62,110746.11142818665,0.0,0.6,-50.91839129151004,264.3482,-50.91839129151004,95,245265.85855403295,104060.43229053513
0.5,-34.023815,115771.655672687,2528000,97459.86390887047,97459.86390887047,274036.29294845054,96,97459.86390887042,nan,0.0,10,10,524103780.0,-435119.12,97459.86390887042,0.0,0.5,-44.059120605924385,8927.443,-44.059120605924385,96,274036.29294845054,115771.655672687
0.9,-34.14237,83314.46478550427,2552000,117709.92690208842,117709.92690208842,272005.64052082406,97,117709.92690208838,nan,0.0,10,10,537755840.0,-454346.25,117709.92690208838,0.0,0.9,-50.64988323464621,292.9961,-50.64988323464621,97,272005.64052082406,83314.46478550427
0.5,-34.231457,91782.45864064727,2576000,68249.74583934173,68249.74583934173,240270.67193011893,98,68249.74583934173,nan,0.0,10,10,545378800.0,-462372.34,68249.74583934173,0.0,0.5,-43.48210824690709,285.1082,-43.48210824690709,98,240270.67193011893,91782.45864064727
0.6,-34.565228,63436.60137529881,2600000,51944.98999175693,51944.98999175693,152021.0614717041,99,51944.98999175693,nan,0.0,10,10,566515800.0,-468755.2,51944.98999175693,0.0,0.6,-41.68724317617707,234.16376,-41.68724317617707,99,152021.0614717041,63436.60137529881
0.7,-34.67847,109588.71021003962,2624000,105071.55692376825,105071.55692376825,259871.69225622385,100,105071.55692376822,nan,0.0,10,10,588989100.0,-473771.12,105071.55692376822,0.0,0.7,-41.83307701686807,236.16519,-41.83307701686807,100,259871.69225622385,109588.71021003962
0.5,-34.439774,101731.87993853143,2648000,88079.73789078565,88079.73789078565,296668.31000150356,101,88079.73789078566,nan,0.0,10,10,591357200.0,-477797.8,88079.73789078566,0.0,0.5,-50.23591817879606,279.5464,-50.23591817879606,101,296668.31000150356,101731.87993853143
0.3,-34.4082,73451.05740005319,2672000,37149.74140577627,37149.74140577627,239999.49972515187,102,37149.74140577626,nan,0.0,10,10,587895700.0,-474561.97,37149.74140577626,0.0,0.3,-48.352051464955494,219.62027,-48.352051464955494,102,239999.49972515187,73451.05740005319
0.6,-34.507416,120549.06409359688,2696000,138502.81111949676,138502.81111949676,280126.58009511675,103,138502.8111194968,nan,0.0,10,10,585735500.0,-475106.03,138502.8111194968,0.0,0.6,-47.58386362573989,346.31723,-47.58386362573989,103,280126.58009511675,120549.06409359688
0.6,-34.57634,91219.25516139013,2720000,73958.91414874812,73958.91414874812,204719.9171903052,104,73958.91414874811,nan,0.0,10,10,593610300.0,-473500.94,73958.91414874811,0.0,0.6,-47.27267198712078,211.35173,-47.27267198712078,104,204719.9171903052,91219.25516139013
0.6,-34.534584,108449.35520867127,2744000,69986.2989007549,69986.2989007549,280128.04634485475,105,69986.29890075493,nan,0.0,10,10,589264060.0,-466971.84,69986.29890075493,0.0,0.6,-44.943380890268514,1249.0544,-44.943380890268514,105,280128.04634485475,108449.35520867127
0.6,-34.602837,119774.1105609577,2768000,121219.35040040061,121219.35040040061,276070.321685996,106,121219.35040040061,nan,0.0,10,10,590347000.0,-462599.16,121219.35040040061,0.0,0.6,-43.63624961059806,561.42633,-43.63624961059806,106,276070.321685996,119774.1105609577
0.4,-34.46371,89199.73729031498,2792000,61711.4706276651,61711.4706276651,274039.52996431076,107,61711.470627665076,nan,0.0,10,10,599369660.0,-466221.2,61711.470627665076,0.0,0.4,-47.01324653406045,364.29663,-47.01324653406045,107,274039.52996431076,89199.73729031498
0.7,-34.560555,119715.09637216051,2816000,121279.61326212541,121279.61326212541,286215.3920761186,108,121279.61326212541,nan,0.0,10,10,618611200.0,-471723.53,121279.61326212541,0.0,0.7,-52.76186786287242,386.48483,-52.76186786287242,108,286215.3920761186,119715.09637216051
0.6,-34.310345,108472.38200518295,2840000,124079.4015149052,124079.4015149052,251686.20923918203,109,124079.4015149052,nan,0.0,10,10,621845300.0,-473694.28,124079.4015149052,0.0,0.6,-52.77922669153538,254.24075,-52.77922669153538,109,251686.20923918203,108472.38200518295
0.7,-34.442936,97187.38929675946,2864000,98367.03359828776,98367.03359828776,249626.58462656877,110,98367.03359828776,nan,0.0,10,10,615799040.0,-471814.16,98367.03359828776,0.0,0.7,-42.34171904145895,253.8264,-42.34171904145895,110,249626.58462656877,97187.38929675946
0.3,-34.726166,77008.03773001926,2888000,39577.1146371755,39577.1146371755,212303.2473414398,111,39577.1146371755,nan,0.0,10,10,592744100.0,-416322.44,39577.1146371755,0.0,0.3,-68.34549440391656,614231.1,-68.34549440391656,111,212303.2473414398,77008.03773001926
0.4,-34.370792,110545.11016019937,2912000,83768.01069435182,83768.01069435182,265004.3325909599,112,83768.01069435182,nan,0.0,10,10,583613300.0,-422170.12,83768.01069435182,0.0,0.4,-44.6283533355435,139338.25,-44.6283533355435,112,265004.3325909599,110545.11016019937
0.1,-34.267673,56305.42471174648,2936000,18713.062573616415,18713.062573616415,187629.33141837578,113,18713.062573616407,nan,0.0,10,10,634089900.0,-458104.16,18713.062573616407,0.0,0.1,-76.83401595305627,1462.4392,-76.83401595305627,113,187629.33141837578,56305.42471174648
0.5,-34.513733,109987.81797096095,2960000,72536.26321238725,72536.26321238725,259519.63790505636,114,72536.26321238726,nan,0.0,10,10,594714700.0,-430504.4,72536.26321238726,0.0,0.5,-50.94413772604399,32088.273,-50.94413772604399,114,259519.63790505636,109987.81797096095
0.4,-34.37845,101655.29723110962,2984000,63348.464696099014,63348.464696099014,266379.11965074454,115,63348.46469609899,nan,0.0,10,10,651121800.0,-459118.5,63348.46469609899,0.0,0.4,-50.8558385738268,2833.7903,-50.8558385738268,115,266379.11965074454,101655.29723110962
0.4,-34.587982,72758.42704827683,3008000,48651.0601438227,48651.0601438227,227892.1678840269,116,48651.06014382272,nan,0.0,10,10,641000000.0,-452375.3,48651.06014382272,0.0,0.4,-49.22760560178041,10068.508,-49.22760560178041,116,227892.1678840269,72758.42704827683
0.6,-34.639072,105758.63830798038,3032000,85885.9688364445,85885.9688364445,281418.89028464974,117,85885.96883644446,nan,0.0,10,10,675568450.0,-454879.16,85885.96883644446,0.0,0.6,-50.59841121768187,9929.535,-50.59841121768187,117,281418.89028464974,105758.63830798038
0.7,-34.65564,100785.54302800712,3056000,114850.14625292746,114850.14625292746,253554.9046334592,118,114850.14625292749,nan,0.0,10,10,675722000.0,-457510.88,114850.14625292749,0.0,0.7,-42.3585418381716,333.85394,-42.3585418381716,118,253554.9046334592,100785.54302800712
0.4,-34.915344,55762.69805015145,3080000,32224.21950120906,32224.21950120906,171037.94901275766,119,32224.219501209067,nan,0.0,10,10,684320900.0,-459179.06,32224.219501209067,0.0,0.4,-47.3091693936582,283.22955,-47.3091693936582,119,171037.94901275766,55762.69805015145
0.4,-34.928192,97665.56519709648,3104000,54333.626286288214,54333.626286288214,284434.3082251691,120,54333.626286288214,nan,0.0,10,10,678968800.0,-457358.78,54333.626286288214,0.0,0.4,-48.51558547655121,201.45146,-48.51558547655121,120,284434.3082251691,97665.56519709648
0.5,-35.145874,67368.80286217999,3128000,56622.91913633225,56622.91913633225,210971.98994872824,121,56622.919136332246,nan,0.0,10,10,687451900.0,-458008.97,56622.919136332246,0.0,0.5,-48.58115678207147,309.05838,-48.58115678207147,121,210971.98994872824,67368.80286217999
0.4,-35.31529,96658.52949900186,3152000,55310.38358957367,55310.38358957367,267517.0283598426,122,55310.383589573634,nan,0.0,10,10,692515700.0,-460777.4,55310.383589573634,0.0,0.4,-48.45848460313874,219.09628,-48.45848460313874,122,267517.0283598426,96658.52949900186
0.5,-35.438465,95355.16405448859,3176000,54790.4871904223,54790.4871904223,261422.87225015595,123,54790.4871904223,nan,0.0,10,10,710929860.0,-463424.44,54790.4871904223,0.0,0.5,-52.86219502815273,198.11127,-52.86219502815273,123,261422.87225015595,95355.16405448859
0.7,-35.316566,111983.45927030312,3200000,142959.84053111047,142959.84053111047,269887.8142503216,124,142959.84053111044,nan,0.0,10,10,721735940.0,-467796.16,142959.84053111044,0.0,0.7,-41.71749867048816,194.62817,-41.71749867048816,124,269887.8142503216,111983.45927030312
0.5,-35.267162,89445.30776476051,3224000,69000.75764564789,69000.75764564789,241790.2101186578,125,69000.7576456479,nan,0.0,10,10,735741760.0,-465945.16,69000.7576456479,0.0,0.5,-50.59522049023944,223.81143,-50.59522049023944,125,241790.2101186578,89445.30776476051
0.5,-35.463688,83047.91877905419,3248000,56671.55177035414,56671.55177035414,245662.58981614944,126,56671.55177035419,nan,0.0,10,10,733292400.0,-463255.7,56671.55177035419,0.0,0.5,-45.6113711589295,182.06822,-45.6113711589295,126,245662.58981614944,83047.91877905419
0.7,-35.531696,98549.94782297523,3272000,76571.14684944652,76571.14684944652,279161.2799365071,127,76571.14684944657,nan,0.0,10,10,742092000.0,-463825.84,76571.14684944657,0.0,0.7,-48.92170301720939,227.5568,-48.92170301720939,127,279161.2799365071,98549.94782297523
0.5,-35.43035,121344.86444406914,3296000,111847.26515265783,111847.26515265783,285876.8934281445,128,111847.2651526578,nan,0.0,10,10,746606460.0,-462861.62,111847.2651526578,0.0,0.5,-49.52567750507976,224.399,-49.52567750507976,128,285876.8934281445,121344.86444406914
0.5,-35.47631,90164.05758719561,3320000,68685.95481147022,68685.95481147022,250604.7213764031,129,68685.95481147022,nan,0.0,10,10,753326700.0,-464017.94,68685.95481147022,0.0,0.5,-52.05827493199023,239.76141,-52.05827493199023,129,250604.7213764031,90164.05758719561
0.5,-35.54407,88796.39792321237,3344000,58111.75974644804,58111.75974644804,241863.29953345985,130,58111.759746448035,nan,0.0,10,10,763655040.0,-465605.7,58111.759746448035,0.0,0.5,-66.07483357193975,202.27982,-66.07483357193975,130,241863.29953345985,88796.39792321237
0.6,-35.43642,85007.55761817144,3368000,55797.94702769087,55797.94702769087,216338.00083521087,131,55797.94702769086,nan,0.0,10,10,759090940.0,-461004.03,55797.94702769086,0.0,0.6,-47.736711392569084,224.74464,-47.736711392569084,131,216338.00083521087,85007.55761817144
0.9,-35.661324,114248.12612771383,3392000,151991.13318962415,151991.13318962415,295964.70778449986,132,151991.13318962406,nan,0.0,10,10,769123840.0,-462824.38,151991.13318962406,0.0,0.9,-32.33647379915389,559.16693,-32.33647379915389,132,295964.70778449986,114248.12612771383
0.4,-35.733322,89812.7861724492,3416000,45133.43567827916,45133.43567827916,238141.9893960984,133,45133.43567827917,nan,0.0,10,10,758509440.0,-455583.5,45133.43567827917,0.0,0.4,-46.691491517806035,232.63483,-46.691491517806035,133,238141.9893960984,89812.7861724492
0.7,-35.79743,93794.81887643678,3440000,117991.29474626385,117991.29474626385,273984.2993679268,134,117991.29474626381,nan,0.0,10,10,717811460.0,-420723.47,117991.29474626381,0.0,0.7,-57.767568912077714,32526.184,-57.767568912077714,134,273984.2993679268,93794.81887643678
0.3,-35.888718,72535.93720312389,3464000,39530.85301741273,39530.85301741273,225398.26446413703,135,39530.85301741272,nan,0.0,10,10,717305150.0,-412260.03,39530.85301741272,0.0,0.3,-60.19906611431236,31459.457,-60.19906611431236,135,225398.26446413703,72535.93720312389
0.4,-35.93217,52180.01503690301,3488000,37579.54042895568,37579.54042895568,139271.60795000734,136,37579.540428955646,nan,0.0,10,10,716251900.0,-401917.44,37579.540428955646,0.0,0.4,-48.003820041287604,28892.203,-48.003820041287604,136,139271.60795000734,52180.01503690301
0.5,-35.640835,56806.14317686585,3512000,35292.377153145855,35292.377153145855,183250.61070967643,137,35292.377153145855,nan,0.0,10,10,753548200.0,-428020.16,35292.377153145855,0.0,0.5,-54.55648497380176,3259.1194,-54.55648497380176,137,183250.61070967643,56806.14317686585
0.5,-35.718002,80891.44593154927,3536000,41743.56876017726,41743.56876017726,224377.6432306883,138,41743.56876017726,nan,0.0,10,10,774866500.0,-431602.75,41743.56876017726,0.0,0.5,-48.17293069437097,28201.408,-48.17293069437097,138,224377.6432306883,80891.44593154927
0.2,-35.817226,28934.44612513905,3560000,13142.465453914585,13142.465453914585,92501.68504366564,139,13142.465453914585,nan,0.0,10,10,813460350.0,-451097.4,13142.465453914585,0.0,0.2,-51.98005797242988,364.24234,-51.98005797242988,139,92501.68504366564,28934.44612513905
0.4,-36.047367,50975.57920121119,3584000,33881.037381146016,33881.037381146016,152305.38522996657,140,33881.03738114601,nan,0.0,10,10,817662000.0,-449622.62,33881.03738114601,0.0,0.4,-49.594553980815185,423.98367,-49.594553980815185,140,152305.38522996657,50975.57920121119
0.7,-36.13708,106217.7863595888,3608000,126101.93466589449,126101.93466589449,249152.84931562736,141,126101.93466589446,nan,0.0,10,10,816161340.0,-454010.38,126101.93466589446,0.0,0.7,-54.781551203704666,168.39572,-54.781551203704666,141,249152.84931562736,106217.7863595888
0.6,-36.09164,84972.04781416406,3632000,51481.98359345261,51481.98359345261,262569.05248183967,142,51481.98359345261,nan,0.0,10,10,812662100.0,-448814.47,51481.98359345261,0.0,0.6,-42.0198160763703,528.3395,-42.0198160763703,142,262569.05248183967,84972.04781416406
0.8,-36.19824,107072.60685699982,3656000,88430.02062549922,88430.02062549922,265908.5625837994,143,88430.02062549922,nan,0.0,10,10,819584450.0,-450095.28,88430.02062549922,0.0,0.8,-48.72896575555169,163.37637,-48.72896575555169,143,265908.5625837994,107072.60685699982
0.4,-36.242813,106750.8573026648,3680000,69595.88961913338,69595.88961913338,253530.11016918015,144,69595.88961913339,nan,0.0,10,10,811051970.0,-449280.72,69595.88961913339,0.0,0.4,-47.12866891580806,483.1465,-47.12866891580806,144,253530.11016918015,106750.8573026648
0.3,-36.07422,14569.897662840342,3704000,5023.76327174329,5023.76327174329,48701.74211284271,145,5023.763271743284,nan,0.0,10,10,811907300.0,-449692.47,5023.763271743284,0.0,0.3,-49.24566077724078,203.07788,-49.24566077724078,145,48701.74211284271,14569.897662840342
0.7,-36.123123,78491.8776993272,3728000,103001.44985214686,103001.44985214686,245438.18129894484,146,103001.44985214686,nan,0.0,10,10,826694140.0,-452937.03,103001.44985214686,0.0,0.7,-42.76195394489387,2203.8806,-42.76195394489387,146,245438.18129894484,78491.8776993272
0.4,-35.903866,71667.7926339175,3752000,49254.18545312146,49254.18545312146,197352.43106562793,147,49254.18545312147,nan,0.0,10,10,829762100.0,-452657.28,49254.18545312147,0.0,0.4,-47.20537096838062,216.61497,-47.20537096838062,147,197352.43106562793,71667.7926339175
0.5,-36.10564,86472.39326820517,3776000,68849.64893886732,68849.64893886732,263885.9739036738,148,68849.64893886729,nan,0.0,10,10,833195700.0,-451354.44,68849.64893886729,0.0,0.5,-52.09335679002761,186.4736,-52.09335679002761,148,263885.9739036738,86472.39326820517
0.5,-35.941837,77911.61493709231,3800000,45160.87631643824,45160.87631643824,245131.70900242476,149,45160.87631643823,nan,0.0,10,10,844455000.0,-448807.66,45160.87631643823,0.0,0.5,-50.49532351154996,502.28287,-50.49532351154996,149,245131.70900242476,77911.61493709231
0.6,-35.865486,73134.13148764761,3824000,41203.11683666403,41203.11683666403,218166.07792116905,150,41203.116836664034,nan,0.0,10,10,847215200.0,-449560.3,41203.116836664034,0.0,0.6,-60.14346815090647,362.949,-60.14346815090647,150,218166.07792116905,73134.13148764761
0.5,-35.854618,116110.72154120525,3848000,92661.5763277921,92661.5763277921,282152.4635605873,151,92661.57632779206,nan,0.0,10,10,856611650.0,-448870.06,92661.57632779206,0.0,0.5,-53.61960130615805,291.96973,-53.61960130615805,151,282152.4635605873,116110.72154120525
0.6,-35.71965,106301.31410301756,3872000,80273.42866095014,80273.42866095014,282032.4126684278,152,80273.42866095014,nan,0.0,10,10,869034900.0,-450424.06,80273.42866095014,0.0,0.6,-45.94576630261353,233.1066,-45.94576630261353,152,282032.4126684278,106301.31410301756
0.5,-35.84024,116284.35531247736,3896000,102789.902533717,102789.902533717,263785.77650480013,153,102789.90253371699,nan,0.0,10,10,876262900.0,-449999.94,102789.90253371699,0.0,0.5,-44.054143064051566,178.4597,-44.054143064051566,153,263785.77650480013,116284.35531247736
0.7,-36.02874,109373.52091858948,3920000,117568.89615859224,117568.89615859224,271911.7893321264,154,117568.89615859222,nan,0.0,10,10,871569340.0,-445981.7,117568.89615859222,0.0,0.7,-43.26745640031121,189.61877,-43.26745640031121,154,271911.7893321264,109373.52091858948
0.6,-35.903915,91552.66287136904,3944000,59380.52842913692,59380.52842913692,236547.30025672185,155,59380.528429136946,nan,0.0,10,10,878844160.0,-448327.28,59380.528429136946,0.0,0.6,-54.608848020765926,320.97717,-54.608848020765926,155,236547.30025672185,91552.66287136904
0.7,-36.1611,110279.57191632867,3968000,94373.22204658738,94373.22204658738,261849.91980422725,156,94373.22204658738,nan,0.0,10,10,899056640.0,-451153.47,94373.22204658738,0.0,0.7,-47.440778211021225,281.88385,-47.440778211021225,156,261849.91980422725,110279.57191632867
0.5,-36.05401,128448.98405992943,3992000,108781.22223649295,108781.22223649295,283568.66063788,157,108781.22223649298,nan,0.0,10,10,900474500.0,-446393.7,108781.22223649298,0.0,0.5,-46.956333421246356,350.76346,-46.956333421246356,157,283568.66063788,128448.98405992943
0.3,-36.139038,101632.78363094472,4016000,64757.15785019829,64757.15785019829,274388.9299164692,158,64757.15785019827,nan,0.0,10,10,898873600.0,-444673.6,64757.15785019827,0.0,0.3,-50.93799436542645,319.14,-50.93799436542645,158,274388.9299164692,101632.78363094472
0.6,-36.016922,92311.47255720923,4040000,68782.55322941518,68782.55322941518,247158.06940536448,159,68782.55322941518,nan,0.0,10,10,916823550.0,-448815.78,68782.55322941518,0.0,0.6,-45.80495944555046,467.9626,-45.80495944555046,159,247158.06940536448,92311.47255720923
0.5,-36.165436,106874.25487147624,4064000,86497.44854899183,86497.44854899183,254609.90028919798,160,86497.44854899179,nan,0.0,10,10,925722400.0,-449936.75,86497.44854899179,0.0,0.5,-47.51304265059829,476.8704,-47.51304265059829,160,254609.90028919798,106874.25487147624
0.2,-36.04843,69807.24137138421,4088000,23230.84840790538,23230.84840790538,232652.57157789357,161,23230.848407905396,nan,0.0,10,10,936896450.0,-449398.28,23230.848407905396,0.0,0.2,-48.45424740693756,396.7647,-48.45424740693756,161,232652.57157789357,69807.24137138421
0.3,-36.164436,92291.35371551618,4112000,50785.035403802125,50785.035403802125,287747.5567319788,162,50785.03540380214,nan,0.0,10,10,928424060.0,-445202.06,50785.03540380214,0.0,0.3,-45.90833653954904,412.20755,-45.90833653954904,162,287747.5567319788,92291.35371551618
0.6,-36.14132,102577.28098733106,4136000,90509.36480477723,90509.36480477723,251226.21989419573,163,90509.36480477724,nan,0.0,10,10,945954500.0,-447808.78,90509.36480477724,0.0,0.6,-52.762368139962994,493.92957,-52.762368139962994,163,251226.21989419573,102577.28098733106
0.5,-35.96242,107805.36260318334,4160000,57155.03618985453,57155.03618985453,307394.83391645737,164,57155.03618985455,nan,0.0,10,10,945713860.0,-454215.1,57155.03618985455,0.0,0.5,-45.61658094382322,328.66745,-45.61658094382322,164,307394.83391645737,107805.36260318334
0.5,-35.97488,99849.49266696618,4184000,69157.85880513763,69157.85880513763,250168.7400997462,165,69157.85880513766,nan,0.0,10,10,946726300.0,-451796.62,69157.85880513766,0.0,0.5,-48.3600160948577,300.4438,-48.3600160948577,165,250168.7400997462,99849.49266696618
0.6,-36.078014,96041.7526789252,4208000,66067.09080146185,66067.09080146185,263212.1602283266,166,66067.09080146186,nan,0.0,10,10,942590000.0,-451440.12,66067.09080146186,0.0,0.6,-42.304611223543894,272.324,-42.304611223543894,166,263212.1602283266,96041.7526789252
0.5,-36.111164,90692.69158970704,4232000,71530.63145492792,71530.63145492792,202973.04288014458,167,71530.63145492795,nan,0.0,10,10,929529660.0,-448458.97,71530.63145492795,0.0,0.5,-48.003036307102946,427.03354,-48.003036307102946,167,202973.04288014458,90692.69158970704
0.6,-36.02779,82765.71941413243,4256000,60950.00245583254,60950.00245583254,252307.8233645997,168,60950.002455832575,nan,0.0,10,10,953642000.0,-450307.78,60950.002455832575,0.0,0.6,-54.37666631037345,359.02426,-54.37666631037345,168,252307.8233645997,82765.71941413243
0.2,-36.071445,46805.4807879113,4280000,22360.25489344482,22360.25489344482,142078.18394331023,169,22360.254893444806,nan,0.0,10,10,941054460.0,-450772.03,22360.254893444806,0.0,0.2,-82.89429359475851,353.19485,-82.89429359475851,169,142078.18394331023,46805.4807879113
0.3,-35.86278,103843.25036814684,4304000,66377.8945201938,66377.8945201938,271985.6876470093,170,66377.89452019382,nan,0.0,10,10,960409860.0,-451553.97,66377.89452019382,0.0,0.3,-46.144517457030915,267.37393,-46.144517457030915,170,271985.6876470093,103843.25036814684
0.3,-35.741524,92951.73366496949,4328000,43510.51014071725,43510.51014071725,290263.62226436706,171,43510.51014071722,nan,0.0,10,10,966043140.0,-452681.38,43510.51014071722,0.0,0.3,-48.65866133568777,384.76266,-48.65866133568777,171,290263.62226436706,92951.73366496949
0.5,-36.021683,103808.49082919995,4352000,57390.45947714902,57390.45947714902,272008.04936479207,172,57390.45947714903,nan,0.0,10,10,955710460.0,-447299.72,57390.45947714903,0.0,0.5,-44.331931713733645,798.7835,-44.331931713733645,172,272008.04936479207,103808.49082919995
0.5,-36.07915,104617.50271617534,4376000,76261.54271547755,76261.54271547755,282160.20198666747,173,76261.54271547752,nan,0.0,10,10,959822700.0,-446592.72,76261.54271547752,0.0,0.5,-46.48452181770842,412.92044,-46.48452181770842,173,282160.20198666747,104617.50271617534
0.5,-36.226513,97585.90668521161,4400000,54180.84454409764,54180.84454409764,266359.73451488436,174,54180.84454409763,nan,0.0,10,10,942966400.0,-441745.47,54180.84454409763,0.0,0.5,-43.925846313544916,428.12366,-43.925846313544916,174,266359.73451488436,97585.90668521161
0.5,-36.111134,91310.79349521047,4424000,64994.81614555999,64994.81614555999,235470.49114174055,175,64994.81614555999,nan,0.0,10,10,943443500.0,-443715.38,64994.81614555999,0.0,0.5,-50.922982205753954,385.2691,-50.922982205753954,175,235470.49114174055,91310.79349521047
0.5,-36.260136,131398.31984019672,4448000,130988.26780852342,130988.26780852342,278106.83843449486,176,130988.26780852347,nan,0.0,10,10,976521800.0,-427527.88,130988.26780852347,0.0,0.5,-54.674252268748596,69530.6,-54.674252268748596,176,278106.83843449486,131398.31984019672
0.4,-36.312206,119921.3980395995,4472000,78414.06778502956,78414.06778502956,271482.37032661,177,78414.06778502956,nan,0.0,10,10,896411100.0,-405900.56,78414.06778502956,0.0,0.4,-49.7429272625505,3909.921,-49.7429272625505,177,271482.37032661,119921.3980395995
0.8,-36.30027,114849.6076890601,4496000,146541.46755554163,146541.46755554163,285989.8080726064,178,146541.4675555416,nan,0.0,10,10,916733100.0,-418802.56,146541.4675555416,0.0,0.8,-41.75456195415269,615.244,-41.75456195415269,178,285989.8080726064,114849.6076890601
0.5,-36.193695,105703.68127114882,4520000,75477.29405836662,75477.29405836662,267942.51018883917,179,75477.29405836658,nan,0.0,10,10,923956300.0,-425576.8,75477.29405836658,0.0,0.5,-47.65500555962974,3458.2246,-47.65500555962974,179,267942.51018883917,105703.68127114882
0.5,-36.292164,116364.44257035779,4544000,85275.0251061678,85275.0251061678,272104.1234786088,180,85275.02510616781,nan,0.0,10,10,932888700.0,-432885.16,85275.02510616781,0.0,0.5,-47.9560415310349,272.47693,-47.9560415310349,180,272104.1234786088,116364.44257035779
0.6,-36.267944,101125.85118461143,4568000,88696.6996090238,88696.6996090238,283934.92683894304,181,88696.69960902382,nan,0.0,10,10,952086700.0,-437666.16,88696.69960902382,0.0,0.6,-52.190823767648475,330.3532,-52.190823767648475,181,283934.92683894304,101125.85118461143
0.4,-36.368435,91383.0247733248,4592000,49140.04105813722,49140.04105813722,294253.72480947414,182,49140.041058137205,nan,0.0,10,10,955784900.0,-437569.66,49140.041058137205,0.0,0.4,-46.7248488711481,271.12524,-46.7248488711481,182,294253.72480947414,91383.0247733248
0.4,-36.269814,111807.61644913231,4616000,84333.77423628583,84333.77423628583,292164.9584364283,183,84333.77423628583,nan,0.0,10,10,971944500.0,-441412.47,84333.77423628583,0.0,0.4,-54.74412029822048,277.38907,-54.74412029822048,183,292164.9584364283,111807.61644913231
0.6,-36.279823,89179.4116200554,4640000,76766.82530303944,76766.82530303944,272629.69538732804,184,76766.8253030394,nan,0.0,10,10,968653900.0,-438812.94,76766.8253030394,0.0,0.6,-53.969049457010705,287.2429,-53.969049457010705,184,272629.69538732804,89179.4116200554
0.6,-36.319077,106577.89271442013,4664000,111590.6126265808,111590.6126265808,280131.47380318935,185,111590.6126265808,nan,0.0,10,10,974524300.0,-440673.47,111590.6126265808,0.0,0.6,-48.46418899159389,336.42276,-48.46418899159389,185,280131.47380318935,106577.89271442013
0.5,-36.428802,101191.34984806353,4688000,67688.54060625585,67688.54060625585,261834.34099095716,186,67688.54060625585,nan,0.0,10,10,989972700.0,-441433.6,67688.54060625585,0.0,0.5,-47.81463224394824,250.60234,-47.81463224394824,186,261834.34099095716,101191.34984806353
0.6,-36.235218,109170.0313521114,4712000,106465.57429305787,106465.57429305787,298402.87135698245,187,106465.57429305786,nan,0.0,10,10,990225100.0,-438634.56,106465.57429305786,0.0,0.6,-46.24582278864228,267.4029,-46.24582278864228,187,298402.87135698245,109170.0313521114
0.6,-36.458084,99135.34719292971,4736000,100054.96797005054,100054.96797005054,236917.9204280782,188,100054.96797005055,nan,0.0,10,10,979046100.0,-436274.94,100054.96797005055,0.0,0.6,-61.25185483658866,244.38765,-61.25185483658866,188,236917.9204280782,99135.34719292971
0.7,-36.50044,126152.35229472774,4760000,144810.05932377282,144810.05932377282,292786.41613748035,189,144810.05932377282,nan,0.0,10,10,998477500.0,-441021.28,144810.05932377282,0.0,0.7,-42.22981690364962,820.4949,-42.22981690364962,189,292786.41613748035,126152.35229472774
0.8,-36.650196,109639.49959904897,4784000,151679.28428907614,151679.28428907614,287943.49635649234,190,151679.28428907614,nan,0.0,10,10,1009025400.0,-438340.25,151679.28428907614,0.0,0.8,-42.0019126396358,627.47644,-42.0019126396358,190,287943.49635649234,109639.49959904897
0.4,-36.62035,72552.95310434859,4808000,32237.16335294548,32237.16335294548,235397.21739318193,191,32237.163352945463,nan,0.0,10,10,1012841000.0,-441623.44,32237.163352945463,0.0,0.4,-53.924911786346826,292.9275,-53.924911786346826,191,235397.21739318193,72552.95310434859
0.5,-36.59351,76791.14807938736,4832000,42514.825130980826,42514.825130980826,261354.20283573025,192,42514.825130980826,nan,0.0,10,10,1007322300.0,-442089.66,42514.825130980826,0.0,0.5,-44.654549338978775,392.59396,-44.654549338978775,192,261354.20283573025,76791.14807938736
0.5,-36.48309,81749.75573313581,4856000,53134.33223238378,53134.33223238378,209771.6220765222,193,53134.33223238378,nan,0.0,10,10,1022861500.0,-445315.47,53134.33223238378,0.0,0.5,-43.8592945930365,341.43,-43.8592945930365,193,209771.6220765222,81749.75573313581
