MetaTest/push-wall-v1/NumTrajs,MetaTest/push-wall-v1/AverageReturn,MetaTest/push-wall-v1/TerminationRate,MetaTrain/Average/AlphaLoss,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/push-wall-v1/StdReturn,MetaTest/push-wall-v1/MaxReturn,MetaTest/Average/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/push-wall-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/push-wall-v1/MinReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/NumTrajs,MetaTrain/Average/PolicyLoss,MetaTest/push-wall-v1/SuccessRate,MetaTest/push-wall-v1/AverageDiscountedReturn,MetaTrain/Average/Alpha
10,38305.48748553136,0.0,-18.956802,46905.79793907439,0.0,46905.79793907439,126251.36044765015,0.3,111806170.0,38305.48748553136,95,126251.36044765015,2504000,95,38305.487485531354,-56.83358620483425,-56.83358620483425,18.048418,10,-129888.0,0.3,38305.487485531354,nan
10,39785.03039733245,0.0,-18.70639,67389.99526867701,0.0,67389.99526867701,215008.10370341735,0.5,122144910.0,39785.03039733245,96,215008.10370341735,2528000,96,39785.03039733243,-93.51959146484074,-93.51959146484074,17.95859,10,-141285.25,0.5,39785.03039733243,nan
10,27296.83774809101,0.0,-18.913996,56132.40662318996,0.0,56132.40662318996,174892.6150922818,0.2,128280370.0,27296.83774809101,97,174892.6150922818,2552000,97,27296.83774809102,-331.8386132751793,-331.8386132751793,16.932384,10,-148617.03,0.2,27296.83774809102,nan
10,47548.59077507544,0.0,-19.281605,70007.83874602325,0.0,70007.83874602325,208243.34337936653,0.5,127474776.0,47548.59077507544,98,208243.34337936653,2576000,98,47548.59077507544,-215.56591526137495,-215.56591526137495,18.114885,10,-149653.8,0.5,47548.59077507544,nan
10,20485.865600939625,0.0,-19.434227,34053.146218167465,0.0,34053.146218167465,88077.91224680802,0.2,131058440.0,20485.865600939625,99,88077.91224680802,2600000,99,20485.86560093962,-98.60139495927136,-98.60139495927136,19.394434,10,-150532.66,0.2,20485.86560093962,nan
10,26360.440697327234,0.0,-19.683641,45835.54434006067,0.0,45835.54434006067,135639.83666246908,0.4,138141380.0,26360.440697327234,100,135639.83666246908,2624000,100,26360.440697327245,-121.76054767805348,-121.76054767805348,21.26387,10,-157037.44,0.4,26360.440697327245,nan
10,40413.99875334826,0.0,-20.154495,63415.378575070994,0.0,63415.378575070994,162073.83365948446,0.2,143800400.0,40413.99875334826,101,162073.83365948446,2648000,101,40413.99875334825,-115.56872445037826,-115.56872445037826,16.258171,10,-164666.78,0.2,40413.99875334825,nan
10,28950.562539603823,0.0,-20.441921,51779.652643948284,0.0,51779.652643948284,173923.37003398602,0.3,142075620.0,28950.562539603823,102,173923.37003398602,2672000,102,28950.562539603812,-107.2488327740067,-107.2488327740067,20.17054,10,-164089.22,0.3,28950.562539603812,nan
10,37241.23366264135,0.0,-20.77752,48421.07103525394,0.0,48421.07103525394,134231.98360397844,0.2,150200910.0,37241.23366264135,103,134231.98360397844,2696000,103,37241.23366264136,-121.01907478135787,-121.01907478135787,19.4956,10,-172031.58,0.2,37241.23366264136,nan
10,51599.83264023634,0.0,-21.17227,93558.44122625273,0.0,93558.44122625273,246614.6486694057,0.2,152557810.0,51599.83264023634,104,246614.6486694057,2720000,104,51599.83264023636,-17.96423611007909,-17.96423611007909,18.448614,10,-175034.45,0.2,51599.83264023636,nan
10,74159.46105077982,0.0,-21.273464,99382.52743733524,0.0,99382.52743733524,232523.60409429806,0.6,156357460.0,74159.46105077982,105,232523.60409429806,2744000,105,74159.46105077982,-88.02170989655781,-88.02170989655781,16.617067,10,-183856.45,0.6,74159.46105077982,nan
10,21086.849533830875,0.0,-21.735842,41835.55818392721,0.0,41835.55818392721,140681.76867132846,0.2,160744960.0,21086.849533830875,106,140681.76867132846,2768000,106,21086.849533830882,-65.40345435273201,-65.40345435273201,21.937752,10,-181816.7,0.2,21086.849533830882,nan
10,35557.92095872307,0.0,-21.634596,54372.1811343845,0.0,54372.1811343845,160807.59315891354,0.4,166407550.0,35557.92095872307,107,160807.59315891354,2792000,107,35557.920958723065,-88.99697019077657,-88.99697019077657,55.250954,10,-185363.11,0.4,35557.920958723065,nan
10,65978.77051290876,0.0,-21.587294,87311.63270475907,0.0,87311.63270475907,243983.45662989246,0.4,177439730.0,65978.77051290876,108,243983.45662989246,2816000,108,65978.77051290878,-52.677956949761445,-52.677956949761445,12.631414,10,-197129.86,0.4,65978.77051290878,nan
10,56034.77785292405,0.0,-21.83156,64393.030557878024,0.0,64393.030557878024,174289.1602646317,0.5,181526340.0,56034.77785292405,109,174289.1602646317,2840000,109,56034.77785292406,-15.802187813404535,-15.802187813404535,12.457769,10,-201298.81,0.5,56034.77785292406,nan
10,75159.86847397218,0.0,-21.705156,96039.34340482832,0.0,96039.34340482832,319264.43999273865,0.6,185347700.0,75159.86847397218,110,319264.43999273865,2864000,110,75159.8684739722,-114.69684980675206,-114.69684980675206,13.855059,10,-201528.45,0.6,75159.8684739722,nan
10,88020.38019498055,0.0,-21.871645,69381.6594222103,0.0,69381.6594222103,186880.72660348177,0.6,188984530.0,88020.38019498055,111,186880.72660348177,2888000,111,88020.3801949805,-35.34213007422467,-35.34213007422467,17.699438,10,-201208.66,0.6,88020.3801949805,nan
10,26715.352334817704,0.0,-21.688007,47031.75490464258,0.0,47031.75490464258,141380.89384936655,0.2,187398000.0,26715.352334817704,112,141380.89384936655,2912000,112,26715.35233481772,-98.08281794974776,-98.08281794974776,30.74725,10,-197467.42,0.2,26715.35233481772,nan
10,42453.289539590725,0.0,-22.087875,81533.46118585329,0.0,81533.46118585329,274422.13593446737,0.3,190819660.0,42453.289539590725,113,274422.13593446737,2936000,113,42453.28953959072,-35.009881591705316,-35.009881591705316,14.606924,10,-195710.11,0.3,42453.28953959072,nan
10,87854.04444188313,0.0,-22.584892,86471.39112493076,0.0,86471.39112493076,287404.27889343305,0.4,319221980.0,87854.04444188313,114,287404.27889343305,2960000,114,87854.04444188313,3851.6124670898275,3851.6124670898275,477.43393,10,-190479.48,0.4,87854.04444188313,nan
10,45701.45557052303,0.0,-22.473705,68605.47186142103,0.0,68605.47186142103,206121.42206927142,0.3,521662750.0,45701.45557052303,115,206121.42206927142,2984000,115,45701.45557052305,-26.34632085170579,-26.34632085170579,2155.9885,10,-202589.42,0.3,45701.45557052305,nan
10,35652.9976040313,0.0,-22.601484,66705.92193377964,0.0,66705.92193377964,195099.62841891937,0.3,195245220.0,35652.9976040313,116,195099.62841891937,3008000,116,35652.9976040313,-101.12821814157505,-101.12821814157505,1457.8364,10,-193490.06,0.3,35652.9976040313,nan
10,47620.4446720199,0.0,-22.689157,70813.77726846284,0.0,70813.77726846284,200479.91353507576,0.3,175057570.0,47620.4446720199,117,200479.91353507576,3032000,117,47620.44467201989,-49.21256112102669,-49.21256112102669,515.8786,10,-130109.51,0.3,47620.44467201989,nan
10,-112.83514973066492,0.0,-28.18909,9.98419744519481,0.0,9.98419744519481,-85.72431296459723,0.0,5471447000.0,-112.83514973066492,118,-85.72431296459723,3056000,118,-112.835149730665,-121.60408225967318,-121.60408225967318,29058.285,10,173180.84,0.0,-112.835149730665,nan
10,-55.42254165216379,0.0,-30.430676,9.11087981412572,0.0,9.11087981412572,-35.1121815060459,0.0,285775650.0,-55.42254165216379,119,-35.1121815060459,3080000,119,-55.42254165216379,-68.14263847334897,-68.14263847334897,47848.414,10,197067.2,0.0,-55.42254165216379,nan
10,-90.91110717630434,0.0,-20.104523,3.4361363473734414,0.0,3.4361363473734414,-86.83615777504892,0.0,569578700.0,-90.91110717630434,120,-86.83615777504892,3104000,120,-90.91110717630431,-98.91375161820983,-98.91375161820983,23022.512,10,78448.34,0.0,-90.91110717630431,nan
10,-46.51037575397138,0.0,-26.679571,27.453023243201297,0.0,27.453023243201297,16.085910190435058,0.0,2577264600.0,-46.51037575397138,121,16.085910190435058,3128000,121,-46.51037575397136,-100.72969697499404,-100.72969697499404,4587.144,10,247960.27,0.0,-46.51037575397136,nan
10,16946.838360853908,0.0,-15.894816,36158.51208463256,0.0,36158.51208463256,121223.66561492888,0.3,25216428.0,16946.838360853908,122,121223.66561492888,3152000,122,16946.83836085391,-76.29998514943364,-76.29998514943364,1753.5048,10,50406.098,0.3,16946.83836085391,nan
10,69935.78770274788,0.0,-19.459154,68527.93084109593,0.0,68527.93084109593,201134.10371811167,0.5,75253920.0,69935.78770274788,123,201134.10371811167,3176000,123,69935.7877027479,-57.81699167264529,-57.81699167264529,725.88776,10,-49473.598,0.5,69935.7877027479,nan
10,34740.39408649551,0.0,-18.893023,44136.13597523223,0.0,44136.13597523223,122948.94791463204,0.3,118450830.0,34740.39408649551,124,122948.94791463204,3200000,124,34740.39408649551,-46.282858184447655,-46.282858184447655,229.50975,10,-88546.16,0.3,34740.39408649551,nan
10,29863.432124604304,0.0,-19.91145,39139.795225390895,0.0,39139.795225390895,123960.85258008863,0.3,134450770.0,29863.432124604304,125,123960.85258008863,3224000,125,29863.432124604304,-112.95168200404386,-112.95168200404386,521.08264,10,-99810.27,0.3,29863.432124604304,nan
10,70591.41926400829,0.0,-20.634476,59772.69286951746,0.0,59772.69286951746,166356.9876706714,0.3,157820420.0,70591.41926400829,126,166356.9876706714,3248000,126,70591.41926400832,31.14953050481737,31.14953050481737,1033.9344,10,-132804.88,0.3,70591.41926400832,nan
10,2413.0187127983586,0.0,-21.97619,7156.939656837707,0.0,7156.939656837707,23867.144041766875,0.0,185138430.0,2413.0187127983586,127,23867.144041766875,3272000,127,2413.018712798358,-109.51672179823463,-109.51672179823463,1623.7896,10,-85353.54,0.0,2413.018712798358,nan
10,38916.65127203873,0.0,-20.978758,58228.69180806126,0.0,58228.69180806126,175139.35193823252,0.3,174873280.0,38916.65127203873,128,175139.35193823252,3296000,128,38916.65127203871,-101.51416416448053,-101.51416416448053,125.966896,10,-115763.13,0.3,38916.65127203871,nan
10,29400.528710899962,0.0,-21.594608,32255.284288226325,0.0,32255.284288226325,90032.95967609453,0.3,177539330.0,29400.528710899962,129,90032.95967609453,3320000,129,29400.52871089995,-31.135176323838994,-31.135176323838994,11.731104,10,-172676.31,0.3,29400.52871089995,nan
10,77940.50155804509,0.0,-22.102713,72929.83991699493,0.0,72929.83991699493,224698.5673630352,0.6,194004670.0,77940.50155804509,130,224698.5673630352,3344000,130,77940.50155804509,-138.076191233888,-138.076191233888,9.2662525,10,-189120.95,0.6,77940.50155804509,nan
10,103598.33930447121,0.0,-21.911858,75713.69434772304,0.0,75713.69434772304,226538.75138659857,0.8,210502350.0,103598.33930447121,131,226538.75138659857,3368000,131,103598.33930447121,-93.8770979922649,-93.8770979922649,9.818981,10,-202716.06,0.8,103598.33930447121,nan
10,82261.60392723877,0.0,-21.859192,84485.4158703311,0.0,84485.4158703311,216258.4309500368,0.6,220044400.0,82261.60392723877,132,216258.4309500368,3392000,132,82261.60392723876,-39.64422273757977,-39.64422273757977,8.621211,10,-217022.8,0.6,82261.60392723876,nan
10,110114.56037844504,0.0,-22.416248,52017.966265405084,0.0,52017.966265405084,183110.85553172225,0.5,232633950.0,110114.56037844504,133,183110.85553172225,3416000,133,110114.56037844508,22454.516458879592,22454.516458879592,8.903768,10,-225946.11,0.5,110114.56037844508,nan
10,90243.27365688483,0.0,-23.101036,56916.64227306903,0.0,56916.64227306903,222799.0959206126,0.6,243105170.0,90243.27365688483,134,222799.0959206126,3440000,134,90243.27365688488,18641.126368137797,18641.126368137797,9.48216,10,-239028.28,0.6,90243.27365688488,nan
10,89609.04422728012,0.0,-23.971512,55309.197868826486,0.0,55309.197868826486,177490.69006783556,0.5,249603140.0,89609.04422728012,135,177490.69006783556,3464000,135,89609.04422728012,6997.941657702725,6997.941657702725,9.842937,10,-246480.03,0.5,89609.04422728012,nan
10,106120.56238693341,0.0,-24.221952,88695.89545782494,0.0,88695.89545782494,268912.350368795,0.7,260108860.0,106120.56238693341,136,268912.350368795,3488000,136,106120.56238693344,4654.339949153323,4654.339949153323,9.540484,10,-259540.42,0.7,106120.56238693344,nan
10,95367.69657640667,0.0,-24.481117,98596.54443326627,0.0,98596.54443326627,240407.93773886794,0.6,266359630.0,95367.69657640667,137,240407.93773886794,3512000,137,95367.69657640667,-178.1925555278062,-178.1925555278062,11.887865,10,-259786.14,0.6,95367.69657640667,nan
10,73733.19896200688,0.0,-24.538107,81452.4008576388,0.0,81452.4008576388,266932.7073892025,0.3,269293760.0,73733.19896200688,138,266932.7073892025,3536000,138,73733.19896200685,489.60386084270067,489.60386084270067,10.578862,10,-268715.97,0.3,73733.19896200685,nan
10,71417.48951950978,0.0,-24.541014,63161.847179282995,0.0,63161.847179282995,173830.1639742624,0.7,277615550.0,71417.48951950978,139,173830.1639742624,3560000,139,71417.48951950976,-25.60404927126144,-25.60404927126144,10.386023,10,-273249.22,0.7,71417.48951950976,nan
10,94703.88535081888,0.0,-24.709257,76930.36147618614,0.0,76930.36147618614,243574.90358189048,0.7,278631170.0,94703.88535081888,140,243574.90358189048,3584000,140,94703.88535081888,231.46350323090022,231.46350323090022,14.004878,10,-280365.5,0.7,94703.88535081888,nan
10,78315.9444537279,0.0,-24.521963,70035.84958287315,0.0,70035.84958287315,183419.56441713095,0.4,284013600.0,78315.9444537279,141,183419.56441713095,3608000,141,78315.94445372792,77.1738531075385,77.1738531075385,10.202154,10,-290794.44,0.4,78315.94445372792,nan
10,28320.199881648703,0.0,-24.505919,36043.70051556396,0.0,36043.70051556396,108564.95742752487,0.5,284320540.0,28320.199881648703,142,108564.95742752487,3632000,142,28320.19988164871,-89.19404042167761,-89.19404042167761,11.887809,10,-285783.28,0.5,28320.19988164871,nan
10,28560.858636759443,0.0,-24.568567,38142.49781050513,0.0,38142.49781050513,103258.66467450808,0.5,285402660.0,28560.858636759443,143,103258.66467450808,3656000,143,28560.858636759443,-45.09616201620582,-45.09616201620582,13.084847,10,-283229.75,0.5,28560.858636759443,nan
10,32336.939387189,0.0,-24.486948,51478.846295260824,0.0,51478.846295260824,146665.76420340783,0.3,296099780.0,32336.939387189,144,146665.76420340783,3680000,144,32336.93938718902,-46.96064598569438,-46.96064598569438,11.7908535,10,-287419.12,0.3,32336.93938718902,nan
10,54784.03493545365,0.0,-24.644117,64041.143999656604,0.0,64041.143999656604,161756.8445162163,0.5,306338050.0,54784.03493545365,145,161756.8445162163,3704000,145,54784.03493545366,-63.251079328024815,-63.251079328024815,10.776293,10,-287561.28,0.5,54784.03493545366,nan
10,516.916303736351,0.0,-24.853666,1142.7352488610209,0.0,1142.7352488610209,2817.3202713920796,0.0,1501978200.0,516.916303736351,146,2817.3202713920796,3728000,146,516.9163037363508,-114.41431913938817,-114.41431913938817,1990.4016,10,-220067.97,0.0,516.9163037363508,nan
10,42965.13993957382,0.0,-24.512754,50372.58779604941,0.0,50372.58779604941,142456.12938802192,0.3,216084670.0,42965.13993957382,147,142456.12938802192,3752000,147,42965.13993957381,-44.023424035296514,-44.023424035296514,167.18861,10,-176306.66,0.3,42965.13993957381,nan
10,4305.972471036244,0.0,-23.444818,8905.24379538571,0.0,8905.24379538571,25758.41508654004,0.0,218654450.0,4305.972471036244,148,25758.41508654004,3776000,148,4305.972471036246,-72.9141580750958,-72.9141580750958,57.25394,10,-189645.31,0.0,4305.972471036246,nan
10,6992.130022318891,0.0,-22.272306,18561.256056530616,0.0,18561.256056530616,62209.124611523126,0.1,205614780.0,6992.130022318891,149,62209.124611523126,3800000,149,6992.13002231889,-50.150254212434824,-50.150254212434824,41.25725,10,-174148.17,0.1,6992.13002231889,nan
10,54358.979009671966,0.0,-24.1986,83224.42357632371,0.0,83224.42357632371,281783.15591300896,0.5,297316060.0,54358.979009671966,150,281783.15591300896,3824000,150,54358.97900967197,-63.38370267418012,-63.38370267418012,30.554121,10,-254620.73,0.5,54358.97900967197,nan
10,75582.50165748366,0.0,-24.511358,54802.55353031839,0.0,54802.55353031839,163016.40924949225,0.8,317458900.0,75582.50165748366,151,163016.40924949225,3848000,151,75582.50165748368,-52.312045981418024,-52.312045981418024,14.088023,10,-293786.53,0.8,75582.50165748368,nan
10,36169.634649076164,0.0,-24.308083,36263.4876019374,0.0,36263.4876019374,111303.06266890214,0.3,330429860.0,36169.634649076164,152,111303.06266890214,3872000,152,36169.634649076164,-20.02885956929617,-20.02885956929617,9.25338,10,-314342.1,0.3,36169.634649076164,nan
10,27024.132797348,0.0,-24.325098,33320.4869953164,0.0,33320.4869953164,90749.9238521375,0.2,339705700.0,27024.132797348,153,90749.9238521375,3896000,153,27024.132797348004,-81.59434056836776,-81.59434056836776,9.314821,10,-323799.03,0.2,27024.132797348004,nan
10,86788.0728401868,0.0,-24.298567,71635.79401090414,0.0,71635.79401090414,211094.12600125867,0.5,344613860.0,86788.0728401868,154,211094.12600125867,3920000,154,86788.07284018678,-114.3351540331475,-114.3351540331475,10.671854,10,-327848.5,0.5,86788.07284018678,nan
10,50334.2842589275,0.0,-23.952093,48032.22696015839,0.0,48032.22696015839,126922.88948002238,0.6,343079420.0,50334.2842589275,155,126922.88948002238,3944000,155,50334.28425892751,-18.619164946909706,-18.619164946909706,10.57517,10,-332992.22,0.6,50334.28425892751,nan
10,61853.961557691706,0.0,-24.021774,58794.37689779357,0.0,58794.37689779357,198398.7929206759,0.6,342660480.0,61853.961557691706,156,198398.7929206759,3968000,156,61853.96155769172,-28.09702389775879,-28.09702389775879,10.763639,10,-332917.5,0.6,61853.96155769172,nan
10,18822.77094538397,0.0,-23.981207,25071.029254333123,0.0,25071.029254333123,75840.3785928427,0.3,339532640.0,18822.77094538397,157,75840.3785928427,3992000,157,18822.770945383974,-175.34757515137534,-175.34757515137534,9.68733,10,-332646.9,0.3,18822.770945383974,nan
10,76243.95583783892,0.0,-23.768793,64904.13677986533,0.0,64904.13677986533,166504.01917160925,0.6,330797380.0,76243.95583783892,158,166504.01917160925,4016000,158,76243.9558378389,-102.15519670051845,-102.15519670051845,9.348787,10,-331863.47,0.6,76243.9558378389,nan
10,69895.88074613301,0.0,-23.825382,77933.84909478242,0.0,77933.84909478242,234052.5949642205,0.3,333874200.0,69895.88074613301,159,234052.5949642205,4040000,159,69895.880746133,-145.28153349635434,-145.28153349635434,13.693025,10,-331196.72,0.3,69895.880746133,nan
10,65441.34213508751,0.0,-24.103024,52338.16364773579,0.0,52338.16364773579,143162.25257675792,0.6,325965920.0,65441.34213508751,160,143162.25257675792,4064000,160,65441.34213508749,-55.49837991019472,-55.49837991019472,14.528578,10,-327816.56,0.6,65441.34213508749,nan
10,136419.35870893754,0.0,-23.96046,98739.0892108701,0.0,98739.0892108701,239400.6457608458,0.7,332331040.0,136419.35870893754,161,239400.6457608458,4088000,161,136419.35870893757,-33.226085593369895,-33.226085593369895,71.09274,10,-334506.8,0.7,136419.35870893757,nan
10,70367.1163460116,0.0,-23.96182,73816.98041778222,0.0,73816.98041778222,248197.74189234868,0.4,329352160.0,70367.1163460116,162,248197.74189234868,4112000,162,70367.11634601161,2035.6249312966463,2035.6249312966463,86.41621,10,-336566.72,0.4,70367.11634601161,nan
10,102269.35885050203,0.0,-23.946812,63453.69935758066,0.0,63453.69935758066,238245.60834937557,0.8,335095400.0,102269.35885050203,163,238245.60834937557,4136000,163,102269.358850502,13723.62055003927,13723.62055003927,25.182058,10,-340853.75,0.8,102269.358850502,nan
10,142132.19284780702,0.0,-23.968037,108661.90076032146,0.0,108661.90076032146,284656.1628933901,0.7,336868480.0,142132.19284780702,164,284656.1628933901,4160000,164,142132.19284780702,-163.82530078768073,-163.82530078768073,10.800265,10,-342144.06,0.7,142132.19284780702,nan
10,128061.0468535395,0.0,-24.155739,64077.79799611543,0.0,64077.79799611543,218611.37669389835,0.7,343934050.0,128061.0468535395,165,218611.37669389835,4184000,165,128061.04685353949,-107.02176331922111,-107.02176331922111,9.438363,10,-343764.25,0.7,128061.04685353949,nan
10,116645.02465094924,0.0,-24.266958,87197.86116292434,0.0,87197.86116292434,262102.21719196052,0.7,357982660.0,116645.02465094924,166,262102.21719196052,4208000,166,116645.02465094926,21.568237758201477,21.568237758201477,8.7812,10,-348905.16,0.7,116645.02465094926,nan
10,119054.70802433332,0.0,-24.346285,63403.1420885267,0.0,63403.1420885267,211942.99837094505,0.8,355002560.0,119054.70802433332,167,211942.99837094505,4232000,167,119054.70802433332,1806.7299355751134,1806.7299355751134,10.45259,10,-344985.62,0.8,119054.70802433332,nan
10,26200.885326997828,0.0,-24.575438,48884.27568385411,0.0,48884.27568385411,138773.12016423902,0.2,364822430.0,26200.885326997828,168,138773.12016423902,4256000,168,26200.88532699782,-47.073579509799465,-47.073579509799465,456.0923,10,-334923.03,0.2,26200.88532699782,nan
10,18135.819314398854,0.0,-24.27898,31283.056696542368,0.0,31283.056696542368,106827.16391647424,0.3,374800830.0,18135.819314398854,169,106827.16391647424,4280000,169,18135.81931439885,-93.14042583643702,-93.14042583643702,10.282408,10,-347595.1,0.3,18135.81931439885,nan
10,131596.89857806353,0.0,-24.29554,72064.44223268343,0.0,72064.44223268343,242487.54045908837,0.7,382493200.0,131596.89857806353,170,242487.54045908837,4304000,170,131596.89857806353,-47.70123912516294,-47.70123912516294,12.660607,10,-350257.38,0.7,131596.89857806353,nan
10,57761.25532831358,0.0,-24.368174,62507.80122848157,0.0,62507.80122848157,169927.5317200717,0.5,395587000.0,57761.25532831358,171,169927.5317200717,4328000,171,57761.25532831358,-55.799994350713874,-55.799994350713874,12.630303,10,-355834.72,0.5,57761.25532831358,nan
10,99486.03234973935,0.0,-24.535213,79819.64455488855,0.0,79819.64455488855,227484.3600933535,0.6,405798200.0,99486.03234973935,172,227484.3600933535,4352000,172,99486.03234973931,-126.51631436588777,-126.51631436588777,11.512293,10,-361125.75,0.6,99486.03234973931,nan
10,89031.7665533205,0.0,-24.628809,62117.21299337246,0.0,62117.21299337246,202255.78736548594,0.7,423973950.0,89031.7665533205,173,202255.78736548594,4376000,173,89031.76655332049,19.447754956290726,19.447754956290726,10.244739,10,-367190.72,0.7,89031.76655332049,nan
10,80116.67795781522,0.0,-25.02061,70803.37644731849,0.0,70803.37644731849,229554.11238445193,0.6,413540400.0,80116.67795781522,174,229554.11238445193,4400000,174,80116.6779578152,-124.04451695370786,-124.04451695370786,9.514326,10,-365780.94,0.6,80116.6779578152,nan
10,114233.40070564838,0.0,-24.900385,76271.22001807243,0.0,76271.22001807243,228827.6155367832,0.7,416528540.0,114233.40070564838,175,228827.6155367832,4424000,175,114233.40070564838,-21.940951239290698,-21.940951239290698,12.207834,10,-366832.28,0.7,114233.40070564838,nan
10,89854.741669993,0.0,-24.975111,98271.0925507746,0.0,98271.0925507746,238531.08643610578,0.5,428787680.0,89854.741669993,176,238531.08643610578,4448000,176,89854.741669993,62.245209538528435,62.245209538528435,9.873989,10,-374420.22,0.5,89854.741669993,nan
10,120066.75649193395,0.0,-25.146711,76475.02957989834,0.0,76475.02957989834,265270.6131365612,0.8,444351900.0,120066.75649193395,177,265270.6131365612,4472000,177,120066.75649193402,-56.71350747483113,-56.71350747483113,8.58433,10,-380756.4,0.8,120066.75649193402,nan
10,110297.51046986706,0.0,-25.02125,109161.69168225295,0.0,109161.69168225295,297091.0290550742,0.8,443364670.0,110297.51046986706,178,297091.0290550742,4496000,178,110297.51046986703,-14.825206512053114,-14.825206512053114,8.390075,10,-382269.1,0.8,110297.51046986703,nan
10,104304.29323508352,0.0,-24.797966,82957.16782793998,0.0,82957.16782793998,259635.78397540294,0.7,438223330.0,104304.29323508352,179,259635.78397540294,4520000,179,104304.2932350835,-132.76904374789052,-132.76904374789052,8.521724,10,-382865.94,0.7,104304.2932350835,nan
10,96497.00064895877,0.0,-24.94012,86157.54111371498,0.0,86157.54111371498,279491.9062476827,0.7,446394940.0,96497.00064895877,180,279491.9062476827,4544000,180,96497.0006489587,-72.44901123585116,-72.44901123585116,10.496547,10,-384901.25,0.7,96497.0006489587,nan
10,83521.22193806988,0.0,-24.907618,91380.04161854417,0.0,91380.04161854417,265752.43444607046,0.4,450754800.0,83521.22193806988,181,265752.43444607046,4568000,181,83521.22193806982,1570.7580607092978,1570.7580607092978,8.73552,10,-389821.16,0.4,83521.22193806982,nan
10,106762.99083070473,0.0,-24.809908,88401.12281268925,0.0,88401.12281268925,266939.5955940666,0.7,452699100.0,106762.99083070473,182,266939.5955940666,4592000,182,106762.99083070473,-60.19321328303956,-60.19321328303956,8.385757,10,-389553.66,0.7,106762.99083070473,nan
10,140308.70340203837,0.0,-24.778984,76032.64161050691,0.0,76032.64161050691,250979.7754193516,0.8,458909220.0,140308.70340203837,183,250979.7754193516,4616000,183,140308.7034020383,891.0923145154977,891.0923145154977,8.877301,10,-391234.62,0.8,140308.7034020383,nan
10,90447.28517224043,0.0,-25.09046,95645.5388304827,0.0,95645.5388304827,267508.4466749301,0.6,466355870.0,90447.28517224043,184,267508.4466749301,4640000,184,90447.2851722404,-89.1732833507994,-89.1732833507994,8.569828,10,-392148.6,0.6,90447.2851722404,nan
10,89561.72497708851,0.0,-25.08704,56572.12614017477,0.0,56572.12614017477,172351.4532618254,0.6,465938080.0,89561.72497708851,185,172351.4532618254,4664000,185,89561.72497708851,511.3201320146531,511.3201320146531,9.309745,10,-392642.56,0.6,89561.72497708851,nan
10,63216.70440960887,0.0,-24.760242,72102.78460622148,0.0,72102.78460622148,243136.01254561436,0.3,466770560.0,63216.70440960887,186,243136.01254561436,4688000,186,63216.70440960885,-63.28017010153497,-63.28017010153497,18.964954,10,-389526.2,0.3,63216.70440960885,nan
10,21322.82760870568,0.0,-24.758476,40545.19091693453,0.0,40545.19091693453,135808.1058146747,0.4,461309280.0,21322.82760870568,187,135808.1058146747,4712000,187,21322.827608705695,-184.04143933516585,-184.04143933516585,25.16852,10,-380831.3,0.4,21322.827608705695,nan
10,67523.67696386602,0.0,-25.000252,86611.7707675914,0.0,86611.7707675914,262569.5836337494,0.4,482726300.0,67523.67696386602,188,262569.5836337494,4736000,188,67523.67696386599,-56.20212125242412,-56.20212125242412,24.579128,10,-394239.44,0.4,67523.67696386599,nan
10,132110.58519125413,0.0,-25.17956,95171.25594220927,0.0,95171.25594220927,307436.1941721552,0.8,484354660.0,132110.58519125413,189,307436.1941721552,4760000,189,132110.5851912541,2551.7659799483313,2551.7659799483313,12.86332,10,-398204.2,0.8,132110.5851912541,nan
10,91851.61870494162,0.0,-25.434977,56256.04784780937,0.0,56256.04784780937,185286.94364693185,0.8,488486600.0,91851.61870494162,190,185286.94364693185,4784000,190,91851.61870494159,-45.06245936976456,-45.06245936976456,8.054262,10,-408267.9,0.8,91851.61870494159,nan
10,75640.4934530542,0.0,-25.410786,54094.12186382755,0.0,54094.12186382755,157735.45306812064,0.6,489978000.0,75640.4934530542,191,157735.45306812064,4808000,191,75640.49345305417,74.04100488910123,74.04100488910123,8.461068,10,-412322.62,0.6,75640.49345305417,nan
10,36428.40476171189,0.0,-25.46166,55773.275727396154,0.0,55773.275727396154,153445.94231683848,0.3,489473660.0,36428.40476171189,192,153445.94231683848,4832000,192,36428.40476171186,-50.27736856741469,-50.27736856741469,8.616785,10,-411527.4,0.3,36428.40476171186,nan
10,66827.32136191834,0.0,-25.10176,79737.02436049562,0.0,79737.02436049562,230882.49492824625,0.4,473968220.0,66827.32136191834,193,230882.49492824625,4856000,193,66827.32136191835,-33.072200487944926,-33.072200487944926,10.429028,10,-399246.84,0.4,66827.32136191835,nan
