drawer-close-v1/StdReturn,MetaTest/Average/TerminationRate,drawer-close-v1/Iteration,drawer-close-v1/AverageReturn,MetaTest/drawer-close-v1/Iteration,MetaTest/drawer-close-v1/AverageDiscountedReturn,LinearFeatureBaseline/ExplainedVariance,policy/KL,Average/Iteration,Average/StdReturn,MetaTest/Average/Iteration,MetaTest/drawer-close-v1/TerminationRate,MetaTest/drawer-close-v1/NumEpisodes,Average/MinReturn,MetaTest/drawer-close-v1/MaxReturn,Average/AverageReturn,policy/dLoss,MetaTest/Average/MaxReturn,MetaTest/Average/NumEpisodes,policy/Entropy,drawer-close-v1/MaxReturn,MetaTest/Average/MinReturn,MetaTest/drawer-close-v1/AverageReturn,Average/NumEpisodes,drawer-close-v1/TerminationRate,MetaTest/Average/StdReturn,drawer-close-v1/NumEpisodes,policy/LossBefore,MetaTest/drawer-close-v1/SuccessRate,drawer-close-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,drawer-close-v1/MinReturn,drawer-close-v1/SuccessRate,policy/LossAfter,policy/KLBefore,Average/MaxReturn,TotalEnvSteps,MetaTest/drawer-close-v1/MinReturn,MetaTest/Average/AverageReturn,Average/AverageDiscountedReturn,Average/TerminationRate,Average/SuccessRate,MetaTest/drawer-close-v1/StdReturn,MetaTest/Average/AverageDiscountedReturn
40373.42387123739,,21,10036.975447995994,,,0.4525737460830289,0.005707565,21,40373.42387123739,,,,-34.118747536348145,,10036.975447995994,39.63507,,,5.8195806,274757.13019601867,,,100,0.0,,100,-16.350506,,2421.205416188697,,-34.118747536348145,0.17,-55.985577,0.0,274757.13019601867,440000,,,2421.205416188697,0.0,0.17,,
55612.737545888165,,22,16650.15124637604,,,0.5183789574357286,0.0068557686,22,55612.737545888165,,,,-32.39122276891101,,16650.15124637604,60.49193,,,5.796829,321477.0266552922,,,100,0.0,,100,-25.318472,,3975.7693214936166,,-32.39122276891101,0.17,-85.8104,0.0,321477.0266552922,460000,,,3975.7693214936166,0.0,0.17,,
36661.67532368206,,23,8365.747477385847,,,0.48774895532662943,0.0075739427,23,36661.67532368206,,,,-36.778587302379854,,8365.747477385847,36.87696,,,5.8024817,227003.23201105613,,,100,0.0,,100,24.312887,,1928.550306237819,,-36.778587302379854,0.22,-12.564075,0.0,227003.23201105613,480000,,,1928.550306237819,0.0,0.22,,
58530.0927889704,,24,17654.872852136534,,,0.5083514571544705,0.0054600523,24,58530.0927889704,,,,-32.41197983975766,,17654.872852136534,61.151123,,,5.822044,295373.70531116275,,,100,0.0,,100,-17.917013,,4452.755324533156,,-32.41197983975766,0.23,-79.06814,0.0,295373.70531116275,500000,,,4452.755324533156,0.0,0.23,,
35688.69789601516,,25,8313.751193786193,,,0.40443815566250274,0.0050002187,25,35688.69789601516,,,,-36.77890552447568,,8313.751193786193,35.72631,,,5.8302774,226737.302568544,,,100,0.0,,100,-7.5617814,,2268.138639146259,,-36.77890552447568,0.29,-43.288094,0.0,226737.302568544,520000,,,2268.138639146259,0.0,0.29,,
55876.534315068115,,26,16653.39462416057,,,0.4776243148730769,0.0048048156,26,55876.534315068115,,,,-29.28333353503954,,16653.39462416057,52.82905,,,5.828468,301994.2036160746,,,100,0.0,,100,22.61345,,4498.518404522889,,-29.28333353503954,0.26,-30.2156,0.0,301994.2036160746,540000,,,4498.518404522889,0.0,0.26,,
38043.094825140324,,27,11213.768006218288,,,0.5026162740100615,0.0072817025,27,38043.094825140324,,,,-42.53907232747693,,11213.768006218288,45.725517,,,5.8103147,177189.11727577605,,,100,0.0,,100,21.478844,,3261.588089641672,,-42.53907232747693,0.25,-24.246675,0.0,177189.11727577605,560000,,,3261.588089641672,0.0,0.25,,
47246.95146554555,,28,11789.146793687256,,,0.44405711445206686,0.0062438645,28,47246.95146554555,,,,-33.90582392787461,,11789.146793687256,48.94073,,,5.8027472,280442.48631569755,,,100,0.0,,100,6.440025,,3003.13622822513,,-33.90582392787461,0.34,-42.500706,0.0,280442.48631569755,580000,,,3003.13622822513,0.0,0.34,,
60913.06871946525,,29,18758.2014620478,,,0.46395131228243525,0.007380709,29,60913.06871946525,,,,-32.61989574456043,,18758.2014620478,76.880585,,,5.7934957,329621.72576703643,,,100,0.0,,100,-8.8628,,5154.099561169625,,-32.61989574456043,0.43,-85.743385,0.0,329621.72576703643,600000,,,5154.099561169625,0.0,0.43,,
69796.30961970107,0.0,30,22650.944034905977,3,-18.927837239185287,0.5078964989127925,0.0071801115,30,69796.30961970107,3,0.0,10,-33.48604236813916,-13.034373555447775,22650.944034905977,74.13721,-13.034373555447775,10,5.7729874,288488.7289937503,-35.38440287868695,-18.927837239185294,100,0.0,6.060713641066243,100,-57.972775,0.5,6141.936121920984,0.5,-33.48604236813916,0.41,-132.10999,0.0,288488.7289937503,620000,-35.38440287868695,-18.927837239185294,6141.936121920984,0.0,0.41,6.060713641066243,-18.927837239185287
78902.36286479313,,31,28306.335287050842,,,0.5337400077535359,0.005674447,31,78902.36286479313,,,,-35.312890271044445,,28306.335287050842,74.31947,,,5.7713523,323000.2712784922,,,100,0.0,,100,-27.01985,,7517.6834039837195,,-35.312890271044445,0.62,-101.339325,0.0,323000.2712784922,640000,,,7517.6834039837195,0.0,0.62,,
48296.35864821761,,32,13308.402481671448,,,0.4383259607451736,0.00760316,32,48296.35864821761,,,,-42.77714490034181,,13308.402481671448,45.1504,,,5.7518,320724.9683840568,,,100,0.0,,100,-16.4909,,3293.603418862427,,-42.77714490034181,0.54,-61.6413,0.0,320724.9683840568,660000,,,3293.603418862427,0.0,0.54,,
85508.63438145634,,33,32917.4070236515,,,0.6477639659731782,0.0067725936,33,85508.63438145634,,,,-38.352707603458285,,32917.4070236515,80.485146,,,5.7401175,321471.80106180604,,,100,0.0,,100,-15.4467,,9335.891404526788,,-38.352707603458285,0.57,-95.93185,0.0,321471.80106180604,680000,,,9335.891404526788,0.0,0.57,,
68972.0099967756,,34,23470.20599910349,,,0.5264724231258318,0.0093088895,34,68972.0099967756,,,,-46.18742194148241,,23470.20599910349,80.2703,,,5.729174,331766.1039806833,,,100,0.0,,100,53.5609,,6184.540328743603,,-46.18742194148241,0.58,-26.7094,0.0,331766.1039806833,700000,,,6184.540328743603,0.0,0.58,,
107762.5150122565,,35,58735.058626397906,,,0.5501409653981715,0.0066461596,35,107762.5150122565,,,,-39.880632261662285,,58735.058626397906,100.846146,,,5.727593,322428.8504612214,,,100,0.0,,100,-46.05435,,16007.434621667042,,-39.880632261662285,0.69,-146.9005,0.0,322428.8504612214,720000,,,16007.434621667042,0.0,0.69,,
74705.87937361533,,36,28430.69949413846,,,0.4958280951669438,0.006386831,36,74705.87937361533,,,,-47.186526115457546,,28430.69949413846,81.4754,,,5.683601,317983.01424295304,,,100,0.0,,100,-35.6195,,7860.390305974783,,-47.186526115457546,0.67,-117.0949,0.0,317983.01424295304,740000,,,7860.390305974783,0.0,0.67,,
79187.15174564604,,37,36230.21939138062,,,0.48727914880399714,0.006113613,37,79187.15174564604,,,,-46.819501998956895,,36230.21939138062,77.06701,,,5.658889,321738.266935075,,,100,0.0,,100,13.635688,,10601.003159842256,,-46.819501998956895,0.65,-63.431324,0.0,321738.266935075,760000,,,10601.003159842256,0.0,0.65,,
60432.775808380415,,38,19079.813530009265,,,0.41159959980819716,0.0060029463,38,60432.775808380415,,,,-45.43311302385879,,19079.813530009265,76.943054,,,5.666723,312131.8128519223,,,100,0.0,,100,30.735619,,5136.513648772973,,-45.43311302385879,0.64,-46.207436,0.0,312131.8128519223,780000,,,5136.513648772973,0.0,0.64,,
93461.03197338262,,39,44817.29469662212,,,0.5104321937983745,0.0062731225,39,93461.03197338262,,,,-39.24998056283091,,44817.29469662212,87.56993,,,5.6611886,338322.1214026167,,,100,0.0,,100,-5.568225,,12287.472277264591,,-39.24998056283091,0.59,-93.13815,0.0,338322.1214026167,800000,,,12287.472277264591,0.0,0.59,,
98642.38838280522,0.0,40,47764.08548251301,4,43534.62134625159,0.5897863121675677,0.006276022,40,98642.38838280522,4,0.0,10,-48.06173532864231,231071.41403587887,47764.08548251301,78.07854,231071.41403587887,10,5.644189,312994.00848932745,-48.540370019196466,43534.62134625155,100,0.0,87320.18318770312,100,30.869938,0.3,12802.910100238496,0.3,-48.06173532864231,0.7,-47.2086,0.0,312994.00848932745,820000,-48.540370019196466,43534.62134625155,12802.910100238496,0.0,0.7,87320.18318770312,43534.62134625159
83511.25432403796,,41,38068.70407312586,,,0.5141815657917386,0.009892696,41,83511.25432403796,,,,-44.297443700621336,,38068.70407312586,79.55815,,,5.6112223,308418.1356043627,,,100,0.0,,100,-25.292788,,9341.046203726053,,-44.297443700621336,0.7,-104.85094,0.0,308418.1356043627,840000,,,9341.046203726053,0.0,0.7,,
86209.34955052506,,42,38494.51384638459,,,0.4975217739001242,0.0067058867,42,86209.34955052506,,,,-43.88154491761352,,38494.51384638459,88.44052,,,5.589312,317835.2238045986,,,100,0.0,,100,33.985775,,10479.336190758735,,-43.88154491761352,0.72,-54.45475,0.0,317835.2238045986,860000,,,10479.336190758735,0.0,0.72,,
83832.65389707101,,43,29956.155228310043,,,0.5463826955913583,0.00714171,43,83832.65389707101,,,,-43.743902515873636,,29956.155228310043,84.099976,,,5.565131,319417.0802402516,,,100,0.0,,100,-9.379094,,9082.485565216144,,-43.743902515873636,0.66,-93.47907,0.0,319417.0802402516,880000,,,9082.485565216144,0.0,0.66,,
74371.75584250242,,44,24801.651068334613,,,0.4996428667210706,0.0069412705,44,74371.75584250242,,,,-47.085932010647326,,24801.651068334613,67.69392,,,5.5442834,325509.52459879784,,,100,0.0,,100,-32.59886,,6710.703515438229,,-47.085932010647326,0.67,-100.29278,0.0,325509.52459879784,900000,,,6710.703515438229,0.0,0.67,,
92494.04161779638,,45,41015.707181071106,,,0.5110779079123982,0.006033104,45,92494.04161779638,,,,-49.54122050111165,,41015.707181071106,90.35954,,,5.5239387,335389.24175540864,,,100,0.0,,100,-48.539776,,12132.8746592526,,-49.54122050111165,0.71,-138.89932,0.0,335389.24175540864,920000,,,12132.8746592526,0.0,0.71,,
75952.05507325217,,46,26640.397952622487,,,0.5610126686061669,0.0064673265,46,75952.05507325217,,,,-46.331190826153644,,26640.397952622487,62.828144,,,5.515508,306731.2567583579,,,100,0.0,,100,13.23285,,7248.998458754237,,-46.331190826153644,0.71,-49.595295,0.0,306731.2567583579,940000,,,7248.998458754237,0.0,0.71,,
116097.00342137057,,47,63639.24878268291,,,0.6041965724824243,0.0069366903,47,116097.00342137057,,,,-37.759923938470656,,63639.24878268291,113.079834,,,5.501565,330199.4641544624,,,100,0.0,,100,-36.16605,,18415.70358740302,,-37.759923938470656,0.78,-149.24588,0.0,330199.4641544624,960000,,,18415.70358740302,0.0,0.78,,
73766.67676126088,,48,25487.48648620563,,,0.4956903262709199,0.0068864035,48,73766.67676126088,,,,-40.92397239754356,,25487.48648620563,57.138344,,,5.4902444,328849.12611752894,,,100,0.0,,100,-32.591217,,7790.254536687182,,-40.92397239754356,0.63,-89.72956,0.0,328849.12611752894,980000,,,7790.254536687182,0.0,0.63,,
86397.68118229382,,49,35313.17337816474,,,0.531362571943447,0.007594101,49,86397.68118229382,,,,-39.301245963602376,,35313.17337816474,85.60773,,,5.4761133,328694.58591962344,,,100,0.0,,100,-48.066906,,9816.54907655139,,-39.301245963602376,0.81,-133.67464,0.0,328694.58591962344,1000000,,,9816.54907655139,0.0,0.81,,
84796.80378141715,0.0,50,36556.640822241774,5,223.8087387212246,0.5778763707298062,0.007280879,50,84796.80378141715,5,0.0,10,-54.547761353626505,2493.134999021009,36556.640822241774,62.441315,2493.134999021009,10,5.468415,317338.9527828271,-45.09121263790568,223.80873872122464,100,0.0,756.4984287083261,100,-68.604965,0.7,9721.065605629545,0.7,-54.547761353626505,0.82,-131.04628,0.0,317338.9527828271,1020000,-45.09121263790568,223.80873872122464,9721.065605629545,0.0,0.82,756.4984287083261,223.8087387212246
93106.83601116171,,51,41875.5567977557,,,0.5228646289221858,0.008794115,51,93106.83601116171,,,,-56.360914676651,,41875.5567977557,83.269714,,,5.4616933,327064.385208575,,,100,0.0,,100,-34.227486,,11291.302889060758,,-56.360914676651,0.78,-117.4972,0.0,327064.385208575,1040000,,,11291.302889060758,0.0,0.78,,
117662.73787644877,,52,67938.88165706463,,,0.6119970793542352,0.007392363,52,117662.73787644877,,,,-52.31202400313779,,67938.88165706463,113.47693,,,5.4497933,327801.90365455596,,,100,0.0,,100,-58.886288,,19519.859301337783,,-52.31202400313779,0.72,-172.36322,0.0,327801.90365455596,1060000,,,19519.859301337783,0.0,0.72,,
114729.58893679964,,53,60196.022283284015,,,0.5987183116907551,0.007208518,53,114729.58893679964,,,,-50.6648448611402,,60196.022283284015,109.1832,,,5.4297175,323004.394652986,,,100,0.0,,100,-94.19461,,17330.70914853805,,-50.6648448611402,0.75,-203.3778,0.0,323004.394652986,1080000,,,17330.70914853805,0.0,0.75,,
106442.02945290924,,54,51470.36495191487,,,0.6548887011191772,0.0068538794,54,106442.02945290924,,,,-58.379154086309526,,51470.36495191487,101.44293,,,5.4234037,321613.43327260204,,,100,0.0,,100,88.3942,,14835.593138661188,,-58.379154086309526,0.74,-13.048725,0.0,321613.43327260204,1100000,,,14835.593138661188,0.0,0.74,,
99148.12404931517,,55,43575.68443119539,,,0.5828687175452912,0.0069608553,55,99148.12404931517,,,,-53.31257423701462,,43575.68443119539,86.79766,,,5.417403,329223.55233931175,,,100,0.0,,100,-20.713888,,12662.841135008754,,-53.31257423701462,0.77,-107.51155,0.0,329223.55233931175,1120000,,,12662.841135008754,0.0,0.77,,
107928.32099880424,,56,56324.072075178825,,,0.6124940615841932,0.006371176,56,107928.32099880424,,,,-54.8448162151723,,56324.072075178825,93.621445,,,5.3978477,331060.4982466534,,,100,0.0,,100,38.564068,,16085.587155943085,,-54.8448162151723,0.73,-55.057377,0.0,331060.4982466534,1140000,,,16085.587155943085,0.0,0.73,,
115171.03654274928,,57,64136.47925847208,,,0.5813570569212987,0.009622771,57,115171.03654274928,,,,-68.37445340139506,,64136.47925847208,102.20372,,,5.37174,319247.05075195583,,,100,0.0,,100,-117.25125,,18739.81482717408,,-68.37445340139506,0.76,-219.45497,0.0,319247.05075195583,1160000,,,18739.81482717408,0.0,0.76,,
109329.45921893911,,58,58349.956936438946,,,0.6723803224403895,0.008899118,58,109329.45921893911,,,,-57.772733492911804,,58349.956936438946,93.29705,,,5.391764,331741.42203869333,,,100,0.0,,100,-6.92995,,17547.193849410593,,-57.772733492911804,0.72,-100.227,0.0,331741.42203869333,1180000,,,17547.193849410593,0.0,0.72,,
97320.81909738162,,59,41600.93317275931,,,0.6031575316823194,0.006119293,59,97320.81909738162,,,,-51.13534273235453,,41600.93317275931,73.934,,,5.409707,328798.14566444,,,100,0.0,,100,-105.28248,,12341.074498080394,,-51.13534273235453,0.64,-179.21648,0.0,328798.14566444,1200000,,,12341.074498080394,0.0,0.64,,
112793.43936064189,0.0,60,62733.545422534364,6,31464.143218641722,0.5880419045680656,0.0067695845,60,112793.43936064189,6,0.0,10,-48.400980139595504,313720.449336453,62733.545422534364,103.411514,313720.449336453,10,5.400024,327259.2672941447,-42.567846530283965,31464.143218641686,100,0.0,94085.64003886019,100,-123.56076,0.7,17952.979392737398,0.7,-48.400980139595504,0.69,-226.97227,0.0,327259.2672941447,1220000,-42.567846530283965,31464.143218641686,17952.979392737398,0.0,0.69,94085.64003886019,31464.143218641722
120133.36151169533,,61,72365.30050104446,,,0.6652192486384425,0.006167371,61,120133.36151169533,,,,-43.04357805726496,,72365.30050104446,119.88455,,,5.39654,331110.9001857864,,,100,0.0,,100,35.468723,,21168.498597186528,,-43.04357805726496,0.69,-84.415825,0.0,331110.9001857864,1240000,,,21168.498597186528,0.0,0.69,,
111434.26034099619,,62,59859.64044581519,,,0.5897473304386427,0.009218189,62,111434.26034099619,,,,-47.92343174469241,,59859.64044581519,87.92389,,,5.3875117,333701.5908777502,,,100,0.0,,100,-23.668056,,16688.767245310122,,-47.92343174469241,0.68,-111.59195,0.0,333701.5908777502,1260000,,,16688.767245310122,0.0,0.68,,
122008.60335717558,,63,76916.46722441468,,,0.5995918532824609,0.00960335,63,122008.60335717558,,,,-44.19038212274986,,76916.46722441468,115.18532,,,5.3876066,330041.53248213715,,,100,0.0,,100,-62.5535,,22227.455930000255,,-44.19038212274986,0.7,-177.73882,0.0,330041.53248213715,1280000,,,22227.455930000255,0.0,0.7,,
102125.26490343887,,64,49356.90508794561,,,0.6020502926956769,0.0064910254,64,102125.26490343887,,,,-49.355076650197205,,49356.90508794561,87.33377,,,5.3902307,321425.82770463335,,,100,0.0,,100,32.5445,,13953.359637752334,,-49.355076650197205,0.63,-54.789276,0.0,321425.82770463335,1300000,,,13953.359637752334,0.0,0.63,,
117967.657065051,,65,73917.86323601619,,,0.6172438095246398,0.005971385,65,117967.657065051,,,,-45.33502546725939,,73917.86323601619,94.68741,,,5.3951488,327862.9804299231,,,100,0.0,,100,-124.33565,,21306.708400818738,,-45.33502546725939,0.75,-219.02306,0.0,327862.9804299231,1320000,,,21306.708400818738,0.0,0.75,,
121369.86758153596,,66,73500.25731458997,,,0.6103552697905796,0.008368566,66,121369.86758153596,,,,-55.705156600704306,,73500.25731458997,95.88147,,,5.380277,337992.8661960375,,,100,0.0,,100,-45.282974,,21288.996948211698,,-55.705156600704306,0.72,-141.16444,0.0,337992.8661960375,1340000,,,21288.996948211698,0.0,0.72,,
118245.56418571575,,67,76719.82009168853,,,0.6026090756345549,0.0068515716,67,118245.56418571575,,,,-47.758318701695266,,76719.82009168853,116.172134,,,5.3712897,328262.39331963233,,,100,0.0,,100,-63.053493,,21752.489803314358,,-47.758318701695266,0.69,-179.22563,0.0,328262.39331963233,1360000,,,21752.489803314358,0.0,0.69,,
109318.13040310991,,68,56460.9027249189,,,0.5768981762110712,0.0070151207,68,109318.13040310991,,,,-44.949475614463694,,56460.9027249189,89.62283,,,5.371326,330139.3773870346,,,100,0.0,,100,-50.288,,15659.928605452715,,-44.949475614463694,0.71,-139.91083,0.0,330139.3773870346,1380000,,,15659.928605452715,0.0,0.71,,
124174.82734535717,,69,85546.27610893916,,,0.6173896978871529,0.005980807,69,124174.82734535717,,,,-47.65832036170342,,85546.27610893916,120.703445,,,5.364769,338926.95018714014,,,100,0.0,,100,-95.70653,,24462.14756997447,,-47.65832036170342,0.78,-216.40997,0.0,338926.95018714014,1400000,,,24462.14756997447,0.0,0.78,,
