plate-slide-v1/AverageDiscountedReturn,MetaTest/plate-slide-v1/SuccessRate,plate-slide-v1/NumEpisodes,Average/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/LossBefore,MetaTest/Average/NumEpisodes,MetaTest/plate-slide-v1/MaxReturn,Average/MaxReturn,MetaTest/plate-slide-v1/NumEpisodes,plate-slide-v1/TerminationRate,MetaTest/plate-slide-v1/StdReturn,MetaTest/Average/MaxReturn,plate-slide-v1/Iteration,Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/plate-slide-v1/Iteration,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossAfter,MetaTest/Average/SuccessRate,plate-slide-v1/StdReturn,plate-slide-v1/SuccessRate,plate-slide-v1/MaxReturn,plate-slide-v1/MinReturn,MetaTest/Average/Iteration,GaussianMLPPolicy/dLoss,MetaTest/Average/AverageReturn,Average/StdReturn,MetaTest/plate-slide-v1/TerminationRate,Iteration,plate-slide-v1/AverageReturn,MetaTest/plate-slide-v1/MinReturn,MetaTest/plate-slide-v1/AverageReturn,MetaTest/plate-slide-v1/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/Average/MinReturn,TotalEnvSteps,Average/NumEpisodes,Average/TerminationRate,Average/Iteration,GaussianMLPPolicy/KLBefore,Average/SuccessRate,Average/MinReturn
560.554666682242,0.0,200,560.554666682242,689.2434461774939,-1.1002352039213292e-05,1,689.2434461774936,16600.083756094093,1,0.0,0.0,689.2434461774936,10,2027.631978345086,0.0,0.0,10,5.698024272918701,-1.1853040632558987e-05,0.0,2889.7831452737323,0.0,16600.083756094093,-29.859058333583935,10,8.506885933456942e-07,689.2434461774936,2889.7831452737323,0.0,10,2027.631978345086,689.2434461774936,689.2434461774936,689.2434461774939,0.000583808112423867,689.2434461774936,880000,200,0.0,10,0.0,0.0,-29.859058333583935
720.7167275151875,0.0,200,720.7167275151875,3432.562592856695,-1.5363641068688594e-05,1,3432.5625928566965,24091.937432658862,1,0.0,0.0,3432.5625928566965,11,2458.7944277450083,0.0,0.0,11,5.676696300506592,-1.6631553080515005e-05,0.0,3939.789803063801,0.015,24091.937432658862,-27.57482581593451,11,1.2679120118264109e-06,3432.5625928566965,3939.789803063801,0.0,11,2458.7944277450083,3432.5625928566965,3432.5625928566965,3432.562592856695,0.0008561593713238835,3432.5625928566965,960000,200,0.0,11,0.0,0.015,-27.57482581593451
637.2647214259837,0.0,200,637.2647214259837,6473.853890570751,-2.3905158741399646e-06,1,6473.85389057075,26312.482264920534,1,0.0,0.0,6473.85389057075,12,2121.906543708315,0.0,0.0,12,5.6735687255859375,-3.3156895824504318e-06,0.0,3865.110644008323,0.01,26312.482264920534,-27.169649160927825,12,9.251737083104672e-07,6473.85389057075,3865.110644008323,0.0,12,2121.906543708315,6473.85389057075,6473.85389057075,6473.853890570751,0.0006336856749840081,6473.85389057075,1040000,200,0.0,12,0.0,0.01,-27.169649160927825
790.9697049090557,0.0,200,790.9697049090557,-24.94069539232706,-4.091639311809558e-06,1,-24.940695392327054,23662.436326214327,1,0.0,0.0,-24.940695392327054,13,2819.266681866492,0.0,0.0,13,5.668394565582275,-5.29375574842561e-06,0.0,4605.736920290361,0.005,23662.436326214327,-26.36422312545605,13,1.202116436616052e-06,-24.940695392327054,4605.736920290361,0.0,13,2819.266681866492,-24.940695392327054,-24.940695392327054,-24.94069539232706,0.0007659116527065635,-24.940695392327054,1120000,200,0.0,13,0.0,0.005,-26.36422312545605
1102.342253438316,0.0,200,1102.342253438316,1599.260548368913,6.761555596312974e-06,1,1599.2605483689122,32304.783934506646,1,0.0,0.0,1599.2605483689122,14,3858.7244597850986,0.0,0.0,14,5.676902770996094,6.605319413210964e-06,0.0,6188.96446119377,0.005,32304.783934506646,-29.93110384471764,14,1.5623618310200982e-07,1599.2605483689122,6188.96446119377,0.0,14,3858.7244597850986,1599.2605483689122,1599.2605483689122,1599.260548368913,0.00010992734314640984,1599.2605483689122,1200000,200,0.0,14,0.0,0.005,-29.93110384471764
1265.7828716369697,0.0,200,1265.7828716369697,17365.153980464056,-3.7272209283401025e-06,1,17365.15398046404,35967.803877235936,1,0.0,0.0,17365.15398046404,15,4471.15085900913,0.0,0.0,15,5.6740031242370605,-4.075226115674013e-06,0.0,6110.775509003628,0.01,35967.803877235936,-36.16683184508316,15,3.480051873339107e-07,17365.15398046404,6110.775509003628,0.0,15,4471.15085900913,17365.15398046404,17365.15398046404,17365.153980464056,0.0002429410524200648,17365.15398046404,1280000,200,0.0,15,0.0,0.01,-36.16683184508316
1047.617851180628,0.0,200,1047.617851180628,18341.808654257045,-1.147947500612645e-06,1,18341.808654257045,36554.81979505183,1,0.0,0.0,18341.808654257045,16,3515.839253553442,0.0,0.0,16,5.672793388366699,-1.2526904811238637e-06,0.0,5236.095598297874,0.01,36554.81979505183,-30.67371521459243,16,1.0474298051121878e-07,18341.808654257045,5236.095598297874,0.0,16,3515.839253553442,18341.808654257045,18341.808654257045,18341.808654257045,7.385576464002952e-05,18341.808654257045,1360000,200,0.0,16,0.0,0.01,-30.67371521459243
1137.5417862256616,0.0,200,1137.5417862256616,8835.242702350013,5.465128197101876e-06,1,8835.242702350006,46711.62281525815,1,0.0,0.0,8835.242702350006,17,3793.7378825658416,0.0,0.0,17,5.679750919342041,5.05911384607316e-06,0.0,5762.521005477074,0.0,46711.62281525815,-33.517822835120256,17,4.060143510287162e-07,8835.242702350006,5762.521005477074,0.0,17,3793.7378825658416,8835.242702350006,8835.242702350006,8835.242702350013,0.00028290838235989213,8835.242702350006,1440000,200,0.0,17,0.0,0.0,-33.517822835120256
1140.5024908157116,0.0,200,1140.5024908157116,-23.392357129308543,7.5265998020768166e-06,1,-23.392357129308547,39304.20862264446,1,0.0,0.0,-23.392357129308547,18,3976.1974247629555,0.0,0.0,18,5.6884846687316895,7.417110282403883e-06,0.0,6377.191487410606,0.0,39304.20862264446,-31.937272815576684,18,1.0948951967293397e-07,-23.392357129308547,6377.191487410606,0.0,18,3976.1974247629555,-23.392357129308547,-23.392357129308547,-23.392357129308543,7.714700041105971e-05,-23.392357129308547,1520000,200,0.0,18,0.0,0.0,-31.937272815576684
1188.6915280512628,0.0,200,1188.6915280512628,8883.566982987273,6.293133765211678e-07,1,8883.566982987282,49288.64740203452,1,0.0,0.0,8883.566982987282,19,4104.6644139695945,0.0,0.0,19,5.689131736755371,5.512299026122491e-07,0.0,7384.285414379048,0.0,49288.64740203452,-28.31531032541543,19,7.808347390891868e-08,8883.566982987282,7384.285414379048,0.0,19,4104.6644139695945,8883.566982987282,8883.566982987282,8883.566982987273,5.513968790182844e-05,8883.566982987282,1600000,200,0.0,19,0.0,0.0,-28.31531032541543
1028.4793181329185,0.0,200,1028.4793181329185,13845.801924155563,1.5673420421080664e-05,1,13845.801924155558,32438.191664657817,1,0.0,0.0,13845.801924155558,20,3484.1066231558566,0.0,0.0,20,5.709434986114502,1.3475217201630585e-05,0.0,5842.3723809309795,0.005,32438.191664657817,-27.48122704644055,20,2.198203219450079e-06,13845.801924155558,5842.3723809309795,0.0,20,3484.1066231558566,13845.801924155558,13845.801924155558,13845.801924155563,0.0014061983674764633,13845.801924155558,1680000,200,0.0,20,0.0,0.005,-27.48122704644055
1491.9101753627153,0.0,200,1491.9101753627153,5605.04595438591,-1.0509608046049834e-06,1,5605.045954385908,42505.13848264313,1,0.0,0.0,5605.045954385908,21,5168.714047791149,0.0,0.0,21,5.708419322967529,-1.1610047749854857e-06,0.0,7908.966059162213,0.01,42505.13848264313,-30.026061666941086,21,1.1004397038050229e-07,5605.045954385908,7908.966059162213,0.0,21,5168.714047791149,5605.045954385908,5605.045954385908,5605.04595438591,7.744968752376735e-05,5605.045954385908,1760000,200,0.0,21,0.0,0.01,-30.026061666941086
1679.6676701433973,0.0,200,1679.6676701433973,10912.656503883973,1.6169157106560306e-06,1,10912.656503883965,48143.61836724558,1,0.0,0.0,10912.656503883965,22,5699.257368901294,0.0,0.0,22,5.710090160369873,1.4743789051863132e-06,0.0,8498.95085377565,0.01,48143.61836724558,-29.847263046732394,22,1.4253680546971736e-07,10912.656503883965,8498.95085377565,0.0,22,5699.257368901294,10912.656503883965,10912.656503883965,10912.656503883973,0.00010027014650404453,10912.656503883965,1840000,200,0.0,22,0.0,0.01,-29.847263046732394
1166.3521573051066,0.0,200,1166.3521573051066,166.4221246004978,2.1668752197001595e-06,1,166.42212460049805,39323.46851206783,1,0.0,0.0,166.42212460049805,23,3997.5579451714425,0.0,0.0,23,5.712433815002441,2.0420743567228783e-06,0.0,6401.281145957225,0.0,39323.46851206783,-28.28331013142709,23,1.248008629772812e-07,166.42212460049805,6401.281145957225,0.0,23,3997.5579451714425,166.42212460049805,166.42212460049805,166.4221246004978,8.787678234511986e-05,166.42212460049805,1920000,200,0.0,23,0.0,0.0,-28.28331013142709
1490.0234887527608,0.0,200,1490.0234887527608,-22.17732950965101,-8.713683428140939e-07,1,-22.177329509651013,40711.3056582958,1,0.0,0.0,-22.177329509651013,24,5088.897262275376,0.0,0.0,24,5.711568355560303,-1.0096140385940089e-06,0.0,7503.7823027501845,0.005,40711.3056582958,-26.165414978493423,24,1.3824569577991497e-07,-22.177329509651013,7503.7823027501845,0.0,24,5088.897262275376,-22.177329509651013,-22.177329509651013,-22.17732950965101,9.738493099575862e-05,-22.177329509651013,2000000,200,0.0,24,0.0,0.005,-26.165414978493423
1498.5133409713872,0.0,200,1498.5133409713872,-18.50368147004808,-2.2768838334741304e-06,1,-18.503681470048086,48164.00377807469,1,0.0,0.0,-18.503681470048086,25,4935.637203677978,0.0,0.0,25,5.709099292755127,-2.3301731744140852e-06,0.0,8078.017245932295,0.01,48164.00377807469,-38.47919029196774,25,5.3289340939954855e-08,-18.503681470048086,8078.017245932295,0.0,25,4935.637203677978,-18.503681470048086,-18.503681470048086,-18.50368147004808,3.762684718822129e-05,-18.503681470048086,2080000,200,0.0,25,0.0,0.01,-38.47919029196774
1554.6925037150502,0.0,200,1554.6925037150502,26811.859842569425,-5.994909315631958e-06,1,26811.859842569465,56902.57218260572,1,0.0,0.0,26811.859842569465,26,5339.364811807089,0.0,0.0,26,5.702234745025635,-6.159559234220069e-06,0.0,9027.270480534236,0.015,56902.57218260572,-28.695795554788067,26,1.6464991858811118e-07,26811.859842569465,9027.270480534236,0.0,26,5339.364811807089,26811.859842569465,26811.859842569465,26811.859842569425,0.0001158174272859469,26811.859842569465,2160000,200,0.0,26,0.0,0.015,-28.695795554788067
2046.3403655944824,0.0,200,2046.3403655944824,994.8652373720014,-1.7949284938367782e-06,1,994.8652373720012,66481.57714094264,1,0.0,0.0,994.8652373720012,27,7070.242309186287,0.0,0.0,27,5.70117712020874,-1.8051199504043325e-06,0.0,10157.782861176158,0.005,66481.57714094264,-32.385981120751175,27,1.0191456567554269e-08,994.8652373720012,10157.782861176158,0.0,27,7070.242309186287,994.8652373720012,994.8652373720012,994.8652373720014,7.192459634097759e-06,994.8652373720012,2240000,200,0.0,27,0.0,0.005,-32.385981120751175
1588.7188415494334,0.0,200,1588.7188415494334,12908.196375848243,-3.2312440453097224e-05,1,12908.196375848245,63774.508141335216,1,0.0,0.0,12908.196375848245,28,5573.2315053751645,0.0,0.0,28,5.665659427642822,-3.978114909841679e-05,0.0,9540.371170330565,0.01,63774.508141335216,-33.416785071633214,28,7.468708645319566e-06,12908.196375848245,9540.371170330565,0.0,28,5573.2315053751645,12908.196375848245,12908.196375848245,12908.196375848243,0.004717751406133175,12908.196375848245,2320000,200,0.0,28,0.0,0.01,-33.416785071633214
1960.8730582893697,0.0,200,1960.8730582893697,21655.16649946135,-4.24756353822886e-06,1,21655.16649946134,55906.35442996109,1,0.0,0.0,21655.16649946134,29,6982.0446708005375,0.0,0.0,29,5.6611008644104,-4.292524863558356e-06,0.0,10280.659825229188,0.01,55906.35442996109,-27.030227907286527,29,4.4961325329495594e-08,21655.16649946134,10280.659825229188,0.0,29,6982.0446708005375,21655.16649946134,21655.16649946134,21655.16649946135,3.1767434848006815e-05,21655.16649946134,2400000,200,0.0,29,0.0,0.01,-27.030227907286527
1806.188674413671,0.0,200,1806.188674413671,20952.698520428876,-2.3743709789414424e-06,1,20952.69852042887,51898.1148485888,1,0.0,0.0,20952.69852042887,30,6028.205140113472,0.0,0.0,30,5.658561706542969,-2.455624326103134e-06,0.0,8760.341234494597,0.005,51898.1148485888,-29.889220696643743,30,8.125334716169164e-08,20952.69852042887,8760.341234494597,0.0,30,6028.205140113472,20952.69852042887,20952.69852042887,20952.698520428876,5.731954661314376e-05,20952.69852042887,2480000,200,0.0,30,0.0,0.005,-29.889220696643743
2377.267048467534,0.0,200,2377.267048467534,6932.1767613557995,-1.7265172118641203e-06,1,6932.176761355802,56997.538913006974,1,0.0,0.0,6932.176761355802,31,8033.650473856274,0.0,0.0,31,5.656771659851074,-1.7681766166788293e-06,0.0,11052.601432172296,0.025,56997.538913006974,-33.315723408600306,31,4.165940481470898e-08,6932.176761355802,11052.601432172296,0.0,31,8033.650473856274,6932.176761355802,6932.176761355802,6932.1767613557995,2.9437835110002197e-05,6932.176761355802,2560000,200,0.0,31,0.0,0.025,-33.315723408600306
2296.29941618156,0.0,200,2296.29941618156,9755.40722427481,-4.468936367629794e-06,1,9755.40722427481,64702.62216751383,1,0.0,0.0,9755.40722427481,32,7880.493867196436,0.0,0.0,32,5.6517534255981445,-4.557923148240661e-06,0.0,10747.769932298621,0.01,64702.62216751383,-28.89187139565694,32,8.898678061086684e-08,9755.40722427481,10747.769932298621,0.0,32,7880.493867196436,9755.40722427481,9755.40722427481,9755.40722427481,6.279960507526994e-05,9755.40722427481,2640000,200,0.0,32,0.0,0.01,-28.89187139565694
2159.0604459704496,0.0,200,2159.0604459704496,-13.20265537615669,-2.673534709174419e-06,1,-13.202655376156693,48899.99225844592,1,0.0,0.0,-13.202655376156693,33,7310.863560822101,0.0,0.0,33,5.6487627029418945,-2.7146584216097835e-06,0.0,9899.039843324535,0.015,48899.99225844592,-28.723177494430985,33,4.112371243536472e-08,-13.202655376156693,9899.039843324535,0.0,33,7310.863560822101,-13.202655376156693,-13.202655376156693,-13.20265537615669,2.9045520932413638e-05,-13.202655376156693,2720000,200,0.0,33,0.0,0.015,-28.723177494430985
2583.748646251903,0.0,200,2583.748646251903,15753.588442459242,-1.3075291462882888e-06,1,15753.588442459237,64749.859502471954,1,0.0,0.0,15753.588442459237,34,8710.400800301017,0.0,0.0,34,5.64752197265625,-1.378471438329143e-06,0.0,10937.910355830689,0.0,64749.859502471954,-32.53458602864734,34,7.094229204085423e-08,15753.588442459237,10937.910355830689,0.0,34,8710.400800301017,15753.588442459237,15753.588442459237,15753.588442459242,5.0060647481586784e-05,15753.588442459237,2800000,200,0.0,34,0.0,0.0,-32.53458602864734
2367.42592126344,0.0,200,2367.42592126344,19575.56562633076,-2.3207680897030514e-06,1,19575.565626330783,52225.105734359655,1,0.0,0.0,19575.565626330783,35,7936.001994686782,0.0,0.0,35,5.6458964347839355,-2.338241984034539e-06,0.0,10222.373802558493,0.005,52225.105734359655,-28.58703941266677,35,1.7473894331487827e-08,19575.565626330783,10222.373802558493,0.0,35,7936.001994686782,19575.565626330783,19575.565626330783,19575.56562633076,1.2363345376797952e-05,19575.565626330783,2880000,200,0.0,35,0.0,0.005,-28.58703941266677
2603.497741932258,0.0,200,2603.497741932258,-27.23722704997285,-5.784016138932202e-06,1,-27.23722704997285,52732.04672733679,1,0.0,0.0,-27.23722704997285,36,8832.624951155813,0.0,0.0,36,5.6386494636535645,-5.826644155604299e-06,0.0,11727.6008107731,0.01,52732.04672733679,-29.839499799327378,36,4.2628016672097147e-08,-27.23722704997285,11727.6008107731,0.0,36,8832.624951155813,-27.23722704997285,-27.23722704997285,-27.23722704997285,3.0092993256403133e-05,-27.23722704997285,2960000,200,0.0,36,0.0,0.01,-29.839499799327378
2591.9973973511733,0.0,200,2591.9973973511733,18050.299092007102,1.2242118145877612e-06,1,18050.2990920071,61483.54633953298,1,0.0,0.0,18050.2990920071,37,9068.167760295899,0.0,0.0,37,5.640047073364258,1.20569870887266e-06,0.0,12059.897261838778,0.01,61483.54633953298,-33.11738291644637,37,1.851310571510112e-08,18050.2990920071,12059.897261838778,0.0,37,9068.167760295899,18050.2990920071,18050.2990920071,18050.299092007102,1.3096529073663987e-05,18050.2990920071,3040000,200,0.0,37,0.0,0.01,-33.11738291644637
2370.839483457697,0.0,200,2370.839483457697,-21.363511863186424,-4.062932475790149e-06,1,-21.363511863186417,69956.18120218244,1,0.0,0.0,-21.363511863186417,38,8000.986264489827,0.0,0.0,38,5.635603904724121,-4.108515895495657e-06,0.0,12573.07213136834,0.015,69956.18120218244,-31.525594858455566,38,4.558341970550828e-08,-21.363511863186417,12573.07213136834,0.0,38,8000.986264489827,-21.363511863186417,-21.363511863186417,-21.363511863186424,3.222523082513362e-05,-21.363511863186417,3120000,200,0.0,38,0.0,0.015,-31.525594858455566
3012.048139948698,0.0,200,3012.048139948698,12358.647059145083,-1.1888928383996245e-06,1,12358.647059145065,76941.86453263028,1,0.0,0.0,12358.647059145065,39,10236.49091023429,0.0,0.0,39,5.634294509887695,-1.2436883025657153e-06,0.0,13108.694751484169,0.005,76941.86453263028,-29.735170379008228,39,5.4795464166090824e-08,12358.647059145065,13108.694751484169,0.0,39,10236.49091023429,12358.647059145065,12358.647059145065,12358.647059145083,3.872252273140475e-05,12358.647059145065,3200000,200,0.0,39,0.0,0.005,-29.735170379008228
2412.3466065524467,0.0,200,2412.3466065524467,2704.531477832208,-3.4074885206791805e-06,1,2704.5314778322086,57274.33352219026,1,0.0,0.0,2704.5314778322086,40,8231.408602251218,0.0,0.0,40,5.630990982055664,-3.5177854442736134e-06,0.0,11051.14194943913,0.02,57274.33352219026,-30.226135959902788,40,1.1029692359443288e-07,2704.5314778322086,11051.14194943913,0.0,40,8231.408602251218,2704.5314778322086,2704.5314778322086,2704.531477832208,7.77055392973125e-05,2704.5314778322086,3280000,200,0.0,40,0.0,0.02,-30.226135959902788
2753.400379958511,0.0,200,2753.400379958511,20158.948617505244,-1.219054070134007e-06,1,20158.94861750524,53271.23773495309,1,0.0,0.0,20158.94861750524,41,9215.8656970106,0.0,0.0,41,5.62969970703125,-1.2586031061800895e-06,0.0,11623.800581310681,0.005,53271.23773495309,-31.1121826231002,41,3.954903604608262e-08,20158.94861750524,11623.800581310681,0.0,41,9215.8656970106,20158.94861750524,20158.94861750524,20158.948617505244,2.795405816868879e-05,20158.94861750524,3360000,200,0.0,41,0.0,0.005,-31.1121826231002
3221.117040745453,0.0,200,3221.117040745453,17404.082800946995,-4.111685939278686e-06,1,17404.082800947002,73554.49310910875,1,0.0,0.0,17404.082800947002,42,10989.409661059872,0.0,0.0,42,5.6279377937316895,-4.1374237298441585e-06,0.0,13541.258360312975,0.01,73554.49310910875,-31.725062943467588,42,2.5737790565472096e-08,17404.082800947002,13541.258360312975,0.0,42,10989.409661059872,17404.082800947002,17404.082800947002,17404.082800946995,1.8226583051728085e-05,17404.082800947002,3440000,200,0.0,42,0.0,0.01,-31.725062943467588
3109.885303699393,0.0,200,3109.885303699393,2235.2244589500124,-2.732633106461435e-07,1,2235.224458950013,78976.87685206594,1,0.0,0.0,2235.224458950013,43,10487.91070065068,0.0,0.0,43,5.6276445388793945,-2.9592069950012956e-07,0.0,13344.934691224413,0.005,78976.87685206594,-32.22205609803535,43,2.265738885398605e-08,2235.224458950013,13344.934691224413,0.0,43,10487.91070065068,2235.224458950013,2235.224458950013,2235.2244589500124,1.604109456820879e-05,2235.224458950013,3520000,200,0.0,43,0.0,0.005,-32.22205609803535
2854.0602522417967,0.0,200,2854.0602522417967,2062.8543936166307,5.670485734299291e-07,1,2062.854393616629,73467.43981780259,1,0.0,0.0,2062.854393616629,44,9915.191106463672,0.0,0.0,44,5.628105640411377,5.524580046767369e-07,0.0,14899.648087693864,0.01,73467.43981780259,-30.895634176766546,44,1.4590568753192201e-08,2062.854393616629,14899.648087693864,0.0,44,9915.191106463672,2062.854393616629,2062.854393616629,2062.8543936166307,1.0324542927264702e-05,2062.854393616629,3600000,200,0.0,44,0.0,0.01,-30.895634176766546
2983.6555878402833,0.0,200,2983.6555878402833,19.412866523011672,-2.7359978957974818e-06,1,19.412866523011687,63417.5267930623,1,0.0,0.0,19.412866523011687,45,9888.068400680937,0.0,0.0,45,5.626899719238281,-2.7466326173453126e-06,0.0,13790.30658507509,0.0,63417.5267930623,-32.788938559241245,45,1.063472154783085e-08,19.412866523011687,13790.30658507509,0.0,45,9888.068400680937,19.412866523011687,19.412866523011687,19.412866523011672,7.520192411902826e-06,19.412866523011687,3680000,200,0.0,45,0.0,0.0,-32.788938559241245
