MetaTest/Average/TerminationRate,MetaTest/plate-slide-back-v1/NumTrajs,MetaTest/plate-slide-back-v1/Iteration,MetaTest/plate-slide-back-v1/MinReturn,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/AverageReturn,MetaTest/plate-slide-back-v1/TerminationRate,MetaTest/plate-slide-back-v1/SuccessRate,TotalEnvSteps,MetaTest/Average/Iteration,MetaTest/plate-slide-back-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/plate-slide-back-v1/MaxReturn,MetaTest/plate-slide-back-v1/AverageReturn,MetaTest/plate-slide-back-v1/StdReturn,MetaTest/Average/NumTrajs,MetaTest/Average/SuccessRate,MetaTest/Average/StdReturn
0.0,10,21,-17.121020309935773,5109.6940119701685,-17.121020309935773,1311.8196531300548,0.0,0.1,728000,21,1311.819653130055,1311.819653130055,5109.6940119701685,1311.8196531300548,1627.2486724186474,10,0.1,1627.2486724186474
0.0,10,22,-24.46455473828098,8476.126677831622,-24.46455473828098,1102.4700639303642,0.0,0.0,752000,22,1102.4700639303644,1102.4700639303644,8476.126677831622,1102.4700639303642,2560.9273523735146,10,0.0,2560.9273523735146
0.0,10,23,-25.704193832486407,318.2931357379144,-25.704193832486407,11.351373339977222,0.0,0.0,776000,23,11.351373339977206,11.351373339977206,318.2931357379144,11.351373339977222,102.47277552644292,10,0.0,102.47277552644292
0.0,10,24,-83.47028669440233,6399.597792663091,-83.47028669440233,1321.4689347190074,0.0,0.0,800000,24,1321.4689347190074,1321.4689347190074,6399.597792663091,1321.4689347190074,2002.970463813227,10,0.0,2002.970463813227
0.0,10,25,-81.92408801792519,4713.461759684646,-81.92408801792519,1358.923144406052,0.0,0.0,824000,25,1358.9231444060529,1358.9231444060529,4713.461759684646,1358.923144406052,1601.1497768694476,10,0.0,1601.1497768694476
0.0,10,26,-94.66696425050154,2991.8748100072185,-94.66696425050154,470.60897726737267,0.0,0.0,848000,26,470.60897726737284,470.60897726737284,2991.8748100072185,470.60897726737267,947.6587140761125,10,0.0,947.6587140761125
0.0,10,27,-108.68047167530152,-17.111326415829236,-108.68047167530152,-83.33772738814784,0.0,0.0,872000,27,-83.33772738814784,-83.33772738814784,-17.111326415829236,-83.33772738814784,33.600739223631166,10,0.0,33.600739223631166
0.0,10,28,-100.73189514690556,-89.86207596883564,-100.73189514690556,-91.77416455669386,0.0,0.0,896000,28,-91.77416455669388,-91.77416455669388,-89.86207596883564,-91.77416455669386,3.0168196421832425,10,0.0,3.0168196421832425
0.0,10,29,-117.42217524689615,-84.65944752369373,-117.42217524689615,-106.98330812940371,0.0,0.0,920000,29,-106.98330812940374,-106.98330812940374,-84.65944752369373,-106.98330812940371,10.158023115195737,10,0.0,10.158023115195737
0.0,10,30,-111.59744403789209,-77.9344100222156,-111.59744403789209,-90.29149605485604,0.0,0.0,944000,30,-90.29149605485607,-90.29149605485607,-77.9344100222156,-90.29149605485604,11.353663128615912,10,0.0,11.353663128615912
0.0,10,31,-86.73125832172762,-75.07474400996259,-86.73125832172762,-81.71725361349021,0.0,0.0,968000,31,-81.71725361349021,-81.71725361349021,-75.07474400996259,-81.71725361349021,2.6604161160512327,10,0.0,2.6604161160512327
0.0,10,32,-84.4346772142802,-72.6243758890299,-84.4346772142802,-75.84222143531505,0.0,0.0,992000,32,-75.84222143531505,-75.84222143531505,-72.6243758890299,-75.84222143531505,3.3272675724600718,10,0.0,3.3272675724600718
0.0,10,33,-79.84959466372845,-48.30546415572041,-79.84959466372845,-73.79146849746,0.0,0.0,1016000,33,-73.79146849746002,-73.79146849746002,-48.30546415572041,-73.79146849746,10.003932359121466,10,0.0,10.003932359121466
0.0,10,34,-90.48257954537223,-81.98725892783914,-90.48257954537223,-87.40783717057079,0.0,0.0,1040000,34,-87.40783717057079,-87.40783717057079,-81.98725892783914,-87.40783717057079,1.99108811351569,10,0.0,1.99108811351569
0.0,10,35,-81.83445645824983,3275.6083499234273,-81.83445645824983,1033.4254252894725,0.0,0.0,1064000,35,1033.425425289472,1033.425425289472,3275.6083499234273,1033.4254252894725,1356.8806952951504,10,0.0,1356.8806952951504
0.0,10,36,-105.677908233879,4669.012865905128,-105.677908233879,1425.6622545166815,0.0,0.0,1088000,36,1425.662254516681,1425.662254516681,4669.012865905128,1425.6622545166815,1729.8811537402366,10,0.0,1729.8811537402366
0.0,10,37,-140.51555924401487,4325.34240444338,-140.51555924401487,1119.583287444168,0.0,0.0,1112000,37,1119.5832874441683,1119.5832874441683,4325.34240444338,1119.583287444168,1603.2976783809593,10,0.0,1603.2976783809593
0.0,10,38,-106.9360566576799,2636.834785618343,-106.9360566576799,703.4039986091025,0.0,0.0,1136000,38,703.4039986091027,703.4039986091027,2636.834785618343,703.4039986091025,915.75954534495,10,0.0,915.75954534495
0.0,10,39,-89.63147851318388,2452.578509500784,-89.63147851318388,821.2253803961114,0.0,0.0,1160000,39,821.2253803961114,821.2253803961114,2452.578509500784,821.2253803961114,907.4859645462913,10,0.0,907.4859645462913
0.0,10,40,-129.17222060930007,5618.257604012988,-129.17222060930007,1006.6621572466432,0.0,0.0,1184000,40,1006.6621572466427,1006.6621572466427,5618.257604012988,1006.6621572466432,1666.8973523075601,10,0.0,1666.8973523075601
0.0,10,41,-90.92636050506891,-61.1574451265888,-90.92636050506891,-83.19280698489048,0.0,0.0,1208000,41,-83.1928069848905,-83.1928069848905,-61.1574451265888,-83.19280698489048,9.453049574047347,10,0.0,9.453049574047347
0.0,10,42,-135.99830057129859,-34.69642069551537,-135.99830057129859,-91.13166974925657,0.0,0.0,1232000,42,-91.13166974925656,-91.13166974925656,-34.69642069551537,-91.13166974925657,38.65737112070669,10,0.0,38.65737112070669
0.0,10,43,-90.91519571209885,-49.040834450786456,-90.91519571209885,-74.44279509265048,0.0,0.0,1256000,43,-74.44279509265048,-74.44279509265048,-49.040834450786456,-74.44279509265048,16.22906954605452,10,0.0,16.22906954605452
0.0,10,44,-94.26225330737698,-22.203009423584827,-94.26225330737698,-43.20816268461918,0.0,0.0,1280000,44,-43.2081626846192,-43.2081626846192,-22.203009423584827,-43.20816268461918,26.3418825569331,10,0.0,26.3418825569331
0.0,10,45,-113.6786728729314,-86.48471416124772,-113.6786728729314,-100.12951612797941,0.0,0.0,1304000,45,-100.12951612797939,-100.12951612797939,-86.48471416124772,-100.12951612797941,9.753945643051082,10,0.0,9.753945643051082
0.0,10,46,-95.51681610671463,-29.806408082196757,-95.51681610671463,-62.97468034838839,0.0,0.0,1328000,46,-62.97468034838838,-62.97468034838838,-29.806408082196757,-62.97468034838839,18.60351370823138,10,0.0,18.60351370823138
0.0,10,47,-78.71121123835908,829.6438679305899,-78.71121123835908,57.29334811516725,0.0,0.0,1352000,47,57.29334811516719,57.29334811516719,829.6438679305899,57.29334811516725,258.9775038947554,10,0.0,258.9775038947554
0.0,10,48,-37.91959643643936,2238.328407055542,-37.91959643643936,199.28495582019013,0.0,0.0,1376000,48,199.28495582019022,199.28495582019022,2238.328407055542,199.28495582019013,679.6995482132214,10,0.0,679.6995482132214
0.0,10,49,-117.83695315707023,97.83692501478556,-117.83695315707023,-39.722129253210255,0.0,0.0,1400000,49,-39.7221292532102,-39.7221292532102,97.83692501478556,-39.722129253210255,55.28807740440711,10,0.0,55.28807740440711
0.0,10,50,-143.37743434529045,13136.162771649031,-143.37743434529045,2386.003251256402,0.0,0.3,1424000,50,2386.0032512564044,2386.0032512564044,13136.162771649031,2386.003251256402,4913.555441298431,10,0.3,4913.555441298431
0.0,10,51,-44.528082332766274,-33.16296492037705,-44.528082332766274,-35.33984611265329,0.0,0.0,1448000,51,-35.3398461126533,-35.3398461126533,-33.16296492037705,-35.33984611265329,3.0937559376144486,10,0.0,3.0937559376144486
0.0,10,52,-34.35274191591154,-24.81345597718265,-34.35274191591154,-31.03974738888676,0.0,0.0,1472000,52,-31.039747388886774,-31.039747388886774,-24.81345597718265,-31.03974738888676,3.512758061027471,10,0.0,3.512758061027471
0.0,10,53,-90.27789612196653,2150.0440412169073,-90.27789612196653,358.22677042973135,0.0,0.1,1496000,53,358.22677042973135,358.22677042973135,2150.0440412169073,358.22677042973135,767.1149942494419,10,0.1,767.1149942494419
0.0,10,54,-32.79103292746357,-21.92096563821072,-32.79103292746357,-31.240891730116346,0.0,0.0,1520000,54,-31.240891730116353,-31.240891730116353,-21.92096563821072,-31.240891730116346,3.1657410712808915,10,0.0,3.1657410712808915
0.0,10,55,-31.972245286577436,-19.59501454402404,-31.972245286577436,-23.41130851952129,0.0,0.0,1544000,55,-23.41130851952129,-23.41130851952129,-19.59501454402404,-23.41130851952129,4.264376885321961,10,0.0,4.264376885321961
0.0,10,56,-67.75934329630576,19688.505143569288,-67.75934329630576,1954.1091855115308,0.0,0.2,1568000,56,1954.109185511532,1954.109185511532,19688.505143569288,1954.1091855115308,5911.527026012059,10,0.2,5911.527026012059
0.0,10,57,-30.76107919090177,6848.977253863347,-30.76107919090177,662.3927304515798,0.0,0.0,1592000,57,662.3927304515803,662.3927304515803,6848.977253863347,662.3927304515798,2062.1980953044335,10,0.0,2062.1980953044335
0.0,10,58,-29.739372086157967,5295.783025775002,-29.739372086157967,507.73758711807534,0.0,0.1,1616000,58,507.7375871180755,507.7375871180755,5295.783025775002,507.73758711807534,1596.018931387094,10,0.1,1596.018931387094
0.0,10,59,-107.8341573591012,279.0502680506797,-107.8341573591012,17.46287444409729,0.0,0.0,1640000,59,17.46287444409727,17.46287444409727,279.0502680506797,17.46287444409729,99.92280964707358,10,0.0,99.92280964707358
0.0,10,60,-107.8342543574945,712.5142820512449,-107.8342543574945,27.3344229684279,0.0,0.0,1664000,60,27.33442296842791,27.33442296842791,712.5142820512449,27.3344229684279,231.21745972822322,10,0.0,231.21745972822322
0.0,10,61,-81.79094557395558,14029.892464728744,-81.79094557395558,2226.209977845974,0.0,0.0,1688000,61,2226.2099778459738,2226.2099778459738,14029.892464728744,2226.209977845974,4096.247844161601,10,0.0,4096.247844161601
0.0,10,62,-117.91069139290464,8954.546338664859,-117.91069139290464,1102.6808328222753,0.0,0.0,1712000,62,1102.6808328222753,1102.6808328222753,8954.546338664859,1102.6808328222753,2669.355927507564,10,0.0,2669.355927507564
0.0,10,63,-83.51865259174866,635.464466279641,-83.51865259174866,45.65354063221407,0.0,0.2,1736000,63,45.65354063221416,45.65354063221416,635.464466279641,45.65354063221407,205.63337416171404,10,0.2,205.63337416171404
0.0,10,64,-117.8357144693578,29688.53735949162,-117.8357144693578,4891.379690190799,0.0,0.2,1760000,64,4891.379690190799,4891.379690190799,29688.53735949162,4891.379690190799,10137.993296552826,10,0.2,10137.993296552826
0.0,10,65,-81.79094821846591,22506.51226069686,-81.79094821846591,2229.388807631779,0.0,0.1,1784000,65,2229.388807631779,2229.388807631779,22506.51226069686,2229.388807631779,6759.259928034252,10,0.1,6759.259928034252
0.0,10,66,-107.8342543574945,11127.226499921902,-107.8342543574945,1572.7351518526443,0.0,0.1,1808000,66,1572.7351518526434,1572.7351518526434,11127.226499921902,1572.7351518526443,3525.3729191061693,10,0.1,3525.3729191061693
0.0,10,67,-92.15700805967857,-24.31547526589543,-92.15700805967857,-49.93634500806989,0.0,0.2,1832000,67,-49.93634500806989,-49.93634500806989,-24.31547526589543,-49.93634500806989,24.045865076747496,10,0.2,24.045865076747496
0.0,10,68,-107.44989728094905,75.27144697813807,-107.44989728094905,-29.203676868279228,0.0,0.2,1856000,68,-29.203676868279217,-29.203676868279217,75.27144697813807,-29.203676868279228,54.23446908685609,10,0.2,54.23446908685609
0.0,10,69,-108.16746593353177,2192.0996720799853,-108.16746593353177,231.8556561801282,0.0,0.4,1880000,69,231.85565618012816,231.85565618012816,2192.0996720799853,231.8556561801282,674.1623873399856,10,0.4,674.1623873399856
0.0,10,70,-107.8342543574945,25976.82924990457,-107.8342543574945,2577.8017421323834,0.0,0.2,1904000,70,2577.8017421323816,2577.8017421323816,25976.82924990457,2577.8017421323834,7800.036135604585,10,0.2,7800.036135604585
0.0,10,71,-107.44975270346694,2974.8004196343554,-107.44975270346694,295.0214624398641,0.0,0.2,1928000,71,295.02146243986437,295.02146243986437,2974.8004196343554,295.0214624398641,905.7753729409086,10,0.2,905.7753729409086
0.0,10,72,-107.66593236966943,17688.79208045658,-107.66593236966943,2191.8293723274405,0.0,0.2,1952000,72,2191.8293723274396,2191.8293723274396,17688.79208045658,2191.8293723274405,5326.267169624279,10,0.2,5326.267169624279
0.0,10,73,-143.87804561132288,43.20690329915626,-143.87804561132288,-56.27009645415918,0.0,0.1,1976000,73,-56.270096454159216,-56.270096454159216,43.20690329915626,-56.27009645415918,56.9018711223695,10,0.1,56.9018711223695
0.0,10,74,-143.88895570137782,218.88790879503384,-143.88895570137782,-32.57321349430208,0.0,0.2,2000000,74,-32.573213494302095,-32.573213494302095,218.88790879503384,-32.57321349430208,98.01898930941242,10,0.2,98.01898930941242
0.0,10,75,-38.33525678953877,-35.577193143278144,-38.33525678953877,-37.505255502881035,0.0,0.0,2024000,75,-37.505255502881035,-37.505255502881035,-35.577193143278144,-37.505255502881035,0.7886399924644191,10,0.0,0.7886399924644191
0.0,10,76,-44.41160188702989,-42.171816815971006,-44.41160188702989,-43.45644205696466,0.0,0.0,2048000,76,-43.45644205696466,-43.45644205696466,-42.171816815971006,-43.45644205696466,0.7408737918272401,10,0.0,0.7408737918272401
0.0,10,77,-101.82077277587814,-25.544866939891648,-101.82077277587814,-39.52596791404382,0.0,0.0,2072000,77,-39.525967914043825,-39.525967914043825,-25.544866939891648,-39.52596791404382,21.17469539250477,10,0.0,21.17469539250477
0.0,10,78,-88.27965290451392,329.7374396054413,-88.27965290451392,-11.442107136296093,0.0,0.0,2096000,78,-11.442107136296082,-11.442107136296082,329.7374396054413,-11.442107136296093,117.5257358459445,10,0.0,117.5257358459445
0.0,10,79,-117.0465716045654,6644.367302364343,-117.0465716045654,906.3605295718771,0.0,0.0,2120000,79,906.3605295718766,906.3605295718766,6644.367302364343,906.3605295718771,2095.6575572884403,10,0.0,2095.6575572884403
0.0,10,80,-81.79094557395558,6470.438220098563,-81.79094557395558,644.2101884741414,0.0,0.0,2144000,80,644.2101884741409,644.2101884741409,6470.438220098563,644.2101884741414,1946.440744030102,10,0.0,1946.440744030102
0.0,10,81,-117.29567770131196,26597.69736160521,-117.29567770131196,8978.230218608875,0.0,0.4,2168000,81,8978.230218608875,8978.230218608875,26597.69736160521,8978.230218608875,9980.508714685959,10,0.4,9980.508714685959
0.0,10,82,-117.29567770131196,4354.075876391607,-117.29567770131196,585.2663108905504,0.0,0.0,2192000,82,585.2663108905497,585.2663108905497,4354.075876391607,585.2663108905504,1404.211966606552,10,0.0,1404.211966606552
0.0,10,83,-81.83445645824983,14487.099211533843,-81.83445645824983,1406.1250990705544,0.0,0.0,2216000,83,1406.1250990705535,1406.1250990705535,14487.099211533843,1406.1250990705544,4360.3943561540755,10,0.0,4360.3943561540755
0.0,10,84,-81.79094557395558,183.77243124164696,-81.79094557395558,-23.06742223612705,0.0,0.1,2240000,84,-23.067422236127104,-23.067422236127104,183.77243124164696,-23.06742223612705,75.11512265415769,10,0.1,75.11512265415769
0.0,10,85,-117.46684066440734,8588.324793576465,-117.46684066440734,1470.9980462160834,0.0,0.0,2264000,85,1470.9980462160838,1470.9980462160838,8588.324793576465,1470.9980462160834,3111.6005123102027,10,0.0,3111.6005123102027
0.0,10,86,-117.31600803762656,46632.445074607254,-117.31600803762656,7088.245151597794,0.0,0.2,2288000,86,7088.2451515977955,7088.2451515977955,46632.445074607254,7088.245151597794,14929.589338427688,10,0.2,14929.589338427688
0.0,10,87,-117.31600803762656,75714.33885919975,-117.31600803762656,20284.7049589178,0.0,0.3,2312000,87,20284.7049589178,20284.7049589178,75714.33885919975,20284.7049589178,29614.947999556185,10,0.3,29614.947999556185
0.0,10,88,-117.31600803762656,22661.663201002215,-117.31600803762656,4015.660050368914,0.0,0.1,2336000,88,4015.660050368916,4015.660050368916,22661.663201002215,4015.660050368914,8232.31089611108,10,0.1,8232.31089611108
0.0,10,89,-143.38832895220438,37993.96713383232,-143.38832895220438,7394.373252488845,0.0,0.3,2360000,89,7394.373252488847,7394.373252488847,37993.96713383232,7394.373252488845,14785.926269876749,10,0.3,14785.926269876749
0.0,10,90,-143.4827562966066,38234.441572360716,-143.4827562966066,6817.855245452202,0.0,0.2,2384000,90,6817.8552454522,6817.8552454522,38234.441572360716,6817.855245452202,13827.479135358715,10,0.2,13827.479135358715
0.0,10,91,-118.76531563243519,1725.278616435056,-118.76531563243519,168.43357722701512,0.0,0.0,2408000,91,168.43357722701518,168.43357722701518,1725.278616435056,168.43357722701512,532.3112174763444,10,0.0,532.3112174763444
0.0,10,92,-143.88895570137782,1111.1494034714046,-143.88895570137782,39.35660165982066,0.0,0.0,2432000,92,39.356601659820754,39.356601659820754,1111.1494034714046,39.35660165982066,360.04106565646515,10,0.0,360.04106565646515
0.0,10,93,-143.7928131143047,54437.42679356592,-143.7928131143047,5452.6403084768335,0.0,0.2,2456000,93,5452.640308476837,5452.640308476837,54437.42679356592,5452.6403084768335,16330.766041618948,10,0.2,16330.766041618948
0.0,10,94,-143.38832895227833,53923.28956545344,-143.38832895227833,8952.458459916183,0.0,0.1,2480000,94,8952.45845991618,8952.45845991618,53923.28956545344,8952.458459916183,18530.864866344247,10,0.1,18530.864866344247
0.0,10,95,-117.910716856808,42718.94861108004,-117.910716856808,4258.576220315012,0.0,0.2,2504000,95,4258.57622031501,4258.57622031501,42718.94861108004,4258.576220315012,12821.074016612805,10,0.2,12821.074016612805
0.0,10,96,-117.910716856808,69990.59507985343,-117.910716856808,6995.560946505776,0.0,0.0,2528000,96,6995.560946505774,6995.560946505774,69990.59507985343,6995.560946505776,20998.953651423813,10,0.0,20998.953651423813
0.0,10,97,-117.910716856808,181819.5287867249,-117.910716856808,45057.991326429394,0.0,0.5,2552000,97,45057.991326429394,45057.991326429394,181819.5287867249,45057.991326429394,56753.08655622579,10,0.5,56753.08655622579
0.0,10,98,-117.910716856808,23656.56955734875,-117.910716856808,2771.0215664436814,0.0,0.1,2576000,98,2771.0215664436823,2771.0215664436823,23656.56955734875,2771.0215664436814,7019.888054223589,10,0.1,7019.888054223589
0.0,10,99,-117.910716856808,260696.87475439114,-117.910716856808,47009.652075131686,0.0,0.2,2600000,99,47009.6520751317,47009.6520751317,260696.87475439114,47009.652075131686,94730.56760836157,10,0.2,94730.56760836157
0.0,10,100,-117.910716856808,53776.798218235475,-117.910716856808,11210.896752857934,0.0,0.3,2624000,100,11210.896752857936,11210.896752857936,53776.798218235475,11210.896752857934,21117.978858853952,10,0.3,21117.978858853952
0.0,10,101,-117.910716856808,125434.76576854549,-117.910716856808,38873.55583374372,0.0,0.4,2648000,101,38873.55583374372,38873.55583374372,125434.76576854549,38873.55583374372,51699.2216638584,10,0.4,51699.2216638584
0.0,10,102,-81.66199376324923,169940.30736665014,-81.66199376324923,60577.968412478585,0.0,0.3,2672000,102,60577.968412478585,60577.968412478585,169940.30736665014,60577.968412478585,68517.50008466087,10,0.3,68517.50008466087
0.0,10,103,-81.66199376324923,94164.44159623756,-81.66199376324923,11016.361012564414,0.0,0.1,2696000,103,11016.361012564414,11016.361012564414,94164.44159623756,11016.361012564414,28137.14943059527,10,0.1,28137.14943059527
0.0,10,104,-117.910716856808,226033.7004806689,-117.910716856808,22586.412384575007,0.0,0.1,2720000,104,22586.412384574996,22586.412384574996,226033.7004806689,22586.412384575007,67815.84990772509,10,0.1,67815.84990772509
0.0,10,105,-143.87804561132288,94118.52914527,-143.87804561132288,23653.028634587812,0.0,0.0,2744000,105,23653.02863458782,23653.02863458782,94118.52914527,23653.028634587812,37372.792699315,10,0.0,37372.792699315
0.0,10,106,-143.88895570137782,236478.44389268127,-143.88895570137782,23632.239541247047,0.0,0.1,2768000,106,23632.239541247072,23632.239541247072,236478.44389268127,23632.239541247047,70948.90292529365,10,0.1,70948.90292529365
0.0,10,107,-143.38832895220438,238712.4623580747,-143.38832895220438,24950.82398676838,0.0,0.3,2792000,107,24950.823986768377,24950.823986768377,238712.4623580747,24950.82398676838,71290.34729550192,10,0.3,71290.34729550192
0.0,10,108,-143.37743434529045,143486.692288326,-143.37743434529045,32792.54847239306,0.0,0.2,2816000,108,32792.548472393035,32792.548472393035,143486.692288326,32792.54847239306,53786.50961460101,10,0.2,53786.50961460101
0.0,10,109,-143.37743434529045,187808.04464330478,-143.37743434529045,37534.27613412146,0.0,0.2,2840000,109,37534.27613412147,37534.27613412147,187808.04464330478,37534.27613412146,63417.803212427585,10,0.2,63417.803212427585
0.0,10,110,-143.37743434529045,161602.01772109524,-143.37743434529045,28999.71251117602,0.0,0.1,2864000,110,28999.712511176018,28999.712511176018,161602.01772109524,28999.71251117602,51581.335052061484,10,0.1,51581.335052061484
0.0,10,111,-107.8342543574945,2823.775914012897,-107.8342543574945,218.99317643257217,0.0,0.0,2888000,111,218.99317643257214,218.99317643257214,2823.775914012897,218.99317643257217,869.3056504156012,10,0.0,869.3056504156012
0.0,10,112,-117.31600803762656,171865.73670163177,-117.31600803762656,27206.921796858736,0.0,0.2,2912000,112,27206.92179685873,27206.92179685873,171865.73670163177,27206.921796858736,53952.8193345182,10,0.2,53952.8193345182
0.0,10,113,-117.31600803762656,233353.84094270598,-117.31600803762656,57805.36141761835,0.0,0.3,2936000,113,57805.36141761833,57805.36141761833,233353.84094270598,57805.36141761835,93341.09367243317,10,0.3,93341.09367243317
0.0,10,114,-117.31600803762656,198375.45968916736,-117.31600803762656,43117.71476556029,0.0,0.2,2960000,114,43117.714765560275,43117.714765560275,198375.45968916736,43117.71476556029,68629.57272706908,10,0.2,68629.57272706908
0.0,10,115,-143.37743434529045,197464.1229892402,-143.37743434529045,39832.65661105176,0.0,0.3,2984000,115,39832.65661105178,39832.65661105178,197464.1229892402,39832.65661105176,68772.92471686823,10,0.3,68772.92471686823
0.0,10,116,-143.37743434529045,150489.30346777805,-143.37743434529045,32500.49803069266,0.0,0.3,3008000,116,32500.49803069266,32500.49803069266,150489.30346777805,32500.49803069266,51065.13976245477,10,0.3,51065.13976245477
