window-open-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/window-open-v1/AverageDiscountedReturn,Average/TerminationRate,policy/LossAfter,Average/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/window-open-v1/TerminationRate,MetaTest/window-open-v1/SuccessRate,MetaTest/window-open-v1/MaxReturn,window-open-v1/MinReturn,policy/Entropy,MetaTest/Average/AverageReturn,Average/AverageReturn,MetaTest/Average/StdReturn,window-open-v1/AverageDiscountedReturn,Average/MaxReturn,window-open-v1/Iteration,MetaTest/window-open-v1/StdReturn,MetaTest/window-open-v1/NumEpisodes,MetaTest/Average/SuccessRate,window-open-v1/SuccessRate,LinearFeatureBaseline/ExplainedVariance,MetaTest/window-open-v1/Iteration,window-open-v1/StdReturn,window-open-v1/NumEpisodes,policy/KLBefore,TotalEnvSteps,MetaTest/Average/MinReturn,Average/Iteration,MetaTest/Average/AverageDiscountedReturn,Average/StdReturn,MetaTest/window-open-v1/AverageReturn,window-open-v1/AverageReturn,Average/NumEpisodes,MetaTest/window-open-v1/MinReturn,policy/LossBefore,policy/KL,Average/AverageDiscountedReturn,Average/MinReturn,MetaTest/Average/Iteration,window-open-v1/MaxReturn,policy/dLoss
0.0,97.6791337750492,10,-7.848769860451512,0.0,-12.881385,0.02,0.0,0.0,0.0,97.6791337750492,-66.00864842368351,5.66095,-7.8487698604515,2965.9819316937187,44.32708516620826,663.3031756090032,121873.11767220493,10,44.32708516620826,10,0.0,0.02,0.5848065124539406,1,14757.821662649436,100,0.0,220000,-40.88678382744305,10,-7.848769860451512,14757.821662649436,-7.8487698604515,2965.9819316937187,100,-40.88678382744305,-3.1394436,0.0065957704,663.3031756090032,-66.00864842368351,1,121873.11767220493,9.741941
0.0,,,,0.0,-16.599598,0.02,,,,,-45.51523472094335,5.6564283,,2790.854626678736,,668.6273010611698,135396.73825230813,11,,,,0.02,0.6465863665534268,,17821.57550109716,100,0.0,240000,,11,,17821.57550109716,,2790.854626678736,100,,-5.8324842,0.00456409,668.6273010611698,-45.51523472094335,,135396.73825230813,10.767114
0.0,,,,0.0,-11.274507,0.03,,,,,-53.96758056178503,5.658005,,8383.505998008832,,1959.6465331053448,70270.20461008338,12,,,,0.03,0.6444426089122977,,17875.225964960995,100,0.0,260000,,12,,17875.225964960995,,8383.505998008832,100,,1.597475,0.0042925333,1959.6465331053448,-53.96758056178503,,70270.20461008338,12.871982
0.0,,,,0.0,-12.435356,0.03,,,,,-53.051770860375676,5.656052,,4888.872806013128,,1148.6989225737652,128682.11159217311,13,,,,0.03,0.5598814550149152,,18849.342673646293,100,0.0,280000,,13,,18849.342673646293,,4888.872806013128,100,,-1.0177125,0.005809363,1148.6989225737652,-53.051770860375676,,128682.11159217311,11.417644
0.0,,,,0.0,-4.5587,0.01,,,,,-63.03412581731527,5.64602,,4019.668857327575,,952.8552057411216,71058.74431708551,14,,,,0.01,0.6162708383809502,,12320.904575663944,100,0.0,300000,,14,,12320.904575663944,,4019.668857327575,100,,2.1247375,0.0072572874,952.8552057411216,-63.03412581731527,,71058.74431708551,6.6834373
0.0,,,,0.0,-10.975598,0.03,,,,,-50.27260669820576,5.6383586,,4294.9651014141455,,1021.6897488726863,139670.12514446845,15,,,,0.03,0.5762178694417411,,18650.45458927173,100,0.0,320000,,15,,18650.45458927173,,4294.9651014141455,100,,1.1775656,0.004564246,1021.6897488726863,-50.27260669820576,,139670.12514446845,12.153164
0.0,,,,0.0,-8.864662,0.02,,,,,-46.5548545058319,5.647126,,3885.680030855947,,943.5077685426228,152375.6220848334,16,,,,0.02,0.46588719961241665,,18170.787514836895,100,0.0,340000,,16,,18170.787514836895,,3885.680030855947,100,,2.94005,0.0059066513,943.5077685426228,-46.5548545058319,,152375.6220848334,11.804712
0.0,,,,0.0,-8.363984,0.03,,,,,-44.15554382833744,5.6633306,,4129.014946789928,,1057.4231177350944,148823.56046294665,17,,,,0.03,0.6244915190638787,,19733.336690430617,100,0.0,360000,,17,,19733.336690430617,,4129.014946789928,100,,3.341,0.00779395,1057.4231177350944,-44.15554382833744,,148823.56046294665,11.704985
0.0,,,,0.0,-15.120819,0.06,,,,,-69.88651241547379,5.681577,,6717.9135748177205,,1590.4826178768265,104236.86453834089,18,,,,0.06,0.5537219677614091,,20219.97994185671,100,0.0,380000,,18,,20219.97994185671,,6717.9135748177205,100,,-4.342525,0.00476008,1590.4826178768265,-69.88651241547379,,104236.86453834089,10.778294
0.0,,,,0.0,-26.116966,0.07,,,,,-84.67659803200358,5.688285,,8520.658010271076,,2163.9641853252597,100023.59029656513,19,,,,0.07,0.5388993643900097,,21279.375372140337,100,0.0,400000,,19,,21279.375372140337,,8520.658010271076,100,,-10.8710375,0.005431032,2163.9641853252597,-84.67659803200358,,100023.59029656513,15.245929
0.0,128044.36626089054,10,26896.010824221314,0.0,-4.532811,0.02,0.0,0.0,0.2,128044.36626089054,-55.97411152771532,5.6907144,26896.01082422131,2812.5878681744757,49499.859237433986,705.843121261302,88326.02274123579,20,49499.859237433986,10,0.2,0.02,0.6236302732033356,2,12959.066130914774,100,0.0,420000,-40.762930843231494,20,26896.010824221314,12959.066130914774,26896.01082422131,2812.5878681744757,100,-40.762930843231494,2.9943027,0.0049020895,705.843121261302,-55.97411152771532,2,88326.02274123579,7.527114
0.0,,,,0.0,-6.555314,0.02,,,,,-66.19449435440673,5.710599,,1692.095608065215,,414.6757370606177,93305.1191119471,21,,,,0.02,0.6294238242612856,,10508.863916604912,100,0.0,440000,,21,,10508.863916604912,,1692.095608065215,100,,-1.4734391,0.005296225,414.6757370606177,-66.19449435440673,,93305.1191119471,5.081875
0.0,,,,0.0,-16.938839,0.04,,,,,-53.180237129868864,5.712789,,6065.947428141139,,1493.3149162609113,166787.20716207803,22,,,,0.04,0.663715962580909,,24337.648556922763,100,0.0,460000,,22,,24337.648556922763,,6065.947428141139,100,,-4.110528,0.0038692122,1493.3149162609113,-53.180237129868864,,166787.20716207803,12.828311
0.0,,,,0.0,0.9363914,0.0,,,,,-52.92802773055696,5.711065,,323.67439106556964,,64.87032044505035,34552.33339804497,23,,,,0.0,0.5997802992833601,,3440.731211893335,100,0.0,480000,,23,,3440.731211893335,,323.67439106556964,100,,1.8077828,0.0068385773,64.87032044505035,-52.92802773055696,,34552.33339804497,0.87139136
0.0,,,,0.0,-10.224819,0.04,,,,,-46.76918056329031,5.698119,,3735.062835034698,,911.3642075149477,99727.88912968994,24,,,,0.04,0.5975658286308956,,15850.899106447621,100,0.0,500000,,24,,15850.899106447621,,3735.062835034698,100,,-0.014892188,0.0036665576,911.3642075149477,-46.76918056329031,,99727.88912968994,10.209927
0.0,,,,0.0,-7.287332,0.0,,,,,-43.228150708378244,5.681414,,6119.181387133941,,1430.6296276745102,61353.99011159131,25,,,,0.0,0.614773553977416,,15028.952115050904,100,0.0,520000,,25,,15028.952115050904,,6119.181387133941,100,,0.07172422,0.0063441824,1430.6296276745102,-43.228150708378244,,61353.99011159131,7.3590565
0.0,,,,0.0,-10.235542,0.05,,,,,-47.40200637618035,5.67012,,5018.508637048236,,1215.4132536677653,99059.19133245651,26,,,,0.05,0.6201537029577833,,18306.61588061266,100,0.0,540000,,26,,18306.61588061266,,5018.508637048236,100,,2.6652453,0.005963787,1215.4132536677653,-47.40200637618035,,99059.19133245651,12.900787
0.0,,,,0.0,-17.405373,0.06,,,,,-55.52121179780529,5.665658,,5137.079877433997,,1250.3528602998913,123639.21526115492,27,,,,0.06,0.5601728269113837,,18885.97697877226,100,0.0,560000,,27,,18885.97697877226,,5137.079877433997,100,,-6.819028,0.0048270496,1250.3528602998913,-55.52121179780529,,123639.21526115492,10.586345
0.0,,,,0.0,2.5665407,0.05,,,,,-45.50572777469411,5.6611557,,5379.969886254507,,1336.5774179630666,84609.45231674252,28,,,,0.05,0.5288506348184226,,15153.317893272551,100,0.0,580000,,28,,15153.317893272551,,5379.969886254507,100,,10.006341,0.0070161545,1336.5774179630666,-45.50572777469411,,84609.45231674252,7.4398003
0.0,,,,0.0,-6.211339,0.01,,,,,-77.01717114574039,5.663697,,6322.845087335265,,1525.3754723199183,69739.67205175132,29,,,,0.01,0.5519026616645321,,14544.749664250865,100,0.0,600000,,29,,14544.749664250865,,6322.845087335265,100,,1.8495969,0.006528411,1525.3754723199183,-77.01717114574039,,69739.67205175132,8.060936
0.0,43865.20859801003,10,5521.303182550997,0.0,-11.15274,0.03,0.0,0.0,0.0,43865.20859801003,-73.14029624388303,5.6700296,5521.303182551001,3164.534863611182,13083.318861769107,753.5482485556684,80073.65731021721,30,13083.318861769107,10,0.0,0.03,0.5340801602647418,3,12182.683163522332,100,0.0,620000,-47.5734222746278,30,5521.303182550997,12182.683163522332,5521.303182551001,3164.534863611182,100,-47.5734222746278,-4.3086257,0.0064704185,753.5482485556684,-73.14029624388303,3,80073.65731021721,6.844114
0.0,,,,0.0,-12.742719,0.04,,,,,-65.63566413098492,5.6634984,,6146.0054328742435,,1484.1422899429008,105195.68023250482,31,,,,0.04,0.6417900652974916,,17373.66178361194,100,0.0,640000,,31,,17373.66178361194,,6146.0054328742435,100,,-0.057879686,0.0064384416,1484.1422899429008,-65.63566413098492,,105195.68023250482,12.684839
0.0,,,,0.0,-14.257609,0.06,,,,,-70.19963401267579,5.665421,,8433.119585414059,,1982.6228368435595,105136.2340842676,32,,,,0.06,0.5149606178151638,,22356.783823194462,100,0.0,660000,,32,,22356.783823194462,,8433.119585414059,100,,0.16387187,0.0066469284,1982.6228368435595,-70.19963401267579,,105136.2340842676,14.421481
0.0,,,,0.0,1.9353875,0.08,,,,,-99.22566825098278,5.6863,,8404.93825551033,,2096.7803996896287,118532.6535441595,33,,,,0.08,0.6147418303104522,,23212.50767099266,100,0.0,680000,,33,,23212.50767099266,,8404.93825551033,100,,17.100462,0.0053540156,2096.7803996896287,-99.22566825098278,,118532.6535441595,15.165074
0.0,,,,0.0,-15.042448,0.05,,,,,-89.29789457343055,5.714015,,5134.449865043531,,1253.9223403387018,85317.28741610142,34,,,,0.05,0.6299997731022895,,16387.229394671944,100,0.0,700000,,34,,16387.229394671944,,5134.449865043531,100,,-2.634497,0.0043259566,1253.9223403387018,-89.29789457343055,,85317.28741610142,12.407951
0.0,,,,0.0,-13.379315,0.02,,,,,-86.02830043548975,5.7295218,,3847.0840473672474,,896.3502558445153,97426.63648302625,35,,,,0.02,0.5619723430850743,,14375.489713699262,100,0.0,720000,,35,,14375.489713699262,,3847.0840473672474,100,,-3.8225813,0.0052963537,896.3502558445153,-86.02830043548975,,97426.63648302625,9.556734
0.0,,,,0.0,-8.290978,0.05,,,,,-89.26796737069927,5.732282,,8456.469078448192,,1967.1937816379777,114785.70224317562,36,,,,0.05,0.5021058814184732,,21931.874488033725,100,0.0,740000,,36,,21931.874488033725,,8456.469078448192,100,,6.0052595,0.0056206146,1967.1937816379777,-89.26796737069927,,114785.70224317562,14.296238
0.0,,,,0.0,-17.08353,0.05,,,,,-100.14156426026733,5.7103353,,8511.240605877763,,2148.317184442217,122577.29008227416,37,,,,0.05,0.5729603283780167,,24078.389479352158,100,0.0,760000,,37,,24078.389479352158,,8511.240605877763,100,,-0.32515,0.006117289,2148.317184442217,-100.14156426026733,,122577.29008227416,16.75838
0.0,,,,0.0,-24.23585,0.1,,,,,-106.41499237819232,5.7009964,,12362.17605902224,,2974.8288083473003,86610.57153418794,38,,,,0.1,0.6182419192577826,,24234.352495854375,100,0.0,780000,,38,,24234.352495854375,,12362.17605902224,100,,-6.383919,0.00444091,2974.8288083473003,-106.41499237819232,,86610.57153418794,17.85193
0.0,,,,0.0,-3.3381078,0.01,,,,,-106.81574837171055,5.698952,,2993.863297430086,,833.7607231347534,105471.85430421826,39,,,,0.01,0.560608996217431,,12445.302219598128,100,0.0,800000,,39,,12445.302219598128,,2993.863297430086,100,,2.5325797,0.006890199,833.7607231347534,-106.81574837171055,,105471.85430421826,5.8706875
0.0,88396.60510544149,10,23942.61573212837,0.0,-4.9733686,0.06,0.0,0.0,0.2,88396.60510544149,-73.37100808998022,5.6946845,23942.61573212838,6736.575964856598,34811.41956750023,1721.3908604504,157421.58405477702,40,34811.41956750023,10,0.2,0.06,0.5308999339875836,4,22649.826398208195,100,0.0,820000,-42.298033209448406,40,23942.61573212837,22649.826398208195,23942.61573212838,6736.575964856598,100,-42.298033209448406,10.592443,0.0044741496,1721.3908604504,-73.37100808998022,4,157421.58405477702,15.565812
0.0,,,,0.0,-25.389238,0.06,,,,,-79.29860131892528,5.7088265,,7467.7539227314965,,1852.8421011768953,116774.95190210889,41,,,,0.06,0.4947225278550046,,22026.38034730045,100,0.0,840000,,41,,22026.38034730045,,7467.7539227314965,100,,-10.369294,0.006799583,1852.8421011768953,-79.29860131892528,,116774.95190210889,15.019944
0.0,,,,0.0,-30.343075,0.06,,,,,-115.5757467995853,5.712941,,6838.715113242775,,1670.7475989626366,79472.61651542646,42,,,,0.06,0.6074288394665633,,18597.045137560985,100,0.0,860000,,42,,18597.045137560985,,6838.715113242775,100,,-16.11477,0.0056959754,1670.7475989626366,-115.5757467995853,,79472.61651542646,14.228304
0.0,,,,0.0,-11.567128,0.04,,,,,-100.802793610207,5.698252,,5688.238418916628,,1424.394316986631,88377.810922054,43,,,,0.04,0.6449674809951322,,17490.99404508678,100,0.0,880000,,43,,17490.99404508678,,5688.238418916628,100,,1.2184625,0.005614306,1424.394316986631,-100.802793610207,,88377.810922054,12.785591
0.0,,,,0.0,-20.984907,0.04,,,,,-117.1079759469363,5.6849875,,7864.557316921373,,1972.6412174538646,94292.78482900858,44,,,,0.04,0.6450568767755109,,19496.98700858687,100,0.0,900000,,44,,19496.98700858687,,7864.557316921373,100,,-11.043534,0.0056144996,1972.6412174538646,-117.1079759469363,,94292.78482900858,9.941373
0.0,,,,0.0,-26.857065,0.06,,,,,-101.2687887200168,5.6705317,,8454.407838094803,,2039.5846155184074,119818.76258501863,45,,,,0.06,0.5968651335962141,,24668.94478444985,100,0.0,920000,,45,,24668.94478444985,,8454.407838094803,100,,-7.9262843,0.008023016,2039.5846155184074,-101.2687887200168,,119818.76258501863,18.93078
0.0,,,,0.0,-28.716484,0.09,,,,,-106.83093540042871,5.6611886,,6364.63399777574,,1637.8493969926667,130303.04947779051,46,,,,0.09,0.5893695014582443,,21022.373649896257,100,0.0,940000,,46,,21022.373649896257,,6364.63399777574,100,,-12.827181,0.0058362028,1637.8493969926667,-106.83093540042871,,130303.04947779051,15.889303
0.0,,,,0.0,-18.667328,0.05,,,,,-110.75341952583442,5.6472006,,6060.552188289278,,1447.0575481181813,105326.55384340453,47,,,,0.05,0.6865737183259403,,20846.488929714676,100,0.0,960000,,47,,20846.488929714676,,6060.552188289278,100,,-4.4956,0.007411013,1447.0575481181813,-110.75341952583442,,105326.55384340453,14.171728
0.0,,,,0.0,-21.12147,0.04,,,,,-105.69563752930037,5.628052,,4944.560235486296,,1294.2270589045074,82039.8950502396,48,,,,0.04,0.534682859932772,,15453.539333221037,100,0.0,980000,,48,,15453.539333221037,,4944.560235486296,100,,-9.365362,0.005612306,1294.2270589045074,-105.69563752930037,,82039.8950502396,11.756107
0.0,,,,0.0,-44.688766,0.06,,,,,-103.76359563143184,5.612867,,10506.599754696772,,2816.264080986402,102425.95605951005,49,,,,0.06,0.5479781843442144,,23498.459075617262,100,0.0,1000000,,49,,23498.459075617262,,10506.599754696772,100,,-27.957531,0.0061555323,2816.264080986402,-103.76359563143184,,102425.95605951005,16.731236
0.0,75897.69717307917,10,14163.218993401102,0.0,-8.258567,0.03,0.0,0.0,0.1,75897.69717307917,-104.68721806917168,5.6185374,14163.218993401088,4233.5318260705235,25079.918875163577,1309.4048873300374,80960.33198163408,50,25079.918875163577,10,0.1,0.03,0.5641811438436491,5,13421.691851411415,100,0.0,1020000,-28.123286678065092,50,14163.218993401102,13421.691851411415,14163.218993401088,4233.5318260705235,100,-28.123286678065092,1.5916914,0.0059908265,1309.4048873300374,-104.68721806917168,5,80960.33198163408,9.850258
0.0,,,,0.0,-20.015028,0.07,,,,,-111.4557979012064,5.609031,,9757.770062225727,,2410.5051202642167,120483.19488910024,51,,,,0.07,0.5103862166197312,,23633.370033609986,100,0.0,1040000,,51,,23633.370033609986,,9757.770062225727,100,,-1.0034562,0.007228012,2410.5051202642167,-111.4557979012064,,120483.19488910024,19.011572
0.0,,,,0.0,-15.690733,0.03,,,,,-109.16489100432943,5.599813,,3744.868616998285,,927.2380722316303,68309.66619154482,52,,,,0.03,0.6099043607100689,,13814.69722083175,100,0.0,1060000,,52,,13814.69722083175,,3744.868616998285,100,,-8.686837,0.0051188874,927.2380722316303,-109.16489100432943,,68309.66619154482,7.0038958
0.0,,,,0.0,-27.426466,0.04,,,,,-115.08234030173836,5.5955815,,3822.6552074269844,,889.0972259366406,94745.47129410601,53,,,,0.04,0.5817508012177935,,17025.58687916107,100,0.0,1080000,,53,,17025.58687916107,,3822.6552074269844,100,,-14.837959,0.0074152756,889.0972259366406,-115.08234030173836,,94745.47129410601,12.588507
0.0,,,,0.0,-8.481722,0.03,,,,,-105.12172924816107,5.5887995,,7091.240299964582,,1768.1741475165895,83722.2828020865,54,,,,0.03,0.6840273477513681,,19276.572578319534,100,0.0,1100000,,54,,19276.572578319534,,7091.240299964582,100,,1.7512859,0.0039032449,1768.1741475165895,-105.12172924816107,,83722.2828020865,10.233007
0.0,,,,0.0,-30.177126,0.12,,,,,-103.1736964303785,5.615517,,12588.158430233125,,2999.169013944456,144043.78502819515,55,,,,0.12,0.6440917840065518,,29553.03868937052,100,0.0,1120000,,55,,29553.03868937052,,12588.158430233125,100,,-4.7952623,0.007875848,2999.169013944456,-103.1736964303785,,144043.78502819515,25.381863
0.0,,,,0.0,-0.8482406,0.05,,,,,-112.5250686162521,5.6205287,,8681.667162943806,,2072.9908211997677,106996.77945499221,56,,,,0.05,0.6772855699708124,,23795.84819142108,100,0.0,1140000,,56,,23795.84819142108,,8681.667162943806,100,,10.495375,0.0050009605,2072.9908211997677,-112.5250686162521,,106996.77945499221,11.343616
0.0,,,,0.0,-19.686798,0.04,,,,,-102.36562119672516,5.614576,,4658.464532673615,,1094.8658637510225,72543.96130070346,57,,,,0.04,0.6137818062492602,,15589.397487475184,100,0.0,1160000,,57,,15589.397487475184,,4658.464532673615,100,,-5.0067663,0.005148652,1094.8658637510225,-102.36562119672516,,72543.96130070346,14.680032
0.0,,,,0.0,-38.2685,0.11,,,,,-109.84092366651089,5.5949807,,14197.720934172086,,3412.0637759071233,116763.42793534808,58,,,,0.11,0.5202257612528225,,28623.902184217404,100,0.0,1180000,,58,,28623.902184217404,,14197.720934172086,100,,-13.484494,0.0074276016,3412.0637759071233,-109.84092366651089,,116763.42793534808,24.784008
0.0,,,,0.0,-19.154522,0.13,,,,,-100.84630064128443,5.595635,,13819.866025626798,,3374.364104835971,98538.68833312861,59,,,,0.13,0.6797037864049877,,26101.041937178295,100,0.0,1200000,,59,,26101.041937178295,,13819.866025626798,100,,-1.1391344,0.0056355703,3374.364104835971,-100.84630064128443,,98538.68833312861,18.015388
0.0,65053.15110697076,10,13461.79088927597,0.0,-36.83608,0.1,0.0,0.0,0.1,65053.15110697076,-94.43145486288195,5.595868,13461.790889275968,12697.362679642758,21761.898186352515,2962.954945517634,125391.63723452749,60,21761.898186352515,10,0.1,0.1,0.6336427735235568,6,27857.930814795865,100,0.0,1220000,-85.14371751644202,60,13461.79088927597,27857.930814795865,13461.790889275968,12697.362679642758,100,-85.14371751644202,-15.579,0.007672638,2962.954945517634,-94.43145486288195,6,125391.63723452749,21.257078
0.0,,,,0.0,-41.800007,0.1,,,,,-109.32257237350385,5.582479,,10977.000402519947,,2729.174670600561,118363.75492221741,61,,,,0.1,0.6345492729538096,,25074.25637723772,100,0.0,1240000,,61,,25074.25637723772,,10977.000402519947,100,,-21.23883,0.0055419803,2729.174670600561,-109.32257237350385,,118363.75492221741,20.561176
0.0,,,,0.0,-13.30434,0.04,,,,,-104.8543583972976,5.582319,,5707.43311126615,,1360.267799063146,93932.81818327689,62,,,,0.04,0.6316846023129331,,17028.54998893853,100,0.0,1260000,,62,,17028.54998893853,,5707.43311126615,100,,-3.48545,0.0076857987,1360.267799063146,-104.8543583972976,,93932.81818327689,9.818891
0.0,,,,0.0,-16.519321,0.07,,,,,-110.95896865967629,5.602076,,6045.015511596398,,1408.8176274946643,114475.10727803505,63,,,,0.07,0.56649094619698,,21170.26831903496,100,0.0,1280000,,63,,21170.26831903496,,6045.015511596398,100,,4.004791,0.0059953355,1408.8176274946643,-110.95896865967629,,114475.10727803505,20.524113
0.0,,,,0.0,-29.948275,0.11,,,,,-107.52013924563362,5.6124806,,12719.783474423975,,3138.556338083195,103708.97398538241,64,,,,0.11,0.5666541314571379,,25393.203624607035,100,0.0,1300000,,64,,25393.203624607035,,12719.783474423975,100,,-9.304683,0.005781928,3138.556338083195,-107.52013924563362,,103708.97398538241,20.643593
0.0,,,,0.0,-30.352894,0.12,,,,,-97.7394020225378,5.6201196,,11237.051517291242,,2715.7251060567987,150732.21876198528,65,,,,0.12,0.6368423336673074,,29846.540509162307,100,0.0,1320000,,65,,29846.540509162307,,11237.051517291242,100,,-4.7119627,0.0059138346,2715.7251060567987,-97.7394020225378,,150732.21876198528,25.64093
0.0,,,,0.0,-26.252125,0.03,,,,,-110.01069763387657,5.636337,,4272.095009905108,,1162.9196016475726,147950.53355675496,66,,,,0.03,0.5637150337273604,,19770.39763629607,100,0.0,1340000,,66,,19770.39763629607,,4272.095009905108,100,,-13.507644,0.004433403,1162.9196016475726,-110.01069763387657,,147950.53355675496,12.744481
0.0,,,,0.0,-45.331036,0.08,,,,,-95.781311363086,5.6397805,,9419.212031974415,,2166.0350322095655,138639.227856588,67,,,,0.08,0.585458524233357,,25658.115317429405,100,0.0,1360000,,67,,25658.115317429405,,9419.212031974415,100,,-27.406235,0.0048258305,2166.0350322095655,-95.781311363086,,138639.227856588,17.9248
0.0,,,,0.0,-7.670819,0.08,,,,,-98.63258538830887,5.6226954,,10427.165098646894,,2673.0853014899353,126903.71099280001,68,,,,0.08,0.6023099023926568,,24942.471054023845,100,0.0,1380000,,68,,24942.471054023845,,10427.165098646894,100,,7.056325,0.0058700712,2673.0853014899353,-98.63258538830887,,126903.71099280001,14.727144
0.0,,,,0.0,-39.139854,0.09,,,,,-105.57439010290483,5.6183343,,9559.02086653786,,2420.018041748417,119355.70349922292,69,,,,0.09,0.5920380829438773,,28080.044508614723,100,0.0,1400000,,69,,28080.044508614723,,9559.02086653786,100,,-12.791897,0.0063075772,2420.018041748417,-105.57439010290483,,119355.70349922292,26.347958
