MetaTest/coffee-pull-v1/NumTrajs,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/coffee-pull-v1/AverageReturn,MetaTest/coffee-pull-v1/StdReturn,MetaTest/coffee-pull-v1/MaxReturn,MetaTest/coffee-pull-v1/MinReturn,MetaTest/Average/StdReturn,MetaTest/Average/NumTrajs,MetaTest/coffee-pull-v1/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/coffee-pull-v1/AverageDiscountedReturn,MetaTest/coffee-pull-v1/TerminationRate,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/coffee-pull-v1/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/Iteration
10,102.32063458670282,0.0,102.32063458670285,178.44546416412027,502.03598733258724,-31.527828016417907,178.44546416412027,10,0.0,502.03598733258724,-31.527828016417907,102.32063458670282,0.0,102.32063458670285,584000,15,0.0,15
10,260.20826655552185,0.0,260.2082665555218,237.04477973902334,758.8229831781606,-43.39776851758965,237.04477973902334,10,0.0,758.8229831781606,-43.39776851758965,260.20826655552185,0.0,260.2082665555218,608000,16,0.0,16
10,-27.00061420582112,0.0,-27.000614205821126,84.01842340235075,220.992453285747,-79.11797213862,84.01842340235075,10,0.0,220.992453285747,-79.11797213862,-27.00061420582112,0.0,-27.000614205821126,632000,17,0.0,17
10,-40.061918009945856,0.0,-40.06191800994586,1.016826120479991,-37.78895167566786,-42.113034253650724,1.016826120479991,10,0.0,-37.78895167566786,-42.113034253650724,-40.061918009945856,0.0,-40.06191800994586,656000,18,0.0,18
10,-44.224316479449485,0.0,-44.22431647944949,3.491402929471087,-38.04523653682761,-50.02968234794641,3.491402929471087,10,0.0,-38.04523653682761,-50.02968234794641,-44.224316479449485,0.0,-44.22431647944949,680000,19,0.0,19
10,-67.48909925912021,0.0,-67.48909925912022,29.89682388720653,8.531675775447544,-89.6556313119114,29.89682388720653,10,0.0,8.531675775447544,-89.6556313119114,-67.48909925912021,0.0,-67.48909925912022,704000,20,0.0,20
10,368.7781953166998,0.0,368.7781953166999,1159.3079873136248,3836.5302162065523,-82.8301111835095,1159.3079873136248,10,0.0,3836.5302162065523,-82.8301111835095,368.7781953166998,0.0,368.7781953166999,728000,21,0.0,21
10,-22.325973701982093,0.0,-22.325973701982104,77.05738470169838,143.77262871448397,-88.14301993619817,77.05738470169838,10,0.0,143.77262871448397,-88.14301993619817,-22.325973701982093,0.0,-22.325973701982104,752000,22,0.0,22
10,-57.8877565941806,0.0,-57.88775659418057,9.230648861119954,-51.317216823942054,-78.92587970415177,9.230648861119954,10,0.0,-51.317216823942054,-78.92587970415177,-57.8877565941806,0.0,-57.88775659418057,776000,23,0.0,23
10,-87.01257601541036,0.0,-87.01257601541035,6.074218133725573,-74.58966541604335,-96.30794924666462,6.074218133725573,10,0.0,-74.58966541604335,-96.30794924666462,-87.01257601541036,0.0,-87.01257601541035,800000,24,0.0,24
10,-92.89669467807475,0.0,-92.89669467807478,2.914790904034683,-88.17996297918775,-96.96162796226852,2.914790904034683,10,0.0,-88.17996297918775,-96.96162796226852,-92.89669467807475,0.0,-92.89669467807478,824000,25,0.0,25
10,-80.13917479592625,0.0,-80.13917479592624,2.991078347546638,-74.34443679247612,-84.27999075920685,2.991078347546638,10,0.0,-74.34443679247612,-84.27999075920685,-80.13917479592625,0.0,-80.13917479592624,848000,26,0.0,26
10,-75.81152723006277,0.0,-75.81152723006275,8.910543723687558,-69.1399681399497,-101.84343445498098,8.910543723687558,10,0.0,-69.1399681399497,-101.84343445498098,-75.81152723006277,0.0,-75.81152723006275,872000,27,0.0,27
10,-74.80870151322397,0.0,-74.80870151322395,3.0273061792800124,-69.82609991595382,-78.26469544970644,3.0273061792800124,10,0.0,-69.82609991595382,-78.26469544970644,-74.80870151322397,0.0,-74.80870151322395,896000,28,0.0,28
10,-69.84076342044266,0.0,-69.84076342044264,12.650291120479743,-32.941973647472196,-78.50270386966278,12.650291120479743,10,0.0,-32.941973647472196,-78.50270386966278,-69.84076342044266,0.0,-69.84076342044264,920000,29,0.0,29
10,-74.55859199658558,0.0,-74.55859199658559,3.7263864050182676,-69.85915033080886,-83.00322830456074,3.7263864050182676,10,0.0,-69.85915033080886,-83.00322830456074,-74.55859199658558,0.0,-74.55859199658559,944000,30,0.0,30
10,-74.80965338769815,0.0,-74.80965338769816,4.10906270786421,-64.39347987700442,-79.42676881221935,4.10906270786421,10,0.0,-64.39347987700442,-79.42676881221935,-74.80965338769815,0.0,-74.80965338769816,968000,31,0.0,31
10,-83.79088382017528,0.0,-83.79088382017531,4.82660157508667,-78.54286469947988,-92.28424220390735,4.82660157508667,10,0.0,-78.54286469947988,-92.28424220390735,-83.79088382017528,0.0,-83.79088382017531,992000,32,0.0,32
10,-6.580490418938998,0.0,-6.5804904189390045,67.556976396935,164.19575401987655,-44.419307607424166,67.556976396935,10,0.0,164.19575401987655,-44.419307607424166,-6.580490418938998,0.0,-6.5804904189390045,1016000,33,0.0,33
10,166.25790384825095,0.0,166.25790384825095,158.2687850726732,460.2751875614261,-40.69852819453533,158.2687850726732,10,0.0,460.2751875614261,-40.69852819453533,166.25790384825095,0.0,166.25790384825095,1040000,34,0.0,34
10,166.91709008254546,0.0,166.91709008254543,174.3338811790196,606.6998894783873,-30.766707077993033,174.3338811790196,10,0.0,606.6998894783873,-30.766707077993033,166.91709008254546,0.0,166.91709008254543,1064000,35,0.0,35
10,1002.4494464044861,0.0,1002.4494464044863,1103.0322966372698,3372.2127601443226,-31.095493893125315,1103.0322966372698,10,0.0,3372.2127601443226,-31.095493893125315,1002.4494464044861,0.0,1002.4494464044863,1088000,36,0.0,36
10,1172.0047769813605,0.0,1172.004776981361,2441.220002419586,6386.964229835278,-77.06961674712203,2441.220002419586,10,0.0,6386.964229835278,-77.06961674712203,1172.0047769813605,0.0,1172.004776981361,1112000,37,0.0,37
10,106.88957542594753,0.0,106.88957542594753,88.80523745321693,282.1598175483157,-4.777713230796546,88.80523745321693,10,0.0,282.1598175483157,-4.777713230796546,106.88957542594753,0.0,106.88957542594753,1136000,38,0.0,38
10,198.56879264385856,0.0,198.56879264385861,287.0541515499601,822.8601751947033,-43.25954850594165,287.0541515499601,10,0.0,822.8601751947033,-43.25954850594165,198.56879264385856,0.0,198.56879264385861,1160000,39,0.0,39
10,344.8056446445279,0.0,344.80564464452794,437.15329231814025,1495.6868305951255,-46.253260601020365,437.15329231814025,10,0.0,1495.6868305951255,-46.253260601020365,344.8056446445279,0.0,344.80564464452794,1184000,40,0.0,40
10,1876.2109249601701,0.0,1876.2109249601701,3197.237459463265,10074.718425490839,-15.968986572049454,3197.237459463265,10,0.0,10074.718425490839,-15.968986572049454,1876.2109249601701,0.0,1876.2109249601701,1208000,41,0.0,41
10,158.75827927095852,0.0,158.75827927095852,151.3224203836749,489.36891378491,-42.34779379780472,151.3224203836749,10,0.0,489.36891378491,-42.34779379780472,158.75827927095852,0.0,158.75827927095852,1232000,42,0.0,42
10,501.74630828188737,0.0,501.7463082818871,1537.4686125559117,5109.658839218395,-41.44330541387482,1537.4686125559117,10,0.0,5109.658839218395,-41.44330541387482,501.74630828188737,0.0,501.7463082818871,1256000,43,0.0,43
10,508.4188168049285,0.0,508.4188168049286,730.5451843476757,2040.7467675946566,-37.78149681513754,730.5451843476757,10,0.0,2040.7467675946566,-37.78149681513754,508.4188168049285,0.0,508.4188168049286,1280000,44,0.0,44
10,10.60763572653218,0.0,10.607635726532141,149.24203986017372,388.1180642254599,-89.584522027391,149.24203986017372,10,0.0,388.1180642254599,-89.584522027391,10.60763572653218,0.0,10.607635726532141,1304000,45,0.0,45
10,-42.53481032862654,0.0,-42.534810328626534,53.919079750864256,105.4456641721991,-87.11143837200333,53.919079750864256,10,0.0,105.4456641721991,-87.11143837200333,-42.53481032862654,0.0,-42.534810328626534,1328000,46,0.0,46
10,37.14895687660915,0.0,37.14895687660912,209.01767547099996,570.2808657361679,-80.0940902414416,209.01767547099996,10,0.0,570.2808657361679,-80.0940902414416,37.14895687660915,0.0,37.14895687660912,1352000,47,0.0,47
10,280.4993847204796,0.0,280.4993847204797,573.0114639448609,1564.9231897611623,-75.68381299805928,573.0114639448609,10,0.0,1564.9231897611623,-75.68381299805928,280.4993847204796,0.0,280.4993847204797,1376000,48,0.0,48
10,1322.9742111811233,0.0,1322.974211181123,2393.5437182732553,7678.533732907665,14.832676928740328,2393.5437182732553,10,0.0,7678.533732907665,14.832676928740328,1322.9742111811233,0.0,1322.974211181123,1400000,49,0.0,49
10,215.05908296082325,0.0,215.0590829608234,662.7236992596573,2195.8098451216892,-48.779086034142935,662.7236992596573,10,0.0,2195.8098451216892,-48.779086034142935,215.05908296082325,0.0,215.0590829608234,1424000,50,0.0,50
10,-43.61180927420728,0.0,-43.61180927420729,19.396469444814308,-24.519221513866942,-69.16870750153574,19.396469444814308,10,0.0,-24.519221513866942,-69.16870750153574,-43.61180927420728,0.0,-43.61180927420729,1448000,51,0.0,51
10,1116.4446683247063,0.0,1116.4446683247063,3151.2895295581798,10535.41409796848,-53.136734847309185,3151.2895295581798,10,0.0,10535.41409796848,-53.136734847309185,1116.4446683247063,0.0,1116.4446683247063,1472000,52,0.0,52
10,260.1524866082365,0.0,260.1524866082364,843.0515522756793,2789.1887665826207,-43.521722326307476,843.0515522756793,10,0.1,2789.1887665826207,-43.521722326307476,260.1524866082365,0.0,260.1524866082364,1496000,53,0.1,53
10,-14.616880819701318,0.0,-14.616880819701318,4.082019453641885,-9.65909725203582,-23.78551633502567,4.082019453641885,10,0.0,-9.65909725203582,-23.78551633502567,-14.616880819701318,0.0,-14.616880819701318,1520000,54,0.0,54
10,492.2577651906493,0.0,492.25776519064914,774.2366549109328,2553.150592148119,-42.34439676723798,774.2366549109328,10,0.0,2553.150592148119,-42.34439676723798,492.2577651906493,0.0,492.25776519064914,1544000,55,0.0,55
10,105.75322206081121,0.0,105.75322206081118,124.3332859053683,399.80626850566586,-38.147101637996265,124.3332859053683,10,0.0,399.80626850566586,-38.147101637996265,105.75322206081121,0.0,105.75322206081118,1568000,56,0.0,56
10,715.1220657234155,0.0,715.1220657234153,1483.2363199853933,3959.0034506952447,-119.66054726202383,1483.2363199853933,10,0.0,3959.0034506952447,-119.66054726202383,715.1220657234155,0.0,715.1220657234153,1592000,57,0.0,57
10,540.3409136137836,0.0,540.3409136137841,1650.6704516876225,5486.188861969149,-45.39661281901838,1650.6704516876225,10,0.0,5486.188861969149,-45.39661281901838,540.3409136137836,0.0,540.3409136137841,1616000,58,0.0,58
10,-34.234564590100184,0.0,-34.23456459010018,12.005588731246394,-23.842133990902965,-56.439489766607316,12.005588731246394,10,0.0,-23.842133990902965,-56.439489766607316,-34.234564590100184,0.0,-34.23456459010018,1640000,59,0.0,59
10,26.180060551774922,0.0,26.180060551774908,108.87516063218456,312.3200079215825,-48.101060890918816,108.87516063218456,10,0.0,312.3200079215825,-48.101060890918816,26.180060551774922,0.0,26.180060551774908,1664000,60,0.0,60
10,1413.9320176117367,0.0,1413.9320176117367,4074.7557698450632,13626.503480402982,-67.47411856419093,4074.7557698450632,10,0.0,13626.503480402982,-67.47411856419093,1413.9320176117367,0.0,1413.9320176117367,1688000,61,0.0,61
10,18.63125142719122,0.0,18.631251427191195,160.4401744445422,434.8447388594956,-83.71867771402869,160.4401744445422,10,0.0,434.8447388594956,-83.71867771402869,18.63125142719122,0.0,18.631251427191195,1712000,62,0.0,62
10,-81.18373486181049,0.0,-81.18373486181045,7.981193580447253,-72.03802852987315,-97.03268991701529,7.981193580447253,10,0.0,-72.03802852987315,-97.03268991701529,-81.18373486181049,0.0,-81.18373486181045,1736000,63,0.0,63
10,-77.38982917456111,0.0,-77.38982917456114,9.35928110668471,-49.981844206938995,-83.997468509363,9.35928110668471,10,0.0,-49.981844206938995,-83.997468509363,-77.38982917456111,0.0,-77.38982917456114,1760000,64,0.0,64
10,478.4546239317336,0.0,478.45462393173364,883.9873219923664,2651.3440615095674,-38.94912350330806,883.9873219923664,10,0.0,2651.3440615095674,-38.94912350330806,478.4546239317336,0.0,478.45462393173364,1784000,65,0.0,65
10,184.1901052141465,0.0,184.19010521414648,191.11974314915608,434.97051501220767,-51.87361030998845,191.11974314915608,10,0.0,434.97051501220767,-51.87361030998845,184.1901052141465,0.0,184.19010521414648,1808000,66,0.0,66
10,564.7576157189661,0.0,564.7576157189661,1491.3181045534213,4989.955997286398,-41.87537327784085,1491.3181045534213,10,0.0,4989.955997286398,-41.87537327784085,564.7576157189661,0.0,564.7576157189661,1832000,67,0.0,67
10,-52.447260886799256,0.0,-52.447260886799235,32.05513707765956,25.102051270529365,-86.51479510821099,32.05513707765956,10,0.0,25.102051270529365,-86.51479510821099,-52.447260886799256,0.0,-52.447260886799235,1856000,68,0.0,68
10,4710.052162650775,0.0,4710.052162650778,12550.719558230163,42244.80411449853,-40.907738217381734,12550.719558230163,10,0.2,42244.80411449853,-40.907738217381734,4710.052162650775,0.0,4710.052162650778,1880000,69,0.2,69
10,1.5848935242340183,0.0,1.5848935242340025,92.00457321130767,211.3133738946679,-46.728875360648324,92.00457321130767,10,0.0,211.3133738946679,-46.728875360648324,1.5848935242340183,0.0,1.5848935242340025,1904000,70,0.0,70
10,-5.312082739446421,0.0,-5.312082739446404,115.10094234288756,339.8508966799115,-52.33640026353166,115.10094234288756,10,0.0,339.8508966799115,-52.33640026353166,-5.312082739446421,0.0,-5.312082739446404,1928000,71,0.0,71
10,-4.161836808000787,0.0,-4.16183680800072,128.44574602511312,380.971802650119,-58.00463724807845,128.44574602511312,10,0.0,380.971802650119,-58.00463724807845,-4.161836808000787,0.0,-4.16183680800072,1952000,72,0.0,72
10,-41.006377539557086,0.0,-41.00637753955708,1.6006788189757974,-37.79115910123239,-43.23486843034355,1.6006788189757974,10,0.0,-37.79115910123239,-43.23486843034355,-41.006377539557086,0.0,-41.00637753955708,1976000,73,0.0,73
10,399.39957899856887,0.0,399.3995789985683,1280.5362047080482,4229.587210778331,-121.05362864469876,1280.5362047080482,10,0.0,4229.587210778331,-121.05362864469876,399.39957899856887,0.0,399.3995789985683,2000000,74,0.0,74
10,-18.092521939017264,0.0,-18.092521939017253,66.04755063339277,169.71837616726123,-75.99518947182221,66.04755063339277,10,0.0,169.71837616726123,-75.99518947182221,-18.092521939017264,0.0,-18.092521939017253,2024000,75,0.0,75
10,-42.24412215350663,0.0,-42.24412215350662,19.180059670022988,-22.62217841430712,-93.17178730473789,19.180059670022988,10,0.0,-22.62217841430712,-93.17178730473789,-42.24412215350663,0.0,-42.24412215350662,2048000,76,0.0,76
10,278.90963500347755,0.0,278.9096350034773,717.5821498734837,2392.9097694128277,-42.46547832470127,717.5821498734837,10,0.0,2392.9097694128277,-42.46547832470127,278.90963500347755,0.0,278.9096350034773,2072000,77,0.0,77
10,-23.062569793393507,0.0,-23.0625697933935,11.77990985220339,-14.302289547390975,-46.9978128790208,11.77990985220339,10,0.0,-14.302289547390975,-46.9978128790208,-23.062569793393507,0.0,-23.0625697933935,2096000,78,0.0,78
10,200.67507626976538,0.0,200.67507626976493,700.2374401693443,2301.180889288693,-48.58796671567275,700.2374401693443,10,0.0,2301.180889288693,-48.58796671567275,200.67507626976538,0.0,200.67507626976493,2120000,79,0.0,79
10,-17.878835693686124,0.0,-17.87883569368613,44.48648197497552,114.19245046513346,-43.775737931696426,44.48648197497552,10,0.0,114.19245046513346,-43.775737931696426,-17.878835693686124,0.0,-17.87883569368613,2144000,80,0.0,80
10,148.94582871290248,0.0,148.94582871290254,265.84401440509225,744.1022322842705,-79.0208464224662,265.84401440509225,10,0.0,744.1022322842705,-79.0208464224662,148.94582871290248,0.0,148.94582871290254,2168000,81,0.0,81
10,437.25138216915195,0.0,437.2513821691521,1410.9436475169177,4670.0200898718795,-47.12274784727188,1410.9436475169177,10,0.0,4670.0200898718795,-47.12274784727188,437.25138216915195,0.0,437.2513821691521,2192000,82,0.0,82
10,122.15292576523207,0.0,122.15292576523211,200.82934176750325,472.7489139439133,-43.70245774157682,200.82934176750325,10,0.0,472.7489139439133,-43.70245774157682,122.15292576523207,0.0,122.15292576523211,2216000,83,0.0,83
10,-49.01320154144279,0.0,-49.01320154144279,1.8159372883230336,-45.51567337870651,-52.28896495843329,1.8159372883230336,10,0.0,-45.51567337870651,-52.28896495843329,-49.01320154144279,0.0,-49.01320154144279,2240000,84,0.0,84
10,-46.46447088559269,0.0,-46.46447088559269,3.7005644040696444,-40.93824269894435,-52.201103093262915,3.7005644040696444,10,0.0,-40.93824269894435,-52.201103093262915,-46.46447088559269,0.0,-46.46447088559269,2264000,85,0.0,85
10,-48.945152827975086,0.0,-48.94515282797508,3.5701173160457107,-42.54621187667584,-52.76072458504352,3.5701173160457107,10,0.0,-42.54621187667584,-52.76072458504352,-48.945152827975086,0.0,-48.94515282797508,2288000,86,0.0,86
10,45.382229751197094,0.0,45.38222975119713,179.2404548542222,506.13272159212386,-51.41370163713253,179.2404548542222,10,0.0,506.13272159212386,-51.41370163713253,45.382229751197094,0.0,45.38222975119713,2312000,87,0.0,87
10,334.1771135518621,0.0,334.17711355186196,1141.4623792810357,3758.2582737204225,-75.16176655488893,1141.4623792810357,10,0.0,3758.2582737204225,-75.16176655488893,334.1771135518621,0.0,334.17711355186196,2336000,88,0.0,88
10,416.2613841984418,0.0,416.26138419844153,820.6912133670406,2595.148100201362,-75.08428478940479,820.6912133670406,10,0.0,2595.148100201362,-75.08428478940479,416.2613841984418,0.0,416.26138419844153,2360000,89,0.0,89
10,223.14471593588368,0.0,223.14471593588365,353.58030443210976,1080.51570513471,-77.82578347870731,353.58030443210976,10,0.1,1080.51570513471,-77.82578347870731,223.14471593588368,0.0,223.14471593588365,2384000,90,0.1,90
10,150.20093269138962,0.0,150.20093269138962,364.7419359679764,1088.1139906387273,-79.60155380244369,364.7419359679764,10,0.0,1088.1139906387273,-79.60155380244369,150.20093269138962,0.0,150.20093269138962,2408000,91,0.0,91
10,249.38399305447214,0.0,249.3839930544721,573.7343124882813,1913.3925591067234,-86.18353363036745,573.7343124882813,10,0.0,1913.3925591067234,-86.18353363036745,249.38399305447214,0.0,249.3839930544721,2432000,92,0.0,92
10,2.2508580819799655,0.0,2.2508580819799575,125.08885636284771,354.1114183943005,-87.96258188389027,125.08885636284771,10,0.0,354.1114183943005,-87.96258188389027,2.2508580819799655,0.0,2.2508580819799575,2456000,93,0.0,93
10,4501.48625898387,0.0,4501.486258983872,5152.115536121042,14858.453934806592,-30.79740644113067,5152.115536121042,10,0.0,14858.453934806592,-30.79740644113067,4501.48625898387,0.0,4501.486258983872,2480000,94,0.0,94
10,3062.225996265828,0.0,3062.2259962658277,8339.669778205747,28059.378535837495,-43.59404568355933,8339.669778205747,10,0.1,28059.378535837495,-43.59404568355933,3062.225996265828,0.0,3062.2259962658277,2504000,95,0.1,95
10,-31.192445956893437,0.0,-31.192445956893444,7.993366814959556,-18.606071040319488,-41.05750067494881,7.993366814959556,10,0.0,-18.606071040319488,-41.05750067494881,-31.192445956893437,0.0,-31.192445956893444,2528000,96,0.0,96
10,507.8632365746841,0.0,507.8632365746838,1575.247306173293,5232.965450204937,-43.10241884770753,1575.247306173293,10,0.1,5232.965450204937,-43.10241884770753,507.8632365746841,0.0,507.8632365746838,2552000,97,0.1,97
10,2390.3214163060056,0.0,2390.3214163060024,6481.846831259298,21770.543977929272,-56.57286596971097,6481.846831259298,10,0.1,21770.543977929272,-56.57286596971097,2390.3214163060056,0.0,2390.3214163060024,2576000,98,0.1,98
10,1080.1222937946213,0.0,1080.1222937946213,2850.370972014189,9503.303612881216,-45.38572836588006,2850.370972014189,10,0.0,9503.303612881216,-45.38572836588006,1080.1222937946213,0.0,1080.1222937946213,2600000,99,0.0,99
10,13.15965473362443,0.0,13.159654733624404,151.8793810670804,468.32639777702803,-43.5689159503758,151.8793810670804,10,0.0,468.32639777702803,-43.5689159503758,13.15965473362443,0.0,13.159654733624404,2624000,100,0.0,100
10,14664.964046941968,0.0,14664.964046941972,26177.963976496245,75859.917701122,-41.64967164121613,26177.963976496245,10,0.2,75859.917701122,-41.64967164121613,14664.964046941968,0.0,14664.964046941972,2648000,101,0.2,101
10,737.9270164040208,0.0,737.9270164040211,2143.1518215558453,7162.690195541869,-40.41609881698953,2143.1518215558453,10,0.1,7162.690195541869,-40.41609881698953,737.9270164040208,0.0,737.9270164040211,2672000,102,0.1,102
10,275.41745386979625,0.0,275.4174538697963,631.1267142932061,2019.6217713555145,-58.66579947618907,631.1267142932061,10,0.0,2019.6217713555145,-58.66579947618907,275.41745386979625,0.0,275.4174538697963,2696000,103,0.0,103
10,1175.3936317328023,0.0,1175.3936317328028,1142.9540464372703,2778.7658547922515,54.4114087703052,1142.9540464372703,10,0.1,2778.7658547922515,54.4114087703052,1175.3936317328023,0.0,1175.3936317328028,2720000,104,0.1,104
10,9791.117992649579,0.0,9791.117992649573,26536.618124735487,89363.18690758769,16.700144946626864,26536.618124735487,10,0.2,89363.18690758769,16.700144946626864,9791.117992649579,0.0,9791.117992649573,2744000,105,0.2,105
10,-24.18633375438598,0.0,-24.18633375438599,55.41856059764539,141.59471589888324,-48.70855054504149,55.41856059764539,10,0.0,141.59471589888324,-48.70855054504149,-24.18633375438598,0.0,-24.18633375438599,2768000,106,0.0,106
10,5633.1688803295365,0.0,5633.1688803295365,12724.181076687872,42614.52650805742,-58.5568860434277,12724.181076687872,10,0.2,42614.52650805742,-58.5568860434277,5633.1688803295365,0.0,5633.1688803295365,2792000,107,0.2,107
10,404.7389406713511,0.0,404.738940671351,1165.3587579475916,3887.012267810457,-44.11293162387532,1165.3587579475916,10,0.0,3887.012267810457,-44.11293162387532,404.7389406713511,0.0,404.738940671351,2816000,108,0.0,108
10,317.9077645797234,0.0,317.9077645797234,584.1101691553023,1593.1032620559681,-61.90560431989392,584.1101691553023,10,0.0,1593.1032620559681,-61.90560431989392,317.9077645797234,0.0,317.9077645797234,2840000,109,0.0,109
10,6368.154671215529,0.0,6368.154671215526,18802.400972641713,62772.85311865701,-47.10526665913828,18802.400972641713,10,0.2,62772.85311865701,-47.10526665913828,6368.154671215529,0.0,6368.154671215526,2864000,110,0.2,110
10,78.25466773387383,0.0,78.25466773387387,196.20256002388686,522.4267466982393,-25.448005351362674,196.20256002388686,10,0.0,522.4267466982393,-25.448005351362674,78.25466773387383,0.0,78.25466773387387,2888000,111,0.0,111
10,4747.871245556378,0.0,4747.8712455563755,13506.222055566795,45236.71970236447,-29.258369801665832,13506.222055566795,10,0.1,45236.71970236447,-29.258369801665832,4747.871245556378,0.0,4747.8712455563755,2912000,112,0.1,112
10,3414.8264588872867,0.0,3414.826458887289,6878.01992245442,19328.60162039441,-76.6879131548723,6878.01992245442,10,0.1,19328.60162039441,-76.6879131548723,3414.8264588872867,0.0,3414.826458887289,2936000,113,0.1,113
10,1192.5677426926986,0.0,1192.5677426926982,3328.762062913805,11141.04327916239,-71.33624545819345,3328.762062913805,10,0.1,11141.04327916239,-71.33624545819345,1192.5677426926986,0.0,1192.5677426926982,2960000,114,0.1,114
10,5952.7818507144575,0.0,5952.781850714462,13491.726046486505,45385.38719153836,-46.71952687134287,13491.726046486505,10,0.1,45385.38719153836,-46.71952687134287,5952.7818507144575,0.0,5952.781850714462,2984000,115,0.1,115
10,25.085575903090223,0.0,25.08557590309021,128.80039698195182,385.7270853428127,-46.5223262960801,128.80039698195182,10,0.0,385.7270853428127,-46.5223262960801,25.085575903090223,0.0,25.08557590309021,3008000,116,0.0,116
