MetaTest/handle-press-side-v1/Iteration,MetaTest/Average/NumEpisodes,Average/AverageReturn,policy/Entropy,MetaTest/Average/SuccessRate,policy/LossAfter,MetaTest/handle-press-side-v1/MinReturn,MetaTest/Average/TerminationRate,handle-press-side-v1/MaxReturn,MetaTest/Average/Iteration,Average/SuccessRate,MetaTest/handle-press-side-v1/AverageReturn,policy/KL,Average/MaxReturn,handle-press-side-v1/StdReturn,MetaTest/Average/StdReturn,handle-press-side-v1/MinReturn,LinearFeatureBaseline/ExplainedVariance,MetaTest/Average/MaxReturn,handle-press-side-v1/SuccessRate,MetaTest/Average/AverageReturn,handle-press-side-v1/AverageDiscountedReturn,handle-press-side-v1/TerminationRate,handle-press-side-v1/Iteration,Average/NumEpisodes,Average/TerminationRate,policy/dLoss,MetaTest/handle-press-side-v1/StdReturn,MetaTest/handle-press-side-v1/AverageDiscountedReturn,MetaTest/handle-press-side-v1/NumEpisodes,MetaTest/handle-press-side-v1/TerminationRate,policy/KLBefore,MetaTest/handle-press-side-v1/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,policy/LossBefore,MetaTest/handle-press-side-v1/SuccessRate,Average/StdReturn,Average/MinReturn,Average/Iteration,Average/AverageDiscountedReturn,handle-press-side-v1/NumEpisodes,handle-press-side-v1/AverageReturn,TotalEnvSteps
,,3130.417868108707,5.4430566,,0.37346718,,,16905.143137127703,,0.0,,0.0058769714,16905.143137127703,3837.5534179109227,,-42.71552718829914,0.14474702970295583,,0.0,,1387.2371810697864,0.0,11,100,0.0,3.6299531,,,,,0.0,,,,4.0034204,,3837.5534179109227,-42.71552718829914,11,1387.2371810697864,100,3130.417868108707,240000
,,3619.5349195185354,5.410615,,-6.6798406,,,18496.269272718855,,0.0,,0.0060691973,18496.269272718855,4045.61111997229,,-56.91879820652012,0.25562756609639137,,0.0,,1754.0016159438048,0.0,12,100,0.0,4.223016,,,,,0.0,,,,-2.456825,,4045.61111997229,-56.91879820652012,12,1754.0016159438048,100,3619.5349195185354,260000
,,5078.226684953252,5.3793054,,-2.8569992,,,16310.7912677507,,0.0,,0.009703364,16310.7912677507,4665.091715547021,,-28.35213274564291,0.2552493516139782,,0.0,,2392.279360711487,0.0,13,100,0.0,5.4535937,,,,,0.0,,,,2.5965946,,4665.091715547021,-28.35213274564291,13,2392.279360711487,100,5078.226684953252,280000
,,4646.873745509381,5.3393164,,0.3209875,,,19054.90934402843,,0.0,,0.0072097913,19054.90934402843,4784.420726032364,,-35.91683549239796,0.2691335684211035,,0.0,,2222.5325822926393,0.0,14,100,0.0,5.359714,,,,,0.0,,,,5.6807017,,4784.420726032364,-35.91683549239796,14,2222.5325822926393,100,4646.873745509381,300000
,,6484.963449778039,5.3093233,,-4.0302577,,,18108.562589123678,,0.0,,0.0070861895,18108.562589123678,5569.963285243693,,-27.284585926977034,0.33112154744494415,,0.0,,2997.9581060867094,0.0,15,100,0.0,5.6002064,,,,,0.0,,,,1.5699484,,5569.963285243693,-27.284585926977034,15,2997.9581060867094,100,6484.963449778039,320000
,,6946.543616473616,5.293023,,1.7381656,,,21115.75649670626,,0.0,,0.0056987824,21115.75649670626,5496.397598814833,,-42.01204301171104,0.3650103214558964,,0.0,,3147.448680349258,0.0,16,100,0.0,5.54947,,,,,0.0,,,,7.287636,,5496.397598814833,-42.01204301171104,16,3147.448680349258,100,6946.543616473616,340000
,,6645.565408386613,5.2488146,,-4.983583,,,18942.43973602979,,0.0,,0.007714258,18942.43973602979,5763.137570019354,,-22.20330232572273,0.36545942225024386,,0.0,,3001.0714021409235,0.0,17,100,0.0,5.824786,,,,,0.0,,,,0.84120315,,5763.137570019354,-22.20330232572273,17,3001.0714021409235,100,6645.565408386613,360000
,,8135.231859821327,5.217064,,3.3362398,,,22209.308786662485,,0.0,,0.006757636,22209.308786662485,5910.903068474443,,-19.93091452489094,0.34838289536422773,,0.0,,3673.0170762604453,0.0,18,100,0.0,5.903879,,,,,0.0,,,,9.240119,,5910.903068474443,-19.93091452489094,18,3673.0170762604453,100,8135.231859821327,380000
,,10060.506939049337,5.185821,,-7.377987,,,20706.41654316098,,0.0,,0.007423482,20706.41654316098,5946.542449304546,,-17.865769406947305,0.3834497732844414,,0.0,,4502.200435892537,0.0,19,100,0.0,5.718486,,,,,0.0,,,,-1.6595008,,5946.542449304546,-17.865769406947305,19,4502.200435892537,100,10060.506939049337,400000
2,10,8193.069521072232,5.141335,0.0,-3.4447813,-16.43571740509222,0.0,20200.929654507734,2,0.0,5998.0557866118725,0.0056710127,20200.929654507734,6553.374081930239,6200.060852298442,-23.084538470702938,0.4421583095764131,18015.50724379074,0.0,5998.0557866118725,3846.332730208257,0.0,20,100,0.0,5.923787,6200.060852298442,5998.055786611871,10,0.0,0.0,18015.50724379074,5998.055786611871,-16.43571740509222,2.4790056,0.0,6553.374081930239,-23.084538470702938,20,3846.332730208257,100,8193.069521072232,420000
,,8711.978797099684,5.1094866,,-6.167275,,,20293.65819685011,,0.0,,0.0069994684,20293.65819685011,6797.783602564051,,-27.358770357718498,0.5166491792383762,,0.0,,3952.146689345682,0.0,21,100,0.0,4.92045,,,,,0.0,,,,-1.246825,,6797.783602564051,-27.358770357718498,21,3952.146689345682,100,8711.978797099684,440000
,,9993.784030510038,5.085228,,-4.6156807,,,29010.063910209148,,0.0,,0.008171037,29010.063910209148,7371.242196188204,,-21.605227658501356,0.5572118626919924,,0.0,,4313.725463507979,0.0,22,100,0.0,3.3794477,,,,,0.0,,,,-1.236233,,7371.242196188204,-21.605227658501356,22,4313.725463507979,100,9993.784030510038,460000
,,11359.202134664847,5.069381,,-2.3929515,,,21429.96408771063,,0.0,,0.0053870645,21429.96408771063,6841.224990485067,,-16.32511047248613,0.3726010232389667,,0.0,,5096.487316960612,0.0,23,100,0.0,4.907692,,,,,0.0,,,,2.5147407,,6841.224990485067,-16.32511047248613,23,5096.487316960612,100,11359.202134664847,480000
,,9685.7497541179,5.045615,,-4.821972,,,33514.60464079174,,0.0,,0.005571692,33514.60464079174,7003.81374268143,,-19.217459801799258,-0.3340591957905992,,0.0,,4579.4255687381965,0.0,24,100,0.0,6.5319,,,,,0.0,,,,1.7099282,,7003.81374268143,-19.217459801799258,24,4579.4255687381965,100,9685.7497541179,500000
,,9311.717685428965,5.011788,,1.02227,,,23609.58889104776,,0.0,,0.0057461797,23609.58889104776,6888.48136541663,,-29.184606030344185,0.46449477631558844,,0.0,,4553.270525471141,0.0,25,100,0.0,4.669649,,,,,0.0,,,,5.6919193,,6888.48136541663,-29.184606030344185,25,4553.270525471141,100,9311.717685428965,520000
,,10352.030751949858,4.9759836,,-1.7685024,,,34994.013779288274,,0.0,,0.00726017,34994.013779288274,8334.140771330534,,-16.78666738413986,0.2829277499557106,,0.0,,4806.808121023138,0.0,26,100,0.0,8.319615,,,,,0.0,,,,6.5511127,,8334.140771330534,-16.78666738413986,26,4806.808121023138,100,10352.030751949858,540000
,,9622.730011672566,4.933439,,-4.518519,,,31749.243019843227,,0.0,,0.004090287,31749.243019843227,8497.82534971026,,-19.559420763320144,0.3625870398915598,,0.0,,4632.903546211192,0.0,27,100,0.0,5.5354567,,,,,0.0,,,,1.0169375,,8497.82534971026,-19.559420763320144,27,4632.903546211192,100,9622.730011672566,560000
,,9884.625192510055,4.9045553,,-3.0655985,,,25449.879552947037,,0.0,,0.0069057504,25449.879552947037,7882.176341910653,,-20.759490455399682,0.3463906179445414,,0.0,,4626.455323982851,0.0,28,100,0.0,6.1385345,,,,,0.0,,,,3.0729358,,7882.176341910653,-20.759490455399682,28,4626.455323982851,100,9884.625192510055,580000
,,10939.443866510233,4.896511,,-2.6661532,,,28513.243289669266,,0.0,,0.0054291207,28513.243289669266,7907.307935348374,,-18.907330704952006,0.37196263240656735,,0.0,,5120.955248645125,0.0,29,100,0.0,5.9479656,,,,,0.0,,,,3.2818124,,7907.307935348374,-18.907330704952006,29,5120.955248645125,100,10939.443866510233,600000
3,10,12033.47979193604,4.888301,0.0,5.244746,-14.318365100985114,0.0,30617.975490241504,3,0.0,5870.2711260244,0.014575423,30617.975490241504,8308.346488432288,5070.212813136004,-22.001412700384535,0.3175862276152198,16065.018578440331,0.0,5870.2711260244,5473.3058134818275,0.0,30,100,0.0,2.1057358,5070.212813136004,5870.2711260244005,10,0.0,0.0,16065.018578440331,5870.2711260244005,-14.318365100985114,7.350482,0.0,8308.346488432288,-22.001412700384535,30,5473.3058134818275,100,12033.47979193604,620000
,,11369.73777850472,4.8742304,,4.250814,,,30668.03334884837,,0.0,,0.00659984,30668.03334884837,8161.580014649072,,-19.19187297784331,0.3369732344552593,,0.0,,5354.972101397228,0.0,31,100,0.0,5.942612,,,,,0.0,,,,10.193426,,8161.580014649072,-19.19187297784331,31,5354.972101397228,100,11369.73777850472,640000
,,12727.098088344017,4.8626585,,3.522125,,,27394.37414061675,,0.0,,0.003103304,27394.37414061675,8231.428569571182,,-18.140867522337135,0.30831159829800847,,0.0,,5937.731579630458,0.0,32,100,0.0,6.8279247,,,,,0.0,,,,10.35005,,8231.428569571182,-18.140867522337135,32,5937.731579630458,100,12727.098088344017,660000
,,12959.827941006188,4.8444676,,-10.294197,,,64732.12649107591,,0.0,,0.0048049414,64732.12649107591,10104.669356588503,,-17.849277385368435,0.36932681094400455,,0.0,,6025.480376142198,0.0,33,100,0.0,7.6102767,,,,,0.0,,,,-2.6839204,,10104.669356588503,-17.849277385368435,33,6025.480376142198,100,12959.827941006188,680000
,,13593.490361636254,4.8227687,,-2.839475,,,30741.53689959916,,0.0,,0.007132337,30741.53689959916,9190.136836177628,,-19.516975479683772,0.3750708973724892,,0.0,,6138.646757824501,0.0,34,100,0.0,7.8119,,,,,0.0,,,,4.972425,,9190.136836177628,-19.516975479683772,34,6138.646757824501,100,13593.490361636254,700000
,,12236.89813495341,4.7944145,,-5.9008737,,,35909.939257405465,,0.0,,0.006101602,35909.939257405465,9152.670517899156,,-17.348301961828316,0.3510580256803568,,0.0,,5874.188696276169,0.0,35,100,0.0,7.6169715,,,,,0.0,,,,1.7160977,,9152.670517899156,-17.348301961828316,35,5874.188696276169,100,12236.89813495341,720000
,,14024.078322018378,4.7454367,,-7.9639,,,40678.807095558725,,0.0,,0.0062927804,40678.807095558725,9282.852153252687,,-19.65606667893195,0.10867987832339332,,0.0,,6457.97958742008,0.0,36,100,0.0,9.894644,,,,,0.0,,,,1.9307437,,9282.852153252687,-19.65606667893195,36,6457.97958742008,100,14024.078322018378,740000
,,15011.277784820602,4.704212,,-7.142456,,,34660.56899183929,,0.0,,0.0051418794,34660.56899183929,9567.37180067755,,-18.27921289198468,0.4010110895009421,,0.0,,6686.8776217165505,0.0,37,100,0.0,7.966473,,,,,0.0,,,,0.82401717,,9567.37180067755,-18.27921289198468,37,6686.8776217165505,100,15011.277784820602,760000
,,13210.907223043132,4.671117,,-3.3982344,,,33129.303599257866,,0.0,,0.0059611266,33129.303599257866,10791.5250984875,,-18.80480538022731,0.3978444698823316,,0.0,,5866.267050033835,0.0,38,100,0.0,10.228512,,,,,0.0,,,,6.830278,,10791.5250984875,-18.80480538022731,38,5866.267050033835,100,13210.907223043132,780000
,,14329.183651005194,4.644988,,-9.841374,,,45799.164206707384,,0.0,,0.006454126,45799.164206707384,9395.441087345765,,-12.594539187869124,0.3369271431183283,,0.0,,6751.756534057365,0.0,39,100,0.0,6.777997,,,,,0.0,,,,-3.0633774,,9395.441087345765,-12.594539187869124,39,6751.756534057365,100,14329.183651005194,800000
4,10,16765.16324322533,4.619851,0.0,-4.6088405,1201.8684273770416,0.0,43822.97743787076,4,0.0,21757.01843723282,0.0049109543,43822.97743787076,11285.347348460507,15439.47952182374,-16.752131289725806,0.3092921768500255,51508.22026845591,0.0,21757.01843723282,7686.934250659289,0.0,40,100,0.0,8.888277,15439.47952182374,21757.018437232815,10,0.0,0.0,51508.22026845591,21757.018437232815,1201.8684273770416,4.279436,0.0,11285.347348460507,-16.752131289725806,40,7686.934250659289,100,16765.16324322533,820000
,,13908.027806893017,4.6048555,,-1.1758296,,,53225.64166146171,,0.0,,0.005317351,53225.64166146171,11192.512601113818,,-18.629798819955457,0.34452431926987825,,0.0,,6208.266766498967,0.0,41,100,0.0,8.132861,,,,,0.0,,,,6.9570312,,11192.512601113818,-18.629798819955457,41,6208.266766498967,100,13908.027806893017,840000
,,14630.163489108487,4.598321,,-5.1530266,,,44872.677323757576,,0.0,,0.005462183,44872.677323757576,9765.146915710304,,-17.830564270114692,0.32552323031558983,,0.0,,6609.075381608267,0.0,42,100,0.0,7.605691,,,,,0.0,,,,2.4526641,,9765.146915710304,-17.830564270114692,42,6609.075381608267,100,14630.163489108487,860000
,,16831.615606562154,4.5671043,,-8.382128,,,40387.50108678674,,0.0,,0.0061712023,40387.50108678674,9783.893281205228,,-18.021321276072538,0.2804675358924472,,0.0,,7802.001763971052,0.0,43,100,0.0,10.170515,,,,,0.0,,,,1.7883875,,9783.893281205228,-18.021321276072538,43,7802.001763971052,100,16831.615606562154,880000
,,16273.7453249041,4.535377,,-13.658832,,,52363.90011151348,,0.0,,0.008623248,52363.90011151348,11781.845946463975,,-18.640611808432535,0.42890328048722337,,0.0,,7357.181652673133,0.0,44,100,0.0,9.639376,,,,,0.0,,,,-4.0194564,,11781.845946463975,-18.640611808432535,44,7357.181652673133,100,16273.7453249041,900000
,,12393.254423387041,4.508667,,3.8241758,,,38973.83676942317,,0.0,,0.0042275367,38973.83676942317,10510.29691838693,,-19.582022511181517,0.4107424044381097,,0.0,,5996.136403501903,0.0,45,100,0.0,6.960623,,,,,0.0,,,,10.784799,,10510.29691838693,-19.582022511181517,45,5996.136403501903,100,12393.254423387041,920000
,,16735.612659222228,4.4942474,,-18.754131,,,61147.566341631435,,0.0,,0.0061447485,61147.566341631435,11169.46741153433,,-16.803859407652393,0.34127344793558867,,0.0,,7912.09553133626,0.0,46,100,0.0,11.663662,,,,,0.0,,,,-7.090469,,11169.46741153433,-16.803859407652393,46,7912.09553133626,100,16735.612659222228,940000
,,18280.202811091214,4.455341,,-10.679638,,,152820.3023425905,,0.01,,0.007933589,152820.3023425905,18727.03504901992,,-18.204890537266344,0.3298293118714083,,0.01,,8140.828110136207,0.0,47,100,0.0,11.3352,,,,,0.0,,,,0.6555625,,18727.03504901992,-18.204890537266344,47,8140.828110136207,100,18280.202811091214,960000
,,17211.825529490427,4.422741,,-3.5218172,,,52199.34300945308,,0.0,,0.006651033,52199.34300945308,11672.045643770469,,-16.22021622296685,0.2401333283847582,,0.0,,8131.58470719644,0.0,48,100,0.0,3.9043016,,,,,0.0,,,,0.38248438,,11672.045643770469,-16.22021622296685,48,8131.58470719644,100,17211.825529490427,980000
,,16766.415217838658,4.3996387,,4.1027374,,,57050.71895062181,,0.01,,0.006592435,57050.71895062181,11800.651148796678,,-18.526623651658742,0.2913771994064812,,0.01,,8102.624258431594,0.0,49,100,0.0,7.999511,,,,,0.0,,,,12.102248,,11800.651148796678,-18.526623651658742,49,8102.624258431594,100,16766.415217838658,1000000
5,10,16057.56004724031,4.3688307,0.0,-11.133497,5332.070645240651,0.0,88071.0621442627,5,0.0,18227.989267134464,0.007358239,88071.0621442627,13286.00231786773,9647.457756124952,-15.401042413512656,0.30523900292393924,37005.23569566404,0.0,18227.989267134464,8025.618854164827,0.0,50,100,0.0,9.125897,9647.457756124952,18227.989267134457,10,0.0,0.0,37005.23569566404,18227.989267134457,5332.070645240651,-2.0076,0.0,13286.00231786773,-15.401042413512656,50,8025.618854164827,100,16057.56004724031,1020000
,,18156.695373330505,4.332893,,-14.842712,,,102752.22297440625,,0.01,,0.0048937877,102752.22297440625,14004.949035128242,,-18.187557619939998,0.3133694187049959,,0.01,,8225.5439734876,0.0,51,100,0.0,12.653563,,,,,0.0,,,,-2.18915,,14004.949035128242,-18.187557619939998,51,8225.5439734876,100,18156.695373330505,1040000
,,17062.694235743726,4.287545,,-9.276794,,,93107.45603385958,,0.01,,0.0043620355,93107.45603385958,14709.688187567595,,-15.362132634047377,0.2980292894495393,,0.01,,7890.787676514076,0.0,52,100,0.0,12.176367,,,,,0.0,,,,2.899572,,14709.688187567595,-15.362132634047377,52,7890.787676514076,100,17062.694235743726,1060000
,,19289.447223059324,4.280342,,-31.04547,,,121692.43258236001,,0.01,,0.0045521017,121692.43258236001,19312.64434860303,,-16.833438757912997,0.44349652029348274,,0.01,,8378.834691049902,0.0,53,100,0.0,16.319717,,,,,0.0,,,,-14.725752,,19312.64434860303,-16.833438757912997,53,8378.834691049902,100,19289.447223059324,1080000
,,20652.75249133479,4.275832,,-8.507981,,,110433.38817259153,,0.02,,0.009713011,110433.38817259153,18813.72334277697,,-14.481119594775938,0.27391178482168854,,0.02,,9081.873409688578,0.0,54,100,0.0,7.2614374,,,,,0.0,,,,-1.2465438,,18813.72334277697,-14.481119594775938,54,9081.873409688578,100,20652.75249133479,1100000
,,21017.423554389767,4.2670207,,10.250693,,,96361.88450039063,,0.04,,0.0049767843,96361.88450039063,20812.06807140925,,-15.892180151300314,0.39829154491511254,,0.04,,8919.221214605202,0.0,55,100,0.0,14.513688,,,,,0.0,,,,24.764381,,20812.06807140925,-15.892180151300314,55,8919.221214605202,100,21017.423554389767,1120000
,,23850.135618459502,4.2341685,,-11.140804,,,120549.52416241907,,0.02,,0.005529536,120549.52416241907,23013.55984965333,,-15.639041708838464,0.3417465223385927,,0.02,,10301.022334922884,0.0,56,100,0.0,19.198215,,,,,0.0,,,,8.057412,,23013.55984965333,-15.639041708838464,56,10301.022334922884,100,23850.135618459502,1140000
,,24146.891978992586,4.1760488,,21.444725,,,135749.97213671793,,0.05,,0.0151161775,135749.97213671793,25882.998979059717,,-17.668619494486812,0.36595968742035756,,0.05,,10250.237699403264,0.0,57,100,0.0,-7.0159874,,,,,0.0,,,,14.428738,,25882.998979059717,-17.668619494486812,57,10250.237699403264,100,24146.891978992586,1160000
,,23043.995873175216,4.12571,,-6.6054564,,,111084.53153344,,0.03,,0.0071901428,111084.53153344,24957.762967402392,,-14.260021545338954,0.35260038854272235,,0.03,,9511.692867047066,0.0,58,100,0.0,17.425613,,,,,0.0,,,,10.820156,,24957.762967402392,-14.260021545338954,58,9511.692867047066,100,23043.995873175216,1180000
,,31117.96008096052,4.066651,,-16.391142,,,144157.97273424457,,0.06,,0.0065578474,144157.97273424457,31956.329072451088,,-15.097931120875819,0.3594143336920078,,0.06,,11952.570814966235,0.0,59,100,0.0,28.47614,,,,,0.0,,,,12.084998,,31956.329072451088,-15.097931120875819,59,11952.570814966235,100,31117.96008096052,1200000
6,10,25737.54585735517,4.0397334,0.0,-2.8387876,2663.481621240884,0.0,112446.70689376276,6,0.03,43338.76377806978,0.0061413473,112446.70689376276,26706.29316094195,38981.97321880645,-20.119824461132776,0.3723679256361373,122899.56813285459,0.03,43338.76377806978,10267.358202392941,0.0,60,100,0.0,23.370611,38981.97321880645,43338.76377806977,10,0.0,0.0,122899.56813285459,43338.76377806977,2663.481621240884,20.531824,0.0,26706.29316094195,-20.119824461132776,60,10267.358202392941,100,25737.54585735517,1220000
,,39103.38460660392,4.009151,,-7.010156,,,116140.59356017788,,0.05,,0.008287463,116140.59356017788,34539.94831304565,,-18.303614547434254,0.41323756841504167,,0.05,,13744.633128409914,0.0,61,100,0.0,28.48064,,,,,0.0,,,,21.470484,,34539.94831304565,-18.303614547434254,61,13744.633128409914,100,39103.38460660392,1240000
,,41350.08501154516,3.9676552,,-16.036175,,,142674.36782043232,,0.12,,0.008662377,142674.36782043232,38897.14530870717,,-19.917328672204857,0.4245964780867444,,0.12,,14432.133145167814,0.0,62,100,0.0,8.510193,,,,,0.0,,,,-7.5259814,,38897.14530870717,-19.917328672204857,62,14432.133145167814,100,41350.08501154516,1260000
,,45627.56033380199,3.9597816,,-15.300088,,,147848.20194543136,,0.09,,0.004350691,147848.20194543136,41862.63628208888,,-16.42644870304136,0.4781675550198009,,0.09,,16176.177392711927,0.0,63,100,0.0,26.26045,,,,,0.0,,,,10.960362,,41862.63628208888,-16.42644870304136,63,16176.177392711927,100,45627.56033380199,1280000
,,55204.86210268273,3.9404414,,-9.3952875,,,199115.9374265231,,0.19,,0.005187158,199115.9374265231,46819.327606536506,,-20.530983105070003,0.46992457024228407,,0.19,,18074.400427572255,0.0,64,100,0.0,29.931477,,,,,0.0,,,,20.536188,,46819.327606536506,-20.530983105070003,64,18074.400427572255,100,55204.86210268273,1300000
,,48394.5113689913,3.9237368,,-24.978806,,,158159.63855481235,,0.14,,0.013296904,158159.63855481235,42996.58104561138,,-15.79127239795828,0.5027255712920475,,0.14,,16382.121353965242,0.0,65,100,0.0,19.778648,,,,,0.0,,,,-5.200156,,42996.58104561138,-15.79127239795828,65,16382.121353965242,100,48394.5113689913,1320000
,,42349.195596451806,3.8958063,,-31.677937,,,155756.60272209338,,0.13,,0.0057856287,155756.60272209338,43093.08744308831,,-20.899505605099705,0.5459944958490965,,0.13,,14643.44047398255,0.0,66,100,0.0,23.550312,,,,,0.0,,,,-8.127625,,43093.08744308831,-20.899505605099705,66,14643.44047398255,100,42349.195596451806,1340000
,,44761.458208792006,3.8822203,,-15.38525,,,181940.90438136196,,0.14,,0.006098115,181940.90438136196,50032.01033127728,,-18.495055575870442,0.4984509287493305,,0.14,,14796.028637222222,0.0,67,100,0.0,32.451,,,,,0.0,,,,17.06575,,50032.01033127728,-18.495055575870442,67,14796.028637222222,100,44761.458208792006,1360000
,,60061.20251030005,3.8846776,,-17.266762,,,180761.89798510214,,0.2,,0.0063231457,180761.89798510214,50643.310769760305,,2174.760932987845,0.5268922934021367,,0.2,,19736.138220550827,0.0,68,100,0.0,34.999626,,,,,0.0,,,,17.732862,,50643.310769760305,2174.760932987845,68,19736.138220550827,100,60061.20251030005,1380000
,,41517.38180499127,3.8673925,,-9.182625,,,174166.43644442878,,0.11,,0.0043690642,174166.43644442878,43351.839682816615,,-19.462609425719933,0.466285988825462,,0.11,,14595.69620796457,0.0,69,100,0.0,23.433517,,,,,0.0,,,,14.250894,,43351.839682816615,-19.462609425719933,69,14595.69620796457,100,41517.38180499127,1400000
