MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/dial-turn-v1/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumTrajs,MetaTest/Average/SuccessRate,MetaTest/dial-turn-v1/TerminationRate,MetaTest/dial-turn-v1/StdReturn,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTrain/Average/Alpha,MetaTest/dial-turn-v1/AverageReturn,MetaTrain/Average/PolicyLoss,MetaTest/dial-turn-v1/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/Average/MinReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/AverageReturn,MetaTest/dial-turn-v1/NumTrajs,MetaTest/Average/Iteration,MetaTrain/Average/AlphaLoss,MetaTest/dial-turn-v1/MinReturn,MetaTest/dial-turn-v1/Iteration,MetaTest/Average/TerminationRate
12.518688529566557,608000,-18.706504791351076,-37.3749353325217,10,0.1,0.0,12.518688529566557,-37.3749353325217,-18.706504791351076,nan,-37.374935332521694,-4516.111,0.1,235381.7,-57.82053999307227,186.68488,-37.374935332521694,10,16,-2.815066,-57.82053999307227,16,0.0
2884.055685966506,632000,9588.189483596736,936.0738468127702,10,0.1,0.0,2884.055685966506,936.0738468127702,9588.189483596736,nan,936.0738468127695,-1523.3208,0.1,224461.64,-43.96737324199856,2378.275,936.0738468127695,10,17,0.6987185,-43.96737324199856,17,0.0
29.605689812003163,656000,-4.78955951076904,-44.75966775104027,10,0.0,0.0,29.605689812003163,-44.75966775104027,-4.78955951076904,nan,-44.759667751040254,-1716.3518,0.0,261902.72,-90.0574381168142,2068.973,-44.759667751040254,10,18,-0.28146222,-90.0574381168142,18,0.0
738.5230827826804,680000,2427.459911943865,212.3092318804334,10,0.0,0.0,738.5230827826804,212.3092318804334,2427.459911943865,nan,212.30923188043366,-1974.6495,0.0,562945.25,-57.715108314416725,1927.2738,212.30923188043366,10,19,0.51000684,-57.715108314416725,19,0.0
17.894306109076673,704000,-6.4162700433421875,-33.90015793260972,10,0.0,0.0,17.894306109076673,-33.90015793260972,-6.4162700433421875,nan,-33.90015793260972,-3420.9,0.0,878128.44,-62.632763413611215,2686.2964,-33.90015793260972,10,20,0.12824158,-62.632763413611215,20,0.0
5.5609833230289105,728000,-59.73175575765003,-65.95159948425552,10,0.0,0.0,5.5609833230289105,-65.95159948425552,-59.73175575765003,nan,-65.95159948425552,-4399.4795,0.0,1096587.5,-75.84421709522728,6820.684,-65.95159948425552,10,21,-0.25185168,-75.84421709522728,21,0.0
9.697057554883601,752000,-4.662102219486991,-22.472842397987332,10,0.1,0.0,9.697057554883601,-22.472842397987332,-4.662102219486991,nan,-22.472842397987332,-3133.035,0.1,973338.75,-38.282887183379636,3263.495,-22.472842397987332,10,22,0.5166691,-38.282887183379636,22,0.0
74.67755478401646,776000,225.18333194782034,2.4236557913634655,10,0.0,0.0,74.67755478401646,2.4236557913634655,225.18333194782034,nan,2.4236557913634527,-8251.099,0.0,1515725.5,-39.95358312644593,2085.9275,2.4236557913634527,10,23,-4.307419,-39.95358312644593,23,0.0
131.13741110499544,800000,422.86408380951946,30.954200341295746,10,0.1,0.0,131.13741110499544,30.954200341295746,422.86408380951946,nan,30.954200341295774,-18123.52,0.1,2267824.8,-31.89622569930184,5115.049,30.954200341295774,10,24,-8.57437,-31.89622569930184,24,0.0
18.539461594824584,824000,-15.031727531863927,-38.7492331872853,10,0.0,0.0,18.539461594824584,-38.7492331872853,-15.031727531863927,nan,-38.749233187285284,-28327.508,0.0,3266411.0,-73.37756424103648,4011.854,-38.749233187285284,10,25,-9.808635,-73.37756424103648,25,0.0
553.4781318165344,848000,1788.3302430371275,128.69749273827804,10,0.1,0.0,553.4781318165344,128.69749273827804,1788.3302430371275,nan,128.69749273827807,-25955.049,0.1,3143847.0,-89.362354567751,2992.074,128.69749273827807,10,26,-8.581614,-89.362354567751,26,0.0
44.686877579897185,872000,-21.223556988115394,-78.51295420306008,10,0.3,0.0,44.686877579897185,-78.51295420306008,-21.223556988115394,nan,-78.51295420306005,-17098.076,0.3,2297454.0,-137.4794603512973,1734.8899,-78.51295420306005,10,27,-6.2468777,-137.4794603512973,27,0.0
30.65868167978374,896000,-15.2014748855955,-35.819859515821065,10,0.0,0.0,30.65868167978374,-35.819859515821065,-15.2014748855955,nan,-35.81985951582106,-20841.1,0.0,3184487.5,-121.23051039961054,36351.28,-35.81985951582106,10,28,-7.105996,-121.23051039961054,28,0.0
21.975133843597693,920000,-22.278715428676854,-50.31029699310797,10,0.0,0.0,21.975133843597693,-50.31029699310797,-22.278715428676854,nan,-50.310296993107976,-19050.383,0.0,3351230.0,-100.83171549146006,4959.7993,-50.310296993107976,10,29,-6.4991508,-100.83171549146006,29,0.0
12.250318109595574,944000,-10.603076783938533,-29.40151295510385,10,0.1,0.0,12.250318109595574,-29.40151295510385,-10.603076783938533,nan,-29.401512955103858,-21493.854,0.1,4297091.0,-48.934449471959894,8122.5347,-29.401512955103858,10,30,-8.332438,-48.934449471959894,30,0.0
4933.530577959054,968000,16417.628419388762,1617.0742116636507,10,0.6,0.0,4933.530577959054,1617.0742116636507,16417.628419388762,nan,1617.0742116636538,-30926.264,0.6,59952580.0,-41.37625484244797,5103.513,1617.0742116636538,10,31,-10.354885,-41.37625484244797,31,0.0
9.232396249624587,992000,-15.514448277084009,-27.07522628500957,10,0.0,0.0,9.232396249624587,-27.07522628500957,-15.514448277084009,nan,-27.07522628500958,-21995.686,0.0,4773172.5,-40.529949593979836,8230.083,-27.07522628500958,10,32,-8.896992,-40.529949593979836,32,0.0
17.782530345549244,1016000,-11.971431686321155,-38.460502469480026,10,0.0,0.0,17.782530345549244,-38.460502469480026,-11.971431686321155,nan,-38.46050246948003,-14541.881,0.0,4331695.0,-66.52286236176388,5628.851,-38.46050246948003,10,33,-7.0810237,-66.52286236176388,33,0.0
2871.6180125263127,1040000,9519.269798398307,904.5999294953563,10,0.1,0.0,2871.6180125263127,904.5999294953563,9519.269798398307,nan,904.5999294953565,-8536.19,0.1,3537521.2,-71.99939971525383,6241.097,904.5999294953565,10,34,-3.7013452,-71.99939971525383,34,0.0
109.08468307534477,1064000,326.3338931200131,3.239599538883816,10,0.0,0.0,109.08468307534477,3.239599538883816,326.3338931200131,nan,3.2395995388837955,-4998.361,0.0,2839581.0,-70.9967221879549,19262.805,3.2395995388837955,10,35,-2.938349,-70.9967221879549,35,0.0
18.349151796733782,1088000,-15.581366292554051,-30.318458159368625,10,0.0,0.0,18.349151796733782,-30.318458159368625,-15.581366292554051,nan,-30.31845815936861,-12347.802,0.0,4956268.5,-66.54053233543075,6009.7485,-30.31845815936861,10,36,-6.7209725,-66.54053233543075,36,0.0
36782.81941116192,1112000,122589.01157951662,12240.561521893083,10,0.1,0.0,36782.81941116192,12240.561521893083,122589.01157951662,nan,12240.561521893087,-24705.535,0.1,7188732.0,-61.53136302996184,3850.503,12240.561521893087,10,37,-9.403387,-61.53136302996184,37,0.0
13.019963845312821,1136000,-4.159701244491627,-18.12897706965426,10,0.0,0.0,13.019963845312821,-18.12897706965426,-4.159701244491627,nan,-18.12897706965425,-37372.56,0.0,9477650.0,-53.92816817835098,1831.8875,-18.12897706965425,10,38,-10.876402,-53.92816817835098,38,0.0
27.571664401157932,1160000,23.250109538016282,-31.53673011305092,10,0.0,0.0,27.571664401157932,-31.53673011305092,23.250109538016282,nan,-31.53673011305092,-44833.543,0.0,10140219.0,-70.5072867866174,6497.606,-31.53673011305092,10,39,-11.730931,-70.5072867866174,39,0.0
18.963486557529436,1184000,-6.819153058277178,-56.64838524524829,10,0.0,0.0,18.963486557529436,-56.64838524524829,-6.819153058277178,nan,-56.64838524524828,-44302.543,0.0,9049387.0,-75.91645923616989,14376.72,-56.64838524524828,10,40,-11.402277,-75.91645923616989,40,0.0
29651.036315899546,1208000,75534.76275543653,14800.489666556474,10,0.2,0.0,29651.036315899546,14800.489666556474,75534.76275543653,nan,14800.489666556485,-53169.29,0.2,10727942.0,-37.270735669582486,5637.8,14800.489666556485,10,41,-11.884285,-37.270735669582486,41,0.0
131.68114283644783,1232000,387.9532552702382,1.5044532253523428,10,0.1,0.0,131.68114283644783,1.5044532253523428,387.9532552702382,nan,1.5044532253523748,-47551.44,0.1,9029000.0,-112.97827820172279,1948.0063,1.5044532253523748,10,42,-11.619448,-112.97827820172279,42,0.0
75405.86607103357,1256000,251292.3397039435,25074.789385249147,10,0.1,0.0,75405.86607103357,25074.789385249147,251292.3397039435,nan,25074.789385249132,-42144.785,0.1,7820935.5,-139.88015126836368,1947.7814,25074.789385249132,10,43,-11.243879,-139.88015126836368,43,0.0
40722.21109284385,1280000,135708.0394065887,13541.433852247737,10,0.2,0.0,40722.21109284385,13541.433852247737,135708.0394065887,nan,13541.433852247743,-52689.64,0.2,14498587.0,-99.39978968086548,2407.7695,13541.433852247743,10,44,-12.737318,-99.39978968086548,44,0.0
43288.48045488684,1304000,144271.065149516,14405.845717348895,10,0.2,0.0,43288.48045488684,14405.845717348895,144271.065149516,nan,14405.845717348904,-58655.277,0.2,18344104.0,-100.01356454632955,1185.42,14405.845717348904,10,45,-12.832044,-100.01356454632955,45,0.0
448.4282917047652,1328000,1464.8255273189925,120.49544109851095,10,0.1,0.0,448.4282917047652,120.49544109851095,1464.8255273189925,nan,120.49544109851078,-66112.82,0.1,19610170.0,-50.85366845328365,16695.54,120.49544109851078,10,46,-13.422723,-50.85366845328365,46,0.0
26.62273374378369,1352000,-23.853897374170383,-60.428431064358946,10,0.0,0.0,26.62273374378369,-60.428431064358946,-23.853897374170383,nan,-60.428431064358946,-67764.016,0.0,18793066.0,-105.43380145253887,13852.514,-60.428431064358946,10,47,-13.814401,-105.43380145253887,47,0.0
24.514802763190293,1376000,-7.7789245903324575,-34.26681230289718,10,0.1,0.0,24.514802763190293,-34.26681230289718,-7.7789245903324575,nan,-34.26681230289718,-66659.26,0.1,18703792.0,-74.60759021283495,7397.098,-34.26681230289718,10,48,-14.165616,-74.60759021283495,48,0.0
39.820263660032055,1400000,-8.209374665074797,-48.35476708560752,10,0.0,0.0,39.820263660032055,-48.35476708560752,-8.209374665074797,nan,-48.35476708560753,-68733.46,0.0,22257788.0,-123.16397989434516,21588.447,-48.35476708560753,10,49,-14.419695,-123.16397989434516,49,0.0
3132.1349415543227,1424000,10411.829927188515,1015.564249204865,10,0.1,0.0,3132.1349415543227,1015.564249204865,10411.829927188515,nan,1015.5642492048639,-72940.625,0.1,25317662.0,-55.25759879716201,12535.86,1015.5642492048639,10,50,-15.344377,-55.25759879716201,50,0.0
22.168534303404826,1448000,-9.401948403541796,-28.47043778052123,10,0.0,0.0,22.168534303404826,-28.47043778052123,-9.401948403541796,nan,-28.470437780521216,-83946.516,0.0,31198472.0,-61.05085622668477,1398.155,-28.470437780521216,10,51,-15.827176,-61.05085622668477,51,0.0
20.144926819951372,1472000,-9.143811228276501,-46.01976731043486,10,0.0,0.0,20.144926819951372,-46.01976731043486,-9.143811228276501,nan,-46.01976731043486,-86130.53,0.0,31828204.0,-82.12329671585836,6290.247,-46.01976731043486,10,52,-16.847355,-82.12329671585836,52,0.0
70030.26227008668,1496000,234826.38593440966,26374.9816130983,10,0.3,0.0,70030.26227008668,26374.9816130983,234826.38593440966,nan,26374.981613098313,-79366.03,0.3,30828064.0,-85.36364020598913,8500.825,26374.981613098313,10,53,-17.572392,-85.36364020598913,53,0.0
26877.832943498943,1520000,87923.88329101702,11670.943672049369,10,0.2,0.0,26877.832943498943,11670.943672049369,87923.88329101702,nan,11670.943672049365,-75939.12,0.2,28932778.0,-95.17041961094462,10290.964,11670.943672049365,10,54,-17.648636,-95.17041961094462,54,0.0
34.53695441200074,1544000,-10.965884113306366,-57.340279697734104,10,0.0,0.0,34.53695441200074,-57.340279697734104,-10.965884113306366,nan,-57.34027969773412,-72324.984,0.0,29528970.0,-108.00690782008773,12564.592,-57.34027969773412,10,55,-18.315735,-108.00690782008773,55,0.0
461.01319115253585,1568000,1498.7397046786396,116.35145555452098,10,0.0,0.0,461.01319115253585,116.35145555452098,1498.7397046786396,nan,116.35145555452095,-73459.95,0.0,31605714.0,-49.89077027213041,4933.74,116.35145555452095,10,56,-18.45812,-49.89077027213041,56,0.0
1880.4271406473706,1592000,6237.361707003203,596.4180915685874,10,0.0,0.0,1880.4271406473706,596.4180915685874,6237.361707003203,nan,596.4180915685874,-76423.6,0.0,34375270.0,-54.31428268505163,411.6444,596.4180915685874,10,57,-19.49893,-54.31428268505163,57,0.0
14.770926105805422,1616000,-15.691585130791125,-47.924798631153216,10,0.0,0.0,14.770926105805422,-47.924798631153216,-15.691585130791125,nan,-47.92479863115323,-76129.62,0.0,35517052.0,-70.11546100115483,315.64078,-47.92479863115323,10,58,-20.780544,-70.11546100115483,58,0.0
16719.027003752417,1640000,55691.12314639787,5534.093793504773,10,0.0,0.0,16719.027003752417,5534.093793504773,55691.12314639787,nan,5534.093793504771,-73758.96,0.0,35780772.0,-82.99124437500355,3439.6208,5534.093793504771,10,59,-22.191338,-82.99124437500355,59,0.0
2074.26634942528,1664000,6892.036024698674,669.3810689192427,10,0.0,0.0,2074.26634942528,669.3810689192427,6892.036024698674,nan,669.3810689192429,-74692.58,0.0,39930388.0,-45.724532128201744,12875.158,669.3810689192429,10,60,-22.80505,-45.724532128201744,60,0.0
27912.996346492117,1688000,93363.27271691013,9656.234712185258,10,0.1,0.0,27912.996346492117,9656.234712185258,93363.27271691013,nan,9656.234712185273,-88804.52,0.1,47823944.0,-47.61153615411329,624.54346,9656.234712185273,10,61,-23.502632,-47.61153615411329,61,0.0
11525.334199991807,1712000,38818.82637088676,4393.638838454902,10,0.2,0.0,11525.334199991807,4393.638838454902,38818.82637088676,nan,4393.638838454904,-91474.59,0.2,48838800.0,-61.00821764092154,475.30927,4393.638838454904,10,62,-23.18531,-61.00821764092154,62,0.0
22311.54380387551,1736000,56492.440764191066,14194.509139881917,10,0.3,0.0,22311.54380387551,14194.509139881917,56492.440764191066,nan,14194.509139881924,-92301.39,0.3,51558964.0,-86.58293734983494,11847.618,14194.509139881924,10,63,-23.78063,-86.58293734983494,63,0.0
44.39565346299494,1760000,-5.339325054570253,-53.98978097934387,10,0.0,0.0,44.39565346299494,-53.98978097934387,-5.339325054570253,nan,-53.98978097934388,-84132.305,0.0,49248492.0,-128.331617950427,16021.866,-53.98978097934388,10,64,-24.22922,-128.331617950427,64,0.0
17.95082182314078,1784000,-32.67279375732605,-48.782634279579774,10,0.0,0.0,17.95082182314078,-48.782634279579774,-32.67279375732605,nan,-48.78263427957978,-99375.72,0.0,65087890.0,-99.91327652254107,14719.966,-48.78263427957978,10,65,-25.621426,-99.91327652254107,65,0.0
34854.11456056586,1808000,116142.22443720838,11579.88495967137,10,0.1,0.0,34854.11456056586,11579.88495967137,116142.22443720838,nan,11579.884959671363,-105997.51,0.1,74385260.0,-45.75396572006869,8704.812,11579.884959671363,10,66,-26.236937,-45.75396572006869,66,0.0
2654.1333123595286,1832000,8814.514462792537,852.2146571411616,10,0.0,0.0,2654.1333123595286,852.2146571411616,8814.514462792537,nan,852.2146571411619,-112827.47,0.0,78431800.0,-49.14576174388417,769.2218,852.2146571411619,10,67,-27.461195,-49.14576174388417,67,0.0
258.80772520114783,1856000,823.9440514307364,49.040939429740135,10,0.0,0.0,258.80772520114783,49.040939429740135,823.9440514307364,nan,49.040939429740156,-105516.06,0.0,70585100.0,-50.290241779525964,935.98224,49.040939429740156,10,68,-26.427946,-50.290241779525964,68,0.0
1166.1064044597026,1880000,3831.908441277753,334.8487534800108,10,0.0,0.0,1166.1064044597026,334.8487534800108,3831.908441277753,nan,334.84875348001066,-84640.18,0.0,62793704.0,-105.14850329841387,9724.857,334.84875348001066,10,69,-25.623503,-105.14850329841387,69,0.0
20.798265895680185,1904000,-7.093602171013255,-39.235569570584076,10,0.0,0.0,20.798265895680185,-39.235569570584076,-7.093602171013255,nan,-39.23556957058407,-78354.24,0.0,49786704.0,-67.2365451662833,45428.46,-39.23556957058407,10,70,-24.600296,-67.2365451662833,70,0.0
517.4145635476689,1928000,1687.9260195935196,136.7441493269136,10,0.1,0.0,517.4145635476689,136.7441493269136,1687.9260195935196,nan,136.74414932691357,-82743.445,0.1,50673788.0,-58.99837699047794,15235.442,136.74414932691357,10,71,-26.155748,-58.99837699047794,71,0.0
11.297408308788604,1952000,-13.728449020231652,-35.23192822848863,10,0.0,0.0,11.297408308788604,-35.23192822848863,-13.728449020231652,nan,-35.23192822848861,-87176.32,0.0,51768516.0,-45.22413761073457,3419.7305,-35.23192822848861,10,72,-27.67263,-45.22413761073457,72,0.0
1116.7687253024167,1976000,3687.4931186029567,337.4618637678885,10,0.1,0.0,1116.7687253024167,337.4618637678885,3687.4931186029567,nan,337.46186376788853,-105502.78,0.1,64693900.0,-52.84580986490924,544.07654,337.46186376788853,10,73,-28.440264,-52.84580986490924,73,0.0
21236.701892002726,2000000,70782.80873047769,7072.852798458329,10,0.1,0.0,21236.701892002726,7072.852798458329,70782.80873047769,nan,7072.852798458329,-114431.266,0.1,68110940.0,-52.56908110394701,497.50763,7072.852798458329,10,74,-29.501745,-52.56908110394701,74,0.0
1178.65444477931,2024000,3903.237972561194,371.76648404979494,10,0.0,0.0,1178.65444477931,371.76648404979494,3903.237972561194,nan,371.7664840497949,-110764.62,0.0,64902924.0,-49.555219421120945,4195.598,371.7664840497949,10,75,-29.391514,-49.555219421120945,75,0.0
17.4897561809001,2048000,-7.626471661778922,-32.50010512116815,10,0.1,0.0,17.4897561809001,-32.50010512116815,-7.626471661778922,nan,-32.50010512116815,-115802.19,0.1,70320490.0,-56.806711881810486,833.1483,-32.50010512116815,10,76,-29.653913,-56.806711881810486,76,0.0
30.460424098123177,2072000,-8.85780258230107,-67.48082786082719,10,0.0,0.0,30.460424098123177,-67.48082786082719,-8.85780258230107,nan,-67.4808278608273,-108787.555,0.0,68613180.0,-108.54230229617379,2088.1973,-67.4808278608273,10,77,-29.339184,-108.54230229617379,77,0.0
596.6972563217299,2096000,1953.2303733908607,164.90899354133728,10,0.0,0.0,596.6972563217299,164.90899354133728,1953.2303733908607,nan,164.90899354133728,-109380.26,0.0,71316440.0,-56.60230389927292,7397.671,164.90899354133728,10,78,-28.824787,-56.60230389927292,78,0.0
40.69786732610252,2120000,-5.609088294445759,-50.14625661506027,10,0.1,0.0,40.69786732610252,-50.14625661506027,-5.609088294445759,nan,-50.14625661506027,-109721.95,0.1,74701840.0,-133.16116380826213,8398.259,-50.14625661506027,10,79,-29.263098,-133.16116380826213,79,0.0
57435.125002037734,2144000,191447.94200925788,19142.87755054208,10,0.1,0.0,57435.125002037734,19142.87755054208,191447.94200925788,nan,19142.87755054207,-108878.31,0.1,75679430.0,-60.68277506210579,20843.701,19142.87755054207,10,80,-29.755667,-60.68277506210579,80,0.0
24736.322612238568,2168000,82404.72452028355,8195.785592508546,10,0.1,0.0,24736.322612238568,8195.785592508546,82404.72452028355,nan,8195.785592508548,-118465.28,0.1,87712380.0,-72.71665582807738,723.5276,8195.785592508548,10,81,-29.36163,-72.71665582807738,81,0.0
18.051987675596006,2192000,-6.903337018023194,-41.34644895970208,10,0.0,0.0,18.051987675596006,-41.34644895970208,-6.903337018023194,nan,-41.34644895970208,-115542.67,0.0,87304090.0,-55.67389725523535,3547.7524,-41.34644895970208,10,82,-29.276218,-55.67389725523535,82,0.0
17752.164053210457,2216000,59478.969578375654,6429.810800326127,10,0.2,0.0,17752.164053210457,6429.810800326127,59478.969578375654,nan,6429.810800326134,-123434.54,0.2,95899490.0,-56.95066382058627,1308.9482,6429.810800326134,10,83,-29.889359,-56.95066382058627,83,0.0
1892.8133784017707,2240000,6266.3875853794425,588.1376012223693,10,0.1,0.0,1892.8133784017707,588.1376012223693,6266.3875853794425,nan,588.1376012223689,-124378.64,0.1,96427680.0,-54.762065074265344,5396.061,588.1376012223689,10,84,-29.968025,-54.762065074265344,84,0.0
1833.3643743109458,2264000,5622.363334534842,790.7378461019775,10,0.2,0.0,1833.3643743109458,790.7378461019775,5622.363334534842,nan,790.7378461019783,-125780.06,0.2,94122830.0,-101.6490521388997,8780.657,790.7378461019783,10,85,-30.027693,-101.6490521388997,85,0.0
6.585868556663591,2288000,-42.51725789112085,-52.53192328768326,10,0.0,0.0,6.585868556663591,-52.53192328768326,-42.51725789112085,nan,-52.53192328768328,-129781.03,0.0,98487336.0,-66.42590938117175,28620.377,-52.53192328768328,10,86,-29.784218,-66.42590938117175,86,0.0
23.643791430442285,2312000,-11.82997333351749,-43.582636487162176,10,0.0,0.0,23.643791430442285,-43.582636487162176,-11.82997333351749,nan,-43.58263648716219,-128048.36,0.0,98803224.0,-86.2371571357675,11086.031,-43.58263648716219,10,87,-30.051004,-86.2371571357675,87,0.0
8766.446550856781,2336000,29192.0931385715,3483.5594996865525,10,0.2,0.0,8766.446550856781,3483.5594996865525,29192.0931385715,nan,3483.559499686551,-132970.67,0.2,103159560.0,-102.23152360463935,5596.468,3483.559499686551,10,88,-30.662504,-102.23152360463935,88,0.0
43670.64796559115,2360000,146257.00579606878,16925.304894970104,10,0.2,0.0,43670.64796559115,16925.304894970104,146257.00579606878,nan,16925.30489497011,-128587.27,0.2,100141490.0,-59.173961670657455,602.9717,16925.30489497011,10,89,-30.664637,-59.173961670657455,89,0.0
32722.23007500664,2384000,109025.62699817431,10858.945235081545,10,0.1,0.0,32722.23007500664,10858.945235081545,109025.62699817431,nan,10858.945235081548,-128940.484,0.1,105003450.0,-64.5404295583582,556.3625,10858.945235081548,10,90,-30.54922,-64.5404295583582,90,0.0
16.891690607665073,2408000,-8.065678842811558,-38.97515281958098,10,0.0,0.0,16.891690607665073,-38.97515281958098,-8.065678842811558,nan,-38.97515281958098,-129936.78,0.0,107008984.0,-59.03842152097952,916.0971,-38.97515281958098,10,91,-30.194109,-59.03842152097952,91,0.0
16328.536066693367,2432000,53393.749150077005,7090.91816531161,10,0.1,0.0,16328.536066693367,7090.91816531161,53393.749150077005,nan,7090.918165311613,-129939.74,0.1,113515624.0,-63.8465173443104,377.47238,7090.918165311613,10,92,-30.293188,-63.8465173443104,92,0.0
4477.849656660213,2456000,12074.588010647143,2192.14525294726,10,0.2,0.0,4477.849656660213,2192.14525294726,12074.588010647143,nan,2192.14525294726,-129689.86,0.2,113947130.0,-61.526932927069076,397.13812,2192.14525294726,10,93,-30.060785,-61.526932927069076,93,0.0
