MetaTest/hand-insert-v1/Iteration,hand-insert-v1/StdReturn,hand-insert-v1/Iteration,hand-insert-v1/AverageReturn,hand-insert-v1/TerminationRate,hand-insert-v1/MaxReturn,Average/MinReturn,MetaTest/hand-insert-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,Average/SuccessRate,Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/hand-insert-v1/MinReturn,MetaTest/Average/MaxReturn,hand-insert-v1/AverageDiscountedReturn,hand-insert-v1/MinReturn,Average/AverageReturn,policy/KL,TotalEnvSteps,LinearFeatureBaseline/ExplainedVariance,Average/StdReturn,MetaTest/hand-insert-v1/SuccessRate,MetaTest/hand-insert-v1/TerminationRate,MetaTest/hand-insert-v1/MaxReturn,Average/TerminationRate,MetaTest/hand-insert-v1/NumEpisodes,Average/NumEpisodes,policy/KLBefore,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,hand-insert-v1/NumEpisodes,policy/Entropy,Average/Iteration,MetaTest/Average/MinReturn,policy/dLoss,MetaTest/hand-insert-v1/StdReturn,hand-insert-v1/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/Average/SuccessRate,Average/AverageDiscountedReturn,policy/LossBefore,MetaTest/hand-insert-v1/AverageReturn,MetaTest/Average/TerminationRate,policy/LossAfter
,44076.038691062015,11,62039.98367674922,0.0,221045.3499508165,-31.52921949471443,,,0.89,221045.3499508165,,,,15424.224171717018,-31.52921949471443,62039.98367674922,0.0073766983,240000,0.26081046117322804,44076.038691062015,,,,0.0,,100,0.0,,,100,5.4643173,11,,54.58289,,0.89,,,15424.224171717018,7.459075,,,-47.123814
,50659.91899176353,12,71546.89051594121,0.0,197192.75328016054,-25.693660971315346,,,0.87,197192.75328016054,,,,18423.81918670157,-25.693660971315346,71546.89051594121,0.005533706,260000,0.2780435267207262,50659.91899176353,,,,0.0,,100,0.0,,,100,5.4222717,12,,56.81136,,0.87,,,18423.81918670157,12.029216,,,-44.782143
,55951.81406971961,13,79594.99612265371,0.0,280077.59219413035,-22.781317539141696,,,0.92,280077.59219413035,,,,21641.423390711876,-22.781317539141696,79594.99612265371,0.005180255,280000,0.23857790835952142,55951.81406971961,,,,0.0,,100,0.0,,,100,5.3949966,13,,67.2576,,0.92,,,21641.423390711876,41.361225,,,-25.896376
,65628.63872314717,14,81380.50010679897,0.0,276046.368302058,-25.874010758823207,,,0.89,276046.368302058,,,,22173.684407038665,-25.874010758823207,81380.50010679897,0.0066916826,300000,0.3041504541054145,65628.63872314717,,,,0.0,,100,0.0,,,100,5.3788457,14,,57.781837,,0.89,,,22173.684407038665,30.6178,,,-27.164038
,57503.929972341975,15,97605.68111503558,0.0,290480.9223415843,-29.206526931252245,,,0.95,290480.9223415843,,,,26331.908624524265,-29.206526931252245,97605.68111503558,0.0052396893,320000,0.25335363834580604,57503.929972341975,,,,0.0,,100,0.0,,,100,5.334063,15,,52.6439,,0.95,,,26331.908624524265,-14.88345,,,-67.52735
,59184.62569260328,16,124842.5054654623,0.0,269801.15679473005,-20.89157865114046,,,0.99,269801.15679473005,,,,33277.23562040718,-20.89157865114046,124842.5054654623,0.00505382,340000,0.2780088098347129,59184.62569260328,,,,0.0,,100,0.0,,,100,5.3041086,16,,66.21885,,0.99,,,33277.23562040718,52.51655,,,-13.7023
,69663.64559886437,17,97846.92573660651,0.0,253169.19502217547,-21.36140980939607,,,0.87,253169.19502217547,,,,26869.950846559295,-21.36140980939607,97846.92573660651,0.005933292,360000,0.34581852428039583,69663.64559886437,,,,0.0,,100,0.0,,,100,5.2997065,17,,70.72965,,0.87,,,26869.950846559295,50.4345,,,-20.29515
,64943.082313935585,18,130288.38242669353,0.0,302578.8280445398,-20.08315332853499,,,0.95,302578.8280445398,,,,35804.07841851905,-20.08315332853499,130288.38242669353,0.00734357,380000,0.271237630408492,64943.082313935585,,,,0.0,,100,0.0,,,100,5.275983,18,,60.32045,,0.95,,,35804.07841851905,95.81432,,,35.493874
,78357.06981602119,19,132073.64217690995,0.0,311048.40131089673,-26.666190097046453,,,0.96,311048.40131089673,,,,36769.251165205314,-26.666190097046453,132073.64217690995,0.006496764,400000,0.2747268415631233,78357.06981602119,,,,0.0,,100,0.0,,,100,5.2498693,19,,40.881355,,0.96,,,36769.251165205314,106.91435,,,66.033
2,69997.88031778845,20,104100.29281980637,0.0,231025.02123433963,-21.897936009577744,137956.43235649046,137956.43235649046,0.82,231025.02123433963,2,-19.86158413559668,178956.9436890327,29293.08958397426,-21.897936009577744,104100.29281980637,0.0054303207,420000,0.37051139462425864,69997.88031778845,0.9,0.0,178956.9436890327,0.0,10,100,0.0,137956.4323564905,47959.45383325688,100,5.2152967,20,-19.86158413559668,70.64709,47959.45383325688,0.82,10,0.9,29293.08958397426,-7.7415,137956.4323564905,0.0,-78.38859
,83994.93281562153,21,120681.2411593483,0.0,277651.33349847194,-21.095792426510897,,,0.94,277651.33349847194,,,,34288.37995826808,-21.095792426510897,120681.2411593483,0.006502749,440000,0.38995737837762634,83994.93281562153,,,,0.0,,100,0.0,,,100,5.2022295,21,,61.051277,,0.94,,,34288.37995826808,87.0957,,,26.044424
,85854.20752524976,22,143577.98926511256,0.0,307605.809058088,-25.168308489059957,,,0.9,307605.809058088,,,,41178.973428549514,-25.168308489059957,143577.98926511256,0.0050213113,460000,0.45560057699454115,85854.20752524976,,,,0.0,,100,0.0,,,100,5.179412,22,,70.285065,,0.9,,,41178.973428549514,31.136837,,,-39.148224
,81093.19598565431,23,162679.30541066756,0.0,299029.4363382483,-18.668258396442738,,,0.98,299029.4363382483,,,,46584.34368567838,-18.668258396442738,162679.30541066756,0.0070941206,480000,0.30758415940563266,81093.19598565431,,,,0.0,,100,0.0,,,100,5.162343,23,,76.71068,,0.98,,,46584.34368567838,86.5691,,,9.858425
,100237.10012414442,24,131375.69792139417,0.0,318156.9925065321,-24.407647421696826,,,0.84,318156.9925065321,,,,38811.436247745674,-24.407647421696826,131375.69792139417,0.004567642,500000,0.42310914576367975,100237.10012414442,,,,0.0,,100,0.0,,,100,5.145463,24,,68.280174,,0.84,,,38811.436247745674,50.929073,,,-17.3511
,89993.71044174254,25,178457.88793462288,0.0,328762.47581866523,-19.335908173663274,,,0.96,328762.47581866523,,,,52481.05863078341,-19.335908173663274,178457.88793462288,0.004829423,520000,0.34148714725041396,89993.71044174254,,,,0.0,,100,0.0,,,100,5.104892,25,,67.78315,,0.96,,,52481.05863078341,87.35695,,,19.5738
,79373.03990884947,26,187898.43295642664,0.0,301520.96104180766,-17.896295675725565,,,0.93,301520.96104180766,,,,52810.83199014805,-17.896295675725565,187898.43295642664,0.0047524683,540000,0.3539762383750463,79373.03990884947,,,,0.0,,100,0.0,,,100,5.0850224,26,,69.29827,,0.93,,,52810.83199014805,91.07517,,,21.7769
,106542.73140387781,27,192586.60522266806,0.0,333208.59521406115,-19.13679799832925,,,0.91,333208.59521406115,,,,57004.222730072026,-19.13679799832925,192586.60522266806,0.0059211263,560000,0.37938403867206894,106542.73140387781,,,,0.0,,100,0.0,,,100,5.0793943,27,,103.006195,,0.91,,,57004.222730072026,64.0497,,,-38.9565
,95774.74448946801,28,216232.96046080865,0.0,339978.1535490889,-20.784216700852742,,,0.98,339978.1535490889,,,,63906.32258588867,-20.784216700852742,216232.96046080865,0.0076045822,580000,0.32691862919074,95774.74448946801,,,,0.0,,100,0.0,,,100,5.046817,28,,85.08525,,0.98,,,63906.32258588867,13.484525,,,-71.60072
,102637.58244363342,29,212412.3331203852,0.0,335656.2702098419,-22.316426115980796,,,0.97,335656.2702098419,,,,63352.082742890365,-22.316426115980796,212412.3331203852,0.0045450977,600000,0.3589664592517655,102637.58244363342,,,,0.0,,100,0.0,,,100,5.009849,29,,81.18604,,0.97,,,63352.082742890365,142.7741,,,61.58805
3,100076.91520225786,30,203014.3449119533,0.0,335607.0828747881,-26.77846163821205,188165.19139701402,188165.19139701402,0.91,335607.0828747881,3,2494.3392325373434,275750.97750582255,58754.15578772696,-26.77846163821205,203014.3449119533,0.004923188,620000,0.44313471214268974,100076.91520225786,1.0,0.0,275750.97750582255,0.0,10,100,0.0,188165.19139701402,110196.64268874767,100,4.993579,30,2494.3392325373434,90.881805,110196.64268874767,0.91,10,1.0,58754.15578772696,59.59545,188165.19139701402,0.0,-31.28635
,104536.96254394889,31,203695.2199447448,0.0,336354.0812999469,-25.28554438292299,,,0.93,336354.0812999469,,,,60659.5915012392,-25.28554438292299,203695.2199447448,0.0059069274,640000,0.3499906195689838,104536.96254394889,,,,0.0,,100,0.0,,,100,4.981109,31,,92.73175,,0.93,,,60659.5915012392,21.0947,,,-71.63705
,109377.93219969902,32,197444.15190854718,0.0,328998.25519172277,-22.668540970282436,,,0.86,328998.25519172277,,,,58177.32950879422,-22.668540970282436,197444.15190854718,0.006751091,660000,0.46879640046893245,109377.93219969902,,,,0.0,,100,0.0,,,100,4.967786,32,,79.26845,,0.86,,,58177.32950879422,55.49795,,,-23.7705
,97888.67568818507,33,217016.62773498162,0.0,349696.69403675763,-20.879809375270863,,,0.99,349696.69403675763,,,,64551.584684228466,-20.879809375270863,217016.62773498162,0.002813261,680000,0.30380153845966207,97888.67568818507,,,,0.0,,100,0.0,,,100,4.947686,33,,59.305447,,0.99,,,64551.584684228466,99.9704,,,40.66495
,117959.00478447188,34,188741.02890861925,0.0,340002.0928253158,-25.739220986595768,,,0.85,340002.0928253158,,,,57999.81500709914,-25.739220986595768,188741.02890861925,0.013707857,700000,0.46412426807220675,117959.00478447188,,,,0.0,,100,0.0,,,100,4.9163485,34,,-41.273098,,0.85,,,57999.81500709914,1.9123,,,43.1854
,79295.9344341344,35,248446.08480659875,0.0,352164.11194272485,-21.505972883272545,,,0.99,352164.11194272485,,,,75021.90484941637,-21.505972883272545,248446.08480659875,0.004396666,720000,0.3360516030609242,79295.9344341344,,,,0.0,,100,0.0,,,100,4.886856,35,,51.370064,,0.99,,,75021.90484941637,87.1648,,,35.79474
,78798.1583773198,36,247562.59435918578,0.0,338144.4432911317,-20.20120158025188,,,0.98,338144.4432911317,,,,73836.59356464136,-20.20120158025188,247562.59435918578,0.00770448,740000,0.31964057852741223,78798.1583773198,,,,0.0,,100,0.0,,,100,4.880273,36,,77.55279,,0.98,,,73836.59356464136,25.960775,,,-51.592014
,114271.12151246077,37,211533.77645925392,0.0,347123.75217202137,-20.013190839619064,,,0.93,347123.75217202137,,,,65704.40201978869,-20.013190839619064,211533.77645925392,0.004136766,760000,0.4302932424157977,114271.12151246077,,,,0.0,,100,0.0,,,100,4.8681374,37,,70.41349,,0.93,,,65704.40201978869,98.382065,,,27.968575
,120203.47439505895,38,213490.90472136548,0.0,365212.5818827823,-27.37349706048559,,,0.93,365212.5818827823,,,,65721.32949415455,-27.37349706048559,213490.90472136548,0.0051114126,780000,0.3611709964957013,120203.47439505895,,,,0.0,,100,0.0,,,100,4.841294,38,,77.8659,,0.93,,,65721.32949415455,55.87615,,,-21.98975
,82839.29805724673,39,234372.13604504903,0.0,346273.76067789417,-19.46419496783181,,,0.99,346273.76067789417,,,,70025.74528485541,-19.46419496783181,234372.13604504903,0.006150904,800000,0.3388974057351003,82839.29805724673,,,,0.0,,100,0.0,,,100,4.8260064,39,,69.12422,,0.99,,,70025.74528485541,48.805023,,,-20.3192
4,106806.74749043839,40,223070.70267687042,0.0,356167.11318684067,-23.26098496797012,161144.87388650345,161144.87388650345,0.97,356167.11318684067,4,1380.7747655552794,312786.294274803,69320.26272685283,-23.26098496797012,223070.70267687042,0.0051386887,820000,0.3450395432282306,106806.74749043839,1.0,0.0,312786.294274803,0.0,10,100,0.0,161144.87388650345,115978.97632194012,100,4.830341,40,1380.7747655552794,77.68915,115978.97632194012,0.97,10,1.0,69320.26272685283,-2.461525,161144.87388650345,0.0,-80.15067
,116995.72557712466,41,213686.13280752316,0.0,354210.46943654167,-23.177506059470787,,,0.95,354210.46943654167,,,,66078.74293049863,-23.177506059470787,213686.13280752316,0.0058275037,840000,0.3215601652407004,116995.72557712466,,,,0.0,,100,0.0,,,100,4.8164673,41,,100.3302,,0.95,,,66078.74293049863,144.9564,,,44.6262
,125716.38491939376,42,216168.72221229516,0.0,355595.8450857351,-19.726346972025887,,,0.9,355595.8450857351,,,,67613.47396101714,-19.726346972025887,216168.72221229516,0.0052030105,860000,0.4163561057937025,125716.38491939376,,,,0.0,,100,0.0,,,100,4.7879868,42,,82.8968,,0.9,,,67613.47396101714,1.13965,,,-81.75715
,75072.52199148023,43,272435.0690173325,0.0,351105.2294082487,-21.945036888356587,,,0.96,351105.2294082487,,,,81317.10635735583,-21.945036888356587,272435.0690173325,0.008366156,880000,0.4133958812621309,75072.52199148023,,,,0.0,,100,0.0,,,100,4.767438,43,,56.607765,,0.96,,,81317.10635735583,36.847404,,,-19.760363
,101203.25549016638,44,253734.03344494992,0.0,356623.06784582976,-22.489736939223878,,,0.95,356623.06784582976,,,,79254.91379866142,-22.489736939223878,253734.03344494992,0.004399578,900000,0.2942165424198352,101203.25549016638,,,,0.0,,100,0.0,,,100,4.7526164,44,,64.89365,,0.95,,,79254.91379866142,39.61285,,,-25.2808
,116115.50732670836,45,234080.65891236547,0.0,359969.6798115175,-25.316507582996525,,,0.92,359969.6798115175,,,,75382.01086117346,-25.316507582996525,234080.65891236547,0.0045783827,920000,0.41830917805910717,116115.50732670836,,,,0.0,,100,0.0,,,100,4.7449265,45,,74.986,,0.92,,,75382.01086117346,94.4979,,,19.5119
,100647.06487132587,46,243698.2287748063,0.0,361318.9228517411,-20.18100780381733,,,0.98,361318.9228517411,,,,76228.31898458311,-20.18100780381733,243698.2287748063,0.003962305,940000,0.2709219074682787,100647.06487132587,,,,0.0,,100,0.0,,,100,4.7179112,46,,76.40985,,0.98,,,76228.31898458311,93.84995,,,17.4401
,87428.72101224678,47,256005.09882091414,0.0,342192.47336105345,-27.372371165717464,,,0.98,342192.47336105345,,,,79090.74602801382,-27.372371165717464,256005.09882091414,0.0055230483,960000,0.3156910763105395,87428.72101224678,,,,0.0,,100,0.0,,,100,4.6915054,47,,52.939728,,0.98,,,79090.74602801382,-38.988976,,,-91.9287
,114795.82787835847,48,217778.9285601871,0.0,364787.88375718484,-24.2892783942703,,,0.98,364787.88375718484,,,,68315.19209696876,-24.2892783942703,217778.9285601871,0.0038762374,980000,0.2788224951662648,114795.82787835847,,,,0.0,,100,0.0,,,100,4.6832085,48,,84.69745,,0.98,,,68315.19209696876,91.45425,,,6.7568
,108720.90491118094,49,241902.67593397538,0.0,355953.4069157805,-23.202525952405807,,,0.97,355953.4069157805,,,,75845.83577956143,-23.202525952405807,241902.67593397538,0.0065135392,1000000,0.3697927966994893,108720.90491118094,,,,0.0,,100,0.0,,,100,4.6739206,49,,75.500946,,0.97,,,75845.83577956143,68.277824,,,-7.223125
5,114743.01306940873,50,208290.8551331076,0.0,356474.85039396497,-34.69517636312952,225248.2542206755,225248.2542206755,0.96,356474.85039396497,5,95262.65490960231,304546.46662682,67467.83544553132,-34.69517636312952,208290.8551331076,0.0048223156,1020000,0.3693458464885848,114743.01306940873,1.0,0.0,304546.46662682,0.0,10,100,0.0,225248.2542206756,66934.25225515635,100,4.659457,50,95262.65490960231,84.3349,66934.25225515635,0.96,10,1.0,67467.83544553132,4.16125,225248.2542206756,0.0,-80.17365
,90093.27258749444,51,256460.34960848602,0.0,352548.1449034389,-22.73260108203704,,,0.97,352548.1449034389,,,,79541.99643718629,-22.73260108203704,256460.34960848602,0.004504807,1040000,0.23162901812428682,90093.27258749444,,,,0.0,,100,0.0,,,100,4.650776,51,,52.746696,,0.97,,,79541.99643718629,90.59812,,,37.851425
,87472.86876972101,52,257704.95302320272,0.0,356526.20498927566,53829.75157556543,,,1.0,356526.20498927566,,,,80779.87004211391,53829.75157556543,257704.95302320272,0.0055286745,1060000,0.3481809809739105,87472.86876972101,,,,0.0,,100,0.0,,,100,4.649478,52,,67.82978,,1.0,,,80779.87004211391,84.20147,,,16.371687
,94896.4403557467,53,249850.76387501985,0.0,354655.00146168954,3409.748566525296,,,1.0,354655.00146168954,,,,76925.59794101154,3409.748566525296,249850.76387501985,0.0038415035,1080000,0.3279581447289226,94896.4403557467,,,,0.0,,100,0.0,,,100,4.641465,53,,60.6167,,1.0,,,76925.59794101154,7.9633,,,-52.6534
,76482.72091352467,54,279352.5806073328,0.0,357252.4243519184,11225.823071907731,,,1.0,357252.4243519184,,,,86647.38665785945,11225.823071907731,279352.5806073328,0.0048219576,1100000,0.2984558364787553,76482.72091352467,,,,0.0,,100,0.0,,,100,4.641941,54,,56.847553,,1.0,,,86647.38665785945,95.809235,,,38.96168
,72401.21071506583,55,276114.9546646739,0.0,358183.7835439379,69376.06278222855,,,1.0,358183.7835439379,,,,85682.32582052134,69376.06278222855,276114.9546646739,0.006493211,1120000,0.32015151065882863,72401.21071506583,,,,0.0,,100,0.0,,,100,4.6312,55,,58.729027,,1.0,,,85682.32582052134,42.73165,,,-15.997375
,93272.49173085658,56,266859.49404576095,0.0,360140.6364579641,-17.075169577182965,,,0.99,360140.6364579641,,,,83759.65206146872,-17.075169577182965,266859.49404576095,0.0044066664,1140000,0.37533932510226453,93272.49173085658,,,,0.0,,100,0.0,,,100,4.6168447,56,,71.688805,,0.99,,,83759.65206146872,94.4792,,,22.7904
,98047.75410351568,57,270619.02566763014,0.0,360470.7768496144,20956.062911756188,,,1.0,360470.7768496144,,,,87140.78801531676,20956.062911756188,270619.02566763014,0.005461403,1160000,0.3856789019177418,98047.75410351568,,,,0.0,,100,0.0,,,100,4.595128,57,,80.95856,,1.0,,,87140.78801531676,3.6024876,,,-77.35607
,107123.79103290976,58,255366.9737667573,0.0,365306.22361586854,-23.82728206196361,,,0.91,365306.22361586854,,,,79050.92753409082,-23.82728206196361,255366.9737667573,0.0041768276,1180000,0.40644620359294026,107123.79103290976,,,,0.0,,100,0.0,,,100,4.5715766,58,,94.562126,,0.91,,,79050.92753409082,108.57335,,,14.011225
,113559.91696597644,59,242365.69362090676,0.0,364466.3084611573,-23.03200747114919,,,0.94,364466.3084611573,,,,76717.88137299835,-23.03200747114919,242365.69362090676,0.005843847,1200000,0.4073271585498749,113559.91696597644,,,,0.0,,100,0.0,,,100,4.5405135,59,,76.3495,,0.94,,,76717.88137299835,169.37766,,,93.02815
6,109856.1789247616,60,278625.9790924908,0.0,362171.2444398704,-22.115710492544622,287199.66623334965,287199.66623334965,0.93,362171.2444398704,6,74618.9439634337,337926.3059828557,89814.33245111219,-22.115710492544622,278625.9790924908,0.0040649977,1220000,0.3406400753007389,109856.1789247616,1.0,0.0,337926.3059828557,0.0,10,100,0.0,287199.6662333495,74100.02438674627,100,4.514095,60,74618.9439634337,71.73545,74100.02438674627,0.93,10,1.0,89814.33245111219,15.6628,287199.6662333495,0.0,-56.07265
,67564.11950823352,61,300814.77395815734,0.0,358874.0819391133,53892.956352107096,,,1.0,358874.0819391133,,,,94901.42426567507,53892.956352107096,300814.77395815734,0.006230041,1240000,0.40827868020247093,67564.11950823352,,,,0.0,,100,0.0,,,100,4.5094266,61,,50.214226,,1.0,,,94901.42426567507,93.12435,,,42.910126
,76060.16057485499,62,302138.81308809627,0.0,368555.25980353483,-20.923960015952854,,,0.98,368555.25980353483,,,,96180.83767369369,-20.923960015952854,302138.81308809627,0.005721315,1260000,0.351945633465068,76060.16057485499,,,,0.0,,100,0.0,,,100,4.5052752,62,,60.597557,,0.98,,,96180.83767369369,56.60985,,,-3.9877062
,82127.42695346617,63,295171.4699585706,0.0,359248.5350232186,-20.18909316695515,,,0.98,359248.5350232186,,,,95120.8934266005,-20.18909316695515,295171.4699585706,0.0028426955,1280000,0.37489468751804156,82127.42695346617,,,,0.0,,100,0.0,,,100,4.506992,63,,63.290413,,0.98,,,95120.8934266005,46.693726,,,-16.596687
,103207.06408465919,64,279544.6042146867,0.0,364690.86846044584,-23.4806838818725,,,0.91,364690.86846044584,,,,89608.23743767526,-23.4806838818725,279544.6042146867,0.005464059,1300000,0.4131727866175886,103207.06408465919,,,,0.0,,100,0.0,,,100,4.4992185,64,,91.97615,,0.91,,,89608.23743767526,26.6574,,,-65.31875
,84287.01908450063,65,298831.4734106974,0.0,367942.51549422456,-22.727957935649986,,,0.97,367942.51549422456,,,,94502.76983290732,-22.727957935649986,298831.4734106974,0.0031460195,1320000,0.4262595862454076,84287.01908450063,,,,0.0,,100,0.0,,,100,4.4948645,65,,50.2612,,0.97,,,94502.76983290732,12.650363,,,-37.610836
,117564.41193235574,66,267455.60001093097,0.0,365798.52902812994,-21.412503680424848,,,0.94,365798.52902812994,,,,87203.15847414694,-21.412503680424848,267455.60001093097,0.009155392,1340000,0.4303893030725886,117564.41193235574,,,,0.0,,100,0.0,,,100,4.496021,66,,21.443176,,0.94,,,87203.15847414694,95.23865,,,73.79547
,87613.6981581508,67,303961.9276072368,0.0,367910.5742317203,-18.750383602038717,,,0.99,367910.5742317203,,,,99642.98954183595,-18.750383602038717,303961.9276072368,0.006742614,1360000,0.3450185165838501,87613.6981581508,,,,0.0,,100,0.0,,,100,4.4861765,67,,20.324097,,0.99,,,99642.98954183595,96.30385,,,75.97975
,68948.11266486943,68,304104.22489710455,0.0,368005.173952074,-19.901316028253444,,,0.99,368005.173952074,,,,98498.88638244069,-19.901316028253444,304104.22489710455,0.004429618,1380000,0.2811619164259066,68948.11266486943,,,,0.0,,100,0.0,,,100,4.4684916,68,,40.096054,,0.99,,,98498.88638244069,117.63375,,,77.5377
,117701.96636855192,69,250988.3891177365,0.0,368894.028706323,-23.158641795206673,,,0.92,368894.028706323,,,,80066.86981302394,-23.158641795206673,250988.3891177365,0.00901084,1400000,0.39868412323067015,117701.96636855192,,,,0.0,,100,0.0,,,100,4.460884,69,,46.7193,,0.92,,,80066.86981302394,111.7959,,,65.0766
7,85725.86416103631,70,300752.0237936166,0.0,363875.86747414153,-18.61593594923436,277298.3947433824,277298.3947433824,0.97,363875.86747414153,7,43521.72006529241,347972.5296583744,97040.11250684499,-18.61593594923436,300752.0237936166,0.0051267836,1420000,0.372618985466709,85725.86416103631,1.0,0.0,347972.5296583744,0.0,10,100,0.0,277298.3947433825,83205.26256392545,100,4.4521723,70,43521.72006529241,47.73795,83205.26256392545,0.97,10,1.0,97040.11250684499,58.3997,277298.3947433825,0.0,10.66175
