MetaTest/dial-turn-v1/MinReturn,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLAfter,TotalEnvSteps,Average/AverageDiscountedReturn,MetaTest/dial-turn-v1/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/dial-turn-v1/MaxReturn,GaussianMLPPolicy/Entropy,Average/AverageReturn,Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,dial-turn-v1/Iteration,MetaTest/dial-turn-v1/Iteration,MetaTest/dial-turn-v1/TerminationRate,dial-turn-v1/MaxReturn,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,GaussianMLPPolicy/LossAfter,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,dial-turn-v1/AverageReturn,Average/StdReturn,dial-turn-v1/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,MetaTest/dial-turn-v1/StdReturn,Average/MinReturn,Average/NumEpisodes,dial-turn-v1/StdReturn,MetaTest/Average/MaxReturn,Average/SuccessRate,MetaTest/dial-turn-v1/AverageReturn,dial-turn-v1/SuccessRate,Average/TerminationRate,MetaTest/dial-turn-v1/NumEpisodes,Iteration,dial-turn-v1/NumEpisodes,dial-turn-v1/TerminationRate,Average/Iteration,MetaTest/Average/SuccessRate,GaussianMLPPolicy/LossBefore,dial-turn-v1/MinReturn,MetaTest/Average/AverageReturn
-11.170091784219695,-11.170091784219695,1.516437350801425e-05,880000,3283.2689579738235,0.0,0.0,-11.170091784219695,5.7405619621276855,15775.104801708427,148269.08743740802,10,0.0,10,10,0.0,148269.08743740802,-11.170091784219686,1,1.028195356411743e-06,-11.170091784219686,0.0,15775.104801708427,32655.19665651977,3283.2689579738235,2.143769961548969e-08,0.0,-19.902532602870167,200,32655.19665651977,-11.170091784219695,0.485,-11.170091784219695,0.485,0.0,1,10,200,0.0,10,0.0,1.0496330560272327e-06,-19.902532602870167,-11.170091784219695
60424.651907936954,60424.651907936954,1.4137125390334404e-06,960000,3783.5034670136506,1.0,0.0,60424.651907936954,5.740597724914551,17764.89612093431,195609.1277474988,11,0.0,11,11,0.0,195609.1277474988,60424.65190793697,1,1.174322292740726e-07,60424.65190793697,0.0,17764.89612093431,33573.54450118954,3783.5034670136506,2.000199117446755e-09,0.0,-19.94088293179492,200,33573.54450118954,60424.651907936954,0.565,60424.651907936954,0.565,0.0,1,11,200,0.0,11,1.0,1.1943242839151935e-07,-19.94088293179492,60424.651907936954
53456.78427617205,53456.78427617205,9.062236131285317e-06,1040000,3789.2245761079016,1.0,0.0,53456.78427617205,5.739628791809082,17844.859734330348,178627.3541319506,12,0.0,12,12,0.0,178627.3541319506,53456.784276172046,1,-2.527164269849891e-06,53456.784276172046,0.0,17844.859734330348,33822.251634377106,3789.2245761079016,1.281910044781398e-08,0.0,-20.483950572106625,200,33822.251634377106,53456.78427617205,0.515,53456.78427617205,0.515,0.0,1,12,200,0.0,12,1.0,-2.514345169402077e-06,-20.483950572106625,53456.78427617205
-8.81082789948243,-8.81082789948243,7.991371239768341e-05,1120000,2912.0449895596994,0.0,0.0,-8.81082789948243,5.742262840270996,13754.041760617873,164896.02647956696,13,0.0,13,13,0.0,164896.02647956696,-8.810827899482431,1,2.13067119148036e-06,-8.810827899482431,0.0,13754.041760617873,28750.06486272279,2912.0449895596994,1.1342831385263707e-07,0.0,-21.175738697319815,200,28750.06486272279,-8.81082789948243,0.52,-8.81082789948243,0.52,0.0,1,13,200,0.0,13,0.0,2.244099505332997e-06,-21.175738697319815,-8.81082789948243
-15.350184533637881,-15.350184533637881,6.489385668828618e-06,1200000,2886.6627720148153,0.0,0.0,-15.350184533637881,5.742072105407715,13300.470606059918,180911.79294071757,14,0.0,14,14,0.0,180911.79294071757,-15.350184533637892,1,-6.442187441280112e-07,-15.350184533637892,0.0,13300.470606059918,27206.163827476015,2886.6627720148153,9.154121016763384e-09,0.0,-20.98248324385296,200,27206.163827476015,-15.350184533637881,0.5,-15.350184533637881,0.5,0.0,1,14,200,0.0,14,0.0,-6.350646231112478e-07,-20.98248324385296,-15.350184533637881
-9.819072949422818,-9.819072949422818,1.5947529163895524e-07,1280000,3436.779918229999,0.0,0.0,-9.819072949422818,5.7422404289245605,16446.72302094022,139719.5736545315,15,0.0,15,15,0.0,139719.5736545315,-9.819072949422821,1,2.9694700742766145e-07,-9.819072949422821,0.0,16446.72302094022,30430.660651854218,3436.779918229999,2.2507151697936933e-10,0.0,-19.99452609503499,200,30430.660651854218,-9.819072949422818,0.53,-9.819072949422818,0.53,0.0,1,15,200,0.0,15,0.0,2.971720789446408e-07,-19.99452609503499,-9.819072949422818
-7.770230950968087,-7.770230950968087,0.0018136115977540612,1360000,2866.7685668343306,0.0,0.0,-7.770230950968087,5.708188056945801,13952.668050505315,176760.01248810807,16,0.0,16,16,0.0,176760.01248810807,-7.7702309509680845,1,-2.9388869734248146e-05,-7.7702309509680845,0.0,13952.668050505315,30329.333393102323,2866.7685668343306,2.89043782686349e-06,0.0,-20.171729406583918,200,30329.333393102323,-7.770230950968087,0.475,-7.770230950968087,0.475,0.0,1,16,200,0.0,16,0.0,-2.6498431907384656e-05,-20.171729406583918,-7.770230950968087
24499.884418609912,24499.884418609912,2.2003098365530604e-06,1440000,3659.5218768691625,1.0,0.0,24499.884418609912,5.707884788513184,18114.790686326538,215926.936176366,17,0.0,17,17,0.0,215926.936176366,24499.884418609912,1,-4.5528469172495534e-07,24499.884418609912,0.0,18114.790686326538,33013.25458260032,3659.5218768691625,3.1020306323625846e-09,0.0,-19.39286308199328,200,33013.25458260032,24499.884418609912,0.565,24499.884418609912,0.565,0.0,1,17,200,0.0,17,1.0,-4.5218266109259275e-07,-19.39286308199328,24499.884418609912
-10.717814763865643,-10.717814763865643,7.040704872451897e-07,1520000,4523.16917595789,0.0,0.0,-10.717814763865643,5.70775032043457,22385.019597869737,189006.38288285214,18,0.0,18,18,0.0,189006.38288285214,-10.717814763865643,1,-3.5971305578641477e-07,-10.717814763865643,0.0,22385.019597869737,37430.55263944847,4523.16917595789,9.955556379281916e-10,0.0,-20.196163637592587,200,37430.55263944847,-10.717814763865643,0.53,-10.717814763865643,0.53,0.0,1,18,200,0.0,18,0.0,-3.587175001484866e-07,-20.196163637592587,-10.717814763865643
12154.147761736946,12154.147761736946,4.558945420285454e-06,1600000,3696.8809099880496,1.0,0.0,12154.147761736946,5.7076215744018555,17804.174127829006,269921.73998857086,19,0.0,19,19,0.0,269921.73998857086,12154.14776173695,1,-4.574188210426655e-07,12154.14776173695,0.0,17804.174127829006,37794.10349382733,3696.8809099880496,6.451386980188545e-09,0.0,-19.415801849698866,200,37794.10349382733,12154.147761736946,0.505,12154.147761736946,0.505,0.0,1,19,200,0.0,19,1.0,-4.5096743406247697e-07,-19.415801849698866,12154.147761736946
-14.00033113023631,-14.00033113023631,8.460653475594881e-07,1680000,3149.1885817272623,0.0,0.0,-14.00033113023631,5.707736492156982,15042.829316069006,211961.68579005217,20,0.0,20,20,0.0,211961.68579005217,-14.000331130236306,1,3.708443330197042e-07,-14.000331130236306,0.0,15042.829316069006,31327.515505722586,3149.1885817272623,1.2056773357471684e-09,0.0,-18.217877418780773,200,31327.515505722586,-14.00033113023631,0.49,-14.00033113023631,0.49,0.0,1,20,200,0.0,20,0.0,3.720500103554514e-07,-18.217877418780773,-14.00033113023631
-15.282249036085917,-15.282249036085917,2.648264307936188e-05,1760000,2774.7919055701454,0.0,0.0,-15.282249036085917,5.701009273529053,14060.155686975822,145395.31468053072,21,0.0,21,21,0.0,145395.31468053072,-15.2822490360859,1,-5.717754902434535e-06,-15.2822490360859,0.0,14060.155686975822,28830.324174690668,2774.7919055701454,3.7477548175957054e-08,0.0,-18.704749217089482,200,28830.324174690668,-15.282249036085917,0.505,-15.282249036085917,0.505,0.0,1,21,200,0.0,21,0.0,-5.680277354258578e-06,-18.704749217089482,-15.282249036085917
3001.956598147251,3001.956598147251,0.006849770434200764,1840000,3554.3316489766353,1.0,0.0,3001.956598147251,5.7743401527404785,17301.802386760595,213745.24194603952,22,0.0,22,22,0.0,213745.24194603952,3001.9565981472524,1,0.0017112430650740862,3001.9565981472524,0.0,17301.802386760595,36816.55671599328,3554.3316489766353,0.00037529156543314457,0.0,-19.735275892011835,200,36816.55671599328,3001.956598147251,0.48,3001.956598147251,0.48,0.0,1,22,200,0.0,22,1.0,0.0020865346305072308,-19.735275892011835,3001.956598147251
-10.984531325631572,-10.984531325631572,0.002742744516581297,1920000,4065.402276506993,0.0,0.0,-10.984531325631572,5.779219627380371,19411.87948934513,171264.15589035462,23,0.0,23,23,0.0,171264.15589035462,-10.984531325631572,1,4.535378934633627e-07,-10.984531325631572,0.0,19411.87948934513,35988.49065914984,4065.402276506993,3.987907632563292e-06,0.0,-18.289380458441034,200,35988.49065914984,-10.984531325631572,0.535,-10.984531325631572,0.535,0.0,1,23,200,0.0,23,0.0,4.441445526026655e-06,-18.289380458441034,-10.984531325631572
-11.905544234633519,-11.905544234633519,9.343537385575473e-06,2000000,3765.466809481524,0.0,0.0,-11.905544234633519,5.778469562530518,17342.478951542307,216730.40210181312,24,0.0,24,24,0.0,216730.40210181312,-11.905544234633517,1,-1.7688155367068248e-06,-11.905544234633517,0.0,17342.478951542307,39042.52372100751,3765.466809481524,1.3198814485804178e-08,0.0,-19.83541283817569,200,39042.52372100751,-11.905544234633519,0.51,-11.905544234633519,0.51,0.0,1,24,200,0.0,24,0.0,-1.7556167222210206e-06,-19.83541283817569,-11.905544234633519
-10.454654177758727,-10.454654177758727,1.3364532378545846e-06,2080000,4454.095723986718,0.0,0.0,-10.454654177758727,5.779575824737549,20821.379815824486,202897.1272223248,25,0.0,25,25,0.0,202897.1272223248,-10.454654177758721,1,1.504365627624793e-06,-10.454654177758721,0.0,20821.379815824486,34003.1661294323,4454.095723986718,1.8965238268719986e-09,0.0,-21.878123591872676,200,34003.1661294323,-10.454654177758727,0.55,-10.454654177758727,0.55,0.0,1,25,200,0.0,25,0.0,1.506262151451665e-06,-21.878123591872676,-10.454654177758727
-7.131521879421737,-7.131521879421737,0.008325275033712387,2160000,3159.9817779760433,0.0,0.0,-7.131521879421737,5.727280616760254,15048.41516736128,145409.7085392401,26,0.0,26,26,0.0,145409.7085392401,-7.131521879421731,1,-0.00011853328032884747,-7.131521879421731,0.0,15048.41516736128,30655.19187896158,3159.9817779760433,2.714243601076305e-05,0.0,-20.172208916876727,200,30655.19187896158,-7.131521879421737,0.435,-7.131521879421737,0.435,0.0,1,26,200,0.0,26,0.0,-9.139084431808442e-05,-20.172208916876727,-7.131521879421737
8116.895683153082,8116.895683153082,1.15291709334997e-06,2240000,4285.950032572218,1.0,0.0,8116.895683153082,5.727361679077148,20173.40555674013,139577.17907856443,27,0.0,27,27,0.0,139577.17907856443,8116.895683153079,1,2.9310180593711266e-07,8116.895683153079,0.0,20173.40555674013,32920.25400073959,4285.950032572218,1.6376304756704485e-09,0.0,-21.267161791479598,200,32920.25400073959,8116.895683153082,0.64,8116.895683153082,0.64,0.0,1,27,200,0.0,27,1.0,2.947394364127831e-07,-21.267161791479598,8116.895683153082
-14.867256711651667,-14.867256711651667,0.0071212113834917545,2320000,3209.7821416564457,0.0,0.0,-14.867256711651667,5.76361608505249,16075.59573687113,134269.27652224016,28,0.0,28,28,0.0,134269.27652224016,-14.867256711651658,1,2.9816384994774126e-05,-14.867256711651658,0.0,16075.59573687113,29823.647068390466,3209.7821416564457,1.5836603779462166e-05,0.0,-19.347562415147017,200,29823.647068390466,-14.867256711651667,0.525,-14.867256711651667,0.525,0.0,1,28,200,0.0,28,0.0,4.565298877423629e-05,-19.347562415147017,-14.867256711651667
-13.611528948306262,-13.611528948306262,2.501012659195112e-06,2400000,4619.149639451249,0.0,0.0,-13.611528948306262,5.764066219329834,22138.646478751354,180329.00757126854,29,0.0,29,29,0.0,180329.00757126854,-13.611528948306258,1,1.5341418020398123e-06,-13.611528948306258,0.0,22138.646478751354,36841.87809203169,4619.149639451249,3.5350922189536504e-09,0.0,-18.136371087279375,200,36841.87809203169,-13.611528948306262,0.525,-13.611528948306262,0.525,0.0,1,29,200,0.0,29,0.0,1.537676894258766e-06,-18.136371087279375,-13.611528948306262
60619.365919307624,60619.365919307624,4.251581049175002e-05,2480000,5079.7624617161855,1.0,0.0,60619.365919307624,5.774890422821045,22735.234183256365,213859.1864743367,30,0.0,30,30,0.0,213859.1864743367,60619.36591930761,1,7.936363545013592e-06,60619.36591930761,0.0,22735.234183256365,39057.78040822347,5079.7624617161855,6.021946319378912e-08,0.0,-23.54436394117323,200,39057.78040822347,60619.365919307624,0.54,60619.365919307624,0.54,0.0,1,30,200,0.0,30,1.0,7.99658300820738e-06,-23.54436394117323,60619.365919307624
8104.691403198572,8104.691403198572,2.029538791248342e-06,2560000,6415.3932658923695,1.0,0.0,8104.691403198572,5.775100231170654,28834.113723328523,222862.34463967933,31,0.0,31,31,0.0,222862.34463967933,8104.691403198574,1,5.693152616004227e-07,8104.691403198574,0.0,28834.113723328523,44604.007207029485,6415.3932658923695,2.8757654035871383e-09,0.0,-19.750547864054138,200,44604.007207029485,8104.691403198572,0.605,8104.691403198572,0.605,0.0,1,31,200,0.0,31,1.0,5.721910270040098e-07,-19.750547864054138,8104.691403198572
31280.57921621214,31280.57921621214,7.236514647956938e-05,2640000,5633.329401560083,1.0,0.0,31280.57921621214,5.785887718200684,26030.21883073679,212886.14867938176,32,0.0,32,32,0.0,212886.14867938176,31280.579216212143,1,6.45012778477394e-06,31280.579216212143,0.0,26030.21883073679,38793.89479790722,5633.329401560083,1.026046447805129e-07,0.0,-19.623597748560048,200,38793.89479790722,31280.57921621214,0.66,31280.57921621214,0.66,0.0,1,32,200,0.0,32,1.0,6.552732429554453e-06,-19.623597748560048,31280.57921621214
300.485670424325,300.485670424325,2.6437103315402055e-06,2720000,4774.281386807463,0.0,0.0,300.485670424325,5.785037040710449,22252.464935093434,150408.9491808045,33,0.0,33,33,0.0,150408.9491808045,300.4856704243249,1,-2.316600784979528e-06,300.4856704243249,0.0,22252.464935093434,34859.70079737497,4774.281386807463,3.745753929251805e-09,0.0,-22.532368814301847,200,34859.70079737497,300.485670424325,0.56,300.485670424325,0.56,0.0,1,33,200,0.0,33,0.0,-2.312855031050276e-06,-22.532368814301847,300.485670424325
40405.97194900331,40405.97194900331,0.007196346763521433,2800000,5194.665310314754,1.0,0.0,40405.97194900331,5.794341087341309,24258.499976481115,183224.26594244692,34,0.0,34,34,0.0,183224.26594244692,40405.97194900332,1,-7.979217480169609e-05,40405.97194900332,0.0,24258.499976481115,39313.55091866519,5194.665310314754,0.00034772500657709315,0.0,-19.867380633135337,200,39313.55091866519,40405.97194900331,0.59,40405.97194900331,0.59,0.0,1,34,200,0.0,34,1.0,0.00026793283177539706,-19.867380633135337,40405.97194900331
58799.34527900525,58799.34527900525,1.3432404557534028e-06,2880000,7473.146969139668,1.0,0.0,58799.34527900525,5.793853282928467,35805.704004179184,214554.75365694388,35,0.0,35,35,0.0,214554.75365694388,58799.34527900522,1,-1.4754149333384703e-06,58799.34527900522,0.0,35805.704004179184,47805.9776775164,7473.146969139668,1.920398062793538e-09,0.0,-24.510683083630664,200,47805.9776775164,58799.34527900525,0.66,58799.34527900525,0.66,0.0,1,35,200,0.0,35,1.0,-1.4734945352756768e-06,-24.510683083630664,58799.34527900525
11849.051915378031,11849.051915378031,1.4209501841833116e-06,2960000,6797.350915482453,1.0,0.0,11849.051915378031,5.7939558029174805,31814.66973368573,201936.37516968625,36,0.0,36,36,0.0,201936.37516968625,11849.051915378026,1,2.966600618492521e-07,11849.051915378026,0.0,31814.66973368573,48278.45141375676,6797.350915482453,2.012200184253743e-09,0.0,-18.362964169215797,200,48278.45141375676,11849.051915378031,0.6,11849.051915378031,0.6,0.0,1,36,200,0.0,36,1.0,2.9867226203350583e-07,-18.362964169215797,11849.051915378031
-8.073054811211446,-8.073054811211446,3.173757363583718e-07,3040000,6067.73330989833,0.0,0.0,-8.073054811211446,5.793668270111084,27873.89709350181,269310.2206278173,37,0.0,37,37,0.0,269310.2206278173,-8.073054811211444,1,-6.64878825773485e-07,-8.073054811211444,0.0,27873.89709350181,45371.72579139023,6067.73330989833,4.911271389573812e-10,0.0,-19.889232978751913,200,45371.72579139023,-8.073054811211446,0.545,-8.073054811211446,0.545,0.0,1,37,200,0.0,37,0.0,-6.643876986345276e-07,-19.889232978751913,-8.073054811211446
277.8969748848599,277.8969748848599,5.000042619940359e-07,3120000,7206.244653847921,1.0,0.0,277.8969748848599,5.7931928634643555,32315.756453234557,204511.513459886,38,0.0,38,38,0.0,204511.513459886,277.8969748848596,1,-9.796315225685248e-07,277.8969748848596,0.0,32315.756453234557,46456.18030374724,7206.244653847921,7.233893484226428e-10,0.0,-23.241731413573323,200,46456.18030374724,277.8969748848599,0.645,277.8969748848599,0.645,0.0,1,38,200,0.0,38,1.0,-9.789081332201022e-07,-23.241731413573323,277.8969748848599
4784.226391646555,4784.226391646555,1.055179154718644e-06,3200000,6957.60111763167,1.0,0.0,4784.226391646555,5.792732238769531,31754.793775201393,187620.56496830273,39,0.0,39,39,0.0,187620.56496830273,4784.22639164655,1,-1.0515134363231482e-06,4784.22639164655,0.0,31754.793775201393,47729.425281590295,6957.60111763167,1.502030499977991e-09,0.0,-19.801348118085283,200,47729.425281590295,4784.226391646555,0.585,4784.226391646555,0.585,0.0,1,39,200,0.0,39,1.0,-1.0500114058231702e-06,-19.801348118085283,4784.226391646555
-6.6010485532420615,-6.6010485532420615,1.3410997325991048e-06,3280000,6605.589156488194,0.0,0.0,-6.6010485532420615,5.7926025390625,29890.40876802764,215752.0975172622,40,0.0,40,40,0.0,215752.0975172622,-6.6010485532420615,1,-5.067640245215443e-07,-6.6010485532420615,0.0,29890.40876802764,47727.53096181039,6605.589156488194,1.920682279887842e-09,0.0,-18.472416164439558,200,47727.53096181039,-6.6010485532420615,0.54,-6.6010485532420615,0.54,0.0,1,40,200,0.0,40,0.0,-5.048433422416565e-07,-18.472416164439558,-6.6010485532420615
-12.030881174717583,-12.030881174717583,2.5712773776831455e-07,3360000,6113.925862880768,0.0,0.0,-12.030881174717583,5.792459964752197,28673.52710033875,207483.1131987608,41,0.0,41,41,0.0,207483.1131987608,-12.030881174717576,1,-3.2678613592906913e-07,-12.030881174717576,0.0,28673.52710033875,40260.38702911953,6113.925862880768,3.9395331441482995e-10,0.0,-18.46564588566765,200,40260.38702911953,-12.030881174717583,0.58,-12.030881174717583,0.58,0.0,1,41,200,0.0,41,0.0,-3.263921826146543e-07,-18.46564588566765,-12.030881174717583
146898.10948582125,146898.10948582125,2.0410513457136403e-07,3440000,7431.4341091709075,1.0,0.0,146898.10948582125,5.792375564575195,34484.30211134317,190906.08930805,42,0.0,42,42,0.0,190906.08930805,146898.1094858211,1,-2.901436744195962e-07,146898.1094858211,0.0,34484.30211134317,48568.96737129128,7431.4341091709075,3.844036200462142e-10,0.0,-19.531559156666866,200,48568.96737129128,146898.10948582125,0.6,146898.10948582125,0.6,0.0,1,42,200,0.0,42,1.0,-2.8975927079955e-07,-19.531559156666866,146898.10948582125
53.95293004340509,53.95293004340509,5.135019591762102e-07,3520000,6771.075881765826,1.0,0.0,53.95293004340509,5.792191028594971,31137.634674584242,187066.63350696597,43,0.0,43,43,0.0,187066.63350696597,53.95293004340506,1,-5.575178647632129e-07,53.95293004340506,0.0,31137.634674584242,45499.81298006094,6771.075881765826,7.937615009723231e-10,0.0,-19.367935751409853,200,45499.81298006094,53.95293004340509,0.595,53.95293004340509,0.595,0.0,1,43,200,0.0,43,1.0,-5.567241032622405e-07,-19.367935751409853,53.95293004340509
-5.047441342180071,-5.047441342180071,1.5679552234360017e-06,3600000,6933.163864821238,0.0,0.0,-5.047441342180071,5.792053699493408,32425.98279877568,258166.93947849402,44,0.0,44,44,0.0,258166.93947849402,-5.047441342180068,1,-4.880542405771848e-07,-5.047441342180068,0.0,32425.98279877568,43912.10542073401,6933.163864821238,2.2447466108133085e-09,0.0,-20.147552429979147,200,43912.10542073401,-5.047441342180071,0.66,-5.047441342180071,0.66,0.0,1,44,200,0.0,44,0.0,-4.858094939663715e-07,-20.147552429979147,-5.047441342180071
886.2889650541806,886.2889650541806,1.848638930823654e-07,3680000,7348.913490301548,1.0,0.0,886.2889650541806,5.791900157928467,33506.180203836826,189732.45313346086,45,0.0,45,45,0.0,189732.45313346086,886.2889650541807,1,-4.987116426491411e-07,886.2889650541807,0.0,33506.180203836826,46524.30626815729,7348.913490301548,3.0098590286797844e-10,0.0,-19.206629861746396,200,46524.30626815729,886.2889650541806,0.61,886.2889650541806,0.61,0.0,1,45,200,0.0,45,1.0,-4.984106567462732e-07,-19.206629861746396,886.2889650541806
