MetaTest/push-wall-v1/Iteration,MetaTest/push-wall-v1/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/push-wall-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/push-wall-v1/SuccessRate,MetaTest/Average/Iteration,MetaTest/Average/NumTrajs,MetaTest/push-wall-v1/MinReturn,MetaTest/push-wall-v1/AverageDiscountedReturn,MetaTest/push-wall-v1/MaxReturn,MetaTest/push-wall-v1/NumTrajs,MetaTest/push-wall-v1/AverageReturn
119,67507.19647651966,0.0,0.2,3080000,34920.73119375167,67507.19647651966,204278.3988633808,0.0,34920.73119375168,-67.55437728691768,0.2,119,10,-67.55437728691768,34920.73119375168,204278.3988633808,10,34920.73119375167
120,55540.09864046808,0.0,0.3,3104000,31707.465833525777,55540.09864046808,153620.28637676188,0.0,31707.465833525792,-116.40929755000617,0.3,120,10,-116.40929755000617,31707.465833525792,153620.28637676188,10,31707.465833525777
121,36855.71812990094,0.0,0.3,3128000,16249.678218447725,36855.71812990094,123568.6783135167,0.0,16249.678218447723,-93.56325042698228,0.3,121,10,-93.56325042698228,16249.678218447723,123568.6783135167,10,16249.678218447725
122,5621.640782511125,0.0,0.0,3152000,1824.6909490166552,5621.640782511125,18689.51385883117,0.0,1824.6909490166556,-81.38010877926908,0.0,122,10,-81.38010877926908,1824.6909490166556,18689.51385883117,10,1824.6909490166552
123,49509.546330591744,0.0,0.3,3176000,21777.175290829447,49509.546330591744,168888.06483720677,0.0,21777.17529082945,-43.93853243233768,0.3,123,10,-43.93853243233768,21777.17529082945,168888.06483720677,10,21777.175290829447
124,59048.997284593446,0.0,0.3,3200000,46192.66181054685,59048.997284593446,182223.2331415112,0.0,46192.661810546844,18.08984341026387,0.3,124,10,18.08984341026387,46192.661810546844,182223.2331415112,10,46192.66181054685
125,64567.4329484025,0.0,0.3,3224000,40088.42829608953,64567.4329484025,221584.65435900196,0.0,40088.42829608953,-65.42105002270901,0.3,125,10,-65.42105002270901,40088.42829608953,221584.65435900196,10,40088.42829608953
126,33831.345373295655,0.0,0.4,3248000,12538.893168347266,33831.345373295655,113981.96004941323,0.0,12538.893168347273,-516.0035512061822,0.4,126,10,-516.0035512061822,12538.893168347273,113981.96004941323,10,12538.893168347266
127,72602.95312561521,0.0,0.3,3272000,36384.24554848009,72602.95312561521,241122.78467154663,0.0,36384.2455484801,-145.67246063256727,0.3,127,10,-145.67246063256727,36384.2455484801,241122.78467154663,10,36384.24554848009
128,50328.98860278143,0.0,0.5,3296000,57072.04551783427,50328.98860278143,133509.84323200895,0.0,57072.045517834275,-25.431406894690696,0.5,128,10,-25.431406894690696,57072.045517834275,133509.84323200895,10,57072.04551783427
129,85408.59664108713,0.0,0.7,3320000,83616.04887594009,85408.59664108713,205853.73263793223,0.0,83616.04887594008,-31.960999499078564,0.7,129,10,-31.960999499078564,83616.04887594008,205853.73263793223,10,83616.04887594009
130,70983.83062536246,0.0,0.5,3344000,72484.5418568149,70983.83062536246,218101.66503887277,0.0,72484.5418568149,2580.4596834001295,0.5,130,10,2580.4596834001295,72484.5418568149,218101.66503887277,10,72484.5418568149
131,61737.86481984266,0.0,0.4,3368000,47078.6524714637,61737.86481984266,175139.2485196992,0.0,47078.652471463705,-148.8127315734457,0.4,131,10,-148.8127315734457,47078.652471463705,175139.2485196992,10,47078.6524714637
132,95867.40731119551,0.0,0.6,3392000,84466.79174170317,95867.40731119551,267402.8097722696,0.0,84466.79174170319,-82.27812992222339,0.6,132,10,-82.27812992222339,84466.79174170319,267402.8097722696,10,84466.79174170317
133,70613.47340836664,0.0,0.4,3416000,51525.88109155564,70613.47340836664,207578.82698395246,0.0,51525.88109155567,-29.65407310862406,0.4,133,10,-29.65407310862406,51525.88109155567,207578.82698395246,10,51525.88109155564
134,61192.5285913573,0.0,0.4,3440000,37974.994538818326,61192.5285913573,180210.84253962676,0.0,37974.99453881835,-69.72968911704379,0.4,134,10,-69.72968911704379,37974.99453881835,180210.84253962676,10,37974.994538818326
135,22084.675817964904,0.0,0.0,3464000,10302.995405095247,22084.675817964904,68991.0592918997,0.0,10302.995405095247,-136.99426338191097,0.0,135,10,-136.99426338191097,10302.995405095247,68991.0592918997,10,10302.995405095247
136,80663.14358576822,0.0,0.3,3488000,41000.726149549526,80663.14358576822,244827.81007790615,0.0,41000.72614954953,-90.40798875310821,0.3,136,10,-90.40798875310821,41000.72614954953,244827.81007790615,10,41000.726149549526
137,39588.98992004504,0.0,0.2,3512000,21652.17154500513,39588.98992004504,127629.04498617093,0.0,21652.171545005127,-122.00622594550852,0.2,137,10,-122.00622594550852,21652.171545005127,127629.04498617093,10,21652.17154500513
138,71818.38861046774,0.0,0.3,3536000,45638.02618323044,71818.38861046774,210911.7620508599,0.0,45638.026183230424,-168.85350718858498,0.3,138,10,-168.85350718858498,45638.026183230424,210911.7620508599,10,45638.02618323044
139,71805.4699237469,0.0,0.3,3560000,48164.03108738607,71805.4699237469,166272.76921372215,0.0,48164.031087386065,-25.88091708593607,0.3,139,10,-25.88091708593607,48164.031087386065,166272.76921372215,10,48164.03108738607
140,79599.13710083511,0.0,0.3,3584000,45365.55244999727,79599.13710083511,219912.72933291455,0.0,45365.55244999725,-90.912190429589,0.3,140,10,-90.912190429589,45365.55244999725,219912.72933291455,10,45365.55244999727
141,58124.341806141856,0.0,0.6,3608000,67687.51308852078,58124.341806141856,153555.5747089574,0.0,67687.5130885208,-31.477997136110826,0.6,141,10,-31.477997136110826,67687.5130885208,153555.5747089574,10,67687.51308852078
142,43008.54412524803,0.0,0.5,3632000,23348.7489584914,43008.54412524803,115038.28373460431,0.0,23348.748958491393,-29.36577443181003,0.5,142,10,-29.36577443181003,23348.748958491393,115038.28373460431,10,23348.7489584914
143,45431.0346102431,0.0,0.3,3656000,32200.14360078431,45431.0346102431,138649.84946331874,0.0,32200.143600784308,-108.8287444682185,0.3,143,10,-108.8287444682185,32200.143600784308,138649.84946331874,10,32200.14360078431
144,81316.98556625178,0.0,0.6,3680000,72849.30413406751,81316.98556625178,234854.32332655982,0.0,72849.30413406753,-110.7360119363932,0.6,144,10,-110.7360119363932,72849.30413406753,234854.32332655982,10,72849.30413406751
145,32542.837579689673,0.0,0.1,3704000,11027.907191130622,32542.837579689673,108641.21419440414,0.0,11027.90719113062,-55.667001883729036,0.1,145,10,-55.667001883729036,11027.90719113062,108641.21419440414,10,11027.907191130622
146,31443.619353086066,0.0,0.3,3728000,23268.911692945407,31443.619353086066,83877.4001083692,0.0,23268.9116929454,-60.421689180103265,0.3,146,10,-60.421689180103265,23268.9116929454,83877.4001083692,10,23268.911692945407
147,56452.640636958415,0.0,0.3,3752000,48308.0291861226,56452.640636958415,159096.36177091216,0.0,48308.0291861226,-74.82192145195297,0.3,147,10,-74.82192145195297,48308.0291861226,159096.36177091216,10,48308.0291861226
148,73053.74755953827,0.0,0.8,3776000,41531.374459948725,73053.74755953827,235428.0920708694,0.0,41531.37445994873,-24.759119899546327,0.8,148,10,-24.759119899546327,41531.37445994873,235428.0920708694,10,41531.374459948725
149,36884.01783878035,0.0,0.3,3800000,29540.285940932936,36884.01783878035,96163.0392664105,0.0,29540.285940932947,-28.915339714007764,0.3,149,10,-28.915339714007764,29540.285940932947,96163.0392664105,10,29540.285940932936
150,55565.30622571116,0.0,0.2,3824000,42396.50088871788,55565.30622571116,188401.5896472819,0.0,42396.50088871787,263.02170266074114,0.2,150,10,263.02170266074114,42396.50088871787,188401.5896472819,10,42396.50088871788
151,76499.58385756247,0.0,0.5,3848000,60633.80160095021,76499.58385756247,244744.64916664478,0.0,60633.80160095023,-60.994216679297445,0.5,151,10,-60.994216679297445,60633.80160095023,244744.64916664478,10,60633.80160095021
152,36741.29063847752,0.0,0.4,3872000,32110.07548219987,36741.29063847752,92463.11549515385,0.0,32110.075482199853,-81.5741131283533,0.4,152,10,-81.5741131283533,32110.075482199853,92463.11549515385,10,32110.07548219987
153,43124.93832239511,0.0,0.1,3896000,20664.723744666095,43124.93832239511,130201.72461700121,0.0,20664.7237446661,-98.59276721400437,0.1,153,10,-98.59276721400437,20664.7237446661,130201.72461700121,10,20664.723744666095
154,59147.57186092635,0.0,0.5,3920000,54793.11634048736,59147.57186092635,157199.31208378496,0.0,54793.11634048734,-57.1325152678291,0.5,154,10,-57.1325152678291,54793.11634048734,157199.31208378496,10,54793.11634048736
155,43052.35236954247,0.0,0.2,3944000,39110.0128988503,43052.35236954247,131180.8642925455,0.0,39110.0128988503,-28.735118678101035,0.2,155,10,-28.735118678101035,39110.0128988503,131180.8642925455,10,39110.0128988503
156,55435.58887486977,0.0,0.1,3968000,30919.59475766067,55435.58887486977,192660.87503453586,0.0,30919.59475766067,-24.505689681615433,0.1,156,10,-24.505689681615433,30919.59475766067,192660.87503453586,10,30919.59475766067
157,25965.04648799032,0.0,0.4,3992000,31092.600933992544,25965.04648799032,102985.21719631227,0.0,31092.600933992537,6195.9007494726475,0.4,157,10,6195.9007494726475,31092.600933992537,102985.21719631227,10,31092.600933992544
158,62724.72510539215,0.0,0.6,4016000,51281.618358331114,62724.72510539215,195722.53910422334,0.0,51281.61835833112,-72.64016279709745,0.6,158,10,-72.64016279709745,51281.61835833112,195722.53910422334,10,51281.618358331114
159,63799.27306276589,0.0,0.2,4040000,43290.1731662184,63799.27306276589,201208.07730013152,0.0,43290.17316621841,-25.0045453079228,0.2,159,10,-25.0045453079228,43290.17316621841,201208.07730013152,10,43290.1731662184
160,43189.41362083226,0.0,0.5,4064000,19512.85799954173,43189.41362083226,146514.49712050328,0.0,19512.857999541717,-71.79252038153716,0.5,160,10,-71.79252038153716,19512.857999541717,146514.49712050328,10,19512.85799954173
161,62612.81155956108,0.0,0.6,4088000,69505.67501252839,62612.81155956108,195042.30108666822,0.0,69505.67501252839,-19.32669361096056,0.6,161,10,-19.32669361096056,69505.67501252839,195042.30108666822,10,69505.67501252839
162,69718.59558178413,0.0,0.4,4112000,55502.70352457509,69718.59558178413,189131.31837454357,0.0,55502.70352457508,-71.10773827466934,0.4,162,10,-71.10773827466934,55502.70352457508,189131.31837454357,10,55502.70352457509
163,28878.80365459525,0.0,0.4,4136000,33206.799286991954,28878.80365459525,85180.02443744407,0.0,33206.799286991954,-14.677554674259188,0.4,163,10,-14.677554674259188,33206.799286991954,85180.02443744407,10,33206.799286991954
164,76794.28032752746,0.0,0.6,4160000,79725.33768049002,76794.28032752746,258215.20970974938,0.0,79725.33768049,-97.62430540050238,0.6,164,10,-97.62430540050238,79725.33768049,258215.20970974938,10,79725.33768049002
165,25691.53216753842,0.0,0.5,4184000,24179.62324332985,25691.53216753842,76998.3222045724,0.0,24179.62324332985,-11.616269733087535,0.5,165,10,-11.616269733087535,24179.62324332985,76998.3222045724,10,24179.62324332985
166,41285.11292033761,0.0,0.5,4208000,49807.005837845114,41285.11292033761,101621.67343473536,0.0,49807.00583784515,-169.7940819871967,0.5,166,10,-169.7940819871967,49807.00583784515,101621.67343473536,10,49807.005837845114
167,80495.5920149198,0.0,0.5,4232000,59587.38274208839,80495.5920149198,245529.24916926833,0.0,59587.38274208836,-39.90915731789737,0.5,167,10,-39.90915731789737,59587.38274208836,245529.24916926833,10,59587.38274208839
168,13662.552276001825,0.0,0.2,4256000,9782.834851489266,13662.552276001825,46183.42885193373,0.0,9782.83485148926,-81.71478268969739,0.2,168,10,-81.71478268969739,9782.83485148926,46183.42885193373,10,9782.834851489266
169,58432.97772694012,0.0,0.2,4280000,28968.310231836163,58432.97772694012,201866.65629698354,0.0,28968.310231836174,-28.302188251778595,0.2,169,10,-28.302188251778595,28968.310231836174,201866.65629698354,10,28968.310231836163
170,60565.10829168365,0.0,0.5,4304000,65590.12022265777,60565.10829168365,165434.5447232992,0.0,65590.12022265779,-14.250194317254996,0.5,170,10,-14.250194317254996,65590.12022265779,165434.5447232992,10,65590.12022265777
171,43380.80019593802,0.0,0.3,4328000,32961.5337202163,43380.80019593802,107085.87952751137,0.0,32961.53372021629,-25.24458074137935,0.3,171,10,-25.24458074137935,32961.53372021629,107085.87952751137,10,32961.5337202163
172,92647.89408699152,0.0,0.4,4352000,71770.88455115809,92647.89408699152,258837.32875234858,0.0,71770.88455115809,-24.27814085556314,0.4,172,10,-24.27814085556314,71770.88455115809,258837.32875234858,10,71770.88455115809
173,43881.2580695465,0.0,0.3,4376000,30611.400746829888,43881.2580695465,119074.31875407507,0.0,30611.400746829888,-28.15990577342476,0.3,173,10,-28.15990577342476,30611.400746829888,119074.31875407507,10,30611.400746829888
174,42193.25569585582,0.0,0.2,4400000,23173.606764634176,42193.25569585582,135669.88973059037,0.0,23173.606764634187,-29.736580365615943,0.2,174,10,-29.736580365615943,23173.606764634187,135669.88973059037,10,23173.606764634176
175,63375.844975399246,0.0,0.6,4424000,68924.93919052577,63375.844975399246,144963.58433045767,0.0,68924.93919052577,-17.649929822000626,0.6,175,10,-17.649929822000626,68924.93919052577,144963.58433045767,10,68924.93919052577
176,32105.12895495936,0.0,0.1,4448000,16227.610039525485,32105.12895495936,85759.43854988946,0.0,16227.610039525485,-56.2335108742666,0.1,176,10,-56.2335108742666,16227.610039525485,85759.43854988946,10,16227.610039525485
177,59015.481949897716,0.0,0.4,4472000,45311.518394716615,59015.481949897716,199421.24606657753,0.0,45311.51839471662,-67.9307463335944,0.4,177,10,-67.9307463335944,45311.51839471662,199421.24606657753,10,45311.518394716615
178,46811.79018252068,0.0,0.1,4496000,22029.08636715319,46811.79018252068,145664.05071329942,0.0,22029.086367153195,-116.26212715483925,0.1,178,10,-116.26212715483925,22029.086367153195,145664.05071329942,10,22029.08636715319
179,13321.550491877697,0.0,0.1,4520000,8644.251427279767,13321.550491877697,36321.192188837646,0.0,8644.251427279765,-95.4864120273184,0.1,179,10,-95.4864120273184,8644.251427279765,36321.192188837646,10,8644.251427279767
180,31668.926158824986,0.0,0.0,4544000,18716.93987612958,31668.926158824986,98079.99879697351,0.0,18716.93987612958,-97.21776340299844,0.0,180,10,-97.21776340299844,18716.93987612958,98079.99879697351,10,18716.93987612958
181,72931.98806358923,0.0,0.1,4568000,27643.964675257535,72931.98806358923,245773.59047184561,0.0,27643.964675257546,-108.44085497400316,0.1,181,10,-108.44085497400316,27643.964675257546,245773.59047184561,10,27643.964675257535
182,56336.40691025934,0.0,0.4,4592000,46150.17995868568,56336.40691025934,137732.23721583805,0.0,46150.17995868569,-84.73053648050139,0.4,182,10,-84.73053648050139,46150.17995868569,137732.23721583805,10,46150.17995868568
183,36704.70170181249,0.0,0.1,4616000,23479.80117294046,36704.70170181249,112501.59478196803,0.0,23479.801172940457,-31.31911185197214,0.1,183,10,-31.31911185197214,23479.801172940457,112501.59478196803,10,23479.80117294046
184,103321.89611770076,0.0,0.4,4640000,79353.46262567333,103321.89611770076,284463.97566834395,0.0,79353.4626256733,-33.42826218958979,0.4,184,10,-33.42826218958979,79353.4626256733,284463.97566834395,10,79353.46262567333
185,65142.92678343002,0.0,0.4,4664000,42031.41021332827,65142.92678343002,161471.92878629654,0.0,42031.41021332826,-30.65268524629997,0.4,185,10,-30.65268524629997,42031.41021332826,161471.92878629654,10,42031.41021332827
186,65232.04999723788,0.0,0.3,4688000,45778.425174706696,65232.04999723788,205335.22171309427,0.0,45778.42517470669,-120.33024988469009,0.3,186,10,-120.33024988469009,45778.42517470669,205335.22171309427,10,45778.425174706696
187,29894.391796383316,0.0,0.1,4712000,13140.085950550938,29894.391796383316,100308.9396804358,0.0,13140.085950550934,-48.29688549329506,0.1,187,10,-48.29688549329506,13140.085950550934,100308.9396804358,10,13140.085950550938
188,60589.31906724109,0.0,0.3,4736000,40089.6023915261,60589.31906724109,201644.78711823656,0.0,40089.60239152612,-38.5022949418202,0.3,188,10,-38.5022949418202,40089.60239152612,201644.78711823656,10,40089.6023915261
189,79731.47239457334,0.0,0.7,4760000,113407.15812378454,79731.47239457334,224592.93100164956,0.0,113407.15812378451,-35.1613580262018,0.7,189,10,-35.1613580262018,113407.15812378451,224592.93100164956,10,113407.15812378454
190,72733.31441186843,0.0,0.6,4784000,78954.59095071608,72733.31441186843,244224.79419638755,0.0,78954.59095071605,-41.351658652792324,0.6,190,10,-41.351658652792324,78954.59095071605,244224.79419638755,10,78954.59095071608
191,31009.42554360445,0.0,0.3,4808000,14923.978273741368,31009.42554360445,93389.37025948573,0.0,14923.978273741372,-99.50551608981361,0.3,191,10,-99.50551608981361,14923.978273741372,93389.37025948573,10,14923.978273741368
192,64173.79125279094,0.0,0.7,4832000,87434.86952021603,64173.79125279094,168573.5542901495,0.0,87434.86952021605,-19.352436160392582,0.7,192,10,-19.352436160392582,87434.86952021605,168573.5542901495,10,87434.86952021603
193,52285.695096566866,0.0,0.3,4856000,33705.34024878134,52285.695096566866,152732.32094726295,0.0,33705.340248781344,-102.66688365419462,0.3,193,10,-102.66688365419462,33705.340248781344,152732.32094726295,10,33705.34024878134
194,65018.980158637205,0.0,0.6,4880000,63199.78925062004,65018.980158637205,190250.19201986276,0.0,63199.789250620044,-42.424274014085896,0.6,194,10,-42.424274014085896,63199.789250620044,190250.19201986276,10,63199.78925062004
195,47799.095301866786,0.0,0.4,4904000,45423.59705650883,47799.095301866786,125658.19892163045,0.0,45423.597056508836,-13.580465821753966,0.4,195,10,-13.580465821753966,45423.597056508836,125658.19892163045,10,45423.59705650883
196,84761.56201772788,0.0,0.5,4928000,68911.84198640508,84761.56201772788,229856.54352962243,0.0,68911.84198640508,-40.13112284825161,0.5,196,10,-40.13112284825161,68911.84198640508,229856.54352962243,10,68911.84198640508
197,50273.87530874269,0.0,0.4,4952000,52006.86334395788,50273.87530874269,155005.25358504785,0.0,52006.86334395788,-96.59443886447167,0.4,197,10,-96.59443886447167,52006.86334395788,155005.25358504785,10,52006.86334395788
198,58722.15906749862,0.0,0.7,4976000,74411.83686963179,58722.15906749862,191107.29865573207,0.0,74411.8368696318,1597.557085911899,0.7,198,10,1597.557085911899,74411.8368696318,191107.29865573207,10,74411.83686963179
199,53539.275920422304,0.0,0.4,5000000,45436.96232560022,53539.275920422304,140177.41456973774,0.0,45436.962325600245,-58.05070770360289,0.4,199,10,-58.05070770360289,45436.962325600245,140177.41456973774,10,45436.96232560022
200,80139.30564200884,0.0,0.3,5024000,70904.08983083897,80139.30564200884,228099.30155437798,0.0,70904.08983083899,-18.97643944539879,0.3,200,10,-18.97643944539879,70904.08983083899,228099.30155437798,10,70904.08983083897
201,78476.92011722655,0.0,0.4,5048000,56235.08126963179,78476.92011722655,269480.6290260643,0.0,56235.081269631766,-20.424473719408148,0.4,201,10,-20.424473719408148,56235.081269631766,269480.6290260643,10,56235.08126963179
202,63373.27864529592,0.0,0.5,5072000,38741.774767932744,63373.27864529592,213888.264574284,0.0,38741.77476793275,-70.53402793359366,0.5,202,10,-70.53402793359366,38741.77476793275,213888.264574284,10,38741.774767932744
203,64780.91625540249,0.0,0.3,5096000,59814.63031895536,64780.91625540249,184528.46555144805,0.0,59814.630318955366,-26.961600355093697,0.3,203,10,-26.961600355093697,59814.630318955366,184528.46555144805,10,59814.63031895536
204,9077.022644206481,0.0,0.3,5120000,3583.2186443425344,9077.022644206481,30444.77184234267,0.0,3583.2186443425335,-91.12654498020414,0.3,204,10,-91.12654498020414,3583.2186443425335,30444.77184234267,10,3583.2186443425344
205,18.958807993757873,0.0,0.1,5144000,-43.63634005950072,18.958807993757873,-25.317818596230577,0.0,-43.6363400595007,-88.48675360550328,0.1,205,10,-88.48675360550328,-43.6363400595007,-25.317818596230577,10,-43.63634005950072
206,42256.65576540772,0.0,0.3,5168000,25653.083459601046,42256.65576540772,123486.60459812946,0.0,25653.083459601046,-76.89463745490444,0.3,206,10,-76.89463745490444,25653.083459601046,123486.60459812946,10,25653.083459601046
207,40062.62409975043,0.0,0.2,5192000,19619.64850715292,40062.62409975043,125445.35362067002,0.0,19619.648507152913,-53.1800412558109,0.2,207,10,-53.1800412558109,19619.648507152913,125445.35362067002,10,19619.64850715292
208,68998.5195410655,0.0,0.7,5216000,115550.32810886076,68998.5195410655,286877.1159744412,0.0,115550.32810886073,399.59021629332904,0.7,208,10,399.59021629332904,115550.32810886073,286877.1159744412,10,115550.32810886076
209,84107.8704529086,0.0,0.7,5240000,77580.91686223357,84107.8704529086,297449.6585275133,0.0,77580.91686223357,-49.5372191377349,0.7,209,10,-49.5372191377349,77580.91686223357,297449.6585275133,10,77580.91686223357
210,44670.73868949193,0.0,0.2,5264000,24788.192349825993,44670.73868949193,125777.46226149733,0.0,24788.19234982599,-96.78986218389133,0.2,210,10,-96.78986218389133,24788.19234982599,125777.46226149733,10,24788.192349825993
211,52738.085119273295,0.0,0.3,5288000,40585.65519300397,52738.085119273295,152870.12885240818,0.0,40585.65519300397,-65.54510012166091,0.3,211,10,-65.54510012166091,40585.65519300397,152870.12885240818,10,40585.65519300397
212,62210.57869744685,0.0,0.4,5312000,31240.216185451172,62210.57869744685,175046.93401423542,0.0,31240.216185451172,-101.96526290626961,0.4,212,10,-101.96526290626961,31240.216185451172,175046.93401423542,10,31240.216185451172
213,71769.26781931562,0.0,0.6,5336000,96852.35391728314,71769.26781931562,237042.1142228181,0.0,96852.35391728315,-8.428921436334692,0.6,213,10,-8.428921436334692,96852.35391728315,237042.1142228181,10,96852.35391728314
214,48640.62104716152,0.0,1.0,5360000,108714.90251690883,48640.62104716152,186925.25905981616,0.0,108714.90251690886,10127.562307205666,1.0,214,10,10127.562307205666,108714.90251690886,186925.25905981616,10,108714.90251690883
215,18460.787682458926,0.0,0.1,5384000,8158.1255525619345,18460.787682458926,59810.29815203848,0.0,8158.125552561937,-102.4956997481984,0.1,215,10,-102.4956997481984,8158.125552561937,59810.29815203848,10,8158.1255525619345
216,45253.08584158161,0.0,0.1,5408000,15743.002872641699,45253.08584158161,151374.56070189143,0.0,15743.002872641688,-89.00044708010087,0.1,216,10,-89.00044708010087,15743.002872641688,151374.56070189143,10,15743.002872641699
217,63566.053598137616,0.0,0.3,5432000,43929.425014632485,63566.053598137616,172452.79897409168,0.0,43929.42501463247,-92.7817150882588,0.3,217,10,-92.7817150882588,43929.42501463247,172452.79897409168,10,43929.425014632485
218,37956.47245514862,0.0,0.2,5456000,27184.05287045679,37956.47245514862,102377.02248249254,0.0,27184.05287045678,-96.49416587465596,0.2,218,10,-96.49416587465596,27184.05287045678,102377.02248249254,10,27184.05287045679
219,64777.97161223081,0.0,0.2,5480000,35877.551635985714,64777.97161223081,177896.87889775037,0.0,35877.551635985714,-100.18247571279838,0.2,219,10,-100.18247571279838,35877.551635985714,177896.87889775037,10,35877.551635985714
220,65287.791603708276,0.0,0.7,5504000,97374.97539384781,65287.791603708276,172731.64060546027,0.0,97374.97539384781,-26.288308180285306,0.7,220,10,-26.288308180285306,97374.97539384781,172731.64060546027,10,97374.97539384781
221,71185.50780488481,0.0,0.6,5528000,73445.36309073362,71185.50780488481,212039.94697862354,0.0,73445.36309073363,-35.99132381254,0.6,221,10,-35.99132381254,73445.36309073363,212039.94697862354,10,73445.36309073362
222,85633.88157629664,0.0,0.6,5552000,97329.88300532523,85633.88157629664,266517.99730579706,0.0,97329.88300532519,-23.445827697917597,0.6,222,10,-23.445827697917597,97329.88300532519,266517.99730579706,10,97329.88300532523
223,47091.514000318624,0.0,0.2,5576000,36548.909382249745,47091.514000318624,127139.28070761349,0.0,36548.90938224974,-98.10967411579826,0.2,223,10,-98.10967411579826,36548.90938224974,127139.28070761349,10,36548.909382249745
224,89993.04591532267,0.0,0.4,5600000,66218.09331822132,89993.04591532267,245598.75779507856,0.0,66218.09331822132,-55.089847048126785,0.4,224,10,-55.089847048126785,66218.09331822132,245598.75779507856,10,66218.09331822132
225,57586.79069292848,0.0,0.3,5624000,45567.89766922034,57586.79069292848,143207.84083697462,0.0,45567.89766922034,-98.89895394574133,0.3,225,10,-98.89895394574133,45567.89766922034,143207.84083697462,10,45567.89766922034
226,56680.921392088414,0.0,0.6,5648000,96269.8534087116,56680.921392088414,185461.94896649214,0.0,96269.85340871154,-47.7235335370523,0.6,226,10,-47.7235335370523,96269.85340871154,185461.94896649214,10,96269.8534087116
227,42842.57729908521,0.0,0.1,5672000,14451.602534743966,42842.57729908521,142963.54546529514,0.0,14451.60253474398,-124.06647448588564,0.1,227,10,-124.06647448588564,14451.60253474398,142963.54546529514,10,14451.602534743966
228,32458.394636166246,0.0,0.0,5696000,15249.184419762445,32458.394636166246,100590.55418178733,0.0,15249.184419762449,-102.01565286184642,0.0,228,10,-102.01565286184642,15249.184419762449,100590.55418178733,10,15249.184419762445
229,35865.68661262679,0.0,0.3,5720000,28951.878638821763,35865.68661262679,85522.87380683726,0.0,28951.878638821752,-53.51891794071399,0.3,229,10,-53.51891794071399,28951.878638821752,85522.87380683726,10,28951.878638821763
230,69045.89783217761,0.0,0.2,5744000,39266.70080595661,69045.89783217761,176642.3891298366,0.0,39266.700805956585,-130.03673607242325,0.2,230,10,-130.03673607242325,39266.700805956585,176642.3891298366,10,39266.70080595661
231,80514.26156082387,0.0,0.4,5768000,65951.29296061666,80514.26156082387,250658.31045078064,0.0,65951.29296061667,-52.56043967781794,0.4,231,10,-52.56043967781794,65951.29296061667,250658.31045078064,10,65951.29296061666
232,70667.68355971518,0.0,0.6,5792000,71146.86195040848,70667.68355971518,204177.60098626328,0.0,71146.86195040848,-25.120783374200172,0.6,232,10,-25.120783374200172,71146.86195040848,204177.60098626328,10,71146.86195040848
233,29725.31947021049,0.0,0.2,5816000,10097.116449219508,29725.31947021049,99249.04199509964,0.0,10097.1164492195,-131.12038634211132,0.2,233,10,-131.12038634211132,10097.1164492195,99249.04199509964,10,10097.116449219508
234,55467.815881095696,0.0,0.3,5840000,33745.7969677651,55467.815881095696,161929.87005295695,0.0,33745.79696776509,-133.21410842055266,0.3,234,10,-133.21410842055266,33745.79696776509,161929.87005295695,10,33745.7969677651
235,18373.291542936986,0.0,0.2,5864000,12772.954997845209,18373.291542936986,47103.765667773994,0.0,12772.95499784521,-106.01048863354784,0.2,235,10,-106.01048863354784,12772.95499784521,47103.765667773994,10,12772.954997845209
236,43128.37472895964,0.0,0.5,5888000,54484.83691477062,43128.37472895964,124200.26865997449,0.0,54484.83691477062,-85.01213626136816,0.5,236,10,-85.01213626136816,54484.83691477062,124200.26865997449,10,54484.83691477062
237,41326.17298153824,0.0,0.2,5912000,25599.583813040055,41326.17298153824,118045.48925331746,0.0,25599.58381304006,-106.03867815580715,0.2,237,10,-106.03867815580715,25599.58381304006,118045.48925331746,10,25599.583813040055
238,93675.01805712514,0.0,0.4,5936000,71113.73798681349,93675.01805712514,281211.00444813666,0.0,71113.7379868135,-119.15427531465662,0.4,238,10,-119.15427531465662,71113.7379868135,281211.00444813666,10,71113.73798681349
239,49666.8978590431,0.0,0.2,5960000,33246.77786984471,49666.8978590431,163506.9735803669,0.0,33246.777869844715,-56.801026613297296,0.2,239,10,-56.801026613297296,33246.777869844715,163506.9735803669,10,33246.77786984471
240,77580.79785268233,0.0,0.6,5984000,134991.9812642575,77580.79785268233,258260.29010176798,0.0,134991.9812642575,47402.76192932784,0.6,240,10,47402.76192932784,134991.9812642575,258260.29010176798,10,134991.9812642575
241,80522.30948825787,0.0,0.4,6008000,63173.005145875795,80522.30948825787,192425.98654724273,0.0,63173.00514587581,-65.38511012365653,0.4,241,10,-65.38511012365653,63173.00514587581,192425.98654724273,10,63173.005145875795
242,69832.50792263492,0.0,0.2,6032000,37587.6322031494,69832.50792263492,200463.22669523736,0.0,37587.63220314939,-46.48493752784538,0.2,242,10,-46.48493752784538,37587.63220314939,200463.22669523736,10,37587.6322031494
