Average/MinReturn,MetaTest/Average/AverageDiscountedReturn,window-open-v1/StdReturn,MetaTest/Average/Iteration,window-open-v1/MaxReturn,GaussianMLPPolicy/KLBefore,Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/window-open-v1/TerminationRate,window-open-v1/AverageDiscountedReturn,MetaTest/window-open-v1/Iteration,window-open-v1/SuccessRate,Average/MaxReturn,window-open-v1/Iteration,Average/SuccessRate,Average/TerminationRate,MetaTest/window-open-v1/AverageDiscountedReturn,Iteration,MetaTest/window-open-v1/SuccessRate,GaussianMLPPolicy/LossBefore,MetaTest/window-open-v1/MinReturn,MetaTest/Average/SuccessRate,Average/Iteration,MetaTest/window-open-v1/NumEpisodes,Average/AverageReturn,window-open-v1/MinReturn,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLAfter,MetaTest/Average/MaxReturn,window-open-v1/AverageReturn,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/window-open-v1/MaxReturn,window-open-v1/NumEpisodes,TotalEnvSteps,window-open-v1/TerminationRate,MetaTest/window-open-v1/StdReturn,Average/NumEpisodes,MetaTest/window-open-v1/AverageReturn,GaussianMLPPolicy/Entropy,Average/StdReturn
-25.67158578211419,10990.214480778854,14022.951029518354,46,71389.34774790348,0.0,2788.185411687992,10990.214480778843,0.0,1,0.0,2788.185411687992,46,0.035,71389.34774790348,46,0.035,0.0,10990.214480778854,46,0.0,1.3641712030221242e-05,10990.214480778843,0.0,46,1,12336.17358227843,-25.67158578211419,1.341680035693571e-05,2.2491167328553274e-07,0.0001579266245244071,10990.214480778843,12336.17358227843,10990.214480778843,0.0,10990.214480778843,200,3760000,0.0,0.0,200,10990.214480778843,5.702041149139404,14022.951029518354
-22.16845462497911,21642.240438684395,13263.085351664631,47,64604.41360295004,0.0,2649.3766068330174,21642.240438684414,0.0,1,0.0,2649.3766068330174,47,0.045,64604.41360295004,47,0.045,0.0,21642.240438684395,47,0.0,-7.873925824242178e-06,21642.240438684414,0.0,47,1,11630.56539989479,-22.16845462497911,-8.054806130530778e-06,1.8088030628859997e-07,0.000126895189168863,21642.240438684414,11630.56539989479,21642.240438684414,0.0,21642.240438684414,200,3840000,0.0,0.0,200,21642.240438684414,5.687713146209717,13263.085351664631
-25.22357963897154,4269.488467630087,10010.393839133649,48,55386.3893289897,0.0,1851.10024895908,4269.488467630087,0.0,1,0.0,1851.10024895908,48,0.025,55386.3893289897,48,0.025,0.0,4269.488467630087,48,0.0,-3.994763574155513e-06,4269.488467630087,0.0,48,1,7687.961908877576,-25.22357963897154,-5.047777904110262e-06,1.053014329954749e-06,0.0007186235743574798,4269.488467630087,7687.961908877576,4269.488467630087,0.0,4269.488467630087,200,3920000,0.0,0.0,200,4269.488467630087,5.682121276855469,10010.393839133649
-20.275620625590392,14274.810346452556,12077.079872101835,49,63696.6303131757,0.0,2551.38689118951,14274.810346452552,0.0,1,0.0,2551.38689118951,49,0.03,63696.6303131757,49,0.03,0.0,14274.810346452556,49,0.0,-1.9010931282537058e-05,14274.810346452552,0.0,49,1,11095.33310655008,-20.275620625590392,-1.938580498972442e-05,3.74873707187362e-07,0.00026119890389963984,14274.810346452552,11095.33310655008,14274.810346452552,0.0,14274.810346452552,200,4000000,0.0,0.0,200,14274.810346452552,5.654968738555908,12077.079872101835
-23.38061235991266,4986.608730609369,15064.486403013972,50,83801.6230083447,0.0,2860.5797607575746,4986.608730609364,0.0,1,0.0,2860.5797607575746,50,0.06,83801.6230083447,50,0.06,0.0,4986.608730609369,50,0.0,-6.575261977559421e-06,4986.608730609364,0.0,50,1,12883.757118726293,-23.38061235991266,-6.654254775639856e-06,7.899279808043502e-08,5.5700431403238326e-05,4986.608730609364,12883.757118726293,4986.608730609364,0.0,4986.608730609364,200,4080000,0.0,0.0,200,4986.608730609364,5.6455464363098145,15064.486403013972
-26.20302820835382,78.27395487589173,11265.926128335615,51,65049.24504499755,0.0,2084.931787067506,78.2739548758917,0.0,1,0.0,2084.931787067506,51,0.035,65049.24504499755,51,0.035,0.0,78.27395487589173,51,0.0,-7.071065283525968e-06,78.2739548758917,0.0,51,1,8718.265539133763,-26.20302820835382,-7.252430805237964e-06,1.8136552171199583e-07,0.00012760303798131645,78.2739548758917,8718.265539133763,78.2739548758917,0.0,78.2739548758917,200,4160000,0.0,0.0,200,78.2739548758917,5.634555339813232,11265.926128335615
-26.855220599656608,27938.043389183735,14604.724976198113,52,92331.1619444806,0.0,2711.6769087612374,27938.043389183735,0.0,1,0.0,2711.6769087612374,52,0.05,92331.1619444806,52,0.05,0.0,27938.043389183735,52,1.0,-5.582982339547016e-06,27938.043389183735,1.0,52,1,11891.264323506963,-26.855220599656608,-5.6919757298601326e-06,1.0899339031311683e-07,7.675994129385799e-05,27938.043389183735,11891.264323506963,27938.043389183735,0.0,27938.043389183735,200,4240000,0.0,0.0,200,27938.043389183735,5.626237869262695,14604.724976198113
-26.654963643484702,12420.466790799648,14706.52788328469,53,67733.00526940124,0.0,2944.7010447304124,12420.466790799639,0.0,1,0.0,2944.7010447304124,53,0.06,67733.00526940124,53,0.06,0.0,12420.466790799648,53,0.0,-2.2534366053150734e-06,12420.466790799639,0.0,53,1,12982.506745708224,-26.654963643484702,-2.3446762043022318e-06,9.123959898715839e-08,6.42346276436001e-05,12420.466790799639,12982.506745708224,12420.466790799639,0.0,12420.466790799639,200,4320000,0.0,0.0,200,12420.466790799639,5.622499942779541,14706.52788328469
-23.51694184661997,34113.21968378819,12407.704859488875,54,86867.24916854074,0.0,2233.196276784293,34113.2196837882,0.0,1,0.0,2233.196276784293,54,0.02,86867.24916854074,54,0.02,0.0,34113.21968378819,54,0.0,2.4807609406707343e-06,34113.2196837882,0.0,54,1,9595.819214436458,-23.51694184661997,2.4079138256638544e-06,7.28471150068799e-08,5.136238178238273e-05,34113.2196837882,9595.819214436458,34113.2196837882,0.0,34113.2196837882,200,4400000,0.0,0.0,200,34113.2196837882,5.6240339279174805,12407.704859488875
-27.13953808740325,1632.6317369455353,13248.105463645772,55,67546.64405886263,0.0,2632.2615828725484,1632.6317369455364,0.0,1,0.0,2632.2615828725484,55,0.045,67546.64405886263,55,0.045,0.0,1632.6317369455353,55,0.0,-5.137685548106674e-06,1632.6317369455364,0.0,55,1,11337.844915623129,-27.13953808740325,-5.197902737563709e-06,6.021718945703469e-08,4.24999489041511e-05,1632.6317369455364,11337.844915623129,1632.6317369455364,0.0,1632.6317369455364,200,4480000,0.0,0.0,200,1632.6317369455364,5.617947578430176,13248.105463645772
-21.208934521494456,2718.974654832501,13621.76820088657,56,76980.82591781749,0.0,2384.388092118346,2718.9746548324997,0.0,1,0.0,2384.388092118346,56,0.03,76980.82591781749,56,0.03,0.0,2718.974654832501,56,0.0,4.983983217243804e-06,2718.9746548324997,0.0,56,1,10433.367306702909,-21.208934521494456,4.468090537557146e-06,5.158926796866581e-07,0.0003583208017516881,2718.9746548324997,10433.367306702909,2718.9746548324997,0.0,2718.9746548324997,200,4560000,0.0,0.0,200,2718.9746548324997,5.624931812286377,13621.76820088657
-24.615744913595428,61280.927996128295,15383.396837630487,57,74500.27255387222,0.0,3005.42642064693,61280.92799612833,0.0,1,0.0,3005.42642064693,57,0.055,74500.27255387222,57,0.055,0.0,61280.927996128295,57,1.0,-2.2508677375299158e-06,61280.92799612833,1.0,57,1,13117.96531358622,-24.615744913595428,-2.2629151317232754e-06,1.204739419335965e-08,8.526459168933798e-06,61280.92799612833,13117.96531358622,61280.92799612833,0.0,61280.92799612833,200,4640000,0.0,0.0,200,61280.92799612833,5.624572277069092,15383.396837630487
-26.308936551388992,6977.695419599343,9336.050186442306,58,48077.49727485632,0.0,1736.2293665863617,6977.695419599346,0.0,1,0.0,1736.2293665863617,58,0.02,48077.49727485632,58,0.02,0.0,6977.695419599343,58,0.0,4.889121214546321e-07,6977.695419599346,0.0,58,1,7195.75746486495,-26.308936551388992,3.7315621170819213e-07,1.1575590974644001e-07,8.154001261573285e-05,6977.695419599346,7195.75746486495,6977.695419599346,0.0,6977.695419599346,200,4720000,0.0,0.0,200,6977.695419599346,5.6248555183410645,9336.050186442306
-24.059531781357503,24105.69508729934,16299.331866892853,59,89073.44685589682,0.0,3282.6240175936655,24105.695087299322,0.0,1,0.0,3282.6240175936655,59,0.06,89073.44685589682,59,0.06,0.0,24105.69508729934,59,0.0,-4.233568688505329e-06,24105.695087299322,0.0,59,1,14572.757172853546,-24.059531781357503,-4.2839105844905134e-06,5.034189598518424e-08,3.5541415854822844e-05,24105.695087299322,14572.757172853546,24105.695087299322,0.0,24105.695087299322,200,4800000,0.0,0.0,200,24105.695087299322,5.622177600860596,16299.331866892853
-28.58454122236211,-11.34748035726059,15682.09826578039,60,81111.27112021217,0.0,2686.839962253175,-11.347480357260592,0.0,1,0.0,2686.839962253175,60,0.06,81111.27112021217,60,0.06,0.0,-11.34748035726059,60,0.0,1.5506163890677271e-06,-11.347480357260592,0.0,60,1,11922.37154455066,-28.58454122236211,8.52448806654138e-07,6.981675824135891e-07,0.000482581730466336,-11.347480357260592,11922.37154455066,-11.347480357260592,0.0,-11.347480357260592,200,4880000,0.0,0.0,200,-11.347480357260592,5.62509298324585,15682.09826578039
-23.919552872056258,614.96637719903,15288.3316958918,61,84703.63913101931,0.0,3135.832807036528,614.9663771990305,0.0,1,0.0,3135.832807036528,61,0.075,84703.63913101931,61,0.075,0.0,614.96637719903,61,0.0,-6.684223080810625e-06,614.9663771990305,0.0,61,1,13840.794819820345,-23.919552872056258,-6.745482096448541e-06,6.125901563791558e-08,4.322158565628342e-05,614.9663771990305,13840.794819820345,614.9663771990305,0.0,614.9663771990305,200,4960000,0.0,0.0,200,614.9663771990305,5.6149444580078125,15288.3316958918
-32.410616127235215,9122.816710414025,13562.636308839716,62,79950.23298819295,0.0,1976.3286612083857,9122.816710414027,0.0,1,0.0,1976.3286612083857,62,0.025,79950.23298819295,62,0.025,0.0,9122.816710414025,62,0.0,-4.450536835065577e-06,9122.816710414027,0.0,62,1,8569.734561028032,-32.410616127235215,-4.547130174614722e-06,9.659333954914473e-08,6.81026722304523e-05,9122.816710414027,8569.734561028032,9122.816710414027,0.0,9122.816710414027,200,5040000,0.0,0.0,200,9122.816710414027,5.60815954208374,13562.636308839716
-33.300713586893984,-19.183801367373654,17410.71124774491,63,94461.09454451712,0.0,2624.5776705827775,-19.183801367373654,0.0,1,0.0,2624.5776705827775,63,0.075,94461.09454451712,63,0.075,0.0,-19.183801367373654,63,0.0,-1.7845126194515615e-06,-19.183801367373654,0.0,63,1,11406.555243533123,-33.300713586893984,-1.9210658592783147e-06,1.3655323982675327e-07,9.612011490389705e-05,-19.183801367373654,11406.555243533123,-19.183801367373654,0.0,-19.183801367373654,200,5120000,0.0,0.0,200,-19.183801367373654,5.605534553527832,17410.71124774491
-28.43868960729373,-12.369058075353664,13679.201531273095,64,59123.016729539275,0.0,2832.470833512242,-12.369058075353655,0.0,1,0.0,2832.470833512242,64,0.025,59123.016729539275,64,0.025,0.0,-12.369058075353664,64,0.0,-9.863622381089954e-07,-12.369058075353655,0.0,64,1,12288.08421171179,-28.43868960729373,-1.0451136631672853e-06,5.87514250582899e-08,4.1483894165139645e-05,-12.369058075353655,12288.08421171179,-12.369058075353655,0.0,-12.369058075353655,200,5200000,0.0,0.0,200,-12.369058075353655,5.604941368103027,13679.201531273095
-30.509537584363166,28772.388914222898,19028.736519133025,65,108187.87278127276,0.0,3408.2016013802827,28772.388914222935,0.0,1,0.0,3408.2016013802827,65,0.095,108187.87278127276,65,0.095,0.0,28772.388914222898,65,0.0,-1.0927002449534484e-06,28772.388914222935,0.0,65,1,15140.086994898016,-30.509537584363166,-1.1101990367023973e-06,1.749879174894886e-08,1.2361435437924229e-05,28772.388914222935,15140.086994898016,28772.388914222935,0.0,28772.388914222935,200,5280000,0.0,0.0,200,28772.388914222935,5.604769229888916,19028.736519133025
-25.04027652711325,405.2822303918465,15073.66406504697,66,104783.93909359112,0.0,2637.4218431173394,405.2822303918463,0.0,1,0.0,2637.4218431173394,66,0.045,104783.93909359112,66,0.045,0.0,405.2822303918465,66,0.0,-2.8640488380915485e-07,405.2822303918463,0.0,66,1,11289.91503810406,-25.04027652711325,-4.483812574562762e-07,1.6197637364712136e-07,0.0001138721127063036,405.2822303918463,11289.91503810406,405.2822303918463,0.0,405.2822303918463,200,5360000,0.0,0.0,200,405.2822303918463,5.604606628417969,15073.66406504697
-34.25957603461984,41885.213057243855,14281.87223242837,67,74492.00263820705,0.0,2558.83035173139,41885.213057243855,0.0,1,0.0,2558.83035173139,67,0.035,74492.00263820705,67,0.035,0.0,41885.213057243855,67,0.0,-0.0007144846022129059,41885.213057243855,0.0,67,1,11398.731385363997,-34.25957603461984,-0.0008489288156852126,0.00013444421347230673,0.007379462476819754,41885.213057243855,11398.731385363997,41885.213057243855,0.0,41885.213057243855,200,5440000,0.0,0.0,200,41885.213057243855,5.584074020385742,14281.87223242837
-23.05042684361867,-14.477596318610761,18002.07823946365,68,93314.25270172665,0.0,3942.97694974097,-14.47759631861075,0.0,1,0.0,3942.97694974097,68,0.08,93314.25270172665,68,0.08,0.0,-14.477596318610761,68,0.0,-3.014336698470288e-06,-14.47759631861075,0.0,68,1,17532.916794021105,-23.05042684361867,-3.039484454347985e-06,2.514775587769691e-08,1.7779029803932644e-05,-14.47759631861075,17532.916794021105,-14.47759631861075,0.0,-14.47759631861075,200,5520000,0.0,0.0,200,-14.47759631861075,5.5821990966796875,18002.07823946365
-23.10556516441795,24146.26375213313,13644.886415135077,69,66161.63080872555,0.0,2474.490581514654,24146.26375213313,0.0,1,0.0,2474.490581514654,69,0.03,66161.63080872555,69,0.03,0.0,24146.26375213313,69,0.0,3.0839601095067337e-06,24146.26375213313,0.0,69,1,10775.103066568448,-23.10556516441795,3.0457965749519644e-06,3.8163534554769285e-08,2.6926300051854923e-05,24146.26375213313,10775.103066568448,24146.26375213313,0.0,24146.26375213313,200,5600000,0.0,0.0,200,24146.26375213313,5.587255477905273,13644.886415135077
-24.216452864617256,52811.630269662186,14162.862115919615,70,87432.44359193757,0.0,2426.1911374534525,52811.63026966218,0.0,1,0.0,2426.1911374534525,70,0.035,87432.44359193757,70,0.035,0.0,52811.630269662186,70,1.0,-7.792515361870755e-07,52811.63026966218,1.0,70,1,10517.907497477163,-24.216452864617256,-8.192356517611188e-07,3.9984115574043244e-08,2.8234626370249316e-05,52811.63026966218,10517.907497477163,52811.63026966218,0.0,52811.63026966218,200,5680000,0.0,0.0,200,52811.63026966218,5.5867838859558105,14162.862115919615
-19.611398245721485,35337.20635089282,15884.807674936801,71,62341.92267025339,0.0,3572.8440528615033,35337.20635089279,0.0,1,0.0,3572.8440528615033,71,0.085,62341.92267025339,71,0.085,0.0,35337.20635089282,71,0.0,2.8952135835424997e-06,35337.20635089279,0.0,71,1,16044.15309674177,-19.611398245721485,2.7976325327472296e-06,9.758105079527013e-08,6.877061969134957e-05,35337.20635089279,16044.15309674177,35337.20635089279,0.0,35337.20635089279,200,5760000,0.0,0.0,200,35337.20635089279,5.588447093963623,15884.807674936801
-23.328879382999272,6519.287596184411,13773.673568639808,72,71666.95712140316,0.0,2643.6028888670694,6519.287596184407,0.0,1,0.0,2643.6028888670694,72,0.035,71666.95712140316,72,0.035,0.0,6519.287596184411,72,0.0,-2.08018536795862e-06,6519.287596184407,0.0,72,1,11702.126870547516,-23.328879382999272,-2.116388941431069e-06,3.6203573472448625e-08,2.557679545134306e-05,6519.287596184407,11702.126870547516,6519.287596184407,0.0,6519.287596184407,200,5840000,0.0,0.0,200,6519.287596184407,5.587308406829834,13773.673568639808
-26.78062371688463,160.49142391559303,17292.348196052582,73,81355.81361315577,0.0,3204.602982780877,160.4914239155931,0.0,1,0.0,3204.602982780877,73,0.07,81355.81361315577,73,0.07,0.0,160.49142391559303,73,0.0,1.8283453755429946e-06,160.4914239155931,0.0,73,1,14281.824022662291,-26.78062371688463,1.7719333982313401e-06,5.641197731165448e-08,3.978869062848389e-05,160.4914239155931,14281.824022662291,160.4914239155931,0.0,160.4914239155931,200,5920000,0.0,0.0,200,160.4914239155931,5.5886335372924805,17292.348196052582
-20.396265036162127,2076.5939528430586,16404.06747711529,74,77917.63627938941,0.0,2677.437047218677,2076.5939528430567,0.0,1,0.0,2677.437047218677,74,0.055,77917.63627938941,74,0.055,0.0,2076.5939528430586,74,0.0,-1.175332727143541e-05,2076.5939528430567,0.0,74,1,11901.536359153857,-20.396265036162127,-1.2016714208584744e-05,2.633869371493347e-07,0.00018441016436554492,2076.5939528430567,11901.536359153857,2076.5939528430567,0.0,2076.5939528430567,200,6000000,0.0,0.0,200,2076.5939528430567,5.5716552734375,16404.06747711529
-21.74475488677505,10640.076349573337,18181.871733108866,75,123306.57690087968,0.0,3239.7727888614045,10640.07634957334,0.0,1,0.0,3239.7727888614045,75,0.045,123306.57690087968,75,0.045,0.0,10640.076349573337,75,0.0,2.1030252810305683e-06,10640.07634957334,0.0,75,1,14431.281072230711,-21.74475488677505,1.6583971955697052e-06,4.446280854608631e-07,0.0003092372207902372,10640.07634957334,14431.281072230711,10640.07634957334,0.0,10640.07634957334,200,6080000,0.0,0.0,200,10640.07634957334,5.57473087310791,18181.871733108866
-23.53119650152667,2442.35441114177,14280.624978695381,76,73154.12050302312,0.0,2800.278919342883,2442.3544111417673,0.0,1,0.0,2800.278919342883,76,0.04,73154.12050302312,76,0.04,0.0,2442.35441114177,76,0.0,1.0580233578139087e-07,2442.3544111417673,0.0,76,1,12325.225038462646,-23.53119650152667,8.611877433395421e-08,1.968356144743666e-08,1.3919901903136633e-05,2442.3544111417673,12325.225038462646,2442.3544111417673,0.0,2442.3544111417673,200,6160000,0.0,0.0,200,2442.3544111417673,5.57478666305542,14280.624978695381
-25.554326080801435,22918.57728284025,18472.374060132555,77,67641.56086304756,0.0,3730.8350313970277,22918.577282840248,0.0,1,0.0,3730.8350313970277,77,0.09,67641.56086304756,77,0.09,0.0,22918.57728284025,77,0.0,4.931254352413816e-06,22918.577282840248,0.0,77,1,16747.819674947663,-25.554326080801435,4.647440164262662e-06,2.8381418815115467e-07,0.00019860600878018886,22918.577282840248,16747.819674947663,22918.577282840248,0.0,22918.577282840248,200,6240000,0.0,0.0,200,22918.577282840248,5.582494258880615,18472.374060132555
-22.83726612102858,4361.189796910283,15654.49473192222,78,78966.30422906013,0.0,2794.0831676304724,4361.189796910288,0.0,1,0.0,2794.0831676304724,78,0.065,78966.30422906013,78,0.065,0.0,4361.189796910283,78,0.0,-4.29984220318147e-06,4361.189796910288,0.0,78,1,12139.152410879717,-22.83726612102858,-4.392605660541449e-06,9.276345735997893e-08,6.53715615044348e-05,4361.189796910288,12139.152410879717,4361.189796910288,0.0,4361.189796910288,200,6320000,0.0,0.0,200,4361.189796910288,5.576781749725342,15654.49473192222
-24.40724291506979,-14.208666521500122,15032.60190234472,79,66481.54309159759,0.0,2980.2526668045425,-14.208666521500113,0.0,1,0.0,2980.2526668045425,79,0.04,66481.54309159759,79,0.04,0.0,-14.208666521500122,79,0.0,1.018950797515572e-06,-14.208666521500113,0.0,79,1,13213.936822647738,-24.40724291506979,1.0106637091666926e-06,8.287088348879479e-09,5.85583893553121e-06,-14.208666521500113,13213.936822647738,-14.208666521500113,0.0,-14.208666521500113,200,6400000,0.0,0.0,200,-14.208666521500113,5.5772247314453125,15032.60190234472
-24.484814301471122,2261.5937470962544,16483.52244561323,80,86354.52116551489,0.0,3038.2934747798786,2261.5937470962544,0.0,1,0.0,3038.2934747798786,80,0.06,86354.52116551489,80,0.06,0.0,2261.5937470962544,80,0.0,5.5919513215485495e-06,2261.5937470962544,0.0,80,1,13609.323871907112,-24.484814301471122,5.506663001142442e-06,8.528832040610723e-08,6.012081212247722e-05,2261.5937470962544,13609.323871907112,2261.5937470962544,0.0,2261.5937470962544,200,6480000,0.0,0.0,200,2261.5937470962544,5.585350036621094,16483.52244561323
-23.38166070103919,19150.842433559854,18646.264044258944,81,85894.27990434249,0.0,3568.3516025807994,19150.842433559847,0.0,1,0.0,3568.3516025807994,81,0.065,85894.27990434249,81,0.065,0.0,19150.842433559854,81,0.0,-4.549163350020535e-06,19150.842433559847,0.0,81,1,15894.694738324763,-23.38166070103919,-4.567748874251265e-06,1.858552423072979e-08,1.3143813703209162e-05,19150.842433559847,15894.694738324763,19150.842433559847,0.0,19150.842433559847,200,6560000,0.0,0.0,200,19150.842433559847,5.5825347900390625,18646.264044258944
-24.156128158609746,512.9331145517231,17249.500628365244,82,88072.78059440712,0.0,2890.629254994829,512.9331145517227,0.0,1,0.0,2890.629254994829,82,0.11,88072.78059440712,82,0.11,0.0,512.9331145517231,82,0.0,-1.6719783161533996e-05,512.9331145517227,0.0,82,1,12827.366454779742,-24.156128158609746,-1.696204526524525e-05,2.422621037112549e-07,0.0001695113314781338,512.9331145517227,12827.366454779742,512.9331145517227,0.0,512.9331145517227,200,6640000,0.0,0.0,200,512.9331145517227,5.5586934089660645,17249.500628365244
-21.445761753262328,367.1520425713007,19892.07946966118,83,83609.52670134003,0.0,3884.116760366683,367.1520425713004,0.0,1,0.0,3884.116760366683,83,0.125,83609.52670134003,83,0.125,0.0,367.1520425713007,83,0.0,-2.959132871183101e-06,367.1520425713004,0.0,83,1,17723.618044902287,-21.445761753262328,-3.0956402952142525e-06,1.3650742403115146e-07,9.60876204771921e-05,367.1520425713004,17723.618044902287,367.1520425713004,0.0,367.1520425713004,200,6720000,0.0,0.0,200,367.1520425713004,5.5569376945495605,19892.07946966118
-25.459821838993943,42446.867684203884,20880.656915663876,84,92154.72328956869,0.0,3579.624645577885,42446.86768420387,0.0,1,0.0,3579.624645577885,84,0.115,92154.72328956869,84,0.115,0.0,42446.867684203884,84,0.0,-6.15371163803502e-06,42446.86768420387,0.0,84,1,16143.378019092686,-25.459821838993943,-6.238417881831992e-06,8.470624379697256e-08,5.9747959312517196e-05,42446.86768420387,16143.378019092686,42446.86768420387,0.0,42446.86768420387,200,6800000,0.0,0.0,200,42446.86768420387,5.5531535148620605,20880.656915663876
-22.506285767070782,-18.44645865150079,19805.440101850134,85,109202.872509067,0.0,4354.5995669037275,-18.446458651500812,0.0,1,0.0,4354.5995669037275,85,0.115,109202.872509067,85,0.115,0.0,-18.44645865150079,85,0.0,5.500839961314341e-08,-18.446458651500812,0.0,85,1,19889.49067913457,-22.506285767070782,4.75966785984383e-08,7.411721014705108e-09,5.23268909091712e-06,-18.446458651500812,19889.49067913457,-18.446458651500812,0.0,-18.446458651500812,200,6880000,0.0,0.0,200,-18.446458651500812,5.553159236907959,19805.440101850134
-26.380899212474816,-14.687098942033236,20544.82328232091,86,100342.30235951787,0.0,3561.180894486413,-14.687098942033241,0.0,1,0.0,3561.180894486413,86,0.11,100342.30235951787,86,0.11,0.0,-14.687098942033236,86,0.0,-1.3987070133225643e-06,-14.687098942033241,0.0,86,1,16027.62147080396,-26.380899212474816,-1.437085984434816e-06,3.837897111225175e-08,2.7119913283968344e-05,-14.687098942033241,16027.62147080396,-14.687098942033241,0.0,-14.687098942033241,200,6960000,0.0,0.0,200,-14.687098942033241,5.552313327789307,20544.82328232091
-21.184152053169875,7977.471433566378,16782.07629748064,87,70381.98997459105,0.0,3099.4012734667654,7977.471433566377,0.0,1,0.0,3099.4012734667654,87,0.065,70381.98997459105,87,0.065,0.0,7977.471433566378,87,0.0,1.6631854578008642e-06,7977.471433566377,0.0,87,1,13513.932129482346,-21.184152053169875,1.4963550256652525e-06,1.6683043213561177e-07,0.00011728090612450615,7977.471433566377,13513.932129482346,7977.471433566377,0.0,7977.471433566377,200,7040000,0.0,0.0,200,7977.471433566377,5.5532002449035645,16782.07629748064
-17.842630565842107,24823.99210397957,17024.850818097268,88,77374.06436675231,0.0,3848.1483990651927,24823.99210397957,0.0,1,0.0,3848.1483990651927,88,0.07,77374.06436675231,88,0.07,0.0,24823.99210397957,88,0.0,3.867775376420468e-06,24823.99210397957,0.0,88,1,17041.663953224906,-17.842630565842107,3.843264494207688e-06,2.4510882212780416e-08,1.7322308849543333e-05,24823.99210397957,17041.663953224906,24823.99210397957,0.0,24823.99210397957,200,7120000,0.0,0.0,200,24823.99210397957,5.557412147521973,17024.850818097268
-22.628722590628364,14376.5012268666,15863.533796964277,89,73072.0585983281,0.0,2764.544183905075,14376.501226866587,0.0,1,0.0,2764.544183905075,89,0.04,73072.0585983281,89,0.04,0.0,14376.5012268666,89,0.0,9.125530482378963e-07,14376.501226866587,0.0,89,1,12094.844703376775,-22.628722590628364,8.835080507196835e-07,2.9044997518212767e-08,2.052037962130271e-05,14376.501226866587,12094.844703376775,14376.501226866587,0.0,14376.501226866587,200,7200000,0.0,0.0,200,14376.501226866587,5.557950496673584,15863.533796964277
-25.956533480343793,1265.7167049461636,15372.379233909609,90,71414.88675513079,0.0,2717.896809504619,1265.7167049461634,0.0,1,0.0,2717.896809504619,90,0.06,71414.88675513079,90,0.06,0.0,1265.7167049461636,90,0.0,9.34925083129201e-06,1265.7167049461634,0.0,90,1,11913.078024316472,-25.956533480343793,9.087421858566813e-06,2.6182897272519767e-07,0.00018331690807826817,1265.7167049461634,11913.078024316472,1265.7167049461634,0.0,1265.7167049461634,200,7280000,0.0,0.0,200,1265.7167049461634,5.573074817657471,15372.379233909609
-22.723657518054168,56666.06032747547,18869.911213740466,91,90334.64777421781,0.0,4170.705528057784,56666.0603274755,0.0,1,0.0,4170.705528057784,91,0.095,90334.64777421781,91,0.095,0.0,56666.06032747547,91,1.0,-2.2817009721620707e-06,56666.0603274755,1.0,91,1,18349.016561995057,-22.723657518054168,-2.334785904167802e-06,5.308493200573139e-08,3.746991933439858e-05,56666.0603274755,18349.016561995057,56666.0603274755,0.0,56666.0603274755,200,7360000,0.0,0.0,200,56666.0603274755,5.571684837341309,18869.911213740466
-22.131576396916262,36112.722455087984,14737.03513600406,92,82111.61654418262,0.0,2380.502626360866,36112.72245508796,0.0,1,0.0,2380.502626360866,92,0.03,82111.61654418262,92,0.03,0.0,36112.722455087984,92,0.0,-6.208073273228365e-07,36112.72245508796,0.0,92,1,10541.104434249834,-22.131576396916262,-8.122078725136817e-07,1.9140054519084515e-07,0.00013431004481390119,36112.72245508796,10541.104434249834,36112.72245508796,0.0,36112.72245508796,200,7440000,0.0,0.0,200,36112.72245508796,5.570747375488281,14737.03513600406
-20.060969266493164,1357.6151256071867,15809.335035295302,93,68943.94255851269,0.0,3287.9727494871795,1357.6151256071862,0.0,1,0.0,3287.9727494871795,93,0.05,68943.94255851269,93,0.05,0.0,1357.6151256071867,93,0.0,3.1348013180831913e-06,1357.6151256071862,0.0,93,1,14386.360249251578,-20.060969266493164,3.102324171777582e-06,3.2477146305609494e-08,2.294416663062293e-05,1357.6151256071862,14386.360249251578,1357.6151256071862,0.0,1357.6151256071862,200,7520000,0.0,0.0,200,1357.6151256071862,5.574317932128906,15809.335035295302
-24.765466594894814,3159.314465810585,15882.991498692036,94,80566.67305629505,0.0,2989.2238627569504,3159.314465810586,0.0,1,0.0,2989.2238627569504,94,0.055,80566.67305629505,94,0.055,0.0,3159.314465810585,94,0.0,-3.894623205269454e-06,3159.314465810586,0.0,94,1,13160.875028853057,-24.765466594894814,-3.944541276723612e-06,4.991807145415805e-08,3.52302122337278e-05,3159.314465810586,13160.875028853057,3159.314465810586,0.0,3159.314465810586,200,7600000,0.0,0.0,200,3159.314465810586,5.571622371673584,15882.991498692036
