MetaTest/push-wall-v1/AverageReturn,MetaTrain/Average/QfLoss,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/push-wall-v1/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/push-wall-v1/StdReturn,MetaTest/push-wall-v1/Iteration,MetaTest/push-wall-v1/MaxReturn,MetaTest/push-wall-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/PolicyLoss,MetaTest/push-wall-v1/SuccessRate,MetaTrain/Average/AlphaLoss,MetaTest/Average/NumTrajs,MetaTest/push-wall-v1/NumTrajs,MetaTest/Average/StdReturn,MetaTrain/Average/Alpha,MetaTest/push-wall-v1/TerminationRate,MetaTest/Average/SuccessRate
4230.085954556516,1133560.1,4230.085954556516,0.0,4230.08595455652,-65.88631258066825,17,30790.43698305305,632000,8972.594132152371,17,30790.43698305305,-65.88631258066825,4230.08595455652,12.35622,-28148.271,0.2,-10.872504,10,10,8972.594132152371,nan,0.0,0.2
3365.9227761987495,1263902.0,3365.9227761987495,0.0,3365.9227761987495,-240.99571604937213,18,16967.235961813512,656000,6114.620225585795,18,16967.235961813512,-240.99571604937213,3365.9227761987495,16.704887,-28570.521,0.1,-10.945545,10,10,6114.620225585795,nan,0.0,0.1
6170.028244860654,1679961.6,6170.028244860654,0.0,6170.028244860654,-104.00313359535433,19,15659.718507593865,680000,6130.5430268048785,19,15659.718507593865,-104.00313359535433,6170.028244860654,64.62214,-28246.693,0.0,-11.1400175,10,10,6130.5430268048785,nan,0.0,0.0
2528.304565088072,1921063.9,2528.304565088072,0.0,2528.3045650880713,-112.39868783294818,20,7556.087215492144,704000,3007.605290262026,20,7556.087215492144,-112.39868783294818,2528.3045650880713,31.14223,-26212.057,0.0,-11.395053,10,10,3007.605290262026,nan,0.0,0.0
-59.256327746500816,2316329.0,-59.256327746500816,0.0,-59.25632774650078,-164.42853719914822,21,-20.628278597758356,728000,48.42863328930265,21,-20.628278597758356,-164.42853719914822,-59.25632774650078,16.153204,-26795.328,0.0,-11.235651,10,10,48.42863328930265,nan,0.0,0.0
-38.42550726489668,2623230.2,-38.42550726489668,0.0,-38.42550726489667,-114.34602625406941,22,-20.33494705218613,752000,27.849340776688553,22,-20.33494705218613,-114.34602625406941,-38.42550726489667,22.468117,-25291.928,0.0,-11.524775,10,10,27.849340776688553,nan,0.0,0.0
647.2168831163268,2998890.0,647.2168831163268,0.0,647.2168831163269,-126.53987109159033,23,3955.759758141953,776000,1319.9116061700965,23,3955.759758141953,-126.53987109159033,647.2168831163269,20.630669,-26015.656,0.0,-12.162367,10,10,1319.9116061700965,nan,0.0,0.0
-70.42354332332414,3112861.2,-70.42354332332414,0.0,-70.42354332332414,-185.70050728573912,24,-25.83101728958986,800000,52.918420787861955,24,-25.83101728958986,-185.70050728573912,-70.42354332332414,19.008392,-27792.338,0.2,-12.260524,10,10,52.918420787861955,nan,0.0,0.2
767.9815731382148,3370537.2,767.9815731382148,0.0,767.9815731382146,-96.9795086244167,25,8271.033175361596,824000,2501.2293977532713,25,8271.033175361596,-96.9795086244167,767.9815731382146,23.878986,-24263.36,0.0,-12.206724,10,10,2501.2293977532713,nan,0.0,0.0
4793.124241649446,3233719.0,4793.124241649446,0.0,4793.124241649448,-94.37968246205706,26,20818.690182341703,848000,8073.4300343740215,26,20818.690182341703,-94.37968246205706,4793.124241649448,29.498783,-22942.172,0.0,-12.219414,10,10,8073.4300343740215,nan,0.0,0.0
3755.8243190792296,3309888.5,3755.8243190792296,0.0,3755.82431907923,-82.17401341869044,27,9879.924912391918,872000,4130.084194565449,27,9879.924912391918,-82.17401341869044,3755.82431907923,32.268612,-21624.361,0.0,-12.391547,10,10,4130.084194565449,nan,0.0,0.0
4919.367421030779,3676582.5,4919.367421030779,0.0,4919.367421030779,-15.067855099570169,28,19452.721188131953,896000,7271.242332089004,28,19452.721188131953,-15.067855099570169,4919.367421030779,41.774986,-22014.283,0.1,-12.0711,10,10,7271.242332089004,nan,0.0,0.1
682.2116181106519,3762695.8,682.2116181106519,0.0,682.2116181106518,-32.99133495499513,29,6048.491714975948,920000,1799.7386714105673,29,6048.491714975948,-32.99133495499513,682.2116181106518,59.716,-21754.951,0.0,-11.556548,10,10,1799.7386714105673,nan,0.0,0.0
5890.2667187386005,4626889.5,5890.2667187386005,0.0,5890.2667187386,-50.81886568369472,30,26868.721778334493,944000,8924.099713222164,30,26868.721778334493,-50.81886568369472,5890.2667187386,94.439606,-24498.963,0.0,-11.973725,10,10,8924.099713222164,nan,0.0,0.0
18687.566043354625,6047361.0,18687.566043354625,0.0,18687.566043354618,-86.7081668471745,31,145513.64739893438,968000,42555.51889667573,31,145513.64739893438,-86.7081668471745,18687.566043354618,54.7174,-28421.455,0.2,-12.581862,10,10,42555.51889667573,nan,0.0,0.2
584.9817240109813,7348501.0,584.9817240109813,0.0,584.9817240109812,-128.54821341010137,32,1824.4616123416517,992000,770.083969782666,32,1824.4616123416517,-128.54821341010137,584.9817240109812,54.01471,-31832.104,0.0,-13.713058,10,10,770.083969782666,nan,0.0,0.0
5821.842342015051,8331662.5,5821.842342015051,0.0,5821.842342015051,-72.14354017637307,33,31107.66482055636,1016000,9584.55231691363,33,31107.66482055636,-72.14354017637307,5821.842342015051,52.282303,-33834.69,0.0,-14.471609,10,10,9584.55231691363,nan,0.0,0.0
2022.8110813953595,9239755.0,2022.8110813953595,0.0,2022.8110813953608,-111.83547000429242,34,20640.1861222915,1040000,6205.957557833357,34,20640.1861222915,-111.83547000429242,2022.8110813953608,55.72293,-33995.168,0.2,-14.082312,10,10,6205.957557833357,nan,0.0,0.2
13224.6648534029,9285052.0,13224.6648534029,0.0,13224.664853402894,-194.01009447650074,35,122043.7076369233,1064000,36415.037603758334,35,122043.7076369233,-194.01009447650074,13224.664853402894,106.416695,-31609.436,0.1,-12.512981,10,10,36415.037603758334,nan,0.0,0.1
-68.25119396146059,11155141.0,-68.25119396146059,0.0,-68.2511939614606,-118.85106222938349,36,-15.334899829907709,1088000,32.95757689805691,36,-15.334899829907709,-118.85106222938349,-68.2511939614606,53.35521,-35689.8,0.5,-12.516376,10,10,32.95757689805691,nan,0.0,0.5
11218.009822821694,17023634.0,11218.009822821694,0.0,11218.0098228217,-211.30829593790125,37,81499.25191694297,1112000,24213.80901816771,37,81499.25191694297,-211.30829593790125,11218.0098228217,39.099556,-44307.805,0.1,-12.579582,10,10,24213.80901816771,nan,0.0,0.1
33735.9526951687,25267646.0,33735.9526951687,0.0,33735.95269516871,-243.74749125302813,38,226787.47899204015,1136000,65842.17823703252,38,226787.47899204015,-243.74749125302813,33735.95269516871,55.31106,-58253.844,0.3,-13.083023,10,10,65842.17823703252,nan,0.0,0.3
8020.82541469949,32983040.0,8020.82541469949,0.0,8020.82541469949,-130.44439720057778,39,58827.76808622729,1160000,17645.287578809937,39,58827.76808622729,-130.44439720057778,8020.82541469949,81.220985,-68365.44,0.3,-13.387167,10,10,17645.287578809937,nan,0.0,0.3
-39.27186910857766,31734378.0,-39.27186910857766,0.0,-39.27186910857766,-74.36825328074434,40,-5.107077768532315,1184000,22.25037228400663,40,-5.107077768532315,-74.36825328074434,-39.27186910857766,172.6868,-66570.234,0.2,-13.486012,10,10,22.25037228400663,nan,0.0,0.2
2402.482031654733,32245420.0,2402.482031654733,0.0,2402.482031654733,-74.35376377441055,41,12841.440097604684,1208000,4172.588514991154,41,12841.440097604684,-74.35376377441055,2402.482031654733,95.20831,-68837.3,0.2,-12.787325,10,10,4172.588514991154,nan,0.0,0.2
49842.35158216565,33803172.0,49842.35158216565,0.0,49842.35158216565,-287.763266942701,42,311932.29433008056,1232000,96643.44297422741,42,311932.29433008056,-287.763266942701,49842.35158216565,83.446625,-74675.16,0.6,-12.982549,10,10,96643.44297422741,nan,0.0,0.6
22340.590342040916,37895412.0,22340.590342040916,0.0,22340.59034204092,-114.89691847547492,43,115179.18476319742,1256000,44791.27964942686,43,115179.18476319742,-114.89691847547492,22340.59034204092,66.17419,-80167.39,0.2,-12.949748,10,10,44791.27964942686,nan,0.0,0.2
26743.861513711803,41755068.0,26743.861513711803,0.0,26743.861513711803,-117.01920325661611,44,135221.33689782838,1280000,47540.064781976616,44,135221.33689782838,-117.01920325661611,26743.861513711803,94.03048,-81858.59,0.4,-13.07634,10,10,47540.064781976616,nan,0.0,0.4
21503.239702263472,46879580.0,21503.239702263472,0.0,21503.239702263458,-34.02713000280715,45,191256.77111487612,1304000,56934.452633856905,45,191256.77111487612,-34.02713000280715,21503.239702263458,52.26006,-96307.664,0.6,-13.547177,10,10,56934.452633856905,nan,0.0,0.6
287.28327396591203,58070090.0,287.28327396591203,0.0,287.2832739659117,-119.91776028928174,46,2161.028461705625,1328000,723.9761997134061,46,2161.028461705625,-119.91776028928174,287.2832739659117,35.570923,-100269.28,0.2,-13.932572,10,10,723.9761997134061,nan,0.0,0.2
14894.07032545216,41348920.0,14894.07032545216,0.0,14894.070325452154,-76.41152024951909,47,94418.6113892983,1352000,27849.23384321407,47,94418.6113892983,-76.41152024951909,14894.070325452154,39.683773,-88930.16,0.2,-12.789129,10,10,27849.23384321407,nan,0.0,0.2
5700.986973541896,40724156.0,5700.986973541896,0.0,5700.986973541896,-126.86469269582383,48,21674.076255248685,1376000,7681.43531464623,48,21674.076255248685,-126.86469269582383,5700.986973541896,31.827785,-87731.375,0.2,-12.470737,10,10,7681.43531464623,nan,0.0,0.2
-42.90446385317624,39256840.0,-42.90446385317624,0.0,-42.90446385317623,-84.27638524132443,49,-20.776786242661142,1400000,17.59341151793787,49,-20.776786242661142,-84.27638524132443,-42.90446385317623,52.785942,-79228.96,0.0,-12.410255,10,10,17.59341151793787,nan,0.0,0.0
6502.412632530077,43038090.0,6502.412632530077,0.0,6502.412632530073,-96.62396887528205,50,53666.55979288582,1424000,16102.971798146817,50,53666.55979288582,-96.62396887528205,6502.412632530073,126.28447,-77319.39,0.1,-12.9857025,10,10,16102.971798146817,nan,0.0,0.1
9330.595975713759,43495544.0,9330.595975713759,0.0,9330.595975713757,-109.33951742944866,51,79141.36149273427,1448000,23391.61795633305,51,79141.36149273427,-109.33951742944866,9330.595975713757,123.155045,-78132.53,0.3,-13.58454,10,10,23391.61795633305,nan,0.0,0.3
31874.917629590294,42970760.0,31874.917629590294,0.0,31874.917629590294,-109.60578658603427,52,194289.72640924907,1472000,63209.03384023322,52,194289.72640924907,-109.60578658603427,31874.917629590294,56.626526,-75134.46,0.3,-13.259309,10,10,63209.03384023322,nan,0.0,0.3
26376.17581906198,43105590.0,26376.17581906198,0.0,26376.175819061988,-49.00419820229044,53,258868.23205807118,1496000,77505.06579450461,53,258868.23205807118,-49.00419820229044,26376.175819061988,101.33436,-72217.25,0.4,-12.901355,10,10,77505.06579450461,nan,0.0,0.4
26911.523675763525,51904260.0,26911.523675763525,0.0,26911.523675763514,-119.86770459270953,54,123237.28170375814,1520000,42774.73269581934,54,123237.28170375814,-119.86770459270953,26911.523675763514,52.515743,-78670.96,0.6,-13.527289,10,10,42774.73269581934,nan,0.0,0.6
10724.025997296134,54983868.0,10724.025997296134,0.0,10724.025997296134,-151.23546044160784,55,50011.71811696673,1544000,19755.27789855799,55,50011.71811696673,-151.23546044160784,10724.025997296134,77.53698,-81133.94,0.4,-14.017652,10,10,19755.27789855799,nan,0.0,0.4
36106.03162550945,63783452.0,36106.03162550945,0.0,36106.031625509444,-78.90254914451167,56,173067.99899691722,1568000,64352.024387866404,56,173067.99899691722,-78.90254914451167,36106.031625509444,62.0961,-89678.766,0.6,-14.318683,10,10,64352.024387866404,nan,0.0,0.6
4285.74922921317,69442010.0,4285.74922921317,0.0,4285.749229213173,-169.17189373931797,57,39726.89134549955,1592000,11827.13492200318,57,39726.89134549955,-169.17189373931797,4285.749229213173,106.17703,-89931.54,0.2,-14.550043,10,10,11827.13492200318,nan,0.0,0.2
18492.491038159333,73386740.0,18492.491038159333,0.0,18492.491038159336,-168.90335931487616,58,121209.25895567016,1616000,37979.84736452429,58,121209.25895567016,-168.90335931487616,18492.491038159336,129.84674,-92701.34,0.3,-14.317758,10,10,37979.84736452429,nan,0.0,0.3
44311.37655551069,90191940.0,44311.37655551069,0.0,44311.37655551068,-67.99239799283285,59,160572.5442937084,1640000,57810.19003353864,59,160572.5442937084,-67.99239799283285,44311.37655551068,1456.7662,-100294.49,0.6,-14.8615,10,10,57810.19003353864,nan,0.0,0.6
-89.84787326190745,326381730.0,-89.84787326190745,0.0,-89.8478732619075,-95.30141879250772,60,-82.45308944894322,1664000,3.6350210778738083,60,-82.45308944894322,-95.30141879250772,-89.8478732619075,13016.64,688274.8,0.0,-33.245007,10,10,3.6350210778738083,nan,0.0,0.0
-28.95464747897531,509208420.0,-28.95464747897531,0.0,-28.9546474789753,-33.761734970737095,61,-24.75959320274071,1688000,3.3589432862586004,61,-24.75959320274071,-33.761734970737095,-28.9546474789753,5129.8564,458947.38,0.0,-34.31775,10,10,3.3589432862586004,nan,0.0,0.0
-42.26721485031086,17909596.0,-42.26721485031086,0.0,-42.26721485031086,-54.587520862791024,62,-23.205345529409435,1712000,10.807908571953481,62,-23.205345529409435,-54.587520862791024,-42.26721485031086,3127.4783,337726.66,0.0,-12.853708,10,10,10.807908571953481,nan,0.0,0.0
-32.7583687368548,13186386.0,-32.7583687368548,0.0,-32.758368736854806,-43.08152519943168,63,-18.463748288268338,1736000,8.335068675548895,63,-18.463748288268338,-43.08152519943168,-32.758368736854806,687.4212,107577.13,0.0,-8.748705,10,10,8.335068675548895,nan,0.0,0.0
2434.618912217353,28666918.0,2434.618912217353,0.0,2434.618912217352,-85.26887643552189,64,14992.041585501334,1760000,4400.255691034145,64,14992.041585501334,-85.26887643552189,2434.618912217352,184.88828,-6216.9043,0.1,-12.023482,10,10,4400.255691034145,nan,0.0,0.1
71892.48201990633,41264064.0,71892.48201990633,0.0,71892.48201990633,457.3441710073197,65,219989.14814952365,1784000,66199.75639274076,65,219989.14814952365,457.3441710073197,71892.48201990633,187.25552,-21131.027,0.2,-12.955091,10,10,66199.75639274076,nan,0.0,0.2
37181.56619880502,56543550.0,37181.56619880502,0.0,37181.56619880502,-29.324831961742568,66,122399.5359185311,1808000,49756.30080825148,66,122399.5359185311,-29.324831961742568,37181.56619880502,23.649687,-34614.047,0.4,-13.71906,10,10,49756.30080825148,nan,0.0,0.4
33472.7447366719,71372590.0,33472.7447366719,0.0,33472.74473667191,-108.73723667581748,67,143184.4346626744,1832000,45446.04471323676,67,143184.4346626744,-108.73723667581748,33472.74473667191,43.056023,-47260.246,0.3,-14.518469,10,10,45446.04471323676,nan,0.0,0.3
88952.23958072788,71961670.0,88952.23958072788,0.0,88952.2395807279,-21.308796429598825,68,233893.5240146414,1856000,88334.17040146854,68,233893.5240146414,-21.308796429598825,88952.2395807279,69.80269,-50090.4,0.5,-13.776222,10,10,88334.17040146854,nan,0.0,0.5
48845.44992248381,82371120.0,48845.44992248381,0.0,48845.44992248381,-67.55932437374678,69,159344.9503791859,1880000,57783.30765982845,69,159344.9503791859,-67.55932437374678,48845.44992248381,37.814705,-56154.8,0.5,-13.915766,10,10,57783.30765982845,nan,0.0,0.5
62121.43192194565,91713010.0,62121.43192194565,0.0,62121.43192194567,-102.32588223515287,70,257908.32682861626,1904000,99074.08574297851,70,257908.32682861626,-102.32588223515287,62121.43192194567,23.085417,-61605.594,0.3,-13.999466,10,10,99074.08574297851,nan,0.0,0.3
50897.04065977202,102242776.0,50897.04065977202,0.0,50897.04065977202,-95.0935483590623,71,175665.46651344546,1928000,65069.38201295208,71,175665.46651344546,-95.0935483590623,50897.04065977202,34.842484,-64812.945,0.4,-14.963994,10,10,65069.38201295208,nan,0.0,0.4
10394.399277344073,114892650.0,10394.399277344073,0.0,10394.399277344066,-108.20978572061159,72,47049.90811634732,1952000,16984.03201477112,72,47049.90811634732,-108.20978572061159,10394.399277344066,54.594013,-68790.06,0.1,-15.743776,10,10,16984.03201477112,nan,0.0,0.1
6667.802381906297,118796616.0,6667.802381906297,0.0,6667.8023819063,-93.13829063651878,73,59461.380932123866,1976000,17711.255530517938,73,59461.380932123866,-93.13829063651878,6667.8023819063,34.44007,-77748.516,0.2,-16.661245,10,10,17711.255530517938,nan,0.0,0.2
40385.95657746229,142706050.0,40385.95657746229,0.0,40385.95657746229,-86.79512148590482,74,147780.12625769072,2000000,53497.59330932565,74,147780.12625769072,-86.79512148590482,40385.95657746229,125.954094,-86712.89,0.4,-16.798466,10,10,53497.59330932565,nan,0.0,0.4
1192.3975192096445,126357140.0,1192.3975192096445,0.0,1192.3975192096452,-93.76006597998261,75,12253.00916486936,2024000,3687.0174667680167,75,12253.00916486936,-93.76006597998261,1192.3975192096452,148.76294,-55568.273,0.1,-15.296322,10,10,3687.0174667680167,nan,0.0,0.1
651.4512094783154,67762540000.0,651.4512094783154,0.0,651.4512094783156,-116.28771499066434,76,5837.330460141817,2048000,1787.872806655917,76,5837.330460141817,-116.28771499066434,651.4512094783156,5474.863,32069.14,0.0,-23.309175,10,10,1787.872806655917,nan,0.0,0.0
3655.6772199553648,662617800.0,3655.6772199553648,0.0,3655.677219955368,-104.88625569101752,77,37303.25437094534,2072000,11215.88025012184,77,37303.25437094534,-104.88625569101752,3655.677219955368,54206.88,1793284.6,0.1,-30.722305,10,10,11215.88025012184,nan,0.0,0.1
-94.3859996694047,26979160.0,-94.3859996694047,0.0,-94.38599966940481,-98.6546741057045,78,-88.36406043558044,2096000,3.4368884124945844,78,-88.36406043558044,-98.6546741057045,-94.38599966940481,4819.244,175197.55,0.0,-15.462613,10,10,3.4368884124945844,nan,0.0,0.0
-127.31876484945292,18785845000.0,-127.31876484945292,0.0,-127.31876484945292,-131.99706757869242,79,-121.92550437747252,2120000,2.660123605539172,79,-121.92550437747252,-131.99706757869242,-127.31876484945292,158076.58,1262888.2,0.0,-35.28292,10,10,2.660123605539172,nan,0.0,0.0
-126.70910799771336,163119820.0,-126.70910799771336,0.0,-126.70910799771339,-133.8597379763178,80,-122.24945360570396,2144000,4.155544714473793,80,-122.24945360570396,-133.8597379763178,-126.70910799771339,185167.72,979063.25,0.0,-37.58621,10,10,4.155544714473793,nan,0.0,0.0
-115.33109410584647,18733484000.0,-115.33109410584647,0.0,-115.3310941058464,-120.12475549165907,81,-108.27307771821359,2168000,4.23187005357773,81,-108.27307771821359,-120.12475549165907,-115.3310941058464,183193.22,2005502.1,0.0,-37.583675,10,10,4.23187005357773,nan,0.0,0.0
-114.69755839962313,2302531800.0,-114.69755839962313,0.0,-114.6975583996232,-121.82004244778032,82,-107.52452108470608,2192000,4.362510010714432,82,-107.52452108470608,-121.82004244778032,-114.6975583996232,416900.22,11158620.0,0.0,-37.584038,10,10,4.362510010714432,nan,0.0,0.0
-89.29036791196128,15190565000.0,-89.29036791196128,0.0,-89.2903679119613,-95.6592608857889,83,-81.23145471218008,2216000,4.785658090852907,83,-81.23145471218008,-95.6592608857889,-89.2903679119613,278382.47,7013586.5,0.0,-37.57686,10,10,4.785658090852907,nan,0.0,0.0
-88.91501991866673,142083180000.0,-88.91501991866673,0.0,-88.91501991866676,-96.49879639060427,84,-79.3741172931611,2240000,4.947052180723618,84,-79.3741172931611,-96.49879639060427,-88.91501991866676,1419649.0,16773315.0,0.0,-37.559795,10,10,4.947052180723618,nan,0.0,0.0
-102.8900057954855,831834200.0,-102.8900057954855,0.0,-102.8900057954855,-126.12947502938495,85,-85.76874837067952,2264000,16.706060651038634,85,-85.76874837067952,-126.12947502938495,-102.8900057954855,316738.9,3947349.2,0.0,-37.25844,10,10,16.706060651038634,nan,0.0,0.0
-67.33570902296199,94000056.0,-67.33570902296199,0.0,-67.33570902296199,-96.22650620343784,86,-46.738807814732205,2288000,14.307727483185973,86,-46.738807814732205,-96.22650620343784,-67.33570902296199,137114.16,641712.25,0.0,-36.781414,10,10,14.307727483185973,nan,0.0,0.0
-98.75492199776147,719821060.0,-98.75492199776147,0.0,-98.75492199776156,-104.9278584391695,87,-93.10608961125682,2312000,4.12029469773224,87,-93.10608961125682,-104.9278584391695,-98.75492199776156,183300.27,2751850.5,0.0,-37.32378,10,10,4.12029469773224,nan,0.0,0.0
-92.10353587261024,81565470.0,-92.10353587261024,0.0,-92.10353587261034,-103.88976812000641,88,-77.73920994014941,2336000,6.476107817967475,88,-77.73920994014941,-103.88976812000641,-92.10353587261034,72474.67,1142108.6,0.0,-37.223,10,10,6.476107817967475,nan,0.0,0.0
-96.56190122135374,153953730.0,-96.56190122135374,0.0,-96.56190122135368,-105.18707361447333,89,-90.91243057306318,2360000,4.759885314239537,89,-90.91243057306318,-105.18707361447333,-96.56190122135368,28190.393,736428.8,0.0,-37.33889,10,10,4.759885314239537,nan,0.0,0.0
-63.744395766424475,30937378.0,-63.744395766424475,0.0,-63.74439576642449,-86.93146982784032,90,-40.771463476222806,2384000,16.39830169289204,90,-40.771463476222806,-86.93146982784032,-63.74439576642449,7917.723,353625.9,0.0,-37.018524,10,10,16.39830169289204,nan,0.0,0.0
-27.820948925143217,573126700.0,-27.820948925143217,0.0,-27.820948925143192,-59.71639573968082,91,121.14512989876584,2408000,50.0509767932388,91,121.14512989876584,-59.71639573968082,-27.820948925143192,58133.207,313237.28,0.0,-36.58197,10,10,50.0509767932388,nan,0.0,0.0
-43.922339265645306,28332626.0,-43.922339265645306,0.0,-43.922339265645306,-58.3083581306568,92,-25.98862843883699,2432000,9.466364057292632,92,-25.98862843883699,-58.3083581306568,-43.922339265645306,42453.43,202942.52,0.0,-35.991486,10,10,9.466364057292632,nan,0.0,0.0
-45.09804399012741,15864834.0,-45.09804399012741,0.0,-45.09804399012741,-48.72382838570765,93,-41.36281030857507,2456000,2.433605574725083,93,-41.36281030857507,-48.72382838570765,-45.09804399012741,15452.622,155632.84,0.0,-35.9343,10,10,2.433605574725083,nan,0.0,0.0
-90.13708566720791,25416836.0,-90.13708566720791,0.0,-90.13708566720788,-107.50180997952123,94,-65.02579071345896,2480000,11.398363337680443,94,-65.02579071345896,-107.50180997952123,-90.13708566720788,5711.858,104061.1,0.0,-36.23352,10,10,11.398363337680443,nan,0.0,0.0
