Average/AverageDiscountedReturn,GaussianMLPPolicy/Entropy,Average/TerminationRate,Average/NumEpisodes,sweep-v1/SuccessRate,MetaTest/sweep-v1/MaxReturn,Average/MaxReturn,Average/MinReturn,TotalEnvSteps,Average/Iteration,sweep-v1/MaxReturn,GaussianMLPPolicy/LossAfter,MetaTest/sweep-v1/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/MaxReturn,MetaTest/sweep-v1/MinReturn,sweep-v1/NumEpisodes,sweep-v1/MinReturn,GaussianMLPPolicy/LossBefore,sweep-v1/Iteration,sweep-v1/AverageDiscountedReturn,MetaTest/sweep-v1/NumEpisodes,MetaTest/Average/TerminationRate,Iteration,sweep-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/sweep-v1/AverageDiscountedReturn,sweep-v1/StdReturn,GaussianMLPPolicy/dLoss,MetaTest/Average/Iteration,Average/AverageReturn,GaussianMLPPolicy/KLBefore,MetaTest/sweep-v1/SuccessRate,MetaTest/Average/StdReturn,MetaTest/Average/NumEpisodes,Average/StdReturn,MetaTest/Average/AverageReturn,GaussianMLPPolicy/KLAfter,Average/SuccessRate,sweep-v1/AverageReturn,MetaTest/sweep-v1/AverageReturn,MetaTest/sweep-v1/Iteration,MetaTest/sweep-v1/StdReturn
629.4311204098676,5.523658752441406,0.0,200,0.0,65.56400991350516,26735.63014584094,-20.550976644615947,880000,10,26735.63014584094,-1.921617513289675e-05,0.0,0.0,65.56400991350516,65.56400991350516,65.56400991350516,200,-20.550976644615947,-1.837964737205766e-05,10,629.4311204098676,1,0.0,10,0.0,65.5640099135052,65.5640099135052,4108.828518471337,8.365277608390898e-07,10,2285.3300267324817,0.0,0.0,0.0,1,4108.828518471337,65.56400991350516,0.0005735595477744937,0.0,2285.3300267324817,65.56400991350516,10,0.0
919.9620926187143,5.527153491973877,0.0,200,0.0,20407.388600579434,24183.586020200124,-19.43890252063519,960000,11,24183.586020200124,3.3540200092829764e-06,0.0,0.0,20407.388600579434,20407.388600579434,20407.388600579434,200,-19.43890252063519,3.6654266750701936e-06,11,919.9620926187143,1,0.0,11,0.0,20407.38860057944,20407.38860057944,5003.5456283441,3.114066657872172e-07,11,3294.6150313961452,0.0,0.0,0.0,1,5003.5456283441,20407.388600579434,0.0002177478454541415,0.0,3294.6150313961452,20407.388600579434,11,0.0
854.6956319460113,5.526860237121582,0.0,200,0.01,-22.212446820211174,35790.61582265977,-19.18048967835928,1040000,12,35790.61582265977,-2.965952035083319e-06,0.0,0.0,-22.212446820211174,-22.212446820211174,-22.212446820211174,200,-19.18048967835928,-2.171901769543183e-06,12,854.6956319460113,1,0.0,12,0.0,-22.212446820211145,-22.212446820211145,4971.263260215374,7.94050265540136e-07,12,2975.1447349503187,0.0,0.0,0.0,1,4971.263260215374,-22.212446820211174,0.0006160251796245575,0.01,2975.1447349503187,-22.212446820211174,12,0.0
1044.8746592811542,5.5288214683532715,0.0,200,0.005,-14.405034347674551,30838.387108016817,-20.3879017578464,1120000,13,30838.387108016817,2.0064180716872215e-06,0.0,0.0,-14.405034347674551,-14.405034347674551,-14.405034347674551,200,-20.3879017578464,2.040274694081745e-06,13,1044.8746592811542,1,0.0,13,0.0,-14.405034347674555,-14.405034347674555,5100.393976651503,3.3856622394523583e-08,13,3651.1842602169454,0.0,0.0,0.0,1,5100.393976651503,-14.405034347674551,2.3914539269753732e-05,0.005,3651.1842602169454,-14.405034347674551,13,0.0
1101.3563764593255,5.534222602844238,0.0,200,0.02,17435.58744222053,35832.36699863283,-19.896563236530035,1200000,14,35832.36699863283,4.706625077233184e-06,0.0,0.0,17435.58744222053,17435.58744222053,17435.58744222053,200,-19.896563236530035,4.756542693939991e-06,14,1101.3563764593255,1,0.0,14,0.0,17435.587442220494,17435.587442220494,6050.688695901082,4.9917616706807166e-08,14,3944.8018129186094,0.0,0.0,0.0,1,6050.688695901082,17435.58744222053,3.5366614611120895e-05,0.02,3944.8018129186094,17435.58744222053,14,0.0
1082.294686851303,5.5347065925598145,0.0,200,0.015,12158.75857100051,30531.42451487305,-18.916151368620067,1280000,15,30531.42451487305,4.0806534684634244e-07,0.0,0.0,12158.75857100051,12158.75857100051,12158.75857100051,200,-18.916151368620067,4.887396016783896e-07,15,1082.294686851303,1,0.0,15,0.0,12158.75857100051,12158.75857100051,6245.581257782025,8.067425483204715e-08,15,4068.82340518839,0.0,0.0,0.0,1,6245.581257782025,12158.75857100051,5.723773574572988e-05,0.015,4068.82340518839,12158.75857100051,15,0.0
946.9196304423685,5.530778884887695,0.0,200,0.01,23100.47492879759,32846.17968825524,-18.759861593159783,1360000,16,32846.17968825524,-3.4878162296081427e-06,0.0,0.0,23100.47492879759,23100.47492879759,23100.47492879759,200,-18.759861593159783,-3.394340410523e-06,16,946.9196304423685,1,0.0,16,0.0,23100.47492879761,23100.47492879761,5522.229101779097,9.347581908514258e-08,16,3532.982598961655,0.0,0.0,0.0,1,5522.229101779097,23100.47492879759,6.556024891324341e-05,0.01,3532.982598961655,23100.47492879759,16,0.0
1052.0071196039696,5.541330814361572,0.0,200,0.01,571.1340141900611,34863.155151775914,-20.562192611456563,1440000,17,34863.155151775914,7.5114198807568755e-06,0.0,0.0,571.1340141900611,571.1340141900611,571.1340141900611,200,-20.562192611456563,7.60658713261364e-06,17,1052.0071196039696,1,0.0,17,0.0,571.1340141900606,571.1340141900606,6031.968136729965,9.516725185676478e-08,17,3864.182560696998,0.0,0.0,0.0,1,6031.968136729965,571.1340141900611,6.765268335584551e-05,0.01,3864.182560696998,571.1340141900611,17,0.0
914.1214936421197,5.543478965759277,0.0,200,0.005,226.199934996111,20665.05555337881,-21.61715734620309,1520000,18,20665.05555337881,1.9286794668005314e-06,0.0,0.0,226.199934996111,226.199934996111,226.199934996111,200,-21.61715734620309,2.0672355276474264e-06,18,914.1214936421197,1,0.0,18,0.0,226.19993499611098,226.19993499611098,4394.831379545315,1.3855606084689498e-07,18,3138.047968226106,0.0,0.0,0.0,1,4394.831379545315,226.199934996111,9.74237555055879e-05,0.005,3138.047968226106,226.199934996111,18,0.0
1235.8656530160974,5.540384769439697,0.0,200,0.025,1102.4547436788855,28647.545540122504,-21.2832964293311,1600000,19,28647.545540122504,-3.198930471626227e-06,0.0,0.0,1102.4547436788855,1102.4547436788855,1102.4547436788855,200,-21.2832964293311,-3.151941655232804e-06,19,1235.8656530160974,1,0.0,19,0.0,1102.4547436788857,1102.4547436788857,6109.286329977443,4.6988816393422894e-08,19,4610.4006365743835,0.0,0.0,0.0,1,6109.286329977443,1102.4547436788855,3.3118918508989736e-05,0.025,4610.4006365743835,1102.4547436788855,19,0.0
1364.855498731601,5.539731025695801,0.0,200,0.01,12924.427048165084,33309.82223135429,-17.977287065948612,1680000,20,33309.82223135429,-6.77364255352586e-07,0.0,0.0,12924.427048165084,12924.427048165084,12924.427048165084,200,-17.977287065948612,-6.452306706705713e-07,20,1364.855498731601,1,0.0,20,0.0,12924.427048165087,12924.427048165087,6997.475293382144,3.213358468201477e-08,20,4986.575482336993,0.0,0.0,0.0,1,6997.475293382144,12924.427048165084,2.265138209622819e-05,0.01,4986.575482336993,12924.427048165084,20,0.0
1213.7267164784073,5.5479631423950195,0.0,200,0.015,123.12336448396785,31157.417970200728,-22.72765585113876,1760000,21,31157.417970200728,-1.0999306141457055e-06,0.0,0.0,123.12336448396785,123.12336448396785,123.12336448396785,200,-22.72765585113876,7.781514796079136e-06,21,1213.7267164784073,1,0.0,21,0.0,123.12336448396779,123.12336448396779,6337.175121399734,8.881445410224842e-06,21,4350.466798578938,0.0,0.0,0.0,1,6337.175121399734,123.12336448396785,0.004703558515757322,0.015,4350.466798578938,123.12336448396785,21,0.0
1489.738917091926,5.546302795410156,0.0,200,0.025,346.49553592496864,40593.81261862295,-17.59915646288171,1840000,22,40593.81261862295,-1.6454547449029633e-06,0.0,0.0,346.49553592496864,346.49553592496864,346.49553592496864,200,-17.59915646288171,-1.6030992355808849e-06,22,1489.738917091926,1,0.0,22,0.0,346.4955359249688,346.4955359249688,7728.320030027563,4.235550932207843e-08,22,5402.388921565805,0.0,0.0,0.0,1,7728.320030027563,346.49553592496864,3.0020997655810788e-05,0.025,5402.388921565805,346.49553592496864,22,0.0
1410.0275376037366,5.548411846160889,0.0,200,0.015,22828.454443921553,36523.813933947116,-19.032621390601687,1920000,23,36523.813933947116,3.0507346764352405e-06,0.0,0.0,22828.454443921553,22828.454443921553,22828.454443921553,200,-19.032621390601687,3.1036711334309075e-06,23,1410.0275376037366,1,0.0,23,0.0,22828.45444392155,22828.45444392155,7089.596471503937,5.293645699566696e-08,23,5162.222262368508,0.0,0.0,0.0,1,7089.596471503937,22828.454443921553,3.740546526387334e-05,0.015,5162.222262368508,22828.454443921553,23,0.0
1410.1808999078673,5.536322593688965,0.0,200,0.015,2599.1762939040873,26516.675793067923,-17.647340237498998,2000000,24,26516.675793067923,-7.160012955864659e-06,0.0,0.0,2599.1762939040873,2599.1762939040873,2599.1762939040873,200,-17.647340237498998,-7.079016995703569e-06,24,1410.1808999078673,1,0.0,24,0.0,2599.176293904088,2599.176293904088,6703.778641719585,8.09959601610899e-08,24,5065.241512755993,0.0,0.0,0.0,1,6703.778641719585,2599.1762939040873,5.7157671108143404e-05,0.015,5065.241512755993,2599.1762939040873,24,0.0
1400.5428429938374,5.541990280151367,0.0,200,0.02,15374.183298661139,32161.635879692716,-18.27534753229583,2080000,25,32161.635879692716,6.018098247295711e-06,0.0,0.0,15374.183298661139,15374.183298661139,15374.183298661139,200,-18.27534753229583,6.103885425545741e-06,25,1400.5428429938374,1,0.0,25,0.0,15374.183298661133,15374.183298661133,7281.053026794026,8.578717825002968e-08,25,5204.0039821390665,0.0,0.0,0.0,1,7281.053026794026,15374.183298661139,6.026383925927803e-05,0.02,5204.0039821390665,15374.183298661139,25,0.0
1461.1060175752407,5.550812244415283,0.0,200,0.025,17322.335694060705,32360.037592579134,-18.861662039463774,2160000,26,32360.037592579134,7.380959232250461e-06,0.0,0.0,17322.335694060705,17322.335694060705,17322.335694060705,200,-18.861662039463774,7.449355962307891e-06,26,1461.1060175752407,1,0.0,26,0.0,17322.33569406068,17322.33569406068,7729.021194719158,6.839673005742952e-08,26,5133.830586790189,0.0,0.0,0.0,1,7729.021194719158,17322.335694060705,4.813761916011572e-05,0.025,5133.830586790189,17322.335694060705,26,0.0
1454.1456612685477,5.55218505859375,0.0,200,0.03,2592.6325203463284,32892.83400268767,-17.155486280409804,2240000,27,32892.83400268767,7.306581437660498e-07,0.0,0.0,2592.6325203463284,2592.6325203463284,2592.6325203463284,200,-17.155486280409804,1.1176620091646328e-06,27,1454.1456612685477,1,0.0,27,0.0,2592.632520346329,2592.632520346329,7599.426991209586,3.87003865398583e-07,27,5245.637930489924,0.0,0.0,0.0,1,7599.426991209586,2592.6325203463284,0.0002695744624361396,0.03,5245.637930489924,2592.6325203463284,27,0.0
1312.6302319738775,5.548672676086426,0.0,200,0.015,4272.799547460291,28109.09505245291,-16.76003723698863,2320000,28,28109.09505245291,-3.574226411728887e-06,0.0,0.0,4272.799547460291,4272.799547460291,4272.799547460291,200,-16.76003723698863,-3.513785486575216e-06,28,1312.6302319738775,1,0.0,28,0.0,4272.799547460293,4272.799547460293,7246.063787053084,6.044092515367083e-08,28,4625.597052869157,0.0,0.0,0.0,1,7246.063787053084,4272.799547460291,4.2427149310242385e-05,0.015,4625.597052869157,4272.799547460291,28,0.0
1731.0193992349875,5.552887439727783,0.0,200,0.055,4189.151408124725,28620.39885334595,-18.113749088095304,2400000,29,28620.39885334595,3.934820142603712e-06,0.0,0.0,4189.151408124725,4189.151408124725,4189.151408124725,200,-18.113749088095304,3.9608576116734184e-06,29,1731.0193992349875,1,0.0,29,0.0,4189.151408124721,4189.151408124721,7480.773189868776,2.6037469069706276e-08,29,6098.7103067206335,0.0,0.0,0.0,1,7480.773189868776,4189.151408124725,1.8351332983002067e-05,0.055,6098.7103067206335,4189.151408124725,29,0.0
1386.0118618403458,5.508574962615967,0.0,200,0.045,186.6154327118961,32270.08697768994,-21.696011044739617,2480000,30,32270.08697768994,-3.957850276492536e-05,0.0,0.0,186.6154327118961,186.6154327118961,186.6154327118961,200,-21.696011044739617,-3.5352517443243414e-05,30,1386.0118618403458,1,0.0,30,0.0,186.61543271189632,186.61543271189632,7300.196956748023,4.2259853216819465e-06,30,4964.60799633144,0.0,0.0,0.0,1,7300.196956748023,186.6154327118961,0.002218655776232481,0.045,4964.60799633144,186.6154327118961,30,0.0
1710.9962047989784,5.5067596435546875,0.0,200,0.04,188.9905796016179,40875.192817104275,-18.46762215102291,2560000,31,40875.192817104275,-2.458354401824181e-06,0.0,0.0,188.9905796016179,188.9905796016179,188.9905796016179,200,-18.46762215102291,-2.4344103621842805e-06,31,1710.9962047989784,1,0.0,31,0.0,188.99057960161795,188.99057960161795,8101.037262434882,2.394403963990044e-08,31,6096.799758709149,0.0,0.0,0.0,1,8101.037262434882,188.9905796016179,1.6874571883818135e-05,0.04,6096.799758709149,188.9905796016179,31,0.0
1863.4641018324164,5.5049214363098145,0.0,200,0.035,16224.685695469709,32944.20696363649,-18.03292670621006,2640000,32,32944.20696363649,-1.6323076579283224e-06,0.0,0.0,16224.685695469709,16224.685695469709,16224.685695469709,200,-18.03292670621006,-1.6077086684163078e-06,32,1863.4641018324164,1,0.0,32,0.0,16224.68569546972,16224.68569546972,8103.134109065418,2.459898951201467e-08,32,6482.1954066828675,0.0,0.0,0.0,1,8103.134109065418,16224.685695469709,1.735100340738427e-05,0.035,6482.1954066828675,16224.685695469709,32,0.0
1436.3270679047782,5.502793312072754,0.0,200,0.02,1433.1514293138491,33358.621752866195,-17.854040902771683,2720000,33,33358.621752866195,-2.0133275029365905e-06,0.0,0.0,1433.1514293138491,1433.1514293138491,1433.1514293138491,200,-17.854040902771683,-1.986011056942516e-06,33,1436.3270679047782,1,0.0,33,0.0,1433.1514293138496,1433.1514293138496,7631.890923006105,2.7316445994074456e-08,33,5008.448168782253,0.0,0.0,0.0,1,7631.890923006105,1433.1514293138491,1.9274933947599493e-05,0.02,5008.448168782253,1433.1514293138491,33,0.0
1737.4956459841733,5.49790096282959,0.0,200,0.02,1718.6955276215804,35263.38962764152,-17.091391118881248,2800000,34,35263.38962764152,-4.27489067078568e-06,0.0,0.0,1718.6955276215804,1718.6955276215804,1718.6955276215804,200,-17.091391118881248,-4.250185156706721e-06,34,1737.4956459841733,1,0.0,34,0.0,1718.695527621582,1718.695527621582,8285.537301114295,2.4705514078959823e-08,34,6282.293775757847,0.0,0.0,0.0,1,8285.537301114295,1718.6955276215804,1.738677929097321e-05,0.02,6282.293775757847,1718.6955276215804,34,0.0
1564.0038005751924,5.4912004470825195,0.0,200,0.02,15950.18956253502,40081.60070807548,-16.168750261535077,2880000,35,40081.60070807548,-6.381913408404216e-06,0.0,0.0,15950.18956253502,15950.18956253502,15950.18956253502,200,-16.168750261535077,-6.340902473311871e-06,35,1564.0038005751924,1,0.0,35,0.0,15950.189562535023,15950.189562535023,7767.77826566207,4.101093509234488e-08,35,5393.9105227036025,0.0,0.0,0.0,1,7767.77826566207,15950.18956253502,2.8914568247273564e-05,0.02,5393.9105227036025,15950.18956253502,35,0.0
1904.3475265150541,5.4911932945251465,0.0,200,0.03,23287.36671423639,39923.56794479227,-18.864688470946977,2960000,36,39923.56794479227,-8.610076918103005e-08,0.0,0.0,23287.36671423639,23287.36671423639,23287.36671423639,200,-18.864688470946977,-5.310112172196568e-08,36,1904.3475265150541,1,0.0,36,0.0,23287.366714236363,23287.366714236363,9061.542686673924,3.299964745906436e-08,36,6646.572765499294,0.0,0.0,0.0,1,9061.542686673924,23287.36671423639,2.325181230844464e-05,0.03,6646.572765499294,23287.36671423639,36,0.0
1505.9047406343172,5.4885687828063965,0.0,200,0.035,-10.558351829199033,31593.02905336174,-23.35973124964512,3040000,37,31593.02905336174,-2.634988277350203e-06,0.0,0.0,-10.558351829199033,-10.558351829199033,-10.558351829199033,200,-23.35973124964512,-2.584035428299103e-06,37,1505.9047406343172,1,0.0,37,0.0,-10.558351829199031,-10.558351829199031,7299.452243357967,5.09528490511002e-08,37,5292.525259065281,0.0,0.0,0.0,1,7299.452243357967,-10.558351829199033,3.5741708416026086e-05,0.035,5292.525259065281,-10.558351829199033,37,0.0
1786.9970609779587,5.4931254386901855,0.0,200,0.025,24833.716832683047,39558.197484127035,-18.1816415495794,3120000,38,39558.197484127035,3.446848950261483e-06,0.0,1.0,24833.716832683047,24833.716832683047,24833.716832683047,200,-18.1816415495794,3.833232767647132e-06,38,1786.9970609779587,1,0.0,38,0.0,24833.716832683014,24833.716832683014,8455.72797739696,3.863838173856493e-07,38,6177.555995972161,0.0,1.0,0.0,1,8455.72797739696,24833.716832683047,0.0002682027406990528,0.025,6177.555995972161,24833.716832683047,38,0.0
1672.7782648132634,5.493309497833252,0.0,200,0.025,4294.780912194979,32637.67699288458,-16.75695274009644,3200000,39,32637.67699288458,1.1947388429689454e-06,0.0,0.0,4294.780912194979,4294.780912194979,4294.780912194979,200,-16.75695274009644,1.2087721188436262e-06,39,1672.7782648132634,1,0.0,39,0.0,4294.780912194984,4294.780912194984,8232.722343250107,1.403327587468084e-08,39,6062.478021782695,0.0,0.0,0.0,1,8232.722343250107,4294.780912194979,9.90149965218734e-06,0.025,6062.478021782695,4294.780912194979,39,0.0
1976.0733146559644,5.493274211883545,0.0,200,0.01,334.7481774324222,41487.08365879723,-19.032003444028746,3280000,40,41487.08365879723,-1.0800940941635417e-07,0.0,0.0,334.7481774324222,334.7481774324222,334.7481774324222,200,-19.032003444028746,-4.27614388343045e-08,40,1976.0733146559644,1,0.0,40,0.0,334.74817743242187,334.74817743242187,8984.226461865437,6.524797058204967e-08,40,6970.3333266095615,0.0,0.0,0.0,1,8984.226461865437,334.7481774324222,4.583768895827234e-05,0.01,6970.3333266095615,334.7481774324222,40,0.0
1789.3093161938868,5.479850769042969,0.0,200,0.025,15697.686000110862,36376.46218801031,-19.232088126037695,3360000,41,36376.46218801031,-8.308314136229455e-06,0.0,0.0,15697.686000110862,15697.686000110862,15697.686000110862,200,-19.232088126037695,-8.206890015571844e-06,41,1789.3093161938868,1,0.0,41,0.0,15697.686000110862,15697.686000110862,8960.490193061427,1.0142412065761164e-07,41,6422.577710262912,0.0,0.0,0.0,1,8960.490193061427,15697.686000110862,7.107188139343634e-05,0.025,6422.577710262912,15697.686000110862,41,0.0
1782.137125283935,5.478806018829346,0.0,200,0.025,6922.374283100574,31722.630207667356,-17.176290828615407,3440000,42,31722.630207667356,-1.3106880487612216e-06,0.0,0.0,6922.374283100574,6922.374283100574,6922.374283100574,200,-17.176290828615407,-1.2659113508561859e-06,42,1782.137125283935,1,0.0,42,0.0,6922.374283100572,6922.374283100572,8123.349247574143,4.477669790503569e-08,42,6316.4609672278,0.0,0.0,0.0,1,8123.349247574143,6922.374283100574,3.149044277961366e-05,0.025,6316.4609672278,6922.374283100574,42,0.0
1837.6670207622967,5.4777445793151855,0.0,200,0.025,21141.374719325828,38568.68862421992,-17.808939314960774,3520000,43,38568.68862421992,-1.4781902564209304e-06,0.0,0.0,21141.374719325828,21141.374719325828,21141.374719325828,200,-17.808939314960774,-1.4421372043216252e-06,43,1837.6670207622967,1,0.0,43,0.0,21141.37471932583,21141.37471932583,8349.30146050107,3.6053052099305205e-08,43,6391.264038515565,0.0,0.0,0.0,1,8349.30146050107,21141.374719325828,2.5447905500186607e-05,0.025,6391.264038515565,21141.374719325828,43,0.0
1697.7939552480216,5.467668056488037,0.0,200,0.03,-14.970587701039362,32745.637958793337,-17.311139427589843,3600000,44,32745.637958793337,-9.041330486070365e-06,0.0,0.0,-14.970587701039362,-14.970587701039362,-14.970587701039362,200,-17.311139427589843,-8.946341949922498e-06,44,1697.7939552480216,1,0.0,44,0.0,-14.970587701039355,-14.970587701039355,7610.107689068294,9.49885361478664e-08,44,5969.5445212020495,0.0,0.0,0.0,1,7610.107689068294,-14.970587701039362,6.700239464407787e-05,0.03,5969.5445212020495,-14.970587701039362,44,0.0
1644.609183214181,5.468636512756348,0.0,200,0.025,12374.53358938568,32937.37291146225,-19.83844330249674,3680000,45,32937.37291146225,1.0041700306828716e-06,0.0,0.0,12374.53358938568,12374.53358938568,12374.53358938568,200,-19.83844330249674,1.057513486557582e-06,45,1644.609183214181,1,0.0,45,0.0,12374.533589385679,12374.533589385679,7327.299698417092,5.3343455874710344e-08,45,5673.114088510387,0.0,0.0,0.0,1,7327.299698417092,12374.53358938568,3.758305683732033e-05,0.025,5673.114088510387,12374.53358938568,45,0.0
