MetaTest/door-close-v1/NumTrajs,MetaTrain/Average/QfLoss,MetaTrain/Average/ContrastiveLoss,TotalEnvSteps,MetaTest/Average/SuccessRate,MetaTrain/Average/Alpha,MetaTest/door-close-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/NumTrajs,MetaTest/door-close-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTest/door-close-v1/StdReturn,MetaTest/Average/TerminationRate,MetaTrain/Average/AlphaLoss,MetaTest/Average/AverageDiscountedReturn,MetaTest/door-close-v1/Iteration,MetaTest/door-close-v1/MinReturn,MetaTest/door-close-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/door-close-v1/MaxReturn,MetaTrain/Average/PolicyLoss,MetaTest/Average/StdReturn,MetaTest/door-close-v1/AverageReturn
10,15688.834,87.43584,464000,1.0,nan,-21.431811129815465,10,10,1.0,-57.3287536173535,83.57607321215312,0.0,-4.1926875,-21.431811129815465,10,-57.3287536173535,0.0,228.98219340675053,-21.431811129815454,228.98219340675053,-1659.1525,83.57607321215312,-21.431811129815454
10,49050.137,196.81819,488000,0.3,nan,-58.741357856821516,11,10,0.3,-111.52444734765484,24.390409093002663,0.0,-5.801581,-58.741357856821516,11,-111.52444734765484,0.0,-33.092533465235476,-58.741357856821516,-33.092533465235476,-2444.1208,24.390409093002663,-58.741357856821516
10,47566.64,971.0089,512000,0.6,nan,100.84453709396539,12,10,0.6,-98.59677233024217,503.9758157629723,0.0,-4.375588,100.84453709396539,12,-98.59677233024217,0.0,1611.8949904573653,100.84453709396526,1611.8949904573653,-2082.5984,503.9758157629723,100.84453709396526
10,55193.24,563.77344,536000,0.5,nan,-59.505665538816004,13,10,0.5,-86.04792899507304,20.57608148638386,0.0,-5.378211,-59.505665538816004,13,-86.04792899507304,0.0,-27.100111324514735,-59.50566553881599,-27.100111324514735,-3078.7046,20.57608148638386,-59.50566553881599
10,123607.86,9909.818,560000,0.0,nan,-64.7808994209814,14,10,0.0,-72.69217812556649,7.7700300728081935,0.0,-4.410205,-64.7808994209814,14,-72.69217812556649,0.0,-47.18920288039752,-64.7808994209814,-47.18920288039752,-1960.9805,7.7700300728081935,-64.7808994209814
10,56702.664,1208.4701,584000,0.8,nan,-42.88201393102845,15,10,0.8,-56.44267091027558,11.387541567104881,0.0,-5.5591984,-42.88201393102845,15,-56.44267091027558,0.0,-23.910103512355295,-42.88201393102846,-23.910103512355295,-3530.034,11.387541567104881,-42.88201393102846
10,52723.215,449.23825,608000,0.2,nan,-45.228018599922905,16,10,0.2,-56.712400813575286,8.963673424320875,0.0,-6.3485875,-45.228018599922905,16,-56.712400813575286,0.0,-31.51780201135434,-45.22801859992292,-31.51780201135434,-4237.4575,8.963673424320875,-45.22801859992292
10,62124.184,1040.9084,632000,0.2,nan,-30.40902865577457,17,10,0.2,-145.69339454884258,113.03556511540486,0.0,-6.0119004,-30.40902865577457,17,-145.69339454884258,0.0,293.2026578734438,-30.409028655774517,293.2026578734438,-4128.07,113.03556511540486,-30.409028655774517
10,170979.97,3354.8396,656000,0.1,nan,-97.49478688965245,18,10,0.1,-123.30991574782135,10.935187682548412,0.0,-2.3149745,-97.49478688965245,18,-123.30991574782135,0.0,-85.13580319160242,-97.49478688965243,-85.13580319160242,-681.7805,10.935187682548412,-97.49478688965243
10,63259.055,1748.5913,680000,0.3,nan,-49.20298810365715,19,10,0.3,-75.62020994097594,14.028336681569902,0.0,0.18834716,-49.20298810365715,19,-75.62020994097594,0.0,-26.64985990394875,-49.20298810365718,-26.64985990394875,380.8075,14.028336681569902,-49.20298810365718
10,76136.99,280.99603,704000,0.2,nan,-44.26342682067302,20,10,0.2,-57.158238779867794,8.701092616573836,0.0,-1.8067539,-44.26342682067302,20,-57.158238779867794,0.0,-29.225341395587876,-44.26342682067301,-29.225341395587876,-2099.2732,8.701092616573836,-44.26342682067301
10,425172130.0,1549434.8,728000,0.2,nan,-76.71762502982881,21,10,0.2,-114.49900698996056,14.706357966251128,0.0,1.7391565,-76.71762502982881,21,-114.49900698996056,0.0,-61.94117600852612,-76.71762502982878,-61.94117600852612,27524.443,14.706357966251128,-76.71762502982878
10,34688970.0,165898.44,752000,0.2,nan,-81.14691448762443,22,10,0.2,-122.99100574471228,23.35081902605202,0.0,-5.1884136,-81.14691448762443,22,-122.99100574471228,0.0,-56.07905367779515,-81.14691448762441,-56.07905367779515,31653.18,23.35081902605202,-81.14691448762441
10,292153.2,7821.428,776000,0.1,nan,-56.90480773779238,23,10,0.1,-92.35862224930126,14.834367156984445,0.0,-2.4376886,-56.90480773779238,23,-92.35862224930126,0.0,-39.4685210648654,-56.90480773779238,-39.4685210648654,5449.192,14.834367156984445,-56.90480773779238
10,32393508.0,29114.256,800000,0.2,nan,-52.971593385449424,24,10,0.2,-76.56082491613378,15.669152133435238,0.0,-4.689754,-52.971593385449424,24,-76.56082491613378,0.0,-34.37493842428883,-52.971593385449395,-34.37493842428883,4875.668,15.669152133435238,-52.971593385449395
10,12095084.0,260862.62,824000,0.5,nan,-62.61593586698494,25,10,0.5,-97.90605614581148,25.738154510267076,0.0,-11.964281,-62.61593586698494,25,-97.90605614581148,0.0,-28.721541848172997,-62.615935866984955,-28.721541848172997,78927.93,25.738154510267076,-62.615935866984955
10,93638.69,12513.806,848000,0.0,nan,-81.1280940959267,26,10,0.0,-97.83105595009297,12.22213713964674,0.0,3.046006,-81.1280940959267,26,-97.83105595009297,0.0,-51.500142308350455,-81.1280940959267,-51.500142308350455,12875.97,12.22213713964674,-81.1280940959267
10,70824.48,1850.7557,872000,0.8,nan,-80.38350950762366,27,10,0.8,-105.0546057176443,20.668937513252033,0.0,4.2316346,-80.38350950762366,27,-105.0546057176443,0.0,-47.30440442308813,-80.3835095076237,-47.30440442308813,2759.405,20.668937513252033,-80.3835095076237
10,322266.1,4923.8994,896000,0.0,nan,-73.7236362790716,28,10,0.0,-113.82283276399461,14.55581434648295,0.0,3.336631,-73.7236362790716,28,-113.82283276399461,0.0,-61.13329878023754,-73.72363627907163,-61.13329878023754,5834.9077,14.55581434648295,-73.72363627907163
10,612220.56,49765.504,920000,0.0,nan,-84.76545245481222,29,10,0.0,-92.26139622027054,5.373340697970266,0.0,3.6480033,-84.76545245481222,29,-92.26139622027054,0.0,-76.27936820709822,-84.76545245481222,-76.27936820709822,21680.99,5.373340697970266,-84.76545245481222
10,361129.5,70224.24,944000,0.0,nan,-72.28596777931617,30,10,0.0,-83.0528844457087,7.030409335222853,0.0,4.4421015,-72.28596777931617,30,-83.0528844457087,0.0,-60.99030751072705,-72.28596777931617,-60.99030751072705,22664.213,7.030409335222853,-72.28596777931617
10,62858.26,5654.6553,968000,0.0,nan,-65.59171152496336,31,10,0.0,-78.87577344132768,11.006715412648868,0.0,4.229459,-65.59171152496336,31,-78.87577344132768,0.0,-42.89320681128408,-65.59171152496336,-42.89320681128408,1509.2986,11.006715412648868,-65.59171152496336
10,20390200.0,1008113.1,992000,0.0,nan,-114.56292200443309,32,10,0.0,-123.19412028929173,4.880104350454197,0.0,0.5871094,-114.56292200443309,32,-123.19412028929173,0.0,-109.83630433810845,-114.56292200443309,-109.83630433810845,210107.47,4.880104350454197,-114.56292200443309
10,62675.914,217006.42,1016000,0.0,nan,-108.44377572203226,33,10,0.0,-133.21455255272454,10.969712812926739,0.0,4.7503138,-108.44377572203226,33,-133.21455255272454,0.0,-97.10820652684085,-108.44377572203226,-97.10820652684085,32377.492,10.969712812926739,-108.44377572203226
10,68841.54,3813.6145,1040000,0.0,nan,-89.41725935145016,34,10,0.0,-103.98432775370753,12.48440953298941,0.0,2.240283,-89.41725935145016,34,-103.98432775370753,0.0,-62.1536148520022,-89.41725935145013,-62.1536148520022,1045.5326,12.48440953298941,-89.41725935145013
10,89467.66,728.6637,1064000,0.0,nan,-95.6774314462132,35,10,0.0,-103.09477174201878,3.4638032564735144,0.0,-0.07369228,-95.6774314462132,35,-103.09477174201878,0.0,-92.03595536236503,-95.6774314462132,-92.03595536236503,14.78407,3.4638032564735144,-95.6774314462132
10,3340321.8,467125.06,1088000,0.0,nan,-70.28582923289149,36,10,0.0,-94.71848297554004,14.031211555999237,0.0,0.9665433,-70.28582923289149,36,-94.71848297554004,0.0,-41.64449377984857,-70.28582923289152,-41.64449377984857,21350.303,14.031211555999237,-70.28582923289152
10,58647.03,47270.734,1112000,0.0,nan,-51.64135280746316,37,10,0.0,-64.46682258096257,5.178383796595524,0.0,3.1781173,-51.64135280746316,37,-64.46682258096257,0.0,-46.82475341537023,-51.64135280746316,-46.82475341537023,3495.2266,5.178383796595524,-51.64135280746316
10,88076.96,5516.345,1136000,0.1,nan,-90.62058171969977,38,10,0.1,-148.19399732244003,38.45060509703831,0.0,2.1525471,-90.62058171969977,38,-148.19399732244003,0.0,-49.313308943347366,-90.6205817196997,-49.313308943347366,572.7973,38.45060509703831,-90.6205817196997
10,159481.72,1708.755,1160000,0.2,nan,-63.17582212684297,39,10,0.2,-103.65635972144987,24.64692439335439,0.0,0.2848174,-63.17582212684297,39,-103.65635972144987,0.0,-30.904928710583352,-63.17582212684297,-30.904928710583352,-716.5713,24.64692439335439,-63.17582212684297
10,232100.97,458.71005,1184000,0.0,nan,-48.074704388703935,40,10,0.0,-59.0951454252439,6.277966585599591,0.0,-2.8502276,-48.074704388703935,40,-59.0951454252439,0.0,-36.950196913434496,-48.074704388703935,-36.950196913434496,-2339.162,6.277966585599591,-48.074704388703935
10,246749.8,265.90652,1208000,0.1,nan,-54.512426860800545,41,10,0.1,-70.2696633171051,11.072782289761262,0.0,-4.4924197,-54.512426860800545,41,-70.2696633171051,0.0,-31.44218439583396,-54.51242686080055,-31.44218439583396,-3248.9463,11.072782289761262,-54.51242686080055
10,279263.88,632.0491,1232000,0.0,nan,-49.67075220629606,42,10,0.0,-67.4399247317752,11.36520116619547,0.0,-3.9982848,-49.67075220629606,42,-67.4399247317752,0.0,-35.283231659743976,-49.670752206296065,-35.283231659743976,-2840.3403,11.36520116619547,-49.670752206296065
10,909707300.0,1088087.4,1256000,0.1,nan,-112.73286640658539,43,10,0.1,-164.11084115829507,41.61886359462182,0.0,-5.8133955,-112.73286640658539,43,-164.11084115829507,0.0,-67.11839873639046,-112.73286640658539,-67.11839873639046,28915.1,41.61886359462182,-112.73286640658539
10,6331453.5,819683.56,1280000,0.1,nan,-85.79279839112358,44,10,0.1,-136.47849617538333,25.459034868545654,0.0,0.6864613,-85.79279839112358,44,-136.47849617538333,0.0,-57.389135501729534,-85.7927983911237,-57.389135501729534,60560.71,25.459034868545654,-85.7927983911237
10,87205.12,19053.447,1304000,0.0,nan,-68.11557536238888,45,10,0.0,-95.93633778734275,16.420848496550278,0.0,3.2174087,-68.11557536238888,45,-95.93633778734275,0.0,-39.31165423005655,-68.11557536238887,-39.31165423005655,11079.82,16.420848496550278,-68.11557536238887
10,197354400.0,11277887.0,1328000,0.0,nan,-107.70876865940429,46,10,0.0,-139.38439505766473,32.33302600001495,0.0,2.9332578,-107.70876865940429,46,-139.38439505766473,0.0,-65.50563661439563,-107.70876865940431,-65.50563661439563,14972.784,32.33302600001495,-107.70876865940431
10,48488407000.0,56605296.0,1352000,0.0,nan,-138.4164054624364,47,10,0.0,-147.66899814296258,4.665489976995827,0.0,1.2481433,-138.4164054624364,47,-147.66899814296258,0.0,-132.28288952802336,-138.41640546243636,-132.28288952802336,111618.29,4.665489976995827,-138.41640546243636
10,13479956000.0,128071610.0,1376000,0.1,nan,-78.42881022428026,48,10,0.1,-124.41744806204362,17.215689424819548,0.0,-4.8376913,-78.42881022428026,48,-124.41744806204362,0.0,-63.335599984313035,-78.42881022428023,-63.335599984313035,308150.47,17.215689424819548,-78.42881022428023
10,4438569000.0,61020572.0,1400000,0.0,nan,-60.722131691146025,49,10,0.0,-162.37825497806492,34.566236547193405,0.0,-7.6067533,-60.722131691146025,49,-162.37825497806492,0.0,-31.827256000175865,-60.72213169114603,-31.827256000175865,155717.92,34.566236547193405,-60.72213169114603
10,1149999600000.0,734657800.0,1424000,0.0,nan,-150.20235658564465,50,10,0.0,-158.10781223300015,5.163055320440292,0.0,-36.02386,-150.20235658564465,50,-158.10781223300015,0.0,-143.01935495093275,-150.20235658564462,-143.01935495093275,792479.9,5.163055320440292,-150.20235658564462
10,430332250000.0,7972477000.0,1448000,0.0,nan,-156.78899630826,51,10,0.0,-165.20353749345696,6.247825783428561,0.0,-0.60819167,-156.78899630826,51,-165.20353749345696,0.0,-146.91844685378825,-156.78899630826,-146.91844685378825,1750164.4,6.247825783428561,-156.78899630826
10,22035655000000.0,1777997200.0,1472000,0.0,nan,-155.24167944972854,52,10,0.0,-162.05747203047503,5.06733523500269,0.0,-2.162185,-155.24167944972854,52,-162.05747203047503,0.0,-147.37911717419067,-155.2416794497285,-147.37911717419067,63363492.0,5.06733523500269,-155.2416794497285
10,27125459000.0,1101159400.0,1496000,0.0,nan,-155.21715089268272,53,10,0.0,-163.78407480249265,4.716591210158735,0.0,-3.407794,-155.21715089268272,53,-163.78407480249265,0.0,-148.70794273211843,-155.21715089268272,-148.70794273211843,75181784.0,4.716591210158735,-155.21715089268272
10,2756349400.0,298641440.0,1520000,0.0,nan,-145.31184837612932,54,10,0.0,-154.4101046886514,6.603948423103978,0.0,-0.14380658,-145.31184837612932,54,-154.4101046886514,0.0,-137.1520029434242,-145.31184837612932,-137.1520029434242,3393016.0,6.603948423103978,-145.31184837612932
10,228064910.0,204519940.0,1544000,0.1,nan,-55.93498695924321,55,10,0.1,-96.33949172912783,15.430650905876696,0.0,-3.740716,-55.93498695924321,55,-96.33949172912783,0.0,-30.137981379181237,-55.93498695924321,-30.137981379181237,2123755.0,15.430650905876696,-55.93498695924321
10,6636042700000.0,574942340.0,1568000,0.0,nan,-82.62091975125274,56,10,0.0,-88.88803929028126,3.599831308648708,0.0,-13.451677,-82.62091975125274,56,-88.88803929028126,0.0,-77.35026052365107,-82.62091975125276,-77.35026052365107,13646922.0,3.599831308648708,-82.62091975125276
10,573896060.0,2035324400.0,1592000,0.2,nan,-54.386871260957776,57,10,0.2,-89.08024639886811,13.81241913556268,0.0,-24.661213,-54.386871260957776,57,-89.08024639886811,0.0,-29.605008294149687,-54.38687126095779,-29.605008294149687,4679658.5,13.81241913556268,-54.38687126095779
10,6180839400.0,1754071800.0,1616000,0.1,nan,-51.0933366868801,58,10,0.1,-94.2608044906128,17.60621808051952,0.0,-37.488438,-51.0933366868801,58,-94.2608044906128,0.0,-23.442948329528043,-51.09333668688009,-23.442948329528043,1775243.8,17.60621808051952,-51.09333668688009
10,45575000000000.0,13543437000.0,1640000,0.1,nan,-77.15607971694314,59,10,0.1,-128.69370305867992,17.67132602148788,0.0,-37.04944,-77.15607971694314,59,-128.69370305867992,0.0,-62.46124184401626,-77.15607971694313,-62.46124184401626,6373675.0,17.67132602148788,-77.15607971694313
10,73695880000000.0,2545232000.0,1664000,0.0,nan,-81.79518880245939,60,10,0.0,-85.91598151496405,2.5718993220127513,0.0,-14.253145,-81.79518880245939,60,-85.91598151496405,0.0,-77.74027211917607,-81.79518880245938,-77.74027211917607,30970524.0,2.5718993220127513,-81.79518880245938
10,54782530000.0,1350190700.0,1688000,0.0,nan,-90.16587983161826,61,10,0.0,-112.80640048148845,10.353711070184108,0.0,-2.7002788,-90.16587983161826,61,-112.80640048148845,0.0,-81.84876691760647,-90.16587983161828,-81.84876691760647,30795254.0,10.353711070184108,-90.16587983161828
10,220044340.0,18236340.0,1712000,0.0,nan,-86.38805344349194,62,10,0.0,-93.04453755703302,3.958143234000732,0.0,-24.360518,-86.38805344349194,62,-93.04453755703302,0.0,-79.52287696040628,-86.388053443492,-79.52287696040628,2055317.6,3.958143234000732,-86.388053443492
10,3056450800.0,13305298.0,1736000,0.0,nan,-145.18300845204277,63,10,0.0,-152.38631752326754,4.791219566318123,0.0,-6.8309326,-145.18300845204277,63,-152.38631752326754,0.0,-137.57049969047338,-145.18300845204266,-137.57049969047338,956125.6,4.791219566318123,-145.18300845204266
10,92193770.0,57186624.0,1760000,0.0,nan,-143.77419762676786,64,10,0.0,-150.25378892835684,4.641803816980592,0.0,-37.585846,-143.77419762676786,64,-150.25378892835684,0.0,-137.8393557035412,-143.77419762676772,-137.8393557035412,1597030.1,4.641803816980592,-143.77419762676772
10,24885736.0,34071444.0,1784000,0.0,nan,-143.36287654163837,65,10,0.0,-152.4458159401684,4.606620775287338,0.0,-37.585953,-143.36287654163837,65,-152.4458159401684,0.0,-137.0301838254736,-143.36287654163843,-137.0301838254736,1047184.1,4.606620775287338,-143.36287654163843
10,2443807.2,6655173.0,1808000,0.0,nan,-141.019643568225,66,10,0.0,-146.28022902451883,3.8725675169712646,0.0,-37.586212,-141.019643568225,66,-146.28022902451883,0.0,-133.16239363828407,-141.01964356822515,-133.16239363828407,659210.75,3.8725675169712646,-141.01964356822515
10,465528.8,1493667.4,1832000,0.0,nan,-82.68609584749524,67,10,0.0,-88.27501936222261,3.1541764799630987,0.0,-3.7383316,-82.68609584749524,67,-88.27501936222261,0.0,-78.458132334459,-82.68609584749514,-78.458132334459,213504.69,3.1541764799630987,-82.68609584749514
10,557434430.0,108909260.0,1856000,0.3,nan,-128.24925069315367,68,10,0.3,-164.80532107897474,33.314681625791984,0.0,-14.332042,-128.24925069315367,68,-164.80532107897474,0.0,-66.96466633948455,-128.2492506931537,-66.96466633948455,450072.84,33.314681625791984,-128.2492506931537
10,1297510.0,10248772.0,1880000,0.0,nan,-35.433825498369615,69,10,0.0,-39.63510782255719,2.546486857641837,0.0,4.0612416,-35.433825498369615,69,-39.63510782255719,0.0,-32.70357825652829,-35.433825498369615,-32.70357825652829,115275.22,2.546486857641837,-35.433825498369615
10,198910.02,487387.06,1904000,0.0,nan,-56.02528909551222,70,10,0.0,-59.54856693486095,4.566837401116605,0.0,3.8263035,-56.02528909551222,70,-59.54856693486095,0.0,-43.0722870904535,-56.02528909551222,-43.0722870904535,53021.36,4.566837401116605,-56.02528909551222
10,66898.0,36052.9,1928000,0.0,nan,-83.79404093247692,71,10,0.0,-90.03995907184826,6.579747999507865,0.0,5.3710637,-83.79404093247692,71,-90.03995907184826,0.0,-69.699539933125,-83.79404093247692,-69.699539933125,16762.572,6.579747999507865,-83.79404093247692
10,16824552.0,109746.85,1952000,0.0,nan,-50.601687034519145,72,10,0.0,-56.80291876307532,7.234921226336211,0.0,-16.818472,-50.601687034519145,72,-56.80291876307532,0.0,-29.9322647872938,-50.601687034519145,-29.9322647872938,120705.805,7.234921226336211,-50.601687034519145
10,7077819300000.0,5194194.5,1976000,0.0,nan,-109.3672059373587,73,10,0.0,-116.97792850329239,5.575878188152132,0.0,-4.843716,-109.3672059373587,73,-116.97792850329239,0.0,-102.421240743594,-109.3672059373587,-102.421240743594,638079.44,5.575878188152132,-109.3672059373587
10,61625136.0,3649607.8,2000000,0.0,nan,-130.9844073640632,74,10,0.0,-138.53142308613076,3.776500148819607,0.0,4.8870096,-130.9844073640632,74,-138.53142308613076,0.0,-123.27438820304346,-130.9844073640632,-123.27438820304346,200021.77,3.776500148819607,-130.9844073640632
10,100572970.0,3475230.2,2024000,0.0,nan,-113.51895724602858,75,10,0.0,-123.85574511559484,6.9715207199405445,0.0,5.010423,-113.51895724602858,75,-123.85574511559484,0.0,-103.78565687773676,-113.51895724602858,-103.78565687773676,107877.28,6.9715207199405445,-113.51895724602858
10,72112.86,98265.73,2048000,0.0,nan,-109.20673259364784,76,10,0.0,-118.75794842345118,5.51721863894243,0.0,5.3243866,-109.20673259364784,76,-118.75794842345118,0.0,-99.74009984231735,-109.20673259364783,-99.74009984231735,63464.36,5.51721863894243,-109.20673259364783
10,72400.09,30059.23,2072000,0.0,nan,-116.84208694587014,77,10,0.0,-123.67069229706539,5.217292168589738,0.0,5.415546,-116.84208694587014,77,-123.67069229706539,0.0,-104.56891484420416,-116.84208694587014,-104.56891484420416,35033.473,5.217292168589738,-116.84208694587014
10,54759.938,9529.703,2096000,0.0,nan,-85.89267039076063,78,10,0.0,-94.3577631884784,5.9532473696608506,0.0,5.603914,-85.89267039076063,78,-94.3577631884784,0.0,-77.76877457764517,-85.89267039076064,-77.76877457764517,17285.58,5.9532473696608506,-85.89267039076064
10,51182.523,5067.791,2120000,0.0,nan,-50.777401206892485,79,10,0.0,-54.79104995467718,3.155059601794911,0.0,5.8507423,-50.777401206892485,79,-54.79104995467718,0.0,-47.73261431372949,-50.7774012068925,-47.73261431372949,9302.843,3.155059601794911,-50.7774012068925
10,867422.25,74576.75,2144000,0.0,nan,-47.86011075104962,80,10,0.0,-51.40653452817199,3.001072305801303,0.0,5.612384,-47.86011075104962,80,-51.40653452817199,0.0,-41.79986491341671,-47.860110751049625,-41.79986491341671,32871.32,3.001072305801303,-47.860110751049625
10,55236.8,49254.797,2168000,0.0,nan,-65.09634073561585,81,10,0.0,-72.59780209979532,5.148612250900667,0.0,6.1516137,-65.09634073561585,81,-72.59780209979532,0.0,-58.25063140938571,-65.09634073561585,-58.25063140938571,25745.139,5.148612250900667,-65.09634073561585
10,2475762.0,7663.608,2192000,0.0,nan,-88.94138563148218,82,10,0.0,-96.68983152338443,13.707434227348246,0.0,5.894767,-88.94138563148218,82,-96.68983152338443,0.0,-49.35402957447945,-88.94138563148222,-49.35402957447945,9095.414,13.707434227348246,-88.94138563148222
10,14953771.0,226656.28,2216000,0.0,nan,-88.15934291958004,83,10,0.0,-135.39883233983528,39.862105802232605,0.0,2.9237428,-88.15934291958004,83,-135.39883233983528,0.0,-29.777553447199963,-88.15934291958001,-29.777553447199963,80698.93,39.862105802232605,-88.15934291958001
10,78864.54,68789.97,2240000,0.0,nan,-132.23132276772583,84,10,0.0,-139.18780080352644,4.170052269583238,0.0,5.4324374,-132.23132276772583,84,-139.18780080352644,0.0,-123.8722037899713,-132.23132276772586,-123.8722037899713,31711.18,4.170052269583238,-132.23132276772586
10,54208.8,18387.48,2264000,0.0,nan,-132.14615056575923,85,10,0.0,-140.01822363350075,5.504078474284063,0.0,5.522251,-132.14615056575923,85,-140.01822363350075,0.0,-123.93431064015955,-132.1461505657592,-123.93431064015955,20128.865,5.504078474284063,-132.1461505657592
10,16011761.0,9423.922,2288000,0.0,nan,-133.22049917375585,86,10,0.0,-144.0948858958339,6.100997595182111,0.0,5.335112,-133.22049917375585,86,-144.0948858958339,0.0,-126.43847722769107,-133.22049917375585,-126.43847722769107,8590.207,6.100997595182111,-133.22049917375585
10,98529.76,8354.784,2312000,0.0,nan,-105.35263350002337,87,10,0.0,-148.48956252815756,38.80432868371996,0.0,4.8429823,-105.35263350002337,87,-148.48956252815756,0.0,-29.291305477345805,-105.35263350002337,-29.291305477345805,5487.561,38.80432868371996,-105.35263350002337
10,45734.69,3590.4854,2336000,0.0,nan,-145.44598254899134,88,10,0.0,-156.43183821944345,8.383992475784032,0.0,4.3775897,-145.44598254899134,88,-156.43183821944345,0.0,-130.13006517383545,-145.44598254899142,-130.13006517383545,3808.4194,8.383992475784032,-145.44598254899142
10,53825.754,2632.2305,2360000,0.0,nan,-123.36482134373473,89,10,0.0,-136.33408192264355,19.09065487824242,0.0,4.6507916,-123.36482134373473,89,-136.33408192264355,0.0,-72.2356078748373,-123.36482134373466,-72.2356078748373,3409.0784,19.09065487824242,-123.36482134373466
10,42380.543,1476.3679,2384000,0.1,nan,-118.8491571272959,90,10,0.1,-148.67437150534147,27.780335722366207,0.0,4.501586,-118.8491571272959,90,-148.67437150534147,0.0,-59.798579045609905,-118.8491571272959,-59.798579045609905,2179.0032,27.780335722366207,-118.8491571272959
10,2384157.0,22760.549,2408000,0.0,nan,-73.44776626520022,91,10,0.0,-92.8088436139613,6.989885651368265,0.0,-13.234739,-73.44776626520022,91,-92.8088436139613,0.0,-66.33706791366862,-73.44776626520022,-66.33706791366862,154830.53,6.989885651368265,-73.44776626520022
10,323030.34,41826.832,2432000,0.0,nan,-73.37988006348095,92,10,0.0,-87.76435424874114,6.878302695711423,0.0,-36.807518,-73.37988006348095,92,-87.76435424874114,0.0,-65.89578076207532,-73.37988006348101,-65.89578076207532,284708.94,6.878302695711423,-73.37988006348101
