MetaTest/Average/MinReturn,MetaTest/push-wall-v1/MinReturn,MetaTest/push-wall-v1/NumTrajs,MetaTest/Average/SuccessRate,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/StdReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/push-wall-v1/StdReturn,MetaTrain/Average/AlphaLoss,MetaTest/push-wall-v1/SuccessRate,MetaTest/push-wall-v1/MaxReturn,MetaTrain/Average/PolicyLoss,MetaTrain/Average/Alpha,MetaTest/Average/NumTrajs,MetaTrain/Average/QfLoss,MetaTest/Average/MaxReturn,MetaTest/push-wall-v1/AverageReturn,MetaTest/Average/Iteration,TotalEnvSteps,MetaTest/push-wall-v1/AverageDiscountedReturn,MetaTest/push-wall-v1/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/push-wall-v1/Iteration
-66.41363946169736,-66.41363946169736,10,0.3,376.15384,75362.09757781404,45465.249470747316,0.0,75362.09757781404,-20.530476,0.3,227809.82324964352,-176991.72,nan,10,218029000.0,227809.82324964352,45465.24947074732,96,2528000,45465.249470747316,0.0,45465.24947074732,96
3692.054814152713,3692.054814152713,10,0.2,192.05492,43910.524086899,45530.83322623359,0.0,43910.524086899,-20.736118,0.2,130331.34501721156,-183464.48,nan,10,230076700.0,130331.34501721156,45530.83322623359,97,2552000,45530.83322623359,0.0,45530.83322623359,97
-20.114934151025587,-20.114934151025587,10,0.2,365.89856,33940.50021331396,22578.240228127463,0.0,33940.50021331396,-21.278936,0.2,116300.88408824243,-194403.14,nan,10,236978130.0,116300.88408824243,22578.24022812747,98,2576000,22578.240228127463,0.0,22578.24022812747,98
796.0177142584814,796.0177142584814,10,0.6,272.04706,70110.90883961823,51640.75922472247,0.0,70110.90883961823,-21.92959,0.6,252426.0368909297,-196626.81,nan,10,240602580.0,252426.0368909297,51640.75922472247,99,2600000,51640.75922472247,0.0,51640.75922472247,99
35.859736985949,35.859736985949,10,0.6,239.13417,57796.61786909997,56010.07976858287,0.0,57796.61786909997,-22.486092,0.6,172558.9471413783,-204669.97,nan,10,250262770.0,172558.9471413783,56010.0797685829,100,2624000,56010.07976858287,0.0,56010.0797685829,100
-26.941476792699852,-26.941476792699852,10,0.5,286.5067,101285.62660450964,99344.0470536437,0.0,101285.62660450964,-22.414387,0.5,309413.4460414134,-214050.38,nan,10,264352980.0,309413.4460414134,99344.04705364369,101,2648000,99344.0470536437,0.0,99344.04705364369,101
687.8413169184989,687.8413169184989,10,0.2,94.14175,49590.34572507612,49222.32737463216,0.0,49590.34572507612,-22.40299,0.2,145148.54012646788,-224936.06,nan,10,277613980.0,145148.54012646788,49222.32737463215,102,2672000,49222.32737463216,0.0,49222.32737463215,102
8868.016529237459,8868.016529237459,10,0.4,45.24646,84071.11058411431,92560.90544617925,0.0,84071.11058411431,-22.479115,0.4,221080.45823170585,-225794.89,nan,10,270309250.0,221080.45823170585,92560.90544617927,103,2696000,92560.90544617925,0.0,92560.90544617927,103
-12.83342835730536,-12.83342835730536,10,0.3,771.07776,105197.19934186318,83579.96903666058,0.0,105197.19934186318,-22.76963,0.3,277594.476027426,-228523.02,nan,10,274907870.0,277594.476027426,83579.9690366606,104,2720000,83579.96903666058,0.0,83579.9690366606,104
3375.0613765505486,3375.0613765505486,10,0.5,115.99744,55675.794706569766,84256.11769634107,0.0,55675.794706569766,-22.68205,0.5,180408.6717922241,-234842.53,nan,10,284501540.0,180408.6717922241,84256.11769634108,105,2744000,84256.11769634107,0.0,84256.11769634108,105
-17.92556854122279,-17.92556854122279,10,0.5,36.991016,68935.00150736682,72280.25997822803,0.0,68935.00150736682,-22.734293,0.5,195132.4979900613,-241939.36,nan,10,292456500.0,195132.4979900613,72280.25997822799,106,2768000,72280.25997822803,0.0,72280.25997822799,106
-20.2941688734266,-20.2941688734266,10,0.4,30.835672,92511.72009526454,85495.6634420607,0.0,92511.72009526454,-22.760355,0.4,304444.11305159354,-239808.62,nan,10,296176640.0,304444.11305159354,85495.6634420607,107,2792000,85495.6634420607,0.0,85495.6634420607,107
-96.9675836695775,-96.9675836695775,10,0.1,84.656815,51875.35597738743,17333.423369021468,0.0,51875.35597738743,-21.705967,0.1,172957.61685407112,-207239.53,nan,10,271971800.0,172957.61685407112,17333.42336902146,108,2816000,17333.423369021468,0.0,17333.42336902146,108
-158.57010557502858,-158.57010557502858,10,0.0,2046.6844,2601.1280305438486,808.0008359869464,0.0,2601.1280305438486,-18.06092,0.0,8610.45945981702,-68241.375,nan,10,187861730.0,8610.45945981702,808.000835986946,109,2840000,808.0008359869464,0.0,808.000835986946,109
-101.95933797382034,-101.95933797382034,10,0.0,8103.2437,8.478229123917645,-90.28497592530391,0.0,8.478229123917645,-21.018978,0.0,-73.89892088304443,-874.9775,nan,10,221868940.0,-73.89892088304443,-90.28497592530393,110,2864000,-90.28497592530391,0.0,-90.28497592530393,110
-94.08894397914823,-94.08894397914823,10,0.0,1858.7124,5.1987851415035555,-85.80285028706788,0.0,5.1987851415035555,-17.420633,0.0,-76.41965657793651,60823.734,nan,10,139525500.0,-76.41965657793651,-85.80285028706781,111,2888000,-85.80285028706788,0.0,-85.80285028706781,111
-56.57790708002147,-56.57790708002147,10,0.1,9617.421,28617.35042825058,9532.125263112819,0.0,28617.35042825058,-16.28033,0.1,95383.91666188769,-17807.66,nan,10,120601730.0,95383.91666188769,9532.12526311282,112,2912000,9532.125263112819,0.0,9532.12526311282,112
-61.553412817431585,-61.553412817431585,10,0.1,4176.971,45862.732451129436,15827.392863963163,0.0,45862.732451129436,-20.06323,0.1,153332.46662590324,-107107.805,nan,10,188694640.0,153332.46662590324,15827.392863963169,113,2936000,15827.392863963163,0.0,15827.392863963169,113
-6.612415515513888,-6.612415515513888,10,0.5,650.545,87536.31743933345,77029.94526953701,0.0,87536.31743933345,-21.670063,0.5,289064.03816339443,-146375.1,nan,10,214176200.0,289064.03816339443,77029.945269537,114,2960000,77029.94526953701,0.0,77029.945269537,114
47.14935065220221,47.14935065220221,10,0.8,474.05472,71507.18426009969,117050.47464355011,0.0,71507.18426009969,-23.964815,0.8,249941.01508356183,-223908.39,nan,10,275847460.0,249941.01508356183,117050.47464355014,115,2984000,117050.47464355011,0.0,117050.47464355014,115
-28.551307338610183,-28.551307338610183,10,0.2,467.2815,64484.69385665,61440.55619821048,0.0,64484.69385665,-24.755556,0.2,173046.60343200402,-234774.27,nan,10,285831200.0,173046.60343200402,61440.55619821048,116,3008000,61440.55619821048,0.0,61440.55619821048,116
4.0676808964711295,4.0676808964711295,10,0.6,389.232,80385.38296817291,122993.28761520034,0.0,80385.38296817291,-24.556614,0.6,244600.717324959,-233627.78,nan,10,282058560.0,244600.717324959,122993.28761520036,117,3032000,122993.28761520034,0.0,122993.28761520036,117
-58.35467696863112,-58.35467696863112,10,0.0,400.43567,20486.214854185884,9290.248764967477,0.0,20486.214854185884,-24.119211,0.0,65499.41648005286,-239451.45,nan,10,292452480.0,65499.41648005286,9290.24876496748,118,3056000,9290.248764967477,0.0,9290.24876496748,118
-44.34709615732195,-44.34709615732195,10,0.3,1436.5565,59225.547180550144,45447.121911713286,0.0,59225.547180550144,-23.35337,0.3,157883.987406989,-222000.03,nan,10,291517440.0,157883.987406989,45447.121911713286,119,3080000,45447.121911713286,0.0,45447.121911713286,119
-18.37843201611749,-18.37843201611749,10,0.3,154.64522,57819.50589278476,26018.068429131858,0.0,57819.50589278476,-24.435188,0.3,194203.49448799982,-238006.02,nan,10,302711650.0,194203.49448799982,26018.06842913186,120,3104000,26018.068429131858,0.0,26018.06842913186,120
-31.855462146030934,-31.855462146030934,10,0.6,41.355785,64661.7595368871,67151.73698427001,0.0,64661.7595368871,-24.864233,0.6,185445.40007520307,-256987.66,nan,10,314179300.0,185445.40007520307,67151.73698427,121,3128000,67151.73698427001,0.0,67151.73698427,121
-89.27943180617761,-89.27943180617761,10,0.3,27.036749,47600.63274154864,38665.21096576225,0.0,47600.63274154864,-24.797102,0.3,132567.36445866662,-264340.06,nan,10,316818900.0,132567.36445866662,38665.21096576226,122,3152000,38665.21096576225,0.0,38665.21096576226,122
-41.0534588654416,-41.0534588654416,10,0.3,78.314064,43162.664537154385,24871.110223521435,0.0,43162.664537154385,-25.15723,0.3,139121.03698420018,-270575.94,nan,10,331262940.0,139121.03698420018,24871.110223521428,123,3176000,24871.110223521435,0.0,24871.110223521428,123
-41.37167798911921,-41.37167798911921,10,0.1,530.4425,19005.119375768372,6376.5558722315345,0.0,19005.119375768372,-25.744905,0.1,63391.32511080742,-275601.62,nan,10,325070370.0,63391.32511080742,6376.5558722315345,124,3200000,6376.5558722315345,0.0,6376.5558722315345,124
-20.603873987640284,-20.603873987640284,10,0.5,554.1422,66972.7515959741,67420.50628206266,0.0,66972.7515959741,-25.912468,0.5,185463.06106055802,-281528.0,nan,10,323493500.0,185463.06106055802,67420.50628206266,125,3224000,67420.50628206266,0.0,67420.50628206266,125
-21.675358376386544,-21.675358376386544,10,0.4,227.41847,65994.71012001624,58624.0486163856,0.0,65994.71012001624,-25.8881,0.4,186001.5322019,-286630.28,nan,10,318151580.0,186001.5322019,58624.048616385575,126,3248000,58624.0486163856,0.0,58624.048616385575,126
-33.342372388938344,-33.342372388938344,10,0.4,138.33069,52563.149476526494,48826.562324074584,0.0,52563.149476526494,-25.618011,0.4,162604.43823779497,-289845.38,nan,10,321181800.0,162604.43823779497,48826.5623240746,127,3272000,48826.562324074584,0.0,48826.5623240746,127
-25.24931790965009,-25.24931790965009,10,0.6,90.85234,88129.75308832209,79423.13971301723,0.0,88129.75308832209,-25.645533,0.6,253464.02046406874,-287948.6,nan,10,315197800.0,253464.02046406874,79423.13971301723,128,3296000,79423.13971301723,0.0,79423.13971301723,128
-21.03202808968657,-21.03202808968657,10,0.5,87.34366,50030.43631038579,45138.25040875543,0.0,50030.43631038579,-25.67829,0.5,136058.92617009065,-281269.8,nan,10,310702500.0,136058.92617009065,45138.25040875544,129,3320000,45138.25040875543,0.0,45138.25040875544,129
-40.19582627659677,-40.19582627659677,10,0.5,128.2937,77759.051360788,74358.48417629398,0.0,77759.051360788,-25.680815,0.5,203641.82359594008,-285419.0,nan,10,320098720.0,203641.82359594008,74358.484176294,130,3344000,74358.48417629398,0.0,74358.484176294,130
-21.722208582678466,-21.722208582678466,10,0.6,44.02514,61567.16725236315,67907.70388863205,0.0,61567.16725236315,-25.643894,0.6,177015.13817502052,-291695.38,nan,10,334992300.0,177015.13817502052,67907.70388863208,131,3368000,67907.70388863205,0.0,67907.70388863208,131
-17.741210714207263,-17.741210714207263,10,0.3,36.262836,55733.04174297803,57507.45689480385,0.0,55733.04174297803,-25.54611,0.3,161338.25647866528,-294365.25,nan,10,345309280.0,161338.25647866528,57507.456894803865,132,3392000,57507.45689480385,0.0,57507.456894803865,132
6653.976182707795,6653.976182707795,10,0.5,109.94406,52895.510664572044,61301.768639865,0.0,52895.510664572044,-25.446238,0.5,148449.36744537647,-294518.9,nan,10,350944400.0,148449.36744537647,61301.76863986497,133,3416000,61301.768639865,0.0,61301.76863986497,133
-69.97882142324993,-69.97882142324993,10,0.9,100.26768,83842.49856090864,103386.85327688511,0.0,83842.49856090864,-25.457668,0.9,265616.0889556635,-298743.88,nan,10,358554430.0,265616.0889556635,103386.85327688513,134,3440000,103386.85327688511,0.0,103386.85327688513,134
-40.9861524378504,-40.9861524378504,10,0.6,88.93744,67176.35117465848,93981.63670099428,0.0,67176.35117465848,-25.489336,0.6,182219.54024034328,-302104.5,nan,10,354437860.0,182219.54024034328,93981.6367009943,135,3464000,93981.63670099428,0.0,93981.6367009943,135
-25.880810700174337,-25.880810700174337,10,0.7,19.05856,84106.77902616737,74730.23440274534,0.0,84106.77902616737,-25.395145,0.7,255619.68037232003,-308184.38,nan,10,357714000.0,255619.68037232003,74730.23440274531,136,3488000,74730.23440274534,0.0,74730.23440274531,136
167.10010555193261,167.10010555193261,10,0.7,194.70871,94955.12389226227,152456.58877881002,0.0,94955.12389226227,-25.554543,0.7,272327.80258492706,-307555.47,nan,10,364309250.0,272327.80258492706,152456.58877881005,137,3512000,152456.58877881002,0.0,152456.58877881005,137
-67.09372629092486,-67.09372629092486,10,0.6,484.45544,62885.378075016495,66524.7719067038,0.0,62885.378075016495,-25.665638,0.6,167255.02245594174,-301857.84,nan,10,357641760.0,167255.02245594174,66524.7719067038,138,3536000,66524.7719067038,0.0,66524.7719067038,138
-15.182617794370554,-15.182617794370554,10,0.3,354.54468,77345.28982025814,65528.62664967744,0.0,77345.28982025814,-25.620754,0.3,259781.62359436002,-308388.44,nan,10,359038240.0,259781.62359436002,65528.62664967744,139,3560000,65528.62664967744,0.0,65528.62664967744,139
140.40684946464725,140.40684946464725,10,0.2,108.087456,36211.66148459876,39043.976953188874,0.0,36211.66148459876,-25.71503,0.2,107126.81006614292,-306097.5,nan,10,357596540.0,107126.81006614292,39043.97695318888,140,3584000,39043.976953188874,0.0,39043.97695318888,140
41.768557333643834,41.768557333643834,10,0.5,48.703022,54473.887152664756,59000.538594287806,0.0,54473.887152664756,-25.633043,0.5,134932.02588156305,-307355.72,nan,10,358942560.0,134932.02588156305,59000.5385942878,141,3608000,59000.538594287806,0.0,59000.5385942878,141
-50.88310794666322,-50.88310794666322,10,0.5,42.072586,64921.490778206025,51956.09036977741,0.0,64921.490778206025,-25.709745,0.5,186824.31585309116,-304928.56,nan,10,359119070.0,186824.31585309116,51956.09036977741,142,3632000,51956.09036977741,0.0,51956.09036977741,142
-84.06546505361665,-84.06546505361665,10,0.4,33.51769,53946.16991455198,64349.13888250764,0.0,53946.16991455198,-25.806105,0.4,157270.98078733098,-310299.44,nan,10,358320700.0,157270.98078733098,64349.13888250765,143,3656000,64349.13888250764,0.0,64349.13888250765,143
-21.59893380149883,-21.59893380149883,10,0.5,51.62272,71599.35006697635,88325.7004189253,0.0,71599.35006697635,-25.895992,0.5,184259.74363516638,-312943.5,nan,10,363487840.0,184259.74363516638,88325.7004189253,144,3680000,88325.7004189253,0.0,88325.7004189253,144
-21.12305009394056,-21.12305009394056,10,0.5,72.67835,62351.456599953024,93977.01820941667,0.0,62351.456599953024,-25.528126,0.5,167082.48902177127,-312269.7,nan,10,359877950.0,167082.48902177127,93977.01820941672,145,3704000,93977.01820941667,0.0,93977.01820941672,145
-49.73913784455394,-49.73913784455394,10,0.6,43.69615,69770.60506781215,89030.77764605741,0.0,69770.60506781215,-25.362339,0.6,171655.5205896672,-309368.88,nan,10,363620800.0,171655.5205896672,89030.77764605742,146,3728000,89030.77764605741,0.0,89030.77764605742,146
-139.04182368010157,-139.04182368010157,10,0.6,60.857437,87176.1732405772,73117.97473864244,0.0,87176.1732405772,-25.204906,0.6,197268.3483268245,-312756.94,nan,10,366529860.0,197268.3483268245,73117.97473864243,147,3752000,73117.97473864244,0.0,73117.97473864243,147
-84.45135489921404,-84.45135489921404,10,0.8,40.175407,63958.08213220798,87722.10225148115,0.0,63958.08213220798,-25.38081,0.8,198163.77089673118,-311548.38,nan,10,369836160.0,198163.77089673118,87722.10225148112,148,3776000,87722.10225148115,0.0,87722.10225148112,148
-152.8953908109127,-152.8953908109127,10,0.4,39.280945,60950.07294727458,44985.57892488842,0.0,60950.07294727458,-25.532394,0.4,205073.1758098415,-306364.34,nan,10,370121060.0,205073.1758098415,44985.57892488842,149,3800000,44985.57892488842,0.0,44985.57892488842,149
-20.596019198082526,-20.596019198082526,10,0.0,142.32687,9.995178335216654,-11.77768060506632,0.0,9.995178335216654,-25.885347,0.0,14.643084270405108,-295798.75,nan,10,371127330.0,14.643084270405108,-11.777680605066326,150,3824000,-11.77768060506632,0.0,-11.777680605066326,150
-28.414001522209375,-28.414001522209375,10,0.0,149.12294,17157.377539798013,11327.654491099718,0.0,17157.377539798013,-26.375034,0.0,42328.745540308744,-223592.73,nan,10,325211700.0,42328.745540308744,11327.654491099722,151,3848000,11327.654491099718,0.0,11327.654491099722,151
-293.74883953941537,-293.74883953941537,10,0.1,242.88666,11335.994845954887,7035.144016297376,0.0,11335.994845954887,-25.88045,0.1,33761.40083502991,-146484.0,nan,10,241460740.0,33761.40083502991,7035.144016297372,152,3872000,7035.144016297376,0.0,7035.144016297372,152
-17.640933784905815,-17.640933784905815,10,0.1,247.97339,24892.73024301955,11602.595867299566,0.0,24892.73024301955,-26.175457,0.1,78039.84044064763,-154062.84,nan,10,235555650.0,78039.84044064763,11602.595867299573,153,3896000,11602.595867299566,0.0,11602.595867299573,153
-20.001384508210155,-20.001384508210155,10,0.5,119.3061,39533.08950347018,27287.88057222509,0.0,39533.08950347018,-26.307196,0.5,114342.42758260765,-162070.97,nan,10,223042900.0,114342.42758260765,27287.8805722251,154,3920000,27287.88057222509,0.0,27287.8805722251,154
-46.969167532118405,-46.969167532118405,10,0.2,91.81274,51186.61003163161,26074.78595641594,0.0,51186.61003163161,-25.931162,0.2,152358.1647245884,-181104.31,nan,10,234142560.0,152358.1647245884,26074.78595641595,155,3944000,26074.78595641594,0.0,26074.78595641595,155
-143.29396601585142,-143.29396601585142,10,0.4,112.17902,83204.89242728158,44919.50303033915,0.0,83204.89242728158,-26.080227,0.4,264176.4761879764,-194534.97,nan,10,255511570.0,264176.4761879764,44919.50303033914,156,3968000,44919.50303033915,0.0,44919.50303033914,156
-22.943522616676717,-22.943522616676717,10,0.4,104.52205,86012.37362870302,76446.63224755223,0.0,86012.37362870302,-25.992327,0.4,274010.81543325866,-204442.62,nan,10,259072000.0,274010.81543325866,76446.63224755223,157,3992000,76446.63224755223,0.0,76446.63224755223,157
-30.862832703827934,-30.862832703827934,10,0.4,84.15459,92259.71122060902,81330.68563104916,0.0,92259.71122060902,-26.40978,0.4,259900.0320541818,-231050.84,nan,10,293607900.0,259900.0320541818,81330.68563104917,158,4016000,81330.68563104916,0.0,81330.68563104917,158
-28.0703627632879,-28.0703627632879,10,0.2,169.99756,75304.00259018174,66385.76485808744,0.0,75304.00259018174,-26.75218,0.2,262524.6132207272,-249977.03,nan,10,322151800.0,262524.6132207272,66385.76485808748,159,4040000,66385.76485808744,0.0,66385.76485808748,159
-18.65434963017277,-18.65434963017277,10,0.5,100.993095,77486.61606436205,88139.45735235287,0.0,77486.61606436205,-26.855589,0.5,238236.90934693336,-258317.14,nan,10,336973120.0,238236.90934693336,88139.45735235285,160,4064000,88139.45735235287,0.0,88139.45735235285,160
-21.773938009514143,-21.773938009514143,10,0.6,54.613422,73226.32922865915,65327.72470316624,0.0,73226.32922865915,-27.221493,0.6,193882.28872313944,-274371.78,nan,10,355552260.0,193882.28872313944,65327.72470316623,161,4088000,65327.72470316624,0.0,65327.72470316623,161
-67.66759544736762,-67.66759544736762,10,0.6,46.853516,61687.882165725016,52301.88995650376,0.0,61687.882165725016,-27.561804,0.6,177891.21886297813,-280848.78,nan,10,357036260.0,177891.21886297813,52301.88995650376,162,4112000,52301.88995650376,0.0,52301.88995650376,162
-25.87452574620243,-25.87452574620243,10,0.5,73.09755,85142.68611759202,85457.4980986421,0.0,85142.68611759202,-27.28853,0.5,252207.34714665468,-293016.97,nan,10,370717900.0,252207.34714665468,85457.49809864209,163,4136000,85457.4980986421,0.0,85457.49809864209,163
-30.938519532079024,-30.938519532079024,10,0.2,104.23347,75856.33744361236,67124.27017619673,0.0,75856.33744361236,-27.27961,0.2,255740.3511919324,-298599.47,nan,10,376700540.0,255740.3511919324,67124.27017619676,164,4160000,67124.27017619673,0.0,67124.27017619676,164
-27.512683739758657,-27.512683739758657,10,0.5,130.82872,60803.40208435041,47786.19172497691,0.0,60803.40208435041,-27.388332,0.5,164017.36726950106,-307650.62,nan,10,380576500.0,164017.36726950106,47786.19172497692,165,4184000,47786.19172497691,0.0,47786.19172497692,165
-26.158996561863614,-26.158996561863614,10,0.2,54.101906,51763.52703815725,42898.12543275616,0.0,51763.52703815725,-27.298313,0.2,141862.57606121484,-307323.06,nan,10,376333950.0,141862.57606121484,42898.125432756155,166,4208000,42898.12543275616,0.0,42898.125432756155,166
5418.197618870564,5418.197618870564,10,0.6,86.42193,67141.82794689764,105711.46975751675,0.0,67141.82794689764,-27.08848,0.6,195284.6176695861,-313393.2,nan,10,389064320.0,195284.6176695861,105711.46975751678,167,4232000,105711.46975751675,0.0,105711.46975751678,167
-111.16423687865465,-111.16423687865465,10,0.4,210.38359,63915.277945109636,70488.73632455456,0.0,63915.277945109636,-27.165539,0.4,174035.2100717121,-317572.53,nan,10,395362180.0,174035.2100717121,70488.73632455453,168,4256000,70488.73632455456,0.0,70488.73632455453,168
-111.91714269917586,-111.91714269917586,10,0.0,49850.586,26.85286095637242,-57.67178044760624,0.0,26.85286095637242,-27.684782,0.0,-35.7904988970862,-109528.05,nan,10,30000450000.0,-35.7904988970862,-57.67178044760624,169,4280000,-57.67178044760624,0.0,-57.67178044760624,169
-132.56882926097268,-132.56882926097268,10,0.2,76577.234,43249.90095078651,14351.551497046652,0.0,43249.90095078651,-20.45289,0.2,144101.1995830257,93804.99,nan,10,2216980000.0,144101.1995830257,14351.551497046647,170,4304000,14351.551497046652,0.0,14351.551497046647,170
-118.97115350425683,-118.97115350425683,10,0.0,12421.646,488.3800909824928,99.99734259756292,0.0,488.3800909824928,-22.80548,0.0,1557.6694088410761,10815.532,nan,10,18436286000.0,1557.6694088410761,99.99734259756298,171,4328000,99.99734259756292,0.0,99.99734259756298,171
-96.81141550042818,-96.81141550042818,10,0.0,4732.934,4.931969498329006,-90.61045295100428,0.0,4.931969498329006,-24.87377,0.0,-82.90596581706046,968010.5,nan,10,518654050.0,-82.90596581706046,-90.6104529510043,172,4352000,-90.61045295100428,0.0,-90.6104529510043,172
-59.760489949618254,-59.760489949618254,10,0.0,21378.69,5.6799016851864526,-55.07969891159909,0.0,5.6799016851864526,-33.749714,0.0,-39.88403422089897,1282986.5,nan,10,311456700.0,-39.88403422089897,-55.07969891159909,173,4376000,-55.07969891159909,0.0,-55.07969891159909,173
-106.93981462393793,-106.93981462393793,10,0.0,25636.867,4.808381355296766,-98.20241697974689,0.0,4.808381355296766,-28.699558,0.0,-91.67551035462637,1777695.5,nan,10,32619078000.0,-91.67551035462637,-98.20241697974693,174,4400000,-98.20241697974689,0.0,-98.20241697974693,174
-80.66718095477208,-80.66718095477208,10,0.0,22984.9,11.330749572172785,-47.70062226465923,0.0,11.330749572172785,-37.50908,0.0,-39.339317084832544,6678336.5,nan,10,3578951200.0,-39.339317084832544,-47.70062226465924,175,4424000,-47.70062226465923,0.0,-47.70062226465924,175
-66.87026400147768,-66.87026400147768,10,0.1,5725.8223,285.6776850746426,63.53713019384372,0.0,285.6776850746426,-38.108467,0.1,916.5536406599022,1340052.0,nan,10,652977340.0,916.5536406599022,63.537130193843744,176,4448000,63.53713019384372,0.0,63.537130193843744,176
-135.20068706822784,-135.20068706822784,10,0.0,17711.922,3.7095841058626715,-127.27415307350077,0.0,3.7095841058626715,-37.81854,0.0,-122.92042728717124,4385044.0,nan,10,1276909200.0,-122.92042728717124,-127.27415307350097,177,4472000,-127.27415307350077,0.0,-127.27415307350097,177
-133.08385230389692,-133.08385230389692,10,0.0,4092.957,3.0623116475013594,-128.72513536943836,0.0,3.0623116475013594,-36.36867,0.0,-124.54892235465277,2360010.5,nan,10,252699900.0,-124.54892235465277,-128.7251353694384,178,4496000,-128.72513536943836,0.0,-128.7251353694384,178
-120.54627941242288,-120.54627941242288,10,0.0,8794.069,3.7195129117455785,-115.34822965489192,0.0,3.7195129117455785,-35.995125,0.0,-109.42537311428957,1622182.8,nan,10,2907426000.0,-109.42537311428957,-115.34822965489187,179,4520000,-115.34822965489192,0.0,-115.34822965489187,179
-132.1514243930156,-132.1514243930156,10,0.0,20523.818,3.52688479841182,-126.16589357134187,0.0,3.52688479841182,-40.325497,0.0,-119.85949334148215,1896822.6,nan,10,3118524000.0,-119.85949334148215,-126.16589357134198,180,4544000,-126.16589357134187,0.0,-126.16589357134198,180
-133.33254310958822,-133.33254310958822,10,0.0,14430.921,17.080698380393585,-115.33451748530436,0.0,17.080698380393585,-38.11276,0.0,-90.54249682147511,2916059.2,nan,10,1034011800.0,-90.54249682147511,-115.33451748530426,181,4568000,-115.33451748530436,0.0,-115.33451748530426,181
-61.88082800660264,-61.88082800660264,10,0.0,10470.988,11.82769675822839,-46.39881180933984,0.0,11.82769675822839,-35.363285,0.0,-28.77863697382999,1293285.0,nan,10,294203170.0,-28.77863697382999,-46.39881180933985,182,4592000,-46.39881180933984,0.0,-46.39881180933985,182
-71.44984381442873,-71.44984381442873,10,0.0,84967.3,5.894058261939394,-57.486618678576335,0.0,5.894058261939394,-33.527016,0.0,-48.2589203281127,1220267.5,nan,10,9503897000.0,-48.2589203281127,-57.48661867857631,183,4616000,-57.486618678576335,0.0,-57.48661867857631,183
-130.23433577810235,-130.23433577810235,10,0.0,71833.51,15.457718176064407,-113.3776200875936,0.0,15.457718176064407,-38.12825,0.0,-92.83555090377936,2378664.5,nan,10,85852050000.0,-92.83555090377936,-113.37762008759357,184,4640000,-113.3776200875936,0.0,-113.37762008759357,184
-104.4787333227706,-104.4787333227706,10,0.0,22129.309,29.694923326209516,-67.53842614151453,0.0,29.694923326209516,-34.311523,0.0,-21.005760177200038,2026203.1,nan,10,607296450.0,-21.005760177200038,-67.53842614151456,185,4664000,-67.53842614151453,0.0,-67.53842614151456,185
-66.13295977072497,-66.13295977072497,10,0.0,17141.547,12.35821103467555,-50.86545329590855,0.0,12.35821103467555,-26.285547,0.0,-24.67484718424229,577486.56,nan,10,246234560.0,-24.67484718424229,-50.865453295908566,186,4688000,-50.86545329590855,0.0,-50.865453295908566,186
-60.66177970978567,-60.66177970978567,10,0.0,86947.62,3.319044219662055,-54.21297464216741,0.0,3.319044219662055,-36.429802,0.0,-47.92353811306424,2615619.2,nan,10,4037466000.0,-47.92353811306424,-54.212974642167424,187,4712000,-54.21297464216741,0.0,-54.212974642167424,187
-74.78615493809623,-74.78615493809623,10,0.0,102411.52,10.002139491211208,-62.296828034111535,0.0,10.002139491211208,-37.785717,0.0,-43.73843881044143,2675633.5,nan,10,3675111200.0,-43.73843881044143,-62.296828034111535,188,4736000,-62.296828034111535,0.0,-62.296828034111535,188
-69.72780888420117,-69.72780888420117,10,0.0,82084.375,13.029205534359136,-49.75652231738191,0.0,13.029205534359136,-38.346508,0.0,-20.354859658745735,1411615.5,nan,10,2126337700.0,-20.354859658745735,-49.75652231738191,189,4760000,-49.75652231738191,0.0,-49.75652231738191,189
-43.26084173769327,-43.26084173769327,10,0.0,40789.4,30.44402353328209,-21.293090648854726,0.0,30.44402353328209,-35.532078,0.0,68.32702949771208,560536.0,nan,10,259173890.0,68.32702949771208,-21.293090648854726,190,4784000,-21.293090648854726,0.0,-21.293090648854726,190
-49.734969945478205,-49.734969945478205,10,0.0,13625.886,4.51881083102252,-42.661926252139985,0.0,4.51881083102252,-30.806732,0.0,-35.03726678102369,158423.78,nan,10,157431300.0,-35.03726678102369,-42.661926252139985,191,4808000,-42.661926252139985,0.0,-42.661926252139985,191
-32.74504109215779,-32.74504109215779,10,0.0,1000.69366,4.661524010287432,-24.764453914259455,0.0,4.661524010287432,-29.047855,0.0,-19.00438232708215,83594.97,nan,10,133424840.0,-19.00438232708215,-24.76445391425945,192,4832000,-24.764453914259455,0.0,-24.76445391425945,192
-22.511673904197856,-22.511673904197856,10,0.0,2219.6323,3.275281187317604,-17.918735486693787,0.0,3.275281187317604,-29.073082,0.0,-12.78798815762315,68961.52,nan,10,274599500.0,-12.78798815762315,-17.918735486693784,193,4856000,-17.918735486693787,0.0,-17.918735486693784,193
