GaussianMLPPolicy/Entropy,MetaTest/Average/StdReturn,MetaTest/handle-press-side-v1/NumEpisodes,handle-press-side-v1/StdReturn,Average/AverageDiscountedReturn,MetaTest/handle-press-side-v1/StdReturn,MetaTest/Average/TerminationRate,Average/MinReturn,GaussianMLPPolicy/LossBefore,handle-press-side-v1/NumEpisodes,handle-press-side-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/handle-press-side-v1/MaxReturn,handle-press-side-v1/AverageReturn,Average/SuccessRate,Average/AverageReturn,GaussianMLPPolicy/KLAfter,handle-press-side-v1/SuccessRate,Average/StdReturn,GaussianMLPPolicy/dLoss,MetaTest/handle-press-side-v1/MinReturn,GaussianMLPPolicy/KLBefore,MetaTest/handle-press-side-v1/Iteration,MetaTest/handle-press-side-v1/AverageDiscountedReturn,MetaTest/handle-press-side-v1/AverageReturn,handle-press-side-v1/Iteration,handle-press-side-v1/TerminationRate,Average/Iteration,MetaTest/Average/NumEpisodes,Average/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,Average/TerminationRate,MetaTest/handle-press-side-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/Iteration,Iteration,TotalEnvSteps,handle-press-side-v1/MaxReturn,Average/MaxReturn,handle-press-side-v1/MinReturn,MetaTest/Average/AverageReturn,GaussianMLPPolicy/LossAfter,MetaTest/handle-press-side-v1/TerminationRate
5.671865463256836,13.639421575535648,10,10.883561386862223,-20.108713449678714,13.639421575535648,0.0,-91.85829645722869,-0.0002773085725493729,200,-20.108713449678714,-38.48635922562261,-18.18586388373581,-51.41663599030926,0.0,-51.41663599030926,0.006416449788957834,0.0,10.883561386862223,0.0009085969650186598,-68.1417472070919,0.0,0,-38.48635922562261,-38.486359225622614,0,0.0,0,10,200,0.0,-18.18586388373581,0.0,0.0,-68.1417472070919,0,0,80000,-26.1271364010983,-26.1271364010983,-91.85829645722869,-38.486359225622614,-0.0011859055375680327,0.0
5.6695122718811035,,,3034.8326362046823,68.05479574706509,,,-70.77367005244837,-0.0001750323426676914,200,68.05479574706509,,,315.93629067879937,0.0,315.93629067879937,0.007044423371553421,0.0,3034.8326362046823,0.001037604481098242,,0.0,,,,1,0.0,1,,200,,,0.0,,,,1,160000,36385.665550525264,36385.665550525264,-70.77367005244837,,-0.0012126368237659335,
5.666956424713135,,,5310.621907494821,335.90568167123376,,,-56.47843750426989,-6.252789171412587e-05,200,335.90568167123376,,,1245.8705169171888,0.0,1245.8705169171888,0.00784585066139698,0.0,5310.621907494821,0.0004791818209923804,,0.0,,,,2,0.0,2,,200,,,0.0,,,,2,240000,60429.839538997585,60429.839538997585,-56.47843750426989,,-0.0005417097127065063,
5.653793811798096,,,4827.220159798301,380.9280149599233,,,-52.36328162748864,-5.69086114410311e-05,200,380.9280149599233,,,1206.5397719893267,0.0,1206.5397719893267,0.008857057429850101,0.0,4827.220159798301,0.00023397378390654922,,0.0,,,,3,0.0,3,,200,,,0.0,,,,3,320000,47206.49315168793,47206.49315168793,-52.36328162748864,,-0.0002908823953475803,
5.65704345703125,,,10221.048914002777,1403.405590085485,,,-42.36988252434299,2.9290681595739443e-06,200,1403.405590085485,,,4681.4676199421965,0.0,4681.4676199421965,0.00016481318743899465,0.0,10221.048914002777,2.3505026547354646e-07,,0.0,,,,4,0.0,4,,200,,,0.0,,,,4,400000,93427.55619819277,93427.55619819277,-42.36988252434299,,2.694017894100398e-06,
5.656109809875488,,,7418.982285287658,1268.1307780367956,,,-48.37193122701715,-1.246968508894497e-06,200,1268.1307780367956,,,4127.524369328346,0.0,4127.524369328346,9.826711902860552e-05,0.0,7418.982285287658,1.3970384316053241e-07,,0.0,,,,5,0.0,5,,200,,,0.0,,,,5,480000,45770.64377041095,45770.64377041095,-48.37193122701715,,-1.3866723520550295e-06,
5.655581474304199,,,5812.162306569725,1090.4179482296136,,,-45.157738143503884,-4.318553692428395e-07,200,1090.4179482296136,,,3275.8075739116084,0.0,3275.8075739116084,0.0003375051892362535,0.0,5812.162306569725,4.855766064792988e-07,,0.0,,,,6,0.0,6,,200,,,0.0,,,,6,560000,31572.17324138814,31572.17324138814,-45.157738143503884,,-9.174319757221383e-07,
5.660412788391113,,,10235.64552232243,2222.879199579949,,,-49.815907036973336,4.292535777494777e-06,200,2222.879199579949,,,6704.5676686110855,0.0,6704.5676686110855,7.79055553721264e-05,0.0,10235.64552232243,1.1055453796871006e-07,,0.0,,,,7,0.0,7,,200,,,0.0,,,,7,640000,42934.87581534385,42934.87581534385,-49.815907036973336,,4.181981239526067e-06,
5.664368152618408,,,11292.630428051121,1879.3884820490098,,,-44.93637109916401,4.082606665178901e-06,200,1879.3884820490098,,,5707.276857760869,0.0,5707.276857760869,1.5191256352409255e-05,0.0,11292.630428051121,2.1532287064474076e-08,,0.0,,,,8,0.0,8,,200,,,0.0,,,,8,720000,103086.4832193431,103086.4832193431,-44.93637109916401,,4.0610743781144265e-06,
5.658294200897217,,,12937.819573233532,2117.057508874248,,,-48.647582236332845,-5.374564807425486e-06,200,2117.057508874248,,,6635.908424609295,0.0,6635.908424609295,6.079571176087484e-05,0.0,12937.819573233532,8.625193004263565e-08,,0.0,,,,9,0.0,9,,200,,,0.0,,,,9,800000,78304.39418762024,78304.39418762024,-48.647582236332845,,-5.4608167374681216e-06,
5.657172203063965,12241.497514711575,10,11041.024049585401,2261.39958719929,12241.497514711575,0.0,-43.45686246897074,-1.7648850416662754e-06,200,2261.39958719929,10697.322875546244,34323.21711220179,6780.422581367293,0.0,6780.422581367293,4.8531459469813854e-05,0.0,11041.024049585401,6.87668944010511e-08,-29.7815132367376,0.0,1,10697.322875546244,10697.322875546242,10,0.0,10,10,200,0.0,34323.21711220179,0.0,0.0,-29.7815132367376,1,10,880000,63902.12363208655,63902.12363208655,-43.45686246897074,10697.322875546242,-1.8336519360673265e-06,0.0
5.655667781829834,,,10008.60007297488,2070.404403400286,,,-43.20855393703808,-1.4446487739405711e-06,200,2070.404403400286,,,6190.6030218938195,0.0,6190.6030218938195,8.490324398735538e-05,0.0,10008.60007297488,1.2063833310094196e-07,,0.0,,,,11,0.0,11,,200,,,0.0,,,,11,960000,52583.71181772706,52583.71181772706,-43.20855393703808,,-1.565287107041513e-06,
5.640088081359863,,,10428.625765901872,2240.2353287996443,,,-51.21012909442799,-1.1969847037107684e-05,200,2240.2353287996443,,,6702.682449817995,0.0,6702.682449817995,0.00014674951671622694,0.0,10428.625765901872,2.0916195353493094e-07,,0.0,,,,12,0.0,12,,200,,,0.0,,,,12,1040000,44737.36077060601,44737.36077060601,-51.21012909442799,,-1.2179008990642615e-05,
5.642274379730225,,,10414.39908755196,2262.0621821115983,,,-46.129237378249464,1.8811576865118695e-06,200,2262.0621821115983,,,6537.300961783463,0.0,6537.300961783463,5.473560304380953e-05,0.0,10414.39908755196,7.762355380691588e-08,,0.0,,,,13,0.0,13,,200,,,0.0,,,,13,1120000,51897.65434340099,51897.65434340099,-46.129237378249464,,1.8035341327049537e-06,
5.643200874328613,,,11480.389772980672,2236.0517117986647,,,-46.810132207735364,1.3005696928303223e-06,200,2236.0517117986647,,,6632.689867299851,0.0,6632.689867299851,2.9556011213571765e-05,0.0,11480.389772980672,4.190485469734995e-08,,0.0,,,,14,0.0,14,,200,,,0.0,,,,14,1200000,64383.82550033194,64383.82550033194,-46.810132207735364,,1.2586648381329724e-06,
5.636871814727783,,,13780.648566795735,2584.4482156384147,,,-51.48186244713544,-5.605828391708201e-06,200,2584.4482156384147,,,7552.384990026306,0.0,7552.384990026306,8.364686073036864e-05,0.0,13780.648566795735,1.1885185813298449e-07,,0.0,,,,15,0.0,15,,200,,,0.0,,,,15,1280000,93250.9117078993,93250.9117078993,-51.48186244713544,,-5.724680249841185e-06,
5.634605407714844,,,9547.445124295346,1833.3966350235542,,,-42.828924217556896,-3.0935370887164026e-06,200,1833.3966350235542,,,5285.670358029122,0.0,5285.670358029122,4.3370091589167714e-05,0.0,9547.445124295346,6.164509613881819e-08,,0.0,,,,16,0.0,16,,200,,,0.0,,,,16,1360000,50081.075445278475,50081.075445278475,-42.828924217556896,,-3.155182184855221e-06,
5.62564754486084,,,12775.745808948584,2595.815042382211,,,-51.053648640346985,-7.328233095904579e-06,200,2595.815042382211,,,7852.044811732393,0.0,7852.044811732393,0.00010343049507355317,0.0,12775.745808948584,1.4699389794259332e-07,,0.0,,,,17,0.0,17,,200,,,0.0,,,,17,1440000,68059.34116927448,68059.34116927448,-51.053648640346985,,-7.475226993847173e-06,
5.624684810638428,,,11885.234995025168,2680.7685378859796,,,-53.21812162342884,-1.1372115977792419e-06,200,2680.7685378859796,,,7807.452722797524,0.0,7807.452722797524,6.8147069214319345e-06,0.0,11885.234995025168,9.647351362218615e-09,,0.0,,,,18,0.0,18,,200,,,0.0,,,,18,1520000,58471.567843635305,58471.567843635305,-53.21812162342884,,-1.1468589491414605e-06,
5.623011589050293,,,12339.273697751354,2963.601204832145,,,-52.56121407288887,-2.204501242886181e-06,200,2963.601204832145,,,8346.409177180349,0.0,8346.409177180349,3.7461111787706614e-05,0.0,12339.273697751354,5.317087925504893e-08,,0.0,,,,19,0.0,19,,200,,,0.0,,,,19,1600000,47895.21199737423,47895.21199737423,-52.56121407288887,,-2.25767212214123e-06,
5.6212310791015625,7418.5536180868285,10,14305.366412288426,3023.407227586871,7418.5536180868285,0.0,-49.124835925750325,-2.229963001809665e-06,200,3023.407227586871,6868.784806598192,22507.864104704167,8577.639891294639,0.0,8577.639891294639,1.1489684766274877e-05,0.0,14305.366412288426,1.6280409909086302e-08,-36.308107110685945,0.0,2,6868.784806598192,6868.784806598192,20,0.0,20,10,200,0.0,22507.864104704167,0.0,0.0,-36.308107110685945,2,20,1680000,86501.41299589253,86501.41299589253,-49.124835925750325,6868.784806598192,-2.2462434117187513e-06,0.0
5.623174667358398,,,11725.270536939903,2303.925719736991,,,-44.53272363261628,2.3339841845881892e-06,200,2303.925719736991,,,7045.645328804847,0.0,7045.645328804847,1.2727529792755377e-05,0.0,11725.270536939903,1.8051196093438193e-08,,0.0,,,,21,0.0,21,,200,,,0.0,,,,21,1760000,56495.90455290312,56495.90455290312,-44.53272363261628,,2.315932988494751e-06,
5.621550559997559,,,12509.329310328763,2801.9492965528834,,,-54.459493212940096,-1.8608346863402403e-06,200,2801.9492965528834,,,8268.489046969782,0.0,8268.489046969782,6.562703674717341e-06,0.0,12509.329310328763,9.283553481509443e-09,,0.0,,,,22,0.0,22,,200,,,0.0,,,,22,1840000,58449.5495511087,58449.5495511087,-54.459493212940096,,-1.8701182398217497e-06,
5.621278762817383,,,12226.357964450664,2630.592221185643,,,-43.1117487430753,-4.340380144185474e-07,200,2630.592221185643,,,7232.216204110953,0.0,7232.216204110953,1.2832037100451998e-05,0.0,12226.357964450664,1.8223545339424163e-08,,0.0,,,,23,0.0,23,,200,,,0.0,,,,23,1920000,63712.385659193125,63712.385659193125,-43.1117487430753,,-4.5226155975797155e-07,
5.624489784240723,,,11909.863165075987,2574.5040137128276,,,-48.89826880051505,3.683328714032541e-06,200,2574.5040137128276,,,6982.180537129782,0.0,6982.180537129782,2.4491548174410127e-05,0.0,11909.863165075987,3.4704498830251396e-08,,0.0,,,,24,0.0,24,,200,,,0.0,,,,24,2000000,86674.67064546813,86674.67064546813,-48.89826880051505,,3.6486242152022896e-06,
5.627113342285156,,,13285.637904820574,3046.4746808911314,,,-53.494598628146335,3.672360890050186e-06,200,3046.4746808911314,,,8614.983413435844,0.0,8614.983413435844,1.1452511898824014e-05,0.0,13285.637904820574,1.6210378817049786e-08,,0.0,,,,25,0.0,25,,200,,,0.0,,,,25,2080000,76150.83705624261,76150.83705624261,-53.494598628146335,,3.656150511233136e-06,
5.625121593475342,,,12833.767577215785,2637.94641042063,,,-51.10407112668575,-2.605856025184039e-06,200,2637.94641042063,,,7474.488224869501,0.0,7474.488224869501,3.6480807921179803e-06,0.0,12833.767577215785,5.2129962568869814e-09,,0.0,,,,26,0.0,26,,200,,,0.0,,,,26,2160000,77054.61813594944,77054.61813594944,-51.10407112668575,,-2.611069021440926e-06,
5.623143672943115,,,12194.233017980923,2537.548668106028,,,-52.40911031868757,-1.9152053027937654e-06,200,2537.548668106028,,,7353.622669616792,0.0,7353.622669616792,2.6807309041032568e-05,0.0,12194.233017980923,3.7967993193888105e-08,,0.0,,,,27,0.0,27,,200,,,0.0,,,,27,2240000,45572.85777521947,45572.85777521947,-52.40911031868757,,-1.9531732959876535e-06,
5.622525215148926,,,14826.651521360083,3264.8691636810813,,,-50.97938468756503,-1.0419585123599973e-06,200,3264.8691636810813,,,9434.23374645845,0.0,9434.23374645845,1.3159964510123245e-05,0.0,14826.651521360083,1.8645778254722245e-08,,0.0,,,,28,0.0,28,,200,,,0.0,,,,28,2320000,105341.52184910902,105341.52184910902,-50.97938468756503,,-1.0606042906147195e-06,
5.621665954589844,,,15473.282472408342,3564.0963376457826,,,-51.236719742902096,-1.098570919566555e-06,200,3564.0963376457826,,,9995.447937939174,0.0,9995.447937939174,2.5815044864430092e-05,0.0,15473.282472408342,3.659226877061883e-08,,0.0,,,,29,0.0,29,,200,,,0.0,,,,29,2400000,79492.53971468695,79492.53971468695,-51.236719742902096,,-1.1351631883371738e-06,
5.623603343963623,13693.017053568867,10,14406.991813352319,3168.1458438192412,13693.017053568867,0.0,-50.40805593403637,2.535061867092736e-06,200,3168.1458438192412,9225.478429075973,41400.97394980675,8992.554850618244,0.0,8992.554850618244,1.4943159840186127e-05,0.0,14406.991813352319,2.1174628273001872e-08,-43.61211580579882,0.0,3,9225.478429075973,9225.478429075976,30,0.0,30,10,200,0.0,41400.97394980675,0.0,0.0,-43.61211580579882,3,30,2480000,78974.58627955108,78974.58627955108,-50.40805593403637,9225.478429075976,2.513887238819734e-06,0.0
5.6248555183410645,,,11304.768066153116,2655.9592689930437,,,-53.747200526435925,1.8162733113058493e-06,200,2655.9592689930437,,,7413.463103680031,0.0,7413.463103680031,1.4070758879825007e-05,0.0,11304.768066153116,1.9936919670726638e-08,,0.0,,,,31,0.0,31,,200,,,0.0,,,,31,2560000,61999.91090020328,61999.91090020328,-53.747200526435925,,1.7963363916351227e-06,
5.626472473144531,,,13996.978879945209,2987.805645439004,,,-48.554625422716626,1.611165089343558e-06,200,2987.805645439004,,,9088.642974561952,0.0,9088.642974561952,2.523045623092912e-05,0.0,13996.978879945209,3.574086804292165e-08,,0.0,,,,32,0.0,32,,200,,,0.0,,,,32,2640000,65008.07576242139,65008.07576242139,-48.554625422716626,,1.5754242213006364e-06,
5.62376594543457,,,15090.630858034052,3279.352368821869,,,-49.51275302095359,-4.8282972784363665e-06,200,3279.352368821869,,,9184.163609813004,0.0,9184.163609813004,1.6131654774653725e-05,0.0,15090.630858034052,2.284878064529039e-08,,0.0,,,,33,0.0,33,,200,,,0.0,,,,33,2720000,100177.60983697607,100177.60983697607,-49.51275302095359,,-4.851146059081657e-06,
5.622244358062744,,,14424.994985145755,3272.30817720067,,,-50.192978429367905,-2.096964180964278e-06,200,3272.30817720067,,,9084.957359383405,0.0,9084.957359383405,8.040004104259424e-06,0.0,14424.994985145755,1.1395059118513018e-08,,0.0,,,,34,0.0,34,,200,,,0.0,,,,34,2800000,66756.20038502963,66756.20038502963,-50.192978429367905,,-2.108359240082791e-06,
5.620913028717041,,,15368.902646844605,3323.158919745815,,,-43.12741520949615,-1.6845558548084227e-06,200,3323.158919745815,,,9989.68609523397,0.0,9989.68609523397,6.58505950923427e-06,0.0,15368.902646844605,9.340737960883416e-09,,0.0,,,,35,0.0,35,,200,,,0.0,,,,35,2880000,95447.51317416567,95447.51317416567,-43.12741520949615,,-1.6938965927693062e-06,
5.619415760040283,,,14606.691421293526,3099.351594120709,,,-49.03757221897211,-2.569109028627281e-06,200,3099.351594120709,,,9004.794867956874,0.0,9004.794867956874,1.6233458154601976e-05,0.0,14606.691421293526,2.301067070220597e-08,,0.0,,,,36,0.0,36,,200,,,0.0,,,,36,2960000,66553.21065674859,66553.21065674859,-49.03757221897211,,-2.592119699329487e-06,
5.619384765625,,,15424.618107137607,3378.382815183541,,,-50.20866039672603,-4.3252260439885504e-08,200,3378.382815183541,,,9796.317224605864,0.0,9796.317224605864,8.736387826502323e-06,0.0,15424.618107137607,1.2378301050830487e-08,,0.0,,,,37,0.0,37,,200,,,0.0,,,,37,3040000,90752.93558852705,90752.93558852705,-50.20866039672603,,-5.563056149071599e-08,
5.620361804962158,,,15589.461904463678,3670.74240357102,,,-49.02887322886527,1.3120267112753936e-06,200,3670.74240357102,,,10606.669069422665,0.0,10606.669069422665,6.4403056967421435e-06,0.0,15589.461904463678,9.114614840655122e-09,,0.0,,,,38,0.0,38,,200,,,0.0,,,,38,3120000,78541.47827313024,78541.47827313024,-49.02887322886527,,1.3029120964347385e-06,
5.618499755859375,,,14960.313523200535,3986.3009078176137,,,-53.890781465069715,-2.2527260625793133e-06,200,3986.3009078176137,,,11479.244483546005,0.0,11479.244483546005,4.7144021664280444e-06,0.0,14960.313523200535,6.655682227574289e-09,,0.0,,,,39,0.0,39,,200,,,0.0,,,,39,3200000,58353.397525253626,58353.397525253626,-53.890781465069715,,-2.2593817448068876e-06,
5.6182379722595215,12456.669182374548,10,15894.875955432866,3781.24721198953,12456.669182374548,0.0,-46.013926943215814,-4.010048542113509e-07,200,3781.24721198953,10463.251318115854,34715.362070778276,11372.512353698527,0.0,11372.512353698527,4.1652369873190764e-06,0.0,15894.875955432866,5.892701437915093e-09,-33.57584947210709,0.0,4,10463.251318115854,10463.251318115854,40,0.0,40,10,200,0.0,34715.362070778276,0.0,0.0,-33.57584947210709,4,40,3280000,67646.60770650112,67646.60770650112,-46.013926943215814,10463.251318115854,-4.06897555649266e-07,0.0
5.619272232055664,,,15157.699788399224,3298.096880430876,,,-47.66995223704182,1.395847220919677e-06,200,3298.096880430876,,,9763.20168121664,0.0,9763.20168121664,5.350324045139132e-06,0.0,15157.699788399224,7.569269655505195e-09,,0.0,,,,41,0.0,41,,200,,,0.0,,,,41,3360000,72743.3535694521,72743.3535694521,-47.66995223704182,,1.3882779512641719e-06,
5.618072509765625,,,13985.628204898365,3273.111618962544,,,-49.56074452435919,-1.4764991647098213e-06,200,3273.111618962544,,,9697.559064595622,0.0,9697.559064595622,4.333799097366864e-06,0.0,13985.628204898365,6.142727215774357e-09,,0.0,,,,42,0.0,42,,200,,,0.0,,,,42,3440000,61665.73211652179,61665.73211652179,-49.56074452435919,,-1.4826418919255957e-06,
5.617406368255615,,,17362.192168704925,4275.130311577307,,,-60.22178434018301,-1.0264877801091643e-06,200,4275.130311577307,,,12260.384290272636,0.0,12260.384290272636,9.702855095383711e-06,0.0,17362.192168704925,1.3746216609433759e-08,,0.0,,,,43,0.0,43,,200,,,0.0,,,,43,3520000,85688.68757849513,85688.68757849513,-60.22178434018301,,-1.040233996718598e-06,
