MetaTest/dial-turn-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTrain/Average/QfLoss,MetaTrain/Average/ContrastiveLoss,MetaTest/dial-turn-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,MetaTrain/Average/Alpha,MetaTest/Average/MaxReturn,MetaTest/dial-turn-v1/MinReturn,MetaTest/dial-turn-v1/SuccessRate,MetaTest/dial-turn-v1/Iteration,MetaTest/Average/SuccessRate,MetaTest/dial-turn-v1/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/Average/NumEpisodes,MetaTrain/Average/PolicyLoss,MetaTest/dial-turn-v1/MaxReturn,MetaTest/dial-turn-v1/AverageReturn,TotalEnvSteps,MetaTest/dial-turn-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/AlphaLoss
15.703154123827309,-55.11135321166366,0.0,132493.3,1059.4025,-55.11135321166366,16,15.703154123827309,4.7329383,-24.8749490750299,-70.48979011070634,0.0,16,0.0,10,-70.48979011070634,10,-4107.97,-24.8749490750299,-55.11135321166366,304000,0.0,-55.11135321166366,19.59267
13.358801217230491,-78.61877144418267,0.0,100501.71,111.039795,-78.61877144418264,17,13.358801217230491,4.295863,-57.493370236650044,-97.02615114736443,0.0,17,0.0,10,-97.02615114736443,10,-4534.336,-57.493370236650044,-78.61877144418267,316000,0.0,-78.61877144418264,3.5882716
10.510778866245719,-71.19101909020998,0.0,85229.65,83.076996,-71.19101909020999,18,10.510778866245719,3.631712,-49.065235396598865,-83.18492392821808,0.0,18,0.0,10,-83.18492392821808,10,-2362.7397,-49.065235396598865,-71.19101909020998,328000,0.0,-71.19101909020999,8.470237
8.060361036085867,-98.09806506487494,0.0,83655.055,212.11867,-98.09806506487496,19,8.060361036085867,2.7046444,-77.3965267007428,-107.36537778527264,0.0,19,0.0,10,-107.36537778527264,10,-1575.4004,-77.3965267007428,-98.09806506487494,340000,0.0,-98.09806506487496,9.690691
9.636162326347996,-39.81622034054939,0.0,81575.64,418.90405,-39.816220340549386,20,9.636162326347996,2.0238774,-31.012246623083158,-65.51059770451558,0.0,20,0.0,10,-65.51059770451558,10,-1109.3868,-31.012246623083158,-39.81622034054939,352000,0.0,-39.816220340549386,9.372057
3.3007231225455933,-92.90715121203809,0.0,79962.69,427.13177,-92.90715121203809,21,3.3007231225455933,1.5737368,-87.4127246730092,-97.8961584697595,0.0,21,0.0,10,-97.8961584697595,10,-936.7949,-87.4127246730092,-92.90715121203809,364000,0.0,-92.90715121203809,6.393245
12.860288269690132,-114.99756108775291,0.0,72789.695,203.44946,-114.99756108775296,22,12.860288269690132,1.2688584,-93.75599447692167,-130.02661734272152,0.0,22,0.0,10,-130.02661734272152,10,-777.4282,-93.75599447692167,-114.99756108775291,376000,0.0,-114.99756108775296,3.6582944
10.066530201572288,-64.78762046006639,0.0,76545.37,328.19904,-64.78762046006639,23,10.066530201572288,1.0419939,-45.93115237767035,-77.21624044411553,0.1,23,0.1,10,-77.21624044411553,10,-687.8456,-45.93115237767035,-64.78762046006639,388000,0.0,-64.78762046006639,2.2762084
4.778220066837355,-62.642976267812664,0.0,73004.12,292.27255,-62.64297626781265,24,4.778220066837355,0.8717677,-53.00945870715934,-68.43679994635144,0.0,24,0.0,10,-68.43679994635144,10,-729.1293,-53.00945870715934,-62.642976267812664,400000,0.0,-62.64297626781265,1.3805375
11.875741051296536,-48.97239747719618,0.0,80626.03,862.24316,-48.97239747719619,25,11.875741051296536,0.7070658,-32.574304286318934,-72.69973264596572,0.1,25,0.1,10,-72.69973264596572,10,-697.38635,-32.574304286318934,-48.97239747719618,412000,0.0,-48.97239747719619,1.2767227
14.162832403024874,-46.51111299082831,0.0,224346.83,13754.599,-46.51111299082832,26,14.162832403024874,0.68294567,-26.309613843538877,-67.22600427742276,0.0,26,0.0,10,-67.22600427742276,10,-1270.7423,-26.309613843538877,-46.51111299082831,424000,0.0,-46.51111299082832,-0.16068552
27.795445566320403,-50.22831369631168,0.0,430316.47,3681.573,-50.22831369631169,27,27.795445566320403,0.6791074,-23.951970470092352,-122.02165427304823,0.0,27,0.0,10,-122.02165427304823,10,-1421.5575,-23.951970470092352,-50.22831369631168,436000,0.0,-50.22831369631169,0.06476634
9.757977539815373,-77.90083355119833,0.0,438901.7,1436.9923,-77.90083355119835,28,9.757977539815373,0.6647584,-67.05155881371692,-97.20315532369892,0.0,28,0.0,10,-97.20315532369892,10,-1605.1091,-67.05155881371692,-77.90083355119833,448000,0.0,-77.90083355119835,0.123712935
19.576398903229435,-78.6598492928131,0.0,465418.53,2346.461,-78.65984929281312,29,19.576398903229435,0.6284465,-41.12248214180185,-107.87081604300907,0.0,29,0.0,10,-107.87081604300907,10,-1676.1138,-41.12248214180185,-78.6598492928131,460000,0.0,-78.65984929281312,0.25061175
44.844093653979,-47.3936331829863,0.0,462759.25,2064.094,-47.3936331829863,30,44.844093653979,0.5590736,53.782097823282946,-115.45321816734837,0.4,30,0.4,10,-115.45321816734837,10,-944.9671,53.782097823282946,-47.3936331829863,472000,0.0,-47.3936331829863,1.0063919
13.3862819318771,-90.10103350537227,0.0,453134.53,1549.5537,-90.10103350537227,31,13.3862819318771,0.44724238,-74.9032053385131,-109.58646202267984,0.0,31,0.0,10,-109.58646202267984,10,-718.6602,-74.9032053385131,-90.10103350537227,484000,0.0,-90.10103350537227,0.8241228
15.208060959730732,-45.42530200125853,0.0,373264.0,1543.3225,-45.42530200125854,32,15.208060959730732,0.38922113,-20.69208429474796,-69.034435534464,0.2,32,0.2,10,-69.034435534464,10,-372.24112,-20.69208429474796,-45.42530200125853,496000,0.0,-45.42530200125854,0.3094748
10.209723906595638,-38.83050545361191,0.0,456167.16,46374.87,-38.83050545361192,33,10.209723906595638,0.39787573,-25.833682387027526,-60.25361536834046,0.0,33,0.0,10,-60.25361536834046,10,-495.9159,-25.833682387027526,-38.83050545361191,508000,0.0,-38.83050545361192,-0.05706551
8.205271081037994,-60.25504743679312,0.0,481164.6,2910.2478,-60.25504743679312,34,8.205271081037994,0.41520503,-41.8454594792244,-71.23275531861317,0.0,34,0.0,10,-71.23275531861317,10,-1127.0801,-41.8454594792244,-60.25504743679312,520000,0.0,-60.25504743679312,-0.26743248
17.0732692109198,-49.55946340437669,0.0,542850.8,1813.47,-49.5594634043767,35,17.0732692109198,0.5241309,-23.006895806754727,-80.93131667427629,0.0,35,0.0,10,-80.93131667427629,10,-4663.8706,-23.006895806754727,-49.55946340437669,532000,0.0,-49.5594634043767,-2.1027012
15.658970399131714,-42.43244519077791,0.0,523914.56,3012.7112,-42.432445190777905,36,15.658970399131714,0.71065587,-22.405807426537816,-77.34778604172985,0.0,36,0.0,10,-77.34778604172985,10,-4639.149,-22.405807426537816,-42.43244519077791,544000,0.0,-42.432445190777905,-2.5222783
17.53709323330859,-44.42538587969415,0.0,590822.44,2298.163,-44.42538587969413,37,17.53709323330859,0.9152094,-11.312236934225897,-72.89387061319334,0.0,37,0.0,10,-72.89387061319334,10,-5589.4834,-11.312236934225897,-44.42538587969415,556000,0.0,-44.42538587969413,-3.164737
13.391985565130303,-103.09693113938036,0.0,501458.94,1877.7131,-103.09693113938033,38,13.391985565130303,1.1522832,-73.28078604717835,-124.60262097626298,0.0,38,0.0,10,-124.60262097626298,10,-4288.596,-73.28078604717835,-103.09693113938036,568000,0.0,-103.09693113938033,-1.9848609
18.237679148219822,-64.29752658105528,0.0,442677.06,3235.8984,-64.29752658105528,39,18.237679148219822,1.1787808,-39.64290284539143,-96.81313886380701,0.1,39,0.1,10,-96.81313886380701,10,-1678.731,-39.64290284539143,-64.29752658105528,580000,0.0,-64.29752658105528,1.8032497
30.009309696092785,-72.6911392345875,0.0,557415.7,2950.7227,-72.69113923458745,40,30.009309696092785,0.96561414,-24.971840806219575,-117.88985331256758,0.0,40,0.0,10,-117.88985331256758,10,-3198.8484,-24.971840806219575,-72.6911392345875,592000,0.0,-72.69113923458745,1.1008443
16.93131785649826,-51.11280322844906,0.0,493618.06,7684.641,-51.11280322844907,41,16.93131785649826,0.80763704,-23.01293416977326,-73.76475514155935,0.0,41,0.0,10,-73.76475514155935,10,159.9661,-23.01293416977326,-51.11280322844906,604000,0.0,-51.11280322844907,2.1576607
9.778240214937078,-93.47900149037325,0.0,456685.28,16677.574,-93.47900149037328,42,9.778240214937078,0.63101697,-78.17503202448498,-108.88793616438979,0.0,42,0.0,10,-108.88793616438979,10,387.87946,-78.17503202448498,-93.47900149037325,616000,0.0,-93.47900149037328,1.5730351
12.488622566144949,-35.00288976945204,0.0,1183810.5,11388.772,-35.00288976945203,43,12.488622566144949,0.6525611,-15.504850628229176,-52.990830454153084,0.0,43,0.0,10,-52.990830454153084,10,-25029.43,-15.504850628229176,-35.00288976945204,628000,0.0,-35.00288976945203,-6.812117
23.555010013975544,-42.689226816227475,0.0,1111303.8,3864.2568,-42.689226816227475,44,23.555010013975544,0.9613121,-9.962919249339484,-87.72833054960888,0.1,44,0.1,10,-87.72833054960888,10,-41547.934,-9.962919249339484,-42.689226816227475,640000,0.0,-42.689226816227475,-12.032408
11.171404851195136,-96.46413724314796,0.0,834964.8,12169.858,-96.46413724314795,45,11.171404851195136,1.2965484,-73.28670651603178,-116.29778944246446,0.0,45,0.0,10,-116.29778944246446,10,-31587.318,-73.28670651603178,-96.46413724314796,652000,0.0,-96.46413724314795,-9.988072
13.722351828471652,-28.392783575060044,0.0,673476.75,4914.867,-28.39278357506003,46,13.722351828471652,1.4992899,-10.571819318496896,-55.8782197081565,0.3,46,0.3,10,-55.8782197081565,10,-19338.824,-10.571819318496896,-28.392783575060044,664000,0.0,-28.39278357506003,-5.9701276
9.919291865461775,-33.160150923737774,0.0,710821.0,14223.167,-33.160150923737774,47,9.919291865461775,1.9751656,-21.955599648520703,-51.70203465686588,0.3,47,0.3,10,-51.70203465686588,10,-20299.32,-21.955599648520703,-33.160150923737774,676000,0.0,-33.160150923737774,-8.828164
9.774166394795255,-34.39691042361488,0.0,692128.9,59294.16,-34.39691042361488,48,9.774166394795255,2.4590526,-14.753811395136303,-51.14212675837,0.2,48,0.2,10,-51.14212675837,10,-10537.084,-14.753811395136303,-34.39691042361488,688000,0.0,-34.39691042361488,-4.4234095
1596.8037209640038,509.62200823832507,0.0,571962.0,7057.486,509.622008238325,49,1596.8037209640038,2.8496504,5299.760854775554,-55.22975759995746,0.4,49,0.4,10,-55.22975759995746,10,-8678.212,5299.760854775554,509.62200823832507,700000,0.0,509.622008238325,-3.1772583
308.6687134164769,53.27302819652077,0.0,614728.1,3243.9421,53.273028196520706,50,308.6687134164769,3.4457192,976.0917069160195,-93.49706159199314,0.1,50,0.1,10,-93.49706159199314,10,-9381.252,976.0917069160195,53.27302819652077,712000,0.0,53.273028196520706,-1.9271926
15.920339474028106,-24.022361823747502,0.0,650558.9,3173.9368,-24.022361823747502,51,15.920339474028106,3.4825308,18.1608586368169,-42.07017425906483,0.2,51,0.2,10,-42.07017425906483,10,-8572.426,18.1608586368169,-24.022361823747502,724000,0.0,-24.022361823747502,0.25687128
788.7173249220442,209.88587007555094,0.0,744646.5,2084.4033,209.8858700755511,52,788.7173249220442,3.6797116,2575.6100094025346,-76.24907181207737,0.1,52,0.1,10,-76.24907181207737,10,-9908.641,2575.6100094025346,209.88587007555094,736000,0.0,209.8858700755511,-0.8101446
13.413479163650953,-97.2821578742747,0.0,816470.25,5928.06,-97.28215787427473,53,13.413479163650953,3.584378,-61.357565940785015,-106.38171934460222,0.0,53,0.0,10,-106.38171934460222,10,-10956.804,-61.357565940785015,-97.2821578742747,748000,0.0,-97.28215787427473,1.6282967
33.05283505792479,-100.54854164531058,0.0,628933.25,2929.5215,-100.54854164531058,54,33.05283505792479,2.9731407,-21.170518768045056,-137.03418234066478,0.0,54,0.0,10,-137.03418234066478,10,-7258.5425,-21.170518768045056,-100.54854164531058,760000,0.0,-100.54854164531058,1.6571895
28.002068804241073,-95.22585998194451,0.0,854612.25,2165.052,-95.22585998194447,55,28.002068804241073,3.3816693,-28.810931923586907,-126.56875050836105,0.1,55,0.1,10,-126.56875050836105,10,-11970.935,-28.810931923586907,-95.22585998194451,772000,0.0,-95.22585998194447,-2.5480208
11.62887470912093,-73.82434776019562,0.0,984074.6,4074.9768,-73.82434776019565,56,11.62887470912093,3.6063433,-50.108658218345916,-89.94347972513341,0.0,56,0.0,10,-89.94347972513341,10,-12141.92,-50.108658218345916,-73.82434776019562,784000,0.0,-73.82434776019565,0.27372962
15.188922626567388,-93.33269847610157,0.0,808472.2,11931.406,-93.33269847610153,57,15.188922626567388,3.1426353,-75.18825775560302,-120.14084843475781,0.0,57,0.0,10,-120.14084843475781,10,-5775.901,-75.18825775560302,-93.33269847610157,796000,0.0,-93.33269847610153,6.6266465
28.63444825574584,-91.44143829394477,0.0,673592.7,110227.46,-91.44143829394478,58,28.63444825574584,2.3633237,-22.84669733262072,-115.17170987216191,0.0,58,0.0,10,-115.17170987216191,10,-772.1434,-22.84669733262072,-91.44143829394477,808000,0.0,-91.44143829394478,6.4831095
21.473157472129508,-64.44160059373408,0.0,773769.4,11210.432,-64.44160059373411,59,21.473157472129508,2.0516775,-30.127508590978717,-101.70280963349393,0.1,59,0.1,10,-101.70280963349393,10,-2867.4414,-30.127508590978717,-64.44160059373408,820000,0.0,-64.44160059373411,1.2073635
21.93425174629537,-43.789714494514975,0.0,821916.7,10361.1,-43.78971449451496,60,21.93425174629537,1.9864703,-11.58220574427765,-85.5238140980288,0.1,60,0.1,10,-85.5238140980288,10,-4124.7534,-11.58220574427765,-43.789714494514975,832000,0.0,-43.78971449451496,-0.2855265
9994.079332898415,3260.8160607004324,0.0,923674.1,14072.134,3260.816060700431,61,9994.079332898415,2.305021,33243.01321984368,-96.78148923040924,0.1,61,0.1,10,-96.78148923040924,10,-10591.212,33243.01321984368,3260.8160607004324,844000,0.0,3260.816060700431,-4.039049
9.956676240928132,-72.63500476276599,0.0,1006290.06,6071.962,-72.63500476276597,62,9.956676240928132,2.8476725,-55.21597647963007,-92.81252922868171,0.0,62,0.0,10,-92.81252922868171,10,-14793.748,-55.21597647963007,-72.63500476276599,856000,0.0,-72.63500476276597,-1.1978253
20.57036602446184,-52.19692275063581,0.0,1039413.5,4123.0425,-52.19692275063581,63,20.57036602446184,2.6739788,-25.349393503883192,-94.37896967138468,0.1,63,0.1,10,-94.37896967138468,10,-14248.931,-25.349393503883192,-52.19692275063581,868000,0.0,-52.19692275063581,1.3915098
8.05247732859153,-98.16180527643196,0.0,866921.7,11515.878,-98.16180527643195,64,8.05247732859153,2.456205,-83.45931779195469,-106.94164428815625,0.0,64,0.0,10,-106.94164428815625,10,-9989.0,-83.45931779195469,-98.16180527643196,880000,0.0,-98.16180527643195,2.019743
11.394163082437988,-39.74067421008216,0.0,1140604.5,9219.891,-39.74067421008217,65,11.394163082437988,2.1840825,-26.483965095359657,-59.72585506415259,0.0,65,0.0,10,-59.72585506415259,10,-20276.324,-26.483965095359657,-39.74067421008216,892000,0.0,-39.74067421008217,-2.0647757
13.360492059746907,-57.9850142928399,0.0,1116618.8,8602.926,-57.9850142928399,66,13.360492059746907,2.4933004,-30.880386802665715,-73.8195803978426,0.0,66,0.0,10,-73.8195803978426,10,-27970.637,-30.880386802665715,-57.9850142928399,904000,0.0,-57.9850142928399,-2.135051
16.538485609451932,-67.83270607489463,0.0,926031.56,7700.52,-67.83270607489466,67,16.538485609451932,2.734825,-43.41620605050721,-98.35674566589032,0.0,67,0.0,10,-98.35674566589032,10,-22739.805,-43.41620605050721,-67.83270607489463,916000,0.0,-67.83270607489466,0.9245443
21.70220819666788,-58.4731214485037,0.0,870243.06,27433.754,-58.47312144850372,68,21.70220819666788,2.2246108,-23.248786424813655,-86.89659248128535,0.1,68,0.1,10,-86.89659248128535,10,-3828.901,-23.248786424813655,-58.4731214485037,928000,0.0,-58.47312144850372,3.9593027
7.823521287435904,-35.66160011423513,0.0,958594.56,5243.7407,-35.661600114235114,69,7.823521287435904,1.8489038,-25.954455806879537,-47.90002962887843,0.5,69,0.5,10,-47.90002962887843,10,-4281.3335,-25.954455806879537,-35.66160011423513,940000,0.0,-35.661600114235114,1.3386585
34775.82281550475,12212.70934106627,0.0,1137731.0,8397.527,12212.709341066273,70,34775.82281550475,2.204227,116396.56127558879,-75.08231297134795,0.3,70,0.3,10,-75.08231297134795,10,-12477.202,116396.56127558879,12212.70934106627,952000,0.0,12212.709341066273,-6.401771
11801.127266892314,4264.481085518538,0.0,1456032.5,4145.7993,4264.481085518535,71,11801.127266892314,2.9682095,39602.33626532069,-120.11021998446628,0.3,71,0.3,10,-120.11021998446628,10,-28646.771,39602.33626532069,4264.481085518538,964000,0.0,4264.481085518535,-9.640049
16870.819368141976,5587.781090997941,0.0,1481861.4,3854.515,5587.781090997945,72,16870.819368141976,4.0998983,56200.18110148982,-108.02493226763539,0.2,72,0.2,10,-108.02493226763539,10,-38167.2,56200.18110148982,5587.781090997941,976000,0.0,5587.781090997945,-11.169724
7847.957834317698,2895.4128010746053,0.0,1538537.4,4240.083,2895.4128010746067,73,7847.957834317698,5.4529357,26298.608442048473,-35.503229935368466,0.7,73,0.7,10,-35.503229935368466,10,-37546.953,26298.608442048473,2895.4128010746053,988000,0.0,2895.4128010746067,-12.030627
1714.3874164853594,702.5079472564182,0.0,1598859.0,33262.156,702.5079472564186,74,1714.3874164853594,6.970329,5669.671883621629,-52.35696696594877,0.5,74,0.5,10,-52.35696696594877,10,-36684.027,5669.671883621629,702.5079472564182,1000000,0.0,702.5079472564186,-8.730222
15.158420870367843,-20.38950868516796,0.0,1623750.6,24435.334,-20.389508685167954,75,15.158420870367843,8.75265,-3.3944891676764044,-50.981188254310034,0.0,75,0.0,10,-50.981188254310034,10,-37709.336,-3.3944891676764044,-20.38950868516796,1012000,0.0,-20.389508685167954,-8.950919
37.074889779051524,-30.887491878570266,0.0,1788937.8,13937.778,-30.887491878570266,76,37.074889779051524,10.511621,-5.724797838276605,-104.54497092874682,0.2,76,0.2,10,-104.54497092874682,10,-36818.742,-5.724797838276605,-30.887491878570266,1024000,0.0,-30.887491878570266,-5.473708
109.78598514309104,5.685964641632165,0.0,2136738.0,38169.113,5.685964641632202,77,109.78598514309104,12.275197,332.74696062916604,-54.49822443324507,0.2,77,0.2,10,-54.49822443324507,10,-40203.46,332.74696062916604,5.685964641632165,1036000,0.0,5.685964641632202,-4.7525334
