MetaTest/stick-pull-v1/TerminationRate,MetaTest/stick-pull-v1/NumTrajs,MetaTest/stick-pull-v1/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/Average/NumTrajs,MetaTest/stick-pull-v1/MinReturn,MetaTest/stick-pull-v1/AverageReturn,MetaTest/stick-pull-v1/SuccessRate,MetaTest/stick-pull-v1/Iteration,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration,MetaTest/stick-pull-v1/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/stick-pull-v1/StdReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,TotalEnvSteps
0.0,10,-14.215785180835422,0.0,0.0,10,-18.16300032636722,-14.215785180835425,0.0,10,-14.215785180835425,10,-11.276847170184961,-14.215785180835422,1.901466620506908,1.901466620506908,-11.276847170184961,-18.16300032636722,464000
0.0,10,-20.989557311351728,0.0,0.0,10,-24.971179503191696,-20.98955731135173,0.0,11,-20.98955731135173,11,-14.622014361892681,-20.989557311351728,3.5636099173246563,3.5636099173246563,-14.622014361892681,-24.971179503191696,488000
0.0,10,25.28016320083906,0.0,0.0,10,-37.03592454040399,25.280163200839052,0.0,12,25.280163200839052,12,244.46981385124977,25.28016320083906,85.93902902269637,85.93902902269637,244.46981385124977,-37.03592454040399,512000
0.0,10,-17.446942385743455,0.0,0.0,10,-48.51189460634698,-17.44694238574345,0.0,13,-17.44694238574345,13,-5.4560810282997965,-17.446942385743455,11.438476417767589,11.438476417767589,-5.4560810282997965,-48.51189460634698,536000
0.0,10,-16.651655604691506,0.0,0.0,10,-20.89889463036745,-16.651655604691506,0.0,14,-16.651655604691506,14,-12.01508674446802,-16.651655604691506,2.389568754607018,2.389568754607018,-12.01508674446802,-20.89889463036745,560000
0.0,10,52.8896259552544,0.0,0.0,10,-19.734791548605347,52.88962595525438,0.0,15,52.88962595525438,15,357.50355911900147,52.8896259552544,112.63404939586376,112.63404939586376,357.50355911900147,-19.734791548605347,584000
0.0,10,-3.88896863316281,0.0,0.0,10,-14.983369542678961,-3.8889686331628126,0.0,16,-3.8889686331628126,16,22.55011117137844,-3.88896863316281,10.535078085051452,10.535078085051452,22.55011117137844,-14.983369542678961,608000
0.0,10,0.857611784387451,0.0,0.0,10,-19.632913149438856,0.8576117843874584,0.0,17,0.8576117843874584,17,103.58745138543287,0.857611784387451,36.55115473113811,36.55115473113811,103.58745138543287,-19.632913149438856,632000
0.0,10,24.720038441737877,0.0,0.0,10,-21.723240908060525,24.72003844173789,0.0,18,24.72003844173789,18,181.28305666554064,24.720038441737877,71.8799605918425,71.8799605918425,181.28305666554064,-21.723240908060525,656000
0.0,10,-32.80265592569034,0.0,0.0,10,-39.06737966355177,-32.80265592569033,0.0,19,-32.80265592569033,19,-25.1072796259527,-32.80265592569034,3.389118472723674,3.389118472723674,-25.1072796259527,-39.06737966355177,680000
0.0,10,447.3123726740885,0.0,0.0,10,-17.729779871260316,447.3123726740885,0.0,20,447.3123726740885,20,1928.1743756210058,447.3123726740885,605.4043435471739,605.4043435471739,1928.1743756210058,-17.729779871260316,704000
0.0,10,-45.1864743726856,0.0,0.0,10,-84.04226268035886,-45.186474372685616,0.0,21,-45.186474372685616,21,-13.688123920794956,-45.1864743726856,19.411559104708953,19.411559104708953,-13.688123920794956,-84.04226268035886,728000
0.0,10,-36.401525310120874,0.0,0.0,10,-104.96501854039889,-36.401525310120874,0.0,22,-36.401525310120874,22,-8.017956503468394,-36.401525310120874,28.115631960119885,28.115631960119885,-8.017956503468394,-104.96501854039889,752000
0.0,10,-90.34623208918438,0.0,0.0,10,-112.0369044373193,-90.3462320891844,0.0,23,-90.3462320891844,23,-67.30199024158084,-90.34623208918438,11.327662448373923,11.327662448373923,-67.30199024158084,-112.0369044373193,776000
0.0,10,-85.34501241422721,0.0,0.0,10,-98.73072126918146,-85.3450124142272,0.0,24,-85.3450124142272,24,-60.224839480393534,-85.34501241422721,12.794850295875031,12.794850295875031,-60.224839480393534,-98.73072126918146,800000
0.0,10,-65.26493519760929,0.0,0.0,10,-99.12214591777898,-65.26493519760929,0.0,25,-65.26493519760929,25,-27.452269326301437,-65.26493519760929,25.474243867764027,25.474243867764027,-27.452269326301437,-99.12214591777898,824000
0.0,10,-61.89399372046709,0.0,0.0,10,-94.3513735646136,-61.893993720467094,0.0,26,-61.893993720467094,26,-39.57740280652194,-61.89399372046709,15.351888046218315,15.351888046218315,-39.57740280652194,-94.3513735646136,848000
0.0,10,-75.90058059142665,0.0,0.0,10,-89.09802237421788,-75.90058059142667,0.0,27,-75.90058059142667,27,-51.41309651609868,-75.90058059142665,11.853548543285838,11.853548543285838,-51.41309651609868,-89.09802237421788,872000
0.0,10,-70.4988308624363,0.0,0.0,10,-98.49938052179672,-70.4988308624363,0.0,28,-70.4988308624363,28,-49.64141084474993,-70.4988308624363,18.515982870813197,18.515982870813197,-49.64141084474993,-98.49938052179672,896000
0.0,10,-44.48957828384356,0.0,0.0,10,-73.11363091703069,-44.48957828384355,0.0,29,-44.48957828384355,29,-20.777354038894735,-44.48957828384356,16.31146495208476,16.31146495208476,-20.777354038894735,-73.11363091703069,920000
0.0,10,-74.74453682978908,0.0,0.0,10,-126.65733044813838,-74.74453682978906,0.0,30,-74.74453682978906,30,-28.12187311704141,-74.74453682978908,28.84543772267683,28.84543772267683,-28.12187311704141,-126.65733044813838,944000
0.0,10,-100.35730884659212,0.0,0.0,10,-106.92828364864832,-100.35730884659213,0.0,31,-100.35730884659213,31,-81.86842693930811,-100.35730884659212,7.105013252765138,7.105013252765138,-81.86842693930811,-106.92828364864832,968000
0.0,10,-37.91779764606937,0.0,0.0,10,-85.94410755716882,-37.91779764606936,0.0,32,-37.91779764606936,32,-13.443568274630211,-37.91779764606937,20.007278333405193,20.007278333405193,-13.443568274630211,-85.94410755716882,992000
0.0,10,-68.59464620678628,0.0,0.0,10,-90.46450896524895,-68.59464620678628,0.0,33,-68.59464620678628,33,-31.375194309250176,-68.59464620678628,18.627219355413946,18.627219355413946,-31.375194309250176,-90.46450896524895,1016000
0.0,10,112.55361025975465,0.0,0.0,10,-81.86827671413229,112.55361025975466,0.0,34,112.55361025975466,34,844.4778255372959,112.55361025975465,319.8429814893859,319.8429814893859,844.4778255372959,-81.86827671413229,1040000
0.0,10,61.18066628000722,0.0,0.0,10,-51.235525021936496,61.18066628000715,0.0,35,61.18066628000715,35,899.2693895449748,61.18066628000722,279.6361767970765,279.6361767970765,899.2693895449748,-51.235525021936496,1064000
0.0,10,177.4923561028833,0.0,0.0,10,-133.34654294895418,177.49235610288304,0.0,36,177.49235610288304,36,2311.688449313866,177.4923561028833,712.3401616404346,712.3401616404346,2311.688449313866,-133.34654294895418,1088000
0.0,10,-32.51301293355435,0.0,0.0,10,-124.41923629513411,-32.51301293355441,0.0,37,-32.51301293355441,37,-8.913178267903708,-32.51301293355435,31.170145131187184,31.170145131187184,-8.913178267903708,-124.41923629513411,1112000
0.0,10,181.90084741924844,0.0,0.0,10,-71.58107305581481,181.90084741924835,0.0,38,181.90084741924835,38,2066.9758819603244,181.90084741924844,628.6333943264639,628.6333943264639,2066.9758819603244,-71.58107305581481,1136000
0.0,10,-36.94672704996546,0.0,0.0,10,-58.37391853142952,-36.946727049965475,0.0,39,-36.946727049965475,39,-23.29647042221737,-36.94672704996546,13.023703616623168,13.023703616623168,-23.29647042221737,-58.37391853142952,1160000
0.0,10,292.19051444136187,0.0,0.0,10,-84.02173666737858,292.19051444136187,0.0,40,292.19051444136187,40,2184.684652168708,292.19051444136187,714.9233543733903,714.9233543733903,2184.684652168708,-84.02173666737858,1184000
0.0,10,-36.670100693550495,0.0,0.0,10,-75.21333953809535,-36.670100693550495,0.0,41,-36.670100693550495,41,3.9758150527972558,-36.670100693550495,24.31480522418776,24.31480522418776,3.9758150527972558,-75.21333953809535,1208000
0.0,10,-37.6044691067571,0.0,0.0,10,-79.24630180587393,-37.604469106757094,0.0,42,-37.604469106757094,42,-13.019148192768354,-37.6044691067571,21.189522745454305,21.189522745454305,-13.019148192768354,-79.24630180587393,1232000
0.0,10,-40.86591685763419,0.0,0.0,10,-65.28730792201524,-40.86591685763421,0.0,43,-40.86591685763421,43,-25.37503337583827,-40.86591685763419,12.070386048062028,12.070386048062028,-25.37503337583827,-65.28730792201524,1256000
0.0,10,46.17233060821631,0.0,0.0,10,-64.53058657463606,46.1723306082163,0.0,44,46.1723306082163,44,615.6201419713651,46.17233060821631,204.34334323490054,204.34334323490054,615.6201419713651,-64.53058657463606,1280000
0.0,10,-63.98225915244043,0.0,0.0,10,-111.62914864160061,-63.98225915244043,0.0,45,-63.98225915244043,45,-29.830999387926866,-63.98225915244043,25.947803067759796,25.947803067759796,-29.830999387926866,-111.62914864160061,1304000
0.0,10,-52.43743170543638,0.0,0.0,10,-94.03170005631596,-52.43743170543638,0.0,46,-52.43743170543638,46,-13.215471942331547,-52.43743170543638,24.622403012610604,24.622403012610604,-13.215471942331547,-94.03170005631596,1328000
0.0,10,-52.782585482142494,0.0,0.0,10,-93.0092079252497,-52.78258548214251,0.0,47,-52.78258548214251,47,5.908964019985568,-52.782585482142494,28.62100252622926,28.62100252622926,5.908964019985568,-93.0092079252497,1352000
0.0,10,45.191234044850454,0.0,0.0,10,-101.86659196650923,45.19123404485053,0.0,48,45.19123404485053,48,1058.5163144588698,45.191234044850454,339.23212537038654,339.23212537038654,1058.5163144588698,-101.86659196650923,1376000
0.0,10,-13.155852517487336,0.0,0.0,10,-101.24696585382179,-13.1558525174873,0.0,49,-13.1558525174873,49,517.550032741642,-13.155852517487336,178.52402084530607,178.52402084530607,517.550032741642,-101.24696585382179,1400000
0.0,10,-70.53725294069328,0.0,0.0,10,-111.1814293208433,-70.53725294069325,0.0,50,-70.53725294069325,50,-36.64970844241993,-70.53725294069328,27.33474798683521,27.33474798683521,-36.64970844241993,-111.1814293208433,1424000
0.0,10,-43.45736644758456,0.0,0.0,10,-99.78773944348791,-43.45736644758454,0.0,51,-43.45736644758454,51,166.47942105089527,-43.45736644758456,74.76285717360302,74.76285717360302,166.47942105089527,-99.78773944348791,1448000
0.0,10,1106.9174595642828,0.0,0.0,10,-112.50254564848385,1106.9174595642821,0.0,52,1106.9174595642821,52,11751.184614782678,1106.9174595642828,3548.136132901588,3548.136132901588,11751.184614782678,-112.50254564848385,1472000
0.0,10,-37.606414252730225,0.0,0.0,10,-98.51478000154914,-37.60641425273023,0.0,53,-37.60641425273023,53,18.011894647112474,-37.606414252730225,28.40848582890295,28.40848582890295,18.011894647112474,-98.51478000154914,1496000
0.0,10,-31.00353317094495,0.0,0.0,10,-52.02961180927552,-31.00353317094495,0.0,54,-31.00353317094495,54,7.837664749065685,-31.00353317094495,19.480483468752254,19.480483468752254,7.837664749065685,-52.02961180927552,1520000
0.0,10,-6.056934457800243,0.0,0.0,10,-89.03215311554533,-6.056934457800224,0.0,55,-6.056934457800224,55,157.1405528296044,-6.056934457800243,68.34737078366842,68.34737078366842,157.1405528296044,-89.03215311554533,1544000
0.0,10,-34.28083595989106,0.0,0.0,10,-54.048800127028606,-34.28083595989106,0.0,56,-34.28083595989106,56,6.118567052076139,-34.28083595989106,20.31407595463503,20.31407595463503,6.118567052076139,-54.048800127028606,1568000
0.0,10,-34.6591906887768,0.0,0.0,10,-105.44120357478457,-34.659190688776796,0.0,57,-34.659190688776796,57,-10.806674747656864,-34.6591906887768,26.567507250595785,26.567507250595785,-10.806674747656864,-105.44120357478457,1592000
0.0,10,313.01444764929204,0.0,0.0,10,-122.26978232961075,313.01444764929175,0.0,58,313.01444764929175,58,3442.587061661592,313.01444764929204,1044.1123961078022,1044.1123961078022,3442.587061661592,-122.26978232961075,1616000
0.0,10,43.616046323704964,0.0,0.0,10,-66.79406148007163,43.61604632370501,0.0,59,43.61604632370501,59,742.1571101008187,43.616046323704964,234.83285129103618,234.83285129103618,742.1571101008187,-66.79406148007163,1640000
0.0,10,-16.610476557290447,0.0,0.0,10,-63.024737214915305,-16.610476557290454,0.0,60,-16.610476557290454,60,34.01797163987916,-16.610476557290447,30.208012453607342,30.208012453607342,34.01797163987916,-63.024737214915305,1664000
0.0,10,-9.951583122805022,0.0,0.0,10,-83.25696608994303,-9.951583122805014,0.0,61,-9.951583122805014,61,51.991714808542866,-9.951583122805022,42.77940755603597,42.77940755603597,51.991714808542866,-83.25696608994303,1688000
0.0,10,112.99583772166451,0.0,0.0,10,-113.58355691682947,112.9958377216645,0.0,62,112.9958377216645,62,1422.9652428106615,112.99583772166451,437.9811042915904,437.9811042915904,1422.9652428106615,-113.58355691682947,1712000
0.0,10,1782.4296470103855,0.0,0.0,10,-75.77569558668267,1782.4296470103868,0.0,63,1782.4296470103868,63,17373.64516235713,1782.4296470103855,5199.961270931661,5199.961270931661,17373.64516235713,-75.77569558668267,1736000
0.0,10,-40.70128443249814,0.0,0.0,10,-81.89568685219339,-40.70128443249814,0.0,64,-40.70128443249814,64,14.881299564501177,-40.70128443249814,27.34945669797545,27.34945669797545,14.881299564501177,-81.89568685219339,1760000
0.0,10,-62.87452614455054,0.0,0.0,10,-97.36952922122042,-62.87452614455054,0.0,65,-62.87452614455054,65,-28.55066625351271,-62.87452614455054,22.82952304222955,22.82952304222955,-28.55066625351271,-97.36952922122042,1784000
0.0,10,-52.16778755307469,0.0,0.0,10,-100.32348647842984,-52.16778755307469,0.0,66,-52.16778755307469,66,-10.42970861115799,-52.16778755307469,21.327914251133283,21.327914251133283,-10.42970861115799,-100.32348647842984,1808000
0.0,10,165.66939735205375,0.0,0.0,10,-83.06920880376992,165.66939735205366,0.0,67,165.66939735205366,67,1050.7043361680737,165.66939735205375,416.6719120430825,416.6719120430825,1050.7043361680737,-83.06920880376992,1832000
0.0,10,73.14766375154348,0.0,0.0,10,-104.5786068159004,73.14766375154345,0.0,68,73.14766375154345,68,971.4377471014309,73.14766375154348,313.86311147158113,313.86311147158113,971.4377471014309,-104.5786068159004,1856000
0.0,10,247.09672622295534,0.0,0.0,10,-100.65443523010444,247.09672622295548,0.0,69,247.09672622295548,69,1319.6151810990223,247.09672622295534,506.51994855111235,506.51994855111235,1319.6151810990223,-100.65443523010444,1880000
0.0,10,1885.5002727926633,0.0,0.0,10,-51.61669517664248,1885.5002727926644,0.0,70,1885.5002727926644,70,19072.88542615824,1885.5002727926633,5729.168068136519,5729.168068136519,19072.88542615824,-51.61669517664248,1904000
0.0,10,-120.20750600007463,0.0,0.0,10,-139.8767368255858,-120.20750600007463,0.0,71,-120.20750600007463,71,-10.9842838158612,-120.20750600007463,36.66026196423006,36.66026196423006,-10.9842838158612,-139.8767368255858,1928000
0.0,10,-49.504625563268746,0.0,0.0,10,-78.48000721675487,-49.50462556326875,0.0,72,-49.50462556326875,72,-26.88342818900733,-49.504625563268746,17.70071111890826,17.70071111890826,-26.88342818900733,-78.48000721675487,1952000
0.0,10,-44.514987004230015,0.0,0.0,10,-80.78812394119544,-44.51498700423003,0.0,73,-44.51498700423003,73,-13.46079048707736,-44.514987004230015,17.303691497718724,17.303691497718724,-13.46079048707736,-80.78812394119544,1976000
0.0,10,-95.0475322655297,0.0,0.0,10,-99.87839991403021,-95.04753226552972,0.0,74,-95.04753226552972,74,-90.86618772581619,-95.0475322655297,2.8195697366297807,2.8195697366297807,-90.86618772581619,-99.87839991403021,2000000
0.0,10,382.1107846599533,0.0,0.0,10,-129.61298072934215,382.11078465995365,0.0,75,382.11078465995365,75,4555.020080495915,382.1107846599533,1391.3498829641208,1391.3498829641208,4555.020080495915,-129.61298072934215,2024000
0.0,10,-61.247103110687036,0.0,0.0,10,-140.72741828014023,-61.24710311068701,0.0,76,-61.24710311068701,76,-5.53503695744782,-61.247103110687036,40.974929588314154,40.974929588314154,-5.53503695744782,-140.72741828014023,2048000
0.0,10,-15.500505183242472,0.0,0.0,10,-134.67664873955167,-15.500505183242598,0.0,77,-15.500505183242598,77,431.72312301831425,-15.500505183242472,159.05405098286147,159.05405098286147,431.72312301831425,-134.67664873955167,2072000
0.0,10,126.79282561486801,0.0,0.0,10,-110.5968909103559,126.79282561486784,0.0,78,126.79282561486784,78,1719.859150117538,126.79282561486801,532.7747255557997,532.7747255557997,1719.859150117538,-110.5968909103559,2096000
0.0,10,40.43262340750092,0.0,0.0,10,-132.26126478182562,40.4326234075008,0.0,79,40.4326234075008,79,685.2965597841677,40.43262340750092,230.41753169161868,230.41753169161868,685.2965597841677,-132.26126478182562,2120000
0.0,10,-80.35302344298992,0.0,0.0,10,-135.24785743656156,-80.35302344298991,0.0,80,-80.35302344298991,80,-17.255458454385966,-80.35302344298992,39.9166792612302,39.9166792612302,-17.255458454385966,-135.24785743656156,2144000
0.0,10,-63.458541122920245,0.0,0.0,10,-125.28951673954509,-63.45854112292021,0.0,81,-63.45854112292021,81,-20.534256057465942,-63.458541122920245,36.64727519574209,36.64727519574209,-20.534256057465942,-125.28951673954509,2168000
0.0,10,-70.69153266980673,0.0,0.0,10,-128.84022794617513,-70.6915326698067,0.0,82,-70.6915326698067,82,-20.74843242491875,-70.69153266980673,37.9867951572119,37.9867951572119,-20.74843242491875,-128.84022794617513,2192000
0.0,10,-31.40159605264835,0.0,0.0,10,-45.876744322073556,-31.401596052648348,0.0,83,-31.401596052648348,83,-16.60203791981358,-31.40159605264835,9.893742632150339,9.893742632150339,-16.60203791981358,-45.876744322073556,2216000
0.0,10,-56.34739614653837,0.0,0.0,10,-92.64687300883735,-56.347396146538394,0.0,84,-56.347396146538394,84,-29.147813804532372,-56.34739614653837,24.281363410251,24.281363410251,-29.147813804532372,-92.64687300883735,2240000
0.0,10,-55.089447824319606,0.0,0.0,10,-81.8570088656558,-55.089447824319606,0.0,85,-55.089447824319606,85,-31.993617954169853,-55.089447824319606,15.956996815619647,15.956996815619647,-31.993617954169853,-81.8570088656558,2264000
0.0,10,-40.04946342879972,0.0,0.0,10,-60.322619764327534,-40.04946342879971,0.0,86,-40.04946342879971,86,-27.565876889641526,-40.04946342879972,10.94334419492687,10.94334419492687,-27.565876889641526,-60.322619764327534,2288000
0.0,10,81.61373791364346,0.0,0.0,10,-117.85945698253047,81.61373791364335,0.0,87,81.61373791364335,87,1201.3753015049915,81.61373791364346,375.3038366319812,375.3038366319812,1201.3753015049915,-117.85945698253047,2312000
0.0,10,-21.117544909242984,0.0,0.0,10,-56.51497193679628,-21.117544909242962,0.0,88,-21.117544909242962,88,143.35805236268604,-21.117544909242984,56.408842661283366,56.408842661283366,143.35805236268604,-56.51497193679628,2336000
0.0,10,265.13594219530796,0.0,0.0,10,-106.08982337147435,265.13594219530796,0.0,89,265.13594219530796,89,1205.3544914352822,265.13594219530796,393.98042379390927,393.98042379390927,1205.3544914352822,-106.08982337147435,2360000
0.0,10,362.57872208876864,0.0,0.0,10,-113.8506085244378,362.57872208876864,0.0,90,362.57872208876864,90,2304.6715207829147,362.57872208876864,780.3432268750589,780.3432268750589,2304.6715207829147,-113.8506085244378,2384000
0.0,10,-58.49312993491078,0.0,0.0,10,-127.21258923371786,-58.49312993491075,0.0,91,-58.49312993491075,91,27.39810272738325,-58.49312993491078,54.94040327340173,54.94040327340173,27.39810272738325,-127.21258923371786,2408000
0.0,10,3582.1268627906547,0.0,0.0,10,-136.81945535093092,3582.126862790655,0.0,92,3582.126862790655,92,36421.75298197891,3582.1268627906547,10946.63793736592,10946.63793736592,36421.75298197891,-136.81945535093092,2432000
0.0,10,4473.647059043273,0.0,0.0,10,-108.62339879491955,4473.647059043275,0.0,93,4473.647059043275,93,22193.213612015177,4473.647059043273,8512.252815999635,8512.252815999635,22193.213612015177,-108.62339879491955,2456000
0.0,10,3616.0550471277757,0.0,0.0,10,-112.01509989383992,3616.055047127777,0.0,94,3616.055047127777,94,33834.49522294307,3616.0550471277757,10089.74420817622,10089.74420817622,33834.49522294307,-112.01509989383992,2480000
0.0,10,2081.072201878633,0.0,0.0,10,-113.30094778472476,2081.072201878633,0.0,95,2081.072201878633,95,20261.22049853574,2081.072201878633,6071.591973858064,6071.591973858064,20261.22049853574,-113.30094778472476,2504000
0.0,10,-52.06873388239736,0.0,0.0,10,-113.33636614309134,-52.06873388239744,0.0,96,-52.06873388239744,96,3.6364941812012743,-52.06873388239736,41.0720500536543,41.0720500536543,3.6364941812012743,-113.33636614309134,2528000
0.0,10,-41.23458398025982,0.0,0.0,10,-69.87461922901251,-41.234583980259806,0.0,97,-41.234583980259806,97,32.10221059752352,-41.23458398025982,33.222135792995445,33.222135792995445,32.10221059752352,-69.87461922901251,2552000
0.0,10,1958.0363950030114,0.0,0.0,10,-41.52984340912645,1958.0363950030137,0.0,98,1958.0363950030137,98,17275.539072118714,1958.0363950030114,5128.977286300969,5128.977286300969,17275.539072118714,-41.52984340912645,2576000
0.0,10,12042.484862206682,0.0,0.0,10,-35.78170705219623,12042.48486220669,0.0,99,12042.48486220669,99,120523.93407926835,12042.484862206682,36160.48628793335,36160.48628793335,120523.93407926835,-35.78170705219623,2600000
