MetaTest/window-open-v1/TerminationRate,MetaTest/window-open-v1/SuccessRate,MetaTest/Average/StdReturn,MetaTest/window-open-v1/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTrain/Average/QfLoss,MetaTest/Average/NumTrajs,MetaTest/Average/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/window-open-v1/StdReturn,MetaTrain/Average/AlphaLoss,MetaTest/window-open-v1/MinReturn,MetaTest/window-open-v1/MaxReturn,MetaTrain/Average/PolicyLoss,MetaTest/window-open-v1/NumTrajs,MetaTest/window-open-v1/AverageDiscountedReturn,MetaTest/window-open-v1/Iteration,TotalEnvSteps,MetaTest/Average/SuccessRate,MetaTest/Average/Iteration,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/Alpha
0.0,0.5,65241.284983899845,63944.257997883964,63944.257997883964,63944.257997883964,699349100.0,10,0.0,174907.91274105795,-64.35344513983898,65241.284983899845,-27.704567,-64.35344513983898,174907.91274105795,-394583.12,10,63944.257997883964,96,2528000,0.5,96,33.329945,nan
0.0,0.8,59773.50743249449,103878.80566260978,103878.80566260977,103878.80566260978,692193700.0,10,0.0,179947.75388634455,-69.38579691693411,59773.50743249449,-28.133625,-69.38579691693411,179947.75388634455,-396555.78,10,103878.80566260977,97,2552000,0.8,97,34.02999,nan
0.0,0.5,63006.60779194539,72776.4795392261,72776.4795392261,72776.4795392261,705465500.0,10,0.0,166005.98033316116,-48.47164489878118,63006.60779194539,-28.00636,-48.47164489878118,166005.98033316116,-399434.06,10,72776.4795392261,98,2576000,0.5,98,31.007402,nan
0.0,0.6,77245.75133832172,93213.82227220884,93213.82227220878,93213.82227220884,718088300.0,10,0.0,180129.43195053842,-58.26088668316069,77245.75133832172,-28.155977,-58.26088668316069,180129.43195053842,-402335.88,10,93213.82227220878,99,2600000,0.6,99,41.84547,nan
0.0,0.6,73975.5258377579,87068.88534525537,87068.8853452554,87068.88534525537,730716100.0,10,0.0,172522.02473830918,-52.55896003107078,73975.5258377579,-28.53613,-52.55896003107078,172522.02473830918,-404362.8,10,87068.8853452554,100,2624000,0.6,100,46.699875,nan
0.0,0.7,74583.21095350622,107620.63557302656,107620.63557302653,107620.63557302656,759070100.0,10,0.0,194599.62946536925,-52.84590941017071,74583.21095350622,-28.785482,-52.84590941017071,194599.62946536925,-410122.25,10,107620.63557302653,101,2648000,0.7,101,44.370342,nan
0.0,0.4,63179.77135110362,50406.23323203882,50406.23323203881,50406.23323203882,799550340.0,10,0.0,147884.78583920992,-53.679538212936286,63179.77135110362,-29.118462,-53.679538212936286,147884.78583920992,-414261.2,10,50406.23323203881,102,2672000,0.4,102,46.202404,nan
0.0,0.5,78457.42504128137,76586.15486128682,76586.15486128684,76586.15486128682,822825100.0,10,0.0,176681.83389963084,-66.98530641213645,78457.42504128137,-29.51768,-66.98530641213645,176681.83389963084,-419891.66,10,76586.15486128684,103,2696000,0.5,103,49.903698,nan
0.0,0.7,68100.25237264745,79416.63011220952,79416.6301122095,79416.63011220952,840229100.0,10,0.0,164661.204630173,-69.05433717619563,68100.25237264745,-29.883934,-69.05433717619563,164661.204630173,-424388.4,10,79416.6301122095,104,2720000,0.7,104,38.27862,nan
0.0,0.4,71897.14477831063,57963.76291683663,57963.76291683663,57963.76291683663,857962400.0,10,0.0,176671.32387519735,-58.38069051186107,71897.14477831063,-29.974531,-58.38069051186107,176671.32387519735,-428981.5,10,57963.76291683663,105,2744000,0.4,105,33.02179,nan
0.0,0.5,63802.57815747006,62568.08806486115,62568.08806486117,62568.08806486115,867418500.0,10,0.0,145897.10884151538,-59.65751935201016,63802.57815747006,-30.248766,-59.65751935201016,145897.10884151538,-431881.8,10,62568.08806486117,106,2768000,0.5,106,22.645327,nan
0.0,0.4,63544.89320938667,49887.95208192881,49887.95208192881,49887.95208192881,850504640.0,10,0.0,171161.56524760197,-53.07675829251095,63544.89320938667,-30.36888,-53.07675829251095,171161.56524760197,-435176.97,10,49887.95208192881,107,2792000,0.4,107,19.537504,nan
0.0,0.8,56798.120807527564,102322.79467538546,102322.7946753854,102322.79467538546,839359800.0,10,0.0,190358.28951526684,-57.91326875451501,56798.120807527564,-30.55273,-57.91326875451501,190358.28951526684,-440166.47,10,102322.7946753854,108,2816000,0.8,108,20.640131,nan
0.0,0.7,52135.993676356615,76050.28822823109,76050.2882282311,76050.28822823109,826451600.0,10,0.0,138782.26031754364,-58.423375723949725,52135.993676356615,-30.695644,-58.423375723949725,138782.26031754364,-443776.06,10,76050.2882282311,109,2840000,0.7,109,29.695547,nan
0.0,0.4,64318.477279347695,50381.56563354198,50381.56563354198,50381.56563354198,825540860.0,10,0.0,152551.73011083205,-68.53703112884847,64318.477279347695,-30.506145,-68.53703112884847,152551.73011083205,-446447.44,10,50381.56563354198,110,2864000,0.4,110,23.693407,nan
0.0,0.5,63442.409817675776,62714.291741229514,62714.291741229536,62714.291741229514,816545860.0,10,0.0,146950.8083343921,-64.83607228348603,63442.409817675776,-30.089504,-64.83607228348603,146950.8083343921,-447605.7,10,62714.291741229536,111,2888000,0.5,111,27.795273,nan
0.0,0.6,55942.97691006126,65687.22898681255,65687.2289868126,65687.22898681255,798240500.0,10,0.0,147537.52888659414,-56.28849340760836,55942.97691006126,-29.876463,-56.28849340760836,147537.52888659414,-447612.4,10,65687.2289868126,112,2912000,0.6,112,33.022713,nan
0.0,0.5,80241.98884662196,78557.16193683323,78557.16193683322,78557.16193683323,787337300.0,10,0.0,196585.89305881667,-67.41034880584266,80241.98884662196,-29.803331,-67.41034880584266,196585.89305881667,-448515.12,10,78557.16193683322,113,2936000,0.5,113,51.656853,nan
0.0,0.6,59056.518185706605,70345.11897613996,70345.11897613996,70345.11897613996,781908300.0,10,0.0,143323.0603198469,-52.79452802511387,59056.518185706605,-29.813505,-52.79452802511387,143323.0603198469,-448436.25,10,70345.11897613996,114,2960000,0.6,114,30.2825,nan
0.0,0.6,56265.12825808223,76307.13869374341,76307.13869374346,76307.13869374341,785621570.0,10,0.0,146821.38559001783,-56.660741591992455,56265.12825808223,-29.950172,-56.660741591992455,146821.38559001783,-449450.2,10,76307.13869374346,115,2984000,0.6,115,18.218079,nan
0.0,0.4,74274.72696434768,57488.807121579404,57488.807121579404,57488.807121579404,791883460.0,10,0.0,199740.96691297588,-49.830070633420334,74274.72696434768,-30.005438,-49.830070633420334,199740.96691297588,-450694.16,10,57488.807121579404,116,3008000,0.4,116,18.067978,nan
0.0,0.6,73354.53120717732,88240.6063488874,88240.6063488874,88240.6063488874,793925000.0,10,0.0,174938.16630732172,-57.7207482821339,73354.53120717732,-29.955172,-57.7207482821339,174938.16630732172,-451551.47,10,88240.6063488874,117,3032000,0.6,117,15.854327,nan
0.0,0.4,68367.93909139349,57032.01407631979,57032.0140763198,57032.01407631979,788549950.0,10,0.0,175624.60415201524,-71.32895081992481,68367.93909139349,-29.798752,-71.32895081992481,175624.60415201524,-453831.8,10,57032.0140763198,118,3056000,0.4,118,14.231647,nan
0.0,0.5,74361.34599426613,73841.70415383337,73841.70415383333,73841.70415383337,781212860.0,10,0.0,173308.4913242591,-54.49652286746428,74361.34599426613,-29.677406,-54.49652286746428,173308.4913242591,-454539.53,10,73841.70415383333,119,3080000,0.5,119,13.488949,nan
0.0,0.6,64257.486187559516,77245.47301914838,77245.4730191484,77245.47301914838,780715700.0,10,0.0,148749.8236980334,-61.68487360382701,64257.486187559516,-29.756516,-61.68487360382701,148749.8236980334,-456146.16,10,77245.4730191484,120,3104000,0.6,120,12.958374,nan
0.0,0.8,54617.77469656219,97686.94606819673,97686.9460681967,97686.94606819673,775247940.0,10,0.0,167215.16277674714,-64.12559412681321,54617.77469656219,-29.405754,-64.12559412681321,167215.16277674714,-457471.22,10,97686.9460681967,121,3128000,0.8,121,11.947146,nan
0.0,0.7,63408.010669571246,97936.40132927748,97936.40132927745,97936.40132927748,774448640.0,10,0.0,186290.55321930628,-52.418940529691945,63408.010669571246,-29.340633,-52.418940529691945,186290.55321930628,-456990.84,10,97936.40132927745,122,3152000,0.7,122,13.08175,nan
0.0,0.7,70551.98730251493,92971.3209810036,92971.32098100355,92971.3209810036,800115460.0,10,0.0,189973.32004803044,-67.74888830013101,70551.98730251493,-29.600706,-67.74888830013101,189973.32004803044,-459082.75,10,92971.32098100355,123,3176000,0.7,123,12.000905,nan
0.0,0.6,66948.46223815525,78925.45303434573,78925.45303434573,78925.45303434573,804591100.0,10,0.0,178046.23361092855,-67.36005795203116,66948.46223815525,-29.39191,-67.36005795203116,178046.23361092855,-460568.5,10,78925.45303434573,124,3200000,0.6,124,11.478073,nan
0.0,0.5,70060.2013336473,62764.38221763447,62764.38221763447,62764.38221763447,812724100.0,10,0.0,172982.5775672495,-60.646916478217975,70060.2013336473,-29.188204,-60.646916478217975,172982.5775672495,-459791.84,10,62764.38221763447,125,3224000,0.5,125,10.83296,nan
0.0,0.5,79102.42005118847,78031.56624658508,78031.56624658508,78031.56624658508,811267260.0,10,0.0,184071.85814622455,-43.95914694733811,79102.42005118847,-29.083694,-43.95914694733811,184071.85814622455,-459117.22,10,78031.56624658508,126,3248000,0.5,126,11.797789,nan
0.0,0.5,77843.13478708763,77136.90033599667,77136.90033599664,77136.90033599667,808396700.0,10,0.0,179946.43549951664,-65.14318309468634,77843.13478708763,-29.139475,-65.14318309468634,179946.43549951664,-460333.56,10,77136.90033599664,127,3272000,0.5,127,11.804123,nan
0.0,0.3,65732.7752248612,41112.94217601187,41112.94217601187,41112.94217601187,818784800.0,10,0.0,181728.5926840796,-63.932569897299764,65732.7752248612,-29.140915,-63.932569897299764,181728.5926840796,-462107.62,10,41112.94217601187,128,3296000,0.3,128,11.929431,nan
0.0,0.7,66493.71626206208,101661.26670891469,101661.26670891467,101661.26670891469,817370940.0,10,0.0,191099.49760111436,-57.26862813275413,66493.71626206208,-28.921759,-57.26862813275413,191099.49760111436,-461739.25,10,101661.26670891467,129,3320000,0.7,129,12.554168,nan
0.0,0.6,69143.12195041291,82560.02021392884,82560.02021392884,82560.02021392884,824610750.0,10,0.0,156969.75438688096,-58.89380180826399,69143.12195041291,-28.816504,-58.89380180826399,156969.75438688096,-463545.94,10,82560.02021392884,130,3344000,0.6,130,13.298115,nan
0.0,0.8,66942.48439557342,120292.80923575703,120292.80923575703,120292.80923575703,827342900.0,10,0.0,187417.58113495907,-65.06419532012298,66942.48439557342,-28.522781,-65.06419532012298,187417.58113495907,-463488.62,10,120292.80923575703,131,3368000,0.8,131,13.03306,nan
0.0,0.3,65061.66637252738,42465.23143132715,42465.23143132714,42465.23143132715,829186500.0,10,0.0,149273.95980778255,-65.01896760156957,65061.66637252738,-28.625216,-65.01896760156957,149273.95980778255,-463858.9,10,42465.23143132714,132,3392000,0.3,132,11.417761,nan
0.0,0.7,67533.9592283266,101292.95930353775,101292.95930353776,101292.95930353775,829738800.0,10,0.0,159488.57971369548,-64.84778577318082,67533.9592283266,-28.686375,-64.84778577318082,159488.57971369548,-463343.88,10,101292.95930353776,133,3416000,0.7,133,12.644582,nan
0.0,0.6,66873.5878114807,80031.88602540987,80031.88602540985,80031.88602540987,812330400.0,10,0.0,147572.08434761013,-62.16564872137612,66873.5878114807,-28.825382,-62.16564872137612,147572.08434761013,-464423.6,10,80031.88602540985,134,3440000,0.6,134,12.076258,nan
0.0,0.6,69493.82539443143,82954.82125472819,82954.82125472816,82954.82125472819,794626940.0,10,0.0,174223.568245232,-64.44147730839791,69493.82539443143,-28.88421,-64.44147730839791,174223.568245232,-462371.06,10,82954.82125472816,135,3464000,0.6,135,12.371957,nan
0.0,0.3,56389.57319696489,36048.49977528264,36048.499775282646,36048.49977528264,780028500.0,10,0.0,147552.19343441853,-67.04792913916026,56389.57319696489,-28.907759,-67.04792913916026,147552.19343441853,-461470.72,10,36048.499775282646,136,3488000,0.3,136,12.565962,nan
0.0,0.5,80327.10734774126,76571.9144208895,76571.91442088953,76571.9144208895,769390900.0,10,0.0,180131.31784181108,-62.38673322885454,80327.10734774126,-29.105913,-62.38673322885454,180131.31784181108,-460546.88,10,76571.91442088953,137,3512000,0.5,137,11.193884,nan
0.0,0.5,67872.69163285095,59898.00993201253,59898.009932012545,59898.00993201253,782863700.0,10,0.0,184122.50834043606,-67.6132318549254,67872.69163285095,-28.904417,-67.6132318549254,184122.50834043606,-458874.12,10,59898.009932012545,138,3536000,0.5,138,11.279891,nan
0.0,0.5,66224.63529398157,66390.21334779871,66390.21334779872,66390.21334779871,794886850.0,10,0.0,139209.41473546327,-49.103990384148375,66224.63529398157,-28.530434,-49.103990384148375,139209.41473546327,-458260.16,10,66390.21334779872,139,3560000,0.5,139,11.151516,nan
0.0,0.3,44924.60072060966,27696.746283977653,27696.74628397763,27696.746283977653,807152700.0,10,0.0,130919.80707989374,-60.71279761863839,44924.60072060966,-28.456856,-60.71279761863839,130919.80707989374,-457371.78,10,27696.74628397763,140,3584000,0.3,140,10.432459,nan
0.0,0.7,69463.86821820942,97056.28742212048,97056.28742212048,97056.28742212048,820384640.0,10,0.0,177790.99569996193,-65.94537728323301,69463.86821820942,-28.394278,-65.94537728323301,177790.99569996193,-457013.56,10,97056.28742212048,141,3608000,0.7,141,10.784375,nan
0.0,0.7,57579.71800570584,76637.07577336945,76637.0757733694,76637.07577336945,853267000.0,10,0.0,161933.44470442543,-40.798037434218244,57579.71800570584,-28.260397,-40.798037434218244,161933.44470442543,-456681.78,10,76637.0757733694,142,3632000,0.7,142,10.529478,nan
0.0,0.6,50914.61420434073,60356.1997101494,60356.199710149376,60356.1997101494,876532300.0,10,0.0,121522.3202967138,-53.49874980999689,50914.61420434073,-28.264067,-53.49874980999689,121522.3202967138,-456409.22,10,60356.199710149376,143,3656000,0.6,143,10.211426,nan
0.0,0.5,70619.85011156404,70180.74557248378,70180.7455724838,70180.74557248378,889172540.0,10,0.0,171348.98049578705,-67.04829788721875,70619.85011156404,-28.042843,-67.04829788721875,171348.98049578705,-457187.84,10,70180.7455724838,144,3680000,0.5,144,10.235138,nan
0.0,0.8,69080.44008244835,126333.428033515,126333.42803351497,126333.428033515,905518100.0,10,0.0,200234.71213859672,-55.4432554011885,69080.44008244835,-27.83028,-55.4432554011885,200234.71213859672,-456786.12,10,126333.42803351497,145,3704000,0.8,145,10.61404,nan
0.0,0.8,59998.7635819437,109913.21719849618,109913.21719849622,109913.21719849618,890249540.0,10,0.0,185874.03258174515,-50.47921878352893,59998.7635819437,-27.79696,-50.47921878352893,185874.03258174515,-456520.12,10,109913.21719849622,146,3728000,0.8,146,10.940555,nan
0.0,0.6,69169.9659412534,85984.99422203648,85984.99422203649,85984.99422203648,880829100.0,10,0.0,194633.5676956416,-63.03411180725245,69169.9659412534,-27.873306,-63.03411180725245,194633.5676956416,-454291.6,10,85984.99422203649,147,3752000,0.6,147,11.806553,nan
0.0,0.7,64747.99441425857,97319.16988476165,97319.16988476159,97319.16988476165,867914900.0,10,0.0,161925.0687300869,-65.13092654952317,64747.99441425857,-28.008984,-65.13092654952317,161925.0687300869,-453641.6,10,97319.16988476159,148,3776000,0.7,148,11.642252,nan
0.0,0.4,88064.19743602662,71384.23096117824,71384.23096117825,71384.23096117824,852369000.0,10,0.0,209855.44829032305,-65.08058558434244,88064.19743602662,-27.903141,-65.08058558434244,209855.44829032305,-452080.28,10,71384.23096117825,149,3800000,0.4,149,12.177289,nan
0.0,0.7,72927.67073929762,110113.73877160414,110113.73877160411,110113.73877160414,838821600.0,10,0.0,172785.61753591476,-66.15989804400866,72927.67073929762,-27.918022,-66.15989804400866,172785.61753591476,-450868.75,10,110113.73877160411,150,3824000,0.7,150,10.890799,nan
0.0,0.6,77188.23652869728,75616.19696040827,75616.1969604083,75616.19696040827,830457900.0,10,0.0,187458.24506749876,-62.651546859344954,77188.23652869728,-27.898283,-62.651546859344954,187458.24506749876,-448794.62,10,75616.1969604083,151,3848000,0.6,151,14.037247,nan
0.0,0.6,82716.72130507937,95798.36104509374,95798.36104509376,95798.36104509374,846655100.0,10,0.0,196586.39952186693,-63.68727786149349,82716.72130507937,-28.037766,-63.68727786149349,196586.39952186693,-450415.66,10,95798.36104509376,152,3872000,0.6,152,13.992844,nan
0.0,0.6,73370.79200267346,87095.2960489473,87095.2960489473,87095.2960489473,858320450.0,10,0.0,176086.57674171467,-57.940113748731726,73370.79200267346,-27.999893,-57.940113748731726,176086.57674171467,-449019.28,10,87095.2960489473,153,3896000,0.6,153,10.336742,nan
0.0,0.7,70227.66099490532,99883.97786213426,99883.97786213426,99883.97786213426,870325800.0,10,0.0,191730.18642124266,-61.95718577435958,70227.66099490532,-28.06793,-61.95718577435958,191730.18642124266,-450606.9,10,99883.97786213426,154,3920000,0.7,154,9.975463,nan
0.0,0.6,83780.0377291757,102209.34292822327,102209.34292822322,102209.34292822327,868671700.0,10,0.0,221446.82310351575,-65.78290385874088,83780.0377291757,-28.086735,-65.78290385874088,221446.82310351575,-450284.22,10,102209.34292822322,155,3944000,0.6,155,9.45828,nan
0.0,0.7,80589.71678970312,116212.93897498181,116212.93897498182,116212.93897498181,868770560.0,10,0.0,200050.91120059093,-69.4168297804002,80589.71678970312,-28.18956,-69.4168297804002,200050.91120059093,-451997.06,10,116212.93897498182,156,3968000,0.7,156,9.674562,nan
0.0,0.6,82969.46353570126,96298.14514131492,96298.14514131492,96298.14514131492,868377150.0,10,0.0,205157.4964672777,-52.963145875919366,82969.46353570126,-28.058254,-52.963145875919366,205157.4964672777,-453381.88,10,96298.14514131492,157,3992000,0.6,157,10.356382,nan
0.0,0.7,74400.64664926536,104152.37637169487,104152.37637169489,104152.37637169487,881210050.0,10,0.0,179857.90461919556,-61.91002647447269,74400.64664926536,-28.05844,-61.91002647447269,179857.90461919556,-455252.8,10,104152.37637169489,158,4016000,0.7,158,10.200398,nan
0.0,0.7,69168.51147386503,104720.21002192871,104720.21002192871,104720.21002192871,880503000.0,10,0.0,173431.34668484764,-62.37227146147972,69168.51147386503,-28.107191,-62.37227146147972,173431.34668484764,-457149.06,10,104720.21002192871,159,4040000,0.7,159,9.591859,nan
0.0,0.5,73132.72823748885,68058.66414166012,68058.66414166012,68058.66414166012,885593150.0,10,0.0,189419.66672185445,-57.15297817653303,73132.72823748885,-28.144009,-57.15297817653303,189419.66672185445,-458337.47,10,68058.66414166012,160,4064000,0.5,160,9.88625,nan
0.0,0.7,59415.401309535926,88112.6871725249,88112.6871725249,88112.6871725249,898394700.0,10,0.0,148175.2107066564,-62.5543684577533,59415.401309535926,-28.171055,-62.5543684577533,148175.2107066564,-457048.62,10,88112.6871725249,161,4088000,0.7,161,10.078239,nan
0.0,0.6,78695.54962225902,96078.69496616238,96078.69496616238,96078.69496616238,898150200.0,10,0.0,182911.2355294555,-60.65532200941348,78695.54962225902,-28.53649,-60.65532200941348,182911.2355294555,-459008.38,10,96078.69496616238,162,4112000,0.6,162,12.153689,nan
0.0,0.7,66721.99055297863,100526.77974672415,100526.77974672415,100526.77974672415,909340000.0,10,0.0,159399.2963788613,-62.93848370671877,66721.99055297863,-28.514769,-62.93848370671877,159399.2963788613,-460002.28,10,100526.77974672415,163,4136000,0.7,163,11.868112,nan
0.0,0.4,62335.70111366188,51405.956498176034,51405.956498176034,51405.956498176034,912872200.0,10,0.0,139679.41828010694,-58.32428802543735,62335.70111366188,-28.692816,-58.32428802543735,139679.41828010694,-461646.34,10,51405.956498176034,164,4160000,0.4,164,10.35048,nan
0.0,0.6,73493.9622192973,83008.97286970985,83008.97286970983,83008.97286970985,921326200.0,10,0.0,199650.27793431666,-63.533045222692,73493.9622192973,-28.692682,-63.533045222692,199650.27793431666,-460950.4,10,83008.97286970983,165,4184000,0.6,165,11.028048,nan
0.0,0.4,69217.05845627596,55897.10732170639,55897.10732170639,55897.10732170639,925963900.0,10,0.0,153572.98804643174,-66.41660889703593,69217.05845627596,-28.76203,-66.41660889703593,153572.98804643174,-462740.88,10,55897.10732170639,166,4208000,0.4,166,12.71346,nan
0.0,0.6,73321.77728576017,87437.8357217723,87437.8357217723,87437.8357217723,938463400.0,10,0.0,175844.87269538903,-67.30492203627642,73321.77728576017,-28.715609,-67.30492203627642,175844.87269538903,-463835.06,10,87437.8357217723,167,4232000,0.6,167,11.304282,nan
0.0,0.6,69514.23159246748,83793.19192093087,83793.1919209309,83793.19192093087,932736900.0,10,0.0,160393.78873613264,-54.9638867718404,69514.23159246748,-28.687668,-54.9638867718404,160393.78873613264,-463987.12,10,83793.1919209309,168,4256000,0.6,168,11.054113,nan
0.0,0.7,80357.40801678099,123568.71438753042,123568.71438753034,123568.71438753042,951602370.0,10,0.0,202172.47388674915,-44.88801928136444,80357.40801678099,-28.851954,-44.88801928136444,202172.47388674915,-465575.6,10,123568.71438753034,169,4280000,0.7,169,10.725361,nan
0.0,0.5,68198.70037248963,66573.81246555297,66573.81246555295,66573.81246555297,955146700.0,10,0.0,153779.77771921232,-55.95366719279498,68198.70037248963,-28.75984,-55.95366719279498,153779.77771921232,-465507.8,10,66573.81246555295,170,4304000,0.5,170,9.671901,nan
0.0,0.8,63302.109269258406,117570.20046392274,117570.20046392274,117570.20046392274,954086200.0,10,0.0,186314.28606144854,-35.73023003874874,63302.109269258406,-28.657812,-35.73023003874874,186314.28606144854,-466344.53,10,117570.20046392274,171,4328000,0.8,171,10.199697,nan
0.0,0.9,52498.331019421654,146233.34473152342,146233.3447315234,146233.34473152342,960925760.0,10,0.0,199561.44124208787,-66.12982153647425,52498.331019421654,-28.796614,-66.12982153647425,199561.44124208787,-467994.94,10,146233.3447315234,172,4352000,0.9,172,9.337277,nan
0.0,0.7,61100.90467932059,90183.2954937859,90183.29549378592,90183.2954937859,956584450.0,10,0.0,157207.92077623057,-60.35106264823358,61100.90467932059,-28.923395,-60.35106264823358,157207.92077623057,-469071.7,10,90183.29549378592,173,4376000,0.7,173,9.627734,nan
0.0,0.6,77159.29842901976,92386.94685685523,92386.94685685523,92386.94685685523,962870660.0,10,0.0,193592.66901218472,-66.46980892368198,77159.29842901976,-28.978903,-66.46980892368198,193592.66901218472,-470180.0,10,92386.94685685523,174,4400000,0.6,174,10.122767,nan
0.0,0.7,76902.89452677482,113523.0235631951,113523.0235631951,113523.0235631951,964345500.0,10,0.0,197272.17570305636,-63.51117810090888,76902.89452677482,-29.03912,-63.51117810090888,197272.17570305636,-471190.56,10,113523.0235631951,175,4424000,0.7,175,12.490726,nan
0.0,0.5,77887.71064672852,76300.61120160691,76300.6112016069,76300.61120160691,971074050.0,10,0.0,191595.97742936804,-63.72474771147295,77887.71064672852,-29.188566,-63.72474771147295,191595.97742936804,-471732.22,10,76300.6112016069,176,4448000,0.5,176,12.868082,nan
0.0,0.4,74445.96143517272,58889.52776926141,58889.5277692614,58889.52776926141,973669800.0,10,0.0,175965.15812486087,-66.1650157364118,74445.96143517272,-29.088089,-66.1650157364118,175965.15812486087,-472298.25,10,58889.5277692614,177,4472000,0.4,177,11.062403,nan
0.0,0.9,53586.91408849539,149106.61123647378,149106.61123647372,149106.61123647378,980605900.0,10,0.0,196456.77269245253,-65.6497456970661,53586.91408849539,-29.12827,-65.6497456970661,196456.77269245253,-473142.88,10,149106.61123647372,178,4496000,0.9,178,11.370932,nan
0.0,1.0,12065.01606979003,165907.38666424324,165907.38666424327,165907.38666424324,976897600.0,10,0.0,184472.0190267565,145405.61388395078,12065.01606979003,-29.450743,145405.61388395078,184472.0190267565,-474591.6,10,165907.38666424327,179,4520000,1.0,179,9.598332,nan
0.0,0.7,64152.80016073979,90714.23349248714,90714.23349248714,90714.23349248714,979213060.0,10,0.0,175918.4495849742,-56.527151576013495,64152.80016073979,-29.582752,-56.527151576013495,175918.4495849742,-475667.8,10,90714.23349248714,180,4544000,0.7,180,10.213241,nan
0.0,0.7,77341.18494031417,115244.56454719408,115244.56454719408,115244.56454719408,974386200.0,10,0.0,192560.02605652722,-59.76788348773329,77341.18494031417,-29.564405,-59.76788348773329,192560.02605652722,-476962.12,10,115244.56454719408,181,4568000,0.7,181,9.13445,nan
0.0,0.8,66203.45637621406,123167.01062161165,123167.01062161168,123167.01062161165,983056260.0,10,0.0,179724.85498531564,-52.89531323624876,66203.45637621406,-29.628578,-52.89531323624876,179724.85498531564,-478380.2,10,123167.01062161168,182,4592000,0.8,182,9.037968,nan
0.0,0.6,72115.94847675381,87168.46501303183,87168.46501303182,87168.46501303183,975174500.0,10,0.0,162886.96823948374,-55.346723696053175,72115.94847675381,-29.48182,-55.346723696053175,162886.96823948374,-479561.66,10,87168.46501303182,183,4616000,0.6,183,15.42719,nan
0.0,0.7,67992.74350332798,101899.98865377376,101899.98865377379,101899.98865377376,978801900.0,10,0.0,166586.7945814984,-63.624163860870915,67992.74350332798,-29.627121,-63.624163860870915,166586.7945814984,-479954.5,10,101899.98865377379,184,4640000,0.7,184,14.114627,nan
0.0,0.6,83879.58888370046,101292.23239015008,101292.23239015006,101292.23239015008,971950340.0,10,0.0,192504.52153237554,-63.27479804384495,83879.58888370046,-29.487413,-63.27479804384495,192504.52153237554,-481251.8,10,101292.23239015006,185,4664000,0.6,185,11.108317,nan
0.0,0.7,73357.69829784684,110770.66572043914,110770.66572043917,110770.66572043914,982959940.0,10,0.0,186321.10234721433,-64.68755397597133,73357.69829784684,-29.632816,-64.68755397597133,186321.10234721433,-483034.8,10,110770.66572043917,186,4688000,0.7,186,10.551166,nan
0.0,0.7,67620.67921348482,99932.51733955427,99932.51733955427,99932.51733955427,992344000.0,10,0.0,186247.34414064966,-62.785705891801584,67620.67921348482,-29.641438,-62.785705891801584,186247.34414064966,-484714.56,10,99932.51733955427,187,4712000,0.7,187,11.58691,nan
0.0,0.8,60629.74853643586,117548.25237138255,117548.25237138252,117548.25237138255,987581600.0,10,0.0,188750.79744850693,-66.70306111163967,60629.74853643586,-29.749859,-66.70306111163967,188750.79744850693,-485795.16,10,117548.25237138252,188,4736000,0.8,188,10.823142,nan
0.0,0.9,46293.14725596019,131496.70051050358,131496.70051050355,131496.70051050358,1006267300.0,10,0.0,172475.46701651052,-63.28502429387182,46293.14725596019,-29.773348,-63.28502429387182,172475.46701651052,-487207.03,10,131496.70051050355,189,4760000,0.9,189,12.610215,nan
0.0,0.6,67013.32175236108,93607.32621963257,93607.32621963262,93607.32621963257,1006198100.0,10,0.0,155629.54839307332,-51.826327338084184,67013.32175236108,-29.963213,-51.826327338084184,155629.54839307332,-489721.88,10,93607.32621963262,190,4784000,0.6,190,11.293037,nan
0.0,0.5,86275.70749539812,85916.21566063227,85916.2156606323,85916.21566063227,1004984060.0,10,0.0,186976.49047208033,-60.202508742948794,86275.70749539812,-29.937925,-60.202508742948794,186976.49047208033,-491564.22,10,85916.2156606323,191,4808000,0.5,191,12.005227,nan
0.0,0.8,71719.44278278678,135455.941376016,135455.94137601598,135455.941376016,1006667970.0,10,0.0,225270.0566825193,-63.45420652452933,71719.44278278678,-29.936201,-63.45420652452933,225270.0566825193,-491637.94,10,135455.94137601598,192,4832000,0.8,192,15.784182,nan
0.0,0.6,75701.09328297802,86005.44556239514,86005.44556239518,86005.44556239514,1034038000.0,10,0.0,219298.7949131209,-54.687726397537205,75701.09328297802,-30.139051,-54.687726397537205,219298.7949131209,-494829.5,10,86005.44556239518,193,4856000,0.6,193,15.632618,nan
0.0,0.7,82911.21164002002,122771.27676225171,122771.27676225171,122771.27676225171,1028384200.0,10,0.0,224600.19961278272,-55.61516641189544,82911.21164002002,-30.28613,-55.61516641189544,224600.19961278272,-495437.06,10,122771.27676225171,194,4880000,0.7,194,13.393531,nan
