MetaTest/push-wall-v1/AverageReturn,MetaTest/push-wall-v1/TerminationRate,MetaTest/push-wall-v1/NumTrajs,MetaTest/Average/MaxReturn,MetaTest/push-wall-v1/SuccessRate,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/MinReturn,MetaTest/push-wall-v1/MinReturn,MetaTest/push-wall-v1/MaxReturn,MetaTest/Average/SuccessRate,MetaTest/push-wall-v1/StdReturn,MetaTest/push-wall-v1/Iteration,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/Average/NumTrajs,MetaTest/push-wall-v1/AverageDiscountedReturn
200.152594123147,0.0,10,2660.768541712865,0.1,820.8939702282851,752000,-106.104949602828,-106.104949602828,2660.768541712865,0.1,820.8939702282851,22,22,200.15259412314717,200.152594123147,0.0,10,200.15259412314717
32957.57292142876,0.0,10,188658.1650978829,0.2,64910.68119772388,776000,-116.49315286109842,-116.49315286109842,188658.1650978829,0.2,64910.68119772388,23,23,32957.57292142873,32957.57292142876,0.0,10,32957.57292142873
8177.2082217615725,0.0,10,82130.07200613039,0.0,24651.0330173544,800000,-98.35785552426458,-98.35785552426458,82130.07200613039,0.0,24651.0330173544,24,24,8177.2082217615725,8177.2082217615725,0.0,10,8177.2082217615725
27240.878955027227,0.0,10,244227.32613560272,0.1,72645.09844023133,824000,-125.16680121049016,-125.16680121049016,244227.32613560272,0.1,72645.09844023133,25,25,27240.878955027212,27240.878955027227,0.0,10,27240.878955027212
8275.898973059971,0.0,10,68461.07755666853,0.2,20368.38771751474,848000,-96.50036194254322,-96.50036194254322,68461.07755666853,0.2,20368.38771751474,26,26,8275.898973059973,8275.898973059971,0.0,10,8275.898973059973
36446.80664537399,0.0,10,175054.9336398802,0.3,62923.71891201752,872000,-93.44864986332495,-93.44864986332495,175054.9336398802,0.3,62923.71891201752,27,27,36446.806645373974,36446.80664537399,0.0,10,36446.806645373974
14074.243481356792,0.0,10,122009.49087983611,0.1,36092.57101443726,896000,-93.42710606691277,-93.42710606691277,122009.49087983611,0.1,36092.57101443726,28,28,14074.24348135679,14074.243481356792,0.0,10,14074.24348135679
6416.482154013776,0.0,10,27811.353210193352,0.1,8922.135983494183,920000,-25.124092908722854,-25.124092908722854,27811.353210193352,0.1,8922.135983494183,29,29,6416.482154013775,6416.482154013776,0.0,10,6416.482154013775
24960.1234291351,0.0,10,141638.4947487974,0.1,44579.14496303695,944000,-98.68044001414441,-98.68044001414441,141638.4947487974,0.1,44579.14496303695,30,30,24960.123429135096,24960.1234291351,0.0,10,24960.123429135096
25858.63407235573,0.0,10,111119.0329175673,0.2,39367.16999479775,968000,-95.51445268826734,-95.51445268826734,111119.0329175673,0.2,39367.16999479775,31,31,25858.634072355744,25858.63407235573,0.0,10,25858.634072355744
1768.641264752052,0.0,10,10736.629472394445,0.0,3472.7282674125972,992000,-87.17715696388431,-87.17715696388431,10736.629472394445,0.0,3472.7282674125972,32,32,1768.6412647520515,1768.641264752052,0.0,10,1768.6412647520515
68966.99356842724,0.0,10,300330.20845041674,0.3,109555.6391721676,1016000,-87.73419551413843,-87.73419551413843,300330.20845041674,0.3,109555.6391721676,33,33,68966.99356842719,68966.99356842724,0.0,10,68966.99356842719
13482.425351647016,0.0,10,106846.22790541145,0.1,31248.76235132374,1040000,-58.81761486253003,-58.81761486253003,106846.22790541145,0.1,31248.76235132374,34,34,13482.425351647014,13482.425351647016,0.0,10,13482.425351647014
14837.355654221337,0.0,10,76818.86559787524,0.3,22196.301601000865,1064000,-24.87805126856841,-24.87805126856841,76818.86559787524,0.3,22196.301601000865,35,35,14837.355654221343,14837.355654221337,0.0,10,14837.355654221343
25501.023512888773,0.0,10,195308.44643120014,0.3,57444.88877477845,1088000,-41.56050777255855,-41.56050777255855,195308.44643120014,0.3,57444.88877477845,36,36,25501.02351288876,25501.023512888773,0.0,10,25501.02351288876
19786.96648169607,0.0,10,126349.24004929133,0.1,37944.86685801794,1112000,-110.69189631882496,-110.69189631882496,126349.24004929133,0.1,37944.86685801794,37,37,19786.966481696065,19786.96648169607,0.0,10,19786.966481696065
6238.952675969476,0.0,10,26183.21048485676,0.1,8965.656172879673,1136000,-47.193640732845914,-47.193640732845914,26183.21048485676,0.1,8965.656172879673,38,38,6238.9526759694745,6238.952675969476,0.0,10,6238.9526759694745
11805.037257287771,0.0,10,102013.18418379329,0.3,30273.2923701867,1160000,-70.01971082856694,-70.01971082856694,102013.18418379329,0.3,30273.2923701867,39,39,11805.037257287764,11805.037257287771,0.0,10,11805.037257287764
13350.422683683626,0.0,10,103959.11727677376,0.1,30613.637219167005,1184000,-49.7105984574967,-49.7105984574967,103959.11727677376,0.1,30613.637219167005,40,40,13350.42268368362,13350.422683683626,0.0,10,13350.42268368362
28816.189265021985,0.0,10,170303.94218261397,0.1,50698.67735176917,1208000,-96.77909857267805,-96.77909857267805,170303.94218261397,0.1,50698.67735176917,41,41,28816.18926502199,28816.189265021985,0.0,10,28816.18926502199
2024.2318944956046,0.0,10,6203.659518438173,0.0,2146.765067883583,1232000,-20.869398061887512,-20.869398061887512,6203.659518438173,0.0,2146.765067883583,42,42,2024.2318944956048,2024.2318944956046,0.0,10,2024.2318944956048
6765.5957086093695,0.0,10,29663.779289701764,0.0,10539.898600189785,1256000,-92.77494770117553,-92.77494770117553,29663.779289701764,0.0,10539.898600189785,43,43,6765.595708609367,6765.5957086093695,0.0,10,6765.595708609367
961.1257430700689,0.0,10,9487.633536640247,0.1,2846.166410181673,1280000,-97.98286260957047,-97.98286260957047,9487.633536640247,0.1,2846.166410181673,44,44,961.1257430700678,961.1257430700689,0.0,10,961.1257430700678
14284.27326863148,0.0,10,106930.19748916669,0.2,31503.953280196718,1304000,-64.62139158274182,-64.62139158274182,106930.19748916669,0.2,31503.953280196718,45,45,14284.27326863148,14284.27326863148,0.0,10,14284.27326863148
49627.33399927194,0.0,10,231247.9269997643,0.3,79511.52082856462,1328000,-85.8642960967336,-85.8642960967336,231247.9269997643,0.3,79511.52082856462,46,46,49627.333999271956,49627.33399927194,0.0,10,49627.333999271956
13132.404410796618,0.0,10,66202.72174331386,0.1,22708.26030574113,1352000,-90.47563198720003,-90.47563198720003,66202.72174331386,0.1,22708.26030574113,47,47,13132.404410796618,13132.404410796618,0.0,10,13132.404410796618
-22.486090449854107,0.0,10,-15.44014476373088,0.0,7.524155737629919,1376000,-42.2104117864079,-42.2104117864079,-15.44014476373088,0.0,7.524155737629919,48,48,-22.486090449854103,-22.486090449854107,0.0,10,-22.486090449854103
2599.9419168982236,0.0,10,23236.721224885176,0.0,6897.3231975512,1400000,-70.06268375923493,-70.06268375923493,23236.721224885176,0.0,6897.3231975512,49,49,2599.9419168982263,2599.9419168982236,0.0,10,2599.9419168982263
2706.8475376965316,0.0,10,20673.772806867735,0.0,6119.900492583782,1424000,-112.50575278903688,-112.50575278903688,20673.772806867735,0.0,6119.900492583782,50,50,2706.847537696531,2706.8475376965316,0.0,10,2706.847537696531
2151.5290934265818,0.0,10,16446.449112648825,0.0,4875.993206731111,1448000,-94.84042573077585,-94.84042573077585,16446.449112648825,0.0,4875.993206731111,51,51,2151.529093426582,2151.5290934265818,0.0,10,2151.529093426582
11224.862526912411,0.0,10,111232.25577062365,0.3,33338.64450989268,1472000,-108.3867556486,-108.3867556486,111232.25577062365,0.3,33338.64450989268,52,52,11224.862526912411,11224.862526912411,0.0,10,11224.862526912411
4411.815350544238,0.0,10,26311.880429153898,0.1,8914.531591496467,1496000,-117.15358800796184,-117.15358800796184,26311.880429153898,0.1,8914.531591496467,53,53,4411.815350544238,4411.815350544238,0.0,10,4411.815350544238
139.15945383326635,0.0,10,1427.3221612365674,0.0,439.07853500662213,1520000,-120.75329501961193,-120.75329501961193,1427.3221612365674,0.0,439.07853500662213,54,54,139.1594538332664,139.15945383326635,0.0,10,139.1594538332664
26431.778848782524,0.0,10,160878.3974850065,0.2,53957.80636624113,1544000,-121.31468811738368,-121.31468811738368,160878.3974850065,0.2,53957.80636624113,55,55,26431.778848782524,26431.778848782524,0.0,10,26431.778848782524
1110.8019925419187,0.0,10,8047.747790630328,0.2,2557.6983263663387,1568000,-103.42434409157278,-103.42434409157278,8047.747790630328,0.2,2557.6983263663387,56,56,1110.8019925419185,1110.8019925419187,0.0,10,1110.8019925419185
33241.84886224897,0.0,10,185270.4355656221,0.2,66027.88397476995,1592000,-94.26591573165426,-94.26591573165426,185270.4355656221,0.2,66027.88397476995,57,57,33241.84886224895,33241.84886224897,0.0,10,33241.84886224895
1165.3235259515045,0.0,10,5471.611319669853,0.0,1810.4894110890302,1616000,-98.44924761419574,-98.44924761419574,5471.611319669853,0.0,1810.4894110890302,58,58,1165.3235259515036,1165.3235259515045,0.0,10,1165.3235259515036
144.965423232008,0.0,10,1405.7506107940576,0.0,455.0167581048106,1640000,-113.76209161834667,-113.76209161834667,1405.7506107940576,0.0,455.0167581048106,59,59,144.96542323200796,144.965423232008,0.0,10,144.96542323200796
1780.456075440136,0.0,10,10592.757253327889,0.1,3640.9912579794263,1664000,-119.1718534336068,-119.1718534336068,10592.757253327889,0.1,3640.9912579794263,60,60,1780.4560754401361,1780.456075440136,0.0,10,1780.4560754401361
25411.14758861871,0.0,10,176670.12618628002,0.1,55206.47501593945,1688000,-99.69865529908843,-99.69865529908843,176670.12618628002,0.1,55206.47501593945,61,61,25411.147588618718,25411.14758861871,0.0,10,25411.147588618718
3730.9189889513336,0.0,10,21048.444551090357,0.1,7652.812902791801,1712000,-89.72996992554982,-89.72996992554982,21048.444551090357,0.1,7652.812902791801,62,62,3730.918988951329,3730.9189889513336,0.0,10,3730.918988951329
13065.736921075675,0.0,10,131164.11052084152,0.1,39366.14266955339,1736000,-100.46752077252462,-100.46752077252462,131164.11052084152,0.1,39366.14266955339,63,63,13065.736921075699,13065.736921075675,0.0,10,13065.736921075699
21491.042991821894,0.0,10,168210.30579451344,0.2,50919.08802518167,1760000,-279.8043666169975,-279.8043666169975,168210.30579451344,0.2,50919.08802518167,64,64,21491.04299182192,21491.042991821894,0.0,10,21491.04299182192
144.88697603248562,0.0,10,2172.306210021839,0.1,676.7546770239016,1784000,-116.1761504268343,-116.1761504268343,2172.306210021839,0.1,676.7546770239016,65,65,144.88697603248542,144.88697603248562,0.0,10,144.88697603248542
24631.032792070146,0.0,10,227872.255879112,0.2,67978.41893475466,1808000,-95.74470829007463,-95.74470829007463,227872.255879112,0.2,67978.41893475466,66,66,24631.032792070124,24631.032792070146,0.0,10,24631.032792070124
2923.447270522539,0.0,10,29936.753984828614,0.0,9004.532259183454,1832000,-120.83148322585112,-120.83148322585112,29936.753984828614,0.0,9004.532259183454,67,67,2923.4472705225394,2923.447270522539,0.0,10,2923.4472705225394
23937.328657958475,0.0,10,115240.61866655052,0.4,41990.37964071431,1856000,-101.25052574748193,-101.25052574748193,115240.61866655052,0.4,41990.37964071431,68,68,23937.328657958482,23937.328657958475,0.0,10,23937.328657958482
14165.65499080769,0.0,10,111053.69815029886,0.1,33557.377516726345,1880000,-95.42978839269296,-95.42978839269296,111053.69815029886,0.1,33557.377516726345,69,69,14165.65499080769,14165.65499080769,0.0,10,14165.65499080769
2968.671825083597,0.0,10,18691.48934082225,0.0,5826.708561581059,1904000,-101.59937640021656,-101.59937640021656,18691.48934082225,0.0,5826.708561581059,70,70,2968.671825083597,2968.671825083597,0.0,10,2968.671825083597
10152.702342772665,0.0,10,102039.12694425572,0.1,30628.82556774685,1928000,-99.07097687994407,-99.07097687994407,102039.12694425572,0.1,30628.82556774685,71,71,10152.702342772656,10152.702342772665,0.0,10,10152.702342772656
12304.104021368952,0.0,10,66405.29072688703,0.3,23847.41127817025,1952000,-120.83887538666335,-120.83887538666335,66405.29072688703,0.3,23847.41127817025,72,72,12304.104021368956,12304.104021368952,0.0,10,12304.104021368956
