MetaTest/Average/NumTrajs,MetaTest/Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/coffee-pull-v1/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/coffee-pull-v1/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,MetaTest/coffee-pull-v1/NumTrajs,MetaTest/coffee-pull-v1/AverageReturn,MetaTest/coffee-pull-v1/StdReturn,MetaTest/Average/MaxReturn,MetaTest/coffee-pull-v1/AverageDiscountedReturn,MetaTest/coffee-pull-v1/SuccessRate,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/coffee-pull-v1/MinReturn,MetaTest/coffee-pull-v1/Iteration
10,331.5213198972328,331.52131989723273,0.0,0.0,0.0,3202.3588501008626,21,962.0982977039433,10,331.5213198972328,962.0982977039433,3202.3588501008626,331.52131989723273,0.0,-54.80526880793123,728000,-54.80526880793123,21
10,87.3008431156585,87.30084311565852,0.0,0.0,0.0,199.4141703832209,22,71.3849786660285,10,87.3008431156585,71.3849786660285,199.4141703832209,87.30084311565852,0.0,-36.597070945120706,752000,-36.597070945120706,22
10,393.1499696852642,393.14996968526424,0.0,0.0,0.0,2568.501867545135,23,758.0379638112236,10,393.1499696852642,758.0379638112236,2568.501867545135,393.14996968526424,0.0,-10.816851586068738,776000,-10.816851586068738,23
10,270.8063034022106,270.8063034022105,0.0,0.0,0.0,1685.9911807532853,24,500.94623019276344,10,270.8063034022106,500.94623019276344,1685.9911807532853,270.8063034022105,0.0,-39.804213323037786,800000,-39.804213323037786,24
10,908.5884413652824,908.5884413652823,0.0,0.0,0.0,4859.829646140256,25,1586.6282812278184,10,908.5884413652824,1586.6282812278184,4859.829646140256,908.5884413652823,0.0,-32.449532292960306,824000,-32.449532292960306,25
10,1118.7077932004922,1118.707793200493,0.0,0.0,0.0,7910.559611593886,26,2324.5504167779104,10,1118.7077932004922,2324.5504167779104,7910.559611593886,1118.707793200493,0.0,-25.07300097708908,848000,-25.07300097708908,26
10,3405.4697335746628,3405.469733574663,0.0,0.0,0.0,10245.534195304954,27,3537.51733993253,10,3405.4697335746628,3537.51733993253,10245.534195304954,3405.469733574663,0.0,-31.07345564606965,872000,-31.07345564606965,27
10,501.8767581974572,501.87675819745755,0.0,0.0,0.0,3162.40754083838,28,1027.1152756751542,10,501.8767581974572,1027.1152756751542,3162.40754083838,501.87675819745755,0.0,-25.022618868791263,896000,-25.022618868791263,28
10,3020.058667478604,3020.058667478604,0.0,0.0,0.0,16408.707718738897,29,4767.177902306532,10,3020.058667478604,4767.177902306532,16408.707718738897,3020.058667478604,0.0,-24.556797525590554,920000,-24.556797525590554,29
10,213.80993667977887,213.80993667977887,0.0,0.0,0.0,1412.349892902026,30,451.74627327928533,10,213.80993667977887,451.74627327928533,1412.349892902026,213.80993667977887,0.0,-23.67460068420253,944000,-23.67460068420253,30
10,677.0691515756207,677.0691515756208,0.0,0.0,0.0,2833.741673295108,31,1009.5887383892771,10,677.0691515756207,1009.5887383892771,2833.741673295108,677.0691515756208,0.0,-29.591043454363813,968000,-29.591043454363813,31
10,3481.083174971962,3481.0831749719628,0.0,0.0,0.0,10526.062454141853,32,4428.39510328974,10,3481.083174971962,4428.39510328974,10526.062454141853,3481.0831749719628,0.0,-79.01511765468402,992000,-79.01511765468402,32
10,2639.15507374789,2639.1550737478888,0.0,0.0,0.0,16915.965239009118,33,5358.20437343364,10,2639.15507374789,5358.20437343364,16915.965239009118,2639.1550737478888,0.0,-76.78666314615212,1016000,-76.78666314615212,33
10,2064.2058901677783,2064.2058901677774,0.0,0.0,0.0,9104.20134482329,34,3052.4348896191514,10,2064.2058901677783,3052.4348896191514,9104.20134482329,2064.2058901677774,0.0,-73.868210346234,1040000,-73.868210346234,34
10,2557.116177530187,2557.116177530188,0.0,0.0,0.0,9689.762102420507,35,3425.888910564876,10,2557.116177530187,3425.888910564876,9689.762102420507,2557.116177530188,0.0,-71.92887742566933,1064000,-71.92887742566933,35
10,4664.286806551659,4664.286806551658,0.0,0.0,0.0,12873.290898275784,36,3943.5059847254806,10,4664.286806551659,3943.5059847254806,12873.290898275784,4664.286806551658,0.0,-24.888852680671388,1088000,-24.888852680671388,36
10,1896.9507776425162,1896.9507776425155,0.0,0.0,0.0,11329.94903682679,37,3312.644042701702,10,1896.9507776425162,3312.644042701702,11329.94903682679,1896.9507776425155,0.0,-48.95064065293279,1112000,-48.95064065293279,37
10,4796.036054171034,4796.036054171033,0.0,0.0,0.0,17783.70469247349,38,6396.53702997244,10,4796.036054171034,6396.53702997244,17783.70469247349,4796.036054171033,0.0,-50.41894712684481,1136000,-50.41894712684481,38
10,7989.097325278398,7989.0973252784,0.0,0.0,0.0,27593.159528478303,39,8363.64794700337,10,7989.097325278398,8363.64794700337,27593.159528478303,7989.0973252784,0.0,970.9798198046121,1160000,970.9798198046121,39
10,4873.030560770005,4873.030560770007,0.0,0.0,0.0,20761.130740650013,40,6205.139316193817,10,4873.030560770005,6205.139316193817,20761.130740650013,4873.030560770007,0.0,-26.203674229010655,1184000,-26.203674229010655,40
10,11342.163603981959,11342.163603981959,0.0,0.0,0.0,17056.171330072433,41,4889.772937201987,10,11342.163603981959,4889.772937201987,17056.171330072433,11342.163603981959,0.0,1198.5291887063513,1208000,1198.5291887063513,41
10,4678.017605616116,4678.017605616116,0.0,0.0,0.0,12164.151928234545,42,4769.206020657389,10,4678.017605616116,4769.206020657389,12164.151928234545,4678.017605616116,0.0,-25.739601898985836,1232000,-25.739601898985836,42
10,8050.898788644898,8050.898788644899,0.0,0.0,0.0,14963.745918760897,43,4131.330248457872,10,8050.898788644898,4131.330248457872,14963.745918760897,8050.898788644899,0.0,280.49808043608147,1256000,280.49808043608147,43
10,10838.284991094562,10838.28499109456,0.0,0.0,0.0,18534.078626161776,44,5651.80044030864,10,10838.284991094562,5651.80044030864,18534.078626161776,10838.28499109456,0.0,2494.4903454318514,1280000,2494.4903454318514,44
10,9750.173383227873,9750.173383227873,0.0,0.0,0.0,19426.33106494354,45,5356.681502620936,10,9750.173383227873,5356.681502620936,19426.33106494354,9750.173383227873,0.0,-24.53985371041087,1304000,-24.53985371041087,45
10,12245.454996905559,12245.45499690556,0.0,0.0,0.0,28796.059070873365,46,7182.844172525452,10,12245.454996905559,7182.844172525452,28796.059070873365,12245.45499690556,0.0,3341.067446069904,1328000,3341.067446069904,46
10,1111.1905729012883,1111.1905729012883,0.0,0.0,0.0,3371.5267485364625,47,1482.3762585080128,10,1111.1905729012883,1482.3762585080128,3371.5267485364625,1111.1905729012883,0.0,-128.98516287122092,1352000,-128.98516287122092,47
10,7230.664182135198,7230.664182135198,0.0,0.0,0.0,23457.11363689255,48,8217.774523890925,10,7230.664182135198,8217.774523890925,23457.11363689255,7230.664182135198,0.0,-93.4452289706866,1376000,-93.4452289706866,48
10,2824.2125199373463,2824.2125199373454,0.0,0.0,0.0,10014.831080759504,49,3453.96753618194,10,2824.2125199373463,3453.96753618194,10014.831080759504,2824.2125199373454,0.0,-106.5814834678278,1400000,-106.5814834678278,49
10,5873.522993621704,5873.522993621703,0.0,0.0,0.0,21387.400105491353,50,8032.988879978914,10,5873.522993621704,8032.988879978914,21387.400105491353,5873.522993621703,0.0,-67.57915496121694,1424000,-67.57915496121694,50
10,1218.5088229811925,1218.508822981192,0.0,0.0,0.0,7796.030289334055,51,2430.2578470836247,10,1218.5088229811925,2430.2578470836247,7796.030289334055,1218.508822981192,0.0,-125.15647968810603,1448000,-125.15647968810603,51
10,2309.687931502579,2309.687931502578,0.0,0.0,0.1,16034.067519834049,52,4825.45230364766,10,2309.687931502579,4825.45230364766,16034.067519834049,2309.687931502578,0.1,-95.5285549337946,1472000,-95.5285549337946,52
10,3409.154198591651,3409.1541985916497,0.0,0.0,0.0,16752.005884480914,53,5752.2394269604865,10,3409.154198591651,5752.2394269604865,16752.005884480914,3409.1541985916497,0.0,-103.62196489915586,1496000,-103.62196489915586,53
10,1462.0645491685061,1462.0645491685057,0.0,0.0,0.0,4878.629931716745,54,1985.0993146247629,10,1462.0645491685061,1985.0993146247629,4878.629931716745,1462.0645491685057,0.0,-85.21121359171637,1520000,-85.21121359171637,54
10,3697.986587088206,3697.986587088207,0.0,0.0,0.0,27541.52450667014,55,8504.134580109483,10,3697.986587088206,8504.134580109483,27541.52450667014,3697.986587088207,0.0,-130.62378176937267,1544000,-130.62378176937267,55
10,1143.7211492657084,1143.7211492657075,0.0,0.0,0.0,11814.361685938773,56,3557.6639382036456,10,1143.7211492657084,3557.6639382036456,11814.361685938773,1143.7211492657075,0.0,-115.27005185011441,1568000,-115.27005185011441,56
10,355.1628520218453,355.1628520218452,0.0,0.0,0.0,4034.268813373733,57,1226.5616399760497,10,355.1628520218453,1226.5616399760497,4034.268813373733,355.1628520218452,0.0,-90.52095287506349,1592000,-90.52095287506349,57
10,4126.713604095553,4126.713604095554,0.0,0.0,0.0,14148.843334271714,58,4797.684773137161,10,4126.713604095553,4797.684773137161,14148.843334271714,4126.713604095554,0.0,-70.08813343901956,1616000,-70.08813343901956,58
10,3615.7602590509005,3615.7602590509,0.0,0.0,0.0,11491.318459565471,59,4728.01058627902,10,3615.7602590509005,4728.01058627902,11491.318459565471,3615.7602590509,0.0,-115.72903450876746,1640000,-115.72903450876746,59
10,2432.7790010084855,2432.7790010084864,0.0,0.0,0.0,9301.233500353424,60,3490.786156722567,10,2432.7790010084855,3490.786156722567,9301.233500353424,2432.7790010084864,0.0,-73.26486430997382,1664000,-73.26486430997382,60
10,1864.3017127467829,1864.301712746781,0.0,0.0,0.1,18947.947023425226,61,5694.707269647633,10,1864.3017127467829,5694.707269647633,18947.947023425226,1864.301712746781,0.1,-61.55080122684989,1688000,-61.55080122684989,61
10,10315.707920368679,10315.707920368683,0.0,0.0,0.2,82543.93584577223,62,24559.345786432412,10,10315.707920368679,24559.345786432412,82543.93584577223,10315.707920368683,0.2,-118.5845126929472,1712000,-118.5845126929472,62
10,4237.0014445891975,4237.0014445891975,0.0,0.0,0.3,9601.467796093693,63,3554.0526476004798,10,4237.0014445891975,3554.0526476004798,9601.467796093693,4237.0014445891975,0.3,-42.30930109008428,1736000,-42.30930109008428,63
10,886.4616348433407,886.4616348433404,0.0,0.0,0.0,3235.0360991529046,64,1137.9421382921578,10,886.4616348433407,1137.9421382921578,3235.0360991529046,886.4616348433404,0.0,-39.54095660716787,1760000,-39.54095660716787,64
10,2627.0662786236694,2627.0662786236694,0.0,0.0,0.0,18580.148931430977,65,5411.125863766922,10,2627.0662786236694,5411.125863766922,18580.148931430977,2627.0662786236694,0.0,-43.42897979944356,1784000,-43.42897979944356,65
10,16183.379588251171,16183.379588251166,0.0,0.0,0.3,83486.62205585687,66,28141.364510254476,10,16183.379588251171,28141.364510254476,83486.62205585687,16183.379588251166,0.3,-41.78493699208375,1808000,-41.78493699208375,66
10,10816.766688832642,10816.766688832648,0.0,0.0,0.2,39766.969662699776,67,15216.764884357142,10,10816.766688832642,15216.764884357142,39766.969662699776,10816.766688832648,0.2,-46.66119018986806,1832000,-46.66119018986806,67
10,6272.0908098326145,6272.090809832613,0.0,0.0,0.2,22227.781111468383,68,8755.007064134657,10,6272.0908098326145,8755.007064134657,22227.781111468383,6272.090809832613,0.2,-44.700971578539075,1856000,-44.700971578539075,68
10,5433.082785926619,5433.082785926617,0.0,0.0,0.2,14863.792400176217,69,5438.526655023855,10,5433.082785926619,5438.526655023855,14863.792400176217,5433.082785926617,0.2,-35.43984513619353,1880000,-35.43984513619353,69
10,16313.153779164772,16313.153779164777,0.0,0.0,0.2,65610.35261525899,70,22206.45599995069,10,16313.153779164772,22206.45599995069,65610.35261525899,16313.153779164777,0.2,133.3208475453373,1904000,133.3208475453373,70
10,20886.198806318604,20886.19880631859,0.0,0.0,0.3,84187.06887052611,71,30461.366356078237,10,20886.198806318604,30461.366356078237,84187.06887052611,20886.19880631859,0.3,-44.10658904300116,1928000,-44.10658904300116,71
10,33266.747267272396,33266.747267272396,0.0,0.0,0.4,206758.40799501468,72,59326.23449797626,10,33266.747267272396,59326.23449797626,206758.40799501468,33266.747267272396,0.4,1221.4100892002602,1952000,1221.4100892002602,72
10,39042.33968172713,39042.339681727135,0.0,0.0,0.5,94147.44259242312,73,26298.07934172095,10,39042.33968172713,26298.07934172095,94147.44259242312,39042.339681727135,0.5,619.2635474580943,1976000,619.2635474580943,73
10,33905.539837623895,33905.5398376239,0.0,0.0,0.4,152614.9658833534,74,49925.02035034075,10,33905.539837623895,49925.02035034075,152614.9658833534,33905.5398376239,0.4,-42.68455396088304,2000000,-42.68455396088304,74
10,48083.04220046448,48083.04220046449,0.0,0.0,0.4,154586.995031618,75,47880.463205069806,10,48083.04220046448,47880.463205069806,154586.995031618,48083.04220046449,0.4,336.11596270992834,2024000,336.11596270992834,75
10,47351.11001007469,47351.1100100747,0.0,0.0,0.4,257098.15534065958,76,78411.3324122437,10,47351.11001007469,78411.3324122437,257098.15534065958,47351.1100100747,0.4,-43.067421547162134,2048000,-43.067421547162134,76
10,913.4871659287061,913.4871659287062,0.0,0.0,0.0,3215.0233304557996,77,889.0554420781907,10,913.4871659287061,889.0554420781907,3215.0233304557996,913.4871659287062,0.0,31.14561073918163,2072000,31.14561073918163,77
10,16903.28782164772,16903.28782164772,0.0,0.0,0.3,73388.1688794717,78,22406.970844063766,10,16903.28782164772,22406.970844063766,73388.1688794717,16903.28782164772,0.3,527.9300745523946,2096000,527.9300745523946,78
10,38971.06844240648,38971.06844240649,0.0,0.0,0.6,104824.13426815793,79,31349.48280279299,10,38971.06844240648,31349.48280279299,104824.13426815793,38971.06844240649,0.6,5124.671865368517,2120000,5124.671865368517,79
10,24368.839540801648,24368.83954080164,0.0,0.0,0.7,158976.16207903263,80,45172.51423834537,10,24368.839540801648,45172.51423834537,158976.16207903263,24368.83954080164,0.7,2067.438573690776,2144000,2067.438573690776,80
10,54355.233876920734,54355.233876920756,0.0,0.0,0.4,173803.7853621863,81,53634.10057603719,10,54355.233876920734,53634.10057603719,173803.7853621863,54355.233876920756,0.4,778.3279957741871,2168000,778.3279957741871,81
10,75476.4590680735,75476.45906807351,0.0,0.0,0.6,162059.72039755108,82,53197.56812209742,10,75476.4590680735,53197.56812209742,162059.72039755108,75476.45906807351,0.6,1921.66739723485,2192000,1921.66739723485,82
10,59512.88963934312,59512.88963934312,0.0,0.0,0.6,135378.99426917292,83,39347.527473434646,10,59512.88963934312,39347.527473434646,135378.99426917292,59512.88963934312,0.6,8229.493863878977,2216000,8229.493863878977,83
10,28558.578027017717,28558.578027017724,0.0,0.0,0.5,172585.80692564897,84,48918.54146979557,10,28558.578027017717,48918.54146979557,172585.80692564897,28558.578027017724,0.5,453.4384970427781,2240000,453.4384970427781,84
10,53820.41891948188,53820.4189194819,0.0,0.0,0.7,146996.50513130202,85,54292.32634662028,10,53820.41891948188,54292.32634662028,146996.50513130202,53820.4189194819,0.7,-39.282749889493246,2264000,-39.282749889493246,85
10,30015.539294876817,30015.539294876835,0.0,0.0,0.5,132783.59248217056,86,43402.05885294286,10,30015.539294876817,43402.05885294286,132783.59248217056,30015.539294876835,0.5,-49.6120099805208,2288000,-49.6120099805208,86
10,19863.28581557687,19863.285815576884,0.0,0.0,0.3,75706.94983723864,87,22431.752318245723,10,19863.28581557687,22431.752318245723,75706.94983723864,19863.285815576884,0.3,-40.898100988662755,2312000,-40.898100988662755,87
10,29892.015092035203,29892.015092035213,0.0,0.0,0.2,136810.60970801048,88,44724.81552709556,10,29892.015092035203,44724.81552709556,136810.60970801048,29892.015092035213,0.2,-32.73479145804868,2336000,-32.73479145804868,88
10,17405.627320980868,17405.62732098088,0.0,0.0,0.1,75321.57690077834,89,25599.06643818513,10,17405.627320980868,25599.06643818513,75321.57690077834,17405.62732098088,0.1,-80.33132476278848,2360000,-80.33132476278848,89
10,21531.14292068105,21531.142920681043,0.0,0.0,0.1,128292.66461590517,90,40500.60344921167,10,21531.14292068105,40500.60344921167,128292.66461590517,21531.142920681043,0.1,-36.551421401826104,2384000,-36.551421401826104,90
10,47852.59146880674,47852.59146880674,0.0,0.0,0.4,134983.0541657728,91,50054.4142251894,10,47852.59146880674,50054.4142251894,134983.0541657728,47852.59146880674,0.4,-37.91766254913697,2408000,-37.91766254913697,91
10,2199.6804393750863,2199.680439375088,0.0,0.0,0.0,22471.190843441655,92,6757.989711149266,10,2199.6804393750863,6757.989711149266,22471.190843441655,2199.680439375088,0.0,-131.27918843014965,2432000,-131.27918843014965,92
10,10163.872622602259,10163.872622602252,0.0,0.0,0.1,37112.9733774085,93,14381.188925934544,10,10163.872622602259,14381.188925934544,37112.9733774085,10163.872622602252,0.1,-130.91848590125704,2456000,-130.91848590125704,93
10,18368.336109775315,18368.336109775315,0.0,0.0,0.1,134073.7579972732,94,41368.206726167926,10,18368.336109775315,41368.206726167926,134073.7579972732,18368.336109775315,0.1,-115.71911618425156,2480000,-115.71911618425156,94
10,16891.003104086114,16891.0031040861,0.0,0.0,0.1,165603.02066459772,95,49584.54255487462,10,16891.003104086114,49584.54255487462,165603.02066459772,16891.0031040861,0.1,-102.62619310288717,2504000,-102.62619310288717,95
10,13258.612320770033,13258.612320770026,0.0,0.0,0.1,132578.91885900372,96,39773.76063596745,10,13258.612320770033,39773.76063596745,132578.91885900372,13258.612320770026,0.1,-87.26202785068877,2528000,-87.26202785068877,96
10,15343.386661854664,15343.386661854664,0.0,0.0,0.1,92826.17995343701,97,31642.401291677354,10,15343.386661854664,31642.401291677354,92826.17995343701,15343.386661854664,0.1,-94.59839180739603,2552000,-94.59839180739603,97
10,10.174731666193944,10.174731666193928,0.0,0.0,0.0,641.0405580985473,98,211.79646378153555,10,10.174731666193944,211.79646378153555,641.0405580985473,10.174731666193928,0.0,-92.03846497372211,2576000,-92.03846497372211,98
10,12699.586935440457,12699.586935440455,0.0,0.0,0.2,86859.56574968169,99,26655.008934304573,10,12699.586935440457,26655.008934304573,86859.56574968169,12699.586935440455,0.2,-127.22035029454516,2600000,-127.22035029454516,99
10,19852.587668041535,19852.587668041528,0.0,0.0,0.2,134892.10685818,100,41383.6657791083,10,19852.587668041535,41383.6657791083,134892.10685818,19852.587668041528,0.2,-123.28707976212397,2624000,-123.28707976212397,100
10,27922.61145603515,27922.61145603513,0.0,0.0,0.1,85988.41350924145,101,31980.164638349255,10,27922.61145603515,31980.164638349255,85988.41350924145,27922.61145603513,0.1,-121.55558882371687,2648000,-121.55558882371687,101
10,10469.836121544518,10469.836121544522,0.0,0.0,0.0,32010.008186655472,102,12946.366738972049,10,10469.836121544518,12946.366738972049,32010.008186655472,10469.836121544522,0.0,-116.40505990642299,2672000,-116.40505990642299,102
10,8368.533956176263,8368.533956176267,0.0,0.0,0.0,32082.286056997487,103,12464.630473891386,10,8368.533956176263,12464.630473891386,32082.286056997487,8368.533956176267,0.0,-119.15959548948184,2696000,-119.15959548948184,103
10,11711.461399342703,11711.461399342705,0.0,0.0,0.0,61499.727249929296,104,23287.464252697846,10,11711.461399342703,23287.464252697846,61499.727249929296,11711.461399342705,0.0,-126.700476602652,2720000,-126.700476602652,104
10,18111.871622656374,18111.871622656377,0.0,0.0,0.1,100924.04021563238,105,30384.21586281559,10,18111.871622656374,30384.21586281559,100924.04021563238,18111.871622656377,0.1,-128.18348001750087,2744000,-128.18348001750087,105
10,28076.728705779497,28076.728705779497,0.0,0.0,0.2,145765.58254313676,106,47151.26007471619,10,28076.728705779497,47151.26007471619,145765.58254313676,28076.728705779497,0.2,-129.07636460160435,2768000,-129.07636460160435,106
10,51449.76679437743,51449.76679437743,0.0,0.0,0.3,184143.7773920018,107,67410.01437501506,10,51449.76679437743,67410.01437501506,184143.7773920018,51449.76679437743,0.3,-126.97463511581444,2792000,-126.97463511581444,107
10,50237.96434859272,50237.96434859275,0.0,0.0,0.3,143591.69415990164,108,56705.67157971481,10,50237.96434859272,56705.67157971481,143591.69415990164,50237.96434859275,0.3,-123.1229092902564,2816000,-123.1229092902564,108
10,4876.521222876162,4876.521222876162,0.0,0.0,0.1,25203.00885760932,109,8643.17330499683,10,4876.521222876162,8643.17330499683,25203.00885760932,4876.521222876162,0.1,-128.0665890840066,2840000,-128.0665890840066,109
10,36307.177099225206,36307.17709922521,0.0,0.0,0.2,185364.77265102693,110,61078.91985785833,10,36307.177099225206,61078.91985785833,185364.77265102693,36307.17709922521,0.2,-121.86496490905355,2864000,-121.86496490905355,110
10,26002.325025904818,26002.32502590483,0.0,0.0,0.2,189003.57300021767,111,56321.05653475313,10,26002.325025904818,56321.05653475313,189003.57300021767,26002.32502590483,0.2,-115.92360783386135,2888000,-115.92360783386135,111
10,142.93516726978498,142.9351672697848,0.0,0.0,0.0,2076.1564888482962,112,646.2075930308742,10,142.93516726978498,646.2075930308742,2076.1564888482962,142.9351672697848,0.0,-116.95624794557051,2912000,-116.95624794557051,112
10,1364.6438029580684,1364.6438029580684,0.0,0.0,0.1,7458.238951900796,113,2869.143218871081,10,1364.6438029580684,2869.143218871081,7458.238951900796,1364.6438029580684,0.1,-94.85447678917815,2936000,-94.85447678917815,113
10,102.04151097448556,102.04151097448543,0.0,0.0,0.0,1557.008169355544,114,485.7809401338683,10,102.04151097448556,485.7809401338683,1557.008169355544,102.04151097448543,0.0,-89.73991710016037,2960000,-89.73991710016037,114
10,708.4443168461947,708.4443168461949,0.0,0.0,0.0,5529.606024142554,115,1703.2039465771163,10,708.4443168461947,1703.2039465771163,5529.606024142554,708.4443168461949,0.0,-93.98189858055308,2984000,-93.98189858055308,115
10,718.3157332389718,718.3157332389721,0.0,0.0,0.0,8096.7814233644285,116,2459.5872027362034,10,718.3157332389718,2459.5872027362034,8096.7814233644285,718.3157332389721,0.0,-125.13311551670418,3008000,-125.13311551670418,116
10,8639.660786732855,8639.660786732848,0.0,0.0,0.1,75690.1849326157,117,22468.24951866835,10,8639.660786732855,22468.24951866835,75690.1849326157,8639.660786732848,0.1,-119.3889706973152,3032000,-119.3889706973152,117
10,4072.0198781325744,4072.0198781325716,0.0,0.0,0.0,20310.921503294303,118,6217.539482519509,10,4072.0198781325744,6217.539482519509,20310.921503294303,4072.0198781325716,0.0,-83.98512089959416,3056000,-83.98512089959416,118
