MetaTest/soccer-v1/AverageReturn,MetaTest/soccer-v1/Iteration,MetaTest/soccer-v1/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTest/soccer-v1/NumTrajs,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/Average/StdReturn,MetaTest/Average/NumTrajs,MetaTest/soccer-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/soccer-v1/MinReturn,MetaTest/soccer-v1/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/soccer-v1/AverageDiscountedReturn,MetaTest/soccer-v1/MaxReturn
-20.106002541278677,11,122.84566586143872,11,-106.53782772182286,10,0.0,336.47544086444543,488000,122.84566586143872,10,0.0,-20.106002541278666,0.0,-106.53782772182286,0.0,-20.106002541278677,-20.106002541278666,336.47544086444543
817.4757330715837,12,2486.876031979955,12,-78.46858557862596,10,0.0,8274.94865372397,512000,2486.876031979955,10,0.0,817.4757330715834,0.0,-78.46858557862596,0.0,817.4757330715837,817.4757330715834,8274.94865372397
-38.59019909961434,13,20.121186469110636,13,-67.60835238102227,10,0.0,2.763656964243959,536000,20.121186469110636,10,0.0,-38.590199099614324,0.0,-67.60835238102227,0.0,-38.59019909961434,-38.590199099614324,2.763656964243959
48.73380228279517,14,191.99707397864094,14,-39.53302933446773,10,0.1,611.0412365264425,560000,191.99707397864094,10,0.0,48.73380228279517,0.0,-39.53302933446773,0.1,48.73380228279517,48.73380228279517,611.0412365264425
92.16534375508493,15,242.4722464977401,15,-95.02295397381987,10,0.0,735.178010306202,584000,242.4722464977401,10,0.0,92.1653437550849,0.0,-95.02295397381987,0.0,92.16534375508493,92.1653437550849,735.178010306202
1242.6103098018339,16,3075.2108483998804,16,-55.420166450931255,10,0.1,10202.252349795368,608000,3075.2108483998804,10,0.0,1242.6103098018343,0.0,-55.420166450931255,0.1,1242.6103098018339,1242.6103098018343,10202.252349795368
1008.4559736552076,17,3223.8914072056173,17,-119.21545227980266,10,0.0,10679.602433317357,632000,3223.8914072056173,10,0.0,1008.4559736552077,0.0,-119.21545227980266,0.0,1008.4559736552076,1008.4559736552077,10679.602433317357
6227.49384560386,18,16694.18272878789,18,-45.527697222271065,10,0.1,56008.00147153836,656000,16694.18272878789,10,0.0,6227.493845603858,0.0,-45.527697222271065,0.1,6227.49384560386,6227.493845603858,56008.00147153836
22895.200192943634,19,31721.88602172353,19,-63.44153319039969,10,0.2,92616.94271573857,680000,31721.88602172353,10,0.0,22895.20019294364,0.0,-63.44153319039969,0.2,22895.200192943634,22895.20019294364,92616.94271573857
74.26201124170336,20,377.9917959584759,20,-102.25388351940839,10,0.0,1204.733746744398,704000,377.9917959584759,10,0.0,74.2620112417034,0.0,-102.25388351940839,0.0,74.26201124170336,74.2620112417034,1204.733746744398
13609.211754884356,21,31877.874445658385,21,-99.28488963893949,10,0.1,105093.26202681674,728000,31877.874445658385,10,0.0,13609.211754884349,0.0,-99.28488963893949,0.1,13609.211754884356,13609.211754884349,105093.26202681674
-36.98148968890045,22,114.93959383377751,22,-119.06881119192632,10,0.0,284.3040087563215,752000,114.93959383377751,10,0.0,-36.98148968890042,0.0,-119.06881119192632,0.0,-36.98148968890045,-36.98148968890042,284.3040087563215
6482.017443349567,23,19624.67104001864,23,-101.20576583583531,10,0.0,65355.96281981726,776000,19624.67104001864,10,0.0,6482.017443349568,0.0,-101.20576583583531,0.0,6482.017443349567,6482.017443349568,65355.96281981726
32944.91731181425,24,57781.75223571087,24,-110.01921537848952,10,0.3,154316.8565523904,800000,57781.75223571087,10,0.0,32944.91731181425,0.0,-110.01921537848952,0.3,32944.91731181425,32944.91731181425,154316.8565523904
990.8750560007757,25,1945.0176998146326,25,-88.19187538276549,10,0.1,6313.05378468957,824000,1945.0176998146326,10,0.0,990.8750560007759,0.0,-88.19187538276549,0.1,990.8750560007757,990.8750560007759,6313.05378468957
6586.42753980274,26,16254.963893209446,26,-37.211061896421064,10,0.4,54985.51491792712,848000,16254.963893209446,10,0.0,6586.427539802746,0.0,-37.211061896421064,0.4,6586.42753980274,6586.427539802746,54985.51491792712
555.7211192303073,27,1432.1361942014084,27,-124.60763928108615,10,0.2,4688.87243265929,872000,1432.1361942014084,10,0.0,555.7211192303073,0.0,-124.60763928108615,0.2,555.7211192303073,555.7211192303073,4688.87243265929
142.30643951178808,28,656.4289850443854,28,-121.0688705023023,10,0.0,2109.378911987768,896000,656.4289850443854,10,0.0,142.30643951178823,0.0,-121.0688705023023,0.0,142.30643951178808,142.30643951178823,2109.378911987768
-75.16488778844457,29,25.203701447398903,29,-131.0202886550274,10,0.0,-41.62104790166235,920000,25.203701447398903,10,0.0,-75.16488778844457,0.0,-131.0202886550274,0.0,-75.16488778844457,-75.16488778844457,-41.62104790166235
-68.93057432060252,30,27.235360447895726,30,-113.34800232533755,10,0.0,-43.0571413992795,944000,27.235360447895726,10,0.0,-68.9305743206025,0.0,-113.34800232533755,0.0,-68.93057432060252,-68.9305743206025,-43.0571413992795
104.98863998104036,31,448.07236127883425,31,-80.77336633973601,10,0.2,1447.8671819450606,968000,448.07236127883425,10,0.0,104.98863998104022,0.0,-80.77336633973601,0.2,104.98863998104036,104.98863998104022,1447.8671819450606
7817.052432908336,32,19767.834521138113,32,-82.44716044598924,10,0.1,66714.6710980893,992000,19767.834521138113,10,0.0,7817.052432908337,0.0,-82.44716044598924,0.1,7817.052432908336,7817.052432908337,66714.6710980893
1711.184463827853,33,3133.751019515149,33,-37.30023959704649,10,0.4,9826.354939426377,1016000,3133.751019515149,10,0.0,1711.1844638278526,0.0,-37.30023959704649,0.4,1711.184463827853,1711.1844638278526,9826.354939426377
2715.6195825929735,34,8256.91921333734,34,-58.02561885881759,10,0.3,27486.33609924457,1040000,8256.91921333734,10,0.0,2715.619582592975,0.0,-58.02561885881759,0.3,2715.6195825929735,2715.619582592975,27486.33609924457
2149.0782049832433,35,6215.9122147679645,35,-40.6022910535163,10,0.2,20785.24568664448,1064000,6215.9122147679645,10,0.0,2149.078204983243,0.0,-40.6022910535163,0.2,2149.0782049832433,2149.078204983243,20785.24568664448
7619.477324675991,36,16991.309991219274,36,-67.02119712361106,10,0.6,56684.99891001921,1088000,16991.309991219274,10,0.0,7619.477324675992,0.0,-67.02119712361106,0.6,7619.477324675991,7619.477324675992,56684.99891001921
137.56751376760786,37,253.26030706518972,37,-48.08785307196819,10,0.4,549.869927525679,1112000,253.26030706518972,10,0.0,137.5675137676079,0.0,-48.08785307196819,0.4,137.56751376760786,137.5675137676079,549.869927525679
1238.9590886947215,38,2479.7928075069103,38,-47.60625190948616,10,0.7,8524.884132174535,1136000,2479.7928075069103,10,0.0,1238.9590886947199,0.0,-47.60625190948616,0.7,1238.9590886947215,1238.9590886947199,8524.884132174535
1286.5432710362002,39,1324.401411300686,39,-29.8160891223284,10,0.6,2920.8859978826868,1160000,1324.401411300686,10,0.0,1286.5432710361995,0.0,-29.8160891223284,0.6,1286.5432710362002,1286.5432710361995,2920.8859978826868
7386.398889099817,40,10674.260146516242,40,-20.758735609583777,10,0.6,35569.38347039601,1184000,10674.260146516242,10,0.0,7386.398889099818,0.0,-20.758735609583777,0.6,7386.398889099817,7386.398889099818,35569.38347039601
54.8538465261356,41,219.37290516335395,41,-22.587634416230284,10,0.3,712.9265658087373,1208000,219.37290516335395,10,0.0,54.853846526135555,0.0,-22.587634416230284,0.3,54.8538465261356,54.853846526135555,712.9265658087373
19224.05137445945,42,27278.59785161661,42,-21.656548477447135,10,0.5,73729.7264350621,1232000,27278.59785161661,10,0.0,19224.051374459446,0.0,-21.656548477447135,0.5,19224.05137445945,19224.051374459446,73729.7264350621
21113.89001394057,43,61116.55533964168,43,-43.17394213534057,10,0.2,204426.48134622816,1256000,61116.55533964168,10,0.0,21113.89001394056,0.0,-43.17394213534057,0.2,21113.89001394057,21113.89001394056,204426.48134622816
6589.877983563664,44,16571.312464282553,44,-108.29543493343829,10,0.2,55954.9185581196,1280000,16571.312464282553,10,0.0,6589.877983563665,0.0,-108.29543493343829,0.2,6589.877983563664,6589.877983563665,55954.9185581196
4735.350385219374,45,9145.11778134916,45,-101.90116693034133,10,0.2,24935.611880278324,1304000,9145.11778134916,10,0.0,4735.350385219374,0.0,-101.90116693034133,0.2,4735.350385219374,4735.350385219374,24935.611880278324
24989.403309609625,46,25298.59574686947,46,-14.961989403745875,10,0.6,75986.0477255426,1328000,25298.59574686947,10,0.0,24989.40330960962,0.0,-14.961989403745875,0.6,24989.403309609625,24989.40330960962,75986.0477255426
1296.4896872504078,47,1255.6481419203174,47,-44.509477705827145,10,0.3,3690.9929489861543,1352000,1255.6481419203174,10,0.0,1296.4896872504087,0.0,-44.509477705827145,0.3,1296.4896872504078,1296.4896872504087,3690.9929489861543
15198.175239868822,48,24484.88213308822,48,-20.713816941953976,10,0.6,67430.28827806682,1376000,24484.88213308822,10,0.0,15198.175239868817,0.0,-20.713816941953976,0.6,15198.175239868822,15198.175239868817,67430.28827806682
5211.989980711319,49,6289.26649610355,49,-38.48866957644193,10,0.4,18332.555577498384,1400000,6289.26649610355,10,0.0,5211.989980711316,0.0,-38.48866957644193,0.4,5211.989980711319,5211.989980711316,18332.555577498384
22846.529575956047,50,45689.44257689263,50,-22.78329538845789,10,0.4,147298.34984687698,1424000,45689.44257689263,10,0.0,22846.529575956032,0.0,-22.78329538845789,0.4,22846.529575956047,22846.529575956032,147298.34984687698
42155.62881406381,51,41305.115664439836,51,2986.5630147075867,10,0.3,119654.10578280961,1448000,41305.115664439836,10,0.0,42155.62881406381,0.0,2986.5630147075867,0.3,42155.62881406381,42155.62881406381,119654.10578280961
45870.66524176449,52,49655.20372170157,52,-16.415195315729367,10,0.2,128089.96417073987,1472000,49655.20372170157,10,0.0,45870.66524176451,0.0,-16.415195315729367,0.2,45870.66524176449,45870.66524176451,128089.96417073987
58702.215926670455,53,30144.21493378115,53,28.08644291033383,10,0.5,102260.81274446605,1496000,30144.21493378115,10,0.0,58702.215926670484,0.0,28.08644291033383,0.5,58702.215926670455,58702.215926670484,102260.81274446605
55982.11185018864,54,45250.28958806765,54,-32.74454901744009,10,0.4,112987.58229180577,1520000,45250.28958806765,10,0.0,55982.11185018864,0.0,-32.74454901744009,0.4,55982.11185018864,55982.11185018864,112987.58229180577
57731.9219886758,55,45170.43895740969,55,-11.879286083071783,10,0.4,150866.58499975415,1544000,45170.43895740969,10,0.0,57731.92198867579,0.0,-11.879286083071783,0.4,57731.9219886758,57731.92198867579,150866.58499975415
44437.98820354616,56,39253.4235305391,56,872.7935247197613,10,0.3,88222.90322168944,1568000,39253.4235305391,10,0.0,44437.98820354617,0.0,872.7935247197613,0.3,44437.98820354616,44437.98820354617,88222.90322168944
44116.08613289232,57,34781.62743876984,57,222.60577630815627,10,0.4,102134.16908814374,1592000,34781.62743876984,10,0.0,44116.08613289231,0.0,222.60577630815627,0.4,44116.08613289232,44116.08613289231,102134.16908814374
56827.03549388577,58,49705.04035402911,58,2001.4468819275405,10,0.3,137924.8213276248,1616000,49705.04035402911,10,0.0,56827.035493885785,0.0,2001.4468819275405,0.3,56827.03549388577,56827.035493885785,137924.8213276248
58681.99010568103,59,46924.648951321506,59,-26.520372101529816,10,0.3,137532.24287084147,1640000,46924.648951321506,10,0.0,58681.990105681005,0.0,-26.520372101529816,0.3,58681.99010568103,58681.990105681005,137532.24287084147
70440.42902369186,60,46588.445349584304,60,-30.702672250593174,10,0.3,119439.6348127758,1664000,46588.445349584304,10,0.0,70440.42902369183,0.0,-30.702672250593174,0.3,70440.42902369186,70440.42902369183,119439.6348127758
35775.55568575884,61,35518.721700746435,61,45.31319375326544,10,0.4,119254.93084534757,1688000,35518.721700746435,10,0.0,35775.555685758845,0.0,45.31319375326544,0.4,35775.55568575884,35775.555685758845,119254.93084534757
65615.75712566527,62,48435.54248477654,62,-13.408287284656222,10,0.3,130046.00291566328,1712000,48435.54248477654,10,0.0,65615.75712566529,0.0,-13.408287284656222,0.3,65615.75712566527,65615.75712566529,130046.00291566328
31377.97378481391,63,36355.47165416534,63,-109.16944372040079,10,0.3,121533.92500389194,1736000,36355.47165416534,10,0.0,31377.9737848139,0.0,-109.16944372040079,0.3,31377.97378481391,31377.9737848139,121533.92500389194
58526.21583929735,64,34835.98674704475,64,2424.119484098448,10,0.2,102678.64488434349,1760000,34835.98674704475,10,0.0,58526.21583929735,0.0,2424.119484098448,0.2,58526.21583929735,58526.21583929735,102678.64488434349
59326.522883753314,65,52649.3399461991,65,149.57284479978895,10,0.5,128788.76935769652,1784000,52649.3399461991,10,0.0,59326.52288375333,0.0,149.57284479978895,0.5,59326.522883753314,59326.52288375333,128788.76935769652
45930.59612413875,66,53039.2496432025,66,-3.0983616700347936,10,0.2,146420.8252995535,1808000,53039.2496432025,10,0.0,45930.596124138734,0.0,-3.0983616700347936,0.2,45930.59612413875,45930.596124138734,146420.8252995535
57589.47187599099,67,48521.08317274749,67,40.31194135845055,10,0.2,123744.32185542959,1832000,48521.08317274749,10,0.0,57589.471875990996,0.0,40.31194135845055,0.2,57589.47187599099,57589.471875990996,123744.32185542959
52966.166437361935,68,42770.38538423174,68,-23.657069500831852,10,0.2,119527.72912542813,1856000,42770.38538423174,10,0.0,52966.16643736195,0.0,-23.657069500831852,0.2,52966.166437361935,52966.16643736195,119527.72912542813
41115.43606516492,69,41058.2402636585,69,263.72099261755164,10,0.4,105328.32359209581,1880000,41058.2402636585,10,0.0,41115.436065164926,0.0,263.72099261755164,0.4,41115.43606516492,41115.436065164926,105328.32359209581
52621.405002519234,70,51496.65444657998,70,-20.977477270443394,10,0.2,125310.2354421854,1904000,51496.65444657998,10,0.0,52621.405002519256,0.0,-20.977477270443394,0.2,52621.405002519234,52621.405002519256,125310.2354421854
9706.021768607568,71,27359.06459130318,71,-126.91582982687311,10,0.1,91621.69366871755,1928000,27359.06459130318,10,0.0,9706.021768607567,0.0,-126.91582982687311,0.1,9706.021768607568,9706.021768607567,91621.69366871755
45454.92237916027,72,46090.60776724005,72,-21.306965835135156,10,0.2,134949.45867165204,1952000,46090.60776724005,10,0.0,45454.92237916025,0.0,-21.306965835135156,0.2,45454.92237916027,45454.92237916025,134949.45867165204
62355.54922562865,73,43222.7293479506,73,-18.69017252218501,10,0.2,112852.15997146117,1976000,43222.7293479506,10,0.0,62355.549225628645,0.0,-18.69017252218501,0.2,62355.54922562865,62355.549225628645,112852.15997146117
50177.63002514364,74,45131.59429540645,74,-84.40006774027643,10,0.4,111441.47941057224,2000000,45131.59429540645,10,0.0,50177.63002514363,0.0,-84.40006774027643,0.4,50177.63002514364,50177.63002514363,111441.47941057224
66531.97152647223,75,38192.215771484895,75,6663.66243459272,10,0.1,125404.95099639964,2024000,38192.215771484895,10,0.0,66531.97152647228,0.0,6663.66243459272,0.1,66531.97152647223,66531.97152647228,125404.95099639964
58914.11851897824,76,43397.94193087003,76,4242.8708942341,10,0.2,121589.62408038073,2048000,43397.94193087003,10,0.0,58914.118518978255,0.0,4242.8708942341,0.2,58914.11851897824,58914.118518978255,121589.62408038073
84380.90624117502,77,43874.89273810972,77,1564.0137425659873,10,0.3,127106.39688303902,2072000,43874.89273810972,10,0.0,84380.906241175,0.0,1564.0137425659873,0.3,84380.90624117502,84380.906241175,127106.39688303902
49015.761265769266,78,34234.20485538927,78,888.2437877438161,10,0.2,104402.62095130203,2096000,34234.20485538927,10,0.0,49015.761265769266,0.0,888.2437877438161,0.2,49015.761265769266,49015.761265769266,104402.62095130203
42671.947117928394,79,46701.384518385865,79,886.9434079487783,10,0.3,126281.54831174489,2120000,46701.384518385865,10,0.0,42671.947117928394,0.0,886.9434079487783,0.3,42671.947117928394,42671.947117928394,126281.54831174489
71347.7132994385,80,34703.58213149016,80,5291.338549219859,10,0.2,111921.347206504,2144000,34703.58213149016,10,0.0,71347.7132994385,0.0,5291.338549219859,0.2,71347.7132994385,71347.7132994385,111921.347206504
58713.45058313309,81,42636.334536729744,81,115.04625027981379,10,0.1,116514.63541933008,2168000,42636.334536729744,10,0.0,58713.450583133075,0.0,115.04625027981379,0.1,58713.45058313309,58713.450583133075,116514.63541933008
61415.932544074,82,54165.45344131803,82,579.6456641966588,10,0.4,135697.200866467,2192000,54165.45344131803,10,0.0,61415.932544074,0.0,579.6456641966588,0.4,61415.932544074,61415.932544074,135697.200866467
75393.86249045972,83,43039.2451696809,83,246.25677068843257,10,0.4,131030.15365105942,2216000,43039.2451696809,10,0.0,75393.86249045975,0.0,246.25677068843257,0.4,75393.86249045972,75393.86249045975,131030.15365105942
68440.63153285757,84,39968.6733186268,84,6442.849488941913,10,0.3,113429.6909050181,2240000,39968.6733186268,10,0.0,68440.63153285753,0.0,6442.849488941913,0.3,68440.63153285757,68440.63153285753,113429.6909050181
82819.30777645542,85,36914.9476734465,85,166.57718264109718,10,0.4,126708.56088376639,2264000,36914.9476734465,10,0.0,82819.3077764554,0.0,166.57718264109718,0.4,82819.30777645542,82819.3077764554,126708.56088376639
50352.97823888285,86,39289.36720629868,86,1592.0085313716093,10,0.3,124749.56782632045,2288000,39289.36720629868,10,0.0,50352.97823888286,0.0,1592.0085313716093,0.3,50352.97823888285,50352.97823888286,124749.56782632045
64872.55944009704,87,47340.858861664856,87,-10.196728565942115,10,0.3,134632.5526855672,2312000,47340.858861664856,10,0.0,64872.55944009705,0.0,-10.196728565942115,0.3,64872.55944009704,64872.55944009705,134632.5526855672
75387.39375845496,88,51383.56914657182,88,166.40427511222694,10,0.4,130034.63818261886,2336000,51383.56914657182,10,0.0,75387.39375845493,0.0,166.40427511222694,0.4,75387.39375845496,75387.39375845493,130034.63818261886
85612.53700151818,89,23042.514001126405,89,44613.002143938196,10,0.2,136385.73154207386,2360000,23042.514001126405,10,0.0,85612.53700151818,0.0,44613.002143938196,0.2,85612.53700151818,85612.53700151818,136385.73154207386
91172.13297630091,90,41080.23687194191,90,6785.904839877331,10,0.5,128293.65353472113,2384000,41080.23687194191,10,0.0,91172.13297630093,0.0,6785.904839877331,0.5,91172.13297630091,91172.13297630093,128293.65353472113
95754.9740733073,91,32112.0755903891,91,15639.149927804378,10,0.3,139163.650195274,2408000,32112.0755903891,10,0.0,95754.97407330727,0.0,15639.149927804378,0.3,95754.9740733073,95754.97407330727,139163.650195274
85855.33448966438,92,38009.741131195784,92,18998.06070218613,10,0.3,129908.29317958606,2432000,38009.741131195784,10,0.0,85855.33448966435,0.0,18998.06070218613,0.3,85855.33448966438,85855.33448966435,129908.29317958606
80625.63205530886,93,43912.58356876014,93,4935.000209106614,10,0.2,139937.535131623,2456000,43912.58356876014,10,0.0,80625.63205530886,0.0,4935.000209106614,0.2,80625.63205530886,80625.63205530886,139937.535131623
73777.43958097872,94,48479.737514073946,94,-27.024304365184502,10,0.3,135847.35535081202,2480000,48479.737514073946,10,0.0,73777.43958097874,0.0,-27.024304365184502,0.3,73777.43958097872,73777.43958097874,135847.35535081202
62059.32350335631,95,41475.83342776624,95,7049.458522376524,10,0.2,127556.96113625329,2504000,41475.83342776624,10,0.0,62059.32350335633,0.0,7049.458522376524,0.2,62059.32350335631,62059.32350335633,127556.96113625329
70664.59053484544,96,52755.49945173577,96,43.13839064373895,10,0.3,136664.49424199978,2528000,52755.49945173577,10,0.0,70664.59053484543,0.0,43.13839064373895,0.3,70664.59053484544,70664.59053484543,136664.49424199978
78491.7601525476,97,53180.76108210832,97,3496.468197755693,10,0.3,150383.26739765203,2552000,53180.76108210832,10,0.0,78491.76015254762,0.0,3496.468197755693,0.3,78491.7601525476,78491.76015254762,150383.26739765203
74088.62088786108,98,53066.8461608782,98,-33.898331962738055,10,0.5,140537.0095365446,2576000,53066.8461608782,10,0.0,74088.62088786108,0.0,-33.898331962738055,0.5,74088.62088786108,74088.62088786108,140537.0095365446
59449.9987008441,99,41191.72540113709,99,-67.22617012368582,10,0.2,130106.3945191207,2600000,41191.72540113709,10,0.0,59449.99870084411,0.0,-67.22617012368582,0.2,59449.9987008441,59449.99870084411,130106.3945191207
