MetaTest/Average/SuccessRate,MetaTrain/Average/QfLoss,MetaTest/pick-place-v1/StdReturn,MetaTest/pick-place-v1/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/pick-place-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/pick-place-v1/SuccessRate,MetaTest/pick-place-v1/Iteration,MetaTrain/Average/AlphaLoss,MetaTrain/Average/PolicyLoss,MetaTest/pick-place-v1/MaxReturn,MetaTest/Average/AverageReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/pick-place-v1/TerminationRate,MetaTrain/Average/Alpha,MetaTest/pick-place-v1/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/pick-place-v1/AverageReturn
0.0,627833.9,100.97131259228642,10,-104.93194497462284,100.97131259228642,-104.93194497462284,-51.28690761637646,247.85065691839034,608000,0.0,92,5.2101936,-35293.953,247.85065691839034,-51.28690761637647,1265.1138,92,0.0,0.0,12.053976,-51.28690761637646,10,-51.28690761637647
0.0,577322.25,81.20840823572725,10,-115.49603146809763,81.20840823572725,-115.49603146809763,-57.644337569745446,169.72082534582626,614000,0.0,93,5.032259,-36018.312,169.72082534582626,-57.644337569745474,881.1601,93,0.0,0.0,10.824414,-57.644337569745446,10,-57.644337569745474
0.0,552967.4,51.10371727597945,10,-117.52646767823444,51.10371727597945,-117.52646767823444,-77.96556373415292,61.197618345069394,620000,0.0,94,4.255308,-35302.574,61.197618345069394,-77.96556373415294,736.1968,94,0.0,0.0,9.864716,-77.96556373415292,10,-77.96556373415294
0.0,487504.56,53.777820002661564,10,-108.2003383553627,53.777820002661564,-108.2003383553627,-63.044986072212474,61.70573302886507,626000,0.0,95,5.436321,-33745.188,61.70573302886507,-63.04498607221251,865.8882,95,0.0,0.0,8.991054,-63.044986072212474,10,-63.04498607221251
0.0,444519.8,15.856429318561785,10,-107.98611087796094,15.856429318561785,-107.98611087796094,-86.31763168581357,-55.459083399445774,632000,0.0,96,1.9757428,-33593.633,-55.459083399445774,-86.31763168581357,641.45325,96,0.0,0.0,8.211461,-86.31763168581357,10,-86.31763168581357
0.0,398753.06,27.006662697112823,10,-125.17173321145185,27.006662697112823,-125.17173321145185,-96.9906872492511,-48.61523889312284,638000,0.0,97,3.3185105,-30909.494,-48.61523889312284,-96.99068724925111,611.1926,97,0.0,0.0,7.7521772,-96.9906872492511,10,-96.99068724925111
0.0,187192.67,23.78388042110478,10,-130.8008482936933,23.78388042110478,-130.8008482936933,-96.6629239593107,-57.37155884299794,644000,0.0,98,13.558254,-20001.508,-57.37155884299794,-96.66292395931069,848.1534,98,0.0,0.0,6.5423875,-96.6629239593107,10,-96.66292395931069
0.0,191871.23,20.560357876729157,10,-119.46462934057726,20.560357876729157,-119.46462934057726,-86.53984120877676,-60.113342559117704,650000,0.0,99,9.728257,-18761.22,-60.113342559117704,-86.53984120877676,747.04266,99,0.0,0.0,5.5222178,-86.53984120877676,10,-86.53984120877676
0.0,233198.77,14.40813458745335,10,-120.24701064212954,14.40813458745335,-120.24701064212954,-85.63999021568176,-68.84360602560886,656000,0.0,100,6.232339,-20591.922,-68.84360602560886,-85.63999021568175,597.50055,100,0.0,0.0,4.9645643,-85.63999021568176,10,-85.63999021568175
0.0,208997.2,73.87238930212575,10,-107.58630198842735,73.87238930212575,-107.58630198842735,-64.27546562999913,153.64688310990394,662000,0.0,101,6.558529,-17321.672,153.64688310990394,-64.27546562999916,456.97742,101,0.0,0.0,4.4263964,-64.27546562999913,10,-64.27546562999916
0.0,171128.19,395.99113775947495,10,-128.28953465746525,395.99113775947495,-128.28953465746525,44.542205784789566,1231.1820219001372,668000,0.0,102,4.841138,-16930.297,1231.1820219001372,44.542205784789516,720.046,102,0.0,0.0,3.9874454,44.542205784789566,10,44.542205784789516
0.0,114257.27,22.83020967868243,10,-115.0801684140967,22.83020967868243,-115.0801684140967,-65.2573415070185,-32.28612301340822,674000,0.0,103,8.577137,-10326.182,-32.28612301340822,-65.25734150701848,169.49278,103,0.0,0.0,3.4312353,-65.2573415070185,10,-65.25734150701848
0.0,77615.72,18.319450656758494,10,-112.8595932343622,18.319450656758494,-112.8595932343622,-68.207647299591,-40.89502158598497,680000,0.0,104,6.039228,-9773.367,-40.89502158598497,-68.20764729959099,147.38362,104,0.0,0.0,2.9774282,-68.207647299591,10,-68.20764729959099
0.0,234936.11,53.617595504135245,10,-163.45668191209472,53.617595504135245,-163.45668191209472,-89.91319282146755,-22.071404454643066,686000,0.0,105,0.07115112,-12996.673,-22.071404454643066,-89.91319282146753,262.78247,105,0.0,0.0,2.786783,-89.91319282146755,10,-89.91319282146753
0.0,201255.25,417.2765047099466,10,-130.9596580859614,417.2765047099466,-130.9596580859614,112.50365348534044,1325.967645116054,692000,0.0,106,0.245711,-11387.201,1325.967645116054,112.50365348534046,937.44336,106,0.0,0.0,2.8330088,112.50365348534044,10,112.50365348534046
0.1,156169.5,217.38659927330045,10,-130.84369731349486,217.38659927330045,-130.84369731349486,22.743223876555117,618.4272080570164,698000,0.1,107,2.4246933,-9539.154,618.4272080570164,22.743223876555113,394.75375,107,0.0,0.0,2.6337812,22.743223876555117,10,22.743223876555113
0.0,219717.25,31.8250177422638,10,-134.87052415545443,31.8250177422638,-134.87052415545443,-62.387507082017166,-29.756661248407536,704000,0.0,108,1.6820298,-9279.853,-29.756661248407536,-62.387507082017194,1686.8137,108,0.0,0.0,2.4132495,-62.387507082017166,10,-62.387507082017194
0.0,142139.72,21.147850971330044,10,-114.29877130732837,21.147850971330044,-114.29877130732837,-64.79282060748518,-33.59605119416063,710000,0.0,109,2.5887353,-6875.673,-33.59605119416063,-64.7928206074852,561.3525,109,0.0,0.0,2.1501656,-64.79282060748518,10,-64.7928206074852
0.0,136614.12,17.148626420838205,10,-99.39445531078078,17.148626420838205,-99.39445531078078,-59.93519764030157,-38.3100785856446,716000,0.0,110,1.5717485,-6146.578,-38.3100785856446,-59.93519764030159,477.92908,110,0.0,0.0,1.9241449,-59.93519764030157,10,-59.93519764030159
0.0,192578.75,67.5763385741257,10,-190.67936802360973,67.5763385741257,-190.67936802360973,-63.33923637376971,64.5983601088412,722000,0.0,111,-0.0024443665,-6453.083,64.5983601088412,-63.33923637376972,431.13632,111,0.0,0.0,1.83062,-63.33923637376971,10,-63.33923637376972
0.0,340034.5,90.69285595640072,10,-125.85213218067516,90.69285595640072,-125.85213218067516,-51.22035466247202,207.1953547383758,728000,0.0,112,-1.5756215,-7649.248,207.1953547383758,-51.220354662472026,224.92293,112,0.0,0.0,1.9648196,-51.22035466247202,10,-51.220354662472026
0.0,357408.97,8.141869782885756,10,-85.11131753431256,8.141869782885756,-85.11131753431256,-72.31614784294122,-55.18449957024952,734000,0.0,113,2.1228337,-4521.9043,-55.18449957024952,-72.3161478429412,902.61566,113,0.0,0.0,2.0371912,-72.31614784294122,10,-72.3161478429412
0.0,134592.1,17.784626426618203,10,-122.54133818350005,17.784626426618203,-122.54133818350005,-97.0652801498778,-70.32936322400217,740000,0.0,114,3.329269,-3031.6025,-70.32936322400217,-97.06528014987778,656.91974,114,0.0,0.0,1.775174,-97.0652801498778,10,-97.06528014987778
0.0,182335.11,11.901678298884429,10,-56.23440216972232,11.901678298884429,-56.23440216972232,-41.52036576978123,-21.51019462919051,746000,0.0,115,-0.2042084,-3566.4626,-21.51019462919051,-41.52036576978123,230.50983,115,0.0,0.0,1.6885586,-41.52036576978123,10,-41.52036576978123
0.0,184834.94,480.94081838348046,10,-113.80006654868428,480.94081838348046,-113.80006654868428,117.07062967852232,1516.9732427517151,752000,0.0,116,0.025878906,-3335.0598,1516.9732427517151,117.07062967852218,183.31752,116,0.0,0.0,1.6629047,117.07062967852232,10,117.07062967852218
0.0,588596.1,84.57185128796941,10,-115.09230626068467,84.57185128796941,-115.09230626068467,-29.650902260920144,173.64709436193266,758000,0.0,117,-8.5102625,-12054.288,173.64709436193266,-29.650902260920127,183.3654,117,0.0,0.0,1.9309708,-29.650902260920144,10,-29.650902260920127
0.1,736273.1,158.41606505103877,10,-104.90370571855222,158.41606505103877,-104.90370571855222,31.618309828976088,397.6006863968422,764000,0.1,118,-12.320476,-18508.1,397.6006863968422,31.618309828976116,147.47488,118,0.0,0.0,2.4164932,31.618309828976088,10,31.618309828976116
0.2,840414.06,553.5999803858988,10,-72.3237322668892,553.5999803858988,-72.3237322668892,370.8665684001754,1802.1642772561684,770000,0.2,119,-14.041085,-24012.596,1802.1642772561684,370.86656840017565,129.13498,119,0.0,0.0,2.8931615,370.8665684001754,10,370.86656840017565
0.0,1022240.3,884.0181408099784,10,-102.42037991545368,884.0181408099784,-102.42037991545368,458.4857896987668,2708.6002296802585,776000,0.0,120,-17.738173,-30646.758,2708.6002296802585,458.48578969876706,97.48469,120,0.0,0.0,3.4335892,458.4857896987668,10,458.48578969876706
0.1,1058812.6,797.7799559331817,10,-85.28543151890283,797.7799559331817,-85.28543151890283,324.07630251051097,2675.2183106724974,782000,0.1,121,-17.367613,-33019.88,2675.2183106724974,324.0763025105112,153.17926,121,0.0,0.0,4.0356917,324.07630251051097,10,324.0763025105112
0.0,983421.06,936.2167470966075,10,-73.43163447354038,936.2167470966075,-73.43163447354038,697.6318297154822,2453.27898916901,788000,0.0,122,-15.155453,-32571.111,2453.27898916901,697.6318297154824,207.73314,122,0.0,0.0,4.6679626,697.6318297154822,10,697.6318297154824
0.0,884196.75,3330.0544358900574,10,-97.01219048316587,3330.0544358900574,-97.01219048316587,1112.7185805018255,11093.432634183364,794000,0.0,123,-12.358447,-30917.877,11093.432634183364,1112.718580501825,199.5348,123,0.0,0.0,5.3162913,1112.7185805018255,10,1112.718580501825
0.1,811769.9,171.58564236857939,10,-104.45390810934529,171.58564236857939,-104.45390810934529,23.649175948330903,373.3722706293515,800000,0.1,124,-7.1858993,-30484.549,373.3722706293515,23.649175948330907,190.14278,124,0.0,0.0,5.889119,23.649175948330903,10,23.649175948330907
0.0,791749.75,160.080496056654,10,-96.80463086002956,160.080496056654,-96.80463086002956,-3.885992942790197,459.5106222704546,806000,0.0,125,-5.218083,-29058.928,459.5106222704546,-3.885992942790174,290.89822,125,0.0,0.0,6.4086485,-3.885992942790197,10,-3.885992942790174
0.0,642948.25,3391.300050836851,10,-76.56734906767028,3391.300050836851,-76.56734906767028,1790.9971864004715,10810.957635508468,812000,0.0,126,-2.7167177,-27777.477,10810.957635508468,1790.9971864004717,294.09473,126,0.0,0.0,6.954048,1790.9971864004715,10,1790.9971864004717
0.1,643481.4,545.5675211838692,10,-110.00830588932536,545.5675211838692,-110.00830588932536,178.72880445119975,1751.7086794082593,818000,0.1,127,-0.5398283,-25483.3,1751.7086794082593,178.72880445119966,340.54022,127,0.0,0.0,7.183866,178.72880445119975,10,178.72880445119966
0.0,571080.8,8764.14344173999,10,-92.65952848530485,8764.14344173999,-92.65952848530485,2869.7298642673163,29161.885303658702,824000,0.0,128,0.5110949,-23807.309,29161.885303658702,2869.729864267317,311.57706,128,0.0,0.0,7.1878166,2869.7298642673163,10,2869.729864267317
0.0,537925.1,143.15881929389926,10,-95.3683893031874,143.15881929389926,-95.3683893031874,37.98143667793535,339.70966650436094,830000,0.0,129,1.5384767,-22113.008,339.70966650436094,37.98143667793537,689.86945,129,0.0,0.0,6.958075,37.98143667793535,10,37.98143667793537
0.0,554631.94,37.09346118858942,10,-77.22635763429119,37.09346118858942,-77.22635763429119,-33.01578757204628,47.51218556333345,836000,0.0,130,0.9588012,-20359.44,47.51218556333345,-33.01578757204627,430.59894,130,0.0,0.0,6.467038,-33.01578757204628,10,-33.01578757204627
0.0,475894.4,137.63312175939046,10,-98.56306307182791,137.63312175939046,-98.56306307182791,-7.652375290034982,359.6430091478689,842000,0.0,131,1.7706614,-19140.992,359.6430091478689,-7.6523752900350015,206.02621,131,0.0,0.0,6.1652336,-7.652375290034982,10,-7.6523752900350015
0.0,490999.03,21.467127905253925,10,-126.06802859611855,21.467127905253925,-126.06802859611855,-89.51189702610675,-58.34957179364141,848000,0.0,132,4.018815,-14996.895,-58.34957179364141,-89.51189702610672,360.034,132,0.0,0.0,5.5862556,-89.51189702610675,10,-89.51189702610672
0.0,317664.12,479.5963632868112,10,-77.79953397627358,479.5963632868112,-77.79953397627358,168.23328782937355,1583.2189834977003,854000,0.0,133,3.1169248,-10715.744,1583.2189834977003,168.23328782937347,710.1035,133,0.0,0.0,4.9248896,168.23328782937355,10,168.23328782937347
0.0,286418.44,73.3037351230278,10,-110.1660208614838,73.3037351230278,-110.1660208614838,-51.49876962717487,155.56034711123377,860000,0.0,134,4.3009067,-7380.391,155.56034711123377,-51.498769627174866,429.86557,134,0.0,0.0,4.3526435,-51.49876962717487,10,-51.498769627174866
0.0,326718.22,54.706042768240145,10,-123.34167843333523,54.706042768240145,-123.34167843333523,-45.622169719649484,50.222332405897724,866000,0.0,135,2.2917237,-6974.064,50.222332405897724,-45.6221697196495,232.04988,135,0.0,0.0,3.926547,-45.622169719649484,10,-45.6221697196495
0.0,272586.06,137.54315523468833,10,-83.82215662586495,137.54315523468833,-83.82215662586495,-3.555401851580521,394.55718981775317,872000,0.0,136,2.6478543,-5101.015,394.55718981775317,-3.555401851580451,647.35236,136,0.0,0.0,3.6214502,-3.555401851580521,10,-3.555401851580451
0.0,384121.72,61.33849773452184,10,-106.96015223086387,61.33849773452184,-106.96015223086387,-50.75107168672592,99.38757548492389,878000,0.0,137,0.19323929,-6919.393,99.38757548492389,-50.751071686725915,507.80618,137,0.0,0.0,3.3836465,-50.75107168672592,10,-50.751071686725915
0.0,377605.0,27.677463185640253,10,-135.5996552240387,27.677463185640253,-135.5996552240387,-80.46106443712242,-51.9018282068246,884000,0.0,138,1.6344079,-5713.455,-51.9018282068246,-80.46106443712239,555.0144,138,0.0,0.0,3.3691719,-80.46106443712242,10,-80.46106443712239
0.0,242801.2,34.02478055848355,10,-137.49233442559844,34.02478055848355,-137.49233442559844,-73.35229262210667,-30.852025036858375,890000,0.0,139,-0.06729006,-2980.5554,-30.852025036858375,-73.35229262210667,519.6567,139,0.0,0.0,3.2136335,-73.35229262210667,10,-73.35229262210667
0.0,222031.42,23.29804934281185,10,-121.06562061878769,23.29804934281185,-121.06562061878769,-67.05068032785705,-32.91719888907033,896000,0.0,140,1.0811782,-2853.08,-32.91719888907033,-67.05068032785707,399.34436,140,0.0,0.0,3.1631436,-67.05068032785705,10,-67.05068032785707
0.0,435592.0,153.95271063828875,10,-127.95733116841909,153.95271063828875,-127.95733116841909,-29.726753504446208,426.7353746081016,902000,0.0,141,-0.79801744,-6452.997,426.7353746081016,-29.726753504446208,250.46684,141,0.0,0.0,3.025941,-29.726753504446208,10,-29.726753504446208
0.0,571100.8,2911.93639953284,10,-110.02131872989207,2911.93639953284,-110.02131872989207,903.6620150304204,9639.091352243593,908000,0.0,142,-2.6977518,-8869.096,9639.091352243593,903.66201503042,311.13196,142,0.0,0.0,3.3242414,903.6620150304204,10,903.66201503042
0.0,523139.4,14.692271783096018,10,-51.75433939767708,14.692271783096018,-51.75433939767708,-36.4348800219951,-0.6381478754261748,914000,0.0,143,-2.1211412,-8257.273,-0.6381478754261748,-36.434880021995085,249.46967,143,0.0,0.0,3.7688804,-36.4348800219951,10,-36.434880021995085
0.0,443874.9,5833.340469694553,10,-139.29749195533162,5833.340469694553,-139.29749195533162,1878.8324016378872,19378.497593663018,920000,0.0,144,0.3702893,-6769.1567,19378.497593663018,1878.8324016378883,275.3063,144,0.0,0.0,3.7850485,1878.8324016378872,10,1878.8324016378883
0.0,720899.7,6739.677306417622,10,-64.24545058560471,6739.677306417622,-64.24545058560471,2296.498173076652,22511.53424238712,926000,0.0,145,-2.2019258,-9426.1,22511.53424238712,2296.4981730766535,617.28766,145,0.0,0.0,3.8306339,2296.498173076652,10,2296.4981730766535
0.1,853164.44,4739.625111058369,10,-99.11250897503858,4739.625111058369,-99.11250897503858,1559.6204576700113,15776.38285262655,932000,0.1,146,-4.524205,-12307.822,15776.38285262655,1559.62045767001,417.44223,146,0.0,0.0,4.292129,1559.6204576700113,10,1559.62045767001
0.0,970794.75,545.0296113841309,10,-61.585726717708766,545.0296113841309,-61.585726717708766,135.20048486111554,1769.542583266615,938000,0.0,147,-7.636525,-15245.535,1769.542583266615,135.20048486111557,336.81256,147,0.0,0.0,4.934097,135.20048486111554,10,135.20048486111557
0.0,1153319.5,238.70770739066236,10,-94.34906408591578,238.70770739066236,-94.34906408591578,60.40341221153672,724.3858137633603,944000,0.0,148,-8.222055,-19458.82,724.3858137633603,60.40341221153678,414.10767,148,0.0,0.0,5.7914248,60.40341221153672,10,60.40341221153678
0.0,1037900.06,4580.084284702374,10,-107.36816001878184,4580.084284702374,-107.36816001878184,1581.5563464170161,15278.37179171755,950000,0.0,149,-6.4789824,-18391.295,15278.37179171755,1581.556346417016,307.60587,149,0.0,0.0,6.5098357,1581.5563464170161,10,1581.556346417016
0.1,1044142.06,193.94254998433328,10,-107.26147700629964,193.94254998433328,-107.26147700629964,15.639143319664583,517.8387520260077,956000,0.1,150,-4.736088,-18180.145,517.8387520260077,15.639143319664527,409.46494,150,0.0,0.0,7.201555,15.639143319664583,10,15.639143319664527
0.0,825368.4,31.747736919223595,10,-123.47931780759589,31.747736919223595,-123.47931780759589,-79.55551403171744,-46.37904590635705,962000,0.0,151,1.4181762,-15040.224,-46.37904590635705,-79.55551403171742,697.9062,151,0.0,0.0,7.47435,-79.55551403171744,10,-79.55551403171742
0.2,863899.6,27631.288826467047,10,-102.93204629028072,27631.288826467047,-102.93204629028072,10652.055791252382,93293.87853086415,968000,0.2,152,-0.8483258,-15234.432,93293.87853086415,10652.05579125238,415.62064,152,0.0,0.0,7.2538614,10652.055791252382,10,10652.05579125238
0.1,757354.9,21245.58902043976,10,-116.79630119973119,21245.58902043976,-116.79630119973119,7200.067040154694,70922.55760864863,974000,0.1,153,1.1755401,-13636.51,70922.55760864863,7200.067040154699,371.56723,153,0.0,0.0,7.2456346,7200.067040154694,10,7200.067040154699
0.0,764862.94,54.79403916642848,10,-88.43434482063233,54.79403916642848,-88.43434482063233,-38.4604518702203,117.84508212674525,980000,0.0,154,2.959375,-13041.108,117.84508212674525,-38.4604518702203,617.14386,154,0.0,0.0,6.9870696,-38.4604518702203,10,-38.4604518702203
0.1,670629.6,1923.4650699806539,10,-108.30050479825402,1923.4650699806539,-108.30050479825402,903.3527251075233,5571.505686067439,986000,0.1,155,4.426389,-11300.659,5571.505686067439,903.3527251075232,970.5584,155,0.0,0.0,6.1793985,903.3527251075233,10,903.3527251075232
0.0,762195.06,106.34918268135277,10,-110.42388709074798,106.34918268135277,-110.42388709074798,-42.50095177505663,270.6067292358808,992000,0.0,156,2.3865778,-12121.748,270.6067292358808,-42.50095177505663,1426.8021,156,0.0,0.0,5.7424846,-42.50095177505663,10,-42.50095177505663
0.0,669249.9,1995.132195176707,10,-97.90024662852022,1995.132195176707,-97.90024662852022,611.9705407210114,6595.516008554727,998000,0.0,157,3.14518,-9400.668,6595.516008554727,611.970540721011,3070.3655,157,0.0,0.0,5.3111067,611.9705407210114,10,611.970540721011
0.0,959067.2,11.317166657365185,10,-95.23626778286686,11.317166657365185,-95.23626778286686,-71.61975031114288,-52.80742461148273,1004000,0.0,158,3.324555,-8149.55,-52.80742461148273,-71.61975031114284,3061.584,158,0.0,0.0,4.869844,-71.61975031114288,10,-71.61975031114284
0.3,559753.8,15048.688930766704,10,-275.4784648816797,15048.688930766704,-275.4784648816797,4935.81068754497,50081.17401232297,1010000,0.3,159,0.06555039,-8160.808,50081.17401232297,4935.810687544971,5359.004,159,0.0,0.0,4.6035476,4935.81068754497,10,4935.810687544971
0.0,389334.5,102.7329751738709,10,-91.83439077733328,102.7329751738709,-91.83439077733328,-7.335648277568865,255.6146386437637,1016000,0.0,160,4.749574,-4508.5923,255.6146386437637,-7.335648277568876,2069.4463,160,0.0,0.0,4.3491116,-7.335648277568865,10,-7.335648277568876
0.0,619187.3,8120.435315578577,10,-96.93264411531341,8120.435315578577,-96.93264411531341,4992.379738171752,20489.033274280664,1022000,0.0,161,0.9292853,-5858.3374,20489.033274280664,4992.379738171752,3134.63,161,0.0,0.0,3.990773,4992.379738171752,10,4992.379738171752
0.0,803177.75,661.9093485337062,10,-95.60699149769702,661.9093485337062,-95.60699149769702,187.45249559026811,2164.960368707428,1028000,0.0,162,-1.3884069,-8639.751,2164.960368707428,187.45249559026792,1591.5778,162,0.0,0.0,4.0339036,187.45249559026811,10,187.45249559026792
0.0,796105.0,84.54475450310832,10,-102.93169074559299,84.54475450310832,-102.93169074559299,-21.860292261001145,134.84019599937204,1034000,0.0,163,0.9368491,-6666.485,134.84019599937204,-21.860292261001128,4416.158,163,0.0,0.0,4.0923424,-21.860292261001145,10,-21.860292261001128
0.0,929952.25,1835.0391684324063,10,-101.47250835423058,1835.0391684324063,-101.47250835423058,966.4041036496883,5683.356259778093,1040000,0.0,164,-1.5560707,-9087.073,5683.356259778093,966.4041036496885,3195.3643,164,0.0,0.0,4.175719,966.4041036496883,10,966.4041036496885
0.0,953690.6,4511.688972317377,10,-102.9930602838341,4511.688972317377,-102.9930602838341,1451.8528281523002,14985.443982586297,1046000,0.0,165,-1.0598047,-9158.144,14985.443982586297,1451.8528281523,1340.6842,165,0.0,0.0,4.3265615,1451.8528281523002,10,1451.8528281523
0.1,866908.06,323.7186634263381,10,-104.0271504259097,323.7186634263381,-104.0271504259097,87.71506162977047,1008.4712000031432,1052000,0.1,166,0.41210133,-7014.719,1008.4712000031432,87.71506162977036,822.86487,166,0.0,0.0,4.536296,87.71506162977047,10,87.71506162977036
0.1,971819.1,107.92902044753129,10,-168.44510090963718,107.92902044753129,-168.44510090963718,-28.162370085233345,208.16323099388026,1058000,0.1,167,-1.8036091,-8914.195,208.16323099388026,-28.162370085233356,641.9441,167,0.0,0.0,4.5006957,-28.162370085233345,10,-28.162370085233356
0.2,1263042.2,11121.89012750337,10,-159.53104336956855,11121.89012750337,-159.53104336956855,7098.41902979976,34010.685347236846,1064000,0.2,168,-5.010873,-12143.258,34010.685347236846,7098.419029799761,425.00162,168,0.0,0.0,4.9335275,7098.41902979976,10,7098.419029799761
0.1,1571095.0,959.2271512798275,10,-108.32519401230721,959.2271512798275,-108.32519401230721,455.17653883695266,2798.62168920109,1070000,0.1,169,-10.617784,-20379.953,2798.62168920109,455.1765388369522,722.084,169,0.0,0.0,5.858114,455.17653883695266,10,455.1765388369522
0.1,2209650.5,8527.751400442838,10,-107.82884973571939,8527.751400442838,-107.82884973571939,4499.1154255633755,22285.681445318118,1076000,0.1,170,-11.692484,-22479.85,22285.681445318118,4499.1154255633755,3357.4797,170,0.0,0.0,6.9978642,4499.1154255633755,10,4499.1154255633755
0.1,1815510.8,21426.18097500395,10,-240.4109179554874,21426.18097500395,-240.4109179554874,8718.739112378356,72256.69628007944,1082000,0.1,171,-8.757008,-23876.576,72256.69628007944,8718.739112378358,2567.9355,171,0.0,0.0,8.062712,8718.739112378356,10,8718.739112378358
0.1,1719470.5,4163.300628141124,10,-152.54118982236113,4163.300628141124,-152.54118982236113,1741.5102432323183,14063.792594539847,1088000,0.1,172,-4.0358787,-22705.432,14063.792594539847,1741.5102432323176,1867.8347,172,0.0,0.0,8.644684,1741.5102432323183,10,1741.5102432323176
0.0,1864635.9,1996.1524139200258,10,-94.83955323577221,1996.1524139200258,-94.83955323577221,1235.271301758537,5707.566229304159,1094000,0.0,173,-4.472671,-25594.191,5707.566229304159,1235.2713017585365,2112.541,173,0.0,0.0,9.483368,1235.271301758537,10,1235.2713017585365
0.2,1981006.4,1129.014625377892,10,-97.06837829889326,1129.014625377892,-97.06837829889326,575.6699509808285,3719.062105146367,1100000,0.2,174,-3.8326066,-27528.652,3719.062105146367,575.6699509808285,3019.6165,174,0.0,0.0,10.279342,575.6699509808285,10,575.6699509808285
0.0,1676004.1,1326.1839570146165,10,-113.94732418401217,1326.1839570146165,-113.94732418401217,643.1487914992462,4560.443148083435,1106000,0.0,175,3.4978755,-24249.334,4560.443148083435,643.148791499246,4776.649,175,0.0,0.0,10.542738,643.1487914992462,10,643.148791499246
0.1,1602617.1,704.8719007400729,10,-120.19528647752423,704.8719007400729,-120.19528647752423,190.2254280083602,2290.559074878667,1112000,0.1,176,1.731723,-22701.568,2290.559074878667,190.2254280083601,2888.6804,176,0.0,0.0,9.695857,190.2254280083602,10,190.2254280083601
0.0,1513923.1,4523.259585134303,10,-97.23189329953584,4523.259585134303,-97.23189329953584,1642.543947867674,15163.390086224137,1118000,0.0,177,1.2778392,-21997.3,15163.390086224137,1642.543947867673,2495.528,177,0.0,0.0,9.4457035,1642.543947867674,10,1642.543947867673
0.1,1328291.1,3648.657053958509,10,-121.16321825654074,3648.657053958509,-121.16321825654074,1702.0984627913538,11493.162769709636,1124000,0.1,178,2.1927402,-21948.977,11493.162769709636,1702.0984627913535,1489.0272,178,0.0,0.0,8.947537,1702.0984627913538,10,1702.0984627913535
0.2,1422436.6,3998.762759575097,10,-104.47912469129338,3998.762759575097,-104.47912469129338,1926.5453575626834,13296.020018178513,1130000,0.2,179,0.779566,-22128.926,13296.020018178513,1926.545357562683,1384.823,179,0.0,0.0,8.482535,1926.5453575626834,10,1926.545357562683
0.1,1483096.1,4515.402214231136,10,-89.43701785519934,4515.402214231136,-89.43701785519934,1820.1683435393898,14957.312756472693,1136000,0.1,180,1.1883489,-21504.312,14957.312756472693,1820.1683435393911,1625.2395,180,0.0,0.0,8.47673,1820.1683435393898,10,1820.1683435393911
0.1,1520463.9,26408.354512452766,10,-98.21197621303263,26408.354512452766,-98.21197621303263,9506.40861148237,88597.59821559052,1142000,0.1,181,1.6775388,-20957.398,88597.59821559052,9506.408611482368,935.7508,181,0.0,0.0,8.077702,9506.40861148237,10,9506.408611482368
0.1,1426276.9,1467.7802663039265,10,-108.86699448605634,1467.7802663039265,-108.86699448605634,1295.745218629168,3967.396455265334,1148000,0.1,182,1.1107264,-19475.629,3967.396455265334,1295.745218629168,1008.76984,182,0.0,0.0,7.8266573,1295.745218629168,10,1295.745218629168
0.1,1599358.2,1921.2675982248566,10,-130.88956660422053,1921.2675982248566,-130.88956660422053,672.9711281180446,6404.5119144972805,1154000,0.1,183,0.11032007,-18772.105,6404.5119144972805,672.9711281180445,1398.376,183,0.0,0.0,7.8400702,672.9711281180446,10,672.9711281180445
0.0,1368869.2,27.096559736896403,10,-110.22160200530631,27.096559736896403,-110.22160200530631,-88.00820750279664,-17.81925283188061,1160000,0.0,184,-0.4375071,-17665.033,-17.81925283188061,-88.00820750279664,1002.61475,184,0.0,0.0,7.705218,-88.00820750279664,10,-88.00820750279664
0.0,1349774.8,5940.076542976127,10,-106.60055897654772,5940.076542976127,-106.60055897654772,3230.8227649894197,19129.522006567542,1166000,0.0,185,-0.98016137,-19292.38,19129.522006567542,3230.8227649894197,808.4387,185,0.0,0.0,7.788154,3230.8227649894197,10,3230.8227649894197
0.2,1623785.2,2216.2744831994614,10,-143.06145006519895,2216.2744831994614,-143.06145006519895,930.7356417625439,7451.325884223791,1172000,0.2,186,1.2769814,-18723.164,7451.325884223791,930.7356417625439,1053.5269,186,0.0,0.0,8.08327,930.7356417625439,10,930.7356417625439
0.0,1542815.8,1733.862802198101,10,-107.03268845268359,1733.862802198101,-107.03268845268359,554.0210099879986,5743.761021193826,1178000,0.0,187,-0.63295406,-19722.068,5743.761021193826,554.0210099879985,1650.1421,187,0.0,0.0,7.7496943,554.0210099879986,10,554.0210099879985
