MetaTest/Average/MaxReturn,MetaTrain/Average/Alpha,MetaTest/soccer-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/Average/Iteration,MetaTrain/Average/AlphaLoss,MetaTest/soccer-v1/NumTrajs,MetaTest/Average/TerminationRate,MetaTest/soccer-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/soccer-v1/SuccessRate,MetaTrain/Average/PolicyLoss,MetaTest/soccer-v1/TerminationRate,MetaTrain/Average/QfLoss,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/StdReturn,MetaTest/Average/NumTrajs,MetaTest/soccer-v1/MinReturn,MetaTest/soccer-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/soccer-v1/AverageDiscountedReturn,MetaTest/soccer-v1/MaxReturn,TotalEnvSteps
111623.28762889862,nan,13941.539813996953,0.0,17,-17.350523,10,0.0,17,13941.539813996951,0.0,-73937.266,0.0,4041679.8,511.53403,33630.45845615009,10,-86.5094756768511,33630.45845615009,13941.539813996953,-86.5094756768511,13941.539813996951,111623.28762889862,632000
87022.53771919418,nan,17189.571722382123,0.2,18,-17.042948,10,0.0,18,17189.57172238212,0.2,-75391.73,0.0,4121196.8,637.60944,31000.534197532776,10,-20.248574334609845,31000.534197532776,17189.571722382123,-20.248574334609845,17189.57172238212,87022.53771919418,656000
23.141242846809114,nan,-14.975730096460703,0.5,19,-17.020123,10,0.0,19,-14.9757300964607,0.5,-77283.805,0.0,4855486.5,284.9449,12.847680130453044,10,-22.745401644093317,12.847680130453044,-14.975730096460703,-22.745401644093317,-14.9757300964607,23.141242846809114,680000
94406.00810083105,nan,16826.045288471338,0.4,20,-16.774687,10,0.0,20,16826.045288471327,0.4,-69004.17,0.0,5891257.5,1606.046,29822.297419452578,10,-51.1594414206892,29822.297419452578,16826.045288471338,-51.1594414206892,16826.045288471327,94406.00810083105,704000
95795.0570035374,nan,23979.001054757675,0.2,21,-17.575123,10,0.0,21,23979.00105475769,0.2,-81167.98,0.0,5348057.0,497.83316,35716.33500423834,10,-25.299864103036217,35716.33500423834,23979.001054757675,-25.299864103036217,23979.00105475769,95795.0570035374,728000
104293.560896856,nan,30515.051451704854,0.5,22,-18.127337,10,0.0,22,30515.05145170486,0.5,-84591.984,0.0,5962286.0,556.13074,42657.7830951919,10,-21.49145980725511,42657.7830951919,30515.051451704854,-21.49145980725511,30515.05145170486,104293.560896856,752000
49819.55654622939,nan,10552.112771365235,0.3,23,-18.926966,10,0.0,23,10552.112771365235,0.3,-90822.77,0.0,6153609.0,334.87595,18598.454546937737,10,-40.35706261619677,18598.454546937737,10552.112771365235,-40.35706261619677,10552.112771365235,49819.55654622939,776000
87807.50665937387,nan,21045.52859614358,0.4,24,-19.755598,10,0.0,24,21045.528596143584,0.4,-100390.46,0.0,6925187.0,302.62833,34231.39443484596,10,-38.508630086443844,34231.39443484596,21045.52859614358,-38.508630086443844,21045.528596143584,87807.50665937387,800000
66230.12351409461,nan,12842.11980304687,0.3,25,-20.159403,10,0.0,25,12842.119803046871,0.3,-109843.586,0.0,7786381.5,308.0986,25752.174759707646,10,-51.382521958881455,25752.174759707646,12842.11980304687,-51.382521958881455,12842.119803046871,66230.12351409461,824000
154.7246271664146,nan,-3.73291763335385,0.4,26,-21.08999,10,0.0,26,-3.73291763335383,0.4,-114728.21,0.0,8094335.5,227.22943,53.2453979642689,10,-39.826875013356755,53.2453979642689,-3.73291763335385,-39.826875013356755,-3.73291763335383,154.7246271664146,848000
26914.571085613996,nan,2798.307386354063,0.5,27,-19.627047,10,0.0,27,2798.3073863540612,0.5,-116664.69,0.0,8121954.0,201.13794,8049.165530005039,10,-50.624729287625016,8049.165530005039,2798.307386354063,-50.624729287625016,2798.3073863540612,26914.571085613996,872000
16833.582290753173,nan,1655.614563454847,0.7,28,-18.495375,10,0.0,28,1655.6145634548473,0.7,-117567.21,0.0,8062558.0,212.78981,5059.407318469024,10,-117.02237002399919,5059.407318469024,1655.614563454847,-117.02237002399919,1655.6145634548473,16833.582290753173,896000
13940.552679062806,nan,1924.2023010833393,0.5,29,-17.81242,10,0.0,29,1924.2023010833375,0.5,-113620.59,0.0,7874897.0,177.83293,4324.316435377383,10,-33.85572853222598,4324.316435377383,1924.2023010833393,-33.85572853222598,1924.2023010833375,13940.552679062806,920000
110526.29835827641,nan,47004.19825465369,0.4,30,-17.316433,10,0.0,30,47004.19825465368,0.4,-106146.77,0.0,7597002.0,166.37915,46475.435156624524,10,-18.911331751725832,46475.435156624524,47004.19825465369,-18.911331751725832,47004.19825465368,110526.29835827641,944000
110939.92477400387,nan,48894.29002571513,0.1,31,-16.913616,10,0.0,31,48894.290025715134,0.1,-97057.6,0.0,7916070.0,170.67102,32632.474712154126,10,-15.178553275160468,32632.474712154126,48894.29002571513,-15.178553275160468,48894.290025715134,110939.92477400387,968000
87108.87066664475,nan,47508.28009866503,0.1,32,-17.912863,10,0.0,32,47508.280098665025,0.1,-96992.734,0.0,8759554.0,231.95494,30059.187243927565,10,-50.29599140256018,30059.187243927565,47508.28009866503,-50.29599140256018,47508.280098665025,87108.87066664475,992000
102532.27893656188,nan,54200.44491279948,0.1,33,-18.289614,10,0.0,33,54200.44491279948,0.1,-97490.414,0.0,9849045.0,245.25934,30358.56341890425,10,-17.837928936839706,30358.56341890425,54200.44491279948,-17.837928936839706,54200.44491279948,102532.27893656188,1016000
101531.44485396758,nan,45193.951733647715,0.2,34,-18.267735,10,0.0,34,45193.951733647744,0.2,-99433.64,0.0,10808788.0,188.96158,39579.31268756312,10,113.8914967418741,39579.31268756312,45193.951733647715,113.8914967418741,45193.951733647744,101531.44485396758,1040000
97850.66593898479,nan,59698.42173039091,0.0,35,-17.935799,10,0.0,35,59698.42173039091,0.0,-103942.7,0.0,12061880.0,158.52054,35095.90462911858,10,1497.6074541769399,35095.90462911858,59698.42173039091,1497.6074541769399,59698.42173039091,97850.66593898479,1064000
87585.57550203298,nan,56713.67358338479,0.0,36,-17.748121,10,0.0,36,56713.67358338478,0.0,-104081.19,0.0,13091280.0,191.84593,31462.814880432532,10,2352.4737759163845,31462.814880432532,56713.67358338479,2352.4737759163845,56713.67358338478,87585.57550203298,1088000
96688.99627523553,nan,52991.273818494854,0.0,37,-18.222572,10,0.0,37,52991.273818494854,0.0,-110198.41,0.0,14044709.0,183.66241,29867.813496769955,10,6244.546376018881,29867.813496769955,52991.273818494854,6244.546376018881,52991.273818494854,96688.99627523553,1112000
101734.36792791093,nan,56634.50599291928,0.0,38,-18.544939,10,0.0,38,56634.50599291925,0.0,-115735.51,0.0,15250762.0,171.96223,32549.260140621624,10,7539.058862136738,32549.260140621624,56634.50599291928,7539.058862136738,56634.50599291925,101734.36792791093,1136000
104242.67885930013,nan,49043.26779961651,0.0,39,-18.44105,10,0.0,39,49043.267799616515,0.0,-125479.555,0.0,16976788.0,124.89585,28465.92009284227,10,15017.286020326037,28465.92009284227,49043.26779961651,15017.286020326037,49043.267799616515,104242.67885930013,1160000
104154.02937787716,nan,60511.58028103409,0.0,40,-18.662996,10,0.0,40,60511.58028103409,0.0,-134746.56,0.0,18883242.0,121.80439,29903.106249075347,10,673.4410622381195,29903.106249075347,60511.58028103409,673.4410622381195,60511.58028103409,104154.02937787716,1184000
103251.16537723869,nan,52607.02190872253,0.0,41,-18.650412,10,0.0,41,52607.02190872255,0.0,-137863.94,0.0,19733442.0,125.59875,33819.985257940396,10,16036.954457885076,33819.985257940396,52607.02190872253,16036.954457885076,52607.02190872255,103251.16537723869,1208000
94410.03160363686,nan,61944.41113058594,0.0,42,-18.771492,10,0.0,42,61944.41113058596,0.0,-141035.89,0.0,20742558.0,130.38338,28365.72073714121,10,7179.641823940649,28365.72073714121,61944.41113058594,7179.641823940649,61944.41113058596,94410.03160363686,1232000
111023.28012649012,nan,50377.22881878509,0.0,43,-18.865269,10,0.0,43,50377.22881878509,0.0,-142200.42,0.0,21537416.0,142.88858,34870.88153782927,10,9067.199658491374,34870.88153782927,50377.22881878509,9067.199658491374,50377.22881878509,111023.28012649012,1256000
112818.43666580913,nan,67702.68442343117,0.0,44,-18.901382,10,0.0,44,67702.68442343116,0.0,-144991.16,0.0,22598472.0,120.28481,36440.927166539164,10,948.4722532553337,36440.927166539164,67702.68442343117,948.4722532553337,67702.68442343116,112818.43666580913,1280000
108416.33280531857,nan,59973.4661558155,0.0,45,-18.97084,10,0.0,45,59973.466155815484,0.0,-148433.77,0.0,22847410.0,140.86351,40082.98201467862,10,1536.5735655753567,40082.98201467862,59973.4661558155,1536.5735655753567,59973.466155815484,108416.33280531857,1304000
111479.14458796833,nan,59839.588440619176,0.0,46,-19.139011,10,0.0,46,59839.588440619154,0.0,-153715.17,0.0,24386912.0,142.36069,33575.93912461667,10,21032.491547373786,33575.93912461667,59839.588440619176,21032.491547373786,59839.588440619154,111479.14458796833,1328000
102687.9049910573,nan,50006.713388870594,0.0,47,-19.698767,10,0.0,47,50006.71338887061,0.0,-152953.4,0.0,24375714.0,154.46556,36848.547637043055,10,-12.545076948945137,36848.547637043055,50006.713388870594,-12.545076948945137,50006.71338887061,102687.9049910573,1352000
110206.93286686631,nan,62457.65346852073,0.0,48,-20.041538,10,0.0,48,62457.65346852071,0.0,-156049.58,0.0,24410136.0,173.36194,37526.55628910857,10,199.46159502978475,37526.55628910857,62457.65346852073,199.46159502978475,62457.65346852071,110206.93286686631,1376000
112367.9455422327,nan,77581.01341117921,0.0,49,-20.294699,10,0.0,49,77581.01341117921,0.0,-158648.44,0.0,24273616.0,165.80907,31273.958258495062,10,21380.746872406977,31273.958258495062,77581.01341117921,21380.746872406977,77581.01341117921,112367.9455422327,1400000
99257.56998960515,nan,63443.15366939576,0.0,50,-20.95424,10,0.0,50,63443.15366939575,0.0,-164044.67,0.0,24611746.0,241.91754,33680.37679490098,10,260.05428034522333,33680.37679490098,63443.15366939576,260.05428034522333,63443.15366939575,99257.56998960515,1424000
110351.1672793199,nan,44365.851637364955,0.0,51,-21.051756,10,0.0,51,44365.85163736496,0.0,-167033.77,0.0,25037250.0,174.87628,45024.42649001538,10,-21.316426422093187,45024.42649001538,44365.851637364955,-21.316426422093187,44365.85163736496,110351.1672793199,1448000
100836.12190094017,nan,55710.27565147388,0.0,52,-20.619287,10,0.0,52,55710.27565147388,0.0,-168142.17,0.0,25262652.0,165.8694,43691.61029177224,10,-18.64623121003654,43691.61029177224,55710.27565147388,-18.64623121003654,55710.27565147388,100836.12190094017,1472000
111349.82249072645,nan,65632.1335223186,0.0,53,-20.732594,10,0.0,53,65632.13352231862,0.0,-170293.34,0.0,25784374.0,156.39859,42123.80149239932,10,862.2224992508627,42123.80149239932,65632.1335223186,862.2224992508627,65632.13352231862,111349.82249072645,1496000
107182.47600275792,nan,72726.54855605453,0.0,54,-21.161137,10,0.0,54,72726.54855605455,0.0,-173366.62,0.0,25852018.0,149.8178,34781.59502859866,10,661.8948038968589,34781.59502859866,72726.54855605453,661.8948038968589,72726.54855605455,107182.47600275792,1520000
97300.51236185999,nan,65206.729333671545,0.0,55,-21.547344,10,0.0,55,65206.729333671545,0.0,-176642.92,0.0,26574954.0,191.78078,32967.629556144486,10,1000.0916432687723,32967.629556144486,65206.729333671545,1000.0916432687723,65206.729333671545,97300.51236185999,1544000
105054.99777149029,nan,73360.21318264361,0.0,56,-22.187548,10,0.0,56,73360.21318264362,0.0,-171436.52,0.0,29537018.0,442.28375,23459.976775472947,10,41393.864600553905,23459.976775472947,73360.21318264361,41393.864600553905,73360.21318264362,105054.99777149029,1568000
126159.70575851327,nan,53035.447476393,0.0,57,-22.372704,10,0.0,57,53035.447476393,0.0,-175564.77,0.0,27039330.0,461.95743,38607.88069859595,10,113.46557181109118,38607.88069859595,53035.447476393,113.46557181109118,53035.447476393,126159.70575851327,1592000
99213.1876389819,nan,51270.46994745733,0.0,58,-22.433403,10,0.0,58,51270.469947457335,0.0,-180029.4,0.0,27322822.0,210.09822,34433.96568971879,10,934.9088663448896,34433.96568971879,51270.46994745733,934.9088663448896,51270.469947457335,99213.1876389819,1616000
104697.47638561744,nan,63547.173201974714,0.1,59,-22.663805,10,0.0,59,63547.1732019747,0.1,-178479.27,0.0,28273086.0,214.94638,37003.95323086531,10,568.2545843104875,37003.95323086531,63547.173201974714,568.2545843104875,63547.1732019747,104697.47638561744,1640000
95169.1308825056,nan,68713.85568704318,0.0,60,-22.745663,10,0.0,60,68713.8556870432,0.0,-183329.34,0.0,28173038.0,216.97882,31954.98826368283,10,-50.18946448619175,31954.98826368283,68713.85568704318,-50.18946448619175,68713.8556870432,95169.1308825056,1664000
104816.71694342057,nan,60850.42792675861,0.0,61,-22.655579,10,0.0,61,60850.42792675861,0.0,-177458.7,0.0,27798672.0,226.79341,29801.520816522894,10,5687.84982681673,29801.520816522894,60850.42792675861,5687.84982681673,60850.42792675861,104816.71694342057,1688000
117840.25613280699,nan,68073.87513389511,0.0,62,-22.849356,10,0.0,62,68073.87513389508,0.0,-182843.69,0.0,28176074.0,172.94153,28857.55165990386,10,18158.719952487194,28857.55165990386,68073.87513389511,18158.719952487194,68073.87513389508,117840.25613280699,1712000
104309.91993921876,nan,68202.50953826732,0.0,63,-23.165888,10,0.0,63,68202.5095382673,0.0,-177871.7,0.0,29403136.0,521.082,32849.56606030047,10,20848.402207157018,32849.56606030047,68202.50953826732,20848.402207157018,68202.5095382673,104309.91993921876,1736000
118147.85596922017,nan,78340.6610640272,0.1,64,-23.211668,10,0.0,64,78340.6610640272,0.1,-183215.33,0.0,27294394.0,305.46222,35109.68940671666,10,3695.6694540560184,35109.68940671666,78340.6610640272,3695.6694540560184,78340.6610640272,118147.85596922017,1760000
111496.38958475027,nan,63593.22271814944,0.0,65,-23.12863,10,0.0,65,63593.222718149445,0.0,-188101.33,0.0,28211662.0,179.42317,37328.863078218725,10,153.11069427872891,37328.863078218725,63593.22271814944,153.11069427872891,63593.222718149445,111496.38958475027,1784000
107023.41522549446,nan,75145.17588449057,0.0,66,-23.396757,10,0.0,66,75145.17588449057,0.0,-185374.62,0.0,28168484.0,390.30356,24696.88006143763,10,32557.743884821743,24696.88006143763,75145.17588449057,32557.743884821743,75145.17588449057,107023.41522549446,1808000
107596.60140066991,nan,70167.9632078319,0.0,67,-22.969051,10,0.0,67,70167.96320783191,0.0,-191479.6,0.0,28875538.0,222.56972,27202.28696750848,10,21570.407105127622,27202.28696750848,70167.9632078319,21570.407105127622,70167.96320783191,107596.60140066991,1832000
101390.27166052278,nan,64933.97752663765,0.0,68,-23.440735,10,0.0,68,64933.97752663767,0.0,-194263.86,0.0,29685134.0,260.36917,24858.886441260107,10,26536.74008709444,24858.886441260107,64933.97752663765,26536.74008709444,64933.97752663767,101390.27166052278,1856000
114358.15258024429,nan,71841.4646894867,0.0,69,-23.573437,10,0.0,69,71841.46468948669,0.0,-193971.81,0.0,30142840.0,259.6218,25169.76666915504,10,36054.487491813525,25169.76666915504,71841.4646894867,36054.487491813525,71841.46468948669,114358.15258024429,1880000
95176.12232586507,nan,55899.01499723096,0.0,70,-23.732748,10,0.0,70,55899.01499723096,0.0,-198237.92,0.0,29791354.0,261.52222,29370.52197031877,10,3801.6122138972714,29370.52197031877,55899.01499723096,3801.6122138972714,55899.01499723096,95176.12232586507,1904000
116711.42975076438,nan,79866.54016570571,0.1,71,-23.880781,10,0.0,71,79866.5401657057,0.1,-200397.83,0.0,29813418.0,266.95587,22390.12984475972,10,40980.44528857727,22390.12984475972,79866.54016570571,40980.44528857727,79866.5401657057,116711.42975076438,1928000
104263.0390563634,nan,68373.55437758654,0.0,72,-24.106579,10,0.0,72,68373.55437758655,0.0,-200661.89,0.0,29549204.0,260.0739,31449.516648900073,10,-21.01499575479131,31449.516648900073,68373.55437758654,-21.01499575479131,68373.55437758655,104263.0390563634,1952000
101828.11246202639,nan,65094.313240906806,0.0,73,-24.280499,10,0.0,73,65094.313240906806,0.0,-199878.11,0.0,29145924.0,265.8804,40265.956094141526,10,176.07453176492206,40265.956094141526,65094.313240906806,176.07453176492206,65094.313240906806,101828.11246202639,1976000
104866.46442279876,nan,62013.95891581639,0.0,74,-24.187426,10,0.0,74,62013.9589158164,0.0,-202204.0,0.0,29288416.0,243.73647,33548.40136294163,10,4779.693658925092,33548.40136294163,62013.95891581639,4779.693658925092,62013.9589158164,104866.46442279876,2000000
87049.84704939264,nan,51959.18660871406,0.0,75,-24.44208,10,0.0,75,51959.186608714066,0.0,-201098.14,0.0,28797186.0,305.68045,23642.72776688455,10,18411.208444243,23642.72776688455,51959.18660871406,18411.208444243,51959.186608714066,87049.84704939264,2024000
96227.60384399157,nan,57535.0960353157,0.0,76,-24.695425,10,0.0,76,57535.09603531569,0.0,-202283.11,0.0,28194280.0,250.05269,25450.556872308243,10,4748.039444808565,25450.556872308243,57535.0960353157,4748.039444808565,57535.09603531569,96227.60384399157,2048000
101005.57408714324,nan,72349.97617775612,0.0,77,-24.814976,10,0.0,77,72349.97617775608,0.0,-199236.89,0.0,28290486.0,203.92366,17524.45712736666,10,50584.04173950769,17524.45712736666,72349.97617775612,50584.04173950769,72349.97617775608,101005.57408714324,2072000
105184.59161265797,nan,71886.41070505483,0.0,78,-25.164425,10,0.0,78,71886.41070505482,0.0,-195620.52,0.0,29363894.0,572.8347,25004.529661021734,10,25653.782773070307,25004.529661021734,71886.41070505483,25653.782773070307,71886.41070505482,105184.59161265797,2096000
106718.23091466997,nan,62800.298968752926,0.0,79,-25.311275,10,0.0,79,62800.29896875292,0.0,-204436.56,0.0,28998660.0,302.47452,29692.630856591295,10,28202.655667864834,29692.630856591295,62800.298968752926,28202.655667864834,62800.29896875292,106718.23091466997,2120000
96646.92871757153,nan,62174.03337499115,0.0,80,-25.478357,10,0.0,80,62174.03337499113,0.0,-205933.92,0.0,30154530.0,254.86781,23108.818441967967,10,24993.790307418047,23108.818441967967,62174.03337499115,24993.790307418047,62174.03337499113,96646.92871757153,2144000
103803.91069998695,nan,83216.58751279433,0.0,81,-25.681828,10,0.0,81,83216.58751279429,0.0,-203959.84,0.0,29831988.0,333.67838,16298.666818200865,10,52744.14266020281,16298.666818200865,83216.58751279433,52744.14266020281,83216.58751279429,103803.91069998695,2168000
111730.68248263924,nan,88542.48595536604,0.0,82,-25.528273,10,0.0,82,88542.48595536605,0.0,-207446.75,0.0,30320448.0,418.23926,24119.8069747928,10,28584.065081041495,24119.8069747928,88542.48595536604,28584.065081041495,88542.48595536605,111730.68248263924,2192000
117441.16303382778,nan,41732.14108316178,0.0,83,-25.589432,10,0.0,83,41732.141083161776,0.0,-195442.95,0.0,30114818.0,689.3077,51568.35492412077,10,-67.32602369928325,51568.35492412077,41732.14108316178,-67.32602369928325,41732.141083161776,117441.16303382778,2216000
101947.93494011903,nan,27207.181569273154,0.1,84,-25.461853,10,0.0,84,27207.181569273165,0.1,-196781.25,0.0,29318574.0,468.6998,33148.70395330467,10,-33.520134982380235,33148.70395330467,27207.181569273154,-33.520134982380235,27207.181569273165,101947.93494011903,2240000
113033.70683474846,nan,61991.433327571474,0.0,85,-25.435066,10,0.0,85,61991.433327571474,0.0,-207834.67,0.0,29858048.0,245.60498,33261.30161324613,10,-30.511774940704743,33261.30161324613,61991.433327571474,-30.511774940704743,61991.433327571474,113033.70683474846,2264000
101096.9122631479,nan,63915.04225186732,0.1,86,-25.262661,10,0.0,86,63915.04225186734,0.1,-204617.84,0.0,29840698.0,248.89645,38735.905266897884,10,-90.75488526798681,38735.905266897884,63915.04225186732,-90.75488526798681,63915.04225186734,101096.9122631479,2288000
95457.4319555598,nan,66082.32480338185,0.0,87,-25.342434,10,0.0,87,66082.32480338184,0.0,-213622.77,0.0,29877108.0,222.51189,25051.597894597257,10,21551.0986817827,25051.597894597257,66082.32480338185,21551.0986817827,66082.32480338184,95457.4319555598,2312000
88034.87022800179,nan,57043.259629301414,0.0,88,-25.785942,10,0.0,88,57043.2596293014,0.0,-217947.89,0.0,30374180.0,258.77942,21859.35044936441,10,25570.797481612408,21859.35044936441,57043.259629301414,25570.797481612408,57043.2596293014,88034.87022800179,2336000
107881.3391269237,nan,74643.96156862627,0.0,89,-25.86018,10,0.0,89,74643.96156862628,0.0,-219452.02,0.0,30318886.0,213.15843,26465.393496001496,10,27489.602101035,26465.393496001496,74643.96156862627,27489.602101035,74643.96156862628,107881.3391269237,2360000
102032.3025735921,nan,80951.42989663684,0.0,90,-25.872427,10,0.0,90,80951.42989663684,0.0,-220059.27,0.0,31263802.0,243.42038,17920.817877494774,10,46444.50078913468,17920.817877494774,80951.42989663684,46444.50078913468,80951.42989663684,102032.3025735921,2384000
104820.0186754229,nan,60406.024491828386,0.0,91,-25.856155,10,0.0,91,60406.0244918284,0.0,-214864.92,0.0,34616824.0,255.81706,29816.348583247964,10,72.11397805988162,29816.348583247964,60406.024491828386,72.11397805988162,60406.0244918284,104820.0186754229,2408000
101540.95590043077,nan,66778.43149249171,0.0,92,-25.664368,10,0.0,92,66778.43149249171,0.0,-214226.95,0.0,31597204.0,383.70718,27080.548810825756,10,21378.75218585717,27080.548810825756,66778.43149249171,21378.75218585717,66778.43149249171,101540.95590043077,2432000
99624.97535369442,nan,62397.537657083696,0.0,93,-25.648348,10,0.0,93,62397.53765708369,0.0,-215289.52,0.0,31418810.0,464.07303,28827.309302331338,10,10018.43350337827,28827.309302331338,62397.537657083696,10018.43350337827,62397.53765708369,99624.97535369442,2456000
102585.61839259329,nan,64600.982853529466,0.0,94,-26.203066,10,0.0,94,64600.98285352945,0.0,-210347.86,0.0,31402106.0,421.14658,30444.97134631964,10,4810.695293055768,30444.97134631964,64600.982853529466,4810.695293055768,64600.98285352945,102585.61839259329,2480000
95445.49459580178,nan,64470.34353544775,0.0,95,-26.269102,10,0.0,95,64470.34353544774,0.0,-223202.88,0.0,30921642.0,293.88858,21124.291914638437,10,32067.215225038653,21124.291914638437,64470.34353544775,32067.215225038653,64470.34353544774,95445.49459580178,2504000
162580.17566568442,nan,70637.19863671795,0.1,96,-26.531933,10,0.0,96,70637.19863671793,0.1,-220949.9,0.0,32082050.0,519.8883,45002.880571501344,10,1036.1746736726693,45002.880571501344,70637.19863671795,1036.1746736726693,70637.19863671793,162580.17566568442,2528000
