MetaTest/window-close-v1/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/window-close-v1/AverageReturn,MetaTest/window-close-v1/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/window-close-v1/MaxReturn,MetaTest/window-close-v1/StdReturn,TotalEnvSteps,MetaTest/window-close-v1/SuccessRate,MetaTest/window-close-v1/NumTrajs,MetaTest/Average/NumTrajs,MetaTest/window-close-v1/TerminationRate,MetaTest/window-close-v1/MinReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn
8746.477462629951,11375.956767664606,17,8746.477462629951,8746.477462629953,17,2082.9479125992907,0.0,0.0,11375.956767664606,2082.9479125992907,632000,0.0,10,10,0.0,3491.981500092715,8746.477462629953,3491.981500092715
13383.038605184809,14962.064324428828,18,13383.038605184809,13383.038605184813,18,1555.8368676304706,0.0,0.0,14962.064324428828,1555.8368676304706,656000,0.0,10,10,0.0,9183.368874673724,13383.038605184813,9183.368874673724
12408.796692306565,15475.360149279226,19,12408.796692306565,12408.796692306567,19,2709.020411676659,0.0,0.0,15475.360149279226,2709.020411676659,680000,0.0,10,10,0.0,7902.544286977302,12408.796692306567,7902.544286977302
13255.041217732953,15588.905066981606,20,13255.041217732953,13255.041217732953,20,1693.5274032527636,0.0,0.0,15588.905066981606,1693.5274032527636,704000,0.0,10,10,0.0,9233.355491024995,13255.041217732953,9233.355491024995
12119.857339979768,14375.28782605154,21,12119.857339979768,12119.857339979773,21,3725.736454679476,0.0,0.0,14375.28782605154,3725.736454679476,728000,0.0,10,10,0.0,1962.526746935116,12119.857339979773,1962.526746935116
11679.607833241473,15468.385595813095,22,11679.607833241473,11679.607833241475,22,4605.8222981184035,0.0,0.0,15468.385595813095,4605.8222981184035,752000,0.0,10,10,0.0,2985.342553176429,11679.607833241475,2985.342553176429
10863.33642220622,18266.250362029285,23,10863.33642220622,10863.336422206216,23,6427.00342941295,0.0,0.0,18266.250362029285,6427.00342941295,776000,0.0,10,10,0.0,2441.89900661513,10863.336422206216,2441.89900661513
11254.98893079886,19527.258079087052,24,11254.98893079886,11254.98893079886,24,5098.020893118233,0.0,0.0,19527.258079087052,5098.020893118233,800000,0.0,10,10,0.0,2364.0672460046053,11254.98893079886,2364.0672460046053
17735.45903213948,26380.64601579054,25,17735.45903213948,17735.459032139483,25,8018.864184445402,0.0,0.0,26380.64601579054,8018.864184445402,824000,0.0,10,10,0.0,2541.818920946876,17735.459032139483,2541.818920946876
13307.477339025285,20774.229343273135,26,13307.477339025285,13307.477339025285,26,6418.611542376311,0.0,0.0,20774.229343273135,6418.611542376311,848000,0.0,10,10,0.0,2153.4140083204647,13307.477339025285,2153.4140083204647
18967.291642608794,22775.119166040757,27,18967.291642608794,18967.291642608794,27,6234.205618471637,0.0,0.0,22775.119166040757,6234.205618471637,872000,0.0,10,10,0.0,6472.016385574984,18967.291642608794,6472.016385574984
21223.490139974198,31013.702480236287,28,21223.490139974198,21223.490139974198,28,8061.0972912048255,0.0,0.0,31013.702480236287,8061.0972912048255,896000,0.0,10,10,0.0,3140.050134267431,21223.490139974198,3140.050134267431
20729.40644080472,30997.135340388755,29,20729.40644080472,20729.406440804716,29,5056.099408663386,0.0,0.0,30997.135340388755,5056.099408663386,920000,0.0,10,10,0.0,9996.399871045609,20729.406440804716,9996.399871045609
6680.054638389112,17511.039055924895,30,6680.054638389112,6680.054638389112,30,6983.7217416818685,0.0,0.1,17511.039055924895,6983.7217416818685,944000,0.1,10,10,0.0,-65.67587142957244,6680.054638389112,-65.67587142957244
5016.630879067097,22381.663427060026,31,5016.630879067097,5016.630879067098,31,8429.881681881345,0.0,0.0,22381.663427060026,8429.881681881345,968000,0.0,10,10,0.0,-109.80122657844522,5016.630879067098,-109.80122657844522
13147.89314993966,60448.58410033933,32,13147.89314993966,13147.893149939668,32,20943.237336642174,0.0,0.0,60448.58410033933,20943.237336642174,992000,0.0,10,10,0.0,-61.246333750345265,13147.893149939668,-61.246333750345265
16843.16533722737,56543.36680397998,33,16843.16533722737,16843.165337227358,33,20920.311411564093,0.0,0.0,56543.36680397998,20920.311411564093,1016000,0.0,10,10,0.0,-104.4199646211736,16843.165337227358,-104.4199646211736
9159.709698519904,47543.4959110828,34,9159.709698519904,9159.709698519906,34,17048.896967271517,0.0,0.0,47543.4959110828,17048.896967271517,1040000,0.0,10,10,0.0,-101.86904542591435,9159.709698519906,-101.86904542591435
10316.499109475499,48830.33261306335,35,10316.499109475499,10316.499109475499,35,18327.922677879284,0.0,0.0,48830.33261306335,18327.922677879284,1064000,0.0,10,10,0.0,-137.48464753654366,10316.499109475499,-137.48464753654366
15464.088230409998,45872.15652243542,36,15464.088230409998,15464.088230409989,36,18974.177811070396,0.0,0.0,45872.15652243542,18974.177811070396,1088000,0.0,10,10,0.0,-131.13734025203146,15464.088230409989,-131.13734025203146
21980.960754781147,57402.27872776068,37,21980.960754781147,21980.960754781143,37,22237.74347279503,0.0,0.0,57402.27872776068,22237.74347279503,1112000,0.0,10,10,0.0,-14.571078822906033,21980.960754781143,-14.571078822906033
29780.925112019315,81614.96742867774,38,29780.925112019315,29780.925112019315,38,27519.385058782027,0.0,0.1,81614.96742867774,27519.385058782027,1136000,0.1,10,10,0.0,2190.788741386262,29780.925112019315,2190.788741386262
34539.32047203953,81655.52387932061,39,34539.32047203953,34539.32047203953,39,29942.598709639726,0.0,0.2,81655.52387932061,29942.598709639726,1160000,0.2,10,10,0.0,2869.138083996746,34539.32047203953,2869.138083996746
42008.65648111053,85443.1111927472,40,42008.65648111053,42008.65648111052,40,28523.860195648784,0.0,0.1,85443.1111927472,28523.860195648784,1184000,0.1,10,10,0.0,1417.7161880553867,42008.65648111052,1417.7161880553867
45286.20670499093,99790.09769861824,41,45286.20670499093,45286.206704990924,41,44285.988993382634,0.0,0.4,99790.09769861824,44285.988993382634,1208000,0.4,10,10,0.0,2120.907215517722,45286.206704990924,2120.907215517722
24829.609310215717,101785.57682731382,42,24829.609310215717,24829.609310215725,42,34535.89017719749,0.0,0.3,101785.57682731382,34535.89017719749,1232000,0.3,10,10,0.0,1734.110753410458,24829.609310215725,1734.110753410458
53564.31478210869,90439.36303787095,43,53564.31478210869,53564.31478210869,43,39106.79281421325,0.0,0.3,90439.36303787095,39106.79281421325,1256000,0.3,10,10,0.0,4583.386738019636,53564.31478210869,4583.386738019636
19054.62973623207,96955.56923924925,44,19054.62973623207,19054.629736232077,44,27753.951731454705,0.0,0.1,96955.56923924925,27753.951731454705,1280000,0.1,10,10,0.0,-14.960880100680242,19054.629736232077,-14.960880100680242
44709.2251402132,86013.58827080272,45,44709.2251402132,44709.22514021321,45,34534.771972315975,0.0,0.1,86013.58827080272,34534.771972315975,1304000,0.1,10,10,0.0,4439.799970867287,44709.22514021321,4439.799970867287
69260.8444620466,95101.20306064445,46,69260.8444620466,69260.8444620466,46,24655.292799313247,0.0,0.3,95101.20306064445,24655.292799313247,1328000,0.3,10,10,0.0,3137.1090196792916,69260.8444620466,3137.1090196792916
-81.42175806841928,-72.8908608513887,47,-81.42175806841928,-81.4217580684193,47,5.441891235885455,0.0,0.0,-72.8908608513887,5.441891235885455,1352000,0.0,10,10,0.0,-89.02133913099577,-81.4217580684193,-89.02133913099577
5490.782774678125,55267.53199905816,48,5490.782774678125,5490.782774678125,48,16592.262470121503,0.0,0.0,55267.53199905816,16592.262470121503,1376000,0.0,10,10,0.0,-81.57723138759309,5490.782774678125,-81.57723138759309
-66.0408665421743,-47.619601181065455,49,-66.0408665421743,-66.04086654217431,49,11.946287436794444,0.0,0.0,-47.619601181065455,11.946287436794444,1400000,0.0,10,10,0.0,-77.76134096711502,-66.04086654217431,-77.76134096711502
5625.269523824674,56937.562620896606,50,5625.269523824674,5625.269523824673,50,17104.100452901304,0.0,0.0,56937.562620896606,17104.100452901304,1424000,0.0,10,10,0.0,-90.1213716615493,5625.269523824673,-90.1213716615493
-73.57495106104801,-57.16985812981079,51,-73.57495106104801,-73.57495106104801,51,9.878900813267457,0.0,0.0,-57.16985812981079,9.878900813267457,1448000,0.0,10,10,0.0,-87.94640816685973,-73.57495106104801,-87.94640816685973
-64.08178888777196,-49.4450820265488,52,-64.08178888777196,-64.08178888777196,52,10.760956787479715,0.0,0.0,-49.4450820265488,10.760956787479715,1472000,0.0,10,10,0.0,-83.48501066647907,-64.08178888777196,-83.48501066647907
-57.76155846876011,-39.54027136324978,53,-57.76155846876011,-57.76155846876012,53,16.621650626076875,0.0,0.0,-39.54027136324978,16.621650626076875,1496000,0.0,10,10,0.0,-83.31219338818455,-57.76155846876012,-83.31219338818455
-52.89246758216867,-34.24276650272719,54,-52.89246758216867,-52.89246758216867,54,8.711980571088294,0.0,0.0,-34.24276650272719,8.711980571088294,1520000,0.0,10,10,0.0,-62.89653110299286,-52.89246758216867,-62.89653110299286
-90.29806170018142,-81.88911450598297,55,-90.29806170018142,-90.29806170018144,55,7.107228539059399,0.0,0.0,-81.88911450598297,7.107228539059399,1544000,0.0,10,10,0.0,-105.35305483819069,-90.29806170018144,-105.35305483819069
-90.7996752605718,-76.3949520344495,56,-90.7996752605718,-90.7996752605718,56,6.056776828474607,0.0,0.0,-76.3949520344495,6.056776828474607,1568000,0.0,10,10,0.0,-97.33285458143826,-90.7996752605718,-97.33285458143826
-73.96459441182807,-61.807639922325656,57,-73.96459441182807,-73.96459441182814,57,8.698027567831158,0.0,0.0,-61.807639922325656,8.698027567831158,1592000,0.0,10,10,0.0,-85.2091808385289,-73.96459441182814,-85.2091808385289
-69.35360108642439,-36.47430411328527,58,-69.35360108642439,-69.35360108642439,58,14.235952139998265,0.0,0.0,-36.47430411328527,14.235952139998265,1616000,0.0,10,10,0.0,-83.54239919204623,-69.35360108642439,-83.54239919204623
512.7321129590908,3546.8178549955305,59,512.7321129590908,512.7321129590907,59,1144.5054795979916,0.0,0.3,3546.8178549955305,1144.5054795979916,1640000,0.3,10,10,0.0,-48.81498812902453,512.7321129590907,-48.81498812902453
10315.91189450079,101885.84300764497,60,10315.91189450079,10315.91189450079,60,30526.678196032073,0.0,0.8,101885.84300764497,30526.678196032073,1664000,0.8,10,10,0.0,-43.72844914379526,10315.91189450079,-43.72844914379526
51601.818310498296,95273.91267093392,61,51601.818310498296,51601.81831049831,61,39289.466483301345,0.0,0.2,95273.91267093392,39289.466483301345,1688000,0.2,10,10,0.0,-34.99850679567775,51601.81831049831,-34.99850679567775
32852.01669923771,111658.46942521117,62,32852.01669923771,32852.01669923773,62,38436.43572195945,0.0,0.3,111658.46942521117,38436.43572195945,1712000,0.3,10,10,0.0,-83.9118992999947,32852.01669923773,-83.9118992999947
50574.247218297976,102165.64597444667,63,50574.247218297976,50574.24721829797,63,29643.59514700673,0.0,0.2,102165.64597444667,29643.59514700673,1736000,0.2,10,10,0.0,3746.855554617817,50574.24721829797,3746.855554617817
77350.508090499,100060.48983378574,64,77350.508090499,77350.508090499,64,22619.92152402281,0.0,0.0,100060.48983378574,22619.92152402281,1760000,0.0,10,10,0.0,32396.914764208952,77350.508090499,32396.914764208952
19079.073159522224,106947.19549696043,65,19079.073159522224,19079.07315952224,65,34420.349440075035,0.0,0.2,106947.19549696043,34420.349440075035,1784000,0.2,10,10,0.0,-102.16361542235028,19079.07315952224,-102.16361542235028
30846.332589592064,107893.76739106608,66,30846.332589592064,30846.332589592057,66,39314.487885107315,0.0,0.4,107893.76739106608,39314.487885107315,1808000,0.4,10,10,0.0,-88.55282901450447,30846.332589592057,-88.55282901450447
49283.90468244613,128550.00629188136,67,49283.90468244613,49283.90468244614,67,51688.02809638725,0.0,0.5,128550.00629188136,51688.02809638725,1832000,0.5,10,10,0.0,-84.17838634564771,49283.90468244614,-84.17838634564771
33545.571862325014,113264.70918074744,68,33545.571862325014,33545.57186232503,68,50387.418181450106,0.0,0.4,113264.70918074744,50387.418181450106,1856000,0.4,10,10,0.0,-85.40874829942919,33545.57186232503,-85.40874829942919
92005.57022850288,140589.86266852243,69,92005.57022850288,92005.57022850287,69,31566.760264101318,0.0,1.0,140589.86266852243,31566.760264101318,1880000,1.0,10,10,0.0,50034.55449726102,92005.57022850287,50034.55449726102
97432.48627628708,171815.0461294727,70,97432.48627628708,97432.48627628709,70,41725.77997740318,0.0,0.9,171815.0461294727,41725.77997740318,1904000,0.9,10,10,0.0,33261.867901339676,97432.48627628709,33261.867901339676
124295.41323414927,162814.3451365091,71,124295.41323414927,124295.41323414927,71,42964.990223927096,0.0,0.9,162814.3451365091,42964.990223927096,1928000,0.9,10,10,0.0,5549.098855408479,124295.41323414927,5549.098855408479
71108.6955046501,161459.50655168167,72,71108.6955046501,71108.6955046501,72,74260.10947791621,0.0,0.5,161459.50655168167,74260.10947791621,1952000,0.5,10,10,0.0,-88.90019239895953,71108.6955046501,-88.90019239895953
56426.34448567925,159065.27731357675,73,56426.34448567925,56426.344485679234,73,62807.78531450222,0.0,0.4,159065.27731357675,62807.78531450222,1976000,0.4,10,10,0.0,1085.2020625163802,56426.344485679234,1085.2020625163802
-63.92383158504258,-16.138945970755298,74,-63.92383158504258,-63.923831585042535,74,39.04480497620437,0.0,0.0,-16.138945970755298,39.04480497620437,2000000,0.0,10,10,0.0,-121.20615424919805,-63.923831585042535,-121.20615424919805
12109.671850525378,120414.41708191771,75,12109.671850525378,12109.671850525385,75,36101.97690267643,0.0,0.2,120414.41708191771,36101.97690267643,2024000,0.2,10,10,0.0,-80.55186689307361,12109.671850525385,-80.55186689307361
78380.02541173433,160948.7833617829,76,78380.02541173433,78380.02541173433,76,57460.40999436533,0.0,0.7,160948.7833617829,57460.40999436533,2048000,0.7,10,10,0.0,-37.32621212751726,78380.02541173433,-37.32621212751726
33686.93326797894,130212.79400729411,77,33686.93326797894,33686.93326797895,77,49028.55468816855,0.0,0.4,130212.79400729411,49028.55468816855,2072000,0.4,10,10,0.0,-40.678851156138364,33686.93326797895,-40.678851156138364
34142.981824466115,139530.44317555396,78,34142.981824466115,34142.981824466086,78,51903.17977243167,0.0,0.7,139530.44317555396,51903.17977243167,2096000,0.7,10,10,0.0,-38.75448475593893,34142.981824466086,-38.75448475593893
86642.79498374416,164982.65288822365,79,86642.79498374416,86642.79498374417,79,66731.41637998291,0.0,0.8,164982.65288822365,66731.41637998291,2120000,0.8,10,10,0.0,-31.52559071715758,86642.79498374417,-31.52559071715758
60117.615782626286,123986.47061664316,80,60117.615782626286,60117.61578262631,80,60179.65853020779,0.0,0.6,123986.47061664316,60179.65853020779,2144000,0.6,10,10,0.0,-40.10094030725621,60117.61578262631,-40.10094030725621
84215.91055280648,133075.26710974996,81,84215.91055280648,84215.91055280648,81,35098.57281402115,0.0,0.9,133075.26710974996,35098.57281402115,2168000,0.9,10,10,0.0,10717.863129036268,84215.91055280648,10717.863129036268
53638.59410557939,145758.90621975425,82,53638.59410557939,53638.59410557938,82,57426.38354360446,0.0,0.5,145758.90621975425,57426.38354360446,2192000,0.5,10,10,0.0,-120.69462640165133,53638.59410557938,-120.69462640165133
61106.33942392303,160188.8701194357,83,61106.33942392303,61106.33942392304,83,64121.658208151784,0.0,0.5,160188.8701194357,64121.658208151784,2216000,0.5,10,10,0.0,-110.07159404783623,61106.33942392304,-110.07159404783623
90497.77565103464,150161.23657577517,84,90497.77565103464,90497.77565103468,84,33400.9113704568,0.0,0.9,150161.23657577517,33400.9113704568,2240000,0.9,10,10,0.0,32204.436509972034,90497.77565103468,32204.436509972034
71935.92908042416,148994.43254492382,85,71935.92908042416,71935.92908042418,85,52556.798199693614,0.0,0.7,148994.43254492382,52556.798199693614,2264000,0.7,10,10,0.0,-61.328920374860154,71935.92908042418,-61.328920374860154
56823.98808422466,149407.65833338752,86,56823.98808422466,56823.98808422468,86,61657.77868048222,0.0,0.5,149407.65833338752,61657.77868048222,2288000,0.5,10,10,0.0,-124.145207116367,56823.98808422468,-124.145207116367
84421.27080580399,110778.41564724801,87,84421.27080580399,84421.27080580399,87,32602.570955683434,0.0,0.9,110778.41564724801,32602.570955683434,2312000,0.9,10,10,0.0,-70.32465718657254,84421.27080580399,-70.32465718657254
92331.87537014052,193003.73828341305,88,92331.87537014052,92331.87537014052,88,56628.00207920509,0.0,0.9,193003.73828341305,56628.00207920509,2336000,0.9,10,10,0.0,-17.152261109936084,92331.87537014052,-17.152261109936084
66252.3591466894,124917.07544110663,89,66252.3591466894,66252.3591466894,89,48544.408016854206,0.0,0.7,124917.07544110663,48544.408016854206,2360000,0.7,10,10,0.0,-30.127862307543303,66252.3591466894,-30.127862307543303
71932.58411102058,111412.84723145583,90,71932.58411102058,71932.5841110206,90,35781.830835383684,0.0,0.7,111412.84723145583,35781.830835383684,2384000,0.7,10,10,0.0,15201.774109365471,71932.5841110206,15201.774109365471
20023.595722733317,81285.14204655451,91,20023.595722733317,20023.595722733317,91,30536.258352378078,0.0,1.0,81285.14204655451,30536.258352378078,2408000,1.0,10,10,0.0,77.80279084953601,20023.595722733317,77.80279084953601
77106.69701003733,166689.0945763546,92,77106.69701003733,77106.69701003734,92,46558.231029744435,0.0,0.8,166689.0945763546,46558.231029744435,2432000,0.8,10,10,0.0,36.01553405564711,77106.69701003734,36.01553405564711
123080.8449224191,164806.004416903,93,123080.8449224191,123080.8449224191,93,47653.222965228924,0.0,0.9,164806.004416903,47653.222965228924,2456000,0.9,10,10,0.0,-54.56338206956618,123080.8449224191,-54.56338206956618
124996.28905490809,163845.06947911019,94,124996.28905490809,124996.28905490809,94,19532.487025900624,0.0,1.0,163845.06947911019,19532.487025900624,2480000,1.0,10,10,0.0,94177.72925306039,124996.28905490809,94177.72925306039
124595.08901728303,162969.09123858713,95,124595.08901728303,124595.08901728303,95,26865.188898266897,0.0,1.0,162969.09123858713,26865.188898266897,2504000,1.0,10,10,0.0,89888.08414734376,124595.08901728303,89888.08414734376
93829.31998897485,154869.67818544683,96,93829.31998897485,93829.31998897484,96,33241.65601456613,0.0,0.8,154869.67818544683,33241.65601456613,2528000,0.8,10,10,0.0,47268.17820590937,93829.31998897484,47268.17820590937
90628.31381340385,128781.50179507092,97,90628.31381340385,90628.31381340386,97,35465.46516534987,0.0,0.9,128781.50179507092,35465.46516534987,2552000,0.9,10,10,0.0,1690.293738394455,90628.31381340386,1690.293738394455
103553.91280866935,121695.27050156136,98,103553.91280866935,103553.91280866938,98,15226.761020735812,0.0,1.0,121695.27050156136,15226.761020735812,2576000,1.0,10,10,0.0,73574.41414423732,103553.91280866938,73574.41414423732
102580.72237618381,154080.0908938487,99,102580.72237618381,102580.72237618381,99,41858.413282090405,0.0,0.9,154080.0908938487,41858.413282090405,2600000,0.9,10,10,0.0,1975.3805921777882,102580.72237618381,1975.3805921777882
110454.31992051902,157134.45005339116,100,110454.31992051902,110454.31992051902,100,30423.93827688117,0.0,1.0,157134.45005339116,30423.93827688117,2624000,1.0,10,10,0.0,44282.295170462174,110454.31992051902,44282.295170462174
95350.76358647656,112058.51318995182,101,95350.76358647656,95350.76358647658,101,13782.14648037445,0.0,1.0,112058.51318995182,13782.14648037445,2648000,1.0,10,10,0.0,71583.23588316627,95350.76358647658,71583.23588316627
104287.9987564063,145907.24326082386,102,104287.9987564063,104287.99875640628,102,20897.854541773275,0.0,1.0,145907.24326082386,20897.854541773275,2672000,1.0,10,10,0.0,73475.54734435245,104287.99875640628,73475.54734435245
96344.49311276179,142152.36370705263,103,96344.49311276179,96344.49311276179,103,27544.16935679176,0.0,0.9,142152.36370705263,27544.16935679176,2696000,0.9,10,10,0.0,40293.27282922718,96344.49311276179,40293.27282922718
122618.98935345435,147859.00120623413,104,122618.98935345435,122618.9893534543,104,18325.48470210573,0.0,1.0,147859.00120623413,18325.48470210573,2720000,1.0,10,10,0.0,86634.98975956574,122618.9893534543,86634.98975956574
116108.07297084737,152069.18446992268,105,116108.07297084737,116108.0729708474,105,18229.907256204,0.0,1.0,152069.18446992268,18229.907256204,2744000,1.0,10,10,0.0,93998.9470244841,116108.0729708474,93998.9470244841
111674.28085095203,155799.37253929084,106,111674.28085095203,111674.280850952,106,42294.03032711522,0.0,0.9,155799.37253929084,42294.03032711522,2768000,0.9,10,10,0.0,912.8749538099115,111674.280850952,912.8749538099115
151256.32307821795,160666.6495654916,107,151256.32307821795,151256.32307821797,107,10578.167326726047,0.0,1.0,160666.6495654916,10578.167326726047,2792000,1.0,10,10,0.0,125512.13296086743,151256.32307821797,125512.13296086743
102428.50974377531,160479.15395274584,108,102428.50974377531,102428.50974377528,108,47856.9121802877,0.0,0.9,160479.15395274584,47856.9121802877,2816000,0.9,10,10,0.0,10486.352610863936,102428.50974377528,10486.352610863936
87624.48039832727,158396.74477764935,109,87624.48039832727,87624.48039832727,109,53610.543304364204,0.0,0.8,158396.74477764935,53610.543304364204,2840000,0.8,10,10,0.0,-59.73266217819071,87624.48039832727,-59.73266217819071
120929.25516185455,158207.39623373572,110,120929.25516185455,120929.25516185458,110,25008.85746256755,0.0,1.0,158207.39623373572,25008.85746256755,2864000,1.0,10,10,0.0,78164.73529469038,120929.25516185458,78164.73529469038
90700.11717296974,161982.8919864779,111,90700.11717296974,90700.11717296974,111,46534.00195270837,0.0,0.8,161982.8919864779,46534.00195270837,2888000,0.8,10,10,0.0,5826.643916457543,90700.11717296974,5826.643916457543
88702.39394933601,163819.91931288555,112,88702.39394933601,88702.393949336,112,58588.989326607574,0.0,0.7,163819.91931288555,58588.989326607574,2912000,0.7,10,10,0.0,6059.4980877573225,88702.393949336,6059.4980877573225
99047.53040419666,152267.80231487227,113,99047.53040419666,99047.53040419666,113,38874.015039946746,0.0,0.9,152267.80231487227,38874.015039946746,2936000,0.9,10,10,0.0,-20.50727754083817,99047.53040419666,-20.50727754083817
70803.35438513629,154803.56079962707,114,70803.35438513629,70803.35438513626,114,65053.08920997461,0.0,0.5,154803.56079962707,65053.08920997461,2960000,0.5,10,10,0.0,718.3121715438707,70803.35438513626,718.3121715438707
35111.21289673456,99505.80275512832,115,35111.21289673456,35111.21289673456,115,31961.0023313432,0.0,0.2,99505.80275512832,31961.0023313432,2984000,0.2,10,10,0.0,3216.3456567776147,35111.21289673456,3216.3456567776147
71214.40159095742,156515.34352486735,116,71214.40159095742,71214.4015909574,116,60694.251795443844,0.0,0.6,156515.34352486735,60694.251795443844,3008000,0.6,10,10,0.0,223.11865367283434,71214.4015909574,223.11865367283434
68809.9927483032,159439.55946250926,117,68809.9927483032,68809.99274830318,117,56416.163111984926,0.0,0.6,159439.55946250926,56416.163111984926,3032000,0.6,10,10,0.0,-21.616442845562243,68809.99274830318,-21.616442845562243
95775.5179413212,155356.86330237804,118,95775.5179413212,95775.51794132119,118,47456.052742786975,0.0,0.8,155356.86330237804,47456.052742786975,3056000,0.8,10,10,0.0,6824.650085108955,95775.51794132119,6824.650085108955
35122.31977153254,75113.14249450217,119,35122.31977153254,35122.31977153255,119,35389.24891084179,0.0,0.5,75113.14249450217,35389.24891084179,3080000,0.5,10,10,0.0,-96.71693285523764,35122.31977153255,-96.71693285523764
37189.67065688831,108966.51849353935,120,37189.67065688831,37189.67065688832,120,46800.66717536992,0.0,0.4,108966.51849353935,46800.66717536992,3104000,0.4,10,10,0.0,-102.87592907761257,37189.67065688832,-102.87592907761257
