pick-place-v1/MinReturn,pick-place-v1/NumEpisodes,TotalEnvSteps,Average/NumEpisodes,policy/LossBefore,MetaTest/Average/AverageDiscountedReturn,policy/Entropy,pick-place-v1/AverageReturn,MetaTest/pick-place-v1/MinReturn,policy/LossAfter,MetaTest/pick-place-v1/AverageReturn,MetaTest/Average/NumEpisodes,Average/StdReturn,MetaTest/Average/AverageReturn,pick-place-v1/Iteration,pick-place-v1/SuccessRate,Average/TerminationRate,MetaTest/pick-place-v1/TerminationRate,pick-place-v1/AverageDiscountedReturn,MetaTest/pick-place-v1/SuccessRate,MetaTest/pick-place-v1/AverageDiscountedReturn,MetaTest/pick-place-v1/StdReturn,MetaTest/Average/StdReturn,Average/Iteration,pick-place-v1/StdReturn,Average/AverageDiscountedReturn,Average/MinReturn,MetaTest/Average/TerminationRate,pick-place-v1/MaxReturn,MetaTest/Average/MinReturn,policy/dLoss,MetaTest/Average/Iteration,MetaTest/pick-place-v1/NumEpisodes,policy/KLBefore,pick-place-v1/TerminationRate,MetaTest/pick-place-v1/MaxReturn,LinearFeatureBaseline/ExplainedVariance,MetaTest/pick-place-v1/Iteration,Average/AverageReturn,Average/MaxReturn,policy/KL,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,Average/SuccessRate
-68.27079769376235,100,220000,100,-0.004998764,-39.68576266267961,5.608659,-43.546060318473685,-59.1266667991332,-0.0128162,-39.68576266267961,10,8.71071282172621,-39.68576266267961,10,0.0,0.0,0.0,-16.362767636286545,0.0,-39.68576266267961,9.574253129928168,9.574253129928168,10,8.71071282172621,-16.362767636286545,-68.27079769376235,0.0,-26.176479639118615,-59.1266667991332,0.007817436,1,10,0.0,0.0,-26.271652034930398,0.390745002860603,1,-43.546060318473685,-26.176479639118615,0.009985977,0.0,-26.271652034930398,0.0
-64.26990955951429,100,240000,100,-0.010534883,,5.6013517,-39.98270101214594,,-0.018232603,,,7.892545339457794,,11,0.0,0.0,,-15.887253852511304,,,,,11,7.892545339457794,-15.887253852511304,-64.26990955951429,,-27.77413755473485,,0.00769772,,,0.0,0.0,,0.3691743647332614,,-39.98270101214594,-27.77413755473485,0.013977505,,,0.0
-60.744582032267324,100,260000,100,0.0012592773,,5.596496,-35.71015330129217,,-0.0023058876,,,7.912694479742183,,12,0.0,0.0,,-14.8833165443628,,,,,12,7.912694479742183,-14.8833165443628,-60.744582032267324,,-24.248917844770553,,0.003565165,,,0.0,0.0,,0.32653277230045397,,-35.71015330129217,-24.248917844770553,0.0062717255,,,0.0
-85.66783142025908,100,280000,100,-0.008158095,,5.5875783,-38.47694123893496,,-0.01426492,,,9.243248573230385,,13,0.0,0.0,,-15.135267517155889,,,,,13,9.243248573230385,-15.135267517155889,-85.66783142025908,,-24.80267954595866,,0.0061068246,,,0.0,0.0,,0.37229133636924094,,-38.47694123893496,-24.80267954595866,0.014446378,,,0.0
-65.57357650335837,100,300000,100,-0.0058553885,,5.5875697,-38.48167221658534,,-0.017742343,,,8.80783558972593,,14,0.0,0.0,,-16.088486393740315,,,,,14,8.80783558972593,-16.088486393740315,-65.57357650335837,,-26.52363350322812,,0.011886954,,,0.0,0.0,,0.4393207641425334,,-38.48167221658534,-26.52363350322812,0.018088832,,,0.0
-60.51241507208054,100,320000,100,-0.0077237487,,5.5789695,-36.5860277103837,,-0.013135119,,,7.970381466971033,,15,0.0,0.0,,-14.354459604913922,,,,,15,7.970381466971033,-14.354459604913922,-60.51241507208054,,-22.083464192961923,,0.0054113707,,,0.0,0.0,,0.3894309815580189,,-36.5860277103837,-22.083464192961923,0.014236139,,,0.0
-59.809481375971515,100,340000,100,-0.004291054,,5.565971,-33.40383081392238,,-0.007549025,,,6.193645474684526,,16,0.0,0.0,,-13.97784559792114,,,,,16,6.193645474684526,-13.97784559792114,-59.809481375971515,,-22.199653569270108,,0.0032579713,,,0.0,0.0,,0.43424435539404505,,-33.40383081392238,-22.199653569270108,0.015476903,,,0.0
-53.696817530387264,100,360000,100,-0.00471046,,5.5624995,-33.98558866721819,,-0.011518876,,,6.539028193951039,,17,0.0,0.0,,-13.696741025478024,,,,,17,6.539028193951039,-13.696741025478024,-53.696817530387264,,-24.51443701405178,,0.006808416,,,0.0,0.0,,0.3954776165452897,,-33.98558866721819,-24.51443701405178,0.017676873,,,0.0
-63.455261468071,100,380000,100,0.0033280305,,5.5553007,-34.50193303392131,,-0.0020329223,,,7.689652556298755,,18,0.0,0.0,,-14.42288281132801,,,,,18,7.689652556298755,-14.42288281132801,-63.455261468071,,-22.583774384112154,,0.0053609526,,,0.0,0.0,,0.45386069395346573,,-34.50193303392131,-22.583774384112154,0.016204584,,,0.0
-56.07339269425601,100,400000,100,-0.0032040589,,5.5438147,-33.209656948827764,,-0.0053024217,,,6.012618131704631,,19,0.0,0.0,,-13.841325028295996,,,,,19,6.012618131704631,-13.841325028295996,-56.07339269425601,,-23.2005168620509,,0.002098363,,,0.0,0.0,,0.3498077863108575,,-33.209656948827764,-23.2005168620509,0.011648574,,,0.0
-59.268847016170916,100,420000,100,-0.0022713959,-29.246377929155585,5.5309095,-31.914765093334847,-33.551064341309626,-0.002699463,-29.246377929155585,10,5.612836956299984,-29.246377929155585,20,0.0,0.0,0.0,-13.943544458742856,0.0,-29.246377929155585,2.739030841378236,2.739030841378236,20,5.612836956299984,-13.943544458742856,-59.268847016170916,0.0,-23.852898261640313,-33.551064341309626,0.00042806705,2,10,0.0,0.0,-24.301384182423984,0.3878637038390468,2,-31.914765093334847,-23.852898261640313,0.013801919,0.0,-24.301384182423984,0.0
-47.82076968069593,100,440000,100,-0.0013780167,,5.519124,-33.840450964957746,,-0.003522748,,,5.02881886847619,,21,0.0,0.0,,-13.686356825992595,,,,,21,5.02881886847619,-13.686356825992595,-47.82076968069593,,-23.78588494423903,,0.002144731,,,0.0,0.0,,0.3514658395864356,,-33.840450964957746,-23.78588494423903,0.017561123,,,0.0
-62.64357372919755,100,460000,100,-0.0047494806,,5.507064,-33.444031641978384,,-0.011791401,,,5.798544679460226,,22,0.0,0.0,,-13.928099975091422,,,,,22,5.798544679460226,-13.928099975091422,-62.64357372919755,,-22.970440139278622,,0.00704192,,,0.0,0.0,,0.40363161350187304,,-33.444031641978384,-22.970440139278622,0.026536621,,,0.0
-62.53228918693877,100,480000,100,-0.0064000245,,5.5002437,-34.83803622151245,,-0.016189579,,,7.571378658592665,,23,0.0,0.0,,-13.891014640661052,,,,,23,7.571378658592665,-13.891014640661052,-62.53228918693877,,-22.83889207385817,,0.009789554,,,0.0,0.0,,0.37675256063314044,,-34.83803622151245,-22.83889207385817,0.017314728,,,0.0
-42.185996558997594,100,500000,100,-0.0054571396,,5.4963756,-30.931815901629847,,-0.0067481264,,,4.194091013193165,,24,0.0,0.0,,-13.187158848063724,,,,,24,4.194091013193165,-13.187158848063724,-42.185996558997594,,-23.180780416773445,,0.0012909868,,,0.0,0.0,,0.2902528830639325,,-30.931815901629847,-23.180780416773445,0.011095182,,,0.0
-49.987978383891544,100,520000,100,-0.00670392,,5.4858856,-32.07608952465983,,-0.010361167,,,5.577709575769999,,25,0.0,0.0,,-13.25843005290874,,,,,25,5.577709575769999,-13.25843005290874,-49.987978383891544,,-23.316595107543908,,0.0036572465,,,0.0,0.0,,0.40515947951365416,,-32.07608952465983,-23.316595107543908,0.016858822,,,0.0
-51.90781286169971,100,540000,100,0.0011595207,,5.4746375,-32.42840214417829,,-0.0038048266,,,5.990205634161089,,26,0.0,0.0,,-13.669518739311375,,,,,26,5.990205634161089,-13.669518739311375,-51.90781286169971,,-20.985406942222205,,0.0049643475,,,0.0,0.0,,0.3845606060538923,,-32.42840214417829,-20.985406942222205,0.019400809,,,0.0
-48.25148175469675,100,560000,100,0.0011399864,,5.468726,-33.14313893345587,,-0.0043607457,,,5.134604014114019,,27,0.0,0.0,,-13.685599047949857,,,,,27,5.134604014114019,-13.685599047949857,-48.25148175469675,,-22.92476541712683,,0.005500732,,,0.0,0.0,,0.3707882922392832,,-33.14313893345587,-22.92476541712683,0.017327704,,,0.0
-50.38106839827915,100,580000,100,-0.004137024,,5.467507,-31.691796800743372,,-0.010238742,,,4.618438931105942,,28,0.0,0.0,,-13.707250197994759,,,,,28,4.618438931105942,-13.707250197994759,-50.38106839827915,,-24.228013609987944,,0.0061017186,,,0.0,0.0,,0.34762283620754775,,-31.691796800743372,-24.228013609987944,0.014631207,,,0.0
-51.92494769979662,100,600000,100,-0.004820582,,5.4615836,-31.354756445858097,,-0.008904709,,,5.432074507643614,,29,0.0,0.0,,-13.001974979195257,,,,,29,5.432074507643614,-13.001974979195257,-51.92494769979662,,-21.68083436895263,,0.0040841266,,,0.0,0.0,,0.26450082423741894,,-31.354756445858097,-21.68083436895263,0.011971141,,,0.0
-40.46001927944899,100,620000,100,-0.0030769135,-32.08553161834554,5.4470468,-29.586746485608863,-49.58851405976508,-0.0024597978,-32.08553161834554,10,3.4208137415507784,-32.08553161834554,30,0.0,0.0,0.0,-13.103744370722449,0.0,-32.08553161834554,6.782619597387972,6.782619597387972,30,3.4208137415507784,-13.103744370722449,-40.46001927944899,0.0,-20.2533366392856,-49.58851405976508,-0.00061711576,3,10,0.0,0.0,-24.904124120390367,0.2668828557940037,3,-29.586746485608863,-20.2533366392856,0.010858987,0.0,-24.904124120390367,0.0
-41.550800671359546,100,640000,100,-0.00037357863,,5.4290795,-29.625538604818104,,0.0035424035,,,4.012865227563399,,31,0.0,0.0,,-12.82853716881297,,,,,31,4.012865227563399,-12.82853716881297,-41.550800671359546,,-22.93330227454869,,-0.0039159823,,,0.0,0.0,,0.287462331600039,,-29.625538604818104,-22.93330227454869,0.0057183485,,,0.0
-49.07877974180503,100,660000,100,-0.002262973,,5.4188867,-30.64163745731625,,-0.0032631585,,,4.959551659138253,,32,0.0,0.0,,-12.960247385188211,,,,,32,4.959551659138253,-12.960247385188211,-49.07877974180503,,-21.213608053893214,,0.0010001855,,,0.0,0.0,,0.3311934094445027,,-30.64163745731625,-21.213608053893214,0.0063766264,,,0.0
-44.18354617904999,100,680000,100,-0.0013666108,,5.412394,-29.15550026589577,,-0.0043381043,,,3.645345293688456,,33,0.0,0.0,,-12.688409899520632,,,,,33,3.645345293688456,-12.688409899520632,-44.18354617904999,,-21.376508022312183,,0.0029714936,,,0.0,0.0,,0.44200479424139105,,-29.15550026589577,-21.376508022312183,0.011432286,,,0.0
-43.86609472049208,100,700000,100,-0.0027600075,,5.4055886,-32.376343110320924,,-0.00693562,,,4.426602970075411,,34,0.0,0.0,,-13.477813147085731,,,,,34,4.426602970075411,-13.477813147085731,-43.86609472049208,,-21.563476174607064,,0.0041756127,,,0.0,0.0,,0.3796509650388039,,-32.376343110320924,-21.563476174607064,0.011502118,,,0.0
-39.50119475804723,100,720000,100,-0.0041289935,,5.3973765,-29.924726706753617,,-0.004110363,,,3.755197981553414,,35,0.0,0.0,,-13.09759396646135,,,,,35,3.755197981553414,-13.09759396646135,-39.50119475804723,,-21.379072783721966,,-1.8630642e-05,,,0.0,0.0,,0.36626384473283946,,-29.924726706753617,-21.379072783721966,0.0104150325,,,0.0
-45.90893119142068,100,740000,100,-0.004712545,,5.3851843,-31.232856727952672,,-0.006369555,,,4.5199788690508225,,36,0.0,0.0,,-13.02092575747971,,,,,36,4.5199788690508225,-13.02092575747971,-45.90893119142068,,-20.126823252813228,,0.00165701,,,0.0,0.0,,0.33917444187250756,,-31.232856727952672,-20.126823252813228,0.010937623,,,0.0
-44.46404573000346,100,760000,100,-0.0026859483,,5.3785853,-29.58867913835059,,-0.003963012,,,3.278838351724275,,37,0.0,0.0,,-12.929485461500173,,,,,37,3.278838351724275,-12.929485461500173,-44.46404573000346,,-22.89318984143734,,0.0012770635,,,0.0,0.0,,0.3261850800592453,,-29.58867913835059,-22.89318984143734,0.011178004,,,0.0
-49.078982973300135,100,780000,100,-0.0034807266,,5.367722,-31.69410539384454,,-0.0076926965,,,5.322851165029163,,38,0.0,0.0,,-12.989642473682414,,,,,38,5.322851165029163,-12.989642473682414,-49.078982973300135,,-23.043241870701333,,0.0042119697,,,0.0,0.0,,0.4734416725361663,,-31.69410539384454,-23.043241870701333,0.01869358,,,0.0
-47.56121599655073,100,800000,100,-0.004058369,,5.3551536,-31.22306001275122,,-0.007423016,,,4.505207760956563,,39,0.0,0.0,,-13.30270219978125,,,,,39,4.505207760956563,-13.30270219978125,-47.56121599655073,,-23.252187523593875,,0.0033646468,,,0.0,0.0,,0.3719171082349242,,-31.22306001275122,-23.252187523593875,0.023443501,,,0.0
-61.54552783504454,100,820000,100,-0.004962027,-32.77772947823969,5.3531547,-32.733824228488515,-42.593034663262515,-0.0135381855,-32.777729478239664,10,7.055775651951024,-32.777729478239664,40,0.0,0.0,0.0,-13.374496317154327,0.0,-32.77772947823969,6.382597049763314,6.382597049763314,40,7.055775651951024,-13.374496317154327,-61.54552783504454,0.0,-22.468727536526544,-42.593034663262515,0.008576158,4,10,0.0,0.0,-21.924260434861576,0.4112920598674651,4,-32.733824228488515,-22.468727536526544,0.01995852,0.0,-21.924260434861576,0.0
-51.99462710165349,100,840000,100,-0.0031428505,,5.3469725,-31.32669855697483,,-0.010459807,,,5.0314272574037995,,41,0.0,0.0,,-13.181602191130892,,,,,41,5.0314272574037995,-13.181602191130892,-51.99462710165349,,-23.24815379326601,,0.0073169563,,,0.0,0.0,,0.47981190559641385,,-31.32669855697483,-23.24815379326601,0.024459101,,,0.0
-49.70092021497148,100,860000,100,-0.0025534942,,5.340255,-35.693257935807,,-0.01034048,,,6.378168651495869,,42,0.0,0.0,,-14.096569025992556,,,,,42,6.378168651495869,-14.096569025992556,-49.70092021497148,,-20.076596719726894,,0.007786986,,,0.0,0.0,,0.4087455859538688,,-35.693257935807,-20.076596719726894,0.017957624,,,0.0
-40.31725485297595,100,880000,100,-0.004222046,,5.3256073,-29.493079033596402,,-0.0011495916,,,3.656520262464985,,43,0.0,0.0,,-12.839991003963176,,,,,43,3.656520262464985,-12.839991003963176,-40.31725485297595,,-22.633221332481853,,-0.0030724546,,,0.0,0.0,,0.45384104488046084,,-29.493079033596402,-22.633221332481853,0.0068349745,,,0.0
-42.29169860125462,100,900000,100,-0.0010509461,,5.316215,-29.895344589281702,,-0.0010450928,,,4.1053158528277365,,44,0.0,0.0,,-12.786465157010236,,,,,44,4.1053158528277365,-12.786465157010236,-42.29169860125462,,-21.848628884630887,,-5.853246e-06,,,0.0,0.0,,0.2869467253661183,,-29.895344589281702,-21.848628884630887,0.0064776954,,,0.0
-48.62033038868083,100,920000,100,-0.00039226914,,5.2966714,-31.52047751269577,,-0.0009298302,,,5.940944646518822,,45,0.0,0.0,,-13.153269651743535,,,,,45,5.940944646518822,-13.153269651743535,-48.62033038868083,,-20.285179024833838,,0.000537561,,,0.0,0.0,,0.4344820461295358,,-31.52047751269577,-20.285179024833838,0.01825964,,,0.0
-49.21319657212053,100,940000,100,-0.0015909047,,5.2834325,-30.114101333724843,,-0.0042739864,,,4.544274367331759,,46,0.0,0.0,,-13.136486700357166,,,,,46,4.544274367331759,-13.136486700357166,-49.21319657212053,,-23.58358136882398,,0.0026830817,,,0.0,0.0,,0.375024926342605,,-30.114101333724843,-23.58358136882398,0.023346182,,,0.0
-47.95896804554991,100,960000,100,-0.0008772827,,5.2689924,-31.893103469243588,,-0.002688437,,,5.272570293024447,,47,0.0,0.0,,-13.029002319081442,,,,,47,5.272570293024447,-13.029002319081442,-47.95896804554991,,-22.130095106396684,,0.0018111543,,,0.0,0.0,,0.3780155859420977,,-31.893103469243588,-22.130095106396684,0.015318816,,,0.0
-42.205898042241714,100,980000,100,-0.004120981,,5.2566037,-29.427574179756025,,-0.006511171,,,3.8000780352617487,,48,0.0,0.0,,-12.801595898487836,,,,,48,3.8000780352617487,-12.801595898487836,-42.205898042241714,,-20.919993870650092,,0.00239019,,,0.0,0.0,,0.3094434858584031,,-29.427574179756025,-20.919993870650092,0.01470683,,,0.0
-54.18678388401473,100,1000000,100,0.0036138701,,5.240809,-33.02279473039209,,-0.002420224,,,6.7937259956546825,,49,0.0,0.0,,-13.534477165033875,,,,,49,6.7937259956546825,-13.534477165033875,-54.18678388401473,,-22.955263335557447,,0.006034094,,,0.0,0.0,,0.454111324799077,,-33.02279473039209,-22.955263335557447,0.014886682,,,0.0
-40.723888691917644,100,1020000,100,-0.0020405946,-28.544740518263353,5.2228537,-29.35778843786308,-37.72432365809973,-0.0006770424,-28.54474051826336,10,3.5036568683564075,-28.54474051826336,50,0.0,0.0,0.0,-12.721470837742045,0.0,-28.544740518263353,3.908154676655284,3.908154676655284,50,3.5036568683564075,-12.721470837742045,-40.723888691917644,0.0,-22.02651698263757,-37.72432365809973,-0.0013635522,5,10,0.0,0.0,-21.569471910057313,0.40331295469206785,5,-29.35778843786308,-22.02651698263757,0.018855661,0.0,-21.569471910057313,0.0
-50.347902795931155,100,1040000,100,-0.009220456,,5.2100306,-31.866570135791694,,-0.014242751,,,6.064433939244222,,51,0.0,0.0,,-13.182060744351189,,,,,51,6.064433939244222,-13.182060744351189,-50.347902795931155,,-22.18333306502693,,0.005022295,,,0.0,0.0,,0.45486888939161896,,-31.866570135791694,-22.18333306502693,0.01427338,,,0.0
-43.19729902776956,100,1060000,100,-0.0035080155,,5.201783,-28.832501576475924,,-0.0039420645,,,3.731603853715028,,52,0.0,0.0,,-12.748844845053405,,,,,52,3.731603853715028,-12.748844845053405,-43.19729902776956,,-19.907966591760417,,0.00043404894,,,0.0,0.0,,0.3237408011429461,,-28.832501576475924,-19.907966591760417,0.0057039834,,,0.0
-38.718652227288196,100,1080000,100,-0.0038180847,,5.1908197,-28.521434337384623,,-0.00324867,,,3.823641163283787,,53,0.0,0.0,,-12.484037572811872,,,,,53,3.823641163283787,-12.484037572811872,-38.718652227288196,,-20.40663352628698,,-0.0005694148,,,0.0,0.0,,0.37171119214645343,,-28.521434337384623,-20.40663352628698,0.009847468,,,0.0
-36.63501559623944,100,1100000,100,0.0010157364,,5.1762466,-27.476798515604745,,0.0022451095,,,3.5714892165812295,,54,0.0,0.0,,-12.084428971767268,,,,,54,3.5714892165812295,-12.084428971767268,-36.63501559623944,,-20.536214332876778,,-0.0012293732,,,0.0,0.0,,0.3486760792683402,,-27.476798515604745,-20.536214332876778,0.008392291,,,0.0
-49.22407252002388,100,1120000,100,-4.3380354e-05,,5.1621165,-27.861047766538277,,0.00019823818,,,4.349673953778498,,55,0.0,0.0,,-12.05825989658407,,,,,55,4.349673953778498,-12.05825989658407,-49.22407252002388,,-19.200697942390846,,-0.00024161853,,,0.0,0.0,,0.37240262466661855,,-27.861047766538277,-19.200697942390846,0.0069471374,,,0.0
-34.79661644696136,100,1140000,100,-0.0035285817,,5.14679,-26.560219618162265,,-0.002049131,,,3.350867863844678,,56,0.0,0.0,,-11.82951347390651,,,,,56,3.350867863844678,-11.82951347390651,-34.79661644696136,,-19.320220419009736,,-0.0014794506,,,0.0,0.0,,0.4125363158077725,,-26.560219618162265,-19.320220419009736,0.0060988013,,,0.0
-35.61526598159495,100,1160000,100,-0.0028673199,,5.126174,-26.73190216007314,,-0.0008747265,,,3.2053477850784606,,57,0.0,0.0,,-12.194429814624083,,,,,57,3.2053477850784606,-12.194429814624083,-35.61526598159495,,-19.212269026678186,,-0.0019925933,,,0.0,0.0,,0.32160520826398076,,-26.73190216007314,-19.212269026678186,0.0053452766,,,0.0
-37.07322923344453,100,1180000,100,-0.0048810095,,5.105701,-26.349739942268503,,-0.00115961,,,3.495933329346537,,58,0.0,0.0,,-11.820859627878644,,,,,58,3.495933329346537,-11.820859627878644,-37.07322923344453,,-19.827568925135154,,-0.0037213995,,,0.0,0.0,,0.33989512758824403,,-26.349739942268503,-19.827568925135154,0.0054478296,,,0.0
-35.480827723420205,100,1200000,100,-0.00558853,,5.087342,-25.963723833547903,,-0.0034881888,,,3.3015028699610167,,59,0.0,0.0,,-11.665011491587615,,,,,59,3.3015028699610167,-11.665011491587615,-35.480827723420205,,-20.005192875419567,,-0.0021003413,,,0.0,0.0,,0.4324561026827446,,-25.963723833547903,-20.005192875419567,0.0029983365,,,0.0
-42.293421177244305,100,1220000,100,-0.0019706711,-25.616968210596117,5.0702696,-24.64496045681817,-33.75122805030873,0.001048391,-25.616968210596117,10,3.4268844722629153,-25.616968210596117,60,0.0,0.0,0.0,-11.28265226682538,0.0,-25.616968210596117,4.299854290038072,4.299854290038072,60,3.4268844722629153,-11.28265226682538,-42.293421177244305,0.0,-18.942261949077157,-33.75122805030873,-0.003019062,6,10,0.0,0.0,-19.056969998537944,0.35775405388282744,6,-24.64496045681817,-18.942261949077157,0.0023633668,0.0,-19.056969998537944,0.0
-34.79813336809153,100,1240000,100,-0.00013274727,,5.055969,-24.161760552718228,,0.0018605492,,,2.932702241935155,,61,0.0,0.0,,-11.06628150552267,,,,,61,2.932702241935155,-11.06628150552267,-34.79813336809153,,-18.974441580088335,,-0.0019932964,,,0.0,0.0,,0.4243167127346653,,-24.161760552718228,-18.974441580088335,0.007138169,,,0.0
-32.77981566894299,100,1260000,100,-0.0040808623,,5.0398493,-24.80236982702871,,-0.0018050713,,,2.7352600827337836,,62,0.0,0.0,,-11.39227978013329,,,,,62,2.7352600827337836,-11.39227978013329,-32.77981566894299,,-20.07341781444997,,-0.002275791,,,0.0,0.0,,0.34500991124170244,,-24.80236982702871,-20.07341781444997,0.0058947694,,,0.0
-31.2647157058685,100,1280000,100,-0.00056101644,,5.0200877,-24.2671855767278,,0.003602858,,,2.4653993976356587,,63,0.0,0.0,,-11.194884783494146,,,,,63,2.4653993976356587,-11.194884783494146,-31.2647157058685,,-19.332444578016155,,-0.0041638743,,,0.0,0.0,,0.4358166608407483,,-24.2671855767278,-19.332444578016155,0.0054631084,,,0.0
-31.586437552388098,100,1300000,100,0.0006559258,,4.9980016,-23.721684996328868,,0.0055022086,,,2.8862901188801695,,64,0.0,0.0,,-11.050138783130846,,,,,64,2.8862901188801695,-11.050138783130846,-31.586437552388098,,-18.332155817910436,,-0.004846283,,,0.0,0.0,,0.3986773645253707,,-23.721684996328868,-18.332155817910436,0.0066193505,,,0.0
-32.24174831308486,100,1320000,100,-0.0012777832,,4.982883,-23.203396939427694,,0.00038037833,,,2.2141356298662025,,65,0.0,0.0,,-10.729913855104803,,,,,65,2.2141356298662025,-10.729913855104803,-32.24174831308486,,-18.39683594696422,,-0.0016581615,,,0.0,0.0,,0.30707636107282776,,-23.203396939427694,-18.39683594696422,0.0042186426,,,0.0
