LinearFeatureBaseline/ExplainedVariance,push-back-v1/MinReturn,Average/Iteration,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/push-back-v1/SuccessRate,policy/KLBefore,TotalEnvSteps,Average/TerminationRate,push-back-v1/Iteration,MetaTest/push-back-v1/NumEpisodes,Average/MaxReturn,Average/MinReturn,MetaTest/Average/Iteration,MetaTest/push-back-v1/MinReturn,MetaTest/Average/SuccessRate,MetaTest/Average/StdReturn,MetaTest/push-back-v1/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/push-back-v1/AverageDiscountedReturn,Average/StdReturn,MetaTest/Average/MaxReturn,policy/LossAfter,MetaTest/push-back-v1/TerminationRate,push-back-v1/NumEpisodes,Average/AverageDiscountedReturn,Average/NumEpisodes,MetaTest/push-back-v1/Iteration,push-back-v1/SuccessRate,MetaTest/push-back-v1/AverageReturn,push-back-v1/MaxReturn,push-back-v1/StdReturn,push-back-v1/TerminationRate,Average/SuccessRate,policy/LossBefore,policy/Entropy,policy/KL,MetaTest/push-back-v1/StdReturn,Average/AverageReturn,MetaTest/Average/NumEpisodes,policy/dLoss,push-back-v1/AverageReturn,push-back-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn
0.11973132313098334,-85.60472645943527,10,-69.35842416381377,0.0,0.0,0.0,220000,0.0,10,10,359.07938120261315,-85.60472645943527,1,-69.35842416381377,0.0,30.629932958687466,44.45641923876094,-42.196745608028834,-42.19674560802884,72.66579810983356,44.45641923876094,-0.10340776,0.0,100,-15.294190016574468,100,1,0.0,-42.196745608028834,359.07938120261315,72.66579810983356,0.0,0.0,-0.024129054,5.577143,0.0066135367,30.629932958687466,-35.262457169538436,10,0.07927871,-35.262457169538436,-15.294190016574468,-42.19674560802884
0.07148808273958274,-93.12878967784539,11,,,,0.0,240000,0.0,11,,329.3640542708998,-93.12878967784539,,,,,,,,72.47681251562155,,-0.042162646,,100,-15.59053240558146,100,,0.0,,329.3640542708998,72.47681251562155,0.0,0.0,0.056007482,5.5584283,0.007872505,,-40.41142994847799,,0.09817013,-40.41142994847799,-15.59053240558146,
0.08387385319881813,-93.88728968769668,12,,,,0.0,260000,0.0,12,,574.7257431850942,-93.88728968769668,,,,,,,,111.33950009827832,,0.04415337,,100,2.0044075722866723,100,,0.0,,574.7257431850942,111.33950009827832,0.0,0.0,0.19635947,5.5121837,0.010122607,,-7.32813892243326,,0.1522061,-7.32813892243326,2.0044075722866723,
0.18486633192344504,-93.52870785494851,13,,,,0.0,280000,0.0,13,,414.45054392709744,-93.52870785494851,,,,,,,,92.92953594796208,,-0.13093154,,100,0.07417480403200102,100,,0.0,,414.45054392709744,92.92953594796208,0.0,0.0,-0.023814062,5.4680276,0.006219466,,-4.028091291305371,,0.10711748,-4.028091291305371,0.07417480403200102,
0.09020135556688791,-89.34325046833125,14,,,,0.0,300000,0.0,14,,808.2476119002564,-89.34325046833125,,,,,,,,159.45513061460653,,-0.26796222,,100,11.274565387988845,100,,0.0,,808.2476119002564,159.45513061460653,0.0,0.0,-0.06265659,5.424949,0.0076393373,,16.172946911147516,,0.20530564,16.172946911147516,11.274565387988845,
0.12384199985072808,-94.66247796076682,15,,,,0.0,320000,0.0,15,,425.65322634504696,-94.66247796076682,,,,,,,,109.77084029157146,,-0.015036499,,100,2.1623529938082475,100,,0.0,,425.65322634504696,109.77084029157146,0.0,0.0,0.11774966,5.38589,0.0060563935,,-3.070561627548269,,0.13278615,-3.070561627548269,2.1623529938082475,
0.1614660258252537,-90.52726487232266,16,,,,0.0,340000,0.0,16,,906.3580804014346,-90.52726487232266,,,,,,,,181.61566640487737,,-0.2745994,,100,25.82557099033505,100,,0.0,,906.3580804014346,181.61566640487737,0.0,0.0,-0.02865537,5.3756037,0.008043608,,42.34593892191946,,0.24594404,42.34593892191946,25.82557099033505,
0.11921303793968085,-84.20344724553946,17,,,,0.0,360000,0.0,17,,838.0295826480085,-84.20344724553946,,,,,,,,186.77737956919566,,-0.35137177,,100,28.094880035961452,100,,0.0,,838.0295826480085,186.77737956919566,0.0,0.0,-0.07746035,5.330926,0.00978826,,42.88107323949024,,0.27391142,42.88107323949024,28.094880035961452,
0.13945268172404524,-92.33049901428167,18,,,,0.0,380000,0.0,18,,1417.856287174395,-92.33049901428167,,,,,,,,299.06517755536146,,-0.49983925,,100,73.11459054660709,100,,0.0,,1417.856287174395,299.06517755536146,0.0,0.0,-0.058696948,5.2880483,0.008194608,,144.98644635751305,,0.4411423,144.98644635751305,73.11459054660709,
0.156676157708444,-85.85591274379848,19,,,,0.0,400000,0.0,19,,1672.0749973609804,-85.85591274379848,,,,,,,,362.77323632634227,,-0.17004766,,100,108.14366443851746,100,,0.0,,1672.0749973609804,362.77323632634227,0.0,0.0,0.3480008,5.248673,0.00749394,,222.182157162914,,0.51804847,222.182157162914,108.14366443851746,
0.1306287710320091,-87.12879091848313,20,-84.73748494934057,0.0,0.0,0.0,420000,0.0,20,10,1752.4533304050437,-87.12879091848313,2,-84.73748494934057,0.0,435.3452328901596,1408.7712452349078,232.51065791957262,232.51065791957262,378.2328353458202,1408.7712452349078,-0.28571388,0.0,100,91.69903096841814,100,2,0.0,232.51065791957262,1752.4533304050437,378.2328353458202,0.0,0.0,0.2433165,5.2381587,0.007820748,435.3452328901596,200.39352308908477,10,0.5290304,200.39352308908477,91.69903096841814,232.51065791957262
0.1501500450449189,-83.61733403317753,21,,,,0.0,440000,0.0,21,,1204.6147439819947,-83.61733403317753,,,,,,,,263.69716898658174,,-0.31533158,,100,56.8521687160887,100,,0.0,,1204.6147439819947,263.69716898658174,0.0,0.0,-0.060793165,5.220456,0.00837321,,144.33818209842002,,0.25453842,144.33818209842002,56.8521687160887,
0.23552916861510087,-79.56422090902473,22,,,,0.0,460000,0.0,22,,2341.5610066977047,-79.56422090902473,,,,,,,,515.8977814394557,,-0.8427551,,100,160.91424233265766,100,,0.0,,2341.5610066977047,515.8977814394557,0.0,0.0,0.02118418,5.191432,0.0073950514,,362.60641413322986,,0.8639393,362.60641413322986,160.91424233265766,
0.1730197989892267,-80.27351279990657,23,,,,0.0,480000,0.0,23,,3455.728913137967,-80.27351279990657,,,,,,,,569.2024482621313,,-0.46536154,,100,137.1013397387189,100,,0.0,,3455.728913137967,569.2024482621313,0.0,0.0,0.25549433,5.1722183,0.0072597084,,346.28179758266924,,0.72085583,346.28179758266924,137.1013397387189,
0.22482341560921748,-79.55067720395387,24,,,,0.0,500000,0.0,24,,1682.509869425949,-79.55067720395387,,,,,,,,396.83429457526324,,0.48056835,,100,97.25049963491956,100,,0.0,,1682.509869425949,396.83429457526324,0.0,0.0,0.8994717,5.149116,0.0065155295,,298.8763835290907,,0.41890335,298.8763835290907,97.25049963491956,
0.13667537261321383,-84.48154533492516,25,,,,0.0,520000,0.0,25,,2806.699544175596,-84.48154533492516,,,,,,,,637.1718879619654,,-0.8254566,,100,226.29951612433445,100,,0.0,,2806.699544175596,637.1718879619654,0.0,0.0,-0.11977012,5.1067133,0.007354483,,517.7849362299281,,0.7056865,517.7849362299281,226.29951612433445,
0.198944595082726,-77.90568052088874,26,,,,0.0,540000,0.0,26,,6688.746762043429,-77.90568052088874,,,,,,,,904.9037669069927,,-0.81799144,,100,214.3910276569024,100,,0.0,,6688.746762043429,904.9037669069927,0.0,0.0,0.3096539,5.0655365,0.009025818,,601.0602837189386,,1.1276454,601.0602837189386,214.3910276569024,
0.15559112851736223,-78.0121317911551,27,,,,0.0,560000,0.0,27,,5658.68956809085,-78.0121317911551,,,,,,,,1059.253165517042,,-0.632781,,100,459.73761486694934,100,,0.0,,5658.68956809085,1059.253165517042,0.0,0.0,1.0963258,5.022456,0.0074841995,,1167.51258888471,,1.7291068,1167.51258888471,459.73761486694934,
0.17033498753578946,-79.40136910143227,28,,,,0.0,580000,0.0,28,,6952.837944183956,-79.40136910143227,,,,,,,,1063.5001529053416,,-0.45245683,,100,351.27054744575923,100,,0.0,,6952.837944183956,1063.5001529053416,0.0,0.0,0.8231086,5.003253,0.0097486125,,930.7598540165699,,1.2755654,930.7598540165699,351.27054744575923,
0.12744224130981785,-78.66118473283684,29,,,,0.0,600000,0.0,29,,5820.270763922256,-78.66118473283684,,,,,,,,1028.5106406166744,,-0.6691586,,100,333.35193851570244,100,,0.0,,5820.270763922256,1028.5106406166744,0.0,0.0,0.69015,4.9551077,0.0067126136,,1006.6365679356499,,1.3593086,1006.6365679356499,333.35193851570244,
0.1816576910992851,-81.50038401689233,30,-78.14785960459706,0.0,0.0,0.0,620000,0.0,30,10,15172.216754659014,-81.50038401689233,3,-78.14785960459706,0.0,1108.9180708402203,3509.9704852876557,941.95670991225,941.9567099122498,2289.0702074562487,3509.9704852876557,-2.0289278,0.0,100,503.15989520287286,100,3,0.0,941.95670991225,15172.216754659014,2289.0702074562487,0.0,0.0,0.697775,4.903159,0.0078618,1108.9180708402203,1523.943277831445,10,2.7267027,1523.943277831445,503.15989520287286,941.9567099122498
0.11990357374900673,-79.86752560581009,31,,,,0.0,640000,0.0,31,,22507.655505102008,-79.86752560581009,,,,,,,,2534.6914559016773,,-0.37592578,,100,481.49078056472456,100,,0.0,,22507.655505102008,2534.6914559016773,0.0,0.0,2.344718,4.8686533,0.011204505,,1466.1614001766743,,2.7206438,1466.1614001766743,481.49078056472456,
0.12358152966311975,-72.34056946294149,32,,,,0.0,660000,0.0,32,,12214.49732084149,-72.34056946294149,,,,,,,,1786.43781767347,,-0.29048878,,100,528.7661474471938,100,,0.0,,12214.49732084149,1786.43781767347,0.0,0.0,2.0410788,4.815052,0.008774639,,1592.9454128806224,,2.3315675,1592.9454128806224,528.7661474471938,
0.16538570571238176,-78.25100155399598,33,,,,0.0,680000,0.0,33,,29328.278533514203,-78.25100155399598,,,,,,,,3376.8807163341835,,-4.635932,,100,743.9077149163371,100,,0.01,,29328.278533514203,3376.8807163341835,0.0,0.01,-0.96174216,4.779873,0.008428348,,2037.260875765078,,3.6741898,2037.260875765078,743.9077149163371,
0.19961993911777776,-73.48734646567245,34,,,,0.0,700000,0.0,34,,22228.62547488097,-73.48734646567245,,,,,,,,2830.3642474635335,,-4.54997,,100,481.30853093888567,100,,0.0,,22228.62547488097,2830.3642474635335,0.0,0.0,-2.0768077,4.7750926,0.011070245,,1564.4088091252806,,2.4731624,1564.4088091252806,481.30853093888567,
0.24636767683425198,-74.87983604988446,35,,,,0.0,720000,0.0,35,,27917.976850807307,-74.87983604988446,,,,,,,,3125.3748904939703,,-4.5188375,,100,558.8912218907604,100,,0.01,,27917.976850807307,3125.3748904939703,0.0,0.01,-1.051725,4.759995,0.006041223,,1857.8871891566014,,3.4671125,1857.8871891566014,558.8912218907604,
0.14986863867759015,-62.58094053998942,36,,,,0.0,740000,0.0,36,,14923.019720388611,-62.58094053998942,,,,,,,,2102.944769594345,,-0.83187187,,100,751.7627909290879,100,,0.0,,14923.019720388611,2102.944769594345,0.0,0.0,1.6656809,4.7219763,0.005978133,,2255.722368687248,,2.4975529,2255.722368687248,751.7627909290879,
0.12411797385212808,27.766315826973834,37,,,,0.0,760000,0.0,37,,31429.84605242565,27.766315826973834,,,,,,,,4398.931309235697,,-10.169728,,100,1218.9020604895577,100,,0.04,,31429.84605242565,4398.931309235697,0.0,0.04,-3.1204438,4.669967,0.010020431,,3728.073489516331,,7.0492845,3728.073489516331,1218.9020604895577,
0.280943489661589,-72.20767301355694,38,,,,0.0,780000,0.0,38,,56857.35121849902,-72.20767301355694,,,,,,,,8096.104945638951,,-3.5461812,,100,1109.1085715477282,100,,0.04,,56857.35121849902,8096.104945638951,0.0,0.04,7.2585564,4.5942698,0.010462787,,3691.4007080042165,,10.804737,3691.4007080042165,1109.1085715477282,
0.16336246234685847,-48.99530501320984,39,,,,0.0,800000,0.0,39,,17702.029221738878,-48.99530501320984,,,,,,,,2947.8557768412647,,-1.8873609,,100,752.7826540817373,100,,0.0,,17702.029221738878,2947.8557768412647,0.0,0.0,0.92414534,4.544868,0.007865802,,2556.9685843471107,,2.8115063,2556.9685843471107,752.7826540817373,
0.16809948255659068,-49.42401288664657,40,131.59190674597795,0.0,0.0,0.0,820000,0.0,40,10,46418.48787894792,-49.42401288664657,4,131.59190674597795,0.0,2513.48915881343,8992.331311173482,2602.9014537328394,2602.9014537328408,7256.93898555317,8992.331311173482,-7.822253,0.0,100,1139.0162211686059,100,4,0.05,2602.9014537328394,46418.48787894792,7256.93898555317,0.0,0.05,2.3210657,4.483814,0.007959045,2513.48915881343,3863.6202781838756,10,10.143319,3863.6202781838756,1139.0162211686059,2602.9014537328408
0.13109441539910027,-45.95720001169269,41,,,,0.0,840000,0.0,41,,25550.228573304623,-45.95720001169269,,,,,,,,3807.921727289375,,-0.91448593,,100,930.2818766473243,100,,0.0,,25550.228573304623,3807.921727289375,0.0,0.0,2.7435133,4.444129,0.0055820085,,3126.0528535345557,,3.6579993,3126.0528535345557,930.2818766473243,
0.1665795380717009,-47.44031808797109,42,,,,0.0,860000,0.0,42,,17051.257250938204,-47.44031808797109,,,,,,,,3683.4488709120174,,-1.736895,,100,1138.1716743350732,100,,0.01,,17051.257250938204,3683.4488709120174,0.0,0.01,1.3424586,4.407776,0.007358687,,3982.113915026776,,3.0793536,3982.113915026776,1138.1716743350732,
0.1415315144248126,-73.23920687213115,43,,,,0.0,880000,0.0,43,,34030.51503190195,-73.23920687213115,,,,,,,,5846.303775555809,,-7.859603,,100,1225.3465474415902,100,,0.02,,34030.51503190195,5846.303775555809,0.0,0.02,-2.6047907,4.393092,0.007747648,,4288.549288342233,,5.2548122,4288.549288342233,1225.3465474415902,
0.14778302608049465,-32.99861577051383,44,,,,0.0,900000,0.0,44,,23284.55430506614,-32.99861577051383,,,,,,,,4056.214891537154,,1.1852305,,100,1232.7692392157762,100,,0.03,,23284.55430506614,4056.214891537154,0.0,0.03,5.431119,4.3554068,0.006507405,,4123.484637903498,,4.2458887,4123.484637903498,1232.7692392157762,
0.17208873308403083,-70.942408713406,45,,,,0.0,920000,0.0,45,,18598.405440818628,-70.942408713406,,,,,,,,3776.3413673113173,,-2.3534796,,100,1022.5043745117977,100,,0.01,,18598.405440818628,3776.3413673113173,0.0,0.01,1.1193484,4.3118362,0.0071757515,,3623.9258060121942,,3.472828,3623.9258060121942,1022.5043745117977,
0.2998502584854481,-32.476234966258666,46,,,,0.0,940000,0.0,46,,27797.083406873713,-32.476234966258666,,,,,,,,5102.428141083323,,-2.7560375,,100,1185.6700677872664,100,,0.02,,27797.083406873713,5102.428141083323,0.0,0.02,1.8370953,4.2697973,0.006095059,,4479.214343008889,,4.593133,4479.214343008889,1185.6700677872664,
0.2374629755171085,-71.3850065512376,47,,,,0.0,960000,0.0,47,,29267.389256514118,-71.3850065512376,,,,,,,,6754.851165951511,,-2.64715,,100,1940.28989212525,100,,0.1,,29267.389256514118,6754.851165951511,0.0,0.1,4.3575187,4.2069173,0.00915141,,6376.382477979123,,7.0046687,6376.382477979123,1940.28989212525,
0.1866608783706012,-68.59339816775098,48,,,,0.0,980000,0.0,48,,38393.24140840924,-68.59339816775098,,,,,,,,7437.735149179545,,-6.3978844,,100,1786.293950658011,100,,0.06,,38393.24140840924,7437.735149179545,0.0,0.06,2.182622,4.1355276,0.00920374,,6959.592278191841,,8.580506,6959.592278191841,1786.293950658011,
0.22415040567701527,-58.49202837770431,49,,,,0.0,1000000,0.0,49,,49568.55080553021,-58.49202837770431,,,,,,,,7643.983232703538,,-6.013044,,100,1754.3851151691383,100,,0.05,,49568.55080553021,7643.983232703538,0.0,0.05,4.4116406,4.0943675,0.010189697,,6681.3559244786775,,10.424685,6681.3559244786775,1754.3851151691383,
0.27028450611882215,4.4802496208667915,50,22.50952769904862,0.0,0.0,0.0,1020000,0.0,50,10,66773.67341182793,4.4802496208667915,5,22.50952769904862,0.0,6272.720798082305,17230.099148392255,7265.326398643994,7265.326398643991,11881.476963936602,17230.099148392255,-9.9491,0.0,100,2459.1506819750766,100,5,0.09,7265.326398643994,66773.67341182793,11881.476963936602,0.0,0.09,6.2729936,4.064037,0.007827008,6272.720798082305,9582.369335060475,10,16.222094,9582.369335060475,2459.1506819750766,7265.326398643991
0.22163689092896233,-76.2226729172709,51,,,,0.0,1040000,0.0,51,,51364.54737281307,-76.2226729172709,,,,,,,,7735.792994022038,,-7.570331,,100,1723.2485934186718,100,,0.04,,51364.54737281307,7735.792994022038,0.0,0.04,0.86213124,4.0276494,0.0058230124,,6454.25056771907,,8.432463,6454.25056771907,1723.2485934186718,
0.24277259740169288,-59.439386285545474,52,,,,0.0,1060000,0.0,52,,71450.45945864749,-59.439386285545474,,,,,,,,11619.110227461599,,-9.156615,,100,2512.8685731030755,100,,0.11,,71450.45945864749,11619.110227461599,0.0,0.11,2.5338032,3.9861763,0.009881428,,9581.921944032667,,11.690418,9581.921944032667,2512.8685731030755,
0.20931478170161522,-32.49956312460635,53,,,,0.0,1080000,0.0,53,,48772.80575917705,-32.49956312460635,,,,,,,,9821.208157815856,,0.073,,100,2044.6192623873194,100,,0.08,,48772.80575917705,9821.208157815856,0.0,0.08,11.191115,3.9404676,0.00866437,,7412.784707300007,,11.118115,7412.784707300007,2044.6192623873194,
0.16815618510947772,-0.2092309028257014,54,,,,0.0,1100000,0.0,54,,66775.88889231495,-0.2092309028257014,,,,,,,,8893.869154325022,,-5.489181,,100,1811.500700280579,100,,0.04,,66775.88889231495,8893.869154325022,0.0,0.04,3.3164062,3.9141273,0.009643001,,6747.1624259352275,,8.805588,6747.1624259352275,1811.500700280579,
0.21466379380063694,-68.99673957198766,55,,,,0.0,1120000,0.0,55,,66098.10009431568,-68.99673957198766,,,,,,,,13745.825643396789,,-16.113106,,100,2469.413617064942,100,,0.07,,66098.10009431568,13745.825643396789,0.0,0.07,-0.34379375,3.859512,0.008095159,,9362.569857375976,,15.769312,9362.569857375976,2469.413617064942,
0.22554293503625378,-70.36176048983029,56,,,,0.0,1140000,0.0,56,,53699.5735242841,-70.36176048983029,,,,,,,,12331.068190962875,,-13.297487,,100,2930.526695900042,100,,0.09,,53699.5735242841,12331.068190962875,0.0,0.09,0.9011875,3.826637,0.008654673,,11113.955127018087,,14.198675,11113.955127018087,2930.526695900042,
0.20866479037670493,-68.15712940668924,57,,,,0.0,1160000,0.0,57,,58949.24480051898,-68.15712940668924,,,,,,,,9569.676970846078,,-5.91415,,100,2192.4062519834497,100,,0.04,,58949.24480051898,9569.676970846078,0.0,0.04,4.0463686,3.8104026,0.008343783,,8455.035707066962,,9.960519,8455.035707066962,2192.4062519834497,
0.23686144542812104,-73.73830507598565,58,,,,0.0,1180000,0.0,58,,95734.96057946906,-73.73830507598565,,,,,,,,15764.361862798407,,-12.371797,,100,2692.691866129099,100,,0.11,,95734.96057946906,15764.361862798407,0.0,0.11,5.2832937,3.7805862,0.011736299,,10965.765025214947,,17.65509,10965.765025214947,2692.691866129099,
0.16362767155998192,-52.23905117934113,59,,,,0.0,1200000,0.0,59,,88511.46735542959,-52.23905117934113,,,,,,,,18338.50748238113,,-10.428481,,100,3630.7859471739207,100,,0.16,,88511.46735542959,18338.50748238113,0.0,0.16,6.969875,3.7134511,0.012762294,,14321.92308725033,,17.398355,14321.92308725033,3630.7859471739207,
0.29108751074075556,-53.341058904917546,60,139.17767251871334,0.0,0.1,0.0,1220000,0.0,60,10,55003.911538900735,-53.341058904917546,6,139.17767251871334,0.1,13182.248081540854,44351.852926184765,12191.625238615783,12191.625238615781,10649.487493706221,44351.852926184765,-0.45452031,0.0,100,2471.8990715537475,100,6,0.09,12191.625238615783,55003.911538900735,10649.487493706221,0.0,0.09,9.234299,3.6741152,0.01007966,13182.248081540854,9596.257719861123,10,9.688819,9596.257719861123,2471.8990715537475,12191.625238615781
0.26698866585998526,45.34752109297143,61,,,,0.0,1240000,0.0,61,,76522.94865683994,45.34752109297143,,,,,,,,13271.9464897103,,-15.026607,,100,2502.5602616110777,100,,0.07,,76522.94865683994,13271.9464897103,0.0,0.07,2.4948688,3.650425,0.006230107,,8975.151577799796,,17.521475,8975.151577799796,2502.5602616110777,
0.2391548168246037,-75.14476044749006,62,,,,0.0,1260000,0.0,62,,81865.86938503134,-75.14476044749006,,,,,,,,17012.250206109806,,-22.213675,,100,3899.4215450206602,100,,0.15,,81865.86938503134,17012.250206109806,0.0,0.15,-4.0006876,3.6337926,0.007931234,,14126.94033063519,,18.212986,14126.94033063519,3899.4215450206602,
0.248507047250078,7.513020034480268,63,,,,0.0,1280000,0.0,63,,63487.114334937054,7.513020034480268,,,,,,,,11993.384407194426,,-14.309869,,100,3193.2365347917103,100,,0.13,,63487.114334937054,11993.384407194426,0.0,0.13,-1.4447813,3.5945442,0.009972933,,11609.107733141173,,12.8650875,11609.107733141173,3193.2365347917103,
0.17326159463446889,-76.30367903597671,64,,,,0.0,1300000,0.0,64,,92905.30461011957,-76.30367903597671,,,,,,,,17107.027804489186,,-15.502262,,100,4032.1889844818566,100,,0.09,,92905.30461011957,17107.027804489186,0.0,0.09,4.5495877,3.5462148,0.0062790224,,14390.772152968193,,20.05185,14390.772152968193,4032.1889844818566,
0.14761200933752616,-46.53015873550004,65,,,,0.0,1320000,0.0,65,,97132.93284491196,-46.53015873550004,,,,,,,,18001.41022242864,,-15.747562,,100,3991.449111670719,100,,0.15,,97132.93284491196,18001.41022242864,0.0,0.15,2.3366125,3.500571,0.0069540488,,14853.142817358152,,18.084175,14853.142817358152,3991.449111670719,
0.14878605481968055,-76.56704853886191,66,,,,0.0,1340000,0.0,66,,124194.39709461838,-76.56704853886191,,,,,,,,22717.243562131,,-22.261288,,100,5569.785919821827,100,,0.26,,124194.39709461838,22717.243562131,0.0,0.26,8.363188,3.4881735,0.008729784,,21578.282919580863,,30.624475,21578.282919580863,5569.785919821827,
0.28584476577156104,-75.29106197991591,67,,,,0.0,1360000,0.0,67,,92235.5889703997,-75.29106197991591,,,,,,,,16468.417720911697,,-16.801937,,100,4067.1062574669104,100,,0.16,,92235.5889703997,16468.417720911697,0.0,0.16,0.1837625,3.4636571,0.0069226334,,14740.421584974556,,16.985699,14740.421584974556,4067.1062574669104,
0.2578070890602273,-58.258425462851015,68,,,,0.0,1380000,0.0,68,,90275.28043394764,-58.258425462851015,,,,,,,,19624.723913115122,,-10.730675,,100,3939.8544416077957,100,,0.13,,90275.28043394764,19624.723913115122,0.0,0.13,6.8583627,3.4127195,0.008458669,,14703.40628420245,,17.589037,14703.40628420245,3939.8544416077957,
0.23718647120658787,76.36334110630843,69,,,,0.0,1400000,0.0,69,,104964.0327002571,76.36334110630843,,,,,,,,22702.575009608212,,-24.56945,,100,5745.46088562803,100,,0.33,,104964.0327002571,22702.575009608212,0.0,0.33,4.8453,3.3676844,0.010538528,,23802.17627693828,,29.414751,23802.17627693828,5745.46088562803,
