GaussianMLPPolicy/KLAfter,Average/AverageDiscountedReturn,Average/AverageReturn,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossBefore,MetaTest/Average/SuccessRate,push-v1/MinReturn,GaussianMLPPolicy/LossAfter,push-v1/MaxReturn,MetaTest/Average/TerminationRate,GaussianMLPPolicy/dLoss,MetaTest/Average/MinReturn,push-v1/AverageReturn,Average/MaxReturn,Average/StdReturn,MetaTest/push-v1/Iteration,MetaTest/push-v1/MaxReturn,MetaTest/push-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/push-v1/StdReturn,Average/NumEpisodes,push-v1/AverageDiscountedReturn,TotalEnvSteps,MetaTest/push-v1/AverageReturn,push-v1/TerminationRate,MetaTest/push-v1/NumEpisodes,push-v1/NumEpisodes,Average/SuccessRate,MetaTest/Average/MaxReturn,Average/MinReturn,MetaTest/Average/AverageReturn,GaussianMLPPolicy/KLBefore,Iteration,push-v1/Iteration,MetaTest/push-v1/MinReturn,Average/Iteration,MetaTest/push-v1/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,Average/TerminationRate,push-v1/SuccessRate,push-v1/StdReturn,MetaTest/push-v1/TerminationRate
6.526222568936646e-05,3689.2936333340394,13004.660447563334,5.449033737182617,-3.7152826735109556e-06,,-65.69523276754246,-3.8078512716310797e-06,153370.04741452963,,9.256859812012408e-08,,13004.660447563334,153370.04741452963,23229.294281272993,,,,,,200,3689.2936333340394,5120000,,0.0,,200,0.125,,-65.69523276754246,,0.0,63,63,,63,,,,,0.0,0.125,23229.294281272993,
1.759393126121722e-05,3368.2927377578767,12068.910488570718,5.449836730957031,1.8952530353999464e-06,,-32.98188326677397,1.8703398154684692e-06,226593.37416994484,,2.4913219931477215e-08,,12068.910488570718,226593.37416994484,26562.41052322259,,,,,,200,3368.2927377578767,5200000,,0.0,,200,0.1,,-32.98188326677397,,0.0,64,64,,64,,,,,0.0,0.1,26562.41052322259,
5.102462091599591e-05,3007.153189460898,10546.315761571783,5.447258949279785,-2.5837680368567817e-06,,-34.10616082494857,-2.6560292099020444e-06,122813.19318154619,,7.22611730452627e-08,,10546.315761571783,122813.19318154619,17603.196363536732,,,,,,200,3007.153189460898,5280000,,0.0,,200,0.105,,-34.10616082494857,,0.0,65,65,,65,,,,,0.0,0.105,17603.196363536732,
8.155856448865961e-06,4391.695964505515,16015.794778775917,5.445953369140625,-1.974276301552891e-06,,-32.19500874135407,-1.9858057385135908e-06,168267.77510604175,,1.1529436960699968e-08,,16015.794778775917,168267.77510604175,26928.3395122625,,,,,,200,4391.695964505515,5360000,,0.0,,200,0.165,,-32.19500874135407,,0.0,66,66,,66,,,,,0.0,0.165,26928.3395122625,
0.0005399597575888038,2362.564566868279,8869.46011030555,5.43676233291626,-4.6714367272215895e-06,,-25.653403204712173,-5.52119990970823e-06,145775.2398593453,,8.497631824866403e-07,,8869.46011030555,145775.2398593453,20542.10503869235,,,,,,200,2362.564566868279,5440000,,0.0,,200,0.115,,-25.653403204712173,,0.0,67,67,,67,,,,,0.0,0.115,20542.10503869235,
4.446175353223225e-06,4333.016660875739,15532.583143865155,5.436431884765625,-9.263998208552948e-07,,-21.413591808686995,-9.32692103106092e-07,171551.6797512593,,6.292282250797143e-09,,15532.583143865155,171551.6797512593,27366.448253533017,,,,,,200,4333.016660875739,5520000,,0.0,,200,0.135,,-21.413591808686995,,0.0,68,68,,68,,,,,0.0,0.135,27366.448253533017,
5.182951099413913e-06,3250.002436223939,10958.523042751229,5.4384379386901855,3.0353573947650148e-06,,-30.197077224465886,3.0280416467576288e-06,178579.92182538743,,7.3157480073859915e-09,,10958.523042751229,178579.92182538743,20277.52102945893,,,,,,200,3250.002436223939,5600000,,0.0,,200,0.085,,-30.197077224465886,,0.0,69,69,,69,,,,,0.0,0.085,20277.52102945893,
9.13145049707964e-05,3156.687715855375,11829.556326135153,5.437187194824219,-1.1460078894742765e-06,0.18,-28.214410987348245,-1.2755468787872815e-06,148582.32130363272,0.0,1.29538989313005e-07,-18.955483383636754,11829.556326135153,148582.32130363272,20758.52739253521,7,98960.64613931975,19776.97970612501,19776.97970612501,29572.868072275476,200,3156.687715855375,5680000,19776.97970612501,0.0,50,200,0.105,98960.64613931975,-28.214410987348245,19776.97970612501,0.0,70,70,-18.955483383636754,70,0.18,50,7,29572.868072275476,0.0,0.105,20758.52739253521,0.0
0.0013818989973515272,3366.506342387226,12243.33557009904,5.42244291305542,-1.1204724614799488e-05,,-29.863709552327286,-1.316321413469268e-05,174046.82410945822,,1.9584895198931918e-06,,12243.33557009904,174046.82410945822,26437.931420183537,,,,,,200,3366.506342387226,5760000,,0.0,,200,0.13,,-29.863709552327286,,0.0,71,71,,71,,,,,0.0,0.13,26437.931420183537,
7.02995021129027e-06,3512.316342905867,13334.901922959574,5.422627925872803,4.556358703666774e-07,,-22.384270018301347,4.457030229332304e-07,150541.00643498034,,9.932847433447023e-09,,13334.901922959574,150541.00643498034,21573.09481950759,,,,,,200,3512.316342905867,5840000,,0.0,,200,0.115,,-22.384270018301347,,0.0,72,72,,72,,,,,0.0,0.115,21573.09481950759,
4.193849235889502e-05,3119.230016729477,11995.547102983519,5.41724967956543,-5.238264748186339e-06,,-25.459327941641547,-5.2976124607084785e-06,107343.94538656741,,5.934771252213977e-08,,11995.547102983519,107343.94538656741,20960.221637112034,,,,,,200,3119.230016729477,5920000,,0.0,,200,0.125,,-25.459327941641547,,0.0,73,73,,73,,,,,0.0,0.125,20960.221637112034,
6.490544819826027e-06,3244.9297406420505,11571.787994977938,5.415980339050293,-2.6041859655379085e-06,,-23.28508884671355,-2.613335936985095e-06,90398.84121329301,,9.149971447186545e-09,,11571.787994977938,90398.84121329301,16360.59804096336,,,,,,200,3244.9297406420505,6000000,,0.0,,200,0.115,,-23.28508884671355,,0.0,74,74,,74,,,,,0.0,0.115,16360.59804096336,
1.9379267541808076e-05,3765.840428495514,13234.978091524532,5.413350582122803,-2.5538602130836807e-06,,-25.8142049015196,-2.58126124208502e-06,128567.98947656603,,2.740102900133934e-08,,13234.978091524532,128567.98947656603,21052.39423100685,,,,,,200,3765.840428495514,6080000,,0.0,,200,0.115,,-25.8142049015196,,0.0,75,75,,75,,,,,0.0,0.115,21052.39423100685,
3.874667527270503e-06,3189.344215964154,12020.227456053311,5.413207054138184,-3.539462056778575e-07,,-32.91975319166461,-3.5945336662734917e-07,162394.50047343317,,5.507160949491663e-09,,12020.227456053311,162394.50047343317,20950.37911053766,,,,,,200,3189.344215964154,6160000,,0.0,,200,0.15,,-32.91975319166461,,0.0,76,76,,76,,,,,0.0,0.15,20950.37911053766,
9.687491910881363e-06,3959.0321798249474,14739.1884100848,5.413271427154541,2.0272698009193846e-07,,-22.383429181142937,1.8906357013293018e-07,114968.62176049541,,1.3663409959008277e-08,,14739.1884100848,114968.62176049541,22908.64833995877,,,,,,200,3959.0321798249474,6240000,,0.0,,200,0.145,,-22.383429181142937,,0.0,77,77,,77,,,,,0.0,0.145,22908.64833995877,
9.219829735229723e-06,3918.073974812045,14491.789095608467,5.414003372192383,1.7555790918777348e-06,,-37.49461713289955,1.7425567193640745e-06,102987.23733470945,,1.302237251366023e-08,,14491.789095608467,102987.23733470945,20727.52824404605,,,,,,200,3918.073974812045,6320000,,0.0,,200,0.175,,-37.49461713289955,,0.0,78,78,,78,,,,,0.0,0.175,20727.52824404605,
2.2602733224630356e-05,4134.020518624241,15174.13773376014,5.4205098152160645,4.801437171408907e-06,,-32.95615872368145,4.769432962348219e-06,130158.03443311033,,3.200420906068757e-08,,15174.13773376014,130158.03443311033,24379.826121508097,,,,,,200,4134.020518624241,6400000,,0.0,,200,0.135,,-32.95615872368145,,0.0,79,79,,79,,,,,0.0,0.135,24379.826121508097,
2.435416490698117e-06,3974.420689387031,14577.059490672214,5.419983863830566,-1.4384768292075023e-06,0.24,-35.404304128997815,-1.4419177887248225e-06,122735.62477823421,0.0,3.4409595173201524e-09,-23.239947724756433,14577.059490672214,122735.62477823421,23068.18433156193,8,132847.18898376878,19075.28215967091,19075.28215967091,28454.622944688203,200,3974.420689387031,6480000,19075.282159670904,0.0,50,200,0.15,132847.18898376878,-35.404304128997815,19075.282159670904,0.0,80,80,-23.239947724756433,80,0.24,50,8,28454.622944688203,0.0,0.15,23068.18433156193,0.0
1.3007216693949886e-05,3585.0616411929386,13131.02254638352,5.419036865234375,-2.297568471476552e-06,,-27.603355786094486,-2.3159743705036817e-06,153445.44067241647,,1.8405899027129635e-08,,13131.02254638352,153445.44067241647,23423.74971561164,,,,,,200,3585.0616411929386,6560000,,0.0,,200,0.085,,-27.603355786094486,,0.0,81,81,,81,,,,,0.0,0.085,23423.74971561164,
5.8542354963719845e-06,4342.216771948166,15847.878612643028,5.418703556060791,-1.377314902129001e-06,,-28.32770806201224,-1.385575615131529e-06,153164.6295249695,,8.260713002528064e-09,,15847.878612643028,153164.6295249695,27843.602727218567,,,,,,200,4342.216771948166,6640000,,0.0,,200,0.155,,-28.32770806201224,,0.0,82,82,,82,,,,,0.0,0.155,27843.602727218567,
8.707429515197873e-06,4867.223004820354,17963.317397051906,5.418002128601074,-1.2420791790646035e-06,,-23.617501830189088,-1.254396579497552e-06,167869.0101065187,,1.2317400432948489e-08,,17963.317397051906,167869.0101065187,28935.711601061357,,,,,,200,4867.223004820354,6720000,,0.0,,200,0.16,,-23.617501830189088,,0.0,83,83,,83,,,,,0.0,0.16,28935.711601061357,
3.558571188477799e-05,3986.1490179065,13993.61696230961,5.415816307067871,-2.337145133424201e-06,,-28.729250521872423,-2.3876032173575368e-06,137863.14176653654,,5.045808393333573e-08,,13993.61696230961,137863.14176653654,24579.30627404355,,,,,,200,3986.1490179065,6800000,,0.0,,200,0.145,,-28.729250521872423,,0.0,84,84,,84,,,,,0.0,0.145,24579.30627404355,
1.0642065717547666e-05,4550.207197852867,16794.105686943643,5.415863037109375,1.0293807406469568e-07,,-23.762382602357633,8.788389038727473e-08,144902.97019454543,,1.505418367742095e-08,,16794.105686943643,144902.97019454543,27501.424011033814,,,,,,200,4550.207197852867,6880000,,0.0,,200,0.165,,-23.762382602357633,,0.0,85,85,,85,,,,,0.0,0.165,27501.424011033814,
1.3899918485549279e-05,3040.4038995036613,11780.040740188238,5.415738105773926,-4.95800748012698e-07,,-23.934044290132565,-5.15450835791853e-07,95913.2336011107,,1.9650087779155e-08,,11780.040740188238,95913.2336011107,19143.749090831745,,,,,,200,3040.4038995036613,6960000,,0.0,,200,0.115,,-23.934044290132565,,0.0,86,86,,86,,,,,0.0,0.115,19143.749090831745,
4.312841156206559e-06,4385.119918957315,15785.981888355096,5.415450572967529,-1.1022289072570857e-06,,-30.202287608771098,-1.108345486500184e-06,136139.04367925326,,6.116579243098386e-09,,15785.981888355096,136139.04367925326,25447.138030191756,,,,,,200,4385.119918957315,7040000,,0.0,,200,0.175,,-30.202287608771098,,0.0,87,87,,87,,,,,0.0,0.175,25447.138030191756,
2.1268476757541066e-06,4194.466128684363,15537.478218020196,5.4141998291015625,-2.4246342036349233e-06,,-31.17745336814648,-2.4276300791825633e-06,105296.96225039539,,2.9958755476400256e-09,,15537.478218020196,105296.96225039539,24610.456833008924,,,,,,200,4194.466128684363,7120000,,0.0,,200,0.165,,-31.17745336814648,,0.0,88,88,,88,,,,,0.0,0.165,24610.456833008924,
2.4151977413566783e-05,4281.125996490014,15865.032795738369,5.412592887878418,-1.72629518147005e-06,,-24.65424254487217,-1.7604622826183913e-06,183700.6669628608,,3.416710114834132e-08,,15865.032795738369,183700.6669628608,26196.84774093663,,,,,,200,4281.125996490014,7200000,,0.0,,200,0.15,,-24.65424254487217,,0.0,89,89,,89,,,,,0.0,0.15,26196.84774093663,
4.264329163561342e-06,3572.3135292913466,12594.254249660175,5.413525581359863,1.9245346720708767e-06,0.18,-29.666439468456538,1.918507223308552e-06,173190.93745352948,0.0,6.027448762324639e-09,-18.821509449485603,12594.254249660175,173190.93745352948,24250.897301561236,9,100186.82774544075,17356.652969926243,17356.652969926243,26315.23146929509,200,3572.3135292913466,7280000,17356.652969926243,0.0,50,200,0.09,100186.82774544075,-29.666439468456538,17356.652969926243,0.0,90,90,-18.821509449485603,90,0.18,50,9,26315.23146929509,0.0,0.09,24250.897301561236,0.0
1.4682049140901654e-06,4185.382577708735,15074.036356900002,5.413599491119385,9.35546964342393e-08,,-26.725908209208313,9.147493074124213e-08,133485.84635542735,,2.079765692997171e-09,,15074.036356900002,133485.84635542735,23065.844113302046,,,,,,200,4185.382577708735,7360000,,0.0,,200,0.115,,-26.725908209208313,,0.0,91,91,,91,,,,,0.0,0.115,23065.844113302046,
1.173281020783179e-06,4380.607248771502,16115.874557997735,5.413581848144531,-3.0295723263407126e-08,,-23.497222498259898,-3.195909670239416e-08,135071.90989791098,,1.663373438987037e-09,,16115.874557997735,135071.90989791098,25780.339343907,,,,,,200,4380.607248771502,7440000,,0.0,,200,0.1,,-23.497222498259898,,0.0,92,92,,92,,,,,0.0,0.1,25780.339343907,
2.8435661079129204e-06,4846.965566526431,18257.676406455394,5.4137349128723145,3.769468150949251e-07,,-29.86078978361719,3.7293756349754403e-07,202043.70598862102,,4.0092515973810805e-09,,18257.676406455394,202043.70598862102,31388.843534816253,,,,,,200,4846.965566526431,7520000,,0.0,,200,0.165,,-29.86078978361719,,0.0,93,93,,93,,,,,0.0,0.165,31388.843534816253,
3.725107035279507e-06,4434.694513296791,15909.719968528389,5.413793563842773,1.1801957811030661e-07,,-51.14087068819738,1.1275378852815265e-07,223387.42097146172,,5.265789582153957e-09,,15909.719968528389,223387.42097146172,28741.307601890483,,,,,,200,4434.694513296791,7600000,,0.0,,200,0.155,,-51.14087068819738,,0.0,94,94,,94,,,,,0.0,0.155,28741.307601890483,
1.1567437468329445e-05,3999.760223071634,14685.352917172831,5.4126787185668945,-3.5694770303962287e-06,,-20.58359774937148,-3.585833837860264e-06,190469.333284056,,1.6356807464035228e-08,,14685.352917172831,190469.333284056,25775.1607986001,,,,,,200,3999.760223071634,7680000,,0.0,,200,0.15,,-20.58359774937148,,0.0,95,95,,95,,,,,0.0,0.15,25775.1607986001,
1.1983676813542843e-05,4196.739161286971,15574.72647368371,5.412293434143066,-1.2268465070519596e-06,,-50.64740275009065,-1.243780275217432e-06,137662.27029315755,,1.693376816547243e-08,,15574.72647368371,137662.27029315755,25904.9164856422,,,,,,200,4196.739161286971,7760000,,0.0,,200,0.155,,-50.64740275009065,,0.0,96,96,,96,,,,,0.0,0.155,25904.9164856422,
4.370159331301693e-06,4514.008402838001,17119.007412133484,5.412774085998535,1.0904601595029817e-06,,-71.43205226933864,1.0842780966413557e-06,158336.37827295242,,6.1820628616260365e-09,,17119.007412133484,158336.37827295242,29105.69552370554,,,,,,200,4514.008402838001,7840000,,0.0,,200,0.195,,-71.43205226933864,,0.0,97,97,,97,,,,,0.0,0.195,29105.69552370554,
6.884089998493437e-06,3925.335588362717,13520.250479943403,5.409790515899658,-4.1183625398844015e-06,,-23.498128819657566,-4.128072305320529e-06,98343.6903664324,,9.709765436127782e-09,,13520.250479943403,98343.6903664324,19611.2864190051,,,,,,200,3925.335588362717,7920000,,0.0,,200,0.125,,-23.498128819657566,,0.0,98,98,,98,,,,,0.0,0.125,19611.2864190051,
1.4709551578562241e-05,4085.391755394194,15291.854044520609,5.409243583679199,-1.3516614671971183e-06,,-23.7814347854149,-1.3724559266847791e-06,133027.62845074708,,2.0794459487660788e-08,,15291.854044520609,133027.62845074708,25832.886051435733,,,,,,200,4085.391755394194,8000000,,0.0,,200,0.11,,-23.7814347854149,,0.0,99,99,,99,,,,,0.0,0.11,25832.886051435733,
2.1374766220105812e-05,3916.8628749472655,14691.513302603485,5.404015064239502,-4.652624738810118e-06,0.1,-22.999465133235407,-4.682887720264262e-06,217383.6353964699,0.0,3.02629814541433e-08,-22.61258380297866,14691.513302603485,217383.6353964699,27268.63838721488,10,87614.65410323077,13831.700496443898,13831.700496443898,18898.10323885803,200,3916.8628749472655,8080000,13831.700496443895,0.0,50,200,0.155,87614.65410323077,-22.999465133235407,13831.700496443895,0.0,100,100,-22.61258380297866,100,0.1,50,10,18898.10323885803,0.0,0.155,27268.63838721488,0.0
5.447012881631963e-05,4095.9107224486115,14863.793697624486,5.408576011657715,4.616686965164263e-06,,-19.991612207001715,4.539576821116498e-06,149537.14261254834,,7.711014404776506e-08,,14863.793697624486,149537.14261254834,26720.452250427992,,,,,,200,4095.9107224486115,8160000,,0.0,,200,0.165,,-19.991612207001715,,0.0,101,101,,101,,,,,0.0,0.165,26720.452250427992,
1.688407564870431e-06,5730.913137206403,20721.146841302467,5.408003807067871,-1.0245846624457045e-06,,-24.091071878390157,-1.0269668564433232e-06,137151.8690785739,,2.3821939976187423e-09,,20721.146841302467,137151.8690785739,30056.348180840094,,,,,,200,5730.913137206403,8240000,,0.0,,200,0.175,,-24.091071878390157,,0.0,102,102,,102,,,,,0.0,0.175,30056.348180840094,
2.097487367791473e-06,4001.1180753894314,14383.9755869802,5.406211853027344,-2.0098705135751516e-06,,-27.80018841665472,-2.012843424381572e-06,129101.02286931683,,2.972910806420259e-09,,14383.9755869802,129101.02286931683,23148.345305486113,,,,,,200,4001.1180753894314,8320000,,0.0,,200,0.135,,-27.80018841665472,,0.0,103,103,,103,,,,,0.0,0.135,23148.345305486113,
4.379777237772942e-06,3838.5759949313883,14333.908749864115,5.405587196350098,-1.7451041003369028e-06,,-25.194806131010555,-1.7512973045086255e-06,160279.21788795516,,6.193204171722755e-09,,14333.908749864115,160279.21788795516,26804.685878511744,,,,,,200,3838.5759949313883,8400000,,0.0,,200,0.13,,-25.194806131010555,,0.0,104,104,,104,,,,,0.0,0.13,26804.685878511744,
3.879021733155241e-06,5420.651554289019,19503.514006993795,5.40572452545166,3.835396569229488e-07,,-22.746018714525437,3.7805176589245093e-07,168058.1825133902,,5.487891030497849e-09,,19503.514006993795,168058.1825133902,30077.087410428772,,,,,,200,5420.651554289019,8480000,,0.0,,200,0.165,,-22.746018714525437,,0.0,105,105,,105,,,,,0.0,0.165,30077.087410428772,
1.8032872048934223e-06,3058.6925435380394,11492.052577707223,5.405080795288086,-1.0623894013406243e-06,,-27.561029115778073,-1.0649375781213166e-06,138495.4670495681,,2.5481767806923017e-09,,11492.052577707223,138495.4670495681,20897.191995092908,,,,,,200,3058.6925435380394,8560000,,0.0,,200,0.095,,-27.561029115778073,,0.0,106,106,,106,,,,,0.0,0.095,20897.191995092908,
2.252062131447019e-06,4532.480995090811,16092.060857089335,5.40526008605957,5.291578304422728e-07,,-21.411288575536137,5.2597647481889e-07,135995.228397274,,3.181355623382842e-09,,16092.060857089335,135995.228397274,24789.633766277195,,,,,,200,4532.480995090811,8640000,,0.0,,200,0.145,,-21.411288575536137,,0.0,107,107,,107,,,,,0.0,0.145,24789.633766277195,
2.983023250635597e-06,3859.7215097677636,14064.420149327458,5.405540466308594,5.416139856606605e-07,,-21.731719836797602,5.373836984290392e-07,158419.11186466896,,4.2302872316213325e-09,,14064.420149327458,158419.11186466896,26289.02618222459,,,,,,200,3859.7215097677636,8720000,,0.0,,200,0.13,,-21.731719836797602,,0.0,108,108,,108,,,,,0.0,0.13,26289.02618222459,
1.6028494655984105e-06,4880.171683435208,18006.573111988357,5.405387878417969,-6.343183258650242e-07,,-34.82347400808556,-6.365583544720721e-07,181349.66162267994,,2.2400286070478614e-09,,18006.573111988357,181349.66162267994,30590.433015178012,,,,,,200,4880.171683435208,8800000,,0.0,,200,0.16,,-34.82347400808556,,0.0,109,109,,109,,,,,0.0,0.16,30590.433015178012,
8.53204710438149e-06,3427.905767256033,12823.29030435972,5.405019283294678,-1.2988327853236115e-06,0.14,-29.849896335096144,-1.3108974599163048e-06,101157.20704186549,0.0,1.2064674592693336e-08,-26.641559157315008,12823.29030435972,101157.20704186549,20411.190203822465,11,116038.07853704778,13162.130534041407,13162.130534041407,23666.848299266814,200,3427.905767256033,8880000,13162.13053404141,0.0,50,200,0.16,116038.07853704778,-29.849896335096144,13162.13053404141,0.0,110,110,-26.641559157315008,110,0.14,50,11,23666.848299266814,0.0,0.16,20411.190203822465,0.0
1.952644197444897e-06,3819.09749208272,14530.984471268635,5.4048662185668945,-4.473107821922895e-07,,-34.17205215946757,-4.5006777327216696e-07,125271.31983179617,,2.75699107987748e-09,,14530.984471268635,125271.31983179617,24399.93815697261,,,,,,200,3819.09749208272,8960000,,0.0,,200,0.125,,-34.17205215946757,,0.0,111,111,,111,,,,,0.0,0.125,24399.93815697261,
6.642977496085223e-06,5110.114974379599,18251.8541378499,5.404502868652344,-1.477708906350017e-06,,-26.306050042148556,-1.4870787481413572e-06,173551.5650173113,,9.36984179134015e-09,,18251.8541378499,173551.5650173113,28866.422842714812,,,,,,200,5110.114974379599,9040000,,0.0,,200,0.19,,-26.306050042148556,,0.0,112,112,,112,,,,,0.0,0.19,28866.422842714812,
1.9018256352865137e-05,4275.802204022988,15864.832500828254,5.404958724975586,1.8542426687417901e-06,,-29.81725730732972,1.8273780142408214e-06,183991.91299875433,,2.6864654500968754e-08,,15864.832500828254,183991.91299875433,26523.581797300827,,,,,,200,4275.802204022988,9120000,,0.0,,200,0.13,,-29.81725730732972,,0.0,113,113,,113,,,,,0.0,0.13,26523.581797300827,
2.43868066718278e-06,4335.16390297709,15676.366604960613,5.405027389526367,2.8587663791768136e-07,,-24.84705843951509,2.8243366045899165e-07,167702.10101091667,,3.442977458689711e-09,,15676.366604960613,167702.10101091667,27165.039830515063,,,,,,200,4335.16390297709,9200000,,0.0,,200,0.14,,-24.84705843951509,,0.0,114,114,,114,,,,,0.0,0.14,27165.039830515063,
4.218326012050966e-06,3623.386293519908,12561.822111880076,5.4053053855896,1.1024061450370937e-06,,-39.095453133980556,1.0964431567117572e-06,128915.23650176957,,5.962988325336482e-09,,12561.822111880076,128915.23650176957,21250.507634609236,,,,,,200,3623.386293519908,9280000,,0.0,,200,0.13,,-39.095453133980556,,0.0,115,115,,115,,,,,0.0,0.13,21250.507634609236,
9.607624633645173e-07,4798.016972161825,18394.16682723941,5.4048004150390625,-9.431984722141351e-07,,-31.54600889967204,-9.445746513847553e-07,174884.41429597183,,1.376179170620162e-09,,18394.16682723941,174884.41429597183,27597.0085802703,,,,,,200,4798.016972161825,9360000,,0.0,,200,0.2,,-31.54600889967204,,0.0,116,116,,116,,,,,0.0,0.2,27597.0085802703,
9.404609954799525e-06,3737.1886452934054,14047.656641824073,5.403218746185303,-4.177397386229131e-06,,-39.147156970355994,-4.190707386442227e-06,158407.96365630566,,1.3310000213095918e-08,,14047.656641824073,158407.96365630566,25727.934660739473,,,,,,200,3737.1886452934054,9440000,,0.0,,200,0.12,,-39.147156970355994,,0.0,117,117,,117,,,,,0.0,0.12,25727.934660739473,
0.0022409711964428425,2946.2841811642784,11084.50427272989,5.383072376251221,-1.6007306840037927e-05,,-23.47225371448382,-1.915257962536998e-05,115846.29123687258,,3.145272785332054e-06,,11084.50427272989,115846.29123687258,20316.620374334994,,,,,,200,2946.2841811642784,9520000,,0.0,,200,0.095,,-23.47225371448382,,0.0,118,118,,118,,,,,0.0,0.095,20316.620374334994,
4.947752131556626e-06,5521.724093534959,19500.689140728282,5.382815361022949,-6.00338637468667e-07,,-23.085398811337544,-6.073290137464937e-07,133359.72700810962,,6.9903762778267264e-09,,19500.689140728282,133359.72700810962,27989.42924511425,,,,,,200,5521.724093534959,9600000,,0.0,,200,0.23,,-23.085398811337544,,0.0,119,119,,119,,,,,0.0,0.23,27989.42924511425,
2.6275572963641025e-05,3595.1724987973757,13191.839254840474,5.383819580078125,1.0178088132306584e-06,0.24,-64.67371308390408,9.805097533899243e-07,143639.7289128123,0.0,3.729905984073412e-08,-21.779030592519202,13191.839254840474,143639.7289128123,24113.971563729967,12,117545.91688503811,20748.68266239524,20748.68266239524,29811.68369337744,200,3595.1724987973757,9680000,20748.682662395244,0.0,50,200,0.105,117545.91688503811,-64.67371308390408,20748.682662395244,0.0,120,120,-21.779030592519202,120,0.24,50,12,29811.68369337744,0.0,0.105,24113.971563729967,0.0
3.0476028314296855e-06,4719.697397428809,17506.500068386562,5.383805274963379,-5.469089359166901e-08,,-115.81702257779587,-5.8996874940930866e-08,113243.44695930711,,4.305981349261856e-09,,17506.500068386562,113243.44695930711,22006.508516604907,,,,,,200,4719.697397428809,9760000,,0.0,,200,0.185,,-115.81702257779587,,0.0,121,121,,121,,,,,0.0,0.185,22006.508516604907,
1.0996385753969662e-05,3894.826996657501,14797.437798007797,5.384152889251709,1.0014964573201723e-06,,-36.4738669529163,9.85934775599162e-07,141210.32600426846,,1.5561681721010245e-08,,14797.437798007797,141210.32600426846,25814.315481113335,,,,,,200,3894.826996657501,9840000,,0.0,,200,0.175,,-36.4738669529163,,0.0,122,122,,122,,,,,0.0,0.175,25814.315481113335,
2.7466976462164894e-06,5585.082505199256,21051.532529587606,5.384147644042969,-9.793431843263534e-09,,-24.028872830558736,-1.3689977151898347e-08,162220.15897681873,,3.896545308634813e-09,,21051.532529587606,162220.15897681873,30284.482708819818,,,,,,200,5585.082505199256,9920000,,0.0,,200,0.23,,-24.028872830558736,,0.0,123,123,,123,,,,,0.0,0.23,30284.482708819818,
6.439988737838576e-06,4195.3881345525115,15916.043997640762,5.384231090545654,3.198311731011927e-07,,-85.29478174209099,3.1073196282704885e-07,176832.89112198155,,9.099210274143843e-09,,15916.043997640762,176832.89112198155,27657.5167019812,,,,,,200,4195.3881345525115,10000000,,0.0,,200,0.175,,-85.29478174209099,,0.0,124,124,,124,,,,,0.0,0.175,27657.5167019812,
1.9471985979180317e-06,6348.078734667382,22552.03072003782,5.3845367431640625,8.673321758578822e-07,,-22.916614115611107,8.645747584523633e-07,166988.08526937963,,2.757417405518936e-09,,22552.03072003782,166988.08526937963,32746.14554989324,,,,,,200,6348.078734667382,10080000,,0.0,,200,0.195,,-22.916614115611107,,0.0,125,125,,125,,,,,0.0,0.195,32746.14554989324,
3.9217093217303045e-06,4467.323759544654,17079.627905302095,5.382256031036377,-2.3249419882631628e-06,,-61.752713482605564,-2.3304908154386794e-06,188155.3314023083,,5.548827175516635e-09,,17079.627905302095,188155.3314023083,28830.08926589819,,,,,,200,4467.323759544654,10160000,,0.0,,200,0.18,,-61.752713482605564,,0.0,126,126,,126,,,,,0.0,0.18,28830.08926589819,
1.1686945526889758e-06,4812.583600982341,17614.654531557233,5.382094383239746,-6.367703804244229e-07,,-70.16215195365866,-6.384152584359981e-07,136113.6576072741,,1.6448780115752015e-09,,17614.654531557233,136113.6576072741,26430.03727507339,,,,,,200,4812.583600982341,10240000,,0.0,,200,0.2,,-70.16215195365866,,0.0,127,127,,127,,,,,0.0,0.2,26430.03727507339,
3.8065384160290705e-06,3840.1459671985976,14538.878123839608,5.382009029388428,-3.1592327331964043e-07,,-34.23726290946563,-3.213209538444062e-07,91165.18681359797,,5.397680524765747e-09,,14538.878123839608,91165.18681359797,21530.547310339123,,,,,,200,3840.1459671985976,10320000,,0.0,,200,0.145,,-34.23726290946563,,0.0,128,128,,128,,,,,0.0,0.145,21530.547310339123,
5.053391305409605e-06,4727.150781455982,17674.386152624065,5.383303165435791,2.4970008780655917e-06,,-50.65668035520751,2.489858161425218e-06,178367.6007004216,,7.142716640373692e-09,,17674.386152624065,178367.6007004216,27989.364668253886,,,,,,200,4727.150781455982,10400000,,0.0,,200,0.18,,-50.65668035520751,,0.0,129,129,,129,,,,,0.0,0.18,27989.364668253886,
