MetaTest/door-unlock-v1/StdReturn,MetaTest/door-unlock-v1/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/door-unlock-v1/SuccessRate,MetaTest/door-unlock-v1/TerminationRate,TotalEnvSteps,MetaTest/Average/NumTrajs,MetaTest/door-unlock-v1/NumTrajs,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTest/door-unlock-v1/Iteration,MetaTest/door-unlock-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/door-unlock-v1/AverageReturn,MetaTest/door-unlock-v1/MinReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn
6302.952203077838,14789.377865046747,4840.055339096466,0.6,0.0,728000,10,10,0.0,4840.055339096468,14789.377865046747,21,4840.055339096468,21,4840.055339096466,-79.00405190642779,0.6,-79.00405190642779,6302.952203077838
5037.697935004294,16002.482100191539,3411.8115087270817,0.2,0.0,752000,10,10,0.0,3411.8115087270817,16002.482100191539,22,3411.8115087270817,22,3411.8115087270817,-51.2746427735055,0.2,-51.2746427735055,5037.697935004294
6196.208860723203,15912.55759650577,3803.8458379107587,0.3,0.0,776000,10,10,0.0,3803.845837910757,15912.55759650577,23,3803.845837910757,23,3803.8458379107587,-88.99824174310965,0.3,-88.99824174310965,6196.208860723203
9525.817033871046,28155.592371662904,8419.828085634634,0.2,0.0,800000,10,10,0.0,8419.828085634635,28155.592371662904,24,8419.828085634635,24,8419.828085634634,-19.066054230020313,0.2,-19.066054230020313,9525.817033871046
6708.421365568647,22843.607447503397,2851.9627642644,0.2,0.0,824000,10,10,0.0,2851.962764264399,22843.607447503397,25,2851.962764264399,25,2851.9627642644,-32.6147204471707,0.2,-32.6147204471707,6708.421365568647
4354.957290331984,14315.844191764285,1849.248892263712,0.1,0.0,848000,10,10,0.0,1849.2488922637124,14315.844191764285,26,1849.2488922637124,26,1849.248892263712,-74.97132095386048,0.1,-74.97132095386048,4354.957290331984
6347.530045169253,15911.791692913564,4456.644161624797,0.5,0.0,872000,10,10,0.0,4456.644161624798,15911.791692913564,27,4456.644161624798,27,4456.644161624797,-92.49893639674055,0.5,-92.49893639674055,6347.530045169253
16376.21911001998,54301.621935346804,7376.989596621519,0.5,0.0,896000,10,10,0.0,7376.989596621526,54301.621935346804,28,7376.989596621526,28,7376.989596621519,-94.29504605215998,0.5,-94.29504605215998,16376.21911001998
6955.280961698975,19056.151724558316,3773.97407484954,0.2,0.0,920000,10,10,0.0,3773.97407484954,19056.151724558316,29,3773.97407484954,29,3773.97407484954,-74.26882292319392,0.2,-74.26882292319392,6955.280961698975
36549.43386145085,122300.7915538612,12779.877235431892,0.2,0.0,944000,10,10,0.0,12779.877235431899,122300.7915538612,30,12779.877235431899,30,12779.877235431892,-118.22193903009351,0.2,-118.22193903009351,36549.43386145085
6333.232711369718,15525.510773219032,4010.3049117928776,0.0,0.0,968000,10,10,0.0,4010.304911792877,15525.510773219032,31,4010.304911792877,31,4010.3049117928776,-97.64372070635136,0.0,-97.64372070635136,6333.232711369718
313.14908401578174,1003.6923599663181,66.13280211930619,0.1,0.0,992000,10,10,0.0,66.13280211930612,1003.6923599663181,32,66.13280211930612,32,66.13280211930619,-67.84920150162928,0.1,-67.84920150162928,313.14908401578174
6104.150095295492,15627.755991233153,4337.838401379945,0.5,0.0,1016000,10,10,0.0,4337.838401379942,15627.755991233153,33,4337.838401379942,33,4337.838401379945,-80.41244079482075,0.5,-80.41244079482075,6104.150095295492
13654.292481156344,46838.1298942233,6424.983461003421,0.3,0.0,1040000,10,10,0.0,6424.983461003422,46838.1298942233,34,6424.983461003422,34,6424.983461003421,-76.30928700391497,0.3,-76.30928700391497,13654.292481156344
2843.9023435645836,7070.412446406689,1365.8561111824488,0.2,0.0,1064000,10,10,0.0,1365.8561111824483,7070.412446406689,35,1365.8561111824483,35,1365.8561111824488,-96.75427841701179,0.2,-96.75427841701179,2843.9023435645836
15648.413912061453,52944.99879908073,8184.964762027783,0.7,0.0,1088000,10,10,0.0,8184.964762027777,52944.99879908073,36,8184.964762027777,36,8184.964762027783,-84.46517840958897,0.7,-84.46517840958897,15648.413912061453
1880.1167204421863,5910.103418471729,837.5413875801117,0.4,0.0,1112000,10,10,0.0,837.5413875801116,5910.103418471729,37,837.5413875801116,37,837.5413875801117,-76.62371842592675,0.4,-76.62371842592675,1880.1167204421863
1344.8219601433657,4151.138108661169,609.852915816932,0.0,0.0,1136000,10,10,0.0,609.8529158169315,4151.138108661169,38,609.8529158169315,38,609.852915816932,-79.35783254007742,0.0,-79.35783254007742,1344.8219601433657
5460.834239404601,17832.37351080763,3949.4653690250807,0.4,0.0,1160000,10,10,0.0,3949.4653690250807,17832.37351080763,39,3949.4653690250807,39,3949.4653690250807,-28.796345011468336,0.4,-28.796345011468336,5460.834239404601
5252.9375135047285,16360.238509309316,2734.169394120118,0.4,0.0,1184000,10,10,0.0,2734.1693941201183,16360.238509309316,40,2734.1693941201183,40,2734.169394120118,-36.395663433301706,0.4,-36.395663433301706,5252.9375135047285
7491.71320107689,20364.81264645177,7413.26602688922,0.4,0.0,1208000,10,10,0.0,7413.266026889221,20364.81264645177,41,7413.266026889221,41,7413.26602688922,-40.16468975335495,0.4,-40.16468975335495,7491.71320107689
7491.116427095609,16790.715857328203,6248.422512213175,0.5,0.0,1232000,10,10,0.0,6248.422512213172,16790.715857328203,42,6248.422512213172,42,6248.422512213175,-55.20119059765635,0.5,-55.20119059765635,7491.116427095609
4929.215746911795,16181.514524249893,2969.6150914334853,0.6,0.0,1256000,10,10,0.0,2969.615091433484,16181.514524249893,43,2969.615091433484,43,2969.6150914334853,-55.65851343415747,0.6,-55.65851343415747,4929.215746911795
5237.8479564625495,17544.01624704136,1939.7462024516692,0.3,0.0,1280000,10,10,0.0,1939.7462024516688,17544.01624704136,44,1939.7462024516688,44,1939.7462024516692,-82.64231798379866,0.3,-82.64231798379866,5237.8479564625495
37269.7103211986,112099.23762603538,19279.643338592407,0.5,0.0,1304000,10,10,0.0,19279.64333859241,112099.23762603538,45,19279.64333859241,45,19279.643338592407,-38.39205424757423,0.5,-38.39205424757423,37269.7103211986
7985.216940614926,18789.647797937265,6552.9729288084645,0.4,0.0,1328000,10,10,0.0,6552.972928808462,18789.647797937265,46,6552.972928808462,46,6552.9729288084645,-38.121338792951896,0.4,-38.121338792951896,7985.216940614926
5989.036496662909,20032.076775379577,2879.832356947642,0.3,0.0,1352000,10,10,0.0,2879.832356947643,20032.076775379577,47,2879.832356947643,47,2879.832356947642,-29.91272915392192,0.3,-29.91272915392192,5989.036496662909
3983.6222226673667,13048.751457028047,2166.899755943668,0.6,0.0,1376000,10,10,0.0,2166.8997559436675,13048.751457028047,48,2166.8997559436675,48,2166.899755943668,-34.598185069685805,0.6,-34.598185069685805,3983.6222226673667
56668.776180591834,194721.67745989858,25794.221954019096,0.3,0.0,1400000,10,10,0.0,25794.221954019107,194721.67745989858,49,25794.221954019107,49,25794.221954019096,-42.83275066655206,0.3,-42.83275066655206,56668.776180591834
6291.372885354216,16470.70415542115,4211.37105167438,0.3,0.0,1424000,10,10,0.0,4211.371051674379,16470.70415542115,50,4211.371051674379,50,4211.37105167438,-27.39942812531716,0.3,-27.39942812531716,6291.372885354216
5850.856045698173,14718.314143313322,2950.6255231258137,0.5,0.0,1448000,10,10,0.0,2950.625523125812,14718.314143313322,51,2950.625523125812,51,2950.6255231258137,-59.719489780412516,0.5,-59.719489780412516,5850.856045698173
16699.750353141186,55184.944423129244,7556.750618379212,0.6,0.0,1472000,10,10,0.0,7556.750618379209,55184.944423129244,52,7556.750618379209,52,7556.750618379212,-75.99184459756488,0.6,-75.99184459756488,16699.750353141186
3161.3700347953873,10570.462939751636,1166.49007584798,0.3,0.0,1496000,10,10,0.0,1166.4900758479794,10570.462939751636,53,1166.4900758479794,53,1166.49007584798,-79.45098854144358,0.3,-79.45098854144358,3161.3700347953873
17238.387346036274,57039.182670598035,7237.8416443949845,0.1,0.0,1520000,10,10,0.0,7237.841644394988,57039.182670598035,54,7237.841644394988,54,7237.8416443949845,-76.02250251350736,0.1,-76.02250251350736,17238.387346036274
3992.5832266756806,11802.677666418906,2527.476355617526,0.4,0.0,1544000,10,10,0.0,2527.476355617526,11802.677666418906,55,2527.476355617526,55,2527.476355617526,-79.68534356874291,0.4,-79.68534356874291,3992.5832266756806
7141.9894362094155,20123.475764739396,5648.590350551999,0.2,0.0,1568000,10,10,0.0,5648.590350551999,20123.475764739396,56,5648.590350551999,56,5648.590350551999,-72.67636233246309,0.2,-72.67636233246309,7141.9894362094155
6584.756857007625,16530.21386475894,4075.6078441338805,0.3,0.0,1592000,10,10,0.0,4075.6078441338805,16530.21386475894,57,4075.6078441338805,57,4075.6078441338805,-79.24030810066769,0.3,-79.24030810066769,6584.756857007625
6526.58655212901,15734.682327651206,4200.340594469865,0.1,0.0,1616000,10,10,0.0,4200.340594469867,15734.682327651206,58,4200.340594469867,58,4200.340594469865,-33.8393144499295,0.1,-33.8393144499295,6526.58655212901
4871.040148773735,16405.29583890189,1888.6440405520111,0.0,0.0,1640000,10,10,0.0,1888.6440405520102,16405.29583890189,59,1888.6440405520102,59,1888.6440405520111,-43.665720055857314,0.0,-43.665720055857314,4871.040148773735
33483.061151355694,112177.02633686404,11893.892166422369,0.2,0.0,1664000,10,10,0.0,11893.892166422365,112177.02633686404,60,11893.892166422365,60,11893.892166422369,-40.831628860894305,0.2,-40.831628860894305,33483.061151355694
28989.28074228258,99003.5997138305,13243.77962036762,0.4,0.0,1688000,10,10,0.0,13243.779620367623,99003.5997138305,61,13243.779620367623,61,13243.77962036762,-51.520728400617855,0.4,-51.520728400617855,28989.28074228258
5518.313015065928,15289.48675056782,3507.7945849842217,0.3,0.0,1712000,10,10,0.0,3507.794584984221,15289.48675056782,62,3507.794584984221,62,3507.7945849842217,-65.02693168072115,0.3,-65.02693168072115,5518.313015065928
10996.944649491847,36822.11276537323,3972.4968621331655,0.3,0.0,1736000,10,10,0.0,3972.4968621331673,36822.11276537323,63,3972.4968621331673,63,3972.4968621331655,-81.31824424375223,0.3,-81.31824424375223,10996.944649491847
80681.60534517818,271274.963889523,29376.571028410155,0.9,0.0,1760000,10,10,0.0,29376.57102841016,271274.963889523,64,29376.57102841016,64,29376.571028410155,-59.65360528552282,0.9,-59.65360528552282,80681.60534517818
76542.62891182414,233766.18766445975,39676.35767272698,0.6,0.0,1784000,10,10,0.0,39676.357672727,233766.18766445975,65,39676.357672727,65,39676.35767272698,-55.669144126741095,0.6,-55.669144126741095,76542.62891182414
5528.4000799987025,16280.817383097108,3783.34010688503,0.2,0.0,1808000,10,10,0.0,3783.34010688503,16280.817383097108,66,3783.34010688503,66,3783.34010688503,-41.28612311332703,0.2,-41.28612311332703,5528.4000799987025
5004.947480599718,13199.763144237333,2910.8660770878655,0.4,0.0,1832000,10,10,0.0,2910.866077087864,13199.763144237333,67,2910.866077087864,67,2910.8660770878655,-40.4625141578909,0.4,-40.4625141578909,5004.947480599718
5520.747647812596,18450.695532195456,1901.9830947270834,0.2,0.0,1856000,10,10,0.0,1901.9830947270816,18450.695532195456,68,1901.9830947270816,68,1901.9830947270834,-81.84857641309115,0.2,-81.84857641309115,5520.747647812596
6465.918067085755,16270.098286708962,9119.845128124547,0.3,0.0,1880000,10,10,0.0,9119.845128124547,16270.098286708962,69,9119.845128124547,69,9119.845128124547,-27.526759805311514,0.3,-27.526759805311514,6465.918067085755
3807.5701813782393,11996.461603348156,2892.11168803332,0.3,0.0,1904000,10,10,0.0,2892.1116880333216,11996.461603348156,70,2892.1116880333216,70,2892.11168803332,-28.913021040207816,0.3,-28.913021040207816,3807.5701813782393
51042.85840229744,152206.6490217216,24898.270501763465,0.5,0.0,1928000,10,10,0.0,24898.27050176348,152206.6490217216,71,24898.27050176348,71,24898.270501763465,-31.98743041119201,0.5,-31.98743041119201,51042.85840229744
24819.313921267905,83864.92302269164,9737.481264830325,0.3,0.0,1952000,10,10,0.0,9737.481264830327,83864.92302269164,72,9737.481264830327,72,9737.481264830325,-35.54027234950905,0.3,-35.54027234950905,24819.313921267905
84802.05277039263,284800.38242888,37625.113710078986,0.6,0.0,1976000,10,10,0.0,37625.11371007901,284800.38242888,73,37625.11371007901,73,37625.113710078986,-58.07215637340094,0.6,-58.07215637340094,84802.05277039263
92186.25852406371,249625.33064597344,67990.13541635656,1.0,0.0,2000000,10,10,0.0,67990.13541635653,249625.33064597344,74,67990.13541635653,74,67990.13541635656,-31.938606507673722,1.0,-31.938606507673722,92186.25852406371
