MetaTest/Average/StdReturn,MetaTrain/Average/PolicyLoss,TotalEnvSteps,MetaTest/door-close-v1/NumEpisodes,MetaTrain/Average/QfLoss,MetaTest/door-close-v1/AverageReturn,MetaTest/door-close-v1/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/door-close-v1/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/door-close-v1/Iteration,MetaTest/door-close-v1/MaxReturn,MetaTest/Average/MinReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/door-close-v1/MinReturn,MetaTrain/Average/AlphaLoss,MetaTest/door-close-v1/StdReturn,MetaTrain/Average/Alpha,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/door-close-v1/TerminationRate
726.1112135883197,-9153.743,464000,10,282462.97,194.57903211995762,0.2,10,0.2,194.57903211995762,194.57903211995742,0.0,2372.67413288507,10,2372.67413288507,-68.75742193479725,359.11868,-68.75742193479725,-1.3333538,726.1112135883197,6.094916,194.57903211995742,10,0.0
12.390806589087093,-9328.591,488000,10,352645.78,-45.92430383873784,0.4,10,0.4,-45.92430383873784,-45.924303838737856,0.0,-31.637851490896406,11,-31.637851490896406,-72.38708961375032,617.2995,-72.38708961375032,1.1471047,12.390806589087093,6.2755322,-45.924303838737856,11,0.0
12514.648553010631,-11488.976,512000,10,525726.8,7538.216934982517,0.5,10,0.5,7538.216934982517,7538.216934982513,0.0,37096.63663090201,12,37096.63663090201,-51.70581510854935,1203.175,-51.70581510854935,-2.241669,12514.648553010631,6.4987416,7538.216934982513,12,0.0
14.960821467093599,-13646.467,536000,10,820201.06,-41.42507444901768,0.0,10,0.0,-41.42507444901768,-41.425074449017686,0.0,-20.393978674268276,13,-20.393978674268276,-60.59198897200151,569.0844,-60.59198897200151,-3.8639114,14.960821467093599,8.241053,-41.425074449017686,13,0.0
9.127145043471678,-17083.885,560000,10,1172156.1,-40.3724111081963,0.0,10,0.0,-40.3724111081963,-40.37241110819632,0.0,-25.68098804512111,14,-25.68098804512111,-54.547419504021306,690.9116,-54.547419504021306,-4.501093,9.127145043471678,11.4893675,-40.37241110819632,14,0.0
10.661890838611631,-11497.094,584000,10,1039845.9,-58.473667892104984,0.3,10,0.3,-58.473667892104984,-58.473667892104984,0.0,-35.65226950999332,15,-35.65226950999332,-67.91072036634884,5092.4624,-67.91072036634884,18.793348,10.661890838611631,12.958932,-58.473667892104984,15,0.0
5.332174692249516,2731.2861,608000,10,538917.44,-133.35931840740335,0.0,10,0.0,-133.35931840740335,-133.35931840740335,0.0,-124.51992472796145,16,-124.51992472796145,-139.92592272756224,19487.387,-139.92592272756224,36.531746,5.332174692249516,8.352511,-133.35931840740335,16,0.0
17.139591678312545,6575.9814,632000,10,343138.78,-62.80584824677162,0.1,10,0.1,-62.80584824677162,-62.80584824677161,0.0,-34.83781214304783,17,-34.83781214304783,-85.05044933330765,8338.877,-85.05044933330765,23.461731,17.139591678312545,4.9712605,-62.80584824677161,17,0.0
14828.857991629817,2291.639,656000,10,555945.4,4865.6361650965055,0.2,10,0.2,4865.6361650965055,4865.636165096506,0.0,49352.1489681541,18,49352.1489681541,-109.17966311607367,3025.0413,-109.17966311607367,3.7792811,14828.857991629817,3.452888,4865.636165096506,18,0.0
241.61604959388058,-1168.1495,680000,10,1259634.8,34.08415827333367,0.1,10,0.1,34.08415827333367,34.08415827333368,0.0,758.3544558005398,19,758.3544558005398,-69.63771768916946,5153.377,-69.63771768916946,-4.509051,241.61604959388058,4.354912,34.08415827333368,19,0.0
23715.82276954017,-6270.921,704000,10,1904253.8,7970.736280611454,0.2,10,0.2,7970.736280611454,7970.736280611452,0.0,79112.86001033464,20,79112.86001033464,-47.53746349399649,3591.1206,-47.53746349399649,-6.8476024,23715.82276954017,7.8023224,7970.736280611452,20,0.0
5.707469687940529,-13413.113,728000,10,2995572.5,-36.47103827458595,0.1,10,0.1,-36.47103827458595,-36.47103827458594,0.0,-21.20292407092537,21,-21.20292407092537,-42.71686016999571,17984.564,-42.71686016999571,-9.348513,5.707469687940529,13.009178,-36.47103827458594,21,0.0
25629.406387337083,-22502.08,752000,10,4785913.0,16213.00312505516,0.6,10,0.6,16213.00312505516,16213.003125055164,0.0,68905.68456355736,22,68905.68456355736,-68.0927677698316,2280.7793,-68.0927677698316,-3.1419978,25629.406387337083,18.623129,16213.003125055164,22,0.0
6.509999671427904,-30056.889,776000,10,6638119.0,-38.29089279877216,0.1,10,0.1,-38.29089279877216,-38.290892798772155,0.0,-26.61972799728785,23,-26.61972799728785,-48.13977688194383,1830.7507,-48.13977688194383,-2.1803126,6.509999671427904,20.733479,-38.290892798772155,23,0.0
69929.34662331035,-36958.113,800000,10,9292290.0,30472.81469859265,0.4,10,0.4,30472.81469859265,30472.814698592636,0.0,228878.67611123808,24,228878.67611123808,-58.11405293441812,1794.7703,-58.11405293441812,-3.1746094,69929.34662331035,24.796696,30472.814698592636,24,0.0
85375.59928337001,-45940.598,824000,10,13447673.0,57091.502604971385,0.5,10,0.5,57091.502604971385,57091.50260497139,0.0,209269.49701846112,25,209269.49701846112,-62.05235732945942,4740.243,-62.05235732945942,-3.544588,85375.59928337001,30.782383,57091.50260497139,25,0.0
43018.82578857795,-55498.555,848000,10,3202499800.0,42490.454832316515,0.8,10,0.8,42490.454832316515,42490.454832316515,0.0,112596.35257877293,26,112596.35257877293,-30.244426359128585,172876.0,-30.244426359128585,-7.91654,43018.82578857795,36.272816,42490.454832316515,26,0.0
53504.985029831594,-65030.098,872000,10,11058066000.0,24242.15664144886,0.4,10,0.4,24242.15664144886,24242.15664144886,0.0,175018.9066460495,27,175018.9066460495,-80.01294909319583,6101773.5,-80.01294909319583,-11.746165,53504.985029831594,50.05773,24242.15664144886,27,0.0
10.767223557063774,450193.9,896000,10,80254490000.0,-50.063414179868005,0.1,10,0.1,-50.063414179868005,-50.063414179868026,0.0,-39.78076028543746,28,-39.78076028543746,-78.88357752269557,17071226.0,-78.88357752269557,-4.4297404,10.767223557063774,54.708157,-50.063414179868026,28,0.0
9348.775887560372,-76450.06,920000,10,1214796400.0,3079.2909451942933,0.1,10,0.1,3079.2909451942933,3079.2909451942937,0.0,31125.6139160232,29,31125.6139160232,-48.35354448593485,1729644.5,-48.35354448593485,23.852058,9348.775887560372,56.249584,3079.2909451942937,29,0.0
8.544852744009887,1225659.1,944000,10,240502850000.0,-96.31747984823377,0.0,10,0.0,-96.31747984823377,-96.31747984823376,0.0,-86.6191961976198,30,-86.6191961976198,-113.68082651735644,21603566.0,-113.68082651735644,15.797106,8.544852744009887,50.190834,-96.31747984823376,30,0.0
6.968016152956338,699759.9,968000,10,10641120000.0,-73.22938879423836,0.1,10,0.1,-73.22938879423836,-73.22938879423836,0.0,-59.75141897843094,31,-59.75141897843094,-83.60128863605598,10102301.0,-83.60128863605598,193.23018,6.968016152956338,37.98463,-73.22938879423836,31,0.0
5.720078925354902,1810413.6,992000,10,26072754000.0,-68.7708537365778,0.0,10,0.0,-68.7708537365778,-68.77085373657779,0.0,-54.04678529720081,32,-54.04678529720081,-75.19293460610393,19432908.0,-75.19293460610393,30.363695,5.720078925354902,27.422268,-68.77085373657779,32,0.0
18.074774030846324,23481.646,1016000,10,18541930.0,-121.95653778337791,0.0,10,0.0,-121.95653778337791,-121.95653778337798,0.0,-87.71571160008129,33,-87.71571160008129,-145.42980859170953,604448.56,-145.42980859170953,51.767635,18.074774030846324,20.894623,-121.95653778337798,33,0.0
20.48465316986409,619615.44,1040000,10,218942230000.0,-123.7061009134615,0.0,10,0.0,-123.7061009134615,-123.70610091346148,0.0,-82.45437099061672,34,-82.45437099061672,-151.8593494493188,95873240.0,-151.8593494493188,-5.108298,20.48465316986409,17.826757,-123.70610091346148,34,0.0
27.026837108365537,16107946.0,1064000,10,404915100000.0,-104.44240574589591,0.0,10,0.0,-104.44240574589591,-104.44240574589594,0.0,-63.05323509357751,35,-63.05323509357751,-143.39314112892967,114489490.0,-143.39314112892967,-167.7427,27.026837108365537,21.303078,-104.44240574589594,35,0.0
8.28772045671701,107113.12,1088000,10,4854343.0,-62.33498402302151,0.0,10,0.0,-62.33498402302151,-62.334984023021505,0.0,-49.411660779319114,36,-49.411660779319114,-74.25567122617846,218492.03,-74.25567122617846,30.46065,8.28772045671701,18.577702,-62.334984023021505,36,0.0
14.535344616979176,48809.027,1112000,10,5130380.5,-81.93151267840787,0.1,10,0.1,-81.93151267840787,-81.93151267840788,0.0,-57.36488346501797,37,-57.36488346501797,-103.53510461901384,134699.39,-103.53510461901384,-5.4179144,14.535344616979176,17.90022,-81.93151267840788,37,0.0
16.688836149476703,18552.031,1136000,10,5378629.0,-117.22170979779048,0.1,10,0.1,-117.22170979779048,-117.22170979779044,0.0,-92.26397685282237,38,-92.26397685282237,-138.62744665756063,81699.95,-138.62744665756063,-11.308722,16.688836149476703,23.173946,-117.22170979779044,38,0.0
28.9113967147618,1862.3027,1160000,10,5550128.0,-122.26313167566055,0.1,10,0.1,-122.26313167566055,-122.2631316756605,0.0,-37.25375677764313,39,-37.25375677764313,-137.33493903747618,41079.254,-137.33493903747618,-16.512138,28.9113967147618,34.610546,-122.2631316756605,39,0.0
1375.6939955772443,619.93976,1184000,10,9231109.0,370.15626693584863,0.1,10,0.1,370.15626693584863,370.1562669358487,0.0,4496.0899381543395,40,4496.0899381543395,-138.52053037086225,30766.062,-138.52053037086225,-3.206966,1375.6939955772443,46.369457,370.1562669358487,40,0.0
10982.889497390055,95593.36,1208000,10,31275588.0,3591.5399519022844,0.3,10,0.3,3591.5399519022844,3591.539951902283,0.0,36540.17260763236,41,36540.17260763236,-93.49476082819935,114149.29,-93.49476082819935,9.540759,10982.889497390055,41.274185,3591.539951902283,41,0.0
25.47208874889916,49544.78,1232000,10,37826164.0,-82.89810963605044,0.0,10,0.0,-82.89810963605044,-82.89810963605044,0.0,-65.4515083304133,42,-65.4515083304133,-147.39781897093323,326171.66,-147.39781897093323,23.788553,25.47208874889916,31.035568,-82.89810963605044,42,0.0
17.07970104995538,15488.356,1256000,10,10999519.0,-46.30898060818348,0.9,10,0.9,-46.30898060818348,-46.308980608183475,0.0,-24.949525818081426,43,-24.949525818081426,-85.93469585187329,95908.8,-85.93469585187329,18.693735,17.07970104995538,25.169464,-46.308980608183475,43,0.0
45554.035722396555,-10430.62,1280000,10,9374661.0,17768.796441740888,0.7,10,0.7,17768.796441740888,17768.796441740888,0.0,153654.6564916445,44,153654.6564916445,-160.12195495856616,16900.271,-160.12195495856616,-1.051481,45554.035722396555,23.369432,17768.796441740888,44,0.0
5.3853384339610635,187249.8,1304000,10,73978310.0,-150.26918331400717,0.0,10,0.0,-150.26918331400717,-150.26918331400717,0.0,-140.3975626864954,45,-140.3975626864954,-159.0917681636793,295279.78,-159.0917681636793,-12.979692,5.3853384339610635,26.437504,-150.26918331400717,45,0.0
39662.96371591628,-7821.05,1328000,10,18563028.0,19570.826024113874,0.6,10,0.6,19570.826024113874,19570.82602411387,0.0,110561.19299839776,46,110561.19299839776,-100.18027969907835,232103.64,-100.18027969907835,9.9391365,39662.96371591628,26.713211,19570.82602411387,46,0.0
12.715262574951659,222050.25,1352000,10,320177380.0,-72.80728917993842,0.1,10,0.1,-72.80728917993842,-72.80728917993841,0.0,-53.978957931755644,47,-53.978957931755644,-105.99584524914566,653575.9,-105.99584524914566,20.430872,12.715262574951659,28.359266,-72.80728917993841,47,0.0
13.00650352230144,159929.94,1376000,10,4682311.5,-70.4608234322337,0.1,10,0.1,-70.4608234322337,-70.4608234322337,0.0,-53.530650298847355,48,-53.530650298847355,-97.97411060399594,446794.56,-97.97411060399594,60.680573,13.00650352230144,18.395302,-70.4608234322337,48,0.0
14.109576294852436,52225.83,1400000,10,6076089.0,-144.9806500360175,0.0,10,0.0,-144.9806500360175,-144.9806500360175,0.0,-126.00362824085063,49,-126.00362824085063,-166.21558699585378,181764.42,-166.21558699585378,12.505862,14.109576294852436,12.371118,-144.9806500360175,49,0.0
