MetaTest/Average/StdReturn,MetaTrain/Average/AlphaLoss,MetaTest/window-close-v1/MinReturn,MetaTest/window-close-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/window-close-v1/NumTrajs,TotalEnvSteps,MetaTrain/Average/ContrastiveLoss,MetaTest/window-close-v1/AverageDiscountedReturn,MetaTest/window-close-v1/MaxReturn,MetaTrain/Average/Alpha,MetaTrain/Average/QfLoss,MetaTest/Average/MaxReturn,MetaTest/window-close-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/window-close-v1/AverageReturn,MetaTest/Average/NumTrajs,MetaTest/Average/SuccessRate,MetaTrain/Average/PolicyLoss,MetaTest/window-close-v1/SuccessRate,MetaTest/Average/Iteration,MetaTest/window-close-v1/TerminationRate
18.313395639554816,-13.87327,-87.38021973276152,18.313395639554816,-62.05960872319249,10,464000,8635.206,-62.05960872319251,-44.836721981583594,nan,2841287.8,-44.836721981583594,10,-62.05960872319251,-87.38021973276152,0.0,-62.05960872319249,10,0.0,-29454.94,0.0,10,0.0
35.19491264627532,-14.31616,-102.16018790133901,35.19491264627532,-60.26497176821927,10,488000,8580.112,-60.26497176821927,-24.26462944471822,nan,1867230.4,-24.26462944471822,11,-60.26497176821927,-102.16018790133901,0.0,-60.26497176821927,10,0.0,-34524.52,0.0,11,0.0
4253.448940113391,-14.725153,-33.99259558747434,4253.448940113391,2046.524751154205,10,512000,6977.018,2046.5247511542045,12700.786808221164,nan,4938381.0,12700.786808221164,12,2046.5247511542045,-33.99259558747434,0.0,2046.524751154205,10,0.4,-43616.848,0.4,12,0.0
37718.47778245506,-15.724006,-103.97110983458411,37718.47778245506,12731.648389955053,10,536000,28646.795,12731.648389955051,125876.54759102088,nan,8430802.0,125876.54759102088,13,12731.648389955051,-103.97110983458411,0.0,12731.648389955053,10,0.1,-55456.543,0.1,13,0.0
36777.15680579422,-15.281014,-40.58072657636658,36777.15680579422,25147.268426222967,10,560000,3345.796,25147.26842622297,118212.54452321288,nan,12203152.0,118212.54452321288,14,25147.26842622297,-40.58072657636658,0.0,25147.268426222967,10,0.4,-69632.086,0.4,14,0.0
42610.21176106294,-14.926516,-41.8123427299517,42610.21176106294,27024.06857660886,10,584000,950.2223,27024.068576608865,117086.00275053948,nan,21195144.0,117086.00275053948,15,27024.068576608865,-41.8123427299517,0.0,27024.06857660886,10,0.4,-89735.484,0.4,15,0.0
60902.244116684255,-16.2571,-32.95478416105975,60902.244116684255,39957.98100975305,10,608000,1410.2147,39957.98100975306,142957.8019100854,nan,27583526.0,142957.8019100854,16,39957.98100975306,-32.95478416105975,0.0,39957.98100975305,10,0.6,-106485.76,0.6,16,0.0
51175.7856314017,-18.592278,-44.261690438167946,51175.7856314017,57556.26106333484,10,632000,1417.3442,57556.261063334845,135089.1025749814,nan,37598590.0,135089.1025749814,17,57556.261063334845,-44.261690438167946,0.0,57556.26106333484,10,0.8,-126225.92,0.8,17,0.0
51500.22681172596,-19.391035,-23.50115964205248,51500.22681172596,95515.64684644344,10,656000,1295.6223,95515.64684644344,150471.4223220894,nan,54948336.0,150471.4223220894,18,95515.64684644344,-23.50115964205248,0.0,95515.64684644344,10,0.9,-146040.42,0.9,18,0.0
59274.20038967084,-19.314194,-17.19790557097814,59274.20038967084,51762.775659614694,10,680000,1032.0017,51762.775659614665,170094.3313574535,nan,69207520.0,170094.3313574535,19,51762.775659614665,-17.19790557097814,0.0,51762.775659614694,10,0.6,-167812.7,0.6,19,0.0
45820.13899857965,-19.071543,1342.028981098626,45820.13899857965,104478.38595245546,10,704000,1589.8334,104478.38595245547,173293.65341063996,nan,84024780.0,173293.65341063996,20,104478.38595245547,1342.028981098626,0.0,104478.38595245546,10,0.9,-185616.48,0.9,20,0.0
66055.87512588216,-18.258722,-28.67742869162705,66055.87512588216,43803.27753785688,10,728000,1871.7821,43803.277537856855,159907.54742559136,nan,103654830.0,159907.54742559136,21,43803.277537856855,-28.67742869162705,0.0,43803.27753785688,10,0.7,-206248.58,0.7,21,0.0
54978.71879265146,-18.171677,-20.77469902513872,54978.71879265146,118232.44149138189,10,752000,1824.3247,118232.44149138193,164658.67333589518,nan,127970890.0,164658.67333589518,22,118232.44149138193,-20.77469902513872,0.0,118232.44149138189,10,1.0,-223255.33,1.0,22,0.0
54570.85621802923,-18.721048,-21.545392277177452,54570.85621802923,70626.79502732577,10,776000,1864.8994,70626.79502732577,149990.74488291325,nan,139415840.0,149990.74488291325,23,70626.79502732577,-21.545392277177452,0.0,70626.79502732577,10,0.7,-242583.27,0.7,23,0.0
66169.17626643513,-18.455664,128.322243007319,66169.17626643513,102485.16023465735,10,800000,3136.251,102485.16023465732,183156.05930931473,nan,157195790.0,183156.05930931473,24,102485.16023465732,128.322243007319,0.0,102485.16023465735,10,0.8,-267129.62,0.8,24,0.0
76798.73993031502,-17.843498,-15.457426592083932,76798.73993031502,77694.7826305475,10,824000,8794.495,77694.78263054752,179858.42830279007,nan,188073870.0,179858.42830279007,25,77694.78263054752,-15.457426592083932,0.0,77694.7826305475,10,0.6,-285369.22,0.6,25,0.0
38246.85406032282,-17.766325,28439.15832596995,38246.85406032282,113153.78502595794,10,848000,10858.874,113153.78502595797,168193.12009231065,nan,216028220.0,168193.12009231065,26,113153.78502595797,28439.15832596995,0.0,113153.78502595794,10,0.9,-305317.9,0.9,26,0.0
75098.14152603286,-19.168907,-62.00607310802828,75098.14152603286,72337.89358827565,10,872000,19537.365,72337.89358827569,176584.48206181126,nan,241016510.0,176584.48206181126,27,72337.89358827569,-62.00607310802828,0.0,72337.89358827565,10,0.5,-310235.2,0.5,27,0.0
67829.28806235219,-18.05315,3254.049546279829,67829.28806235219,126565.57567334911,10,896000,2508.406,126565.57567334911,185605.73398460983,nan,278836400.0,185605.73398460983,28,126565.57567334911,3254.049546279829,0.0,126565.57567334911,10,0.8,-350208.25,0.8,28,0.0
62747.38993156713,-17.929695,16443.129628277566,62747.38993156713,148937.62680551937,10,920000,3454.2222,148937.6268055193,203972.81898986825,nan,284244320.0,203972.81898986825,29,148937.6268055193,16443.129628277566,0.0,148937.62680551937,10,0.9,-370897.94,0.9,29,0.0
67534.99615326583,-19.30908,4313.00693068423,67534.99615326583,126324.88887659895,10,944000,4135.5444,126324.88887659888,198377.15174136503,nan,319545250.0,198377.15174136503,30,126324.88887659888,4313.00693068423,0.0,126324.88887659895,10,1.0,-373877.2,1.0,30,0.0
82177.17727935921,-19.904613,-95.18599724955988,82177.17727935921,81469.40606707714,10,968000,72624.95,81469.40606707714,173048.07743615186,nan,350662050.0,173048.07743615186,31,81469.40606707714,-95.18599724955988,0.0,81469.40606707714,10,0.5,-372906.16,0.5,31,0.0
69583.70741740504,-19.454365,-96.09489215056394,69583.70741740504,37758.99528108364,10,992000,56859.31,37758.99528108363,184740.15258601186,nan,375003070.0,184740.15258601186,32,37758.99528108363,-96.09489215056394,0.0,37758.99528108364,10,0.2,-391482.22,0.2,32,0.0
10087.114169596682,-19.619694,152466.16917003127,10087.114169596682,168875.45038639795,10,1016000,13912.508,168875.45038639795,185063.18034797904,nan,427976300.0,185063.18034797904,33,168875.45038639795,152466.16917003127,0.0,168875.45038639795,10,1.0,-432357.06,1.0,33,0.0
44806.19783063963,-19.839586,26548.169410268973,44806.19783063963,124617.08074443108,10,1040000,1182.9917,124617.08074443105,182230.84199014402,nan,445724830.0,182230.84199014402,34,124617.08074443105,26548.169410268973,0.0,124617.08074443108,10,1.0,-478457.34,1.0,34,0.0
56862.09013397269,-19.69484,1368.9497705816154,56862.09013397269,79815.54486413117,10,1064000,1532.8721,79815.54486413121,143034.47437317297,nan,481071700.0,143034.47437317297,35,79815.54486413121,1368.9497705816154,0.0,79815.54486413117,10,0.7,-491634.25,0.7,35,0.0
45765.08185874307,-19.097893,29203.81946876344,45765.08185874307,150085.47190677546,10,1088000,3376.152,150085.47190677558,186684.28327280772,nan,490893000.0,186684.28327280772,36,150085.47190677558,29203.81946876344,0.0,150085.47190677546,10,0.9,-512495.22,0.9,36,0.0
49214.78187220433,-19.533175,44909.45789090056,49214.78187220433,106031.25860914872,10,1112000,963.6255,106031.25860914872,174468.00756541782,nan,498877920.0,174468.00756541782,37,106031.25860914872,44909.45789090056,0.0,106031.25860914872,10,1.0,-532970.3,1.0,37,0.0
9360.280331804757,-20.889503,110187.38670401092,9360.280331804757,134502.86982593275,10,1136000,3145.0972,134502.86982593275,144401.7245582174,nan,498281920.0,144401.7245582174,38,134502.86982593275,110187.38670401092,0.0,134502.86982593275,10,1.0,-484909.56,1.0,38,0.0
73192.3563273298,-19.98047,-19.118386430102372,73192.3563273298,77237.26234816514,10,1160000,3890.3655,77237.26234816515,175191.13761806575,nan,475778340.0,175191.13761806575,39,77237.26234816515,-19.118386430102372,0.0,77237.26234816514,10,0.6,-528727.94,0.6,39,0.0
57299.97566856502,-19.785992,2224.0961410917826,57299.97566856502,123378.05511087147,10,1184000,6949.331,123378.05511087152,183923.835725997,nan,512851650.0,183923.835725997,40,123378.05511087152,2224.0961410917826,0.0,123378.05511087147,10,0.9,-560709.3,0.9,40,0.0
47708.3798327604,-19.532824,2109.7442653301096,47708.3798327604,84988.14668429206,10,1208000,1230.4714,84988.14668429203,173943.35662929082,nan,535827520.0,173943.35662929082,41,84988.14668429203,2109.7442653301096,0.0,84988.14668429206,10,0.9,-574821.9,0.9,41,0.0
61255.923244055804,-19.132557,3447.3381459374696,61255.923244055804,79319.15761299916,10,1232000,1212.554,79319.15761299916,176763.38544499705,nan,531494820.0,176763.38544499705,42,79319.15761299916,3447.3381459374696,0.0,79319.15761299916,10,0.6,-577724.7,0.6,42,0.0
78033.14281251999,-19.815136,588.1541413857448,78033.14281251999,78929.73244287833,10,1256000,2192.951,78929.7324428783,187334.4349359005,nan,539071400.0,187334.4349359005,43,78929.7324428783,588.1541413857448,0.0,78929.73244287833,10,0.5,-578834.8,0.5,43,0.0
68002.56956306046,-20.510536,-51.96321954342237,68002.56956306046,33811.30570467269,10,1280000,16330.39,33811.30570467272,183378.12921278158,nan,544161500.0,183378.12921278158,44,33811.30570467272,-51.96321954342237,0.0,33811.30570467269,10,0.2,-582729.2,0.2,44,0.0
56940.65346949431,-20.357363,627.0546923824853,56940.65346949431,120784.05608287182,10,1304000,5017.5493,120784.05608287182,178674.14335788038,nan,548156600.0,178674.14335788038,45,120784.05608287182,627.0546923824853,0.0,120784.05608287182,10,0.9,-572738.7,0.9,45,0.0
59747.85496897852,-20.20459,17991.65539799813,59747.85496897852,105171.79911612079,10,1328000,1463.243,105171.79911612075,175372.7873645751,nan,554724100.0,175372.7873645751,46,105171.79911612075,17991.65539799813,0.0,105171.79911612079,10,0.8,-581610.1,0.8,46,0.0
59076.48086621809,-20.10301,-56.29630297993725,59076.48086621809,115913.17725498248,10,1352000,1909.6069,115913.17725498245,173084.33855587,nan,594318460.0,173084.33855587,47,115913.17725498245,-56.29630297993725,0.0,115913.17725498248,10,0.9,-581052.56,0.9,47,0.0
57638.6816132133,-20.120739,14169.700262606286,57638.6816132133,101231.86178691726,10,1376000,4490.9814,101231.86178691726,168790.430142535,nan,599826800.0,168790.430142535,48,101231.86178691726,14169.700262606286,0.0,101231.86178691726,10,0.7,-590481.8,0.7,48,0.0
41795.48148435122,-20.303102,66360.94599602511,41795.48148435122,136985.45441607366,10,1400000,1226.7784,136985.45441607366,172668.1872080616,nan,584349400.0,172668.1872080616,49,136985.45441607366,66360.94599602511,0.0,136985.45441607366,10,1.0,-588510.3,1.0,49,0.0
48043.62980591641,-20.812609,3345.0298985726845,48043.62980591641,62166.97131059137,10,1424000,466.52362,62166.97131059137,107461.35117384858,nan,629946940.0,107461.35117384858,50,62166.97131059137,3345.0298985726845,0.0,62166.97131059137,10,0.6,-588707.9,0.6,50,0.0
45227.09517612623,-21.161703,31526.378302175937,45227.09517612623,103119.53728126461,10,1448000,900.22723,103119.5372812646,156816.15002204117,nan,647506050.0,156816.15002204117,51,103119.5372812646,31526.378302175937,0.0,103119.53728126461,10,0.7,-590638.9,0.7,51,0.0
60067.158962319634,-20.97381,6167.016598475171,60067.158962319634,114606.02945490126,10,1472000,400.57266,114606.02945490126,175647.31026182062,nan,642322240.0,175647.31026182062,52,114606.02945490126,6167.016598475171,0.0,114606.02945490126,10,0.8,-601063.56,0.8,52,0.0
72625.9302916948,-21.105154,-43.23679213977488,72625.9302916948,96335.64908749462,10,1496000,453.0504,96335.64908749462,185460.5068298178,nan,673398300.0,185460.5068298178,53,96335.64908749462,-43.23679213977488,0.0,96335.64908749462,10,0.8,-612641.94,0.8,53,0.0
62555.25593913655,-21.320784,3821.3987527781933,62555.25593913655,87938.14118747001,10,1520000,589.48944,87938.14118746997,180383.45515669254,nan,702440960.0,180383.45515669254,54,87938.14118746997,3821.3987527781933,0.0,87938.14118747001,10,0.6,-618924.25,0.6,54,0.0
34968.79149092898,-21.5475,68199.80853758332,34968.79149092898,149845.94304459105,10,1544000,793.54504,149845.94304459105,180402.402602106,nan,696441500.0,180402.402602106,55,149845.94304459105,68199.80853758332,0.0,149845.94304459105,10,1.0,-626481.5,1.0,55,0.0
66288.8371998177,-22.0221,1960.9314878206314,66288.8371998177,88600.51498394118,10,1568000,839.3288,88600.51498394115,182880.8642887886,nan,711936060.0,182880.8642887886,56,88600.51498394115,1960.9314878206314,0.0,88600.51498394118,10,0.9,-634302.44,0.9,56,0.0
55468.30003453424,-22.30698,36285.83964404754,55468.30003453424,131793.89053379642,10,1592000,733.9706,131793.8905337964,190091.66410612408,nan,737765400.0,190091.66410612408,57,131793.8905337964,36285.83964404754,0.0,131793.89053379642,10,1.0,-636394.94,1.0,57,0.0
32706.512433712367,-22.933838,76248.328566418,32706.512433712367,147358.9522411699,10,1616000,836.0686,147358.9522411699,186378.3827474986,nan,753844200.0,186378.3827474986,58,147358.9522411699,76248.328566418,0.0,147358.9522411699,10,1.0,-638739.3,1.0,58,0.0
75796.59828493737,-22.95268,1893.4117393587862,75796.59828493737,118449.81995327814,10,1640000,859.76666,118449.81995327814,181095.16285862256,nan,764512060.0,181095.16285862256,59,118449.81995327814,1893.4117393587862,0.0,118449.81995327814,10,0.9,-644657.1,0.9,59,0.0
65749.37706655047,-23.048145,4949.843781931375,65749.37706655047,139285.01231030593,10,1664000,1040.2018,139285.0123103059,183635.84772566505,nan,795335600.0,183635.84772566505,60,139285.0123103059,4949.843781931375,0.0,139285.01231030593,10,0.8,-647057.94,0.8,60,0.0
33212.48220374461,-23.211227,58863.20683405436,33212.48220374461,146877.35693309654,10,1688000,1256.6311,146877.3569330965,179548.56377270492,nan,802296960.0,179548.56377270492,61,146877.3569330965,58863.20683405436,0.0,146877.35693309654,10,1.0,-648309.25,1.0,61,0.0
12926.1147326716,-23.044804,131559.8294961855,12926.1147326716,158928.0300875831,10,1712000,778.5353,158928.0300875831,171440.5084738868,nan,813680830.0,171440.5084738868,62,158928.0300875831,131559.8294961855,0.0,158928.0300875831,10,1.0,-650261.2,1.0,62,0.0
19334.366049433764,-23.07146,108531.07874461006,19334.366049433764,130108.29408923238,10,1736000,1330.8597,130108.29408923238,163892.37880814247,nan,815969200.0,163892.37880814247,63,130108.29408923238,108531.07874461006,0.0,130108.29408923238,10,1.0,-655639.3,1.0,63,0.0
36615.09205950895,-23.18008,6003.409640600903,36615.09205950895,108906.29195924537,10,1760000,1177.2738,108906.29195924537,141267.8783385507,nan,837694500.0,141267.8783385507,64,108906.29195924537,6003.409640600903,0.0,108906.29195924537,10,0.9,-654851.6,0.9,64,0.0
24826.04137163825,-23.07495,92406.594161497,24826.04137163825,138422.0057021978,10,1784000,867.6124,138422.00570219778,170294.82114985387,nan,840277700.0,170294.82114985387,65,138422.00570219778,92406.594161497,0.0,138422.0057021978,10,1.0,-662313.1,1.0,65,0.0
14188.258591966542,-22.612423,151665.17732779885,14188.258591966542,168489.61677187996,10,1808000,671.57794,168489.61677187998,193561.26846939503,nan,838076350.0,193561.26846939503,66,168489.61677187998,151665.17732779885,0.0,168489.61677187996,10,1.0,-667706.8,1.0,66,0.0
22672.02175045911,-22.29156,81446.98139938878,22672.02175045911,129026.52605544752,10,1832000,811.72736,129026.52605544757,171801.49851280922,nan,850941400.0,171801.49851280922,67,129026.52605544757,81446.98139938878,0.0,129026.52605544752,10,1.0,-675302.1,1.0,67,0.0
41337.62864566252,-22.590042,52068.67875390465,41337.62864566252,152073.1044796292,10,1856000,509.9796,152073.10447962914,198851.70073837435,nan,852015400.0,198851.70073837435,68,152073.10447962914,52068.67875390465,0.0,152073.1044796292,10,1.0,-677584.25,1.0,68,0.0
30864.203823186508,-22.891216,97516.81297148278,30864.203823186508,134460.46242412497,10,1880000,505.41214,134460.46242412497,175108.2869738369,nan,850542600.0,175108.2869738369,69,134460.46242412497,97516.81297148278,0.0,134460.46242412497,10,1.0,-676689.6,1.0,69,0.0
45978.51560105034,-23.008652,3284.2465244008513,45978.51560105034,118177.47652902275,10,1904000,391.8716,118177.47652902272,154001.69235835862,nan,844817660.0,154001.69235835862,70,118177.47652902272,3284.2465244008513,0.0,118177.47652902275,10,0.9,-679407.44,0.9,70,0.0
13357.878243423494,-23.389778,127619.53418191291,13357.878243423494,152712.2193993471,10,1928000,388.274,152712.2193993471,172303.83250945096,nan,852722000.0,172303.83250945096,71,152712.2193993471,127619.53418191291,0.0,152712.2193993471,10,1.0,-681908.5,1.0,71,0.0
19175.521525819953,-23.33605,125024.62126388882,19175.521525819953,149735.7075991881,10,1952000,360.39618,149735.7075991881,181999.15572973128,nan,861306100.0,181999.15572973128,72,149735.7075991881,125024.62126388882,0.0,149735.7075991881,10,1.0,-685469.44,1.0,72,0.0
24848.50142144641,-23.643782,122120.30736301595,24848.50142144641,161255.13552962293,10,1976000,479.53674,161255.13552962296,190423.40605679617,nan,833880800.0,190423.40605679617,73,161255.13552962296,122120.30736301595,0.0,161255.13552962293,10,1.0,-688026.75,1.0,73,0.0
53437.20123402974,-23.908703,51218.69109676246,53437.20123402974,156367.09185394092,10,2000000,472.62836,156367.09185394092,195399.30006375763,nan,871120100.0,195399.30006375763,74,156367.09185394092,51218.69109676246,0.0,156367.09185394092,10,1.0,-693811.06,1.0,74,0.0
54773.35516588807,-24.01543,1889.9664750324018,54773.35516588807,153663.2634190484,10,2024000,667.40765,153663.26341904845,190498.91686500274,nan,885877570.0,190498.91686500274,75,153663.26341904845,1889.9664750324018,0.0,153663.2634190484,10,0.9,-697669.0,0.9,75,0.0
47339.11182929142,-24.526934,3327.5156129486727,47339.11182929142,121276.47060750569,10,2048000,1121.4777,121276.47060750565,164087.6362747205,nan,894305300.0,164087.6362747205,76,121276.47060750565,3327.5156129486727,0.0,121276.47060750569,10,0.9,-700752.0,0.9,76,0.0
27194.251966030373,-24.704706,89910.13996462092,27194.251966030373,138604.3128723512,10,2072000,1111.5355,138604.31287235118,183800.86035850854,nan,892727360.0,183800.86035850854,77,138604.31287235118,89910.13996462092,0.0,138604.3128723512,10,1.0,-702136.4,1.0,77,0.0
26689.544441126734,-25.261543,111921.61814060704,26689.544441126734,162445.6681451686,10,2096000,848.1059,162445.6681451686,190874.1168054829,nan,889787800.0,190874.1168054829,78,162445.6681451686,111921.61814060704,0.0,162445.6681451686,10,1.0,-706985.4,1.0,78,0.0
60438.53044772653,-25.221113,23871.198237597633,60438.53044772653,160538.73973050746,10,2120000,910.3161,160538.7397305075,201109.40453044217,nan,915310850.0,201109.40453044217,79,160538.7397305075,23871.198237597633,0.0,160538.73973050746,10,0.9,-710566.8,0.9,79,0.0
18286.331103595974,-25.212963,124567.51822402756,18286.331103595974,169633.1720282708,10,2144000,707.3766,169633.1720282708,190878.31045402025,nan,917371460.0,190878.31045402025,80,169633.1720282708,124567.51822402756,0.0,169633.1720282708,10,1.0,-711389.2,1.0,80,0.0
13556.08643499733,-25.69961,152300.71135272033,13556.08643499733,172027.94061365427,10,2168000,560.8725,172027.9406136542,191614.46416194402,nan,885036540.0,191614.46416194402,81,172027.9406136542,152300.71135272033,0.0,172027.94061365427,10,1.0,-716070.0,1.0,81,0.0
48723.25038288509,-25.962488,22360.26712456994,48723.25038288509,158310.86081523233,10,2192000,579.7411,158310.86081523233,197010.73509948963,nan,892002500.0,197010.73509948963,82,158310.86081523233,22360.26712456994,0.0,158310.86081523233,10,1.0,-717409.25,1.0,82,0.0
14713.639771134189,-25.83466,152300.9526712048,14713.639771134189,175485.0879261814,10,2216000,534.2397,175485.0879261814,200235.22124409606,nan,895154940.0,200235.22124409606,83,175485.0879261814,152300.9526712048,0.0,175485.0879261814,10,1.0,-719174.1,1.0,83,0.0
46955.27035571527,-26.046402,5974.4629009105165,46955.27035571527,141205.25263616105,10,2240000,483.05283,141205.252636161,174637.15369210637,nan,878968200.0,174637.15369210637,84,141205.252636161,5974.4629009105165,0.0,141205.25263616105,10,0.9,-721136.75,0.9,84,0.0
26186.163793809024,-25.914896,85492.58257656866,26186.163793809024,137262.57190044425,10,2264000,423.7128,137262.57190044428,164040.3212065546,nan,885807200.0,164040.3212065546,85,137262.57190044428,85492.58257656866,0.0,137262.57190044425,10,1.0,-722520.1,1.0,85,0.0
39540.77229002755,-26.273703,26878.122182858588,39540.77229002755,131865.96151005063,10,2288000,485.8351,131865.9615100507,164625.77988555635,nan,876251400.0,164625.77988555635,86,131865.9615100507,26878.122182858588,0.0,131865.96151005063,10,0.9,-726007.44,0.9,86,0.0
13356.184424614754,-26.391218,143381.5050591073,13356.184424614754,164849.1979088026,10,2312000,814.9951,164849.19790880257,183207.65003353189,nan,879820700.0,183207.65003353189,87,164849.19790880257,143381.5050591073,0.0,164849.1979088026,10,1.0,-728116.6,1.0,87,0.0
17992.135067840714,-26.641102,116838.20896698815,17992.135067840714,152402.56066796166,10,2336000,594.115,152402.56066796166,179339.08586048608,nan,829704100.0,179339.08586048608,88,152402.56066796166,116838.20896698815,0.0,152402.56066796166,10,1.0,-730023.44,1.0,88,0.0
23930.82688777935,-26.744038,118518.32116363758,23930.82688777935,171578.4824882035,10,2360000,595.81287,171578.4824882035,191835.15540328764,nan,838546200.0,191835.15540328764,89,171578.4824882035,118518.32116363758,0.0,171578.4824882035,10,1.0,-730416.9,1.0,89,0.0
47459.01916545338,-26.61169,26053.164310988097,47459.01916545338,104118.74348511363,10,2384000,641.65405,104118.74348511366,163574.64981165613,nan,823455900.0,163574.64981165613,90,104118.74348511366,26053.164310988097,0.0,104118.74348511363,10,0.9,-731637.44,0.9,90,0.0
51016.26769611286,-26.584652,499.19056804417966,51016.26769611286,146888.0492693858,10,2408000,438.13025,146888.0492693858,198520.11988658083,nan,843301100.0,198520.11988658083,91,146888.0492693858,499.19056804417966,0.0,146888.0492693858,10,0.9,-731048.56,0.9,91,0.0
39533.324196018024,-26.515444,40285.479644465355,39533.324196018024,114813.51411238313,10,2432000,527.7712,114813.5141123832,154319.52360661217,nan,830319600.0,154319.52360661217,92,114813.5141123832,40285.479644465355,0.0,114813.51411238313,10,1.0,-732458.9,1.0,92,0.0
68436.04020170367,-26.267992,1382.8249589890024,68436.04020170367,105071.4971300947,10,2456000,471.67963,105071.4971300947,167603.71886747828,nan,848278700.0,167603.71886747828,93,105071.4971300947,1382.8249589890024,0.0,105071.4971300947,10,0.7,-732242.2,0.7,93,0.0
14882.205129293287,-26.177048,93820.3446528288,14882.205129293287,131140.3688939526,10,2480000,250.99765,131140.3688939526,149352.05808128743,nan,848909950.0,149352.05808128743,94,131140.3688939526,93820.3446528288,0.0,131140.3688939526,10,1.0,-731003.06,1.0,94,0.0
52387.857136200975,-26.075523,-26.091055158142662,52387.857136200975,79945.7839917677,10,2504000,238.32939,79945.78399176773,166365.44505592805,nan,830477440.0,166365.44505592805,95,79945.78399176773,-26.091055158142662,0.0,79945.7839917677,10,0.8,-729629.94,0.8,95,0.0
16079.95035495537,-26.024164,139711.6301265966,16079.95035495537,164596.63589161247,10,2528000,299.01755,164596.63589161247,185974.4752039716,nan,814649500.0,185974.4752039716,96,164596.63589161247,139711.6301265966,0.0,164596.63589161247,10,1.0,-729964.44,1.0,96,0.0
