MetaTest/coffee-button-v1/TerminationRate,MetaTest/coffee-button-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/coffee-button-v1/Iteration,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/coffee-button-v1/MaxReturn,MetaTrain/Average/PolicyLoss,TotalEnvSteps,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/coffee-button-v1/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/coffee-button-v1/MinReturn,MetaTest/Average/AverageReturn,MetaTrain/Average/Alpha,MetaTest/coffee-button-v1/NumEpisodes,MetaTrain/Average/AlphaLoss,MetaTest/coffee-button-v1/AverageReturn,MetaTrain/Average/QfLoss,MetaTest/coffee-button-v1/SuccessRate
0.0,1737.172317834029,16,16,720.7644,10528.177617782238,1737.172317834029,10528.177617782238,-59188.285,152000,3644.846038201671,0.0,3644.846038201671,-75.98552865351981,0.0,10,-75.98552865351981,1737.172317834029,8.056536,10,-36.810944,1737.172317834029,10351705.0,0.0
0.0,4443.532832992924,17,17,20673.912,44855.28822056674,4443.532832992924,44855.28822056674,-53789.527,158000,13470.595864599134,0.4,13470.595864599134,-69.92417955611297,0.0,10,-69.92417955611297,4443.532832992926,9.375797,10,-39.20133,4443.532832992926,10768953.0,0.4
0.0,-93.21482649366362,18,18,34914.49,-64.41028994754382,-93.21482649366362,-64.41028994754382,-61342.633,164000,13.09182462850676,0.4,13.09182462850676,-109.60396609046907,0.0,10,-109.60396609046907,-93.21482649366362,10.692251,10,-24.456528,-93.21482649366362,12392104.0,0.4
0.0,-68.76764745116486,19,19,222388.08,-56.45055188276792,-68.76764745116486,-56.45055188276792,-27744.629,170000,13.391212791672997,0.7,13.391212791672997,-100.44430394649434,0.0,10,-100.44430394649434,-68.76764745116485,10.722268,10,20.20331,-68.76764745116485,9477353.0,0.7
0.0,-95.88101909909608,20,20,121150.67,-82.52320268582764,-95.88101909909608,-82.52320268582764,-4442.325,176000,8.828894502892213,0.5,8.828894502892213,-109.65556447842495,0.0,10,-109.65556447842495,-95.88101909909606,9.765294,10,4.228565,-95.88101909909606,6722105.0,0.5
0.0,-104.4595174041802,21,21,542149.94,-86.07393682956526,-104.4595174041802,-86.07393682956526,-11444.196,182000,9.625562658867876,0.1,9.625562658867876,-116.32021479801008,0.0,10,-116.32021479801008,-104.4595174041802,10.692881,10,-29.862284,-104.4595174041802,237965780.0,0.1
0.0,-80.16269094763781,22,22,13289.45,-66.57906518572179,-80.16269094763781,-66.57906518572179,-8318.075,188000,11.829746822833243,0.5,11.829746822833243,-108.77367455663537,0.0,10,-108.77367455663537,-80.16269094763781,12.221531,10,-23.625639,-80.16269094763781,6542430.0,0.5
0.0,1203.2725212226667,23,23,3652029.2,9837.959852178574,1203.2725212226667,9837.959852178574,-105718.61,194000,2981.9734119691234,0.0,2981.9734119691234,-92.18559530504723,0.0,10,-92.18559530504723,1203.2725212226683,14.609461,10,-107.01831,1203.2725212226683,109115030.0,0.0
0.0,24903.909176900383,24,24,11126936.0,242346.2395397219,24903.909176900383,242346.2395397219,-85968.516,200000,72511.26129332904,0.4,72511.26129332904,-87.85196777581213,0.0,10,-87.85196777581213,24903.909176900394,17.442644,10,-104.13291,24903.909176900394,29758066.0,0.4
0.0,-78.56117130907293,25,25,305907.4,-64.60677167510549,-78.56117130907293,-64.60677167510549,-36941.465,206000,11.459103547380355,0.7,11.459103547380355,-99.86029762694409,0.0,10,-99.86029762694409,-78.56117130907296,19.294916,10,-18.65291,-78.56117130907296,14415629.0,0.7
0.0,-71.56761856876636,26,26,34835.992,-46.51283038730336,-71.56761856876636,-46.51283038730336,-5864.5884,212000,11.489611888062228,0.3,11.489611888062228,-83.8415539368244,0.0,10,-83.8415539368244,-71.56761856876635,18.77691,10,19.075823,-71.56761856876635,7389772.0,0.3
0.0,656.0560680296728,27,27,3344370.8,7108.050209940341,656.0560680296728,7108.050209940341,45416.8,218000,2151.026925262306,0.0,2151.026925262306,-116.36660080609683,0.0,10,-116.36660080609683,656.0560680296733,17.78194,10,10.665946,656.0560680296733,52778796.0,0.0
0.0,-76.8514072892315,28,28,590457.9,-56.75912813213816,-76.8514072892315,-56.75912813213816,79120.71,224000,16.028550023812254,0.5,16.028550023812254,-105.41032878145464,0.0,10,-105.41032878145464,-76.85140728923147,17.50873,10,11.938887,-76.85140728923147,9683321.0,0.5
0.0,-87.45312235678082,29,29,237447.45,-68.78038709599997,-87.45312235678082,-68.78038709599997,31028.484,230000,11.977009344579306,0.8,11.977009344579306,-107.71579857472477,0.0,10,-107.71579857472477,-87.45312235678087,16.716154,10,15.890316,-87.45312235678087,8009093.5,0.8
0.0,-64.83297115386304,30,30,217722.84,-56.66597817094644,-64.83297115386304,-56.66597817094644,12877.35,236000,7.808276207107123,0.5,7.808276207107123,-84.5407825065886,0.0,10,-84.5407825065886,-64.83297115386303,16.25245,10,0.2747295,-64.83297115386303,8190292.5,0.5
0.0,-61.2925690961424,31,31,163951.86,-44.32417351015989,-61.2925690961424,-44.32417351015989,4882.5073,242000,13.205818462235516,0.2,13.205818462235516,-87.72524875517529,0.0,10,-87.72524875517529,-61.2925690961424,15.312207,10,31.07975,-61.2925690961424,8670926.0,0.2
0.0,-75.9495609691667,32,32,116206.8,-59.94087039675069,-75.9495609691667,-59.94087039675069,-5855.545,248000,6.908300980464849,0.7,6.908300980464849,-85.8549099753563,0.0,10,-85.8549099753563,-75.94956096916668,13.739404,10,27.671028,-75.94956096916668,10546428.0,0.7
0.0,-98.28047848878317,33,33,49211.64,-78.50191469775066,-98.28047848878317,-78.50191469775066,-9813.386,254000,9.632823354881516,0.1,9.632823354881516,-114.21595198270468,0.0,10,-114.21595198270468,-98.28047848878317,12.307442,10,18.616968,-98.28047848878317,7945385.0,0.1
0.0,-83.62771895103643,34,34,50523.277,-59.405688554560285,-83.62771895103643,-59.405688554560285,-11913.906,260000,11.08070614098878,0.3,11.08070614098878,-105.52012314249869,0.0,10,-105.52012314249869,-83.62771895103647,12.003037,10,-2.9339557,-83.62771895103647,9565645.0,0.3
0.0,-58.15110410043458,35,35,57756.457,-55.32651916773962,-58.15110410043458,-55.32651916773962,-15487.139,266000,1.919291534498093,1.0,1.919291534498093,-62.22833661986215,0.0,10,-62.22833661986215,-58.15110410043461,12.086737,10,4.9655023,-58.15110410043461,7414974.5,1.0
0.0,-55.032232642071335,36,36,31162.498,-33.50483903543987,-55.032232642071335,-33.50483903543987,-30390.443,272000,12.5724161876022,0.4,12.5724161876022,-71.2147693751106,0.0,10,-71.2147693751106,-55.032232642071335,11.048586,10,27.559055,-55.032232642071335,16928790.0,0.4
0.0,-49.39960683223303,37,37,544715.06,-32.98362416435915,-49.39960683223303,-32.98362416435915,-64757.977,278000,15.940702569294496,0.4,15.940702569294496,-81.09079755992788,0.0,10,-81.09079755992788,-49.39960683223304,9.920354,10,-4.909819,-49.39960683223304,42346292.0,0.4
0.0,-100.1626797100104,38,38,86417.29,-82.46441422234155,-100.1626797100104,-82.46441422234155,-26129.303,284000,13.40557516242507,0.4,13.40557516242507,-126.7543318379475,0.0,10,-126.7543318379475,-100.16267971001038,9.829241,10,20.943283,-100.16267971001038,11290970.0,0.4
0.0,68034.54026968128,39,39,9664686.0,361451.18149328243,68034.54026968128,361451.18149328243,-475643.06,290000,135698.1818713175,0.4,135698.1818713175,-101.14053312684214,0.0,10,-101.14053312684214,68034.54026968124,10.525715,10,-129.90005,68034.54026968124,257390180.0,0.4
0.0,21956.932926262052,40,40,448930.7,218769.69251155414,21956.932926262052,218769.69251155414,-557584.9,296000,65605.6362944118,0.1,65605.6362944118,-123.22789248622216,0.0,10,-123.22789248622216,21956.932926262067,12.610907,10,-113.68967,21956.932926262067,40317210.0,0.1
0.0,16225.515517920776,41,41,268848.6,162644.6614464597,16225.515517920776,162644.6614464597,-528705.25,302000,48806.391832839545,0.5,48806.391832839545,-97.63587881203058,0.0,10,-97.63587881203058,16225.51551792077,14.668838,10,-133.21225,16225.51551792077,29286818.0,0.5
0.0,62271.632125725984,42,42,91858.7,318948.603503635,62271.632125725984,318948.603503635,-529895.8,308000,124718.21813495785,0.2,124718.21813495785,-99.2460357334535,0.0,10,-99.2460357334535,62271.63212572597,17.29399,10,-136.48198,62271.63212572597,30740640.0,0.2
0.0,905.9383315498168,43,43,41516.758,9467.097539784969,905.9383315498168,9467.097539784969,-512131.03,314000,2853.816073936453,0.4,2853.816073936453,-88.9317525233919,0.0,10,-88.9317525233919,905.9383315498183,20.204943,10,-155.22092,905.9383315498183,27840958.0,0.4
0.0,70847.57773559302,44,44,26109.266,297521.0425960724,70847.57773559302,297521.0425960724,-486306.06,320000,114496.96929754499,0.5,114496.96929754499,-91.46828381511662,0.0,10,-91.46828381511662,70847.57773559305,23.63355,10,-155.0133,70847.57773559305,24845908.0,0.5
0.0,-59.11308700770583,45,45,367339.28,-37.7306105109024,-59.11308700770583,-37.7306105109024,-412217.06,326000,14.86848221894802,0.0,14.86848221894802,-80.86402378872477,0.0,10,-80.86402378872477,-59.113087007705815,27.965809,10,-214.60954,-59.113087007705815,51254744.0,0.0
0.0,55757.05755731504,46,46,144099.89,236318.28809240737,55757.05755731504,236318.28809240737,-390099.12,332000,87676.60017097376,0.3,87676.60017097376,-100.92812958049844,0.0,10,-100.92812958049844,55757.05755731504,32.871307,10,-200.14882,55757.05755731504,26396566.0,0.3
0.0,-53.96997049362361,47,47,69370.195,-16.66974340647922,-53.96997049362361,-16.66974340647922,-473798.22,338000,27.575723356001028,0.1,27.575723356001028,-99.10678745507845,0.0,10,-99.10678745507845,-53.9699704936236,37.722588,10,-184.5684,-53.9699704936236,26085068.0,0.1
0.0,126.4302384652888,48,48,214945.44,1669.9101072341234,126.4302384652888,1669.9101072341234,-423030.9,344000,514.7478264628725,0.1,514.7478264628725,-74.69444881830762,0.0,10,-74.69444881830762,126.43023846528862,43.50221,10,-184.91565,126.43023846528862,23493480.0,0.1
0.0,27731.057438393327,49,49,39574.47,159106.26569379854,27731.057438393327,159106.26569379854,-397488.3,350000,52246.50393427137,0.3,52246.50393427137,-67.60863351867978,0.0,10,-67.60863351867978,27731.057438393327,50.31035,10,-177.32457,27731.057438393327,19850108.0,0.3
0.0,32069.05384612556,50,50,385605.56,317536.7105398028,32069.05384612556,317536.7105398028,-362714.7,356000,95161.55715226704,0.2,95161.55715226704,-98.3714314223171,0.0,10,-98.3714314223171,32069.05384612557,57.403923,10,-148.32138,32069.05384612557,24832466.0,0.2
0.0,24046.798690751642,51,51,1269594.5,174955.81697198204,24046.798690751642,174955.81697198204,-248992.86,362000,53993.4381760384,0.4,53993.4381760384,-79.1012196006328,0.0,10,-79.1012196006328,24046.798690751653,64.25776,10,-109.066444,24046.798690751653,19104204.0,0.4
0.0,65229.590161104235,52,52,845626.0,302432.4082225934,65229.590161104235,302432.4082225934,-230017.61,368000,118142.72854331016,0.3,118142.72854331016,-77.53435870430384,0.0,10,-77.53435870430384,65229.59016110422,71.48752,10,-83.901764,65229.59016110422,16901826.0,0.3
0.0,1098.0165426613844,53,53,543443.25,7092.676523197341,1098.0165426613844,7092.676523197341,-227911.45,374000,2379.7960980522157,0.1,2379.7960980522157,-83.22967761570587,0.0,10,-83.22967761570587,1098.016542661384,77.51087,10,-38.800613,1098.016542661384,15689626.0,0.1
0.0,17451.768440708885,54,54,182166.3,150806.78183115833,17451.768440708885,150806.78183115833,-243418.94,380000,44615.95942673927,0.1,44615.95942673927,-75.97048074572633,0.0,10,-75.97048074572633,17451.768440708885,81.64827,10,-27.427656,17451.768440708885,15272567.0,0.1
0.0,33838.76221114786,55,55,96230.33,328365.5822783166,33838.76221114786,328365.5822783166,-238075.72,386000,98224.07791962422,0.4,98224.07791962422,-56.66872167491134,0.0,10,-56.66872167491134,33838.76221114785,84.23339,10,-15.2964945,33838.76221114785,15575866.0,0.4
0.0,2693.8772137332935,56,56,833210.94,9755.853734835568,2693.8772137332935,9755.853734835568,-214750.86,392000,3608.087279145644,0.4,3608.087279145644,-37.91002700721868,0.0,10,-37.91002700721868,2693.8772137332935,84.88064,10,-5.832331,2693.8772137332935,18182360.0,0.4
0.0,19381.4815270053,57,57,654776.1,190268.44711992217,19381.4815270053,190268.44711992217,-243169.28,398000,56973.60756885957,0.3,56973.60756885957,-47.85714666118397,0.0,10,-47.85714666118397,19381.4815270053,91.43001,10,-48.412483,19381.4815270053,18439360.0,0.3
0.0,32777.21878322325,58,58,181550.94,191077.255537751,32777.21878322325,191077.255537751,-238857.55,404000,65653.9738657659,0.5,65653.9738657659,-40.55517096532323,0.0,10,-40.55517096532323,32777.21878322326,97.31867,10,-13.744638,32777.21878322326,19895770.0,0.5
0.0,19191.005366728168,59,59,179021.77,181298.63086081343,19191.005366728168,181298.63086081343,-231845.25,410000,54132.83930346266,0.3,54132.83930346266,-36.780861955525936,0.0,10,-36.780861955525936,19191.00536672815,99.23959,10,-24.23996,19191.00536672815,19237126.0,0.3
0.0,46154.9964788476,60,60,101778.445,282676.4454773698,46154.9964788476,282676.4454773698,-212593.92,416000,92895.43030364047,0.2,92895.43030364047,-87.92621806098347,0.0,10,-87.92621806098347,46154.996478847606,104.23699,10,-12.245184,46154.996478847606,18264600.0,0.2
0.0,47504.02057922563,61,61,17215.46,247167.85540046162,47504.02057922563,247167.85540046162,-217619.23,422000,95158.41900063332,0.8,95158.41900063332,-51.257326578755304,0.0,10,-51.257326578755304,47504.02057922562,104.51777,10,-1.3854663,47504.02057922562,20209290.0,0.8
0.0,29275.366786024668,62,62,489874.12,282808.5407482971,29275.366786024668,282808.5407482971,-196453.88,428000,84536.78421185845,0.3,84536.78421185845,-73.36977066692609,0.0,10,-73.36977066692609,29275.366786024686,102.48694,10,49.294636,29275.366786024686,26366438.0,0.3
0.0,30079.944467527173,63,63,38935.543,301215.4880064611,30079.944467527173,301215.4880064611,-227901.23,434000,90378.5173434551,0.1,90378.5173434551,-88.51234539012616,0.0,10,-88.51234539012616,30079.944467527162,98.021835,10,-3.8775,30079.944467527162,20444722.0,0.1
0.0,15446.856676806658,64,64,3065.2068,125179.53480380215,15446.856676806658,125179.53480380215,-248258.14,440000,37106.89334066941,0.4,37106.89334066941,-100.31758022304977,0.0,10,-100.31758022304977,15446.856676806658,100.07175,10,2.7971709,15446.856676806658,23274644.0,0.4
0.0,28175.442840241747,65,65,2766.949,151805.9351884665,28175.442840241747,151805.9351884665,-246170.22,446000,48011.19962234719,0.2,48011.19962234719,-81.87793944077168,0.0,10,-81.87793944077168,28175.44284024174,103.295204,10,-55.97898,28175.44284024174,24400806.0,0.2
0.0,16573.699065661807,66,66,4230.6187,164512.98781933315,16573.699065661807,164512.98781933315,-278889.38,452000,49315.98695608771,0.0,49315.98695608771,-115.27811185612865,0.0,10,-115.27811185612865,16573.699065661818,116.054985,10,-110.42369,16573.699065661818,28910892.0,0.0
0.0,94111.6915543049,67,67,615836.2,334207.1261389254,94111.6915543049,334207.1261389254,-156226.73,458000,144099.0963172091,0.4,144099.0963172091,-96.096371393563,0.0,10,-96.096371393563,94111.69155430493,116.481026,10,234.57794,94111.69155430493,23532258.0,0.4
0.0,16959.805786889432,68,68,107721.65,154835.3083921108,16959.805786889432,154835.3083921108,-88215.13,464000,46061.19220927401,0.4,46061.19220927401,-89.56871741293774,0.0,10,-89.56871741293774,16959.805786889447,97.64414,10,243.594,16959.805786889447,27373682.0,0.4
0.0,4116.233962924339,69,69,95070.46,18508.952426849035,4116.233962924339,18508.952426849035,-125121.97,470000,6094.313051871591,0.2,6094.313051871591,-45.43178314202632,0.0,10,-45.43178314202632,4116.23396292434,89.719154,10,88.123276,4116.23396292434,42331276.0,0.2
0.0,61251.58539271244,70,70,353584.12,326719.63510839513,61251.58539271244,326719.63510839513,-249865.38,476000,112388.31535716722,0.1,112388.31535716722,-44.98368350209287,0.0,10,-44.98368350209287,61251.585392712484,91.32888,10,-69.17884,61251.585392712484,34237380.0,0.1
0.0,1344.9652839569355,71,71,2963763.8,13752.455663942344,1344.9652839569355,13752.455663942344,-69316.98,482000,4135.840968659967,0.0,4135.840968659967,-51.69536764947241,0.0,10,-51.69536764947241,1344.9652839569353,87.351425,10,334.60446,1344.9652839569353,296076030.0,0.0
0.0,-47.722158253969084,72,72,596156.25,-30.141957459577668,-47.722158253969084,-30.141957459577668,-35960.207,488000,16.694513083141423,0.3,16.694513083141423,-88.05845993858226,0.0,10,-88.05845993858226,-47.72215825396909,72.21444,10,372.95743,-47.72215825396909,20086970.0,0.3
0.0,-44.10508727069088,73,73,340061.56,-17.914467306215197,-44.10508727069088,-17.914467306215197,-48275.39,494000,18.18304926163696,0.5,18.18304926163696,-72.74144036229633,0.0,10,-72.74144036229633,-44.1050872706909,63.121647,10,237.45122,-44.1050872706909,20195804.0,0.5
0.0,26897.764775936936,74,74,399338.7,245089.03414993008,26897.764775936936,245089.03414993008,-64336.29,500000,72937.29500270949,0.2,72937.29500270949,-58.48878892333621,0.0,10,-58.48878892333621,26897.764775936936,57.803787,10,149.54124,26897.764775936936,24076346.0,0.2
0.0,-50.62392390920716,75,75,461811.97,-27.032639035683253,-50.62392390920716,-27.032639035683253,-93242.305,506000,25.672801630369634,0.0,25.672801630369634,-98.77894177173019,0.0,10,-98.77894177173019,-50.62392390920718,53.658234,10,56.732563,-50.62392390920718,28014742.0,0.0
0.0,-78.3783963202842,76,76,1454770.2,-48.580434743927206,-78.3783963202842,-48.580434743927206,-108456.43,512000,23.025748813308812,0.0,23.025748813308812,-119.5487669208432,0.0,10,-119.5487669208432,-78.37839632028418,51.516525,10,68.38878,-78.37839632028418,326934460.0,0.0
0.0,-73.51370489778766,77,77,2036736.0,-54.33316201447648,-73.51370489778766,-54.33316201447648,-16605.014,518000,15.361685719877949,0.5,15.361685719877949,-105.33384314261497,0.0,10,-105.33384314261497,-73.51370489778765,44.500397,10,181.3812,-73.51370489778765,16892570.0,0.5
0.0,-62.88262919848454,78,78,1396525.8,-56.28928916879635,-62.88262919848454,-56.28928916879635,-20167.027,524000,7.043337263418462,0.8,7.043337263418462,-79.6137974644813,0.0,10,-79.6137974644813,-62.88262919848455,38.740475,10,117.18077,-62.88262919848455,15871027.0,0.8
0.0,-59.60793234315586,79,79,28420324.0,-48.48679039882718,-59.60793234315586,-48.48679039882718,49891.09,530000,7.609287766228671,0.4,7.609287766228671,-76.28546468262132,0.0,10,-76.28546468262132,-59.60793234315586,34.286163,10,138.66985,-59.60793234315586,357437950.0,0.4
0.0,-80.87837766199326,80,80,31298650.0,-62.820884905202725,-80.87837766199326,-62.820884905202725,345908.72,536000,9.795982212865711,0.2,9.795982212865711,-93.62528741329004,0.0,10,-93.62528741329004,-80.8783776619932,28.97376,10,186.35675,-80.8783776619932,44449860.0,0.2
0.0,-95.80615672128624,81,81,5845329.5,-68.26233028900826,-95.80615672128624,-68.26233028900826,126502.0,542000,15.40004652132972,0.1,15.40004652132972,-115.54647523938083,0.0,10,-115.54647523938083,-95.80615672128627,24.931625,10,150.4949,-95.80615672128627,18536530.0,0.1
0.0,-80.55345755852866,82,82,2053785.4,-57.02334767433592,-80.55345755852866,-57.02334767433592,87432.27,548000,20.896398533489602,0.5,20.896398533489602,-111.82253354256893,0.0,10,-111.82253354256893,-80.55345755852865,22.143183,10,106.987175,-80.55345755852865,18559856.0,0.5
0.0,-95.08494033182683,83,83,823545.8,-74.79126128816111,-95.08494033182683,-74.79126128816111,16667.545,554000,9.663371246928437,0.4,9.663371246928437,-112.99250560449313,0.0,10,-112.99250560449313,-95.08494033182679,19.868113,10,72.00122,-95.08494033182679,17997034.0,0.4
0.0,-70.63540299487235,84,84,2241986.0,-58.540920646408864,-70.63540299487235,-58.540920646408864,17580.148,560000,12.007910823497904,0.5,12.007910823497904,-101.4592704168543,0.0,10,-101.4592704168543,-70.63540299487234,17.999533,10,58.524853,-70.63540299487234,25717670.0,0.5
0.0,-71.62976879300818,85,85,1894396.9,-58.34484634345147,-71.62976879300818,-58.34484634345147,91136.62,566000,10.32549895119896,0.4,10.32549895119896,-90.19729900073203,0.0,10,-90.19729900073203,-71.62976879300817,16.1438,10,46.913822,-71.62976879300817,26555326.0,0.4
0.0,-70.39346351624098,86,86,937298.3,-57.677903348762854,-70.39346351624098,-57.677903348762854,38359.066,572000,15.151051052390057,0.8,15.151051052390057,-113.38114342355426,0.0,10,-113.38114342355426,-70.39346351624098,14.733678,10,22.855556,-70.39346351624098,18798866.0,0.8
0.0,-61.65666161709527,87,87,353207.94,-57.43772158262916,-61.65666161709527,-57.43772158262916,-10964.46,578000,4.126577701488005,0.8,4.126577701488005,-70.18217372763752,0.0,10,-70.18217372763752,-61.65666161709529,14.258435,10,-3.1388476,-61.65666161709529,18696442.0,0.8
0.0,-71.74918066877672,88,88,301033.2,-57.07812015063697,-71.74918066877672,-57.07812015063697,-24610.352,584000,14.589892074018502,0.6,14.589892074018502,-104.7677279134342,0.0,10,-104.7677279134342,-71.74918066877672,15.735457,10,-28.907095,-71.74918066877672,19594142.0,0.6
