MetaTest/Average/StdReturn,MetaTest/plate-slide-side-v1/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/plate-slide-side-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/plate-slide-side-v1/SuccessRate,MetaTest/Average/NumTrajs,TotalEnvSteps,MetaTest/Average/SuccessRate,MetaTest/plate-slide-side-v1/MinReturn,MetaTest/plate-slide-side-v1/TerminationRate,MetaTest/plate-slide-side-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/plate-slide-side-v1/MaxReturn,MetaTest/plate-slide-side-v1/AverageDiscountedReturn,MetaTest/plate-slide-side-v1/NumTrajs
29100.17321858769,37704.25281288016,21,0.0,-22.16987141576486,21,37704.25281288015,0.1,10,728000,0.1,-22.16987141576486,0.0,29100.17321858769,37704.25281288016,103646.08814137889,103646.08814137889,37704.25281288015,10
11620.327671049272,4564.748257534709,22,0.0,-80.00741497017303,22,4564.748257534713,0.3,10,752000,0.3,-80.00741497017303,0.0,11620.327671049272,4564.748257534709,38853.7682426244,38853.7682426244,4564.748257534713,10
21119.75272103612,9364.629148129223,23,0.0,-85.27041301278516,23,9364.62914812922,0.3,10,776000,0.3,-85.27041301278516,0.0,21119.75272103612,9364.629148129223,69080.17602699308,69080.17602699308,9364.62914812922,10
3093.5606387756643,1238.8231478792948,24,0.0,-69.209084803786,24,1238.8231478792961,0.2,10,800000,0.2,-69.209084803786,0.0,3093.5606387756643,1238.8231478792948,10258.127514778798,10258.127514778798,1238.8231478792961,10
32568.951608309497,10823.155759367448,25,0.0,-64.91004671585596,25,10823.155759367457,0.1,10,824000,0.1,-64.91004671585596,0.0,32568.951608309497,10823.155759367448,108530.00008875692,108530.00008875692,10823.155759367457,10
58719.63240076138,48129.44100709262,26,0.0,-58.53649361589081,26,48129.441007092595,0.5,10,848000,0.5,-58.53649361589081,0.0,58719.63240076138,48129.44100709262,141441.72982668105,141441.72982668105,48129.441007092595,10
50533.89575595751,71455.13030337452,27,0.0,6238.727737501679,27,71455.13030337452,0.5,10,872000,0.5,6238.727737501679,0.0,50533.89575595751,71455.13030337452,150338.99128478713,150338.99128478713,71455.13030337452,10
45455.69564984759,21457.3018934189,28,0.0,-22.41210564455304,28,21457.30189341888,0.3,10,896000,0.3,-22.41210564455304,0.0,45455.69564984759,21457.3018934189,153556.48691815694,153556.48691815694,21457.30189341888,10
21646.117460809717,19862.93097981989,29,0.0,-29.783745412177453,29,19862.93097981989,0.3,10,920000,0.3,-29.783745412177453,0.0,21646.117460809717,19862.93097981989,58455.10930420112,58455.10930420112,19862.93097981989,10
32044.405392026278,24281.09296643601,30,0.0,-72.96858863787605,30,24281.092966436005,0.1,10,944000,0.1,-72.96858863787605,0.0,32044.405392026278,24281.09296643601,104528.0176580947,104528.0176580947,24281.092966436005,10
27908.775635284223,16730.956863842915,31,0.0,-34.9893486182039,31,16730.95686384292,0.2,10,968000,0.2,-34.9893486182039,0.0,27908.775635284223,16730.956863842915,94595.30278058138,94595.30278058138,16730.95686384292,10
29135.055998030064,21089.473407563648,32,0.0,-29.81259419276897,32,21089.473407563644,0.2,10,992000,0.2,-29.81259419276897,0.0,29135.055998030064,21089.473407563648,82799.3151690947,82799.3151690947,21089.473407563644,10
24027.5662941967,31541.432907261915,33,0.0,35.245831573891095,33,31541.432907261915,0.0,10,1016000,0.0,35.245831573891095,0.0,24027.5662941967,31541.432907261915,62553.415549390964,62553.415549390964,31541.432907261915,10
35577.5565014671,17562.276040240322,34,0.0,9.503594142039274,34,17562.276040240326,0.2,10,1040000,0.2,9.503594142039274,0.0,35577.5565014671,17562.276040240322,121864.72639925442,121864.72639925442,17562.276040240326,10
22043.37554095472,21205.062918828262,35,0.0,-50.9724087599301,35,21205.062918828262,0.0,10,1064000,0.0,-50.9724087599301,0.0,22043.37554095472,21205.062918828262,60040.01080166888,60040.01080166888,21205.062918828262,10
42134.20173187616,55606.19299602737,36,0.0,9154.68312863171,36,55606.19299602738,0.2,10,1088000,0.2,9154.68312863171,0.0,42134.20173187616,55606.19299602737,140447.62279084226,140447.62279084226,55606.19299602738,10
43906.50723037355,23446.707839391318,37,0.0,-33.82000572757323,37,23446.70783939133,0.1,10,1112000,0.1,-33.82000572757323,0.0,43906.50723037355,23446.707839391318,146755.79513187538,146755.79513187538,23446.70783939133,10
21358.315430317703,31420.64130614797,38,0.0,-28.981820769045378,38,31420.641306147987,0.2,10,1136000,0.2,-28.981820769045378,0.0,21358.315430317703,31420.64130614797,80783.2214787695,80783.2214787695,31420.641306147987,10
20244.596724021234,17489.145525979777,39,0.0,-35.09991522835725,39,17489.145525979773,0.1,10,1160000,0.1,-35.09991522835725,0.0,20244.596724021234,17489.145525979777,61170.44916042944,61170.44916042944,17489.145525979773,10
47209.522137728694,56779.7172258571,40,0.0,-37.44489866736618,40,56779.7172258571,0.2,10,1184000,0.2,-37.44489866736618,0.0,47209.522137728694,56779.7172258571,118475.66825761921,118475.66825761921,56779.7172258571,10
45625.41571362684,49780.06490465612,41,0.0,-18.883681546423293,41,49780.06490465612,0.3,10,1208000,0.3,-18.883681546423293,0.0,45625.41571362684,49780.06490465612,164551.14455736906,164551.14455736906,49780.06490465612,10
67911.18833917982,91416.42297470979,42,0.0,508.2006374631073,42,91416.42297470977,0.6,10,1232000,0.6,508.2006374631073,0.0,67911.18833917982,91416.42297470979,186637.55204550934,186637.55204550934,91416.42297470977,10
39709.015136130845,40749.97654620915,43,0.0,-54.81600936556971,43,40749.97654620916,0.1,10,1256000,0.1,-54.81600936556971,0.0,39709.015136130845,40749.97654620915,131484.03931062543,131484.03931062543,40749.97654620916,10
48538.63337630304,46679.01055049875,44,0.0,-52.471184326474386,44,46679.010550498766,0.3,10,1280000,0.3,-52.471184326474386,0.0,48538.63337630304,46679.01055049875,153373.69970971174,153373.69970971174,46679.010550498766,10
36342.5348324784,59870.90090439115,45,0.0,-14.330576135178624,45,59870.90090439112,0.4,10,1304000,0.4,-14.330576135178624,0.0,36342.5348324784,59870.90090439115,113021.10625713275,113021.10625713275,59870.90090439112,10
43689.447848092976,67574.97139818488,46,0.0,5613.545238697867,46,67574.9713981849,0.5,10,1328000,0.5,5613.545238697867,0.0,43689.447848092976,67574.97139818488,129274.4955625369,129274.4955625369,67574.9713981849,10
28566.035496941382,32004.882973735675,47,0.0,-59.01509586584719,47,32004.88297373568,0.2,10,1352000,0.2,-59.01509586584719,0.0,28566.035496941382,32004.882973735675,91534.24817215974,91534.24817215974,32004.88297373568,10
31977.665883606565,87557.47989402506,48,0.0,13225.712333955513,48,87557.47989402505,0.5,10,1376000,0.5,13225.712333955513,0.0,31977.665883606565,87557.47989402506,119256.74774474205,119256.74774474205,87557.47989402505,10
49767.747873927015,54580.0770444012,49,0.0,-19.173630835483085,49,54580.07704440122,0.4,10,1400000,0.4,-19.173630835483085,0.0,49767.747873927015,54580.0770444012,138963.42261097083,138963.42261097083,54580.07704440122,10
40803.927203891864,42515.804450339565,50,0.0,14.18312271571207,50,42515.804450339565,0.2,10,1424000,0.2,14.18312271571207,0.0,40803.927203891864,42515.804450339565,127587.78670198587,127587.78670198587,42515.804450339565,10
55261.971703440744,82609.64655738333,51,0.0,13373.979029766135,51,82609.64655738334,0.6,10,1448000,0.6,13373.979029766135,0.0,55261.971703440744,82609.64655738333,170715.65543752696,170715.65543752696,82609.64655738334,10
24622.15444892752,46682.89439731635,52,0.0,-18.56685427672362,52,46682.894397316355,0.2,10,1472000,0.2,-18.56685427672362,0.0,24622.15444892752,46682.89439731635,95074.28322170021,95074.28322170021,46682.894397316355,10
50797.15321731621,72229.31571140711,53,0.0,-22.436169709493672,53,72229.31571140715,0.3,10,1496000,0.3,-22.436169709493672,0.0,50797.15321731621,72229.31571140711,157629.9805288612,157629.9805288612,72229.31571140715,10
50112.35233690588,109213.46387428991,54,0.0,51098.41663811772,54,109213.46387428985,0.5,10,1520000,0.5,51098.41663811772,0.0,50112.35233690588,109213.46387428991,186500.2497995508,186500.2497995508,109213.46387428985,10
38314.763231687284,52601.834152754585,55,0.0,136.65802763065122,55,52601.83415275457,0.1,10,1544000,0.1,136.65802763065122,0.0,38314.763231687284,52601.834152754585,143806.26061194757,143806.26061194757,52601.83415275457,10
44238.23906526838,113254.3917962675,56,0.0,42671.63460735692,56,113254.3917962675,0.7,10,1568000,0.7,42671.63460735692,0.0,44238.23906526838,113254.3917962675,169382.4684278638,169382.4684278638,113254.3917962675,10
53478.80914587029,103627.73971442619,57,0.0,4193.51516867419,57,103627.73971442622,0.6,10,1592000,0.6,4193.51516867419,0.0,53478.80914587029,103627.73971442619,159333.61156630836,159333.61156630836,103627.73971442622,10
51491.586237209165,64289.13169525061,58,0.0,229.82671651728978,58,64289.13169525061,0.4,10,1616000,0.4,229.82671651728978,0.0,51491.586237209165,64289.13169525061,142015.67478834634,142015.67478834634,64289.13169525061,10
59061.21253374473,99546.89156850244,59,0.0,-12.914101025421775,59,99546.89156850245,0.6,10,1640000,0.6,-12.914101025421775,0.0,59061.21253374473,99546.89156850244,171319.1861124887,171319.1861124887,99546.89156850245,10
55958.04478203696,27928.90130735607,60,0.0,-11.617406074034959,60,27928.90130735606,0.2,10,1664000,0.2,-11.617406074034959,0.0,55958.04478203696,27928.90130735607,146496.2206733,146496.2206733,27928.90130735606,10
54845.33258719764,41807.56286648965,61,0.0,-20.89500768737246,61,41807.56286648966,0.2,10,1688000,0.2,-20.89500768737246,0.0,54845.33258719764,41807.56286648965,150830.09904838193,150830.09904838193,41807.56286648966,10
61197.40539663046,70890.56463387636,62,0.0,13078.414117597422,62,70890.56463387635,0.4,10,1712000,0.4,13078.414117597422,0.0,61197.40539663046,70890.56463387636,170644.43379488986,170644.43379488986,70890.56463387635,10
32396.150282556147,66388.0231357286,63,0.0,120.25849603265488,63,66388.02313572858,0.3,10,1736000,0.3,120.25849603265488,0.0,32396.150282556147,66388.0231357286,109800.10240862376,109800.10240862376,66388.02313572858,10
46948.12688685694,49246.41239213649,64,0.0,8924.965599134996,64,49246.41239213649,0.2,10,1760000,0.2,8924.965599134996,0.0,46948.12688685694,49246.41239213649,160218.3843856966,160218.3843856966,49246.41239213649,10
40436.61860231115,53451.17734389702,65,0.0,1499.8165426728303,65,53451.177343897034,0.4,10,1784000,0.4,1499.8165426728303,0.0,40436.61860231115,53451.17734389702,119742.90141868065,119742.90141868065,53451.177343897034,10
45390.614948378556,65768.17835127641,66,0.0,26522.851417521528,66,65768.17835127644,0.2,10,1808000,0.2,26522.851417521528,0.0,45390.614948378556,65768.17835127641,167704.9593445741,167704.9593445741,65768.17835127644,10
55015.66939518989,120245.57418436375,67,0.0,39475.99190315657,67,120245.57418436371,0.7,10,1832000,0.7,39475.99190315657,0.0,55015.66939518989,120245.57418436375,185276.82359116978,185276.82359116978,120245.57418436371,10
52604.36459138708,65186.39700100901,68,0.0,-7.751991817419561,68,65186.39700100903,0.5,10,1856000,0.5,-7.751991817419561,0.0,52604.36459138708,65186.39700100901,161758.38459581204,161758.38459581204,65186.39700100903,10
52556.79596035658,141686.86800384623,69,0.0,50989.18786770782,69,141686.8680038462,0.8,10,1880000,0.8,50989.18786770782,0.0,52556.79596035658,141686.86800384623,215678.9968959087,215678.9968959087,141686.8680038462,10
46692.8994307376,91508.95907783131,70,0.0,6624.677717788288,70,91508.95907783133,0.7,10,1904000,0.7,6624.677717788288,0.0,46692.8994307376,91508.95907783131,149425.32620851177,149425.32620851177,91508.95907783133,10
55891.75336010346,117620.12107047004,71,0.0,37687.65905207005,71,117620.12107047004,0.6,10,1928000,0.6,37687.65905207005,0.0,55891.75336010346,117620.12107047004,192249.9775519232,192249.9775519232,117620.12107047004,10
46720.32302458888,63586.92891942272,72,0.0,28.16932684957803,72,63586.92891942273,0.6,10,1952000,0.6,28.16932684957803,0.0,46720.32302458888,63586.92891942272,137130.1418197186,137130.1418197186,63586.92891942273,10
32836.630752508616,98531.1865202328,73,0.0,44719.97970819841,73,98531.1865202328,0.7,10,1976000,0.7,44719.97970819841,0.0,32836.630752508616,98531.1865202328,163927.5663474648,163927.5663474648,98531.1865202328,10
66593.1770502747,86909.61005606755,74,0.0,255.81669361344714,74,86909.61005606755,0.7,10,2000000,0.7,255.81669361344714,0.0,66593.1770502747,86909.61005606755,173215.32104570948,173215.32104570948,86909.61005606755,10
45890.3729786739,88166.70447476598,75,0.0,6828.270678856779,75,88166.70447476595,0.7,10,2024000,0.7,6828.270678856779,0.0,45890.3729786739,88166.70447476598,184862.49567341892,184862.49567341892,88166.70447476595,10
63182.53592551332,98966.20862314527,76,0.0,13128.665205002284,76,98966.20862314523,0.8,10,2048000,0.8,13128.665205002284,0.0,63182.53592551332,98966.20862314527,199470.09612110883,199470.09612110883,98966.20862314523,10
56788.22271515842,54910.0120478451,77,0.0,1563.1148888329901,77,54910.01204784511,0.6,10,2072000,0.6,1563.1148888329901,0.0,56788.22271515842,54910.0120478451,164534.4342803156,164534.4342803156,54910.01204784511,10
59320.87207813372,77559.26493108408,78,0.0,3649.2653068872105,78,77559.26493108404,0.9,10,2096000,0.9,3649.2653068872105,0.0,59320.87207813372,77559.26493108408,155156.52245797747,155156.52245797747,77559.26493108404,10
65625.82559899864,80648.5878601528,79,0.0,9579.830733284261,79,80648.5878601528,0.5,10,2120000,0.5,9579.830733284261,0.0,65625.82559899864,80648.5878601528,173106.36999807387,173106.36999807387,80648.5878601528,10
48026.634409953214,80841.6331700694,80,0.0,3880.731423758472,80,80841.63317006941,0.8,10,2144000,0.8,3880.731423758472,0.0,48026.634409953214,80841.6331700694,158090.2240681098,158090.2240681098,80841.63317006941,10
47954.89852053802,62860.96334202343,81,0.0,309.6652157020013,81,62860.96334202345,0.5,10,2168000,0.5,309.6652157020013,0.0,47954.89852053802,62860.96334202343,152487.65721411278,152487.65721411278,62860.96334202345,10
61700.97245520741,108766.23483931359,82,0.0,13307.98876797216,82,108766.23483931362,0.7,10,2192000,0.7,13307.98876797216,0.0,61700.97245520741,108766.23483931359,192517.34322764495,192517.34322764495,108766.23483931362,10
29732.389977637496,105640.21380569573,83,0.0,38353.953380162646,83,105640.21380569576,0.7,10,2216000,0.7,38353.953380162646,0.0,29732.389977637496,105640.21380569573,142929.9334228264,142929.9334228264,105640.21380569576,10
42740.45707203324,33648.7698835829,84,0.0,-95.46274310943059,84,33648.76988358289,0.2,10,2240000,0.2,-95.46274310943059,0.0,42740.45707203324,33648.7698835829,120687.23607346507,120687.23607346507,33648.76988358289,10
42699.80794619353,29662.110018142586,85,0.0,-95.08303844734759,85,29662.110018142594,0.2,10,2264000,0.2,-95.08303844734759,0.0,42699.80794619353,29662.110018142586,115910.61993378158,115910.61993378158,29662.110018142594,10
66053.89580793557,55130.34574319614,86,0.0,-95.06547332650155,86,55130.34574319616,0.3,10,2288000,0.3,-95.06547332650155,0.0,66053.89580793557,55130.34574319614,165157.98782737405,165157.98782737405,55130.34574319616,10
32534.716926937315,25014.814742928345,87,0.0,-95.06547332650155,87,25014.814742928353,0.2,10,2312000,0.2,-95.06547332650155,0.0,32534.716926937315,25014.814742928345,88793.85910315483,88793.85910315483,25014.814742928353,10
52629.665644712026,39243.303591713266,88,0.0,-95.80613423451479,88,39243.30359171326,0.3,10,2336000,0.3,-95.80613423451479,0.0,52629.665644712026,39243.303591713266,147536.87929452237,147536.87929452237,39243.30359171326,10
92756.8690694185,74776.40791167361,89,0.0,-95.80613423451479,89,74776.40791167361,0.4,10,2360000,0.4,-95.80613423451479,0.0,92756.8690694185,74776.40791167361,217494.48775663774,217494.48775663774,74776.40791167361,10
42536.681859957185,27216.59938943714,90,0.0,-95.06547332650155,90,27216.59938943714,0.1,10,2384000,0.1,-95.06547332650155,0.0,42536.681859957185,27216.59938943714,138991.69738995467,138991.69738995467,27216.59938943714,10
42762.91041255768,24809.42928005239,91,0.0,-95.06547332650155,91,24809.42928005238,0.4,10,2408000,0.4,-95.06547332650155,0.0,42762.91041255768,24809.42928005239,146803.62372958165,146803.62372958165,24809.42928005238,10
60403.12512467521,49652.91286139837,92,0.0,-126.04191429484432,92,49652.91286139837,0.4,10,2432000,0.4,-126.04191429484432,0.0,60403.12512467521,49652.91286139837,152736.27283769147,152736.27283769147,49652.91286139837,10
59588.568444577635,38024.63697212741,93,0.0,-117.10888534246953,93,38024.636972127424,0.3,10,2456000,0.3,-117.10888534246953,0.0,59588.568444577635,38024.63697212741,182318.030526508,182318.030526508,38024.636972127424,10
35817.66649758441,31635.459674336955,94,0.0,-95.06547332650155,94,31635.45967433696,0.3,10,2480000,0.3,-95.06547332650155,0.0,35817.66649758441,31635.459674336955,94136.72346588051,94136.72346588051,31635.45967433696,10
45745.88037993863,42033.145626535785,95,0.0,-95.1346847722413,95,42033.14562653577,0.4,10,2504000,0.4,-95.1346847722413,0.0,45745.88037993863,42033.145626535785,132249.6811997205,132249.6811997205,42033.14562653577,10
56884.92763682375,47821.99751937126,96,0.0,-101.95050225437839,96,47821.99751937127,0.4,10,2528000,0.4,-101.95050225437839,0.0,56884.92763682375,47821.99751937126,152658.15229895772,152658.15229895772,47821.99751937127,10
53695.627221447285,35578.61594212077,97,0.0,-95.26725880643751,97,35578.61594212076,0.2,10,2552000,0.2,-95.26725880643751,0.0,53695.627221447285,35578.61594212077,176906.91466706587,176906.91466706587,35578.61594212076,10
36628.528545732515,26441.58670227934,98,0.0,-95.74195580449097,98,26441.58670227934,0.4,10,2576000,0.4,-95.74195580449097,0.0,36628.528545732515,26441.58670227934,111936.67399404211,111936.67399404211,26441.58670227934,10
52364.57932148752,37383.48566681201,99,0.0,-117.22587321180829,99,37383.485666812005,0.2,10,2600000,0.2,-117.22587321180829,0.0,52364.57932148752,37383.48566681201,176828.5063576822,176828.5063576822,37383.485666812005,10
76558.29728560963,61958.70415925863,100,0.0,-95.20894798297586,100,61958.70415925861,0.4,10,2624000,0.4,-95.20894798297586,0.0,76558.29728560963,61958.70415925863,222971.19833558632,222971.19833558632,61958.70415925861,10
34329.91978609086,32029.547045012492,101,0.0,-95.80613423451479,101,32029.547045012492,0.3,10,2648000,0.3,-95.80613423451479,0.0,34329.91978609086,32029.547045012492,91563.04059408605,91563.04059408605,32029.547045012492,10
14559.411270053988,4817.574285316451,102,0.0,-116.64183107766618,102,4817.574285316454,0.0,10,2672000,0.0,-116.64183107766618,0.0,14559.411270053988,4817.574285316451,48495.73186859462,48495.73186859462,4817.574285316454,10
50388.076882768284,21805.209824813966,103,0.0,-126.32253581382602,103,21805.209824813945,0.2,10,2696000,0.2,-126.32253581382602,0.0,50388.076882768284,21805.209824813966,165191.7246555603,165191.7246555603,21805.209824813945,10
41275.98094351131,27222.018161363365,104,0.0,-95.80613402361924,104,27222.018161363376,0.3,10,2720000,0.3,-95.80613402361924,0.0,41275.98094351131,27222.018161363365,117664.46576791743,117664.46576791743,27222.018161363376,10
62266.54479909625,41711.18960331348,105,0.0,-95.80613423451479,105,41711.189603313476,0.2,10,2744000,0.2,-95.80613423451479,0.0,62266.54479909625,41711.18960331348,197650.10060812638,197650.10060812638,41711.189603313476,10
25950.456185016184,24262.997012654774,106,0.0,-117.22587321180829,106,24262.997012654778,0.1,10,2768000,0.1,-117.22587321180829,0.0,25950.456185016184,24262.997012654774,62942.577586616375,62942.577586616375,24262.997012654778,10
67801.04234726349,64478.23314126262,107,0.0,-117.10888534246953,107,64478.23314126261,0.4,10,2792000,0.4,-117.10888534246953,0.0,67801.04234726349,64478.23314126262,179162.0382732311,179162.0382732311,64478.23314126261,10
54121.34769833155,32210.071339943534,108,0.0,-95.80613423451479,108,32210.071339943555,0.3,10,2816000,0.3,-95.80613423451479,0.0,54121.34769833155,32210.071339943534,140455.5491108833,140455.5491108833,32210.071339943555,10
63906.35064335792,35764.694627196106,109,0.0,-95.80613423451479,109,35764.6946271961,0.3,10,2840000,0.3,-95.80613423451479,0.0,63906.35064335792,35764.694627196106,187919.5721923172,187919.5721923172,35764.6946271961,10
33667.89958669517,27487.135214937123,110,0.0,-95.74195580449097,110,27487.135214937116,0.1,10,2864000,0.1,-95.74195580449097,0.0,33667.89958669517,27487.135214937123,102796.6388296453,102796.6388296453,27487.135214937116,10
42430.35347995096,27575.0479868859,111,0.0,-124.31163156295511,111,27575.047986885904,0.2,10,2888000,0.2,-124.31163156295511,0.0,42430.35347995096,27575.0479868859,102597.67464575425,102597.67464575425,27575.047986885904,10
46466.81801962564,33785.37816437219,112,0.0,-95.80613423451479,112,33785.37816437219,0.2,10,2912000,0.2,-95.80613423451479,0.0,46466.81801962564,33785.37816437219,126115.76637211909,126115.76637211909,33785.37816437219,10
36278.27893563886,17602.408543119407,113,0.0,-111.59247306512256,113,17602.408543119414,0.1,10,2936000,0.1,-111.59247306512256,0.0,36278.27893563886,17602.408543119407,107392.93566938814,107392.93566938814,17602.408543119414,10
65931.7347384675,52959.49398287576,114,0.0,-95.06547332650155,114,52959.49398287578,0.4,10,2960000,0.4,-95.06547332650155,0.0,65931.7347384675,52959.49398287576,150030.73990171053,150030.73990171053,52959.49398287578,10
49887.261972713386,39505.28051437218,115,0.0,-95.80613423451479,115,39505.28051437219,0.3,10,2984000,0.3,-95.80613423451479,0.0,49887.261972713386,39505.28051437218,161340.07651920593,161340.07651920593,39505.28051437219,10
59385.70659107371,39299.878173874204,116,0.0,-95.06547332650155,116,39299.87817387419,0.3,10,3008000,0.3,-95.06547332650155,0.0,59385.70659107371,39299.878173874204,163898.09141377086,163898.09141377086,39299.87817387419,10
51213.505388270154,33583.84683770207,117,0.0,-95.80613423451479,117,33583.846837702054,0.2,10,3032000,0.2,-95.80613423451479,0.0,51213.505388270154,33583.84683770207,163212.6092579165,163212.6092579165,33583.846837702054,10
11922.13115641235,10101.487094045577,118,0.0,-95.80613423451479,118,10101.487094045577,0.1,10,3056000,0.1,-95.80613423451479,0.0,11922.13115641235,10101.487094045577,31387.07793632021,31387.07793632021,10101.487094045577,10
65270.68241709776,51601.759075371,119,0.0,-95.80613423451479,119,51601.759075370996,0.4,10,3080000,0.4,-95.80613423451479,0.0,65270.68241709776,51601.759075371,168582.74464845879,168582.74464845879,51601.759075370996,10
