GaussianMLPPolicy/KLAfter,MetaTest/button-press-wall-v1/StdReturn,MetaTest/button-press-wall-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/button-press-wall-v1/SuccessRate,TotalEnvSteps,button-press-wall-v1/MinReturn,MetaTest/button-press-wall-v1/AverageReturn,Average/AverageDiscountedReturn,Iteration,GaussianMLPPolicy/Entropy,MetaTest/Average/MinReturn,Average/AverageReturn,GaussianMLPPolicy/KLBefore,button-press-wall-v1/AverageDiscountedReturn,button-press-wall-v1/StdReturn,Average/MaxReturn,MetaTest/button-press-wall-v1/TerminationRate,MetaTest/Average/MaxReturn,button-press-wall-v1/AverageReturn,button-press-wall-v1/NumEpisodes,Average/Iteration,GaussianMLPPolicy/dLoss,MetaTest/button-press-wall-v1/AverageDiscountedReturn,button-press-wall-v1/SuccessRate,button-press-wall-v1/MaxReturn,Average/MinReturn,Average/SuccessRate,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/NumEpisodes,Average/StdReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,MetaTest/button-press-wall-v1/MaxReturn,MetaTest/button-press-wall-v1/NumEpisodes,MetaTest/button-press-wall-v1/MinReturn,MetaTest/Average/SuccessRate,Average/TerminationRate,MetaTest/Average/Iteration,button-press-wall-v1/Iteration,Average/NumEpisodes,button-press-wall-v1/TerminationRate
1.8940496374852955e-05,0.0,10,13752.960056498156,13752.960056498145,0.0,880000,-55.36828152441905,13752.960056498145,3894.2532551912946,10,5.6674933433532715,13752.960056498145,10162.00858193177,0.0,3894.2532551912946,28263.402573920757,175259.7922640816,0.0,13752.960056498145,10162.00858193177,200,10,2.686931566131534e-08,13752.960056498156,0.01,175259.7922640816,-55.36828152441905,0.01,0.0,0.0,1,28263.402573920757,-5.468472750180808e-07,-5.737165906793962e-07,13752.960056498145,1,13752.960056498145,0.0,0.0,10,10,200,0.0
2.881914042518474e-06,0.0,11,-18.93120328129099,-18.931203281290998,0.0,960000,-66.01170054873744,-18.931203281290998,4990.9222388703165,11,5.666928291320801,-18.931203281290998,13551.101042016633,0.0,4990.9222388703165,32363.605914754087,162675.81468862365,0.0,-18.931203281290998,13551.101042016633,200,11,4.079822701896774e-09,-18.93120328129099,0.005,162675.81468862365,-66.01170054873744,0.005,0.0,0.0,1,32363.605914754087,-7.159253527788678e-07,-7.200051754807646e-07,-18.931203281290998,1,-18.931203281290998,0.0,0.0,11,11,200,0.0
0.007411049213260412,0.0,12,-18.75322277398417,-18.753222773984163,0.0,1040000,-57.00287377642645,-18.753222773984163,5844.94913932422,12,5.659544467926025,-18.753222773984163,17251.142395810304,0.0,5844.94913932422,41512.455181151905,223580.4282265554,0.0,-18.753222773984163,17251.142395810304,200,12,0.00022882257326273248,-18.75322277398417,0.015,223580.4282265554,-57.00287377642645,0.015,0.0,0.0,1,41512.455181151905,-9.23016996239312e-05,-0.0003211242728866637,-18.753222773984163,1,-18.753222773984163,0.0,0.0,12,12,200,0.0
4.513557541940827e-06,0.0,13,-18.24628089946555,-18.24628089946555,0.0,1120000,-51.44542073848634,-18.24628089946555,7085.273823777003,13,5.659378528594971,-18.24628089946555,19188.197855456354,0.0,7085.273823777003,42586.22239329996,267354.86814234435,0.0,-18.24628089946555,19188.197855456354,200,13,6.411312369891675e-09,-18.24628089946555,0.025,267354.86814234435,-51.44542073848634,0.025,0.0,0.0,1,42586.22239329996,-2.8222714831827034e-07,-2.88638460688162e-07,-18.24628089946555,1,-18.24628089946555,0.0,0.0,13,13,200,0.0
0.00019594948389567435,0.0,14,184672.10837598724,184672.10837598724,1.0,1200000,-50.67871731489115,184672.10837598724,7121.789868240382,14,5.680719375610352,184672.10837598724,19130.026590440124,0.0,7121.789868240382,42575.22023144359,210027.75977866224,0.0,184672.10837598724,19130.026590440124,200,14,2.7972237148787826e-07,184672.10837598724,0.005,210027.75977866224,-50.67871731489115,0.005,0.0,0.0,1,42575.22023144359,1.5437746696989052e-05,1.5158024325501174e-05,184672.10837598724,1,184672.10837598724,1.0,0.0,14,14,200,0.0
0.0068641528487205505,0.0,15,8591.577978726724,8591.577978726726,0.0,1280000,-44.82871591494888,8591.577978726726,4656.417789031717,15,5.646080493927002,8591.577978726726,13521.780029172043,0.0,4656.417789031717,37447.72020418347,222740.4377613886,0.0,8591.577978726726,13521.780029172043,200,15,0.0003234682371839881,8591.577978726724,0.02,222740.4377613886,-44.82871591494888,0.02,0.0,0.0,1,37447.72020418347,-0.0007107988931238651,-0.0010342671303078532,8591.577978726726,1,8591.577978726726,0.0,0.0,15,15,200,0.0
9.114723070524633e-06,0.0,16,32129.472603666625,32129.4726036666,0.0,1360000,-52.50544577270131,32129.4726036666,7633.953148169797,16,5.64870548248291,32129.4726036666,19456.25271164215,0.0,7633.953148169797,39879.3380572532,232032.0019953083,0.0,32129.4726036666,19456.25271164215,200,16,1.2905957191833295e-08,32129.472603666625,0.005,232032.0019953083,-52.50544577270131,0.005,0.0,0.0,1,39879.3380572532,3.6762328363693086e-06,3.6633268791774753e-06,32129.4726036666,1,32129.4726036666,0.0,0.0,16,16,200,0.0
0.009794853627681732,0.0,17,225516.51831073224,225516.51831073235,1.0,1440000,-49.80549642790866,225516.51831073235,7286.02878456818,17,5.669915199279785,225516.51831073235,19810.15334875386,0.0,7286.02878456818,45299.8247871858,294016.23151720554,0.0,225516.51831073235,19810.15334875386,200,17,0.0004755424743052572,225516.51831073224,0.015,294016.23151720554,-49.80549642790866,0.015,0.0,0.0,1,45299.8247871858,0.00039574792026542127,-7.979455403983593e-05,225516.51831073235,1,225516.51831073235,1.0,0.0,17,17,200,0.0
1.8458085833117366e-06,0.0,18,-15.801070130620868,-15.801070130620872,0.0,1520000,-53.84504522902243,-15.801070130620872,11846.43567387905,18,5.669987678527832,-15.801070130620872,31535.901832932435,0.0,11846.43567387905,52679.41908682984,224470.03583967587,0.0,-15.801070130620872,31535.901832932435,200,18,2.623181671879138e-09,-15.801070130620868,0.02,224470.03583967587,-53.84504522902243,0.02,0.0,0.0,1,52679.41908682984,1.3119878872203117e-07,1.2857560705015203e-07,-15.801070130620872,1,-15.801070130620872,0.0,0.0,18,18,200,0.0
0.007577241398394108,0.0,19,-26.725482380001548,-26.725482380001537,0.0,1600000,-44.75919080327296,-26.725482380001537,11351.689693752493,19,5.690856456756592,-26.725482380001537,30251.679002486235,0.0,11351.689693752493,51615.64888196556,229287.16365489218,0.0,-26.725482380001537,30251.679002486235,200,19,0.00026580335816106526,-26.725482380001548,0.005,229287.16365489218,-44.75919080327296,0.005,0.0,0.0,1,51615.64888196556,0.00027864359435625374,1.2840236195188481e-05,-26.725482380001537,1,-26.725482380001537,0.0,0.0,19,19,200,0.0
0.008952027186751366,0.0,20,10613.001798473879,10613.001798473872,0.0,1680000,-48.25203839840633,10613.001798473872,9363.300094488808,20,5.6616692543029785,10613.001798473872,25913.193520401408,0.0,9363.300094488808,47012.95198445538,224763.58310880195,0.0,10613.001798473872,25913.193520401408,200,20,0.000581118743866682,10613.001798473879,0.02,224763.58310880195,-48.25203839840633,0.02,0.0,0.0,1,47012.95198445538,-0.000613729003816843,-0.001194847747683525,10613.001798473872,1,10613.001798473872,0.0,0.0,20,20,200,0.0
1.81984148639458e-07,0.0,21,-29.65140802307844,-29.651408023078435,0.0,1760000,-33.781672264074324,-29.651408023078435,12818.29523076454,21,5.66173791885376,-29.651408023078435,36610.758595207735,0.0,12818.29523076454,58477.4758140128,258724.61585423743,0.0,-29.651408023078435,36610.758595207735,200,21,2.6275870368408505e-10,-29.65140802307844,0.04,258724.61585423743,-33.781672264074324,0.04,0.0,0.0,1,58477.4758140128,1.304380816691264e-07,1.3017532296544232e-07,-29.651408023078435,1,-29.651408023078435,0.0,0.0,21,21,200,0.0
9.68115500654676e-07,0.0,22,12072.937129493404,12072.937129493403,0.0,1840000,-41.63006431078777,12072.937129493403,9690.191412456363,22,5.661684513092041,12072.937129493403,27510.18718009681,0.0,9690.191412456363,48643.38687369344,211998.00092940716,0.0,12072.937129493403,27510.18718009681,200,22,1.3607461823994527e-09,12072.937129493404,0.01,211998.00092940716,-41.63006431078777,0.01,0.0,0.0,1,48643.38687369344,-1.7698889109851734e-07,-1.783496372809168e-07,12072.937129493403,1,12072.937129493403,0.0,0.0,22,22,200,0.0
4.216042270854814e-07,0.0,23,-24.68104411087252,-24.68104411087251,0.0,1920000,-42.74862570854909,-24.68104411087251,12629.19905528903,23,5.661665916442871,-24.68104411087251,33584.18713297523,0.0,12629.19905528903,54601.483278456755,270238.2827983862,0.0,-24.68104411087251,33584.18713297523,200,23,5.890612442271959e-10,-24.68104411087252,0.015,270238.2827983862,-42.74862570854909,0.015,0.0,0.0,1,54601.483278456755,-6.835635701918363e-08,-6.894541826341083e-08,-24.68104411087251,1,-24.68104411087251,0.0,0.0,23,23,200,0.0
5.844245265507197e-07,0.0,24,-32.17229339957175,-32.17229339957174,0.0,2000000,-40.39721467443047,-32.17229339957174,11742.764157587706,24,5.661643981933594,-32.17229339957174,33050.02475377637,0.0,11742.764157587706,51937.367711953026,268084.290099696,0.0,-32.17229339957174,33050.02475377637,200,24,8.471872092741251e-10,-32.17229339957175,0.02,268084.290099696,-40.39721467443047,0.02,0.0,0.0,1,51937.367711953026,-7.238553223487543e-08,-7.323271944414955e-08,-32.17229339957174,1,-32.17229339957174,0.0,0.0,24,24,200,0.0
1.7054292129614623e-06,0.0,25,5151.796329048554,5151.796329048551,0.0,2080000,-41.11625948213695,5151.796329048551,11345.271531784576,25,5.6619181632995605,5151.796329048551,31217.32763248956,0.0,11345.271531784576,53103.54352992108,250760.2525319461,0.0,5151.796329048551,31217.32763248956,200,25,2.4147084332071245e-09,5151.796329048554,0.025,250760.2525319461,-41.11625948213695,0.025,0.0,0.0,1,53103.54352992108,9.220277092936158e-07,9.196130008604086e-07,5151.796329048551,1,5151.796329048551,0.0,0.0,25,25,200,0.0
5.033466550230514e-07,0.0,26,-16.82383092882551,-16.82383092882551,0.0,2160000,-38.55687137063325,-16.82383092882551,15747.86488914242,26,5.661780834197998,-16.82383092882551,47348.51902467562,0.0,15747.86488914242,69255.99868257009,280783.4629386064,0.0,-16.82383092882551,47348.51902467562,200,26,6.978382316447096e-10,-16.82383092882551,0.055,280783.4629386064,-38.55687137063325,0.055,0.0,0.0,1,69255.99868257009,-2.3092945866665104e-07,-2.3162729689829575e-07,-16.82383092882551,1,-16.82383092882551,0.0,0.0,26,26,200,0.0
7.174118650254968e-07,0.0,27,12983.633168599164,12983.633168599163,0.0,2240000,-37.104976616739165,12983.633168599163,9078.85276670879,27,5.6615471839904785,12983.633168599163,24145.777729677167,0.0,9078.85276670879,50203.1030675419,293296.7250313237,0.0,12983.633168599163,24145.777729677167,200,27,1.038642949424684e-09,12983.633168599164,0.025,293296.7250313237,-37.104976616739165,0.025,0.0,0.0,1,50203.1030675419,-5.739651669500745e-07,-5.750038098994992e-07,12983.633168599163,1,12983.633168599163,0.0,0.0,27,27,200,0.0
1.2448969073375338e-06,0.0,28,-17.33807824728082,-17.338078247280823,0.0,2320000,-38.50950574365321,-17.338078247280823,10790.602638203254,28,5.661165714263916,-17.338078247280823,30485.04658428006,0.0,10790.602638203254,52102.10356555603,237517.0969133805,0.0,-17.338078247280823,30485.04658428006,200,28,1.7484467207395937e-09,-17.33807824728082,0.035,237517.0969133805,-38.50950574365321,0.035,0.0,0.0,1,52102.10356555603,-7.059220479277428e-07,-7.076704946484824e-07,-17.338078247280823,1,-17.338078247280823,0.0,0.0,28,28,200,0.0
1.1944391644647112e-06,0.0,29,-24.35040014827124,-24.350400148271238,0.0,2400000,-35.989027205973336,-24.350400148271238,11414.82961046945,29,5.661528587341309,-24.350400148271238,32878.26397865983,0.0,11414.82961046945,56797.41641149796,238870.27205763772,0.0,-24.350400148271238,32878.26397865983,200,29,1.6818830772535875e-09,-24.35040014827124,0.05,238870.27205763772,-35.989027205973336,0.05,0.0,0.0,1,56797.41641149796,9.577912578606629e-07,9.561093747834093e-07,-24.350400148271238,1,-24.350400148271238,0.0,0.0,29,29,200,0.0
5.238977678345691e-07,0.0,30,225432.30974424406,225432.30974424395,1.0,2480000,-42.385158924077615,225432.30974424395,13337.058103489035,30,5.661446571350098,225432.30974424395,39105.433070058876,0.0,13337.058103489035,58412.02187567959,233720.99902470552,0.0,225432.30974424395,39105.433070058876,200,30,6.990461542955018e-10,225432.30974424406,0.035,233720.99902470552,-42.385158924077615,0.035,0.0,0.0,1,58412.02187567959,-1.6792424162304087e-07,-1.6862328777733637e-07,225432.30974424395,1,225432.30974424395,1.0,0.0,30,30,200,0.0
1.1399880577300792e-06,0.0,31,10228.939527220851,10228.939527220844,0.0,2560000,-44.06331582740941,10228.939527220844,10240.269562763579,31,5.662074089050293,10228.939527220844,29415.500763440457,0.0,10240.269562763579,52126.32699332493,242769.30760134797,0.0,10228.939527220844,29415.500763440457,200,31,1.6223111742874607e-09,10228.939527220851,0.02,242769.30760134797,-44.06331582740941,0.02,0.0,0.0,1,52126.32699332493,1.0219382602372207e-06,1.0203159490629332e-06,10228.939527220844,1,10228.939527220844,0.0,0.0,31,31,200,0.0
3.179739138658988e-08,0.0,32,-17.598627911012443,-17.598627911012446,0.0,2640000,-38.17536664004517,-17.598627911012446,12846.393946930544,32,5.661718368530273,-17.598627911012446,35783.7902247447,0.0,12846.393946930544,58345.54821508453,243036.0102351973,0.0,-17.598627911012446,35783.7902247447,200,32,1.0058442967419978e-10,-17.598627911012443,0.04,243036.0102351973,-38.17536664004517,0.04,0.0,0.0,1,58345.54821508453,-3.670775186037645e-07,-3.671781030334387e-07,-17.598627911012446,1,-17.598627911012446,0.0,0.0,32,32,200,0.0
4.133010861551156e-06,0.0,33,4284.377848151341,4284.377848151343,0.0,2720000,-39.02769857923672,4284.377848151343,9639.001816574,33,5.661530494689941,4284.377848151343,27270.451986409873,0.0,9639.001816574,48577.15227842536,237680.91365069462,0.0,4284.377848151343,27270.451986409873,200,33,5.880792741663754e-09,4284.377848151341,0.035,237680.91365069462,-39.02769857923672,0.035,0.0,0.0,1,48577.15227842536,-3.114005835413991e-07,-3.1728137628306285e-07,4284.377848151343,1,4284.377848151343,0.0,0.0,33,33,200,0.0
0.00035370391560718417,0.0,34,80910.55939960397,80910.55939960394,0.0,2800000,-39.71262809384773,80910.55939960394,9372.912740580387,34,5.669418811798096,80910.55939960394,27365.940280056282,0.0,9372.912740580387,50207.71437144493,229115.49337359043,0.0,80910.55939960394,27365.940280056282,200,34,5.093970685265958e-07,80910.55939960397,0.025,229115.49337359043,-39.71262809384773,0.025,0.0,0.0,1,50207.71437144493,6.035495516698575e-06,5.526098448171979e-06,80910.55939960394,1,80910.55939960394,0.0,0.0,34,34,200,0.0
2.240095682282117e-06,0.0,35,-19.2334066588022,-19.233406658802213,0.0,2880000,-44.961659869531545,-19.233406658802213,12768.925568369134,35,5.669715404510498,-19.233406658802213,36836.7383725747,0.0,12768.925568369134,61202.48375017779,234574.1438482142,0.0,-19.233406658802213,36836.7383725747,200,35,3.170214313286124e-09,-19.2334066588022,0.055,234574.1438482142,-44.961659869531545,0.055,0.0,0.0,1,61202.48375017779,6.338379421322315e-07,6.306677278189454e-07,-19.233406658802213,1,-19.233406658802213,0.0,0.0,35,35,200,0.0
2.496475190127967e-06,0.0,36,218695.7145922141,218695.71459221406,1.0,2960000,-35.0129260756605,218695.71459221406,9037.486517014871,36,5.669525146484375,218695.71459221406,26113.18577825023,0.0,9037.486517014871,50131.45540928553,259238.58297193956,0.0,218695.71459221406,26113.18577825023,200,36,3.539071258273907e-09,218695.7145922141,0.015,259238.58297193956,-35.0129260756605,0.015,0.0,0.0,1,50131.45540928553,-5.261493924990646e-07,-5.296884637573385e-07,218695.71459221406,1,218695.71459221406,1.0,0.0,36,36,200,0.0
1.3661906450579409e-06,0.0,37,8753.117394843382,8753.117394843377,0.0,3040000,-39.10398796623222,8753.117394843377,11605.297453777193,37,5.669030666351318,8753.117394843377,32553.612997803084,0.0,11605.297453777193,57375.496086068066,303257.0263039489,0.0,8753.117394843377,32553.612997803084,200,37,1.9024355424335226e-09,8753.117394843382,0.045,303257.0263039489,-39.10398796623222,0.045,0.0,0.0,1,57375.496086068066,-1.040675897456822e-06,-1.0425783329992555e-06,8753.117394843377,1,8753.117394843377,0.0,0.0,37,37,200,0.0
3.009751878835232e-07,0.0,38,-23.54085716401403,-23.540857164014014,0.0,3120000,-47.8308884723208,-23.540857164014014,11694.019691176927,38,5.668968200683594,-23.540857164014014,33733.562967298465,0.0,11694.019691176927,57320.101498958764,273661.0266085988,0.0,-23.540857164014014,33733.562967298465,200,38,4.3849013309227303e-10,-23.54085716401403,0.035,273661.0266085988,-47.8308884723208,0.035,0.0,0.0,1,57320.101498958764,-1.265662348259866e-07,-1.2700472495907889e-07,-23.540857164014014,1,-23.540857164014014,0.0,0.0,38,38,200,0.0
3.6275807815400185e-06,0.0,39,-20.59098727502832,-20.590987275028322,0.0,3200000,-39.58551897475462,-20.590987275028322,10858.551387539375,39,5.668881416320801,-20.590987275028322,30112.04004105239,0.0,10858.551387539375,49927.89663897418,210372.73712326662,0.0,-20.590987275028322,30112.04004105239,200,39,5.106159051138093e-09,-20.59098727502832,0.025,210372.73712326662,-39.58551897475462,0.025,0.0,0.0,1,49927.89663897418,-2.906597558194335e-07,-2.957659148705716e-07,-20.590987275028322,1,-20.590987275028322,0.0,0.0,39,39,200,0.0
8.235227141994983e-06,0.0,40,6872.332804397254,6872.33280439725,0.0,3280000,-36.710648194411206,6872.33280439725,11054.137492607291,40,5.6732964515686035,6872.33280439725,31274.582090180207,0.0,11054.137492607291,50129.28207326662,211505.8033886677,0.0,6872.33280439725,31274.582090180207,200,40,1.165062712971121e-08,6872.332804397254,0.02,211505.8033886677,-36.710648194411206,0.02,0.0,0.0,1,50129.28207326662,4.176957190793473e-06,4.165306563663762e-06,6872.33280439725,1,6872.33280439725,0.0,0.0,40,40,200,0.0
4.3372855884626915e-07,0.0,41,-20.718495418902716,-20.71849541890272,0.0,3360000,-38.645228102548906,-20.71849541890272,13997.633243405908,41,5.673133850097656,-20.71849541890272,38985.089283297086,0.0,13997.633243405908,57624.775803340664,208083.3349674198,0.0,-20.71849541890272,38985.089283297086,200,41,6.434390797949163e-10,-20.718495418902716,0.035,208083.3349674198,-38.645228102548906,0.035,0.0,0.0,1,57624.775803340664,-2.636757869822759e-07,-2.643192260620708e-07,-20.71849541890272,1,-20.71849541890272,0.0,0.0,41,41,200,0.0
0.0078118592500686646,0.0,42,21951.877244883824,21951.877244883824,0.0,3440000,-43.59684982417286,21951.877244883824,11487.975259752739,42,5.656949520111084,21951.877244883824,30971.581975401434,0.0,11487.975259752739,50226.75376839849,224853.2318813982,0.0,21951.877244883824,30971.581975401434,200,42,0.0002435823407722637,21951.877244883824,0.015,224853.2318813982,-43.59684982417286,0.015,0.0,0.0,1,50226.75376839849,-0.0002421767421765253,-0.000485759082948789,21951.877244883824,1,21951.877244883824,0.0,0.0,42,42,200,0.0
6.835479325673077e-06,0.0,43,149066.82376885752,149066.82376885752,0.0,3520000,-33.388210446661226,149066.82376885752,13409.451982722674,43,5.6562933921813965,149066.82376885752,40109.529924581286,0.0,13409.451982722674,64534.05865121094,312481.8517396528,0.0,149066.82376885752,40109.529924581286,200,43,9.657014743424952e-09,149066.82376885752,0.03,312481.8517396528,-33.388210446661226,0.03,0.0,0.0,1,64534.05865121094,-2.5380297756782966e-06,-2.5476867904217215e-06,149066.82376885752,1,149066.82376885752,0.0,0.0,43,43,200,0.0
9.153187647825689e-07,0.0,44,-19.28958313105131,-19.28958313105131,0.0,3600000,-32.29691652659109,-19.28958313105131,12862.470138256374,44,5.6562819480896,-19.28958313105131,38150.60138189351,0.0,12862.470138256374,54671.79221096371,262813.60455528664,0.0,-19.28958313105131,38150.60138189351,200,44,1.3156657985291531e-09,-19.28958313105131,0.035,262813.60455528664,-32.29691652659109,0.035,0.0,0.0,1,54671.79221096371,-2.975452773057441e-08,-3.107019352910356e-08,-19.28958313105131,1,-19.28958313105131,0.0,0.0,44,44,200,0.0
4.3920209691350465e-07,0.0,45,-27.08157338338206,-27.08157338338205,0.0,3680000,-26.68885389037091,-27.08157338338205,14454.531751174794,45,5.656287670135498,-27.08157338338205,44023.23878441903,0.0,14454.531751174794,60539.15638476419,249605.1622549884,0.0,-27.08157338338205,44023.23878441903,200,45,5.899893906757825e-10,-27.08157338338206,0.04,249605.1622549884,-26.68885389037091,0.04,0.0,0.0,1,60539.15638476419,8.841641196966066e-09,8.251651806290283e-09,-27.08157338338205,1,-27.08157338338205,0.0,0.0,45,45,200,0.0
