MetaTest/door-unlock-v1/StdReturn,MetaTest/door-unlock-v1/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/door-unlock-v1/MaxReturn,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/Average/MinReturn,MetaTest/door-unlock-v1/Iteration,MetaTest/door-unlock-v1/AverageReturn,MetaTest/door-unlock-v1/NumTrajs,MetaTest/door-unlock-v1/SuccessRate,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/door-unlock-v1/AverageDiscountedReturn,MetaTest/Average/NumTrajs,MetaTest/Average/Iteration,MetaTest/door-unlock-v1/MinReturn
1031.0691083445784,0.0,3401.90617245429,0.0,379.148303926576,3401.90617245429,379.1483039265759,728000,-118.96557259879503,21,379.1483039265759,10,0.3,1031.0691083445784,0.3,379.148303926576,10,21,-118.96557259879503
1643.6022097285484,0.0,5424.823932378645,0.0,621.8797231437277,5424.823932378645,621.879723143728,752000,-96.84867019309559,22,621.879723143728,10,0.2,1643.6022097285484,0.2,621.8797231437277,10,22,-96.84867019309559
4753.243495139735,0.0,15795.828967413478,0.0,1536.273052667227,15795.828967413478,1536.2730526672271,776000,-88.72755047542648,23,1536.2730526672271,10,0.6,4753.243495139735,0.6,1536.273052667227,10,23,-88.72755047542648
4844.92720811098,0.0,16344.000445068787,0.0,1995.231503470009,16344.000445068787,1995.23150347001,800000,-67.43829495184495,24,1995.23150347001,10,0.6,4844.92720811098,0.6,1995.231503470009,10,24,-67.43829495184495
80277.52002637129,0.0,268556.13932510716,0.0,27886.59524639101,268556.13932510716,27886.595246390993,824000,-140.5584959817361,25,27886.595246390993,10,0.3,80277.52002637129,0.3,27886.59524639101,10,25,-140.5584959817361
6654.985434550364,0.0,17783.114156842494,0.0,3918.014025261227,17783.114156842494,3918.0140252612264,848000,-126.14084383636843,26,3918.0140252612264,10,0.5,6654.985434550364,0.5,3918.014025261227,10,26,-126.14084383636843
5031.934165934622,0.0,16422.6496053837,0.0,3087.0610782427157,16422.6496053837,3087.061078242717,872000,-34.32325785733315,27,3087.061078242717,10,0.4,5031.934165934622,0.4,3087.0610782427157,10,27,-34.32325785733315
4635.496973834661,0.0,15467.227946463594,0.0,1868.8882553579213,15467.227946463594,1868.8882553579206,896000,-47.79583311965575,28,1868.8882553579206,10,0.1,4635.496973834661,0.1,1868.8882553579213,10,28,-47.79583311965575
2496.1194007598474,0.0,8282.57154422547,0.0,794.3692805090297,8282.57154422547,794.3692805090293,920000,-78.85790791481162,29,794.3692805090293,10,0.2,2496.1194007598474,0.2,794.3692805090297,10,29,-78.85790791481162
4916.819170461494,0.0,15823.137540650585,0.0,2631.466492560081,15823.137540650585,2631.466492560081,944000,-106.38465353998551,30,2631.466492560081,10,0.0,4916.819170461494,0.0,2631.466492560081,10,30,-106.38465353998551
6575.02766357961,0.0,19018.684460956578,0.0,3806.9511765996854,19018.684460956578,3806.9511765996854,968000,-46.325116750448295,31,3806.9511765996854,10,0.1,6575.02766357961,0.1,3806.9511765996854,10,31,-46.325116750448295
1131.744367906351,0.0,3592.425607728402,0.0,568.8134864121477,3592.425607728402,568.8134864121478,992000,-108.86729791915513,32,568.8134864121478,10,0.2,1131.744367906351,0.2,568.8134864121477,10,32,-108.86729791915513
898.6634014961419,0.0,2966.8095586749437,0.0,270.9778444496389,2966.8095586749437,270.97784444963895,1016000,-44.45474444918915,33,270.97784444963895,10,0.1,898.6634014961419,0.1,270.9778444496389,10,33,-44.45474444918915
17120.821001547578,0.0,57309.45695331683,0.0,7386.234303312694,57309.45695331683,7386.234303312696,1040000,-84.12949743966574,34,7386.234303312696,10,0.4,17120.821001547578,0.4,7386.234303312694,10,34,-84.12949743966574
673.6945327671984,0.0,2217.989513546145,0.0,197.13619175237477,2217.989513546145,197.1361917523746,1064000,-47.67746644859806,35,197.1361917523746,10,0.1,673.6945327671984,0.1,197.13619175237477,10,35,-47.67746644859806
6982.532958602262,0.0,16180.54805901581,0.0,5550.683624476795,16180.54805901581,5550.683624476796,1088000,-68.06301902489936,36,5550.683624476796,10,0.3,6982.532958602262,0.3,5550.683624476795,10,36,-68.06301902489936
6178.44608478409,0.0,17463.01205886295,0.0,4394.673900434982,17463.01205886295,4394.673900434982,1112000,-17.269480551565444,37,4394.673900434982,10,0.4,6178.44608478409,0.4,4394.673900434982,10,37,-17.269480551565444
7050.084323696186,0.0,16800.967340558345,0.0,6712.080917426491,16800.967340558345,6712.080917426492,1136000,-25.93415654135485,38,6712.080917426492,10,0.3,7050.084323696186,0.3,6712.080917426491,10,38,-25.93415654135485
1139.108480834827,0.0,3710.0675657990837,0.0,570.9380464370272,3710.0675657990837,570.9380464370274,1160000,-46.459689643345506,39,570.9380464370274,10,0.3,1139.108480834827,0.3,570.9380464370272,10,39,-46.459689643345506
6273.699032904431,0.0,17911.66959687469,0.0,4137.106115966102,17911.66959687469,4137.106115966102,1184000,-36.312644683100196,40,4137.106115966102,10,0.2,6273.699032904431,0.2,4137.106115966102,10,40,-36.312644683100196
8958.587377753793,0.0,26371.355945437732,0.0,8830.68483103583,26371.355945437732,8830.684831035827,1208000,-28.37726122145783,41,8830.684831035827,10,0.1,8958.587377753793,0.1,8830.68483103583,10,41,-28.37726122145783
497.74999368992667,0.0,1520.6040899772545,0.0,318.81484321816373,1520.6040899772545,318.8148432181639,1232000,-20.995539768700436,42,318.8148432181639,10,0.3,497.74999368992667,0.3,318.81484321816373,10,42,-20.995539768700436
12616.751355753277,0.0,41818.22106675632,0.0,7160.877139419982,41818.22106675632,7160.877139419979,1256000,-87.31751074037896,43,7160.877139419979,10,0.2,12616.751355753277,0.2,7160.877139419982,10,43,-87.31751074037896
5567.48165538235,0.0,16179.748324521262,0.0,3923.0294718878895,16179.748324521262,3923.029471887888,1280000,-34.33781357335536,44,3923.029471887888,10,0.3,5567.48165538235,0.3,3923.0294718878895,10,44,-34.33781357335536
28596.28130802872,0.0,96564.49569015113,0.0,10897.356342107738,96564.49569015113,10897.35634210773,1304000,-100.47561391175282,45,10897.35634210773,10,0.5,28596.28130802872,0.5,10897.356342107738,10,45,-100.47561391175282
6283.5943785222,0.0,21096.739160492314,0.0,2272.4452760440267,21096.739160492314,2272.445276044028,1328000,-28.994852726135687,46,2272.445276044028,10,0.5,6283.5943785222,0.5,2272.4452760440267,10,46,-28.994852726135687
13560.924567591024,0.0,45032.246709925515,0.0,6654.821767230655,45032.246709925515,6654.821767230658,1352000,-32.36235478946002,47,6654.821767230658,10,0.0,13560.924567591024,0.0,6654.821767230655,10,47,-32.36235478946002
12637.390776986253,0.0,42414.41293243611,0.0,4791.820664339342,42414.41293243611,4791.820664339341,1376000,-44.99131867713757,48,4791.820664339341,10,0.5,12637.390776986253,0.5,4791.820664339342,10,48,-44.99131867713757
40531.2740496626,0.0,136189.91659149274,0.0,16377.205886207928,136189.91659149274,16377.205886207934,1400000,-99.85814852633473,49,16377.205886207934,10,0.3,40531.2740496626,0.3,16377.205886207928,10,49,-99.85814852633473
3333.242522701565,0.0,9415.605719181971,0.0,1736.7684108628782,9415.605719181971,1736.7684108628796,1424000,-45.38929773965575,50,1736.7684108628796,10,0.2,3333.242522701565,0.2,1736.7684108628782,10,50,-45.38929773965575
6351.440828268134,0.0,16607.04757647755,0.0,4290.991266794309,16607.04757647755,4290.99126679431,1448000,-64.08518413217314,51,4290.99126679431,10,0.4,6351.440828268134,0.4,4290.991266794309,10,51,-64.08518413217314
1941.6752724388193,0.0,6201.818217041281,0.0,913.548789642506,6201.818217041281,913.5487896425063,1472000,-81.90439086970429,52,913.5487896425063,10,0.5,1941.6752724388193,0.5,913.548789642506,10,52,-81.90439086970429
2067.7955433073166,0.0,6680.001832014276,0.0,1321.6684153273895,6680.001832014276,1321.6684153273895,1496000,-34.50793170382905,53,1321.6684153273895,10,0.2,2067.7955433073166,0.2,1321.6684153273895,10,53,-34.50793170382905
2212.0522202710868,0.0,6555.683722850399,0.0,1575.3773231255532,6555.683722850399,1575.377323125553,1520000,-108.7596599492366,54,1575.377323125553,10,0.1,2212.0522202710868,0.1,1575.3773231255532,10,54,-108.7596599492366
9109.710831595716,0.0,24168.28594777566,0.0,5623.105475214637,24168.28594777566,5623.105475214637,1544000,-109.12898352300917,55,5623.105475214637,10,0.2,9109.710831595716,0.2,5623.105475214637,10,55,-109.12898352300917
5138.762900569658,0.0,13954.365222999251,0.0,2701.6811035444794,13954.365222999251,2701.6811035444807,1568000,-123.29012218066737,56,2701.6811035444807,10,0.4,5138.762900569658,0.4,2701.6811035444794,10,56,-123.29012218066737
10012.61830139439,0.0,27429.004825934273,0.0,7743.233796730604,27429.004825934273,7743.233796730604,1592000,-61.012615205194855,57,7743.233796730604,10,0.4,10012.61830139439,0.4,7743.233796730604,10,57,-61.012615205194855
3493.289777584085,0.0,11109.821512595285,0.0,2185.6010099843734,11109.821512595285,2185.6010099843716,1616000,-49.72075543852068,58,2185.6010099843716,10,0.2,3493.289777584085,0.2,2185.6010099843734,10,58,-49.72075543852068
4462.206855481374,0.0,11552.421811393371,0.0,2236.503883266728,11552.421811393371,2236.5038832667274,1640000,-37.125073519338834,59,2236.5038832667274,10,0.1,4462.206855481374,0.1,2236.503883266728,10,59,-37.125073519338834
7990.54863713257,0.0,22991.786255854204,0.0,3938.5136533953823,22991.786255854204,3938.5136533953837,1664000,-95.20045050924962,60,3938.5136533953837,10,0.1,7990.54863713257,0.1,3938.5136533953823,10,60,-95.20045050924962
33051.67444690047,0.0,110770.10681309017,0.0,12713.865974976285,110770.10681309017,12713.865974976277,1688000,-59.71030751838607,61,12713.865974976277,10,0.2,33051.67444690047,0.2,12713.865974976285,10,61,-59.71030751838607
1086.0402832423079,0.0,3415.444085726248,0.0,821.2918863729186,3415.444085726248,821.2918863729192,1712000,-37.62203011712447,62,821.2918863729192,10,0.8,1086.0402832423079,0.8,821.2918863729186,10,62,-37.62203011712447
73032.13184298467,0.0,237594.6997945458,0.0,45370.156007279445,237594.6997945458,45370.15600727945,1736000,-66.09877423943352,63,45370.15600727945,10,0.7,73032.13184298467,0.7,45370.156007279445,10,63,-66.09877423943352
38856.170354049165,0.0,103039.21059300528,0.0,26905.760327194068,103039.21059300528,26905.760327194053,1760000,-25.548144352407906,64,26905.760327194053,10,0.5,38856.170354049165,0.5,26905.760327194068,10,64,-25.548144352407906
36514.10266879659,0.0,103262.90732992336,0.0,24322.452016330186,103262.90732992336,24322.452016330186,1784000,-38.40277644842345,65,24322.452016330186,10,0.8,36514.10266879659,0.8,24322.452016330186,10,65,-38.40277644842345
2887.7544587741195,0.0,9813.524270428083,0.0,1430.180318785113,9813.524270428083,1430.180318785114,1808000,-92.78521820703992,66,1430.180318785114,10,0.4,2887.7544587741195,0.4,1430.180318785113,10,66,-92.78521820703992
96283.56612762004,0.0,323427.9068821456,0.0,40399.36386798816,323427.9068821456,40399.36386798816,1832000,-30.764807368575408,67,40399.36386798816,10,0.6,96283.56612762004,0.6,40399.36386798816,10,67,-30.764807368575408
6329.901175056336,0.0,18822.12419087448,0.0,4154.773970468692,18822.12419087448,4154.773970468692,1856000,-85.64819318538615,68,4154.773970468692,10,0.5,6329.901175056336,0.5,4154.773970468692,10,68,-85.64819318538615
17819.906218058764,0.0,59673.840076527435,0.0,6244.6372926871745,59673.840076527435,6244.637292687175,1880000,-35.51085096276077,69,6244.637292687175,10,0.6,17819.906218058764,0.6,6244.6372926871745,10,69,-35.51085096276077
88724.78774165885,0.0,293697.3009025782,0.0,48414.425731290496,293697.3009025782,48414.425731290525,1904000,-63.19874823942523,70,48414.425731290525,10,0.6,88724.78774165885,0.6,48414.425731290496,10,70,-63.19874823942523
2031.1188079246378,0.0,6266.035489879496,0.0,1161.6694074140596,6266.035489879496,1161.6694074140596,1928000,-46.99975698737949,71,1161.6694074140596,10,0.8,2031.1188079246378,0.8,1161.6694074140596,10,71,-46.99975698737949
65846.93207665587,0.0,220076.64746567773,0.0,22616.80765312836,220076.64746567773,22616.80765312835,1952000,-50.06240823773333,72,22616.80765312835,10,0.3,65846.93207665587,0.3,22616.80765312836,10,72,-50.06240823773333
9618.678976373521,0.0,29371.98451569529,0.0,4777.288761257995,29371.98451569529,4777.288761257996,1976000,-55.97833145094674,73,4777.288761257996,10,0.4,9618.678976373521,0.4,4777.288761257995,10,73,-55.97833145094674
40374.794363473295,0.0,131163.87921533862,0.0,24129.835093929494,131163.87921533862,24129.835093929476,2000000,-35.27208741079689,74,24129.835093929476,10,0.4,40374.794363473295,0.4,24129.835093929494,10,74,-35.27208741079689
42676.65959919341,0.0,134447.627802987,0.0,29510.02922817943,134447.627802987,29510.02922817943,2024000,-50.66090654599703,75,29510.02922817943,10,0.5,42676.65959919341,0.5,29510.02922817943,10,75,-50.66090654599703
34274.3100557017,0.0,92857.65800071186,0.0,21679.77212512889,92857.65800071186,21679.772125128897,2048000,-46.586425942981165,76,21679.772125128897,10,0.3,34274.3100557017,0.3,21679.77212512889,10,76,-46.586425942981165
45973.56091623442,0.0,154010.77810561625,0.0,16388.05161537372,154010.77810561625,16388.051615373723,2072000,-38.978296807922554,77,16388.051615373723,10,0.8,45973.56091623442,0.8,16388.05161537372,10,77,-38.978296807922554
42502.770712857004,0.0,122486.25456078746,0.0,20833.165998679684,122486.25456078746,20833.165998679666,2096000,-34.776558934697356,78,20833.165998679666,10,0.3,42502.770712857004,0.3,20833.165998679684,10,78,-34.776558934697356
69429.4368719443,0.0,231413.93498626922,0.0,30604.07799295561,231413.93498626922,30604.07799295562,2120000,-75.54007195343293,79,30604.07799295562,10,0.5,69429.4368719443,0.5,30604.07799295561,10,79,-75.54007195343293
124683.2600670044,0.0,343734.1708341014,0.0,114133.04601356057,343734.1708341014,114133.04601356054,2144000,-88.51568350046804,80,114133.04601356054,10,0.7,124683.2600670044,0.7,114133.04601356057,10,80,-88.51568350046804
31432.418711997336,0.0,104790.12046098756,0.0,10493.767490640024,104790.12046098756,10493.767490640033,2168000,-81.19620795322142,81,10493.767490640033,10,0.3,31432.418711997336,0.3,10493.767490640024,10,81,-81.19620795322142
90401.81540671486,0.0,307353.6735293195,0.0,50055.952824540065,307353.6735293195,50055.95282454008,2192000,-90.58705036261169,82,50055.95282454008,10,0.7,90401.81540671486,0.7,50055.952824540065,10,82,-90.58705036261169
95848.6493053424,0.0,308181.9567281781,0.0,70985.83821820407,308181.9567281781,70985.83821820402,2216000,-34.886569293190746,83,70985.83821820402,10,0.8,95848.6493053424,0.8,70985.83821820407,10,83,-34.886569293190746
85985.49240321247,0.0,248876.9762052268,0.0,125551.02484451549,248876.9762052268,125551.02484451546,2240000,-31.432980450526482,84,125551.02484451546,10,1.0,85985.49240321247,1.0,125551.02484451549,10,84,-31.432980450526482
71062.74840192268,0.0,193767.8427661493,0.0,54898.62066995284,193767.8427661493,54898.62066995287,2264000,-41.25063118770812,85,54898.62066995287,10,0.5,71062.74840192268,0.5,54898.62066995284,10,85,-41.25063118770812
38107.54115931571,0.0,106277.84165940566,0.0,28679.09126348091,106277.84165940566,28679.091263480914,2288000,-87.36688684922144,86,28679.091263480914,10,0.4,38107.54115931571,0.4,28679.09126348091,10,86,-87.36688684922144
64741.62410768546,0.0,185980.98574563977,0.0,43650.17085998024,185980.98574563977,43650.17085998023,2312000,-91.10974780785344,87,43650.17085998023,10,0.9,64741.62410768546,0.9,43650.17085998024,10,87,-91.10974780785344
17566.81570949705,0.0,58496.2625740143,0.0,5795.837035007319,58496.2625740143,5795.837035007329,2336000,-80.06960828367669,88,5795.837035007329,10,0.5,17566.81570949705,0.5,5795.837035007319,10,88,-80.06960828367669
20327.68519889885,0.0,67715.23844733273,0.0,6732.199736167665,67715.23844733273,6732.199736167668,2360000,-72.59421356273266,89,6732.199736167668,10,0.4,20327.68519889885,0.4,6732.199736167665,10,89,-72.59421356273266
57917.05679301672,0.0,169529.28169091663,0.0,28224.69344984636,169529.28169091663,28224.693449846374,2384000,-55.54611643341935,90,28224.693449846374,10,0.4,57917.05679301672,0.4,28224.69344984636,10,90,-55.54611643341935
97.55878096479834,0.0,281.24802069517614,0.0,-8.150929843672856,281.24802069517614,-8.150929843672836,2408000,-65.17597619110518,91,-8.150929843672836,10,0.2,97.55878096479834,0.2,-8.150929843672856,10,91,-65.17597619110518
39430.04110131691,0.0,131429.22465842485,0.0,16243.168445968284,131429.22465842485,16243.168445968284,2432000,-88.36257419500402,92,16243.168445968284,10,0.4,39430.04110131691,0.4,16243.168445968284,10,92,-88.36257419500402
749.7323967398693,0.0,2442.412562711219,0.0,194.121332618199,2442.412562711219,194.1213326181991,2456000,-92.74346865837758,93,194.1213326181991,10,0.2,749.7323967398693,0.2,194.121332618199,10,93,-92.74346865837758
75652.31540780657,0.0,252098.15641880097,0.0,25141.295203609538,252098.15641880097,25141.29520360953,2480000,-145.2069851920913,94,25141.29520360953,10,0.3,75652.31540780657,0.3,25141.295203609538,10,94,-145.2069851920913
9358.093691808874,0.0,31126.19736545971,0.0,3051.940998468465,31126.19736545971,3051.9409984684667,2504000,-82.51813406790569,95,3051.9409984684667,10,0.1,9358.093691808874,0.1,3051.940998468465,10,95,-82.51813406790569
83689.99860758091,0.0,209323.80497698198,0.0,41815.2235460927,209323.80497698198,41815.22354609271,2528000,-50.95135890470372,96,41815.22354609271,10,0.4,83689.99860758091,0.4,41815.2235460927,10,96,-50.95135890470372
69167.8572801219,0.0,231241.16265631397,0.0,27552.111133449922,231241.16265631397,27552.111133449922,2552000,-103.72784699284256,97,27552.111133449922,10,0.4,69167.8572801219,0.4,27552.111133449922,10,97,-103.72784699284256
111241.52363411657,0.0,288744.2157518725,0.0,66387.83782564754,288744.2157518725,66387.83782564757,2576000,-62.4572361549432,98,66387.83782564757,10,0.4,111241.52363411657,0.4,66387.83782564754,10,98,-62.4572361549432
14162.65856951022,0.0,47150.840933024774,0.0,4662.966307410299,47150.840933024774,4662.966307410299,2600000,-102.50496334693027,99,4662.966307410299,10,0.1,14162.65856951022,0.1,4662.966307410299,10,99,-102.50496334693027
69881.44449561594,0.0,216595.3362204791,0.0,32935.90331949627,216595.3362204791,32935.90331949627,2624000,-48.217025398899445,100,32935.90331949627,10,0.4,69881.44449561594,0.4,32935.90331949627,10,100,-48.217025398899445
95305.58392239729,0.0,267795.5793316835,0.0,47858.78799310695,267795.5793316835,47858.78799310695,2648000,-40.34093282866338,101,47858.78799310695,10,0.4,95305.58392239729,0.4,47858.78799310695,10,101,-40.34093282866338
32620.393726020928,0.0,84980.67252057607,0.0,16351.930740897631,84980.67252057607,16351.930740897642,2672000,-74.7170598816721,102,16351.930740897642,10,0.2,32620.393726020928,0.2,16351.930740897631,10,102,-74.7170598816721
77154.17779351583,0.0,257143.2630441976,0.0,25680.734216430857,257143.2630441976,25680.734216430847,2696000,-76.05651304757104,103,25680.734216430847,10,0.3,77154.17779351583,0.3,25680.734216430857,10,103,-76.05651304757104
43352.816010159906,0.0,116911.50138970948,0.0,25550.95985662484,116911.50138970948,25550.95985662484,2720000,-107.55025728610272,104,25550.95985662484,10,0.4,43352.816010159906,0.4,25550.95985662484,10,104,-107.55025728610272
109871.05070384177,0.0,303691.5242484162,0.0,69453.51192257469,303691.5242484162,69453.51192257463,2744000,-105.5547316849835,105,69453.51192257463,10,0.3,109871.05070384177,0.3,69453.51192257469,10,105,-105.5547316849835
23327.484132705646,0.0,77702.56705998807,0.0,7720.482474881685,77702.56705998807,7720.4824748816945,2768000,-113.88344780569435,106,7720.4824748816945,10,0.1,23327.484132705646,0.1,7720.482474881685,10,106,-113.88344780569435
109324.11125310218,0.0,281658.48674375523,0.0,70922.09934689615,281658.48674375523,70922.09934689618,2792000,-132.88054990961143,107,70922.09934689618,10,0.4,109324.11125310218,0.4,70922.09934689615,10,107,-132.88054990961143
121234.49645575992,0.0,302105.1908744005,0.0,79211.96093684717,302105.1908744005,79211.96093684716,2816000,-140.74210415247845,108,79211.96093684716,10,0.4,121234.49645575992,0.4,79211.96093684717,10,108,-140.74210415247845
138277.31432822894,0.0,292491.82763027813,0.0,112743.16761114712,292491.82763027813,112743.16761114713,2840000,-47.417740650416825,109,112743.16761114713,10,0.5,138277.31432822894,0.5,112743.16761114712,10,109,-47.417740650416825
62193.533877467904,0.0,189815.7186595976,0.0,36107.66982054383,189815.7186595976,36107.66982054384,2864000,-112.3871955551241,110,36107.66982054384,10,0.2,62193.533877467904,0.2,36107.66982054383,10,110,-112.3871955551241
26090.60926505552,0.0,87615.9802983417,0.0,11422.295497850228,87615.9802983417,11422.295497850235,2888000,-50.34719216277049,111,11422.295497850235,10,0.3,26090.60926505552,0.3,11422.295497850228,10,111,-50.34719216277049
79771.52541940947,0.0,266266.79326350766,0.0,26979.983762053693,266266.79326350766,26979.983762053675,2912000,-76.89619342584177,112,26979.983762053675,10,0.4,79771.52541940947,0.4,26979.983762053693,10,112,-76.89619342584177
112446.48133459203,0.0,295778.68881624204,0.0,56084.94205919511,295778.68881624204,56084.94205919511,2936000,-115.11675030316245,113,56084.94205919511,10,0.2,112446.48133459203,0.2,56084.94205919511,10,113,-115.11675030316245
90713.52877082722,0.0,263864.6327578393,0.0,44286.65708248748,263864.6327578393,44286.65708248749,2960000,-108.06384312543888,114,44286.65708248749,10,0.2,90713.52877082722,0.2,44286.65708248748,10,114,-108.06384312543888
72944.49098347906,0.0,229038.70008243437,0.0,34336.5994530178,229038.70008243437,34336.5994530178,2984000,-139.8914839126087,115,34336.5994530178,10,0.2,72944.49098347906,0.2,34336.5994530178,10,115,-139.8914839126087
98447.92452481786,0.0,257094.11534404857,0.0,82806.26851501064,257094.11534404857,82806.26851501064,3008000,-27.419507162891684,116,82806.26851501064,10,0.8,98447.92452481786,0.8,82806.26851501064,10,116,-27.419507162891684
93882.4685899098,0.0,274991.2460452164,0.0,89419.4738951902,274991.2460452164,89419.47389519024,3032000,-70.86605307264902,117,89419.47389519024,10,0.5,93882.4685899098,0.5,89419.4738951902,10,117,-70.86605307264902
106301.68175642693,0.0,270213.7524330303,0.0,88007.446162037,270213.7524330303,88007.44616203703,3056000,-47.75187054729453,118,88007.44616203703,10,0.5,106301.68175642693,0.5,88007.446162037,10,118,-47.75187054729453
