button-press-wall-v1/AverageReturn,Average/MinReturn,GaussianMLPPolicy/KLAfter,Iteration,MetaTest/button-press-wall-v1/MinReturn,button-press-wall-v1/TerminationRate,MetaTest/Average/MinReturn,MetaTest/button-press-wall-v1/SuccessRate,button-press-wall-v1/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/button-press-wall-v1/StdReturn,button-press-wall-v1/MinReturn,GaussianMLPPolicy/LossAfter,Average/StdReturn,MetaTest/button-press-wall-v1/Iteration,MetaTest/button-press-wall-v1/TerminationRate,GaussianMLPPolicy/KLBefore,button-press-wall-v1/NumEpisodes,button-press-wall-v1/AverageDiscountedReturn,MetaTest/button-press-wall-v1/MaxReturn,MetaTest/Average/AverageReturn,button-press-wall-v1/SuccessRate,MetaTest/button-press-wall-v1/NumEpisodes,GaussianMLPPolicy/LossBefore,button-press-wall-v1/Iteration,GaussianMLPPolicy/Entropy,MetaTest/Average/SuccessRate,Average/AverageReturn,GaussianMLPPolicy/dLoss,MetaTest/button-press-wall-v1/AverageDiscountedReturn,Average/SuccessRate,TotalEnvSteps,MetaTest/Average/NumEpisodes,Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,button-press-wall-v1/StdReturn,MetaTest/button-press-wall-v1/AverageReturn,MetaTest/Average/Iteration,Average/TerminationRate,MetaTest/Average/StdReturn,Average/AverageDiscountedReturn,Average/Iteration,Average/NumEpisodes
38564.23440033008,-32.94368386058987,6.776878080927418e-07,63,,0.0,,,312445.07481416786,,,-32.94368386058987,3.1076447726263723e-07,65469.631835041866,,,0.0,200,15303.671178404707,,,0.205,,3.1173172487797274e-07,63,5.691291332244873,,38564.23440033008,9.672476153355092e-10,,0.205,5120000,,312445.07481416786,,,65469.631835041866,,,0.0,,15303.671178404707,63,200
35063.52524397365,-26.90112487905213,5.539730864256853e-06,64,,0.0,,,309008.53561045096,,,-26.90112487905213,1.2150267139077187e-06,65679.6923113401,,,0.0,200,14627.97753023693,,,0.21,,1.22286712667119e-06,64,5.691481590270996,,35063.52524397365,7.84041276347125e-09,,0.21,5200000,,309008.53561045096,,,65679.6923113401,,,0.0,,14627.97753023693,64,200
42999.30393482369,-38.924026339488435,1.5537849549218663e-06,65,,0.0,,,292416.35258818266,,,-38.924026339488435,-2.4488718963766587e-07,76063.27345769638,,,0.0,200,16461.289223805667,,,0.235,,-2.426684773126908e-07,65,5.691431522369385,,42999.30393482369,2.2187123249750584e-09,,0.235,5280000,,292416.35258818266,,,76063.27345769638,,,0.0,,16461.289223805667,65,200
38200.78438459262,-38.422583185514824,3.4705863072304055e-06,66,,0.0,,,288378.2197718317,,,-38.422583185514824,-1.7014156128425384e-06,66850.4961372811,,,0.0,200,15353.503265888057,,,0.22,,-1.696533558970259e-06,66,5.690234184265137,,38200.78438459262,4.882053872279357e-09,,0.22,5360000,,288378.2197718317,,,66850.4961372811,,,0.0,,15353.503265888057,66,200
36093.85913892469,-30.440247125090526,1.143046915785817e-06,67,,0.0,,,319270.54245208506,,,-30.440247125090526,-3.033488553683128e-07,69897.94026569754,,,0.0,200,13910.480124933418,,,0.225,,-3.017161418483738e-07,67,5.690169334411621,,36093.85913892469,1.6327135199389886e-09,,0.225,5440000,,319270.54245208506,,,69897.94026569754,,,0.0,,13910.480124933418,67,200
47919.11955399953,-27.634310710766904,1.1855609045596793e-06,68,,0.0,,,324446.84990393266,,,-27.634310710766904,-1.524760193660768e-07,77688.98679916427,,,0.0,200,19225.15780730397,,,0.25,,-1.507684288526434e-07,68,5.690058708190918,,47919.11955399953,1.707590513433388e-09,,0.25,5520000,,324446.84990393266,,,77688.98679916427,,,0.0,,19225.15780730397,68,200
37579.63089622019,-26.68114016518999,0.001420837827026844,69,,0.0,,,303882.0470910815,,,-26.68114016518999,1.3409194252744783e-05,65847.60611903167,,,0.0,200,15005.117971872673,,,0.275,,1.5384704965981655e-05,69,5.710334300994873,,37579.63089622019,1.975510713236872e-06,,0.275,5600000,,303882.0470910815,,,65847.60611903167,,,0.0,,15005.117971872673,69,200
48754.35405407879,-29.35070379037443,1.0852174909814494e-06,70,-21.14576845641266,0.0,-21.14576845641266,0.0,325628.297871894,156139.43772992626,62024.891517531614,-29.35070379037443,4.696242399404582e-07,81841.10802236642,7,0.0,0.0,200,18874.860158221374,156139.43772992626,31315.042654943623,0.185,10,4.711706935722759e-07,70,5.7106404304504395,0.0,48754.35405407879,1.5464536318177124e-09,31315.042654943634,0.185,5680000,10,325628.297871894,31315.042654943634,0.0,81841.10802236642,31315.042654943623,7,0.0,62024.891517531614,18874.860158221374,70,200
42041.24166977973,-31.094456471060727,8.760947594055324e-07,71,,0.0,,,294471.42588233144,,,-31.094456471060727,-4.903677108814009e-07,76221.03531884648,,,0.0,200,16360.385662362762,,,0.27,,-4.890904392595985e-07,71,5.710549354553223,,42041.24166977973,1.277271621802356e-09,,0.27,5760000,,294471.42588233144,,,76221.03531884648,,,0.0,,16360.385662362762,71,200
38051.866058550026,-30.52067792794331,1.2634894119400997e-05,72,,0.0,,,298964.3917907802,,,-30.52067792794331,1.2984069144295063e-06,71643.54503999506,,,0.0,200,15230.7588880374,,,0.17,,1.316292127739871e-06,72,5.7107439041137695,,38051.866058550026,1.7885213310364634e-08,,0.17,5840000,,298964.3917907802,,,71643.54503999506,,,0.0,,15230.7588880374,72,200
29435.014420957916,-30.6289067153808,6.400171514542308e-06,73,,0.0,,,265714.613519827,,,-30.6289067153808,-1.5804971553734504e-06,60393.474044850525,,,0.0,200,12240.707411516365,,,0.205,,-1.5714547316747485e-06,73,5.708887577056885,,29435.014420957916,9.042423698701896e-09,,0.205,5920000,,265714.613519827,,,60393.474044850525,,,0.0,,12240.707411516365,73,200
35442.168377857626,-27.612306015341115,3.807409711953369e-06,74,,0.0,,,325726.9372071184,,,-27.612306015341115,1.8430800992064178e-06,67276.67803216609,,,0.0,200,14169.78994181579,,,0.195,,1.8484663542039925e-06,74,5.710947036743164,,35442.168377857626,5.386254997574724e-09,,0.195,6000000,,325726.9372071184,,,67276.67803216609,,,0.0,,14169.78994181579,74,200
38069.54218441578,-37.48263949364489,5.982088850942091e-07,75,,0.0,,,310725.8366756674,,,-37.48263949364489,-7.99496035597258e-07,73007.61990167316,,,0.0,200,14870.995120127103,,,0.205,,-7.986508308022167e-07,75,5.710775852203369,,38069.54218441578,8.452047950413544e-10,,0.205,6080000,,310725.8366756674,,,73007.61990167316,,,0.0,,14870.995120127103,75,200
38180.06665472629,-38.351290005164046,2.8752469006576575e-05,76,,0.0,,,322731.1889610963,,,-38.351290005164046,-6.168711024656659e-06,73606.01624462637,,,0.0,200,15219.932499944032,,,0.21,,-6.12798021393246e-06,76,5.70389461517334,,38180.06665472629,4.073081072419882e-08,,0.21,6160000,,322731.1889610963,,,73606.01624462637,,,0.0,,15219.932499944032,76,200
46368.834258016475,-32.852610529559016,4.846789352086489e-07,77,,0.0,,,301241.4411630516,,,-32.852610529559016,2.988124236935619e-08,73948.7608529669,,,0.0,200,18305.531720387997,,,0.19,,3.057690989294315e-08,77,5.703900337219238,,46368.834258016475,6.956675235869625e-10,,0.19,6240000,,301241.4411630516,,,73948.7608529669,,,0.0,,18305.531720387997,77,200
31160.259353314545,-31.216186712786016,1.3636371249958756e-06,78,,0.0,,,281079.7812116369,,,-31.216186712786016,9.942432370735332e-07,61243.26034169167,,,0.0,200,12424.818657010672,,,0.2,,9.961706837202655e-07,78,5.704406261444092,,31160.259353314545,1.927446646732278e-09,,0.2,6320000,,281079.7812116369,,,61243.26034169167,,,0.0,,12424.818657010672,78,200
44560.93809834353,-29.341309070435457,1.7290723917540163e-05,79,,0.0,,,310280.1382278893,,,-29.341309070435457,-3.2886055123526603e-06,78027.1043475027,,,0.0,200,17813.284570882897,,,0.19,,-3.264119413870503e-06,79,5.701736927032471,,44560.93809834353,2.4486098482157104e-08,,0.19,6400000,,310280.1382278893,,,78027.1043475027,,,0.0,,17813.284570882897,79,200
38048.31442665907,-29.407728070193123,4.810274845112872e-07,80,-23.51902061438986,0.0,-23.51902061438986,0.2,324675.86869004706,215458.2017017825,85040.05028677176,-29.407728070193123,2.017020079847498e-07,75417.1430493608,8,0.0,0.0,200,14977.097411642084,215458.2017017825,58147.6669832312,0.235,10,2.023686249685852e-07,80,5.701812744140625,0.2,38048.31442665907,6.666169838354108e-10,58147.66698323119,0.235,6480000,10,324675.86869004706,58147.66698323119,0.0,75417.1430493608,58147.6669832312,8,0.0,85040.05028677176,14977.097411642084,80,200
51441.74936746308,-26.809554942725768,6.681254376417201e-07,81,,0.0,,,314277.8627610715,,,-26.809554942725768,3.8460240148197045e-07,80944.8382575356,,,0.0,200,20063.655451185256,,,0.165,,3.855379304695816e-07,81,5.701911926269531,,51441.74936746308,9.355289876111783e-10,,0.165,6560000,,314277.8627610715,,,80944.8382575356,,,0.0,,20063.655451185256,81,200
45078.23384808643,-26.593286462236193,1.5027380868559703e-06,82,,0.0,,,277728.7634324658,,,-26.593286462236193,-8.456889304397919e-07,73991.54282151411,,,0.0,200,17449.186258736456,,,0.255,,-8.435532663497725e-07,82,5.701728820800781,,45078.23384808643,2.135664090019418e-09,,0.255,6640000,,277728.7634324658,,,73991.54282151411,,,0.0,,17449.186258736456,82,200
41182.10130185776,-27.945450396498988,8.453562622889876e-05,83,,0.0,,,316718.4508338363,,,-27.945450396498988,-4.808478024642682e-06,76468.73622698248,,,0.0,200,15611.332227424695,,,0.235,,-4.688330136559671e-06,83,5.698837757110596,,41182.10130185776,1.201478880830109e-07,,0.235,6720000,,316718.4508338363,,,76468.73622698248,,,0.0,,15611.332227424695,83,200
42028.472708326466,-32.35119962243477,1.369012124996516e-06,84,,0.0,,,323282.64036097884,,,-32.35119962243477,3.8017788028810173e-07,75873.96802737835,,,0.0,200,17133.25212485653,,,0.29,,3.8212937170101213e-07,84,5.6988935470581055,,42028.472708326466,1.9514914129104e-09,,0.29,6800000,,323282.64036097884,,,75873.96802737835,,,0.0,,17133.25212485653,84,200
43825.481943032,-29.93131002675237,2.8511249183793552e-06,85,,0.0,,,323640.4964798237,,,-29.93131002675237,-3.46261685990612e-07,81152.10289456887,,,0.0,200,17406.422937408337,,,0.305,,-3.4223859302073834e-07,85,5.6988372802734375,,43825.481943032,4.023092969873687e-09,,0.305,6880000,,323640.4964798237,,,81152.10289456887,,,0.0,,17406.422937408337,85,200
38122.535107676296,-28.0852728596828,4.1820356955213356e-07,86,,0.0,,,297255.4774243993,,,-28.0852728596828,-3.6961893101761234e-07,67436.14932568194,,,0.0,200,15150.718587688263,,,0.135,,-3.690430503411335e-07,86,5.698759078979492,,38122.535107676296,5.75880676478846e-10,,0.135,6960000,,297255.4774243993,,,67436.14932568194,,,0.0,,15150.718587688263,86,200
37610.63120707634,-29.10044231289841,9.25600147638761e-07,87,,0.0,,,276148.55995946826,,,-29.10044231289841,1.2042752928209666e-07,68978.51490385443,,,0.0,200,15001.686738524135,,,0.24,,1.217425449340226e-07,87,5.69882869720459,,37610.63120707634,1.3150156519259326e-09,,0.24,7040000,,276148.55995946826,,,68978.51490385443,,,0.0,,15001.686738524135,87,200
39472.86920868109,-27.71438810213591,0.00016686890739947557,88,,0.0,,,284986.19463963195,,,-27.71438810213591,-7.039545835141325e-06,69275.97595787182,,,0.0,200,15870.01000975356,,,0.14,,-6.801817107771058e-06,88,5.686487674713135,,39472.86920868109,2.3772872737026773e-07,,0.14,7120000,,284986.19463963195,,,69275.97595787182,,,0.0,,15870.01000975356,88,200
41571.14058567773,-29.83963339740596,1.3578464859165251e-05,89,,0.0,,,303785.6282090937,,,-29.83963339740596,-4.776908099302091e-06,72924.18661692528,,,0.0,200,16090.553136631404,,,0.25,,-4.757620445161592e-06,89,5.679977893829346,,41571.14058567773,1.928765414049849e-08,,0.25,7200000,,303785.6282090937,,,72924.18661692528,,,0.0,,16090.553136631404,89,200
43773.52175790967,-30.54599640891337,1.018506509353756e-06,90,-22.251925776514387,0.0,-22.251925776514387,0.2,314539.270629168,162621.70969191927,48271.857337914946,-30.54599640891337,1.0795228888582642e-07,77288.23260417559,9,0.0,0.0,200,16808.862343513887,162621.70969191927,20857.410387907446,0.195,10,1.0938636307855631e-07,90,5.680046558380127,0.2,43773.52175790967,1.434074192729895e-09,20857.41038790743,0.195,7280000,10,314539.270629168,20857.41038790743,0.0,77288.23260417559,20857.410387907446,9,0.0,48271.857337914946,16808.862343513887,90,200
41483.974195864816,-30.213658183721513,5.518901389223174e-07,91,,0.0,,,293794.9303190107,,,-30.213658183721513,-5.616278713205247e-07,71728.99668547304,,,0.0,200,16819.40023524513,,,0.235,,-5.608486617347808e-07,91,5.679162979125977,,41483.974195864816,7.792095857439563e-10,,0.235,7360000,,293794.9303190107,,,71728.99668547304,,,0.0,,16819.40023524513,91,200
47271.628299098265,-30.82205659487452,6.480607339653943e-07,92,,0.0,,,311018.29111143766,,,-30.82205659487452,2.148301803117647e-07,79573.36371467775,,,0.0,200,18551.69328650264,,,0.16,,2.157286189685692e-07,92,5.679199695587158,,47271.628299098265,8.984386568045011e-10,,0.16,7440000,,311018.29111143766,,,79573.36371467775,,,0.0,,18551.69328650264,92,200
38961.77832220117,-26.050864034653667,4.579108860980341e-07,93,,0.0,,,313177.77235064533,,,-26.050864034653667,8.970464477897622e-07,70139.79577309488,,,0.0,200,15852.837590783867,,,0.17,,8.977044672064949e-07,93,5.679590702056885,,38961.77832220117,6.580194167327136e-10,,0.17,7520000,,313177.77235064533,,,70139.79577309488,,,0.0,,15852.837590783867,93,200
39945.32846410766,-28.678299921643983,1.7102061974583194e-05,94,,0.0,,,322998.12225877406,,,-28.678299921643983,-5.263457751425449e-06,77861.80854191582,,,0.0,200,15299.723000292392,,,0.19,,-5.239252004685113e-06,94,5.673994541168213,,39945.32846410766,2.42057467403356e-08,,0.19,7600000,,322998.12225877406,,,77861.80854191582,,,0.0,,15299.723000292392,94,200
47301.185370671636,-40.951836440219154,1.3120709354552673e-06,95,,0.0,,,301715.30390972254,,,-40.951836440219154,4.221506060275715e-07,82428.19465334142,,,0.0,200,17761.914944002077,,,0.24,,4.24022204015273e-07,95,5.6740593910217285,,47301.185370671636,1.8715979877015343e-09,,0.24,7680000,,301715.30390972254,,,82428.19465334142,,,0.0,,17761.914944002077,95,200
26853.14730191099,-28.18039794525315,3.962257324019447e-06,96,,0.0,,,325923.97071876825,,,-28.18039794525315,-1.2445636912161717e-06,62071.23733910243,,,0.0,200,10731.642762315358,,,0.155,,-1.2389266430545831e-06,96,5.6738505363464355,,26853.14730191099,5.637048161588609e-09,,0.155,7760000,,325923.97071876825,,,62071.23733910243,,,0.0,,10731.642762315358,96,200
45643.14714076839,-27.600946494149973,1.8856201222661184e-06,97,,0.0,,,298958.80853550544,,,-27.600946494149973,-1.0226143842828606e-07,78233.08184637628,,,0.0,200,18173.460815296654,,,0.27,,-9.956627167184706e-08,97,5.673836708068848,,45643.14714076839,2.6951667564389936e-09,,0.27,7840000,,298958.80853550544,,,78233.08184637628,,,0.0,,18173.460815296654,97,200
36170.66355706936,-33.29150523759,3.92458616715885e-07,98,,0.0,,,311096.97488127823,,,-33.29150523759,-1.0873220901430614e-07,67379.49465639862,,,0.0,200,14943.514494419125,,,0.26,,-1.0817916518135462e-07,98,5.6738057136535645,,36170.66355706936,5.530438329515164e-10,,0.26,7920000,,311096.97488127823,,,67379.49465639862,,,0.0,,14943.514494419125,98,200
35470.03892845332,-26.98417315393869,3.6448686842049938e-06,99,,0.0,,,306569.52171658946,,,-26.98417315393869,2.1022918517132894e-08,67986.33867156129,,,0.0,200,14231.486905948805,,,0.14,,2.617639971447261e-08,99,5.6738128662109375,,35470.03892845332,5.1534811973397154e-09,,0.14,8000000,,306569.52171658946,,,67986.33867156129,,,0.0,,14231.486905948805,99,200
45572.70302752761,-31.00270003863859,4.910016855319554e-07,100,-18.35024961219535,0.0,-18.35024961219535,0.1,280338.1600853502,300467.3967297237,102069.85052212287,-31.00270003863859,-1.644315688054121e-07,74391.37829879034,10,0.0,0.0,200,17515.991736106913,300467.3967297237,79490.16244616872,0.205,10,-1.6374370659377746e-07,100,5.673790454864502,0.1,45572.70302752761,6.878622116346378e-10,79490.16244616875,0.205,8080000,10,280338.1600853502,79490.16244616875,0.0,74391.37829879034,79490.16244616872,10,0.0,102069.85052212287,17515.991736106913,100,200
42300.250558837724,-29.142234566969652,5.965284088915723e-08,101,,0.0,,,336131.2104316003,,,-29.142234566969652,-5.8682065429138675e-08,76092.73750973704,,,0.0,200,16924.043193689966,,,0.225,,-5.856737672615964e-08,101,5.6737775802612305,,42300.250558837724,1.1468870297903777e-10,,0.225,8160000,,336131.2104316003,,,76092.73750973704,,,0.0,,16924.043193689966,101,200
37999.97680842028,-27.50119344799187,1.102313262890675e-06,102,,0.0,,,300531.18719698803,,,-27.50119344799187,-7.101057235558983e-07,72392.77963404718,,,0.0,200,14286.204424783075,,,0.195,,-7.085714059940074e-07,102,5.672999382019043,,37999.97680842028,1.53431756189093e-09,,0.195,8240000,,300531.18719698803,,,72392.77963404718,,,0.0,,14286.204424783075,102,200
54369.38101951775,-30.554346885787954,8.289257493743207e-07,103,,0.0,,,321716.3789530398,,,-30.554346885787954,5.537293077395589e-07,79725.76298885208,,,0.0,200,20762.801523591734,,,0.175,,5.549055686060456e-07,103,5.673599720001221,,54369.38101951775,1.1762608664867003e-09,,0.175,8320000,,321716.3789530398,,,79725.76298885208,,,0.0,,20762.801523591734,103,200
44510.28010290308,-30.55675492997214,1.3417379705060739e-05,104,,0.0,,,315551.38222873845,,,-30.55675492997214,2.2296794668363873e-06,76123.76831432182,,,0.0,200,17077.74282090824,,,0.215,,2.248668579341029e-06,104,5.675261974334717,,44510.28010290308,1.8989112504641525e-08,,0.215,8400000,,315551.38222873845,,,76123.76831432182,,,0.0,,17077.74282090824,104,200
40679.773029255375,-27.740635868760442,1.0076142871184857e-06,105,,0.0,,,313426.10835139925,,,-27.740635868760442,-8.30655949357606e-07,76165.12922439177,,,0.0,200,15683.336274210591,,,0.205,,-8.291885933431331e-07,105,5.674834728240967,,40679.773029255375,1.467356014472898e-09,,0.205,8480000,,313426.10835139925,,,76165.12922439177,,,0.0,,15683.336274210591,105,200
38016.91776536034,-26.206781354183406,6.36694380773406e-07,106,,0.0,,,299446.45397179504,,,-26.206781354183406,-8.791533900875947e-07,67848.37526938843,,,0.0,200,15396.107117532572,,,0.155,,-8.78283003657998e-07,106,5.67468786239624,,38016.91776536034,8.703864295966923e-10,,0.155,8560000,,299446.45397179504,,,67848.37526938843,,,0.0,,15396.107117532572,106,200
39544.26288354529,-29.827248247722984,8.222121437029273e-07,107,,0.0,,,313655.78534179763,,,-29.827248247722984,-6.911002401466249e-07,74686.30785717732,,,0.0,200,15785.669954532785,,,0.24,,-6.899072673149931e-07,107,5.674527645111084,,39544.26288354529,1.1929728316317778e-09,,0.24,8640000,,313655.78534179763,,,74686.30785717732,,,0.0,,15785.669954532785,107,200
41169.9491849724,-27.14133948374475,1.2321474969212431e-05,108,,0.0,,,263254.88897541916,,,-27.14133948374475,6.87772683249932e-08,71811.77105150171,,,0.0,200,15740.216944939582,,,0.205,,8.621925218221804e-08,108,5.674582004547119,,41169.9491849724,1.744198385722484e-08,,0.205,8720000,,263254.88897541916,,,71811.77105150171,,,0.0,,15740.216944939582,108,200
53021.87122511741,-27.747187481045163,1.7338246038889338e-07,109,,0.0,,,318644.734265672,,,-27.747187481045163,-2.729928780809132e-07,78990.38190919915,,,0.0,200,19988.029913773124,,,0.18,,-2.7276396963316074e-07,109,5.67451810836792,,53021.87122511741,2.2890844775247388e-10,,0.18,8800000,,318644.734265672,,,78990.38190919915,,,0.0,,19988.029913773124,109,200
53619.499863561054,-28.231786439534382,1.1991851067705284e-07,110,-26.680863682760982,0.0,-26.680863682760982,0.4,306618.79202290525,255990.26008070042,99614.61205920746,-28.231786439534382,-1.0907781700097985e-07,82935.05975462624,11,0.0,0.0,200,21053.153059230783,255990.26008070042,64212.50250853794,0.235,10,-1.088567813667396e-07,110,5.674466133117676,0.4,53619.499863561054,2.2103563424025197e-10,64212.50250853792,0.235,8880000,10,306618.79202290525,64212.50250853792,0.0,82935.05975462624,64212.50250853794,11,0.0,99614.61205920746,21053.153059230783,110,200
41757.669234346875,-28.27599874258979,1.7333892401438789e-06,111,,0.0,,,302033.2845980493,,,-28.27599874258979,-8.988525337372266e-07,70678.03221068816,,,0.0,200,16424.53513494546,,,0.225,,-8.96387803095422e-07,111,5.673700332641602,,41757.669234346875,2.4647306418046355e-09,,0.225,8960000,,302033.2845980493,,,70678.03221068816,,,0.0,,16424.53513494546,111,200
43014.17352053896,-32.472053970763774,5.1995040848851204e-05,112,,0.0,,,307578.3301971869,,,-32.472053970763774,2.0788183974218555e-06,74370.3714628373,,,0.0,200,16991.239504568777,,,0.195,,2.152578872482991e-06,112,5.675049304962158,,43014.17352053896,7.376047506113537e-08,,0.195,9040000,,307578.3301971869,,,74370.3714628373,,,0.0,,16991.239504568777,112,200
27243.703916449336,-31.574495311542925,2.197866251663072e-06,113,,0.0,,,260039.97066726472,,,-31.574495311542925,-1.321430772804888e-06,53998.55850258345,,,0.0,200,11386.961650981742,,,0.15,,-1.3182949487600126e-06,113,5.674011707305908,,27243.703916449336,3.135824044875335e-09,,0.15,9120000,,260039.97066726472,,,53998.55850258345,,,0.0,,11386.961650981742,113,200
41240.134707354155,-26.803491931293063,2.4422863589279586e-06,114,,0.0,,,318157.06698629475,,,-26.803491931293063,-9.67801838669402e-07,74661.2712000451,,,0.0,200,16040.97339105783,,,0.21,,-9.643663361202925e-07,114,5.673868656158447,,41240.134707354155,3.435502549109515e-09,,0.21,9200000,,318157.06698629475,,,74661.2712000451,,,0.0,,16040.97339105783,114,200
44851.96352385577,-28.97819764241482,5.099053623780492e-07,115,,0.0,,,316886.8524652904,,,-28.97819764241482,1.794553270428878e-07,75057.63116592947,,,0.0,200,17510.250562406913,,,0.155,,1.8017490788224677e-07,115,5.673943519592285,,44851.96352385577,7.195808393589687e-10,,0.155,9280000,,316886.8524652904,,,75057.63116592947,,,0.0,,17510.250562406913,115,200
33532.247156226374,-28.315583881953525,6.471772167060408e-07,116,,0.0,,,293525.86091322737,,,-28.315583881953525,-2.961724590022641e-07,64063.49090802663,,,0.0,200,13312.426879366312,,,0.24,,-2.9526202638407995e-07,116,5.673887252807617,,33532.247156226374,9.104326181841316e-10,,0.24,9360000,,293525.86091322737,,,64063.49090802663,,,0.0,,13312.426879366312,116,200
49530.54698642236,-34.65917067533177,4.179149470928678e-07,117,,0.0,,,289901.0438464677,,,-34.65917067533177,-5.583500524153351e-07,76897.57262340879,,,0.0,200,19034.366725258573,,,0.155,,-5.577846309279266e-07,117,5.673802852630615,,49530.54698642236,5.654214874084573e-10,,0.155,9440000,,289901.0438464677,,,76897.57262340879,,,0.0,,19034.366725258573,117,200
43847.37255746912,-30.175757449078397,1.0093544915434904e-06,118,,0.0,,,314539.58741910884,,,-30.175757449078397,-4.301220428715169e-07,74568.39104350294,,,0.0,200,16456.79029652115,,,0.16,,-4.286959267574275e-07,118,5.673656940460205,,43847.37255746912,1.4261161140893819e-09,,0.16,9520000,,314539.58741910884,,,74568.39104350294,,,0.0,,16456.79029652115,118,200
42634.71516551417,-29.597715642929153,5.65943537367275e-07,119,,0.0,,,279756.86848144705,,,-29.597715642929153,3.802180685852363e-07,72782.1635853924,,,0.0,200,16805.786303585905,,,0.185,,3.810071120824432e-07,119,5.673858642578125,,42634.71516551417,7.890434972068761e-10,,0.185,9600000,,279756.86848144705,,,72782.1635853924,,,0.0,,16805.786303585905,119,200
63657.46031380208,-32.69656739847064,1.2446253094822168e-07,120,-17.293055277247806,0.0,-17.293055277247806,0.1,306170.2134461537,86303.96320117956,25768.805406536696,-32.69656739847064,-5.172005330678076e-07,92717.44000340976,12,0.0,0.0,200,23852.722431831862,86303.96320117956,19035.95865119255,0.225,10,-5.169913492863998e-07,120,5.673711776733398,0.1,63657.46031380208,2.091837814077735e-10,19035.958651192548,0.225,9680000,10,306170.2134461537,19035.958651192548,0.0,92717.44000340976,19035.95865119255,12,0.0,25768.805406536696,23852.722431831862,120,200
55732.28533759959,-26.389197162221645,3.8073739005994867e-07,121,,0.0,,,309875.2235746077,,,-26.389197162221645,3.819881726485619e-07,84439.0828660167,,,0.0,200,21543.13623938427,,,0.29,,3.825379621957836e-07,121,5.6738128662109375,,55732.28533759959,5.497895472217351e-10,,0.29,9760000,,309875.2235746077,,,84439.0828660167,,,0.0,,21543.13623938427,121,200
36303.60782688516,-30.74335273555892,8.115686682685919e-07,122,,0.0,,,276322.533673727,,,-30.74335273555892,7.832904884708114e-07,63779.20996521039,,,0.0,200,14392.693326897534,,,0.17,,7.844552101232694e-07,122,5.674102783203125,,36303.60782688516,1.1647216524579562e-09,,0.17,9840000,,276322.533673727,,,63779.20996521039,,,0.0,,14392.693326897534,122,200
51517.87392586319,-28.93339043095107,2.6539128157310188e-06,123,,0.0,,,329336.4229397936,,,-28.93339043095107,8.830047590890899e-07,82120.02005428508,,,0.0,200,19870.14334745395,,,0.25,,8.867351652952493e-07,123,5.674263000488281,,51517.87392586319,3.730406206159387e-09,,0.25,9920000,,329336.4229397936,,,82120.02005428508,,,0.0,,19870.14334745395,123,200
41467.866575152024,-29.78467725820699,3.242665115976706e-05,124,,0.0,,,304713.5723902841,,,-29.78467725820699,6.253923402255168e-06,73236.8894379153,,,0.0,200,16494.214432703546,,,0.25,,6.299866072367877e-06,124,5.679169178009033,,41467.866575152024,4.5942670112708583e-08,,0.25,10000000,,304713.5723902841,,,73236.8894379153,,,0.0,,16494.214432703546,124,200
42864.64978461679,-26.983136549317123,3.1897313874651445e-06,125,,0.0,,,312801.4336782528,,,-26.983136549317123,-1.2064150212154345e-07,75478.92160878226,,,0.0,200,16723.87924376201,,,0.145,,-1.161139735472716e-07,125,5.6791181564331055,,42864.64978461679,4.527528574271855e-09,,0.145,10080000,,312801.4336782528,,,75478.92160878226,,,0.0,,16723.87924376201,125,200
42082.6583666968,-29.911127365382292,5.835331648995634e-07,126,,0.0,,,308329.0090224248,,,-29.911127365382292,-1.0831606545025352e-07,73834.94624143162,,,0.0,200,16520.99092141894,,,0.22,,-1.0744453504685225e-07,126,5.679094314575195,,42082.6583666968,8.715304034012661e-10,,0.22,10160000,,308329.0090224248,,,73834.94624143162,,,0.0,,16520.99092141894,126,200
50609.32002546213,-29.45691113444753,4.0537133827456273e-07,127,,0.0,,,317178.6022604059,,,-29.45691113444753,8.90184779223091e-08,77000.22306443506,,,0.0,200,20223.534675696934,,,0.245,,8.957178465607285e-08,127,5.679108619689941,,50609.32002546213,5.533067337637476e-10,,0.245,10240000,,317178.6022604059,,,77000.22306443506,,,0.0,,20223.534675696934,127,200
36386.27651709024,-27.30042586144369,1.1434818816269399e-06,128,,0.0,,,332260.5887452121,,,-27.30042586144369,-7.617467190357274e-08,69309.88445069504,,,0.0,200,14757.134736604889,,,0.205,,-7.455114570120713e-08,128,5.6790690422058105,,36386.27651709024,1.6235262023656105e-09,,0.205,10320000,,332260.5887452121,,,69309.88445069504,,,0.0,,14757.134736604889,128,200
39208.139322188275,-31.34288176493181,1.2022863302263431e-05,129,,0.0,,,318459.55736742355,,,-31.34288176493181,-1.5880259525147267e-06,72992.71254416712,,,0.0,200,15143.24285246607,,,0.185,,-1.570995891597704e-06,129,5.678018093109131,,39208.139322188275,1.7030060917022638e-08,,0.185,10400000,,318459.55736742355,,,72992.71254416712,,,0.0,,15143.24285246607,129,200
