MetaTest/Average/StdReturn,MetaTest/stick-push-v1/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/stick-push-v1/NumTrajs,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/stick-push-v1/TerminationRate,MetaTest/stick-push-v1/StdReturn,MetaTest/stick-push-v1/SuccessRate,MetaTest/Average/NumTrajs,MetaTest/Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/stick-push-v1/MaxReturn,MetaTest/Average/Iteration,TotalEnvSteps,MetaTest/stick-push-v1/AverageDiscountedReturn,MetaTest/stick-push-v1/MinReturn,MetaTest/stick-push-v1/Iteration
284.66104098219563,78.00770585446199,931.9334531913671,10,-19.650167056718892,0.0,0.0,0.0,284.66104098219563,0.0,10,78.00770585446199,78.00770585446205,931.9334531913671,10,464000,78.00770585446205,-19.650167056718892,10
18.04129433223901,-45.279219348109486,-29.86985428016971,10,-80.31387370581955,0.0,0.0,0.0,18.04129433223901,0.0,10,-45.279219348109486,-45.27921934810951,-29.86985428016971,11,488000,-45.27921934810951,-80.31387370581955,11
18.65304206442972,-45.600778787276546,-36.50200254945929,10,-101.31435577089141,0.0,0.0,0.0,18.65304206442972,0.0,10,-45.600778787276546,-45.60077878727655,-36.50200254945929,12,512000,-45.60077878727655,-101.31435577089141,12
2.3748492351320194,-34.22276166789596,-31.387642661023936,10,-38.643002943140466,0.0,0.0,0.0,2.3748492351320194,0.0,10,-34.22276166789596,-34.22276166789596,-31.387642661023936,13,536000,-34.22276166789596,-38.643002943140466,13
4.56157485751334,-25.615805424704575,-16.09985000514544,10,-31.291443000853082,0.0,0.0,0.0,4.56157485751334,0.0,10,-25.615805424704575,-25.615805424704575,-16.09985000514544,14,560000,-25.615805424704575,-31.291443000853082,14
8.480630722481079,-22.674036848887052,-3.280948052138706,10,-33.04388689678677,0.0,0.0,0.0,8.480630722481079,0.0,10,-22.674036848887052,-22.674036848887052,-3.280948052138706,15,584000,-22.674036848887052,-33.04388689678677,15
1.7588142556102,-22.149862815052174,-19.215814879931756,10,-25.988865339025917,0.0,0.0,0.0,1.7588142556102,0.0,10,-22.149862815052174,-22.149862815052177,-19.215814879931756,16,608000,-22.149862815052177,-25.988865339025917,16
3.9736662259515665,-21.76728635079933,-16.491042563463694,10,-27.53074583185822,0.0,0.0,0.0,3.9736662259515665,0.0,10,-21.76728635079933,-21.767286350799328,-16.491042563463694,17,632000,-21.767286350799328,-27.53074583185822,17
328.8245465718806,194.23015870440446,948.9018686360407,10,-23.251048440718172,0.0,0.0,0.0,328.8245465718806,0.0,10,194.23015870440446,194.23015870440446,948.9018686360407,18,656000,194.23015870440446,-23.251048440718172,18
32.506109998934996,-29.50205207732081,43.85439769649383,10,-99.9241484068988,0.0,0.0,0.0,32.506109998934996,0.0,10,-29.50205207732081,-29.502052077320798,43.85439769649383,19,680000,-29.502052077320798,-99.9241484068988,19
19.834744751157434,-17.94365912964553,29.984893412891534,10,-39.97560786410626,0.0,0.0,0.0,19.834744751157434,0.0,10,-17.94365912964553,-17.943659129645518,29.984893412891534,20,704000,-17.943659129645518,-39.97560786410626,20
7.695777199080637,-27.412983604936187,-7.733249583802971,10,-33.12093595943469,0.0,0.0,0.0,7.695777199080637,0.0,10,-27.412983604936187,-27.412983604936198,-7.733249583802971,21,728000,-27.412983604936198,-33.12093595943469,21
5.5883962800945675,-110.35071536179528,-94.10382859902583,10,-114.27218948372173,0.0,0.0,0.0,5.5883962800945675,0.0,10,-110.35071536179528,-110.35071536179528,-94.10382859902583,22,752000,-110.35071536179528,-114.27218948372173,22
10.644413239002589,-88.44218968615549,-66.14108406157328,10,-106.46347596456572,0.0,0.0,0.0,10.644413239002589,0.0,10,-88.44218968615549,-88.44218968615552,-66.14108406157328,23,776000,-88.44218968615552,-106.46347596456572,23
20.053577902536258,-23.561058870247354,15.432492234783878,10,-73.15695017935668,0.0,0.0,0.0,20.053577902536258,0.0,10,-23.561058870247354,-23.561058870247358,15.432492234783878,24,800000,-23.561058870247358,-73.15695017935668,24
31.778257421965563,-30.283807904960447,27.212054968826912,10,-60.87387803261546,0.0,0.0,0.0,31.778257421965563,0.0,10,-30.283807904960447,-30.28380790496044,27.212054968826912,25,824000,-30.28380790496044,-60.87387803261546,25
22.625811698685048,-57.98066431842109,-30.100405450641766,10,-88.73456275410625,0.0,0.0,0.0,22.625811698685048,0.0,10,-57.98066431842109,-57.98066431842109,-30.100405450641766,26,848000,-57.98066431842109,-88.73456275410625,26
17.65075268104654,-45.990480969078256,-27.488355932374546,10,-72.87087898832239,0.0,0.0,0.0,17.65075268104654,0.0,10,-45.990480969078256,-45.99048096907826,-27.488355932374546,27,872000,-45.99048096907826,-72.87087898832239,27
49.547990182582744,-27.451500950737163,87.36373627866173,10,-121.76485325270515,0.0,0.0,0.0,49.547990182582744,0.0,10,-27.451500950737163,-27.45150095073716,87.36373627866173,28,896000,-27.45150095073716,-121.76485325270515,28
196.5389187844919,3.6821308281017147,582.0770373278349,10,-120.89511625563271,0.0,0.0,0.0,196.5389187844919,0.0,10,3.6821308281017147,3.682130828101667,582.0770373278349,29,920000,3.682130828101667,-120.89511625563271,29
6.353636065624365,-71.06485689052275,-53.99859211338275,10,-77.835193092912,0.0,0.0,0.0,6.353636065624365,0.0,10,-71.06485689052275,-71.06485689052279,-53.99859211338275,30,944000,-71.06485689052279,-77.835193092912,30
9.200775693072279,-74.58066337147788,-61.76920708265794,10,-89.34565533041932,0.0,0.0,0.0,9.200775693072279,0.0,10,-74.58066337147788,-74.58066337147787,-61.76920708265794,31,968000,-74.58066337147787,-89.34565533041932,31
5.151560629730738,-54.253362455895136,-46.44394122352967,10,-61.07293375556487,0.0,0.0,0.0,5.151560629730738,0.0,10,-54.253362455895136,-54.253362455895136,-46.44394122352967,32,992000,-54.253362455895136,-61.07293375556487,32
7.736182866984369,-57.25294856695474,-40.11278921629722,10,-67.33509412208052,0.0,0.0,0.0,7.736182866984369,0.0,10,-57.25294856695474,-57.25294856695473,-40.11278921629722,33,1016000,-57.25294856695473,-67.33509412208052,33
15.279956401533184,-53.514093675044094,-19.443662874061673,10,-77.24090523032102,0.0,0.0,0.0,15.279956401533184,0.0,10,-53.514093675044094,-53.5140936750441,-19.443662874061673,34,1040000,-53.5140936750441,-77.24090523032102,34
24.377158565858927,-32.64879586227335,1.235330851353228,10,-59.02237307201935,0.0,0.0,0.0,24.377158565858927,0.0,10,-32.64879586227335,-32.648795862273346,1.235330851353228,35,1064000,-32.648795862273346,-59.02237307201935,35
60.926697935744976,-38.383324752809074,53.236611665207285,10,-126.49196720725784,0.0,0.0,0.0,60.926697935744976,0.0,10,-38.383324752809074,-38.38332475280909,53.236611665207285,36,1088000,-38.38332475280909,-126.49196720725784,36
11.529607191419698,-32.65846626915566,-15.94913993053593,10,-49.04766468099112,0.0,0.0,0.0,11.529607191419698,0.0,10,-32.65846626915566,-32.65846626915567,-15.94913993053593,37,1112000,-32.65846626915567,-49.04766468099112,37
332.1926342228946,65.19929835371767,1050.6007523136764,10,-106.64126313686299,0.0,0.0,0.0,332.1926342228946,0.0,10,65.19929835371767,65.1992983537177,1050.6007523136764,38,1136000,65.1992983537177,-106.64126313686299,38
168.47562314623,20.615010844145107,522.3961101396653,10,-67.23288483147002,0.0,0.0,0.0,168.47562314623,0.0,10,20.615010844145107,20.615010844145147,522.3961101396653,39,1160000,20.615010844145147,-67.23288483147002,39
129.66018025483842,18.34145356119306,389.4755152572032,10,-58.266805007154694,0.0,0.0,0.0,129.66018025483842,0.0,10,18.34145356119306,18.341453561193056,389.4755152572032,40,1184000,18.341453561193056,-58.266805007154694,40
50.65093439044723,-14.181479148837003,74.67583362168294,10,-66.12480295835556,0.0,0.0,0.0,50.65093439044723,0.0,10,-14.181479148837003,-14.181479148836996,74.67583362168294,41,1208000,-14.181479148836996,-66.12480295835556,41
55.5639003457391,-20.015262089442633,135.99626983685494,10,-90.75627387397881,0.0,0.0,0.0,55.5639003457391,0.0,10,-20.015262089442633,-20.015262089442665,135.99626983685494,42,1232000,-20.015262089442665,-90.75627387397881,42
283.6209785895363,43.285697964043635,886.6269662183154,10,-114.99542692116434,0.0,0.0,0.0,283.6209785895363,0.0,10,43.285697964043635,43.28569796404373,886.6269662183154,43,1256000,43.28569796404373,-114.99542692116434,43
3.9757489303934443,-113.64330869856394,-104.839599716508,10,-119.25687783102686,0.0,0.0,0.0,3.9757489303934443,0.0,10,-113.64330869856394,-113.64330869856394,-104.839599716508,44,1280000,-113.64330869856394,-119.25687783102686,44
252.9019244045338,69.70137213148944,826.0085019894688,10,-53.29421387874846,0.0,0.0,0.0,252.9019244045338,0.0,10,69.70137213148944,69.7013721314895,826.0085019894688,45,1304000,69.7013721314895,-53.29421387874846,45
29.72180183216929,-109.93536621509759,-20.984936652890696,10,-123.14113668379457,0.0,0.0,0.0,29.72180183216929,0.0,10,-109.93536621509759,-109.93536621509759,-20.984936652890696,46,1328000,-109.93536621509759,-123.14113668379457,46
428.4938762437409,444.71635131029296,913.2201786180632,10,-8.672059832991328,0.0,0.0,0.0,428.4938762437409,0.0,10,444.71635131029296,444.7163513102929,913.2201786180632,47,1352000,444.7163513102929,-8.672059832991328,47
286.3906556086113,330.60903510769003,857.3853245220612,10,-13.368997555627708,0.0,0.0,0.0,286.3906556086113,0.0,10,330.60903510769003,330.60903510769015,857.3853245220612,48,1376000,330.60903510769015,-13.368997555627708,48
271.82196192435276,65.4871187667194,846.3929028647337,10,-125.44020947975713,0.0,0.0,0.0,271.82196192435276,0.0,10,65.4871187667194,65.48711876671936,846.3929028647337,49,1400000,65.48711876671936,-125.44020947975713,49
126.07513307809269,36.21561216231291,281.24105626299547,10,-106.85537227656357,0.0,0.0,0.0,126.07513307809269,0.0,10,36.21561216231291,36.21561216231295,281.24105626299547,50,1424000,36.21561216231295,-106.85537227656357,50
302.74795626876914,294.158056680924,910.423922544639,10,-15.865750807105236,0.0,0.0,0.0,302.74795626876914,0.0,10,294.158056680924,294.158056680924,910.423922544639,51,1448000,294.158056680924,-15.865750807105236,51
436.935655245047,287.22169151518165,977.2465856678073,10,-53.22022880560793,0.0,0.0,0.0,436.935655245047,0.0,10,287.22169151518165,287.2216915151818,977.2465856678073,52,1472000,287.2216915151818,-53.22022880560793,52
470.0427373422675,223.93395179904877,963.7197863645187,10,-134.24861397956795,0.0,0.0,0.0,470.0427373422675,0.0,10,223.93395179904877,223.93395179904874,963.7197863645187,53,1496000,223.93395179904874,-134.24861397956795,53
2536.507900301762,1501.8373905894543,6188.916552215251,10,-119.31000555000664,0.0,0.0,0.0,2536.507900301762,0.0,10,1501.8373905894543,1501.8373905894537,6188.916552215251,54,1520000,1501.8373905894537,-119.31000555000664,54
2624.471832581161,1367.3679116147011,6993.8002374044845,10,-51.87024585399735,0.0,0.0,0.0,2624.471832581161,0.0,10,1367.3679116147011,1367.3679116147007,6993.8002374044845,55,1544000,1367.3679116147007,-51.87024585399735,55
468.8450718063996,276.46122898489557,1077.4414253977743,10,-119.79702621500654,0.0,0.0,0.0,468.8450718063996,0.0,10,276.46122898489557,276.46122898489546,1077.4414253977743,56,1568000,276.46122898489546,-119.79702621500654,56
34.496059935418195,-50.86553985938533,-15.878531646926579,10,-104.32704379312646,0.0,0.0,0.0,34.496059935418195,0.0,10,-50.86553985938533,-50.86553985938527,-15.878531646926579,57,1592000,-50.86553985938527,-104.32704379312646,57
378.8469062158597,267.2221463249676,793.7820351535552,10,-72.87044824963574,0.0,0.0,0.0,378.8469062158597,0.0,10,267.2221463249676,267.2221463249675,793.7820351535552,58,1616000,267.2221463249675,-72.87044824963574,58
347.6689910210823,288.7701424965368,857.769623129012,10,-43.28367431795567,0.0,0.0,0.0,347.6689910210823,0.0,10,288.7701424965368,288.7701424965367,857.769623129012,59,1640000,288.7701424965367,-43.28367431795567,59
43.21128558820503,-1.2845606118449395,71.86697255516049,10,-44.245102560983604,0.0,0.0,0.0,43.21128558820503,0.0,10,-1.2845606118449395,-1.2845606118449218,71.86697255516049,60,1664000,-1.2845606118449218,-44.245102560983604,60
61.571295578873,9.882965688237224,146.66976952063172,10,-42.82112187670198,0.0,0.0,0.0,61.571295578873,0.0,10,9.882965688237224,9.882965688237224,146.66976952063172,61,1688000,9.882965688237224,-42.82112187670198,61
44.95367810801196,-11.231810409035461,85.49056801971898,10,-48.683300676154595,0.0,0.0,0.0,44.95367810801196,0.0,10,-11.231810409035461,-11.231810409035438,85.49056801971898,62,1712000,-11.231810409035438,-48.683300676154595,62
5737.973105062185,1902.7928154993417,19113.078754132268,10,-136.43759883865033,0.0,0.1,0.0,5737.973105062185,0.1,10,1902.7928154993417,1902.792815499342,19113.078754132268,63,1736000,1902.792815499342,-136.43759883865033,63
39.06428230827836,-45.96791839270853,12.232818992175922,10,-108.4882071091567,0.0,0.0,0.0,39.06428230827836,0.0,10,-45.96791839270853,-45.96791839270854,12.232818992175922,64,1760000,-45.96791839270854,-108.4882071091567,64
4525.734800951802,1488.862379174771,15064.817992607099,10,-114.8275082689675,0.0,0.0,0.0,4525.734800951802,0.0,10,1488.862379174771,1488.8623791747707,15064.817992607099,65,1784000,1488.8623791747707,-114.8275082689675,65
62.42446312517275,-25.26700161113028,124.57288681789889,10,-110.98025819694922,0.0,0.0,0.0,62.42446312517275,0.0,10,-25.26700161113028,-25.26700161113026,124.57288681789889,66,1808000,-25.26700161113026,-110.98025819694922,66
9819.278592849685,7126.713249180908,28777.768637279132,10,-101.38411440019387,0.0,0.2,0.0,9819.278592849685,0.2,10,7126.713249180908,7126.713249180912,28777.768637279132,67,1832000,7126.713249180912,-101.38411440019387,67
10213.477836803742,6590.50276123977,24216.1387399903,10,-119.8187571889084,0.0,0.0,0.0,10213.477836803742,0.0,10,6590.50276123977,6590.502761239771,24216.1387399903,68,1856000,6590.502761239771,-119.8187571889084,68
10313.16498349922,10111.859035469304,23114.21581224697,10,-134.7063830957419,0.0,0.0,0.0,10313.16498349922,0.0,10,10111.859035469304,10111.859035469308,23114.21581224697,69,1880000,10111.859035469308,-134.7063830957419,69
6260.292167898202,3608.698500487438,17997.30002143833,10,-127.45482155844586,0.0,0.0,0.0,6260.292167898202,0.0,10,3608.698500487438,3608.698500487437,17997.30002143833,70,1904000,3608.698500487437,-127.45482155844586,70
8841.5914918181,6975.340915767166,22703.898757112867,10,-109.8184510521577,0.0,0.0,0.0,8841.5914918181,0.0,10,6975.340915767166,6975.340915767163,22703.898757112867,71,1928000,6975.340915767163,-109.8184510521577,71
10288.778819466108,8913.894759220126,24564.032404328085,10,-100.4285681267278,0.0,0.0,0.0,10288.778819466108,0.0,10,8913.894759220126,8913.894759220122,24564.032404328085,72,1952000,8913.894759220122,-100.4285681267278,72
1260.3356171658306,569.3331555542857,3939.330257197943,10,-81.54790197277526,0.0,0.0,0.0,1260.3356171658306,0.0,10,569.3331555542857,569.3331555542857,3939.330257197943,73,1976000,569.3331555542857,-81.54790197277526,73
8289.127833379616,15510.838545186833,22303.133366770777,10,18.67006891443979,0.0,0.0,0.0,8289.127833379616,0.0,10,15510.838545186833,15510.838545186823,22303.133366770777,74,2000000,15510.838545186823,18.67006891443979,74
7328.668447072892,4229.900939697434,24611.278255005825,10,-16.94607999928309,0.0,0.0,0.0,7328.668447072892,0.0,10,4229.900939697434,4229.900939697434,24611.278255005825,75,2024000,4229.900939697434,-16.94607999928309,75
1672.3600695790644,2474.5633109960336,6020.199344280795,10,-19.928260052348293,0.0,0.0,0.0,1672.3600695790644,0.0,10,2474.5633109960336,2474.5633109960345,6020.199344280795,76,2048000,2474.5633109960345,-19.928260052348293,76
2694.969162657215,2083.9196877304134,6757.850489939186,10,-20.999846847056688,0.0,0.0,0.0,2694.969162657215,0.0,10,2083.9196877304134,2083.919687730413,6757.850489939186,77,2072000,2083.919687730413,-20.999846847056688,77
1915.3548934479647,1417.0927511179552,4759.614816681564,10,-22.10108350470267,0.0,0.0,0.0,1915.3548934479647,0.0,10,1417.0927511179552,1417.0927511179552,4759.614816681564,78,2096000,1417.0927511179552,-22.10108350470267,78
4679.115703283681,6574.8191847832695,14150.467714254544,10,-27.496801507990032,0.0,0.2,0.0,4679.115703283681,0.2,10,6574.8191847832695,6574.8191847832695,14150.467714254544,79,2120000,6574.8191847832695,-27.496801507990032,79
15318.015890036488,14380.389686435065,49465.55956549224,10,-22.54953874153606,0.0,0.2,0.0,15318.015890036488,0.2,10,14380.389686435065,14380.389686435063,49465.55956549224,80,2144000,14380.389686435063,-22.54953874153606,80
18923.943862671724,23151.995452224153,49042.4645559407,10,-32.718669257469195,0.0,0.2,0.0,18923.943862671724,0.2,10,23151.995452224153,23151.99545222415,49042.4645559407,81,2168000,23151.99545222415,-32.718669257469195,81
11936.905108010835,11125.49038052388,31689.89956662363,10,-31.78099089478235,0.0,0.1,0.0,11936.905108010835,0.1,10,11125.49038052388,11125.490380523876,31689.89956662363,82,2192000,11125.490380523876,-31.78099089478235,82
3807.1479228658254,1278.072554264098,12675.031745349444,10,-125.54592651002365,0.0,0.0,0.0,3807.1479228658254,0.0,10,1278.072554264098,1278.0725542640962,12675.031745349444,83,2216000,1278.0725542640962,-125.54592651002365,83
13387.237779736555,10016.08288743802,36828.00141436847,10,-124.15250021664333,0.0,0.0,0.0,13387.237779736555,0.0,10,10016.08288743802,10016.082887438019,36828.00141436847,84,2240000,10016.082887438019,-124.15250021664333,84
16995.924514204697,8403.802267333038,45850.22497836552,10,-88.28622280473967,0.0,0.0,0.0,16995.924514204697,0.0,10,8403.802267333038,8403.80226733304,45850.22497836552,85,2264000,8403.80226733304,-88.28622280473967,85
20669.376987650656,9498.004567080943,65098.84897704758,10,-136.24378950702763,0.0,0.0,0.0,20669.376987650656,0.0,10,9498.004567080943,9498.004567080938,65098.84897704758,86,2288000,9498.004567080938,-136.24378950702763,86
14504.682335905065,9295.437192041463,34814.036184943754,10,-93.11773778769926,0.0,0.0,0.0,14504.682335905065,0.0,10,9295.437192041463,9295.437192041467,34814.036184943754,87,2312000,9295.437192041467,-93.11773778769926,87
15373.690494888335,9511.170073182333,39488.33839908842,10,-124.27049998138351,0.0,0.0,0.0,15373.690494888335,0.0,10,9511.170073182333,9511.170073182337,39488.33839908842,88,2336000,9511.170073182337,-124.27049998138351,88
13967.789504133074,6874.456818647578,38497.22147209608,10,-97.66024051469617,0.0,0.0,0.0,13967.789504133074,0.0,10,6874.456818647578,6874.456818647578,38497.22147209608,89,2360000,6874.456818647578,-97.66024051469617,89
13013.782790054915,10443.352214087816,30055.08894366526,10,-100.66847983188468,0.0,0.0,0.0,13013.782790054915,0.0,10,10443.352214087816,10443.352214087814,30055.08894366526,90,2384000,10443.352214087814,-100.66847983188468,90
10686.704061735976,29766.010837578717,40560.408676152896,10,-13.305048227084924,0.0,0.0,0.0,10686.704061735976,0.0,10,29766.010837578717,29766.010837578702,40560.408676152896,91,2408000,29766.010837578702,-13.305048227084924,91
13144.309682091489,27782.828224953475,58108.72582685972,10,-35.13646729328221,0.0,0.0,0.0,13144.309682091489,0.0,10,27782.828224953475,27782.828224953468,58108.72582685972,92,2432000,27782.828224953468,-35.13646729328221,92
11505.819342995768,27149.739644883295,51698.43888305936,10,5475.476496358352,0.0,0.0,0.0,11505.819342995768,0.0,10,27149.739644883295,27149.739644883288,51698.43888305936,93,2456000,27149.739644883288,5475.476496358352,93
6193.706973478148,24849.686609340253,35673.2095119153,10,16582.69112270402,0.0,0.0,0.0,6193.706973478148,0.0,10,24849.686609340253,24849.686609340253,35673.2095119153,94,2480000,24849.686609340253,16582.69112270402,94
7269.84882355456,43397.88120009095,51108.534888771355,10,31838.2365820065,0.0,0.0,0.0,7269.84882355456,0.0,10,43397.88120009095,43397.88120009097,51108.534888771355,95,2504000,43397.88120009097,31838.2365820065,95
21412.6202793471,21127.400105137258,51163.12150916353,10,-35.93367450974971,0.0,0.0,0.0,21412.6202793471,0.0,10,21127.400105137258,21127.40010513725,51163.12150916353,96,2528000,21127.40010513725,-35.93367450974971,96
14186.775471893157,13571.745032879942,32190.045267711703,10,-120.3709950578256,0.0,0.0,0.0,14186.775471893157,0.0,10,13571.745032879942,13571.74503287994,32190.045267711703,97,2552000,13571.74503287994,-120.3709950578256,97
16488.785886809997,14791.790008123138,40334.53537432371,10,-82.48224700082689,0.0,0.0,0.0,16488.785886809997,0.0,10,14791.790008123138,14791.79000812314,40334.53537432371,98,2576000,14791.79000812314,-82.48224700082689,98
18788.34060354184,14358.63791709195,51340.117896338605,10,-59.72270790038934,0.0,0.0,0.0,18788.34060354184,0.0,10,14358.63791709195,14358.637917091948,51340.117896338605,99,2600000,14358.637917091948,-59.72270790038934,99
