MetaTest/button-press-topdown-wall-v1/AverageReturn,MetaTest/Average/NumTrajs,MetaTest/Average/StdReturn,MetaTest/button-press-topdown-wall-v1/StdReturn,MetaTest/button-press-topdown-wall-v1/MaxReturn,MetaTest/button-press-topdown-wall-v1/AverageDiscountedReturn,MetaTest/button-press-topdown-wall-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/button-press-topdown-wall-v1/NumTrajs,MetaTest/button-press-topdown-wall-v1/TerminationRate,MetaTest/button-press-topdown-wall-v1/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/button-press-topdown-wall-v1/Iteration,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/Average/Iteration,MetaTest/Average/AverageReturn,MetaTest/Average/SuccessRate
125699.23200894373,10,139510.2511398037,139510.2511398037,328648.6754887049,125699.23200894376,-100.62847222764333,125699.23200894376,10,0.0,0.5,328648.6754887049,119,-100.62847222764333,0.0,3080000,119,125699.23200894373,0.5
157951.3611496569,10,158694.43363704736,158694.43363704736,335024.9763317793,157951.3611496569,-90.53364528703787,157951.3611496569,10,0.0,0.5,335024.9763317793,120,-90.53364528703787,0.0,3104000,120,157951.3611496569,0.5
89483.37112844041,10,122352.92802098213,122352.92802098213,290645.51596887584,89483.37112844044,-151.83128209334524,89483.37112844044,10,0.0,0.3,290645.51596887584,121,-151.83128209334524,0.0,3128000,121,89483.37112844041,0.3
20883.270503879474,10,33591.75803214584,33591.75803214584,84969.2831306847,20883.270503879477,-127.24026699910986,20883.270503879477,10,0.0,0.4,84969.2831306847,122,-127.24026699910986,0.0,3152000,122,20883.270503879474,0.4
22949.8381854902,10,44390.23730835961,44390.23730835961,145958.24408184836,22949.83818549021,-89.27943116107714,22949.83818549021,10,0.0,0.3,145958.24408184836,123,-89.27943116107714,0.0,3176000,123,22949.8381854902,0.3
69732.83637864525,10,92024.30822905166,92024.30822905166,265745.25317840884,69732.83637864524,-91.95478359748617,69732.83637864524,10,0.0,0.4,265745.25317840884,124,-91.95478359748617,0.0,3200000,124,69732.83637864525,0.4
76579.09461612534,10,106788.10194082109,106788.10194082109,283552.14365136635,76579.09461612532,-140.38101673346182,76579.09461612532,10,0.0,0.4,283552.14365136635,125,-140.38101673346182,0.0,3224000,125,76579.09461612534,0.4
99213.02642416755,10,150950.8848557536,150950.8848557536,330963.73309167346,99213.02642416753,-149.00514497134634,99213.02642416753,10,0.0,0.3,330963.73309167346,126,-149.00514497134634,0.0,3248000,126,99213.02642416755,0.3
62605.42980401522,10,112258.2243287307,112258.2243287307,329058.55775010446,62605.429804015206,-150.00252356607757,62605.429804015206,10,0.0,0.3,329058.55775010446,127,-150.00252356607757,0.0,3272000,127,62605.42980401522,0.3
78159.45535798687,10,127240.23245374994,127240.23245374994,325276.5162155142,78159.45535798682,-151.42639184768473,78159.45535798682,10,0.0,0.3,325276.5162155142,128,-151.42639184768473,0.0,3296000,128,78159.45535798687,0.3
74885.06931509337,10,130342.398591286,130342.398591286,335515.8497637598,74885.0693150934,-149.92554439777584,74885.0693150934,10,0.0,0.2,335515.8497637598,129,-149.92554439777584,0.0,3320000,129,74885.06931509337,0.2
83965.75018235852,10,130112.50374783277,130112.50374783277,311668.69703086297,83965.75018235852,-144.6312937549796,83965.75018235852,10,0.0,0.3,311668.69703086297,130,-144.6312937549796,0.0,3344000,130,83965.75018235852,0.3
90217.94104750657,10,126579.09797064083,126579.09797064083,335533.9549338793,90217.94104750657,-144.17430493540385,90217.94104750657,10,0.0,0.2,335533.9549338793,131,-144.17430493540385,0.0,3368000,131,90217.94104750657,0.2
95471.22379325579,10,146055.2358790377,146055.2358790377,326239.71500817215,95471.22379325583,-156.43617711649864,95471.22379325583,10,0.0,0.4,326239.71500817215,132,-156.43617711649864,0.0,3392000,132,95471.22379325579,0.4
34794.88163047912,10,93618.51270114776,93618.51270114776,313911.562861893,34794.88163047915,-156.69540947363942,34794.88163047915,10,0.0,0.2,313911.562861893,133,-156.69540947363942,0.0,3416000,133,34794.88163047912,0.2
64946.36336564519,10,130078.12090337314,130078.12090337314,327401.87273180415,64946.363365645215,-157.85120255973266,64946.363365645215,10,0.0,0.2,327401.87273180415,134,-157.85120255973266,0.0,3440000,134,64946.36336564519,0.2
70125.57465631703,10,123931.6793473728,123931.6793473728,319354.6302522403,70125.57465631701,-98.73098802358973,70125.57465631701,10,0.0,0.4,319354.6302522403,135,-98.73098802358973,0.0,3464000,135,70125.57465631703,0.4
78306.93938637982,10,129286.62824412136,129286.62824412136,343514.9066772089,78306.9393863798,-94.58439925679036,78306.9393863798,10,0.0,0.3,343514.9066772089,136,-94.58439925679036,0.0,3488000,136,78306.93938637982,0.3
90550.52307955941,10,128406.72675659151,128406.72675659151,345044.183438533,90550.52307955944,-102.06894588422863,90550.52307955944,10,0.0,0.4,345044.183438533,137,-102.06894588422863,0.0,3512000,137,90550.52307955941,0.4
79450.98857084494,10,131717.69174107764,131717.69174107764,344190.523913496,79450.98857084494,-99.80513486390261,79450.98857084494,10,0.0,0.3,344190.523913496,138,-99.80513486390261,0.0,3536000,138,79450.98857084494,0.3
69518.63280058296,10,104417.369835472,104417.369835472,315559.5084723778,69518.63280058294,-101.52081418230267,69518.63280058294,10,0.0,0.2,315559.5084723778,139,-101.52081418230267,0.0,3560000,139,69518.63280058296,0.2
102341.24420874644,10,144636.03637490867,144636.03637490867,341912.46785442025,102341.24420874647,-99.39625353740476,102341.24420874647,10,0.0,0.3,341912.46785442025,140,-99.39625353740476,0.0,3584000,140,102341.24420874644,0.3
130623.40009545631,10,160210.26866425967,160210.26866425967,343690.8562460513,130623.40009545628,-101.53375089177965,130623.40009545628,10,0.0,0.5,343690.8562460513,141,-101.53375089177965,0.0,3608000,141,130623.40009545631,0.5
124732.06052727086,10,153626.5015123758,153626.5015123758,343280.2115556448,124732.06052727089,-157.48510694272198,124732.06052727089,10,0.0,0.4,343280.2115556448,142,-157.48510694272198,0.0,3632000,142,124732.06052727086,0.4
126469.34178277323,10,155045.64191826136,155045.64191826136,322506.8170945458,126469.34178277322,-99.01098715879198,126469.34178277322,10,0.0,0.5,322506.8170945458,143,-99.01098715879198,0.0,3656000,143,126469.34178277323,0.5
61285.698616622736,10,123011.21361825198,123011.21361825198,325990.6519880596,61285.698616622714,-100.45038288510575,61285.698616622714,10,0.0,0.2,325990.6519880596,144,-100.45038288510575,0.0,3680000,144,61285.698616622736,0.2
67987.32379977104,10,131650.79030601392,131650.79030601392,333591.65187928703,67987.32379977101,-133.53282282307433,67987.32379977101,10,0.0,0.3,333591.65187928703,145,-133.53282282307433,0.0,3704000,145,67987.32379977104,0.3
133933.8485701772,10,149543.05069019107,149543.05069019107,329628.2222492731,133933.8485701772,-91.67225833331034,133933.8485701772,10,0.0,0.5,329628.2222492731,146,-91.67225833331034,0.0,3728000,146,133933.8485701772,0.5
157741.31203365204,10,158614.68264006698,158614.68264006698,339096.6057317088,157741.31203365204,-98.5049240824478,157741.31203365204,10,0.0,0.5,339096.6057317088,147,-98.5049240824478,0.0,3752000,147,157741.31203365204,0.5
43085.75076683646,10,98845.88208404736,98845.88208404736,333851.26464762195,43085.75076683641,-150.6786362049311,43085.75076683641,10,0.0,0.2,333851.26464762195,148,-150.6786362049311,0.0,3776000,148,43085.75076683646,0.2
132703.3445518504,10,146016.31897927367,146016.31897927367,339718.5075098315,132703.34455185043,-95.37209109700458,132703.34455185043,10,0.0,0.5,339718.5075098315,149,-95.37209109700458,0.0,3800000,149,132703.3445518504,0.5
128993.05309576572,10,157990.95466370005,157990.95466370005,337015.6103931385,128993.05309576579,-99.9382445838472,128993.05309576579,10,0.0,0.4,337015.6103931385,150,-99.9382445838472,0.0,3824000,150,128993.05309576572,0.4
154971.63009891668,10,156587.81025059993,156587.81025059993,341690.1828554217,154971.63009891668,-100.65497858797843,154971.63009891668,10,0.0,0.5,341690.1828554217,151,-100.65497858797843,0.0,3848000,151,154971.63009891668,0.5
109871.51812666233,10,146815.188513528,146815.188513528,333924.9940713806,109871.51812666235,-149.246906672063,109871.51812666235,10,0.0,0.4,333924.9940713806,152,-149.246906672063,0.0,3872000,152,109871.51812666233,0.4
163954.83960203893,10,164314.27537136746,164314.27537136746,342825.9456822127,163954.83960203902,-97.16528772271569,163954.83960203902,10,0.0,0.5,342825.9456822127,153,-97.16528772271569,0.0,3896000,153,163954.83960203893,0.5
151189.6125489729,10,159127.3838584171,159127.3838584171,343803.1835709323,151189.61254897277,-96.8621617808022,151189.61254897277,10,0.0,0.4,343803.1835709323,154,-96.8621617808022,0.0,3920000,154,151189.6125489729,0.4
132722.78844152813,10,151581.98123539932,151581.98123539932,333115.30479873734,132722.7884415282,-139.42552571327752,132722.7884415282,10,0.0,0.5,333115.30479873734,155,-139.42552571327752,0.0,3944000,155,132722.78844152813,0.5
164288.98419644663,10,164781.61683606694,164781.61683606694,347615.60779419506,164288.98419644652,-100.75674580296797,164288.98419644652,10,0.0,0.5,347615.60779419506,156,-100.75674580296797,0.0,3968000,156,164288.98419644663,0.5
163633.3650512849,10,163807.48212281038,163807.48212281038,340617.297293146,163633.3650512849,-102.55200782733118,163633.3650512849,10,0.0,0.5,340617.297293146,157,-102.55200782733118,0.0,3992000,157,163633.3650512849,0.5
18045.878440974586,10,46545.30173651424,46545.30173651424,155838.71637591397,18045.878440974593,-153.87599667121265,18045.878440974593,10,0.0,0.1,155838.71637591397,158,-153.87599667121265,0.0,4016000,158,18045.878440974586,0.1
164534.80097048645,10,165033.6803626721,165033.6803626721,342878.1503039334,164534.8009704864,-101.3224602661587,164534.8009704864,10,0.0,0.5,342878.1503039334,159,-101.3224602661587,0.0,4040000,159,164534.80097048645,0.5
154071.19669322178,10,155210.63982842644,155210.63982842644,338276.876036589,154071.19669322178,-100.58129722732268,154071.19669322178,10,0.0,0.5,338276.876036589,160,-100.58129722732268,0.0,4064000,160,154071.19669322178,0.5
66213.73743477427,10,124077.39482338577,124077.39482338577,342326.32773488347,66213.73743477427,-142.7158888009906,66213.73743477427,10,0.0,0.3,342326.32773488347,161,-142.7158888009906,0.0,4088000,161,66213.73743477427,0.3
164082.89284672713,10,164513.81458670602,164513.81458670602,345521.1914564981,164082.8928467271,-98.34711507168413,164082.8928467271,10,0.0,0.5,345521.1914564981,162,-98.34711507168413,0.0,4112000,162,164082.89284672713,0.5
141051.69724006584,10,146993.84532197655,146993.84532197655,340293.22216854297,141051.69724006575,-98.91119516149037,141051.69724006575,10,0.0,0.5,340293.22216854297,163,-98.91119516149037,0.0,4136000,163,141051.69724006584,0.5
130671.60303848465,10,134139.33607960038,134139.33607960038,324476.14904080215,130671.60303848462,-154.87803278370924,130671.60303848462,10,0.0,0.2,324476.14904080215,164,-154.87803278370924,0.0,4160000,164,130671.60303848465,0.2
62508.8657909482,10,84225.09889813216,84225.09889813216,248793.07894220913,62508.8657909482,-99.9919678358064,62508.8657909482,10,0.0,0.4,248793.07894220913,165,-99.9919678358064,0.0,4184000,165,62508.8657909482,0.4
-105.28873099920864,10,8.549026289550252,8.549026289550252,-84.7573000589742,-105.28873099920861,-114.29760047858282,-105.28873099920861,10,0.0,0.0,-84.7573000589742,166,-114.29760047858282,0.0,4208000,166,-105.28873099920864,0.0
-101.82306334366834,10,4.132081804393978,4.132081804393978,-96.32612213465728,-101.82306334366835,-107.8473022570488,-101.82306334366835,10,0.0,0.0,-96.32612213465728,167,-107.8473022570488,0.0,4232000,167,-101.82306334366834,0.0
-103.61977258443328,10,4.386097011870798,4.386097011870798,-96.57809781359448,-103.61977258443328,-111.4087285709714,-103.61977258443328,10,0.0,0.0,-96.57809781359448,168,-111.4087285709714,0.0,4256000,168,-103.61977258443328,0.0
28701.634037255764,10,46974.2633907029,46974.2633907029,127341.1311171112,28701.634037255768,-97.55290854740161,28701.634037255768,10,0.0,0.2,127341.1311171112,169,-97.55290854740161,0.0,4280000,169,28701.634037255764,0.2
101744.67823014049,10,108656.04371716747,108656.04371716747,283920.8879143747,101744.6782301405,-100.4105476005841,101744.6782301405,10,0.0,0.5,283920.8879143747,170,-100.4105476005841,0.0,4304000,170,101744.67823014049,0.5
65806.24506276104,10,131856.0888541734,131856.0888541734,341063.512322193,65806.24506276107,-98.97081296172684,65806.24506276107,10,0.0,0.3,341063.512322193,171,-98.97081296172684,0.0,4328000,171,65806.24506276104,0.3
103564.94939206736,10,135775.1207520521,135775.1207520521,344760.724734593,103564.94939206736,-101.81258780798142,103564.94939206736,10,0.0,0.5,344760.724734593,172,-101.81258780798142,0.0,4352000,172,103564.94939206736,0.5
105398.84348825311,10,124260.66977648201,124260.66977648201,311645.80377644085,105398.8434882531,-95.95359310280573,105398.8434882531,10,0.0,0.3,311645.80377644085,173,-95.95359310280573,0.0,4376000,173,105398.84348825311,0.3
136129.98839814676,10,157588.08442847626,157588.08442847626,338095.41844727733,136129.9883981467,-53.681948823670226,136129.9883981467,10,0.0,0.5,338095.41844727733,174,-53.681948823670226,0.0,4400000,174,136129.98839814676,0.5
128159.47685025651,10,151709.3007070629,151709.3007070629,329930.1745790026,128159.4768502566,-101.53583924429562,128159.4768502566,10,0.0,0.5,329930.1745790026,175,-101.53583924429562,0.0,4424000,175,128159.47685025651,0.5
151137.44692093437,10,152869.73754645252,152869.73754645252,338582.3891674005,151137.44692093437,-94.68326734138286,151137.44692093437,10,0.0,0.5,338582.3891674005,176,-94.68326734138286,0.0,4448000,176,151137.44692093437,0.5
33230.524066058366,10,99878.29429717745,99878.29429717745,332865.38734389096,33230.52406605835,-101.38677994369249,33230.52406605835,10,0.0,0.4,332865.38734389096,177,-101.38677994369249,0.0,4472000,177,33230.524066058366,0.4
201386.1978397894,10,115687.4272104183,115687.4272104183,332342.9067406969,201386.19783978944,-16.280304505900112,201386.19783978944,10,0.0,0.7,332342.9067406969,178,-16.280304505900112,0.0,4496000,178,201386.1978397894,0.7
102808.20606872885,10,134012.8679696055,134012.8679696055,338519.4301053844,102808.20606872885,-94.02485082244434,102808.20606872885,10,0.0,0.5,338519.4301053844,179,-94.02485082244434,0.0,4520000,179,102808.20606872885,0.5
112380.24016313514,10,149873.234472833,149873.234472833,344637.28955258237,112380.24016313508,-57.337603994067784,112380.24016313508,10,0.0,0.4,344637.28955258237,180,-57.337603994067784,0.0,4544000,180,112380.24016313514,0.4
112553.84841473369,10,147831.6658194111,147831.6658194111,343595.1011541218,112553.84841473369,-70.72397571597182,112553.84841473369,10,0.0,0.5,343595.1011541218,181,-70.72397571597182,0.0,4568000,181,112553.84841473369,0.5
146451.14166720313,10,148972.2947289701,148972.2947289701,341055.7405138047,146451.14166720316,-56.11158759440697,146451.14166720316,10,0.0,0.5,341055.7405138047,182,-56.11158759440697,0.0,4592000,182,146451.14166720313,0.5
86712.08558945793,10,88793.12138736309,88793.12138736309,224077.3393232178,86712.08558945791,-102.3003740598197,86712.08558945791,10,0.0,0.1,224077.3393232178,183,-102.3003740598197,0.0,4616000,183,86712.08558945793,0.1
111900.69887171392,10,142876.53962707522,142876.53962707522,330572.379658157,111900.69887171398,-96.9266566537317,111900.69887171398,10,0.0,0.4,330572.379658157,184,-96.9266566537317,0.0,4640000,184,111900.69887171392,0.4
152065.69002063508,10,158369.09045774455,158369.09045774455,342717.81277903065,152065.69002063497,-27.477739718229852,152065.69002063497,10,0.0,0.5,342717.81277903065,185,-27.477739718229852,0.0,4664000,185,152065.69002063508,0.5
8165.132736451531,10,16726.70771679323,16726.70771679323,47937.41839232922,8165.132736451531,-99.28571829418797,8165.132736451531,10,0.0,0.3,47937.41839232922,186,-99.28571829418797,0.0,4688000,186,8165.132736451531,0.3
133459.55799619228,10,143368.3143117989,143368.3143117989,340810.3210317069,133459.55799619234,-97.39720904789975,133459.55799619234,10,0.0,0.5,340810.3210317069,187,-97.39720904789975,0.0,4712000,187,133459.55799619228,0.5
147829.8726996822,10,153961.41998796817,153961.41998796817,330757.98015497834,147829.8726996822,-90.75138403630186,147829.8726996822,10,0.0,0.5,330757.98015497834,188,-90.75138403630186,0.0,4736000,188,147829.8726996822,0.5
26619.455153612034,10,52068.941058833785,52068.941058833785,134532.28314935937,26619.455153612034,-55.68381258805806,26619.455153612034,10,0.0,0.0,134532.28314935937,189,-55.68381258805806,0.0,4760000,189,26619.455153612034,0.0
122897.9615442872,10,151128.7829584154,151128.7829584154,338079.6047895286,122897.9615442872,-95.46644076041233,122897.9615442872,10,0.0,0.5,338079.6047895286,190,-95.46644076041233,0.0,4784000,190,122897.9615442872,0.5
95292.1893702818,10,116136.15417721236,116136.15417721236,299704.9001483678,95292.18937028178,-99.78456267346417,95292.18937028178,10,0.0,0.2,299704.9001483678,191,-99.78456267346417,0.0,4808000,191,95292.1893702818,0.2
153337.33220838947,10,157130.17178639458,157130.17178639458,338115.74104213883,153337.3322083895,-102.8077987007554,153337.3322083895,10,0.0,0.4,338115.74104213883,192,-102.8077987007554,0.0,4832000,192,153337.33220838947,0.4
73868.84649936842,10,100543.86706462217,100543.86706462217,288372.5337712567,73868.84649936842,-63.37306660095285,73868.84649936842,10,0.0,0.4,288372.5337712567,193,-63.37306660095285,0.0,4856000,193,73868.84649936842,0.4
91354.33119715442,10,123384.27249263375,123384.27249263375,332414.90601464105,91354.33119715442,-59.93874726743458,91354.33119715442,10,0.0,0.3,332414.90601464105,194,-59.93874726743458,0.0,4880000,194,91354.33119715442,0.3
110015.81745126008,10,131870.76009048597,131870.76009048597,334450.69149192836,110015.81745126008,-97.45177164017146,110015.81745126008,10,0.0,0.3,334450.69149192836,195,-97.45177164017146,0.0,4904000,195,110015.81745126008,0.3
170709.85944358446,10,170807.22442462956,170807.22442462956,342754.52572509565,170709.85944358452,-101.91729170320686,170709.85944358452,10,0.0,0.5,342754.52572509565,196,-101.91729170320686,0.0,4928000,196,170709.85944358446,0.5
156265.82324110306,10,156935.87655034044,156935.87655034044,341969.01098464726,156265.82324110306,-57.63031503277139,156265.82324110306,10,0.0,0.5,341969.01098464726,197,-57.63031503277139,0.0,4952000,197,156265.82324110306,0.5
81686.76774350471,10,136706.08281755398,136706.08281755398,344622.00316056714,81686.76774350468,-88.08099206251423,81686.76774350468,10,0.0,0.5,344622.00316056714,198,-88.08099206251423,0.0,4976000,198,81686.76774350471,0.5
98190.39886349595,10,137800.2111083892,137800.2111083892,341626.5206124963,98190.39886349595,-57.36071947011152,98190.39886349595,10,0.0,0.5,341626.5206124963,199,-57.36071947011152,0.0,5000000,199,98190.39886349595,0.5
