MetaTrain/Average/ContrastiveLoss,MetaTest/coffee-push-v1/NumTrajs,MetaTest/coffee-push-v1/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/PolicyLoss,MetaTrain/Average/Alpha,MetaTest/coffee-push-v1/MaxReturn,MetaTest/coffee-push-v1/AverageDiscountedReturn,TotalEnvSteps,MetaTest/coffee-push-v1/StdReturn,MetaTest/Average/MinReturn,MetaTest/coffee-push-v1/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,MetaTrain/Average/AlphaLoss,MetaTest/Average/NumTrajs,MetaTest/coffee-push-v1/AverageReturn,MetaTrain/Average/QfLoss,MetaTest/coffee-push-v1/Iteration,MetaTest/coffee-push-v1/MinReturn,MetaTest/Average/SuccessRate
22196.332,10,0.5,148530.1301223007,0.0,63993.619530839416,-174558.81,nan,148530.1301223007,63993.619530839416,920000,51252.94815164913,7039.776982447098,0.0,63993.61953083944,29,51252.94815164913,-23.549103,10,63993.61953083944,31062718.0,29,7039.776982447098,0.5
53278.26,10,0.4,154063.21393853158,0.0,56666.64908684943,-194696.97,nan,154063.21393853158,56666.64908684943,944000,56579.0088500662,428.6002885625105,0.0,56666.64908684939,30,56579.0088500662,-24.336584,10,56666.64908684939,32704424.0,30,428.6002885625105,0.4
15905.363,10,0.5,107229.85536267993,0.0,48144.17095422555,-214851.27,nan,107229.85536267993,48144.17095422555,968000,39809.35666672121,1352.2111587579604,0.0,48144.17095422554,31,39809.35666672121,-25.653969,10,48144.17095422554,37292400.0,31,1352.2111587579604,0.5
6592.57,10,0.6,133205.0349308538,0.0,37897.47144550232,-244137.22,nan,133205.0349308538,37897.47144550232,992000,42499.970689938316,130.10983473372838,0.0,37897.47144550233,32,42499.970689938316,-26.29714,10,37897.47144550233,41286310.0,32,130.10983473372838,0.6
34424.207,10,0.5,226590.2151971226,0.0,62406.22389835148,-251938.05,nan,226590.2151971226,62406.22389835148,1016000,78195.82501125778,852.6105996683232,0.0,62406.22389835147,33,78195.82501125778,-26.907877,10,62406.22389835147,44494344.0,33,852.6105996683232,0.5
8359.752,10,0.6,286792.9538399023,0.0,63721.05112082856,-259640.02,nan,286792.9538399023,63721.05112082856,1040000,86081.32710192683,-13.79558494064986,0.0,63721.05112082856,34,86081.32710192683,-26.46443,10,63721.05112082856,46461380.0,34,-13.79558494064986,0.6
3989.349,10,0.9,288535.979026873,0.0,61814.459109416384,-275063.38,nan,288535.979026873,61814.459109416384,1064000,80784.97398838637,90.02501941871763,0.0,61814.45910941636,35,80784.97398838637,-26.543829,10,61814.45910941636,48601468.0,35,90.02501941871763,0.9
59773.895,10,0.5,111629.59886415198,0.0,24107.546112745145,-249318.17,nan,111629.59886415198,24107.546112745145,1088000,34107.51813332742,-52.817169860658645,0.0,24107.54611274515,36,34107.51813332742,-27.829418,10,24107.54611274515,46153440.0,36,-52.817169860658645,0.5
23448.44,10,0.4,153914.2887877816,0.0,47870.24137800447,-234753.34,nan,153914.2887877816,47870.24137800447,1112000,56417.62177201704,661.4484369457198,0.0,47870.241378004466,37,56417.62177201704,-27.123655,10,47870.241378004466,41809950.0,37,661.4484369457198,0.4
4500.423,10,0.2,57905.267965226376,0.0,10258.875433866264,-250848.22,nan,57905.267965226376,10258.875433866264,1136000,16134.789056967811,-12.197314039494024,0.0,10258.875433866264,38,16134.789056967811,-26.328014,10,10258.875433866264,47790480.0,38,-12.197314039494024,0.2
9293.506,10,0.4,224168.93195502248,0.0,57424.30623073686,-245566.34,nan,224168.93195502248,57424.30623073686,1160000,84070.54932434941,1143.5117960245886,0.0,57424.30623073688,39,84070.54932434941,-25.44286,10,57424.30623073688,53922300.0,39,1143.5117960245886,0.4
6118.401,10,0.8,278267.14914856775,0.0,65721.25763921675,-241109.1,nan,278267.14914856775,65721.25763921675,1184000,98649.51019657725,-12.368202941769292,0.0,65721.2576392167,40,98649.51019657725,-24.749937,10,65721.2576392167,59842080.0,40,-12.368202941769292,0.8
2316.0203,10,0.8,338289.5337507978,0.0,92969.57312347223,-244001.95,nan,338289.5337507978,92969.57312347223,1208000,111282.28523114361,5718.802034900823,0.0,92969.57312347225,41,111282.28523114361,-24.127598,10,92969.57312347225,67355890.0,41,5718.802034900823,0.8
3498.2778,10,0.7,252800.60951761476,0.0,76982.96379165791,-244680.62,nan,252800.60951761476,76982.96379165791,1232000,94789.60085026908,380.689737876057,0.0,76982.96379165791,42,94789.60085026908,-23.362532,10,76982.96379165791,76147260.0,42,380.689737876057,0.7
3345.9006,10,0.9,251138.40843509464,0.0,94131.32720576972,-241042.88,nan,251138.40843509464,94131.32720576972,1256000,82949.98012329714,624.4093587376021,0.0,94131.32720576969,43,82949.98012329714,-23.09742,10,94131.32720576969,83544710.0,43,624.4093587376021,0.9
2827.8857,10,0.8,323389.71599896584,0.0,116485.35048990475,-239271.33,nan,323389.71599896584,116485.35048990475,1280000,114900.67019378852,-17.19918406244189,0.0,116485.35048990471,44,114900.67019378852,-22.314447,10,116485.35048990471,87409416.0,44,-17.19918406244189,0.8
3065.4307,10,0.9,304983.5462524489,0.0,104156.8689252377,-235719.22,nan,304983.5462524489,104156.8689252377,1304000,106924.82701110948,-14.399565299882356,0.0,104156.86892523768,45,106924.82701110948,-21.472654,10,104156.86892523768,88143220.0,45,-14.399565299882356,0.9
14829.1,10,0.9,287071.639887557,0.0,85100.69045653834,-229607.9,nan,287071.639887557,85100.69045653834,1328000,95499.40925506134,-12.489450047414836,0.0,85100.6904565383,46,95499.40925506134,-20.790203,10,85100.6904565383,93442260.0,46,-12.489450047414836,0.9
1811.5437,10,0.8,230185.80199985564,0.0,76670.89520060396,-249617.56,nan,230185.80199985564,76670.89520060396,1352000,73586.52877385114,-12.202350688741536,0.0,76670.89520060399,47,73586.52877385114,-21.52182,10,76670.89520060399,100303384.0,47,-12.202350688741536,0.8
1410.8173,10,0.9,282729.70672628796,0.0,112916.4755544321,-264566.03,nan,282729.70672628796,112916.4755544321,1376000,105920.33732280803,53.21110399487242,0.0,112916.47555443207,48,105920.33732280803,-21.54027,10,112916.47555443207,108251090.0,48,53.21110399487242,0.9
1409.7312,10,0.9,284804.95587049733,0.0,117760.24046427433,-272244.0,nan,284804.95587049733,117760.24046427433,1400000,86682.02667437271,16183.801628427342,0.0,117760.24046427435,49,86682.02667437271,-21.586405,10,117760.24046427435,112419144.0,49,16183.801628427342,0.9
2196.9788,10,0.9,270501.8027621321,0.0,76207.79456865412,-278676.78,nan,270501.8027621321,76207.79456865412,1424000,84489.54073286851,5.014237043227069,0.0,76207.79456865418,50,84489.54073286851,-21.93867,10,76207.79456865418,117948650.0,50,5.014237043227069,0.9
27063.254,10,0.3,97262.51956578581,0.0,24198.305910951654,-280937.38,nan,97262.51956578581,24198.305910951654,1448000,37073.8293681528,-24.7614348118703,0.0,24198.305910951658,51,37073.8293681528,-22.056856,10,24198.305910951658,123136810.0,51,-24.7614348118703,0.3
22556.084,10,0.9,164441.94843136315,0.0,52394.70500068089,-283781.56,nan,164441.94843136315,52394.70500068089,1472000,51094.95229314589,-16.309431427908628,0.0,52394.705000680886,52,51094.95229314589,-22.68389,10,52394.705000680886,125863380.0,52,-16.309431427908628,0.9
2577.3215,10,0.9,162300.2977244252,0.0,61391.65560957011,-299178.56,nan,162300.2977244252,61391.65560957011,1496000,63104.85556452671,445.5275958328753,0.0,61391.655609570094,53,63104.85556452671,-22.800793,10,61391.655609570094,130654730.0,53,445.5275958328753,0.9
2219.2085,10,0.9,192455.3029074442,0.0,67739.87413127813,-303305.1,nan,192455.3029074442,67739.87413127813,1520000,74824.78606225808,-19.179453146305857,0.0,67739.87413127816,54,74824.78606225808,-22.951384,10,67739.87413127816,139503980.0,54,-19.179453146305857,0.9
9259.183,10,0.7,274673.30022062245,0.0,66739.66032058929,-298384.1,nan,274673.30022062245,66739.66032058929,1544000,91255.37836386723,-7.298089211359392,0.0,66739.6603205893,55,91255.37836386723,-23.229977,10,66739.6603205893,143588100.0,55,-7.298089211359392,0.7
28180.137,10,0.8,327913.54745998303,0.0,50486.14372111255,-285112.5,nan,327913.54745998303,50486.14372111255,1568000,97638.39534374277,-15.781331632378514,0.0,50486.14372111255,56,97638.39534374277,-23.336859,10,50486.14372111255,143793980.0,56,-15.781331632378514,0.8
26086.0,10,0.5,61198.96376503255,0.0,16669.397369250328,-292980.53,nan,61198.96376503255,16669.397369250328,1592000,19976.264926187323,-123.6088246763114,0.0,16669.397369250342,57,19976.264926187323,-24.059612,10,16669.397369250342,154684880.0,57,-123.6088246763114,0.5
22693.428,10,0.9,218301.19567044885,0.0,69486.32205412637,-284952.62,nan,218301.19567044885,69486.32205412637,1616000,72706.22653894922,333.7156051504687,0.0,69486.32205412637,58,72706.22653894922,-24.253124,10,69486.32205412637,158138900.0,58,333.7156051504687,0.9
1644.1058,10,0.8,94275.65239161915,0.0,30471.695176061436,-310253.28,nan,94275.65239161915,30471.695176061436,1640000,34687.770988040145,168.9486174447505,0.0,30471.69517606143,59,34687.770988040145,-23.856386,10,30471.69517606143,171760900.0,59,168.9486174447505,0.8
11826.417,10,1.0,340655.4288693733,0.0,137480.93025571984,-312377.5,nan,340655.4288693733,137480.93025571984,1664000,123268.4426882545,11.08028285702744,0.0,137480.9302557198,60,123268.4426882545,-23.798164,10,137480.9302557198,179869630.0,60,11.08028285702744,1.0
1084.4015,10,0.9,188085.14397927767,0.0,95756.10994321415,-321873.1,nan,188085.14397927767,95756.10994321415,1688000,62016.191228716125,10825.833940777311,0.0,95756.10994321416,61,62016.191228716125,-23.40146,10,95756.10994321416,185290100.0,61,10825.833940777311,0.9
2980.254,10,0.7,273482.87355471525,0.0,65814.17274184157,-321475.25,nan,273482.87355471525,65814.17274184157,1712000,82899.31596198303,427.58213263273035,0.0,65814.17274184154,62,82899.31596198303,-23.166578,10,65814.17274184154,189665020.0,62,427.58213263273035,0.7
1623.2614,10,0.9,269811.82030482433,0.0,66949.74325701321,-324954.03,nan,269811.82030482433,66949.74325701321,1736000,77645.49819919697,4980.5640018528475,0.0,66949.74325701322,63,77645.49819919697,-23.652388,10,66949.74325701322,192458930.0,63,4980.5640018528475,0.9
3419.6965,10,0.9,178281.19351216868,0.0,69082.6460479947,-331685.4,nan,178281.19351216868,69082.6460479947,1760000,60389.155797216794,98.69102060723226,0.0,69082.64604799468,64,60389.155797216794,-24.422886,10,69082.64604799468,193366020.0,64,98.69102060723226,0.9
107098.83,10,0.4,275917.6487157452,0.0,58293.39937677949,-305296.9,nan,275917.6487157452,58293.39937677949,1784000,103813.46460779851,-39.09273658388081,0.0,58293.39937677947,65,103813.46460779851,-25.08834,10,58293.39937677947,194697730.0,65,-39.09273658388081,0.4
17971.762,10,1.0,215515.76883842135,0.0,60150.85419530313,-311950.4,nan,215515.76883842135,60150.85419530313,1808000,71839.1973262262,201.57921598991942,0.0,60150.85419530311,66,71839.1973262262,-24.60595,10,60150.85419530311,201595630.0,66,201.57921598991942,1.0
1376.3286,10,1.0,323290.28341147385,0.0,173469.84165105922,-338339.97,nan,323290.28341147385,173469.84165105922,1832000,113571.02527803571,8046.481588163287,0.0,173469.8416510593,67,113571.02527803571,-24.196943,10,173469.8416510593,222039410.0,67,8046.481588163287,1.0
9148.805,10,1.0,284030.40077907994,0.0,105049.50251443005,-328634.88,nan,284030.40077907994,105049.50251443005,1856000,87431.96865556104,285.4245226933635,0.0,105049.50251443006,68,87431.96865556104,-24.267628,10,105049.50251443006,230449310.0,68,285.4245226933635,1.0
1558.0215,10,0.7,279121.6482687491,0.0,138622.3619156608,-360547.94,nan,279121.6482687491,138622.3619156608,1880000,115192.47266734767,381.45996433606354,0.0,138622.36191566085,69,115192.47266734767,-23.825699,10,138622.36191566085,247083300.0,69,381.45996433606354,0.7
1730.2794,10,1.0,316760.3716569613,0.0,79475.45798435829,-370419.72,nan,316760.3716569613,79475.45798435829,1904000,106925.66029458042,2303.5738131799158,0.0,79475.4579843583,70,106925.66029458042,-23.327888,10,79475.4579843583,250173840.0,70,2303.5738131799158,1.0
1365.3788,10,0.8,261917.04772416913,0.0,112755.95338105861,-371608.78,nan,261917.04772416913,112755.95338105861,1928000,81995.91882678533,2737.7036593044986,0.0,112755.9533810586,71,81995.91882678533,-23.10442,10,112755.9533810586,251598700.0,71,2737.7036593044986,0.8
1527.8414,10,0.9,298371.9455647096,0.0,173378.28892897986,-381579.78,nan,298371.9455647096,173378.28892897986,1952000,95803.29447316375,282.8237700523245,0.0,173378.28892897992,72,95803.29447316375,-23.447163,10,173378.28892897992,253563820.0,72,282.8237700523245,0.9
11306.931,10,0.9,275041.9602126029,0.0,152707.04207257327,-388407.66,nan,275041.9602126029,152707.04207257327,1976000,97537.12818138368,810.8316102602121,0.0,152707.0420725733,73,97537.12818138368,-23.640198,10,152707.0420725733,257059020.0,73,810.8316102602121,0.9
10842.827,10,1.0,282173.84764484345,0.0,161521.24699922637,-386973.16,nan,282173.84764484345,161521.24699922637,2000000,90260.4787242616,-37.85505275663902,0.0,161521.2469992264,74,90260.4787242616,-23.877214,10,161521.2469992264,269060380.0,74,-37.85505275663902,1.0
1484.0421,10,0.9,317958.0374262485,0.0,197995.59760511428,-403726.5,nan,317958.0374262485,197995.59760511428,2024000,94938.01329638765,21996.242330386052,0.0,197995.5976051142,75,94938.01329638765,-24.270756,10,197995.5976051142,295727700.0,75,21996.242330386052,0.9
2237.4106,10,0.9,257207.48485690344,0.0,148695.88137760712,-414697.78,nan,257207.48485690344,148695.88137760712,2048000,81391.71878382492,23405.604632016275,0.0,148695.88137760715,76,81391.71878382492,-24.63272,10,148695.88137760715,312778600.0,76,23405.604632016275,0.9
5509.264,10,1.0,250757.89495874906,0.0,148231.91234985818,-423525.5,nan,250757.89495874906,148231.91234985818,2072000,89078.25992413738,23035.670162418897,0.0,148231.91234985818,77,89078.25992413738,-24.896544,10,148231.91234985818,328974340.0,77,23035.670162418897,1.0
2498.538,10,0.9,334293.8328017769,0.0,190637.3265030577,-426230.47,nan,334293.8328017769,190637.3265030577,2096000,115125.28073970505,7233.697899614994,0.0,190637.32650305767,78,115125.28073970505,-24.868998,10,190637.32650305767,317087000.0,78,7233.697899614994,0.9
4110.594,10,0.6,261886.75983121915,0.0,122612.06184451873,-433497.2,nan,261886.75983121915,122612.06184451873,2120000,105765.41246427887,-20.3527132170094,0.0,122612.06184451871,79,105765.41246427887,-24.713314,10,122612.06184451871,312820900.0,79,-20.3527132170094,0.6
143266.22,10,0.7,274116.84366392496,0.0,157814.5799935675,-422693.47,nan,274116.84366392496,157814.5799935675,2144000,109108.31484499299,3725.684724755013,0.0,157814.57999356752,80,109108.31484499299,-24.851824,10,157814.57999356752,316165800.0,80,3725.684724755013,0.7
69104.6,10,0.7,310770.04982685874,0.0,130771.23418483515,-457807.12,nan,310770.04982685874,130771.23418483515,2168000,111161.92115578846,-25.209246557777348,0.0,130771.23418483515,81,111161.92115578846,-25.529095,10,130771.23418483515,327694820.0,81,-25.209246557777348,0.7
1221.55,10,0.7,242497.12354383353,0.0,101887.11896004372,-472281.8,nan,242497.12354383353,101887.11896004372,2192000,70782.46410163918,8029.558107177244,0.0,101887.11896004369,82,70782.46410163918,-26.143044,10,101887.11896004369,324452030.0,82,8029.558107177244,0.7
34443.02,10,1.0,302443.5708778144,0.0,179600.6427630381,-472987.1,nan,302443.5708778144,179600.6427630381,2216000,111441.89222919219,12406.14909864917,0.0,179600.64276303817,83,111441.89222919219,-26.576223,10,179600.64276303817,323325540.0,83,12406.14909864917,1.0
1290.5215,10,1.0,303441.3117230161,0.0,187742.77191418744,-475625.3,nan,303441.3117230161,187742.77191418744,2240000,99172.56214066537,27059.44734807103,0.0,187742.77191418744,84,99172.56214066537,-26.695951,10,187742.77191418744,325838620.0,84,27059.44734807103,1.0
1545.1715,10,1.0,315352.73501935427,0.0,181900.94654973995,-468416.34,nan,315352.73501935427,181900.94654973995,2264000,105834.14552962662,33656.93521121755,0.0,181900.94654973992,85,105834.14552962662,-26.683071,10,181900.94654973992,340754270.0,85,33656.93521121755,1.0
1989.6898,10,1.0,277255.2910864552,0.0,155970.47467237618,-455137.0,nan,277255.2910864552,155970.47467237618,2288000,75015.80184132319,47462.75134029301,0.0,155970.47467237612,86,75015.80184132319,-27.3039,10,155970.47467237612,346221000.0,86,47462.75134029301,1.0
2288.9136,10,0.8,220148.71452761433,0.0,135173.0380260207,-448520.38,nan,220148.71452761433,135173.0380260207,2312000,71053.0368971185,28683.563045902687,0.0,135173.0380260207,87,71053.0368971185,-27.319408,10,135173.0380260207,358661630.0,87,28683.563045902687,0.8
1730.3345,10,0.9,258982.86615034647,0.0,134023.2135635488,-443321.6,nan,258982.86615034647,134023.2135635488,2336000,91857.82190646755,-28.095086319070596,0.0,134023.21356354887,88,91857.82190646755,-26.98319,10,134023.21356354887,359437000.0,88,-28.095086319070596,0.9
1252.0403,10,1.0,332056.14714875177,0.0,221879.9025093331,-440269.75,nan,332056.14714875177,221879.9025093331,2360000,64359.455439841855,91570.66215393408,0.0,221879.9025093331,89,64359.455439841855,-26.922926,10,221879.9025093331,358183400.0,89,91570.66215393408,1.0
12307.978,10,0.8,337772.56509009906,0.0,195555.68373634675,-440655.75,nan,337772.56509009906,195555.68373634675,2384000,127481.46237091355,888.0073060976385,0.0,195555.68373634678,90,127481.46237091355,-26.95325,10,195555.68373634678,362432030.0,90,888.0073060976385,0.8
1496.4125,10,0.9,321688.06587074976,0.0,118824.73641920772,-457002.25,nan,321688.06587074976,118824.73641920772,2408000,107090.97683323645,2605.7110869431035,0.0,118824.7364192077,91,107090.97683323645,-27.020805,10,118824.7364192077,367225500.0,91,2605.7110869431035,0.9
1317.0358,10,1.0,329683.3065073897,0.0,181128.44313690628,-469115.06,nan,329683.3065073897,181128.44313690628,2432000,110733.38412813786,8054.510291150442,0.0,181128.44313690622,92,110733.38412813786,-27.049578,10,181128.44313690622,373920580.0,92,8054.510291150442,1.0
1075.0415,10,0.8,307624.7657116732,0.0,168515.1485198368,-478837.0,nan,307624.7657116732,168515.1485198368,2456000,123530.0387615091,-26.301282267139317,0.0,168515.14851983674,93,123530.0387615091,-27.154804,10,168515.14851983674,378018980.0,93,-26.301282267139317,0.8
975.8471,10,0.8,291379.34942325886,0.0,125827.13677947872,-495201.62,nan,291379.34942325886,125827.13677947872,2480000,97861.52776715509,345.4543487470914,0.0,125827.13677947875,94,97861.52776715509,-27.120825,10,125827.13677947875,395940350.0,94,345.4543487470914,0.8
5050082.5,10,0.2,219997.74217024734,0.0,42442.7388792874,-416900.53,nan,219997.74217024734,42442.7388792874,2504000,78415.2840984403,-109.23663017764252,0.0,42442.73887928737,95,78415.2840984403,-28.282124,10,42442.73887928737,409324740.0,95,-109.23663017764252,0.2
