policy/KL,push-v1/AverageReturn,policy/Entropy,Average/MinReturn,policy/dLoss,policy/LossBefore,Average/AverageDiscountedReturn,MetaTest/push-v1/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/push-v1/SuccessRate,push-v1/MaxReturn,MetaTest/Average/SuccessRate,TotalEnvSteps,MetaTest/push-v1/MinReturn,MetaTest/push-v1/NumEpisodes,Average/NumEpisodes,MetaTest/push-v1/MaxReturn,push-v1/AverageDiscountedReturn,Average/AverageReturn,MetaTest/Average/StdReturn,push-v1/Iteration,MetaTest/Average/MaxReturn,push-v1/StdReturn,push-v1/MinReturn,MetaTest/push-v1/Iteration,MetaTest/push-v1/StdReturn,push-v1/NumEpisodes,Average/Iteration,MetaTest/push-v1/AverageDiscountedReturn,policy/KLBefore,Average/SuccessRate,MetaTest/Average/Iteration,Average/StdReturn,push-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/AverageDiscountedReturn,push-v1/TerminationRate,MetaTest/Average/AverageReturn,Average/TerminationRate,LinearFeatureBaseline/ExplainedVariance,Average/MaxReturn,policy/LossAfter,MetaTest/Average/NumEpisodes,MetaTest/push-v1/TerminationRate
0.0054793684,360.321283962212,5.454608,-32.536837743714045,0.9582195,-0.46282852,138.49813648644104,,,,5157.296134383217,,260000,,,100,,138.49813648644104,360.321283962212,,12,,824.9179621147763,-32.536837743714045,,,100,12,,0.0,0.01,,824.9179621147763,0.01,,,0.0,,0.0,0.14798782939636013,5157.296134383217,-1.421048,,
0.0063635414,339.760194307808,5.4590654,-40.10156980486111,2.0083418,-0.026794922,117.34254862988129,,,,13138.443292270922,,280000,,,100,,117.34254862988129,339.760194307808,,13,,1477.761484353874,-40.10156980486111,,,100,13,,0.0,0.01,,1477.761484353874,0.01,,,0.0,,0.0,0.1738719998737468,13138.443292270922,-2.0351367,,
0.0063412325,432.22807853635845,5.4460196,-39.32205623964545,1.3819073,-0.81025374,140.63828958993753,,,,9014.256349725001,,300000,,,100,,140.63828958993753,432.22807853635845,,14,,1413.8114183761745,-39.32205623964545,,,100,14,,0.0,0.02,,1413.8114183761745,0.02,,,0.0,,0.0,0.1566331545837435,9014.256349725001,-2.192161,,
0.0049504167,693.0937967218061,5.4090414,-34.54879646237254,2.363,1.55035,224.82508878439643,,,,17050.897453872385,,320000,,,100,,224.82508878439643,693.0937967218061,,15,,2094.7279687591426,-34.54879646237254,,,100,15,,0.0,0.0,,2094.7279687591426,0.0,,,0.0,,0.0,0.15425609828692677,17050.897453872385,-0.81265,,
0.0062151416,531.2744123807286,5.379682,-31.939161078929356,1.7910799,0.5163605,177.72569747409148,,,,11707.123529599197,,340000,,,100,,177.72569747409148,531.2744123807286,,16,,1689.9906256600993,-31.939161078929356,,,100,16,,0.0,0.02,,1689.9906256600993,0.02,,,0.0,,0.0,0.13905412845560639,11707.123529599197,-1.2747194,,
0.007983653,448.55466559346945,5.351707,-36.21992394528398,1.8294668,0.6840606,157.95401409927354,,,,10541.046988853688,,360000,,,100,,157.95401409927354,448.55466559346945,,17,,1472.6982786434671,-36.21992394528398,,,100,17,,0.0,0.02,,1472.6982786434671,0.02,,,0.0,,0.0,0.13783954245555885,10541.046988853688,-1.1454062,,
0.007708609,955.1828780024636,5.3021493,-30.975704733465076,3.1400676,0.48950547,320.6173102387887,,,,15419.071505336931,,380000,,,100,,320.6173102387887,955.1828780024636,,18,,2407.716972089218,-30.975704733465076,,,100,18,,0.0,0.03,,2407.716972089218,0.03,,,0.0,,0.0,0.17704966131610855,15419.071505336931,-2.650562,,
0.0076729646,1408.683746211784,5.268605,-37.91133668052995,6.2292385,0.82159925,441.5458089175988,,,,28524.69343048043,,400000,,,100,,441.5458089175988,1408.683746211784,,19,,4840.2115742509,-37.91133668052995,,,100,19,,0.0,0.04,,4840.2115742509,0.04,,,0.0,,0.0,0.2227200494192597,28524.69343048043,-5.407639,,
0.0061303526,1789.0045747640488,5.208848,-48.603446335588174,4.564704,2.3603976,501.8770130944826,2666.7960195086457,0.0,0.0,22490.035126848186,0.0,420000,-23.431181827803567,10,100,21876.260107611328,501.8770130944826,1789.0045747640488,6544.134056573875,20,21876.260107611328,3799.793798529331,-48.603446335588174,2,6544.134056573875,100,20,2666.796019508646,0.0,0.07,2,3799.793798529331,0.07,-23.431181827803567,2666.796019508646,0.0,2666.7960195086457,0.0,0.15678797343822182,22490.035126848186,-2.2043064,10,0.0
0.008504475,2551.7133471843144,5.150359,-33.92732956601731,7.6792216,-0.29718438,858.3347581828909,,,,40591.300991951204,,440000,,,100,,858.3347581828909,2551.7133471843144,,21,,5990.785643745041,-33.92732956601731,,,100,21,,0.0,0.09,,5990.785643745041,0.09,,,0.0,,0.0,0.18564261426500694,40591.300991951204,-7.976406,,
0.0073487456,2579.5129988185536,5.1249437,-28.89362424910737,8.829788,-5.7564187,835.819817011662,,,,56668.49002289478,,460000,,,100,,835.819817011662,2579.5129988185536,,22,,7537.516042401775,-28.89362424910737,,,100,22,,0.0,0.02,,7537.516042401775,0.02,,,0.0,,0.0,0.27902146684150386,56668.49002289478,-14.586206,,
0.009381971,2955.8152612382587,5.0970793,-41.050103224358516,11.455491,2.2434843,798.3412336884534,,,,66388.02776673726,,480000,,,100,,798.3412336884534,2955.8152612382587,,23,,9063.707389362511,-41.050103224358516,,,100,23,,0.0,0.04,,9063.707389362511,0.04,,,0.0,,0.0,0.21068923606100964,66388.02776673726,-9.212007,,
0.00943014,3161.5047677036514,5.0795827,-41.48723505107239,14.946533,10.830905,937.10077079755,,,,104237.66963852168,,500000,,,100,,937.10077079755,3161.5047677036514,,24,,12118.415458892816,-41.48723505107239,,,100,24,,0.0,0.09,,12118.415458892816,0.09,,,0.0,,0.0,0.20926616047922253,104237.66963852168,-4.1156282,,
0.006539523,4815.4933332794535,5.1040487,-41.52684786318352,20.233238,1.780925,1312.0600533525635,,,,143304.2875618912,,520000,,,100,,1312.0600533525635,4815.4933332794535,,25,,17927.65077843946,-41.52684786318352,,,100,25,,0.0,0.09,,17927.65077843946,0.09,,,0.0,,0.0,0.15496196141634844,143304.2875618912,-18.452312,,
0.0056940047,7232.546910517935,5.067729,-36.0136071673109,24.657536,-10.382262,2210.1951471820726,,,,160683.26591006544,,540000,,,100,,2210.1951471820726,7232.546910517935,,26,,21502.457030510508,-36.0136071673109,,,100,26,,0.0,0.14,,21502.457030510508,0.14,,,0.0,,0.0,0.19836618971858055,160683.26591006544,-35.0398,,
0.00656803,6056.148600600169,5.024333,-67.92452454067438,19.248362,-4.6089873,1705.7445087865362,,,,135149.83453719135,,560000,,,100,,1705.7445087865362,6056.148600600169,,27,,19170.86896495001,-67.92452454067438,,,100,27,,0.0,0.12,,19170.86896495001,0.12,,,0.0,,0.0,0.23884742995296038,135149.83453719135,-23.85735,,
0.0075219176,3457.890357951428,5.0075407,-35.44458652401138,8.409609,1.4718719,1326.3379212360949,,,,65183.04934930729,,580000,,,100,,1326.3379212360949,3457.890357951428,,28,,9813.063080095044,-35.44458652401138,,,100,28,,0.0,0.06,,9813.063080095044,0.06,,,0.0,,0.0,0.17955991720407005,65183.04934930729,-6.9377375,,
0.005964673,4296.064759766848,4.9876375,-57.0277897771733,13.654775,-1.3293093,1473.1503431339845,,,,95100.11326167088,,600000,,,100,,1473.1503431339845,4296.064759766848,,29,,12893.239675541316,-57.0277897771733,,,100,29,,0.0,0.04,,12893.239675541316,0.04,,,0.0,,0.0,0.2360030184021611,95100.11326167088,-14.984084,,
0.0063706455,5721.639791802956,4.9685125,-46.961405747205035,14.07331,1.9730157,1797.6778260475405,9973.149303243654,0.0,0.1,77028.47490533491,0.1,620000,-30.521985422647784,10,100,35646.426674920556,1797.6778260475405,5721.639791802956,11755.449730768602,30,35646.426674920556,13032.968227069478,-46.961405747205035,3,11755.449730768602,100,30,9973.149303243656,0.0,0.17,3,13032.968227069478,0.17,-30.521985422647784,9973.149303243656,0.0,9973.149303243654,0.0,0.19968923574664266,77028.47490533491,-12.100294,10,0.0
0.0070743132,5216.830797983071,4.9678116,-56.268963895126916,18.542763,-4.7155094,1513.6839666042092,,,,116721.14675358575,,640000,,,100,,1513.6839666042092,5216.830797983071,,31,,15275.691014739818,-56.268963895126916,,,100,31,,0.0,0.09,,15275.691014739818,0.09,,,0.0,,0.0,0.19450168806585422,116721.14675358575,-23.258272,,
0.0075821783,8002.124013083485,4.923614,-47.69182991933471,17.025253,7.221475,2779.8344539569025,,,,76497.91947834306,,660000,,,100,,2779.8344539569025,8002.124013083485,,32,,15800.203136684853,-47.69182991933471,,,100,32,,0.0,0.13,,15800.203136684853,0.13,,,0.0,,0.0,0.16846734544875386,76497.91947834306,-9.803778,,
0.0056261937,6189.049356886668,4.8852377,-44.341274549636466,20.95256,-12.2033,2074.402084145439,,,,103494.57420821745,,680000,,,100,,2074.402084145439,6189.049356886668,,33,,18023.566686213366,-44.341274549636466,,,100,33,,0.0,0.13,,18023.566686213366,0.13,,,0.0,,0.0,0.2454544076855818,103494.57420821745,-33.15586,,
0.006195424,8718.76036825249,4.861251,-69.37352152305895,18.066587,8.110483,2817.3089705561392,,,,78421.8310199531,,700000,,,100,,2817.3089705561392,8718.76036825249,,34,,17882.199247407552,-69.37352152305895,,,100,34,,0.0,0.06,,17882.199247407552,0.06,,,0.0,,0.0,0.24320126845450174,78421.8310199531,-9.956104,,
0.005716939,6291.495952167866,4.8328314,-51.1418770345552,22.364433,-15.674731,2085.7758283806756,,,,200560.20343784773,,720000,,,100,,2085.7758283806756,6291.495952167866,,35,,22244.566886310196,-51.1418770345552,,,100,35,,0.0,0.05,,22244.566886310196,0.05,,,0.0,,0.0,0.16851592323278552,200560.20343784773,-38.039165,,
0.0070362007,13028.03745052108,4.805412,-49.88619251917458,22.495937,-3.1870906,4409.446881975499,,,,142064.77788659694,,740000,,,100,,4409.446881975499,13028.03745052108,,36,,25725.582967985083,-49.88619251917458,,,100,36,,0.0,0.13,,25725.582967985083,0.13,,,0.0,,0.0,0.2547700053466766,142064.77788659694,-25.683027,,
0.0063166223,7761.300867816748,4.778043,-58.97347815712906,20.116144,-16.30902,2586.615854378646,,,,143983.84745046703,,760000,,,100,,2586.615854378646,7761.300867816748,,37,,20679.39087797217,-58.97347815712906,,,100,37,,0.0,0.11,,20679.39087797217,0.11,,,0.0,,0.0,0.19360704673094153,143983.84745046703,-36.425163,,
0.009913616,7568.541793635144,4.743106,-116.45882388922973,18.839968,-4.6590595,2690.1380761374867,,,,70386.38224239682,,780000,,,100,,2690.1380761374867,7568.541793635144,,38,,16026.87685290301,-116.45882388922973,,,100,38,,0.0,0.1,,16026.87685290301,0.1,,,0.0,,0.0,0.2296966366799098,70386.38224239682,-23.499027,,
0.0055520576,13469.45638128292,4.699743,-45.916667674504836,28.184683,3.6163032,4862.296988643168,,,,133618.82205387362,,800000,,,100,,4862.296988643168,13469.45638128292,,39,,25203.172818038376,-45.916667674504836,,,100,39,,0.0,0.18,,25203.172818038376,0.18,,,0.0,,0.0,0.2962341973348557,133618.82205387362,-24.56838,,
0.0046913247,7772.211787665542,4.6769905,-51.107454887479555,17.984438,1.0657687,2928.3211882103315,19274.058743371992,0.0,0.2,88200.94716734429,0.2,820000,-33.21268345404749,10,100,103052.68117269299,2928.3211882103315,7772.211787665542,33900.14997772501,40,103052.68117269299,17176.417010837482,-51.107454887479555,4,33900.14997772501,100,40,19274.058743372,0.0,0.14,4,17176.417010837482,0.14,-33.21268345404749,19274.058743372,0.0,19274.058743371992,0.0,0.26774664368219814,88200.94716734429,-16.918669,10,0.0
0.006599077,6628.379006025898,4.6613545,-47.28186418983735,16.790674,0.22541875,2259.34214555716,,,,120479.588051842,,840000,,,100,,2259.34214555716,6628.379006025898,,41,,19477.774031630048,-47.28186418983735,,,100,41,,0.0,0.03,,19477.774031630048,0.03,,,0.0,,0.0,0.27355397003066073,120479.588051842,-16.565256,,
0.0061443793,6629.900244286946,4.642009,-52.078068876607695,13.28065,0.385175,2672.2446713960253,,,,85162.2958717878,,860000,,,100,,2672.2446713960253,6629.900244286946,,42,,14185.322373986673,-52.078068876607695,,,100,42,,0.0,0.17,,14185.322373986673,0.17,,,0.0,,0.0,0.21612455287613463,85162.2958717878,-12.895475,,
0.0090508135,10054.3430365271,4.6236105,-48.216096568097825,27.425142,-7.4880123,3336.8744929202558,,,,103967.11420838178,,880000,,,100,,3336.8744929202558,10054.3430365271,,43,,22135.30924735104,-48.216096568097825,,,100,43,,0.0,0.16,,22135.30924735104,0.16,,,0.0,,0.0,0.3104747724102217,103967.11420838178,-34.913155,,
0.0070616906,11718.82923602098,4.6231694,-61.321746974886274,26.402155,-21.789812,3878.0931771945643,,,,124744.79824570798,,900000,,,100,,3878.0931771945643,11718.82923602098,,44,,24551.219481468688,-61.321746974886274,,,100,44,,0.0,0.18,,24551.219481468688,0.18,,,0.0,,0.0,0.2756322048094122,124744.79824570798,-48.191967,,
0.008714262,9450.558914950572,4.619565,-61.09746347072212,29.259338,14.9544,3122.093995746413,,,,174358.3144293157,,920000,,,100,,3122.093995746413,9450.558914950572,,45,,25370.794203186797,-61.09746347072212,,,100,45,,0.0,0.12,,25370.794203186797,0.12,,,0.0,,0.0,0.26530315463098175,174358.3144293157,-14.304939,,
0.007968878,21193.547082370424,4.6142325,-41.328996569811,28.233349,11.563638,7642.340010579358,,,,152835.3170071384,,940000,,,100,,7642.340010579358,21193.547082370424,,46,,29547.53421326991,-41.328996569811,,,100,46,,0.0,0.24,,29547.53421326991,0.24,,,0.0,,0.0,0.16222768149526479,152835.3170071384,-16.669712,,
0.005016888,7561.534693979588,4.6067247,-49.01438964253795,12.1725855,0.5063172,2910.7239970659657,,,,88708.63057287587,,960000,,,100,,2910.7239970659657,7561.534693979588,,47,,17447.831857094166,-49.01438964253795,,,100,47,,0.0,0.11,,17447.831857094166,0.11,,,0.0,,0.0,0.25494145999757545,88708.63057287587,-11.666268,,
0.0051392745,7225.579595701768,4.595634,-51.654560257286796,19.722002,4.0284204,3062.9930719302088,,,,80229.6899125948,,980000,,,100,,3062.9930719302088,7225.579595701768,,48,,17339.129483308916,-51.654560257286796,,,100,48,,0.0,0.11,,17339.129483308916,0.11,,,0.0,,0.0,0.21910170501946713,80229.6899125948,-15.693582,,
0.007285463,16073.916673585321,4.5884466,-44.66105964913977,31.042988,-19.985931,5650.352564770083,,,,198572.7102634502,,1000000,,,100,,5650.352564770083,16073.916673585321,,49,,33217.60714175181,-44.66105964913977,,,100,49,,0.0,0.14,,33217.60714175181,0.14,,,0.0,,0.0,0.2572762634091377,198572.7102634502,-51.02892,,
0.0047567366,9617.182554167892,4.5682454,-52.98782253882349,18.989548,-12.997925,3482.2785958330182,3326.4346418614527,0.0,0.0,90460.05838064245,0.0,1020000,-37.627477554440894,10,100,18688.333431443938,3482.2785958330182,9617.182554167892,5779.266018667191,50,18688.333431443938,20764.850819233696,-52.98782253882349,5,5779.266018667191,100,50,3326.4346418614537,0.0,0.09,5,20764.850819233696,0.09,-37.627477554440894,3326.4346418614537,0.0,3326.4346418614527,0.0,0.3689293734489699,90460.05838064245,-31.987473,10,0.0
0.005430784,12166.104296259135,4.5375676,-52.77770341620402,27.64466,-14.4332,4535.346458820758,,,,150882.3649625941,,1040000,,,100,,4535.346458820758,12166.104296259135,,51,,27386.169938530005,-52.77770341620402,,,100,51,,0.0,0.12,,27386.169938530005,0.12,,,0.0,,0.0,0.3046829558072369,150882.3649625941,-42.07786,,
0.0055797463,10859.777139957736,4.53257,-52.020611062277,19.932295,-6.435881,3483.760864701182,,,,97111.88993132584,,1060000,,,100,,3483.760864701182,10859.777139957736,,52,,20940.681870898654,-52.020611062277,,,100,52,,0.0,0.13,,20940.681870898654,0.13,,,0.0,,0.0,0.336591303612365,97111.88993132584,-26.368176,,
0.0054731434,15038.949630909567,4.529942,-66.75399739907914,24.127811,-5.518875,4961.942615067302,,,,110367.01052956593,,1080000,,,100,,4961.942615067302,15038.949630909567,,53,,28121.054645920707,-66.75399739907914,,,100,53,,0.0,0.14,,28121.054645920707,0.14,,,0.0,,0.0,0.21965867119305427,110367.01052956593,-29.646687,,
0.00658443,20048.12360021962,4.5133276,-49.10163621725206,36.384964,23.209087,6682.324396784842,,,,193285.79576708478,,1100000,,,100,,6682.324396784842,20048.12360021962,,54,,37661.95404018022,-49.10163621725206,,,100,54,,0.0,0.17,,37661.95404018022,0.17,,,0.0,,0.0,0.2771271580212412,193285.79576708478,-13.175875,,
0.006073349,21974.38352828267,4.4838552,-71.12969876627592,36.396824,-15.06015,7027.532164640729,,,,133068.76361823446,,1120000,,,100,,7027.532164640729,21974.38352828267,,55,,36115.61813503618,-71.12969876627592,,,100,55,,0.0,0.23,,36115.61813503618,0.23,,,0.0,,0.0,0.29983494913258235,133068.76361823446,-51.456974,,
0.00653657,11265.553227372708,4.4729853,-60.85955600658802,19.342905,29.75028,3760.7121227470257,,,,147742.32497654724,,1140000,,,100,,3760.7121227470257,11265.553227372708,,56,,26259.528700254723,-60.85955600658802,,,100,56,,0.0,0.14,,26259.528700254723,0.14,,,0.0,,0.0,0.250922636390145,147742.32497654724,10.407375,,
0.006497461,10115.402836039513,4.455127,-46.2063751421088,14.074419,-8.001131,4064.089062039824,,,,92847.68803505154,,1160000,,,100,,4064.089062039824,10115.402836039513,,57,,18459.21327144,-46.2063751421088,,,100,57,,0.0,0.1,,18459.21327144,0.1,,,0.0,,0.0,0.2847240450586247,92847.68803505154,-22.07555,,
0.0057518855,18395.564761611186,4.4529333,-49.94821551216645,33.43865,-15.0843315,6164.091017553008,,,,138315.74605387537,,1180000,,,100,,6164.091017553008,18395.564761611186,,58,,29802.229200617287,-49.94821551216645,,,100,58,,0.0,0.2,,29802.229200617287,0.2,,,0.0,,0.0,0.30500460577627886,138315.74605387537,-48.52298,,
0.008187114,17368.184998993023,4.437717,-37.696114416031676,33.87655,4.40125,5946.1934730990115,,,,188223.6044101382,,1200000,,,100,,5946.1934730990115,17368.184998993023,,59,,32869.565476224205,-37.696114416031676,,,100,59,,0.0,0.21,,32869.565476224205,0.21,,,0.0,,0.0,0.2974970196724208,188223.6044101382,-29.4753,,
0.0043259994,16149.188566843637,4.4309874,-52.33103024139516,25.680649,-10.015175,5545.84151371539,17236.69934400917,0.0,0.2,194014.74622786892,0.2,1220000,-37.76100748821378,10,100,94006.23473439798,5545.84151371539,16149.188566843637,31981.40068633083,60,94006.23473439798,30187.201990466,-52.33103024139516,6,31981.40068633083,100,60,17236.699344009154,0.0,0.2,6,30187.201990466,0.2,-37.76100748821378,17236.699344009154,0.0,17236.69934400917,0.0,0.2165904690485556,194014.74622786892,-35.695824,10,0.0
0.0055836057,16005.15764790238,4.423909,-85.26104369097739,29.467514,15.374456,5301.473907248513,,,,111602.19367170565,,1240000,,,100,,5301.473907248513,16005.15764790238,,61,,27788.551830775756,-85.26104369097739,,,100,61,,0.0,0.22,,27788.551830775756,0.22,,,0.0,,0.0,0.24235086864322664,111602.19367170565,-14.093057,,
0.005717542,11560.749421345517,4.415916,-49.507406291462196,19.750484,10.424663,4120.662091341307,,,,118737.13336065524,,1260000,,,100,,4120.662091341307,11560.749421345517,,62,,23715.6220474284,-49.507406291462196,,,100,62,,0.0,0.17,,23715.6220474284,0.17,,,0.0,,0.0,0.221205741663131,118737.13336065524,-9.325822,,
0.0047416603,15271.959958909461,4.3987436,-52.49221015431477,32.020763,16.089857,5208.727007733824,,,,175700.5800855382,,1280000,,,100,,5208.727007733824,15271.959958909461,,63,,33599.934348813134,-52.49221015431477,,,100,63,,0.0,0.12,,33599.934348813134,0.12,,,0.0,,0.0,0.3106039487209472,175700.5800855382,-15.930906,,
0.0048317327,16027.375709633468,4.3773346,-47.36157940589769,27.44895,3.784075,5738.920297144044,,,,121411.59248179401,,1300000,,,100,,5738.920297144044,16027.375709633468,,64,,28475.573678414716,-47.36157940589769,,,100,64,,0.0,0.17,,28475.573678414716,0.17,,,0.0,,0.0,0.2663393921288376,121411.59248179401,-23.664875,,
0.009434208,15674.627892914363,4.3446736,-55.466571363634166,31.939333,1.7919766,4821.772841395162,,,,122530.41736394375,,1320000,,,100,,4821.772841395162,15674.627892914363,,65,,28223.494518886375,-55.466571363634166,,,100,65,,0.0,0.18,,28223.494518886375,0.18,,,0.0,,0.0,0.31223366087833426,122530.41736394375,-30.147356,,
0.0066977097,20617.602811833087,4.321723,-62.040468881006056,36.593674,18.330725,6791.143497165218,,,,183051.7432486706,,1340000,,,100,,6791.143497165218,20617.602811833087,,66,,36358.947097315795,-62.040468881006056,,,100,66,,0.0,0.19,,36358.947097315795,0.19,,,0.0,,0.0,0.2927257363405097,183051.7432486706,-18.26295,,
0.0067846724,16374.335271285541,4.320476,-60.96648492522393,31.791687,12.762581,5746.826430248707,,,,182053.78938208087,,1360000,,,100,,5746.826430248707,16374.335271285541,,67,,33352.78840156945,-60.96648492522393,,,100,67,,0.0,0.14,,33352.78840156945,0.14,,,0.0,,0.0,0.25342768765972656,182053.78938208087,-19.029106,,
0.003912656,15410.86889536926,4.3274417,-44.932558999208034,29.05823,-27.778738,4838.411511290069,,,,149918.0644350151,,1380000,,,100,,4838.411511290069,15410.86889536926,,68,,31558.38390684011,-44.932558999208034,,,100,68,,0.0,0.15,,31558.38390684011,0.15,,,0.0,,0.0,0.30937952425784765,149918.0644350151,-56.836967,,
0.004751991,13521.08077369604,4.3286204,-55.278280214509465,26.567898,4.3953733,4485.653086548105,,,,164656.15841968442,,1400000,,,100,,4485.653086548105,13521.08077369604,,69,,29227.092135845432,-55.278280214509465,,,100,69,,0.0,0.12,,29227.092135845432,0.12,,,0.0,,0.0,0.265139020035406,164656.15841968442,-22.172525,,
