MetaTest/Average/StdReturn,MetaTest/window-close-v1/AverageDiscountedReturn,MetaTrain/Average/Alpha,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/PolicyLoss,MetaTest/Average/MaxReturn,MetaTest/window-close-v1/StdReturn,MetaTest/Average/SuccessRate,MetaTest/window-close-v1/MinReturn,MetaTest/Average/MinReturn,MetaTest/window-close-v1/AverageReturn,MetaTest/window-close-v1/Iteration,MetaTest/window-close-v1/SuccessRate,MetaTrain/Average/AlphaLoss,MetaTest/Average/AverageReturn,MetaTest/window-close-v1/MaxReturn,MetaTrain/Average/QfLoss,MetaTest/Average/NumTrajs,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/TerminationRate,MetaTest/Average/Iteration,MetaTest/window-close-v1/NumTrajs,TotalEnvSteps,MetaTest/window-close-v1/TerminationRate
44727.057277389584,121174.72956416507,nan,121174.72956416507,-456869.94,160119.16206731656,44727.057277389584,1.0,2177.560723362882,2177.560723362882,121174.729564165,25,1.0,-28.958242,121174.729564165,160119.16206731656,198278460.0,10,323.10468,0.0,25,10,824000,0.0
61648.039806958725,94020.46300360312,nan,94020.46300360312,-466328.9,146932.93710807658,61648.039806958725,0.9,1376.7379191309685,1376.7379191309685,94020.46300360313,26,0.9,-28.781754,94020.46300360313,146932.93710807658,207158320.0,10,337.279,0.0,26,10,848000,0.0
25679.543989285303,155554.3676682657,nan,155554.3676682657,-472346.34,188178.90823888098,25679.543989285303,1.0,87552.57356463246,87552.57356463246,155554.36766826568,27,1.0,-28.842531,155554.36766826568,188178.90823888098,237282910.0,10,343.48126,0.0,27,10,872000,0.0
60369.28126780002,75659.75651047876,nan,75659.75651047876,-487405.72,158833.28430986888,60369.28126780002,0.9,1950.9186795167407,1950.9186795167407,75659.75651047878,28,0.9,-29.025532,75659.75651047878,158833.28430986888,288420860.0,10,301.7761,0.0,28,10,896000,0.0
51108.87723267401,144580.49171312578,nan,144580.49171312578,-506963.97,196125.53670277537,51108.87723267401,0.9,-21.94206090767053,-21.94206090767053,144580.49171312578,29,0.9,-29.104948,144580.49171312578,196125.53670277537,339096930.0,10,351.93326,0.0,29,10,920000,0.0
63453.67242269893,78774.644178517,nan,78774.644178517,-525505.0,155109.26517927117,63453.67242269893,0.6,-33.768460430902465,-33.768460430902465,78774.64417851697,30,0.6,-28.518513,78774.64417851697,155109.26517927117,393943460.0,10,348.20236,0.0,30,10,944000,0.0
12506.224923287955,151023.98669545804,nan,151023.98669545804,-539893.5,178196.90576931805,12506.224923287955,1.0,131036.58554243822,131036.58554243822,151023.98669545806,31,1.0,-28.680511,151023.98669545806,178196.90576931805,422005500.0,10,382.54022,0.0,31,10,968000,0.0
21401.0964510688,122810.22412712671,nan,122810.22412712671,-553745.8,162917.77130818763,21401.0964510688,1.0,97976.7276914134,97976.7276914134,122810.22412712671,32,1.0,-29.231918,122810.22412712671,162917.77130818763,419906180.0,10,404.04517,0.0,32,10,992000,0.0
20405.943480368427,105451.44824757199,nan,105451.44824757199,-565849.6,142032.78425833423,20405.943480368427,1.0,63191.43602551697,63191.43602551697,105451.44824757201,33,1.0,-30.245564,105451.44824757201,142032.78425833423,413682180.0,10,405.07794,0.0,33,10,1016000,0.0
47695.33999027988,78886.68860227724,nan,78886.68860227724,-577472.94,149843.86783167862,47695.33999027988,0.7,15258.08794943057,15258.08794943057,78886.68860227728,34,0.7,-31.12059,78886.68860227728,149843.86783167862,390505300.0,10,429.84363,0.0,34,10,1040000,0.0
40893.22424909452,108007.21594986494,nan,108007.21594986494,-582741.44,157306.21661112751,40893.22424909452,0.9,31865.329962337088,31865.329962337088,108007.21594986494,35,0.9,-31.971859,108007.21594986494,157306.21661112751,365535740.0,10,446.80038,0.0,35,10,1064000,0.0
44063.25685603127,100926.31968694381,nan,100926.31968694381,-599458.0,182660.05861409925,44063.25685603127,0.9,16251.711585103272,16251.711585103272,100926.31968694378,36,0.9,-31.756805,100926.31968694378,182660.05861409925,347846560.0,10,369.98132,0.0,36,10,1088000,0.0
26779.299361630838,105204.11592649459,nan,105204.11592649459,-600354.9,125062.30256798217,26779.299361630838,0.9,29059.42030475863,29059.42030475863,105204.11592649462,37,0.9,-31.946781,105204.11592649462,125062.30256798217,338617950.0,10,334.80948,0.0,37,10,1112000,0.0
57023.08779462191,64911.448776787634,nan,64911.448776787634,-603063.56,153967.00816568642,57023.08779462191,0.5,4605.914159233501,4605.914159233501,64911.44877678763,38,0.5,-30.992727,64911.44877678763,153967.00816568642,337889760.0,10,300.9224,0.0,38,10,1136000,0.0
73657.38812800769,130452.72476062618,nan,130452.72476062618,-601690.0,207696.23436098732,73657.38812800769,0.9,12810.522458806216,12810.522458806216,130452.72476062614,39,0.9,-30.707747,130452.72476062614,207696.23436098732,336445000.0,10,290.7818,0.0,39,10,1160000,0.0
46423.69533599387,166820.21727712388,nan,166820.21727712388,-595295.75,215737.94172758673,46423.69533599387,1.0,78145.46664947973,78145.46664947973,166820.21727712385,40,1.0,-31.301996,166820.21727712385,215737.94172758673,344611800.0,10,322.27567,0.0,40,10,1184000,0.0
53551.15304013377,137558.1205976242,nan,137558.1205976242,-608011.4,194206.81670091327,53551.15304013377,1.0,35486.06589228438,35486.06589228438,137558.12059762422,41,1.0,-30.997335,137558.12059762422,194206.81670091327,363806850.0,10,255.66096,0.0,41,10,1208000,0.0
79841.02043490965,122680.4860674021,nan,122680.4860674021,-609500.75,200070.55552054686,79841.02043490965,0.8,-38.16893649509546,-38.16893649509546,122680.4860674021,42,0.8,-30.28686,122680.4860674021,200070.55552054686,380887680.0,10,236.54529,0.0,42,10,1232000,0.0
53409.91949439785,150615.12900741506,nan,150615.12900741506,-617630.75,188677.59099793306,53409.91949439785,1.0,37010.88742701269,37010.88742701269,150615.1290074151,43,1.0,-30.198421,150615.1290074151,188677.59099793306,429466980.0,10,213.20763,0.0,43,10,1256000,0.0
71250.61901104366,128035.21203577581,nan,128035.21203577581,-621670.5,204430.03922948003,71250.61901104366,0.8,564.6006816958824,564.6006816958824,128035.21203577581,44,0.8,-30.271198,128035.21203577581,204430.03922948003,485532540.0,10,236.68805,0.0,44,10,1280000,0.0
56980.435663767574,167975.23888531403,nan,167975.23888531403,-631332.2,211051.56872369145,56980.435663767574,0.9,6204.608558467024,6204.608558467024,167975.23888531403,45,0.9,-30.28266,167975.23888531403,211051.56872369145,503541540.0,10,234.01108,0.0,45,10,1304000,0.0
11416.227532924298,181951.7379990926,nan,181951.7379990926,-641560.7,212392.88757586028,11416.227532924298,1.0,170972.68313845742,170972.68313845742,181951.7379990926,46,1.0,-30.01073,181951.7379990926,212392.88757586028,521326240.0,10,271.01474,0.0,46,10,1328000,0.0
58017.1756354248,146592.8733076661,nan,146592.8733076661,-635021.9,189102.5406952862,58017.1756354248,0.9,21333.018679692974,21333.018679692974,146592.87330766604,47,0.9,-29.683832,146592.87330766604,189102.5406952862,528946560.0,10,329.39975,0.0,47,10,1352000,0.0
73901.54629193009,134366.89145411475,nan,134366.89145411475,-635740.56,208242.5105543068,73901.54629193009,0.8,28338.780608703484,28338.780608703484,134366.89145411475,48,0.8,-29.332989,134366.89145411475,208242.5105543068,540587000.0,10,346.7881,0.0,48,10,1376000,0.0
75825.1878508987,133422.53890063468,nan,133422.53890063468,-647715.8,204714.27647324346,75825.1878508987,0.9,18002.137505391896,18002.137505391896,133422.53890063468,49,0.9,-28.948462,133422.53890063468,204714.27647324346,554368500.0,10,242.23744,0.0,49,10,1400000,0.0
62642.754646011985,123220.15602848664,nan,123220.15602848664,-654750.06,206317.65476316283,62642.754646011985,0.8,22335.408693104564,22335.408693104564,123220.15602848663,50,0.8,-28.904121,123220.15602848663,206317.65476316283,551895740.0,10,206.9494,0.0,50,10,1424000,0.0
72789.46371320412,115379.90618678396,nan,115379.90618678396,-662679.9,204254.71963800344,72789.46371320412,0.7,6333.3457876202965,6333.3457876202965,115379.906186784,51,0.7,-29.461441,115379.906186784,204254.71963800344,577485950.0,10,196.9832,0.0,51,10,1448000,0.0
50387.80666072485,173220.83302577282,nan,173220.83302577282,-673950.94,216877.81814077034,50387.80666072485,0.9,41856.32024734752,41856.32024734752,173220.83302577282,52,0.9,-29.523783,173220.83302577282,216877.81814077034,587678800.0,10,202.08003,0.0,52,10,1472000,0.0
41902.384170296624,115749.60718044336,nan,115749.60718044336,-679820.2,156847.14272477193,41902.384170296624,0.9,23121.825944530716,23121.825944530716,115749.60718044333,53,0.9,-29.378298,115749.60718044333,156847.14272477193,594969700.0,10,156.0385,0.0,53,10,1496000,0.0
22645.590961503007,160965.91057854207,nan,160965.91057854207,-686726.0,198760.84474287846,22645.590961503007,1.0,129398.7686328415,129398.7686328415,160965.91057854204,54,1.0,-29.030195,160965.91057854204,198760.84474287846,586037440.0,10,181.81761,0.0,54,10,1520000,0.0
49149.82680234902,137736.33105986094,nan,137736.33105986094,-692193.56,193457.5514354644,49149.82680234902,0.9,27292.336656394073,27292.336656394073,137736.33105986103,55,0.9,-28.79032,137736.33105986103,193457.5514354644,597636000.0,10,177.88629,0.0,55,10,1544000,0.0
19935.1330446237,168572.13068315043,nan,168572.13068315043,-696743.94,200524.51323923652,19935.1330446237,1.0,144230.58753061524,144230.58753061524,168572.13068315043,56,1.0,-28.606617,168572.13068315043,200524.51323923652,608006460.0,10,177.65999,0.0,56,10,1568000,0.0
37919.20898595324,159123.72532077093,nan,159123.72532077093,-700237.9,187562.09533789102,37919.20898595324,1.0,48849.425640114314,48849.425640114314,159123.72532077093,57,1.0,-28.3195,159123.72532077093,187562.09533789102,627830100.0,10,193.33847,0.0,57,10,1592000,0.0
58811.76788111007,166621.2089975617,nan,166621.2089975617,-705683.7,210027.2678107309,58811.76788111007,0.9,3627.012948153577,3627.012948153577,166621.20899756174,58,0.9,-28.093624,166621.20899756174,210027.2678107309,639981700.0,10,165.43683,0.0,58,10,1616000,0.0
40130.99545610357,173891.59562635695,nan,173891.59562635695,-711685.6,214641.58970463183,40130.99545610357,1.0,96401.13773395971,96401.13773395971,173891.59562635695,59,1.0,-28.178535,173891.59562635695,214641.58970463183,674685060.0,10,184.88177,0.0,59,10,1640000,0.0
70000.33703851946,101770.07121619016,nan,101770.07121619016,-718431.7,194608.4595065804,70000.33703851946,0.8,430.4700514713189,430.4700514713189,101770.07121619015,60,0.8,-28.298101,101770.07121619015,194608.4595065804,680692800.0,10,174.59866,0.0,60,10,1664000,0.0
100239.10367045701,106169.25345842696,nan,106169.25345842696,-722145.94,218518.24252674336,100239.10367045701,0.6,928.6507340695589,928.6507340695589,106169.25345842699,61,0.6,-28.15631,106169.25345842699,218518.24252674336,709370430.0,10,203.25754,0.0,61,10,1688000,0.0
39669.19304325674,157508.34157995367,nan,157508.34157995367,-725459.2,194721.90649831007,39669.19304325674,1.0,46285.14757860459,46285.14757860459,157508.3415799537,62,1.0,-28.302872,157508.3415799537,194721.90649831007,715924700.0,10,184.6736,0.0,62,10,1712000,0.0
59208.27417689964,142757.02452922583,nan,142757.02452922583,-725101.06,210075.40641310936,59208.27417689964,1.0,32193.06065533186,32193.06065533186,142757.02452922586,63,1.0,-28.458254,142757.02452922586,210075.40641310936,729359200.0,10,197.75307,0.0,63,10,1736000,0.0
40509.2662653586,156970.10560982692,nan,156970.10560982692,-728554.7,203358.3692570473,40509.2662653586,1.0,48850.99674341233,48850.99674341233,156970.10560982692,64,1.0,-28.462257,156970.10560982692,203358.3692570473,745078400.0,10,176.69159,0.0,64,10,1760000,0.0
91531.85934777457,73688.35716745173,nan,73688.35716745173,-715521.7,212934.04707448365,91531.85934777457,0.4,-94.92483702373431,-94.92483702373431,73688.35716745169,65,0.4,-28.606234,73688.35716745169,212934.04707448365,760576400.0,10,11124.996,0.0,65,10,1784000,0.0
9229.394769416345,162683.9606511213,nan,162683.9606511213,-613250.8,172111.7704015611,9229.394769416345,1.0,138595.58384364797,138595.58384364797,162683.96065112128,66,1.0,-29.861917,162683.96065112128,172111.7704015611,677724300.0,10,24868.902,0.0,66,10,1808000,0.0
63456.125665764215,82921.62995674084,nan,82921.62995674084,-722096.9,177807.6556114422,63456.125665764215,0.9,5327.630519500717,5327.630519500717,82921.62995674078,67,0.9,-28.457539,82921.62995674078,177807.6556114422,771764700.0,10,782.7157,0.0,67,10,1832000,0.0
57535.752230886625,109787.82906696465,nan,109787.82906696465,-735363.3,182845.87894743355,57535.752230886625,1.0,28924.215283662023,28924.215283662023,109787.82906696464,68,1.0,-28.507719,109787.82906696464,182845.87894743355,783056300.0,10,214.96465,0.0,68,10,1856000,0.0
65488.80240684615,104287.42610170098,nan,104287.42610170098,-737986.25,189602.7070911023,65488.80240684615,0.7,9026.13055316532,9026.13055316532,104287.42610170094,69,0.7,-28.635378,104287.42610170094,189602.7070911023,791681400.0,10,179.20926,0.0,69,10,1880000,0.0
54872.23041974296,99722.68616076827,nan,99722.68616076827,-740445.6,165954.14209624095,54872.23041974296,0.7,3788.641733000442,3788.641733000442,99722.68616076831,70,0.7,-28.741985,99722.68616076831,165954.14209624095,804215300.0,10,155.54541,0.0,70,10,1904000,0.0
66723.6998988882,116019.72328065622,nan,116019.72328065622,-737960.44,189228.95523730287,66723.6998988882,0.8,10316.890902969186,10316.890902969186,116019.72328065624,71,0.8,-28.81057,116019.72328065624,189228.95523730287,798678660.0,10,1203.0267,0.0,71,10,1928000,0.0
78221.00260951082,124211.33874366707,nan,124211.33874366707,-742537.6,194095.4880006792,78221.00260951082,0.7,2815.533512567386,2815.533512567386,124211.33874366712,72,0.7,-28.744822,124211.33874366712,194095.4880006792,798837570.0,10,114.71476,0.0,72,10,1952000,0.0
62312.87650508615,120974.55378430504,nan,120974.55378430504,-739852.75,193614.31714750384,62312.87650508615,0.8,3401.724340396683,3401.724340396683,120974.55378430507,73,0.8,-28.8525,120974.55378430507,193614.31714750384,804065500.0,10,137.09879,0.0,73,10,1976000,0.0
69688.19602909694,155017.85425539245,nan,155017.85425539245,-739003.6,215548.6766921213,69688.19602909694,0.8,9189.238044676447,9189.238044676447,155017.85425539248,74,0.8,-28.85422,155017.85425539248,215548.6766921213,820190660.0,10,113.6314,0.0,74,10,2000000,0.0
60538.63334204804,145066.02589182422,nan,145066.02589182422,-740164.6,203011.83206316578,60538.63334204804,0.8,13753.387417026423,13753.387417026423,145066.0258918242,75,0.8,-28.88046,145066.0258918242,203011.83206316578,838435200.0,10,174.3485,0.0,75,10,2024000,0.0
82889.18102656778,92593.36476031436,nan,92593.36476031436,-738888.6,206110.82804290616,82889.18102656778,0.5,2517.053930532586,2517.053930532586,92593.36476031438,76,0.5,-28.717684,92593.36476031438,206110.82804290616,847796400.0,10,134.607,0.0,76,10,2048000,0.0
70567.49531166692,89044.92457703735,nan,89044.92457703735,-738395.2,161721.63726916685,70567.49531166692,0.7,1014.1436851328314,1014.1436851328314,89044.92457703737,77,0.7,-28.98433,89044.92457703737,161721.63726916685,857994560.0,10,135.96365,0.0,77,10,2072000,0.0
42389.50382341398,113854.53949076562,nan,113854.53949076562,-741282.3,172806.49365134595,42389.50382341398,0.9,18187.228201919734,18187.228201919734,113854.53949076562,78,0.9,-29.269817,113854.53949076562,172806.49365134595,866133440.0,10,130.32687,0.0,78,10,2096000,0.0
69216.43467077758,72949.73669981684,nan,72949.73669981684,-744474.6,170943.21178752265,69216.43467077758,0.5,3622.160181254481,3622.160181254481,72949.73669981683,79,0.5,-29.39243,72949.73669981683,170943.21178752265,913847040.0,10,121.179054,0.0,79,10,2120000,0.0
51109.03878877757,130977.18353903184,nan,130977.18353903184,-746337.7,189747.26852273796,51109.03878877757,0.9,20695.433000977424,20695.433000977424,130977.18353903182,80,0.9,-28.991144,130977.18353903182,189747.26852273796,914314000.0,10,109.10149,0.0,80,10,2144000,0.0
49135.634161647824,150703.23970231257,nan,150703.23970231257,-747219.1,176761.24168262043,49135.634161647824,0.9,4326.434865805214,4326.434865805214,150703.2397023125,81,0.9,-28.616041,150703.2397023125,176761.24168262043,951533700.0,10,112.432,0.0,81,10,2168000,0.0
57544.84512719822,132157.9340558812,nan,132157.9340558812,-749308.3,171749.25576186692,57544.84512719822,0.9,3359.2927549348888,3359.2927549348888,132157.93405588125,82,0.9,-28.253664,132157.93405588125,171749.25576186692,995391040.0,10,140.83582,0.0,82,10,2192000,0.0
53148.20230833013,154435.34646299254,nan,154435.34646299254,-751313.94,200134.84679773755,53148.20230833013,0.9,8778.40785054724,8778.40785054724,154435.34646299254,83,0.9,-27.910238,154435.34646299254,200134.84679773755,992413700.0,10,139.50562,0.0,83,10,2216000,0.0
19178.51724281733,168827.5624135129,nan,168827.5624135129,-751268.1,199149.44660587312,19178.51724281733,1.0,142488.39742987024,142488.39742987024,168827.5624135129,84,1.0,-27.824512,168827.5624135129,199149.44660587312,997549600.0,10,131.63312,0.0,84,10,2240000,0.0
47421.55734912261,153272.09405254194,nan,153272.09405254194,-754972.6,205795.66798060777,47421.55734912261,0.9,21701.22683991076,21701.22683991076,153272.09405254194,85,0.9,-27.880333,153272.09405254194,205795.66798060777,996645000.0,10,133.5949,0.0,85,10,2264000,0.0
79319.51276954448,138308.97065603494,nan,138308.97065603494,-758203.4,217833.86005259454,79319.51276954448,0.7,13665.608052878404,13665.608052878404,138308.97065603494,86,0.7,-27.68381,138308.97065603494,217833.86005259454,1026110700.0,10,142.18735,0.0,86,10,2288000,0.0
19423.106227411165,168275.91262356282,nan,168275.91262356282,-760208.4,210848.93285191152,19423.106227411165,1.0,139434.81364823994,139434.81364823994,168275.91262356282,87,1.0,-27.614313,168275.91262356282,210848.93285191152,1019628600.0,10,110.21739,0.0,87,10,2312000,0.0
46632.462891336116,121328.17525579929,nan,121328.17525579929,-762318.2,184397.82190984942,46632.462891336116,0.9,21846.514223036273,21846.514223036273,121328.17525579924,88,0.9,-27.51658,121328.17525579924,184397.82190984942,1019912400.0,10,101.67245,0.0,88,10,2336000,0.0
22195.58244027009,171047.7096363388,nan,171047.7096363388,-765399.1,205872.385794448,22195.58244027009,1.0,148810.1636011084,148810.1636011084,171047.70963633884,89,1.0,-27.64354,171047.70963633884,205872.385794448,1018128100.0,10,89.98886,0.0,89,10,2360000,0.0
47497.70527114665,145245.72267113728,nan,145245.72267113728,-767463.9,184907.228332174,47497.70527114665,0.9,7990.507864281172,7990.507864281172,145245.7226711373,90,0.9,-27.628138,145245.7226711373,184907.228332174,998762900.0,10,95.53588,0.0,90,10,2384000,0.0
48317.5976518884,147464.72023814282,nan,147464.72023814282,-770535.7,190937.53692976665,48317.5976518884,0.9,18665.774884468916,18665.774884468916,147464.7202381428,91,0.9,-27.750433,147464.7202381428,190937.53692976665,992692300.0,10,92.31743,0.0,91,10,2408000,0.0
46003.15996552837,155688.5862625299,nan,155688.5862625299,-771615.94,189047.24365561528,46003.15996552837,0.9,23503.782895615317,23503.782895615317,155688.58626252995,92,0.9,-28.090313,155688.58626252995,189047.24365561528,1008274100.0,10,85.99392,0.0,92,10,2432000,0.0
18821.932108576748,157778.8370472502,nan,157778.8370472502,-774452.8,198922.29572507748,18821.932108576748,1.0,123912.13261315267,123912.13261315267,157778.8370472503,93,1.0,-28.279095,157778.8370472503,198922.29572507748,998980800.0,10,75.58685,0.0,93,10,2456000,0.0
56386.65601884412,133624.5065011582,nan,133624.5065011582,-777589.25,184204.1354610436,56386.65601884412,0.8,10127.222065644104,10127.222065644104,133624.50650115812,94,0.8,-28.32815,133624.50650115812,184204.1354610436,991919400.0,10,80.27397,0.0,94,10,2480000,0.0
76336.8536573217,107390.51807047676,nan,107390.51807047676,-783518.75,204639.9511936198,76336.8536573217,0.6,13403.462970111785,13403.462970111785,107390.51807047674,95,0.6,-28.412601,107390.51807047674,204639.9511936198,996310000.0,10,84.376236,0.0,95,10,2504000,0.0
70639.72500967154,117707.85130464351,nan,117707.85130464351,-786871.3,213880.2361045476,70639.72500967154,0.8,469.24806863660365,469.24806863660365,117707.85130464348,96,0.8,-28.576622,117707.85130464348,213880.2361045476,997292300.0,10,84.095795,0.0,96,10,2528000,0.0
