MetaTest/handle-press-v1/AverageReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/handle-press-v1/StdReturn,MetaTest/Average/NumTrajs,MetaTrain/Average/Alpha,MetaTest/Average/TerminationRate,MetaTest/handle-press-v1/TerminationRate,MetaTest/handle-press-v1/NumTrajs,MetaTest/handle-press-v1/MaxReturn,MetaTrain/Average/QfLoss,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/handle-press-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/handle-press-v1/MinReturn,MetaTest/handle-press-v1/SuccessRate,MetaTest/Average/SuccessRate,MetaTest/Average/StdReturn,MetaTest/handle-press-v1/Iteration,MetaTrain/Average/AlphaLoss,MetaTrain/Average/PolicyLoss,MetaTest/Average/MaxReturn
45970.39776287726,632000,45970.39776287726,41223.95294475296,10,nan,0.0,0.0,10,118772.39744810152,11120056.0,17,-16.79384447265323,472.96725,45970.39776287725,45970.39776287725,-16.79384447265323,0.0,0.0,41223.95294475296,17,-22.377567,-52322.76,118772.39744810152
3396.6689482565985,656000,3396.6689482565985,7472.55537427095,10,nan,0.0,0.0,10,25719.914272372338,13563359.0,18,-36.55844576246815,491.42664,3396.668948256599,3396.668948256599,-36.55844576246815,0.1,0.1,7472.55537427095,18,-21.66899,-56462.91,25719.914272372338
86651.24634152045,680000,86651.24634152045,75318.24894694932,10,nan,0.0,0.0,10,204766.10401995966,17696900.0,19,1923.1302346175698,443.47955,86651.24634152044,86651.24634152044,1923.1302346175698,0.5,0.5,75318.24894694932,19,-20.60513,-70688.89,204766.10401995966
39231.17608393742,704000,39231.17608393742,69590.17782149972,10,nan,0.0,0.0,10,207056.89551464777,23688992.0,20,468.46032783863916,592.0293,39231.17608393742,39231.17608393742,468.46032783863916,0.3,0.3,69590.17782149972,20,-19.597036,-84115.55,207056.89551464777
23627.20217387166,728000,23627.20217387166,58335.530904968684,10,nan,0.0,0.0,10,194638.47103699972,29175770.0,21,-107.16361209195237,30554.676,23627.20217387165,23627.20217387165,-107.16361209195237,0.1,0.1,58335.530904968684,21,-20.535526,-95135.51,194638.47103699972
59830.272090111976,752000,59830.272090111976,53049.28918631423,10,nan,0.0,0.0,10,195530.91351862132,37015660.0,22,1920.6066910862323,2886.214,59830.272090111976,59830.272090111976,1920.6066910862323,0.3,0.3,53049.28918631423,22,-20.529423,-122130.88,195530.91351862132
363.7213355247394,776000,363.7213355247394,735.7527628642833,10,nan,0.0,0.0,10,2150.2089427706346,41723330.0,23,-80.33791143038303,9526.465,363.72133552473997,363.72133552473997,-80.33791143038303,0.0,0.0,735.7527628642833,23,-21.87036,-130219.41,2150.2089427706346
124.67338191255108,800000,124.67338191255108,457.3413552016948,10,nan,0.0,0.0,10,1427.6916106293795,44714444.0,24,-91.78981854575336,6063.028,124.67338191255108,124.67338191255108,-91.78981854575336,0.0,0.0,457.3413552016948,24,-21.327206,-133819.7,1427.6916106293795
2095.635122304888,824000,2095.635122304888,5670.309225827725,10,nan,0.0,0.0,10,19070.172455853342,50221136.0,25,-65.34814296017646,10141.965,2095.6351223048887,2095.6351223048887,-65.34814296017646,0.1,0.1,5670.309225827725,25,-21.851828,-149792.92,19070.172455853342
2598.3627812999107,848000,2598.3627812999107,7635.725531846597,10,nan,0.0,0.0,10,25497.081257825204,55104724.0,26,-73.88748270942551,3644.0515,2598.36278129991,2598.36278129991,-73.88748270942551,0.1,0.1,7635.725531846597,26,-22.369787,-165295.14,25497.081257825204
46173.17326896337,872000,46173.17326896337,72989.91534213007,10,nan,0.0,0.0,10,220663.90689309966,63891480.0,27,-78.40362440368028,2009.5212,46173.17326896337,46173.17326896337,-78.40362440368028,0.3,0.3,72989.91534213007,27,-22.196196,-182070.38,220663.90689309966
55881.578720375684,896000,55881.578720375684,62021.80653761838,10,nan,0.0,0.0,10,181771.45074160045,78538930.0,28,-12.375365971087831,835.62427,55881.578720375706,55881.578720375706,-12.375365971087831,0.6,0.6,62021.80653761838,28,-22.944149,-213456.45,181771.45074160045
68180.92837057823,920000,68180.92837057823,61270.89181135197,10,nan,0.0,0.0,10,185500.3170358978,87063820.0,29,1426.2684325094178,643.8266,68180.92837057824,68180.92837057824,1426.2684325094178,0.5,0.5,61270.89181135197,29,-23.390907,-240660.52,185500.3170358978
29977.227577629506,944000,29977.227577629506,55151.84691902881,10,nan,0.0,0.0,10,151629.66043754373,84496680.0,30,-39.83457201498648,10453.376,29977.227577629506,29977.227577629506,-39.83457201498648,0.2,0.2,55151.84691902881,30,-23.730867,-236579.27,151629.66043754373
119286.3083743938,968000,119286.3083743938,66539.19446273216,10,nan,0.0,0.0,10,206258.02006694517,91605810.0,31,1670.6400972223064,4714.0034,119286.30837439385,119286.30837439385,1670.6400972223064,0.3,0.3,66539.19446273216,31,-23.854992,-260263.16,206258.02006694517
101343.20744621199,992000,101343.20744621199,32370.992277757316,10,nan,0.0,0.0,10,147642.44159161922,101307040.0,32,57141.2289485436,427.1045,101343.20744621199,101343.20744621199,57141.2289485436,0.0,0.0,32370.992277757316,32,-24.31319,-283327.5,147642.44159161922
142969.69380783028,1016000,142969.69380783028,82279.28567507004,10,nan,0.0,0.0,10,253565.3006915898,101488520.0,33,14088.139801708978,442.47336,142969.6938078302,142969.6938078302,14088.139801708978,0.5,0.5,82279.28567507004,33,-24.414915,-291592.56,253565.3006915898
104996.39895081942,1040000,104996.39895081942,48152.28014490152,10,nan,0.0,0.0,10,208374.08217788205,107652590.0,34,4194.438508961631,441.699,104996.39895081942,104996.39895081942,4194.438508961631,0.1,0.1,48152.28014490152,34,-24.387278,-302286.88,208374.08217788205
75415.73816192638,1064000,75415.73816192638,61873.683433056016,10,nan,0.0,0.0,10,177580.06366108783,167000110.0,35,959.915404165204,965.49615,75415.73816192636,75415.73816192636,959.915404165204,0.3,0.3,61873.683433056016,35,-25.326235,-310618.16,177580.06366108783
59260.088662681424,1088000,59260.088662681424,75417.81045396565,10,nan,0.0,0.0,10,203397.57852830502,286601800.0,36,-95.69605652328127,56976.758,59260.088662681446,59260.088662681446,-95.69605652328127,0.4,0.4,75417.81045396565,36,-28.970617,-256794.66,203397.57852830502
12203.612996600225,1112000,12203.612996600225,36413.99883414069,10,nan,0.0,0.0,10,121442.20198036075,132793864.0,37,-85.40335884584088,11772.08,12203.612996600226,12203.612996600226,-85.40335884584088,0.1,0.1,36413.99883414069,37,-26.593613,-254875.66,121442.20198036075
51031.94320814195,1136000,51031.94320814195,73725.75499547533,10,nan,0.0,0.0,10,218872.21441526382,112880740.0,38,-107.7870238595914,20010.08,51031.94320814195,51031.94320814195,-107.7870238595914,0.2,0.2,73725.75499547533,38,-26.639864,-245521.28,218872.21441526382
109167.22468943064,1160000,109167.22468943064,83487.33337057653,10,nan,0.0,0.0,10,220935.4618709433,104482860.0,39,7085.535259503741,18036.5,109167.22468943067,109167.22468943067,7085.535259503741,0.7,0.7,83487.33337057653,39,-25.29,-287506.56,220935.4618709433
173983.89423697512,1184000,173983.89423697512,67514.91145767695,10,nan,0.0,0.0,10,238177.3812276714,112150640.0,40,45833.08964974852,299.42102,173983.8942369752,173983.8942369752,45833.08964974852,0.7,0.7,67514.91145767695,40,-25.649883,-340192.56,238177.3812276714
184969.09541136434,1208000,184969.09541136434,64548.78283718558,10,nan,0.0,0.0,10,235431.1366698864,112955960.0,41,36227.81348197745,244.49174,184969.09541136437,184969.09541136437,36227.81348197745,0.8,0.8,64548.78283718558,41,-25.788725,-358447.28,235431.1366698864
176891.4057880671,1232000,176891.4057880671,68386.60662670889,10,nan,0.0,0.0,10,239380.31341932042,118853370.0,42,6844.099066356717,299.75812,176891.405788067,176891.405788067,6844.099066356717,0.9,0.9,68386.60662670889,42,-26.11993,-370365.8,239380.31341932042
185813.04586685833,1256000,185813.04586685833,67571.6223555736,10,nan,0.0,0.0,10,270858.46376567124,121675590.0,43,58972.98182148247,371.99274,185813.0458668584,185813.0458668584,58972.98182148247,0.7,0.7,67571.6223555736,43,-26.530754,-388752.06,270858.46376567124
171275.28474567574,1280000,171275.28474567574,81138.99338417948,10,nan,0.0,0.0,10,264228.58193655754,124030670.0,44,45616.10838193014,309.15195,171275.28474567574,171275.28474567574,45616.10838193014,0.6,0.6,81138.99338417948,44,-26.34218,-401513.53,264228.58193655754
146594.74150721793,1304000,146594.74150721793,60712.03087949425,10,nan,0.0,0.0,10,230691.0004763787,132482890.0,45,9919.26645520321,290.87292,146594.74150721793,146594.74150721793,9919.26645520321,0.6,0.6,60712.03087949425,45,-26.258556,-421271.75,230691.0004763787
209614.7209619691,1328000,209614.7209619691,69160.445789272,10,nan,0.0,0.0,10,264885.98607154936,136625200.0,46,19892.815978212628,261.80914,209614.7209619691,209614.7209619691,19892.815978212628,0.9,0.9,69160.445789272,46,-26.193558,-431159.7,264885.98607154936
156556.08281151223,1352000,156556.08281151223,85433.00700378131,10,nan,0.0,0.0,10,255081.34079719477,143276180.0,47,2650.0837792558077,304.571,156556.08281151223,156556.08281151223,2650.0837792558077,0.5,0.5,85433.00700378131,47,-26.400093,-440877.38,255081.34079719477
156177.99222202302,1376000,156177.99222202302,81739.52580296053,10,nan,0.0,0.0,10,263456.91566163534,150769540.0,48,2897.263259324557,216.0356,156177.99222202302,156177.99222202302,2897.263259324557,0.5,0.5,81739.52580296053,48,-26.087305,-459008.2,263456.91566163534
136858.1989229009,1400000,136858.1989229009,92925.04662721344,10,nan,0.0,0.0,10,255547.03817048986,155760450.0,49,1185.5963870963037,214.46959,136858.1989229009,136858.1989229009,1185.5963870963037,0.5,0.5,92925.04662721344,49,-26.296759,-466760.97,255547.03817048986
142085.8357471745,1424000,142085.8357471745,50226.500455284695,10,nan,0.0,0.0,10,230183.58554505077,161188140.0,50,101288.34187562559,176.63803,142085.8357471745,142085.8357471745,101288.34187562559,0.4,0.4,50226.500455284695,50,-26.345196,-481212.1,230183.58554505077
190993.54033580743,1448000,190993.54033580743,65029.96549924714,10,nan,0.0,0.0,10,255139.3144373111,164931100.0,51,64486.14491742046,176.78015,190993.54033580745,190993.54033580745,64486.14491742046,0.8,0.8,65029.96549924714,51,-27.02066,-491018.34,255139.3144373111
137524.6290567369,1472000,137524.6290567369,83214.43278232306,10,nan,0.0,0.0,10,268122.46581022744,166231410.0,52,28620.58574585778,166.70897,137524.62905673694,137524.62905673694,28620.58574585778,0.5,0.5,83214.43278232306,52,-27.47752,-491126.03,268122.46581022744
175265.3981073236,1496000,175265.3981073236,80634.3266399015,10,nan,0.0,0.0,10,265689.7653961804,168446770.0,53,49401.575800186736,202.70224,175265.39810732362,175265.39810732362,49401.575800186736,0.7,0.7,80634.3266399015,53,-27.265852,-496410.44,265689.7653961804
136229.373851854,1520000,136229.373851854,71028.34884762052,10,nan,0.0,0.0,10,217284.55364411065,170532270.0,54,3367.2748947984737,383.01163,136229.37385185398,136229.37385185398,3367.2748947984737,0.7,0.7,71028.34884762052,54,-27.190256,-499835.47,217284.55364411065
196605.974496,1544000,196605.974496,87862.00213302378,10,nan,0.0,0.0,10,265297.2210991393,173255140.0,55,38989.52672011585,536.6432,196605.974496,196605.974496,38989.52672011585,0.8,0.8,87862.00213302378,55,-26.688778,-505644.1,265297.2210991393
132130.60569056915,1568000,132130.60569056915,89799.86480115878,10,nan,0.0,0.0,10,264733.701882017,175288930.0,56,26755.50267518507,268.21875,132130.60569056918,132130.60569056918,26755.50267518507,0.6,0.6,89799.86480115878,56,-26.364052,-517856.9,264733.701882017
101948.72985217438,1592000,101948.72985217438,89592.25654011041,10,nan,0.0,0.0,10,249893.866077531,175754860.0,57,-25.458167181679762,336.6981,101948.72985217437,101948.72985217437,-25.458167181679762,0.5,0.5,89592.25654011041,57,-26.450277,-518694.4,249893.866077531
115342.85978577795,1616000,115342.85978577795,97408.6865886873,10,nan,0.0,0.0,10,252824.61838481235,171183410.0,58,-14.790476484578356,1138.9562,115342.85978577794,115342.85978577794,-14.790476484578356,0.7,0.7,97408.6865886873,58,-27.261847,-465058.3,252824.61838481235
157223.93553426658,1640000,157223.93553426658,70075.99499520079,10,nan,0.0,0.0,10,258509.24563371247,174062430.0,59,53758.726577172194,1197.8561,157223.93553426658,157223.93553426658,53758.726577172194,0.5,0.5,70075.99499520079,59,-27.671658,-458600.3,258509.24563371247
187210.6579471321,1664000,187210.6579471321,74274.69892396916,10,nan,0.0,0.0,10,274353.05569604796,193718750.0,60,104618.45563232082,754.69,187210.65794713216,187210.65794713216,104618.45563232082,0.6,0.6,74274.69892396916,60,-27.58306,-489500.62,274353.05569604796
163703.3367225107,1688000,163703.3367225107,78742.57108024727,10,nan,0.0,0.0,10,276622.36593009834,197499860.0,61,80010.19161301362,626.8907,163703.33672251066,163703.33672251066,80010.19161301362,0.4,0.4,78742.57108024727,61,-27.35204,-507745.9,276622.36593009834
202023.40048564508,1712000,202023.40048564508,71565.41653989043,10,nan,0.0,0.0,10,274568.74775405787,191538240.0,62,102404.31193690558,623.59283,202023.40048564505,202023.40048564505,102404.31193690558,0.8,0.8,71565.41653989043,62,-27.366962,-521994.66,274568.74775405787
231188.96499295408,1736000,231188.96499295408,46478.40959773926,10,nan,0.0,0.0,10,265309.7402611236,189825890.0,63,106217.00161025744,564.4349,231188.96499295402,231188.96499295402,106217.00161025744,0.9,0.9,46478.40959773926,63,-27.640495,-541194.9,265309.7402611236
148867.03227697458,1760000,148867.03227697458,87251.74427132063,10,nan,0.0,0.0,10,264834.7887294954,200277700.0,64,1198.5061999031157,753.6724,148867.0322769746,148867.0322769746,1198.5061999031157,0.5,0.5,87251.74427132063,64,-28.267757,-556710.8,264834.7887294954
119694.63790273751,1784000,119694.63790273751,45738.34339989717,10,nan,0.0,0.0,10,255057.4479970664,191893090.0,65,95513.65759732902,610.7032,119694.63790273752,119694.63790273752,95513.65759732902,0.1,0.1,45738.34339989717,65,-27.47834,-547926.6,255057.4479970664
174409.93764440977,1808000,174409.93764440977,94305.75632472108,10,nan,0.0,0.0,10,276203.6944284405,177009520.0,66,9968.507476709236,929.0761,174409.9376444098,174409.9376444098,9968.507476709236,0.6,0.6,94305.75632472108,66,-27.562754,-559278.3,276203.6944284405
119139.1826888399,1832000,119139.1826888399,57816.69527006456,10,nan,0.0,0.0,10,228707.58231172155,168503680.0,67,6048.927477064303,993.05426,119139.18268883988,119139.18268883988,6048.927477064303,0.3,0.3,57816.69527006456,67,-27.538807,-564526.75,228707.58231172155
139743.0142547665,1856000,139743.0142547665,81050.0798107682,10,nan,0.0,0.0,10,274347.18199969264,158127520.0,68,56000.4635674019,812.4866,139743.01425476646,139743.01425476646,56000.4635674019,0.3,0.3,81050.0798107682,68,-27.92807,-569672.06,274347.18199969264
188261.11592621688,1880000,188261.11592621688,92350.21423251985,10,nan,0.0,0.0,10,272627.62307863444,157603620.0,69,22154.927330183982,529.1919,188261.11592621688,188261.11592621688,22154.927330183982,0.6,0.6,92350.21423251985,69,-27.489159,-573340.2,272627.62307863444
135750.67722696922,1904000,135750.67722696922,53697.450185622154,10,nan,0.0,0.0,10,239591.75244120575,159563170.0,70,97229.83067710667,400.40482,135750.67722696922,135750.67722696922,97229.83067710667,0.3,0.3,53697.450185622154,70,-27.524042,-575031.1,239591.75244120575
126636.0529628167,1928000,126636.0529628167,76450.200720184,10,nan,0.0,0.0,10,274536.0485986482,160466200.0,71,-16.079105852563213,464.55087,126636.05296281667,126636.05296281667,-16.079105852563213,0.3,0.3,76450.200720184,71,-27.554201,-580222.3,274536.0485986482
112173.76906508824,1952000,112173.76906508824,39904.042046852664,10,nan,0.0,0.0,10,216600.7226187953,161843650.0,72,42576.01311724034,551.62787,112173.7690650882,112173.7690650882,42576.01311724034,0.1,0.1,39904.042046852664,72,-27.484247,-583504.25,216600.7226187953
166958.47517693817,1976000,166958.47517693817,56795.8174640795,10,nan,0.0,0.0,10,258184.99368997593,160939090.0,73,99549.68580891547,490.2762,166958.4751769381,166958.4751769381,99549.68580891547,0.5,0.5,56795.8174640795,73,-27.325363,-587730.44,258184.99368997593
160226.48673420303,2000000,160226.48673420303,82825.62761188907,10,nan,0.0,0.0,10,265359.72860466776,159716580.0,74,1677.9768121323143,424.84787,160226.48673420303,160226.48673420303,1677.9768121323143,0.4,0.4,82825.62761188907,74,-27.137054,-592217.5,265359.72860466776
197337.4640454979,2024000,197337.4640454979,52229.07792555823,10,nan,0.0,0.0,10,260258.18429825705,165047260.0,75,107597.17579292232,351.61963,197337.46404549794,197337.46404549794,107597.17579292232,0.7,0.7,52229.07792555823,75,-26.787785,-601884.2,260258.18429825705
216888.5475021319,2048000,216888.5475021319,37218.506218598195,10,nan,0.0,0.0,10,265121.1125180362,166779400.0,76,126060.24337045637,390.25323,216888.5475021319,216888.5475021319,126060.24337045637,0.9,0.9,37218.506218598195,76,-26.681402,-606819.2,265121.1125180362
281.0787348986962,2072000,281.0787348986962,571.2107787688044,10,nan,0.0,0.0,10,1393.1991522406774,172464940.0,77,-79.12116923043092,731.1047,281.0787348986962,281.0787348986962,-79.12116923043092,0.0,0.0,571.2107787688044,77,-26.987823,-605681.0,1393.1991522406774
176498.72795286967,2096000,176498.72795286967,57117.86687754329,10,nan,0.0,0.0,10,264872.6741859143,160805120.0,78,113839.52955450291,2441.179,176498.72795286967,176498.72795286967,113839.52955450291,0.6,0.6,57117.86687754329,78,-28.42363,-520021.12,264872.6741859143
205362.052028714,2120000,205362.052028714,59583.25428732345,10,nan,0.0,0.0,10,272871.9996183541,174183360.0,79,114172.9744942898,541.9121,205362.05202871398,205362.05202871398,114172.9744942898,0.7,0.7,59583.25428732345,79,-26.870842,-615856.44,272871.9996183541
194173.67954507863,2144000,194173.67954507863,59215.02479023976,10,nan,0.0,0.0,10,282795.29329124175,177011860.0,80,71555.47183225387,631.1951,194173.67954507866,194173.67954507866,71555.47183225387,0.8,0.8,59215.02479023976,80,-26.869946,-628682.3,282795.29329124175
212582.3453160668,2168000,212582.3453160668,29882.805553368235,10,nan,0.0,0.0,10,267147.92514195375,179089250.0,81,165816.41175949413,482.06363,212582.34531606687,212582.34531606687,165816.41175949413,1.0,1.0,29882.805553368235,81,-26.885824,-639925.75,267147.92514195375
180422.3322675512,2192000,180422.3322675512,38712.0475066578,10,nan,0.0,0.0,10,253111.06519922128,181762100.0,82,105517.42286243995,445.96243,180422.33226755116,180422.33226755116,105517.42286243995,0.9,0.9,38712.0475066578,82,-26.799934,-649092.25,253111.06519922128
174827.48229371812,2216000,174827.48229371812,43073.71183077673,10,nan,0.0,0.0,10,255280.45503369888,188027660.0,83,117060.69383412461,558.0074,174827.48229371812,174827.48229371812,117060.69383412461,0.8,0.8,43073.71183077673,83,-26.826094,-655157.75,255280.45503369888
208709.4836419815,2240000,208709.4836419815,63193.35723740831,10,nan,0.0,0.0,10,268551.23037876276,190344020.0,84,36797.13857045588,426.221,208709.48364198147,208709.48364198147,36797.13857045588,0.9,0.9,63193.35723740831,84,-26.925114,-658038.5,268551.23037876276
197729.15669232112,2264000,197729.15669232112,61901.67280792453,10,nan,0.0,0.0,10,280700.14537329593,189392000.0,85,100011.48933979121,473.3486,197729.15669232124,197729.15669232124,100011.48933979121,0.9,0.9,61901.67280792453,85,-26.917734,-662111.8,280700.14537329593
198740.13865305285,2288000,198740.13865305285,43479.18632998224,10,nan,0.0,0.0,10,263010.5105961043,188839490.0,86,105015.05220078125,372.63287,198740.1386530528,198740.1386530528,105015.05220078125,0.9,0.9,43479.18632998224,86,-27.019928,-668395.3,263010.5105961043
225017.75992868995,2312000,225017.75992868995,46404.99717852065,10,nan,0.0,0.0,10,270078.9741291124,190836270.0,87,104566.6958870044,461.85437,225017.75992868998,225017.75992868998,104566.6958870044,0.9,0.9,46404.99717852065,87,-27.491758,-668814.6,270078.9741291124
167152.45445162995,2336000,167152.45445162995,76651.84354258217,10,nan,0.0,0.0,10,257839.76218645228,189100130.0,88,55430.77748484144,288.44394,167152.45445162992,167152.45445162992,55430.77748484144,0.7,0.7,76651.84354258217,88,-27.638657,-678700.9,257839.76218645228
187398.99387844568,2360000,187398.99387844568,49528.83174843739,10,nan,0.0,0.0,10,239620.39605705775,186018600.0,89,111715.57057981467,284.38824,187398.99387844565,187398.99387844565,111715.57057981467,0.8,0.8,49528.83174843739,89,-27.784279,-686890.0,239620.39605705775
170801.48360737163,2384000,170801.48360737163,81858.63152170548,10,nan,0.0,0.0,10,252022.79429390907,185750600.0,90,9782.096230805393,238.03717,170801.48360737157,170801.48360737157,9782.096230805393,0.6,0.6,81858.63152170548,90,-27.680132,-693430.56,252022.79429390907
187409.6261330649,2408000,187409.6261330649,48851.27830924941,10,nan,0.0,0.0,10,244922.37641537408,189730540.0,91,113684.03834337658,188.2633,187409.6261330649,187409.6261330649,113684.03834337658,0.7,0.7,48851.27830924941,91,-27.46608,-700413.75,244922.37641537408
119117.12131939335,2432000,119117.12131939335,47753.31443544455,10,nan,0.0,0.0,10,185846.6933481459,194263940.0,92,-17.888282954087156,240.44958,119117.12131939335,119117.12131939335,-17.888282954087156,0.4,0.4,47753.31443544455,92,-27.552248,-703510.25,185846.6933481459
161582.38188981565,2456000,161582.38188981565,61174.20318433683,10,nan,0.0,0.0,10,238705.6751306926,194740660.0,93,18288.878890857166,263.48218,161582.38188981562,161582.38188981562,18288.878890857166,0.7,0.7,61174.20318433683,93,-27.699535,-708463.0,238705.6751306926
181747.24566943542,2480000,181747.24566943542,57495.914721185305,10,nan,0.0,0.0,10,260376.0676245383,194763460.0,94,114915.91836598096,303.5829,181747.24566943548,181747.24566943548,114915.91836598096,0.6,0.6,57495.914721185305,94,-27.873245,-711876.6,260376.0676245383
217596.12540019467,2504000,217596.12540019467,41924.445136942704,10,nan,0.0,0.0,10,267582.4781177824,194195680.0,95,117630.46032418941,391.52094,217596.12540019467,217596.12540019467,117630.46032418941,0.9,0.9,41924.445136942704,95,-27.854937,-714334.44,267582.4781177824
199613.18590604916,2528000,199613.18590604916,43493.96245063975,10,nan,0.0,0.0,10,247942.8829127823,197718670.0,96,116290.29054328048,367.2367,199613.1859060492,199613.1859060492,116290.29054328048,0.8,0.8,43493.96245063975,96,-27.846994,-717795.4,247942.8829127823
