MetaTest/stick-push-v1/NumTrajs,MetaTest/stick-push-v1/AverageDiscountedReturn,MetaTest/Average/NumTrajs,MetaTest/stick-push-v1/MaxReturn,MetaTest/stick-push-v1/MinReturn,MetaTest/stick-push-v1/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/stick-push-v1/SuccessRate,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/stick-push-v1/Iteration,MetaTest/stick-push-v1/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/Iteration,MetaTest/Average/AverageReturn,MetaTest/stick-push-v1/TerminationRate,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate
10,-19.222395112615672,10,-17.37845288573047,-21.494026308837935,-19.222395112615672,-19.222395112615672,0.0,-21.494026308837935,728000,21,1.3205463206446044,0.0,21,-19.222395112615672,0.0,1.3205463206446044,-17.37845288573047,0.0
10,-32.02744977427518,10,-23.86877986179755,-37.20362360284493,-32.02744977427518,-32.02744977427518,0.0,-37.20362360284493,752000,22,3.6852406526410837,0.0,22,-32.02744977427518,0.0,3.6852406526410837,-23.86877986179755,0.0
10,835.3187628571195,10,3180.080353527489,-18.36123043464009,835.3187628571199,835.3187628571195,0.0,-18.36123043464009,776000,23,1038.9020981502617,0.0,23,835.3187628571199,0.0,1038.9020981502617,3180.080353527489,0.0
10,-16.424237963784716,10,-12.24138305631791,-18.053556324936597,-16.424237963784712,-16.424237963784716,0.0,-18.053556324936597,800000,24,1.992716469293948,0.0,24,-16.424237963784712,0.0,1.992716469293948,-12.24138305631791,0.0
10,585.5610893489757,10,1622.6844050417644,-8.514642814579119,585.5610893489757,585.5610893489757,0.0,-8.514642814579119,824000,25,537.6338411415921,0.0,25,585.5610893489757,0.0,537.6338411415921,1622.6844050417644,0.0
10,616.5111650388922,10,870.4538080118137,-9.03855352274371,616.5111650388924,616.5111650388922,0.0,-9.03855352274371,848000,26,320.74910877988583,0.0,26,616.5111650388924,0.0,320.74910877988583,870.4538080118137,0.0
10,13000.479108676027,10,30071.10479195446,-14.816505151993168,13000.479108676018,13000.479108676027,0.0,-14.816505151993168,872000,27,13123.003657142464,0.0,27,13000.479108676018,0.0,13123.003657142464,30071.10479195446,0.0
10,-14.528118154506128,10,215.0878402366178,-87.68026736849073,-14.5281181545061,-14.528118154506128,0.0,-87.68026736849073,896000,28,86.28099683333772,0.0,28,-14.5281181545061,0.0,86.28099683333772,215.0878402366178,0.0
10,-40.15633664090534,10,-16.085460683012435,-81.02914454136913,-40.15633664090536,-40.15633664090534,0.0,-81.02914454136913,920000,29,23.533356002269873,0.0,29,-40.15633664090536,0.0,23.533356002269873,-16.085460683012435,0.0
10,-29.933974201495733,10,61.999703799205385,-111.43406188793145,-29.933974201495744,-29.933974201495733,0.0,-111.43406188793145,944000,30,48.05567832205901,0.0,30,-29.933974201495744,0.0,48.05567832205901,61.999703799205385,0.0
10,37.37660893273592,10,740.8702678627004,-84.14213342499546,37.376608932735834,37.37660893273592,0.0,-84.14213342499546,968000,31,239.14393598274225,0.0,31,37.376608932735834,0.0,239.14393598274225,740.8702678627004,0.0
10,-29.857630443598822,10,-4.107000158865403,-88.0054816333257,-29.857630443598822,-29.857630443598822,0.0,-88.0054816333257,992000,32,29.329608037682135,0.0,32,-29.857630443598822,0.0,29.329608037682135,-4.107000158865403,0.0
10,-14.802466290889464,10,-12.806280599156988,-24.173553329879955,-14.802466290889464,-14.802466290889464,0.0,-24.173553329879955,1016000,33,3.2219797638724543,0.0,33,-14.802466290889464,0.0,3.2219797638724543,-12.806280599156988,0.0
10,517.3839659092306,10,5466.454093589067,-51.15840979681544,517.3839659092305,517.3839659092306,0.0,-51.15840979681544,1040000,34,1649.7382980470911,0.0,34,517.3839659092305,0.0,1649.7382980470911,5466.454093589067,0.0
10,5005.086166034367,10,26465.789748697956,-85.9058357078717,5005.086166034367,5005.086166034367,0.0,-85.9058357078717,1064000,35,10111.24606334396,0.0,35,5005.086166034367,0.0,10111.24606334396,26465.789748697956,0.0
10,1702.507476360396,10,17434.950589004075,-84.80720739069967,1702.507476360397,1702.507476360396,0.0,-84.80720739069967,1088000,36,5244.2340428532725,0.0,36,1702.507476360397,0.0,5244.2340428532725,17434.950589004075,0.0
10,1807.5569775351457,10,13792.730800519777,-90.03291442727439,1807.5569775351457,1807.5569775351457,0.0,-90.03291442727439,1112000,37,4234.509573424831,0.0,37,1807.5569775351457,0.0,4234.509573424831,13792.730800519777,0.0
10,2482.621054313774,10,19408.341602878136,-88.48988620041146,2482.621054313774,2482.621054313774,0.0,-88.48988620041146,1136000,38,5766.431825145614,0.0,38,2482.621054313774,0.0,5766.431825145614,19408.341602878136,0.0
10,-52.189628333924944,10,38.880458701291374,-113.20749114302095,-52.18962833392495,-52.189628333924944,0.0,-113.20749114302095,1160000,39,49.05285931314337,0.0,39,-52.18962833392495,0.0,49.05285931314337,38.880458701291374,0.0
10,9947.170144472471,10,45675.56337921107,-126.32525653176226,9947.170144472473,9947.170144472471,0.0,-126.32525653176226,1184000,40,16378.762843134144,0.0,40,9947.170144472473,0.0,16378.762843134144,45675.56337921107,0.0
10,-38.61648000003834,10,57.6549818755977,-126.05110794784439,-38.61648000003835,-38.61648000003834,0.0,-126.05110794784439,1208000,41,61.23782742906979,0.0,41,-38.61648000003835,0.0,61.23782742906979,57.6549818755977,0.0
10,3226.87879381804,10,32902.79080045742,-127.25861153000866,3226.8787938180362,3226.87879381804,0.0,-127.25861153000866,1232000,42,9892.058708113009,0.0,42,3226.8787938180362,0.0,9892.058708113009,32902.79080045742,0.0
10,-52.93416525929124,10,329.0667886927932,-132.640744594121,-52.93416525929125,-52.93416525929124,0.0,-132.640744594121,1256000,43,130.95834353827598,0.0,43,-52.93416525929125,0.0,130.95834353827598,329.0667886927932,0.0
10,-64.12313465548664,10,-12.6221343612951,-124.97934673228823,-64.12313465548668,-64.12313465548664,0.0,-124.97934673228823,1280000,44,42.17922335521792,0.0,44,-64.12313465548668,0.0,42.17922335521792,-12.6221343612951,0.0
10,6767.672063259706,10,28500.97473082888,-131.4784007297863,6767.672063259706,6767.672063259706,0.0,-131.4784007297863,1304000,45,10719.880037499288,0.0,45,6767.672063259706,0.0,10719.880037499288,28500.97473082888,0.0
10,-96.39069323128183,10,-32.16939180445148,-134.08176191382637,-96.39069323128183,-96.39069323128183,0.0,-134.08176191382637,1328000,46,30.773275253634957,0.0,46,-96.39069323128183,0.0,30.773275253634957,-32.16939180445148,0.0
10,14320.457526565413,10,26866.939975171856,-19.103272445589333,14320.457526565413,14320.457526565413,0.0,-19.103272445589333,1352000,47,11784.57262485033,0.0,47,14320.457526565413,0.0,11784.57262485033,26866.939975171856,0.0
10,7566.75059967783,10,26044.44986869206,-81.6505306103066,7566.750599677832,7566.75059967783,0.0,-81.6505306103066,1376000,48,11637.47820155089,0.0,48,7566.750599677832,0.0,11637.47820155089,26044.44986869206,0.0
10,8137.539239048476,10,34436.13036965127,-126.24201223562658,8137.539239048476,8137.539239048476,0.0,-126.24201223562658,1400000,49,12842.374860526881,0.0,49,8137.539239048476,0.0,12842.374860526881,34436.13036965127,0.0
10,-51.84009856273766,10,-1.9437867318251376,-65.69570656016634,-51.84009856273765,-51.84009856273766,0.0,-65.69570656016634,1424000,50,17.780576694243898,0.0,50,-51.84009856273765,0.0,17.780576694243898,-1.9437867318251376,0.0
10,80.68368046154711,10,465.29857092968285,-58.567066276876794,80.68368046154711,80.68368046154711,0.0,-58.567066276876794,1448000,51,153.8022386852621,0.0,51,80.68368046154711,0.0,153.8022386852621,465.29857092968285,0.0
10,41.7602132936477,10,245.10639306063783,-61.11758405599879,41.76021329364768,41.7602132936477,0.0,-61.11758405599879,1472000,52,94.24647535466596,0.0,52,41.76021329364768,0.0,94.24647535466596,245.10639306063783,0.0
10,-12.030395612026409,10,10.265429189849195,-23.776316258270747,-12.030395612026407,-12.030395612026409,0.0,-23.776316258270747,1496000,53,11.04438525860048,0.0,53,-12.030395612026407,0.0,11.04438525860048,10.265429189849195,0.0
10,23.680871645331255,10,208.2408734195631,-20.092897922207506,23.680871645331273,23.680871645331255,0.0,-20.092897922207506,1520000,54,75.02310629609921,0.0,54,23.680871645331273,0.0,75.02310629609921,208.2408734195631,0.0
10,152.25277958003522,10,368.33313021165185,-41.38969036708305,152.25277958003528,152.25277958003522,0.0,-41.38969036708305,1544000,55,174.6974497413511,0.0,55,152.25277958003528,0.0,174.6974497413511,368.33313021165185,0.0
10,148.9414294108829,10,439.34988871980147,-31.190079300557706,148.9414294108829,148.9414294108829,0.0,-31.190079300557706,1568000,56,169.32994945433978,0.0,56,148.9414294108829,0.0,169.32994945433978,439.34988871980147,0.0
10,144.46892907019316,10,401.79407278393757,-36.98581510026969,144.4689290701931,144.46892907019316,0.0,-36.98581510026969,1592000,57,176.74950696127806,0.0,57,144.4689290701931,0.0,176.74950696127806,401.79407278393757,0.0
10,169.3721461330955,10,432.06515764583594,-18.151560578410617,169.37214613309555,169.3721461330955,0.0,-18.151560578410617,1616000,58,177.01054297627573,0.0,58,169.37214613309555,0.0,177.01054297627573,432.06515764583594,0.0
10,33.42559514390469,10,532.8777534083896,-67.12720264889236,33.4255951439046,33.42559514390469,0.0,-67.12720264889236,1640000,59,168.28273097402572,0.0,59,33.4255951439046,0.0,168.28273097402572,532.8777534083896,0.0
10,-11.593880809272703,10,276.84074387756743,-78.79508075121177,-11.593880809272743,-11.593880809272703,0.0,-78.79508075121177,1664000,60,98.39361761963333,0.0,60,-11.593880809272743,0.0,98.39361761963333,276.84074387756743,0.0
10,16.350006257277943,10,150.52566337975603,-52.439928632654855,16.350006257277972,16.350006257277943,0.0,-52.439928632654855,1688000,61,78.90783457956435,0.0,61,16.350006257277972,0.0,78.90783457956435,150.52566337975603,0.0
10,43.82272941133107,10,587.320231692759,-57.51357775687919,43.82272941133114,43.82272941133107,0.0,-57.51357775687919,1712000,62,182.17590662256418,0.0,62,43.82272941133114,0.0,182.17590662256418,587.320231692759,0.0
10,1903.4040082659055,10,18969.395636497375,-49.73300349789444,1903.4040082659048,1903.4040082659055,0.0,-49.73300349789444,1736000,63,5689.351179800968,0.0,63,1903.4040082659048,0.0,5689.351179800968,18969.395636497375,0.0
10,-40.22921072988899,10,-36.00976471012985,-43.05024296385772,-40.22921072988898,-40.22921072988899,0.0,-43.05024296385772,1760000,64,2.0995181516799426,0.0,64,-40.22921072988898,0.0,2.0995181516799426,-36.00976471012985,0.0
10,30.434540097174413,10,305.7290090253647,-67.15667892492844,30.43454009717443,30.434540097174413,0.0,-67.15667892492844,1784000,65,103.7382480970291,0.0,65,30.43454009717443,0.0,103.7382480970291,305.7290090253647,0.0
10,-15.87704939286101,10,164.23629169996934,-62.45439364897865,-15.87704939286102,-15.87704939286101,0.0,-62.45439364897865,1808000,66,61.820352667673916,0.0,66,-15.87704939286102,0.0,61.820352667673916,164.23629169996934,0.0
10,-4.517212446969123,10,26.06109602324117,-73.16159764877791,-4.5172124469691175,-4.517212446969123,0.0,-73.16159764877791,1832000,67,30.371033798272627,0.0,67,-4.5172124469691175,0.0,30.371033798272627,26.06109602324117,0.0
10,-23.99619552701081,10,-6.034447744615445,-81.96700753758233,-23.99619552701083,-23.99619552701081,0.0,-81.96700753758233,1856000,68,20.883163859995957,0.0,68,-23.99619552701083,0.0,20.883163859995957,-6.034447744615445,0.0
10,-34.49645025859842,10,-26.215666167153433,-46.82026636739029,-34.496450258598415,-34.49645025859842,0.0,-46.82026636739029,1880000,69,6.860874116100163,0.0,69,-34.496450258598415,0.0,6.860874116100163,-26.215666167153433,0.0
10,-22.528177606860744,10,-8.801303986878908,-42.228468281818174,-22.52817760686074,-22.528177606860744,0.0,-42.228468281818174,1904000,70,7.963653829802332,0.0,70,-22.52817760686074,0.0,7.963653829802332,-8.801303986878908,0.0
10,-38.802689326222456,10,-13.491126424287557,-66.80286530700369,-38.802689326222456,-38.802689326222456,0.0,-66.80286530700369,1928000,71,14.241504365608728,0.0,71,-38.802689326222456,0.0,14.241504365608728,-13.491126424287557,0.0
10,-27.69684554725444,10,-15.266432634871558,-45.12807590088846,-27.69684554725444,-27.69684554725444,0.0,-45.12807590088846,1952000,72,8.486953683327988,0.0,72,-27.69684554725444,0.0,8.486953683327988,-15.266432634871558,0.0
10,-32.404689075532204,10,-10.570614931723824,-63.56857183959895,-32.404689075532225,-32.404689075532204,0.0,-63.56857183959895,1976000,73,17.903266596393653,0.0,73,-32.404689075532225,0.0,17.903266596393653,-10.570614931723824,0.0
10,-14.110877929853652,10,164.8532184129417,-51.839066344983756,-14.110877929853658,-14.110877929853652,0.0,-51.839066344983756,2000000,74,60.31525773449777,0.0,74,-14.110877929853658,0.0,60.31525773449777,164.8532184129417,0.0
10,-32.70065466986226,10,-18.876640631969885,-57.56523976706772,-32.70065466986226,-32.70065466986226,0.0,-57.56523976706772,2024000,75,11.263436698689363,0.0,75,-32.70065466986226,0.0,11.263436698689363,-18.876640631969885,0.0
10,5655.698120401848,10,40845.92898623299,-41.20578885859144,5655.69812040185,5655.698120401848,0.0,-41.20578885859144,2048000,76,12655.653860070306,0.0,76,5655.69812040185,0.0,12655.653860070306,40845.92898623299,0.0
10,7785.3450286938405,10,40419.716268212265,-30.523256672226914,7785.345028693837,7785.3450286938405,0.0,-30.523256672226914,2072000,77,15556.701859629933,0.0,77,7785.345028693837,0.0,15556.701859629933,40419.716268212265,0.0
10,920.1948600994508,10,9503.15835178946,-106.6862768510025,920.1948600994494,920.1948600994508,0.0,-106.6862768510025,2096000,78,2861.975724232263,0.0,78,920.1948600994494,0.0,2861.975724232263,9503.15835178946,0.0
10,-25.05266191876557,10,10.717150374698297,-85.0617179102153,-25.052661918765565,-25.05266191876557,0.0,-85.0617179102153,2120000,79,27.97756518557545,0.0,79,-25.052661918765565,0.0,27.97756518557545,10.717150374698297,0.0
10,-29.279430933356743,10,-18.35650207692031,-35.759818178382986,-29.279430933356746,-29.279430933356743,0.0,-35.759818178382986,2144000,80,4.493960481343307,0.0,80,-29.279430933356746,0.0,4.493960481343307,-18.35650207692031,0.0
10,-32.15063940931826,10,-24.816995770882006,-37.73278122301267,-32.15063940931825,-32.15063940931826,0.0,-37.73278122301267,2168000,81,3.4629526207237937,0.0,81,-32.15063940931825,0.0,3.4629526207237937,-24.816995770882006,0.0
10,999.2834648889427,10,10419.511385042944,-108.53312348176506,999.2834648889432,999.2834648889427,0.0,-108.53312348176506,2192000,82,3140.223880154084,0.0,82,999.2834648889432,0.0,3140.223880154084,10419.511385042944,0.0
10,-24.845074541372,10,193.52824074758513,-89.85914238330254,-24.845074541372036,-24.845074541372,0.0,-89.85914238330254,2216000,83,80.16656027189936,0.0,83,-24.845074541372036,0.0,80.16656027189936,193.52824074758513,0.0
10,93.18709597167299,10,1487.835547747964,-90.27995909707283,93.18709597167312,93.18709597167299,0.0,-90.27995909707283,2240000,84,465.6246830604425,0.0,84,93.18709597167312,0.0,465.6246830604425,1487.835547747964,0.0
10,1740.1653153146442,10,17844.369878303925,-66.56879765414138,1740.1653153146449,1740.1653153146442,0.0,-66.56879765414138,2264000,85,5368.092129717839,0.0,85,1740.1653153146449,0.0,5368.092129717839,17844.369878303925,0.0
10,-40.14228391593282,10,6.08412915440026,-90.38250963697502,-40.14228391593279,-40.14228391593282,0.0,-90.38250963697502,2288000,86,29.080384736370185,0.0,86,-40.14228391593279,0.0,29.080384736370185,6.08412915440026,0.0
10,6938.062383919752,10,40880.11204488403,-36.74420912103687,6938.062383919753,6938.062383919752,0.0,-36.74420912103687,2312000,87,14168.738192468478,0.0,87,6938.062383919753,0.0,14168.738192468478,40880.11204488403,0.0
10,3871.318074503768,10,38946.618223349884,-36.29426448380513,3871.318074503769,3871.318074503768,0.0,-36.29426448380513,2336000,88,11691.768906645673,0.0,88,3871.318074503769,0.0,11691.768906645673,38946.618223349884,0.0
10,3447.9234511074237,10,34745.225632944464,-44.506708919744504,3447.923451107422,3447.9234511074237,0.0,-44.506708919744504,2360000,89,10432.439301253753,0.0,89,3447.923451107422,0.0,10432.439301253753,34745.225632944464,0.0
10,537.5896942180932,10,4577.973093319647,-26.89184089329994,537.5896942180932,537.5896942180932,0.0,-26.89184089329994,2384000,90,1376.0803177544342,0.0,90,537.5896942180932,0.0,1376.0803177544342,4577.973093319647,0.0
10,4981.615354858619,10,20297.862755074522,-44.41515739862344,4981.615354858621,4981.615354858619,0.0,-44.41515739862344,2408000,91,7728.258329015158,0.0,91,4981.615354858621,0.0,7728.258329015158,20297.862755074522,0.0
10,4963.339276531848,10,15033.681896489898,-33.96096497646023,4963.339276531845,4963.339276531848,0.0,-33.96096497646023,2432000,92,6201.56282076251,0.0,92,4963.339276531845,0.0,6201.56282076251,15033.681896489898,0.0
10,-28.21646423578259,10,-12.987474063024289,-59.80309348171892,-28.21646423578259,-28.21646423578259,0.0,-59.80309348171892,2456000,93,16.778317341446172,0.0,93,-28.21646423578259,0.0,16.778317341446172,-12.987474063024289,0.0
10,4633.45395584369,10,34836.11472857296,-24.9748748349172,4633.453955843693,4633.45395584369,0.0,-24.9748748349172,2480000,94,10648.03489026929,0.0,94,4633.453955843693,0.0,10648.03489026929,34836.11472857296,0.0
10,532.6692072502558,10,5427.599428434699,-14.809681323603595,532.6692072502556,532.6692072502558,0.0,-14.809681323603595,2504000,95,1631.6447862221971,0.0,95,532.6692072502556,0.0,1631.6447862221971,5427.599428434699,0.0
10,2131.9591761225065,10,5538.125993468995,-30.754774378848754,2131.959176122507,2131.9591761225065,0.0,-30.754774378848754,2528000,96,2245.034178065185,0.0,96,2131.959176122507,0.0,2245.034178065185,5538.125993468995,0.0
10,355.6568255435398,10,3808.298467195972,-35.97613869521192,355.6568255435393,355.6568255435398,0.0,-35.97613869521192,2552000,97,1150.9189091569385,0.0,97,355.6568255435393,0.0,1150.9189091569385,3808.298467195972,0.0
10,3434.2613545441177,10,19958.732867902945,-53.20808156544641,3434.2613545441163,3434.2613545441177,0.0,-53.20808156544641,2576000,98,6301.844537924088,0.0,98,3434.2613545441163,0.0,6301.844537924088,19958.732867902945,0.0
10,3925.353037809154,10,28531.623189615657,-46.935134343961025,3925.353037809155,3925.353037809154,0.0,-46.935134343961025,2600000,99,8568.878433983895,0.0,99,3925.353037809155,0.0,8568.878433983895,28531.623189615657,0.0
