MetaTrain/Average/Alpha,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/AverageReturn,MetaTest/plate-slide-back-side-v1/StdReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/plate-slide-back-side-v1/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTrain/Average/PolicyLoss,MetaTest/plate-slide-back-side-v1/TerminationRate,MetaTest/plate-slide-back-side-v1/AverageDiscountedReturn,MetaTest/plate-slide-back-side-v1/MinReturn,MetaTest/plate-slide-back-side-v1/Iteration,MetaTest/plate-slide-back-side-v1/NumTrajs,TotalEnvSteps,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/QfLoss,MetaTest/Average/SuccessRate,MetaTest/plate-slide-back-side-v1/MaxReturn,MetaTest/Average/TerminationRate,MetaTrain/Average/AlphaLoss,MetaTest/plate-slide-back-side-v1/SuccessRate,MetaTest/Average/NumTrajs
nan,2881.0396,-4.412838521813811,88.46566260499864,88.46566260499864,247.21585896259782,-4.412838521813811,16,-106.72121003275643,-24896.557,0.0,-4.412838521813811,-106.72121003275643,16,10,608000,-4.412838521813811,627918.44,0.0,247.21585896259782,0.0,-11.461526,0.0,10
nan,1962.9998,11457.021210950694,15859.239756937957,15859.239756937957,39793.053288012794,11457.021210950694,17,-18.220555337630742,-23161.176,0.0,11457.021210950687,-18.220555337630742,17,10,632000,11457.021210950687,549329.7,0.0,39793.053288012794,0.0,-10.56599,0.0,10
nan,1404.0681,-19.917280898182373,1.010784435831607,1.010784435831607,-18.916904788544702,-19.917280898182373,18,-22.8527749366082,-19997.523,0.0,-19.91728089818237,-22.8527749366082,18,10,656000,-19.91728089818237,624569.9,0.0,-18.916904788544702,0.0,-11.197381,0.0,10
nan,1068.547,-32.13152513863899,7.592559888191774,7.592559888191774,-22.731729402690764,-32.13152513863899,19,-40.24903590697432,-18281.283,0.0,-32.131525138639,-40.24903590697432,19,10,680000,-32.131525138639,565098.4,0.0,-22.731729402690764,0.0,-10.445451,0.0,10
nan,1035.1024,-39.744291627983415,0.0993554946776969,0.0993554946776969,-39.54236943867329,-39.744291627983415,20,-39.82664822802784,-16851.412,0.0,-39.744291627983415,-39.82664822802784,20,10,704000,-39.744291627983415,709728.9,0.0,-39.54236943867329,0.0,-10.706241,0.0,10
nan,1330.595,-26.00917374087258,0.1893998960619696,0.1893998960619696,-25.81608225381014,-26.00917374087258,21,-26.401507349501678,-13781.094,0.0,-26.009173740872576,-26.401507349501678,21,10,728000,-26.009173740872576,438165.16,0.0,-25.81608225381014,0.0,-9.866345,0.0,10
nan,782.2084,-22.783747651022914,2.8544871923909816,2.8544871923909816,-19.20201834240743,-22.783747651022914,22,-26.447503821527942,-17868.848,0.0,-22.783747651022914,-26.447503821527942,22,10,752000,-22.783747651022914,615061.5,0.0,-19.20201834240743,0.0,-10.519857,0.0,10
nan,1261.452,-38.012806617226644,0.20616467505134473,0.20616467505134473,-37.79336681862059,-38.012806617226644,23,-38.44243920160296,-20869.713,0.0,-38.012806617226644,-38.44243920160296,23,10,776000,-38.012806617226644,790520.56,0.0,-37.79336681862059,0.0,-11.081608,0.0,10
nan,339.68433,-43.188489874171786,8.480842268295197,8.480842268295197,-24.84759863587246,-43.188489874171786,24,-58.09472970477739,-22628.035,0.0,-43.188489874171786,-58.09472970477739,24,10,800000,-43.188489874171786,772106.3,0.0,-24.84759863587246,0.0,-11.125941,0.0,10
nan,332.1795,-39.805457085567085,0.4442589982284074,0.4442589982284074,-39.192161161665155,-39.805457085567085,25,-40.65745648454013,-23522.549,0.0,-39.805457085567085,-40.65745648454013,25,10,824000,-39.805457085567085,814502.4,0.0,-39.192161161665155,0.0,-11.548542,0.0,10
nan,229.52731,1910.410862472127,5138.867159729283,5138.867159729283,17220.352407768332,1910.410862472127,26,-17.92324919193641,-24776.2,0.0,1910.4108624721289,-17.92324919193641,26,10,848000,1910.4108624721289,804562.4,0.0,17220.352407768332,0.0,-12.48465,0.0,10
nan,262.44073,-41.18929715084935,11.089718728713287,11.089718728713287,-29.154368641293317,-41.18929715084935,27,-63.70765909565435,-24501.37,0.0,-41.189297150849356,-63.70765909565435,27,10,872000,-41.189297150849356,789875.7,0.0,-29.154368641293317,0.0,-12.374969,0.0,10
nan,258.76086,-48.47644469610138,22.447660411310977,22.447660411310977,-15.709425113569305,-48.47644469610138,28,-80.02419755839854,-23733.02,0.0,-48.47644469610138,-80.02419755839854,28,10,896000,-48.47644469610138,797561.2,0.0,-15.709425113569305,0.0,-11.983793,0.0,10
nan,334.62057,-80.03381822270914,8.910190157274608,8.910190157274608,-58.8826332223138,-80.03381822270914,29,-90.86191188197301,-20723.697,0.0,-80.03381822270914,-90.86191188197301,29,10,920000,-80.03381822270914,766873.25,0.0,-58.8826332223138,0.0,-10.810111,0.0,10
nan,735.394,-40.22002941987118,30.670326644738566,30.670326644738566,-13.108862480735825,-40.22002941987118,30,-83.05104625652612,-20125.377,0.0,-40.22002941987119,-83.05104625652612,30,10,944000,-40.22002941987119,857567.4,0.0,-13.108862480735825,0.0,-10.506432,0.0,10
nan,813.5079,-13.85623065324442,0.4605839532635296,0.4605839532635296,-13.690315349629575,-13.85623065324442,31,-15.237645027862444,-20980.283,0.0,-13.85623065324442,-15.237645027862444,31,10,968000,-13.85623065324442,892000.7,0.0,-13.690315349629575,0.0,-10.535879,0.0,10
nan,935.245,-34.18339921004538,12.072069837298878,12.072069837298878,-23.005916151091093,-34.18339921004538,32,-50.47538684103516,-21755.771,0.0,-34.18339921004537,-50.47538684103516,32,10,992000,-34.18339921004537,984497.25,0.0,-23.005916151091093,0.0,-11.310963,0.0,10
nan,554.13007,-16.524143796657295,1.9975828019562898,1.9975828019562898,-15.137882276824392,-16.524143796657295,33,-20.902470596921884,-22623.156,0.0,-16.5241437966573,-20.902470596921884,33,10,1016000,-16.5241437966573,1056566.8,0.0,-15.137882276824392,0.0,-11.624432,0.0,10
nan,1081.6823,-52.35078112475511,6.139856317804776,6.139856317804776,-39.40192844845971,-52.35078112475511,34,-58.050783419334785,-25616.62,0.0,-52.3507811247551,-58.050783419334785,34,10,1040000,-52.3507811247551,1136763.6,0.0,-39.40192844845971,0.0,-12.040214,0.0,10
nan,2089.9304,-62.451903977697064,0.7060694386635666,0.7060694386635666,-62.03731810061774,-62.451903977697064,35,-64.5142515512628,-24669.988,0.0,-62.451903977697064,-64.5142515512628,35,10,1064000,-62.451903977697064,1022292.1,0.0,-62.03731810061774,0.0,-12.464581,0.0,10
nan,939.5105,-53.66670827624309,0.6537520197719738,0.6537520197719738,-53.350176529839125,-53.66670827624309,36,-55.62377370480778,-28988.873,0.0,-53.666708276243085,-55.62377370480778,36,10,1088000,-53.666708276243085,1040650.8,0.0,-53.350176529839125,0.0,-13.022127,0.0,10
nan,714.30817,16846.31415500512,16751.140672024634,16751.140672024634,54308.14795044088,16846.31415500512,37,94.02110296204735,-31003.57,0.0,16846.314155005115,94.02110296204735,37,10,1112000,16846.314155005115,1086784.9,0.0,54308.14795044088,0.0,-13.357722,0.0,10
nan,548.5823,11554.33317605196,16075.499173466438,16075.499173466438,47842.434805100915,11554.33317605196,38,-19.68616459299659,-30738.436,0.0,11554.333176051963,-19.68616459299659,38,10,1136000,11554.333176051963,1143197.1,0.0,47842.434805100915,0.0,-12.873247,0.0,10
nan,502.77768,1258.4388188898617,2198.813858096215,2198.813858096215,6227.55277186263,1258.4388188898617,39,-14.253067548708286,-32149.293,0.0,1258.4388188898617,-14.253067548708286,39,10,1160000,1258.4388188898617,1189111.4,0.0,6227.55277186263,0.0,-12.611241,0.0,10
nan,470.05252,12720.048157699359,15151.374008215416,15151.374008215416,51955.30161301631,12720.048157699359,40,-14.415676048841709,-36035.95,0.0,12720.048157699352,-14.415676048841709,40,10,1184000,12720.048157699352,1282180.9,0.0,51955.30161301631,0.0,-12.985969,0.0,10
nan,414.1773,8848.186308640948,14165.241097799364,14165.241097799364,48789.96014504523,8848.186308640948,41,43.86375988284418,-34999.27,0.0,8848.186308640948,43.86375988284418,41,10,1208000,8848.186308640948,1256129.8,0.0,48789.96014504523,0.0,-13.379637,0.0,10
nan,531.8664,14203.274915538994,17092.806347819,17092.806347819,57349.44073925313,14203.274915538994,42,17.661512618127286,-36157.434,0.0,14203.274915538987,17.661512618127286,42,10,1232000,14203.274915538987,1303300.4,0.0,57349.44073925313,0.0,-13.551599,0.0,10
nan,429.41702,6361.704921118284,8085.4274103338885,8085.4274103338885,21145.20770930162,6361.704921118284,43,13.466318036405204,-37542.08,0.0,6361.70492111828,13.466318036405204,43,10,1256000,6361.70492111828,1338463.5,0.0,21145.20770930162,0.0,-13.510776,0.0,10
nan,439.2532,5808.218066574538,9146.97350451015,9146.97350451015,26333.348654077792,5808.218066574538,44,-13.35479832472939,-38320.805,0.0,5808.218066574539,-13.35479832472939,44,10,1280000,5808.218066574539,1444968.4,0.0,26333.348654077792,0.0,-13.365883,0.0,10
nan,427.409,19602.987937171925,22801.38633327584,22801.38633327584,62996.93309301847,19602.987937171925,45,-9.601268895709723,-39327.81,0.0,19602.98793717192,-9.601268895709723,45,10,1304000,19602.98793717192,1535525.6,0.0,62996.93309301847,0.0,-14.112835,0.0,10
nan,458.1903,7597.445687213012,16311.44873325641,16311.44873325641,55834.06590876614,7597.445687213012,46,-33.73386006803236,-39260.99,0.0,7597.445687213008,-33.73386006803236,46,10,1328000,7597.445687213008,1526241.5,0.0,55834.06590876614,0.0,-13.770812,0.0,10
nan,409.71906,5810.629519007269,11002.804852077737,11002.804852077737,36694.99451221737,5810.629519007269,47,-17.573472976176543,-40073.273,0.0,5810.629519007269,-17.573472976176543,47,10,1352000,5810.629519007269,1574692.4,0.0,36694.99451221737,0.0,-13.15823,0.0,10
nan,447.53244,9323.053971563382,9674.351399652765,9674.351399652765,27182.50569087214,9323.053971563382,48,-1.6178291445563553,-41473.336,0.0,9323.05397156338,-1.6178291445563553,48,10,1376000,9323.05397156338,1688969.0,0.0,27182.50569087214,0.0,-12.844406,0.0,10
nan,981.1596,5162.560370895238,7631.984209907622,7631.984209907622,25743.15444618835,5162.560370895238,49,-34.71204845389863,-41756.688,0.0,5162.560370895233,-34.71204845389863,49,10,1400000,5162.560370895233,1748565.1,0.0,25743.15444618835,0.0,-13.062106,0.0,10
nan,570.1735,6776.431692825402,8590.668202350165,8590.668202350165,23493.365029138,6776.431692825402,50,10.172127561038536,-42558.285,0.0,6776.431692825403,10.172127561038536,50,10,1424000,6776.431692825403,1686237.8,0.0,23493.365029138,0.0,-13.027718,0.0,10
nan,512.34894,1847.7726170383182,2451.2075158133584,2451.2075158133584,8301.357338550544,1847.7726170383182,51,-24.74870879315639,-42537.066,0.0,1847.7726170383182,-24.74870879315639,51,10,1448000,1847.7726170383182,1708989.9,0.0,8301.357338550544,0.0,-13.092781,0.0,10
nan,527.25464,12703.555781308936,16039.149604664834,16039.149604664834,53651.378118324326,12703.555781308936,52,13.18721348799635,-42393.32,0.0,12703.555781308938,13.18721348799635,52,10,1472000,12703.555781308938,1672979.2,0.0,53651.378118324326,0.0,-12.926141,0.0,10
nan,555.4963,17753.166972705636,21458.570255060542,21458.570255060542,54094.970809792365,17753.166972705636,53,49.29720704349406,-41783.242,0.0,17753.16697270562,49.29720704349406,53,10,1496000,17753.16697270562,1743815.2,0.0,54094.970809792365,0.0,-13.144988,0.0,10
nan,691.01843,5960.776246050407,7821.46747015761,7821.46747015761,23772.80413280846,5960.776246050407,54,25.95765245209643,-41297.93,0.0,5960.776246050407,25.95765245209643,54,10,1520000,5960.776246050407,1697674.4,0.0,23772.80413280846,0.0,-13.291079,0.0,10
nan,807.1208,23512.22809079091,18005.714060673625,18005.714060673625,44837.187330436594,23512.22809079091,55,159.396363897473,-43097.01,0.0,23512.228090790908,159.396363897473,55,10,1544000,23512.228090790908,1880145.9,0.0,44837.187330436594,0.0,-13.436996,0.0,10
nan,689.4553,24889.668117492758,26614.267465950543,26614.267465950543,63258.80649474637,24889.668117492758,56,34.53407728665943,-44450.633,0.0,24889.668117492758,34.53407728665943,56,10,1568000,24889.668117492758,1840882.2,0.0,63258.80649474637,0.0,-13.322842,0.0,10
nan,1010.64514,11544.90608098559,16221.822409651142,16221.822409651142,49116.62159981908,11544.90608098559,57,-12.256286884459659,-43634.473,0.0,11544.906080985591,-12.256286884459659,57,10,1592000,11544.906080985591,1870023.9,0.0,49116.62159981908,0.0,-13.384303,0.0,10
nan,840.64026,8314.482675470495,14355.854923456523,14355.854923456523,48757.326176215596,8314.482675470495,58,31.567357881312052,-40366.18,0.0,8314.482675470495,31.567357881312052,58,10,1616000,8314.482675470495,1731047.4,0.0,48757.326176215596,0.0,-12.721088,0.0,10
nan,615.1831,11765.62886156447,16830.01206931295,16830.01206931295,47173.98242646283,11765.62886156447,59,217.4571837532371,-41654.035,0.0,11765.62886156447,217.4571837532371,59,10,1640000,11765.62886156447,1769012.2,0.0,47173.98242646283,0.0,-12.615395,0.0,10
nan,616.7982,18283.82719907814,20899.73949612912,20899.73949612912,57799.366753555594,18283.82719907814,60,94.31313730034526,-41659.387,0.0,18283.82719907813,94.31313730034526,60,10,1664000,18283.82719907813,1761711.9,0.0,57799.366753555594,0.0,-12.562091,0.0,10
nan,568.87823,338.34640365118105,662.1884368093565,662.1884368093565,1880.8573494701527,338.34640365118105,61,-37.97282091780812,-43808.883,0.0,338.3464036511809,-37.97282091780812,61,10,1688000,338.3464036511809,1927584.2,0.0,1880.8573494701527,0.0,-12.404992,0.0,10
nan,557.49884,4292.920388249739,10785.105338130576,10785.105338130576,36575.26577189723,4292.920388249739,62,-18.781212341376477,-43573.324,0.0,4292.92038824974,-18.781212341376477,62,10,1712000,4292.92038824974,1944143.5,0.0,36575.26577189723,0.0,-12.464642,0.0,10
nan,490.46426,6964.949159658092,9897.247751071272,9897.247751071272,25859.962988089475,6964.949159658092,63,25.418940892735183,-45587.992,0.0,6964.949159658094,25.418940892735183,63,10,1736000,6964.949159658094,2030372.6,0.0,25859.962988089475,0.0,-12.605031,0.0,10
nan,530.2211,8970.226136597517,16726.16579893146,16726.16579893146,57697.80290949682,8970.226136597517,64,22.66148857376315,-46101.703,0.0,8970.226136597521,22.66148857376315,64,10,1760000,8970.226136597521,2023095.2,0.0,57697.80290949682,0.0,-12.712694,0.0,10
nan,492.8645,3203.1709948130692,5434.475831088507,5434.475831088507,18473.547417521382,3203.1709948130692,65,13.739021654417295,-46505.234,0.0,3203.17099481307,13.739021654417295,65,10,1784000,3203.17099481307,2070470.1,0.0,18473.547417521382,0.0,-12.647434,0.0,10
nan,423.04575,14063.473332370148,14540.900003530121,14540.900003530121,48143.73399793601,14063.473332370148,66,201.88461334835392,-45995.805,0.0,14063.473332370146,201.88461334835392,66,10,1808000,14063.473332370146,2036464.9,0.0,48143.73399793601,0.0,-12.62772,0.0,10
nan,538.4462,13551.526088374027,14610.43734567049,14610.43734567049,41205.31183045519,13551.526088374027,67,5.784954283591665,-44416.8,0.0,13551.526088374036,5.784954283591665,67,10,1832000,13551.526088374036,1995221.0,0.0,41205.31183045519,0.0,-12.703673,0.0,10
nan,435.51743,6265.357110165678,14614.906531885905,14614.906531885905,49666.30370345548,6265.357110165678,68,-14.049806079146572,-45063.914,0.0,6265.357110165675,-14.049806079146572,68,10,1856000,6265.357110165675,2093912.6,0.0,49666.30370345548,0.0,-13.052047,0.0,10
nan,304.76273,2337.6981594171057,4791.508418367378,4791.508418367378,16010.778491345987,2337.6981594171057,69,20.486732661886567,-45366.266,0.0,2337.698159417106,20.486732661886567,69,10,1880000,2337.698159417106,2141442.2,0.0,16010.778491345987,0.0,-13.185154,0.0,10
nan,281.51898,8671.85846699974,12568.524891004281,12568.524891004281,43086.05164263314,8671.85846699974,70,68.90938692374688,-45984.04,0.0,8671.85846699974,68.90938692374688,70,10,1904000,8671.85846699974,2151613.0,0.0,43086.05164263314,0.0,-13.108005,0.0,10
nan,267.53345,9505.592896912942,11411.03253934856,11411.03253934856,36882.612070193834,9505.592896912942,71,63.25037095086695,-46877.94,0.0,9505.592896912942,63.25037095086695,71,10,1928000,9505.592896912942,2131700.5,0.0,36882.612070193834,0.0,-13.227702,0.0,10
nan,278.49307,8953.403241676839,9740.554956786855,9740.554956786855,34953.24896079345,8953.403241676839,72,31.616023815380803,-46216.984,0.0,8953.403241676842,31.616023815380803,72,10,1952000,8953.403241676842,2104611.5,0.0,34953.24896079345,0.0,-12.962576,0.0,10
nan,270.9192,11526.879199474028,15585.721955306066,15585.721955306066,48571.73846260665,11526.879199474028,73,-13.949061922933076,-45998.617,0.0,11526.879199474028,-13.949061922933076,73,10,1976000,11526.879199474028,2118898.2,0.0,48571.73846260665,0.0,-12.761236,0.0,10
nan,357.5965,1217.0583631235354,1336.0122522325453,1336.0122522325453,4037.602203464712,1217.0583631235354,74,14.828643349491916,-44788.383,0.0,1217.0583631235354,14.828643349491916,74,10,2000000,1217.0583631235354,2114761.5,0.0,4037.602203464712,0.0,-12.696531,0.0,10
nan,307.1677,9235.565224168693,13698.999098964456,13698.999098964456,44714.27224275331,9235.565224168693,75,-14.028824489811937,-43665.184,0.0,9235.56522416869,-14.028824489811937,75,10,2024000,9235.56522416869,2081720.1,0.0,44714.27224275331,0.0,-12.722602,0.0,10
nan,255.3318,2413.688264741604,4572.548996732109,4572.548996732109,15024.957328485942,2413.688264741604,76,-13.619722907131246,-42901.63,0.0,2413.6882647416032,-13.619722907131246,76,10,2048000,2413.6882647416032,2108916.5,0.0,15024.957328485942,0.0,-12.822945,0.0,10
nan,316.59427,10819.901804788682,20952.83738974908,20952.83738974908,54729.13353216987,10819.901804788682,77,-31.371181104727814,-42347.945,0.0,10819.901804788693,-31.371181104727814,77,10,2072000,10819.901804788693,2091115.8,0.0,54729.13353216987,0.0,-13.189217,0.0,10
nan,343.36856,1151.017692947584,2630.406718189587,2630.406718189587,8770.326330032183,1151.017692947584,78,-18.477172891475668,-41928.992,0.0,1151.0176929475833,-18.477172891475668,78,10,2096000,1151.0176929475833,2126541.8,0.0,8770.326330032183,0.0,-12.959536,0.0,10
nan,407.6794,16650.32477022388,16411.270223247822,16411.270223247822,39942.5127285382,16650.32477022388,79,-31.045755352932503,-41802.84,0.0,16650.32477022387,-31.045755352932503,79,10,2120000,16650.32477022387,2028736.5,0.0,39942.5127285382,0.0,-12.828455,0.0,10
nan,418.11624,19995.786228028388,20346.370956041574,20346.370956041574,62926.59270911942,19995.786228028388,80,199.4507823324059,-41789.73,0.0,19995.786228028388,199.4507823324059,80,10,2144000,19995.786228028388,2054823.4,0.0,62926.59270911942,0.0,-12.818476,0.0,10
nan,370.25333,10321.661730178039,12317.154680064608,12317.154680064608,43745.58932480517,10321.661730178039,81,29.221413407640227,-43390.02,0.0,10321.661730178035,29.221413407640227,81,10,2168000,10321.661730178035,2140382.0,0.0,43745.58932480517,0.0,-12.894712,0.0,10
nan,252.18057,11499.610363729244,13547.043908005178,13547.043908005178,43214.22936749684,11499.610363729244,82,23.625575439628246,-45054.594,0.0,11499.610363729244,23.625575439628246,82,10,2192000,11499.610363729244,2204313.0,0.0,43214.22936749684,0.0,-13.305699,0.0,10
nan,288.12393,7748.4125791413535,14720.126489809587,14720.126489809587,50352.19878510169,7748.4125791413535,83,20.580220859153094,-46274.742,0.0,7748.412579141351,20.580220859153094,83,10,2216000,7748.412579141351,2335677.5,0.0,50352.19878510169,0.0,-13.392444,0.0,10
nan,470.23425,9005.70555851378,10915.307629413912,10915.307629413912,27163.227831091426,9005.70555851378,84,-8.664770895683274,-46856.562,0.0,9005.70555851378,-8.664770895683274,84,10,2240000,9005.70555851378,2360690.0,0.0,27163.227831091426,0.0,-13.556061,0.0,10
nan,318.72836,7413.408738122013,6466.564852440817,6466.564852440817,18089.1102989835,7413.408738122013,85,196.14484782194666,-46916.754,0.0,7413.408738122016,196.14484782194666,85,10,2264000,7413.408738122016,2297236.5,0.0,18089.1102989835,0.0,-13.627547,0.0,10
nan,369.72528,17000.620878155773,20957.607414144644,20957.607414144644,65258.477686069484,17000.620878155773,86,157.74503774984584,-46396.617,0.0,17000.62087815578,157.74503774984584,86,10,2288000,17000.62087815578,2256479.8,0.0,65258.477686069484,0.0,-13.472062,0.0,10
nan,438.61258,10198.326103736692,14628.78407635194,14628.78407635194,40033.032999701,10198.326103736692,87,118.66385483911935,-44848.44,0.0,10198.326103736685,118.66385483911935,87,10,2312000,10198.326103736685,2188295.0,0.0,40033.032999701,0.0,-13.305422,0.0,10
nan,318.1978,10781.837354216037,13746.285905676768,13746.285905676768,42728.45447344148,10781.837354216037,88,18.496669895324985,-44808.645,0.0,10781.837354216032,18.496669895324985,88,10,2336000,10781.837354216032,2068758.4,0.0,42728.45447344148,0.0,-13.22614,0.0,10
nan,282.6553,30295.609015245493,25671.640026774963,25671.640026774963,82880.94632263118,30295.609015245493,89,30.451364815036964,-44758.83,0.0,30295.609015245493,30.451364815036964,89,10,2360000,30295.609015245493,2037762.5,0.0,82880.94632263118,0.0,-13.011518,0.0,10
nan,308.37625,7785.100044364231,17688.050765897195,17688.050765897195,60540.67089692779,7785.100044364231,90,26.94057275530123,-44800.914,0.0,7785.100044364229,26.94057275530123,90,10,2384000,7785.100044364229,2108762.5,0.0,60540.67089692779,0.0,-12.768721,0.0,10
nan,319.92596,19923.62917770511,25033.365397071906,25033.365397071906,68724.70318297323,19923.62917770511,91,22.355362706105183,-40806.207,0.0,19923.629177705112,22.355362706105183,91,10,2408000,19923.629177705112,2385225.2,0.0,68724.70318297323,0.0,-13.4604,0.0,10
nan,256.00525,10833.48095911172,20432.190976891172,20432.190976891172,64735.58785844776,10833.48095911172,92,43.01128818362692,-34420.64,0.0,10833.48095911171,43.01128818362692,92,10,2432000,10833.48095911171,1435199.0,0.0,64735.58785844776,0.0,-11.7818985,0.0,10
nan,342.33575,15848.086437889526,20174.748378201668,20174.748378201668,62868.07058240287,15848.086437889526,93,597.1206497094532,-43347.8,0.0,15848.08643788953,597.1206497094532,93,10,2456000,15848.08643788953,1857709.6,0.0,62868.07058240287,0.0,-12.209786,0.0,10
nan,366.10925,9787.6643429033,15713.908661277366,15713.908661277366,48442.87120045245,9787.6643429033,94,32.831586500713925,-46865.137,0.0,9787.664342903301,32.831586500713925,94,10,2480000,9787.664342903301,2127549.8,0.0,48442.87120045245,0.0,-12.858883,0.0,10
