MetaTest/window-open-v1/AverageDiscountedReturn,MetaTest/window-open-v1/AverageReturn,MetaTest/window-open-v1/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/window-open-v1/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/Average/NumTrajs,MetaTest/window-open-v1/TerminationRate,MetaTest/window-open-v1/NumTrajs,MetaTest/window-open-v1/MinReturn,MetaTest/window-open-v1/Iteration,MetaTest/window-open-v1/MaxReturn
20120.129180255695,20120.129180255703,0.3,20120.129180255695,43164.51481423677,0.0,43164.51481423677,0.3,135192.05501175273,37,1112000,20120.129180255703,-56.376492372184885,10,0.0,10,-56.376492372184885,37,135192.05501175273
23790.0509258343,23790.050925834308,0.1,23790.0509258343,31030.824232110208,0.0,31030.824232110208,0.1,73891.32667351782,38,1136000,23790.050925834308,-84.88171103143604,10,0.0,10,-84.88171103143604,38,73891.32667351782
43253.64124471013,43253.64124471011,0.3,43253.64124471013,57123.90185765725,0.0,57123.90185765725,0.3,149744.10504413449,39,1160000,43253.64124471011,-71.88529691849739,10,0.0,10,-71.88529691849739,39,149744.10504413449
19356.45701347691,19356.45701347691,0.2,19356.45701347691,40866.44092928314,0.0,40866.44092928314,0.2,130566.60779030202,40,1184000,19356.45701347691,-68.21553063678269,10,0.0,10,-68.21553063678269,40,130566.60779030202
17719.980702667475,17719.98070266749,0.2,17719.980702667475,35635.48422665168,0.0,35635.48422665168,0.2,111742.07664771698,41,1208000,17719.98070266749,-85.83090247107639,10,0.0,10,-85.83090247107639,41,111742.07664771698
20189.477036598986,20189.477036598986,0.4,20189.477036598986,26693.546802352674,0.0,26693.546802352674,0.4,71316.37832364079,42,1232000,20189.477036598986,-58.98232287199603,10,0.0,10,-58.98232287199603,42,71316.37832364079
8483.941330163889,8483.941330163885,0.1,8483.941330163889,25621.567205212945,0.0,25621.567205212945,0.1,85348.64145455969,43,1256000,8483.941330163885,-67.41634921264232,10,0.0,10,-67.41634921264232,43,85348.64145455969
29942.850145029613,29942.85014502962,0.3,29942.850145029613,46315.89431581098,0.0,46315.89431581098,0.3,118960.49694291975,44,1280000,29942.85014502962,-47.67669094739238,10,0.0,10,-47.67669094739238,44,118960.49694291975
23857.805421433062,23857.805421433073,0.1,23857.805421433062,50005.9354820353,0.0,50005.9354820353,0.1,152279.47839883628,45,1304000,23857.805421433073,-60.771753899702844,10,0.0,10,-60.771753899702844,45,152279.47839883628
47516.41802195432,47516.418021954356,0.5,47516.41802195432,50752.85081912873,0.0,50752.85081912873,0.5,130024.61196720337,46,1328000,47516.418021954356,-57.92021589727294,10,0.0,10,-57.92021589727294,46,130024.61196720337
42489.761518663196,42489.76151866321,0.3,42489.761518663196,58987.63522063487,0.0,58987.63522063487,0.3,175692.09420875282,47,1352000,42489.76151866321,-56.18764064765028,10,0.0,10,-56.18764064765028,47,175692.09420875282
16613.989770740467,16613.989770740463,0.2,16613.989770740467,33510.47422259369,0.0,33510.47422259369,0.2,91353.9489178149,48,1376000,16613.989770740463,-55.85893057665056,10,0.0,10,-55.85893057665056,48,91353.9489178149
50167.996031192946,50167.99603119296,0.4,50167.996031192946,62169.60099465691,0.0,62169.60099465691,0.4,148367.58985717085,49,1400000,50167.99603119296,-58.04738636719806,10,0.0,10,-58.04738636719806,49,148367.58985717085
24747.90501566851,24747.90501566851,0.4,24747.90501566851,48097.32472573465,0.0,48097.32472573465,0.4,140512.7557599362,50,1424000,24747.90501566851,-53.873493979052235,10,0.0,10,-53.873493979052235,50,140512.7557599362
30243.08761030769,30243.08761030771,0.4,30243.08761030769,48423.316796976884,0.0,48423.316796976884,0.4,150971.5977192012,51,1448000,30243.08761030771,-49.901396972399965,10,0.0,10,-49.901396972399965,51,150971.5977192012
18062.57402051616,18062.574020516153,0.2,18062.57402051616,38981.881350302865,0.0,38981.881350302865,0.2,128202.2182841064,52,1472000,18062.574020516153,-67.82552511405255,10,0.0,10,-67.82552511405255,52,128202.2182841064
33512.47233169647,33512.472331696474,0.4,33512.47233169647,54008.03956922427,0.0,54008.03956922427,0.4,151236.7543259631,53,1496000,33512.472331696474,-59.32361314720101,10,0.0,10,-59.32361314720101,53,151236.7543259631
80755.84123890687,80755.84123890687,0.7,80755.84123890687,57130.09188032184,0.0,57130.09188032184,0.7,145138.02217768232,54,1520000,80755.84123890687,-61.7401087057781,10,0.0,10,-61.7401087057781,54,145138.02217768232
38054.03317062143,38054.03317062143,0.5,38054.03317062143,45312.99246051564,0.0,45312.99246051564,0.5,115555.1056651639,55,1544000,38054.03317062143,-54.76377569513872,10,0.0,10,-54.76377569513872,55,115555.1056651639
54856.27379710252,54856.27379710253,0.6,54856.27379710252,60817.74576351672,0.0,60817.74576351672,0.6,146693.8543632152,56,1568000,54856.27379710253,-65.86567567908288,10,0.0,10,-65.86567567908288,56,146693.8543632152
41654.32309426422,41654.32309426421,0.6,41654.32309426422,49577.068276807426,0.0,49577.068276807426,0.6,140442.11896136258,57,1592000,41654.32309426421,-59.0713466198239,10,0.0,10,-59.0713466198239,57,140442.11896136258
42327.39301962771,42327.39301962771,0.4,42327.39301962771,54143.75965220071,0.0,54143.75965220071,0.4,146262.49862003286,58,1616000,42327.39301962771,-68.49093824659968,10,0.0,10,-68.49093824659968,58,146262.49862003286
79874.95242866261,79874.95242866263,0.6,79874.95242866261,66196.9182591035,0.0,66196.9182591035,0.6,172339.18207133844,59,1640000,79874.95242866263,-49.0559208914825,10,0.0,10,-49.0559208914825,59,172339.18207133844
57290.09498430069,57290.09498430071,0.5,57290.09498430069,59892.84921561459,0.0,59892.84921561459,0.5,149039.38223181077,60,1664000,57290.09498430071,-61.595742653347635,10,0.0,10,-61.595742653347635,60,149039.38223181077
32161.12342839488,32161.12342839488,0.3,32161.12342839488,48973.707812842804,0.0,48973.707812842804,0.3,116374.78178807764,61,1688000,32161.12342839488,-63.38559357264919,10,0.0,10,-63.38559357264919,61,116374.78178807764
43248.98368875074,43248.98368875073,0.4,43248.98368875074,54350.26992946694,0.0,54350.26992946694,0.4,120392.63688258921,62,1712000,43248.98368875073,-57.3957524639502,10,0.0,10,-57.3957524639502,62,120392.63688258921
36039.830910616394,36039.8309106164,0.5,36039.830910616394,44349.64958867339,0.0,44349.64958867339,0.5,114885.24353174784,63,1736000,36039.8309106164,-58.6176626400297,10,0.0,10,-58.6176626400297,63,114885.24353174784
47735.90383076063,47735.90383076064,0.8,47735.90383076063,56162.81458976278,0.0,56162.81458976278,0.8,145362.34986339294,64,1760000,47735.90383076064,-58.82899548672913,10,0.0,10,-58.82899548672913,64,145362.34986339294
37265.478927634,37265.478927634,0.6,37265.478927634,45412.46039168286,0.0,45412.46039168286,0.6,105534.36878037633,65,1784000,37265.478927634,-57.3591847427102,10,0.0,10,-57.3591847427102,65,105534.36878037633
55767.58465155717,55767.584651557205,0.5,55767.58465155717,58907.98288117118,0.0,58907.98288117118,0.5,137538.2048024003,66,1808000,55767.584651557205,-59.494026856007906,10,0.0,10,-59.494026856007906,66,137538.2048024003
46061.090085272925,46061.09008527294,0.6,46061.090085272925,52328.56562885265,0.0,52328.56562885265,0.6,118364.81395855903,67,1832000,46061.09008527294,-55.64372764991731,10,0.0,10,-55.64372764991731,67,118364.81395855903
39547.782610909504,39547.782610909526,0.3,39547.782610909504,63206.21121485612,0.0,63206.21121485612,0.3,178589.66100141557,68,1856000,39547.782610909526,-62.99364430385412,10,0.0,10,-62.99364430385412,68,178589.66100141557
30257.679022360728,30257.6790223607,0.2,30257.679022360728,62761.841973916045,0.0,62761.841973916045,0.2,188074.09251804327,69,1880000,30257.6790223607,-68.13475709365144,10,0.0,10,-68.13475709365144,69,188074.09251804327
26293.29145191638,26293.29145191639,0.2,26293.29145191638,52829.058776845595,0.0,52829.058776845595,0.2,140280.69329610516,70,1904000,26293.29145191639,-65.88758555433847,10,0.0,10,-65.88758555433847,70,140280.69329610516
74397.90618127589,74397.90618127587,0.6,74397.90618127589,51847.15932271629,0.0,51847.15932271629,0.6,143888.8909655714,71,1928000,74397.90618127587,-64.28789033812765,10,0.0,10,-64.28789033812765,71,143888.8909655714
54412.04165734956,54412.04165734956,0.6,54412.04165734956,50634.593169509426,0.0,50634.593169509426,0.6,133547.78250297118,72,1952000,54412.04165734956,-56.60338971929508,10,0.0,10,-56.60338971929508,72,133547.78250297118
55081.136338931785,55081.1363389318,0.7,55081.136338931785,56290.43608932821,0.0,56290.43608932821,0.7,136434.1008385912,73,1976000,55081.1363389318,-59.4909668918132,10,0.0,10,-59.4909668918132,73,136434.1008385912
68599.83254420334,68599.8325442033,0.6,68599.83254420334,59547.63182509561,0.0,59547.63182509561,0.6,173341.4138498666,74,2000000,68599.8325442033,-67.898118493373,10,0.0,10,-67.898118493373,74,173341.4138498666
54771.85934032469,54771.85934032469,0.5,54771.85934032469,55074.20586921357,0.0,55074.20586921357,0.5,121742.78317984668,75,2024000,54771.85934032469,-67.80044897144577,10,0.0,10,-67.80044897144577,75,121742.78317984668
23814.70470057587,23814.704700575865,0.3,23814.70470057587,47087.77374402571,0.0,47087.77374402571,0.3,129005.52863775686,76,2048000,23814.704700575865,-59.636695738750554,10,0.0,10,-59.636695738750554,76,129005.52863775686
108227.07475553201,108227.074755532,1.0,108227.07475553201,32214.72667846714,0.0,32214.72667846714,1.0,159042.52399706893,77,2072000,108227.074755532,60999.49007971794,10,0.0,10,60999.49007971794,77,159042.52399706893
66557.65353500549,66557.65353500552,0.5,66557.65353500549,67237.60282711833,0.0,67237.60282711833,0.5,156258.65923427357,78,2096000,66557.65353500552,-64.51528165536138,10,0.0,10,-64.51528165536138,78,156258.65923427357
43164.85261877133,43164.852618771314,0.5,43164.85261877133,65497.97560878232,0.0,65497.97560878232,0.5,158405.92073671747,79,2120000,43164.852618771314,-59.230670423376395,10,0.0,10,-59.230670423376395,79,158405.92073671747
75623.5670876184,75623.56708761843,0.7,75623.5670876184,53927.013670403656,0.0,53927.013670403656,0.7,149854.81359233157,80,2144000,75623.56708761843,-67.61425184135837,10,0.0,10,-67.61425184135837,80,149854.81359233157
42781.41938915247,42781.41938915245,0.3,42781.41938915247,67390.88632731458,0.0,67390.88632731458,0.3,182686.1540650654,81,2168000,42781.41938915245,-63.3226795652132,10,0.0,10,-63.3226795652132,81,182686.1540650654
68517.50259945072,68517.50259945073,0.6,68517.50259945072,65253.81713703635,0.0,65253.81713703635,0.6,183329.5960985154,82,2192000,68517.50259945073,-48.2989166532492,10,0.0,10,-48.2989166532492,82,183329.5960985154
58977.705658688734,58977.70565868872,0.4,58977.705658688734,73081.1119749968,0.0,73081.1119749968,0.4,172689.8863557249,83,2216000,58977.70565868872,-60.39951256284616,10,0.0,10,-60.39951256284616,83,172689.8863557249
94652.03372233035,94652.03372233032,0.7,94652.03372233035,65378.04373809104,0.0,65378.04373809104,0.7,161516.64664031065,84,2240000,94652.03372233032,-64.42739282886626,10,0.0,10,-64.42739282886626,84,161516.64664031065
38456.24452033106,38456.24452033108,0.4,38456.24452033106,53060.40161946433,0.0,53060.40161946433,0.4,133657.30052383104,85,2264000,38456.24452033108,-49.757832298589705,10,0.0,10,-49.757832298589705,85,133657.30052383104
34284.433868435386,34284.433868435386,0.5,34284.433868435386,45882.38746143762,0.0,45882.38746143762,0.5,128180.33008427615,86,2288000,34284.433868435386,-49.19324394394816,10,0.0,10,-49.19324394394816,86,128180.33008427615
100434.64335215472,100434.64335215469,0.7,100434.64335215472,75043.75396950037,0.0,75043.75396950037,0.7,209621.32130441774,87,2312000,100434.64335215469,-68.06261711994829,10,0.0,10,-68.06261711994829,87,209621.32130441774
94228.25598056597,94228.25598056595,0.6,94228.25598056597,80380.50791949111,0.0,80380.50791949111,0.6,188586.7631822815,88,2336000,94228.25598056595,-59.88942448252143,10,0.0,10,-59.88942448252143,88,188586.7631822815
68215.26262229176,68215.26262229175,0.7,68215.26262229176,68433.073340775,0.0,68433.073340775,0.7,178597.82282202234,89,2360000,68215.26262229175,-46.35136696264351,10,0.0,10,-46.35136696264351,89,178597.82282202234
67199.73514117813,67199.73514117813,0.8,67199.73514117813,47043.19674626657,0.0,47043.19674626657,0.8,133055.90798459927,90,2384000,67199.73514117813,-58.28675209264178,10,0.0,10,-58.28675209264178,90,133055.90798459927
57317.047753218096,57317.04775321812,0.5,57317.047753218096,66376.1621053531,0.0,66376.1621053531,0.5,180249.62064688143,91,2408000,57317.04775321812,-58.38204025331643,10,0.0,10,-58.38204025331643,91,180249.62064688143
68675.55863425128,68675.55863425127,0.5,68675.55863425128,70197.5946822814,0.0,70197.5946822814,0.5,170723.1842028786,92,2432000,68675.55863425127,-67.01509882899933,10,0.0,10,-67.01509882899933,92,170723.1842028786
69022.18146455336,69022.18146455337,0.5,69022.18146455336,77680.65541210218,0.0,77680.65541210218,0.5,187930.66249242064,93,2456000,69022.18146455337,-68.59584508180784,10,0.0,10,-68.59584508180784,93,187930.66249242064
72419.96338328758,72419.96338328757,0.6,72419.96338328758,76270.8291940593,0.0,76270.8291940593,0.6,202564.8876827078,94,2480000,72419.96338328757,-60.6418110435391,10,0.0,10,-60.6418110435391,94,202564.8876827078
92645.78796380847,92645.78796380847,0.6,92645.78796380847,77181.55095627921,0.0,77181.55095627921,0.6,182293.99596228433,95,2504000,92645.78796380847,-66.3001717931548,10,0.0,10,-66.3001717931548,95,182293.99596228433
75862.58893854267,75862.5889385427,0.5,75862.58893854267,76855.04426619687,0.0,76855.04426619687,0.5,181438.1754935499,96,2528000,75862.5889385427,-60.74068258934666,10,0.0,10,-60.74068258934666,96,181438.1754935499
88718.3897593629,88718.38975936292,0.8,88718.3897593629,65078.663429103864,0.0,65078.663429103864,0.8,164730.47119870802,97,2552000,88718.38975936292,-65.12431076137253,10,0.0,10,-65.12431076137253,97,164730.47119870802
77701.67023992675,77701.67023992672,0.7,77701.67023992675,54572.56699210814,0.0,54572.56699210814,0.7,142774.10589361776,98,2576000,77701.67023992672,-59.85914350335716,10,0.0,10,-59.85914350335716,98,142774.10589361776
93808.61453810541,93808.61453810541,0.5,93808.61453810541,88700.32848183476,0.0,88700.32848183476,0.5,216149.74424776412,99,2600000,93808.61453810541,-55.06115275791373,10,0.0,10,-55.06115275791373,99,216149.74424776412
82547.74876035661,82547.7487603566,0.7,82547.74876035661,63604.17675414162,0.0,63604.17675414162,0.7,162899.70518213153,100,2624000,82547.7487603566,-68.75924868713278,10,0.0,10,-68.75924868713278,100,162899.70518213153
105239.73114475729,105239.73114475732,0.8,105239.73114475729,56995.48886533195,0.0,56995.48886533195,0.8,161097.45706286174,101,2648000,105239.73114475732,-54.861299715063694,10,0.0,10,-54.861299715063694,101,161097.45706286174
57121.20415349216,57121.204153492174,0.5,57121.20415349216,57943.89386846094,0.0,57943.89386846094,0.5,133476.64176342136,102,2672000,57121.204153492174,-74.14077533942813,10,0.0,10,-74.14077533942813,102,133476.64176342136
77833.70712756479,77833.7071275648,0.6,77833.70712756479,57425.19163997578,0.0,57425.19163997578,0.6,160600.29573571438,103,2696000,77833.7071275648,-54.96096163723904,10,0.0,10,-54.96096163723904,103,160600.29573571438
65803.79609244218,65803.79609244215,0.6,65803.79609244218,56007.8415350839,0.0,56007.8415350839,0.6,137589.68831800905,104,2720000,65803.79609244215,-66.74484318570882,10,0.0,10,-66.74484318570882,104,137589.68831800905
38658.93993782708,38658.93993782709,0.3,38658.93993782708,55738.596175261744,0.0,55738.596175261744,0.3,132189.26477825159,105,2744000,38658.93993782709,-72.19683714472072,10,0.0,10,-72.19683714472072,105,132189.26477825159
24460.81711123291,24460.817111232907,0.3,24460.81711123291,45487.47475717355,0.0,45487.47475717355,0.3,124384.50224786483,106,2768000,24460.817111232907,-65.2330090739257,10,0.0,10,-65.2330090739257,106,124384.50224786483
71802.10268024312,71802.10268024312,0.6,71802.10268024312,59694.83753503184,0.0,59694.83753503184,0.6,139769.03470476856,107,2792000,71802.10268024312,-66.33125823833005,10,0.0,10,-66.33125823833005,107,139769.03470476856
65557.0193013064,65557.01930130643,0.5,65557.0193013064,66341.69168020623,0.0,66341.69168020623,0.5,149946.02084973457,108,2816000,65557.01930130643,-58.67952838335455,10,0.0,10,-58.67952838335455,108,149946.02084973457
70249.12832661372,70249.12832661373,0.5,70249.12832661372,69198.65044091556,0.0,69198.65044091556,0.5,154113.30894640472,109,2840000,70249.12832661373,-61.57166963657447,10,0.0,10,-61.57166963657447,109,154113.30894640472
81339.84086749688,81339.8408674969,0.8,81339.84086749688,62123.127903257715,0.0,62123.127903257715,0.8,171981.16097565275,110,2864000,81339.8408674969,-68.72228522075748,10,0.0,10,-68.72228522075748,110,171981.16097565275
86070.54223074976,86070.54223074978,0.6,86070.54223074976,62238.931838781544,0.0,62238.931838781544,0.6,153535.939420385,111,2888000,86070.54223074978,-61.96164915249617,10,0.0,10,-61.96164915249617,111,153535.939420385
101927.45195398298,101927.451953983,0.7,101927.45195398298,69043.59977000386,0.0,69043.59977000386,0.7,184275.67602102013,112,2912000,101927.451953983,-69.52596905870143,10,0.0,10,-69.52596905870143,112,184275.67602102013
83066.01330563636,83066.01330563636,0.6,83066.01330563636,70723.98237871734,0.0,70723.98237871734,0.6,179513.2152655694,113,2936000,83066.01330563636,-55.08945564629756,10,0.0,10,-55.08945564629756,113,179513.2152655694
59647.276018287535,59647.276018287535,0.5,59647.276018287535,60139.20893186184,0.0,60139.20893186184,0.5,137154.7886112924,114,2960000,59647.276018287535,-55.32002057892578,10,0.0,10,-55.32002057892578,114,137154.7886112924
65808.52328985962,65808.52328985962,0.5,65808.52328985962,69516.99758909571,0.0,69516.99758909571,0.5,168996.20754555677,115,2984000,65808.52328985962,-56.04418652068135,10,0.0,10,-56.04418652068135,115,168996.20754555677
48394.65723806488,48394.65723806486,0.5,48394.65723806488,63192.50323513581,0.0,63192.50323513581,0.5,154105.07189079237,116,3008000,48394.65723806486,-65.02776609320662,10,0.0,10,-65.02776609320662,116,154105.07189079237
82716.64461291037,82716.64461291039,0.7,82716.64461291037,56053.78454649211,0.0,56053.78454649211,0.7,163439.39301039922,117,3032000,82716.64461291039,-57.43735382444163,10,0.0,10,-57.43735382444163,117,163439.39301039922
92687.64755025387,92687.64755025387,0.7,92687.64755025387,62929.81002469924,0.0,62929.81002469924,0.7,174126.3927838648,118,3056000,92687.64755025387,-59.04881980761248,10,0.0,10,-59.04881980761248,118,174126.3927838648
75490.86660074945,75490.86660074946,0.6,75490.86660074945,62802.059144073675,0.0,62802.059144073675,0.6,146338.0172657118,119,3080000,75490.86660074946,-64.30865849156824,10,0.0,10,-64.30865849156824,119,146338.0172657118
