MetaTest/door-close-v1/MaxReturn,MetaTest/Average/StdReturn,MetaTest/door-close-v1/Iteration,MetaTest/door-close-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/door-close-v1/StdReturn,MetaTest/door-close-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/Iteration,MetaTest/door-close-v1/SuccessRate,MetaTest/door-close-v1/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/NumTrajs,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/Average/TerminationRate,MetaTest/door-close-v1/NumTrajs,MetaTest/door-close-v1/AverageDiscountedReturn
-51.66610124622141,18.82919811758747,10,-120.05015565915534,-79.99666293901916,18.82919811758747,-79.99666293901916,0.2,-120.05015565915534,10,0.2,0.0,-79.99666293901916,10,-51.66610124622141,464000,0.0,10,-79.99666293901916
-50.25444894705565,9.56460725388791,11,-78.0166110165014,-62.06871546566083,9.56460725388791,-62.068715465660866,0.2,-78.0166110165014,11,0.2,0.0,-62.068715465660866,10,-50.25444894705565,488000,0.0,10,-62.06871546566083
-33.41059612899672,14.09413481097154,12,-80.4678938290008,-62.39699302633979,14.09413481097154,-62.396993026339814,0.2,-80.4678938290008,12,0.2,0.0,-62.396993026339814,10,-33.41059612899672,512000,0.0,10,-62.39699302633979
-34.09107270543679,13.3727093777624,13,-69.15914809370739,-51.89967208456984,13.3727093777624,-51.89967208456985,0.2,-69.15914809370739,13,0.2,0.0,-51.89967208456985,10,-34.09107270543679,536000,0.0,10,-51.89967208456984
-40.07346216480805,23.26342048411959,14,-126.50926399694238,-70.41051472756902,23.26342048411959,-70.41051472756902,0.3,-126.50926399694238,14,0.3,0.0,-70.41051472756902,10,-40.07346216480805,560000,0.0,10,-70.41051472756902
-31.321426672862184,18.975974302375956,15,-86.12011116713849,-64.91354800735276,18.975974302375956,-64.91354800735274,0.3,-86.12011116713849,15,0.3,0.0,-64.91354800735274,10,-31.321426672862184,584000,0.0,10,-64.91354800735276
-129.49094613741096,6.376993276740801,16,-152.0186702745468,-140.3894340228023,6.376993276740801,-140.38943402280248,0.0,-152.0186702745468,16,0.0,0.0,-140.38943402280248,10,-129.49094613741096,608000,0.0,10,-140.3894340228023
-131.8532948581431,4.823737194233822,17,-147.67343146705383,-138.03938868537642,4.823737194233822,-138.0393886853764,0.0,-147.67343146705383,17,0.0,0.0,-138.0393886853764,10,-131.8532948581431,632000,0.0,10,-138.03938868537642
-40.18172084269947,30.76569015670616,18,-130.1286108632747,-77.72445731621622,30.76569015670616,-77.72445731621623,0.3,-130.1286108632747,18,0.3,0.0,-77.72445731621623,10,-40.18172084269947,656000,0.0,10,-77.72445731621622
-30.412226286988215,40.05507923729777,19,-143.97035050276423,-72.94708478357603,40.05507923729777,-72.94708478357597,0.3,-143.97035050276423,19,0.3,0.0,-72.94708478357597,10,-30.412226286988215,680000,0.0,10,-72.94708478357603
-35.32705068351032,38.97416007122729,20,-159.299827538105,-72.434925187374,38.97416007122729,-72.43492518737398,0.2,-159.299827538105,20,0.2,0.0,-72.43492518737398,10,-35.32705068351032,704000,0.0,10,-72.434925187374
61.98971677901917,35.05686759156946,21,-61.19594353583298,-37.856786650289834,35.05686759156946,-37.85678665028982,0.5,-61.19594353583298,21,0.5,0.0,-37.85678665028982,10,61.98971677901917,728000,0.0,10,-37.856786650289834
-37.82010404188245,7.332621599563602,22,-60.51196299285877,-46.23796442826361,7.332621599563602,-46.2379644282636,0.2,-60.51196299285877,22,0.2,0.0,-46.2379644282636,10,-37.82010404188245,752000,0.0,10,-46.23796442826361
-28.463940361558873,9.366033465327844,23,-59.22939021049022,-50.12314533908663,9.366033465327844,-50.12314533908662,0.0,-59.22939021049022,23,0.0,0.0,-50.12314533908662,10,-28.463940361558873,776000,0.0,10,-50.12314533908663
1247.1813016261028,388.703593336818,24,-56.72208659579793,81.19872811287905,388.703593336818,81.19872811287891,0.1,-56.72208659579793,24,0.1,0.0,81.19872811287891,10,1247.1813016261028,800000,0.0,10,81.19872811287905
-29.120346571361853,8.33319875258044,25,-58.43862518311362,-49.24188041331842,8.33319875258044,-49.24188041331843,0.1,-58.43862518311362,25,0.1,0.0,-49.24188041331843,10,-29.120346571361853,824000,0.0,10,-49.24188041331842
89715.4548785713,26929.57181592226,26,-59.604992697697064,8926.743941951776,26929.57181592226,8926.743941951778,0.2,-59.604992697697064,26,0.2,0.0,8926.743941951778,10,89715.4548785713,848000,0.0,10,8926.743941951776
-36.05048635979219,8.46680920187666,27,-65.33629620999798,-50.97202980646524,8.46680920187666,-50.97202980646521,0.0,-65.33629620999798,27,0.0,0.0,-50.97202980646521,10,-36.05048635979219,872000,0.0,10,-50.97202980646524
88195.03745757154,26450.273132382303,28,-57.687390989834405,8845.730412009998,26450.273132382303,8845.730412009996,0.3,-57.687390989834405,28,0.3,0.0,8845.730412009996,10,88195.03745757154,896000,0.0,10,8845.730412009998
-26.74026630633457,11.094802824074552,29,-62.58340794882104,-49.28724462092608,11.094802824074552,-49.28724462092608,0.3,-62.58340794882104,29,0.3,0.0,-49.28724462092608,10,-26.74026630633457,920000,0.0,10,-49.28724462092608
-37.72799438620342,9.656111456060652,30,-72.06821276683083,-47.86399222465027,9.656111456060652,-47.86399222465028,0.3,-72.06821276683083,30,0.3,0.0,-47.86399222465028,10,-37.72799438620342,944000,0.0,10,-47.86399222465027
-41.227410106091774,5.572709707628121,31,-61.320955804317045,-50.47438056072556,5.572709707628121,-50.47438056072557,0.2,-61.320955804317045,31,0.2,0.0,-50.47438056072557,10,-41.227410106091774,968000,0.0,10,-50.47438056072556
17906.8484617771,5387.964146602402,32,-65.5053712705874,1742.9869557073985,5387.964146602402,1742.9869557073998,0.1,-65.5053712705874,32,0.1,0.0,1742.9869557073998,10,17906.8484617771,992000,0.0,10,1742.9869557073985
-44.40314791910413,9.687995471986651,33,-79.03898776011627,-55.108032952349355,9.687995471986651,-55.108032952349355,0.1,-79.03898776011627,33,0.1,0.0,-55.108032952349355,10,-44.40314791910413,1016000,0.0,10,-55.108032952349355
2624.418483212092,800.0431894658276,34,-83.14731397725677,237.60054739922862,800.0431894658276,237.60054739922833,0.3,-83.14731397725677,34,0.3,0.0,237.60054739922833,10,2624.418483212092,1040000,0.0,10,237.60054739922862
-37.89836142018321,15.170512289900387,35,-82.19917349536199,-52.27696617994418,15.170512289900387,-52.27696617994419,0.3,-82.19917349536199,35,0.3,0.0,-52.27696617994419,10,-37.89836142018321,1064000,0.0,10,-52.27696617994418
-36.44624435067389,8.352695196407565,36,-61.47929157281239,-44.22043068828154,8.352695196407565,-44.22043068828155,0.2,-61.47929157281239,36,0.2,0.0,-44.22043068828155,10,-36.44624435067389,1088000,0.0,10,-44.22043068828154
-38.01881325745695,7.704973026047822,37,-62.74082477317462,-48.856334940156984,7.704973026047822,-48.856334940156984,0.2,-62.74082477317462,37,0.2,0.0,-48.856334940156984,10,-38.01881325745695,1112000,0.0,10,-48.856334940156984
-47.89894782444615,14.8960528029691,38,-93.68388911744329,-77.40965990698912,14.8960528029691,-77.40965990698913,0.0,-93.68388911744329,38,0.0,0.0,-77.40965990698913,10,-47.89894782444615,1136000,0.0,10,-77.40965990698912
4769.145797341636,1451.1947590022407,39,-87.86334935819104,415.9061583684822,1451.1947590022407,415.90615836848184,0.1,-87.86334935819104,39,0.1,0.0,415.90615836848184,10,4769.145797341636,1160000,0.0,10,415.9061583684822
72635.974974728,26798.571771796986,40,-145.52690615305877,14307.890257019866,26798.571771796986,14307.890257019884,0.6,-145.52690615305877,40,0.6,0.0,14307.890257019884,10,72635.974974728,1184000,0.0,10,14307.890257019866
-39.419123360720505,27.66845478164882,41,-136.11341591338507,-61.49808797659235,27.66845478164882,-61.498087976592366,0.2,-136.11341591338507,41,0.2,0.0,-61.498087976592366,10,-39.419123360720505,1208000,0.0,10,-61.49808797659235
17312.1096303895,6556.450440810628,42,-134.6075212005562,3208.269627441559,6556.450440810628,3208.269627441558,0.3,-134.6075212005562,42,0.3,0.0,3208.269627441558,10,17312.1096303895,1232000,0.0,10,3208.269627441559
13225.312047719684,3988.5854469097585,43,-86.07586606019163,1259.5922608532296,3988.5854469097585,1259.5922608532292,0.1,-86.07586606019163,43,0.1,0.0,1259.5922608532292,10,13225.312047719684,1256000,0.0,10,1259.5922608532296
213.58595401899612,84.86448520426606,44,-89.2979560642634,-32.72636910828537,84.86448520426606,-32.72636910828535,0.2,-89.2979560642634,44,0.2,0.0,-32.72636910828535,10,213.58595401899612,1280000,0.0,10,-32.72636910828537
36707.214389457826,11772.353574802388,45,-148.9091068208504,5767.569215073168,11772.353574802388,5767.569215073167,0.4,-148.9091068208504,45,0.4,0.0,5767.569215073167,10,36707.214389457826,1304000,0.0,10,5767.569215073168
166.02030750947688,66.88096050556727,46,-104.63623445617937,-24.858177414718526,66.88096050556727,-24.858177414718522,0.1,-104.63623445617937,46,0.1,0.0,-24.858177414718522,10,166.02030750947688,1328000,0.0,10,-24.858177414718526
-29.915108062193106,11.828813252778478,47,-71.37302977852083,-52.19239279800306,11.828813252778478,-52.19239279800305,0.2,-71.37302977852083,47,0.2,0.0,-52.19239279800305,10,-29.915108062193106,1352000,0.0,10,-52.19239279800306
317.0082921093607,118.99895353179859,48,-141.5038912213643,-28.519419124335336,118.99895353179859,-28.51941912433532,0.2,-141.5038912213643,48,0.2,0.0,-28.51941912433532,10,317.0082921093607,1376000,0.0,10,-28.519419124335336
9792.810413666819,2955.0503308451543,49,-87.49047952342146,927.7909511083087,2955.0503308451543,927.7909511083092,0.4,-87.49047952342146,49,0.4,0.0,927.7909511083092,10,9792.810413666819,1400000,0.0,10,927.7909511083087
9373.494244526037,2835.209122434249,50,-146.7482394760763,868.517892435988,2835.209122434249,868.5178924359868,0.4,-146.7482394760763,50,0.4,0.0,868.5178924359868,10,9373.494244526037,1424000,0.0,10,868.517892435988
18980.865620181274,5722.40953926638,51,-144.68336760138064,1814.286059949553,5722.40953926638,1814.28605994955,0.3,-144.68336760138064,51,0.3,0.0,1814.28605994955,10,18980.865620181274,1448000,0.0,10,1814.286059949553
-29.34604845391379,14.225594901443232,52,-74.65619843376655,-54.823031038415856,14.225594901443232,-54.823031038415834,0.5,-74.65619843376655,52,0.5,0.0,-54.823031038415834,10,-29.34604845391379,1472000,0.0,10,-54.823031038415856
-30.45343530848254,14.918345187238284,53,-74.9426947689473,-49.669835996738136,14.918345187238284,-49.66983599673814,0.4,-74.9426947689473,53,0.4,0.0,-49.66983599673814,10,-30.45343530848254,1496000,0.0,10,-49.669835996738136
23519.84538871372,8094.952057956278,54,-82.12802862737644,3909.2566413432096,8094.952057956278,3909.256641343206,0.3,-82.12802862737644,54,0.3,0.0,3909.256641343206,10,23519.84538871372,1520000,0.0,10,3909.2566413432096
15968.96339839941,4819.991235899624,55,-146.4142541976248,1509.7444352048785,4819.991235899624,1509.7444352048792,0.4,-146.4142541976248,55,0.4,0.0,1509.7444352048792,10,15968.96339839941,1544000,0.0,10,1509.7444352048785
33177.120347637894,14379.897288179505,56,-51.532524078844986,12653.750731586133,14379.897288179505,12653.750731586131,0.5,-51.532524078844986,56,0.5,0.0,12653.750731586131,10,33177.120347637894,1568000,0.0,10,12653.750731586133
43586.11962690335,16580.350842473097,57,-158.37486798438692,11970.557121761705,16580.350842473097,11970.557121761705,0.4,-158.37486798438692,57,0.4,0.0,11970.557121761705,10,43586.11962690335,1592000,0.0,10,11970.557121761705
12499.702620697666,3762.6923512542926,58,-57.33349179164494,1211.6638126451394,3762.6923512542926,1211.6638126451387,0.3,-57.33349179164494,58,0.3,0.0,1211.6638126451387,10,12499.702620697666,1616000,0.0,10,1211.6638126451394
35502.64337964095,12935.34766247766,59,-52.839305205682955,6381.2305290163895,12935.34766247766,6381.230529016389,0.4,-52.839305205682955,59,0.4,0.0,6381.230529016389,10,35502.64337964095,1640000,0.0,10,6381.2305290163895
37355.30272548284,16304.551520482073,60,-95.71258213857118,13614.96557566628,16304.551520482073,13614.965575666274,0.6,-95.71258213857118,60,0.6,0.0,13614.965575666274,10,37355.30272548284,1664000,0.0,10,13614.96557566628
33556.18507202507,14376.167932817632,61,-113.8055676539826,10080.043154121518,14376.167932817632,10080.043154121511,0.5,-113.8055676539826,61,0.5,0.0,10080.043154121511,10,33556.18507202507,1688000,0.0,10,10080.043154121518
36679.72018045895,14457.623871021917,62,-85.08644678450875,7166.952235977704,14457.623871021917,7166.952235977709,0.3,-85.08644678450875,62,0.3,0.0,7166.952235977709,10,36679.72018045895,1712000,0.0,10,7166.952235977704
43349.40922651982,14626.923631580174,63,-80.87866379543125,8385.331626542358,14626.923631580174,8385.331626542353,0.4,-80.87866379543125,63,0.4,0.0,8385.331626542353,10,43349.40922651982,1736000,0.0,10,8385.331626542358
45143.104305142806,13560.259364015008,64,-80.68879384686231,4462.3559106304165,13560.259364015008,4462.355910630417,0.2,-80.68879384686231,64,0.2,0.0,4462.355910630417,10,45143.104305142806,1760000,0.0,10,4462.3559106304165
-26.11119590815492,19.600284350908428,65,-85.59519427986774,-43.639387719312296,19.600284350908428,-43.63938771931228,0.6,-85.59519427986774,65,0.6,0.0,-43.63938771931228,10,-26.11119590815492,1784000,0.0,10,-43.639387719312296
-28.63591698325441,13.656779904131495,66,-72.74034148081246,-52.66660339697087,13.656779904131495,-52.66660339697088,0.2,-72.74034148081246,66,0.2,0.0,-52.66660339697088,10,-28.63591698325441,1808000,0.0,10,-52.66660339697087
2554.428830000804,791.0427608894485,67,-117.84421154811893,182.3235941121484,791.0427608894485,182.32359411214836,0.3,-117.84421154811893,67,0.3,0.0,182.32359411214836,10,2554.428830000804,1832000,0.0,10,182.3235941121484
-28.06794953704634,13.226995758275047,68,-81.68379774475474,-60.52541521310216,13.226995758275047,-60.52541521310216,0.1,-81.68379774475474,68,0.1,0.0,-60.52541521310216,10,-28.06794953704634,1856000,0.0,10,-60.52541521310216
11997.602648615417,3602.1060243720863,69,-77.88842514530526,1363.1686982485323,3602.1060243720863,1363.1686982485323,0.2,-77.88842514530526,69,0.2,0.0,1363.1686982485323,10,11997.602648615417,1880000,0.0,10,1363.1686982485323
19320.309146402364,7646.679781801302,70,-153.06731369653883,4586.780981696426,7646.679781801302,4586.780981696429,0.4,-153.06731369653883,70,0.4,0.0,4586.780981696429,10,19320.309146402364,1904000,0.0,10,4586.780981696426
22173.101496954627,7701.7626093516465,71,-143.23810317245716,3962.0790693065064,7701.7626093516465,3962.0790693065055,0.5,-143.23810317245716,71,0.5,0.0,3962.0790693065055,10,22173.101496954627,1928000,0.0,10,3962.0790693065064
142375.14050501227,43148.27759052402,72,-83.72277936063806,24518.209263418,43148.27759052402,24518.20926341799,0.6,-83.72277936063806,72,0.6,0.0,24518.20926341799,10,142375.14050501227,1952000,0.0,10,24518.209263418
67054.86449976543,23719.381626125083,73,-83.68774324891336,14455.86339782646,23719.381626125083,14455.863397826452,0.5,-83.68774324891336,73,0.5,0.0,14455.863397826452,10,67054.86449976543,1976000,0.0,10,14455.86339782646
247540.84602683116,80067.30185838004,74,-140.3905224645316,60809.62302383348,80067.30185838004,60809.623023833476,0.5,-140.3905224645316,74,0.5,0.0,60809.623023833476,10,247540.84602683116,2000000,0.0,10,60809.62302383348
17007.96089570693,5121.149140796117,75,-96.18717976941885,1644.6981147583163,5121.149140796117,1644.698114758316,0.4,-96.18717976941885,75,0.4,0.0,1644.698114758316,10,17007.96089570693,2024000,0.0,10,1644.6981147583163
125887.82625700784,37421.308363675445,76,-86.64221628856414,17433.59850844296,37421.308363675445,17433.59850844296,0.4,-86.64221628856414,76,0.4,0.0,17433.59850844296,10,125887.82625700784,2048000,0.0,10,17433.59850844296
47347.60158416383,14231.858354205016,77,-142.20569749615663,4652.280891602326,14231.858354205016,4652.2808916023305,0.5,-142.20569749615663,77,0.5,0.0,4652.2808916023305,10,47347.60158416383,2072000,0.0,10,4652.280891602326
103320.45727682729,33491.488571101225,78,-152.49894666654166,20456.425449050115,33491.488571101225,20456.425449050108,0.5,-152.49894666654166,78,0.5,0.0,20456.425449050108,10,103320.45727682729,2096000,0.0,10,20456.425449050115
87580.90663827589,31897.281697573784,79,-137.1385393667204,21649.25377375562,31897.281697573784,21649.25377375562,0.6,-137.1385393667204,79,0.6,0.0,21649.25377375562,10,87580.90663827589,2120000,0.0,10,21649.25377375562
165415.84151888636,58369.2306070611,80,-142.99814007747784,40803.575654725806,58369.2306070611,40803.57565472579,0.5,-142.99814007747784,80,0.5,0.0,40803.57565472579,10,165415.84151888636,2144000,0.0,10,40803.575654725806
184166.75454033216,57470.24988901325,81,-126.82237264894628,32049.41908383451,57470.24988901325,32049.41908383451,0.8,-126.82237264894628,81,0.8,0.0,32049.41908383451,10,184166.75454033216,2168000,0.0,10,32049.41908383451
167133.6918705027,50181.223616069736,82,-150.5504516596374,20399.45222538432,50181.223616069736,20399.45222538434,0.3,-150.5504516596374,82,0.3,0.0,20399.45222538434,10,167133.6918705027,2192000,0.0,10,20399.45222538432
41620.70612252313,12440.339203633554,83,-149.87844598687067,4589.860509087035,12440.339203633554,4589.860509087036,0.4,-149.87844598687067,83,0.4,0.0,4589.860509087036,10,41620.70612252313,2216000,0.0,10,4589.860509087035
262377.23529040546,100759.84473119276,84,-140.9032537045947,80733.43964614367,100759.84473119276,80733.43964614366,0.5,-140.9032537045947,84,0.5,0.0,80733.43964614366,10,262377.23529040546,2240000,0.0,10,80733.43964614367
227512.33483942118,67961.71837119122,85,-75.82451597315722,26550.88975167991,67961.71837119122,26550.889751679897,0.5,-75.82451597315722,85,0.5,0.0,26550.889751679897,10,227512.33483942118,2264000,0.0,10,26550.88975167991
197489.39442937446,69677.83925807131,86,-95.16481182375193,46570.872887114565,69677.83925807131,46570.872887114514,0.5,-95.16481182375193,86,0.5,0.0,46570.872887114514,10,197489.39442937446,2288000,0.0,10,46570.872887114565
265639.1264737613,106506.23719833941,87,-85.32734821207694,86069.67743561804,106506.23719833941,86069.67743561802,0.7,-85.32734821207694,87,0.7,0.0,86069.67743561802,10,265639.1264737613,2312000,0.0,10,86069.67743561804
79196.58721089934,31543.726661064775,88,-54.513629956984616,16053.094595250059,31543.726661064775,16053.094595250051,0.5,-54.513629956984616,88,0.5,0.0,16053.094595250051,10,79196.58721089934,2336000,0.0,10,16053.094595250059
248319.32292518238,78185.52333430258,89,-93.79505983605686,43858.29490176846,78185.52333430258,43858.29490176848,0.6,-93.79505983605686,89,0.6,0.0,43858.29490176848,10,248319.32292518238,2360000,0.0,10,43858.29490176846
213842.1551848151,79345.59382035195,90,-52.644754004687506,53369.701602809,79345.59382035195,53369.70160280898,0.5,-52.644754004687506,90,0.5,0.0,53369.70160280898,10,213842.1551848151,2384000,0.0,10,53369.701602809
243933.2882537091,73240.03307977834,91,-105.80319612647573,29900.20716693625,73240.03307977834,29900.20716693624,0.5,-105.80319612647573,91,0.5,0.0,29900.20716693624,10,243933.2882537091,2408000,0.0,10,29900.20716693625
135269.76503752748,42713.10536547312,92,-80.73121351169122,19672.152764143484,42713.10536547312,19672.15276414348,0.5,-80.73121351169122,92,0.5,0.0,19672.15276414348,10,135269.76503752748,2432000,0.0,10,19672.152764143484
10871.005091859457,3285.968277766479,93,-119.2238803637831,1306.6916882563885,3285.968277766479,1306.6916882563887,0.4,-119.2238803637831,93,0.4,0.0,1306.6916882563887,10,10871.005091859457,2456000,0.0,10,1306.6916882563885
134875.81984256275,40473.36775953248,94,-55.75561756308048,13455.72038763111,40473.36775953248,13455.720387631107,0.5,-55.75561756308048,94,0.5,0.0,13455.720387631107,10,134875.81984256275,2480000,0.0,10,13455.72038763111
309951.66188819695,118779.94314570255,95,-52.57616828181644,60749.75448076988,118779.94314570255,60749.75448076984,0.5,-52.57616828181644,95,0.5,0.0,60749.75448076984,10,309951.66188819695,2504000,0.0,10,60749.75448076988
141084.60722248806,49093.698103314106,96,-52.75886303038181,24427.353621720096,49093.698103314106,24427.353621720096,0.3,-52.75886303038181,96,0.3,0.0,24427.353621720096,10,141084.60722248806,2528000,0.0,10,24427.353621720096
196602.02511288208,76685.06886873438,97,-57.09603312943331,41837.86318674248,76685.06886873438,41837.86318674248,0.4,-57.09603312943331,97,0.4,0.0,41837.86318674248,10,196602.02511288208,2552000,0.0,10,41837.86318674248
95146.84532945562,34145.427902419055,98,-52.29749800308491,16870.878959528123,34145.427902419055,16870.878959528134,0.3,-52.29749800308491,98,0.3,0.0,16870.878959528134,10,95146.84532945562,2576000,0.0,10,16870.878959528123
217541.49323930457,84303.23662850687,99,-69.243768676382,42073.831907113774,84303.23662850687,42073.83190711376,0.6,-69.243768676382,99,0.6,0.0,42073.83190711376,10,217541.49323930457,2600000,0.0,10,42073.831907113774
216461.13995996208,72327.4921005241,100,-144.51639849877637,55142.77375588288,72327.4921005241,55142.773755882845,0.5,-144.51639849877637,100,0.5,0.0,55142.773755882845,10,216461.13995996208,2624000,0.0,10,55142.77375588288
166013.50588298982,55414.303836933694,101,-142.11661753792922,46999.469375815555,55414.303836933694,46999.46937581555,0.5,-142.11661753792922,101,0.5,0.0,46999.46937581555,10,166013.50588298982,2648000,0.0,10,46999.469375815555
273318.0584351226,87861.07428042995,102,-128.69469117214936,56403.786336941805,87861.07428042995,56403.78633694184,0.5,-128.69469117214936,102,0.5,0.0,56403.78633694184,10,273318.0584351226,2672000,0.0,10,56403.786336941805
214880.43675935263,72186.71439345655,103,-133.91699248468328,56724.79946434581,72186.71439345655,56724.79946434581,0.5,-133.91699248468328,103,0.5,0.0,56724.79946434581,10,214880.43675935263,2696000,0.0,10,56724.79946434581
201296.87740266515,66671.31161964589,104,-142.0701485445292,40021.47510203393,66671.31161964589,40021.47510203393,0.4,-142.0701485445292,104,0.4,0.0,40021.47510203393,10,201296.87740266515,2720000,0.0,10,40021.47510203393
110595.5404625119,40126.2639547497,105,-153.8700858104655,19912.02732958656,40126.2639547497,19912.027329586566,0.5,-153.8700858104655,105,0.5,0.0,19912.027329586566,10,110595.5404625119,2744000,0.0,10,19912.02732958656
190884.81938271498,56660.592769280775,106,-154.3339709932449,22227.906596065564,56660.592769280775,22227.906596065564,0.3,-154.3339709932449,106,0.3,0.0,22227.906596065564,10,190884.81938271498,2768000,0.0,10,22227.906596065564
126198.91859109458,50941.39608640893,107,-124.49149510303644,40390.32957448358,50941.39608640893,40390.32957448359,0.7,-124.49149510303644,107,0.7,0.0,40390.32957448359,10,126198.91859109458,2792000,0.0,10,40390.32957448358
180679.66862630085,53527.74844401544,108,-156.40449258976034,23577.680749372557,53527.74844401544,23577.680749372565,0.3,-156.40449258976034,108,0.3,0.0,23577.680749372565,10,180679.66862630085,2816000,0.0,10,23577.680749372557
20801.40156297041,6261.028177941737,109,-150.88042922595235,2018.7529300422095,6261.028177941737,2018.7529300422095,0.3,-150.88042922595235,109,0.3,0.0,2018.7529300422095,10,20801.40156297041,2840000,0.0,10,2018.7529300422095
203200.4517845742,61830.19427401044,110,-90.98200698294986,42282.70980970163,61830.19427401044,42282.70980970164,0.5,-90.98200698294986,110,0.5,0.0,42282.70980970164,10,203200.4517845742,2864000,0.0,10,42282.70980970163
20672.235708714346,6564.63086194908,111,-141.6845605653102,2967.831912894263,6564.63086194908,2967.831912894263,0.3,-141.6845605653102,111,0.3,0.0,2967.831912894263,10,20672.235708714346,2888000,0.0,10,2967.831912894263
225315.13125103165,95066.31823156158,112,-127.60999463575057,61987.863706336255,95066.31823156158,61987.86370633624,0.4,-127.60999463575057,112,0.4,0.0,61987.86370633624,10,225315.13125103165,2912000,0.0,10,61987.863706336255
155676.92570994995,51854.6378536201,113,-91.00082194865881,24934.3967436957,51854.6378536201,24934.396743695706,0.4,-91.00082194865881,113,0.4,0.0,24934.396743695706,10,155676.92570994995,2936000,0.0,10,24934.3967436957
252736.46446023934,76368.77142040104,114,-149.2176328066376,47568.38485359556,76368.77142040104,47568.38485359553,0.5,-149.2176328066376,114,0.5,0.0,47568.38485359553,10,252736.46446023934,2960000,0.0,10,47568.38485359556
215836.30214632725,64774.56256010841,115,-164.8724654809326,21512.70169471057,64774.56256010841,21512.701694710573,0.5,-164.8724654809326,115,0.5,0.0,21512.701694710573,10,215836.30214632725,2984000,0.0,10,21512.70169471057
224111.09135659502,90659.45510129773,116,-122.6934085230198,58814.435368062,90659.45510129773,58814.435368061975,0.5,-122.6934085230198,116,0.5,0.0,58814.435368061975,10,224111.09135659502,3008000,0.0,10,58814.435368062
233807.52689180468,82963.11765027879,117,-161.01506774272897,59696.221606092666,82963.11765027879,59696.22160609266,0.4,-161.01506774272897,117,0.4,0.0,59696.22160609266,10,233807.52689180468,3032000,0.0,10,59696.221606092666
