MetaTest/faucet-open-v1/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTrain/Average/Alpha,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/QfLoss,MetaTest/faucet-open-v1/NumTrajs,MetaTest/Average/StdReturn,MetaTest/Average/NumTrajs,MetaTest/faucet-open-v1/MinReturn,MetaTest/Average/MinReturn,MetaTrain/Average/PolicyLoss,MetaTest/faucet-open-v1/Iteration,MetaTest/Average/SuccessRate,TotalEnvSteps,MetaTest/faucet-open-v1/TerminationRate,MetaTest/faucet-open-v1/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/faucet-open-v1/AverageReturn,MetaTest/faucet-open-v1/MaxReturn,MetaTest/faucet-open-v1/StdReturn,MetaTest/Average/Iteration,MetaTrain/Average/AlphaLoss,MetaTest/Average/AverageReturn,MetaTrain/Average/ContrastiveLoss
14752.671516796941,23192.479308089514,nan,14752.671516796941,851441.25,10,5375.1930158860805,10,1865.0038174776362,1865.0038174776362,-31743.596,10,0.0,464000,0.0,0.0,0.0,14752.671516796938,23192.479308089514,5375.1930158860805,10,-12.601059,14752.671516796938,757.40924
18891.11013064688,22982.1286155364,nan,18891.11013064688,1171331.4,10,2698.253391425463,10,15304.097694142232,15304.097694142232,-35086.16,11,0.0,488000,0.0,0.0,0.0,18891.110130646888,22982.1286155364,2698.253391425463,11,-12.63968,18891.110130646888,495.66086
18200.60381487964,24154.83468970197,nan,18200.60381487964,1573565.6,10,3205.199638493759,10,11677.110784161248,11677.110784161248,-36838.305,12,0.0,512000,0.0,0.0,0.0,18200.60381487964,24154.83468970197,3205.199638493759,12,-13.064663,18200.60381487964,301.3438
16943.899165031107,19270.25602521694,nan,16943.899165031107,2088920.4,10,1951.0267891199605,10,14053.203916086559,14053.203916086559,-39814.273,13,0.0,536000,0.0,0.0,0.0,16943.89916503111,19270.25602521694,1951.0267891199605,13,-13.277796,16943.89916503111,227.15895
15807.743343287995,20535.937806579303,nan,15807.743343287995,2617646.0,10,3894.1394499648,10,9750.427866300039,9750.427866300039,-42849.28,14,0.0,560000,0.0,0.0,0.0,15807.743343287995,20535.937806579303,3894.1394499648,14,-13.197433,15807.743343287995,212.94693
20053.162218180052,39200.4821150441,nan,20053.162218180052,2951659.0,10,6664.922641681059,10,14644.706748803928,14644.706748803928,-45285.062,15,0.0,584000,0.0,0.0,0.0,20053.16221818004,39200.4821150441,6664.922641681059,15,-13.131797,20053.16221818004,203.49529
19891.116936940205,26179.890273895973,nan,19891.116936940205,3333184.5,10,2428.8717358303925,10,16948.46977370646,16948.46977370646,-48593.52,16,0.0,608000,0.0,0.0,0.0,19891.11693694021,26179.890273895973,2428.8717358303925,16,-12.695986,19891.11693694021,96.73529
18246.010194579314,26057.76430908321,nan,18246.010194579314,3631957.0,10,4306.9415519184695,10,11948.696175871177,11948.696175871177,-51533.8,17,0.0,632000,0.0,0.0,0.0,18246.01019457932,26057.76430908321,4306.9415519184695,17,-12.615615,18246.01019457932,89.54117
14186.71466107098,24654.903958674684,nan,14186.71466107098,3815219.8,10,6190.334678414228,10,5554.8207266849095,5554.8207266849095,-53782.8,18,0.0,656000,0.0,0.0,0.0,14186.71466107098,24654.903958674684,6190.334678414228,18,-13.118031,14186.71466107098,92.77451
17902.07468233931,28057.318660093668,nan,17902.07468233931,3960384.0,10,6827.602301037968,10,7248.217520584657,7248.217520584657,-55490.965,19,0.0,680000,0.0,0.0,0.0,17902.07468233931,28057.318660093668,6827.602301037968,19,-13.202353,17902.07468233931,90.25671
16943.773316169507,23135.101320321737,nan,16943.773316169507,3909816.0,10,5080.968545741204,10,7253.972634456425,7253.972634456425,-56293.227,20,0.0,704000,0.0,0.0,0.0,16943.773316169507,23135.101320321737,5080.968545741204,20,-12.789264,16943.773316169507,117.12489
8587.682301507992,21805.146139717097,nan,8587.682301507992,3753166.2,10,7844.553097251614,10,-33.572958011667474,-33.572958011667474,-55160.094,21,0.0,728000,0.0,0.0,0.0,8587.682301507995,21805.146139717097,7844.553097251614,21,-12.655728,8587.682301507995,264.64334
2633.881915448353,6313.264240790807,nan,2633.881915448353,2734982.0,10,2696.073726822529,10,-17.261426438658457,-17.261426438658457,-41570.29,22,0.0,752000,0.0,0.0,0.0,2633.881915448354,6313.264240790807,2696.073726822529,22,-13.306996,2633.881915448354,2048.5647
15752.799514556504,21245.968594615926,nan,15752.799514556504,2022536.2,10,6206.538325075125,10,1153.869678620818,1153.869678620818,-36169.605,23,0.0,776000,0.0,0.0,0.0,15752.799514556504,21245.968594615926,6206.538325075125,23,-11.780004,15752.799514556504,1151.6018
17911.097362566346,25051.396052053908,nan,17911.097362566346,1635419.6,10,6310.468035009691,10,8930.863001288004,8930.863001288004,-34081.805,24,0.0,800000,0.0,0.0,0.0,17911.09736256635,25051.396052053908,6310.468035009691,24,-12.357173,17911.09736256635,2560.199
13517.348316003652,20321.93684043512,nan,13517.348316003652,4209392.0,10,6407.411553010429,10,631.776422544456,631.776422544456,-59088.387,25,0.0,824000,0.0,0.0,0.0,13517.348316003652,20321.93684043512,6407.411553010429,25,-12.416817,13517.348316003652,167.73875
10159.77865401126,20314.035960699664,nan,10159.77865401126,4367932.5,10,6726.542069794946,10,-35.6259936642033,-35.6259936642033,-60655.336,26,0.0,848000,0.0,0.0,0.0,10159.778654011254,20314.035960699664,6726.542069794946,26,-11.773264,10159.778654011254,177.89996
14516.947980390492,23616.285733214892,nan,14516.947980390492,4156268.5,10,7527.733038375743,10,-20.006125907168386,-20.006125907168386,-60853.168,27,0.0,872000,0.0,0.0,0.0,14516.947980390498,23616.285733214892,7527.733038375743,27,-11.954539,14516.947980390498,195.74135
8728.838983621801,18302.067872221836,nan,8728.838983621801,4121108.5,10,6696.067270852658,10,-18.503996699112935,-18.503996699112935,-61670.16,28,0.0,896000,0.0,0.0,0.0,8728.838983621801,18302.067872221836,6696.067270852658,28,-12.547672,8728.838983621801,226.41757
3282.862561963414,7806.831970235958,nan,3282.862561963414,3785522.0,10,3278.129480346883,10,-30.246016514867417,-30.246016514867417,-55081.223,29,0.0,920000,0.0,0.0,0.0,3282.862561963415,7806.831970235958,3278.129480346883,29,-12.786103,3282.862561963415,590.2295
15591.788866534616,20793.699358348626,nan,15591.788866534616,3505112.0,10,4571.523082903069,10,6690.1828375414725,6690.1828375414725,-52649.297,30,0.0,944000,0.0,0.0,0.0,15591.788866534614,20793.699358348626,4571.523082903069,30,-12.668192,15591.788866534614,645.4545
17065.403769171113,22113.323334578552,nan,17065.403769171113,3350872.0,10,2021.7145999266381,10,15319.05174988384,15319.05174988384,-52975.047,31,0.0,968000,0.0,0.0,0.0,17065.403769171116,22113.323334578552,2021.7145999266381,31,-12.700322,17065.403769171116,802.63696
15108.671679436398,28760.66448450093,nan,15108.671679436398,3248976.8,10,8000.8903525657515,10,3796.5030496046165,3796.5030496046165,-52845.543,32,0.1,992000,0.0,0.1,0.0,15108.6716794364,28760.66448450093,8000.8903525657515,32,-12.868777,15108.6716794364,1285.2188
18219.81323258598,26771.516425125526,nan,18219.81323258598,3155156.8,10,5524.216360203728,10,5351.054518379048,5351.054518379048,-50788.043,33,0.0,1016000,0.0,0.0,0.0,18219.81323258598,26771.516425125526,5524.216360203728,33,-12.43574,18219.81323258598,887.0735
17594.46148898518,24357.720209298095,nan,17594.46148898518,3354058.5,10,3561.1003340918523,10,13686.098672337432,13686.098672337432,-53514.85,34,0.0,1040000,0.0,0.0,0.0,17594.46148898518,24357.720209298095,3561.1003340918523,34,-12.328991,17594.46148898518,648.5888
18999.516913249732,22153.382108924787,nan,18999.516913249732,3585131.0,10,1548.2913573174703,10,17361.41667318682,17361.41667318682,-53708.727,35,0.0,1064000,0.0,0.0,0.0,18999.51691324974,22153.382108924787,1548.2913573174703,35,-12.570121,18999.51691324974,621.4145
19276.983379692156,22101.295915077724,nan,19276.983379692156,3849847.5,10,2168.338154693329,10,16113.248767225909,16113.248767225909,-55909.438,36,0.0,1088000,0.0,0.0,0.0,19276.98337969216,22101.295915077724,2168.338154693329,36,-12.712084,19276.98337969216,722.8383
16108.656199909388,20641.533180396455,nan,16108.656199909388,4034930.2,10,3343.834144177996,10,10283.896605098129,10283.896605098129,-58710.63,37,0.0,1112000,0.0,0.0,0.0,16108.656199909386,20641.533180396455,3343.834144177996,37,-13.227943,16108.656199909386,602.9626
21118.7737429226,36986.10065042911,nan,21118.7737429226,3640063.2,10,5651.707474031263,10,15944.49211943126,15944.49211943126,-57093.67,38,0.0,1136000,0.0,0.0,0.0,21118.773742922604,36986.10065042911,5651.707474031263,38,-13.225401,21118.773742922604,983.21893
16294.585051022063,22307.31401899355,nan,16294.585051022063,3552010.5,10,4917.425033044936,10,2958.1999350746055,2958.1999350746055,-57211.477,39,0.0,1160000,0.0,0.0,0.0,16294.585051022063,22307.31401899355,4917.425033044936,39,-13.254228,16294.585051022063,1139.5546
16108.887332471344,19226.00168939277,nan,16108.887332471344,3533597.0,10,4549.779177901193,10,2883.769865318252,2883.769865318252,-58029.24,40,0.0,1184000,0.0,0.0,0.0,16108.887332471344,19226.00168939277,4549.779177901193,40,-13.261538,16108.887332471344,683.8071
16727.387742708834,20541.3935441737,nan,16727.387742708834,3536531.2,10,1647.6380533781628,10,14458.017213409163,14458.017213409163,-59675.45,41,0.0,1208000,0.0,0.0,0.0,16727.387742708826,20541.3935441737,1647.6380533781628,41,-13.4968815,16727.387742708826,555.32886
15614.641643728373,18470.198713074245,nan,15614.641643728373,3784401.0,10,4062.804277230626,10,3816.68761400214,3816.68761400214,-62652.293,42,0.0,1232000,0.0,0.0,0.0,15614.641643728373,18470.198713074245,4062.804277230626,42,-13.790848,15614.641643728373,394.0741
15931.927816197951,18174.51735359434,nan,15931.927816197951,3892466.2,10,1001.2756761641708,10,14581.848476625051,14581.848476625051,-63787.184,43,0.0,1256000,0.0,0.0,0.0,15931.927816197951,18174.51735359434,1001.2756761641708,43,-13.455672,15931.927816197951,538.5049
16168.277004936026,19355.830035284172,nan,16168.277004936026,3782174.2,10,2013.689422190815,10,13965.587283953191,13965.587283953191,-65535.45,44,0.0,1280000,0.0,0.0,0.0,16168.277004936022,19355.830035284172,2013.689422190815,44,-13.549079,16168.277004936022,266.16357
15367.830901643014,18191.31872290246,nan,15367.830901643014,3801738.2,10,2843.304610653617,10,7450.595220603608,7450.595220603608,-66446.22,45,0.0,1304000,0.0,0.0,0.0,15367.830901643014,18191.31872290246,2843.304610653617,45,-13.331519,15367.830901643014,243.63145
16064.417204826497,18495.57320942689,nan,16064.417204826497,3630704.2,10,2177.4645690668826,10,10864.452755159178,10864.452755159178,-66634.23,46,0.0,1328000,0.0,0.0,0.0,16064.417204826499,18495.57320942689,2177.4645690668826,46,-13.095287,16064.417204826499,240.77481
15599.470014150944,19471.27411072531,nan,15599.470014150944,3526219.0,10,2209.2965647174233,10,12111.712006463671,12111.712006463671,-66537.875,47,0.0,1352000,0.0,0.0,0.0,15599.470014150944,19471.27411072531,2209.2965647174233,47,-13.056676,15599.470014150944,259.346
18124.1633075275,39590.48841489093,nan,18124.1633075275,3746941.0,10,7846.010982130948,10,7856.803766964107,7856.803766964107,-67366.39,48,0.1,1376000,0.0,0.1,0.0,18124.1633075275,39590.48841489093,7846.010982130948,48,-12.722222,18124.1633075275,290.54535
13482.94481171502,18215.956930617245,nan,13482.94481171502,4010067.5,10,4462.30759280052,10,5160.49226407693,5160.49226407693,-67069.33,49,0.0,1400000,0.0,0.0,0.0,13482.944811715017,18215.956930617245,4462.30759280052,49,-12.524474,13482.944811715017,318.95468
20173.253905584636,39086.654519693606,nan,20173.253905584636,4168467.2,10,7104.533525329223,10,11809.349000501003,11809.349000501003,-65860.69,50,0.1,1424000,0.0,0.1,0.0,20173.253905584636,39086.654519693606,7104.533525329223,50,-12.476502,20173.253905584636,412.16943
16912.405757150504,20357.743922689766,nan,16912.405757150504,4170268.8,10,2482.95836583088,10,10698.016329496233,10698.016329496233,-64701.062,51,0.0,1448000,0.0,0.0,0.0,16912.40575715051,20357.743922689766,2482.95836583088,51,-12.237873,16912.40575715051,399.8455
15101.422713065496,19309.518280409302,nan,15101.422713065496,3939744.0,10,5474.204140476202,10,-21.220376276057486,-21.220376276057486,-65370.297,52,0.0,1472000,0.0,0.0,0.0,15101.422713065496,19309.518280409302,5474.204140476202,52,-12.194613,15101.422713065496,314.40936
14397.869721623632,20408.70063862351,nan,14397.869721623632,4165730.8,10,7208.647418279657,10,-17.46965725197917,-17.46965725197917,-65236.293,53,0.0,1496000,0.0,0.0,0.0,14397.869721623629,20408.70063862351,7208.647418279657,53,-12.550103,14397.869721623629,284.21884
17328.452269109763,20051.620555301794,nan,17328.452269109763,4438475.0,10,1727.3697036385436,10,14206.496619804027,14206.496619804027,-65175.035,54,0.0,1520000,0.0,0.0,0.0,17328.452269109763,20051.620555301794,1727.3697036385436,54,-12.858342,17328.452269109763,274.0407
15787.02430889965,18608.588929629354,nan,15787.02430889965,4784707.0,10,4109.534104435533,10,3996.767247976061,3996.767247976061,-64843.39,55,0.0,1544000,0.0,0.0,0.0,15787.02430889965,18608.588929629354,4109.534104435533,55,-13.310761,15787.02430889965,232.2406
7642.0134930851855,17927.130381101895,nan,7642.0134930851855,4722831.5,10,7317.043096083593,10,-21.022295594971922,-21.022295594971922,-61998.633,56,0.0,1568000,0.0,0.0,0.0,7642.013493085184,17927.130381101895,7317.043096083593,56,-13.063329,7642.013493085184,232.73709
18474.767447027327,22506.30768699759,nan,18474.767447027327,2164504.5,10,5739.1564163888725,10,2738.4119687217117,2738.4119687217117,-16249.226,57,0.0,1592000,0.0,0.0,0.0,18474.767447027327,22506.30768699759,5739.1564163888725,57,-10.6345215,18474.767447027327,1929.9156
18591.133352073983,21542.778746521708,nan,18591.133352073983,3314809.2,10,1816.3243381873315,10,15970.051766089797,15970.051766089797,-9969.12,58,0.0,1616000,0.0,0.0,0.0,18591.133352073983,21542.778746521708,1816.3243381873315,58,-14.573842,18591.133352073983,4293.1504
22365.920783149,28667.7965486571,nan,22365.920783149,1615967.0,10,3893.8121750675905,10,16663.488999396865,16663.488999396865,-20244.498,59,0.0,1640000,0.0,0.0,0.0,22365.920783148995,28667.7965486571,3893.8121750675905,59,-12.466429,22365.920783148995,2294.5518
16512.174762812614,20994.411489289487,nan,16512.174762812614,1550308.4,10,2785.960901379436,10,11505.569308285114,11505.569308285114,-31843.787,60,0.0,1664000,0.0,0.0,0.0,16512.17476281262,20994.411489289487,2785.960901379436,60,-11.0964985,16512.17476281262,719.7351
14521.750311165733,27780.663100472968,nan,14521.750311165733,2110451.0,10,6406.89265788967,10,2008.2864121745918,2008.2864121745918,-37403.203,61,0.0,1688000,0.0,0.0,0.0,14521.750311165739,27780.663100472968,6406.89265788967,61,-10.730136,14521.750311165739,532.8898
20977.593124065097,28221.489969688777,nan,20977.593124065097,3167756.2,10,2792.2793457990797,10,17960.81608604824,17960.81608604824,-45582.145,62,0.0,1712000,0.0,0.0,0.0,20977.593124065097,28221.489969688777,2792.2793457990797,62,-10.821837,20977.593124065097,389.3279
17032.719164304224,23947.95388362189,nan,17032.719164304224,3331997.2,10,4498.858850157331,10,9314.018645455444,9314.018645455444,-50359.65,63,0.0,1736000,0.0,0.0,0.0,17032.719164304224,23947.95388362189,4498.858850157331,63,-11.288297,17032.719164304224,424.31793
18519.08522896347,21848.14522821349,nan,18519.08522896347,3428186.5,10,2900.4848643874384,10,11412.209527750027,11412.209527750027,-53574.426,64,0.0,1760000,0.0,0.0,0.0,18519.08522896347,21848.14522821349,2900.4848643874384,64,-11.477845,18519.08522896347,256.0765
16122.427766706936,21337.588851768487,nan,16122.427766706936,3236691.0,10,4800.921690517587,10,5698.730970093353,5698.730970093353,-56699.094,65,0.0,1784000,0.0,0.0,0.0,16122.427766706935,21337.588851768487,4800.921690517587,65,-12.213827,16122.427766706935,312.299
28702.643373610656,124285.94039443867,nan,28702.643373610656,3704271.5,10,32283.624263092526,10,4640.400368220347,4640.400368220347,-59293.906,66,0.1,1808000,0.0,0.1,0.0,28702.643373610656,124285.94039443867,32283.624263092526,66,-12.284029,28702.643373610656,226.4149
19438.18001575642,35554.83230438216,nan,19438.18001575642,4151386.5,10,5727.840881429123,10,14927.116512452852,14927.116512452852,-61419.867,67,0.1,1832000,0.0,0.1,0.0,19438.18001575642,35554.83230438216,5727.840881429123,67,-12.286196,19438.18001575642,254.54741
18274.883573262465,21896.657905726144,nan,18274.883573262465,4912077.0,10,2225.0537108275844,10,15262.982430884353,15262.982430884353,-63331.984,68,0.0,1856000,0.0,0.0,0.0,18274.88357326246,21896.657905726144,2225.0537108275844,68,-12.072444,18274.88357326246,261.0096
18027.716840888854,21836.86280937922,nan,18027.716840888854,4969070.5,10,1552.7176808953461,10,15343.379615761662,15343.379615761662,-64185.723,69,0.0,1880000,0.0,0.0,0.0,18027.716840888854,21836.86280937922,1552.7176808953461,69,-12.04927,18027.716840888854,320.83478
17939.238360170966,21845.662318224353,nan,17939.238360170966,5169634.5,10,2097.445733209589,10,14316.584179534248,14316.584179534248,-64620.51,70,0.0,1904000,0.0,0.0,0.0,17939.238360170966,21845.662318224353,2097.445733209589,70,-11.991099,17939.238360170966,419.9022
19137.551965245548,24061.754372850857,nan,19137.551965245548,5670342.5,10,2222.47619832819,10,15879.494084893657,15879.494084893657,-66685.234,71,0.0,1928000,0.0,0.0,0.0,19137.551965245544,24061.754372850857,2222.47619832819,71,-12.0033455,19137.551965245544,300.55414
16974.286802512994,25825.933664003238,nan,16974.286802512994,5775530.5,10,3977.2172191536865,10,8489.170857750976,8489.170857750976,-66956.016,72,0.0,1952000,0.0,0.0,0.0,16974.28680251299,25825.933664003238,3977.2172191536865,72,-12.180504,16974.28680251299,359.0623
17366.786693438946,22213.25434843097,nan,17366.786693438946,6717460.0,10,4085.4919275593224,10,7084.312938030702,7084.312938030702,-68092.64,73,0.1,1976000,0.0,0.1,0.0,17366.786693438946,22213.25434843097,4085.4919275593224,73,-12.515416,17366.786693438946,275.8281
33848.14261828923,162849.05159164342,nan,33848.14261828923,7879088.0,10,43093.879500477175,10,14000.992921540823,14000.992921540823,-68875.44,74,0.1,2000000,0.0,0.1,0.0,33848.14261828924,162849.05159164342,43093.879500477175,74,-12.8374,33848.14261828924,309.59363
20698.278681712985,23636.449307251023,nan,20698.278681712985,8531100.0,10,2271.9444831890864,10,16639.064561962696,16639.064561962696,-68579.664,75,0.0,2024000,0.0,0.0,0.0,20698.27868171299,23636.449307251023,2271.9444831890864,75,-13.2103195,20698.27868171299,441.02176
18685.091403697956,21132.04165028608,nan,18685.091403697956,10607821.0,10,2234.1975882274915,10,13955.3799094513,13955.3799094513,-69495.24,76,0.1,2048000,0.0,0.1,0.0,18685.09140369796,21132.04165028608,2234.1975882274915,76,-13.315306,18685.09140369796,389.60126
19655.306721857232,24826.545016066193,nan,19655.306721857232,12834763.0,10,3517.599540851351,10,13070.931410104236,13070.931410104236,-69520.78,77,0.0,2072000,0.0,0.0,0.0,19655.30672185724,24826.545016066193,3517.599540851351,77,-13.153846,19655.30672185724,682.2894
24316.622119360825,73776.26992064712,nan,24316.622119360825,16161555.0,10,17606.436628417196,10,4783.574644899869,4783.574644899869,-72037.84,78,0.2,2096000,0.0,0.2,0.0,24316.622119360825,73776.26992064712,17606.436628417196,78,-13.485623,24316.622119360825,330.05414
16127.161986940331,19893.973489994107,nan,16127.161986940331,17559626.0,10,2787.6912697917583,10,11107.802530353598,11107.802530353598,-71687.66,79,0.4,2120000,0.0,0.4,0.0,16127.161986940337,19893.973489994107,2787.6912697917583,79,-12.783669,16127.161986940337,254.71776
30383.648383780434,131663.50206199824,nan,30383.648383780434,20225942.0,10,33984.222539904236,10,13187.940992588128,13187.940992588128,-73407.86,80,0.3,2144000,0.0,0.3,0.0,30383.64838378046,131663.50206199824,33984.222539904236,80,-12.86519,30383.64838378046,227.8337
17248.31149560064,19752.369951609995,nan,17248.31149560064,22407788.0,10,1958.8202549271425,10,13788.058973442816,13788.058973442816,-74746.32,81,0.1,2168000,0.0,0.1,0.0,17248.31149560064,19752.369951609995,1958.8202549271425,81,-12.667151,17248.31149560064,201.47745
17874.321774257383,29979.81386054852,nan,17874.321774257383,23666966.0,10,4643.881773814228,10,11082.927975804734,11082.927975804734,-74926.27,82,0.1,2192000,0.0,0.1,0.0,17874.321774257387,29979.81386054852,4643.881773814228,82,-12.630713,17874.321774257387,190.20813
17112.118446738805,20304.681890029005,nan,17112.118446738805,27580334.0,10,3691.201315803417,10,6354.039564152137,6354.039564152137,-76404.43,83,0.1,2216000,0.0,0.1,0.0,17112.11844673881,20304.681890029005,3691.201315803417,83,-12.99315,17112.11844673881,161.27115
21629.710212931244,64141.56721063784,nan,21629.710212931244,24568364.0,10,15358.982254703898,10,-44.713336532193914,-44.713336532193914,-72024.734,84,0.1,2240000,0.0,0.1,0.0,21629.710212931248,64141.56721063784,15358.982254703898,84,-13.079902,21629.710212931248,472.8368
18581.547727683545,21091.41964948934,nan,18581.547727683545,24228876.0,10,2539.908522837012,10,11926.858630623672,11926.858630623672,-72296.89,85,0.0,2264000,0.0,0.0,0.0,18581.547727683548,21091.41964948934,2539.908522837012,85,-13.007931,18581.547727683548,582.386
15522.476646412117,22888.182339065483,nan,15522.476646412117,24322672.0,10,6258.638378682951,10,-38.42755993765225,-38.42755993765225,-72600.81,86,0.0,2288000,0.0,0.0,0.0,15522.47664641212,22888.182339065483,6258.638378682951,86,-13.593056,15522.47664641212,827.49365
14946.03191270422,22566.54200636571,nan,14946.03191270422,22249306.0,10,9288.508299221185,10,-12.27894567235424,-12.27894567235424,-68656.41,87,0.0,2312000,0.0,0.0,0.0,14946.03191270422,22566.54200636571,9288.508299221185,87,-14.218204,14946.03191270422,490.12646
19237.205481522084,25150.968735736173,nan,19237.205481522084,22102254.0,10,3073.7520773296874,10,14731.858727677434,14731.858727677434,-74236.7,88,0.1,2336000,0.0,0.1,0.0,19237.20548152209,25150.968735736173,3073.7520773296874,88,-13.294584,19237.20548152209,259.3476
13775.820003341494,23081.019088334113,nan,13775.820003341494,18841850.0,10,9159.327099053611,10,-39.7007275847531,-39.7007275847531,-74005.08,89,0.0,2360000,0.0,0.0,0.0,13775.820003341496,23081.019088334113,9159.327099053611,89,-13.368156,13775.820003341496,305.9312
21394.478123403132,37023.85431045356,nan,21394.478123403132,19263164.0,10,7905.889059417373,10,5303.906539197653,5303.906539197653,-74852.53,90,0.3,2384000,0.0,0.3,0.0,21394.478123403132,37023.85431045356,7905.889059417373,90,-13.453103,21394.478123403132,243.57738
15797.2579985641,23525.288300547134,nan,15797.2579985641,20109132.0,10,6947.869855391988,10,2959.5443232789244,2959.5443232789244,-76013.38,91,0.3,2408000,0.0,0.3,0.0,15797.257998564095,23525.288300547134,6947.869855391988,91,-13.854955,15797.257998564095,218.2643
16006.553577736002,22313.151525679146,nan,16006.553577736002,19396568.0,10,4432.267683721909,10,8692.002876773762,8692.002876773762,-75408.23,92,0.2,2432000,0.0,0.2,0.0,16006.553577736,22313.151525679146,4432.267683721909,92,-14.239505,16006.553577736,169.46146
19819.391701763194,26069.084710195395,nan,19819.391701763194,20885872.0,10,4438.9184644850775,10,11776.556003679661,11776.556003679661,-76879.36,93,0.2,2456000,0.0,0.2,0.0,19819.391701763183,26069.084710195395,4438.9184644850775,93,-14.407488,19819.391701763183,146.32652
20313.890582974404,23635.14060577252,nan,20313.890582974404,22441910.0,10,2573.6844312164303,10,16948.192077349315,16948.192077349315,-78467.1,94,0.2,2480000,0.0,0.2,0.0,20313.890582974407,23635.14060577252,2573.6844312164303,94,-13.879527,20313.890582974407,84.56706
19493.686254819884,31941.505017671912,nan,19493.686254819884,19468480.0,10,6779.853576144481,10,8149.9173243139185,8149.9173243139185,-76738.56,95,0.3,2504000,0.0,0.3,0.0,19493.68625481988,31941.505017671912,6779.853576144481,95,-13.333449,19493.68625481988,120.27116
21849.455009065976,29107.608840592256,nan,21849.455009065976,20879192.0,10,3136.504617469735,10,17283.385087014078,17283.385087014078,-76404.81,96,0.1,2528000,0.0,0.1,0.0,21849.455009065972,29107.608840592256,3136.504617469735,96,-13.130371,21849.455009065972,134.47025
