MetaTest/Average/StdReturn,MetaTrain/Average/QfLoss,MetaTest/Average/NumTrajs,MetaTrain/Average/AlphaLoss,MetaTrain/Average/Alpha,MetaTest/Average/Iteration,MetaTrain/Average/ContrastiveLoss,MetaTest/door-open-v1/MinReturn,MetaTest/door-open-v1/StdReturn,MetaTest/door-open-v1/Iteration,MetaTest/door-open-v1/NumTrajs,MetaTrain/Average/PolicyLoss,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,MetaTest/door-open-v1/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/door-open-v1/TerminationRate,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/door-open-v1/AverageReturn,MetaTest/door-open-v1/MaxReturn,MetaTest/door-open-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn
15175.998167914804,3653094.5,10,-17.655905,nan,25,532.4376,3438.880248054763,15175.998167914804,25,10,-35295.336,45231.72018736086,1.0,1.0,0.0,0.0,3438.880248054763,824000,14369.420891191645,14369.420891191645,45231.72018736086,14369.42089119164,14369.42089119164
4470.139940628697,3254975.5,10,-17.383472,nan,26,5091.1675,-25.653455983591652,4470.139940628697,26,10,-26440.855,12950.043267341583,0.8,0.8,0.0,0.0,-25.653455983591652,848000,3830.7074725474367,3830.7074725474367,12950.043267341583,3830.707472547439,3830.707472547439
74778.43131135243,5048041.5,10,-18.358517,nan,27,875.87256,-103.25835811235441,74778.43131135243,27,10,-37449.285,182113.68869780478,0.5,0.5,0.0,0.0,-103.25835811235441,872000,56666.09422454498,56666.09422454498,182113.68869780478,56666.09422454494,56666.09422454494
32216.381546702924,9599027.0,10,-19.840973,nan,28,6094.5107,57.21035740005937,32216.381546702924,28,10,-53413.535,89284.21207366658,0.7,0.7,0.0,0.0,57.21035740005937,896000,27193.52865084091,27193.52865084091,89284.21207366658,27193.528650840926,27193.528650840926
58761.89780135575,18698932.0,10,-22.298,nan,29,1817.3317,-26.71894161193914,58761.89780135575,29,10,-91552.32,167157.43375952405,1.0,1.0,0.0,0.0,-26.71894161193914,920000,56149.62875491301,56149.62875491301,167157.43375952405,56149.62875491303,56149.62875491303
44818.976007030054,25850724.0,10,-22.992535,nan,30,1331.5747,140.5956043906627,44818.976007030054,30,10,-119734.32,135356.789076474,0.9,0.9,0.0,0.0,140.5956043906627,944000,39434.8977086798,39434.8977086798,135356.789076474,39434.89770867977,39434.89770867977
77041.57694951021,32999150.0,10,-23.84097,nan,31,2951.183,-135.37035876723505,77041.57694951021,31,10,-146317.56,211056.83196854137,0.5,0.5,0.0,0.0,-135.37035876723505,968000,56617.11160361904,56617.11160361904,211056.83196854137,56617.11160361902,56617.11160361902
70039.3912432379,34778856.0,10,-25.5321,nan,32,15090.55,-131.77312879805336,70039.3912432379,32,10,-154838.44,188456.3331417949,0.4,0.4,0.0,0.0,-131.77312879805336,992000,36132.958568221824,36132.958568221824,188456.3331417949,36132.95856822182,36132.95856822182
9841.641479054017,42174590.0,10,-26.643894,nan,33,6424.98,16.12684580863789,9841.641479054017,33,10,-174674.75,25831.867028436845,1.0,1.0,0.0,0.0,16.12684580863789,1016000,6604.024654942652,6604.024654942652,25831.867028436845,6604.024654942652,6604.024654942652
44496.54664926686,48028624.0,10,-27.20322,nan,34,2797.356,-55.57051481482682,44496.54664926686,34,10,-187097.02,124090.29019957918,0.5,0.5,0.0,0.0,-55.57051481482682,1040000,34790.90501779434,34790.90501779434,124090.29019957918,34790.90501779433,34790.90501779433
49326.464352960094,56920056.0,10,-27.968227,nan,35,4243.087,-1.7201778245915507,49326.464352960094,35,10,-203505.44,198273.286213092,0.7,0.7,0.0,0.0,-1.7201778245915507,1064000,110266.12532084067,110266.12532084067,198273.286213092,110266.1253208407,110266.1253208407
88389.87849927822,68272030.0,10,-28.365812,nan,36,602.97595,6.183678642306094,88389.87849927822,36,10,-231316.19,206430.61582526335,0.8,0.8,0.0,0.0,6.183678642306094,1088000,70255.57246338594,70255.57246338594,206430.61582526335,70255.57246338594,70255.57246338594
45948.57502189191,76873680.0,10,-29.0625,nan,37,2152.656,-38.1363678733101,45948.57502189191,37,10,-247399.72,122257.15029581604,0.7,0.7,0.0,0.0,-38.1363678733101,1112000,34284.3892809205,34284.3892809205,122257.15029581604,34284.3892809205,34284.3892809205
43107.71866566523,84421304.0,10,-29.524584,nan,38,2104.4524,985.0239140657264,43107.71866566523,38,10,-262050.88,122064.22418542445,0.7,0.7,0.0,0.0,985.0239140657264,1136000,57218.17640181794,57218.17640181794,122064.22418542445,57218.176401817975,57218.176401817975
76969.78455464396,91022300.0,10,-29.740467,nan,39,1131.3992,-31.190760497581724,76969.78455464396,39,10,-271440.34,228407.14337165083,0.6,0.6,0.0,0.0,-31.190760497581724,1160000,100680.95769052199,100680.95769052199,228407.14337165083,100680.957690522,100680.957690522
74588.41082379613,99271000.0,10,-29.629742,nan,40,1133.8215,13289.758472867532,74588.41082379613,40,10,-286170.06,241672.5810141688,0.8,0.8,0.0,0.0,13289.758472867532,1184000,123654.69626188972,123654.69626188972,241672.5810141688,123654.69626188972,123654.69626188972
68741.20775407484,117102830.0,10,-30.141514,nan,41,1378.3273,39176.94798595508,68741.20775407484,41,10,-301241.53,266982.32116386265,0.9,0.9,0.0,0.0,39176.94798595508,1208000,150083.1670390782,150083.1670390782,266982.32116386265,150083.1670390782,150083.1670390782
82522.00683424748,130815680.0,10,-30.006332,nan,42,1247.1633,23632.97228893794,82522.00683424748,42,10,-312378.9,314119.3538302829,0.9,0.9,0.0,0.0,23632.97228893794,1232000,168781.19739290432,168781.19739290432,314119.3538302829,168781.19739290432,168781.19739290432
77665.73873794367,159186540.0,10,-30.221764,nan,43,642.21375,14125.594455962026,77665.73873794367,43,10,-338746.25,251075.8840895893,0.7,0.7,0.0,0.0,14125.594455962026,1256000,113907.92551921529,113907.92551921529,251075.8840895893,113907.92551921532,113907.92551921532
82336.25072780547,184278540.0,10,-30.503489,nan,44,909.5124,907.9670493453204,82336.25072780547,44,10,-368604.03,242620.56076504572,0.9,0.9,0.0,0.0,907.9670493453204,1280000,139334.6486068721,139334.6486068721,242620.56076504572,139334.64860687213,139334.64860687213
96149.05136342823,211036590.0,10,-30.84034,nan,45,709.5065,11623.692375527315,96149.05136342823,45,10,-399275.25,271279.63138257683,1.0,1.0,0.0,0.0,11623.692375527315,1304000,149936.01180192322,149936.01180192322,271279.63138257683,149936.01180192325,149936.01180192325
96798.70062036563,232557390.0,10,-31.514595,nan,46,583.92334,5922.638653508223,96798.70062036563,46,10,-437659.66,300694.6419913834,0.9,0.9,0.0,0.0,5922.638653508223,1328000,121646.59953544727,121646.59953544727,300694.6419913834,121646.59953544727,121646.59953544727
93625.38342558515,248041300.0,10,-32.011837,nan,47,513.3961,4875.293129378518,93625.38342558515,47,10,-471337.28,287371.211945592,1.0,1.0,0.0,0.0,4875.293129378518,1352000,91178.8986937379,91178.8986937379,287371.211945592,91178.89869373788,91178.89869373788
81931.01474999974,261383330.0,10,-32.413567,nan,48,437.05005,66873.66037396649,81931.01474999974,48,10,-506897.12,309844.3628840566,1.0,1.0,0.0,0.0,66873.66037396649,1376000,199201.15381609913,199201.15381609913,309844.3628840566,199201.1538160991,199201.1538160991
74414.50634078067,273716860.0,10,-32.84767,nan,49,460.90637,1215.3550808771531,74414.50634078067,49,10,-534241.75,234873.0398477741,0.9,0.9,0.0,0.0,1215.3550808771531,1400000,132708.32758737457,132708.32758737457,234873.0398477741,132708.32758737457,132708.32758737457
92602.45903882783,291725630.0,10,-33.250076,nan,50,637.8911,4291.517723827759,92602.45903882783,50,10,-563503.6,288234.8091072029,0.9,0.9,0.0,0.0,4291.517723827759,1424000,132872.74044017296,132872.74044017296,288234.8091072029,132872.74044017296,132872.74044017296
85322.47345325694,301862980.0,10,-33.772064,nan,51,463.38852,2962.5937426872365,85322.47345325694,51,10,-589657.7,277206.25772527314,0.9,0.9,0.0,0.0,2962.5937426872365,1448000,135681.49485074863,135681.49485074863,277206.25772527314,135681.49485074863,135681.49485074863
60881.875864012785,312764860.0,10,-33.81024,nan,52,456.9339,1.5060098394034183,60881.875864012785,52,10,-612379.1,199828.0480575135,0.9,0.9,0.0,0.0,1.5060098394034183,1472000,116182.2907900007,116182.2907900007,199828.0480575135,116182.29079000073,116182.29079000073
67074.67929117261,317489440.0,10,-34.289524,nan,53,575.5416,-135.1975238852093,67074.67929117261,53,10,-623328.25,179674.55686678985,0.4,0.4,0.0,0.0,-135.1975238852093,1496000,45385.27156510394,45385.27156510394,179674.55686678985,45385.27156510396,45385.27156510396
61665.110470669264,299881860.0,10,-34.752632,nan,54,735.31274,47614.765818287684,61665.110470669264,54,10,-576018.3,278517.5652977948,1.0,1.0,0.0,0.0,47614.765818287684,1520000,162901.8458677304,162901.8458677304,278517.5652977948,162901.8458677304,162901.8458677304
94671.59921009395,353244260.0,10,-34.06024,nan,55,581.1935,16334.836651508414,94671.59921009395,55,10,-663501.25,294552.74637518235,0.9,0.9,0.0,0.0,16334.836651508414,1544000,160295.16502380854,160295.16502380854,294552.74637518235,160295.16502380854,160295.16502380854
82958.9255601666,360092130.0,10,-33.992687,nan,56,432.12335,6810.885237770954,82958.9255601666,56,10,-683491.44,279102.9227919258,0.6,0.6,0.0,0.0,6810.885237770954,1568000,155456.22331512865,155456.22331512865,279102.9227919258,155456.22331512862,155456.22331512862
82979.29861835104,357936060.0,10,-33.72391,nan,57,500.55676,8845.388431901176,82979.29861835104,57,10,-697938.8,274190.938143873,0.8,0.8,0.0,0.0,8845.388431901176,1592000,149391.54146174435,149391.54146174435,274190.938143873,149391.54146174437,149391.54146174437
66775.46372049236,348405820.0,10,-33.541454,nan,58,544.0358,34483.248698507945,66775.46372049236,58,10,-705477.25,236941.44695719893,0.6,0.6,0.0,0.0,34483.248698507945,1616000,100484.35911109055,100484.35911109055,236941.44695719893,100484.35911109055,100484.35911109055
97915.59451577472,352718000.0,10,-33.394985,nan,59,553.55005,11317.7119782544,97915.59451577472,59,10,-710716.8,269859.11155061366,0.7,0.7,0.0,0.0,11317.7119782544,1640000,139488.76000049105,139488.76000049105,269859.11155061366,139488.7600004911,139488.7600004911
78936.30309196563,347777400.0,10,-33.282303,nan,60,783.4746,21509.31085494779,78936.30309196563,60,10,-719954.44,274414.31442151265,0.8,0.8,0.0,0.0,21509.31085494779,1664000,163337.6378421004,163337.6378421004,274414.31442151265,163337.63784210035,163337.63784210035
49506.67958132549,368835620.0,10,-33.51146,nan,61,880.00165,115226.91804186648,49506.67958132549,61,10,-722968.0,260934.00302868028,1.0,1.0,0.0,0.0,115226.91804186648,1688000,188876.48289846638,188876.48289846638,260934.00302868028,188876.4828984664,188876.4828984664
70174.05502493294,372432420.0,10,-33.594147,nan,62,616.63635,59074.13359429845,70174.05502493294,62,10,-728660.75,275810.7139685634,0.9,0.9,0.0,0.0,59074.13359429845,1712000,190239.1050396631,190239.1050396631,275810.7139685634,190239.10503966303,190239.10503966303
85702.06293788852,394205860.0,10,-33.49868,nan,63,502.2781,61502.167051319324,85702.06293788852,63,10,-728233.8,280277.52582046133,0.7,0.7,0.0,0.0,61502.167051319324,1736000,150546.2350657573,150546.2350657573,280277.52582046133,150546.2350657573,150546.2350657573
60735.37436413784,412665000.0,10,-33.627434,nan,64,620.05035,62854.1395356571,60735.37436413784,64,10,-742320.3,264792.87475260615,1.0,1.0,0.0,0.0,62854.1395356571,1760000,211029.33460026648,211029.33460026648,264792.87475260615,211029.33460026648,211029.33460026648
76816.39919648522,426485470.0,10,-33.609085,nan,65,984.4931,19756.450199477284,76816.39919648522,65,10,-743501.7,274836.3609530287,0.9,0.9,0.0,0.0,19756.450199477284,1784000,168894.3609145062,168894.3609145062,274836.3609530287,168894.36091450625,168894.36091450625
91294.88444262902,420203520.0,10,-33.70556,nan,66,520.4809,-87.38163463005226,91294.88444262902,66,10,-745312.06,242609.95176795076,0.4,0.4,0.0,0.0,-87.38163463005226,1808000,68272.34363521301,68272.34363521301,242609.95176795076,68272.34363521301,68272.34363521301
85208.65295052642,419963900.0,10,-33.886696,nan,67,798.86774,-78.36617868748507,85208.65295052642,67,10,-737269.3,270684.3430793927,0.5,0.5,0.0,0.0,-78.36617868748507,1832000,57150.42382937168,57150.42382937168,270684.3430793927,57150.42382937167,57150.42382937167
57095.847336395746,437278180.0,10,-34.05658,nan,68,1418.5205,62002.04834257228,57095.847336395746,68,10,-746382.06,246439.32389272866,1.0,1.0,0.0,0.0,62002.04834257228,1856000,180701.04583092206,180701.04583092206,246439.32389272866,180701.0458309221,180701.0458309221
90745.74498298281,442573730.0,10,-33.87216,nan,69,1172.7307,26845.658308873997,90745.74498298281,69,10,-751934.4,312068.360786686,0.8,0.8,0.0,0.0,26845.658308873997,1880000,188874.92421303916,188874.92421303916,312068.360786686,188874.92421303916,188874.92421303916
87295.65576207123,429671600.0,10,-34.736523,nan,70,2039.1702,-47.54297287019271,87295.65576207123,70,10,-676579.2,232472.15796217826,0.5,0.5,0.0,0.0,-47.54297287019271,1904000,56534.21472109988,56534.21472109988,232472.15796217826,56534.214721099896,56534.214721099896
81737.77682429238,442231300.0,10,-36.30993,nan,71,2649.96,15434.694558841134,81737.77682429238,71,10,-533587.1,278673.91378214845,0.7,0.7,0.0,0.0,15434.694558841134,1928000,131880.21078171505,131880.21078171505,278673.91378214845,131880.21078171508,131880.21078171508
92912.67989308917,522570700.0,10,-35.801804,nan,72,31331.28,2815.1225117049075,92912.67989308917,72,10,-510905.72,278171.60542395106,0.9,0.9,0.0,0.0,2815.1225117049075,1952000,137308.2200510075,137308.2200510075,278171.60542395106,137308.22005100752,137308.22005100752
83037.85273632292,426675000.0,10,-34.96276,nan,73,5312.5254,9535.22828091736,83037.85273632292,73,10,-575911.44,247017.4245874953,0.3,0.3,0.0,0.0,9535.22828091736,1976000,66424.70551495138,66424.70551495138,247017.4245874953,66424.70551495135,66424.70551495135
109522.61454622653,348872580.0,10,-35.154648,nan,74,3387.5044,-21.120988256873044,109522.61454622653,74,10,-592670.0,250680.00836095843,0.6,0.6,0.0,0.0,-21.120988256873044,2000000,102128.87459272279,102128.87459272279,250680.00836095843,102128.87459272279,102128.87459272279
81831.22425449717,357758720.0,10,-34.688522,nan,75,1989.946,3290.5846601463277,81831.22425449717,75,10,-666491.75,267733.84293727967,0.9,0.9,0.0,0.0,3290.5846601463277,2024000,144614.27064175796,144614.27064175796,267733.84293727967,144614.27064175802,144614.27064175802
77039.32619519735,357747500.0,10,-34.073597,nan,76,1268.2155,217.1239411083879,77039.32619519735,76,10,-694789.75,192715.28770831018,0.6,0.6,0.0,0.0,217.1239411083879,2048000,106273.8362881209,106273.8362881209,192715.28770831018,106273.8362881209,106273.8362881209
63218.47825996932,385686900.0,10,-33.735466,nan,77,917.2297,19098.82959343432,63218.47825996932,77,10,-701717.5,203883.4381489397,0.5,0.5,0.0,0.0,19098.82959343432,2072000,66908.42361619836,66908.42361619836,203883.4381489397,66908.42361619837,66908.42361619837
111097.500896832,411797540.0,10,-33.38911,nan,78,829.55505,3513.0962537366017,111097.500896832,78,10,-710300.75,308455.1229283802,0.6,0.6,0.0,0.0,3513.0962537366017,2096000,138463.6674094277,138463.6674094277,308455.1229283802,138463.66740942776,138463.66740942776
57595.02004539116,440808500.0,10,-33.352085,nan,79,685.44324,14585.423160537737,57595.02004539116,79,10,-727470.9,170724.84223113325,0.7,0.7,0.0,0.0,14585.423160537737,2120000,83547.70618099274,83547.70618099274,170724.84223113325,83547.70618099273,83547.70618099273
90732.7084646556,450516800.0,10,-33.492634,nan,80,735.988,8543.872384168415,90732.7084646556,80,10,-730044.2,287647.3915896534,0.8,0.8,0.0,0.0,8543.872384168415,2144000,113229.04627339887,113229.04627339887,287647.3915896534,113229.0462733988,113229.0462733988
95344.12267413287,444057730.0,10,-33.467705,nan,81,698.6832,27538.510369330794,95344.12267413287,81,10,-738421.1,272032.1534020536,0.7,0.7,0.0,0.0,27538.510369330794,2168000,169412.71833150828,169412.71833150828,272032.1534020536,169412.7183315083,169412.7183315083
72512.04940792489,437530140.0,10,-33.619408,nan,82,606.654,23217.03751471154,72512.04940792489,82,10,-739315.94,264267.88457085,0.9,0.9,0.0,0.0,23217.03751471154,2192000,185515.92296409645,185515.92296409645,264267.88457085,185515.92296409648,185515.92296409648
91795.1640787422,614174140.0,10,-34.039524,nan,83,56362.52,-121.44977437996565,91795.1640787422,83,10,-724577.2,247903.17455673503,0.7,0.7,0.0,0.0,-121.44977437996565,2216000,80925.25619629215,80925.25619629215,247903.17455673503,80925.25619629218,80925.25619629218
110332.73613824027,402408640.0,10,-34.90919,nan,84,151638.08,-147.13225433845363,110332.73613824027,84,10,-519978.72,280127.5086486956,0.4,0.4,0.0,0.0,-147.13225433845363,2240000,91000.02138184838,91000.02138184838,280127.5086486956,91000.02138184835,91000.02138184835
118476.82450338826,422640160.0,10,-33.963383,nan,85,7368.371,-92.5629467104864,118476.82450338826,85,10,-678055.7,287261.90942428587,0.5,0.5,0.0,0.0,-92.5629467104864,2264000,94992.55291718393,94992.55291718393,287261.90942428587,94992.55291718393,94992.55291718393
43524.99844068348,456349120.0,10,-33.299736,nan,86,8698.829,182698.01740340347,43524.99844068348,86,10,-724392.44,306984.55540128046,1.0,1.0,0.0,0.0,182698.01740340347,2288000,241846.62781867446,241846.62781867446,306984.55540128046,241846.6278186744,241846.6278186744
117389.09267715375,464736420.0,10,-33.436264,nan,87,7456.865,-112.80487627851407,117389.09267715375,87,10,-736356.1,309168.5288728968,0.5,0.5,0.0,0.0,-112.80487627851407,2312000,92528.76976927718,92528.76976927718,309168.5288728968,92528.76976927718,92528.76976927718
129012.52148765943,464684540.0,10,-33.500835,nan,88,3425.4214,-134.1064372805304,129012.52148765943,88,10,-730242.94,322250.1665314045,0.5,0.5,0.0,0.0,-134.1064372805304,2336000,122032.01946929147,122032.01946929147,322250.1665314045,122032.01946929151,122032.01946929151
151001.01167324465,462636200.0,10,-33.8641,nan,89,6333.938,-121.4344090774579,151001.01167324465,89,10,-709706.1,324652.74132119754,0.5,0.5,0.0,0.0,-121.4344090774579,2360000,150378.1335183605,150378.1335183605,324652.74132119754,150378.13351836058,150378.13351836058
71553.81541793828,467932220.0,10,-33.451077,nan,90,3747.9924,27419.70290132181,71553.81541793828,90,10,-726015.9,251028.35366873548,0.9,0.9,0.0,0.0,27419.70290132181,2384000,148741.8161191224,148741.8161191224,251028.35366873548,148741.81611912238,148741.81611912238
72768.59658766008,439220700.0,10,-33.817955,nan,91,3408.7627,20668.789903484503,72768.59658766008,91,10,-695082.06,247183.1066905447,0.9,0.9,0.0,0.0,20668.789903484503,2408000,172387.61894679128,172387.61894679128,247183.1066905447,172387.61894679122,172387.61894679122
53580.380251100534,408522400.0,10,-34.238678,nan,92,5226.677,-33.21452043508608,53580.380251100534,92,10,-565283.4,176733.60528990932,0.2,0.2,0.0,0.0,-33.21452043508608,2432000,22847.48203645142,22847.48203645142,176733.60528990932,22847.482036451423,22847.482036451423
93099.34350536815,355770530.0,10,-34.51585,nan,93,8760.175,-34.2576962293695,93099.34350536815,93,10,-511044.47,295387.79399734264,0.9,0.9,0.0,0.0,-34.2576962293695,2456000,173551.299208326,173551.299208326,295387.79399734264,173551.29920832603,173551.29920832603
72326.57194883254,399648670.0,10,-34.113243,nan,94,7623.976,61892.35105817939,72326.57194883254,94,10,-625715.3,283746.7721704012,0.9,0.9,0.0,0.0,61892.35105817939,2480000,175358.03382157904,175358.03382157904,283746.7721704012,175358.03382157913,175358.03382157913
91417.06573585344,436814980.0,10,-33.692226,nan,95,4400.206,8398.553002549275,91417.06573585344,95,10,-682451.7,303192.26324147376,0.8,0.8,0.0,0.0,8398.553002549275,2504000,166911.25552027472,166911.25552027472,303192.26324147376,166911.2555202746,166911.2555202746
82344.27070065173,450464130.0,10,-33.58973,nan,96,2877.975,40759.959554063505,82344.27070065173,96,10,-703812.5,282070.53628026333,1.0,1.0,0.0,0.0,40759.959554063505,2528000,174006.45885158703,174006.45885158703,282070.53628026333,174006.45885158697,174006.45885158697
