LinearFeatureBaseline/ExplainedVariance,Average/MinReturn,MetaTest/Average/Iteration,bin-picking-v1/Iteration,bin-picking-v1/MaxReturn,MetaTest/bin-picking-v1/AverageReturn,MetaTest/bin-picking-v1/Iteration,MetaTest/bin-picking-v1/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,bin-picking-v1/NumEpisodes,MetaTest/bin-picking-v1/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/Average/TerminationRate,Average/SuccessRate,Average/TerminationRate,policy/KLBefore,MetaTest/bin-picking-v1/AverageDiscountedReturn,bin-picking-v1/AverageReturn,policy/KL,policy/Entropy,Average/Iteration,policy/LossBefore,policy/LossAfter,MetaTest/bin-picking-v1/MaxReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,Average/NumEpisodes,MetaTest/bin-picking-v1/NumEpisodes,MetaTest/bin-picking-v1/StdReturn,policy/dLoss,MetaTest/Average/MinReturn,Average/StdReturn,MetaTest/Average/AverageReturn,Average/MaxReturn,MetaTest/bin-picking-v1/SuccessRate,Average/AverageReturn,bin-picking-v1/AverageDiscountedReturn,bin-picking-v1/MinReturn,bin-picking-v1/TerminationRate,Average/AverageDiscountedReturn,bin-picking-v1/SuccessRate,bin-picking-v1/StdReturn,TotalEnvSteps
0.8857210048847665,-135.50611099568528,1,10,-24.403660559067944,-74.43219803337631,1,-125.90651222308442,10,-74.43219803337631,100,0.0,0.0,0.0,0.0,0.0,0.0,-74.43219803337631,-71.65311989938392,1.5024654e-05,5.6253386,10,-0.01074811,-0.010839578,-42.63289991757303,26.41075113464143,-42.63289991757303,100,10,26.41075113464143,9.1467984e-05,-125.90651222308442,24.92063384429195,-74.43219803337631,-24.403660559067944,0.0,-71.65311989938392,-31.9381951075743,-135.50611099568528,0.0,-31.9381951075743,0.0,24.92063384429195,220000
0.8411861377136982,-118.52824775229823,,11,-34.119051809887715,,,,,,100,,,,0.0,0.0,0.0,,-68.40867696235267,6.3894013e-06,5.6251345,11,-0.01100757,-0.011381649,,,,100,,,0.00037407968,,19.539627494997415,,-34.119051809887715,,-68.40867696235267,-31.375863860510645,-118.52824775229823,0.0,-31.375863860510645,0.0,19.539627494997415,240000
0.9717432641428406,-146.86874459936007,,12,358466.3418349818,,,,,,100,,,,0.1,0.0,0.0,,34952.210555350175,0.0053167986,5.6271567,12,2.9890563,-10.662639,,,,100,,,13.651695,,105088.7745126447,,358466.3418349818,,34952.210555350175,15141.33570039519,-146.86874459936007,0.0,15141.33570039519,0.1,105088.7745126447,260000
0.9725403557834918,-116.32293914960454,,13,301967.0464626782,,,,,,100,,,,0.1,0.0,0.0,,29166.298599964644,0.011396903,5.631704,13,2.9691265,-13.134086,,,,100,,,16.103212,,87736.99448521293,,301967.0464626782,,29166.298599964644,12632.222595883532,-116.32293914960454,0.0,12632.222595883532,0.1,87736.99448521293,280000
0.8552152965560852,-101.08315418232702,,14,-25.85679975958448,,,,,,100,,,,0.0,0.0,0.0,,-68.04010462695267,0.006518665,5.6342187,14,-0.010206389,-0.01238248,,,,100,,,0.002176091,,17.753195002042446,,-25.85679975958448,,-68.04010462695267,-30.58449183695088,-101.08315418232702,0.0,-30.58449183695088,0.0,17.753195002042446,300000
0.8324831686005006,-133.17391634640347,,15,-36.46779216137424,,,,,,100,,,,0.0,0.0,0.0,,-68.59542421996984,0.00078898954,5.6351247,15,-0.010534525,-0.009897507,,,,100,,,-0.0006370181,,19.306488369475698,,-36.46779216137424,,-68.59542421996984,-30.461908368714685,-133.17391634640347,0.0,-30.461908368714685,0.0,19.306488369475698,320000
0.9706282961132606,-110.9713296479895,,16,350606.5777231723,,,,,,100,,,,0.1,0.0,0.0,,34494.73667315426,0.015826635,5.604751,16,5.162978,-12.786961,,,,100,,,17.94994,,103711.16122540552,,350606.5777231723,,34494.73667315426,14887.796250110228,-110.9713296479895,0.0,14887.796250110228,0.1,103711.16122540552,340000
0.8620440894426304,-143.6575000589973,,17,-34.90301008528044,,,,,,100,,,,0.0,0.0,0.0,,-78.7816389477844,0.0033795396,5.5817637,17,-0.012531747,-0.012560452,,,,100,,,2.8705224e-05,,26.951990294883203,,-34.90301008528044,,-78.7816389477844,-33.71703929072305,-143.6575000589973,0.0,-33.71703929072305,0.0,26.951990294883203,360000
0.9717616620802955,-152.03659911137152,,18,297217.3029276693,,,,,,100,,,,0.1,0.0,0.0,,29114.14924680227,0.0066474862,5.551621,18,1.2531039,-12.065095,,,,100,,,13.318199,,87590.2714943816,,297217.3029276693,,29114.14924680227,12591.81785083941,-152.03659911137152,0.0,12591.81785083941,0.1,87590.2714943816,380000
0.8899439948467727,-128.99710011807483,,19,-34.51696876094832,,,,,,100,,,,0.0,0.0,0.0,,-72.4464475079287,0.0034913484,5.5290995,19,-0.0016432762,0.008036401,,,,100,,,-0.009679677,,25.41377288191775,,-34.51696876094832,,-72.4464475079287,-31.953238842489576,-128.99710011807483,0.0,-31.953238842489576,0.0,25.41377288191775,400000
0.8749406593834299,-124.46614031846903,2,20,-35.88015152261303,-90.6825435650118,2,-120.55594432677321,10,-90.6825435650118,100,0.0,0.0,0.0,0.0,0.0,0.0,-90.6825435650118,-74.25448909382311,0.0004138913,5.521029,20,-0.00912563,-0.006758594,-37.54766707525965,25.9619852525246,-37.54766707525965,100,10,25.9619852525246,-0.0023670364,-120.55594432677321,21.076494145952417,-90.6825435650118,-35.88015152261303,0.0,-74.25448909382311,-31.004039377390935,-124.46614031846903,0.0,-31.004039377390935,0.0,21.076494145952417,420000
0.9698182115323198,-108.58206660384792,,21,361949.6145617083,,,,,,100,,,,0.1,0.0,0.0,,35340.41434899339,0.012100194,5.487737,21,7.415258,-10.921041,,,,100,,,18.336298,,106246.97425296348,,361949.6145617083,,35340.41434899339,15307.622203315217,-108.58206660384792,0.0,15307.622203315217,0.1,106246.97425296348,440000
0.8522196190438832,-156.41791654001847,,22,-38.79833208149989,,,,,,100,,,,0.0,0.0,0.0,,-92.32105743315748,0.0036440804,5.466359,22,-0.007171368,-0.0030609712,,,,100,,,-0.004110397,,24.725714667614934,,-38.79833208149989,,-92.32105743315748,-39.07851205672526,-156.41791654001847,0.0,-39.07851205672526,0.0,24.725714667614934,460000
0.9708143690395686,-106.11069092573253,,23,311939.8604574109,,,,,,100,,,,0.1,0.0,0.0,,30065.638476432305,0.0059676436,5.453849,23,3.1044085,-6.78166,,,,100,,,9.886068,,90445.04262830302,,311939.8604574109,,30065.638476432305,13013.974520596767,-106.11069092573253,0.0,13013.974520596767,0.1,90445.04262830302,480000
0.7906722032132225,-126.92776014743252,,24,-60.861542492413754,,,,,,100,,,,0.0,0.0,0.0,,-94.22840832364153,0.0036907513,5.4462404,24,-0.016596217,-0.018741094,,,,100,,,0.0021448769,,16.97483212538126,,-60.861542492413754,,-94.22840832364153,-38.72579991478486,-126.92776014743252,0.0,-38.72579991478486,0.0,16.97483212538126,500000
0.8822279743681436,-163.08523564716066,,25,-38.86045859492646,,,,,,100,,,,0.0,0.0,0.0,,-81.76626717349471,0.00043312775,5.4435277,25,-0.020841014,-0.020039864,,,,100,,,-0.00080114976,,24.97930236624811,,-38.86045859492646,,-81.76626717349471,-33.931224252877406,-163.08523564716066,0.0,-33.931224252877406,0.0,24.97930236624811,520000
0.9705019642482619,-109.67464061181307,,26,309741.0896263597,,,,,,100,,,,0.1,0.0,0.0,,29984.239287820707,0.003817701,5.4424586,26,4.318855,-7.023961,,,,100,,,11.342815,,90187.41699970338,,309741.0896263597,,29984.239287820707,12951.877601830436,-109.67464061181307,0.0,12951.877601830436,0.1,90187.41699970338,540000
0.8540560538623599,-134.71413180526056,,27,-36.10955202465893,,,,,,100,,,,0.0,0.0,0.0,,-79.19069572460738,0.0017502476,5.441686,27,-0.021346398,-0.024101093,,,,100,,,0.0027546957,,21.028364206887563,,-36.10955202465893,,-79.19069572460738,-32.07323166084381,-134.71413180526056,0.0,-32.07323166084381,0.0,21.028364206887563,560000
0.9707996080491778,-140.7405049154508,,28,365428.1262427722,,,,,,100,,,,0.1,0.0,0.0,,35900.02160168222,0.0068527986,5.4288077,28,7.1011,-9.174531,,,,100,,,16.27563,,107985.9502190694,,365428.1262427722,,35900.02160168222,15505.823000818957,-140.7405049154508,0.0,15505.823000818957,0.1,107985.9502190694,580000
0.9641234660033042,-125.39279341999912,,29,371716.9169066951,,,,,,100,,,,0.2,0.0,0.0,,66746.085535183,0.00965756,5.4368052,29,23.371925,0.457125,,,,100,,,22.9148,,134301.20055852813,,371716.9169066951,,66746.085535183,28903.206900896166,-125.39279341999912,0.0,28903.206900896166,0.2,134301.20055852813,600000
0.8394872423597902,-142.40126773913514,3,30,-52.78576224531816,-100.40155135823727,3,-145.68173673400716,10,-100.4015513582373,100,0.0,0.0,0.0,0.0,0.0,0.0,-100.4015513582373,-92.12587379559622,0.0038895737,5.4457297,30,-0.0063952394,-0.006252008,-70.44187049703174,25.094521472570563,-70.44187049703174,100,10,25.094521472570563,-0.00014323136,-145.68173673400716,19.379404758629846,-100.40155135823727,-52.78576224531816,0.0,-92.12587379559622,-37.661269069796475,-142.40126773913514,0.0,-37.661269069796475,0.0,19.379404758629846,620000
0.7707192615597362,-120.37085147170225,,31,-50.44018654963042,,,,,,100,,,,0.0,0.0,0.0,,-88.37014733982693,0.0004738998,5.448899,31,-0.01110723,-0.011143672,,,,100,,,3.6442652e-05,,16.94189438757751,,-50.44018654963042,,-88.37014733982693,-36.49255699303629,-120.37085147170225,0.0,-36.49255699303629,0.0,16.94189438757751,640000
0.9062770212264626,-163.76900473575884,,32,-49.691495101654475,,,,,,100,,,,0.0,0.0,0.0,,-90.06020815404969,5.8349335e-05,5.450034,32,-0.017886665,-0.017991014,,,,100,,,0.00010434911,,27.902339347518325,,-49.691495101654475,,-90.06020815404969,-37.434174174948595,-163.76900473575884,0.0,-37.434174174948595,0.0,27.902339347518325,660000
0.8676198353219986,-132.61628368852348,,33,-50.868992503000456,,,,,,100,,,,0.0,0.0,0.0,,-80.40269455220198,1.12542075e-05,5.450439,33,-0.00979308,-0.010246164,,,,100,,,0.00045308378,,18.056074156447163,,-50.868992503000456,,-80.40269455220198,-32.94178068789092,-132.61628368852348,0.0,-32.94178068789092,0.0,18.056074156447163,680000
0.9708926440087013,-113.58775159341762,,34,305093.34643293114,,,,,,100,,,,0.1,0.0,0.0,,29655.135151006492,0.007019882,5.4429708,34,2.3803406,-10.541469,,,,100,,,12.921809,,89246.08334314679,,305093.34643293114,,29655.135151006492,12861.00510655297,-113.58775159341762,0.0,12861.00510655297,0.1,89246.08334314679,700000
0.8894275518851695,-167.33339177000346,,35,-43.476518772616785,,,,,,100,,,,0.0,0.0,0.0,,-94.74926429084617,0.017768182,5.434789,35,-0.022033477,-0.007637854,,,,100,,,-0.014395623,,25.435446719128784,,-43.476518772616785,,-94.74926429084617,-38.93361739999843,-167.33339177000346,0.0,-38.93361739999843,0.0,25.435446719128784,720000
0.8051460580728569,-124.0554096607434,,36,-48.23759576589738,,,,,,100,,,,0.0,0.0,0.0,,-84.8496247820788,0.0021979306,5.4318857,36,-0.014770459,-0.013405152,,,,100,,,-0.0013653077,,16.906275454376523,,-48.23759576589738,,-84.8496247820788,-33.962893520453704,-124.0554096607434,0.0,-33.962893520453704,0.0,16.906275454376523,740000
0.8502070135161072,-124.937289417886,,37,-58.20762672832583,,,,,,100,,,,0.0,0.0,0.0,,-94.79655339326176,0.0002856178,5.43086,37,-0.017587697,-0.017466933,,,,100,,,-0.0001207646,,18.37147519515518,,-58.20762672832583,,-94.79655339326176,-38.62390670521689,-124.937289417886,0.0,-38.62390670521689,0.0,18.37147519515518,760000
0.9703114464597514,-132.7819052052535,,38,353190.9179151258,,,,,,100,,,,0.1,0.0,0.0,,34355.703803012075,0.005253274,5.422793,38,8.31309,-4.289509,,,,100,,,12.602599,,103362.34867773009,,353190.9179151258,,34355.703803012075,14866.804580213662,-132.7819052052535,0.0,14866.804580213662,0.1,103362.34867773009,780000
0.8438628801376961,-130.63693496794193,,39,-63.52766380265219,,,,,,100,,,,0.0,0.0,0.0,,-85.4485099777431,0.009061162,5.412455,39,-0.020252496,-0.017109178,,,,100,,,-0.003143318,,17.0259681113805,,-63.52766380265219,,-85.4485099777431,-35.11922940855874,-130.63693496794193,0.0,-35.11922940855874,0.0,17.0259681113805,800000
0.7386237484260649,-138.0022672510314,4,40,-78.26424204191338,-103.62331626525486,4,-130.82090950941466,10,-103.62331626525486,100,0.0,0.0,0.0,0.0,0.0,0.0,-103.62331626525486,-111.39084763580273,0.0008649031,5.408808,40,-0.026437042,-0.025859393,-83.02371544692514,16.191403558151954,-83.02371544692514,100,10,16.191403558151954,-0.0005776491,-130.82090950941466,11.558813242222387,-103.62331626525486,-78.26424204191338,0.0,-111.39084763580273,-43.7611381846885,-138.0022672510314,0.0,-43.7611381846885,0.0,11.558813242222387,820000
0.9704788920170563,-117.98006171275193,,41,353509.4742269485,,,,,,100,,,,0.1,0.0,0.0,,34816.02338361758,0.0061593065,5.4109983,41,5.336319,-9.283066,,,,100,,,14.619385,,104724.58512268032,,353509.4742269485,,34816.02338361758,15075.601620081477,-117.98006171275193,0.0,15075.601620081477,0.1,104724.58512268032,840000
0.9705667244209628,-143.2361696327223,,42,301641.68522500485,,,,,,100,,,,0.1,0.0,0.0,,29486.139181130206,0.011487858,5.4166465,42,4.2872295,-7.5780983,,,,100,,,11.865328,,88751.96149561055,,301641.68522500485,,29486.139181130206,12766.91082640949,-143.2361696327223,0.0,12766.91082640949,0.1,88751.96149561055,860000
0.8108363430023012,-137.56204343143682,,43,-55.6268825917842,,,,,,100,,,,0.0,0.0,0.0,,-89.5160869233672,0.020318456,5.4178414,43,-0.010372247,0.008352641,,,,100,,,-0.018724889,,17.774930763496936,,-55.6268825917842,,-89.5160869233672,-35.4112227968395,-137.56204343143682,0.0,-35.4112227968395,0.0,17.774930763496936,880000
0.8749609660140334,-161.7376565083634,,44,-51.61056619793853,,,,,,100,,,,0.0,0.0,0.0,,-95.64825107001266,0.0025962193,5.418267,44,-0.015637267,-0.016293045,,,,100,,,0.00065577775,,25.791017184565405,,-51.61056619793853,,-95.64825107001266,-37.10195783138032,-161.7376565083634,0.0,-37.10195783138032,0.0,25.791017184565405,900000
0.9635972707230976,-150.55581607253373,,45,360475.38884417363,,,,,,100,,,,0.2,0.0,0.0,,65006.39653451519,0.006289283,5.3946505,45,17.328325,0.227575,,,,100,,,17.10075,,130783.72896541044,,360475.38884417363,,65006.39653451519,28120.397216961093,-150.55581607253373,0.0,28120.397216961093,0.2,130783.72896541044,920000
0.8798498772968356,-157.87281169501264,,46,-55.2367194197632,,,,,,100,,,,0.0,0.0,0.0,,-107.16609752554287,0.011669963,5.373176,46,-0.02431432,-0.019982958,,,,100,,,-0.0043313615,,25.720554702623684,,-55.2367194197632,,-107.16609752554287,-41.902011979139715,-157.87281169501264,0.0,-41.902011979139715,0.0,25.720554702623684,940000
0.8684143977195168,-161.35665684419774,,47,-51.64593097409415,,,,,,100,,,,0.0,0.0,0.0,,-105.68303069472675,0.0012988987,5.3656,47,-0.01273133,-0.01336456,,,,100,,,0.00063323043,,27.00278649633197,,-51.64593097409415,,-105.68303069472675,-40.139797954077366,-161.35665684419774,0.0,-40.139797954077366,0.0,27.00278649633197,960000
0.8412277054895927,-142.82724215099,,48,-53.914732377355,,,,,,100,,,,0.0,0.0,0.0,,-108.92823149423837,0.00017031108,5.3629465,48,-0.017824693,-0.018236887,,,,100,,,0.00041219406,,21.695997985969576,,-53.914732377355,,-108.92823149423837,-40.83692661609641,-142.82724215099,0.0,-40.83692661609641,0.0,21.695997985969576,980000
0.9705071229178631,-141.30325427393518,,49,319041.12910359947,,,,,,100,,,,0.1,0.0,0.0,,30921.984434724734,0.0055806055,5.349653,49,7.017168,-9.972725,,,,100,,,16.989893,,93072.67807221267,,319041.12910359947,,30921.984434724734,13399.663408886718,-141.30325427393518,0.0,13399.663408886718,0.1,93072.67807221267,1000000
0.9098438982519133,-143.91576492989037,5,50,-39.70303768024744,-99.43759040009962,5,-126.55338503142792,10,-99.43759040009964,100,0.0,0.0,0.0,0.0,0.0,0.0,-99.43759040009964,-96.39688222885356,0.0095813,5.3383665,50,-0.02225578,-0.00055200193,-70.04342287203788,20.73541668521074,-70.04342287203788,100,10,20.73541668521074,-0.021703778,-126.55338503142792,31.800876681513298,-99.43759040009962,-39.70303768024744,0.0,-96.39688222885356,-37.03600167561132,-143.91576492989037,0.0,-37.03600167561132,0.0,31.800876681513298,1020000
0.8704676792098238,-156.5417224944928,,51,-55.84253591677631,,,,,,100,,,,0.0,0.0,0.0,,-94.115961203593,0.0012638144,5.3343835,51,-0.012368049,-0.0066615725,,,,100,,,-0.005706476,,23.987901244491688,,-55.84253591677631,,-94.115961203593,-37.24042531139572,-156.5417224944928,0.0,-37.24042531139572,0.0,23.987901244491688,1040000
0.8085505363366137,-163.77425227631068,,52,-83.58343208351302,,,,,,100,,,,0.0,0.0,0.0,,-119.35957997726722,0.0001288032,5.3329916,52,-0.014454123,-0.013342279,,,,100,,,-0.0011118436,,18.944908347331843,,-83.58343208351302,,-119.35957997726722,-44.765691095522016,-163.77425227631068,0.0,-44.765691095522016,0.0,18.944908347331843,1060000
0.9698069260695967,-152.41542975053045,,53,358172.97152702865,,,,,,100,,,,0.1,0.0,0.0,,35068.95329033673,0.0062074573,5.337502,53,6.896526,-10.505192,,,,100,,,17.401718,,105511.08523175133,,358172.97152702865,,35068.95329033673,15195.483007635748,-152.41542975053045,0.0,15195.483007635748,0.1,105511.08523175133,1080000
0.9706335410016468,-147.1545602341433,,54,304216.357319909,,,,,,100,,,,0.1,0.0,0.0,,29856.33689201003,0.006403058,5.3408275,54,7.037981,-8.736506,,,,100,,,15.7744875,,89864.28809241416,,304216.357319909,,29856.33689201003,12894.280851874473,-147.1545602341433,0.0,12894.280851874473,0.1,89864.28809241416,1100000
0.9708967211569741,-156.86244177233866,,55,364628.93893104466,,,,,,100,,,,0.1,0.0,0.0,,35660.86098730329,0.0054109874,5.3330317,55,9.464581,-3.2015657,,,,100,,,12.666146,,107295.2592166712,,364628.93893104466,,35660.86098730329,15401.31380376024,-156.86244177233866,0.0,15401.31380376024,0.1,107295.2592166712,1120000
0.9037339718435515,-131.80955252768177,,56,-39.00033596900911,,,,,,100,,,,0.0,0.0,0.0,,-74.48524375513495,0.0193793,5.3250093,56,-0.006897735,0.017905617,,,,100,,,-0.024803352,,24.759647286411106,,-39.00033596900911,,-74.48524375513495,-30.091868713218282,-131.80955252768177,0.0,-30.091868713218282,0.0,24.759647286411106,1140000
0.8576870819875236,-141.3793500059412,,57,-46.319289188488476,,,,,,100,,,,0.0,0.0,0.0,,-93.04648417564003,0.0019238136,5.32219,57,-0.016051846,-0.016160538,,,,100,,,0.000108692795,,24.226325598261248,,-46.319289188488476,,-93.04648417564003,-36.747160537886195,-141.3793500059412,0.0,-36.747160537886195,0.0,24.226325598261248,1160000
0.8423043996340123,-164.9951317948578,,58,-56.84264866091856,,,,,,100,,,,0.0,0.0,0.0,,-108.23248948998598,0.00023718577,5.321205,58,-0.016061282,-0.016639883,,,,100,,,0.0005786009,,23.542856208056754,,-56.84264866091856,,-108.23248948998598,-42.92689467838388,-164.9951317948578,0.0,-42.92689467838388,0.0,23.542856208056754,1180000
0.8897712464578864,-138.1048642815953,,59,-46.512032324231974,,,,,,100,,,,0.0,0.0,0.0,,-80.49695931142081,3.657466e-05,5.320877,59,-0.012033608,-0.012315579,,,,100,,,0.00028197095,,23.012821262647,,-46.512032324231974,,-80.49695931142081,-31.966708626292412,-138.1048642815953,0.0,-31.966708626292412,0.0,23.012821262647,1200000
0.970742851099216,-127.1405581509742,6,60,314541.9106997798,-99.84424300827642,6,-132.14354964739792,10,-99.8442430082764,100,0.0,0.0,0.0,0.1,0.0,0.0,-99.8442430082764,30860.339704537982,0.006817084,5.30635,60,6.93575,-6.301347,-74.75810575219307,17.9725059884794,-74.75810575219307,100,10,17.9725059884794,13.237097,-132.14354964739792,92833.16452392214,-99.84424300827642,314541.9106997798,0.0,30860.339704537982,13350.032267886294,-127.1405581509742,0.0,13350.032267886294,0.1,92833.16452392214,1220000
0.9702095571616683,-150.83890237666853,,61,372086.80523429305,,,,,,100,,,,0.1,0.0,0.0,,36562.86463332788,0.0074325027,5.29291,61,7.6860857,-8.749747,,,,100,,,16.435833,,110004.17883123286,,372086.80523429305,,36562.86463332788,15799.651630036793,-150.83890237666853,0.0,15799.651630036793,0.1,110004.17883123286,1240000
0.86501760184586,-153.09171140894486,,62,-40.766069214428654,,,,,,100,,,,0.0,0.0,0.0,,-96.86216176846972,0.004692677,5.285172,62,-0.0053669107,0.0041015777,,,,100,,,-0.009468488,,26.08891774859001,,-40.766069214428654,,-96.86216176846972,-38.36333046524706,-153.09171140894486,0.0,-38.36333046524706,0.0,26.08891774859001,1260000
0.8760172509135349,-135.60222674487667,,63,-44.863100856798056,,,,,,100,,,,0.0,0.0,0.0,,-86.12454326711055,0.00054048636,5.2824426,63,-0.020342154,-0.019460868,,,,100,,,-0.00088128634,,25.187874995747453,,-44.863100856798056,,-86.12454326711055,-33.33744887888919,-135.60222674487667,0.0,-33.33744887888919,0.0,25.187874995747453,1280000
0.8802011993657127,-147.12766035052658,,64,-43.87147016610441,,,,,,100,,,,0.0,0.0,0.0,,-86.9431825862437,7.6710094e-05,5.281482,64,-0.0041332673,-0.0042077927,,,,100,,,7.4525364e-05,,28.39445247291285,,-43.87147016610441,,-86.9431825862437,-36.22541848737233,-147.12766035052658,0.0,-36.22541848737233,0.0,28.39445247291285,1300000
0.8778292746428894,-149.19243122332,,65,-46.08784678654576,,,,,,100,,,,0.0,0.0,0.0,,-85.20670589358167,1.385723e-05,5.281152,65,-0.016472584,-0.017012022,,,,100,,,0.0005394388,,25.546088691552146,,-46.08784678654576,,-85.20670589358167,-34.76273475473137,-149.19243122332,0.0,-34.76273475473137,0.0,25.546088691552146,1320000
0.8916388228607492,-154.3258607445414,,66,-47.3022806310208,,,,,,100,,,,0.0,0.0,0.0,,-100.08640939793435,7.924003e-06,5.281051,66,-0.015898583,-0.016592031,,,,100,,,0.0006934479,,30.107539950428492,,-47.3022806310208,,-100.08640939793435,-38.246360723777066,-154.3258607445414,0.0,-38.246360723777066,0.0,30.107539950428492,1340000
0.9710261914806009,-147.54913418381003,,67,386114.12068372587,,,,,,100,,,,0.1,0.0,0.0,,37812.786175163536,0.006226288,5.2822256,67,7.7806673,-8.599832,,,,100,,,16.380499,,113752.39333164271,,386114.12068372587,,37812.786175163536,16312.613020828105,-147.54913418381003,0.0,16312.613020828105,0.1,113752.39333164271,1360000
